,Concept_ID,nl,sq
825,vorwärts::ADV,vooruit,përpara
826,vorwärts::ADV,voorwaarts,mbroth
827,vorwärts::ADV,voorwaarts,përpara
828,rückwärts::ADV,achteruit,mbrapsht
829,rückwärts::ADV,achterwaarts,mbrapsht
830,zurück::ADV,terug,prapa
831,zurück::ADV,terug,mbrapsht
832,unten::ADV,beneden,poshtë
833,unten::ADV,onderaan,poshtë
834,hinab::ADV,omlaag,përposh
835,hinab::ADV,naar beneden,përposh
836,oben::ADV,boven,lart
837,oben::ADV,boven,sipër
838,hinauf::ADV,omhoog,lart
839,hinauf::ADV,omhoog,përpjetë
840,hinauf::ADV,naar boven,lart
841,hinauf::ADV,naar boven,përpjetë
842,überall::ADV,alom,kudo
843,überall::ADV,overal,kudo
844,nicht::ADV,niet,s'
845,nicht::ADV,niet,nuk
846,ein wenig::ADV,wat,një tis
847,kaum::ADV,amper,mezi
848,kaum::ADV,nauwelijks,mezi
849,sehr::ADV,erg,fort
850,sehr::ADV,erg,shumë
851,sehr::ADV,zeer,fort
852,sehr::ADV,zeer,shumë
853,so::ADV,zo,ashtu
854,so::ADV,zo,kështu
855,noch::ADV,nog,ende
856,noch::ADV,nog,akoma
857,nur::ADV,maar,vetëm
858,nur::ADV,alleen,vetëm
859,schon::ADV,al,tashmë
860,schon::ADV,reeds,tashmë
861,wieder::ADV,weer,përsëri
862,wieder::ADV,terug,përsëri
863,vergebens::ADV,vergeefs,kot
864,vergebens::ADV,tevergeefs,kot
865,vor::PRP,voor,para
866,hinter::PRP,achter,prapa
867,hinter::PRP,achter,mbrapa
868,unter::PRP,onder,nën
869,unter::PRP,beneden,nën
870,durch::PRP,door,nëpër
871,neben::PRP,naast,pranë
872,neben::PRP,naast,përbri
873,zwischen::PRP,tussen,midis
874,zwischen::PRP,tussen,ndërmjet
875,wegen::PRP,wegens,për
876,wegen::PRP,vanwege,për
877,dies::PRN,dit,ky
878,das::PRN,dat,ky
879,alles::PRN,alles,gjithçka
880,ich::PRN,ik,unë
881,du::PRN,je,ti
882,du::PRN,jij,ti
883,er::PRN,hij,ai
884,wir::PRN,we,ne
885,wir::PRN,wij,ne
886,ihr::PRN,jullie,ju
887,sie::PRN,ze,ata
888,sie::PRN,zij,ata
889,was::FPRN,wat,ç'
890,was::FPRN,wat,çfarë
891,wer::FPRN,wie,kush
892,wo::FADV,waar,ku
893,wohin::FADV,waarheen,për ku
894,wie::FADV,hoe,si
895,warum::FADV,waarom,pse
896,warum::FADV,waarom,përse
897,wieviel::FNUM,hoeveel,sa
898,eins::NUM,één,një
899,zwei::NUM,twee,dy
900,drei::NUM,drie,tre
901,vier::NUM,vier,katër
902,fünf::NUM,vijf,pesë
903,sechs::NUM,zes,gjashtë
904,sieben::NUM,zeven,shtatë
905,acht::NUM,acht,tetë
906,neun::NUM,negen,nëntë
907,zehn::NUM,tien,dhjetë
908,elf::NUM,elf,njëmbëdhjetë
909,zwölf::NUM,twaalf,dymbëdhjetë
910,zwanzig::NUM,twintig,njëzet
911,dreißig::NUM,dertig,tridhjetë
912,vierzig::NUM,veertig,dyzet
913,fünfzig::NUM,vijftig,pesëdhjetë
914,sechzig::NUM,zestig,gjashtëdhjetë
915,siebzig::NUM,zeventig,shtatëdhjetë
916,achtzig::NUM,tachtig,tetëdhjetë
917,neunzig::NUM,negentig,nëntëdhjetë
918,hundert::NUM,honderd,qind
919,tausend::NUM,duizend,mijë
920,und::CNJ,en,e
921,und::CNJ,en,dhe
922,oder::CNJ,of,a
923,oder::CNJ,of,apo
924,stehen::V,staan,rri
925,sitzen::V,zitten,rri
926,liegen::V,liggen,rri shtrirë
927,hängen::V,hangen,varem
928,werden::V,worden,bëhem
929,passieren::V,gebeuren,ndodh
930,beginnen::V,beginnen,filloj
931,enden::V,eindigen,përfundoj
932,wechseln::V,wijzigen,ndërroj
933,wechseln::V,veranderen,ndërroj
934,aufgehen[Sonne]::V,opgaan,hapem
935,untergehen[Sonne]::V,ondergaan,hyj
936,untergehen[Sonne]::V,ondergaan,perëndoj
937,scheinen[Sonne]::V,schijnen,ndriçoj
938,donnern::V,donderen,gjëmoj
939,donnern::V,donderen,bubulloj
940,wehen::V,waaien,fryj
941,strömen::V,stromen,derdh
942,fließen::V,vloeien,rrjedh
943,sich drehen::V,draaien,rrotullohem
944,sich drehen::V,zich draaien,rrotullohem
945,schwanken::V,wankelen,dyzoj
946,schwingen::V,zwieren,dridhem
947,fallen::V,vallen,bie
948,brennen::V,branden,digjem
949,rauchen::V,roken,nxjerr tym
950,regnen::V,regenen,bie shi
951,gefrieren::V,bevriezen,ngrij
952,tauen::V,dooien,shkrij
953,schmelzen::V,smelten,shkrij
954,trocknen::V,drogen,thaj
955,sieden::V,koken,ziej
956,sieden::V,zieden,ziej
957,faulen::V,rotten,kalbem
958,faulen::V,rotten,prishem
959,verfaulen::V,verrotten,kalbem
960,reißen::V,scheuren,grisem
961,reißen::V,scheuren,shqyhem
962,versinken::V,verzinken,humboj
963,vergehen::V,vergaan,kaloj
964,erscheinen::V,opdagen,dukem
965,erscheinen::V,verschijnen,dukem
966,verschwinden::V,verdwijnen,zhdukem
967,sinken::V,zinken,ulem
968,abnehmen::V,afnemen,pakësohem
969,abnehmen::V,afnemen,zvogëlohem
970,abnehmen::V,verminderen,pakësohem
971,abnehmen::V,verminderen,zvogëlohem
972,zunehmen::V,toenemen,shtohem
973,steigen::V,stijgen,rritem
974,steigen::V,omhooggaan,rritem
975,wachsen::V,groeien,rritem
976,glänzen::V,glanzen,vezulloj
977,glänzen::V,schitteren,vezulloj
978,funkeln::V,fonkelen,xixoj
979,funkeln::V,fonkelen,xixëlloj
980,lärmen::V,lawaai maken,oshtij
981,lärmen::V,lawaai maken,zhurmoj
982,läuten::V,luiden,bie
983,klingeln::V,bellen,i bie ziles
984,klirren::V,rinkelen,kërcëlloj
985,brausen::V,bruisen,gjëmoj
986,rauschen::V,ruisen,fëshfërij
987,klingen::V,klinken,tingëlloj
988,bellen::V,blaffen,leh
989,heulen::V,huilen,ulërij
990,blasen::V,blazen,fryj
991,pfeifen::V,fluiten,fishkëllej
992,schreien::V,gillen,bërtas
993,schreien::V,schreeuwen,bërtas
994,stöhnen::V,steunen,rënkoj
995,zittern::V,beven,trembem
996,zittern::V,sidderen,trembem
997,leben::V,leven,rroj
998,leben::V,leven,jetoj
999,geboren werden::V,geboren worden,lind
1000,atmen::V,ademen,marr frymë
1001,trinken::V,drinken,pi
1002,essen::V,eten,ha
1003,schlucken::V,slikken,gëlltis
1004,schlucken::V,slikken,kapërdij
1005,müde werden::V,moe worden,lodhem
1006,einschlafen::V,inslapen,bie të fle
1007,schlafen::V,slapen,fle
1008,aufwachen::V,ontwaken,zgjohem
1009,aufwachen::V,wakker worden,zgjohem
1010,aufstehen::V,opstaan,çohem
1011,aufstehen::V,opstaan,ngrihem
1012,sich erholen::V,zich ontspannen,qetësohem
1013,sich erholen::V,zich ontspannen,shtendosem
1014,krank werden::V,ziek worden,bie i sëmurë
1015,krank sein::V,ziek zijn,jam i sëmurë
1016,schmerzen::V,pijn doen,dhemb
1017,husten::V,hoesten,kollitem
1018,genesen::V,genezen,shërohem
1019,sterben::V,sterven,vdes
1020,sterben::V,overlijden,vdes
1021,umkommen::V,omkomen,vdes
1022,umkommen::V,omkomen,mbaroj
1023,sich bewegen::V,zich bewegen,shkundem
1024,sich rühren::V,zich verroeren,lëviz
1025,sich erheben::V,oprijzen,ngrihem
1026,sich erheben::V,verrijzen,ngrihem
1027,sich setzen::V,gaan zitten,ulem
1028,hinfallen::V,vallen,gremisem
1029,hinfallen::V,neervallen,gremisem
1030,laufen::V,lopen,eci
1031,schreiten::V,stappen,çapem
1032,schreiten::V,schrijden,çapem
1033,spazierengehen::V,gaan wandelen,shëtis
1034,eilen::V,ijlen,ngas
1035,eilen::V,haasten,ngas
1036,sich beeilen::V,zich haasten,nxitoj
1037,sausen::V,stuiven,eci shpejt
1038,rennen::V,rennen,vrapoj
1039,springen::V,springen,kërcej
1040,klettern::V,klimmen,hipi
1041,klettern::V,klauteren,hipi
1042,schaukeln::V,schommelen,kolovitem
1043,kriechen::V,kruipen,zvarritem
1044,schwimmen::V,zwemmen,notoj
1045,tauchen::V,duiken,zhytem
1046,rudern::V,roeien,vozis
1047,fahren::V,rijden,shkoj
1048,fliegen::V,vliegen,fluturoj
1049,gehen::V,gaan,eci
1050,gehen::V,gaan,shkoj
1051,weggehen::V,weggaan,vete
1052,abfahren::V,vertrekken,nisem
1053,anhalten::V,stoppen,ndalem
1054,anhalten::V,stilhouden,ndalem
1055,hineingehen::V,ingaan,futem
1056,hineingehen::V,binnengaan,futem
1057,eintreten::V,binnenkomen,hyj
1058,kommen::V,komen,vij
1059,ankommen::V,aankomen,arrij
1060,ankommen::V,aankomen,mbërrij
1061,zurückkommen::V,terugkomen,kthehem
1062,bleiben::V,blijven,mbetem
1063,bleiben::V,blijven,qëndroj
1064,warten::V,wachten,pres
1065,erwarten::V,verwachten,pres
1066,suchen::V,zoeken,kërkoj
1067,finden::V,vinden,gjej
1068,versuchen::V,proberen,mundohem
1069,versuchen::V,beproeven,mundohem
1070,vorbereiten::V,voorbereiden,përgatis
1071,lieben::V,houden van,dashuroj
1072,mögen::V,lusten,dua
1073,mögen::V,houden van,dua
1074,lachen::V,lachen,qesh
1075,rühren::V,roeren,mallëngjej
1076,weinen::V,huilen,qaj
1077,weinen::V,schreien,qaj
1078,schimpfen::V,kijven,shaj
1079,schimpfen::V,schelden,shaj
1080,sich ärgern::V,zich ergeren,bëhem verem
1081,sich fürchten::V,bang zijn,kam frikë
1082,sich fürchten::V,bang zijn,frikësohem
1083,fürchten::V,vrezen,kam frikë nga
1084,fliehen::V,vluchten,arratisem
1085,flüchten::V,ontsnappen,iki
1086,flüchten::V,ontkomen,iki
1087,sehen::V,zien,shoh
1088,anschauen::V,aankijken,shikoj
1089,ansehen::V,aanzien,shikoj
1090,ansehen::V,bekijken,shikoj
1091,hören::V,horen,dëgjoj
1092,zuhören::V,luisteren,veshtoj
1093,probieren::V,proeven,provoj
1094,riechen::V,ruiken,nuhas
1095,fühlen::V,voelen,ndiej
1096,scheinen::V,lijken,ndriçoj
1097,zu sehen sein::V,te zien zijn,dukem
1098,vernehmen::V,vernemen,dëgjoj
1099,frieren::V,het koud hebben,mërdhij
1100,tun::V,doen,bëj
1101,können::V,kunnen,mund
1102,wollen::V,willen,dua
1103,wollen::V,willen,dëshiroj
1104,anfangen::V,beginnen,filloj
1105,anfangen::V,aanvangen,filloj
1106,beenden::V,beëindigen,kryej
1107,beenden::V,beëindigen,mbaroj
1108,aufhören::V,ophouden,pushoj
1109,gelingen::V,lukken,më shkon mbarë
1110,gelingen::V,gelukken,më shkon mbarë
1111,geraten::V,uitvallen,del
1112,öffnen::V,openen,hap
1113,öffnen::V,opendoen,hap
1114,schließen::V,sluiten,mbyll
1115,schließen::V,dichtdoen,mbyll
1116,stellen::V,stellen,vë
1117,stellen::V,plaatsen,vë
1118,setzen::V,zetten,vë
1119,setzen::V,plaatsen,vë
1120,legen::V,leggen,vë
1121,berühren::V,aanraken,rrok
1122,verbinden::V,verbinden,bashkoj
1123,bedecken::V,bedekken,mbuloj
1124,aufhängen::V,ophangen,var
1125,anzünden::V,aansteken,ndez
1126,aufheben::V,oprapen,ngre
1127,zurücklassen::V,achterlaten,lë pas
1128,verlieren::V,verliezen,humb
1129,fallen lassen::V,laten vallen,lëshoj
1130,machen::V,maken,bëj
1131,herstellen::V,produceren,prodhoj
1132,herstellen::V,voortbrengen,prodhoj
1133,bauen::V,bouwen,ndërtoj
1134,reparieren::V,repareren,ndreq
1135,reparieren::V,repareren,meremetoj
1136,reparieren::V,herstellen,ndreq
1137,reparieren::V,herstellen,meremetoj
1138,verbessern::V,verbeteren,përmirësoj
1139,ändern::V,wijzigen,ndërroj
1140,ändern::V,veranderen,ndërroj
1141,graben::V,graven,gërmoj
1142,beugen::V,buigen,kërrus
1143,biegen::V,buigen,përkul
1144,drehen::V,draaien,dredh
1145,drehen::V,draaien,rrotulloj
1146,wenden::V,keren,kthej
1147,wenden::V,wenden,kthej
1148,umdrehen::V,omdraaien,kthej
1149,heben::V,heffen,ngre
1150,heben::V,optillen,ngre
1151,hochheben::V,tillen,ngre
1152,ergreifen::V,pakken,rrëmbej
1153,ergreifen::V,grijpen,rrëmbej
1154,halten::V,houden,mbaj
1155,drücken::V,drukken,shtyp
1156,schieben::V,duwen,shtyj
1157,schieben::V,schuiven,shtyj
1158,kratzen::V,krassen,kruaj
1159,kratzen::V,krassen,gërvisht
1160,lecken::V,likken,lëpij
1161,beißen::V,bijten,kafshoj
1162,abreißen::V,afrukken,shkëpus
1163,abreißen::V,afscheuren,shkëpus
1164,abschneiden::V,afsnijden,cungoj
1165,binden::V,binden,lidh
1166,stecken::V,steken,fus
1167,stecken::V,steken,ngul
1168,brechen::V,breken,thyej
1169,klopfen::V,kloppen,trokas
1170,hauen::V,houwen,godas
1171,kleben::V,plakken,ngjis
1172,reiben::V,wrijven,fërkoj
1173,streichen::V,smeren,lyej
1174,schleifen::V,slijpen,mpreh
1175,schneiden::V,snijden,pres
1176,rütteln::V,schudden,shkund
1177,schütteln::V,schudden,lëkund
1178,schwenken::V,wuiven,valëvit
1179,schwenken::V,zwaaien,valëvit
1180,schütten::V,gieten,mbush
1181,schütten::V,storten,mbush
1182,füllen::V,vullen,mbush
1183,einwickeln::V,inwikkelen,mbështjell
1184,tragen::V,dragen,mbaj
1185,tragen::V,dragen,mbart
1186,schleppen::V,slepen,heq
1187,schleppen::V,slepen,zhgërryej
1188,ziehen::V,trekken,tërheq
1189,aufbewahren::V,bewaren,ruaj
1190,werfen::V,gooien,hedh
1191,fangen::V,vangen,kap
1192,packen::V,pakken,rrëmbej
1193,packen::V,vastpakken,rrëmbej
1194,verstecken::V,verstoppen,fsheh
1195,teilen::V,delen,ndaj
1196,schicken::V,sturen,dërgoj
1197,bringen::V,brengen,sjell
1198,hinzufügen::V,toevoegen,shtoj
1199,bekommen::V,verkrijgen,kap
1200,erhalten::V,krijgen,marr
1201,nehmen::V,nemen,marr
1202,wählen::V,kiezen,zgjedh
1203,wählen::V,verkiezen,zgjedh
1204,auswählen::V,uitkiezen,përzgjedh
1205,bewahren::V,bewaren,ruaj
1206,behindern::V,hinderen,pengoj
1207,verderben::V,bederven,prish
1208,beschädigen::V,beschadigen,dëmtoj
1209,zerbrechen::V,breken,thyej
1210,zerbrechen::V,stukbreken,thyej
1211,zerreißen::V,scheuren,çjerr
1212,zerreißen::V,scheuren,zheloj
1213,zerreißen::V,verscheuren,çjerr
1214,zerreißen::V,verscheuren,zheloj
1215,zerstören::V,vernielen,prish
1216,zerstören::V,vernielen,shkatërroj
1217,verbrennen::V,branden,djeg
1218,verbrennen::V,verbranden,djeg
1219,geben::V,geven,jap
1220,reichen::V,reiken,jap
1221,reichen::V,aanreiken,jap
1222,schenken::V,schenken,fal
1223,schenken::V,schenken,dhuroj
1224,versprechen::V,beloven,premtoj
1225,wünschen::V,wensen,uroj
1226,loben::V,loven,lëvdoj
1227,loben::V,loven,lavdëroj
1228,loben::V,prijzen,lëvdoj
1229,loben::V,prijzen,lavdëroj
1230,küssen::V,kussen,puth
1231,wiegen::V,wiegen,tund
1232,zudecken::V,toedekken,mbuloj
1233,wecken::V,wekken,zgjoj
1234,zeigen::V,tonen,dëftej
1235,zeigen::V,wijzen,dëftej
1236,führen::V,voeren,çoj
1237,lehren::V,leren,arsej
1238,unterrichten::V,onderwijzen,arsimoj
1239,aufziehen::V,grootbrengen,rris
1240,leiten::V,leiden,udhëheq
1241,antreiben::V,aandrijven,nxis
1242,lassen::V,laten,detyroj
1243,einladen::V,uitnodigen,ftoj
1244,vereinigen::V,verenigen,bashkoj
1245,besuchen::V,bezoeken,vizitoj
1246,treffen::V,treffen,ndesh
1247,treffen::V,ontmoeten,ndesh
1248,sich versammeln::V,zich verzamelen,tubohem
1249,spielen::V,spelen,loz
1250,spielen::V,spelen,luaj
1251,singen::V,zingen,këndoj
1252,tanzen::V,dansen,kërcej
1253,tanzen::V,dansen,vallëzoj
1254,sich trennen::V,van elkaar gaan,ndahem
1255,verlassen::V,verlaten,braktis
1256,retten::V,redden,shpëtoj
1257,bewachen::V,bewaken,ruaj
1258,schützen::V,beschermen,ruaj
1259,schützen::V,beschermen,mbroj
1260,verteidigen::V,verdedigen,mbroj
1261,sich schlagen::V,knokken,zihem
1262,schießen::V,schieten,shtie
1263,siegen::V,overwinnen,fitoj
1264,siegen::V,overwinnen,ngadhënjej
1265,ärgern::V,ergeren,zemëroj
1266,schlagen::V,slaan,rrah
1267,schlagen::V,slaan,godas
1268,treten::V,trappen,shtyj
1269,treten::V,trappen,shtyj më këmbë
1270,treten::V,schoppen,shtyj
1271,treten::V,schoppen,shtyj më këmbë
1272,stechen::V,steken,ther
1273,stechen::V,steken,shpoj
1274,stechen::V,prikken,ther
1275,stechen::V,prikken,shpoj
1276,stoßen::V,stoten,shtyj
1277,stehlen::V,stelen,vjedh
1278,stören::V,storen,pengoj
1279,stören::V,verstoren,pengoj
1280,belästigen::V,lastig vallen,bezdis
1281,verbergen::V,verbergen,fsheh
1282,täuschen::V,misleiden,mashtroj
1283,betrügen::V,bedriegen,kobis
1284,töten::V,doden,vras
1285,wohnen::V,wonen,banoj
1286,arbeiten::V,werken,punoj
1287,arbeiten::V,werken,vardoj
1288,sammeln::V,inzamelen,mbledh
1289,sammeln::V,inzamelen,grumbulloj
1290,sammeln::V,verzamelen,mbledh
1291,sammeln::V,verzamelen,grumbulloj
1292,pflücken::V,plukken,vjel
1293,pflücken::V,plukken,mbledh
1294,jagen::V,jagen,gjuaj
1295,fischen::V,vissen,peshkoj
1296,fischen::V,vissen,gjuaj peshk
1297,fassen::V,vangen,zë
1298,hüten::V,hoeden,kullos
1299,treiben::V,drijven,vë përpara
1300,anbinden::V,vastbinden,lidh
1301,füttern::V,voeren,grazhdoj
1302,melken::V,melken,mjel
1303,hacken::V,hakken,grij
1304,gießen::V,gieten,ujis
1305,reifen::V,rijpen,piqem
1306,zubereiten::V,klaarmaken,gatuaj
1307,zubereiten::V,toebereiden,gatuaj
1308,kochen::V,koken,ziej
1309,backen::V,bakken,pjek
1310,backen::V,bakken,furroj
1311,braten::V,braden,fërgoj
1312,braten::V,braden,tiganis
1313,umrühren::V,omroeren,trazoj
1314,stricken::V,breien,thur
1315,nähen::V,naaien,qep
1316,färben::V,verven,ngjyej
1317,färben::V,verven,bojatis
1318,färben::V,kleuren,ngjyej
1319,färben::V,kleuren,bojatis
1320,reinigen::V,reinigen,qëroj
1321,reinigen::V,reinigen,pastroj
1322,waschen::V,wassen,laj
1323,waschen::V,wassen,finjos
1324,abwischen::V,afvegen,fshij
1325,spülen::V,spoelen,kulloj
1326,spülen::V,afwassen,kulloj
1327,fegen::V,vegen,fshij
1328,kehren::V,vegen,fshij
1329,baden::V,baden,lahem
1330,sich waschen::V,zich wassen,lahem
1331,ausziehen::V,uittrekken,heq
1332,ausziehen::V,uittrekken,zbath
1333,anziehen::V,aantrekken,vesh
1334,anziehen::V,aantrekken,mbath
1335,sich anziehen::V,zich aankleden,vishem
1336,kämmen::V,kammen,kreh
1337,schmücken::V,tooien,hijeshoj
1338,sagen::V,zeggen,them
1339,sprechen::V,spreken,flas
1340,reden::V,praten,fjalos
1341,reden::V,praten,fjalëtoj
1342,sich unterhalten::V,zich onderhouden,bisedoj
1343,fragen::V,vragen,pyes
1344,bitten::V,vragen,lus
1345,bitten::V,vragen,lutem
1346,bitten::V,verzoeken,lus
1347,bitten::V,verzoeken,lutem
1348,erzählen::V,vertellen,rrëfej
1349,mitteilen::V,meedelen,kumtoj
1350,nennen::V,noemen,quaj
1351,rufen::V,roepen,thërras
1352,prahlen::V,pralen,mburrem
1353,prahlen::V,pralen,kapardisem
1354,übersetzen::V,vertalen,përkthej
1355,denken::V,denken,mendoj
1356,glauben::V,geloven,besoj
1357,bemerken::V,bemerken,vërej
1358,erkennen::V,herkennen,njoh
1359,erkennen::V,herkennen,shquaj
1360,begreifen::V,begrijpen,marr vesh
1361,verstehen::V,verstaan,marr vesh
1362,lernen::V,leren,mësoj
1363,wissen::V,weten,di
1364,sich erinnern an::V,zich herinneren aan,kujtoj
1365,vergessen::V,vergeten,harroj
1366,messen::V,meten,mas
1367,zählen::V,tellen,njeh
1368,rechnen::V,rekenen,llogaris
1369,lesen::V,lezen,lexoj
1370,lesen::V,lezen,këndoj
1371,malen::V,schilderen,lyej
1372,zeichnen::V,tekenen,vizatoj
1373,schreiben::V,schrijven,shkruaj
1374,besitzen::V,bezitten,kam
1375,kaufen::V,kopen,blej
1376,verkaufen::V,verkopen,shes
1377,bezahlen::V,betalen,paguaj
1378,zahlen::V,betalen,paguaj
1379,beherrschen::V,beheersen,zotëroj
1380,ertragen::V,verdragen,duroj
