,Concept_ID,tr,sq
814,alt::A,eski,vjetër
815,neu::A,yeni,i ri
816,ehemalig::A,önceki,dikurshëm
817,alt[Lebewesen]::A,yaşlı,plak
818,jung::A,genç,i ri
819,arm::A,fakir,varfër
820,arm::A,fakir,vobektë
821,reich::A,zengin,pasur
822,bekannt::A,bilinen,njohur
823,berühmt::A,ünlü,famshëm
824,berühmt::A,meşhur,famshëm
825,fremd::A,yabancı,huaj
826,verschieden::A,ayrı,ndryshëm
827,verschieden::A,farklı,ndryshëm
828,nah::A,yakın,afërt
829,nah::A,bitişik,afërt
830,fern::A,uzak,largët
831,linker::A,sol,majtë
832,rechter::A,sağ,djathtë
833,anderer::A,diğer,tjetër
834,erster::A,ilk,parë
835,erster::A,birinci,parë
836,zweiter::A,ikinci,dytë
837,dritter::A,üçüncü,i tretë
838,letzter::A,son,fundit
839,letzter::A,sonuncu,fundit
840,allein::ADV,yalnız,vetëm
841,allein::ADV,tek başına,vetëm
842,auf einmal::ADV,birden,njëkohësisht
843,zusammen::ADV,beraber,bashkë
844,zusammen::ADV,beraber,së bashku
845,zusammen::ADV,birlikte,bashkë
846,zusammen::ADV,birlikte,së bashku
847,lange::ADV,çok,për një kohë të gjatë
848,lange::ADV,uzun,për një kohë të gjatë
849,plötzlich::ADV,ansızın,befas
850,plötzlich::ADV,birdenbire,befas
851,sofort::ADV,hemen,menjëherë
852,sofort::ADV,hemen,aty për aty
853,sofort::ADV,derhal,menjëherë
854,sofort::ADV,derhal,aty për aty
855,später::ADV,daha sonra,më vonë
856,jetzt::ADV,şimdi,tash
857,heute::ADV,bugün,sot
858,morgen::ADV,yarın,nesër
859,bald::ADV,yakında,shpejt
860,bald::ADV,yakında,së shpejti
861,dann::ADV,sonra,pastaj
862,gestern::ADV,dün,dje
863,einst::ADV,eskiden,dikur
864,damals::ADV,o zamanlar,atëherë
865,danach::ADV,sonradan,mandej
866,danach::ADV,ondan sonra,mandej
867,vorher::ADV,önce,më parë
868,vorher::ADV,önceden,më parë
869,zuerst::ADV,ilk önce,së pari
870,einmal::ADV,bir defa,njëherë
871,manchmal::ADV,bazan,nganjëherë
872,oft::ADV,sık sık,shpesh
873,oft::ADV,çok defa,shpesh
874,immer::ADV,daima,përherë
875,immer::ADV,daima,gjithnjë
876,immer::ADV,her zaman,përherë
877,immer::ADV,her zaman,gjithnjë
878,niemals::ADV,asla değil,kurrë
879,niemals::ADV,asla değil,asnjëherë
880,niemals::ADV,hiçbir zaman,kurrë
881,niemals::ADV,hiçbir zaman,asnjëherë
882,hier::ADV,burada,këtu
883,hierhin::ADV,buraya,knej
884,von hier::ADV,buradan,që këtej
885,von hier::ADV,buradan,prej këtej
886,dort::ADV,orada,aty
887,dort::ADV,orada,atje
888,dort::ADV,şurada,aty
889,dort::ADV,şurada,atje
890,dorthin::ADV,oraya,anej
891,dorthin::ADV,şuraya,anej
892,geradeaus::ADV,doğru,drejt
893,vorwärts::ADV,ileri,mbroth
894,vorwärts::ADV,ileri,përpara
895,rückwärts::ADV,geri,mbrapsht
896,zurück::ADV,geriye,prapa
897,zurück::ADV,geriye,mbrapsht
898,unten::ADV,aşağıda,poshtë
899,hinab::ADV,aşağıya,përposh
900,oben::ADV,yukarıda,lart
901,oben::ADV,yukarıda,sipër
902,hinauf::ADV,yukarı,lart
903,hinauf::ADV,yukarı,përpjetë
904,hinauf::ADV,yukarıya,lart
905,hinauf::ADV,yukarıya,përpjetë
906,überall::ADV,her yerde,kudo
907,nicht::ADV,-mi-,s'
908,nicht::ADV,-mi-,nuk
909,nicht::ADV,değil,s'
910,nicht::ADV,değil,nuk
911,ein wenig::ADV,biraz,një tis
912,kaum::ADV,dar,mezi
913,kaum::ADV,hemen hemen değil,mezi
914,sehr::ADV,pek,fort
915,sehr::ADV,pek,shumë
916,sehr::ADV,gayet,fort
917,sehr::ADV,gayet,shumë
918,so::ADV,öyle,ashtu
919,so::ADV,öyle,kështu
920,so::ADV,böyle,ashtu
921,so::ADV,böyle,kështu
922,noch::ADV,hâlâ,ende
923,noch::ADV,hâlâ,akoma
924,noch::ADV,henüz,ende
925,noch::ADV,henüz,akoma
926,nur::ADV,ancak,vetëm
927,nur::ADV,yalnız,vetëm
928,schon::ADV,çoktan,tashmë
929,wieder::ADV,tekrar,përsëri
930,wieder::ADV,yeniden,përsëri
931,vergebens::ADV,boşuna,kot
932,vor::PRP,önünde,para
933,hinter::PRP,arkasında,prapa
934,hinter::PRP,arkasında,mbrapa
935,unter::PRP,altında,nën
936,durch::PRP,sayesinde,nëpër
937,durch::PRP,ortasından,nëpër
938,neben::PRP,yanında,pranë
939,neben::PRP,yanında,përbri
940,zwischen::PRP,arasında,midis
941,zwischen::PRP,arasında,ndërmjet
942,wegen::PRP,dolayı,për
943,dies::PRN,bu,ky
944,das::PRN,o,ky
945,das::PRN,şu,ky
946,alles::PRN,hepsi,gjithçka
947,alles::PRN,her şey,gjithçka
948,ich::PRN,ben,unë
949,du::PRN,sen,ti
950,er::PRN,o,ai
951,wir::PRN,biz,ne
952,ihr::PRN,siz,ju
953,sie::PRN,onlar,ata
954,was::FPRN,ne,ç'
955,was::FPRN,ne,çfarë
956,wer::FPRN,kim,kush
957,wo::FADV,nerede,ku
958,wohin::FADV,nereye,për ku
959,wie::FADV,nasıl,si
960,warum::FADV,neden,pse
961,warum::FADV,neden,përse
962,wieviel::FNUM,kaç,sa
963,wieviel::FNUM,ne kadar,sa
964,eins::NUM,bir,një
965,zwei::NUM,iki,dy
966,drei::NUM,üç,tre
967,vier::NUM,dört,katër
968,fünf::NUM,beş,pesë
969,sechs::NUM,altı,gjashtë
970,sieben::NUM,yedi,shtatë
971,acht::NUM,sekiz,tetë
972,neun::NUM,dokuz,nëntë
973,zehn::NUM,on,dhjetë
974,elf::NUM,on bir,njëmbëdhjetë
975,zwölf::NUM,on iki,dymbëdhjetë
976,zwanzig::NUM,yirmi,njëzet
977,dreißig::NUM,otuz,tridhjetë
978,vierzig::NUM,kırk,dyzet
979,fünfzig::NUM,elli,pesëdhjetë
980,sechzig::NUM,altmış,gjashtëdhjetë
981,siebzig::NUM,yetmiş,shtatëdhjetë
982,achtzig::NUM,seksen,tetëdhjetë
983,neunzig::NUM,doksan,nëntëdhjetë
984,hundert::NUM,yüz,qind
985,tausend::NUM,bin,mijë
986,und::CNJ,ve,e
987,und::CNJ,ve,dhe
988,und::CNJ,ile,e
989,und::CNJ,ile,dhe
990,oder::CNJ,ya,a
991,oder::CNJ,ya,apo
992,oder::CNJ,yahut,a
993,oder::CNJ,yahut,apo
994,stehen::V,durmak,rri
995,sitzen::V,oturmak,rri
996,liegen::V,yatmak,rri shtrirë
997,hängen::V,asılı olmak,varem
998,werden::V,olmak,bëhem
999,werden::V,olunmak,bëhem
1000,passieren::V,olmak,ndodh
1001,beginnen::V,başlamak,filloj
1002,enden::V,bitmek,përfundoj
1003,enden::V,sona ermek,përfundoj
1004,wechseln::V,değişmek,ndërroj
1005,aufgehen[Sonne]::V,doğmak,hapem
1006,untergehen[Sonne]::V,batmak,hyj
1007,untergehen[Sonne]::V,batmak,perëndoj
1008,scheinen[Sonne]::V,parlamak,ndriçoj
1009,donnern::V,gök gürlemek,gjëmoj
1010,donnern::V,gök gürlemek,bubulloj
1011,wehen::V,esmek,fryj
1012,strömen::V,akmak,derdh
1013,fließen::V,akmak,rrjedh
1014,sich drehen::V,dönmek,rrotullohem
1015,schwanken::V,sallanmak,dyzoj
1016,schwingen::V,titremek,dridhem
1017,fallen::V,düşmek,bie
1018,brennen::V,yanmak,digjem
1019,rauchen::V,tütmek,nxjerr tym
1020,regnen::V,yağmak,bie shi
1021,gefrieren::V,donmak,ngrij
1022,tauen::V,erimek,shkrij
1023,schmelzen::V,erimek,shkrij
1024,trocknen::V,kurumak,thaj
1025,sieden::V,kaynamak,ziej
1026,faulen::V,çürümek,kalbem
1027,faulen::V,çürümek,prishem
1028,verfaulen::V,çürümek,kalbem
1029,reißen::V,yırtılmak,grisem
1030,reißen::V,yırtılmak,shqyhem
1031,versinken::V,batmak,humboj
1032,vergehen::V,geçmek,kaloj
1033,erscheinen::V,görünmek,dukem
1034,verschwinden::V,kaybolmak,zhdukem
1035,sinken::V,inmek,ulem
1036,abnehmen::V,azalmak,pakësohem
1037,abnehmen::V,azalmak,zvogëlohem
1038,zunehmen::V,artmak,shtohem
1039,zunehmen::V,çoğalmak,shtohem
1040,steigen::V,artmak,rritem
1041,steigen::V,yükselmek,rritem
1042,wachsen::V,büyümek,rritem
1043,wachsen::V,gelişmek,rritem
1044,glänzen::V,parlamak,vezulloj
1045,funkeln::V,parıldamak,xixoj
1046,funkeln::V,parıldamak,xixëlloj
1047,lärmen::V,gürültü yapmak,oshtij
1048,lärmen::V,gürültü yapmak,zhurmoj
1049,läuten::V,çalmak,bie
1050,klingeln::V,zil çalmak,i bie ziles
1051,klirren::V,şakırdamak,kërcëlloj
1052,klirren::V,zangırdamak,kërcëlloj
1053,brausen::V,köpürmek,gjëmoj
1054,brausen::V,kükremek,gjëmoj
1055,rauschen::V,fışırdamak,fëshfërij
1056,klingen::V,tınlamak,tingëlloj
1057,bellen::V,havlamak,leh
1058,heulen::V,ulumak,ulërij
1059,blasen::V,üflemek,fryj
1060,pfeifen::V,düdük çalmak,fishkëllej
1061,schreien::V,bağırmak,bërtas
1062,schreien::V,haykırmak,bërtas
1063,stöhnen::V,inlemek,rënkoj
1064,zittern::V,titremek,trembem
1065,leben::V,yaşamak,rroj
1066,leben::V,yaşamak,jetoj
1067,leben::V,hayatta olmak,rroj
1068,leben::V,hayatta olmak,jetoj
1069,geboren werden::V,doğmak,lind
1070,atmen::V,solunmak,marr frymë
1071,atmen::V,nefes almak,marr frymë
1072,trinken::V,içmek,pi
1073,essen::V,yemek,ha
1074,schlucken::V,yutmak,gëlltis
1075,schlucken::V,yutmak,kapërdij
1076,müde werden::V,yorulmak,lodhem
1077,einschlafen::V,uykuya dalmak,bie të fle
1078,schlafen::V,uyumak,fle
1079,aufwachen::V,uyanmak,zgjohem
1080,aufstehen::V,kalkmak,çohem
1081,aufstehen::V,kalkmak,ngrihem
1082,aufstehen::V,yataktan kalkmak,çohem
1083,aufstehen::V,yataktan kalkmak,ngrihem
1084,sich erholen::V,dinlenmek,qetësohem
1085,sich erholen::V,dinlenmek,shtendosem
1086,krank werden::V,hastalanmak,bie i sëmurë
1087,krank sein::V,hasta olmak,jam i sëmurë
1088,schmerzen::V,ağrımak,dhemb
1089,husten::V,öksürmek,kollitem
1090,genesen::V,şifa bulmak,shërohem
1091,sterben::V,ölmek,vdes
1092,sterben::V,vefat etmek,vdes
1093,umkommen::V,ölmek,vdes
1094,umkommen::V,ölmek,mbaroj
1095,sich bewegen::V,hareket etmek,shkundem
1096,sich rühren::V,kımıldanmak,lëviz
1097,sich erheben::V,kalkmak,ngrihem
1098,sich erheben::V,ayağa kalkmak,ngrihem
1099,sich setzen::V,oturmak,ulem
1100,hinfallen::V,yere düşmek,gremisem
1101,laufen::V,yürümek,eci
1102,schreiten::V,yürümek,çapem
1103,schreiten::V,adım atmak,çapem
1104,spazierengehen::V,gezmek,shëtis
1105,spazierengehen::V,dolaşmak,shëtis
1106,eilen::V,seğirtmek,ngas
1107,sich beeilen::V,acele etmek,nxitoj
1108,sausen::V,hızla gitmek,eci shpejt
1109,rennen::V,koşmak,vrapoj
1110,springen::V,atlamak,kërcej
1111,springen::V,sıçramak,kërcej
1112,klettern::V,tırmanmak,hipi
1113,schaukeln::V,sallanmak,kolovitem
1114,kriechen::V,sürünmek,zvarritem
1115,schwimmen::V,yüzmek,notoj
1116,tauchen::V,dalmak,zhytem
1117,rudern::V,kürek çekmek,vozis
1118,fahren::V,gitmek,shkoj
1119,fliegen::V,uçmak,fluturoj
1120,gehen::V,gitmek,eci
1121,gehen::V,gitmek,shkoj
1122,weggehen::V,gitmek,vete
1123,abfahren::V,kalkmak,nisem
1124,anhalten::V,durmak,ndalem
1125,hineingehen::V,içeri girmek,futem
1126,eintreten::V,girmek,hyj
1127,kommen::V,gelmek,vij
1128,ankommen::V,varmak,arrij
1129,ankommen::V,varmak,mbërrij
1130,zurückkommen::V,dönmek,kthehem
1131,bleiben::V,kalmak,mbetem
1132,bleiben::V,kalmak,qëndroj
1133,warten::V,beklemek,pres
1134,erwarten::V,beklemek,pres
1135,suchen::V,aramak,kërkoj
1136,finden::V,bulmak,gjej
1137,versuchen::V,denemek,mundohem
1138,vorbereiten::V,hazırlamak,përgatis
1139,lieben::V,sevmek,dashuroj
1140,mögen::V,beğenmek,dua
1141,lachen::V,gülmek,qesh
1142,rühren::V,dokunmak,mallëngjej
1143,rühren::V,duygulandırmak,mallëngjej
1144,weinen::V,ağlamak,qaj
1145,schimpfen::V,küfretmek,shaj
1146,sich ärgern::V,kızmak,bëhem verem
1147,sich fürchten::V,korkmak,kam frikë
1148,sich fürchten::V,korkmak,frikësohem
1149,fürchten::V,korkmak,kam frikë nga
1150,fliehen::V,kaçmak,arratisem
1151,flüchten::V,kaçmak,iki
1152,sehen::V,görmek,shoh
1153,anschauen::V,seyretmek,shikoj
1154,ansehen::V,bakmak,shikoj
1155,hören::V,duymak,dëgjoj
1156,hören::V,işitmek,dëgjoj
1157,zuhören::V,dinlemek,veshtoj
1158,probieren::V,denemek,provoj
1159,probieren::V,tadına bakmak,provoj
1160,riechen::V,kokusunu almak,nuhas
1161,fühlen::V,duymak,ndiej
1162,fühlen::V,hissetmek,ndiej
1163,scheinen::V,görünmek,ndriçoj
1164,zu sehen sein::V,görünmek,dukem
1165,vernehmen::V,haber almak,dëgjoj
1166,frieren::V,üşümek,mërdhij
1167,tun::V,etmek,bëj
1168,tun::V,yapmak,bëj
1169,können::V,bilmek,mund
1170,wollen::V,istemek,dua
1171,wollen::V,istemek,dëshiroj
1172,anfangen::V,başlamak,filloj
1173,beenden::V,bitirmek,kryej
1174,beenden::V,bitirmek,mbaroj
1175,aufhören::V,bitmek,pushoj
1176,gelingen::V,başarmak,më shkon mbarë
1177,geraten::V,düşmek,del
1178,öffnen::V,açmak,hap
1179,schließen::V,kapamak,mbyll
1180,stellen::V,koymak,vë
1181,setzen::V,koymak,vë
1182,setzen::V,oturtmak,vë
1183,legen::V,koymak,vë
1184,legen::V,yatırmak,vë
1185,berühren::V,dokunmak,rrok
1186,verbinden::V,bağlamak,bashkoj
1187,verbinden::V,birleştirmek,bashkoj
1188,bedecken::V,örtmek,mbuloj
1189,bedecken::V,kaplamak,mbuloj
1190,aufhängen::V,asmak,var
1191,anzünden::V,yakmak,ndez
1192,anzünden::V,ateşlemek,ndez
1193,aufheben::V,kaldırmak,ngre
1194,zurücklassen::V,geride bırakmak,lë pas
1195,verlieren::V,yitirmek,humb
1196,verlieren::V,kaybetmek,humb
1197,fallen lassen::V,düşürmek,lëshoj
1198,machen::V,yapmak,bëj
1199,herstellen::V,yapmak,prodhoj
1200,herstellen::V,imal etmek,prodhoj
1201,bauen::V,kurmak,ndërtoj
1202,bauen::V,inşa etmek,ndërtoj
1203,reparieren::V,onarmak,ndreq
1204,reparieren::V,onarmak,meremetoj
1205,reparieren::V,tamir etmek,ndreq
1206,reparieren::V,tamir etmek,meremetoj
1207,verbessern::V,düzeltmek,përmirësoj
1208,ändern::V,değiştirmek,ndërroj
1209,graben::V,kazmak,gërmoj
1210,beugen::V,eğmek,kërrus
1211,biegen::V,bükmek,përkul
1212,drehen::V,çevirmek,dredh
1213,drehen::V,çevirmek,rrotulloj
1214,drehen::V,döndürmek,dredh
1215,drehen::V,döndürmek,rrotulloj
1216,wenden::V,çevirmek,kthej
1217,umdrehen::V,çevirmek,kthej
1218,heben::V,kaldırmak,ngre
1219,hochheben::V,yukarı kaldırmak,ngre
1220,ergreifen::V,tutmak,rrëmbej
1221,ergreifen::V,yakalamak,rrëmbej
1222,halten::V,tutmak,mbaj
1223,drücken::V,sıkmak,shtyp
1224,schieben::V,itmek,shtyj
1225,schieben::V,sürmek,shtyj
1226,kratzen::V,kaşımak,kruaj
1227,kratzen::V,kaşımak,gërvisht
1228,lecken::V,yalamak,lëpij
1229,beißen::V,ısırmak,kafshoj
1230,abreißen::V,koparmak,shkëpus
1231,abschneiden::V,keserek ayırmak,cungoj
1232,binden::V,bağlamak,lidh
1233,stecken::V,sokmak,fus
1234,stecken::V,sokmak,ngul
1235,brechen::V,kırmak,thyej
1236,klopfen::V,çalmak,trokas
1237,hauen::V,vurmak,godas
1238,kleben::V,yapıştırmak,ngjis
1239,reiben::V,ovmak,fërkoj
1240,reiben::V,sürtmek,fërkoj
1241,streichen::V,sürmek,lyej
1242,schleifen::V,bilemek,mpreh
1243,schneiden::V,kesmek,pres
1244,rütteln::V,sallamak,shkund
1245,schütteln::V,sarsmak,lëkund
1246,schütteln::V,çalkamak,lëkund
1247,schwenken::V,sallamak,valëvit
1248,schütten::V,dökmek,mbush
1249,schütten::V,akıtmak,mbush
1250,füllen::V,doldurmak,mbush
1251,einwickeln::V,sarmak,mbështjell
1252,tragen::V,taşımak,mbaj
1253,tragen::V,taşımak,mbart
1254,schleppen::V,sürüklemek,heq
1255,schleppen::V,sürüklemek,zhgërryej
1256,ziehen::V,çekmek,tërheq
1257,aufbewahren::V,saklamak,ruaj
1258,werfen::V,atmak,hedh
1259,fangen::V,tutmak,kap
1260,fangen::V,yakalamak,kap
1261,packen::V,tutmak,rrëmbej
1262,packen::V,yakalamak,rrëmbej
1263,verstecken::V,saklamak,fsheh
1264,teilen::V,bölmek,ndaj
1265,teilen::V,ayırmak,ndaj
1266,schicken::V,yollamak,dërgoj
1267,schicken::V,göndermek,dërgoj
1268,bringen::V,getirmek,sjell
1269,hinzufügen::V,katmak,shtoj
1270,hinzufügen::V,eklemek,shtoj
1271,bekommen::V,almak,kap
1272,bekommen::V,eline geçmek,kap
1273,erhalten::V,almak,marr
1274,nehmen::V,almak,marr
1275,wählen::V,seçmek,zgjedh
1276,auswählen::V,seçmek,përzgjedh
1277,auswählen::V,ayırmak,përzgjedh
1278,bewahren::V,korumak,ruaj
1279,behindern::V,engellemek,pengoj
1280,verderben::V,bozmak,prish
1281,beschädigen::V,zedelemek,dëmtoj
1282,beschädigen::V,ziyan vermek,dëmtoj
1283,zerbrechen::V,kırmak,thyej
1284,zerreißen::V,yırtmak,çjerr
1285,zerreißen::V,yırtmak,zheloj
1286,zerstören::V,yıkmak,prish
1287,zerstören::V,yıkmak,shkatërroj
1288,zerstören::V,tahrip etmek,prish
1289,zerstören::V,tahrip etmek,shkatërroj
1290,verbrennen::V,yakmak,djeg
1291,geben::V,vermek,jap
1292,reichen::V,uzatmak,jap
1293,schenken::V,hediye etmek,fal
1294,schenken::V,hediye etmek,dhuroj
1295,versprechen::V,vaat etmek,premtoj
1296,wünschen::V,kutlamak,uroj
1297,loben::V,övmek,lëvdoj
1298,loben::V,övmek,lavdëroj
1299,küssen::V,öpmek,puth
1300,wiegen::V,sallamak,tund
1301,zudecken::V,örtmek,mbuloj
1302,wecken::V,uyandırmak,zgjoj
1303,zeigen::V,göstermek,dëftej
1304,führen::V,gezdirmek,çoj
1305,führen::V,yol göstermek,çoj
1306,lehren::V,okutmak,arsej
1307,lehren::V,öğretmek,arsej
1308,unterrichten::V,öğretmek,arsimoj
1309,aufziehen::V,yetiştirmek,rris
1310,leiten::V,yönetmek,udhëheq
1311,leiten::V,idare etmek,udhëheq
1312,antreiben::V,teşvik etmek,nxis
1313,lassen::V,-tırmak,detyroj
1314,einladen::V,davet etmek,ftoj
1315,vereinigen::V,birleştirmek,bashkoj
1316,besuchen::V,uğramak,vizitoj
1317,besuchen::V,ziyaret etmek,vizitoj
1318,besuchen::V,görmeye gitmek,vizitoj
1319,treffen::V,rastlamak,ndesh
1320,treffen::V,isabet etmek,ndesh
1321,sich versammeln::V,toplanmak,tubohem
1322,spielen::V,oynamak,loz
1323,spielen::V,oynamak,luaj
1324,singen::V,söylemek,këndoj
1325,singen::V,şarkı söylemek,këndoj
1326,tanzen::V,oynamak,kërcej
1327,tanzen::V,oynamak,vallëzoj
1328,tanzen::V,dans etmek,kërcej
1329,tanzen::V,dans etmek,vallëzoj
1330,sich trennen::V,ayrılmak,ndahem
1331,verlassen::V,bırakmak,braktis
1332,verlassen::V,terk etmek,braktis
1333,retten::V,kurtarmak,shpëtoj
1334,bewachen::V,gözetmek,ruaj
1335,schützen::V,korumak,ruaj
1336,schützen::V,korumak,mbroj
1337,verteidigen::V,savunmak,mbroj
1338,sich schlagen::V,dövüşmek,zihem
1339,schießen::V,ateş etmek,shtie
1340,siegen::V,yenmek,fitoj
1341,siegen::V,yenmek,ngadhënjej
1342,ärgern::V,kızdırmak,zemëroj
1343,schlagen::V,dövmek,rrah
1344,schlagen::V,dövmek,godas
1345,treten::V,tepmek,shtyj
1346,treten::V,tepmek,shtyj më këmbë
1347,stechen::V,sokmak,ther
1348,stechen::V,sokmak,shpoj
1349,stechen::V,batırmak,ther
1350,stechen::V,batırmak,shpoj
1351,stoßen::V,itmek,shtyj
1352,stehlen::V,çalmak,vjedh
1353,stören::V,bozmak,pengoj
1354,stören::V,etkilemek,pengoj
1355,belästigen::V,rahatsız etmek,bezdis
1356,verbergen::V,saklamak,fsheh
1357,täuschen::V,aldatmak,mashtroj
1358,betrügen::V,aldatmak,kobis
1359,betrügen::V,dolandırmak,kobis
1360,töten::V,öldürmek,vras
1361,wohnen::V,oturmak,banoj
1362,arbeiten::V,çalışmak,punoj
1363,arbeiten::V,çalışmak,vardoj
1364,sammeln::V,toplamak,mbledh
1365,sammeln::V,toplamak,grumbulloj
1366,pflücken::V,koparmak,vjel
1367,pflücken::V,koparmak,mbledh
1368,jagen::V,avlanmak,gjuaj
1369,fischen::V,balık tutmak,peshkoj
1370,fischen::V,balık tutmak,gjuaj peshk
1371,fassen::V,tutmak,zë
1372,fassen::V,yakalamak,zë
1373,hüten::V,otlatmak,kullos
1374,treiben::V,gütmek,vë përpara
1375,anbinden::V,bağlamak,lidh
1376,füttern::V,beslemek,grazhdoj
1377,melken::V,sağmak,mjel
1378,hacken::V,yarmak,grij
1379,gießen::V,sulamak,ujis
1380,reifen::V,olgunlaşmak,piqem
1381,zubereiten::V,hazırlamak,gatuaj
1382,kochen::V,pişirmek,ziej
1383,kochen::V,kaynatmak,ziej
1384,backen::V,pişirmek,pjek
1385,backen::V,pişirmek,furroj
1386,backen::V,fırında pişirmek,pjek
1387,backen::V,fırında pişirmek,furroj
1388,braten::V,kızartmak,fërgoj
1389,braten::V,kızartmak,tiganis
1390,umrühren::V,karıştırmak,trazoj
1391,stricken::V,örmek,thur
1392,nähen::V,dikmek,qep
1393,färben::V,boyamak,ngjyej
1394,färben::V,boyamak,bojatis
1395,reinigen::V,temizlemek,qëroj
1396,reinigen::V,temizlemek,pastroj
1397,waschen::V,yıkamak,laj
1398,waschen::V,yıkamak,finjos
1399,abwischen::V,silmek,fshij
1400,spülen::V,çalkamak,kulloj
1401,fegen::V,süpürmek,fshij
1402,kehren::V,süpürmek,fshij
1403,baden::V,yıkanmak,lahem
1404,baden::V,banyo yapmak,lahem
1405,sich waschen::V,yıkanmak,lahem
1406,ausziehen::V,çıkarmak,heq
1407,ausziehen::V,çıkarmak,zbath
1408,anziehen::V,giymek,vesh
1409,anziehen::V,giymek,mbath
1410,sich anziehen::V,giyinmek,vishem
1411,kämmen::V,taramak,kreh
1412,schmücken::V,süslemek,hijeshoj
1413,sagen::V,demek,them
1414,sagen::V,söylemek,them
1415,sprechen::V,konuşmak,flas
1416,reden::V,konuşmak,fjalos
1417,reden::V,konuşmak,fjalëtoj
1418,sich unterhalten::V,sohbet etmek,bisedoj
1419,fragen::V,sormak,pyes
1420,bitten::V,dilemek,lus
1421,bitten::V,dilemek,lutem
1422,bitten::V,rica etmek,lus
1423,bitten::V,rica etmek,lutem
1424,erzählen::V,bahsetmek,rrëfej
1425,erzählen::V,hikâye etmek,rrëfej
1426,mitteilen::V,bildirmek,kumtoj
1427,nennen::V,adlandırmak,quaj
1428,rufen::V,çağırmak,thërras
1429,prahlen::V,övünmek,mburrem
1430,prahlen::V,övünmek,kapardisem
1431,übersetzen::V,çevirmek,përkthej
1432,übersetzen::V,tercüme etmek,përkthej
1433,denken::V,düşünmek,mendoj
1434,glauben::V,inanmak,besoj
1435,glauben::V,zannetmek,besoj
1436,bemerken::V,farkına varmak,vërej
1437,erkennen::V,tanımak,njoh
1438,erkennen::V,tanımak,shquaj
1439,begreifen::V,anlamak,marr vesh
1440,begreifen::V,kavramak,marr vesh
1441,verstehen::V,duymak,marr vesh
1442,verstehen::V,anlamak,marr vesh
1443,lernen::V,öğrenmek,mësoj
1444,wissen::V,bilmek,di
1445,sich erinnern an::V,hatırlamak,kujtoj
1446,vergessen::V,unutmak,harroj
1447,messen::V,ölçmek,mas
1448,zählen::V,saymak,njeh
1449,rechnen::V,hesap etmek,llogaris
1450,lesen::V,okumak,lexoj
1451,lesen::V,okumak,këndoj
1452,malen::V,resmini yapmak,lyej
1453,zeichnen::V,çizmek,vizatoj
1454,schreiben::V,yazmak,shkruaj
1455,besitzen::V,haiz olmak,kam
1456,besitzen::V,sahip olmak,kam
1457,kaufen::V,almak,blej
1458,verkaufen::V,satmak,shes
1459,bezahlen::V,ödemek,paguaj
1460,zahlen::V,ödemek,paguaj
1461,beherrschen::V,hâkim olmak,zotëroj
1462,ertragen::V,dayanmak,duroj
1463,ertragen::V,katlanmak,duroj
