,Concept_ID,kn,mrj
534,Sonntag::N,ಭಾನುವಾರ,рушӓрня
535,groß::A,ದೊಡ್ಡ,кого
536,klein::A,ಪುಟ್ಟ,изи
537,lang::A,ದೀರ್ಘ,кужы
538,kurz::A,ಚಕ್ಕ,кӹтӹк
539,breit::A,ಅಗಲವಾದ,кымда
540,schmal::A,ಇಕ್ಕಟ್ಟಾದ,ӓнгӹсӹр
541,dicht::A,ದಟ್ಟ,шӹре
542,dick[Gegenstand]::A,ದಟ್ಟ,кӹжгӹ
543,dünn::A,ತೆಳು,вӹцкӹж
544,fein::A,ಕೋಮಲ,пыльга
545,fest::A,ಘನ,цаткыды
546,flach::A,ಚಪ್ಪಟೆ,тӓлякӓ
547,glatt::A,ನಯ,ягылгы
548,hart::A,ಗಟ್ಟಿ,пингӹдӹ
549,weich::A,ಮೃದುವಾದ,пышкыды
550,rund::A,ವರ್ತುಳ,тӹртӹш
551,spitz::A,ಮೊನಚಾದ,кашар
552,scharf::A,ತೀಕ್ಷ್ಣ,кашар
553,stumpf::A,ಮೊಂಡು,нӹшкӹ
554,schwer::A,ಭಾರಿ,нелӹ
555,schön::A,ಸುಂದರ,цевер
556,schön::A,ಸುಂದರ,олмыдшы
557,heiß::A,ಬಿಸಿ,шокшы
558,warm::A,ಬಿಸಿ,шокшы
559,kalt::A,ತಣ್ಣನೆಯ,ӱштӹ
560,kühl::A,ತಂಪಾದ,юалгы
561,kühl::A,ತಂಪಾದ,йонгата
562,frisch::A,ನಿರ್ಮಲ,йонгата
563,feucht::A,ಒದ್ದೆಯಾದ,ӹлӹкшӹ
564,feucht::A,ಒದ್ದೆಯಾದ,вӹдӹжгӹ
565,nass::A,ಒದ್ದೆಯಾದ,начкы
566,trocken::A,ಶುಷ್ಕ,кукшы
567,voll::A,ತುಂಬಿದ,темшӹ
568,voll::A,ತುಂಬಿದ,темыман
569,leer::A,ಖಾಲಿ,йӓрӓ
570,offen::A,ಮುಚ್ಚಲ್ಲದ,виш
571,geschlossen::A,ಮುಚ್ಚಿದ,чӱчмӹ
572,geschlossen::A,ಮುಚ್ಚಿದ,тӹкӹлӓлтшӹ
573,sauber::A,ಶುದ್ಧ,ире
574,schmutzig::A,ಅಶುದ್ಧ,шоран
575,schmutzig::A,ಅಶುದ್ಧ,лявӹрӓн
576,schmutzig::A,ಅಶುದ್ಧ,шорангшы
577,roh::A,ಹಸಿ,пеле кӱшӹ
578,reif::A,ಹಣ್ಣಾದ,кӱшӹ
579,lecker::A,ಗುಚಿಕರ,тотан
580,süß::A,ಸಿಹಿ,мӱӓн
581,bitter::A,ಕಹಿ,качы
582,sauer::A,ಹುಳಿಯಾದ,шапы
583,hell::A,ಹೊಳೆಯುವ,соты
584,hell::A,ಹೊಳೆಯುವ,валгыды
585,dunkel::A,ಮಬ್ಬಾದ,пӹц
586,dunkel::A,ಮಬ್ಬಾದ,пӹцкемӹш
587,schwarz::A,ಕಪ್ಪು,шим
588,weiß::A,ಬಿಳಿಯ,ош
589,weiß::A,ಬಿಳಿಯ,ошы
590,rot::A,ಕೆಂಪು,якшаргы
591,gelb::A,ಹಳದಯ,сар
592,gelb::A,ಹಳದಯ,сары
593,blau::A,ನೀಲ,симсӹ
594,grün::A,ಕಾಯಾದ,ыжар
595,grau::A,ಬೂದುಬಣ್ಣದ,луды
596,bunt::A,ವರ್ಣರಂಜಿತ,ала
597,billig::A,ಅಗ್ಗ,шулдаш
598,teuer::A,ದುಬಾರಿಯಾದ,шергӹ
599,teuer::A,ದುಬಾರಿಯಾದ,шергӓкӓн
600,wertvoll::A,ಅಮೂಲ್ಯ,ӓкӓн
601,blind::A,ಅಂಧ,слöпöй
602,blind::A,ಅಂಧ,сльöпöй
603,taub::A,ಕಿವುಡಾದ,тӱтӱк
604,kräftig::A,ಪ್ರಬಲ,виӓн
605,stark::A,ಶಕ್ತಿವಂತ,виӓн
606,schwach::A,ದುರ್ಬಲ,шава
607,schwach::A,ದುರ್ಬಲ,лӹпкӓ
608,schwach::A,ದುರ್ಬಲ,слабка
609,fett::A,ಕೊಬ್ಬಿದ,таза
610,schlank::A,ತೆಳ್ಳಗಿನ,яштака
611,hübsch::A,ಅಂದವಾದ,сӹлнӹ
612,hübsch::A,ಅಂದವಾದ,олмыдшы
613,böse::A,ಕೆಟ್ಟ,шӹдӓн
614,dumm::A,ಮಂದ,окмак
615,faul::A,ಆಲಸ,ялахай
616,fleißig::A,ಕಡಗುವ,пӓшам яратышы
617,geizig::A,ಜುಗ್ಗ,шык
618,klug::A,ಚತುರ,ышан
619,geschickt::A,ದಕ್ಷ,мастар
620,lieb::A,ಪ್ರಿಯ,тыри
621,lustig::A,ಖುಷಿಯಾದ,мындыр
622,lustig::A,ಖುಷಿಯಾದ,сусу
623,sanft::A,ಸೌಮ್ಯ,йӹвӹжӓ
624,hungrig::A,ಹಸಿದ,шужышы
625,krank::A,ಅಸ್ವಸ್ಥ,церлӹ
626,krank::A,ಅಸ್ವಸ್ಥ,хворой
627,nackt::A,ನಗ್ನ,цӓрӓ
628,traurig::A,ದುಃಖಿತ,сы́лыкан
629,traurig::A,ದುಃಖಿತ,кымы́лдымы
630,lebendig::A,ಜೀವಂತ,живой
631,gut::A,ಒಳ್ಳೆಯ,яжо
632,schlecht::A,ದುಷ್ಟ,уда
633,schlecht::A,ದುಷ್ಟ,худа
634,richtig::A,ಸರಿ,вургамла
635,schlimm::A,ಅಸಹ್ಯ,йӹрнык
636,wahr::A,ನಿಜ,настоящий
637,wahr::A,ನಿಜ,настояшый
638,alt::A,ಮುದಿ,шонгы
639,neu::A,ಹೊಸ,у
640,ehemalig::A,ಮಾಜೀ,тошты
641,alt[Lebewesen]::A,ವೃದ್ಧ,ӹлалшӹ
642,jung::A,ಎಳ,нöргӹ
643,jung::A,ಎಳ,молода
644,arm::A,ಬಡ,укеӓн
645,reich::A,ಶ್ರೀಮಂತ,паян
646,reich::A,ಶ್ರೀಮಂತ,пурлыкан
647,bekannt::A,ಅಪ್ತ,палӹмӹ
648,berühmt::A,ಪ್ರಸಿದ್ಧ,лӹмлы
649,fremd::A,ಪರಕೀಯ,эдемӹн
650,verschieden::A,ಬೇರೆ,тӹрлӹ
651,nah::A,ಹತ್ತಿರವಾದ,лишӹл
652,fern::A,ದೂರದ,мӹндӹр
653,linker::A,ಎಡ,шалахай
654,rechter::A,ಬಲ,вургамла
655,anderer::A,ಇತರ,вес
656,anderer::A,ಇತರ,весӹ
657,erster::A,ಪ್ರಥಮ,икшӹ
658,erster::A,ಪ್ರಥಮ,икӹмшӹ
659,zweiter::A,ದ್ವಿತೀಯ,кокшы
660,dritter::A,ಮೂರನೆಯಜಗತ್ತು,кымшы
661,letzter::A,ಅಂತ್ಯ,остатка
662,allein::ADV,ಒಬ್ಬನೇ,иктӹ
663,allein::ADV,ಒಬ್ಬನೇ,иктӹт
664,auf einmal::ADV,ಒಡನೆ,тöрöк
665,zusammen::ADV,ಒಟ್ಟಿಗೆ,икараш
666,zusammen::ADV,ಒಟ್ಟಿಗೆ,цымырын
667,lange::ADV,ದೀರ್ಘ,кужын
668,plötzlich::ADV,ಅನಾಮತ್ತು,трӱк
669,sofort::ADV,ಜಾಗ್ರತೆ,полт
670,sofort::ADV,ಜಾಗ್ರತೆ,тöрöк
671,sofort::ADV,ಜಾಗ್ರತೆ,тӹшӓкок
672,später::ADV,ತರುವಾಯ,вара
673,jetzt::ADV,ಈಗ,
674,heute::ADV,ಇಂದು,тагачы
675,morgen::ADV,ನಾಳೆ,иргод
676,morgen::ADV,ನಾಳೆ,иргодым
677,bald::ADV,ಬೇಗ,чӹнь
678,bald::ADV,ಬೇಗ,вӓшке
679,bald::ADV,ಬೇಗ,выртышты
680,dann::ADV,ಆಗ,пакыла
681,gestern::ADV,ನಿನ್ನೆ,тенгечӹ
682,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,икӓнӓ
683,damals::ADV,ಆಗ,тӹнӓм
684,danach::ADV,ಆಮೇಲೆ,пакыла
685,vorher::ADV,ಮುಂಚೆ,перви
686,zuerst::ADV,ಮೊದಲಿಗೆ,андак
687,einmal::ADV,ಒಮ್ಮೆ,гӓнӓк
688,einmal::ADV,ಒಮ್ಮೆ,гӓнӓ
689,manchmal::ADV,ಆಗಾಗ,кынамжы
690,oft::ADV,ಅನೇಕಸಲ,чӹчкӹдӹн
691,immer::ADV,ಯಾವಾಗಲೂ,со
692,immer::ADV,ಯಾವಾಗಲೂ,соок
693,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,нинам
694,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,нигынам
695,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,нигынамат
696,hier::ADV,ಇಲ್ಲಿ,тиштӹ
697,hierhin::ADV,ಇತ್ತ,тишкӹ
698,von hier::ADV,ಇಲ್ಲಿಂದ,тишец
699,von hier::ADV,ಇಲ್ಲಿಂದ,тишецӹн
700,dort::ADV,ಅಲ್ಲಿ,тӹштӹ
701,dorthin::ADV,ಅಲ್ಲಿಗೆ,тӹшкӹ
702,dorthin::ADV,ಅಲ್ಲಿಗೆ,тӹшкӹлӓ
703,geradeaus::ADV,ಸೀದಾ,вик
704,geradeaus::ADV,ಸೀದಾ,тура
705,vorwärts::ADV,ಮುನ್ನೆಡೆವ,анзыкы
706,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,мӹнгеш
707,zurück::ADV,ಹಿಂದಕ್ಕೆ,мӹнгеш
708,unten::ADV,ಕೆಳಗೆ,ӱлнӹ
709,unten::ADV,ಕೆಳಗೆ,лӹвӓлнӹ
710,hinab::ADV,ಕೆಳಕ್ಕೆ,ӱлӹкӹ
711,hinab::ADV,ಕೆಳಕ್ಕೆ,лӹвӓкӹ
712,oben::ADV,ಮೇಲೆ,вӹлнӹ
713,hinauf::ADV,ಮೇಲಕ್ಕೆ,кӱшкӹлӓ
714,hinauf::ADV,ಮೇಲಕ್ಕೆ,кӱш
715,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,йӹлт
716,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,цилӓ вӓре
717,nicht::ADV,ಇಲ್ಲ,уке
718,nicht::ADV,ಅಲ್ಲ,уке
719,ein wenig::ADV,ತುಸು,изиш
720,ein wenig::ADV,ತುಸು,иклаштык
721,kaum::ADV,ಕಠಿನವಾಗಿ,цылик
722,kaum::ADV,ಕಠಿನವಾಗಿ,чучок-чучок
723,sehr::ADV,ಬಹು,чоте
724,so::ADV,ಅಷ್ಟು,тенге
725,so::ADV,ಅಷ್ಟು,тенгелӓ
726,noch::ADV,ಇನ್ನು,мол
727,noch::ADV,ಇನ್ನು,моло
728,nur::ADV,ಕೇವಲ,веле
729,schon::ADV,ಆಗಲೇ,уже
730,schon::ADV,ಆಗಲೇ,ӹнде
731,wieder::ADV,ಪುನಃ,уэш
732,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,зря
733,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,ӹзрӓ
734,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,ӹзӹрӓ
735,vor::PRP,ಮುಂದೆ,анзыц
736,vor::PRP,ಮುಂದೆ,анзыцын
737,hinter::PRP,ಹಿಂದ,шайылан
738,hinter::PRP,ಹಿಂದ,шайылный
739,unter::PRP,ಕೆಳ,лӹвӓкӹ
740,durch::PRP,ನೇರವಾಗಿ,вашт
741,neben::PRP,ಅಧರ ಬಲಿಕ,сага
742,zwischen::PRP,ನಡುವೆ,лош
743,zwischen::PRP,ನಡುವೆ,лошкы
744,wegen::PRP,ಅಧಕ್ಕಗಿ,мычыц
745,dies::PRN,ಈ,тидӹ
746,dies::PRN,ಈ,ти
747,das::PRN,ಅದು,тидӹ
748,das::PRN,ಅದು,ти
749,alles::PRN,ಎಲ್ಲ,цилӓ
750,ich::PRN,ನಾನು,мый
751,du::PRN,ನೀನು,тӹнь
752,er::PRN,ಅವನು,тӹдӹ
753,er::PRN,ಇವನು,тӹдӹ
754,wir::PRN,ನಾವು,мӓ
755,ihr::PRN,ನೀವು,вӓ
756,sie::PRN,ಅವರು,нӹнӹ
757,was::FPRN,ಏನು,ма
758,wer::FPRN,ಯಾರಿಗೆ,кӱ
759,wo::FADV,ಎಲ್ಲಿ,кышан
760,wo::FADV,ಎಲ್ಲಿ,кыштакен
761,wohin::FADV,ಎಲ್ಲಿಗೆ,кышкы
762,wie::FADV,ಹೇಗೆ,кыце
763,warum::FADV,ಏಕೆ,малын
764,wieviel::FNUM,ಎಷ್ಟು,кынар
765,wieviel::FNUM,ಎಷ್ಟು,кынары
766,wieviel::FNUM,ಎಷ್ಟು,кынаркы
767,eins::NUM,ಒಂದು,иктӹ
768,eins::NUM,ಒಂದು,иктӹт
769,zwei::NUM,ಎರಡು,кок
770,zwei::NUM,ಎರಡು,кокты
771,drei::NUM,ಮೂರು,кым
772,drei::NUM,ಮೂರು,кымыт
773,vier::NUM,ನಾಲ್ಕು,нӹл
774,fünf::NUM,ಅಯ್ದು,вӹц
775,sechs::NUM,ಆರು,куд
776,sechs::NUM,ಆರು,кудытмозн
777,sieben::NUM,ಏಳು,шӹм
778,sieben::NUM,ಏಳು,шӹмӹт
779,acht::NUM,ಎಂಟು,кӓндӓкш
780,acht::NUM,ಎಂಟು,кӓндӓкшӹ
781,neun::NUM,ಒಂಭಬತ್ತು,ӹндекшшӱдӹ
782,zehn::NUM,ಹತ್ತು,лу
783,elf::NUM,ಹನ್ನೊಂದು,луатик
784,elf::NUM,ಹನ್ನೊಂದು,луатиктӹ
785,zwölf::NUM,ಹನ್ನೆರಡು,луаткок
786,zwölf::NUM,ಹನ್ನೆರಡು,луаткокты
787,zwanzig::NUM,ಇಪ್ಪತ್ತು,коклы
788,dreißig::NUM,ಮೂವತ್ತು,кымлы
789,vierzig::NUM,ನಲವತ್ತು,нӹллӹ
790,fünfzig::NUM,ಐವತ್ತು,вӹцлӹ
791,sechzig::NUM,ಅರುವತ್ತು,кудлу
792,siebzig::NUM,ಎಪ್ಪತ್ತು,шӹмлу
793,achtzig::NUM,ಎಂಬತ್ತು,кӓндӓкшлу
794,neunzig::NUM,ತೊಂಬತ್ತು,ӹндекшлу
795,hundert::NUM,ನೂರು,шӱдӹ
796,tausend::NUM,ಸಾವಿರ,тӹжем
797,und::CNJ,ಮತ್ತು,дöн
798,oder::CNJ,ಅಥವಾ,льывы
799,stehen::V,ನಿಲ್ಲು,шалшаг
800,sitzen::V,ಕುಳ್ಳಿರು,шӹнзӓш
801,liegen::V,ಮಲಗಿಕೊ,киӓш
802,hängen::V,ಇಳಿಯಬಿಡು,кечӓш
803,werden::V,ಆಗು,шагалаш
804,passieren::V,ಆಗು,ӹштӓ́лтӓш
805,beginnen::V,ಆರಂಭಿಸು,тӹнгӓлӓлтӓш
806,enden::V,ಕೊನೆಗಾಣು,пӹтӓш
807,wechseln::V,ಮಾರ್ಪಡಿಸು,весемӓш
808,wechseln::V,ಮಾರ್ಪಡಿಸು,весемӓлтӓш
809,aufgehen[Sonne]::V,ಮೂಡು,авараш
810,untergehen[Sonne]::V,ಮುಳುಗು,шӹ́нзӓш
811,scheinen[Sonne]::V,ಹೊಳೆ,сотемдӓрӓш
812,donnern::V,ಗುಡುಗಾಗು,хӹдӹртӓш
813,wehen::V,ತೀಡು,ӹфӹлӓш
814,strömen::V,ಹರಿ,йогащ
815,fließen::V,ಹರಿ,йогащ
816,sich drehen::V,ಸುತ್ತು,пöрдӓш
817,schwanken::V,ಓಲಾಡು,лыпшалташ
818,schwingen::V,ತೂಗು,кӓчӓйӓш
819,fallen::V,ಉದುರು,кенвазаш
820,fallen::V,ಉದುರು,шынгалташ
821,brennen::V,ಉರಿ,йылаш
822,rauchen::V,ಹೊಗೆಬಿಡು,шыпшаш
823,regnen::V,ಸುರಿ,юраш
824,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,гӓш
825,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,кӹлмаш
826,tauen::V,ಬೆಚ್ಚಗಾಗು,шылаш
827,schmelzen::V,ಕರಗು,шӹрӓнӓш
828,trocknen::V,ಒಣಗು,кошкаш
829,sieden::V,ಕುದಿ,шолаш
830,faulen::V,ಕೊಳೆ,шӱӓш
831,verfaulen::V,ನಶಿಸು,йӓнгӓрӓлтӓш
832,reißen::V,ಒಡೆ,кышкедӓлтӓш
833,versinken::V,ಮುಳುಗು,ва́лаш
834,vergehen::V,ಸಾಗು,эртӓш
835,erscheinen::V,ತೋರು,каяш
836,verschwinden::V,ಮಾಯವಾಗು,ямаш
837,sinken::V,ಕುಸಿ,пычаш
838,abnehmen::V,ತಗ್ಗು,чӹдемӓш
839,abnehmen::V,ತಗ್ಗು,кöтӹргӓш
840,zunehmen::V,ಬೆಳೆ,когоэмӓш
841,steigen::V,ಉಬ್ಬು,лӱлта́лташ
842,wachsen::V,ಬೆಳೆ,кушкаш
843,glänzen::V,ಮಿರುಗು,йӹлгӹжӓш
844,funkeln::V,ಮಿನುಗು,валгалташ
845,lärmen::V,ಶಬ್ದ ಮಾಡಲು,юкланаш
846,läuten::V,ಬಾರಿಸು,цоргаш
847,klingeln::V,ಅನುರಣಿಸು,цоргаш
848,klirren::V,ಕಿಣಿಕಿಣಿಸು,цонгырталгаш
849,brausen::V,ಅಬ್ಬರಿಸು,ышдымыла́наш
850,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,шу́жгаш
851,klingen::V,ಉಸಿರು,йо́нгаш
852,bellen::V,ಬಗುಳು,опташ
853,heulen::V,ಅರಚು,урмыжаш
854,blasen::V,ಗಾಳಿ ಊದು,ӹфӹлӓш
855,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,ши́шкаш
856,schreien::V,ಕರೆ,уташ
857,schreien::V,ಕರೆ,саслаш
858,schreien::V,ಕರೆ,варгынзаш
859,stöhnen::V,ನರಳು,ӹнгӹрӓш
860,zittern::V,ನಡುಗು,цӹтӹрӓш
861,leben::V,ಇರು,ӹлӓш
862,geboren werden::V,ಉಂಟಾಗು,шачаш
863,atmen::V,ಉಸಿರು,шӱлӓш
864,trinken::V,ಕುಡಿ,йӱӓш
865,essen::V,ತಿನ್ನು,качкаш
866,schlucken::V,ನುಂಗು,нелӓш
867,müde werden::V,ಬಳಲು,янгылаш
868,einschlafen::V,ನಿದ್ಧೆಹೋಗು,амален кеӓш
869,schlafen::V,ನಿದ್ರಿಸು,амалаш
870,aufwachen::V,ಏಳು,понгыжалташ
871,aufstehen::V,ಏಳು,кӹньӹл шагалаш
872,sich erholen::V,ಸುಧಾರಿಸು,кӓнаш
873,krank werden::V,ಬೇನೆಬೀಳು,церлӓнен вазаш
874,krank sein::V,ಕೆಟ್ಟ ಎಂದು,церлӓнӓш
875,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ясланаш
876,krank sein::V,ಕೆಟ್ಟ ಎಂದು,ясыланаш
877,schmerzen::V,ಕಚ್ಚು,каршташ
878,husten::V,ಕೆಮ್ಮು,кахыраш
879,genesen::V,ಮತ್ತೆಹೊದಿಸು,паремӓш
880,genesen::V,ಮತ್ತೆಹೊದಿಸು,тöрлӓнӓш
881,sterben::V,ಮೃತಪಡು,вазын колаш
882,umkommen::V,ಹಾಳಾಗು,пӹтӓш
883,sich bewegen::V,ಚಲಿಸು,кашташ
884,sich rühren::V,ಕದಲು,тӓрвӓнӓш
885,sich erheben::V,ಏಳು,кӹньӹлӓш
886,sich setzen::V,ಕೂರು,шӹнзӓш
887,hinfallen::V,ಬೀಳು,кенвазаш
888,hinfallen::V,ಬೀಳು,шынгалташ
889,laufen::V,ನಡೆ,кашташ
890,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,ашкедӓш
891,spazierengehen::V,ವಿಹರಿಸು,мадын кашташ
892,eilen::V,ಮುನ್ನುಗ್ಗು,вӓшкӓш
893,sich beeilen::V,ಆತುರಪಡು,вӓшкӓш
894,sich beeilen::V,ಆತುರಪಡು,талашаш
895,sausen::V,ಒಗೆ,хойхаланаш
896,sausen::V,ಒಗೆ,хояш
897,rennen::V,ಓಡು,кыргыжаш
898,springen::V,ಜಿಗಿ,тӹршештӓш
899,klettern::V,ಏರು,ку́заш
900,schaukeln::V,ತೂಗು,лыпшалташ
901,kriechen::V,ತೆವಳು,авалянаш
902,kriechen::V,ತೆವಳು,ньыжиклӓш
903,schwimmen::V,ಈಜು,илӓш
904,tauchen::V,ಕೆಳಗಿಳಿ,цымаш
905,rudern::V,ಸಾಗಿಸು,шуалташ
906,fahren::V,ನಡೆಸು,кеӓш
907,fliegen::V,ಹಾರು,чонгештӓш
908,gehen::V,ಹೋಗು,кеӓш
909,weggehen::V,ಹೊರಡು,кеӓш
910,abfahren::V,ತೆರಳು,кеӓш
911,anhalten::V,ನಿಲ್ಲು,цӓрнӓш
912,hineingehen::V,ಒಳಹೊಗು,пыраш
913,eintreten::V,ಒಳಹೊಗು,пыраш
914,kommen::V,ಬರು,толаш
915,ankommen::V,ಬರು,шоаш
916,zurückkommen::V,ಹಿಂದಿರುಗು,пöртӹлӓш
917,bleiben::V,ಇರು,кодаш
918,warten::V,ಇರು,вычаш
919,erwarten::V,ನಿರೀಕ್ಷಿಸು,вычаш
920,suchen::V,ಹುಡುಕು,кӹчӓлӓш
921,finden::V,ಕಂಡುಕೊ,моаш
922,versuchen::V,ಪ್ರಯತ್ನಿಸು,путаяш
923,versuchen::V,ಪ್ರಯತ್ನಿಸು,цацаш
924,vorbereiten::V,ಸಿದ್ಧವಾಗು,поспейӹктӓш
925,lieben::V,ಪ್ರೀತಿಸು,яраташ
926,mögen::V,ಇಷ್ಟಪಡು,яраташ
927,lachen::V,ನಗು,ваштылаш
928,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,тӓрвӓтӓш
929,weinen::V,ಅಳು,мӓгӹрӓш
930,schimpfen::V,ಗೊಣಗು,свырседӓлӓш
931,sich ärgern::V,ಗಣಗಾಡು,шӹдешкӓш
932,sich fürchten::V,ನಡುಗು,лӱдӓш
933,fürchten::V,ಹೆದರು,лӱдӓш
934,fliehen::V,ಓಡಿಹೋಗು,кыргыжаш
935,flüchten::V,ಪಾರಾಗು,кыргыж шӹлӓш
936,sehen::V,ಕಾಣು,ужаш
937,anschauen::V,ನೋಡು,анжалаш
938,ansehen::V,ನಿರೀಕ್ಷಿಸು,анжаш
939,hören::V,ಕೇಳು,колаш
940,zuhören::V,ಆಲಿಸು,колышташ
941,probieren::V,ರುಚಿ ನೋಡು,тотештӓш
942,probieren::V,ರುಚಿ ನೋಡು,подыл анжаш
943,riechen::V,ಮೂಸು,ӱпшӹнзӓш
944,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,шижӓш
945,scheinen::V,ತೋರು,каяш
946,zu sehen sein::V,ಕಾಣಿಸು,каяш
947,vernehmen::V,ಕೇಳು,колын колташ
948,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,кӹлмаш
949,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,тӹнгӹргӓш
950,tun::V,ಮಾಡು,ӹштӓш
951,können::V,ಮಾಡಬಲ್ಲ,кердӓш
952,wollen::V,ಬಯಸು,жалаяш
953,anfangen::V,ಪ್ರಾರಂಭಿಸು,тӹнгӓлӓш
954,beenden::V,ನಿಲ್ಲಿಸು,пӹтӓрӓш
955,aufhören::V,ಮುಗಿಸು,цӓрнӓш
956,gelingen::V,ಯಶಸ್ವಿಯಾಗು,цӓш лиӓш
957,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,лиӓш
958,öffnen::V,ತೆರೆ,пачаш
959,schließen::V,ಮುಚ್ಚು,чӱчӓш
960,stellen::V,ಇಕ್ಕು,шӹндӓш
961,setzen::V,ಇಡು,шӹндӓш
962,legen::V,ಇಡು,опташ
963,legen::V,ಇಡು,пиштӓш
964,berühren::V,ತಾಕು,тӹкӓлӓш
965,verbinden::V,ಕೂಡಿಸು,пидӓш
966,bedecken::V,ಮುಚ್ಚು,леведӓш
967,aufhängen::V,ತೂಗುಹಾಕು,сӓкӓш
968,anzünden::V,ಹತ್ತಿಸು,чӱктӓш
969,aufheben::V,ಆಯಿ,кузыкташ
970,zurücklassen::V,ಬಿಡು,кодаш
971,verlieren::V,ಕಳೆ,ямдаш
972,fallen lassen::V,ಬೀಳಿಸು,кенвацтараш
973,machen::V,ಮಾಡು,ӹштӓш
974,herstellen::V,ತಯಾರಿಸು,йӓмдӹлӓш
975,bauen::V,ಕಟ್ಟು,ӹштӓш
976,reparieren::V,ಸರಿಪಡಿಸು,чиняш
977,reparieren::V,ಸರಿಪಡಿಸು,алалаш
978,verbessern::V,ತಿದ್ದು,яжоэмден шӹндӓш
979,ändern::V,ಬದಲಾಯಿಸು,вашталташ
980,graben::V,ಅಗೆ,капаяш
981,beugen::V,ಬಗ್ಗಿಸು,лывырташ
982,beugen::V,ಬಗ್ಗಿಸು,каклярташ
983,biegen::V,ಬಗ್ಗಿಸು,лывырташ
984,drehen::V,ತಿರುಗು,сӓрӓш
985,drehen::V,ತಿರುಗು,сӓрӹкӓлӓш
986,wenden::V,ತಿರುಗು,сӓрӓлӓш
987,umdrehen::V,ತಿರುಗಿಸು,сӓрӓлӓш
988,heben::V,ಎತ್ತು,лӱктӓш
989,hochheben::V,ಎತ್ತು,кузыкташ
990,ergreifen::V,ಆಕ್ರಮಿಸು,хватяш
991,halten::V,ಹಿಡಿ,кычаш
992,drücken::V,ಒತ್ತು,темдӓш
993,schieben::V,ನೂಕು,шӹкӓш
994,kratzen::V,ತರಚಿಕೊಳ್ಳು,нӹжӓш
995,lecken::V,ನೆಕ್ಕು,нылаш
996,beißen::V,ಕಚ್ಚು,пыралаш
997,abreißen::V,ಹರಿ,кӹрӓш
998,abreißen::V,ಹರಿ,кышкед нӓлӓш
999,abschneiden::V,ಕತ್ತರಿಸು,шулаш
1000,abschneiden::V,ಕತ್ತರಿಸು,лаштыклаш
1001,binden::V,ಕಟ್ಟು,пидӓш
1002,stecken::V,ಸಿಕ್ಕಿಸು,шыралаш
1003,brechen::V,ಮುರಿ,тодылаш
1004,brechen::V,ಮುರಿ,пыдырташ
1005,klopfen::V,ತಟ್ಟು,рушткаш
1006,hauen::V,ಹೊಡೆ,шелӹштӓш
1007,kleben::V,ಅಂಟಿಸು,клейӓш
1008,reiben::V,ಉಜ್ಜು,нӹжӓш
1009,streichen::V,ಹರಡು,шӹрӓш
1010,schleifen::V,ಮಸೆ,шымаш
1011,schneiden::V,ಕತ್ತರಿಸು,пӹчкӓш
1012,rütteln::V,ಕುಲುಕಿಸು,мыльгыкташ
1013,schütteln::V,ಅಲುಗಿಸು,цӹтӹртӓш
1014,schütteln::V,ಅಲುಗಿಸು,мыльгыкташ
1015,schwenken::V,ತೂಗಾಡು,машыяш
1016,schütten::V,ಎರೆ,опталаш
1017,füllen::V,ತುಂಬಿಸು,темӓш
1018,einwickeln::V,ಹೊದಿಸು,пӹтӹрӓ́лӓш
1019,tragen::V,ಹೊರು,намалаш
1020,schleppen::V,ಜಗ್ಗು,шӹдӹрӓш
1021,ziehen::V,ಎಳೆ,шыпшаш
1022,aufbewahren::V,ಇಟ್ಟುಕೊ,перегӓш
1023,werfen::V,ಎಸೆ,кӹшкӓш
1024,fangen::V,ಹಿಡಿ,кычаш
1025,packen::V,ಸೆಳೆ,хватяш
1026,verstecken::V,ಮುಚ್ಚಿಡು,шӹлтӓш
1027,teilen::V,ವಿಭಜಿಸು,пайылаш
1028,schicken::V,ಕಳುಹಿಸು,колташ
1029,bringen::V,ತರು,кандаш
1030,hinzufügen::V,ಕೂಡಿಸು,
