,Concept_ID,ca,lt
813,einmal::ADV,una vegada,vieną kartą
814,manchmal::ADV,de vegades,kai kada
815,oft::ADV,sovint,dažnai
816,immer::ADV,sempre,visada
817,immer::ADV,sempre,visuomet
818,niemals::ADV,no ... mai,niekada
819,niemals::ADV,no ... mai,niekuomet
820,hier::ADV,aquí,čia
821,hierhin::ADV,per aquí,šen
822,hierhin::ADV,per aquí,čionai
823,von hier::ADV,des d'aquí,iš čia
824,dort::ADV,allí,ten
825,dort::ADV,allí,tenai
826,dorthin::ADV,hi,ten
827,dorthin::ADV,hi,ten link
828,geradeaus::ADV,tot dret,tiesiai
829,vorwärts::ADV,endavānt,pirmyn
830,rückwärts::ADV,endarrera,atbulai
831,zurück::ADV,darrere,atgal
832,unten::ADV,a baix,žemai
833,unten::ADV,a baix,apačioje
834,hinab::ADV,cap avall,žemyn
835,oben::ADV,dalt,viršuj
836,hinauf::ADV,cap amunt,aukštyn
837,hinauf::ADV,cap amunt,į viršų
838,überall::ADV,pertot,visur
839,überall::ADV,per tot arreu,visur
840,nicht::ADV,no,ne
841,ein wenig::ADV,una mica,truputį
842,kaum::ADV,a penes,vos
843,sehr::ADV,molt,labai
844,sehr::ADV,molt,baisiai
845,so::ADV,així,taip
846,noch::ADV,encara,dar
847,nur::ADV,només,tik
848,nur::ADV,només,vien
849,schon::ADV,ja,jau
850,wieder::ADV,de nou,vėl
851,wieder::ADV,de nou,iš naujo
852,vergebens::ADV,en va,veltui
853,vergebens::ADV,en va,bergždžiai
854,vor::PRP,davānt,prieš
855,vor::PRP,enfront de,prieš
856,hinter::PRP,darrera,už
857,unter::PRP,sota,po
858,durch::PRP,per,pro
859,durch::PRP,per,per
860,neben::PRP,al costāt de,prie
861,neben::PRP,al costāt de,šalia
862,zwischen::PRP,entre,tarp
863,wegen::PRP,a causa de,dėl
864,wegen::PRP,a causa de,dėlei
865,dies::PRN,aquest,šis
866,dies::PRN,aquest,šitas
867,das::PRN,això,tat
868,alles::PRN,tot,visas
869,ich::PRN,jo,aš
870,du::PRN,tu,tu
871,er::PRN,ell,jis
872,wir::PRN,nosaltres,mes
873,ihr::PRN,vosaltres,jūs
874,sie::PRN,ells,ji
875,sie::PRN,ells,jos
876,sie::PRN,elles,ji
877,sie::PRN,elles,jos
878,was::FPRN,què,kas
879,wer::FPRN,qui,kas
880,wo::FADV,on,kur
881,wohin::FADV,cap a on,kur
882,wohin::FADV,cap a on,kur link
883,wie::FADV,com,kaip
884,warum::FADV,per què,kod̃ėl
885,warum::FADV,per què,dėl ko
886,wieviel::FNUM,quant,kiek
887,eins::NUM,u,vienas
888,zwei::NUM,dos,du
889,drei::NUM,tres,trys
890,vier::NUM,quatre,keturi
891,fünf::NUM,cinc,penki
892,sechs::NUM,sis,šeši
893,sieben::NUM,set,septyni
894,acht::NUM,vuit,aštuoni
895,neun::NUM,nou,devyni
896,zehn::NUM,deu,dešimt
897,elf::NUM,onze,vienuolika
898,zwölf::NUM,dotze,dvylika
899,zwanzig::NUM,vint,dvidešimt
900,dreißig::NUM,trenta,trisdešimt
901,vierzig::NUM,quaranta,keturiasdešimt
902,fünfzig::NUM,cinquanta,penkiasdešimt
903,sechzig::NUM,seixanta,šešiasdešimt
904,siebzig::NUM,setanta,septyniasdešimt
905,achtzig::NUM,vuitanta,aštuoniasdešimt
906,neunzig::NUM,noranta,devyniasdešimt
907,hundert::NUM,cent,šimtas
908,tausend::NUM,mil,tūkstantis
909,und::CNJ,i,ĩr
910,oder::CNJ,o,ar
911,oder::CNJ,o,arba
912,stehen::V,estar de peu,stovėti
913,sitzen::V,seure,sėdėti
914,liegen::V,jeure,gulėti
915,hängen::V,penjar,kyboti
916,hängen::V,penjar,kabėti
917,werden::V,fer-se,taptis
918,werden::V,fer-se,darytis
919,werden::V,posar-se,taptis
920,werden::V,posar-se,darytis
921,passieren::V,succeir,atsitikti
922,passieren::V,succeir,pasitaikyti
923,beginnen::V,iniciar-se,prasid́ėti
924,enden::V,acabar-se,baigtis
925,enden::V,terminar-se,baigtis
926,wechseln::V,canviar,keistis
927,wechseln::V,canviar,pasikeisti
928,aufgehen[Sonne]::V,sortir,tekėti
929,aufgehen[Sonne]::V,sortir,patekėti
930,untergehen[Sonne]::V,posar-se,leistis
931,untergehen[Sonne]::V,posar-se,nusileisti
932,scheinen[Sonne]::V,brillar,šviesti
933,donnern::V,tronar,griausti
934,donnern::V,tronar,griaudėti
935,wehen::V,bufar,pūsti
936,strömen::V,afluir,lietis
937,strömen::V,afluir,plūsti
938,fließen::V,fluir,tekėti
939,sich drehen::V,girar,suktis
940,sich drehen::V,girar,pasisukti
941,schwanken::V,vacil·lar,svyruoti
942,schwingen::V,oscil·lar,suptis
943,fallen::V,caure,pulti
944,fallen::V,caure,kristi
945,fallen::V,tombar,pulti
946,fallen::V,tombar,kristi
947,brennen::V,cremar,degti
948,rauchen::V,fumejar,rūkyti
949,regnen::V,ploure,lyti
950,gefrieren::V,gelar-se,užšalti
951,tauen::V,fondre's,tirpti
952,schmelzen::V,fondre's,lydytis
953,trocknen::V,assecar-se,džiūti
954,sieden::V,bullir,virti
955,faulen::V,podrir-se,pūti
956,verfaulen::V,podrir-se,švinkti
957,reißen::V,trencar-se,plyšti
958,reißen::V,trencar-se,trūkti
959,versinken::V,enfonsar-se,skę̃sti
960,versinken::V,enfonsar-se,grimzti
961,vergehen::V,passar,praeiti
962,erscheinen::V,aparèixer,pasirodyti
963,verschwinden::V,desaparèixer,dingti
964,verschwinden::V,desaparèixer,išnykti
965,verschwinden::V,desaparèixer,pranykti
966,sinken::V,baixar,kristi
967,sinken::V,descendir,kristi
968,abnehmen::V,decréixer,mažėti
969,abnehmen::V,decréixer,silpnėti
970,zunehmen::V,augmentar,didėti
971,zunehmen::V,augmentar,padaugėti
972,steigen::V,pujar,kilti
973,wachsen::V,créixer,augti
974,glänzen::V,brillar,blizgėti
975,glänzen::V,resplendir,blizgėti
976,funkeln::V,espurnejar,žibėti
977,lärmen::V,fer soroll,triukšmauti
978,läuten::V,sonar,skambinti
979,klingeln::V,trucar,skambinti
980,klirren::V,dringar,žvangėti
981,brausen::V,rugir,šniokšti
982,rauschen::V,murmurar,ošti
983,rauschen::V,murmurar,šlamėti
984,klingen::V,sonar,skardėti
985,bellen::V,lladrar,loti
986,heulen::V,udolar,kaukti
987,heulen::V,udolar,staugti
988,blasen::V,bufar,pūsti
989,pfeifen::V,xiular,švilpti
990,pfeifen::V,xiular,švilpauti
991,schreien::V,cridar,šaukti
992,stöhnen::V,gemegar,dejuoti
993,stöhnen::V,gemegar,aimanuoti
994,zittern::V,tremolar,virpėti
995,leben::V,vīure,gyventi
996,geboren werden::V,néixer,gimti
997,atmen::V,respirar,alsuoti
998,atmen::V,respirar,kvėpuoti
999,trinken::V,beure,gerti
1000,essen::V,menjar,valgyti
1001,schlucken::V,empassar-se,praryti
1002,müde werden::V,cansar-se,nuvargti
1003,müde werden::V,cansar-se,privargti
1004,einschlafen::V,adormir-se,užmigti
1005,schlafen::V,dormir,miegoti
1006,aufwachen::V,despertar-se,pabusti
1007,aufstehen::V,llevar-se,keltis
1008,aufstehen::V,llevar-se,atsikelti
1009,sich erholen::V,descansar,pailsėti
1010,sich erholen::V,descansar,poilsiauti
1011,krank werden::V,posar-se malalt,susirgti
1012,krank sein::V,estar malalt,sirgti
1013,schmerzen::V,doldre,sopėti
1014,schmerzen::V,doldre,skaudėti
1015,husten::V,tossir,kosėti
1016,genesen::V,recuperar-se,sveikti
1017,genesen::V,recuperar-se,taisytis
1018,sterben::V,morir,mirti
1019,sterben::V,morir,numirti
1020,umkommen::V,perir,žūti
1021,sich bewegen::V,moure's,judėti
1022,sich bewegen::V,moure's,pasijudinti
1023,sich rühren::V,moure's,krutėti
1024,sich erheben::V,aixecar-se,pakilti
1025,sich erheben::V,aixecar-se,atsikelti
1026,sich setzen::V,asseure's,sėstis
1027,sich setzen::V,asseure's,atsisėsti
1028,hinfallen::V,caure's,parkristi
1029,hinfallen::V,caure's,pargriūti
1030,laufen::V,caminar,eiti
1031,schreiten::V,procedir,žengti
1032,schreiten::V,procedir,žingsniuoti
1033,spazierengehen::V,passejar,pasivaikščioti
1034,eilen::V,anar corrent,skubėti
1035,sich beeilen::V,afanyar-se,paskub́ėti
1036,sich beeilen::V,afanyar-se,pasiskubinti
1037,sausen::V,córrer,dumti
1038,sausen::V,córrer,lėkti
1039,rennen::V,córrer,bėgti
1040,springen::V,saltar,šokti
1041,klettern::V,escalar,kopti
1042,schaukeln::V,gronxar-se,supti
1043,schaukeln::V,gronxar-se,linguoti
1044,schaukeln::V,balancejar-se,supti
1045,schaukeln::V,balancejar-se,linguoti
1046,kriechen::V,reptar,ropoti
1047,kriechen::V,reptar,šliaužti
1048,kriechen::V,arrossegar-se,ropoti
1049,kriechen::V,arrossegar-se,šliaužti
1050,schwimmen::V,nadar,plaukti
1051,tauchen::V,bussejar,nerti
1052,tauchen::V,submergir-se,nerti
1053,rudern::V,remar,irtis
1054,rudern::V,remar,irkluoti
1055,fahren::V,anar,važiuoti
1056,fahren::V,anar,važinėti
1057,fliegen::V,volar,lėkti
1058,fliegen::V,volar,skristi
1059,gehen::V,caminar,eiti
1060,weggehen::V,anar-se'n,išeiti
1061,abfahren::V,partir,išvykti
1062,abfahren::V,partir,išvažiuoti
1063,anhalten::V,aturar-se,sustoti
1064,hineingehen::V,entrar,įeiti
1065,eintreten::V,entrar,įžengti
1066,kommen::V,venir,ateiti
1067,ankommen::V,arribar,ateiti
1068,zurückkommen::V,tornar,grį̃žti
1069,zurückkommen::V,tornar,sugrį̃žti
1070,bleiben::V,quedar-se,likti
1071,bleiben::V,quedar-se,pasilikti
1072,warten::V,esperar,laukti
1073,erwarten::V,esperar,laukti
1074,suchen::V,buscar,ieškoti
1075,finden::V,trobar,rasti
1076,finden::V,trobar,surasti
1077,versuchen::V,intentar,mėginti
1078,vorbereiten::V,preparar,rengti
1079,lieben::V,estimar,myĺėti
1080,mögen::V,agradar a,ḿėgti
1081,mögen::V,agradar a,patikti
1082,lachen::V,riure,juoktis
1083,rühren::V,commoure,jaudinti
1084,rühren::V,commoure,graudinti
1085,rühren::V,emocionar,jaudinti
1086,rühren::V,emocionar,graudinti
1087,weinen::V,plorar,verkti
1088,schimpfen::V,renyar,bartis
1089,sich ärgern::V,enfadar-se,pykti
1090,sich ärgern::V,enfadar-se,apmaudauti
1091,sich fürchten::V,tenir por,bijoti
1092,sich fürchten::V,tenir por,baimintis
1093,fürchten::V,témer,bijoti
1094,fürchten::V,témer,baimintis
1095,fliehen::V,fugir,bėgti
1096,fliehen::V,fugir,sprukti
1097,flüchten::V,refugiar-se,pabėgti
1098,sehen::V,veure,žiūŕėti
1099,anschauen::V,mirar,žiūŕėti
1100,ansehen::V,mirar,žiūrėti į
1101,ansehen::V,mirar,pažiūrėti į
1102,hören::V,oir,girdėti
1103,zuhören::V,escoltar,klausytis
1104,probieren::V,provar,ragauti
1105,probieren::V,provar,paragauti
1106,riechen::V,olorar,uosti
1107,riechen::V,olorar,užuosti
1108,fühlen::V,sentīr,justi
1109,fühlen::V,sentīr,jausti
1110,fühlen::V,sentīr,pajusti
1111,scheinen::V,semblar,rodytis
1112,scheinen::V,semblar,atrodyti
1113,zu sehen sein::V,poder-se veure,pasirodyti
1114,vernehmen::V,percebre,išgirsti
1115,frieren::V,tenir fred,šalti
1116,tun::V,fer,daryti
1117,können::V,poder,galėti
1118,können::V,poder,pajėgti
1119,wollen::V,voler,norėti
1120,anfangen::V,iniciar,pradėti
1121,anfangen::V,iniciar,prasid́ėti
1122,beenden::V,acabar,baigti
1123,beenden::V,acabar,užbaigti
1124,aufhören::V,deixar,liautis
1125,gelingen::V,sortir bé,pavykti
1126,gelingen::V,sortir bé,pasisekti
1127,geraten::V,sortir,nusisekti
1128,öffnen::V,obrir,atverti
1129,öffnen::V,obrir,atidaryti
1130,schließen::V,tancar,uždaryti
1131,stellen::V,posar,statyti
1132,stellen::V,posar,pastatyti
1133,stellen::V,col·locar,statyti
1134,stellen::V,col·locar,pastatyti
1135,setzen::V,assentar,sodinti
1136,setzen::V,assentar,pasodinti
1137,legen::V,posar,dėti
1138,legen::V,posar,pad́ėti
1139,berühren::V,tocar,liesti
1140,berühren::V,tocar,paliesti
1141,verbinden::V,unir,jungti
1142,verbinden::V,unir,surišti
1143,verbinden::V,connectar,jungti
1144,verbinden::V,connectar,surišti
1145,bedecken::V,tapar,uždengti
1146,bedecken::V,cobrir,uždengti
1147,aufhängen::V,penjar,pakarti
1148,aufhängen::V,penjar,pakabinti
1149,anzünden::V,encendre,padegti
1150,aufheben::V,aixecar,pakelti
1151,zurücklassen::V,deixar,palikti
1152,verlieren::V,pērdre,pamesti
1153,fallen lassen::V,deixar caure,atsisakyti
1154,machen::V,fer,dirbti
1155,herstellen::V,producir,gaminti
1156,bauen::V,construir,statyti
1157,bauen::V,construir,pastatyti
1158,reparieren::V,reparar,taisyti
1159,reparieren::V,reparar,remontuoti
1160,verbessern::V,millorar,gerinti
1161,verbessern::V,millorar,ištaisyti
1162,ändern::V,canviar,keisti
1163,ändern::V,canviar,pakeisti
1164,graben::V,cavar,kasti
1165,beugen::V,doblegar,lenkti
1166,beugen::V,doblegar,palenkti
1167,biegen::V,corbar,lenkti
1168,biegen::V,corbar,palenkti
1169,biegen::V,arquejar,lenkti
1170,biegen::V,arquejar,palenkti
1171,drehen::V,girar,sukti
1172,wenden::V,girar,kreipti
1173,wenden::V,girar,pakreipti
1174,umdrehen::V,voltar,sukti
1175,umdrehen::V,voltar,apversti
1176,heben::V,pujar,kelti
1177,heben::V,pujar,pakelti
1178,heben::V,aixecar,kelti
1179,heben::V,aixecar,pakelti
1180,hochheben::V,aixecar,pakelti
1181,ergreifen::V,agafar,čiupti
1182,ergreifen::V,agafar,griebti
1183,halten::V,mantenir,laikyti
1184,halten::V,mantenir,palaikyti
1185,drücken::V,prémer,spausti
1186,drücken::V,estrènyer,spausti
1187,schieben::V,empènyer,stumti
1188,kratzen::V,raspar,kasyti
1189,kratzen::V,raspar,grandyti
1190,lecken::V,llepar,laižyti
1191,beißen::V,mossegar,kandžioti
1192,abreißen::V,arrencar,nuplėšti
1193,abschneiden::V,tallar,atpjauti
1194,abschneiden::V,tallar,atkirpti
1195,binden::V,lligar,rišti
1196,binden::V,lligar,surišti
1197,stecken::V,ficar,kišti
1198,stecken::V,ficar,įkišti
1199,brechen::V,trencar,lūžti
1200,brechen::V,trencar,laužyti
1201,klopfen::V,trucar,belsti
1202,klopfen::V,trucar,barbenti
1203,hauen::V,picar,mušti
1204,hauen::V,colpejar,mušti
1205,kleben::V,enganxar,lipdyti
1206,kleben::V,enganxar,klijuoti
1207,reiben::V,fregar,trinti
1208,reiben::V,fregar,tarkuoti
1209,streichen::V,untar,tepti
1210,streichen::V,untar,užtepti
1211,schleifen::V,afilar,galą́sti
1212,schleifen::V,esmolar,galą́sti
1213,schneiden::V,tallar,pjauti
1214,schneiden::V,tallar,kirpti
1215,rütteln::V,sacsejar,purtyti
1216,schütteln::V,agitar,purtyti
1217,schütteln::V,sacsejar,purtyti
1218,schwenken::V,agitar,mojuoti
1219,schütten::V,abocar,pilti
1220,schütten::V,abocar,berti
1221,füllen::V,omplir,pildyti
1222,füllen::V,omplir,pripildyti
1223,einwickeln::V,embolicar,įvynioti
1224,einwickeln::V,embolicar,suvynioti
1225,tragen::V,dur,nešti
1226,tragen::V,dur,nešioti
1227,tragen::V,portar,nešti
1228,tragen::V,portar,nešioti
1229,schleppen::V,arrossegar,vilkti
1230,ziehen::V,tirar,tempti
1231,ziehen::V,estirar,tempti
1232,aufbewahren::V,conservar,laikyti
1233,werfen::V,llançar,mesti
1234,werfen::V,llançar,sviesti
1235,fangen::V,agafar,sugauti
1236,fangen::V,atrapar,sugauti
1237,packen::V,engrapar,čiupti
1238,packen::V,engrapar,griebti
1239,verstecken::V,amagar,slėpti
1240,verstecken::V,amagar,slapstyti
1241,teilen::V,dividir,dalyti
1242,teilen::V,dividir,padalyti
1243,schicken::V,enviar,sių̃sti
1244,schicken::V,enviar,pasių̃sti
1245,bringen::V,portar,atnešti
1246,hinzufügen::V,afegir,pridėti
1247,bekommen::V,obtenir,gauti
1248,erhalten::V,rebre,gauti
1249,nehmen::V,prendre,paimti
1250,wählen::V,triar,rinkti
1251,wählen::V,triar,išsirinkti
1252,wählen::V,elegir,rinkti
1253,wählen::V,elegir,išsirinkti
1254,auswählen::V,escollir,išrinkti
1255,auswählen::V,seleccionar,išrinkti
1256,bewahren::V,conservar,išsaugoti
1257,behindern::V,impedir,trukdyti
1258,behindern::V,obstaculitzar,trukdyti
1259,verderben::V,espatllar,sugadinti
1260,beschädigen::V,danyar,žaloti
1261,beschädigen::V,danyar,gadinti
1262,beschädigen::V,destrossar,žaloti
1263,beschädigen::V,destrossar,gadinti
1264,zerbrechen::V,trencar,sukulti
1265,zerbrechen::V,trencar,sudaužyti
1266,zerreißen::V,estripar,perplėšti
1267,zerreißen::V,estripar,suplėšyti
1268,zerstören::V,destruir,suardyti
1269,zerstören::V,destruir,sugriauti
1270,verbrennen::V,cremar,deginti
1271,verbrennen::V,cremar,sudeginti
1272,geben::V,donar,duoti
1273,geben::V,donar,paduoti
1274,reichen::V,passar,paduoti
1275,schenken::V,regalar,dovanoti
1276,versprechen::V,prometre,žadėti
1277,versprechen::V,prometre,pažadėti
1278,wünschen::V,desitjar,norėti
1279,wünschen::V,desitjar,linḱėti
1280,loben::V,elogiar,girti
1281,loben::V,elogiar,pagirti
1282,küssen::V,fer un petó a,bučiuoti
1283,wiegen::V,bressolar,supti
1284,zudecken::V,tapar,užkloti
1285,zudecken::V,tapar,uždengti
1286,zudecken::V,cobrir,užkloti
1287,zudecken::V,cobrir,uždengti
1288,wecken::V,despertar,žadinti
1289,zeigen::V,mostrar,rodyti
1290,zeigen::V,ensenyar,rodyti
1291,führen::V,guiar,vesti
1292,führen::V,guiar,vadovauti
1293,führen::V,conduir,vesti
1294,führen::V,conduir,vadovauti
1295,lehren::V,ensenyar,mokyti
1296,lehren::V,ensenyar,išmokyti
1297,unterrichten::V,ensenyar,dėstyti
1298,aufziehen::V,criar,išauginti
1299,leiten::V,dirigir,valdyti
1300,leiten::V,dirigir,vadovauti
1301,antreiben::V,impel·lir,uiti
1302,antreiben::V,impel·lir,raginti
1303,antreiben::V,impel·lir,skubinti
1304,lassen::V,fer,paliepti
1305,einladen::V,invitar,kviesti
1306,einladen::V,invitar,pakviesti
1307,einladen::V,convidar,kviesti
1308,einladen::V,convidar,pakviesti
1309,vereinigen::V,unir,sujungti
1310,vereinigen::V,unir,suvienyti
1311,besuchen::V,visitar,lankyti
1312,besuchen::V,visitar,aplankyti
1313,besuchen::V,anar a veure,lankyti
1314,besuchen::V,anar a veure,aplankyti
1315,treffen::V,trobar,sutikti
1316,treffen::V,trobar,pasitikti
1317,sich versammeln::V,reunir-se,susirinkti
1318,spielen::V,jugar,groti
1319,spielen::V,jugar,žaisti
1320,singen::V,cantār,dainuoti
1321,tanzen::V,ballar,šokti
1322,sich trennen::V,separar-se,skirtis
1323,sich trennen::V,separar-se,išsiskirti
1324,verlassen::V,deixar,palikti
1325,verlassen::V,abandonar,palikti
1326,retten::V,salvar,gelbėti
1327,bewachen::V,vigilar,sergėti
1328,schützen::V,protegir,ginti
1329,schützen::V,protegir,apginti
1330,verteidigen::V,defensar,ginti
1331,verteidigen::V,defensar,apginti
1332,sich schlagen::V,barallar-se,muštis
1333,schießen::V,tirar,šauti
1334,schießen::V,tirar,šaudyti
1335,schießen::V,disparar,šauti
1336,schießen::V,disparar,šaudyti
1337,siegen::V,vèncer,nugalėti
1338,ärgern::V,enfadar,pykinti
1339,schlagen::V,pegar,mušti
1340,schlagen::V,pegar,smogti
1341,schlagen::V,pegar,trenkti
1342,schlagen::V,colpejar,mušti
1343,schlagen::V,colpejar,smogti
1344,schlagen::V,colpejar,trenkti
1345,treten::V,donar un cop de peu a,mygti
1346,stechen::V,punxar,gelti
1347,stechen::V,punxar,smeigti
1348,stechen::V,apunyalar,gelti
1349,stechen::V,apunyalar,smeigti
1350,stoßen::V,empènyer,stumti
1351,stoßen::V,empènyer,pastumti
1352,stehlen::V,robar,vogti
1353,stören::V,molestar,trikdyti
1354,belästigen::V,importunar,apsunkinti
1355,verbergen::V,amagar,slėpti
1356,verbergen::V,amagar,paslėpti
1357,verbergen::V,ocultar,slėpti
1358,verbergen::V,ocultar,paslėpti
1359,täuschen::V,enganyar,klaidinti
1360,betrügen::V,estafar,apgauti
1361,töten::V,matar,žudyti
1362,töten::V,matar,nužudyti
1363,wohnen::V,vīure,gyventi
1364,wohnen::V,habitar,gyventi
1365,arbeiten::V,treballar,dirbti
1366,arbeiten::V,treballar,triūsti
1367,sammeln::V,col·leccionar,rinkti
1368,pflücken::V,collir,skinti
1369,pflücken::V,collir,raškyti
1370,jagen::V,caçar,medžioti
1371,fischen::V,pescar,žvejoti
1372,fassen::V,atrapar,sučiupti
1373,hüten::V,pasturar,ganyti
1374,treiben::V,arriar,ginti
1375,anbinden::V,lligar,pririšti
1376,füttern::V,donar menjar a,šerti
1377,melken::V,munyir,melžti
1378,hacken::V,picar,kapoti
1379,hacken::V,tallar,kapoti
1380,gießen::V,regar,lieti
1381,gießen::V,regar,laistyti
1382,reifen::V,madurar,nokti
1383,reifen::V,madurar,sirpti
1384,zubereiten::V,preparar,ruošti
1385,zubereiten::V,preparar,gaminti
1386,kochen::V,coure,virti
1387,kochen::V,coure,virinti
1388,backen::V,coure al forn,kepti
1389,braten::V,rostir,kepti
1390,braten::V,rostir,kepinti
1391,umrühren::V,remenar,maišyti
1392,umrühren::V,remenar,pamaišyti
1393,stricken::V,tricotar,megzti
1394,stricken::V,fer punt de mitja,megzti
1395,nähen::V,cosir,siūti
1396,färben::V,tenyir,dažyti
1397,färben::V,tenyir,nudažyti
1398,reinigen::V,netejar,valyti
1399,reinigen::V,netejar,švarinti
1400,waschen::V,rentār,plauti
1401,waschen::V,rentār,mazgoti
1402,waschen::V,rentār,skalbti
1403,abwischen::V,eixugar,nušluostyti
1404,spülen::V,esbandir,plauti
1405,spülen::V,esbandir,skalauti
1406,fegen::V,escombrar,šluoti
1407,kehren::V,escombrar,šluoti
1408,baden::V,banyar-se,maudytis
1409,sich waschen::V,rentār-se,praustis
1410,ausziehen::V,treure's,numauti
1411,ausziehen::V,treure's,nuvilkti
1412,anziehen::V,posar-se,mauti
1413,anziehen::V,posar-se,apsivilkti
1414,sich anziehen::V,vestir-se,rengtis
1415,sich anziehen::V,vestir-se,apsirengti
1416,kämmen::V,pentinar,šukuoti
1417,schmücken::V,adornar,puošti
1418,schmücken::V,adornar,dabinti
1419,schmücken::V,adornar,gražinti
1420,sagen::V,dir,tarti
1421,sprechen::V,parlar,kalbėti
1422,reden::V,parlar,šnekėti
1423,sich unterhalten::V,conversar,kalbėtis
1424,sich unterhalten::V,conversar,šnekučiuotis
1425,fragen::V,preguntar,klausti
1426,bitten::V,demanar,prašyti
1427,erzählen::V,contar,pasakoti
1428,erzählen::V,explicar,pasakoti
1429,mitteilen::V,comunicar,skelbti
1430,mitteilen::V,comunicar,pranešti
1431,nennen::V,nomenar,vadinti
1432,nennen::V,nomenar,vardyti
1433,rufen::V,cridar,šaukti
1434,rufen::V,cridar,kviesti
1435,prahlen::V,lloar-se,girtis
1436,prahlen::V,jactar-se,girtis
1437,übersetzen::V,traduir,versti
1438,übersetzen::V,traduir,išversti
1439,denken::V,pensar,galvoti
1440,glauben::V,creure,manyti
1441,glauben::V,creure,tikėti
1442,bemerken::V,notar,pamatyti
1443,bemerken::V,notar,pastebėti
1444,erkennen::V,reconèixer,pažinti
1445,erkennen::V,reconèixer,atpažinti
1446,begreifen::V,comprendre,suvokti
1447,verstehen::V,entendre,suprasti
1448,lernen::V,aprendre,mokytis
1449,wissen::V,saber,žinoti
1450,sich erinnern an::V,recordar,prisiminti
1451,vergessen::V,oblidar,užmiršti
1452,messen::V,mesurar,matuoti
1453,zählen::V,comptar,skaičiuoti
1454,rechnen::V,calcular,skaičiuoti
1455,lesen::V,llegir,skaityti
1456,malen::V,pintar,tapyti
1457,zeichnen::V,dibuixar,piešti
1458,zeichnen::V,dibuixar,žymėti
1459,zeichnen::V,dibuixar,braižyti
1460,schreiben::V,escrīure,rašyti
1461,besitzen::V,posseir,turėti
1462,kaufen::V,comprar,pirkti
1463,verkaufen::V,vendre,parduoti
1464,bezahlen::V,pagar,apmokėti
1465,zahlen::V,pagar per,mokėti
1466,beherrschen::V,dominar,valdyti
1467,ertragen::V,aguantar,kę̃sti
1468,ertragen::V,aguantar,pakelti
1469,ertragen::V,aguantar,iškę̃sti
