,Concept_ID,tr,es
840,letzter::A,sonuncu,último
841,allein::ADV,yalnız,a solo
842,allein::ADV,tek başına,a solo
843,auf einmal::ADV,birden,de una vez
844,zusammen::ADV,beraber,juntos
845,zusammen::ADV,birlikte,juntos
846,lange::ADV,çok,mucho tiempo
847,lange::ADV,uzun,mucho tiempo
848,plötzlich::ADV,ansızın,de repente
849,plötzlich::ADV,birdenbire,de repente
850,sofort::ADV,hemen,en seguida
851,sofort::ADV,derhal,en seguida
852,später::ADV,daha sonra,más tarde
853,jetzt::ADV,şimdi,ahora
854,heute::ADV,bugün,hoy
855,morgen::ADV,yarın,mañana
856,bald::ADV,yakında,pronto
857,bald::ADV,yakında,en breve
858,dann::ADV,sonra,luego
859,dann::ADV,sonra,entonces
860,gestern::ADV,dün,ayer
861,einst::ADV,eskiden,antaño
862,damals::ADV,o zamanlar,entonces
863,danach::ADV,sonradan,después
864,danach::ADV,ondan sonra,después
865,vorher::ADV,önce,antes
866,vorher::ADV,önceden,antes
867,zuerst::ADV,ilk önce,primero
868,einmal::ADV,bir defa,una vez
869,manchmal::ADV,bazan,a veces
870,oft::ADV,sık sık,a menudo
871,oft::ADV,sık sık,con frecuencia
872,oft::ADV,çok defa,a menudo
873,oft::ADV,çok defa,con frecuencia
874,immer::ADV,daima,siempre
875,immer::ADV,her zaman,siempre
876,niemals::ADV,asla değil,jamás
877,niemals::ADV,hiçbir zaman,jamás
878,hier::ADV,burada,aquí
879,hierhin::ADV,buraya,acá
880,von hier::ADV,buradan,desde aquí
881,dort::ADV,orada,ahí
882,dort::ADV,orada,allí
883,dort::ADV,şurada,ahí
884,dort::ADV,şurada,allí
885,dorthin::ADV,oraya,allí
886,dorthin::ADV,oraya,hacia allí
887,dorthin::ADV,şuraya,allí
888,dorthin::ADV,şuraya,hacia allí
889,geradeaus::ADV,doğru,todo derecho
890,vorwärts::ADV,ileri,adelante
891,rückwärts::ADV,geri,hacia atrás
892,zurück::ADV,geriye,atrás
893,unten::ADV,aşağıda,abajo
894,hinab::ADV,aşağıya,hacia abajo
895,oben::ADV,yukarıda,arriba
896,hinauf::ADV,yukarı,hacia arriba
897,hinauf::ADV,yukarıya,hacia arriba
898,überall::ADV,her yerde,por todas partes
899,nicht::ADV,-mi-,no
900,nicht::ADV,değil,no
901,ein wenig::ADV,biraz,un poco
902,kaum::ADV,dar,apenas
903,kaum::ADV,hemen hemen değil,apenas
904,sehr::ADV,pek,muy
905,sehr::ADV,pek,mucho
906,sehr::ADV,gayet,muy
907,sehr::ADV,gayet,mucho
908,so::ADV,öyle,tan
909,so::ADV,böyle,tan
910,noch::ADV,hâlâ,aún
911,noch::ADV,hâlâ,todavía
912,noch::ADV,henüz,aún
913,noch::ADV,henüz,todavía
914,nur::ADV,ancak,solamente
915,nur::ADV,yalnız,solamente
916,schon::ADV,çoktan,ya
917,wieder::ADV,tekrar,de nuevo
918,wieder::ADV,yeniden,de nuevo
919,vergebens::ADV,boşuna,en vano
920,vor::PRP,önünde,antes de
921,vor::PRP,önünde,delante de
922,hinter::PRP,arkasında,tras
923,hinter::PRP,arkasında,detrás de
924,unter::PRP,altında,bajo
925,unter::PRP,altında,debajo de
926,durch::PRP,sayesinde,por
927,durch::PRP,sayesinde,a través de
928,durch::PRP,ortasından,por
929,durch::PRP,ortasından,a través de
930,neben::PRP,yanında,al lado de
931,zwischen::PRP,arasında,entre
932,wegen::PRP,dolayı,por
933,wegen::PRP,dolayı,a causa de
934,dies::PRN,bu,esto
935,das::PRN,o,eso
936,das::PRN,o,esto
937,das::PRN,şu,eso
938,das::PRN,şu,esto
939,alles::PRN,hepsi,todo
940,alles::PRN,her şey,todo
941,ich::PRN,ben,yo
942,du::PRN,sen,tú
943,er::PRN,o,él
944,wir::PRN,biz,nosotros
945,ihr::PRN,siz,vosotros
946,sie::PRN,onlar,ellos
947,was::FPRN,ne,qué
948,wer::FPRN,kim,quién
949,wo::FADV,nerede,dónde
950,wohin::FADV,nereye,adónde
951,wohin::FADV,nereye,hacia dónde
952,wie::FADV,nasıl,cómo
953,warum::FADV,neden,por qué
954,wieviel::FNUM,kaç,cuánto
955,wieviel::FNUM,ne kadar,cuánto
956,eins::NUM,bir,uno
957,zwei::NUM,iki,dos
958,drei::NUM,üç,tres
959,vier::NUM,dört,cuatro
960,fünf::NUM,beş,cinco
961,sechs::NUM,altı,seis
962,sieben::NUM,yedi,siete
963,acht::NUM,sekiz,ocho
964,neun::NUM,dokuz,nueve
965,zehn::NUM,on,diez
966,elf::NUM,on bir,once
967,zwölf::NUM,on iki,doce
968,zwanzig::NUM,yirmi,veinte
969,dreißig::NUM,otuz,treinta
970,vierzig::NUM,kırk,cuarenta
971,fünfzig::NUM,elli,cincuenta
972,sechzig::NUM,altmış,sesenta
973,siebzig::NUM,yetmiş,setenta
974,achtzig::NUM,seksen,ochenta
975,neunzig::NUM,doksan,noventa
976,hundert::NUM,yüz,cien
977,hundert::NUM,yüz,ciento
978,tausend::NUM,bin,mil
979,und::CNJ,ve,y
980,und::CNJ,ile,y
981,oder::CNJ,ya,o
982,oder::CNJ,yahut,o
983,stehen::V,durmak,estar de pie
984,sitzen::V,oturmak,estar sentado
985,liegen::V,yatmak,yacer
986,liegen::V,yatmak,estar acostado
987,hängen::V,asılı olmak,pender
988,werden::V,olmak,hacerse
989,werden::V,olunmak,hacerse
990,passieren::V,olmak,suceder
991,beginnen::V,başlamak,iniciarse
992,beginnen::V,başlamak,principiar
993,enden::V,bitmek,acabar
994,enden::V,bitmek,terminar
995,enden::V,sona ermek,acabar
996,enden::V,sona ermek,terminar
997,wechseln::V,değişmek,variar
998,wechseln::V,değişmek,alternar
999,aufgehen[Sonne]::V,doğmak,salir
1000,untergehen[Sonne]::V,batmak,ponerse
1001,untergehen[Sonne]::V,batmak,descender
1002,scheinen[Sonne]::V,parlamak,brillar
1003,donnern::V,gök gürlemek,tronar
1004,wehen::V,esmek,soplar
1005,strömen::V,akmak,afluir
1006,fließen::V,akmak,fluir
1007,fließen::V,akmak,correr
1008,sich drehen::V,dönmek,girar
1009,schwanken::V,sallanmak,vacilar
1010,schwingen::V,titremek,oscilar
1011,fallen::V,düşmek,caer
1012,brennen::V,yanmak,arder
1013,brennen::V,yanmak,quemar
1014,rauchen::V,tütmek,humear
1015,rauchen::V,tütmek,echar humo
1016,regnen::V,yağmak,llover
1017,gefrieren::V,donmak,helarse
1018,tauen::V,erimek,deshelarse
1019,schmelzen::V,erimek,fundirse
1020,schmelzen::V,erimek,derretirse
1021,trocknen::V,kurumak,secarse
1022,sieden::V,kaynamak,hervir
1023,faulen::V,çürümek,pudrirse
1024,verfaulen::V,çürümek,pudrirse
1025,reißen::V,yırtılmak,romperse
1026,versinken::V,batmak,hundirse
1027,vergehen::V,geçmek,pasar
1028,erscheinen::V,görünmek,aparecer
1029,verschwinden::V,kaybolmak,desaparecer
1030,sinken::V,inmek,bajar
1031,abnehmen::V,azalmak,decrecer
1032,abnehmen::V,azalmak,disminuir
1033,zunehmen::V,artmak,crecer
1034,zunehmen::V,artmak,aumentar
1035,zunehmen::V,çoğalmak,crecer
1036,zunehmen::V,çoğalmak,aumentar
1037,steigen::V,artmak,subir
1038,steigen::V,artmak,ascender
1039,steigen::V,yükselmek,subir
1040,steigen::V,yükselmek,ascender
1041,wachsen::V,büyümek,crecer
1042,wachsen::V,gelişmek,crecer
1043,glänzen::V,parlamak,brillar
1044,glänzen::V,parlamak,resplandecer
1045,funkeln::V,parıldamak,chispear
1046,lärmen::V,gürültü yapmak,hacer ruido
1047,läuten::V,çalmak,sonar
1048,läuten::V,çalmak,repicar
1049,klingeln::V,zil çalmak,tocar el timbre
1050,klirren::V,şakırdamak,tintinear
1051,klirren::V,zangırdamak,tintinear
1052,brausen::V,köpürmek,zumbar
1053,brausen::V,kükremek,zumbar
1054,rauschen::V,fışırdamak,murmurar
1055,klingen::V,tınlamak,sonar
1056,bellen::V,havlamak,ladrar
1057,heulen::V,ulumak,ulular
1058,blasen::V,üflemek,soplar
1059,pfeifen::V,düdük çalmak,silbar
1060,schreien::V,bağırmak,gritar
1061,schreien::V,haykırmak,gritar
1062,stöhnen::V,inlemek,gemir
1063,zittern::V,titremek,temblar
1064,leben::V,yaşamak,vivir
1065,leben::V,hayatta olmak,vivir
1066,geboren werden::V,doğmak,nacer
1067,atmen::V,solunmak,respirar
1068,atmen::V,nefes almak,respirar
1069,trinken::V,içmek,beber
1070,essen::V,yemek,comer
1071,schlucken::V,yutmak,tragar
1072,müde werden::V,yorulmak,cansarse
1073,müde werden::V,yorulmak,fatigarse
1074,einschlafen::V,uykuya dalmak,dormirse
1075,schlafen::V,uyumak,dormir
1076,aufwachen::V,uyanmak,despertarse
1077,aufstehen::V,kalkmak,levantarse
1078,aufstehen::V,yataktan kalkmak,levantarse
1079,sich erholen::V,dinlenmek,reposar
1080,sich erholen::V,dinlenmek,descansar
1081,krank werden::V,hastalanmak,caer enfermo
1082,krank sein::V,hasta olmak,estar enfermo
1083,schmerzen::V,ağrımak,doler
1084,husten::V,öksürmek,toser
1085,genesen::V,şifa bulmak,convalecer
1086,genesen::V,şifa bulmak,restablecerse
1087,sterben::V,ölmek,morir
1088,sterben::V,vefat etmek,morir
1089,umkommen::V,ölmek,perecer
1090,sich bewegen::V,hareket etmek,moverse
1091,sich rühren::V,kımıldanmak,rebullir
1092,sich erheben::V,kalkmak,levantarse
1093,sich erheben::V,ayağa kalkmak,levantarse
1094,sich setzen::V,oturmak,sentarse
1095,hinfallen::V,yere düşmek,caerse
1096,laufen::V,yürümek,andar
1097,schreiten::V,yürümek,proceder
1098,schreiten::V,adım atmak,proceder
1099,spazierengehen::V,gezmek,pasear
1100,spazierengehen::V,gezmek,pasearse
1101,spazierengehen::V,dolaşmak,pasear
1102,spazierengehen::V,dolaşmak,pasearse
1103,eilen::V,seğirtmek,correr prisa
1104,sich beeilen::V,acele etmek,darse prisa
1105,sausen::V,hızla gitmek,correr
1106,rennen::V,koşmak,correr
1107,springen::V,atlamak,saltar
1108,springen::V,sıçramak,saltar
1109,klettern::V,tırmanmak,trepar
1110,klettern::V,tırmanmak,escalar
1111,schaukeln::V,sallanmak,bambolearse
1112,kriechen::V,sürünmek,reptar
1113,kriechen::V,sürünmek,arrastrarse
1114,schwimmen::V,yüzmek,nadar
1115,tauchen::V,dalmak,bucear
1116,tauchen::V,dalmak,sumergirse
1117,rudern::V,kürek çekmek,remar
1118,fahren::V,gitmek,ir
1119,fliegen::V,uçmak,volar
1120,gehen::V,gitmek,ir
1121,gehen::V,gitmek,andar
1122,weggehen::V,gitmek,irse
1123,weggehen::V,gitmek,marcharse
1124,abfahren::V,kalkmak,salir
1125,abfahren::V,kalkmak,partir
1126,anhalten::V,durmak,parar
1127,anhalten::V,durmak,pararse
1128,hineingehen::V,içeri girmek,entrar
1129,eintreten::V,girmek,entrar
1130,kommen::V,gelmek,venir
1131,ankommen::V,varmak,llegar
1132,zurückkommen::V,dönmek,volver
1133,zurückkommen::V,dönmek,regresar
1134,bleiben::V,kalmak,quedarse
1135,warten::V,beklemek,esperar
1136,erwarten::V,beklemek,esperar
1137,suchen::V,aramak,buscar
1138,finden::V,bulmak,hallar
1139,finden::V,bulmak,encontrar
1140,versuchen::V,denemek,intentar
1141,vorbereiten::V,hazırlamak,preparar
1142,lieben::V,sevmek,amar
1143,lieben::V,sevmek,querer
1144,mögen::V,beğenmek,querer
1145,lachen::V,gülmek,reír
1146,rühren::V,dokunmak,conmover
1147,rühren::V,duygulandırmak,conmover
1148,weinen::V,ağlamak,llorar
1149,schimpfen::V,küfretmek,regañar
1150,sich ärgern::V,kızmak,enfadarse
1151,sich fürchten::V,korkmak,tener miedo
1152,fürchten::V,korkmak,temer
1153,fürchten::V,korkmak,tener miedo a
1154,fliehen::V,kaçmak,huir
1155,flüchten::V,kaçmak,escaparse
1156,sehen::V,görmek,ver
1157,anschauen::V,seyretmek,mirar
1158,ansehen::V,bakmak,mirar
1159,hören::V,duymak,oír
1160,hören::V,işitmek,oír
1161,zuhören::V,dinlemek,escuchar
1162,probieren::V,denemek,probar
1163,probieren::V,denemek,degustar
1164,probieren::V,tadına bakmak,probar
1165,probieren::V,tadına bakmak,degustar
1166,riechen::V,kokusunu almak,oler
1167,fühlen::V,duymak,sentir
1168,fühlen::V,hissetmek,sentir
1169,scheinen::V,görünmek,parecer
1170,zu sehen sein::V,görünmek,poder verse
1171,vernehmen::V,haber almak,oír
1172,vernehmen::V,haber almak,percibir
1173,frieren::V,üşümek,tener frío
1174,tun::V,etmek,hacer
1175,tun::V,yapmak,hacer
1176,können::V,bilmek,poder
1177,wollen::V,istemek,querer
1178,anfangen::V,başlamak,iniciar
1179,beenden::V,bitirmek,acabar
1180,beenden::V,bitirmek,terminar
1181,aufhören::V,bitmek,cesar
1182,gelingen::V,başarmak,salir bien
1183,geraten::V,düşmek,salir
1184,geraten::V,düşmek,dar resultado
1185,öffnen::V,açmak,abrir
1186,schließen::V,kapamak,cerrar
1187,stellen::V,koymak,poner
1188,stellen::V,koymak,colocar
1189,setzen::V,koymak,poner
1190,setzen::V,koymak,colocar
1191,setzen::V,oturtmak,poner
1192,setzen::V,oturtmak,colocar
1193,legen::V,koymak,poner
1194,legen::V,yatırmak,poner
1195,berühren::V,dokunmak,tocar
1196,verbinden::V,bağlamak,unir
1197,verbinden::V,bağlamak,juntar
1198,verbinden::V,birleştirmek,unir
1199,verbinden::V,birleştirmek,juntar
1200,bedecken::V,örtmek,tapar
1201,bedecken::V,örtmek,cubrir
1202,bedecken::V,kaplamak,tapar
1203,bedecken::V,kaplamak,cubrir
1204,aufhängen::V,asmak,colgar
1205,anzünden::V,yakmak,encender
1206,anzünden::V,ateşlemek,encender
1207,aufheben::V,kaldırmak,recoger
1208,zurücklassen::V,geride bırakmak,dejar
1209,verlieren::V,yitirmek,perder
1210,verlieren::V,kaybetmek,perder
1211,fallen lassen::V,düşürmek,dejar caer
1212,machen::V,yapmak,hacer
1213,herstellen::V,yapmak,fabricar
1214,herstellen::V,imal etmek,fabricar
1215,bauen::V,kurmak,construir
1216,bauen::V,inşa etmek,construir
1217,reparieren::V,onarmak,reparar
1218,reparieren::V,tamir etmek,reparar
1219,verbessern::V,düzeltmek,mejorar
1220,ändern::V,değiştirmek,mudar
1221,ändern::V,değiştirmek,modificar
1222,graben::V,kazmak,cavar
1223,beugen::V,eğmek,doblar
1224,beugen::V,eğmek,inclinar
1225,biegen::V,bükmek,doblar
1226,drehen::V,çevirmek,volver
1227,drehen::V,çevirmek,hacer girar
1228,drehen::V,döndürmek,volver
1229,drehen::V,döndürmek,hacer girar
1230,wenden::V,çevirmek,volver
1231,umdrehen::V,çevirmek,revolver
1232,heben::V,kaldırmak,levantar
1233,hochheben::V,yukarı kaldırmak,alzar
1234,ergreifen::V,tutmak,coger
1235,ergreifen::V,yakalamak,coger
1236,halten::V,tutmak,tener
1237,drücken::V,sıkmak,apretar
1238,schieben::V,itmek,empujar
1239,schieben::V,sürmek,empujar
1240,kratzen::V,kaşımak,rascar
1241,lecken::V,yalamak,lamer
1242,beißen::V,ısırmak,morder
1243,abreißen::V,koparmak,arrancar
1244,abschneiden::V,keserek ayırmak,cortar
1245,binden::V,bağlamak,atar
1246,stecken::V,sokmak,meter
1247,brechen::V,kırmak,romper
1248,brechen::V,kırmak,quebrar
1249,klopfen::V,çalmak,golpear
1250,hauen::V,vurmak,pegar
1251,kleben::V,yapıştırmak,pegar
1252,kleben::V,yapıştırmak,encolar
1253,reiben::V,ovmak,frotar
1254,reiben::V,sürtmek,frotar
1255,streichen::V,sürmek,untar
1256,streichen::V,sürmek,recubrir
1257,schleifen::V,bilemek,afilar
1258,schneiden::V,kesmek,cortar
1259,rütteln::V,sallamak,agitar
1260,schütteln::V,sarsmak,agitar
1261,schütteln::V,sarsmak,sacudir
1262,schütteln::V,çalkamak,agitar
1263,schütteln::V,çalkamak,sacudir
1264,schwenken::V,sallamak,menear
1265,schütten::V,dökmek,verter
1266,schütten::V,akıtmak,verter
1267,füllen::V,doldurmak,llenar
1268,einwickeln::V,sarmak,envolver
1269,tragen::V,taşımak,llevar
1270,schleppen::V,sürüklemek,arrastrar
1271,ziehen::V,çekmek,tirar
1272,aufbewahren::V,saklamak,conservar
1273,werfen::V,atmak,echar
1274,werfen::V,atmak,lanzar
1275,fangen::V,tutmak,coger
1276,fangen::V,yakalamak,coger
1277,packen::V,tutmak,agarrar
1278,packen::V,yakalamak,agarrar
1279,verstecken::V,saklamak,esconder
1280,teilen::V,bölmek,partir
1281,teilen::V,bölmek,dividir
1282,teilen::V,ayırmak,partir
1283,teilen::V,ayırmak,dividir
1284,schicken::V,yollamak,enviar
1285,schicken::V,göndermek,enviar
1286,bringen::V,getirmek,traer
1287,hinzufügen::V,katmak,añadir
1288,hinzufügen::V,eklemek,añadir
1289,bekommen::V,almak,obtener
1290,bekommen::V,almak,conseguir
1291,bekommen::V,eline geçmek,obtener
1292,bekommen::V,eline geçmek,conseguir
1293,erhalten::V,almak,recibir
1294,nehmen::V,almak,tomar
1295,wählen::V,seçmek,elegir
1296,auswählen::V,seçmek,escoger
1297,auswählen::V,seçmek,seleccionar
1298,auswählen::V,ayırmak,escoger
1299,auswählen::V,ayırmak,seleccionar
1300,bewahren::V,korumak,guardar
1301,bewahren::V,korumak,preservar
1302,behindern::V,engellemek,estorbar
1303,behindern::V,engellemek,obstaculizar
1304,verderben::V,bozmak,estropear
1305,beschädigen::V,zedelemek,deteriorar
1306,beschädigen::V,ziyan vermek,deteriorar
1307,zerbrechen::V,kırmak,romper
1308,zerbrechen::V,kırmak,quebrar
1309,zerreißen::V,yırtmak,desgarrar
1310,zerreißen::V,yırtmak,despedazar
1311,zerstören::V,yıkmak,destruir
1312,zerstören::V,yıkmak,destrozar
1313,zerstören::V,tahrip etmek,destruir
1314,zerstören::V,tahrip etmek,destrozar
1315,verbrennen::V,yakmak,quemar
1316,geben::V,vermek,dar
1317,reichen::V,uzatmak,pasar
1318,schenken::V,hediye etmek,regalar
1319,versprechen::V,vaat etmek,prometer
1320,wünschen::V,kutlamak,desear
1321,loben::V,övmek,alabar
1322,küssen::V,öpmek,besar
1323,wiegen::V,sallamak,mecer
1324,zudecken::V,örtmek,tapar
1325,zudecken::V,örtmek,cubrir
1326,wecken::V,uyandırmak,despertar
1327,zeigen::V,göstermek,mostrar
1328,führen::V,gezdirmek,guiar
1329,führen::V,gezdirmek,conducir
1330,führen::V,yol göstermek,guiar
1331,führen::V,yol göstermek,conducir
1332,lehren::V,okutmak,enseñar
1333,lehren::V,okutmak,instruir
1334,lehren::V,öğretmek,enseñar
1335,lehren::V,öğretmek,instruir
1336,unterrichten::V,öğretmek,enseñar
1337,aufziehen::V,yetiştirmek,criar
1338,leiten::V,yönetmek,guiar
1339,leiten::V,yönetmek,dirigir
1340,leiten::V,idare etmek,guiar
1341,leiten::V,idare etmek,dirigir
1342,antreiben::V,teşvik etmek,impeler
1343,antreiben::V,teşvik etmek,impulsar
1344,lassen::V,-tırmak,hacer
1345,einladen::V,davet etmek,invitar
1346,vereinigen::V,birleştirmek,unir
1347,besuchen::V,uğramak,visitar
1348,besuchen::V,uğramak,ir a ver
1349,besuchen::V,ziyaret etmek,visitar
1350,besuchen::V,ziyaret etmek,ir a ver
1351,besuchen::V,görmeye gitmek,visitar
1352,besuchen::V,görmeye gitmek,ir a ver
1353,treffen::V,rastlamak,encontrar
1354,treffen::V,isabet etmek,encontrar
1355,sich versammeln::V,toplanmak,reunirse
1356,sich versammeln::V,toplanmak,congregarse
1357,spielen::V,oynamak,jugar
1358,singen::V,söylemek,cantar
1359,singen::V,şarkı söylemek,cantar
1360,tanzen::V,oynamak,bailar
1361,tanzen::V,dans etmek,bailar
1362,sich trennen::V,ayrılmak,separarse
1363,verlassen::V,bırakmak,dejar
1364,verlassen::V,bırakmak,abandonar
1365,verlassen::V,terk etmek,dejar
1366,verlassen::V,terk etmek,abandonar
1367,retten::V,kurtarmak,salvar
1368,bewachen::V,gözetmek,vigilar
1369,schützen::V,korumak,proteger
1370,verteidigen::V,savunmak,defender
1371,sich schlagen::V,dövüşmek,batirse
1372,schießen::V,ateş etmek,tirar
1373,schießen::V,ateş etmek,disparar
1374,siegen::V,yenmek,vencer
1375,ärgern::V,kızdırmak,enojar
1376,ärgern::V,kızdırmak,enfadar
1377,schlagen::V,dövmek,pegar
1378,schlagen::V,dövmek,golpear
1379,treten::V,tepmek,dar una patada a
1380,stechen::V,sokmak,pinchar
1381,stechen::V,batırmak,pinchar
1382,stoßen::V,itmek,empujar
1383,stehlen::V,çalmak,robar
1384,stehlen::V,çalmak,hurtar
1385,stören::V,bozmak,molestar
1386,stören::V,etkilemek,molestar
1387,belästigen::V,rahatsız etmek,molestar
1388,belästigen::V,rahatsız etmek,importunar
1389,verbergen::V,saklamak,ocultar
1390,verbergen::V,saklamak,esconder
1391,täuschen::V,aldatmak,engañar
1392,betrügen::V,aldatmak,engañar
1393,betrügen::V,dolandırmak,engañar
1394,töten::V,öldürmek,matar
1395,wohnen::V,oturmak,vivir
1396,wohnen::V,oturmak,habitar
1397,arbeiten::V,çalışmak,trabajar
1398,sammeln::V,toplamak,recoger
1399,sammeln::V,toplamak,coleccionar
1400,pflücken::V,koparmak,coger
1401,jagen::V,avlanmak,cazar
1402,fischen::V,balık tutmak,pescar
1403,fassen::V,tutmak,atrapar
1404,fassen::V,tutmak,capturar
1405,fassen::V,yakalamak,atrapar
1406,fassen::V,yakalamak,capturar
1407,hüten::V,otlatmak,guardar
1408,treiben::V,gütmek,aballar
1409,anbinden::V,bağlamak,atar
1410,füttern::V,beslemek,echar de comer
1411,melken::V,sağmak,ordeñar
1412,hacken::V,yarmak,picar
1413,hacken::V,yarmak,cortar
1414,gießen::V,sulamak,regar
1415,reifen::V,olgunlaşmak,madurar
1416,zubereiten::V,hazırlamak,preparar
1417,kochen::V,pişirmek,cocer
1418,kochen::V,pişirmek,guisar
1419,kochen::V,kaynatmak,cocer
1420,kochen::V,kaynatmak,guisar
1421,backen::V,pişirmek,hornear
1422,backen::V,pişirmek,cocer al horno
1423,backen::V,fırında pişirmek,hornear
1424,backen::V,fırında pişirmek,cocer al horno
1425,braten::V,kızartmak,asar
1426,braten::V,kızartmak,freír
1427,umrühren::V,karıştırmak,remover
1428,stricken::V,örmek,hacer punto
1429,stricken::V,örmek,hacer calceta
1430,nähen::V,dikmek,coser
1431,färben::V,boyamak,teñir
1432,färben::V,boyamak,colorear
1433,reinigen::V,temizlemek,limpiar
1434,waschen::V,yıkamak,lavar
1435,abwischen::V,silmek,fregar
1436,abwischen::V,silmek,limpiar
1437,spülen::V,çalkamak,aclarar
1438,spülen::V,çalkamak,enjuagar
1439,fegen::V,süpürmek,barrer
1440,fegen::V,süpürmek,pasar la escoba
1441,kehren::V,süpürmek,barrer
1442,baden::V,yıkanmak,bañarse
1443,baden::V,banyo yapmak,bañarse
1444,sich waschen::V,yıkanmak,lavarse
1445,ausziehen::V,çıkarmak,quitar
1446,ausziehen::V,çıkarmak,quitarse
1447,anziehen::V,giymek,ponerse
1448,sich anziehen::V,giyinmek,vestirse
1449,kämmen::V,taramak,peinar
1450,schmücken::V,süslemek,adornar
1451,sagen::V,demek,decir
1452,sagen::V,söylemek,decir
1453,sprechen::V,konuşmak,hablar
1454,reden::V,konuşmak,hablar
1455,reden::V,konuşmak,conversar
1456,sich unterhalten::V,sohbet etmek,charlar
1457,sich unterhalten::V,sohbet etmek,conversar
1458,fragen::V,sormak,preguntar
1459,bitten::V,dilemek,rogar
1460,bitten::V,rica etmek,rogar
1461,erzählen::V,bahsetmek,contar
1462,erzählen::V,hikâye etmek,contar
1463,mitteilen::V,bildirmek,comunicar
1464,mitteilen::V,bildirmek,participar
1465,nennen::V,adlandırmak,llamar
1466,nennen::V,adlandırmak,nombrar
1467,rufen::V,çağırmak,llamar
1468,prahlen::V,övünmek,jactarse
1469,übersetzen::V,çevirmek,traducir
1470,übersetzen::V,tercüme etmek,traducir
1471,denken::V,düşünmek,pensar
1472,glauben::V,inanmak,creer
1473,glauben::V,zannetmek,creer
1474,bemerken::V,farkına varmak,notar
1475,erkennen::V,tanımak,reconocer
1476,begreifen::V,anlamak,concebir
1477,begreifen::V,kavramak,concebir
1478,verstehen::V,duymak,entender
1479,verstehen::V,duymak,comprender
1480,verstehen::V,anlamak,entender
1481,verstehen::V,anlamak,comprender
1482,lernen::V,öğrenmek,aprender
1483,wissen::V,bilmek,saber
1484,sich erinnern an::V,hatırlamak,recordar
1485,sich erinnern an::V,hatırlamak,acordarse de
1486,vergessen::V,unutmak,olvidar
1487,messen::V,ölçmek,medir
1488,zählen::V,saymak,contar
1489,rechnen::V,hesap etmek,contar
1490,rechnen::V,hesap etmek,calcular
1491,lesen::V,okumak,leer
1492,malen::V,resmini yapmak,pintar
1493,zeichnen::V,çizmek,dibujar
1494,schreiben::V,yazmak,escribir
1495,besitzen::V,haiz olmak,poseer
1496,besitzen::V,sahip olmak,poseer
1497,kaufen::V,almak,comprar
1498,verkaufen::V,satmak,vender
1499,bezahlen::V,ödemek,pagar
1500,zahlen::V,ödemek,pagar
1501,beherrschen::V,hâkim olmak,dominar
1502,ertragen::V,dayanmak,soportar
1503,ertragen::V,katlanmak,soportar
