,Concept_ID,fi,la
304,Zeichen::N,merkki,signum
305,Ruf::N,kutsu,clamor
306,Lärm::N,melu,strepitus
307,Lärm::N,hälinä,strepitus
308,Laut::N,ääni,sonus
309,Ton::N,sävel,sonus
310,Lied::N,laulu,carmen
311,Ruhe::N,lepo,quies
312,Ruhe::N,rauha,quies
313,Leute::N,väki,homines
314,Leute::N,ihmiset,homines
315,Volk::N,kansa,populus
316,Arbeit::N,työ,labor
317,Gast::N,vieras,hospes
318,Gast::N,vieras,conviva
319,Geschenk::N,lahja,munus
320,Spiel::N,peli,ludus
321,Spiel::N,leikki,ludus
322,Gesellschaft::N,seura,societas
323,Hilfe::N,apu,auxilium
324,Hilfe::N,apu,subsidium
325,Freund::N,ystävä,amicus
326,Kamerad::N,toveri,socius
327,Angelegenheit::N,asia,res
328,Anzahl::N,lukumäärä,numerus
329,Art::N,laji,genus
330,Stück::N,pala,frustum
331,Stück::N,pala,fragmentum
332,Stück::N,kappale,frustum
333,Stück::N,kappale,fragmentum
334,Teil::N,osa,pars
335,Hälfte::N,puoli,dimidium
336,Kreis::N,ympyrä,orbis
337,Kreis::N,ympyrä,circus
338,Kreuz::N,risti,crux
339,Linie::N,viiva,linea
340,Strich::N,piirto,lineamentum
341,Abstand::N,väli,intervallum
342,Abstand::N,väljyys,intervallum
343,Entfernung::N,etäisyys,spatium
344,Gegend::N,seutu,loca
345,Gegend::N,seutu,regio
346,Platz::N,tila,locus
347,Ort::N,kohta,locus
348,Ort::N,paikka,locus
349,Seite::N,sivu,latus
350,Seite::N,kylki,latus
351,Mitte::N,keskus,medium
352,Mitte::N,puoliväli,medium
353,Gegenstand::N,kalu,res
354,Gegenstand::N,esine,res
355,Sache::N,asia,res
356,Rand::N,ääri,margo
357,Rand::N,syrjä,margo
358,Kante::N,särmä,angulus
359,Ecke::N,nurkka,angulus
360,Spitze::N,terä,cacumen
361,Spitze::N,kärki,cacumen
362,Ende::N,pää,caput
363,Ende::N,perä,caput
364,Loch::N,kolo,foramen
365,Loch::N,reikä,foramen
366,Winkel::N,kulma,angulus
367,Muster::N,kuvio,exemplum
368,Größe::N,koko,magnitudo
369,Größe::N,suuruus,magnitudo
370,Länge::N,pituus,longitudo
371,Höhe::N,korkeus,altitudo
372,Gewicht::N,paino,pondus
373,Menge::N,määrä,copia
374,Haufen::N,kasa,acervus
375,Reihe::N,rivi,ordo
376,Boot::N,vene,navicula
377,Ruder::N,airo,remus
378,Schlitten::N,reki,sclodia
379,Schlitten::N,kelkka,sclodia
380,Ski::N,suksi,narta
381,Lagerfeuer::N,nuotio,ignis
382,Last::N,kuorma,onus
383,Gang::N,kulku,cursus
384,Gang::N,käynti,cursus
385,Schritt::N,askel,gradus
386,Norden::N,pohjoinen,septentriones
387,Süden::N,etelä,meridies
388,Westen::N,länsi,occidens
389,Osten::N,itä,oriens
390,Holz::N,puu,lignum
391,Brett::N,lauta,tabula
392,Platte::N,levy,lamina
393,Stütze::N,noja,adminiculum
394,Stange::N,tanko,pertica
395,Stock::N,keppi,baculum
396,Stab::N,sauva,scipio
397,Stab::N,seiväs,scipio
398,Rohr::N,putki,tubus
399,Haus::N,talo,aedes
400,Heim::N,koti,domicilium
401,Ofen::N,uuni,fornax
402,Fußboden::N,lattia,solum
403,Tisch::N,pöytä,mensa
404,Stuhl::N,tuoli,sella
405,Wiege::N,kehto,cunae
406,Bett::N,sänky,lectus
407,Regal::N,hylly,foruli
408,Kiste::N,arkku,cista
409,Kiste::N,kirstu,cista
410,Kiste::N,laatikko,cista
411,Fenster::N,ikkuna,fenestra
412,Tür::N,ovi,ianua
413,Tor::N,portti,porta
414,Zaun::N,aita,saepes
415,Dach::N,katto,tectum
416,Leiter::N,tikkaat,scalae
417,Leiter::N,tikapuut,scalae
418,Besen::N,luuta,scopae
419,Spaten::N,lapio,pala
420,Schaufel::N,lapio,pala
421,Gabel::N,haarukka,fuscinula
422,Löffel::N,lusikka,coclear
423,Messer::N,veitsi,culter
424,Nagel::N,naula,clavus
425,Netz::N,verkko,rete
426,Haken::N,haka,hamus
427,Haken::N,koukku,hamus
428,Griff::N,ripa,manubrium
429,Griff::N,kahva,manubrium
430,Schloss::N,lukko,claustra
431,Bild::N,kuva,tabula
432,Bild::N,kuva,pictura
433,Figur::N,kuvio,statunculum
434,Puppe::N,nukke,pupa
435,Beutel::N,pussi,sacculus
436,Bündel::N,nippu,fascis
437,Bündel::N,kimppu,fascis
438,Tasche::N,laukku,sacculus
439,Eimer::N,sanko,situla
440,Eimer::N,ämpäri,situla
441,Deckel::N,kansi,operculum
442,Geschirr::N,astia,vasa
443,Sack::N,säkki,saccus
444,Tasse::N,kuppi,pocillum
445,Topf::N,pata,olla
446,Kessel::N,kattila,aenum
447,Essen::N,syönti,cena
448,Nahrung::N,ruoka,cibus
449,Nahrung::N,ruoka,alimenta
450,Nahrung::N,ravinto,cibus
451,Nahrung::N,ravinto,alimenta
452,Speise::N,ruoka,cibus
453,Fleisch::N,liha,caro
454,Getreide::N,vilja,frumentum
455,Brei::N,puuro,puls
456,Brot::N,leipä,panis
457,Scheibe::N,viipale,frustum
458,Fett::N,rasva,pingue
459,Butter::N,voi,butȳrum
460,Öl::N,öljy,oleum
461,Salz::N,suola,sal
462,Suppe::N,keitto,ius
463,Honig::N,hunaja,mel
464,Milch::N,maito,lac
465,Tee::N,tee,thea
466,Leder::N,nahka,corium
467,Wolle::N,villa,lana
468,Stoff::N,kangas,textum
469,Nadel::N,neula,acus
470,Faden::N,lanka,filum
471,Knopf::N,nappi,bulla
472,Knoten::N,solmu,nodus
473,Farbe::N,maali,pigmentum
474,Kleidung::N,vaatteet,vestimenta
475,Hemd::N,paita,tunica
476,Kragen::N,kaulus,collare
477,Ärmel::N,hiha,manica
478,Hose::N,housut,bracae
479,Gürtel::N,vyö,cingulum
480,Mütze::N,lakki,pilleus
481,Schuh::N,kenkä,calceus
482,Stiefel::N,saapas,pero
483,Stiefel::N,saapas,caliga
484,Ring::N,sormus,anulus
485,Band::N,nauha,redimiculum
486,Kamm::N,kampa,pecten
487,Spiegel::N,peili,speculum
488,Riemen::N,hihna,lorum
489,Schnur::N,naru,linum
490,Schnur::N,nuora,linum
491,Leine::N,talutushihna,retinaculum
492,Decke::N,peite,lodix
493,Kissen::N,tyyny,pulvinus
494,Kissen::N,pielus,pulvinus
495,Tuch::N,huivi,velum
496,Handtuch::N,pyyheliina,mantele
497,Kraft::N,väki,vis
498,Kraft::N,voima,vis
499,Stärke::N,vahvuus,robur
500,Gesundheit::N,terveys,valetudo
501,Krankheit::N,tauti,morbus
502,Krankheit::N,sairaus,morbus
503,Schmerz::N,kipu,dolor
504,Schmerz::N,särky,dolor
505,Wunde::N,haava,vulnus
506,Fieber::N,kuume,febris
507,Arznei::N,lääke,remedium
508,Brücke::N,silta,pons
509,Brunnen::N,kaivo,puteus
510,Weide::N,laidun,pascua
511,Pfad::N,polku,semita
512,Weg::N,tie,iter
513,Straße::N,katu,via
514,Dorf::N,kylä,vicus
515,Stadt::N,kaupunki,urbs
516,Stadt::N,kaupunki,oppidum
517,Brief::N,kirje,epistula
518,Buch::N,kirja,liber
519,Buchstabe::N,kirjain,littera
520,Zeitung::N,lehti,diurnum
521,Zeitung::N,sanomalehti,diurnum
522,Leben::N,elo,vita
523,Leben::N,elämä,vita
524,Tod::N,kuolema,mors
525,Grab::N,hauta,sepulcrum
526,Kirche::N,kirkko,ecclesia
527,Sünde::N,synti,peccatum
528,Gott::N,jumala,deus
529,Arbeiter::N,työläinen,operarius
530,Chef::N,päällikkö,praefectus
531,Meister::N,mestari,magister
532,Arzt::N,lääkäri,medicus
533,Lehrer::N,opettaja,magister
534,Geld::N,raha,aes
535,Geld::N,raha,pecunia
536,Geschäft::N,liike,negotium
537,Laden::N,puoti,taberna
538,Laden::N,kauppa,taberna
539,Preis::N,hinta,pretium
540,Ware::N,tavara,merx
541,Nutzen::N,hyöty,utilitas
542,Reichtum::N,rikkaus,opes
543,Reichtum::N,rikkaus,divitiae
544,Welt::N,maailma,mundus
545,Land::N,maa,terra
546,Staat::N,valtio,res publica
547,König::N,kuningas,rex
548,Macht::N,mahti,potestas
549,Grenze::N,raja,limes
550,Krieg::N,sota,bellum
551,Feind::N,vihollinen,inimicus
552,Gewalt::N,väkivalta,vis
553,Kampf::N,taistelu,pugna
554,Bogen[Waffe]::N,jousi,arcus
555,Pfeil::N,nuoli,sagitta
556,Gewehr::N,kivääri,sclopetum
557,Fehler::N,vika,error
558,Fehler::N,virhe,error
559,Lüge::N,valhe,mendacium
560,Schaden::N,vaurio,damnum
561,Schaden::N,vaurio,detrimentum
562,Schaden::N,vahinko,damnum
563,Schaden::N,vahinko,detrimentum
564,Unglück::N,vahinko,miseria
565,Unglück::N,vahinko,calamitas
566,Unglück::N,onnettomuus,miseria
567,Unglück::N,onnettomuus,calamitas
568,Schuld::N,syy,culpa
569,Alter::N,ikä,aetas
570,Schluss::N,loppu,finis
571,Zeit::N,aika,tempus
572,Tag::N,päivä,dies
573,Morgen::N,aamu,mane
574,Morgen::N,huomen,mane
575,Mittag::N,keskipäivä,meridies
576,Abend::N,ilta,vesper
577,Nacht::N,yö,nox
578,Woche::N,viikko,septimana
579,Monat::N,kuukausi,mensis
580,Jahr::N,vuosi,annus
581,Frühling::N,kevät,ver
582,Sommer::N,kesä,aestas
583,Herbst::N,syksy,autumnus
584,Winter::N,talvi,hiems
585,Januar::N,tammikuu,Ianuarius
586,Februar::N,helmikuu,Februarius
587,März::N,maaliskuu,Martius
588,April::N,huhtikuu,Aprilis
589,Mai::N,toukokuu,Maius
590,Juni::N,kesäkuu,Iunius
591,Juli::N,heinäkuu,Iulius
592,August::N,elokuu,Augustus
593,September::N,syyskuu,September
594,Oktober::N,lokakuu,Octobris
595,November::N,marraskuu,Novembris
596,Dezember::N,joulukuu,December
597,Montag::N,maanantai,dies lunae
598,Dienstag::N,tiistai,dies Martis 
599,Mittwoch::N,keskiviikko,dies Mercurii
600,Donnerstag::N,torstai,dies Iovis
601,Freitag::N,perjantai,dies Veneris
602,Samstag::N,lauantai,dies Saturni
603,Sonntag::N,sunnuntai,dominicus
604,Sonntag::N,sunnuntai,dies solis
605,groß::A,iso,magnus
606,groß::A,suuri,magnus
607,klein::A,pieni,parvus
608,lang::A,pitkä,longus
609,kurz::A,lyhyt,brevis
610,breit::A,leveä,latus
611,schmal::A,kapea,angustus
612,dicht::A,taaja,densus
613,dick[Gegenstand]::A,paksu,crassus
614,dünn::A,ohut,tenuis
615,fein::A,hieno,subtilis
616,fest::A,luja,solidus
617,fest::A,luja,stabilis
618,flach::A,litteä,planus
619,flach::A,tasainen,planus
620,glatt::A,sileä,levis
621,glatt::A,siloinen,levis
622,hart::A,kova,durus
623,weich::A,pehmeä,mollis
624,rund::A,pyöreä,rotundus
625,spitz::A,terävä,acutus
626,scharf::A,terävä,acer
627,stumpf::A,tylsä,hebes
628,schwer::A,raskas,gravis
629,schwer::A,painava,gravis
630,schön::A,kaunis,pulcher
631,schön::A,kaunis,formosus
632,heiß::A,kuuma,fervidus
633,warm::A,lämmin,calidus
634,kalt::A,kylmä,frigidus
635,kalt::A,viluinen,frigidus
636,kühl::A,viileä,frigidus
637,frisch::A,tuore,recens
638,feucht::A,kostea,umidus
639,nass::A,märkä,madidus
640,trocken::A,kuiva,aridus
641,voll::A,täysi,plenus
642,leer::A,tyhjä,vacuus
643,offen::A,avonainen,apertus
644,geschlossen::A,suljettu,clausus
645,sauber::A,puhdas,lautus
646,schmutzig::A,likainen,sordidus
647,roh::A,raaka,crudus
648,reif::A,kypsä,maturus
649,lecker::A,herkullinen,delicatus
650,süß::A,makea,dulcis
651,bitter::A,karvas,amarus
652,bitter::A,karvas,acerbus
653,bitter::A,kitkerä,amarus
654,bitter::A,kitkerä,acerbus
655,sauer::A,hapan,acidus
656,hell::A,kirkas,clarus
657,hell::A,valoisa,clarus
658,dunkel::A,pimeä,obscurus
659,schwarz::A,musta,niger
660,weiß::A,valkea,albus
661,rot::A,punainen,ruber
662,gelb::A,keltainen,flavus
663,blau::A,sininen,caeruleus
664,grün::A,vihreä,viridis
665,grau::A,harmaa,canus
666,bunt::A,kirjava,varius
667,billig::A,halpa,vilis
668,billig::A,huokea,vilis
669,teuer::A,kallis,carus
670,wertvoll::A,arvokas,pretiosus
671,blind::A,sokea,caecus
672,taub::A,kuuro,surdus
673,kräftig::A,väkevä,robustus
674,kräftig::A,voimakas,robustus
675,stark::A,vahva,firmus
676,stark::A,vahva,validus
677,schwach::A,heikko,debilis
678,schwach::A,heikko,infirmus
679,fett::A,lihava,crassus
680,schlank::A,hoikka,procerus
681,schlank::A,solakka,procerus
682,hübsch::A,soma,pulcher
683,hübsch::A,sievä,pulcher
684,böse::A,paha,improbus
685,böse::A,häijy,improbus
686,dumm::A,tyhmä,stultus
687,dumm::A,tyhmä,stupidus
688,dumm::A,typerä,stultus
689,dumm::A,typerä,stupidus
690,faul::A,laiska,piger
691,fleißig::A,ahkera,sedulus
692,geizig::A,saita,avarus
693,klug::A,älykäs,prudens
694,geschickt::A,taitava,sollers
695,lieb::A,rakas,carus
696,lustig::A,hauska,iocosus
697,lustig::A,iloinen,iocosus
698,sanft::A,lauha,clemens
699,sanft::A,lempeä,clemens
700,hungrig::A,nälkäinen,impastus
701,krank::A,sairas,aeger
702,nackt::A,alaston,nudus
703,traurig::A,surullinen,maestus
704,traurig::A,murheellinen,maestus
705,lebendig::A,elävä,vivus
706,gut::A,hyvä,bonus
707,schlecht::A,paha,malus
708,schlecht::A,huono,malus
709,richtig::A,oikea,rectus
710,schlimm::A,paha,malus
711,wahr::A,tosi,verus
712,alt::A,vanha,antiquus
713,neu::A,uusi,novus
714,ehemalig::A,entinen,pristinus
715,ehemalig::A,muinainen,pristinus
716,alt[Lebewesen]::A,vanha,vetus
717,jung::A,nuori,iuvenis
718,arm::A,köyhä,pauper
719,reich::A,rikas,dives
720,bekannt::A,tuttu,notus
721,bekannt::A,tunnettu,notus
722,berühmt::A,kuuluisa,celeber
723,berühmt::A,kuuluisa,illustris
724,fremd::A,vieras,peregrinus
725,verschieden::A,eri,varius
726,verschieden::A,erilainen,varius
727,nah::A,läheinen,propinquus
728,fern::A,etäinen,longinquus
729,linker::A,vasen,sinister
730,rechter::A,oikea,dexter
731,anderer::A,muu,alius
732,anderer::A,toinen,alius
733,erster::A,ensimmäinen,primus
734,zweiter::A,toinen,secundus
735,dritter::A,kolmas,tertius
736,letzter::A,viimeinen,ultimus
737,allein::ADV,yksin,solum
738,auf einmal::ADV,yhdellä kertaa,simul
739,zusammen::ADV,yhdessä,una
740,lange::ADV,kauan,diu
741,lange::ADV,pitkään,diu
742,plötzlich::ADV,äkkiä,subito
743,plötzlich::ADV,äkkiä,repente
744,sofort::ADV,heti,statim
745,später::ADV,myöhemmin,postea
746,jetzt::ADV,nyt,nunc
747,heute::ADV,tänään,hodie
748,morgen::ADV,huomenna,cras
749,bald::ADV,pian,mox
750,dann::ADV,sitten,deinde
751,gestern::ADV,eilen,heri
752,einst::ADV,aikanaan,olim
753,damals::ADV,silloin,tum
754,damals::ADV,siihen aikaan,tum
755,danach::ADV,sen jälkeen,postea
756,vorher::ADV,ennen,antea
757,zuerst::ADV,ensin,primo
758,zuerst::ADV,ensiksi,primo
759,einmal::ADV,kerran,semel
760,manchmal::ADV,joskus,interdum
761,oft::ADV,usein,saepe
762,immer::ADV,aina,semper
763,niemals::ADV,ei koskaan,numquam
764,hier::ADV,tässä,hic
765,hier::ADV,täällä,hic
766,hierhin::ADV,tähän,huc
767,von hier::ADV,tästä,hinc
768,von hier::ADV,täältä,hinc
769,dort::ADV,siinä,ibi
770,dort::ADV,siellä,ibi
771,dorthin::ADV,sinne,eo
772,dorthin::ADV,tuonne,eo
773,geradeaus::ADV,suoraan,recte
774,vorwärts::ADV,eteenpäin,porro
775,rückwärts::ADV,taaksepäin,retro
776,zurück::ADV,takaisin,retro
777,unten::ADV,alhaalla,infra
778,hinab::ADV,alas,pessum
779,oben::ADV,ylhäällä,supra
780,hinauf::ADV,ylös,sursum
781,überall::ADV,kaikkialla,ubique
782,nicht::ADV,ei,non
783,ein wenig::ADV,vähän,paulum
784,kaum::ADV,tuskin,vix
785,kaum::ADV,tuskin,aegre
786,sehr::ADV,kovin,valde
787,sehr::ADV,kovin,magnopere
788,sehr::ADV,oikein,valde
789,sehr::ADV,oikein,magnopere
790,so::ADV,näin,ita
791,noch::ADV,vielä,etiam
792,nur::ADV,vain,solum
793,nur::ADV,vain,tantum
794,nur::ADV,ainoastaan,solum
795,nur::ADV,ainoastaan,tantum
796,schon::ADV,jo,iam
797,wieder::ADV,taas,rursus
798,wieder::ADV,jälleen,rursus
799,vergebens::ADV,turhaan,frustra
800,vor::PRP,edessä,ante
801,hinter::PRP,takana,post
802,unter::PRP,alla,sub
803,durch::PRP,läpi,per
804,durch::PRP,kautta,per
805,neben::PRP,vieressä,iuxta
806,zwischen::PRP,välillä,inter
807,wegen::PRP,takia,propter
808,wegen::PRP,vuoksi,propter
809,dies::PRN,tämä,hoc
810,das::PRN,se,id
811,alles::PRN,kaikki,omnia
812,ich::PRN,minä,ego
813,du::PRN,sinä,tu
814,er::PRN,hän,is
815,er::PRN,hän,ille
816,wir::PRN,me,nos
817,ihr::PRN,te,vos
818,sie::PRN,he,ii
819,sie::PRN,he,illi
820,was::FPRN,mikä,quid
821,wer::FPRN,ken,quis
822,wer::FPRN,kuka,quis
823,wo::FADV,missä,ubi
824,wohin::FADV,mihin,quo
