,Concept_ID,udm,udm
789,jung::A,пинал,егит
790,jung::A,пинал,пинал
791,arm::A,начар,начар
792,arm::A,начар,куанер
793,arm::A,куанер,начар
794,arm::A,куанер,куанер
795,reich::A,узыр,узыр
796,bekannt::A,тодмо,тодмо
797,berühmt::A,дано,дано
798,fremd::A,ят,ят
799,verschieden::A,пӧртэм,пӧртэм
800,nah::A,матысь,матысь
801,fern::A,кыдёкысь,кыдёкысь
802,linker::A,паллян,паллян
803,rechter::A,бур,бур
804,rechter::A,бур,бурпал
805,rechter::A,бурпал,бур
806,rechter::A,бурпал,бурпал
807,anderer::A,мукет,мукет
808,erster::A,нырысетӥез,нырысетӥез
809,zweiter::A,кыктэтӥез,кыктэтӥез
810,dritter::A,кунньметӥез,кунньметӥез
811,letzter::A,берло,берло
812,letzter::A,берло,берпум
813,letzter::A,берпум,берло
814,letzter::A,берпум,берпум
815,allein::ADV,огназ,огназ
816,auf einmal::ADV,огдыре,огдыре
817,zusammen::ADV,ӵош,ӵош
818,zusammen::ADV,ӵош,валче
819,zusammen::ADV,валче,ӵош
820,zusammen::ADV,валче,валче
821,lange::ADV,кема,кема
822,plötzlich::ADV,мапламтэ шорысь,мапламтэ шорысь
823,sofort::ADV,али ик,али ик
824,später::ADV,бергес,бергес
825,später::ADV,бергес,берлогес
826,später::ADV,берлогес,бергес
827,später::ADV,берлогес,берлогес
828,jetzt::ADV,али,али
829,jetzt::ADV,али,табере
830,jetzt::ADV,табере,али
831,jetzt::ADV,табере,табере
832,heute::ADV,туннэ,туннэ
833,morgen::ADV,ӵуказе,ӵуказе
834,bald::ADV,ӝоген,ӝоген
835,dann::ADV,берло,берло
836,gestern::ADV,толон,толон
837,einst::ADV,огпол,огпол
838,einst::ADV,огпол,одӥг пол
839,einst::ADV,одӥг пол,огпол
840,einst::ADV,одӥг пол,одӥг пол
841,damals::ADV,соку,соку
842,danach::ADV,собере,собере
843,vorher::ADV,азьло,азьло
844,vorher::ADV,азьло,азьвыл
845,vorher::ADV,азьвыл,азьло
846,vorher::ADV,азьвыл,азьвыл
847,zuerst::ADV,азьло,азьло
848,einmal::ADV,огпол,огпол
849,manchmal::ADV,куддыръя,куддыръя
850,oft::ADV,ӵем,ӵем
851,immer::ADV,пыр,пыр
852,immer::ADV,пыр,котьку
853,immer::ADV,котьку,пыр
854,immer::ADV,котьку,котьку
855,niemals::ADV,уз ноку,уз ноку
856,hier::ADV,татын,татын
857,hierhin::ADV,татчы,татчы
858,von hier::ADV,татысь,татысь
859,dort::ADV,отӥ,отӥ
860,dort::ADV,отӥ,отын
861,dort::ADV,отын,отӥ
862,dort::ADV,отын,отын
863,dorthin::ADV,отчы,отчы
864,geradeaus::ADV,меӵак,меӵак
865,vorwärts::ADV,азьлань,азьлань
866,rückwärts::ADV,берлань,берлань
867,zurück::ADV,берен,берен
868,zurück::ADV,берен,берлань
869,zurück::ADV,берлань,берен
870,zurück::ADV,берлань,берлань
871,unten::ADV,улын,улын
872,hinab::ADV,улэ,улэ
873,oben::ADV,вылын,вылын
874,oben::ADV,вылын,вылӥын
875,oben::ADV,вылӥын,вылын
876,oben::ADV,вылӥын,вылӥын
877,hinauf::ADV,вылэ,вылэ
878,hinauf::ADV,вылэ,вылӥе
879,hinauf::ADV,вылэ,выллань
880,hinauf::ADV,вылӥе,вылэ
881,hinauf::ADV,вылӥе,вылӥе
882,hinauf::ADV,вылӥе,выллань
883,hinauf::ADV,выллань,вылэ
884,hinauf::ADV,выллань,вылӥе
885,hinauf::ADV,выллань,выллань
886,überall::ADV,котькытын,котькытын
887,überall::ADV,котькытын,пасьтана
888,überall::ADV,пасьтана,котькытын
889,überall::ADV,пасьтана,пасьтана
890,nicht::ADV,уз,уз
891,ein wenig::ADV,ичи,ичи
892,ein wenig::ADV,ичи,ӧжыт
893,ein wenig::ADV,ичи,огшап
894,ein wenig::ADV,ӧжыт,ичи
895,ein wenig::ADV,ӧжыт,ӧжыт
896,ein wenig::ADV,ӧжыт,огшап
897,ein wenig::ADV,огшап,ичи
898,ein wenig::ADV,огшап,ӧжыт
899,ein wenig::ADV,огшап,огшап
900,kaum::ADV,муртса,муртса
901,sehr::ADV,туж,туж
902,sehr::ADV,туж,лекос
903,sehr::ADV,лекос,туж
904,sehr::ADV,лекос,лекос
905,so::ADV,озьы,озьы
906,so::ADV,озьы,тазьы
907,so::ADV,тазьы,озьы
908,so::ADV,тазьы,тазьы
909,noch::ADV,на,на
910,nur::ADV,гинэ,гинэ
911,schon::ADV,ни,ни
912,schon::ADV,ни,ини
913,schon::ADV,ини,ни
914,schon::ADV,ини,ини
915,wieder::ADV,нош,нош
916,wieder::ADV,нош,кайта
917,wieder::ADV,кайта,нош
918,wieder::ADV,кайта,кайта
919,vergebens::ADV,юнме,юнме
920,vor::PRP,азьын,азьын
921,hinter::PRP,берын,берын
922,hinter::PRP,берын,бӧрсьы
923,hinter::PRP,бӧрсьы,берын
924,hinter::PRP,бӧрсьы,бӧрсьы
925,unter::PRP,улын,улын
926,durch::PRP,пыр,пыр
927,durch::PRP,пыр,пыртӥ
928,durch::PRP,пыртӥ,пыр
929,durch::PRP,пыртӥ,пыртӥ
930,neben::PRP,бордын,бордын
931,zwischen::PRP,вискын,вискын
932,wegen::PRP,сэрен,сэрен
933,dies::PRN,та,та
934,das::PRN,со,со
935,alles::PRN,ваньмыз,ваньмыз
936,ich::PRN,мон,мон
937,du::PRN,тон,тон
938,er::PRN,со,со
939,wir::PRN,ми,ми
940,ihr::PRN,тӥ,тӥ
941,sie::PRN,соос,соос
942,was::FPRN,ма,ма
943,wer::FPRN,кин,кин
944,wo::FADV,кытын,кытын
945,wohin::FADV,кытчы,кытчы
946,wie::FADV,кызьы,кызьы
947,warum::FADV,малы,малы
948,wieviel::FNUM,кӧня,кӧня
949,eins::NUM,одӥг,одӥг
950,zwei::NUM,кык,кык
951,drei::NUM,куинь,куинь
952,vier::NUM,ньыль,ньыль
953,fünf::NUM,вить,вить
954,sechs::NUM,куать,куать
955,sieben::NUM,сизьым,сизьым
956,acht::NUM,тямыс,тямыс
957,neun::NUM,укмыс,укмыс
958,zehn::NUM,дас,дас
959,elf::NUM,дас одӥг,дас одӥг
960,zwölf::NUM,дас кык,дас кык
961,zwanzig::NUM,кызь,кызь
962,dreißig::NUM,куамын,куамын
963,vierzig::NUM,ньыльдон,ньыльдон
964,fünfzig::NUM,витьтон,витьтон
965,sechzig::NUM,куатьтон,куатьтон
966,siebzig::NUM,сизьымдон,сизьымдон
967,achtzig::NUM,тямыстон,тямыстон
968,neunzig::NUM,укмыстон,укмыстон
969,hundert::NUM,сю,сю
970,tausend::NUM,сюрс,сюрс
971,und::CNJ,и,и
972,und::CNJ,и,но
973,und::CNJ,но,и
974,und::CNJ,но,но
975,oder::CNJ,яке,яке
976,stehen::V,сылыны,сылыны
977,sitzen::V,пукыны,пукыны
978,liegen::V,кылльыны,кылльыны
979,hängen::V,ошкыса улыны,ошкыса улыны
980,werden::V,луыны,луыны
981,passieren::V,луыны,луыны
982,beginnen::V,кутскыны,кутскыны
983,enden::V,бырыны,бырыны
984,wechseln::V,воштӥськыны,воштӥськыны
985,aufgehen[Sonne]::V,ӝужаны,ӝужаны
986,untergehen[Sonne]::V,пуксьыны,пуксьыны
987,scheinen[Sonne]::V,пиштыны,пиштыны
988,scheinen[Sonne]::V,пиштыны,чиляны
989,scheinen[Sonne]::V,чиляны,пиштыны
990,scheinen[Sonne]::V,чиляны,чиляны
991,donnern::V,гудыръяны,гудыръяны
992,wehen::V,пелляськыны,пелляськыны
993,strömen::V,киськыны,киськыны
994,strömen::V,киськыны,исьтӥськыны
995,strömen::V,исьтӥськыны,киськыны
996,strömen::V,исьтӥськыны,исьтӥськыны
997,fließen::V,бызьыны,бызьыны
998,sich drehen::V,берганы,берганы
999,schwanken::V,вошъяськыны,вошъяськыны
1000,schwingen::V,шонаськыны,шонаськыны
1001,fallen::V,усьыны,усьыны
1002,brennen::V,ӝуаны,ӝуаны
1003,rauchen::V,ӵындыны,ӵындыны
1004,regnen::V,зорыны,зорыны
1005,gefrieren::V,кынмыны,кынмыны
1006,tauen::V,шунаны,шунаны
1007,schmelzen::V,шунаны,шунаны
1008,trocknen::V,куасьмыны,куасьмыны
1009,sieden::V,пӧзьыны,пӧзьыны
1010,faulen::V,сисьмыны,сисьмыны
1011,verfaulen::V,сисьмыны,сисьмыны
1012,reißen::V,кеськыны,кеськыны
1013,versinken::V,выйыны,выйыны
1014,vergehen::V,ортчыны,ортчыны
1015,erscheinen::V,адскыны,адскыны
1016,verschwinden::V,бырыны,бырыны
1017,sinken::V,усьыны,усьыны
1018,abnehmen::V,синыны,синыны
1019,zunehmen::V,йылыны,йылыны
1020,steigen::V,лӧпкыны,лӧпкыны
1021,wachsen::V,будыны,будыны
1022,glänzen::V,чиляны,чиляны
1023,glänzen::V,чиляны,пиштыны
1024,glänzen::V,пиштыны,чиляны
1025,glänzen::V,пиштыны,пиштыны
1026,funkeln::V,чилекъяны,чилекъяны
1027,lärmen::V,уретыны,уретыны
1028,lärmen::V,уретыны,ӵашетыны
1029,lärmen::V,ӵашетыны,уретыны
1030,lärmen::V,ӵашетыны,ӵашетыны
1031,läuten::V,жингыртыны,жингыртыны
1032,klingeln::V,жингыртыны,жингыртыны
1033,klirren::V,жильккетыны,жильккетыны
1034,brausen::V,лекъяськыны,лекъяськыны
1035,rauschen::V,ӵашетыны,ӵашетыны
1036,klingen::V,кылӥськыны,кылӥськыны
1037,bellen::V,утыны,утыны
1038,heulen::V,вузыны,вузыны
1039,blasen::V,пельтыны,пельтыны
1040,pfeifen::V,шуланы,шуланы
1041,schreien::V,черекъяны,черекъяны
1042,schreien::V,черекъяны,кесяськыны
1043,schreien::V,кесяськыны,черекъяны
1044,schreien::V,кесяськыны,кесяськыны
1045,stöhnen::V,ӝуштыны,ӝуштыны
1046,zittern::V,дырекъяны,дырекъяны
1047,zittern::V,дырекъяны,куалекъяны
1048,zittern::V,куалекъяны,дырекъяны
1049,zittern::V,куалекъяны,куалекъяны
1050,leben::V,улыны,улыны
1051,geboren werden::V,вордӥськыны,вордӥськыны
1052,atmen::V,шоканы,шоканы
1053,trinken::V,юыны,юыны
1054,essen::V,сиыны,сиыны
1055,schlucken::V,ньылыны,ньылыны
1056,müde werden::V,жадьыны,жадьыны
1057,einschlafen::V,умме усьыны,умме усьыны
1058,schlafen::V,кӧлыны,кӧлыны
1059,aufwachen::V,сайканы,сайканы
1060,aufstehen::V,султыны,султыны
1061,sich erholen::V,шутэтскыны,шутэтскыны
1062,krank werden::V,висьыны,висьыны
1063,krank sein::V,висьыны,висьыны
1064,schmerzen::V,висьыны,висьыны
1065,husten::V,кызыны,кызыны
1066,genesen::V,юнматскыны,юнматскыны
1067,genesen::V,юнматскыны,бурмытскылыны
1068,genesen::V,бурмытскылыны,юнматскыны
1069,genesen::V,бурмытскылыны,бурмытскылыны
1070,sterben::V,кулыны,кулыны
1071,umkommen::V,бырыны,бырыны
1072,sich bewegen::V,вырыны,вырыны
1073,sich rühren::V,вырӟыны,вырӟыны
1074,sich rühren::V,вырӟыны,вырӟылыны
1075,sich rühren::V,вырӟылыны,вырӟыны
1076,sich rühren::V,вырӟылыны,вырӟылыны
1077,sich erheben::V,султыны,султыны
1078,sich setzen::V,пуксьыны,пуксьыны
1079,hinfallen::V,усьыны,усьыны
1080,laufen::V,мыныны,мыныны
1081,schreiten::V,вамышъяны,вамышъяны
1082,spazierengehen::V,мыныны,мыныны
1083,spazierengehen::V,мыныны,ветлыны
1084,spazierengehen::V,ветлыны,мыныны
1085,spazierengehen::V,ветлыны,ветлыны
1086,eilen::V,дыртыны,дыртыны
1087,sich beeilen::V,дыртыны,дыртыны
1088,sausen::V,туж ӝог мыныны,туж ӝог мыныны
1089,rennen::V,бызьылыны,бызьылыны
1090,springen::V,тэтчаны,тэтчаны
1091,klettern::V,тубаны,тубаны
1092,schaukeln::V,лэйканы,лэйканы
1093,schaukeln::V,лэйканы,шонаськыны
1094,schaukeln::V,шонаськыны,лэйканы
1095,schaukeln::V,шонаськыны,шонаськыны
1096,kriechen::V,нюж ветлыны,нюж ветлыны
1097,schwimmen::V,уяны,уяны
1098,tauchen::V,зумылыны,зумылыны
1099,rudern::V,полсаны,полсаны
1100,fahren::V,ветлыны,ветлыны
1101,fliegen::V,лобаны,лобаны
1102,gehen::V,мыныны,мыныны
1103,weggehen::V,кошкыны,кошкыны
1104,abfahren::V,кошкыны,кошкыны
1105,anhalten::V,дугдыны,дугдыны
1106,hineingehen::V,пырыны,пырыны
1107,eintreten::V,пырыны,пырыны
1108,kommen::V,вуыны,вуыны
1109,kommen::V,вуыны,лыктыны
1110,kommen::V,лыктыны,вуыны
1111,kommen::V,лыктыны,лыктыны
1112,ankommen::V,вуыны,вуыны
1113,zurückkommen::V,берытскыны,берытскыны
1114,bleiben::V,кыльыны,кыльыны
1115,warten::V,витьыны,витьыны
1116,erwarten::V,витьыны,витьыны
1117,erwarten::V,витьыны,возьманы
1118,erwarten::V,возьманы,витьыны
1119,erwarten::V,возьманы,возьманы
1120,suchen::V,утчаны,утчаны
1121,finden::V,шедьтыны,шедьтыны
1122,versuchen::V,турттыны,турттыны
1123,vorbereiten::V,дасяны,дасяны
1124,lieben::V,гажаны,гажаны
1125,mögen::V,яратыны,яратыны
1126,lachen::V,серекъяны,серекъяны
1127,rühren::V,сюлме йӧтыны,сюлме йӧтыны
1128,weinen::V,бӧрдыны,бӧрдыны
1129,schimpfen::V,даллашыны,даллашыны
1130,sich ärgern::V,лекъяськыны,лекъяськыны
1131,sich fürchten::V,кышканы,кышканы
1132,sich fürchten::V,кышканы,курданы
1133,sich fürchten::V,курданы,кышканы
1134,sich fürchten::V,курданы,курданы
1135,fürchten::V,курданы,курданы
1136,fürchten::V,курданы,кышканы
1137,fürchten::V,кышканы,курданы
1138,fürchten::V,кышканы,кышканы
1139,fliehen::V,пегӟыны,пегӟыны
1140,flüchten::V,пегӟыны,пегӟыны
1141,sehen::V,адӟыны,адӟыны
1142,anschauen::V,учкыны,учкыны
1143,ansehen::V,учкыны,учкыны
1144,hören::V,кылыны,кылыны
1145,zuhören::V,кылзыны,кылзыны
1146,probieren::V,веръяны,веръяны
1147,riechen::V,зынъяны,зынъяны
1148,fühlen::V,шӧдыны,шӧдыны
1149,scheinen::V,адскыны,адскыны
1150,zu sehen sein::V,адӟиськыны,адӟиськыны
1151,vernehmen::V,кылыны,кылыны
1152,frieren::V,кынмыны,кынмыны
1153,tun::V,карыны,карыны
1154,können::V,быгатыны,быгатыны
1155,wollen::V,потыны,потыны
1156,anfangen::V,кутскыны,кутскыны
1157,beenden::V,быдтыны,быдтыны
1158,beenden::V,быдтыны,быдэстыны
1159,beenden::V,быдэстыны,быдтыны
1160,beenden::V,быдэстыны,быдэстыны
1161,aufhören::V,дугдыны,дугдыны
1162,gelingen::V,быгатыны,быгатыны
1163,gelingen::V,быгатыны,луыны
1164,gelingen::V,луыны,быгатыны
1165,gelingen::V,луыны,луыны
1166,geraten::V,лэсяны,лэсяны
1167,öffnen::V,усьтыны,усьтыны
1168,schließen::V,пытсаны,пытсаны
1169,stellen::V,пуктыны,пуктыны
1170,setzen::V,пуктыны,пуктыны
1171,legen::V,поныны,поныны
1172,berühren::V,исаны,исаны
1173,verbinden::V,герӟаны,герӟаны
1174,bedecken::V,пытсаны,пытсаны
1175,aufhängen::V,ошыны,ошыны
1176,anzünden::V,ӝуатыны,ӝуатыны
1177,aufheben::V,ӝутыны,ӝутыны
1178,zurücklassen::V,кельтыны,кельтыны
1179,verlieren::V,ыштыны,ыштыны
1180,fallen lassen::V,уськытыны,уськытыны
1181,machen::V,лэсьтыны,лэсьтыны
1182,herstellen::V,лэсьтыны,лэсьтыны
1183,bauen::V,пуктыны,пуктыны
1184,reparieren::V,тупатыны,тупатыны
1185,verbessern::V,умоятыны,умоятыны
1186,ändern::V,воштыны,воштыны
1187,graben::V,копаны,копаны
1188,beugen::V,губыртыны,губыртыны
1189,biegen::V,куасаны,куасаны
1190,drehen::V,бергатыны,бергатыны
1191,wenden::V,берыктыны,берыктыны
1192,umdrehen::V,берыктыны,берыктыны
1193,heben::V,ӝутыны,ӝутыны
1194,hochheben::V,ӝутъяны,ӝутъяны
1195,ergreifen::V,кутыны,кутыны
1196,ergreifen::V,кутыны,кырмыны
1197,ergreifen::V,кырмыны,кутыны
1198,ergreifen::V,кырмыны,кырмыны
1199,halten::V,возьыны,возьыны
1200,drücken::V,зӥбыны,зӥбыны
1201,drücken::V,зӥбыны,пачкатыны
1202,drücken::V,пачкатыны,зӥбыны
1203,drücken::V,пачкатыны,пачкатыны
1204,schieben::V,донганы,донганы
1205,kratzen::V,вуштыны,вуштыны
1206,lecken::V,нюлыны,нюлыны
1207,beißen::V,куртчыны,куртчыны
1208,abreißen::V,ишкалтыны,ишкалтыны
1209,abschneiden::V,шорыны,шорыны
1210,abschneiden::V,шорыны,вандыны
1211,abschneiden::V,вандыны,шорыны
1212,abschneiden::V,вандыны,вандыны
1213,binden::V,керттыны,керттыны
1214,stecken::V,мертчытыны,мертчытыны
1215,brechen::V,тӥяны,тӥяны
1216,klopfen::V,йыганы,йыганы
1217,klopfen::V,йыганы,шарккетыны
1218,klopfen::V,шарккетыны,йыганы
1219,klopfen::V,шарккетыны,шарккетыны
1220,hauen::V,жугыны,жугыны
1221,hauen::V,жугыны,тышканы
1222,hauen::V,тышканы,жугыны
1223,hauen::V,тышканы,тышканы
1224,kleben::V,лякыны,лякыны
1225,reiben::V,зыраны,зыраны
1226,reiben::V,зыраны,вуштыны
1227,reiben::V,вуштыны,зыраны
1228,reiben::V,вуштыны,вуштыны
1229,streichen::V,зыраны,зыраны
1230,schleifen::V,шерыны,шерыны
1231,schneiden::V,вандыны,вандыны
1232,rütteln::V,зуркатыны,зуркатыны
1233,schütteln::V,куалекъятыны,куалекъятыны
1234,schwenken::V,шонаны,шонаны
1235,schütten::V,лэзьыны,лэзьыны
1236,füllen::V,тырмытыны,тырмытыны
1237,einwickeln::V,биньыны,биньыны
1238,tragen::V,нуыны,нуыны
1239,schleppen::V,кыскыны,кыскыны
1240,ziehen::V,кыскыны,кыскыны
1241,aufbewahren::V,возьыны,возьыны
1242,werfen::V,куяны,куяны
1243,werfen::V,куяны,лэзяны
1244,werfen::V,лэзяны,куяны
1245,werfen::V,лэзяны,лэзяны
1246,fangen::V,кутыны,кутыны
1247,packen::V,кутыны,кутыны
1248,packen::V,кутыны,кырмыны
1249,packen::V,кырмыны,кутыны
1250,packen::V,кырмыны,кырмыны
1251,verstecken::V,ватыны,ватыны
1252,teilen::V,люкыны,люкыны
1253,schicken::V,ыстыны,ыстыны
1254,bringen::V,вайыны,вайыны
1255,hinzufügen::V,ватсаны,ватсаны
1256,bekommen::V,басьтыны,басьтыны
1257,erhalten::V,басьтыны,басьтыны
1258,nehmen::V,кутыны,кутыны
1259,nehmen::V,кутыны,басьтыны
1260,nehmen::V,басьтыны,кутыны
1261,nehmen::V,басьтыны,басьтыны
1262,wählen::V,бырйыны,бырйыны
1263,auswählen::V,бырйыны,бырйыны
1264,bewahren::V,возьыны,возьыны
1265,behindern::V,могӟытыны,могӟытыны
1266,verderben::V,сӧрыны,сӧрыны
1267,beschädigen::V,урод лэсьтыны,урод лэсьтыны
1268,zerbrechen::V,сӧрыны,сӧрыны
1269,zerreißen::V,кесяны,кесяны
1270,zerstören::V,куашкатыны,куашкатыны
1271,verbrennen::V,сутыны,сутыны
1272,geben::V,сётыны,сётыны
1273,reichen::V,сётыны,сётыны
1274,schenken::V,кузьманы,кузьманы
1275,versprechen::V,кыл сётыны,кыл сётыны
1276,wünschen::V,сӥзьыны,сӥзьыны
1277,loben::V,ушъяны,ушъяны
1278,küssen::V,чупаны,чупаны
1279,wiegen::V,веттаны,веттаны
1280,wiegen::V,веттаны,лэйкатыны
1281,wiegen::V,лэйкатыны,веттаны
1282,wiegen::V,лэйкатыны,лэйкатыны
1283,zudecken::V,шобыртыны,шобыртыны
1284,wecken::V,сайкатыны,сайкатыны
1285,zeigen::V,возьматыны,возьматыны
1286,führen::V,нуыны,нуыны
1287,lehren::V,дышетыны,дышетыны
1288,unterrichten::V,дышетыны,дышетыны
1289,aufziehen::V,будэтыны,будэтыны
1290,leiten::V,кивалтыны,кивалтыны
1291,antreiben::V,дыртытыны,дыртытыны
1292,lassen::V,-ытыны,-ытыны
1293,einladen::V,ӧтьыны,ӧтьыны
1294,vereinigen::V,огазеяны,огазеяны
1295,besuchen::V,адӟыськыны,адӟыськыны
1296,treffen::V,пумитаны,пумитаны
1297,sich versammeln::V,люкаськыны,люкаськыны
1298,spielen::V,шудыны,шудыны
1299,singen::V,кырӟаны,кырӟаны
1300,tanzen::V,эктыны,эктыны
1301,sich trennen::V,люкиськыны,люкиськыны
1302,verlassen::V,куштыны,куштыны
1303,retten::V,утьыны,утьыны
1304,bewachen::V,возьманы,возьманы
1305,schützen::V,утялтыны,утялтыны
1306,verteidigen::V,возьманы,возьманы
1307,sich schlagen::V,жугиськыны,жугиськыны
1308,schießen::V,ыбылӥськны,ыбылӥськны
1309,siegen::V,вормыны,вормыны
1310,ärgern::V,вожпоттыны,вожпоттыны
1311,schlagen::V,жуккыны,жуккыны
1312,treten::V,лёганы,лёганы
1313,stechen::V,бышкалтыны,бышкалтыны
1314,stoßen::V,донгыны,донгыны
1315,stehlen::V,вораны,вораны
1316,stehlen::V,вораны,лушканы
1317,stehlen::V,лушканы,вораны
1318,stehlen::V,лушканы,лушканы
1319,stören::V,люкетыны,люкетыны
1320,belästigen::V,акыльтыны,акыльтыны
1321,belästigen::V,акыльтыны,вукылмыны
1322,belästigen::V,вукылмыны,акыльтыны
1323,belästigen::V,вукылмыны,вукылмыны
1324,verbergen::V,ватыны,ватыны
1325,täuschen::V,алданы,алданы
1326,betrügen::V,пӧяны,пӧяны
1327,töten::V,виыны,виыны
1328,wohnen::V,улыны,улыны
1329,arbeiten::V,ужаны,ужаны
1330,sammeln::V,бичаны,бичаны
1331,pflücken::V,ишкыны,ишкыны
1332,jagen::V,пӧйшураны,пӧйшураны
1333,fischen::V,чорыганы,чорыганы
1334,fassen::V,кутыны,кутыны
1335,hüten::V,возьманы,возьманы
1336,treiben::V,улляны,улляны
1337,anbinden::V,думыны,думыны
1338,füttern::V,сюдыны,сюдыны
1339,melken::V,кыскыны,кыскыны
1340,hacken::V,кораны,кораны
1341,gießen::V,киськаны,киськаны
1342,reifen::V,вуыны,вуыны
1343,reifen::V,вуыны,кисьманы
1344,reifen::V,кисьманы,вуыны
1345,reifen::V,кисьманы,кисьманы
1346,zubereiten::V,лесьтыны,лесьтыны
1347,kochen::V,пӧзьтыны,пӧзьтыны
1348,backen::V,пыжыны,пыжыны
1349,braten::V,пыжыны,пыжыны
1350,umrühren::V,сураны,сураны
1351,stricken::V,керттыны,керттыны
1352,nähen::V,вурыны,вурыны
1353,färben::V,буяны,буяны
1354,reinigen::V,сузяны,сузяны
1355,waschen::V,мисьтаськыны,мисьтаськыны
1356,abwischen::V,ӵушылыны,ӵушылыны
1357,spülen::V,гылъяны,гылъяны
1358,fegen::V,ӵужыны,ӵужыны
1359,kehren::V,ӵужыны,ӵужыны
1360,baden::V,пыласькыны,пыласькыны
1361,sich waschen::V,пыласькыны,пыласькыны
1362,ausziehen::V,кыльыны,кыльыны
1363,anziehen::V,дӥсяны,дӥсяны
1364,sich anziehen::V,дӥсьяськыны,дӥсьяськыны
1365,kämmen::V,сынаны,сынаны
1366,schmücken::V,чеберъяны,чеберъяны
1367,sagen::V,шуыны,шуыны
1368,sagen::V,шуыны,вераны
1369,sagen::V,вераны,шуыны
1370,sagen::V,вераны,вераны
1371,sprechen::V,вераськыны,вераськыны
1372,reden::V,вераськыны,вераськыны
1373,sich unterhalten::V,вераськыны,вераськыны
1374,fragen::V,юаны,юаны
1375,bitten::V,курыны,курыны
1376,erzählen::V,вераны,вераны
1377,erzählen::V,вераны,мадьыны
1378,erzählen::V,мадьыны,вераны
1379,erzählen::V,мадьыны,мадьыны
1380,mitteilen::V,ивортыны,ивортыны
1381,nennen::V,шуыны,шуыны
1382,rufen::V,ӧтьыны,ӧтьыны
1383,prahlen::V,ушъяськыны,ушъяськыны
1384,übersetzen::V,берыктыны,берыктыны
1385,denken::V,малпаны,малпаны
1386,glauben::V,оскыны,оскыны
1387,bemerken::V,адӟыны,адӟыны
1388,erkennen::V,тодыны,тодыны
1389,begreifen::V,валаны,валаны
1390,verstehen::V,валаны,валаны
1391,lernen::V,дышетскыны,дышетскыны
1392,wissen::V,тодыны,тодыны
1393,sich erinnern an::V,тодэ вайыны,тодэ вайыны
1394,vergessen::V,вунэтыны,вунэтыны
1395,messen::V,мертаны,мертаны
1396,zählen::V,лыдъяны,лыдъяны
1397,rechnen::V,лыдъяны,лыдъяны
1398,lesen::V,лыдӟыны,лыдӟыны
1399,malen::V,суреданы,суреданы
1400,zeichnen::V,суреданы,суреданы
1401,schreiben::V,гожъяны,гожъяны
1402,besitzen::V,луыны,луыны
1403,kaufen::V,басьтыны,басьтыны
1404,verkaufen::V,вузаны,вузаны
1405,bezahlen::V,тырыны,тырыны
1406,zahlen::V,тырыны,тырыны
1407,beherrschen::V,кузёяськыны,кузёяськыны
1408,ertragen::V,чиданы,чиданы
