,Concept_ID,vep,mhr
240,Großvater::N,ded,коча́
241,Großmutter::N,bab,кова́
242,Eltern::N,vanhembad,ача́-ава́
243,Eltern::N,kazvatajad,ача́-ава́
244,Vater::N,tat,ача́
245,Mutter::N,mam,ава́
246,Sohn::N,poig,э́рге
247,Tochter::N,tütär,ӱ́дыр
248,Bruder::N,veik,иза́
249,Bruder::N,veik,шо́льо
250,Bruder::N,vell',иза́
251,Bruder::N,vell',шо́льо
252,Schwester::N,čiža,ака́
253,Schwester::N,sizar,ака́
254,Onkel::N,däd',иза́
255,Tante::N,tädi,кока́
256,Ehemann::N,mužik,мари́й
257,Ehefrau::N,ak,ва́те
258,Freude::N,ilo,куа́н
259,Freude::N,ilo,куаныма́ш
260,Freude::N,ihastuz,куа́н
261,Freude::N,ihastuz,куаныма́ш
262,Gelächter::N,nagr,во́штылтыш
263,Glück::N,oza,пиа́л
264,Kummer::N,gor'a,о́йго
265,Wunsch::N,taht,ку́мыл
266,Lust::N,himo,ку́мыл
267,Geist::N,heng,ӧрт
268,Geist::N,heng,чон
269,Gedanke::N,meletuz,ой
270,Gedanke::N,meletuz,шоныма́ш
271,Gedächtnis::N,mušt,шарныма́ш
272,Verstand::N,mel',уш
273,Sinn::N,jüvä,смысл
274,Grund::N,sü,ама́л
275,Wahrheit::N,tozi,чын
276,Gespräch::N,lodu,мутланыма́ш
277,Gespräch::N,pagin,мутланыма́ш
278,Märchen::N,sarn,йома́к
279,Erzählung::N,sanutez,ойлыма́ш
280,Nachricht::N,tedotuz,увертарыма́ш
281,Neuigkeit::N,uzištuz,уве́р
282,Name::N,nimi,лӱм
283,Rätsel::N,ozoitez,ту́што
284,Rede::N,pagin,ойлыма́ш
285,Rede::N,sanad,ойлыма́ш
286,Sprache::N,kel',йы́лме
287,Stimme::N,än',йӱк
288,Wort::N,sana,ой
289,Wort::N,sana,мут
290,Zeichen::N,znam,ти́ште
291,Zeichen::N,znam,знак
292,Ruf::N,kida,ӱжма́ш
293,Ruf::N,kucund,ӱжма́ш
294,Lärm::N,judu,лӱшкыма́ш
295,Lärm::N,judu,йӱк-йӱа́н
296,Laut::N,kulund,йӱк
297,Ton::N,kulund,йӱксе́м
298,Lied::N,pajo,му́ро
299,Ruhe::N,lebu,ты́мык
300,Leute::N,rahvaz,еҥ-влак
301,Volk::N,rahvaz,ка́лык
302,Arbeit::N,tö,паша́
303,Arbeit::N,rad,паша́
304,Gast::N,adiv,уна́
305,Geschenk::N,lahj,пӧле́к
306,Spiel::N,vänd,мо́дыш
307,Spiel::N,vänd,модма́ш
308,Gesellschaft::N,sebr,тӱшка́
309,Hilfe::N,abu,по́лыш
310,Freund::N,sebranik,таҥ
311,Freund::N,sebranik,йолта́ш
312,Kamerad::N,sebranik,таҥ
313,Angelegenheit::N,azj,паша́
314,Anzahl::N,lugu,чот
315,Art::N,rod,вид
316,Art::N,rodsugu,вид
317,Stück::N,pala,ка́тыш
318,Stück::N,pala,ла́стык
319,Stück::N,supal,ка́тыш
320,Stück::N,supal,ла́стык
321,Teil::N,pala,ужа́ш
322,Hälfte::N,pol',пел
323,Hälfte::N,pol',пе́ле
324,Kreis::N,ümbruz,ты́ртыш
325,Kreis::N,kehkruz,ты́ртыш
326,Kreuz::N,rist,ыре́с
327,Linie::N,pird,ли́ний
328,Strich::N,pird,коре́ш
329,Abstand::N,keskust,кокла́
330,Entfernung::N,matk,тора́
331,Entfernung::N,matk,ку́жыт
332,Gegend::N,taho,кунде́м
333,Platz::N,avaruz',ку́мдык
334,Ort::N,koht,вер
335,Ort::N,koht,о́лмо
336,Seite::N,pol',ӧ́рдыж
337,Seite::N,kül'g,ӧ́рдыж
338,Mitte::N,kesk,покше́л
339,Gegenstand::N,kalu,наста́
340,Sache::N,azj,наста́
341,Rand::N,röun,тӱр
342,Kante::N,röun,тӱр
343,Ecke::N,saum,лук
344,Spitze::N,agjaine,вуй
345,Ende::N,agj,муча́ш
346,Loch::N,reig,рож
347,Winkel::N,čoga,лук
348,Winkel::N,saum,лук
349,Muster::N,kirjam,пеза́к
350,Muster::N,kirjam,узо́р
351,Muster::N,kirjam,ӱ́лгӧ
352,Größe::N,suruz',кӱ́кшыт
353,Länge::N,piduz,ку́тыш
354,Höhe::N,korktuz',кӱ́кшыт
355,Gewicht::N,jügu,не́лыт
356,Gewicht::N,vedäduz,не́лыт
357,Menge::N,äjüz',чот
358,Haufen::N,kogo,кы́шыл
359,Reihe::N,rivi,рада́м
360,Boot::N,veneh,пуш
361,Ruder::N,air,эшка́к
362,Schlitten::N,regi,тер
363,Schlitten::N,regi,изде́р
364,Schlitten::N,regut,тер
365,Schlitten::N,regut,изде́р
366,Ski::N,suks',е́че
367,Lagerfeuer::N,nodj,туло́то
368,Lagerfeuer::N,pažag,туло́то
369,Last::N,jüguz,нӧ́лтыш
370,Gang::N,astund,ошкылма́ш
371,Schritt::N,hašk,о́шкыл
372,Norden::N,pohjoine,йӱдйыма́л
373,Süden::N,suvi,кечывалве́л
374,Westen::N,päivlaskm,касве́л
375,Osten::N,päivnouzm,эрве́л
376,Holz::N,pu,пу
377,Brett::N,laud,оҥа́
378,Platte::N,keitim,аста́р
379,Stütze::N,tugi,чара́к
380,Stange::N,arz',лома́ш
381,Stock::N,kalu,тоя́
382,Stab::N,seibaz,вара́
383,Stab::N,seibaz,кашта́
384,Rohr::N,torv,пуч
385,Haus::N,pert',пӧрт
386,Heim::N,kodi,мӧ́ҥгӧ
387,Ofen::N,päč,комака́
388,Fußboden::N,lava,кӱва́р
389,Tisch::N,laud,ӱсте́л
390,Tisch::N,stal'c,ӱсте́л
391,Stuhl::N,ištim,пӱке́н
392,Wiege::N,kätte,шепка́
393,Bett::N,sija,ва́кшыш
394,Bett::N,magaduzsija,ва́кшыш
395,Regal::N,palič,шӧ́рлык
396,Kiste::N,mülütim,шо́ндык
397,Kiste::N,mülütim,я́шлык
398,Fenster::N,ikun,окна́
399,Tür::N,uks',омса́
400,Tor::N,verai,капка́
401,Zaun::N,aid,сава́р
402,Dach::N,katuz,леве́дыш
403,Leiter::N,pordhad,тошка́лтыш
404,Besen::N,lud,ӱштерво́штыр
405,Besen::N,vast,ӱштерво́штыр
406,Spaten::N,labid,ко́льмо
407,Schaufel::N,labid,сово́к
408,Schaufel::N,labid,су́ско
409,Gabel::N,hangoine,ви́лке
410,Löffel::N,luzik,па́не
411,Löffel::N,luzik,совла́
412,Messer::N,veič,кӱ́зӧ
413,Nagel::N,nagl,пуда́
414,Netz::N,verk,вапш
415,Haken::N,kouk,са́гыле
416,Griff::N,kägä,кыл
417,Griff::N,varz',кыл
418,Schloss::N,lukkol,кӧгӧ́н
419,Bild::N,kuva,сӱре́т
420,Figur::N,figur,фигу́р
421,Puppe::N,tätüine,курча́к
422,Beutel::N,havad,меша́к
423,Bündel::N,toppaz,арша́ш
424,Bündel::N,käč,арша́ш
425,Tasche::N,sumk,сумка́
426,Eimer::N,vädr,ведра́
427,Deckel::N,katuz,ко́мдыш
428,Geschirr::N,astii,а́те
429,Sack::N,havad,куль
430,Sack::N,havad,меша́к
431,Tasse::N,čašk,чу́кыр
432,Tasse::N,čašk,чашка́
433,Topf::N,pada,ми́ске
434,Kessel::N,katil,под
435,Essen::N,sönd,ко́чкыш
436,Nahrung::N,söm,ку́рго
437,Speise::N,sömine,ко́чкыш
438,Fleisch::N,liha,шыл
439,Getreide::N,vill',шу́рно
440,Brei::N,pudr,пу́чымыш
441,Brot::N,leib,ки́нде
442,Scheibe::N,bibaleh,ка́тыш
443,Scheibe::N,šlik,ка́тыш
444,Fett::N,razv,коя́
445,Butter::N,voi,ӱй
446,Öl::N,voi,ӱй
447,Salz::N,sol,шинча́л
448,Suppe::N,lem',шӱр
449,Suppe::N,keitoz,шӱр
450,Honig::N,mezi,мӱй
451,Milch::N,maid,шӧр
452,Tee::N,čai,чай
453,Leder::N,nahk,сура́н
454,Leder::N,nahk,шӱ́штӧ
455,Wolle::N,vill,пун
456,Stoff::N,kangaz,куэ́м
457,Stoff::N,kangaz,посто́
458,Nadel::N,negl,и́ме
459,Faden::N,nit',шӱ́ртӧ
460,Knopf::N,nübl',по́лдыш
461,Knoten::N,sol'm,пышке́м
462,Farbe::N,muju,чия́
463,Kleidung::N,sobad,чие́м
464,Kleidung::N,sobad,вурге́м
465,Hemd::N,paid,ту́выр
466,Kragen::N,kagluz,сога́
467,Ärmel::N,hijam,шокш
468,Hose::N,štanad,йола́ш
469,Gürtel::N,vö,ӱ́штӧ
470,Mütze::N,šapuk,упш
471,Schuh::N,keng',боти́нке
472,Stiefel::N,sapug,кем
473,Ring::N,rengaz,шерга́ш
474,Band::N,lentaine,тасма́
475,Band::N,lentaine,ле́нте
476,Kamm::N,suga,шерге́
477,Spiegel::N,zerkol,вошто́нчыш
478,Riemen::N,vö,кӱзанӱ́штӧ
479,Schnur::N,nor,кере́м
480,Schnur::N,nor,кандыра́
481,Leine::N,talutimnor,вӱра́ҥ
482,Decke::N,sijakatuz,леве́дыш
483,Decke::N,sijakatuz,одея́л
484,Kissen::N,pöluz,кӱ́пчык
485,Tuch::N,paik,шо́выч
486,Handtuch::N,käzipaik,со́лык
487,Kraft::N,vägi,вий
488,Kraft::N,vägi,куа́т
489,Stärke::N,vahvuz',куа́т
490,Stärke::N,vahvuz',карма́н
491,Gesundheit::N,tervhuz,таза́лык
492,Krankheit::N,läžund,чер
493,Schmerz::N,kibu,ко́рштыш
494,Wunde::N,čapatez,су́сыр
495,Fieber::N,säru,йӱштыму́ж
496,Fieber::N,säru,лихора́дке
497,Arznei::N,zel'l',эм
498,Brücke::N,sild,кӱва́р
499,Brunnen::N,kaiv,вӱдвыне́м
500,Weide::N,omaluine,нурше́р
501,Pfad::N,tehut,йолго́рно
502,Pfad::N,tehut,сокма́к
503,Weg::N,te,ко́рно
504,Straße::N,te,ко́рно
505,Dorf::N,külä,ял
506,Stadt::N,lidn,ола́
507,Brief::N,kirjeine,се́рыш
508,Buch::N,kirj,книга́
509,Buchstabe::N,kirjam,буква́
510,Zeitung::N,lehtez,газе́т
511,Leben::N,elo,и́лыш
512,Tod::N,surm,колыма́ш
513,Grab::N,kaum,шӱга́р
514,Kirche::N,jumalanpert',че́рке
515,Sünde::N,grähk,су́лык
516,Gott::N,jumal,ю́мо
517,Arbeiter::N,radnik,паша́зе
518,Chef::N,pämez',тӧра́
519,Meister::N,mastar,маста́р
520,Arzt::N,lekar',врач
521,Lehrer::N,opendai,ту́ныктышо
522,Geld::N,rahad,окса́
523,Geschäft::N,biznes,сатулыма́ш
524,Laden::N,lauk,ке́выт
525,Preis::N,arv,ак
526,Ware::N,tavar,сату́
527,Nutzen::N,liža,пайда́
528,Reichtum::N,kodielo,поя́нлык
529,Reichtum::N,kal'huz',поя́нлык
530,Welt::N,mail'm,тӱня́
531,Land::N,ma,эл
532,Staat::N,valdkund,кугыжа́ныш
533,König::N,kunigaz,кугыжа́
534,Macht::N,vald,власть
535,Grenze::N,röun,грани́ца
536,Krieg::N,soda,сар
537,Feind::N,vihanik,тушма́н
538,Feind::N,vastustai,тушма́н
539,Gewalt::N,vägivald,виешлыма́ш
540,Kampf::N,tora,кредалма́ш
541,Bogen[Waffe]::N,taug,юҥе́ж
542,Pfeil::N,nol,пикш
543,Gewehr::N,oružj,пыча́л
544,Fehler::N,viga,йо́ҥылыш
545,Lüge::N,kelastuz,шоя́к
546,Schaden::N,pahuz',зия́н
547,Unglück::N,bed,эҥге́к
548,Unglück::N,gor'a,эҥге́к
549,Schuld::N,värhuz',тита́к
550,Schuld::N,värhuz',йола́
551,Alter::N,igä,ийго́т
552,Schluss::N,lop,муча́ш
553,Zeit::N,aig,жап
554,Zeit::N,aig,па́гыт
555,Tag::N,päiv,ке́че
556,Morgen::N,homendez,эр
557,Mittag::N,keskpäiv,кечыва́л
558,Abend::N,eht,кас
559,Nacht::N,ö,йӱд
560,Woche::N,nedal',арня́
561,Monat::N,ku,ты́лзе
562,Jahr::N,voz',ий
563,Frühling::N,keväz',шо́шо
564,Sommer::N,keza,кеҥе́ж
565,Herbst::N,sügüz',шы́же
566,Winter::N,tal'v,те́ле
567,Januar::N,viluku,шоркыйол
568,Januar::N,viluku,идалыкву́й
569,Januar::N,viluku,янва́рь
570,Februar::N,uhoku,пургыж
571,Februar::N,uhoku,февра́ль
572,März::N,keväz'ku,ӱярня
573,März::N,keväz'ku,март
574,April::N,sulaku,апре́ль
575,Mai::N,semendku,ага
576,Mai::N,semendku,май
577,Juni::N,kezaku,пеледыш
578,Juni::N,kezaku,ию́нь
579,Juli::N,heinku,сӱрем
580,Juli::N,heinku,ию́ль
581,August::N,eloku,сорла
582,August::N,eloku,агарма́н
583,August::N,eloku,а́вгуст
584,September::N,sügüz'ku,идым
585,September::N,sügüz'ku,сентя́брь
586,Oktober::N,reduku,шыжа
587,Oktober::N,reduku,октя́брь
588,November::N,kül'mku,кылме тылзе
589,November::N,kül'mku,ноя́брь
590,Dezember::N,tal'vku,дека́брь
591,Montag::N,ezmärg,шо́чмо
592,Dienstag::N,tožnarg,ку́шкыжмо
593,Mittwoch::N,koumanz'päiv,вӱрге́че
594,Donnerstag::N,nellänz'päiv,изарня́
595,Freitag::N,pätnič,кугарня́
596,Freitag::N,videnz'päiv,кугарня́
597,Samstag::N,sobat,шуматке́че
598,Sonntag::N,pühäpäiv,рушарня́
599,groß::A,sur',кугу́
600,groß::A,järed,кугу́
601,klein::A,pen',изи́
602,klein::A,pičuine,изи́
603,lang::A,pit'k,кужу́
604,kurz::A,lühüd,кӱ́чык
605,breit::A,leved,кумда́
606,schmal::A,kaid,а́ҥысыр
607,dicht::A,tihed,ну́гыдо
608,dick[Gegenstand]::A,paks,кӱ́жгӧ
609,dünn::A,hoik,ви́чкыж
610,fein::A,hen,ты́гыде
611,fest::A,luja,чо́ткыдо
612,fest::A,ninev,чо́ткыдо
613,flach::A,lapak,лапка́
614,glatt::A,siled,яклака́
615,hart::A,kova,пе́ҥгыде
616,weich::A,pehmed,пу́шкыдо
617,rund::A,kehker,йырге́шке
618,spitz::A,nügu,коша́р
619,spitz::A,terav,коша́р
620,scharf::A,terav,пӱ́сӧ
621,stumpf::A,tül'c,токма́к
622,schwer::A,jüged,не́ле
623,schön::A,čoma,сы́лне
624,heiß::A,räk,шо́кшо
625,warm::A,läm',ле́ве
626,kalt::A,vilu,йӱ́штӧ
627,kühl::A,raibak,юа́лге
628,kühl::A,raibak,южгата́
629,kühl::A,viluhk,юа́лге
630,kühl::A,viluhk,южгата́
631,frisch::A,lahed,свежа́
632,feucht::A,neps,вӱ́дыжгӧ
633,feucht::A,toreh,вӱ́дыжгӧ
634,nass::A,märg,нӧ́рӧ
635,trocken::A,kuiv,ку́кшо
636,voll::A,täuz',тич
637,leer::A,joudai,яра́
638,offen::A,avoin,виш
639,offen::A,avol'jaine,виш
640,geschlossen::A,saubaline,пе́тырыме
641,geschlossen::A,saubaline,тӱ́чмӧ
642,sauber::A,puhtaz,ару́
643,sauber::A,puhtaz,янда́р
644,schmutzig::A,redukaz,лавыра́н
645,schmutzig::A,redukaz,ла́выргыше
646,roh::A,rohk,кӱ́чымӧ
647,roh::A,toreh,кӱ́чымӧ
648,reif::A,küps,лӧза́
649,lecker::A,magukaz,ту́тло
650,süß::A,maged,ше́ре
651,bitter::A,karged,ко́чо
652,sauer::A,muiged,шо́по
653,hell::A,kirkas,во́лгыдо
654,hell::A,valgei,во́лгыдо
655,dunkel::A,pimed,пычке́мыш
656,schwarz::A,must,шола́
657,weiß::A,vauged,ош
658,rot::A,rusked,йошка́р
659,gelb::A,pakuine,сар
660,blau::A,sinine,ка́нде
661,grün::A,vihand,ужа́р
662,grau::A,hahk,сур
663,bunt::A,kirjav,олача́
664,billig::A,odav,шу́лдо
665,teuer::A,kalliž,ше́рге
666,wertvoll::A,arvokas,шергака́н
667,blind::A,soged,со́кыр
668,taub::A,kurdiž,соҥгыра́
669,kräftig::A,vägev,куа́тле
670,stark::A,vahv,вия́н
671,stark::A,vägekaz,вия́н
672,schwach::A,väll',а́лдыме
673,fett::A,razvakaz,коя́
674,schlank::A,kapos,йоштката́
675,schlank::A,kapos,яжу́
676,hübsch::A,čoma,чеве́р
677,böse::A,äred,шы́де
678,böse::A,käred,шы́де
679,dumm::A,el'getoi,аҥыра́
680,faul::A,lašk,його
681,fleißig::A,radonnavedii,ты́ршыше
682,geizig::A,ažlak,чаҥга́
683,klug::A,melev,уша́н
684,klug::A,melekaz,уша́н
685,geschickt::A,mahtokaz,уста́
686,lieb::A,izo,ала́л
687,lieb::A,sula,ала́л
688,lustig::A,ilokaz,весела́
689,sanft::A,laskav,ны́жылге
690,hungrig::A,näl'ghine,шу́жышо
691,krank::A,läžui,че́рле
692,nackt::A,alastoi,чарама́т
693,traurig::A,opalahine,ойга́н
694,lebendig::A,eläb,и́лыше
695,gut::A,hüvä,сай
696,schlecht::A,huba,уда́
697,schlecht::A,huba,шӱ́кшӧ
698,richtig::A,oiged,чы́нле
699,schlimm::A,paha,аля́к
700,schlimm::A,paha,тыра́н
701,wahr::A,todesine,чы́нле
702,wahr::A,todesine,настоя́щий
703,alt::A,vanh,то́што
704,neu::A,uz',у
705,ehemalig::A,edeline,о́нчычсо
706,ehemalig::A,edeline,онда́кысе
707,alt[Lebewesen]::A,ravaz,шо́нто
708,jung::A,nor',са́мырык
709,arm::A,gol'l',нужна́
710,reich::A,elokaz,поя́н
711,bekannt::A,tutab,па́лыме
712,berühmt::A,tetab,лӱ́млӧ
713,fremd::A,veraz,йот
714,verschieden::A,erazvuitte,тӱ́рлӧ
715,nah::A,läheline,ли́шыл
716,fern::A,edahaine,тора́
717,fern::A,edahaine,мӱ́ндыр
718,linker::A,hura,шола́
719,rechter::A,oiged,пурла́
720,anderer::A,toine,вес
721,anderer::A,toine,мо́ло
722,erster::A,ezmäine,и́кымше
723,zweiter::A,toine,ко́кымшо
724,dritter::A,koumanz',ку́мшо
725,letzter::A,jäl'gmäine,пыта́ртыш
726,allein::ADV,üksnäze,шкет
727,auf einmal::ADV,ühten aigan,икана́ште
728,zusammen::ADV,ühtes,пырля́
729,lange::ADV,hätken,кужу́н
730,plötzlich::ADV,äkkid,кенета́
731,sofort::ADV,kerdalaz,кызыта́к
732,später::ADV,möhemba,варара́к
733,jetzt::ADV,nügüd',ы́нде
734,jetzt::ADV,nügüd',кы́зыт
735,heute::ADV,tämbei,та́че
736,morgen::ADV,homen,эрла́
737,bald::ADV,pigai,вашке́
738,dann::ADV,sid',вара́
739,gestern::ADV,eglai,теҥге́че
740,einst::ADV,ende,икана́
741,einst::ADV,kerdan,икана́
742,damals::ADV,siloi,туна́м
743,danach::ADV,sid',вара́
744,vorher::ADV,ende,о́нчыч
