,Concept_ID,fi,kk
795,hübsch::A,sievä,ажарлы
796,hübsch::A,sievä,шырайлы
797,böse::A,paha,өш
798,böse::A,paha,сұм
799,böse::A,paha,жауыз
800,böse::A,häijy,өш
801,böse::A,häijy,сұм
802,böse::A,häijy,жауыз
803,dumm::A,tyhmä,көкми
804,dumm::A,tyhmä,ақымақ
805,dumm::A,tyhmä,миы жоқ
806,dumm::A,typerä,көкми
807,dumm::A,typerä,ақымақ
808,dumm::A,typerä,миы жоқ
809,faul::A,laiska,жалқау
810,faul::A,laiska,еріншек
811,fleißig::A,ahkera,ұқыпты
812,geizig::A,saita,сараң
813,klug::A,älykäs,жетік
814,klug::A,älykäs,ақылды
815,geschickt::A,taitava,шебер
816,lieb::A,rakas,абзал
817,lieb::A,rakas,айналайын
818,lustig::A,hauska,көңілді
819,lustig::A,iloinen,көңілді
820,sanft::A,lauha,жуас
821,sanft::A,lempeä,жуас
822,hungrig::A,nälkäinen,аш
823,krank::A,sairas,кеселді
824,nackt::A,alaston,жалаңаш
825,traurig::A,surullinen,қапа
826,traurig::A,murheellinen,қапа
827,lebendig::A,elävä,тірі
828,lebendig::A,elävä,жанды
829,gut::A,hyvä,жақсы
830,schlecht::A,paha,жаман
831,schlecht::A,huono,жаман
832,richtig::A,oikea,дұрыс
833,schlimm::A,paha,жаман
834,wahr::A,tosi,нағыз
835,alt::A,vanha,ескі
836,neu::A,uusi,жаңа
837,ehemalig::A,entinen,өткен
838,ehemalig::A,entinen,бұрынғы
839,ehemalig::A,muinainen,өткен
840,ehemalig::A,muinainen,бұрынғы
841,alt[Lebewesen]::A,vanha,кексе
842,jung::A,nuori,науша
843,arm::A,köyhä,кедей
844,arm::A,köyhä,дәулетсіз
845,reich::A,rikas,малды
846,bekannt::A,tuttu,таныс
847,bekannt::A,tuttu,көзтаныс
848,bekannt::A,tunnettu,таныс
849,bekannt::A,tunnettu,көзтаныс
850,berühmt::A,kuuluisa,атақты
851,fremd::A,vieras,бөтен
852,verschieden::A,eri,түрлі
853,verschieden::A,erilainen,түрлі
854,nah::A,läheinen,жуық
855,nah::A,läheinen,етене
856,fern::A,etäinen,алыс
857,fern::A,etäinen,алыстағы
858,linker::A,vasen,сол
859,linker::A,vasen,солшыл
860,rechter::A,oikea,оң
861,anderer::A,muu,өзге
862,anderer::A,muu,былайғы
863,anderer::A,toinen,өзге
864,anderer::A,toinen,былайғы
865,erster::A,ensimmäinen,алғашқы
866,zweiter::A,toinen,екінші
867,dritter::A,kolmas,үшінші
868,letzter::A,viimeinen,артқы
869,letzter::A,viimeinen,кейінгі
870,allein::ADV,yksin,серіксіз
871,auf einmal::ADV,yhdellä kertaa,бірден
872,zusammen::ADV,yhdessä,бірлесіп
873,lange::ADV,kauan,ұзақ
874,lange::ADV,pitkään,ұзақ
875,plötzlich::ADV,äkkiä,кенет
876,sofort::ADV,heti,әне-міне дегенше
877,später::ADV,myöhemmin,артынан
878,jetzt::ADV,nyt,енді
879,jetzt::ADV,nyt,қазір
880,heute::ADV,tänään,бүгін
881,morgen::ADV,huomenna,ертең
882,bald::ADV,pian,тез
883,dann::ADV,sitten,онан соң
884,dann::ADV,sitten,сонан соң
885,gestern::ADV,eilen,кеше
886,einst::ADV,aikanaan,бірде
887,einst::ADV,aikanaan,бір кезде
888,damals::ADV,silloin,анада
889,damals::ADV,siihen aikaan,анада
890,danach::ADV,sen jälkeen,онан соң
891,danach::ADV,sen jälkeen,сонан соң
892,vorher::ADV,ennen,бұрын
893,zuerst::ADV,ensin,әуелі
894,zuerst::ADV,ensin,алдымен
895,zuerst::ADV,ensiksi,әуелі
896,zuerst::ADV,ensiksi,алдымен
897,einmal::ADV,kerran,бір жолы
898,manchmal::ADV,joskus,кейде
899,oft::ADV,usein,ылғи
900,immer::ADV,aina,өнебойы
901,niemals::ADV,ei koskaan,ешуақытта
902,hier::ADV,tässä,бұнда
903,hier::ADV,tässä,осында
904,hier::ADV,täällä,бұнда
905,hier::ADV,täällä,осында
906,hierhin::ADV,tähän,бермен
907,von hier::ADV,tästä,бер жақтан
908,von hier::ADV,täältä,бер жақтан
909,dort::ADV,siinä,анда
910,dort::ADV,siellä,анда
911,dorthin::ADV,sinne,әрі
912,dorthin::ADV,tuonne,әрі
913,geradeaus::ADV,suoraan,тура
914,vorwärts::ADV,eteenpäin,ілгері
915,rückwärts::ADV,taaksepäin,артқа
916,zurück::ADV,takaisin,кейін қарай
917,unten::ADV,alhaalla,төменде
918,hinab::ADV,alas,астына
919,hinab::ADV,alas,төмен
920,oben::ADV,ylhäällä,жоғарыда
921,hinauf::ADV,ylös,өрге
922,überall::ADV,kaikkialla,әрқайда
923,nicht::ADV,ei,емес
924,ein wenig::ADV,vähän,азырақ
925,ein wenig::ADV,vähän,аздаған
926,ein wenig::ADV,vähän,азғантай
927,kaum::ADV,tuskin,зорға
928,sehr::ADV,kovin,орасан
929,sehr::ADV,oikein,орасан
930,so::ADV,näin,бұлай
931,so::ADV,näin,былайша
932,noch::ADV,vielä,әлі
933,nur::ADV,vain,ғана
934,nur::ADV,ainoastaan,ғана
935,schon::ADV,jo,түге
936,wieder::ADV,taas,жаңа
937,wieder::ADV,taas,қайта
938,wieder::ADV,taas,жаңадан
939,wieder::ADV,jälleen,жаңа
940,wieder::ADV,jälleen,қайта
941,wieder::ADV,jälleen,жаңадан
942,vergebens::ADV,turhaan,бекер
943,vor::PRP,edessä,алды
944,hinter::PRP,takana,артынан
945,unter::PRP,alla,түп
946,unter::PRP,alla,маңында
947,durch::PRP,läpi,арқылы
948,durch::PRP,kautta,арқылы
949,neben::PRP,vieressä,іргеде
950,neben::PRP,vieressä,жанында
951,zwischen::PRP,välillä,арада
952,wegen::PRP,takia,үшін
953,wegen::PRP,vuoksi,үшін
954,dies::PRN,tämä,бұ
955,dies::PRN,tämä,осы
956,das::PRN,se,сол
957,alles::PRN,kaikki,дүйім
958,alles::PRN,kaikki,күллі
959,ich::PRN,minä,мен
960,du::PRN,sinä,сен
961,er::PRN,hän,ол
962,wir::PRN,me,біз
963,ihr::PRN,te,сіз
964,sie::PRN,he,олар
965,was::FPRN,mikä,не
966,wer::FPRN,ken,кім
967,wer::FPRN,kuka,кім
968,wo::FADV,missä,кәні
969,wo::FADV,missä,қайда
970,wohin::FADV,mihin,қайда
971,wie::FADV,miten,калай
972,wie::FADV,kuinka,калай
973,warum::FADV,miksi,неғып
974,wieviel::FNUM,paljonko,неше
975,wieviel::FNUM,paljonko,қанша
976,wieviel::FNUM,kuinka paljon,неше
977,wieviel::FNUM,kuinka paljon,қанша
978,eins::NUM,yksi,бір
979,zwei::NUM,kaksi,екі
980,drei::NUM,kolme,үш
981,vier::NUM,neljä,төрт
982,fünf::NUM,viisi,бес
983,sechs::NUM,kuusi,алты
984,sieben::NUM,seitsemän,жеті
985,acht::NUM,kahdeksan,сегіз
986,neun::NUM,yhdeksän,тоғыз
987,zehn::NUM,kymmenen,он
988,elf::NUM,yksitoista,он бір
989,zwölf::NUM,kaksitoista,он екі
990,zwanzig::NUM,kaksikymmentä,жиырма
991,dreißig::NUM,kolmekymmentä,отыз
992,vierzig::NUM,neljäkymmentä,қырық
993,fünfzig::NUM,viisikymmentä,елу
994,sechzig::NUM,kuusikymmentä,алпыс
995,siebzig::NUM,seitsemänkymmentä,жетпіс
996,achtzig::NUM,kahdeksankymmentä,сексен
997,neunzig::NUM,yhdeksänkymmentä,тоқсан
998,hundert::NUM,sata,жүз
999,tausend::NUM,tuhat,мың
1000,und::CNJ,ja,та
1001,oder::CNJ,tai,әлде
1002,oder::CNJ,tai,немесе
1003,stehen::V,seisoa,тұру
1004,sitzen::V,istua,отыру
1005,liegen::V,maata,жату
1006,hängen::V,riippua,ілу
1007,werden::V,tulla,болу
1008,werden::V,tulla,түрегелу
1009,werden::V,joutua,болу
1010,werden::V,joutua,түрегелу
1011,passieren::V,sattua,болу
1012,passieren::V,tapahtua,болу
1013,beginnen::V,alkaa,басталу
1014,enden::V,loppua,ада болу
1015,enden::V,päättyä,ада болу
1016,wechseln::V,vaihtua,құбылу
1017,wechseln::V,vaihtua,өзгеру
1018,wechseln::V,vaihdella,құбылу
1019,wechseln::V,vaihdella,өзгеру
1020,aufgehen[Sonne]::V,nousta,шығу
1021,untergehen[Sonne]::V,laskea,батыру
1022,scheinen[Sonne]::V,paistaa,жылтырау
1023,donnern::V,jyristä,күркіреу
1024,wehen::V,tuulla,огып тур
1025,wehen::V,puhaltaa,огып тур
1026,strömen::V,virrata,сорғалау
1027,fließen::V,valua,ағу
1028,fließen::V,juosta,ағу
1029,sich drehen::V,pyöriä,айналу
1030,schwanken::V,horjua,толықсу
1031,schwingen::V,heilua,тербелу
1032,schwingen::V,värähdellä,тербелу
1033,fallen::V,pudota,құлау
1034,fallen::V,pudota,жығылу
1035,fallen::V,pudota,төмендеу
1036,fallen::V,langeta,құлау
1037,fallen::V,langeta,жығылу
1038,fallen::V,langeta,төмендеу
1039,brennen::V,palaa,жану
1040,rauchen::V,savuta,түтету
1041,regnen::V,sataa,жауу
1042,gefrieren::V,jäätyä,мұздай қату
1043,gefrieren::V,jäätyä,мұз боп қату
1044,tauen::V,sulaa,жібу
1045,schmelzen::V,sulaa,еру
1046,trocknen::V,kuivua,курау
1047,sieden::V,kiehua,қайнау
1048,faulen::V,mädätä,иістену
1049,verfaulen::V,mädätä,шіру
1050,verfaulen::V,mädäntyä,шіру
1051,reißen::V,revetä,жыртылу
1052,versinken::V,upota,малтығу
1053,versinken::V,vajota,малтығу
1054,vergehen::V,kulua,өту
1055,erscheinen::V,ilmestyä,көріну
1056,erscheinen::V,ilmestyä,көрініп қалу
1057,verschwinden::V,kadota,ғайып_болу
1058,sinken::V,vajota,ылдилау
1059,sinken::V,vajota,төмендеу
1060,abnehmen::V,vähetä,кемітілу
1061,zunehmen::V,kasvaa,көбею
1062,zunehmen::V,lisääntyä,көбею
1063,steigen::V,nousta,қобу
1064,steigen::V,nousta,көтерілу
1065,steigen::V,nousta,жоғарылау
1066,wachsen::V,kasvaa,өсу
1067,glänzen::V,kiiltää,жалтырау
1068,funkeln::V,kipinöidä,жарқырау
1069,funkeln::V,kipinöidä,нұрлану
1070,funkeln::V,kipinöidä,жылтылдау
1071,lärmen::V,meluta,шулау
1072,lärmen::V,meluta,шуылдау
1073,läuten::V,soida,қоңыраулату
1074,klingeln::V,soida,дыңғырлау
1075,klirren::V,kalista,дыңылдату
1076,brausen::V,kohista,тасу
1077,rauschen::V,kohista,сусылдау
1078,rauschen::V,kohista,сыбдырлау
1079,klingen::V,soida,дыбыс шығару
1080,bellen::V,haukkua,үру
1081,heulen::V,ulvoa,ұлу
1082,blasen::V,puhaltaa,үру
1083,pfeifen::V,viheltää,ысқыру
1084,schreien::V,kirkua,шыңғыру
1085,schreien::V,kirkua,айғайлау
1086,schreien::V,kirkua,байбайлау
1087,schreien::V,kirkua,бажалақтау
1088,stöhnen::V,voihkia,ыңырсу
1089,stöhnen::V,voihkia,ыңкылдау
1090,zittern::V,vapista,қалш
1091,zittern::V,vapista,қалшылдату
1092,leben::V,elää,жасау
1093,leben::V,elää,күнелту
1094,leben::V,elää,күн көру
1095,leben::V,elää,тіршілік ету
1096,geboren werden::V,syntyä,туу
1097,atmen::V,hengittää,дем алу
1098,atmen::V,hengittää,ауа жұту
1099,trinken::V,juoda,ішу
1100,trinken::V,juoda,ұрттау
1101,essen::V,syödä,жеу
1102,essen::V,syödä,тамақтану
1103,schlucken::V,niellä,жұту
1104,müde werden::V,uupua,болдыру
1105,einschlafen::V,uinahtaa,үйыктап калу
1106,schlafen::V,maata,ұйықтау
1107,schlafen::V,nukkua,ұйықтау
1108,aufwachen::V,herätä,ояну
1109,aufstehen::V,nousta,ояну
1110,aufstehen::V,nousta ylös,ояну
1111,sich erholen::V,levätä,тынығу
1112,krank werden::V,sairastua,кеселдену
1113,krank werden::V,sairastua,сырқаттану
1114,krank werden::V,sairastua,ауырып қалу
1115,krank werden::V,sairastua,ауыра бастау
1116,krank werden::V,sairastua,кеселге ұшырау
1117,krank werden::V,sairastua,сырқаттанып қалу
1118,krank sein::V,potea,ауыру
1119,krank sein::V,potea,сырқаттану
1120,krank sein::V,sairastaa,ауыру
1121,krank sein::V,sairastaa,сырқаттану
1122,schmerzen::V,särkeä,ауырады
1123,schmerzen::V,kivistää,ауырады
1124,husten::V,yskiä,жөтелу
1125,genesen::V,toipua,айығу
1126,sterben::V,kuolla,өлу
1127,sterben::V,kuolla,қайтыс
1128,sterben::V,kuolla,жантапсыру
1129,umkommen::V,saada surmansa,өлу
1130,umkommen::V,saada surmansa,қаза табу
1131,umkommen::V,kuolla,өлу
1132,umkommen::V,kuolla,қаза табу
1133,sich bewegen::V,liikkua,жылжу
1134,sich rühren::V,liikahtaa,қыбырлау
1135,sich erheben::V,nousta,тұру
1136,sich setzen::V,istuutua,отыру
1137,hinfallen::V,kaatua,жығылу
1138,laufen::V,kävellä,жояу жүру
1139,schreiten::V,astua,кадамдау
1140,schreiten::V,astella,кадамдау
1141,spazierengehen::V,kävellä,қыдыру
1142,eilen::V,kiirehtiä,асығу
1143,eilen::V,kiirehtiä,жеделдену
1144,eilen::V,kiirehtiä,жедепдеу
1145,sich beeilen::V,kiirehtiä,асығу
1146,sich beeilen::V,kiirehtiä,жеделдену
1147,sich beeilen::V,olla kiireissään,асығу
1148,sich beeilen::V,olla kiireissään,жеделдену
1149,sausen::V,rynnätä,заулау
1150,sausen::V,viilettää,заулау
1151,rennen::V,juosta,жүгіру
1152,springen::V,hypätä,секіру
1153,klettern::V,kiivetä,өрмелеп шығу
1154,schaukeln::V,kiikkua,тербелу
1155,kriechen::V,ryömiä,еңбектеу
1156,schwimmen::V,uida,жүзу
1157,schwimmen::V,uida,малту
1158,schwimmen::V,uida,қалықтау
1159,tauchen::V,sukeltaa,сүңгу
1160,rudern::V,soutaa,есу
1161,fahren::V,ajaa,бару
1162,fahren::V,kulkea,бару
1163,fliegen::V,lentää,ұшу
1164,gehen::V,käydä,бару
1165,weggehen::V,lähteä,кету
1166,weggehen::V,poistua,кету
1167,abfahren::V,lähteä,жөнелу
1168,anhalten::V,pysähtyä,тоқтау
1169,anhalten::V,seisahtua,тоқтау
1170,hineingehen::V,mennä sisään,кіру
1171,eintreten::V,astua sisään,ену
1172,kommen::V,tulla,жету
1173,ankommen::V,saapua,келу
1174,zurückkommen::V,palata,қайту
1175,bleiben::V,jäädä,қалу
1176,bleiben::V,viipyä,қалу
1177,warten::V,odottaa,тосу
1178,erwarten::V,odottaa,күту
1179,suchen::V,etsiä,іздеу
1180,finden::V,löytää,табу
1181,versuchen::V,yrittää,талпыну
1182,vorbereiten::V,valmistaa,әзірлеу
1183,lieben::V,pitää,сүю
1184,lieben::V,rakastaa,сүю
1185,mögen::V,pitää,жарату
1186,mögen::V,pitää,жақсы_көру
1187,mögen::V,tykätä,жарату
1188,mögen::V,tykätä,жақсы_көру
1189,lachen::V,nauraa,күлу
1190,lachen::V,nauraa,күлісу
1191,rühren::V,liikuttaa,көңілін бұзу
1192,weinen::V,itkeä,жылау
1193,schimpfen::V,haukkua,ақырып-бақыру
1194,sich ärgern::V,suuttua,ашулану
1195,sich fürchten::V,pelätä,сескену
1196,fürchten::V,pelätä,қауіптену
1197,fürchten::V,pelätä,сақсыну
1198,fliehen::V,paeta,қашу
1199,fliehen::V,paeta,қашып кету
1200,flüchten::V,paeta,қашу
1201,flüchten::V,paeta,қашып кету
1202,sehen::V,nähdä,көру
1203,anschauen::V,katsoa,назар салу
1204,ansehen::V,katsoa,тамашалау
1205,hören::V,kuulla,есту
1206,zuhören::V,kuunnella,тыңдау
1207,zuhören::V,kuunnella,құлақ қою
1208,probieren::V,maistaa,тату
1209,probieren::V,maistaa,дәм тату
1210,riechen::V,haistaa,иіскеу
1211,fühlen::V,tuntea,сезу
1212,fühlen::V,tuntea,сезіну
1213,scheinen::V,tuntua,болып көріну
1214,zu sehen sein::V,näkyä,көріну
1215,vernehmen::V,kuulla,есту
1216,vernehmen::V,kuulla,есітіп қалу
1217,frieren::V,palella,тоңу
1218,frieren::V,palella,жаурау
1219,tun::V,tehdä,ету
1220,tun::V,tehdä,істеу
1221,können::V,osata,білу
1222,wollen::V,tahtoa,қалау
1223,anfangen::V,ruveta,бастау
1224,anfangen::V,aloittaa,бастау
1225,beenden::V,lopettaa,бітіру
1226,beenden::V,lopettaa,адақтау
1227,beenden::V,lopettaa,тамамдау
1228,beenden::V,lopettaa,аяқтап шығу
1229,aufhören::V,loppua,доғару
1230,gelingen::V,onnistua,жолы түсу
1231,geraten::V,sujua,калу
1232,geraten::V,joutua,калу
1233,öffnen::V,avata,ашу
1234,öffnen::V,avata,ашып қою
1235,öffnen::V,aukaista,ашу
1236,öffnen::V,aukaista,ашып қою
1237,schließen::V,sulkea,жабу
1238,stellen::V,panna,қою
1239,stellen::V,panna,қойдыру
1240,stellen::V,asettaa,қою
1241,stellen::V,asettaa,қойдыру
1242,setzen::V,panna,отырғызу
1243,setzen::V,istuttaa,отырғызу
1244,legen::V,panna,салу
1245,legen::V,panna,калау
1246,legen::V,asettaa,салу
1247,legen::V,asettaa,калау
1248,berühren::V,koskea,тию
1249,berühren::V,koskettaa,тию
1250,verbinden::V,liittää,байлап алу
1251,verbinden::V,liittää,сабақтастыру
1252,verbinden::V,yhdistää,байлап алу
1253,verbinden::V,yhdistää,сабақтастыру
1254,bedecken::V,kattaa,бүркеу
1255,bedecken::V,peittää,бүркеу
1256,aufhängen::V,ripustaa,ілу
1257,aufhängen::V,ripustaa,асып қою
1258,anzünden::V,sytyttää,тұтату
1259,aufheben::V,ylös nostaa,көтеру
1260,aufheben::V,nostaa,көтеру
1261,zurücklassen::V,jättää,қалдыру
1262,verlieren::V,kadottaa,жоғалту
1263,fallen lassen::V,pudottaa,құлатып алу
1264,fallen lassen::V,pudottaa,қолдан түсіріп алу
1265,machen::V,tehdä,ету
1266,machen::V,tehdä,жасау
1267,machen::V,tehdä,жасап шығару
1268,herstellen::V,tuottaa,жасап шығару
1269,herstellen::V,valmistaa,жасап шығару
1270,bauen::V,rakentaa,тұрғызу
1271,reparieren::V,korjata,оңдау
1272,verbessern::V,parantaa,дұрыстау
1273,ändern::V,muuttaa,өзгерту
1274,graben::V,kaivaa,үңгу
1275,beugen::V,taivuttaa,буғу
1276,biegen::V,taivuttaa,ию
1277,biegen::V,taivuttaa,майыстыру
1278,drehen::V,kääntää,айналдыру
1279,wenden::V,kääntää,екінші жағын айналдыру
1280,umdrehen::V,kääntää,бұру
1281,heben::V,nostaa,көтеру
1282,heben::V,kohottaa,көтеру
1283,hochheben::V,nostaa,жоғарылату
1284,hochheben::V,nostaa,көтеру
1285,ergreifen::V,tarttua,бас_салу
1286,ergreifen::V,tarttua,шап_беріп_ұстап_алу
1287,ergreifen::V,tarttua,шап_беру
1288,ergreifen::V,tarttua,шап_ете_түсу
1289,halten::V,pitää,тұту
1290,halten::V,pitää,ұстау
1291,drücken::V,painaa,басу
1292,drücken::V,puristaa,басу
1293,schieben::V,työntää,итеру
1294,kratzen::V,raapia,қыру
1295,lecken::V,nuolla,жалау
1296,beißen::V,purra,қабу
1297,beißen::V,purra,тістеу
1298,beißen::V,purra,қауып алу
1299,abreißen::V,repiä,үзу
1300,abschneiden::V,leikata poikki,қырқу
1301,abschneiden::V,leikata,қырқу
1302,binden::V,sitoa,байланыстыру
1303,binden::V,sitoa,байлап_алу
1304,binden::V,sitoa,байластыру
1305,binden::V,sitoa,байлау
1306,binden::V,sitoa,буу
1307,binden::V,sitoa,матау
1308,binden::V,sitoa,сабақтастыру
1309,binden::V,sitoa,ұштастыру
1310,stecken::V,pistää,сұғу
1311,brechen::V,murtaa,сындыру
1312,klopfen::V,koputtaa,қағу
1313,klopfen::V,kolkuttaa,қағу
1314,hauen::V,lyödä,соғу
1315,kleben::V,liimata,желімдеу
1316,reiben::V,hieroa,үйкеу
1317,reiben::V,hangata,үйкеу
1318,streichen::V,sivellä,сүйкеу
1319,schleifen::V,hioa,егеу
1320,schleifen::V,hioa,қайрау
1321,schleifen::V,hioa,егеулеу
1322,schneiden::V,leikata,кесу
1323,rütteln::V,ravistaa,қозғау
1324,rütteln::V,ravistaa,жұлмалау
1325,schütteln::V,pudistaa,дірілдету
1326,schütteln::V,pudistaa,селкілдету
1327,schwenken::V,heiluttaa,бұлғау
1328,schwenken::V,heiluttaa,сермеу
1329,schütten::V,kaataa,құю
1330,füllen::V,täyttää,толтыру
1331,einwickeln::V,kääriä,орау
1332,tragen::V,kantaa,алып жүру
1333,schleppen::V,raahata,тарту
1334,ziehen::V,vetää,тарту
1335,aufbewahren::V,säilyttää,сақтау
1336,werfen::V,viskata,лақтыру
1337,fangen::V,napata,қармау
1338,fangen::V,napata,қағып алу
1339,fangen::V,ottaa kiinni,қармау
1340,fangen::V,ottaa kiinni,қағып алу
1341,packen::V,tarttua,шап беру
1342,packen::V,tarttua,шап ете түсу
1343,packen::V,tarttua,шап беріп ұстап алу
1344,verstecken::V,kätkeä,тығу
1345,verstecken::V,kätkeä,жасыру
1346,verstecken::V,piilottaa,тығу
1347,verstecken::V,piilottaa,жасыру
1348,teilen::V,jakaa,бөлу
1349,schicken::V,lähettää,жіберу
1350,bringen::V,viedä,әкелу
1351,bringen::V,viedä,алып келу
1352,hinzufügen::V,lisätä,қосу
1353,hinzufügen::V,lisätä,үстеу
1354,bekommen::V,saada,алу
1355,erhalten::V,saada,алмақ
1356,nehmen::V,ottaa,алу
1357,nehmen::V,ottaa,алмақ
1358,wählen::V,valita,таңдау
1359,auswählen::V,valikoida,екшеу
1360,auswählen::V,valikoida,саралау
1361,auswählen::V,valikoida,сұрыптау
1362,auswählen::V,valikoida,сайлап алу
1363,bewahren::V,säilyttää,сақтау
1364,behindern::V,estää,оралғы болу
1365,verderben::V,pilata,бүлдіру
1366,verderben::V,turmella,бүлдіру
1367,beschädigen::V,vioittaa,бұзу
1368,beschädigen::V,vahingoittaa,бұзу
1369,zerbrechen::V,rikkoa,уату
1370,zerreißen::V,repiä rikki,жырту
1371,zerreißen::V,repiä palasiksi,жырту
1372,zerstören::V,hävittää,қирату
1373,zerstören::V,hävittää,талқандау
1374,verbrennen::V,polttaa,өртеу
1375,verbrennen::V,polttaa,жандыру
1376,verbrennen::V,polttaa,өртеп жіберу
1377,verbrennen::V,polttaa,жандырып жіберу
1378,geben::V,antaa,беру
1379,reichen::V,ojentaa,беру
1380,schenken::V,lahjoittaa,тарту
1381,versprechen::V,luvata,уәде беру
1382,wünschen::V,toivottaa,тілеу
1383,loben::V,ylistää,мақтау
1384,loben::V,ylistää,дәріптеу
1385,küssen::V,suudella,сүю
1386,wiegen::V,tuudittaa,тербеу
1387,wiegen::V,keinuttaa,тербеу
1388,zudecken::V,peittää,бүркеу
1389,wecken::V,herättää,ояту
1390,zeigen::V,näyttää,көрсету
1391,zeigen::V,osoittaa,көрсету
1392,führen::V,johdattaa,ерту
1393,führen::V,johdattaa,жетектеу
1394,lehren::V,opettaa,оқыту
1395,unterrichten::V,opettaa,оқыту
1396,aufziehen::V,kasvattaa,бағу
1397,leiten::V,johtaa,басқару
1398,leiten::V,johtaa,жетекшілік ету
1399,antreiben::V,hoputtaa,асықтыру
1400,lassen::V,antaa,-ткізу
1401,lassen::V,antaa,мәжбүр ету
1402,einladen::V,kutsua,шақыру
1403,vereinigen::V,yhdistää,біріктіру
1404,vereinigen::V,yhdistää,біріктіріп қою
1405,besuchen::V,vierailla,кіріп шығу
1406,besuchen::V,vierailla,барып шығу
1407,treffen::V,tavata,кездесу
1408,sich versammeln::V,kokoontua,топталу
1409,spielen::V,pelata,ойнау
1410,spielen::V,leikkiä,ойнау
1411,singen::V,laulaa,сайрау
1412,tanzen::V,tanssia,билеу
1413,sich trennen::V,erota,айрылысу
1414,verlassen::V,jättää,тастау
1415,retten::V,pelastaa,құтқару
1416,bewachen::V,vartioida,күзету
1417,schützen::V,suojella,жақтау
1418,schützen::V,suojella,жақтасу
1419,verteidigen::V,puolustaa,қорғау
1420,sich schlagen::V,tapella,алысу
1421,schießen::V,ampua,ату
1422,siegen::V,voittaa,жеңу
1423,ärgern::V,ärsyttää,ашуландыру
1424,schlagen::V,lyödä,ұру
1425,treten::V,potkaista,тебу
1426,stechen::V,pistää,шаншу
1427,stoßen::V,sysätä,түрту
1428,stoßen::V,työntää,түрту
1429,stehlen::V,varastaa,ұрлау
1430,stören::V,häiritä,кесірлен
1431,belästigen::V,häiritä,мазасын алу
1432,verbergen::V,kätkeä,сездірмеу
1433,täuschen::V,harhauttaa,жалған айту
1434,betrügen::V,pettää,алдау
1435,betrügen::V,pettää,алдап кету
1436,betrügen::V,pettää,ақымақ қылу
1437,betrügen::V,petkuttaa,алдау
1438,betrügen::V,petkuttaa,алдап кету
1439,betrügen::V,petkuttaa,ақымақ қылу
1440,töten::V,tappaa,құрту
1441,töten::V,tappaa,өлтіру
1442,wohnen::V,asua,мекендеу
1443,wohnen::V,asua,өмір сүру
1444,arbeiten::V,tehdä työtä,істеу
1445,arbeiten::V,tehdä työtä,еңбектену
1446,arbeiten::V,työskennellä,істеу
1447,arbeiten::V,työskennellä,еңбектену
1448,sammeln::V,koota,жыю
1449,sammeln::V,kerätä,жыю
1450,pflücken::V,poimia,жұлу
1451,jagen::V,metsästää,аулау
1452,fischen::V,kalastaa,балык_аулау
1453,fassen::V,pyydystää,ұстау
1454,fassen::V,saalistaa,ұстау
1455,hüten::V,paimentaa,жаю
1456,hüten::V,paimentaa,бағу
1457,treiben::V,ajaa,айдау
1458,anbinden::V,kytkeä,байлау
1459,füttern::V,ruokkia,ас ішкізу
1460,füttern::V,ruokkia,азықтандыру
1461,füttern::V,ruokkia,қоректендіру
1462,melken::V,lypsää,сауу
1463,hacken::V,hakata,турау
1464,gießen::V,kastella,суару
1465,reifen::V,kypsyä,жетілу
1466,zubereiten::V,valmistaa,даяр ету
1467,kochen::V,keittää,асу
1468,backen::V,leipoa,пісіру
1469,braten::V,paistaa,қуыру
1470,umrühren::V,hämmentää,былғалау
1471,umrühren::V,hämmentää,сапырылыстыру
1472,stricken::V,kutoa,торлау
1473,stricken::V,kutoa,тоқу
1474,stricken::V,neuloa,торлау
1475,stricken::V,neuloa,тоқу
1476,nähen::V,ommella,тігу
1477,färben::V,värjätä,бояу
1478,färben::V,värjätä,сырлау
1479,färben::V,värittää,бояу
1480,färben::V,värittää,сырлау
1481,reinigen::V,puhdistaa,аршу
1482,reinigen::V,puhdistaa,тазалау
1483,waschen::V,pestä,жуу
1484,abwischen::V,pyyhkiä,сүрту
1485,spülen::V,huuhtoa,шаю
1486,fegen::V,pyyhkäistä,сыпыру
1487,kehren::V,lakaista,сыпыру
1488,baden::V,kylpeä,шомылу
1489,sich waschen::V,peseytyä,жуыну
1490,ausziehen::V,riisua,шешу
1491,anziehen::V,pukea ylleen,кигізу
1492,sich anziehen::V,pukeutua,киіну
1493,kämmen::V,kammata,тарау
1494,schmücken::V,koristaa,әсемдеу
1495,schmücken::V,koristaa,мәнерлеу
1496,schmücken::V,koristaa,көріктендіру
1497,schmücken::V,kaunistaa,әсемдеу
1498,schmücken::V,kaunistaa,мәнерлеу
1499,schmücken::V,kaunistaa,көріктендіру
1500,sagen::V,sanoa,деу
1501,sagen::V,sanoa,айту
1502,sprechen::V,puhua,деу
1503,sprechen::V,puhua,айту
1504,reden::V,keskustella,сөйлеу
1505,reden::V,keskustella,сөйлесу
1506,reden::V,keskustella,тіл қатысу
1507,sich unterhalten::V,jutella,сұхбаттасу
1508,fragen::V,kysyä,сұрау
1509,bitten::V,pyytää,өтіну
1510,bitten::V,pyytää,жалыну
1511,erzählen::V,kertoa,айту
