,Concept_ID,os,ta
646,böse::A,фыдзӕрдӕ,கேடு விளைவிக்கும்
647,dumm::A,ӕдылы,முட்டாள்தனமான
648,faul::A,зивӕг,சோம்பலான
649,faul::A,зивӕггӕнаг,சோம்பலான
650,fleißig::A,æнæзивæг,ஊக்கந்தளராத
651,fleißig::A,æнувыд,ஊக்கந்தளராத
652,geizig::A,чъынды,கஞேசத்தனமான
653,geizig::A,æлгъин,கஞேசத்தனமான
654,geizig::A,мæрддзæст,கஞேசத்தனமான
655,klug::A,зондджын,சாதுரியமான
656,geschickt::A,хӕрзарӕхст,திறமையள்ள
657,lieb::A,уарзон,அன்புக்குரிய
658,lustig::A,хъӕлдзӕг,களிப்புமிக்க
659,sanft::A,мынчын,சாதுவான
660,hungrig::A,ӕххормаг,பசியுடன்
661,krank::A,нӕфӕразгӕ,நோயுற்று
662,nackt::A,бӕгънӕг,ஆடையற்ற
663,traurig::A,ӕрхӕндӕг,சோகமான
664,lebendig::A,цардӕгас,பிழைப்பு
665,gut::A,хорз,நல்ல
666,schlecht::A,цауд,கெட்ட
667,richtig::A,раст,சரியான
668,schlimm::A,ӕвзӕр,அருவருப்பான
669,wahr::A,ӕцӕг,உண்மையான
670,alt::A,зӕронд,பழைய
671,neu::A,ног,புதிய
672,ehemalig::A,раздӕры,முன்நாள்
673,alt[Lebewesen]::A,ацӕргӕ,வயதான
674,jung::A,ӕрыгон,இளமையான
675,arm::A,мӕгуыр,ஏழ்மையான
676,reich::A,хъӕздыг,செல்வம் படைத்த
677,bekannt::A,зонгӕ,பழக்கப்பட்ட
678,berühmt::A,номдзыд,புகழ்பெற்ற
679,fremd::A,æцæгæлон,அயல் நாட்டு
680,verschieden::A,æндæр æмæ æндæр,வித்தியாசமான
681,verschieden::A,алы,வித்தியாசமான
682,verschieden::A,алыхуызон,வித்தியாசமான
683,nah::A,хӕстӕг,பக்கத்தில் உள்ள
684,fern::A,дард,தொலை தூரத்தில்
685,fern::A,дӕрддаг,தொலை தூரத்தில்
686,linker::A,галиу,மீந்திருக்கும்
687,rechter::A,рахиз,வலதுபக்கம்
688,anderer::A,иннӕ,மற்ற
689,anderer::A,ӕндӕр,மற்ற
690,erster::A,фыццаг,முதனமையான
691,erster::A,фыццӕгӕм,முதனமையான
692,zweiter::A,дыккаг,இரண்டாவது
693,zweiter::A,дыккæгæм,இரண்டாவது
694,dritter::A,æртыккаг,மூன்றாவது
695,dritter::A,æртыккæгæм,மூன்றாவது
696,letzter::A,фӕстаг,கடைசி
697,allein::ADV,иунæг,தனியாக
698,auf einmal::ADV,уайтагъд,தடீரென்று
699,auf einmal::ADV,æвиппайды,தடீரென்று
700,auf einmal::ADV,æваст,தடீரென்று
701,zusammen::ADV,иумӕ,சேர்ந்து
702,lange::ADV,бирæ рæстæг,அதிக நோம்
703,plötzlich::ADV,æвиппайды,தடீரென்று
704,plötzlich::ADV,æваст,தடீரென்று
705,sofort::ADV,уыцы сахат,உடனடியாக
706,sofort::ADV,уайтагъд,உடனடியாக
707,später::ADV,фæстæдæр,பிறகு
708,jetzt::ADV,ныр,இப்பொழது
709,heute::ADV,абон,இன்று
710,morgen::ADV,райсом,நாளைக்கு
711,bald::ADV,тагъд,சீக்கிரம்
712,bald::ADV,рæхджы,சீக்கிரம்
713,dann::ADV,стæй,அப்பொழுது
714,gestern::ADV,знон,நேற்று
715,einst::ADV,кӕддӕр,ஒரே முறை
716,damals::ADV,уæд,அப்பொழுது
717,danach::ADV,стæй,பிற்பாடு
718,danach::ADV,уый фæстæ,பிற்பாடு
719,vorher::ADV,раздæр,முன்பாக
720,zuerst::ADV,фыццаг,முதலில்
721,einmal::ADV,иу хатт,ஒரே முறை
722,manchmal::ADV,хатт,சில நேரங்களில்
723,oft::ADV,арæх,அடிக்கடி
724,immer::ADV,ӕдзух,எப்பொழுதும்
725,niemals::ADV,никуы,ஒருபோதும் இல்லை
726,niemals::ADV,никæд,ஒருபோதும் இல்லை
727,hier::ADV,ам,இங்கே
728,hierhin::ADV,ардӕм,இவ்விடத்திற்கு
729,von hier::ADV,ардыгæй,இனி
730,dort::ADV,уым,அங்கே
731,dorthin::ADV,уырдӕм,அவ்விடத்திற்கு
732,geradeaus::ADV,æргом,முன்னாலிருக்கும்
733,vorwärts::ADV,размӕ,முன்புறமாக
734,rückwärts::ADV,фӕстӕмӕ,பின்னோக்கி
735,zurück::ADV,фӕстӕмӕ,பின்பக்கம்
736,unten::ADV,дæлæ,கீழாக
737,unten::ADV,дæлейы,கீழாக
738,unten::ADV,бынæй,கீழாக
739,hinab::ADV,дӕлӕмӕ,கீழ் நோக்கி
740,hinab::ADV,уырдыгмӕ,கீழ் நோக்கி
741,oben::ADV,уӕле,மேலே
742,hinauf::ADV,уӕлӕмӕ,மேலே
743,überall::ADV,алыран,எல்லா இடத்திலும்
744,überall::ADV,алкæм,எல்லா இடத்திலும்
745,überall::ADV,кæмдæриддæр,எல்லா இடத்திலும்
746,nicht::ADV,нӕ,இல்லை
747,ein wenig::ADV,чысыл,கொஞ்சம்
748,kaum::ADV,цъус,அரிதாக
749,sehr::ADV,тынг,மிக்க
750,sehr::ADV,иттӕг,மிக்க
751,so::ADV,афтӕ,மிகவும்
752,noch::ADV,ма,இப்பொழுதும்
753,nur::ADV,канд,மட்டும்
754,nur::ADV,ӕрмӕст,மட்டும்
755,schon::ADV,нырид,ஏற்கனவே
756,wieder::ADV,ногӕй,மறுபடியும்
757,vergebens::ADV,дзæгъæлы,வீண்
758,vergebens::ADV,уæгъды,வீண்
759,vergebens::ADV,æнæхъуаджы,வீண்
760,vor::PRP,разы,முன்
761,hinter::PRP,фӕстӕ,பின்பக்கம்
762,unter::PRP,бын,கீழே
763,durch::PRP,æхсæнты,ஊடே
764,neben::PRP,цур,அடுத்து
765,zwischen::PRP,астӕу,இடையில்
766,wegen::PRP,тыххай,ஏனெனில்
767,dies::PRN,ай,இது
768,das::PRN,уый,அது
769,alles::PRN,алцы,ஒவ்வொன்றும்
770,alles::PRN,æппæтдæр,ஒவ்வொன்றும்
771,alles::PRN,иууылдӕр,ஒவ்வொன்றும்
772,ich::PRN,æз,நான்
773,du::PRN,ды,நீ
774,er::PRN,уый,அவன்
775,wir::PRN,мах,நாம்
776,wir::PRN,мах,நாங்கள்
777,ihr::PRN,сымах,நீங்கள்
778,sie::PRN,уыдон,அவர்கள்
779,was::FPRN,цы,என்ன
780,wer::FPRN,чи,யார்
781,wo::FADV,кӕм,எங்கே
782,wohin::FADV,кӕдӕм,எதற்கு
783,wie::FADV,куыд,எப்படி
784,warum::FADV,цӕмӕн,ஏன்
785,wieviel::FNUM,цал,எவ்வளவு
786,eins::NUM,иу,ஒன்று
787,zwei::NUM,дыууӕ,இரண்டு
788,drei::NUM,ӕртӕ,மூன்று
789,vier::NUM,цыппар,நான்கு
790,fünf::NUM,фондз,ஐந்து
791,sechs::NUM,ӕхсӕз,ஆறு
792,sieben::NUM,авд,ஏழு
793,acht::NUM,аст,எட்டு
794,neun::NUM,фараст,ஒன்பது
795,zehn::NUM,дӕс,பத்து
796,elf::NUM,иуæндæс,பதினொன்று
797,zwölf::NUM,дыууадæс,பன்னிரண்டு
798,zwanzig::NUM,дыууын,இருபது
799,dreißig::NUM,æртын,முப்பது
800,dreißig::NUM,дæсæмæссæдз,முப்பது
801,vierzig::NUM,цыппор,நாற்பது
802,vierzig::NUM,цыппур,நாற்பது
803,vierzig::NUM,дыууиссæдзы,நாற்பது
804,fünfzig::NUM,фӕндзай,ஐமபது
805,sechzig::NUM,æхсай,அறுபது
806,sechzig::NUM,æртиссæдзы,அறுபது
807,siebzig::NUM,æвдай,எழுபது
808,siebzig::NUM,дæс æмæ æртиссæдзы,எழுபது
809,achtzig::NUM,цыппарыссæдзы,எண்பது
810,achtzig::NUM,æстай,எண்பது
811,neunzig::NUM,нæуæдз,தொன்னூறு
812,neunzig::NUM,дæс æмæ цыппарыссæдзы,தொன்னூறு
813,hundert::NUM,сӕдӕ,நூறு
814,tausend::NUM,мин,ஆயிரம்
815,und::CNJ,ӕмӕ,மற்றும்
816,oder::CNJ,кӕнӕ,அல்லது
817,stehen::V,лӕууын,நில்
818,sitzen::V,бадын,உட்கார்
819,liegen::V,хуыссын,படு
820,hängen::V,ауыгъд уын,தொங்கச் செய்
821,werden::V,суӕвын,ஆகு
822,passieren::V,æрцæуын,நிகழ்
823,beginnen::V,райдайын,ஆரம்பி
824,enden::V,фæуын,முடி
825,wechseln::V,ивын,மாற்று
826,aufgehen[Sonne]::V,скæсын,உயர எழு
827,untergehen[Sonne]::V, аныгуылын,பொறுத்து
828,scheinen[Sonne]::V,рухс кӕнын,பிரகாசி
829,donnern::V,нæрын,இடி
830,wehen::V,дымын,வீசு
831,strömen::V,кӕлын,பாயதல்
832,fließen::V,цæуын,நீரோட்டம் போக்கில் போ
833,fließen::V,уайын,நீரோட்டம் போக்கில் போ
834,fließen::V,кæлын,நீரோட்டம் போக்கில் போ
835,sich drehen::V,зилын,சுழல்
836,schwanken::V,æнкъуысын,தள்ளாடு
837,schwingen::V,æнкъуысын,ஆடு
838,schwingen::V,змæлын,ஆடு
839,fallen::V,хауын,விழு
840,brennen::V,судзын,எரி
841,rauchen::V,фæздæг кæнын,பகை பிடி
842,regnen::V,уарын,மழை பெய்
843,gefrieren::V,сӕлын,உறைந்துவிடு
844,tauen::V,стайын,உருகு
845,schmelzen::V,тайын,உருகு
846,trocknen::V,хус кæнын,உலர்த்து
847,sieden::V,фыцын,கொதிக்க வை
848,faulen::V,ӕмбийын,அழுகச் செய்
849,verfaulen::V,бамбийын,அழுகச் செய்
850,reißen::V,скъуийын,திடீரென அறு
851,versinken::V,дӕлдон_кӕнын,மூழ்கு
852,vergehen::V,аивгъуийын,கடந்துசெல்
853,erscheinen::V,разынын,தோன்றச்
854,verschwinden::V,фæтары уын,மறைந்து போ
855,verschwinden::V,фæдæлдзæх уын,மறைந்து போ
856,verschwinden::V,фесæфын,மறைந்து போ
857,verschwinden::V,æрбайсæфын,மறைந்து போ
858,sinken::V,дæлæмæ æрхауын,பதைவுறு
859,abnehmen::V,фæкъаддæр уын,குறை
860,abnehmen::V,фæцух уын,குறை
861,zunehmen::V,фæфылдæр уын,உயர்த்து
862,zunehmen::V,сбирæ уын,உயர்த்து
863,zunehmen::V,сахадын,உயர்த்து
864,steigen::V,сыстын,உயர எழு
865,wachsen::V,рӕзын,வளர்
866,glänzen::V,ӕрттивын,மிளிர்
867,funkeln::V,тыбар-тыбур_кӕнын,பிரகாசி
868,lärmen::V,хъæлæба кæнын,கொம்பு
869,läuten::V,цæгъдын,மணியொலியிசை
870,klingeln::V,цæгъдын,மணி அடி
871,klirren::V,дзыгъал-мыгъул кæнын,கிலுங்கு
872,klirren::V,дзæгъ-дзæгъ кæнын,கிலுங்கு
873,brausen::V,абухын,இரைதல்
874,klingen::V,зæлын,சிலம்புதல்
875,klingen::V,азæлын,சிலம்புதல்
876,klingen::V,хъуысын,சிலம்புதல்
877,bellen::V,рæйын,குரை
878,heulen::V,ниуын,ஊளையிடு
879,blasen::V,фу кӕнын,ஊது
880,pfeifen::V,æхситт кæнын,சீழ்க்கை எழப்பு
881,pfeifen::V,къуыззитт кæнын,சீழ்க்கை எழப்பு
882,schreien::V,хъӕр кӕнын,கூச்சலிடு
883,stöhnen::V,хъæрзын,வேதனை
884,stöhnen::V,дзыназын,வேதனை
885,zittern::V,ризын,நடுங்கு
886,leben::V,цӕрын,உயிருடனிரு
887,geboren werden::V,райгуырын,பிற
888,atmen::V,улӕфын,சுவாசி
889,trinken::V,нуазын,குடி
890,essen::V,хӕрын,சாப்பிடு
891,schlucken::V,ныхъуырын,முழுங்கு
892,müde werden::V,бафæллайын,கையயர்தல்
893,müde werden::V,бафæлмæцын,கையயர்தல்
894,müde werden::V,сфæлмæцын,கையயர்தல்
895,einschlafen::V,бафынæй уын,தூங்க
896,schlafen::V,хуыссын,தூங்கு
897,schlafen::V,фынӕй кӕнын,தூங்கு
898,aufwachen::V,райхъал уын,எழுப்பு
899,aufstehen::V,стын,எழுந்திரு
900,sich erholen::V,фæллад уадзын,இளைப்பாறு
901,sich erholen::V,улæфын,இளைப்பாறு
902,krank werden::V,фӕрынчын уын,விழுதல்
903,krank sein::V,сӕйын,நருக்கலாயிருக்க
904,schmerzen::V,риссын,நோவுறு
905,husten::V,хуыфын,இருமு
906,genesen::V,сдзæбæх уын,குணம் அடை
907,genesen::V,рандидзын,குணம் அடை
908,genesen::V,сæндидзын,குணம் அடை
909,sterben::V,мӕлын,மரணமடை
910,umkommen::V,фесæфын,நசி
911,umkommen::V,байсæфын,நசி
912,umkommen::V,бабын уын,நசி
913,umkommen::V,мард фæуын,நசி
914,sich bewegen::V,тæлфын,நகர்த்து
915,sich bewegen::V,цæуын,நகர்த்து
916,sich rühren::V,змӕлын,அசை
917,sich erheben::V,стын,எழுந்து நில்
918,sich setzen::V,сбадын,உட்கார்
919,hinfallen::V,ӕрхауын,விழு
920,laufen::V,цӕуын,நட
921,laufen::V,рацу-бацу_кӕнын,நட
922,schreiten::V,къахдзæф кæнын,கவடுவைத்தல்
923,schreiten::V,санчъех кæнын,கவடுவைத்தல்
924,schreiten::V,цæуын,கவடுவைத்தல்
925,spazierengehen::V,озер кæнын,உலவு
926,spazierengehen::V,тезгъо кæнын,உலவு
927,eilen::V,тагъд кæнын,விரைந்து
928,eilen::V,тындзын,விரைந்து
929,sich beeilen::V,тагъд кæнын,அவசரப்படுத்து
930,sich beeilen::V,тындзын,அவசரப்படுத்து
931,sausen::V,уайын,விரைந்து செல்
932,sausen::V,тæхын,விரைந்து செல்
933,rennen::V,згъорын,ஓடு
934,springen::V,гæпп кæнын,குதி
935,springen::V,сæррæтт кæнын,குதி
936,springen::V,лиуырын,குதி
937,klettern::V,хилын,ஏறு
938,schaukeln::V,хецъро кæнын,தள்ளாடு
939,schaukeln::V,херыйыл бадын,தள்ளாடு
940,kriechen::V,бырын,மெதுவாக நடந்து செல்
941,schwimmen::V,ленк кӕнын,நீந்து
942,tauchen::V,ныгъуылын,மூழ்கி நீச்சலடி
943,rudern::V,бæлæгъ тæрын,துடுப்புப் போடு
944,rudern::V,чема тæрын,துடுப்புப் போடு
945,fahren::V,цӕуын,ஓட்டு
946,fliegen::V,тӕхын,பற
947,gehen::V,цӕуын,போ
948,weggehen::V,ацӕуын,விலகிச் செல்
949,abfahren::V,араст уын,புறப்பட்டுச் செல்
950,anhalten::V,æрлæууын,நின்றுவிடு
951,hineingehen::V,мидæмæ цæуын,மறையச் செய்
952,eintreten::V,бацӕуын,நுழை
953,kommen::V,æрцæуын,வா
954,ankommen::V,æрцæуын,வநது சேர்
955,zurückkommen::V,раздæхын,திரும்பி வா
956,zurückkommen::V,фæстæмæ_раздæхын,திரும்பி வா
957,zurückkommen::V,æрбаздæхын,திரும்பி வா
958,zurückkommen::V,аздæхын,திரும்பி வா
959,bleiben::V,лӕууын,இரு
960,warten::V,ӕнхъӕлмӕ кӕсын,தாமதி
961,erwarten::V,ӕнхъӕлмӕ кӕсын,எதிர்நோக்கு
962,suchen::V,агурын,தேடு
963,finden::V,ссарын,கண்டுபிடி
964,versuchen::V,фӕлварын,முயற்சி செய்
965,vorbereiten::V,бацаттæ кæнын,ஆயத்தம் செய்
966,vorbereiten::V,æрæввонг кæнын,ஆயத்தம் செய்
967,lieben::V,уарзын,அன்பு செலுத்து
968,mögen::V,зæрдæмæ цæуын,விரும்பு
969,lachen::V,худын,சிரி
970,rühren::V,зæрдæ суынгæг кæнын,இதயத்தைத் தொடு
971,weinen::V,кӕуын,அழு
972,schimpfen::V,æлгъитын,சாபமிடு
973,sich ärgern::V,мæсты кæнын,கோப்பபடு
974,sich fürchten::V,тæрсын,பயப்படு
975,fürchten::V,тæрсын,பயப்படுத்து
976,fliehen::V,лидзын,ஓடு
977,flüchten::V,алидзын,தப்பிவிடு
978,sehen::V,уынын,பார்
979,anschauen::V,акӕсын,கூர்ந்து கவனி
980,ansehen::V,кӕсын,கவனி
981,hören::V,хъусын,கேள்
982,zuhören::V,хъусын,சுவைத்துப் பார்
983,probieren::V,уынын,ருசி
984,probieren::V,аходын,ருசி
985,riechen::V,смудын,முகர்ந்து பார்
986,fühlen::V,ӕнкъарын,தொட்டுணர்
987,scheinen::V,зынын,காணப்படு
988,zu sehen sein::V,зынын,தோன்றுதல்
989,vernehmen::V,фехъусын,கேள்
990,frieren::V,сийын,குதுகுதுகு
991,tun::V,кӕнын,செய்
992,können::V,фӕразын,இயல்வது
993,wollen::V,фӕндын,விரும்பு
994,anfangen::V,райдайын,தொடங்கு
995,beenden::V,фӕуын,முடி
996,aufhören::V,банцайын,நிறுத்து
997,aufhören::V,фенцайын,நிறுத்து
998,gelingen::V,бантысын,வெற்றி
999,geraten::V,разынын,ஏற்படுத்து
1000,öffnen::V,гом кӕнын,திற
1001,schließen::V,ӕхгӕнын,மூடு
1002,stellen::V,ӕвӕрын,வை
1003,setzen::V,сбадын кӕнын,வை
1004,legen::V,ӕрӕвӕрын,பரப்பி வை
1005,berühren::V,агайын,பதி
1006,verbinden::V,бӕттын,சேர்
1007,bedecken::V,ӕмбӕрзын,உறைபோடு
1008,aufhängen::V,ауындзын,தொங்கவிடு
1009,anzünden::V,ссудзын,எரியூட்டு
1010,aufheben::V,сисын,பொறுக்கி எடு
1011,zurücklassen::V,ныууадзын,விட்டுச் செல்
1012,verlieren::V,фесафын,இழ
1013,fallen lassen::V,ӕрӕппарын,அளவில் குறைவு
1014,fallen lassen::V,къухтӕй феуӕгъд кӕнын,அளவில் குறைவு
1015,machen::V,саразын,தயார்செய்
1016,herstellen::V,сцæттæ кæнын,உற்பத்தி செய்
1017,herstellen::V,саразын,உற்பத்தி செய்
1018,bauen::V,амайын,கட்டு
1019,reparieren::V,æмпъузын,பழுது பார்
1020,reparieren::V,цалцæг кæнын,பழுது பார்
1021,verbessern::V,фæхуыздæр кæнын,மேம்படுத்து
1022,ändern::V,аивын,மாற்றி அமை
1023,graben::V,къахын,குழி வெட்டு
1024,beugen::V,æркъæдз кæнын,வனை
1025,beugen::V,æртасын кæнын,வனை
1026,biegen::V,тасын кӕнын,வனை
1027,drehen::V,здухын,சுழல்
1028,wenden::V,афæлдахын,குடைகவிழு
1029,wenden::V,рафæлдахын,குடைகவிழு
1030,umdrehen::V,афæлдахын,சுற்றும் முற்றும் பார்
1031,heben::V,сдарын,தூக்கு
1032,heben::V,схæцын,தூக்கு
1033,hochheben::V,уæлæмæ хæцын,தூக்கு
1034,ergreifen::V,фӕлӕбурын,பறி
1035,halten::V,дарын,பிடித்துக் கொள்
1036,drücken::V,æлхъивын,அழுத்து
1037,drücken::V,хæцын,அழுத்து
1038,schieben::V,схойын,தள்ளு
1039,kratzen::V,хафын,கீறு
1040,lecken::V,сдæрын,நக்கு
1041,beißen::V,хæцын,கடி
1042,abreißen::V,ратонын,கிழி
1043,abschneiden::V,ралыг кӕнын,வெட்டி எடு
1044,binden::V,бабӕттын,கட்டு
1045,stecken::V,ныссадзын,பதிய வை
1046,brechen::V,асæттын,உடை
1047,brechen::V,басæттын,உடை
1048,brechen::V,ныссæттын,உடை
1049,klopfen::V,хойын,தட்டு
1050,klopfen::V,гуыпп-гуыпп кæнын,தட்டு
1051,klopfen::V,къуырцц-къуырцц кæнын,தட்டு
1052,hauen::V,цӕвын,அடி
1053,hauen::V,нӕмын,அடி
1054,kleben::V,ныхасын,ஒட்டு
1055,kleben::V,æндадзын,ஒட்டு
1056,reiben::V,сӕрфын,தேய்
1057,reiben::V,хафын,தேய்
1058,streichen::V,байсæрдын,பரவச்செய்
1059,streichen::V,сахорын,பரவச்செய்
1060,schleifen::V,ссын,அரை
1061,schleifen::V,цыргъ кӕнын,அரை
1062,schneiden::V,кӕрдын,துண்டாக்கு
1063,rütteln::V,æнкъусын,மெல்ல தள்ளு
1064,schütteln::V,уигъын,குலுக்கு
1065,schwenken::V,тилын,ஊஞ்சலாடு
1066,schwenken::V,уигъын,ஊஞ்சலாடு
1067,schütten::V,ныккӕнын,ஊற்று
1068,füllen::V,байдзаг кæнын,நிரப்பு
1069,einwickeln::V,батухын,சுற்று
1070,tragen::V,хӕссын,எடுத்துச் செல்
1071,schleppen::V,ласын,இழுத்துச் செல்
1072,ziehen::V,ласын,இழு
1073,aufbewahren::V,æвæрын,வைத்துக் கொள்
1074,werfen::V,зыввытт кӕнын,வீசி எறி
1075,fangen::V,ӕрцахсын,பிடி
1076,packen::V,рацахсын,பிடித்துக்கொள்
1077,verstecken::V,æмбæхсын,மறை
1078,verstecken::V,нымæхсын,மறை
1079,teilen::V,уарын,பாகங்களாகப் பிரி
1080,schicken::V,ӕрвитын,அனுப்பு
1081,bringen::V,æрхæссын,கொண்டு வா
1082,bringen::V,æрбахæссын,கொண்டு வா
1083,hinzufügen::V,ӕфтауын,சேர்
1084,bekommen::V,ссарын,பெறு
1085,bekommen::V,сфæрæз кæнын,பெறு
1086,bekommen::V,самал кæнын,பெறு
1087,erhalten::V,райсын,பெறு
1088,nehmen::V,райсын,எடு
1089,wählen::V,равзарын,தேர்ந்தெடு
1090,auswählen::V,авзарын,தேர்ல்தெடு
1091,bewahren::V,бавæрын,கெடாது பேணு
1092,bewahren::V,нывæрын,கெடாது பேணு
1093,behindern::V,цæлхдур æвæрын,தடங்கல் செய்
1094,behindern::V,ныхдур æвæрын,தடங்கல் செய்
1095,behindern::V,къуылымпы кæнын,தடங்கல் செய்
1096,behindern::V,хъыг дарын,தடங்கல் செய்
1097,verderben::V,фесафын,நாசமாக்கு
1098,beschädigen::V,халын,சேதப்படுத்து
1099,zerbrechen::V,асӕттын,உடை
1100,zerreißen::V,аскъуынын,கிழி
1101,zerstören::V,фехалын,அழி
1102,verbrennen::V,басудзын,எரியூட்டு
1103,geben::V,дӕттын,கொடு
1104,reichen::V,адæттын,வழங்கு
1105,schenken::V,лæвар кæнын,மொயத்தல்
1106,versprechen::V,дзырд раттын,உறுதியளி
1107,versprechen::V,зӕрдӕ бавӕрын,உறுதியளி
1108,wünschen::V,зæрдæ зæгъы,ஆசைப்படு
1109,loben::V,раппӕлын,புகழ்ச்சி கூறு
1110,küssen::V,пъа кæнын,முத்தமிடு
1111,küssen::V,ба кæнын,முத்தமிடு
1112,wiegen::V,узын,ஆட்டுத்தல்
1113,zudecken::V,бамбӕрзын,உறைபோடு
1114,wecken::V,райхъал кӕнын,எழுப்பு
1115,zeigen::V,амонын,காட்டு
1116,führen::V,кӕнын,வழிகாட்டி
1117,führen::V,фæкæнын,வழிகாட்டி
1118,lehren::V,ахуыр кæнын,சொல்லிக் கொடு
1119,unterrichten::V,ахуыр кæнын,அறிவுரை கூறு
1120,aufziehen::V,хъомыл кӕнын,வளர்
1121,leiten::V,разамынд дӕттын,அழைத்துச் செல்
1122,antreiben::V,тагъд кæнын,தூண்டு
1123,antreiben::V,рог кæнын,தூண்டு
1124,lassen::V,кæнын,விடு
1125,einladen::V,ӕрхонын,அழை
1126,einladen::V,ӕрбахонын,அழை
1127,vereinigen::V,баиу кӕнын,ஒன்றாகச் சேர்
1128,besuchen::V,абæрæг кæнын,வருகை புரி
1129,besuchen::V,бабæрæг кæнын,வருகை புரி
1130,besuchen::V,бауайын,வருகை புரி
1131,treffen::V,фембæлын,சந்தி
1132,sich versammeln::V,æрæмбырд уын,தொகுப்பு
1133,spielen::V,хъазын,விளையாடு
1134,singen::V,зарын,பாடு
1135,tanzen::V,кафын,நடனமாடு
1136,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,தனிப்படடுத்து
1137,verlassen::V,ныууадзын,கைவிடு
1138,retten::V,фервӕзын кӕнын,காப்பாற்று
1139,bewachen::V,хъахъхъӕнын,காவல் செய்
1140,schützen::V,хъахъхъӕнын,பாதுகாப்பு செய்
1141,verteidigen::V,бахизын,எதிர்த்து நில்
1142,sich schlagen::V,хыл кæнын,பூசலிடு
1143,schießen::V,ӕхсын,சுட்டுக் கொல்
1144,siegen::V,басӕттын,வெற்றி பெறு
1145,siegen::V,фӕуӕлахиз уӕвын,வெற்றி பெறு
1146,ärgern::V,мӕсты кӕнын,எரிச்சலூட்டு
1147,schlagen::V,ныццæвын,அடி
1148,stechen::V,фæрæхойын,கொட்டு
1149,stoßen::V,риуыгъын,நெருக்கு
1150,stehlen::V,давын,திருடு
1151,stören::V,хъыгдарын,தொல்லைகொடு
1152,belästigen::V,хъыгдарын,தொல்லை கொடு
1153,verbergen::V,бамбӕхсын,மறை
1154,verbergen::V,басусӕг кӕнын,மறை
1155,täuschen::V,фӕливын,ஏமாற்று
1156,täuschen::V,асайын,ஏமாற்று
1157,betrügen::V,асайын,ஏமாற்று
1158,töten::V,амарын,கொல்
1159,wohnen::V,цӕрын,தங்கியிரு
1160,arbeiten::V,кусын,வேலை செய்
1161,sammeln::V,æртонын,ஒன்றுசேர்
1162,pflücken::V,тонын,கொய்து எடு
1163,jagen::V,цуан кæнын,வேட்டையாடு
1164,fischen::V,кæсаг ахсын æнгуырæй,மீன் பிடி
1165,fischen::V,æнгуыр дарын,மீன் பிடி
1166,fassen::V,ӕрцахсын,பிடி
1167,hüten::V,хизын,காவல் செய்
1168,treiben::V,скъӕрын,ஓட்டு
1169,anbinden::V,бабæттын,கட்டு
1170,anbinden::V,æрбæттын,கட்டு
1171,füttern::V,холлаг дæттын,உணவளி
1172,füttern::V,холлаг æвæрын,உணவளி
1173,füttern::V,дарын,உணவளி
1174,melken::V,дуцын,பால் கற
1175,hacken::V,кæрдын,வெட்டி எடு
1176,hacken::V,лыгтæ кæнын,வெட்டி எடு
1177,gießen::V,бакалын,நீர்ப் பாய்ச்சு
1178,reifen::V,срæгъæд уын,பழு
1179,reifen::V,сцæттæ уын,பழு
1180,zubereiten::V,сцӕттӕ кӕнын,சமையல் செய்
1181,kochen::V,фыцын,வேகவை
1182,backen::V,фыцын,வெப்பத்தில் வாட்டு
1183,braten::V,цурын,பொரியச் செய்
1184,umrühren::V,ахæццæ кæнын,கலக்கு
1185,umrühren::V,азмæнтын,கலக்கு
1186,umrühren::V,астауын,கலக்கு
1187,stricken::V,кæнын,பின்னியிழை
1188,stricken::V,бийын,பின்னியிழை
1189,nähen::V,хуыйын,தையல் வேலை செய்
1190,färben::V,ахорын,வண்ணம் பெறச் செய்
1191,reinigen::V,ссыгъдæг кæнын,சுத்தம் செய்
1192,reinigen::V,ныссыгъдæг кæнын,சுத்தம் செய்
1193,reinigen::V,ныссæрфын,சுத்தம் செய்
1194,waschen::V,ӕхсын,கழுவு
1195,abwischen::V,сӕрфын,துடை
1196,spülen::V,æнхъæвзын,அலசு
1197,fegen::V,мӕрзын,பெறுக்கு
1198,kehren::V,мӕрзын,பெறுக்கு
1199,baden::V,хи найын,குளி
1200,sich waschen::V,хи æхсын,கழுவு
1201,ausziehen::V,ласын,கழற்று
1202,anziehen::V,скæнын,புனைதல்
1203,sich anziehen::V,дзаума скæнын,உடுத்துதல்
1204,sich anziehen::V,дарæс скæнын,உடுத்துதல்
1205,kämmen::V,ныффасын,தலை வாரிக் கொள்
1206,kämmen::V,æрфасын,தலை வாரிக் கொள்
1207,schmücken::V,фӕлындын,அழகுபடுத்து
1208,sagen::V,зæгъын,சொல்
1209,sprechen::V,дзурын,பேசு
1210,reden::V,ныхас кӕнын,பெசு
1211,sich unterhalten::V,ныхас кæнын,இயல்பாக பேசிக்கொண்டிரு
1212,fragen::V,фӕрсын,கேள்
1213,bitten::V,курын,வேண்டு
1214,erzählen::V,радзурын,சொல்
1215,erzählen::V,ратаурæгъ кæнын,சொல்
1216,mitteilen::V,фехъусын кæнын,சொல்
1217,nennen::V,хонын,பெயரிடுதல்
1218,rufen::V,сидын,கூச்சலிடு
