,Concept_ID,ta,pl
686,hinab::ADV,கீழ் நோக்கி,w_dół
687,oben::ADV,மேலே,w górze
688,oben::ADV,மேலே,na górze
689,hinauf::ADV,மேலே,w górę
690,hinauf::ADV,மேலே,na górę
691,überall::ADV,எல்லா இடத்திலும்,wszędzie
692,nicht::ADV,இல்லை,nie
693,ein wenig::ADV,கொஞ்சம்,trochę
694,kaum::ADV,அரிதாக,ledwie
695,kaum::ADV,அரிதாக,prawie nie
696,sehr::ADV,மிக்க,bardzo
697,so::ADV,மிகவும்,tak
698,noch::ADV,இப்பொழுதும்,jeszcze
699,nur::ADV,மட்டும்,tylko
700,schon::ADV,ஏற்கனவே,już
701,wieder::ADV,மறுபடியும்,znów
702,wieder::ADV,மறுபடியும்,znowu
703,vergebens::ADV,வீண்,na próżno
704,vor::PRP,முன்,przed
705,hinter::PRP,பின்பக்கம்,za
706,unter::PRP,கீழே,pod
707,durch::PRP,ஊடே,przez
708,neben::PRP,அடுத்து,obok
709,zwischen::PRP,இடையில்,między
710,wegen::PRP,ஏனெனில்,z powodu
711,dies::PRN,இது,to
712,das::PRN,அது,to
713,alles::PRN,ஒவ்வொன்றும்,wszystko
714,ich::PRN,நான்,ja
715,du::PRN,நீ,ty
716,er::PRN,அவன்,on
717,wir::PRN,நாம்,my
718,wir::PRN,நாங்கள்,my
719,ihr::PRN,நீங்கள்,wy
720,sie::PRN,அவர்கள்,oni
721,was::FPRN,என்ன,co
722,wer::FPRN,யார்,kto
723,wo::FADV,எங்கே,gdzie
724,wohin::FADV,எதற்கு,dokąd
725,wie::FADV,எப்படி,jak
726,warum::FADV,ஏன்,dlaczego
727,wieviel::FNUM,எவ்வளவு,ile
728,eins::NUM,ஒன்று,jeden
729,zwei::NUM,இரண்டு,dwa
730,drei::NUM,மூன்று,trzy
731,vier::NUM,நான்கு,cztery
732,fünf::NUM,ஐந்து,pięć
733,sechs::NUM,ஆறு,sześć
734,sieben::NUM,ஏழு,siedem
735,acht::NUM,எட்டு,osiem
736,neun::NUM,ஒன்பது,dziewięć
737,zehn::NUM,பத்து,dziesięć
738,elf::NUM,பதினொன்று,jedenaście
739,zwölf::NUM,பன்னிரண்டு,dwanaście
740,zwanzig::NUM,இருபது,dwadzieścia
741,dreißig::NUM,முப்பது,trzydzieści
742,vierzig::NUM,நாற்பது,czterdzieści
743,fünfzig::NUM,ஐமபது,pięćdziesiąt
744,sechzig::NUM,அறுபது,sześćdziesiąt
745,siebzig::NUM,எழுபது,siedemdziesiąt
746,achtzig::NUM,எண்பது,osiemdziesiąt
747,neunzig::NUM,தொன்னூறு,dziewięćdziesiąt
748,hundert::NUM,நூறு,sto
749,tausend::NUM,ஆயிரம்,tysiąc
750,und::CNJ,மற்றும்,i
751,oder::CNJ,அல்லது,lub
752,oder::CNJ,அல்லது,albo
753,stehen::V,நில்,stać
754,sitzen::V,உட்கார்,siedzieć
755,liegen::V,படு,leżeć
756,hängen::V,தொங்கச் செய்,wisieć
757,werden::V,ஆகு,zostać
758,werden::V,ஆகு,stać się
759,passieren::V,நிகழ்,dziać się
760,passieren::V,நிகழ்,zdarzyć się
761,beginnen::V,ஆரம்பி,zacząć się
762,enden::V,முடி,kończyć się
763,wechseln::V,மாற்று,zmienić się
764,aufgehen[Sonne]::V,உயர எழு,wzejść
765,untergehen[Sonne]::V,பொறுத்து,zajść
766,scheinen[Sonne]::V,பிரகாசி,świecić
767,donnern::V,இடி,grzmieć
768,wehen::V,வீசு,wiać
769,strömen::V,பாயதல்,płynąć
770,strömen::V,பாயதல்,lać się
771,fließen::V,நீரோட்டம் போக்கில் போ,ciec
772,fließen::V,நீரோட்டம் போக்கில் போ,płynąć
773,sich drehen::V,சுழல்,obracać się
774,schwanken::V,தள்ளாடு,chwiać się
775,schwingen::V,ஆடு,wahać się
776,fallen::V,விழு,padać
777,brennen::V,எரி,palić się
778,rauchen::V,பகை பிடி,dymić
779,rauchen::V,பகை பிடி,dymić się
780,regnen::V,மழை பெய்,padać
781,gefrieren::V,உறைந்துவிடு,zamarznąć
782,tauen::V,உருகு,tajać
783,schmelzen::V,உருகு,topnieć
784,trocknen::V,உலர்த்து,schnąć
785,sieden::V,கொதிக்க வை,wrzeć
786,sieden::V,கொதிக்க வை,kipieć
787,faulen::V,அழுகச் செய்,gnić
788,verfaulen::V,அழுகச் செய்,zgnić
789,reißen::V,திடீரென அறு,urywać się
790,versinken::V,மூழ்கு,tonąć
791,vergehen::V,கடந்துசெல்,przechodzić
792,erscheinen::V,தோன்றச்,zjawiać się
793,verschwinden::V,மறைந்து போ,zniknąć
794,sinken::V,பதைவுறு,spadać
795,abnehmen::V,குறை,spadać
796,zunehmen::V,உயர்த்து,wzrosnąć
797,steigen::V,உயர எழு,wzrastać
798,wachsen::V,வளர்,rosnąć
799,glänzen::V,மிளிர்,błyszczeć
800,funkeln::V,பிரகாசி,zabłyszczeć
801,lärmen::V,கொம்பு,hałasować
802,läuten::V,மணியொலியிசை,dzwonić
803,klingeln::V,மணி அடி,dzwonić
804,klirren::V,கிலுங்கு,brzęczeć
805,brausen::V,இரைதல்,huczeć
806,rauschen::V,சலசலப்பு,szumieć
807,rauschen::V,சலசலப்பு,szeleścić
808,klingen::V,சிலம்புதல்,brzmieć
809,klingen::V,சிலம்புதல்,dźwięczeć
810,bellen::V,குரை,szczekać
811,heulen::V,ஊளையிடு,wyć
812,blasen::V,ஊது,dmuchnąć
813,pfeifen::V,சீழ்க்கை எழப்பு,gwizdać
814,schreien::V,கூச்சலிடு,krzyczeć
815,stöhnen::V,வேதனை,stękać
816,zittern::V,நடுங்கு,drżeć
817,leben::V,உயிருடனிரு,żyć
818,geboren werden::V,பிற,urodzić się
819,atmen::V,சுவாசி,oddychać
820,trinken::V,குடி,pić
821,essen::V,சாப்பிடு,jeść
822,schlucken::V,முழுங்கு,połknąć
823,müde werden::V,கையயர்தல்,zmęczyć się
824,einschlafen::V,தூங்க,zasnąć
825,schlafen::V,தூங்கு,spać
826,aufwachen::V,எழுப்பு,obudzić się
827,aufstehen::V,எழுந்திரு,wstać
828,sich erholen::V,இளைப்பாறு,wypoczywać
829,krank werden::V,விழுதல்,zachorować
830,krank sein::V,நருக்கலாயிருக்க,chorować
831,schmerzen::V,நோவுறு,boleć
832,husten::V,இருமு,kaszlać
833,genesen::V,குணம் அடை,wyzdrowieć
834,sterben::V,மரணமடை,umrzeć
835,umkommen::V,நசி,zginąć
836,sich bewegen::V,நகர்த்து,poruszać się
837,sich rühren::V,அசை,ruszyć się
838,sich erheben::V,எழுந்து நில்,podnieść się
839,sich setzen::V,உட்கார்,usiąść
840,hinfallen::V,விழு,upaść
841,laufen::V,நட,chodzić
842,schreiten::V,கவடுவைத்தல்,kroczyć
843,spazierengehen::V,உலவு,iść na spacer
844,eilen::V,விரைந்து,pospieszać
845,sich beeilen::V,அவசரப்படுத்து,pospieszyć się
846,sausen::V,விரைந்து செல்,pędzić
847,rennen::V,ஓடு,biec
848,rennen::V,ஓடு,biegać
849,springen::V,குதி,skakać
850,klettern::V,ஏறு,wspinać się
851,schaukeln::V,தள்ளாடு,huśtać
852,schaukeln::V,தள்ளாடு,kołysać
853,kriechen::V,மெதுவாக நடந்து செல்,pełzać
854,kriechen::V,மெதுவாக நடந்து செல்,czołgać się
855,schwimmen::V,நீந்து,pływać
856,tauchen::V,மூழ்கி நீச்சலடி,zanurzać się
857,rudern::V,துடுப்புப் போடு,wiosłować
858,fahren::V,ஓட்டு,jechać
859,fliegen::V,பற,latać
860,fliegen::V,பற,lecieć
861,gehen::V,போ,iść
862,weggehen::V,விலகிச் செல்,odejść
863,abfahren::V,புறப்பட்டுச் செல்,odjechać
864,anhalten::V,நின்றுவிடு,zatrzymać się
865,hineingehen::V,மறையச் செய்,wchodzić
866,eintreten::V,நுழை,wejść
867,eintreten::V,நுழை,nastąpić
868,kommen::V,வா,przyjść
869,ankommen::V,வநது சேர்,przybyć
870,zurückkommen::V,திரும்பி வா,wrócić
871,bleiben::V,இரு,zostać
872,warten::V,தாமதி,czekać
873,erwarten::V,எதிர்நோக்கு,oczekiwać
874,suchen::V,தேடு,szukać
875,finden::V,கண்டுபிடி,znaleźć
876,versuchen::V,முயற்சி செய்,próbować
877,vorbereiten::V,ஆயத்தம் செய்,przygotować
878,lieben::V,அன்பு செலுத்து,kochać
879,mögen::V,விரும்பு,lubić
880,lachen::V,சிரி,śmiać się
881,rühren::V,இதயத்தைத் தொடு,wzruszyć
882,weinen::V,அழு,płakać
883,schimpfen::V,சாபமிடு,kląć
884,sich ärgern::V,கோப்பபடு,gniewać się
885,sich fürchten::V,பயப்படு,bać się
886,fürchten::V,பயப்படுத்து,bać się
887,fliehen::V,ஓடு,uciekać
888,flüchten::V,தப்பிவிடு,uciec
889,sehen::V,பார்,widzieć
890,sehen::V,பார்,zobaczyć
891,anschauen::V,கூர்ந்து கவனி,oglądać
892,ansehen::V,கவனி,popatrzeć na
893,hören::V,கேள்,słyszeć
894,zuhören::V,சுவைத்துப் பார்,słuchać
895,probieren::V,ருசி,kosztować
896,riechen::V,முகர்ந்து பார்,wąchać
897,fühlen::V,தொட்டுணர்,czuć
898,fühlen::V,தொட்டுணர்,odczuwać
899,scheinen::V,காணப்படு,wydawać się
900,zu sehen sein::V,தோன்றுதல்,widnieć
901,vernehmen::V,கேள்,usłyszeć
902,frieren::V,குதுகுதுகு,marznąć
903,tun::V,செய்,czynić
904,können::V,இயல்வது,móc
905,können::V,இயல்வது,umieć
906,wollen::V,விரும்பு,chcieć
907,anfangen::V,தொடங்கு,zacząć
908,beenden::V,முடி,zakończyć
909,aufhören::V,நிறுத்து,przestać
910,gelingen::V,வெற்றி,udać się
911,geraten::V,ஏற்படுத்து,udać się
912,öffnen::V,திற,otworzyć
913,schließen::V,மூடு,zamknąć
914,stellen::V,வை,postawić
915,setzen::V,வை,posadzić
916,legen::V,பரப்பி வை,kłaść
917,berühren::V,பதி,dotykać
918,verbinden::V,சேர்,łączyć
919,bedecken::V,உறைபோடு,przykryć
920,aufhängen::V,தொங்கவிடு,powiesić
921,anzünden::V,எரியூட்டு,zapalić
922,aufheben::V,பொறுக்கி எடு,podnieść
923,zurücklassen::V,விட்டுச் செல்,zostawić
924,verlieren::V,இழ,zgubić
925,fallen lassen::V,அளவில் குறைவு,upuścić
926,machen::V,தயார்செய்,zrobić
927,herstellen::V,உற்பத்தி செய்,wytworzyć
928,bauen::V,கட்டு,budować
929,reparieren::V,பழுது பார்,naprawiać
930,verbessern::V,மேம்படுத்து,ulepszyć
931,ändern::V,மாற்றி அமை,zmienić
932,graben::V,குழி வெட்டு,kopać
933,beugen::V,வனை,zagiąć
934,biegen::V,வனை,zgiąć
935,drehen::V,சுழல்,obracać
936,wenden::V,குடைகவிழு,obrocić
937,umdrehen::V,சுற்றும் முற்றும் பார்,obrocić
938,heben::V,தூக்கு,podnosić
939,hochheben::V,தூக்கு,podnieść
940,ergreifen::V,பறி,chwycić
941,halten::V,பிடித்துக் கொள்,trzymać
942,drücken::V,அழுத்து,naciskać
943,schieben::V,தள்ளு,pchać
944,schieben::V,தள்ளு,posuwać
945,kratzen::V,கீறு,drapać
946,lecken::V,நக்கு,lizać
947,beißen::V,கடி,kąsać
948,abreißen::V,கிழி,oderwać
949,abschneiden::V,வெட்டி எடு,odciąć
950,binden::V,கட்டு,wiązać
951,stecken::V,பதிய வை,wetknąć
952,brechen::V,உடை,złamać
953,klopfen::V,தட்டு,pukać
954,klopfen::V,தட்டு,stukać
955,hauen::V,அடி,bić
956,kleben::V,ஒட்டு,kleić
957,reiben::V,தேய்,trzeć
958,streichen::V,பரவச்செய்,smarować
959,schleifen::V,அரை,ostrzyć
960,schneiden::V,துண்டாக்கு,ciąć
961,schneiden::V,துண்டாக்கு,krajać
962,rütteln::V,மெல்ல தள்ளு,trząść
963,schütteln::V,குலுக்கு,trząść
964,schwenken::V,ஊஞ்சலாடு,machać
965,schütten::V,ஊற்று,nasypać
966,füllen::V,நிரப்பு,napełnić
967,einwickeln::V,சுற்று,zawinąć
968,tragen::V,எடுத்துச் செல்,nieść
969,schleppen::V,இழுத்துச் செல்,wlec
970,ziehen::V,இழு,ciągnąć
971,aufbewahren::V,வைத்துக் கொள்,przechowywać
972,werfen::V,வீசி எறி,rzucać
973,fangen::V,பிடி,łowić
974,packen::V,பிடித்துக்கொள்,chwycić
975,verstecken::V,மறை,ukryć
976,verstecken::V,மறை,schować
977,teilen::V,பாகங்களாகப் பிரி,podzielić
978,schicken::V,அனுப்பு,posyłać
979,bringen::V,கொண்டு வா,przynieść
980,hinzufügen::V,சேர்,dodać
981,bekommen::V,பெறு,dostać
982,erhalten::V,பெறு,otrzymać
983,nehmen::V,எடு,wziąć
984,wählen::V,தேர்ந்தெடு,wybrać
985,auswählen::V,தேர்ல்தெடு,wybrać
986,bewahren::V,கெடாது பேணு,zachować
987,behindern::V,தடங்கல் செய்,utrudnić
988,behindern::V,தடங்கல் செய்,przeszkadzać
989,verderben::V,நாசமாக்கு,zepsuć
990,beschädigen::V,சேதப்படுத்து,uszkodzić
991,zerbrechen::V,உடை,złamać
992,zerreißen::V,கிழி,drzeć
993,zerreißen::V,கிழி,rozdzierać
994,zerstören::V,அழி,zniszczyć
995,verbrennen::V,எரியூட்டு,spalić
996,geben::V,கொடு,dać
997,reichen::V,வழங்கு,podać
998,schenken::V,மொயத்தல்,darować
999,versprechen::V,உறுதியளி,obiecać
1000,wünschen::V,ஆசைப்படு,życzyć
1001,loben::V,புகழ்ச்சி கூறு,chwalić
1002,küssen::V,முத்தமிடு,całować
1003,wiegen::V,ஆட்டுத்தல்,kołysać
1004,zudecken::V,உறைபோடு,przykryć
1005,wecken::V,எழுப்பு,zbudzić
1006,zeigen::V,காட்டு,pokazać
1007,führen::V,வழிகாட்டி,wieść
1008,führen::V,வழிகாட்டி,prowadzić
1009,lehren::V,சொல்லிக் கொடு,uczyć
1010,unterrichten::V,அறிவுரை கூறு,nauczać
1011,aufziehen::V,வளர்,wychować
1012,leiten::V,அழைத்துச் செல்,kierować
1013,antreiben::V,தூண்டு,popędzić
1014,lassen::V,விடு,zostawić
1015,einladen::V,அழை,zaprosić
1016,vereinigen::V,ஒன்றாகச் சேர்,zjednoczyć
1017,besuchen::V,வருகை புரி,odwiedzić
1018,treffen::V,சந்தி,trafić
1019,treffen::V,சந்தி,spotkać
1020,sich versammeln::V,தொகுப்பு,zebrać się
1021,sich versammeln::V,தொகுப்பு,zgromadzić się
1022,spielen::V,விளையாடு,grać
1023,spielen::V,விளையாடு,bawić się
1024,singen::V,பாடு,śpiewać
1025,tanzen::V,நடனமாடு,pląsać
1026,tanzen::V,நடனமாடு,tańczyć
1027,sich trennen::V,தனிப்படடுத்து,rozstać się
1028,verlassen::V,கைவிடு,opuścić
1029,retten::V,காப்பாற்று,ocalić
1030,retten::V,காப்பாற்று,uratować
1031,bewachen::V,காவல் செய்,pilnować
1032,schützen::V,பாதுகாப்பு செய்,ochronić
1033,verteidigen::V,எதிர்த்து நில்,bronić
1034,sich schlagen::V,பூசலிடு,pobić się
1035,schießen::V,சுட்டுக் கொல்,strzelać
1036,siegen::V,வெற்றி பெறு,zwycziężyć
1037,ärgern::V,எரிச்சலூட்டு,gniewać
1038,schlagen::V,அடி,bić
1039,schlagen::V,அடி,uderzyć
1040,treten::V,உதை,kopnąć
1041,stechen::V,கொட்டு,ukłuć
1042,stoßen::V,நெருக்கு,popchnąć
1043,stehlen::V,திருடு,ukraść
1044,stören::V,தொல்லைகொடு,zakłócić
1045,stören::V,தொல்லைகொடு,przeszkodzić
1046,belästigen::V,தொல்லை கொடு,dokuczać
1047,verbergen::V,மறை,ukryć
1048,täuschen::V,ஏமாற்று,łudzić
1049,betrügen::V,ஏமாற்று,oszukać
1050,töten::V,கொல்,zabić
1051,wohnen::V,தங்கியிரு,mieszkać
1052,arbeiten::V,வேலை செய்,pracować
1053,sammeln::V,ஒன்றுசேர்,zebrać
1054,pflücken::V,கொய்து எடு,zerwać
1055,jagen::V,வேட்டையாடு,polować
1056,fischen::V,மீன் பிடி,łowić ryby
1057,fassen::V,பிடி,złapać
1058,hüten::V,காவல் செய்,paść
1059,treiben::V,ஓட்டு,pędzić
1060,anbinden::V,கட்டு,przywiązać
1061,füttern::V,உணவளி,karmić
1062,melken::V,பால் கற,doić
1063,hacken::V,வெட்டி எடு,rąbać
1064,gießen::V,நீர்ப் பாய்ச்சு,lać
1065,gießen::V,நீர்ப் பாய்ச்சு,podlać
1066,reifen::V,பழு,dojrzeć
1067,zubereiten::V,சமையல் செய்,przyrządzić
1068,kochen::V,வேகவை,gotować
1069,backen::V,வெப்பத்தில் வாட்டு,piec
1070,braten::V,பொரியச் செய்,piec
1071,braten::V,பொரியச் செய்,smażyć
1072,umrühren::V,கலக்கு,przemieszać
1073,stricken::V,பின்னியிழை,dziać
1074,nähen::V,தையல் வேலை செய்,szyć
1075,färben::V,வண்ணம் பெறச் செய்,pofarbować
1076,reinigen::V,சுத்தம் செய்,oczyścić
1077,waschen::V,கழுவு,prać
1078,abwischen::V,துடை,obetrzeć
1079,spülen::V,அலசு,płukać
1080,fegen::V,பெறுக்கு,zamiatać
1081,kehren::V,பெறுக்கு,zamieść
1082,baden::V,குளி,kąpać się
1083,sich waschen::V,கழுவு,myć się
1084,ausziehen::V,கழற்று,zdjąć
1085,anziehen::V,புனைதல்,włożyć
1086,sich anziehen::V,உடுத்துதல்,ubrać się
1087,kämmen::V,தலை வாரிக் கொள்,uczesać
1088,schmücken::V,அழகுபடுத்து,ozdabiać
1089,sagen::V,சொல்,powiedzieć
1090,sprechen::V,பேசு,mówić
1091,reden::V,பெசு,mówić
1092,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,rozmawiać
1093,fragen::V,கேள்,zapytać
1094,bitten::V,வேண்டு,prosić
1095,erzählen::V,சொல்,opowiedzieć
1096,mitteilen::V,சொல்,zawiadomić o
1097,nennen::V,பெயரிடுதல்,nazwać
1098,rufen::V,கூச்சலிடு,wołać
1099,prahlen::V,தற்பெருமை பேசு,chełpić się
1100,übersetzen::V,மொழிபெயர்ப்பு செய்,tłumaczyć
1101,denken::V,யோசி,myśleć
1102,glauben::V,நம்பு,sądzić
1103,glauben::V,நம்பு,wierzyć
1104,bemerken::V,கவனி,zauważyć
1105,erkennen::V,அடையாளம் கண்டுகொள்,poznać
1106,begreifen::V,பற்றிக்கொள்,zrozumieć
1107,verstehen::V,புரிந்து கொள்,rozumieć
1108,verstehen::V,புரிந்து கொள்,dosłyszeć
1109,lernen::V,கற்றுக்கொள்,uczyć się
1110,wissen::V,தெரிந்திரு,wiedzieć
1111,sich erinnern an::V,நினைவு கூர்,przypomnieć sobie
1112,vergessen::V,மற,zapomnieć
1113,messen::V,அளவிடு,mierzyć
1114,zählen::V,எண்ணு,liczyć
1115,rechnen::V,கணக்கிடு,rachować
1116,lesen::V,படி,czytać
1117,malen::V,வண்ணச்சித்திரம்,malować
1118,zeichnen::V,வரை,rysować
1119,schreiben::V,எழுது,pisać
1120,besitzen::V,உடைமையாகக் கொண்டிரு,posiadać
1121,kaufen::V,வாங்கு,kupić
1122,verkaufen::V,விற்பனை செய்,sprzedać
1123,bezahlen::V,இறுத்தல்,zapłacić
1124,zahlen::V,பணம் செலுத்து,płacić
1125,beherrschen::V,ஆட்சிசெய்,opanować
1126,ertragen::V,தாங்கு,znieść
