,Concept_ID,pt,se
350,Magen::N,estômago,tjåejjie
351,Magen::N,estômago,tjoajvve
352,Magen::N,estômago,čoavji
353,Magen::N,estômago,čuáv'ji
354,Magen::N,estômago,čåu´jj
355,Magen::N,estômago,чо̄ввьй
356,Leber::N,fígado,mueksie
357,Leber::N,fígado,librre
358,Leber::N,fígado,vuoivvas
359,Leber::N,fígado,vuoivâs
360,Leber::N,fígado,vuõivâs
361,Leber::N,fígado,вуйвас
362,Atem::N,fôlego,voejngehtasse
363,Atem::N,fôlego,båssånis
364,Atem::N,fôlego,vuojŋadahka
365,Atem::N,fôlego,vuoiŋŋahat
366,Atem::N,fôlego,vuo'iŋâstim
367,Atem::N,fôlego,jiõg'g
368,Atem::N,fôlego,вӯйнас
369,Atem::N,fôlego,вӯййнмушш
370,Hunger::N,fome,nielkie
371,Hunger::N,fome,nielgge
372,Hunger::N,fome,nealgi
373,Hunger::N,fome,nelgi
374,Hunger::N,fome,neä´lǧǧ
375,Hunger::N,fome,не̄лльк
376,Träne::N,lágrima,gïknjele
377,Träne::N,lágrima,ganjál
378,Träne::N,lágrima,ganjal
379,Träne::N,lágrima,koonjâl
380,Träne::N,lágrima,kõõnjâl
381,Träne::N,lágrima,кэ̄нял
382,Geschmack::N,gosto,aelmie
383,Geschmack::N,gosto,muosse
384,Geschmack::N,gosto,smáhkka
385,Geschmack::N,gosto,máhku
386,Geschmack::N,gosto,smáhkka
387,Geschmack::N,gosto,mááhu
388,Geschmack::N,gosto,smakkâ
389,Geschmack::N,gosto,njõõd
390,Geschmack::N,gosto,smääkk
391,Geschmack::N,gosto,ня̄лльк
392,Geruch::N,odor,haaje
393,Geruch::N,odor,habjja
394,Geruch::N,odor,hádja
395,Geruch::N,odor,opsâ
396,Geruch::N,odor,haajâ
397,Geruch::N,odor,õpss
398,Geruch::N,odor,haajj
399,Geruch::N,odor,апс
400,Geruch::N,odor,лэ̄гк
401,Geruch::N,cheiro,haaje
402,Geruch::N,cheiro,habjja
403,Geruch::N,cheiro,hádja
404,Geruch::N,cheiro,opsâ
405,Geruch::N,cheiro,haajâ
406,Geruch::N,cheiro,õpss
407,Geruch::N,cheiro,haajj
408,Geruch::N,cheiro,апс
409,Geruch::N,cheiro,лэ̄гк
410,Schlaf::N,sono,nahkerh
411,Schlaf::N,sono,nager
412,Schlaf::N,sono,oados
413,Schlaf::N,sono,nagir
414,Schlaf::N,sono,naṿer
415,Schlaf::N,sono,nââ´er
416,Schlaf::N,sono,нагерь
417,Traum::N,sonho,nahkere
418,Traum::N,sonho,niehko
419,Traum::N,sonho,niehku
420,Traum::N,sonho,naṿer
421,Traum::N,sonho,nââ´er
422,Traum::N,sonho,нагерь
423,Himmel::N,céu,elmie
424,Himmel::N,céu,almme
425,Himmel::N,céu,albmi
426,Himmel::N,céu,alme
427,Himmel::N,céu,â´lmm
428,Himmel::N,céu,алльм
429,Sonne::N,sol,biejjie
430,Sonne::N,sol,bæjvásj
431,Sonne::N,sol,beaivváš
432,Sonne::N,sol,peivi
433,Sonne::N,sol,piäiváš
434,Sonne::N,sol,pei´vv
435,Sonne::N,sol,пе̄ййв
436,Mond::N,lua,aske
437,Mond::N,lua,mánno
438,Mond::N,lua,mánnu
439,Mond::N,lua,máánu
440,Mond::N,lua,mään
441,Mond::N,lua,ма̄нн
442,Stern::N,estrela,daasta
443,Stern::N,estrela,naestie
444,Stern::N,estrela,násste
445,Stern::N,estrela,násti
446,Stern::N,estrela,täsni
447,Stern::N,estrela,tä´snn
448,Stern::N,estrela,та̄ссьт
449,Luft::N,ar,elmie
450,Luft::N,ar,ájmmo
451,Luft::N,ar,áibmu
452,Luft::N,ar,áimu
453,Luft::N,ar,šõŋŋ
454,Luft::N,ar,вӯйнас
455,Wind::N,vento,bïegke
456,Wind::N,vento,biegga
457,Wind::N,vento,biegga
458,Wind::N,vento,pieg'gâ
459,Wind::N,vento,piõg'g
460,Wind::N,vento,пӣӈӈк
461,Welle::N,onda,baaroe
462,Welle::N,onda,bárro
463,Welle::N,onda,bárru
464,Welle::N,onda,pááṛu
465,Welle::N,onda,päärr
466,Welle::N,onda,нэ̄ммп
467,Wasser::N,água,tjaetsie
468,Wasser::N,água,tjáhtje
469,Wasser::N,água,čáhci
470,Wasser::N,água,čääci
471,Wasser::N,água,čää´cc
472,Wasser::N,água,ча̄дзь
473,Stein::N,pedra,gierkie
474,Stein::N,pedra,giergge
475,Stein::N,pedra,geađgi
476,Stein::N,pedra,keđgi
477,Stein::N,pedra,ǩeä´dǧǧ
478,Stein::N,pedra,ке̄ддҌк
479,Boden::N,solo,betnie
480,Boden::N,solo,ednam
481,Boden::N,solo,bodni
482,Boden::N,solo,vuođđu
483,Boden::N,solo,ponne
484,Boden::N,solo,vuáđ̣u
485,Boden::N,solo,vuâđđ
486,Boden::N,solo,лаввьн
487,Boden::N,solo,е̄ммьне
488,Erde::N,terra,jåarta
489,Erde::N,terra,mueltie
490,Erde::N,terra,ednam
491,Erde::N,terra,mållde
492,Erde::N,terra,eana
493,Erde::N,terra,eennâm
494,Erde::N,terra,mädd
495,Erde::N,terra,jânnam
496,Erde::N,terra,е̄ммьне
497,Staub::N,pó,heblie
498,Staub::N,pó,tsumhtsie
499,Staub::N,pó,dubme
500,Staub::N,pó,dopmu
501,Staub::N,pó,kovjâ
502,Staub::N,pó,põõ´l
503,Staub::N,pó,кэ̄ббьй
504,Rauch::N,fumo,soeve
505,Rauch::N,fumo,suovva
506,Rauch::N,fumo,suovva
507,Rauch::N,fumo,suoṿâ
508,Rauch::N,fumo,suõvv
509,Rauch::N,fumo,сӯвв
510,Funke::N,faísca,naestie
511,Funke::N,faísca,tjuonam
512,Funke::N,faísca,čuotnan
513,Funke::N,faísca,čuođâlm
514,Funke::N,faísca,iiskâr
515,Funke::N,faísca,čuõzzâm
516,Funke::N,faísca,чӯссэм
517,Funke::N,centelha,naestie
518,Funke::N,centelha,tjuonam
519,Funke::N,centelha,čuotnan
520,Funke::N,centelha,čuođâlm
521,Funke::N,centelha,iiskâr
522,Funke::N,centelha,čuõzzâm
523,Funke::N,centelha,чӯссэм
524,Feuer::N,fogo,dålle
525,Feuer::N,fogo,dållå
526,Feuer::N,fogo,dolla
527,Feuer::N,fogo,tullâ
528,Feuer::N,fogo,toll
529,Feuer::N,fogo,то̄лл
530,Licht::N,luz,tjoevke
531,Licht::N,luz,tjuovgga
532,Licht::N,luz,čuovga
533,Licht::N,luz,čuovggas
534,Licht::N,luz,čuoṿâ
535,Licht::N,luz,toll
536,Licht::N,luz,čuõvv
537,Licht::N,luz,то̄лл
538,Schatten::N,sombra,skugkie
539,Schatten::N,sombra,soejvene
540,Schatten::N,sombra,irkes
541,Schatten::N,sombra,sieges
542,Schatten::N,sombra,itku
543,Schatten::N,sombra,suoivâ
544,Schatten::N,sombra,õõtt
545,Schatten::N,sombra,ǩeeu´niǩ
546,Schatten::N,sombra,кывьнэхь
547,Wetter::N,tempo,vïerhtse
548,Wetter::N,tempo,dálkke
549,Wetter::N,tempo,dálki
550,Wetter::N,tempo,šoŋŋâ
551,Wetter::N,tempo,šõŋŋ
552,Wetter::N,tempo,шэ̄ӈӈ
553,Nebel::N,nevoeiro,såavla
554,Nebel::N,nevoeiro,mearhka
555,Nebel::N,nevoeiro,murkko
556,Nebel::N,nevoeiro,mierkká
557,Nebel::N,nevoeiro,mierká
558,Nebel::N,nevoeiro,miär'kká
559,Nebel::N,nevoeiro,oṃo
560,Nebel::N,nevoeiro,sue´lnn
561,Nebel::N,nevoeiro,цӣгк
562,Nebel::N,nevoeiro,сулльн
563,Wolke::N,nuvem,balve
564,Wolke::N,nuvem,balvva
565,Wolke::N,nuvem,balva
566,Wolke::N,nuvem,polvâ
567,Wolke::N,nuvem,põlvv
568,Wolke::N,nuvem,пэллв
569,Regen::N,chuva,ebrie
570,Regen::N,chuva,harvve
571,Regen::N,chuva,arvi
572,Regen::N,chuva,arve
573,Regen::N,chuva,â´brr
574,Regen::N,chuva,аббьр
575,Schnee::N,neve,lopme
576,Schnee::N,neve,moehtege
577,Schnee::N,neve,muohta
578,Schnee::N,neve,muohta
579,Schnee::N,neve,muotâ
580,Schnee::N,neve,muõtt
581,Schnee::N,neve,вэ̄дз
582,Schnee::N,neve,куэллт
583,Eis::N,gelo,jïenge
584,Eis::N,gelo,jiegŋa
585,Eis::N,gelo,jiekŋa
586,Eis::N,gelo,jieŋ̣â
587,Eis::N,gelo,jiõŋŋ
588,Eis::N,gelo,ӣӈӈ
589,Frost::N,gelo,baajkoe
590,Frost::N,gelo,tjoasskem
591,Frost::N,gelo,buolaš
592,Frost::N,gelo,puolâš
593,Frost::N,gelo,puõlâš
594,Frost::N,gelo,мӯнь
595,Frost::N,geada,baajkoe
596,Frost::N,geada,tjoasskem
597,Frost::N,geada,buolaš
598,Frost::N,geada,puolâš
599,Frost::N,geada,puõlâš
600,Frost::N,geada,мӯнь
601,Kälte::N,frio,jueskie
602,Kälte::N,frio,tjåetskeme
603,Kälte::N,frio,tjoasskem
604,Kälte::N,frio,čoaskin
605,Kälte::N,frio,ko'lmâsvuotâ
606,Kälte::N,frio,ijss
607,Kälte::N,frio,čuä´cǩǩem
608,Kälte::N,frio,tuârggnjõs
609,Kälte::N,frio,кэ̄лмас
610,Hitze::N,ardor,baahke
611,Hitze::N,ardor,báhkka
612,Hitze::N,ardor,báhkka
613,Hitze::N,ardor,pakkâ
614,Hitze::N,ardor,kuṃe
615,Hitze::N,ardor,paašt
616,Hitze::N,ardor,жоарр
617,Raureif::N,geada,jyjse
618,Raureif::N,geada,ridne
619,Raureif::N,geada,goarre
620,Raureif::N,geada,ritni
621,Raureif::N,geada,suhči
622,Raureif::N,geada,riṇe
623,Raureif::N,geada,ай
624,Regenbogen::N,arco-iris,aatjan goengere
625,Regenbogen::N,arco-iris,aatjan joekse
626,Regenbogen::N,arco-iris,ádjájuoksa
627,Regenbogen::N,arco-iris,arvedávgi
628,Regenbogen::N,arco-iris,bajándávgi
629,Regenbogen::N,arco-iris,äijihtävgi
630,Regenbogen::N,arco-iris,teârmmazjohss
631,Regenbogen::N,arco-iris,тӣрмесью̄ккс
632,Donner::N,trovão,raejrie
633,Donner::N,trovão,átjek
634,Donner::N,trovão,átjárájdde
635,Donner::N,trovão,áddjá
636,Donner::N,trovão,baján
637,Donner::N,trovão,juuṛâ
638,Donner::N,trovão,tie´rmes
639,Donner::N,trovão,тӣрмесь
640,Donner::N,trovão,ча̄ркнэгк
641,Strömung::N,corrente,njuvvie
642,Strömung::N,corrente,ájggedáhpe
643,Strömung::N,corrente,rávdnji
644,Strömung::N,corrente,virde
645,Strömung::N,corrente,ve´rdd
646,Strömung::N,corrente,выррьт
647,Tropfen::N,gota,gåajhkohts
648,Tropfen::N,gota,gåjkudis
649,Tropfen::N,gota,goaikkanas
650,Tropfen::N,gota,čalme
651,Tropfen::N,gota,čâ´lmm
652,Tropfen::N,gota,ча̄лльм
653,Schaum::N,espuma,sapte
654,Schaum::N,espuma,såpptå
655,Schaum::N,espuma,sokta
656,Schaum::N,espuma,suptâ
657,Schaum::N,espuma,soptt
658,Schaum::N,espuma,со̄ппт
659,Schmutz::N,sujidade,haaskoe
660,Schmutz::N,sujidade,duolvva
661,Schmutz::N,sujidade,duolva
662,Schmutz::N,sujidade,durdi
663,Schmutz::N,sujidade,stänži
664,Schmutz::N,sujidade,sähss
665,Schmutz::N,sujidade,са̄ккьс
666,Schmutz::N,sujidade,не̄шшь
667,Schmutz::N,imundície,haaskoe
668,Schmutz::N,imundície,duolvva
669,Schmutz::N,imundície,duolva
670,Schmutz::N,imundície,durdi
671,Schmutz::N,imundície,stänži
672,Schmutz::N,imundície,sähss
673,Schmutz::N,imundície,са̄ккьс
674,Schmutz::N,imundície,не̄шшь
675,See::N,lago,jaevrie
676,See::N,lago,jávrre
677,See::N,lago,jávri
678,See::N,lago,jävri
679,See::N,lago,jâu´rr
680,See::N,lago,я̄ввьр
681,Sumpf::N,charco,pluevie
682,Sumpf::N,charco,áhpe
683,Sumpf::N,charco,sæmssa
684,Sumpf::N,charco,jeaggi
685,Sumpf::N,charco,jeggi
686,Sumpf::N,charco,jeä´ǧ'ǧ
687,Sumpf::N,charco,ла̄ммьп
688,Sumpf::N,pântano,pluevie
689,Sumpf::N,pântano,áhpe
690,Sumpf::N,pântano,sæmssa
691,Sumpf::N,pântano,jeaggi
692,Sumpf::N,pântano,jeggi
693,Sumpf::N,pântano,jeä´ǧ'ǧ
694,Sumpf::N,pântano,ла̄ммьп
695,Moor::N,pântano,pluevie
696,Moor::N,pântano,jiegge
697,Moor::N,pântano,suotnju
698,Moor::N,pântano,karrii
699,Moor::N,pântano,kä´rev
700,Moor::N,pântano,veättaǩ
701,Moor::N,pântano,ла̄ммьп
702,Wiese::N,prado,ïentje
703,Wiese::N,prado,giedde
704,Wiese::N,prado,gieddi
705,Wiese::N,prado,nijtto
706,Wiese::N,prado,пуэшенҍ
707,Wald::N,bosque,skåake
708,Wald::N,bosque,skåajje
709,Wald::N,bosque,miehtsie
710,Wald::N,bosque,vuovdde
711,Wald::N,bosque,miehttse
712,Wald::N,bosque,vuovdi
713,Wald::N,bosque,meahcci
714,Wald::N,bosque,mecci
715,Wald::N,bosque,vyemi
716,Wald::N,bosque,vue´mm
717,Wald::N,bosque,meä´c'c
718,Wald::N,bosque,ля̄ммт
719,Wald::N,floresta,skåake
720,Wald::N,floresta,skåajje
721,Wald::N,floresta,miehtsie
722,Wald::N,floresta,vuovdde
723,Wald::N,floresta,miehttse
724,Wald::N,floresta,vuovdi
725,Wald::N,floresta,meahcci
726,Wald::N,floresta,mecci
727,Wald::N,floresta,vyemi
728,Wald::N,floresta,vue´mm
729,Wald::N,floresta,meä´c'c
730,Wald::N,floresta,ля̄ммт
731,Hügel::N,colina,deava
732,Hügel::N,colina,dievvá
733,Hügel::N,colina,dievvá
734,Hügel::N,colina,čummâ
735,Hügel::N,colina,pä´rcc
736,Hügel::N,colina,teä´rmm
737,Hügel::N,colina,ка̄ннҌт
738,Anhöhe::N,alto,deava
739,Anhöhe::N,alto,jalladahke
