,Concept_ID,sah,ady
653,fremd::A,атын,хымэ
654,verschieden::A,араас,зэфэшъхьафы
655,nah::A,чугас,благъэ́
656,fern::A,ыраах,чыжьэ
657,linker::A,хаҥас,сэмэ́гу
658,rechter::A,уҥа,джабгъу
659,anderer::A,атын,нэмы́кӏ
660,erster::A,маҥнайгы,апэр
661,zweiter::A,иккис,я́тӏонэр
662,dritter::A,үһүс,ящэнэр
663,letzter::A,тиһэх,аужыр
664,allein::ADV,соҕотох,зы
665,auf einmal::ADV,биирдэ,ардэдэм
666,auf einmal::ADV,биирдэ,асыхьатым
667,zusammen::ADV,холбуу,зэгъусэхэ́у
668,lange::ADV,уһуннук,бэрэ́
669,plötzlich::ADV,эмискэ,зэкӏэм
670,sofort::ADV,тута,ардэдэм
671,sofort::ADV,тута,асыхьатым
672,später::ADV,хойут,нэужым
673,jetzt::ADV,билигин,джы
674,heute::ADV,бүгүн,непэ́
675,morgen::ADV,сарсын,неу́щы
676,bald::ADV,өтөр,псынкӏэу
677,dann::ADV,кэнна,нэужым
678,gestern::ADV,бэҕэһээ,тыгъуа́с
679,einst::ADV,биир төгүл,зэгорэ́м
680,einst::ADV,арай биирдэ,зэгорэ́м
681,damals::ADV,оччоҕо,армэ
682,damals::ADV,оччоҕо,ащыгъум
683,danach::ADV,аары,нэужым
684,danach::ADV,ол кэнниттэн,нэужым
685,vorher::ADV,урут,нахьыпэм
686,zuerst::ADV,маҥнай,
687,einmal::ADV,биирдэ,зэ
688,manchmal::ADV,арыт,
689,oft::ADV,чаастатык,бэрэ
690,immer::ADV,мэлдьи,ренэ́у
691,niemals::ADV,хаһан да,
692,hier::ADV,маныаха,
693,hierhin::ADV,бэттэх,
694,von hier::ADV,мантан,
695,dort::ADV,онно,модэ
696,dorthin::ADV,онно,модэ́
697,geradeaus::ADV,быһа,занкӏэу
698,geradeaus::ADV,быһаччы,занкӏэу
699,vorwärts::ADV,инники,ыпэкӏэ
700,rückwärts::ADV,төттөру,ыужыкӏэ́
701,zurück::ADV,төттөрү,ыужыкӏэ́
702,unten::ADV,аллара,ычӏэкӏэ́
703,hinab::ADV,аллара,ычӏэгъы́
704,hinab::ADV,аллара,ычӏэкӏэ́
705,oben::ADV,үөһэ,ышъхьагъы
706,hinauf::ADV,өрө,ышъхьагъыкӏэ
707,hinauf::ADV,үөһэ,ышъхьагъыкӏэ
708,überall::ADV,бэйдиэ,тыди́
709,überall::ADV,бэйдиэ,тыдэкӏи́
710,nicht::ADV,буолбатах,-п
711,nicht::ADV,буолбатах,мы-
712,ein wenig::ADV,кыратык,тӏэкӏу
713,kaum::ADV,нэһиилэ,къоды́й
714,sehr::ADV,бэрт,дэд
715,sehr::ADV,наһаа,дэд
716,so::ADV,оччо,ащ фэд
717,so::ADV,оччо,мыщ фэд
718,so::ADV,оччо,джащ фэд
719,so::ADV,оннук,ащ фэд
720,so::ADV,оннук,мыщ фэд
721,so::ADV,оннук,джащ фэд
722,noch::ADV,өссө,джыри
723,nur::ADV,эрэ,ныӏэ́п
724,nur::ADV,сыччах,ныӏэ́п
725,schon::ADV,бэлиэр,
726,wieder::ADV,эмиэ,джыри
727,vergebens::ADV,таак,пкӏэнчъэ́у
728,vor::PRP,иннигэр,пашъхьэ́
729,hinter::PRP,кэлин,кӏы́б
730,unter::PRP,-ҕа,чӏэ-
731,unter::PRP,оһох түгэҕэ,чӏэ-
732,durch::PRP,курдары,пхыры-
733,neben::PRP,аттыгар,дэжь
734,zwischen::PRP,ыккардынан,азыфа́гу
735,wegen::PRP,уҥуортан,къы-
736,dies::PRN,ити,ар
737,dies::PRN,бу,ар
738,das::PRN,били,а
739,das::PRN,били,мо
740,alles::PRN,барыта,зэкӏэ́
741,ich::PRN,мин,сэ
742,du::PRN,эн,о
743,er::PRN,кнни,ар
744,wir::PRN,биһиги,тэ
745,ihr::PRN,эһиги,шъо
746,sie::PRN,кинилэр,ахэр
747,was::FPRN,туох,сыд
748,wer::FPRN,ким,хэт
749,wo::FADV,ханна,тыдэ́
750,wohin::FADV,ханна,тыдэ́
751,wie::FADV,хайдах,сыдэущтэ́у
752,warum::FADV,тоҕо,сыд пае́
753,wieviel::FNUM,төһө,тхьапш
754,wieviel::FNUM,төһө,сыд фэди́з
755,eins::NUM,биир,зы
756,zwei::NUM,икки,тӏу
757,drei::NUM,үс,щы
758,vier::NUM,түөрт,плӏы
759,fünf::NUM,биэс,тфы
760,sechs::NUM,алта,хы
761,sieben::NUM,сэттэ,блы
762,acht::NUM,аҕыс,и
763,neun::NUM,тоҕус,бгъу
764,zehn::NUM,уон,пшӏы
765,elf::NUM,уон биир,пшӏыкӏузы́
766,zwölf::NUM,уон икки,пшӏыкӏутӏу
767,zwanzig::NUM,сүүрбэ,тӏокӏы́
768,dreißig::NUM,отут,щэкӏы
769,vierzig::NUM,түөрт уон,тӏокӏи́тӏу
770,fünfzig::NUM,биэс уон,шъэны́ыкъу
771,sechzig::NUM,алта уон,тӏокӏи́щ
772,siebzig::NUM,сэттэ уон,тӏокӏищырэ́ пшӏырэ́
773,achtzig::NUM,аҕыс уон,тӏокӏи́пӏ
774,neunzig::NUM,тоҕус уонус,тӏокӏиилӏырэ́ пшӏырэ́
775,hundert::NUM,сүүс,шъэ
776,tausend::NUM,тыһыынча,мин
777,und::CNJ,да,ыкӏи
778,und::CNJ,уонна,ыкӏи
779,und::CNJ,итиэннэ,ыкӏи
780,oder::CNJ,эбэтэр,е
781,stehen::V,тур,ущытын
782,stehen::V,тур,умыхъыен
783,sitzen::V,олор,уисын
784,sitzen::V,олор,утесын
785,liegen::V,сыт,телъы́н
786,hängen::V,санньылый,къыщылэлын
787,hängen::V,санньылый,къыщылэлын щыгъын быхъур
788,werden::V,буол,хъун
789,passieren::V,буол,къэхъун
790,beginnen::V,саҕалан,къежьэн
791,beginnen::V,саҕалан,къыублэн
792,enden::V,бүт,ухы́н
793,wechseln::V,уларый,зэхъожьы́н
794,aufgehen[Sonne]::V,ой,къыкъокӏы́н
795,untergehen[Sonne]::V,киир,къохьан
796,scheinen[Sonne]::V,сырдат,къепсыи
797,donnern::V,эт,гъогъон
798,wehen::V,үр,епщэ́н
799,strömen::V,кутулун,чъэн
800,fließen::V,сүүр,чъэн
801,sich drehen::V,эргий,зыгъэчэрэгъу́н
802,schwanken::V,биэтэҥнээ,хъые́н
803,schwingen::V,эйэҥнээ,зыгъэхъые́н
804,fallen::V,оҕут,къефэхы́н
805,brennen::V,умай,стын
806,rauchen::V,буруолаа,ӏугъо къикӏын
807,regnen::V,самыырдаа,къещхы́н
808,gefrieren::V,тоҥ,дыкъын
809,tauen::V,ир,жъун
810,schmelzen::V,уулун,ткӏун
811,trocknen::V,куур,гъушъы́н
812,trocknen::V,куур,чъэпхъу́н
813,sieden::V,оргуй,жъон
814,faulen::V,сытый,шъун
815,verfaulen::V,сытыйан_хаал,шъун
816,reißen::V,хайыт,зэӏэтхъы́н
817,reißen::V,быһытталан,зэӏэтхъы́н
818,versinken::V,тимир,чӏихьан
819,versinken::V,батылын,чӏихьан
820,vergehen::V,дьай,блэкӏы́н
821,erscheinen::V,көһүн,къэлъэгъон
822,verschwinden::V,сүт,кӏодыжьы́н
823,sinken::V,намтаа,
824,abnehmen::V,аччаа,къыкӏичын
825,zunehmen::V,элбээ,хэхъо́н
826,steigen::V,үрдээ,къежьэн
827,wachsen::V,үүн,хэхъо́н
828,wachsen::V,үүн,къэкӏы́н
829,glänzen::V,кылбай,цӏыу́н
830,funkeln::V,күлүмнээ,жъыу́н
831,funkeln::V,күлүмүрдээ,жъыу́н
832,lärmen::V,тыаһаа,бырсыры́н
833,läuten::V,собуоннаа,теон
834,klingeln::V,линкинээ,теон
835,klirren::V,айгырат,
836,brausen::V,сирилээ,шъуин
837,rauschen::V,суугунаа,макъэ гъэӏун
838,klingen::V,доргуй,къыхэӏукӏын
839,bellen::V,үр,хьакъу́н
840,heulen::V,улуй,быун
841,blasen::V,үр,епщэ́н
842,pfeifen::V,иһиир,шъуин
843,schreien::V,кылан,куо́н
844,schreien::V,кылан,кӏыи́н
845,schreien::V,хаһыытаа,куо́н
846,schreien::V,хаһыытаа,кӏыи́н
847,stöhnen::V,ынчыктаа,щэӏун
848,zittern::V,титирээ,кӏэзэзын
849,zittern::V,дьигиһий,кӏэзэзын
850,leben::V,олор,псэу́н
851,geboren werden::V,төрөө,къэхъун
852,atmen::V,тыын,жьы къэщэ́н
853,trinken::V,ис,ешъо́н
854,essen::V,аһаа,шхын
855,schlucken::V,ыйыһын,бдырыин
856,müde werden::V,сылай,пшъын
857,einschlafen::V,утуйан хаал,хэчъыен
858,schlafen::V,утуй,чъые́н
859,schlafen::V,утуйа сыт,чъые́н
860,aufwachen::V,уһугун,къэущы́н
861,aufstehen::V,тур,уцу́н
862,sich erholen::V,сынньан,зыгъэпсэфын
863,krank werden::V,ыарый,сымаджэ́ хъун
864,krank sein::V,ыарый,сымэджэ́н
865,krank sein::V,ыарыт,сымэджэ́н
866,schmerzen::V,ыарыт,сымэджэ́н
867,husten::V,сөтөлүн,пскэ́н
868,genesen::V,көн,хъужьын
869,sterben::V,өл,лӏэн
870,umkommen::V,өл,хэкӏодэн
871,umkommen::V,оҕут,хэкӏодэн
872,sich bewegen::V,хамсаа,хъые́н
873,sich rühren::V,хамсаа,хъые́н
874,sich erheben::V,тур,къэтэджын
875,sich setzen::V,олор,тӏысы́н
876,hinfallen::V,оҕут,ебэджы́н
877,laufen::V,хаам,кӏон
878,schreiten::V,атыллаа,кӏон
879,spazierengehen::V,дьаарбай,къэкӏухьэн
880,eilen::V,тиэтэй,гузэжъон
881,sich beeilen::V,ыксаа,гуӏэ́н
882,sausen::V,элээр,псынкӏэ́у чъэн
883,rennen::V,сүүрэкэлээ,чъэн
884,springen::V,ой,пкӏэн
885,springen::V,ыстан,пкӏэн
886,klettern::V,ытын,дэцохъоен
887,schaukeln::V,эйэҥнээ,уешӏэн
888,schaukeln::V,биэрэҥнээ,уешӏэн
889,kriechen::V,сыыл,цохъо́н
890,schwimmen::V,уһун,есы́н
891,schwimmen::V,харбаа,есы́н
892,tauchen::V,умус,зычӏэгъэо́н
893,rudern::V,эрт,къошъо бэщкӏэ фын
894,fahren::V,айаннаа,кӏон
895,fliegen::V,көт,быбы́н
896,gehen::V,бар,кӏон
897,weggehen::V,бар,ӏукӏын
898,abfahren::V,бар,ежьэн
899,anhalten::V,тохтоо,къэуцу́н
900,hineingehen::V,киир,ихьан
901,eintreten::V,киир,чӏэхьан
902,kommen::V,кэл,къэкӏо́н
903,ankommen::V,кэл,къэсы́н
904,ankommen::V,тиий,къэсы́н
905,zurückkommen::V,төнүн,гъэзэжьын
906,bleiben::V,хаал,къэнэ́н
907,warten::V,көһүт,пэплъэ́н
908,erwarten::V,күүт,ежэн
909,erwarten::V,көһүт,ежэн
910,suchen::V,ирдээ,лъыхъу́н
911,suchen::V,көрдөө,лъыхъу́н
912,finden::V,бул,къэгъоты́н
913,finden::V,бул,къыхэгъэщы́н
914,versuchen::V,сорун,пылъы́н
915,vorbereiten::V,бэлэмнээ,гъэхьазыры́н
916,lieben::V,таптаа,шӏу плъэгъу́н
917,mögen::V,сөбүл,шӏу плъэгъу́н
918,lachen::V,күл,щхын
919,rühren::V,долгут,гур гъэузын
920,weinen::V,ытаа,гъын
921,schimpfen::V,үөҕүс,хъонэн
922,sich ärgern::V,кыыһыр,губжы́н
923,sich ärgern::V,кыйахан,губжы́н
924,sich fürchten::V,куттан,щынэ́н
925,sich fürchten::V,дьиксин,щынэ́н
926,fürchten::V,дьиксин,щынэ́н
927,fürchten::V,куттан,щынэ́н
928,fliehen::V,күрээ,
929,flüchten::V,күрээ,
930,sehen::V,көр,льэгъу́н
931,anschauen::V,көр,плъэн
932,anschauen::V,көр,еплъы́н
933,ansehen::V,көр,плъэн
934,hören::V,бил,зэхэхын
935,hören::V,иһит,зэхэхын
936,zuhören::V,иһит,дэӏо́н
937,probieren::V,боруобалаан көр,хэӏэн
938,probieren::V,амсайан көр,хэӏэн
939,riechen::V,сытырҕаа,пэмэ́н
940,fühlen::V,бил,зэхэпшӏэн
941,scheinen::V,көһүн,уащыхъу́н
942,scheinen::V,көһүн,уашӏошӏы́н
943,zu sehen sein::V,көһүн,зэрэлъэгъу́н
944,vernehmen::V,иһит,зэхэхын
945,frieren::V,тоҥ,дыкъын
946,frieren::V,тоҥ,пӏыкӏэн
947,frieren::V,тоҥ,чъыӏэ́ лӏэн
948,frieren::V,үлүй,дыкъын
949,frieren::V,үлүй,пӏыкӏэн
950,frieren::V,үлүй,чъыӏэ́ лӏэн
951,tun::V,гын,шӏын
952,können::V,кыай,лъэкӏы́н
953,wollen::V,баҕар,фэе́н
954,anfangen::V,саҕалаа,ублэн
955,beenden::V,бүтэр,ухы́н
956,aufhören::V,уурай,щыгъэтын
957,gelingen::V,сатан,хъун
958,geraten::V,баар буолан биэр,
959,geraten::V,баар буола тус,
960,geraten::V,буолан таҕыс,
961,öffnen::V,ас,ӏухы́н
962,schließen::V,сап,игъэсэн
963,schließen::V,хатаа,игъэсэн
964,stellen::V,уур,бгъэуцун
965,stellen::V,туруор,бгъэуцун
966,setzen::V,туруор,гъэтӏысы́н
967,setzen::V,уур,гъэтӏысы́н
968,legen::V,уур,хэлъхьа́н
969,berühren::V,тыыт,эӏэн
970,berühren::V,тыыт,нэсын
971,berühren::V,таарый,эӏэн
972,berühren::V,таарый,нэсын
973,verbinden::V,кэлгий,зэхэпхэ́н
974,verbinden::V,кэлгий,пхын
975,bedecken::V,бүрүй,техъо́н
976,aufhängen::V,ыйаа,пылъэ́н
977,anzünden::V,умат,хэгъэнэ́н
978,aufheben::V,өрө тарт,
979,zurücklassen::V,бырах,къэгъэнэ́н
980,verlieren::V,сүтэр,чӏэ́нэн
981,verlieren::V,сүтэр,шӏокӏоды́н
982,fallen lassen::V,түһэр,чӏэунэн
983,fallen lassen::V,түһэр,пӏэпызын
984,fallen lassen::V,мүлчү тут,чӏэунэн
985,fallen lassen::V,мүлчү тут,пӏэпызын
986,machen::V,оҥор,шӏын
987,machen::V,оҥоһун,шӏын
988,herstellen::V,оҥор,шӏы́н
989,bauen::V,тут,шӏы́н
990,reparieren::V,абырахтаа,дыжьы́н
991,verbessern::V,тупсар,нахьышӏу пшӏын
992,verbessern::V,тупсар,нахь дэгъу пшӏын
993,ändern::V,уларыт,зэблэхъу́н
994,graben::V,хас,тӏын
995,beugen::V,бокут,
996,beugen::V,токурут,
997,beugen::V,бүк баттаа,
998,biegen::V,иэх,уфэн
999,biegen::V,өҕүлүннэр,уфэн
1000,drehen::V,эргит,гъэчэрегъу́
1001,drehen::V,эргичит,гъэчэрегъу́
1002,wenden::V,эргилин,пӏонтӏэн
1003,wenden::V,эргилин,бгъэзэн
1004,wenden::V,эргилин,уӏубын
1005,umdrehen::V,түҥнэр,
1006,heben::V,көтөх,ӏэты́н
1007,hochheben::V,таһаар,ӏэты́н
1008,ergreifen::V,тут,къэубыты́н
1009,halten::V,тут,ӏыгъы́н
1010,drücken::V,ык,тэӏункӏэн
1011,schieben::V,ас,уеӏункӏын
1012,schieben::V,ас,уетӏыргун
1013,kratzen::V,кыһыы,цӏэнтхъун
1014,lecken::V,салаа,бзэи́н
1015,beißen::V,ытыр,ецэкъэ́н
1016,abreißen::V,быһа тарт,къичын
1017,abreißen::V,быһа тарт,пытхъын
1018,abreißen::V,туура тарт,къичын
1019,abreißen::V,туура тарт,пытхъын
1020,abschneiden::V,быс,пыупкӏын
1021,abschneiden::V,быс,гобзыкӏын
1022,abschneiden::V,быһан ыл,пыупкӏын
1023,abschneiden::V,быһан ыл,гобзыкӏын
1024,abschneiden::V,быһа баттаа,пыупкӏын
1025,abschneiden::V,быһа баттаа,гобзыкӏын
1026,binden::V,кэлгий,епхын
1027,stecken::V,батары ас,хэсэн
1028,brechen::V,тоһут,зэпыпкӏын
1029,klopfen::V,тоҥсуй,теон
1030,hauen::V,оҕус,теон
1031,kleben::V,силимнээ,щхэн
1032,reiben::V,аал,пӏотын
1033,streichen::V,сыбаа,щыфэн
1034,schleifen::V,чочуй,гъэчаны́н
1035,schleifen::V,чочуй,кӏэлыкӏы́н
1036,schneiden::V,быс,бзын
1037,rütteln::V,иэҕэҥнэт,гъэсысын
1038,schütteln::V,сахсый,гъэсысын
1039,schwenken::V,дайбаа,ӏэ шӏын
1040,schütten::V,кут,икӏэ́н
1041,füllen::V,толор,из шӏын
1042,einwickeln::V,суулаа,кӏоцӏыщыхьа́н
1043,tragen::V,ит,хьын
1044,schleppen::V,сос,пхьын
1045,schleppen::V,сос,плъэшъун
1046,ziehen::V,тарт,пкъудыин
1047,ziehen::V,тарт,пщэн
1048,ziehen::V,тарт,плъэшъун
1049,aufbewahren::V,уур,пӏыгъын
1050,aufbewahren::V,уур,уухъумэн
1051,aufbewahren::V,харай,пӏыгъын
1052,aufbewahren::V,харай,уухъумэн
1053,werfen::V,бырах,дзын
1054,fangen::V,хап,къэубыты́н
1055,packen::V,тут,къэубыты́н
1056,verstecken::V,саһыар,бгъэбылъын
1057,teilen::V,үллэр,гощы́н
1058,schicken::V,ыыт,гъахьы́н
1059,bringen::V,аҕал,къэхьы́н
1060,hinzufügen::V,эп,хэгъэхъо́н
1061,bekommen::V,ыл,
1062,bekommen::V,булун,
1063,erhalten::V,ыл,
1064,nehmen::V,ыл,къытехы́н
1065,wählen::V,быыбардаа,къыхэхы́н
1066,auswählen::V,тал,къыхэхы́н
1067,bewahren::V,харай,къэухъумэн
1068,behindern::V,мэһэйдээ,пэрыохъу хъун
1069,verderben::V,буорту гын,къутэн
1070,beschädigen::V,алдьат,къутэн
1071,zerbrechen::V,үлтүрүт,къутэн
1072,zerreißen::V,хайыта тарт,зэӏэтхъы́н
1073,zerstören::V,алдьат,къутэ́н
1074,verbrennen::V,уоттаа,гъэсты́н
1075,geben::V,биэр,еты́н
1076,reichen::V,аҕал,еты́н
1077,schenken::V,бэлэхтээ,еты́н
1078,versprechen::V,эрэннэр,гъэгугъэ́н
1079,wünschen::V,баҕар,шӏоигъо́н
1080,loben::V,хайҕаа,щытхъун
1081,küssen::V,уураа,ебэу́н
1082,wiegen::V,бигээ,гъэхъыен
1083,zudecken::V,сап,техъо́н
1084,zudecken::V,бүрүй,техъо́н
1085,wecken::V,уһугуннар,къэгъэущы́н
1086,zeigen::V,көрдөр,гъэлъэгъо́н
1087,führen::V,салай,щэн
1088,lehren::V,үөрэт,егъэджэ́н
1089,lehren::V,үөрэт,егъэшӏэн
1090,unterrichten::V,үөрэт,егъэджэ́н
1091,aufziehen::V,иит,пӏун
1092,leiten::V,салай,гъэзекӏон
1093,antreiben::V,кыһай,къепфылӏэн
1094,lassen::V,күһэй,еты́н
1095,einladen::V,ыҥыр,къегъэблэгъэн
1096,vereinigen::V,холбоо,зэгогъэхьан
1097,vereinigen::V,түм,зэгогъэхьан
1098,besuchen::V,сырыт,щыӏэ́н
1099,besuchen::V,билсэ сырыт,щыӏэ́н
1100,treffen::V,көрүс,ӏукӏэ́н
1101,treffen::V,көрүс,пэгъокӏы́н
1102,sich versammeln::V,мүһүн,зэхэхьан
1103,sich versammeln::V,түмүс,зэхэхьан
1104,spielen::V,оонньоо,джэгу́н
1105,singen::V,ыллаа,орэ́д къэӏо́н
1106,tanzen::V,үҥкүүлээ,къэшъо́н
1107,sich trennen::V,араҕыс,зэгокӏыжьы́ных
1108,verlassen::V,хааллар,бгынэн
1109,verlassen::V,хааллар,хэкӏыжьын
1110,retten::V,өрүһүй,къыхэпхыжьын
1111,retten::V,өрүһүй,къэбгъэнэжьын
1112,bewachen::V,араҥаччылаа,къэгъэгъунэн
1113,schützen::V,көмүскээ,ухъумэ́н
1114,verteidigen::V,көмүскээ,къэухъумэн
1115,sich schlagen::V,охсус,эзэон
1116,schießen::V,ытыалаа,он
1117,siegen::V,хот,текӏо́н
1118,siegen::V,кыай,текӏо́н
1119,ärgern::V,кыыһырт,бгъэгубжын
1120,schlagen::V,оҕус,ео́н
1121,treten::V,тэп,
1122,stechen::V,кэй,хэӏун
1123,stoßen::V,кэп,тӏыро́н
1124,stoßen::V,кэп,уеӏункӏын
1125,stoßen::V,үтүрүй,тӏыро́н
1126,stoßen::V,үтүрүй,уеӏункӏын
1127,stehlen::V,уор,тыгъу́н
1128,stören::V,мэһэйдээ,бгъэгумэкӏын
1129,belästigen::V,батар,бгъэгумэкӏын
1130,verbergen::V,кистээ,ушъэфын
1131,täuschen::V,албыннаа,гъэпцӏэ́н
1132,betrügen::V,албыннаа,гъэпцӏэ́н
1133,töten::V,өлөр,уикӏын
1134,wohnen::V,олор,дэсын
1135,arbeiten::V,үлэлээ,лэжьэ́н
1136,sammeln::V,мус,угъои́н
1137,sammeln::V,хомуй,угъои́н
1138,pflücken::V,үргээ,къыпычы́н
1139,jagen::V,бултаа,шэкӏон
1140,jagen::V,бултаа,ешэкӏон
1141,fischen::V,балыктаа,пцэжъые уешэн
1142,fassen::V,тут,къэубыты́н
1143,hüten::V,манаа,хэхъо́н
1144,treiben::V,үүр,пфын
1145,anbinden::V,баай,епхын
1146,füttern::V,аһат,гъэшхэ́н
1147,melken::V,ыа,щын
1148,hacken::V,кэрт,упкӏэтэн
1149,gießen::V,сиигирт,тепкӏэн
1150,reifen::V,бус,игъо хъун
1151,zubereiten::V,бэлэмнээ,бгъэхьазырын
1152,kochen::V,буһар,шӏы́н
1153,backen::V,буһар,гъэжъэ́н
1154,braten::V,хооруй,гъэжъэ́н
1155,braten::V,ыһаарылаа,гъэжъэ́н
1156,braten::V,соркуойдаа,гъэжъэ́н
1157,umrühren::V,былаа,зэхэгъэкӏухьан
1158,stricken::V,өр,хъын
1159,nähen::V,иистэн,дэн
1160,färben::V,кырааскалаа,бгъэлэн
1161,reinigen::V,ыраастаа,укъэбзы́н
1162,waschen::V,сууй,бгыкӏын
1163,abwischen::V,сот,лъэкӏы́н
1164,spülen::V,сайҕаа,дэгъэчъыхьан
1165,fegen::V,сиппий,пхъэнкӏы́н
1166,kehren::V,харбаа,пхъэнкӏы́н
1167,baden::V,сөтүөлээ,зыгъэпскӏын
1168,sich waschen::V,суун,зытхьакӏы́н
1169,ausziehen::V,уһул,къытехы́н
1170,anziehen::V,кэтэрт,щылъэ́н
1171,sich anziehen::V,таҥын,зыфэпэн
1172,kämmen::V,тараа,жьын
1173,schmücken::V,симээ,гъэдэхэ́н
1174,sagen::V,диэ,къэӏон
1175,sprechen::V,эт,псэлъэ́н
1176,sprechen::V,саҥар,псэлъэ́н
1177,reden::V,кэпсэт,гущыӏэ́н
1178,sich unterhalten::V,кэпсэт,зэдэгущыӏэн
1179,fragen::V,ыйыт,упчӏэ́н
1180,bitten::V,көрдөс,лъэӏо́н
1181,erzählen::V,кэпсээ,къэпӏотэ́н
1182,erzählen::V,сэһэргээ,къэпӏотэ́н
1183,mitteilen::V,биллэр,макъэ егъэӏун
1184,nennen::V,ааттаа,цӏэ фэусы́н
1185,rufen::V,ыҥыр,джэн
1186,prahlen::V,чабылан,узыщытхъужьы́н
1187,prahlen::V,киһиргээ,узыщытхъужьы́н
1188,übersetzen::V,тылбаастаа,бгъэкӏотэн
1189,denken::V,санаа,егупшысэ́н
1190,denken::V,толкуйдаа,егупшысэ́н
1191,glauben::V,итэҕэй,уивыхъэ́ телъы́н
1192,bemerken::V,бэлиэтээ,гу лъыптэ́н
1193,erkennen::V,бил,зэхэпхын
1194,erkennen::V,бил,зэбгъэшӏэн
1195,begreifen::V,өйдөө,гурыӏо́н
1196,verstehen::V,өйдөө,зэхэхын
1197,lernen::V,үөрэн,еджэ́н
1198,wissen::V,бил,шӏэн
1199,sich erinnern an::V,аҕын,къэшӏэжьын
1200,vergessen::V,умун,пщыгъупшэжьы́н
1201,messen::V,кэмнээ,шын
1202,messen::V,кээмэйдээ,шын
1203,zählen::V,аах,плъытэ́н
1204,rechnen::V,аах,плъытэ́н
1205,rechnen::V,аах,угугъэ́н
1206,lesen::V,аах,еджэ́н
1207,malen::V,уруһуйдаа,шӏын
1208,zeichnen::V,уруһуйдаа,шӏын
1209,schreiben::V,суруй,тхын
1210,besitzen::V,баһылаа,иӏэн
1211,kaufen::V,атыылас,щэфы́н
1212,verkaufen::V,атыылаа,щэн
1213,bezahlen::V,төлөө,птын
1214,bezahlen::V,төлөө,лъыптын
1215,bezahlen::V,төлөө,птыжьы́н
1216,zahlen::V,төлөө,птын
1217,zahlen::V,төлөө,лъыптын
1218,beherrschen::V,баһылаа,иунаеу иӏэн
1219,ertragen::V,тулуй,щэчы́н
