,Concept_ID,ady,la
695,neben::PRP,дэжь,iuxta
696,zwischen::PRP,азыфа́гу,inter
697,wegen::PRP,къы-,propter
698,dies::PRN,ар,hoc
699,das::PRN,а,id
700,das::PRN,мо,id
701,alles::PRN,зэкӏэ́,omnia
702,ich::PRN,сэ,ego
703,du::PRN,о,tu
704,er::PRN,ар,is
705,er::PRN,ар,ille
706,wir::PRN,тэ,nos
707,ihr::PRN,шъо,vos
708,sie::PRN,ахэр,ii
709,sie::PRN,ахэр,illi
710,was::FPRN,сыд,quid
711,wer::FPRN,хэт,quis
712,wo::FADV,тыдэ́,ubi
713,wohin::FADV,тыдэ́,quo
714,wie::FADV,сыдэущтэ́у,quomodo
715,warum::FADV,сыд пае́,cur
716,wieviel::FNUM,тхьапш,quantum
717,wieviel::FNUM,сыд фэди́з,quantum
718,eins::NUM,зы,unus
719,zwei::NUM,тӏу,duo
720,drei::NUM,щы,tres
721,vier::NUM,плӏы,quattuor
722,fünf::NUM,тфы,quinque
723,sechs::NUM,хы,sex
724,sieben::NUM,блы,septem
725,acht::NUM,и,octo
726,neun::NUM,бгъу,novem
727,zehn::NUM,пшӏы,decem
728,elf::NUM,пшӏыкӏузы́,undecim
729,zwölf::NUM,пшӏыкӏутӏу,duodecim
730,zwanzig::NUM,тӏокӏы́,viginti
731,dreißig::NUM,щэкӏы,triginta
732,vierzig::NUM,тӏокӏи́тӏу,quadraginta
733,fünfzig::NUM,шъэны́ыкъу,quinquaginta
734,sechzig::NUM,тӏокӏи́щ,sexaginta
735,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,septuaginta
736,achtzig::NUM,тӏокӏи́пӏ,octoginta
737,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,nonaginta
738,hundert::NUM,шъэ,centum
739,tausend::NUM,мин,mille
740,und::CNJ,ыкӏи,et
741,und::CNJ,ыкӏи,-que
742,oder::CNJ,е,vel
743,stehen::V,ущытын,stare
744,stehen::V,умыхъыен,stare
745,sitzen::V,уисын,sedere
746,sitzen::V,утесын,sedere
747,liegen::V,телъы́н,iacere
748,hängen::V,къыщылэлын,pendere
749,hängen::V,къыщылэлын щыгъын быхъур,pendere
750,werden::V,хъун,fieri
751,passieren::V,къэхъун,accidere
752,beginnen::V,къежьэн,incipere
753,beginnen::V,къыублэн,incipere
754,enden::V,ухы́н,finem habere
755,wechseln::V,зэхъожьы́н,mutari
756,aufgehen[Sonne]::V,къыкъокӏы́н,oriri
757,untergehen[Sonne]::V,къохьан,occidere
758,scheinen[Sonne]::V,къепсыи,lucere
759,donnern::V,гъогъон,tonare
760,wehen::V,епщэ́н,flare
761,strömen::V,чъэн,fluere
762,fließen::V,чъэн,manare
763,sich drehen::V,зыгъэчэрэгъу́н,torqueri
764,schwanken::V,хъые́н,vacillare
765,schwingen::V,зыгъэхъые́н,vibrare
766,fallen::V,къефэхы́н,cadere
767,brennen::V,стын,ardere
768,rauchen::V,ӏугъо къикӏын,fumare
769,regnen::V,къещхы́н,pluere
770,gefrieren::V,дыкъын,congelari
771,tauen::V,жъун,rorare
772,schmelzen::V,ткӏун,liquescere
773,trocknen::V,гъушъы́н,arescere
774,trocknen::V,чъэпхъу́н,arescere
775,sieden::V,жъон,fervere
776,faulen::V,шъун,putescere
777,verfaulen::V,шъун,putescere
778,reißen::V,зэӏэтхъы́н,scindi
779,versinken::V,чӏихьан,mergi
780,vergehen::V,блэкӏы́н,praeterire
781,erscheinen::V,къэлъэгъон,apparere
782,verschwinden::V,кӏодыжьы́н,discedere
783,abnehmen::V,къыкӏичын,deminui
784,zunehmen::V,хэхъо́н,augeri
785,steigen::V,къежьэн,augescere
786,wachsen::V,хэхъо́н,crescere
787,wachsen::V,къэкӏы́н,crescere
788,glänzen::V,цӏыу́н,splendere
789,funkeln::V,жъыу́н,micare
790,lärmen::V,бырсыры́н,strepere
791,läuten::V,теон,sonare
792,klingeln::V,теон,tinnire
793,brausen::V,шъуин,saevire
794,rauschen::V,макъэ гъэӏун,crepare
795,klingen::V,къыхэӏукӏын,sonare
796,bellen::V,хьакъу́н,latrare
797,heulen::V,быун,ululare
798,blasen::V,епщэ́н,flare
799,pfeifen::V,шъуин,sibilare
800,schreien::V,куо́н,clamare
801,schreien::V,кӏыи́н,clamare
802,stöhnen::V,щэӏун,gemere
803,zittern::V,кӏэзэзын,tremere
804,zittern::V,кӏэзэзын,trepidare
805,leben::V,псэу́н,vivere
806,geboren werden::V,къэхъун,nasci
807,atmen::V,жьы къэщэ́н,spirare
808,trinken::V,ешъо́н,bibere
809,essen::V,шхын,edere
810,schlucken::V,бдырыин,devorare
811,müde werden::V,пшъын,fatigari
812,einschlafen::V,хэчъыен,obdormiscere
813,schlafen::V,чъые́н,dormire
814,aufwachen::V,къэущы́н,expergisci
815,aufstehen::V,уцу́н,exsurgere
816,sich erholen::V,зыгъэпсэфын,se reficere
817,krank werden::V,сымаджэ́ хъун,aegrescere
818,krank sein::V,сымэджэ́н,aegrotare
819,schmerzen::V,сымэджэ́н,dolere
820,husten::V,пскэ́н,tussire
821,genesen::V,хъужьын,convalescere
822,sterben::V,лӏэн,mori
823,umkommen::V,хэкӏодэн,perire
824,sich bewegen::V,хъые́н,se movere
825,sich rühren::V,хъые́н,micare
826,sich erheben::V,къэтэджын,surgere
827,sich setzen::V,тӏысы́н,considere
828,hinfallen::V,ебэджы́н,cadere
829,laufen::V,кӏон,vadere
830,schreiten::V,кӏон,gradi
831,spazierengehen::V,къэкӏухьэн,ambulare
832,eilen::V,гузэжъон,properare
833,sich beeilen::V,гуӏэ́н,festinare
834,sausen::V,псынкӏэ́у чъэн,currere
835,rennen::V,чъэн,currere
836,springen::V,пкӏэн,salire
837,klettern::V,дэцохъоен,niti
838,schaukeln::V,уешӏэн,oscillare
839,kriechen::V,цохъо́н,repere
840,kriechen::V,цохъо́н,serpere
841,schwimmen::V,есы́н,nare
842,schwimmen::V,есы́н,natare
843,tauchen::V,зычӏэгъэо́н,mergere
844,rudern::V,къошъо бэщкӏэ фын,remigare
845,fahren::V,кӏон,vehi
846,fliegen::V,быбы́н,volare
847,gehen::V,кӏон,ire
848,gehen::V,кӏон,vadere
849,weggehen::V,ӏукӏын,abire
850,weggehen::V,ӏукӏын,discedere
851,abfahren::V,ежьэн,proficisci
852,anhalten::V,къэуцу́н,consistere
853,hineingehen::V,ихьан,inire
854,hineingehen::V,ихьан,ingredi
855,eintreten::V,чӏэхьан,intrare
856,kommen::V,къэкӏо́н,venire
857,ankommen::V,къэсы́н,advenire
858,zurückkommen::V,гъэзэжьын,revenire
859,bleiben::V,къэнэ́н,manere
860,warten::V,пэплъэ́н,opperiri
861,erwarten::V,ежэн,opperiri
862,erwarten::V,ежэн,expectare
863,suchen::V,лъыхъу́н,quaerere
864,finden::V,къэгъоты́н,reperire
865,finden::V,къыхэгъэщы́н,reperire
866,versuchen::V,пылъы́н,conari
867,versuchen::V,пылъы́н,temptare
868,vorbereiten::V,гъэхьазыры́н,parare
869,lieben::V,шӏу плъэгъу́н,amare
870,mögen::V,шӏу плъэгъу́н,amare
871,lachen::V,щхын,ridere
872,rühren::V,гур гъэузын,commovere
873,weinen::V,гъын,flere
874,schimpfen::V,хъонэн,increpare
875,sich ärgern::V,губжы́н,indignari
876,sich fürchten::V,щынэ́н,vereri
877,fürchten::V,щынэ́н,timere
878,sehen::V,льэгъу́н,videre
879,anschauen::V,плъэн,aspectare
880,anschauen::V,еплъы́н,aspectare
881,ansehen::V,плъэн,spectare
882,hören::V,зэхэхын,audire
883,zuhören::V,дэӏо́н,auscultare
884,probieren::V,хэӏэн,gustare
885,riechen::V,пэмэ́н,olfacere
886,fühlen::V,зэхэпшӏэн,sentire
887,scheinen::V,уащыхъу́н,videri
888,scheinen::V,уашӏошӏы́н,videri
889,zu sehen sein::V,зэрэлъэгъу́н,conspici
890,vernehmen::V,зэхэхын,comperire
891,frieren::V,дыкъын,algere
892,frieren::V,пӏыкӏэн,algere
893,frieren::V,чъыӏэ́ лӏэн,algere
894,tun::V,шӏын,facere
895,können::V,лъэкӏы́н,posse
896,wollen::V,фэе́н,velle
897,anfangen::V,ублэн,incipere
898,beenden::V,ухы́н,finire
899,aufhören::V,щыгъэтын,desistere
900,gelingen::V,хъун,contingere
901,öffnen::V,ӏухы́н,aperire
902,schließen::V,игъэсэн,claudere
903,stellen::V,бгъэуцун,sistere
904,setzen::V,гъэтӏысы́н,ponere
905,legen::V,хэлъхьа́н,ponere
906,berühren::V,эӏэн,tangere
907,berühren::V,нэсын,tangere
908,verbinden::V,зэхэпхэ́н,iungere
909,verbinden::V,пхын,iungere
910,bedecken::V,техъо́н,tegere
911,bedecken::V,техъо́н,operire
912,aufhängen::V,пылъэ́н,suspendere
913,anzünden::V,хэгъэнэ́н,accendere
914,anzünden::V,хэгъэнэ́н,inflammare
915,zurücklassen::V,къэгъэнэ́н,relinquere
916,verlieren::V,чӏэ́нэн,perdere
917,verlieren::V,чӏэ́нэн,amittere
918,verlieren::V,шӏокӏоды́н,perdere
919,verlieren::V,шӏокӏоды́н,amittere
920,fallen lassen::V,чӏэунэн,dimittere
921,fallen lassen::V,пӏэпызын,dimittere
922,machen::V,шӏын,facere
923,herstellen::V,шӏы́н,fabricare
924,bauen::V,шӏы́н,construere
925,reparieren::V,дыжьы́н,reparare
926,verbessern::V,нахьышӏу пшӏын,emendare
927,verbessern::V,нахь дэгъу пшӏын,emendare
928,ändern::V,зэблэхъу́н,mutare
929,graben::V,тӏын,fodere
930,biegen::V,уфэн,curvare
931,drehen::V,гъэчэрегъу́,torquere
932,wenden::V,пӏонтӏэн,vertere
933,wenden::V,бгъэзэн,vertere
934,wenden::V,уӏубын,vertere
935,heben::V,ӏэты́н,tollere
936,hochheben::V,ӏэты́н,levare
937,ergreifen::V,къэубыты́н,capessere
938,halten::V,ӏыгъы́н,tenere
939,drücken::V,тэӏункӏэн,premere
940,schieben::V,уеӏункӏын,promovere
941,schieben::V,уетӏыргун,promovere
942,kratzen::V,цӏэнтхъун,radere
943,lecken::V,бзэи́н,lambere
944,beißen::V,ецэкъэ́н,mordere
945,abreißen::V,къичын,avellere
946,abreißen::V,пытхъын,avellere
947,abschneiden::V,пыупкӏын,desecare
948,abschneiden::V,гобзыкӏын,desecare
949,binden::V,епхын,ligare
950,stecken::V,хэсэн,inserere
951,brechen::V,зэпыпкӏын,rumpere
952,klopfen::V,теон,pultare
953,hauen::V,теон,ferire
954,kleben::V,щхэн,agglutinare
955,reiben::V,пӏотын,terere
956,streichen::V,щыфэн,oblinere
957,schleifen::V,гъэчаны́н,acuere
958,schleifen::V,кӏэлыкӏы́н,acuere
959,schneiden::V,бзын,secare
960,rütteln::V,гъэсысын,quassare
961,schütteln::V,гъэсысын,quatere
962,schwenken::V,ӏэ шӏын,ventilare
963,schütten::V,икӏэ́н,fundere
964,füllen::V,из шӏын,complere
965,einwickeln::V,кӏоцӏыщыхьа́н,involvere
966,tragen::V,хьын,ferre
967,tragen::V,хьын,portare
968,schleppen::V,пхьын,pertrahere
969,schleppen::V,плъэшъун,pertrahere
970,ziehen::V,пкъудыин,trahere
971,ziehen::V,пщэн,trahere
972,ziehen::V,плъэшъун,trahere
973,aufbewahren::V,пӏыгъын,asservare
974,aufbewahren::V,уухъумэн,asservare
975,werfen::V,дзын,iacere
976,fangen::V,къэубыты́н,capere
977,packen::V,къэубыты́н,capessere
978,verstecken::V,бгъэбылъын,abdere
979,teilen::V,гощы́н,partiri
980,teilen::V,гощы́н,dividere
981,schicken::V,гъахьы́н,mittere
982,bringen::V,къэхьы́н,apportare
983,hinzufügen::V,хэгъэхъо́н,addere
984,nehmen::V,къытехы́н,sumere
985,wählen::V,къыхэхы́н,eligere
986,auswählen::V,къыхэхы́н,deligere
987,bewahren::V,къэухъумэн,conservare
988,behindern::V,пэрыохъу хъун,impedire
989,verderben::V,къутэн,corrumpere
990,beschädigen::V,къутэн,laedere
991,zerbrechen::V,къутэн,rumpere
992,zerbrechen::V,къутэн,frangere
993,zerreißen::V,зэӏэтхъы́н,discindere
994,zerstören::V,къутэ́н,delere
995,verbrennen::V,гъэсты́н,urere
996,verbrennen::V,гъэсты́н,cremare
997,geben::V,еты́н,dare
998,reichen::V,еты́н,praebere
999,schenken::V,еты́н,donare
1000,schenken::V,еты́н,largiri
1001,versprechen::V,гъэгугъэ́н,polliceri
1002,versprechen::V,гъэгугъэ́н,promittere
1003,wünschen::V,шӏоигъо́н,
1004,loben::V,щытхъун,laudare
1005,küssen::V,ебэу́н,osculari
1006,wiegen::V,гъэхъыен,
1007,zudecken::V,техъо́н,tegere
1008,wecken::V,къэгъэущы́н,excitare
1009,zeigen::V,гъэлъэгъо́н,monstrare
1010,führen::V,щэн,ducere
1011,lehren::V,егъэджэ́н,docere
1012,lehren::V,егъэшӏэн,docere
1013,unterrichten::V,егъэджэ́н,instituere
1014,aufziehen::V,пӏун,nutrire
1015,leiten::V,гъэзекӏон,ducere
1016,antreiben::V,къепфылӏэн,incitare
1017,lassen::V,еты́н,iubere
1018,einladen::V,къегъэблэгъэн,invitare
1019,vereinigen::V,зэгогъэхьан,coniungere
1020,besuchen::V,щыӏэ́н,visere
1021,treffen::V,ӏукӏэ́н,convenire
1022,treffen::V,пэгъокӏы́н,convenire
1023,sich versammeln::V,зэхэхьан,convenire
1024,spielen::V,джэгу́н,ludere
1025,singen::V,орэ́д къэӏо́н,cantare
1026,tanzen::V,къэшъо́н,saltare
1027,sich trennen::V,зэгокӏыжьы́ных,digredi
1028,sich trennen::V,зэгокӏыжьы́ных,discedere
1029,verlassen::V,бгынэн,deserere
1030,verlassen::V,бгынэн,relinquere
1031,verlassen::V,хэкӏыжьын,deserere
1032,verlassen::V,хэкӏыжьын,relinquere
1033,retten::V,къыхэпхыжьын,servare
1034,retten::V,къэбгъэнэжьын,servare
1035,bewachen::V,къэгъэгъунэн,custodire
1036,schützen::V,ухъумэ́н,tueri
1037,schützen::V,ухъумэ́н,tutari
1038,verteidigen::V,къэухъумэн,defendere
1039,sich schlagen::V,эзэон,luctari
1040,schießen::V,он,iaculari
1041,siegen::V,текӏо́н,vincere
1042,ärgern::V,бгъэгубжын,irritare
1043,schlagen::V,ео́н,ferire
1044,stechen::V,хэӏун,pungere
1045,stoßen::V,тӏыро́н,tundere
1046,stoßen::V,уеӏункӏын,tundere
1047,stehlen::V,тыгъу́н,furari
1048,stören::V,бгъэгумэкӏын,turbare
1049,belästigen::V,бгъэгумэкӏын,obtundere
1050,verbergen::V,ушъэфын,celare
1051,verbergen::V,ушъэфын,occultare
1052,täuschen::V,гъэпцӏэ́н,fallere
1053,betrügen::V,гъэпцӏэ́н,fraudare
1054,töten::V,уикӏын,necare
1055,töten::V,уикӏын,caedere
1056,wohnen::V,дэсын,habitare
1057,arbeiten::V,лэжьэ́н,laborare
1058,sammeln::V,угъои́н,colligere
1059,pflücken::V,къыпычы́н,carpere
1060,jagen::V,шэкӏон,venari
1061,jagen::V,ешэкӏон,venari
1062,fischen::V,пцэжъые уешэн,piscari
1063,fassen::V,къэубыты́н,capere
1064,hüten::V,хэхъо́н,custodire
1065,treiben::V,пфын,agere
1066,anbinden::V,епхын,alligare
1067,füttern::V,гъэшхэ́н,nutrire
1068,melken::V,щын,mulgere
1069,hacken::V,упкӏэтэн,findere
1070,gießen::V,тепкӏэн,rigare
1071,reifen::V,игъо хъун,maturescere
1072,zubereiten::V,бгъэхьазырын,apparare
1073,kochen::V,шӏы́н,coquere
1074,backen::V,гъэжъэ́н,coquere
1075,braten::V,гъэжъэ́н,torrere
1076,umrühren::V,зэхэгъэкӏухьан,commovere
1077,stricken::V,хъын,texere
1078,nähen::V,дэн,suere
1079,färben::V,бгъэлэн,tingere
1080,reinigen::V,укъэбзы́н,purgare
1081,waschen::V,бгыкӏын,lavare
1082,abwischen::V,лъэкӏы́н,abstergere
1083,spülen::V,дэгъэчъыхьан,perluere
1084,fegen::V,пхъэнкӏы́н,verrere
1085,kehren::V,пхъэнкӏы́н,purgare
1086,baden::V,зыгъэпскӏын,lavari
1087,sich waschen::V,зытхьакӏы́н,lavari
1088,ausziehen::V,къытехы́н,exuere
1089,anziehen::V,щылъэ́н,induere
1090,sich anziehen::V,зыфэпэн,vestiri
1091,kämmen::V,жьын,pectere
1092,schmücken::V,гъэдэхэ́н,ornare
1093,schmücken::V,гъэдэхэ́н,decorare
1094,sagen::V,къэӏон,dicere
1095,sprechen::V,псэлъэ́н,fari
1096,reden::V,гущыӏэ́н,loqui
1097,sich unterhalten::V,зэдэгущыӏэн,colloqui
1098,sich unterhalten::V,зэдэгущыӏэн,disputare
1099,fragen::V,упчӏэ́н,rogare
1100,fragen::V,упчӏэ́н,quaerere
1101,bitten::V,лъэӏо́н,orare
1102,bitten::V,лъэӏо́н,rogare
1103,erzählen::V,къэпӏотэ́н,narrare
1104,mitteilen::V,макъэ егъэӏун,communicare
1105,nennen::V,цӏэ фэусы́н,appellare
1106,rufen::V,джэн,vocare
1107,prahlen::V,узыщытхъужьы́н,gloriari
1108,übersetzen::V,бгъэкӏотэн,vertere
1109,denken::V,егупшысэ́н,cogitare
1110,glauben::V,уивыхъэ́ телъы́н,credere
1111,bemerken::V,гу лъыптэ́н,animadvertere
1112,erkennen::V,зэхэпхын,cognoscere
1113,erkennen::V,зэбгъэшӏэн,cognoscere
1114,begreifen::V,гурыӏо́н,comprehendere
1115,verstehen::V,зэхэхын,intellegere
1116,lernen::V,еджэ́н,discere
1117,wissen::V,шӏэн,scire
1118,sich erinnern an::V,къэшӏэжьын,meminisse
1119,vergessen::V,пщыгъупшэжьы́н,oblivisci
1120,messen::V,шын,metiri
1121,zählen::V,плъытэ́н,numerare
1122,rechnen::V,плъытэ́н,reri
1123,rechnen::V,плъытэ́н,calculare
1124,rechnen::V,угугъэ́н,reri
1125,rechnen::V,угугъэ́н,calculare
1126,lesen::V,еджэ́н,legere
1127,malen::V,шӏын,pingere
1128,zeichnen::V,шӏын,scribere
1129,schreiben::V,тхын,scribere
1130,besitzen::V,иӏэн,possidere
1131,kaufen::V,щэфы́н,emere
1132,verkaufen::V,щэн,vendere
1133,bezahlen::V,птын,pendere
1134,bezahlen::V,лъыптын,pendere
1135,bezahlen::V,птыжьы́н,pendere
1136,zahlen::V,птын,solvere
1137,zahlen::V,лъыптын,solvere
1138,beherrschen::V,иунаеу иӏэн,regere
1139,beherrschen::V,иунаеу иӏэн,imperare
1140,ertragen::V,щэчы́н,tolerare
1141,ertragen::V,щэчы́н,sustinere
1142,Schnurrbart::N,,barba labri superioris
1143,Nabel::N,,umbilicus
1144,Wetter::N,,caelum
1145,Wetter::N,,tempestas
1146,Frost::N,,gelu
1147,Raureif::N,,pruina
1148,Adler::N,,aquila
1149,Schwan::N,,olor
1150,Schwan::N,,cycnus
1151,Ton::N,,sonus
1152,Sache::N,,res
1153,Schlitten::N,,sclodia
1154,Last::N,,onus
1155,Figur::N,,statunculum
1156,Bündel::N,,fascis
1157,Schuh::N,,calceus
1158,Arzt::N,,medicus
1159,lebendig::A,,vivus
1160,zuerst::ADV,,primo
1161,manchmal::ADV,,interdum
1162,niemals::ADV,,numquam
1163,hier::ADV,,hic
1164,hierhin::ADV,,huc
1165,von hier::ADV,,hinc
1166,schon::ADV,,iam
1167,sinken::V,,labi
1168,klirren::V,,crepare
1169,fliehen::V,,fugere
1170,flüchten::V,,effugere
1171,geraten::V,,evenire
1172,aufheben::V,,tollere
1173,beugen::V,,flectere
1174,umdrehen::V,,convertere
1175,bekommen::V,,adipisci
1176,erhalten::V,,accipere
1177,treten::V,,calcare
