,Concept_ID,mrj,ka
683,teuer::A,шергӓкӓн,ძვირი
684,wertvoll::A,ӓкӓн,ღირსიანი
685,blind::A,слöпöй,ბრმა
686,blind::A,сльöпöй,ბრმა
687,taub::A,тӱтӱк,ყრუ
688,kräftig::A,виӓн,ძალავანი
689,stark::A,виӓн,ძლიერი
690,stark::A,виӓн,ღონიერი
691,schwach::A,шава,სუსტი
692,schwach::A,лӹпкӓ,სუსტი
693,schwach::A,слабка,სუსტი
694,fett::A,таза,სქელი
695,schlank::A,яштака,გამხდარი
696,hübsch::A,сӹлнӹ,ეშხიანი
697,hübsch::A,сӹлнӹ,მშვენიერი
698,hübsch::A,олмыдшы,ეშხიანი
699,hübsch::A,олмыдшы,მშვენიერი
700,böse::A,шӹдӓн,ავი
701,böse::A,шӹдӓн,ბოროტი
702,dumm::A,окмак,ბოთე
703,dumm::A,окмак,სულელი
704,faul::A,ялахай,ზანტი
705,faul::A,ялахай,ზარმაცი
706,fleißig::A,пӓшам яратышы,ბეჯითი
707,fleißig::A,пӓшам яратышы,მუყაითი
708,geizig::A,шык,ძუნწი
709,klug::A,ышан,ჭკვიანი
710,geschickt::A,мастар,მარჯვე
711,geschickt::A,мастар,გაწაფული
712,lieb::A,тыри,სატრფიალო
713,lustig::A,мындыр,მხიარული
714,lustig::A,сусу,მხიარული
715,sanft::A,йӹвӹжӓ,ალერსიანი
716,sanft::A,йӹвӹжӓ,გრძნობიერი
717,hungrig::A,шужышы,მშიერი
718,krank::A,церлӹ,სნეული
719,krank::A,церлӹ,ავადმყოფი
720,krank::A,хворой,სნეული
721,krank::A,хворой,ავადმყოფი
722,nackt::A,цӓрӓ,ტიტველი
723,traurig::A,сы́лыкан,მწუხარე
724,traurig::A,сы́лыкан,სევდიანი
725,traurig::A,кымы́лдымы,მწუხარე
726,traurig::A,кымы́лдымы,სევდიანი
727,lebendig::A,живой,ცოცხალი
728,gut::A,яжо,კარგი
729,schlecht::A,уда,უხეირო
730,schlecht::A,худа,უხეირო
731,richtig::A,вургамла,ნამდვილი
732,schlimm::A,йӹрнык,ცუდი
733,wahr::A,настоящий,სწორი
734,wahr::A,настоящий,ჭეშმარიტი
735,wahr::A,настояшый,სწორი
736,wahr::A,настояшый,ჭეშმარიტი
737,alt::A,шонгы,ძველი
738,neu::A,у,ახალი
739,ehemalig::A,тошты,ყოფილი
740,alt[Lebewesen]::A,ӹлалшӹ,ბებერი
741,jung::A,нöргӹ,ნორჩი
742,jung::A,нöргӹ,ახალგაზრდა
743,jung::A,молода,ნორჩი
744,jung::A,молода,ახალგაზრდა
745,arm::A,укеӓн,ღარიბი
746,reich::A,паян,მდიდარი
747,reich::A,пурлыкан,მდიდარი
748,bekannt::A,палӹмӹ,ცნობილი
749,berühmt::A,лӹмлы,გამოჩენილი
750,fremd::A,эдемӹн,უცხო
751,fremd::A,эдемӹн,გარეშე
752,verschieden::A,тӹрлӹ,სხვაგვარი
753,nah::A,лишӹл,ახლო
754,fern::A,мӹндӹр,შორი
755,fern::A,мӹндӹр,შორეული
756,linker::A,шалахай,მარცხენა
757,rechter::A,вургамла,მარჯვენა
758,anderer::A,вес,სხვა
759,anderer::A,весӹ,სხვა
760,erster::A,икшӹ,პირველი
761,erster::A,икӹмшӹ,პირველი
762,zweiter::A,кокшы,მეორე
763,dritter::A,кымшы,მესამე
764,letzter::A,остатка,ბოლო
765,letzter::A,остатка,უკანასკნელი
766,allein::ADV,иктӹ,მარტო
767,allein::ADV,иктӹт,მარტო
768,auf einmal::ADV,тöрöк,ერთდროულად
769,zusammen::ADV,икараш,ერთად
770,zusammen::ADV,цымырын,ერთად
771,lange::ADV,кужын,დიდხანს
772,plötzlich::ADV,трӱк,მოულოდნელად
773,sofort::ADV,полт,ახლავე
774,sofort::ADV,тöрöк,ახლავე
775,sofort::ADV,тӹшӓкок,ახლავე
776,später::ADV,вара,მოგვიანებით
777,heute::ADV,тагачы,დღეს
778,morgen::ADV,иргод,ხვალ
779,morgen::ADV,иргодым,ხვალ
780,bald::ADV,чӹнь,მალე
781,bald::ADV,вӓшке,მალე
782,bald::ADV,выртышты,მალე
783,dann::ADV,пакыла,მერე
784,gestern::ADV,тенгечӹ,გუშინ
785,einst::ADV,икӓнӓ,ოდესღაც
786,damals::ADV,тӹнӓм,მაშინ
787,danach::ADV,пакыла,მერმე
788,danach::ADV,пакыла,შემდეგ
789,vorher::ADV,перви,ადრე
790,vorher::ADV,перви,წინათ
791,zuerst::ADV,андак,ჯერ
792,einmal::ADV,гӓнӓк,ერთხელ
793,einmal::ADV,гӓнӓ,ერთხელ
794,manchmal::ADV,кынамжы,ხან
795,manchmal::ADV,кынамжы,ზოგჯერ
796,oft::ADV,чӹчкӹдӹн,ხშირად
797,immer::ADV,со,მუდამ
798,immer::ADV,со,ყოველთვის
799,immer::ADV,соок,მუდამ
800,immer::ADV,соок,ყოველთვის
801,niemals::ADV,нинам,არასდროს
802,niemals::ADV,нигынам,არასდროს
803,niemals::ADV,нигынамат,არასდროს
804,hier::ADV,тиштӹ,აქ
805,hierhin::ADV,тишкӹ,აქეთ
806,von hier::ADV,тишец,აქედან
807,von hier::ADV,тишецӹн,აქედან
808,dort::ADV,тӹштӹ,იქ
809,dorthin::ADV,тӹшкӹ,იქით
810,dorthin::ADV,тӹшкӹлӓ,იქით
811,geradeaus::ADV,вик,პირდაპირ
812,geradeaus::ADV,тура,პირდაპირ
813,vorwärts::ADV,анзыкы,წინ
814,rückwärts::ADV,мӹнгеш,უკან
815,zurück::ADV,мӹнгеш,უკანვე
816,unten::ADV,ӱлнӹ,დაბლა
817,unten::ADV,ӱлнӹ,ქვევით
818,unten::ADV,лӹвӓлнӹ,დაბლა
819,unten::ADV,лӹвӓлнӹ,ქვევით
820,hinab::ADV,ӱлӹкӹ,ძირს
821,hinab::ADV,лӹвӓкӹ,ძირს
822,oben::ADV,вӹлнӹ,ზემოთ
823,hinauf::ADV,кӱшкӹлӓ,ზევით
824,hinauf::ADV,кӱш,ზევით
825,überall::ADV,йӹлт,ყველგან
826,überall::ADV,цилӓ вӓре,ყველგან
827,nicht::ADV,уке,არ
828,ein wenig::ADV,изиш,ცოტა
829,ein wenig::ADV,иклаштык,ცოტა
830,kaum::ADV,цылик,ძლივს
831,kaum::ADV,чучок-чучок,ძლივს
832,sehr::ADV,чоте,მეტად
833,sehr::ADV,чоте,ძალიან
834,so::ADV,тенге,ისე
835,so::ADV,тенгелӓ,ისე
836,noch::ADV,мол,ჯერ
837,noch::ADV,моло,ჯერ
838,nur::ADV,веле,მხოლოდ
839,schon::ADV,уже,უკვე
840,schon::ADV,ӹнде,უკვე
841,wieder::ADV,уэш,ისევ
842,wieder::ADV,уэш,კიდევ
843,vergebens::ADV,зря,ამაოდ
844,vergebens::ADV,зря,ტყუილად
845,vergebens::ADV,ӹзрӓ,ამაოდ
846,vergebens::ADV,ӹзрӓ,ტყუილად
847,vergebens::ADV,ӹзӹрӓ,ამაოდ
848,vergebens::ADV,ӹзӹрӓ,ტყუილად
849,vor::PRP,анзыц,წინ
850,vor::PRP,анзыцын,წინ
851,hinter::PRP,шайылан,უკან
852,hinter::PRP,шайылан,მიღმა
853,hinter::PRP,шайылный,უკან
854,hinter::PRP,шайылный,მიღმა
855,unter::PRP,лӹвӓкӹ,ქვეშ
856,unter::PRP,лӹвӓкӹ,ქვევით
857,durch::PRP,вашт,გავლით
858,neben::PRP,сага,გვერდით
859,zwischen::PRP,лош,შუა
860,zwischen::PRP,лош,შორის
861,zwischen::PRP,лошкы,შუა
862,zwischen::PRP,лошкы,შორის
863,wegen::PRP,мычыц,გამო
864,wegen::PRP,мычыц,შედეგად
865,dies::PRN,тидӹ,ეს
866,dies::PRN,ти,ეს
867,das::PRN,тидӹ,ეგ
868,das::PRN,ти,ეგ
869,alles::PRN,цилӓ,ყველაფერი
870,ich::PRN,мый,მე
871,du::PRN,тӹнь,შენ
872,er::PRN,тӹдӹ,ის
873,er::PRN,тӹдӹ,იგი
874,wir::PRN,мӓ,ჩვენ
875,ihr::PRN,вӓ,თქვენ
876,sie::PRN,нӹнӹ,ისინი
877,was::FPRN,ма,რა
878,wer::FPRN,кӱ,ვინ
879,wo::FADV,кышан,სად
880,wo::FADV,кыштакен,სად
881,wohin::FADV,кышкы,საით
882,wie::FADV,кыце,როგორ
883,warum::FADV,малын,რაზე
884,warum::FADV,малын,რატომ
885,wieviel::FNUM,кынар,რამდენი
886,wieviel::FNUM,кынары,რამდენი
887,wieviel::FNUM,кынаркы,რამდენი
888,eins::NUM,иктӹ,ერთი
889,eins::NUM,иктӹт,ერთი
890,zwei::NUM,кок,ორი
891,zwei::NUM,кокты,ორი
892,drei::NUM,кым,სამი
893,drei::NUM,кымыт,სამი
894,vier::NUM,нӹл,ოთხი
895,fünf::NUM,вӹц,ხუთი
896,sechs::NUM,куд,ექვსი
897,sechs::NUM,кудытмозн,ექვსი
898,sieben::NUM,шӹм,შვიდი
899,sieben::NUM,шӹмӹт,შვიდი
900,acht::NUM,кӓндӓкш,რვა
901,acht::NUM,кӓндӓкшӹ,რვა
902,neun::NUM,ӹндекшшӱдӹ,ცხრა
903,zehn::NUM,лу,ათი
904,elf::NUM,луатик,თერთმეტი
905,elf::NUM,луатиктӹ,თერთმეტი
906,zwölf::NUM,луаткок,თორმეტი
907,zwölf::NUM,луаткокты,თორმეტი
908,zwanzig::NUM,коклы,ოცი
909,dreißig::NUM,кымлы,ოცდაათი
910,vierzig::NUM,нӹллӹ,ორმოცი
911,fünfzig::NUM,вӹцлӹ,ორმოცდაათი
912,sechzig::NUM,кудлу,სამოცი
913,siebzig::NUM,шӹмлу,სამოცდაათი
914,achtzig::NUM,кӓндӓкшлу,ოთხმოცი
915,neunzig::NUM,ӹндекшлу,ოთხმოცდაათი
916,hundert::NUM,шӱдӹ,ასი
917,tausend::NUM,тӹжем,ათასი
918,und::CNJ,дöн,და
919,oder::CNJ,льывы,ან
920,stehen::V,шалшаг,დგას
921,sitzen::V,шӹнзӓш,ზის
922,liegen::V,киӓш,აწევს
923,hängen::V,кечӓш,კიდია
924,werden::V,шагалаш,გახდება
925,passieren::V,ӹштӓ́лтӓш,მოხდება
926,beginnen::V,тӹнгӓлӓлтӓш,იწყება
927,enden::V,пӹтӓш,გათავდება
928,wechseln::V,весемӓш,იცვლება
929,wechseln::V,весемӓлтӓш,იცვლება
930,aufgehen[Sonne]::V,авараш,ამოდის
931,untergehen[Sonne]::V,шӹ́нзӓш,ჩადის
932,scheinen[Sonne]::V,сотемдӓрӓш,ანათებს
933,donnern::V,хӹдӹртӓш,ქუხს
934,wehen::V,ӹфӹлӓш,ქრის
935,wehen::V,ӹфӹлӓш,დაუბერავს
936,strömen::V,йогащ,იღვრება
937,fließen::V,йогащ,დის
938,fließen::V,йогащ,მიედინება
939,sich drehen::V,пöрдӓш,ტრიალებს
940,schwanken::V,лыпшалташ,ირხევა
941,schwingen::V,кӓчӓйӓш,ირხევა
942,fallen::V,кенвазаш,დავარდება
943,fallen::V,шынгалташ,დავარდება
944,brennen::V,йылаш,იწვის
945,rauchen::V,шыпшаш,ბოლავს
946,rauchen::V,шыпшаш,აბოლებს
947,regnen::V,юраш,წვიმს
948,gefrieren::V,гӓш,იყინება
949,gefrieren::V,кӹлмаш,იყინება
950,tauen::V,шылаш,დნება
951,schmelzen::V,шӹрӓнӓш,დნება
952,trocknen::V,кошкаш,გაშრება
953,sieden::V,шолаш,დუღს
954,faulen::V,шӱӓш,ლპება
955,verfaulen::V,йӓнгӓрӓлтӓш,ლპება
956,reißen::V,кышкедӓлтӓш,დაიხევა
957,versinken::V,ва́лаш,ეფლობა
958,versinken::V,ва́лаш,ჩაიძირება
959,vergehen::V,эртӓш,გადის
960,erscheinen::V,каяш,გამოჩნდება
961,verschwinden::V,ямаш,გააქრება
962,verschwinden::V,ямаш,დაიკარგება
963,sinken::V,пычаш,დაიწევს
964,abnehmen::V,чӹдемӓш,შემცირდება
965,abnehmen::V,кöтӹргӓш,შემცირდება
966,zunehmen::V,когоэмӓш,გასუქდება
967,steigen::V,лӱлта́лташ,მოიმატებს
968,wachsen::V,кушкаш,იზრდება
969,wachsen::V,кушкаш,მრავლდება
970,glänzen::V,йӹлгӹжӓш,ბრწყინავს
971,funkeln::V,валгалташ,კაშკაშებს
972,lärmen::V,юкланаш,ხმაურობს
973,läuten::V,цоргаш,დარეკავს
974,klingeln::V,цоргаш,დარეკავს
975,klirren::V,цонгырталгаш,დააწკარუნებს
976,brausen::V,ышдымыла́наш,ბობოქრობს
977,rauschen::V,шу́жгаш,შრიალებს
978,klingen::V,йо́нгаш,ხმას გამოსცემს
979,bellen::V,опташ,უყეფს
980,heulen::V,урмыжаш,ღმუის
981,blasen::V,ӹфӹлӓш,დაუბერავს
982,pfeifen::V,ши́шкаш,უსტვენს
983,schreien::V,уташ,ყვირის
984,schreien::V,саслаш,ყვირის
985,schreien::V,варгынзаш,ყვირის
986,stöhnen::V,ӹнгӹрӓш,კვნესის
987,zittern::V,цӹтӹрӓш,აძაგძაგებს
988,leben::V,ӹлӓш,ცოცხლობს
989,geboren werden::V,шачаш,იშვება
990,geboren werden::V,шачаш,იბადება
991,atmen::V,шӱлӓш,სუნთქავს
992,trinken::V,йӱӓш,სვამს
993,trinken::V,йӱӓш,დალევს
994,essen::V,качкаш,შეჭამს
995,schlucken::V,нелӓш,ყლაპავს
996,müde werden::V,янгылаш,დაიქანცება
997,einschlafen::V,амален кеӓш,დაიძინებს
998,schlafen::V,амалаш,სძინავს
999,aufwachen::V,понгыжалташ,გაიღვიძებს
1000,aufstehen::V,кӹньӹл шагалаш,ადგება
1001,sich erholen::V,кӓнаш,დაისვენებს
1002,krank werden::V,церлӓнен вазаш,ავად გახდება
1003,krank sein::V,церлӓнӓш,ავადმყოფობს
1004,krank sein::V,ясланаш,ავადმყოფობს
1005,krank sein::V,ясыланаш,ავადმყოფობს
1006,schmerzen::V,каршташ,სტკივა
1007,husten::V,кахыраш,ახველებს
1008,genesen::V,паремӓш,მორჩება
1009,genesen::V,тöрлӓнӓш,მორჩება
1010,sterben::V,вазын колаш,კვდება
1011,umkommen::V,пӹтӓш,დაიღუპება
1012,sich bewegen::V,кашташ,იძვრის
1013,sich bewegen::V,кашташ,მოძრაობს
1014,sich rühren::V,тӓрвӓнӓш,გაინძრევა
1015,sich erheben::V,кӹньӹлӓш,ადგება
1016,sich setzen::V,шӹнзӓш,დაჯდება
1017,hinfallen::V,кенвазаш,დაეცემა
1018,hinfallen::V,шынгалташ,დაეცემა
1019,laufen::V,кашташ,დადის
1020,schreiten::V,ашкедӓш,აბიჯებს
1021,spazierengehen::V,мадын кашташ,დასეირნობს
1022,eilen::V,вӓшкӓш,მიიჩქარის
1023,sich beeilen::V,вӓшкӓш,აჩქარდება
1024,sich beeilen::V,талашаш,აჩქარდება
1025,sausen::V,хойхаланаш,მიქრის
1026,sausen::V,хояш,მიქრის
1027,rennen::V,кыргыжаш,დარბის
1028,springen::V,тӹршештӓш,ხტის
1029,klettern::V,ку́заш,ძვრება
1030,schaukeln::V,лыпшалташ,ქანაობს
1031,kriechen::V,авалянаш,დაბობღავს
1032,kriechen::V,ньыжиклӓш,დაბობღავს
1033,schwimmen::V,илӓш,ცურავს
1034,tauchen::V,цымаш,ჩაიძირება
1035,rudern::V,шуалташ,ნიჩაბს უსვამს
1036,fahren::V,кеӓш,დადის
1037,fahren::V,кеӓш,მგზავრობს
1038,fliegen::V,чонгештӓш,იფრენს
1039,fliegen::V,чонгештӓш,გაფრინდება
1040,gehen::V,кеӓш,მიდის
1041,weggehen::V,кеӓш,წამოდის
1042,abfahren::V,кеӓш,მიემგზავრება
1043,anhalten::V,цӓрнӓш,ჩერდება
1044,hineingehen::V,пыраш,შედის
1045,eintreten::V,пыраш,შედის
1046,kommen::V,толаш,მოდის
1047,ankommen::V,шоаш,ჩადის
1048,zurückkommen::V,пöртӹлӓш,დაბრუნდება
1049,bleiben::V,кодаш,დარჩება
1050,warten::V,вычаш,ელოდება
1051,erwarten::V,вычаш,ელის
1052,erwarten::V,вычаш,დაიცდის
1053,suchen::V,кӹчӓлӓш,ეძებს
1054,suchen::V,кӹчӓлӓш,მოძებნის
1055,finden::V,моаш,მიაგნებს
1056,finden::V,моаш,გამოძებნის
1057,versuchen::V,путаяш,ცდის
1058,versuchen::V,путаяш,ცდილობს
1059,versuchen::V,цацаш,ცდის
1060,versuchen::V,цацаш,ცდილობს
1061,vorbereiten::V,поспейӹктӓш,მოამზადებს
1062,lieben::V,яраташ,უყვარს
1063,mögen::V,яраташ,ეტრფის
1064,lachen::V,ваштылаш,იცინის
1065,rühren::V,тӓрвӓтӓш,გულს აუჩუყებს
1066,weinen::V,мӓгӹрӓш,ტირის
1067,schimpfen::V,свырседӓлӓш,შეიგინება
1068,sich ärgern::V,шӹдешкӓш,გაბრაზობს
1069,sich fürchten::V,лӱдӓш,შიშობს
1070,fürchten::V,лӱдӓш,ფრთხილობს
1071,fliehen::V,кыргыжаш,გაიქცევა
1072,flüchten::V,кыргыж шӹлӓш,გაიქცევა
1073,sehen::V,ужаш,ხედავს
1074,anschauen::V,анжалаш,ნახავს
1075,ansehen::V,анжаш,უყურებს
1076,hören::V,колаш,ისმენს
1077,zuhören::V,колышташ,მოისმენს
1078,probieren::V,тотештӓш,გასინჯავს
1079,probieren::V,подыл анжаш,გასინჯავს
1080,riechen::V,ӱпшӹнзӓш,ყნოსავს
1081,fühlen::V,шижӓш,გრძნობს
1082,scheinen::V,каяш,ეჩვენება
1083,zu sehen sein::V,каяш,მოჩანს
1084,vernehmen::V,колын колташ,გაიგებს
1085,frieren::V,кӹлмаш,იყინება
1086,frieren::V,тӹнгӹргӓш,იყინება
1087,tun::V,ӹштӓш,აკეთებს
1088,können::V,кердӓш,შეიძლება
1089,wollen::V,жалаяш,უნდა
1090,anfangen::V,тӹнгӓлӓш,დაიწყებს
1091,beenden::V,пӹтӓрӓш,ამთავრებს
1092,aufhören::V,цӓрнӓш,შეწყვეტს
1093,gelingen::V,цӓш лиӓш,მოახერხებს
1094,geraten::V,лиӓш,გამოდის
1095,öffnen::V,пачаш,გახსნის
1096,schließen::V,чӱчӓш,ხურავს
1097,schließen::V,чӱчӓш,დაკეტავს
1098,stellen::V,шӹндӓш,დადგამს
1099,setzen::V,шӹндӓш,დასვამს
1100,legen::V,опташ,დადებს
1101,legen::V,пиштӓш,დადებს
1102,berühren::V,тӹкӓлӓш,შეახებს
1103,berühren::V,тӹкӓлӓш,მიაკარებს
1104,verbinden::V,пидӓш,შეაერთებს
1105,bedecken::V,леведӓш,გადააფარებს
1106,aufhängen::V,сӓкӓш,დაკიდებს
1107,anzünden::V,чӱктӓш,დაანთებს
1108,anzünden::V,чӱктӓш,მოუკიდებს
1109,aufheben::V,кузыкташ,აიღებს
1110,aufheben::V,кузыкташ,აიყვანს
1111,zurücklassen::V,кодаш,დატოვებს
1112,verlieren::V,ямдаш,დაკარგავს
1113,fallen lassen::V,кенвацтараш,გაუვარდება
1114,machen::V,ӹштӓш,გააკეთებს
1115,machen::V,ӹштӓш,გამოიწვევს
1116,herstellen::V,йӓмдӹлӓш,დაამზადებს
1117,bauen::V,ӹштӓш,ააშენებს
1118,reparieren::V,чиняш,შეაკეთებს
1119,reparieren::V,чиняш,გაარემონტებს
1120,reparieren::V,алалаш,შეაკეთებს
1121,reparieren::V,алалаш,გაარემონტებს
1122,verbessern::V,яжоэмден шӹндӓш,გამოაკეთებს
1123,verbessern::V,яжоэмден шӹндӓш,გააუმჯობესებს
1124,ändern::V,вашталташ,შეცვლის
1125,graben::V,капаяш,თხრის
1126,beugen::V,лывырташ,ხრის
1127,beugen::V,каклярташ,ხრის
1128,biegen::V,лывырташ,გაღუნავს
1129,drehen::V,сӓрӓш,ატრიალებს
1130,drehen::V,сӓрӹкӓлӓш,ატრიალებს
1131,wenden::V,сӓрӓлӓш,მოაბრუნებს
1132,umdrehen::V,сӓрӓлӓш,შეატრიალებს
1133,heben::V,лӱктӓш,ასწევს
1134,hochheben::V,кузыкташ,აიყვანს
1135,ergreifen::V,хватяш,სტაცებს
1136,halten::V,кычаш,უჭირავს
1137,drücken::V,темдӓш,დააწვება
1138,schieben::V,шӹкӓш,მისწევს
1139,kratzen::V,нӹжӓш,მოფხანს
1140,lecken::V,нылаш,ლოკავს
1141,beißen::V,пыралаш,უკბენს
1142,abreißen::V,кӹрӓш,გლეჯს
1143,abreißen::V,кӹрӓш,მოწყვეტს
1144,abreißen::V,кышкед нӓлӓш,გლეჯს
1145,abreißen::V,кышкед нӓлӓш,მოწყვეტს
1146,abschneiden::V,шулаш,გაჭრის
1147,abschneiden::V,лаштыклаш,გაჭრის
1148,binden::V,пидӓш,შეკრავს
1149,binden::V,пидӓш,გადააბამს
1150,stecken::V,шыралаш,ჩაასობს
1151,brechen::V,тодылаш,მოიტეხს
1152,brechen::V,пыдырташ,მოიტეხს
1153,klopfen::V,рушткаш,აკაკუნებს
1154,hauen::V,шелӹштӓш,ლეწავს
1155,kleben::V,клейӓш,წებავს
1156,kleben::V,клейӓш,დააწებებს
1157,reiben::V,нӹжӓш,დაზელს
1158,streichen::V,шӹрӓш,უსვამს
1159,schleifen::V,шымаш,ლესავს
1160,schneiden::V,пӹчкӓш,გაჭრის
1161,rütteln::V,мыльгыкташ,არხევს
1162,schütteln::V,цӹтӹртӓш,არყევს
1163,schütteln::V,цӹтӹртӓш,ანძრევს
1164,schütteln::V,мыльгыкташ,არყევს
1165,schütteln::V,мыльгыкташ,ანძრევს
1166,schwenken::V,машыяш,აქნევს
1167,schütten::V,опталаш,ღვრის
1168,schütten::V,опталаш,დააქცევს
1169,füllen::V,темӓш,გაავსებს
1170,einwickeln::V,пӹтӹрӓ́лӓш,შეახვევს
1171,tragen::V,намалаш,მიიტანს
1172,schleppen::V,шӹдӹрӓш,მიათრევს
1173,ziehen::V,шыпшаш,წევს
1174,ziehen::V,шыпшаш,ათრევს
1175,aufbewahren::V,перегӓш,შეინახავს
1176,werfen::V,кӹшкӓш,ისვრის
1177,fangen::V,кычаш,დაიჭერს
1178,packen::V,хватяш,სტაცებს
1179,verstecken::V,шӹлтӓш,მალავს
1180,teilen::V,пайылаш,დაყოფს
1181,schicken::V,колташ,გაგზავნის
1182,bringen::V,кандаш,მოიტანს
1183,bekommen::V,лыкташ,ამოიღებს
1184,erhalten::V,получаяш,იღებს
1185,nehmen::V,налаш,აიღებს
1186,wählen::V,айыраш,გადაარჩევს
1187,auswählen::V,айыраш,ამოარჩევს
1188,bewahren::V,перегӓш,ინარჩუნებს
1189,behindern::V,мешӓйӓш,აბრკოლებს
1190,behindern::V,мешӓйӓш,გააძნელებს
1191,verderben::V,портяш,გააფუჭებს
1192,beschädigen::V,шушырташ,დააზიანებს
1193,zerbrechen::V,пыдырташ,დაამტვრევს
1194,zerreißen::V,кӹрӓш,გახევს
1195,zerstören::V,шӓлӓтӓш,მოსპობს
1196,zerstören::V,шӓлӓтӓш,დაანგრევს
1197,verbrennen::V,йылаташ,დაწვავს
1198,verbrennen::V,йылалташ,დაწვავს
1199,geben::V,пуаш,აძლევს
1200,reichen::V,пуаш,მიაწოდებს
1201,schenken::V,подараш,აჩუქებს
1202,versprechen::V,сöрӓш,აღუთქვამს
1203,wünschen::V,жалаяш,უსურვებს
1204,loben::V,хваляш,აქებს
1205,loben::V,хваляш,ამკობს
1206,küssen::V,шышшалаш,აკოცებს
1207,wiegen::V,лӱнгӓлтӓш,არხევს
1208,zudecken::V,пиштӓш,გადახურავს
1209,wecken::V,понгыжалтараш,გააღვიძებს
1210,zeigen::V,анжыкташ,დაანახვებს
1211,führen::V,видӓш,მიჰყავს
1212,lehren::V,тымдаш,ასწავლის
1213,unterrichten::V,тымдаш,ასწავლის
1214,aufziehen::V,кушташ,აღზრდის
1215,leiten::V,видӓш,აწარმოებს
1216,leiten::V,видӓш,ხელმძღვანელობს
1217,leiten::V,вуйлаташ,აწარმოებს
1218,leiten::V,вуйлаташ,ხელმძღვანელობს
1219,leiten::V,вуйлалташ,აწარმოებს
1220,leiten::V,вуйлалташ,ხელმძღვანელობს
1221,antreiben::V,талаштараш,დააჩქარებს
1222,lassen::V,-ыкт,ა--ინებს
1223,einladen::V,ӱжӓш,მოიპატიჟებს
1224,vereinigen::V,иктештӓш,შეაერთებს
1225,besuchen::V,толаш,სანახავად მიდის
1226,treffen::V,вӓшлиӓш,შეხვდება
1227,treffen::V,вӓшлиӓлтӓш,შეხვდება
1228,sich versammeln::V,цымыргаш,შეიკრიბება
1229,spielen::V,мадаш,ეთამაშება
1230,singen::V,мыраш,მღერის
1231,tanzen::V,кушташ,ცეკვავს
1232,sich trennen::V,айырлаш,მოშორდება
1233,verlassen::V,шуаш,მიატოვებს
1234,retten::V,ытараш,იხსნის
1235,retten::V,ытараш,გადაარჩენს
1236,bewachen::V,оролаш,დარაჯობს
1237,bewachen::V,оролаш,უთვალთვალებს
1238,schützen::V,перегӓш,დაიფარავს
1239,verteidigen::V,перегӓш,დაიცავს
1240,sich schlagen::V,шидӓлӓш,იჩხუბებს
1241,sich schlagen::V,шиэдӓлӓш,იჩხუბებს
1242,schießen::V,лӱӓш,ისვრის
1243,siegen::V,сӹнгӓш,გაიმარჯვებს
1244,ärgern::V,шӹдештӓрӓш,აჯავრებს
1245,schlagen::V,пӓрен колташ,ცემს
1246,schlagen::V,хӹрӹктен колташ,ცემს
1247,treten::V,чымаш,პანღურს ამოჰკრავს
1248,stechen::V,пышкылаш,სჩხვლეტს
1249,stoßen::V,шыркедӓш,დაეჯახება
1250,stehlen::V,шолышт толаш,ქურდობს
1251,stehlen::V,шолышт толаш,მოიპარავს
1252,stören::V,ӓрештӹлӓш,შეაწუხებს
1253,belästigen::V,кӓньӹсӹрлӓндӓрӓш,მობეზრდება
1254,belästigen::V,шытырланыкташ,მობეზრდება
1255,verbergen::V,шӹлтӓш,დამალავს
1256,täuschen::V,алталаш,შეცდებს
1257,täuschen::V,аталаш,შეცდებს
1258,betrügen::V,мошеньӹчӓйӓш,მოატყუებს
1259,töten::V,пуштын шуаш,მოკლავს
1260,wohnen::V,ӹлӓш,ცხოვრობს
1261,wohnen::V,ӹлӓш,ბინადრობს
1262,arbeiten::V,пӓшӓлӓш,მუშაობს
1263,arbeiten::V,ровотаяш,მუშაობს
1264,sammeln::V,погаш,შეკრებს
1265,pflücken::V,кӹрӓш,კრეფს
1266,jagen::V,охотничӓйӓш,ნადირობს
1267,fischen::V,кол кычаш,თევზაობს
1268,fassen::V,кычаш,დააჭერს
1269,hüten::V,кӹтӓш,მწყემსავს
1270,treiben::V,шуруяш,მიერეკება
1271,anbinden::V,ялшташ,მიაბამს
1272,anbinden::V,ялышташ,მიაბამს
1273,füttern::V,пукшаш,აჭმევს
1274,melken::V,шыпшылаш,წველის
1275,hacken::V,роаш,კეპავს
1276,gießen::V,шӓвӓш,რწყავს
1277,reifen::V,кӱӓш,მწიფდება
1278,reifen::V,поспейӓш,მწიფდება
1279,zubereiten::V,йӓмдӹлӓш,მოამზადებს
1280,kochen::V,шолташ,მოხარშავს
1281,backen::V,кӱктӓш,გამოაცხობს
1282,braten::V,жӓрӓш,შეწვავს
1283,umrühren::V,намалаш,შეურევს
1284,umrühren::V,намалаш,გათქვეფს
1285,stricken::V,пидӓш,ქსოვს
1286,nähen::V,ыргаш,გაკერავს
1287,färben::V,пидӓш,შეღებავს
1288,reinigen::V,чиӓлтӓш,გაწმენდს
1289,reinigen::V,чиӓлтӓш,გასუფთავებს
1290,waschen::V,мышкаш,გარეცხავს
1291,abwischen::V,ӹштӓш,წაშლის
1292,spülen::V,шӱӓлтӓш,გაავლებს
1293,fegen::V,ӹштӓш,დაბლანდავს
