,Concept_ID,lv,ps
105,Sehne::N,dzīsla,پله
106,Knochen::N,лы,هډوکی
107,Knochen::N,kauls,هډوکی
108,Gehirn::N,вем,ماغزه
109,Gehirn::N,smadzenes,ماغزه
110,Herz::N,сьӧлӧм,زړه
111,Herz::N,sirds,زړه
112,Magen::N,кынӧм,معده
113,Magen::N,kuņģis,معده
114,Leber::N,мус,ينه
115,Leber::N,мус,ځیګر
116,Leber::N,aknas,ينه
117,Leber::N,aknas,ځیګر
118,Atem::N,лов,نفس
119,Atem::N,elpa,نفس
120,Hunger::N,тшыг,ولږه
121,Hunger::N,bads,ولږه
122,Hunger::N,izsalkums,ولږه
123,Träne::N,синва,اوښکه
124,Träne::N,asara,اوښکه
125,Geschmack::N,кӧр,مزه
126,Geschmack::N,кӧр,خوند
127,Geschmack::N,чӧсмӧс,مزه
128,Geschmack::N,чӧсмӧс,خوند
129,Geschmack::N,garša,مزه
130,Geschmack::N,garša,خوند
131,Geruch::N,зын,بوی
132,Geruch::N,дук,بوی
133,Geruch::N,smaka,بوی
134,Schlaf::N,узьӧм,خوب
135,Schlaf::N,miegs,خوب
136,Traum::N,вӧт,خوب
137,Traum::N,вӧтасьӧм,خوب
138,Traum::N,sapnis,خوب
139,Himmel::N,енэж,اسمان
140,Himmel::N,debess,اسمان
141,Sonne::N,шонді,لمر
142,Sonne::N,saule,لمر
143,Mond::N,тӧлысь,سپوږمۍ
144,Mond::N,mēness,سپوږمۍ
145,Stern::N,кодзув,ستوری
146,Stern::N,zvaigzne,ستوری
147,Luft::N,сынӧд,هوا
148,Luft::N,gaiss,هوا
149,Wind::N,тӧв,ورښ
150,Wind::N,vējš,ورښ
151,Welle::N,гы,موج
152,Welle::N,vilnis,موج
153,Wasser::N,ва,اوبه
154,Wasser::N,ūdens,اوبه
155,Stein::N,из,ډبره
156,Stein::N,akmens,ډبره
157,Boden::N,му,مځکه
158,Boden::N,augsne,مځکه
159,Erde::N,му,خاوره
160,Erde::N,му-ва,خاوره
161,Erde::N,zeme,خاوره
162,Staub::N,бус,ګرد
163,Staub::N,бус,خاوره
164,Staub::N,putekļi,ګرد
165,Staub::N,putekļi,خاوره
166,Rauch::N,тшын,دود
167,Rauch::N,тшын,لوګی
168,Rauch::N,dūmi,دود
169,Rauch::N,dūmi,لوګی
170,Funke::N,кинь,سپرغۍ
171,Funke::N,би кинь,سپرغۍ
172,Funke::N,dzirkstele,سپرغۍ
173,Feuer::N,би,اور
174,Feuer::N,uguns,اور
175,Licht::N,югӧр,رڼا
176,Licht::N,gaisma,رڼا
177,Schatten::N,вуджӧр,سیوری
178,Schatten::N,ēna,سیوری
179,Wetter::N,поводдя,هوا
180,Wetter::N,laiks,هوا
181,Nebel::N,ру,لړه
182,Nebel::N,онь,لړه
183,Nebel::N,migla,لړه
184,Wolke::N,кымӧр,ورېځ
185,Wolke::N,mākonis,ورېځ
186,Regen::N,зэр,وریا
187,Regen::N,зэр,باران
188,Regen::N,lietus,وریا
189,Regen::N,lietus,باران
190,Schnee::N,лым,واوره
191,Schnee::N,sniegs,واوره
192,Eis::N,йи,یخ
193,Eis::N,йи,کنګل
194,Eis::N,ledus,یخ
195,Eis::N,ledus,کنګل
196,Frost::N,кӧдзыд,یخ
197,Frost::N,sals,یخ
198,Kälte::N,кӧдзыд,ساړه
199,Kälte::N,saltums,ساړه
200,Kälte::N,aukstums,ساړه
201,Hitze::N,пӧсь,تودوخي
202,Hitze::N,гожӧд,تودوخي
203,Hitze::N,karstums,تودوخي
204,Raureif::N,пуж,سپینه پرخه
205,Raureif::N,гыӧр,سپینه پرخه
206,Raureif::N,sarma,سپینه پرخه
207,Regenbogen::N,ӧшкамӧшка,بوډۍ ټال
208,Regenbogen::N,ӧшкамӧшка,سره زرغونه
209,Regenbogen::N,varavīksne,بوډۍ ټال
210,Regenbogen::N,varavīksne,سره زرغونه
211,Donner::N,гым,تالنده
212,Donner::N,pērkons,تالنده
213,Strömung::N,ва ныр,بهېدنه
214,Strömung::N,визувтӧм,بهېدنه
215,Strömung::N,straume,بهېدنه
216,Strömung::N,strāvojums,بهېدنه
217,Tropfen::N,войт,قطره
218,Tropfen::N,войт,څاڅکی
219,Tropfen::N,lāse,قطره
220,Tropfen::N,lāse,څاڅکی
221,Schaum::N,быг,ځګ
222,Schaum::N,быгзьӧм,ځګ
223,Schaum::N,putas,ځګ
224,Schmutz::N,няйт,ناپاکي
225,Schmutz::N,dubļi,ناپاکي
226,See::N,ты,جهیل
227,See::N,ezers,جهیل
228,Sumpf::N,гыбад,جبه
229,Sumpf::N,кад,جبه
230,Sumpf::N,dumbrājs,جبه
231,Sumpf::N,staignājs,جبه
232,Moor::N,нюр,جبه
233,Moor::N,purvs,جبه
234,Moor::N,muklājs,جبه
235,Wiese::N,видз,چمن
236,Wiese::N,видз,شنېلی
237,Wiese::N,pļava,چمن
238,Wiese::N,pļava,شنېلی
239,Wald::N,вӧр,ځنګل
240,Wald::N,mežs,ځنګل
241,Hügel::N,дзиб,تپه
242,Hügel::N,мыльк,تپه
243,Hügel::N,нӧрыс,تپه
244,Hügel::N,paugurs,تپه
245,Anhöhe::N,мыльк,غونډۍ
246,Anhöhe::N,нӧрыс,غونډۍ
247,Anhöhe::N,paugurs,غونډۍ
248,Berg::N,чой,غ‍‍‍‍‍ر
249,Berg::N,керӧс,غ‍‍‍‍‍ر
250,Berg::N,kalns,غ‍‍‍‍‍ر
251,Gipfel::N,чук,څوکه
252,Gipfel::N,virsotne,څوکه
253,Höhle::N,рудӧг,کاز
254,Höhle::N,ala,کاز
255,Abhang::N,ньывк,لمن
256,Abhang::N,бокша,لمن
257,Abhang::N,nogāze,لمن
258,Quelle::N,ӧшмӧс,چینه
259,Quelle::N,avots,چینه
260,Bach::N,шор,واله
261,Bach::N,urga,واله
262,Bach::N,strauts,واله
263,Fluss::N,ю,سیند
264,Fluss::N,upe,سیند
265,Ufer::N,вадор,غاړه
266,Ufer::N,krasts,غاړه
267,Küste::N,вадор,ساحل
268,Küste::N,piekraste,ساحل
269,Festland::N,му,وچه
270,Festland::N,sauszeme,وچه
271,Meer::N,саридз,بحر
272,Meer::N,саридз,سمندر
273,Meer::N,jūra,بحر
274,Meer::N,jūra,سمندر
275,Bucht::N,куръя,کارۍ
276,Bucht::N,līcis,کارۍ
277,Insel::N,ді,ټاپو
278,Insel::N,ді,جزيره
279,Insel::N,sala,ټاپو
280,Insel::N,sala,جزيره
281,Blume::N,дзоридз,ګل
282,Blume::N,puķe,ګل
283,Blume::N,zieds,ګل
284,Gras::N,турун,واښه
285,Gras::N,zāle,واښه
286,Wurzel::N,вуж,ریښه
287,Wurzel::N,sakne,ریښه
288,Baum::N,пу,ونه
289,Baum::N,koks,ونه
290,Stamm::N,пучер,ډډ
291,Stamm::N,stumbrs,ډډ
292,Rinde::N,кырсь,پوستکی
293,Rinde::N,miza,پوستکی
294,Ast::N,ув,ښاخ
295,Ast::N,zars,ښاخ
296,Zweig::N,вож,څانګه
297,Zweig::N,nozare,څانګه
298,Blatt::N,кор,پاڼه
299,Blatt::N,lapa,پاڼه
300,Birke::N,кыдз,توس
301,Birke::N,bērzs,توس
302,Kiefer[Baum]::N,пожӧм,نښتر
303,Kiefer[Baum]::N,priede,نښتر
304,Weide[Baum]::N,бадь,وله
305,Weide[Baum]::N,kārkls,وله
306,Tanne::N,коз,ناجو
307,Tanne::N,egle,ناجو
308,Horn::N,сюр,ښکر
309,Horn::N,rags,ښکر
310,Feder::N,гӧн,بڼکه
311,Feder::N,тывборд,بڼکه
312,Feder::N,spalva,بڼکه
313,Fell::N,ку,پوستکی
314,Fell::N,āda,پوستکی
315,Flügel::N,борд,وزر
316,Flügel::N,spārns,وزر
317,Klaue::N,гыж,پنجه
318,Klaue::N,гыж,منګول
319,Klaue::N,nags,پنجه
320,Klaue::N,nags,منګول
321,Kralle::N,гыж,پنجه
322,Kralle::N,гыж,منګول
323,Kralle::N,nags,پنجه
324,Kralle::N,nags,منګول
325,Schwanz::N,бӧж,لکۍ
326,Schwanz::N,ļipa,لکۍ
327,Ei::N,кольк,وۍ
328,Ei::N,кольк,هګۍ
329,Ei::N,ola,وۍ
330,Ei::N,ola,هګۍ
331,Nest::N,поз,جاله
332,Nest::N,ligzda,جاله
333,Bau::N,горс,کاز
334,Bau::N,пырмӧс,کاز
335,Bau::N,гу,کاز
336,Bau::N,ala,کاز
337,Tier::N,пемӧс,ژوی
338,Tier::N,пемӧс,حیوان
339,Tier::N,dzīvnieks,ژوی
340,Tier::N,dzīvnieks,حیوان
341,Herde::N,стада,رمه
342,Herde::N,стада,غېله
343,Herde::N,кельӧб,رمه
344,Herde::N,кельӧб,غېله
345,Herde::N,ganāmpulks,رمه
346,Herde::N,ganāmpulks,غېله
347,Kuh::N,мӧс,غوا
348,Kuh::N,govs,غوا
349,Bulle::N,ӧш,غوئی
350,Bulle::N,bullis,غوئی
351,Pferd::N,вӧв,آس
352,Pferd::N,zirgs,آس
353,Schaf::N,ыж,پسه
354,Schaf::N,aita,پسه
355,Schwein::N,порсь,سرکوزی
356,Schwein::N,cūka,سرکوزی
357,Hund::N,пон,سپی
358,Hund::N,suns,سپی
359,Katze::N,кань,پشه
360,Katze::N,kaķis,پشه
361,Bär::N,ош,خرس
362,Bär::N,lācis,خرس
363,Eichhörnchen::N,ур,خړ لمی
364,Eichhörnchen::N,vāvere,خړ لمی
365,Elch::N,йӧра,ګوزن
366,Elch::N,alnis,ګوزن
367,Fuchs::N,руч,سپلم
368,Fuchs::N,lapsa,سپلم
369,Hase::N,кӧч,سوی
370,Hase::N,zaķis,سوی
371,Maus::N,шыр,مږک
372,Maus::N,pele,مږک
373,Wolf::N,кӧин,لېوه
374,Wolf::N,vilks,لېوه
375,Vogel::N,кай,مرغه
376,Vogel::N,лэбач,مرغه
377,Vogel::N,putns,مرغه
378,Schwarm::N,чукӧр,سېل
379,Schwarm::N,spiets,سېل
380,Huhn::N,курӧг,چرګه
381,Huhn::N,vista,چرګه
382,Hahn::N,петук,چرګ
383,Hahn::N,gailis,چرګ
384,Gans::N,дзодзӧг,بته
385,Gans::N,zoss,بته
386,Adler::N,кутш,عقاب
387,Adler::N,ērglis,عقاب
388,Ente::N,утка,ایلۍ
389,Ente::N,pīle,ایلۍ
390,Eule::N,сюзь,ګونګی
391,Eule::N,pūce,ګونګی
392,Kranich::N,тури,کلنګ
393,Kranich::N,dzērve,کلنګ
394,Krähe::N,рака,کارغه
395,Krähe::N,vārna,کارغه
396,Kuckuck::N,кӧк,فاخته
397,Kuckuck::N,dzeguze,فاخته
398,Schwan::N,юсь,قو
399,Schwan::N,gulbis,قو
400,Fisch::N,чери,کب
401,Fisch::N,чери,ماهی
402,Fisch::N,zivs,کب
403,Fisch::N,zivs,ماهی
404,Barsch::N,ёкыш,
405,Barsch::N,asaris,
406,Hecht::N,сир,
407,Hecht::N,līdaka,
408,Schlange[Tier]::N,кый,مار
409,Schlange[Tier]::N,čūska,مار
410,Wurm::N,номыр,چینجی
411,Wurm::N,tārps,چینجی
412,Spinne::N,черань,غڼه
413,Spinne::N,черань,تارکښ
414,Spinne::N,zirneklis,غڼه
415,Spinne::N,zirneklis,تارکښ
416,Ameise::N,кодзувкот,مېږی
417,Ameise::N,skudra,مېږی
418,Laus::N,той,سپږه
419,Laus::N,uts,سپږه
420,Mücke::N,ном,ماشی
421,Mücke::N,ods,ماشی
422,Fliege::N,гут,مچ
423,Fliege::N,muša,مچ
424,Schmetterling::N,бобув,پتنګ
425,Schmetterling::N,tauriņš,پتنګ
426,Beere::N,тусь,مېوۍ
427,Beere::N,вотӧс,مېوۍ
428,Beere::N,oga,مېوۍ
429,Apfel::N,яблӧг,مڼه
430,Apfel::N,ābols,مڼه
431,Pilz::N,тшак,خرېړی
432,Pilz::N,sēne,خرېړی
433,Zwiebel::N,луккок,پیاز
434,Zwiebel::N,йӧнгыль,پیاز
435,Zwiebel::N,sīpols,پیاز
436,Saat::N,тусь,تخم
437,Saat::N,кӧйдыс,تخم
438,Saat::N,sēkla,تخم
439,Korn::N,тусь,تخم
440,Korn::N,тусь,دانه
441,Korn::N,grauds,تخم
442,Korn::N,grauds,دانه
443,Heu::N,турун,بوس
444,Heu::N,турун,پروړه
445,Heu::N,siens,بوس
446,Heu::N,siens,پروړه
447,Schale::N,кор,پوستکی
448,Schale::N,čaula,پوستکی
449,Schale::N,čaumala,پوستکی
450,Grube::N,гу,کنده
451,Grube::N,bedre,کنده
452,Falle::N,лэч,دام
453,Falle::N,лэч,لومه
454,Falle::N,slazds,دام
455,Falle::N,slazds,لومه
456,Falle::N,lamatas,دام
457,Falle::N,lamatas,لومه
458,Schlinge::N,лэч,کړۍ
459,Schlinge::N,cilpa,کړۍ
460,Spur::N,туй,نښه
461,Spur::N,pēda,نښه
462,Asche::N,пӧм,آس
463,Asche::N,пӧм,ایره
464,Asche::N,pelni,آس
465,Asche::N,pelni,ایره
466,Dreck::N,няйт,ناپاکي
467,Dreck::N,dubļi,ناپاکي
468,Eisen::N,кӧрт,اوسپنه
469,Eisen::N,dzelzs,اوسپنه
470,Gold::N,зарни,سره زر
471,Gold::N,zelts,سره زر
472,Silber::N,эзысь,نقره
473,Silber::N,эзысь,سپین زر
474,Silber::N,sudrabs,نقره
475,Silber::N,sudrabs,سپین زر
476,Kohle::N,шом,سکور
477,Kohle::N,шом,سکاره
478,Kohle::N,ogle,سکور
479,Kohle::N,ogle,سکاره
480,Glas::N,стеклӧ,ښيښه
481,Glas::N,stikls,ښيښه
482,Lehm::N,сёй,خټه
483,Lehm::N,māls,خټه
484,Sand::N,лыа,شګه
485,Sand::N,smiltis,شګه
486,Mensch::N,морт,انسان
487,Mensch::N,cilvēks,انسان
488,Mann::N,аймӧрт,سړی
489,Mann::N,аймӧрт,نارینه
490,Mann::N,мужичӧй,سړی
491,Mann::N,мужичӧй,نارینه
492,Mann::N,vīrietis,سړی
493,Mann::N,vīrietis,نارینه
494,Frau::N,ань,ښځه
495,Frau::N,нывбаба,ښځه
496,Frau::N,sieviete,ښځه
497,Kind::N,кага,بچی
498,Kind::N,кага,ماشوم
499,Kind::N,bērns,بچی
500,Kind::N,bērns,ماشوم
501,Junge::N,пи,هلک
502,Junge::N,zēns,هلک
503,Junge::N,puika,هلک
504,Junge::N,puisis,هلک
505,Mädchen::N,ныв,نجلۍ
506,Mädchen::N,meiča,نجلۍ
507,Mädchen::N,skuķis,نجلۍ
508,Mädchen::N,meitene,نجلۍ
509,Familie::N,семья,کورنۍ
510,Familie::N,ģimene,کورنۍ
511,Großvater::N,пӧль,بابا
512,Großvater::N,vecaistēvs,بابا
513,Großmutter::N,баб,انا
514,Großmutter::N,vecāmāte,انا
515,Eltern::N,ай-мам,مور او پلار
516,Eltern::N,бать-мам,مور او پلار
517,Eltern::N,vecāki,مور او پلار
518,Vater::N,бать,پلار
519,Vater::N,ай,پلار
520,Vater::N,tēvs,پلار
521,Mutter::N,мам,مور
522,Mutter::N,māte,مور
523,Sohn::N,пи,زوی
524,Sohn::N,dēls,زوی
525,Tochter::N,ныв,لور
526,Tochter::N,meita,لور
527,Bruder::N,вок,ورور
528,Bruder::N,brālis,ورور
529,Schwester::N,чой,خور
530,Schwester::N,māsa,خور
531,Onkel::N,дядь,تره
532,Onkel::N,дядь,ماما
533,Onkel::N,tēvocis,تره
534,Onkel::N,tēvocis,ماما
535,Tante::N,тьӧт,خاله
536,Tante::N,tante,خاله
537,Ehemann::N,верӧс,مېړه
538,Ehemann::N,vīrs,مېړه
539,Ehefrau::N,гӧтыр,مېرمن
540,Ehefrau::N,sieva,مېرمن
541,Freude::N,радлун,خوشحالي
542,Freude::N,prieks,خوشحالي
543,Gelächter::N,серам,خندا
544,Gelächter::N,smiekli,خندا
545,Glück::N,шуд,بخت
546,Glück::N,laime,بخت
547,Kummer::N,шог,غم
548,Kummer::N,bēdas,غم
549,Kummer::N,raizes,غم
550,Wunsch::N,кӧсйӧм,هيله
551,Wunsch::N,кӧсйӧм,غوښتنه
552,Wunsch::N,vēlme,هيله
553,Wunsch::N,vēlme,غوښتنه
554,Wunsch::N,vēlējums,هيله
555,Wunsch::N,vēlējums,غوښتنه
556,Lust::N,кыскӧм,شوق
557,Lust::N,кыскӧм,مینه
558,Lust::N,радейтӧм,شوق
559,Lust::N,радейтӧм,مینه
560,Lust::N,kāre,شوق
561,Lust::N,kāre,مینه
562,Geist::N,лов,روح
563,Geist::N,gars,روح
564,Gedanke::N,мӧвп,فکر
565,Gedanke::N,doma,فکر
566,Gedächtnis::N,паметь,یاد
567,Gedächtnis::N,паметь,حافظه
568,Gedächtnis::N,atmiņa,یاد
569,Gedächtnis::N,atmiņa,حافظه
570,Verstand::N,вежӧр,عقل
571,Verstand::N,вежӧр,شعور
572,Verstand::N,prāts,عقل
573,Verstand::N,prāts,شعور
574,Sinn::N,мог,معنی
575,Sinn::N,вежӧртас,معنی
576,Sinn::N,nozīme,معنی
577,Grund::N,помка,علت
578,Grund::N,помка,اساس
579,Grund::N,pamats,علت
580,Grund::N,pamats,اساس
581,Grund::N,iemesls,علت
582,Grund::N,iemesls,اساس
583,Wahrheit::N,збыль,حقیقت
584,Wahrheit::N,збыльтор,حقیقت
585,Wahrheit::N,taisnība,حقیقت
586,Wahrheit::N,patiesība,حقیقت
587,Gespräch::N,сёрни,مرکه
588,Gespräch::N,сёрни,خبرې اترې
589,Gespräch::N,saruna,مرکه
590,Gespräch::N,saruna,خبرې اترې
591,Märchen::N,мойд,افسانه
592,Märchen::N,pasaka,افسانه
593,Erzählung::N,висьт,قصه
594,Erzählung::N,висьт,کیسه
595,Erzählung::N,stāsts,قصه
596,Erzählung::N,stāsts,کیسه
597,Erzählung::N,nostāsts,قصه
598,Erzählung::N,nostāsts,کیسه
599,Nachricht::N,юӧртӧм,خبر
600,Nachricht::N,ziņa,خبر
601,Neuigkeit::N,выльтор,نوی خبر
602,Neuigkeit::N,jaunums,نوی خبر
603,Name::N,ним,نوم
604,Name::N,vārds,نوم
605,Rätsel::N,нӧдкыв,کیسۍ
606,Rätsel::N,нӧдкыв,چیستان
607,Rätsel::N,mīkla,کیسۍ
608,Rätsel::N,mīkla,چیستان
609,Rede::N,сёрни,وینا
610,Rede::N,runa,وینا
611,Sprache::N,кыв,ژبه
612,Sprache::N,valoda,ژبه
613,Stimme::N,гӧлӧс,غږ
614,Stimme::N,гӧлӧс,اواز
615,Stimme::N,вом шы,غږ
616,Stimme::N,вом шы,اواز
617,Stimme::N,balss,غږ
618,Stimme::N,balss,اواز
619,Wort::N,кыв,لغت
620,Wort::N,кыв,کلمه
621,Wort::N,vārds,لغت
622,Wort::N,vārds,کلمه
623,Zeichen::N,пас,نښه
624,Zeichen::N,пас,اشاره
625,Zeichen::N,zīme,نښه
626,Zeichen::N,zīme,اشاره
627,Ruf::N,чукӧстчӧм,ږغ
628,Ruf::N,чукӧстчӧм,بلنه
629,Ruf::N,корӧм,ږغ
630,Ruf::N,корӧм,بلنه
631,Ruf::N,sauciens,ږغ
632,Ruf::N,sauciens,بلنه
633,Lärm::N,шы,غالمغال
634,Lärm::N,зык,غالمغال
635,Lärm::N,зычитӧм,غالمغال
636,Lärm::N,troksnis,غالمغال
637,Laut::N,шы,ږغ
638,Laut::N,skaņa,ږغ
639,Ton::N,шы,اواز
640,Ton::N,tonis,اواز
641,Lied::N,сьылан,غزله
642,Lied::N,сьылан,سندره
643,Lied::N,сьыланкыв,غزله
644,Lied::N,сьыланкыв,سندره
645,Lied::N,dziesma,غزله
646,Lied::N,dziesma,سندره
647,Ruhe::N,чӧв,ارامي
648,Ruhe::N,miers,ارامي
649,Leute::N,йӧз,خلک
650,Leute::N,войтыр,خلک
651,Leute::N,ļaudis,خلک
652,Leute::N,cilvēki,خلک
653,Volk::N,йӧз,ولس
654,Volk::N,войтыр,ولس
655,Volk::N,tauta,ولس
656,Arbeit::N,удж,کار
657,Arbeit::N,darbs,کار
658,Gast::N,гӧсть,مېلمه
659,Gast::N,viešņa,مېلمه
660,Gast::N,ciemiņš,مېلمه
661,Geschenk::N,козин,تحفه
662,Geschenk::N,козин,سوغات
663,Geschenk::N,dāvana,تحفه
664,Geschenk::N,dāvana,سوغات
665,Spiel::N,ворсан,لوبه
666,Spiel::N,rotaļa,لوبه
667,Gesellschaft::N,котыр,ډله
668,Gesellschaft::N,biedrība,ډله
669,Gesellschaft::N,kompānija,ډله
670,Hilfe::N,отсӧг,کومک
671,Hilfe::N,отсӧг,مرسته
672,Hilfe::N,palīdzība,کومک
673,Hilfe::N,palīdzība,مرسته
674,Freund::N,ёрт,ملګری
675,Freund::N,draugs,ملګری
676,Kamerad::N,ёрт,انډيوال
677,Kamerad::N,biedrs,انډيوال
678,Angelegenheit::N,мог,موضوع
679,Angelegenheit::N,делӧ,موضوع
680,Angelegenheit::N,darīšana,موضوع
681,Anzahl::N,лыд,شمېر
682,Anzahl::N,лыд,تعداد
683,Anzahl::N,тшӧт,شمېر
684,Anzahl::N,тшӧт,تعداد
685,Anzahl::N,skaits,شمېر
686,Anzahl::N,skaits,تعداد
687,Anzahl::N,daudzums,شمېر
688,Anzahl::N,daudzums,تعداد
689,Art::N,сикас,ډول
690,Art::N,suga,ډول
691,Art::N,šķira,ډول
692,Stück::N,тор,ټوټه
693,Stück::N,gabals,ټوټه
694,Teil::N,юкӧн,برخه
695,Teil::N,daļa,برخه
696,Hälfte::N,пӧв,نیم
697,Hälfte::N,джын,نیم
698,Hälfte::N,puse,نیم
699,Kreis::N,кытш,دایره
700,Kreis::N,aplis,دایره
701,Kreis::N,riņķis,دایره
702,Kreuz::N,перна,صلیب
703,Kreuz::N,крест,صلیب
704,Kreuz::N,krusts,صلیب
705,Linie::N,визь,خط
706,Linie::N,визь,لیکه
707,Linie::N,līnija,خط
708,Linie::N,līnija,لیکه
709,Strich::N,визь,کرښه
710,Strich::N,svītra,کرښه
711,Abstand::N,кост,فاصله
712,Abstand::N,коласт,فاصله
713,Abstand::N,atstarpe,فاصله
714,Entfernung::N,ылна,واټن
715,Entfernung::N,attālums,واټن
716,Entfernung::N,atstatums,واټن
717,Gegend::N,му-ва,سیمه
718,Gegend::N,му-ва,منطقه
719,Gegend::N,apvidus,سیمه
720,Gegend::N,apvidus,منطقه
721,Gegend::N,apgabals,سیمه
722,Gegend::N,apgabals,منطقه
723,Platz::N,ылдӧс,ځای
724,Platz::N,йир,ځای
725,Platz::N,гӧгӧртас,ځای
726,Platz::N,vieta,ځای
727,Ort::N,ин,ځای
728,Ort::N,места,ځای
729,Ort::N,vieta,ځای
730,Seite::N,бок,مخ
731,Seite::N,бок,اړخ
732,Seite::N,ӧтарладор,مخ
733,Seite::N,ӧтарладор,اړخ
734,Seite::N,sāns,مخ
735,Seite::N,sāns,اړخ
736,Mitte::N,шӧр,وسط
737,Mitte::N,шӧр,مینځ
738,Mitte::N,vidus,وسط
739,Mitte::N,vidus,مینځ
740,Gegenstand::N,кӧлуй,شی
741,Gegenstand::N,priekšmets,شی
742,Sache::N,добра,شی
743,Sache::N,добра,څيز
744,Sache::N,lieta,شی
745,Sache::N,lieta,څيز
746,Rand::N,дор,څنډه
747,Rand::N,дор,کناره
748,Rand::N,mala,څنډه
749,Rand::N,mala,کناره
750,Rand::N,apmale,څنډه
751,Rand::N,apmale,کناره
752,Kante::N,дор,اړخ
753,Kante::N,šķautne,اړخ
754,Ecke::N,пельӧс,ګوټ
755,Ecke::N,kakts,ګوټ
756,Ecke::N,stūris,ګوټ
757,Spitze::N,йыв,څوکه
758,Spitze::N,smaile,څوکه
759,Spitze::N,galotne,څوکه
760,Ende::N,пом,څوکه
761,Ende::N,gals,څوکه
762,Ende::N,uzgalis,څوکه
763,Loch::N,розь,سوری
764,Loch::N,caurums,سوری
765,Winkel::N,пельӧс,کنج
766,Winkel::N,пельӧс,کوتی
767,Winkel::N,leņķis,کنج
768,Winkel::N,leņķis,کوتی
769,Muster::N,сер,نمونه
