,Concept_ID,sk,uz
806,achtzig::NUM,osemdesiat,sakson
807,neunzig::NUM,deväťdesiat,to'qson
808,hundert::NUM,sto,yuz
809,tausend::NUM,tisíc,ming
810,und::CNJ,i,va
811,oder::CNJ,alebo,yo
812,stehen::V,stáť,turmoq
813,sitzen::V,sedieť,o'tirmoq
814,liegen::V,ležať,yotmoq
815,hängen::V,visieť,osilmoq
816,werden::V,stať sa,bo'lmoq
817,passieren::V,stať sa,bo'lib o'tmoq
818,beginnen::V,začať sa,boshlanmoq
819,enden::V,končiť sa,bitmoq
820,wechseln::V,meniť sa,o'zgarmoq
821,aufgehen[Sonne]::V,vychádzať,chiqmoq
822,untergehen[Sonne]::V,zapadnúť,botmoq
823,scheinen[Sonne]::V,svietiť,yaraqlamoq
824,donnern::V,hrmieť,gulduramoq
825,wehen::V,viať,elpimoq
826,strömen::V,prúdiť,oqmoq
827,fließen::V,tiecť,oqmoq
828,sich drehen::V,točiť sa,aylanmoq
829,sich drehen::V,krútiť sa,aylanmoq
830,schwanken::V,kolísať,qoqilmoq
831,schwanken::V,klátiť sa,qoqilmoq
832,schwingen::V,kývať sa,lopillamoq
833,schwingen::V,chvieť sa,lopillamoq
834,fallen::V,padať,tushmoq
835,brennen::V,páliť,yonmoq
836,brennen::V,horieť,yonmoq
837,rauchen::V,dymiť sa,tutamoq
838,regnen::V,pršať,yomg'ir yog'moq
839,gefrieren::V,zamrznút,muzlamoq
840,tauen::V,taviť sa,ärimoq
841,schmelzen::V,taviť sa,ärimoq
842,trocknen::V,schnúť,qurimoq
843,sieden::V,vrieť,qaynamoq
844,faulen::V,hniť,chirimoq
845,verfaulen::V,zhniť,chirimoq
846,reißen::V,pretrhnúť sa,qayt qilmoq
847,versinken::V,zapadnúť,g'arq bo'lmoq
848,versinken::V,potopiť sa,g'arq bo'lmoq
849,vergehen::V,plynúť,o'tmoq
850,erscheinen::V,objaviť sa,zuhur ätmoq
851,verschwinden::V,zmiznúť,yo'qolmoq
852,sinken::V,klesať,pasaymoq
853,abnehmen::V,ubúdať,kamaymoq
854,zunehmen::V,pribúdať,urchimoq
855,steigen::V,stúpať,oshmoq
856,wachsen::V,rásť,o'smoq
857,glänzen::V,jagať sa,porlamoq
858,glänzen::V,lesknúť sa,porlamoq
859,funkeln::V,iskriť sa,yalt ätmoq
860,lärmen::V,lomoziť,taraq ätmoq
861,läuten::V,cengať,jiringlamoq
862,klingeln::V,zvoniť,jiringlamoq
863,klirren::V,rinčať,sharaqlamoq
864,brausen::V,hučať,vag'illamoq
865,rauschen::V,šumieť,shitirlamoq
866,klingen::V,znieť,yangramoq
867,klingen::V,zvoniť,yangramoq
868,bellen::V,štekať,hurmoq
869,bellen::V,brechať,hurmoq
870,heulen::V,vyť,uvlamoq
871,blasen::V,duť,puflamoq
872,blasen::V,fúkať,puflamoq
873,pfeifen::V,pískať,xushtak chalmoq 
874,pfeifen::V,hvízdať,xushtak chalmoq 
875,schreien::V,kričať,qiyqirmoq
876,stöhnen::V,stenať,nola qilmoq
877,zittern::V,triasť sa,titramoq
878,leben::V,žiť,yashamoq
879,geboren werden::V,narodiť sa,tug'ilmoq
880,atmen::V,dýchať,nafas chiqarmoq
881,trinken::V,piť,ichmoq
882,essen::V,jesť,emoq
883,schlucken::V,zhltnuť,yutmoq
884,müde werden::V,unaviť sa,horimoq
885,einschlafen::V,usnúť,uxlab qolmoq
886,einschlafen::V,zaspať,uxlab qolmoq
887,schlafen::V,spať,uxlamoq
888,aufwachen::V,zobudiť sa,uyg'onmoq
889,aufstehen::V,vstať,qo'pmoq
890,sich erholen::V,zotavovať sa,dam olmoq
891,sich erholen::V,oddýchovať si,dam olmoq
892,krank werden::V,ochorieť,kasallanmoq
893,krank sein::V,chorieť,betob yotmoq
894,krank sein::V,byť chorý,betob yotmoq
895,schmerzen::V,bolieť,og'rimoq
896,husten::V,kašľať,yo'talmoq
897,genesen::V,uzdraviť sa,tuzalmoq
898,sterben::V,umrieť,o'lmoq
899,sterben::V,zomrieť,o'lmoq
900,umkommen::V,zahynúť,halok bo'lmoq
901,sich bewegen::V,pohybovať sa,harakat qilmoq
902,sich rühren::V,hnúť sa,qimirlamoq
903,sich erheben::V,zdvihnúť sa,qo'pmoq
904,sich setzen::V,sadnúť si,o'tirmoq
905,hinfallen::V,spadnúť,yiqilmoq
906,laufen::V,bežať,yurmoq
907,schreiten::V,kráčať,yurmoq
908,spazierengehen::V,prechádzať sa,sayr ätmoq
909,eilen::V,súriť,tezlamoq
910,sich beeilen::V,ponáhľať sa,shoshmoq
911,sausen::V,hučať,chopqillamoq
912,rennen::V,bežať,yugurmoq
913,springen::V,skákať,sakramoq
914,klettern::V,liezť,yuqorilamoq
915,schaukeln::V,húpať,irg'amoq
916,schaukeln::V,hojdať,irg'amoq
917,kriechen::V,liezť,ämaklamoq
918,kriechen::V,plaziť sa,ämaklamoq
919,schwimmen::V,plávať,suzmoq
920,tauchen::V,ponoriť sa,chu'mmoq
921,rudern::V,veslovať,eshkak eshmoq
922,fahren::V,ísť,haydamoq
923,fahren::V,jazdiť,haydamoq
924,fliegen::V,letieť,uchmoq
925,gehen::V,ísť,bormoq
926,weggehen::V,odísť,ketoq
927,weggehen::V,odchádzať,ketoq
928,abfahren::V,odcestovať,jo'namoq
929,anhalten::V,zadržať sa,to'xtamoq
930,anhalten::V,zastaviť sa,to'xtamoq
931,hineingehen::V,vchádzať,kirmoq
932,eintreten::V,vojsť,kirmoq
933,eintreten::V,vstúpiť,kirmoq
934,kommen::V,prísť,kelmoq
935,ankommen::V,prísť,etib kelmoq
936,ankommen::V,doraziť,etib kelmoq
937,zurückkommen::V,vrátiť sa,qaytib kelmoq
938,bleiben::V,ostať,qolmoq
939,bleiben::V,zostať,qolmoq
940,warten::V,čakať,poylamoq
941,erwarten::V,očakávať,kutmoq
942,suchen::V,hľadať,izlamoq
943,finden::V,nájsť,topmoq
944,versuchen::V,skúsiť,chalishmoq
945,versuchen::V,pokúsiť sa,chalishmoq
946,vorbereiten::V,pripraviť,hozirlamoq
947,lieben::V,ľúbiť,sevmoq
948,lieben::V,milovať,sevmoq
949,mögen::V,mať rád,ardoqlamoq
950,lachen::V,smiať sa,kulmoq
951,rühren::V,dojať,ta'sirlantirmoq
952,weinen::V,plakať,yig'lamoq
953,schimpfen::V,nadávať,koyinmoq
954,sich ärgern::V,hnevať sa,g'azab qilmoq
955,sich ärgern::V,zlostiť sa,g'azab qilmoq
956,sich fürchten::V,báť sa,hurkmoq
957,fürchten::V,báť sa,qo'rqmoq
958,fliehen::V,utekať,qochmoq
959,flüchten::V,utiecť,qochmoq
960,sehen::V,vidieť,ko'rmoq
961,anschauen::V,pozrieť sa na,razm solmoq
962,ansehen::V,pozrieť,razm qilmoq
963,hören::V,počúvať,äshitmoq
964,zuhören::V,počúvať,tinglamoq
965,probieren::V,ochutnať,tatib ko'rmoq
966,riechen::V,ňuchať,iskamoq
967,fühlen::V,cítiť,sezmoq
968,fühlen::V,pociťovať,sezmoq
969,scheinen::V,zdať sa,tuyilmoq
970,zu sehen sein::V,byť vidieť,ko'rinmoq
971,vernehmen::V,počuť,äshitmoq
972,frieren::V,mrznúť,sovuq qotmoq
973,frieren::V,oziabať,sovuq qotmoq
974,tun::V,robiť,ätmoq
975,können::V,môcť,-a olmoq
976,können::V,môcť,-y olmoq
977,wollen::V,chcieť,istamoq
978,anfangen::V,začať,boshlamoq
979,beenden::V,skončiť,bitirmoq
980,aufhören::V,prestať,tinmoq
981,gelingen::V,podariť sa,muvaffaqiyat qozonmoq
982,geraten::V,dariť sa,bo'lmoq
983,öffnen::V,otvoriť,ochmoq
984,schließen::V,zavrieť,yopmoq
985,stellen::V,postaviť,qo'ymoq
986,setzen::V,posadiť,o'tqazmoq
987,legen::V,klásť,yotqizmoq
988,legen::V,položiť,yotqizmoq
989,berühren::V,dotykať sa,tegmoq
990,verbinden::V,spojiť,ulamoq
991,bedecken::V,pokryť,bekitmoq
992,aufhängen::V,zavesiť,ildirmoq
993,anzünden::V,zapáliť,yondirmoq
994,aufheben::V,zdvihnúť,ko'tarmoq
995,zurücklassen::V,zanechať,ayrilmoq
996,verlieren::V,stratiť,yo'qotmoq
997,fallen lassen::V,pustiť,tushirmoq
998,machen::V,robiť,qilmoq
999,herstellen::V,vyrobiť,chiqarmoq
1000,bauen::V,stavať,solmoq
1001,bauen::V,budovať,solmoq
1002,reparieren::V,opraviť,tuzatmoq
1003,verbessern::V,zlepšiť,isloh qilmoq
1004,ändern::V,zmeniť,o'zgartirmoq
1005,ändern::V,preinačiť,o'zgartirmoq
1006,graben::V,ryť,qazimoq
1007,graben::V,kopať,qazimoq
1008,beugen::V,ohnúť,bukmoq
1009,biegen::V,ohnúť,bukmoq
1010,drehen::V,točiť,aylantirmoq
1011,drehen::V,krútiť,aylantirmoq
1012,wenden::V,obrátiť,burmoq
1013,wenden::V,prevrátiť,burmoq
1014,umdrehen::V,otočiť,ag'darmoq
1015,umdrehen::V,obrátiť,ag'darmoq
1016,heben::V,dvíhať,yuksaltirmoq
1017,heben::V,povzniesť,yuksaltirmoq
1018,hochheben::V,zdvihnúť,ko'tarmoq
1019,ergreifen::V,uchopiť sa,tutamlamoq
1020,halten::V,držať,tutmoq
1021,drücken::V,tisnúť,bosmoq
1022,schieben::V,posunovať,surmoq
1023,kratzen::V,škrabať,qashimoq
1024,lecken::V,lízať,mijimoq
1025,beißen::V,kúsať,tishlamoq
1026,abreißen::V,odtrhnúť,emirmoq
1027,abschneiden::V,odrezať,cho'rt kesmoq
1028,abschneiden::V,odkrojiť,cho'rt kesmoq
1029,binden::V,zaviazať,bog'lamoq
1030,binden::V,priviazať,bog'lamoq
1031,stecken::V,strčiť,suqmoq
1032,brechen::V,zlomiť,sindirmoq
1033,klopfen::V,tĺcť,dukurlamoq
1034,klopfen::V,klopať,dukurlamoq
1035,hauen::V,nabiť,urmoq
1036,kleben::V,lepiť,yopishtirmoq
1037,kleben::V,nalepiť,yopishtirmoq
1038,reiben::V,trieť,surkamoq
1039,streichen::V,namazať,surkamoq
1040,schleifen::V,ostríť,qayramoq
1041,schneiden::V,rezať,kesmoq
1042,schneiden::V,strihať,kesmoq
1043,rütteln::V,triasť,chayqamoq
1044,rütteln::V,lomcovať,chayqamoq
1045,schütteln::V,triasť,chayqamoq
1046,schütteln::V,potriasť,chayqamoq
1047,schwenken::V,mávať,chayqatmoq
1048,schütten::V,sypať,quymoq
1049,füllen::V,plniť,to'ldirmoq
1050,einwickeln::V,zabaliť,chulg'amoq
1051,tragen::V,niesť,tashimoq
1052,schleppen::V,vliecť,sudramoq
1053,ziehen::V,ťahať,tortmoq
1054,aufbewahren::V,uložiť,tutmoq
1055,aufbewahren::V,uschovať,tutmoq
1056,werfen::V,hodiť,tashlamoq
1057,werfen::V,vrhnúť,tashlamoq
1058,fangen::V,chytať,tutmoq
1059,packen::V,baliť,opqochmoq
1060,packen::V,chytiť,opqochmoq
1061,verstecken::V,skryť,yashirmoq
1062,verstecken::V,schovať,yashirmoq
1063,teilen::V,podeliť,bo'lmoq
1064,teilen::V,rozdeliť,bo'lmoq
1065,schicken::V,posielať,yubormoq
1066,bringen::V,priniesť,keltirmoq
1067,hinzufügen::V,pripojiť,tirkamoq
1068,bekommen::V,dostať,olmoq
1069,erhalten::V,prijať,olmoq
1070,nehmen::V,vziať,olmoq
1071,wählen::V,voliť,saylamoq
1072,auswählen::V,vybrať,saylamoq
1073,auswählen::V,vyvoliť,saylamoq
1074,bewahren::V,zachovať,saqlamoq
1075,behindern::V,zavadzať,xalal bermoq
1076,behindern::V,byť v ceste,xalal bermoq
1077,verderben::V,skaziť,xazon qilmoq
1078,beschädigen::V,ublížiť,buzmoq
1079,beschädigen::V,poškodiť,buzmoq
1080,zerbrechen::V,rozbiť,sindirmoq
1081,zerbrechen::V,prelomiť,sindirmoq
1082,zerreißen::V,pretrhnúť,yirtmoq
1083,zerstören::V,zničiť,vayron qilmoq
1084,verbrennen::V,spáliť,kuydirmoq
1085,geben::V,dať,bermoq
1086,reichen::V,podať,bermoq
1087,schenken::V,darovať,sovg'a qilmoq
1088,versprechen::V,sľúbiť,va'da bermoq
1089,wünschen::V,želať,orziqmoq
1090,loben::V,chváliť,maqtamoq
1091,küssen::V,bozkať,o'pmoq
1092,wiegen::V,kolísať,tebratmoq
1093,zudecken::V,prikryť,yopmoq
1094,wecken::V,zobudiť,uyg'otmoq
1095,zeigen::V,ukázať,ko'rsatmoq
1096,führen::V,viesť,boshlik bo'lmoq
1097,lehren::V,učiť,o'rgatmoq
1098,unterrichten::V,vyučovať,dars bermoq
1099,aufziehen::V,vychovať,o'stirmoq
1100,leiten::V,viesť,boshqarmoq
1101,antreiben::V,popudiť,shoshiltirmoq
1102,lassen::V,dať,ruxsat bermoq
1103,einladen::V,pozvať,taklif kilmoq
1104,einladen::V,povolať,taklif kilmoq
1105,vereinigen::V,spojiť,qo'shmoq
1106,vereinigen::V,zjednotiť,qo'shmoq
1107,besuchen::V,navštíviť,mehmonga bormoq
1108,treffen::V,stretnúť,duchor bo'lmoq
1109,sich versammeln::V,zhromaždiť sa,to'planmoq
1110,spielen::V,hrať,o'ynamoq
1111,singen::V,spievať,yalla qilmoq
1112,tanzen::V,tancovať,raqs qilmoq
1113,sich trennen::V,rozísť sa,yakkalanmoq
1114,verlassen::V,opustiť,qoldirmoq
1115,retten::V,zachrániť,qutqazmoq
1116,bewachen::V,strážiť,qo'rimoq
1117,schützen::V,chrániť,yoniga olmoq
1118,verteidigen::V,brániť,yoqlamoq
1119,sich schlagen::V,biť sa,yoqalashmoq
1120,schießen::V,streliť,otmoq
1121,schießen::V,strieľať,otmoq
1122,siegen::V,zvíťaziť,engmoq
1123,ärgern::V,hnevať,jahl chiqarmoq
1124,ärgern::V,zlostiť,jahl chiqarmoq
1125,schlagen::V,biť,urmoq
1126,schlagen::V,udrieť,urmoq
1127,treten::V,kopnúť,tepmoq
1128,stechen::V,bodnúť,qadamoq
1129,stechen::V,pichnúť,qadamoq
1130,stoßen::V,udrieť,turtmoq
1131,stehlen::V,kradnúť,o'g'rilamoq
1132,stören::V,vyrušiť,tebratmoq
1133,belästigen::V,obťažovať,g'ashini keltirmoq
1134,verbergen::V,skryť,berkitmoq
1135,täuschen::V,sklamať,aldamoq
1136,betrügen::V,klamať,tirriq qilmoq
1137,betrügen::V,podvádzať,tirriq qilmoq
1138,töten::V,zabiť,o'ldirmoq
1139,töten::V,usmrtiť,o'ldirmoq
1140,wohnen::V,bývať,istiqomat qilmoq
1141,arbeiten::V,pracovať,ishlamoq
1142,sammeln::V,zbierať,yig'moq
1143,pflücken::V,trhať,termoq
1144,pflücken::V,oberať,termoq
1145,jagen::V,poľovať,ov qilmoq
1146,fischen::V,loviť ryby,baliq ovlamoq
1147,fischen::V,chytať ryby,baliq ovlamoq
1148,fassen::V,uloviť,ilinmoq
1149,hüten::V,pásť,boqtirmoq
1150,treiben::V,hnať,haydamoq
1151,anbinden::V,priviazať,bog'lamoq
1152,füttern::V,kŕmiť,edirmoq
1153,melken::V,dojiť,sog'moq
1154,hacken::V,seknúť,chopmoq
1155,gießen::V,polievať,oqizmoq
1156,reifen::V,dozrieť,qizarmoq
1157,zubereiten::V,pripraviť,pishirmoq
1158,kochen::V,variť,qaynatmoq
1159,backen::V,piecť,yopmoq
1160,backen::V,smažiť,yopmoq
1161,braten::V,piecť,qovurmoq
1162,braten::V,pražiť,qovurmoq
1163,umrühren::V,pomiešať,atalamoq
1164,stricken::V,pliesť,to'qimoq
1165,nähen::V,šiť,tikmoq
1166,färben::V,zafarbiť,bo'yoqlamoq
1167,reinigen::V,čistiť,tozalamoq
1168,waschen::V,myť,yuvmoq
1169,abwischen::V,utrieť,surkamoq
1170,spülen::V,vyplachovať,chaymoq
1171,fegen::V,zametať,cho'tkalamoq
1172,kehren::V,zametať,supurmoq
1173,baden::V,kúpať sa,cho'milmoq
1174,sich waschen::V,umývať sa,yuvinmoq
1175,ausziehen::V,zobliecť,echintirmoq
1176,anziehen::V,obliecť,kiymoq
1177,sich anziehen::V,obliecť sa,kiyinmoq
1178,kämmen::V,česať,taramoq
1179,schmücken::V,ozdobiť,yasatmoq
1180,sagen::V,povedať,aytmoq
1181,sprechen::V,hovoriť,so'zlamoq
1182,reden::V,rozprávať,gapirmoq
1183,sich unterhalten::V,rozprávať sa,suhbatlashmoq
1184,fragen::V,spýtať sa,so'ramoq
1185,bitten::V,prosiť,iltimos qilmoq
1186,erzählen::V,rozprávať,aytib bermoq
1187,mitteilen::V,oznámiť,bildirmoq
1188,nennen::V,nazvať,atamoq
1189,nennen::V,menovať,atamoq
1190,rufen::V,volať,chaqirmoq
1191,rufen::V,zavolať,chaqirmoq
1192,prahlen::V,vystatovať sa,gerdaymoq
1193,übersetzen::V,preložiť,tarjima qilmoq
1194,denken::V,myslieť,o'ylamoq
1195,glauben::V,veriť,ishonmoq
1196,bemerken::V,podotknuť,payqamoq
1197,bemerken::V,spozorovať,payqamoq
1198,erkennen::V,poznať,tanimoq
1199,begreifen::V,pochopiť,tushunmoq
1200,begreifen::V,porozumieť,tushunmoq
1201,verstehen::V,rozumieť,anglamoq
1202,lernen::V,učiť sa,o'qimoq
1203,wissen::V,vedieť,bilmoq
1204,sich erinnern an::V,pamätať si na,äsni tanimoq
1205,vergessen::V,zabudnuť,unutmoq
1206,messen::V,merať,o'lchamoq
1207,zählen::V,počítať,raqamlamoq
1208,rechnen::V,rátať,cho'tlamoq
1209,rechnen::V,počítať,cho'tlamoq
1210,lesen::V,čítať,o'qimoq
1211,malen::V,maľovať,rasm solmoq
1212,zeichnen::V,kresliť,chizmoq
1213,schreiben::V,písať,yozmoq
1214,besitzen::V,mať,ägalamoq
1215,besitzen::V,vlastniť,ägalamoq
1216,kaufen::V,kúpiť,olmoq
1217,verkaufen::V,predať,sotmoq
1218,bezahlen::V,zaplatiť,to'lamoq
1219,zahlen::V,platiť,to'lamoq
1220,beherrschen::V,ovládať,ägalamoq
1221,ertragen::V,znášať,chidamoq
1222,ertragen::V,vydržať,chidamoq
