,Concept_ID,bn,bg
738,rückwärts::ADV,খিরিয়া,назад
739,zurück::ADV,পিঠ,обратно
740,unten::ADV,নীচে,долу
741,hinab::ADV,নিম্নগামী,надолу
742,oben::ADV,উপরে,горе
743,hinauf::ADV,উচ্চতর অংশে,нагоре
744,überall::ADV,সর্বত্র,навсякъде
745,nicht::ADV,না,не
746,ein wenig::ADV,অল্প,малко
747,kaum::ADV,কষ্টসহকাবে,едва
748,kaum::ADV,কষ্টসহকাবে,едвам
749,sehr::ADV,খুব,много
750,sehr::ADV,খুব,твърде
751,so::ADV,তত,тъй
752,so::ADV,তত,така
753,noch::ADV,এখন পর্যস্ত,още
754,nur::ADV,শুধু,само
755,schon::ADV,ইতঃপুর্বে,вече
756,wieder::ADV,আবার,пак
757,wieder::ADV,আবার,отново
758,vergebens::ADV,বিফলে,напразно
759,vor::PRP,সম্মুখে,пред
760,hinter::PRP,পশ্চাতে,зад
761,unter::PRP,নীচে,под
762,durch::PRP,দ্বারা,през
763,neben::PRP,কাছে,до
764,neben::PRP,কাছে,при
765,zwischen::PRP,মধ্যে,между
766,zwischen::PRP,মধ্যে,помежду
767,wegen::PRP,জন্য,заради
768,dies::PRN,এটা,този
769,das::PRN,ওটা,туй
770,das::PRN,ওটা,това
771,alles::PRN,সব,всичко
772,ich::PRN,আমি,аз
773,du::PRN,তুমি,ти
774,er::PRN,উনি,той
775,wir::PRN,আমরা,ние
776,ihr::PRN,তোমরা,вие
777,sie::PRN,তারা,те
778,was::FPRN,কি,що
779,was::FPRN,কি,какво
780,wer::FPRN,কে,кой
781,wo::FADV,কোথায়,къде
782,wohin::FADV,কোথায়,накъде
783,wohin::FADV,কোথায়,накъдето
784,wie::FADV,কেমন,как
785,warum::FADV,কেন,защо
786,wieviel::FNUM,কত,колко
787,eins::NUM,অক,един
788,zwei::NUM,দুই,два
789,drei::NUM,তিন,три
790,vier::NUM,চার,четири
791,fünf::NUM,পাঁচ,пет
792,sechs::NUM,ছয়,шест
793,sieben::NUM,সাত,седем
794,acht::NUM,আট,осем
795,neun::NUM,নয়,девет
796,zehn::NUM,দশ,десет
797,elf::NUM,এগারো,единайсет
798,elf::NUM,এগারো,единадесет
799,zwölf::NUM,দ্বাদশ,дванайсет
800,zwölf::NUM,দ্বাদশ,дванадесет
801,zwanzig::NUM,বিশ,двайсет
802,zwanzig::NUM,বিশ,двадесет
803,dreißig::NUM,ত্রিশ,тридесет
804,vierzig::NUM,চল্লিশ,четиридесет
805,fünfzig::NUM,পঞ্চাশ,петдесет
806,sechzig::NUM,ষাট,шестдесет
807,siebzig::NUM,সত্তর,седемдесет
808,achtzig::NUM,আশি,осемдесет
809,neunzig::NUM,নব্বুই,деветдесет
810,hundert::NUM,শত,сто
811,tausend::NUM,হাজার,хиляда
812,und::CNJ,আর,а
813,und::CNJ,আর,та
814,und::CNJ,এবং,а
815,und::CNJ,এবং,та
816,oder::CNJ,বা,или
817,stehen::V,দাঁড়ানো,стоя
818,sitzen::V,বসা,седя
819,liegen::V,শোয়া,лежа
820,hängen::V,ঝোলা,вися
821,werden::V,হইয়া উঠা,бъда
822,werden::V,হইয়া উঠা,стана
823,passieren::V,ঘটা,случа се
824,beginnen::V,আরম্ভ হওয়া,започна
825,enden::V,শেষ হওয়া,свърша
826,wechseln::V,রূপাস্তর করা,променям
827,aufgehen[Sonne]::V,উদিত হওয়া,изгрея
828,untergehen[Sonne]::V,অস্ত যাওয়া,заляза
829,scheinen[Sonne]::V,আলো দেওয়া,грея
830,scheinen[Sonne]::V,আলো দেওয়া,светя
831,donnern::V,বজ্রধ্বনি করা,гърмя
832,wehen::V,প্রবাহিত হওয়া,вея
833,wehen::V,প্রবাহিত হওয়া,духам
834,strömen::V,প্রবাহিত হওয়া,тека
835,strömen::V,প্রবাহিত হওয়া,лея се
836,fließen::V,ছুটা,тека
837,sich drehen::V,পাক খাওয়া,въртя се
838,schwanken::V,দোলা,клатя се
839,schwingen::V,দোলা,трептя
840,fallen::V,পড়া,падам
841,brennen::V,সেঁকা,горя
842,rauchen::V,ধোঁয়া ছড়ান,димя
843,regnen::V,বর্ষণ_করা,вали дъжд
844,gefrieren::V,হিমায়িত হওয়া,замръзна
845,tauen::V,গলা,топя се
846,schmelzen::V,গলা,разтопя се
847,trocknen::V,শুষ্ক করা,съхна
848,sieden::V,ফোঁড়া,вря
849,sieden::V,ফোঁড়া,кипя
850,faulen::V,ক্ষয় হওয়া,гния
851,verfaulen::V,ক্ষয় হওয়া ,изгния
852,reißen::V,ছিঁড়া,напукам се
853,versinken::V,ডুবা,потъна
854,vergehen::V,যাওয়া,минавам
855,erscheinen::V,আসা,явя се
856,verschwinden::V,অদৃশ্য হওয়া,изчезна
857,sinken::V,হ্রাস হওয়া,падна
858,abnehmen::V,হ্রাস হওয়া,отслабна
859,zunehmen::V,বৃদ্ধি পাওয়া,нарасна
860,steigen::V,ওঠা,увелича се
861,steigen::V,ওঠা,покачвам се
862,wachsen::V,বড় হওয়া,раста
863,glänzen::V,জ্বলা,лъщя
864,glänzen::V,জ্বলা,блестя
865,funkeln::V,জ্বল্জ্বল করা,искря
866,läuten::V,রুসুঝুসু করা,звъня
867,klingeln::V,বাজা,звъня
868,klirren::V,টুংটাং-শব্দ করা,звънтя
869,klirren::V,টুংটাং-শব্দ করা,дрънкам
870,brausen::V,গর্জন করা,буча
871,rauschen::V,মর্মরধ্বনি করা,шумя
872,klingen::V,শব্দ করা,звуча
873,bellen::V,ঘেউ ঘেউ করা,лая
874,heulen::V,গর্জন করা,вия
875,heulen::V,গর্জন করা,рева
876,blasen::V,ফুঁ দেওয়া,духна
877,pfeifen::V,শিস্ দেওয়া,свиря
878,schreien::V,চিৎকার করা,крещя
879,stöhnen::V,গোঁ-গো করা,стена
880,stöhnen::V,গোঁ-গো করা,пъшкам
881,zittern::V,কাঁপা,треперя
882,leben::V,বাঁচা,живея
883,geboren werden::V,জন্মানো,родя се
884,atmen::V,শ্বাস ফেলা,дишам
885,trinken::V,পান করা,пия
886,essen::V,ভক্ষণ করা,ям
887,schlucken::V,গেলা,гълтам
888,müde werden::V,পরিশ্রান্ত হওয়া,уморя се
889,einschlafen::V,নিদ্রামগ্ন হওয়া,заспя
890,schlafen::V,নিদ্রা যাওয়া,спя
891,aufwachen::V,জাগা,събудя се
892,aufstehen::V,জাগা,стана
893,sich erholen::V,আরাম করা,отдъхвам си
894,krank werden::V,অসুস্থ হত্তয়া,заболея
895,krank sein::V,রূগ্ণ হত্তয়া,боледувам
896,schmerzen::V,কন্কন করা,боля
897,husten::V,কাশা,кашлям
898,genesen::V,আরোগ্য হওয়া,оздравея
899,sterben::V,মারা যাওয়া,умра
900,umkommen::V,মারা যাওয়া,загина
901,sich bewegen::V,চলা,движа се
902,sich bewegen::V,চলা,мърдам се
903,sich rühren::V,নড়া,движа се
904,sich erheben::V,উদিত হওয়া,стана
905,sich setzen::V,বসা,седна
906,hinfallen::V,পড়া,падна
907,laufen::V,হাঁটা,ходя
908,schreiten::V,হাঁটা,крача
909,spazierengehen::V,পায়চারি করা,разхождам се
910,eilen::V,ত্বরাম্বিত করা,бързам
911,sich beeilen::V,ত্বরাম্বিত করা,побързам
912,sausen::V,ধেয়ে যাওয়া,тичам
913,rennen::V,চলা,бягам
914,springen::V,লাফানো,скачам
915,klettern::V,আরোহণ করা,катеря се
916,schaukeln::V,দোলা,люлея се
917,kriechen::V,হামাগুড়ি দেওয়া,лазя
918,kriechen::V,হামাগুড়ি দেওয়া,пълзя
919,schwimmen::V,সাঁতার কাটা,плувам
920,tauchen::V,ডোবা,гмуркам се
921,rudern::V,দাঁড় টানা,греба
922,fahren::V,চালান,пътувам
923,fliegen::V,ওড়া,летя
924,fliegen::V,ওড়া,хвърча
925,gehen::V,যাওয়া,ида
926,gehen::V,যাওয়া,вървя
927,weggehen::V,প্রস্থান করা,отида си
928,abfahren::V,প্রস্থান করা,отпътувам
929,anhalten::V,থামা,спра се
930,hineingehen::V,ঢোকা,влизам
931,eintreten::V,ঢোকা,вляза
932,kommen::V,আসা,ида
933,kommen::V,আসা,дойда
934,ankommen::V,আসা,пристигна
935,zurückkommen::V,ফিরা,върна се
936,bleiben::V,থাকা,остана
937,warten::V,অপেক্ষা করা,чакам
938,erwarten::V,অপেক্ষা করা,очаквам
939,suchen::V,খোঁজ করা,търся
940,finden::V,পাওয়া,намеря
941,versuchen::V,পরখ করা,опитам
942,vorbereiten::V,প্রস্তুত করা,подготвя
943,lieben::V,ভালবাসা,любя
944,mögen::V,পছন্দ করা,обичам
945,lachen::V,হাসা,смея се
946,rühren::V,হৃদয়ম্পর্শ করা,трогна
947,weinen::V,কাঁদা,плача
948,schimpfen::V,নালিশ করা,ругая
949,schimpfen::V,নালিশ করা,псувам
950,sich ärgern::V,রাগ হত্তয়া,ядосам се
951,sich fürchten::V,ভয় করা,боя се
952,sich fürchten::V,ভয় করা,страхувам се
953,fürchten::V,ডরা,боя се от
954,fürchten::V,ডরা,страхувам се от
955,fliehen::V,পালানো,бягам
956,flüchten::V,পালানো,бягам
957,flüchten::V,পালানো,избягам
958,sehen::V,দেখা,видя
959,anschauen::V,দেখা,гледам
960,ansehen::V,দেখা,поглеждам
961,hören::V,শোনা,чувам
962,zuhören::V,শোনা,слушам
963,probieren::V,পরখ করা,опитам
964,riechen::V,শুঁকা,подуша
965,fühlen::V,অনুভব করা,усещам
966,fühlen::V,অনুভব করা,чувствувам
967,scheinen::V,মনে হত্তয়া,изглеждам
968,zu sehen sein::V,দেখা দেত্তয়া,виждам се
969,vernehmen::V,শোনা,доловя
970,frieren::V,শীত লাগা,мръзна
971,tun::V,করা,правя
972,können::V,পারা,мога
973,wollen::V,ইচ্ছা করা,ща
974,wollen::V,ইচ্ছা করা,искам
975,anfangen::V,আরম্ভ করা,започна
976,beenden::V,শেষ করা,свърша
977,beenden::V,শেষ করা,завърша
978,aufhören::V,থামা,престана
979,gelingen::V,সিদ্ধিলাভ করা,успея
980,gelingen::V,সিদ্ধিলাভ করা,сполуча
981,geraten::V,পরিণত হত্তয়া,удам се
982,öffnen::V,খোলা,отворя
983,schließen::V,বন্ধ করা,затворя
984,stellen::V,স্থাপন করা,поставя
985,setzen::V,স্থাপন করা,туря
986,legen::V,স্থাপন করা,сложа
987,legen::V,স্থাপন করা,слагам
988,berühren::V,স্পর্শ করা,докосна
989,verbinden::V,সংযুক্ত করা,свържа
990,bedecken::V,ঢাকা,покрия
991,aufhängen::V,ঝুলানো,закача
992,anzünden::V,জ্বালান,запаля
993,aufheben::V,কুড়াইয়া তোলা,вдигна
994,aufheben::V,কুড়াইয়া তোলা,повдигна
995,zurücklassen::V,পরিত্যাগ করা,оставя
996,verlieren::V,হারান,загубя
997,fallen lassen::V,ফেলা,изпусна
998,machen::V,গঠন করা,направя
999,herstellen::V,সৃষ্টি করা,произведа
1000,bauen::V,নির্মাণ করা,строя
1001,reparieren::V,মেরামত করা,поправя
1002,verbessern::V,উন্নতিলাভ করা,подобря
1003,ändern::V,পরিবর্তিত করা,променя
1004,graben::V,খনন করা,копая
1005,beugen::V,নোয়া,прегъна
1006,biegen::V,নোয়া,прегъна
1007,drehen::V,ঘোরান,въртя
1008,wenden::V,উলটাইয়া দেত্তয়া,обърна
1009,umdrehen::V,উলটানো,обърна
1010,heben::V,উত্তোলন করা,вдигам
1011,hochheben::V,উঁচু করা,издигна
1012,ergreifen::V,দখল করা,хвана
1013,ergreifen::V,দখল করা,обхвана
1014,halten::V,ধরা,държа
1015,drücken::V,টেপা,натискам
1016,drücken::V,টেপা,притискам
1017,schieben::V,ঠেলা,тикам
1018,kratzen::V,চাঁচা,одраскам
1019,lecken::V,চাটা,лижа
1020,lecken::V,চাটা,ближа
1021,beißen::V,দংশন করা,хапя
1022,beißen::V,দংশন করা,ухапя
1023,abreißen::V,বিচ্ছিন্ন করা,откъсна
1024,abschneiden::V,বিচ্ছিন্ন করা,отрежа
1025,binden::V,বন্ধন করা,вържа
1026,stecken::V,বিদ্ধ করা,пъхна
1027,brechen::V,ভাঙা,троша
1028,klopfen::V,আঘাত করা,чукам
1029,hauen::V,আঘাত করা,бия
1030,kleben::V,সাঁটা,лепя
1031,kleben::V,সাঁটা,залепя
1032,reiben::V,ঘষা,трия
1033,reiben::V,ঘষা,търкам
1034,streichen::V,ছড়াইয়া,намажа
1035,schleifen::V,ধার দেওয়া,остря
1036,schneiden::V,কাটা,режа
1037,rütteln::V,নাড়ান,разтърсвам
1038,schütteln::V,নড়া,клатя
1039,schütteln::V,নড়া,друсам
1040,schwenken::V,দোলা,размахам
1041,schütten::V,বর্ষণ করা,сипя
1042,füllen::V,পরিপূর্ণ করা,напълня
1043,einwickeln::V,মুড়া,увия
1044,einwickeln::V,মুড়া,завия
1045,tragen::V,বহন করা,нося
1046,schleppen::V,টানা,влача
1047,ziehen::V,টানা,тегля
1048,ziehen::V,টানা,дръпна
1049,aufbewahren::V,রাখা,съхраня
1050,werfen::V,ছুড়া,хвърля
1051,fangen::V,লোফা,ловя
1052,fangen::V,লোফা,уловя
1053,packen::V,ধরা,хвана
1054,verstecken::V,গোপন করা,крия
1055,verstecken::V,গোপন করা,скрия
1056,teilen::V,বিভক্ত করা,разделя
1057,schicken::V,প্রেরণ করা,изпращам
1058,bringen::V,আনা,донеса
1059,hinzufügen::V,একত্র করা,прибавя
1060,bekommen::V,পাওয়া,сдобия се
1061,erhalten::V,পাওয়া,получа
1062,nehmen::V,নেওয়া,взема
1063,wählen::V,বাছা,избирам
1064,auswählen::V,বাছা,избера
1065,bewahren::V,বাঁচাইয়া রাখা,пазя
1066,behindern::V,বাধা দেওয়া,преча
1067,behindern::V,বাধা দেওয়া,спъвам
1068,verderben::V,নষ্ট করা,разваля
1069,beschädigen::V,ক্ষতি করা,повредя
1070,zerbrechen::V,ভাঙ্গিয়া যাওয়া,счупя
1071,zerreißen::V,ছিঁড়া,скъсам
1072,zerstören::V,বিনাশ করা,разруша
1073,verbrennen::V,দহন করা,изгоря
1074,geben::V,দেওয়া,дам
1075,reichen::V,দেওয়া,подам
1076,schenken::V,উপহার দেত্তয়া,подаря
1077,versprechen::V,প্রতিশ্রুতি দেওয়া,обещая
1078,wünschen::V,আকাঙ্ক্ষা করা,желая
1079,loben::V,প্রশংসা করা,хваля
1080,küssen::V,চুম্বন করা,целувам
1081,wiegen::V,দুলানো,люлея
1082,zudecken::V,ঢাকা,покрия
1083,wecken::V,জাগানো,събудя
1084,zeigen::V,দেখানো,покажа
1085,führen::V,পথ দেখানো,водя
1086,führen::V,পথ দেখানো,заведа
1087,lehren::V,শেখানো,уча
1088,unterrichten::V,শিক্ষা দেওয়া,преподавам
1089,aufziehen::V,পালন করা,отгледам
1090,leiten::V,পরিচালনা করা,ръководя
1091,leiten::V,পরিচালনা করা,управлявам
1092,antreiben::V,চালনা করা,подкарвам
1093,lassen::V,অনুমতি দেওয়া,накарам
1094,einladen::V,নিমন্ত্রণ করা,поканя
1095,vereinigen::V,এক করা,съединя
1096,besuchen::V,দেখিতে যাওয়া,посетя
1097,treffen::V,সন্মুখীন হওয়া,срещна
1098,sich versammeln::V,জড়ো হওয়া,събера се
1099,spielen::V,খেলা,играя
1100,singen::V,গাওয়া,пея
1101,tanzen::V,নাচা,танцувам
1102,sich trennen::V,পৃথক করা,разделя се
1103,verlassen::V,পরিত্যাগ করা,напусна
1104,retten::V,উদ্ধার করা,спася
1105,bewachen::V,পাহারা দেওয়া,охранявам
1106,schützen::V,রক্ষা করা,запазя
1107,verteidigen::V,রক্ষা করা,защитя
1108,sich schlagen::V,লড়াই করা,бия се
1109,schießen::V,তীরবেগে ছোটা,стрелям
1110,siegen::V,জেতা,победя
1111,ärgern::V,বিরক্ত করা,ядосам
1112,schlagen::V,আঘাত করা,бия
1113,schlagen::V,আঘাত করা,ударя
1114,treten::V,লাথি মারা,ритам
1115,stechen::V,দংশন করা,бодна
1116,stoßen::V,ঠেলা,бутна
1117,stoßen::V,ঠেলা,блъсна
1118,stehlen::V,অপহরণ করা,
1119,stören::V,ঘাঁটান,смутя
1120,belästigen::V,বিরক্ত করা,отегча
1121,belästigen::V,বিরক্ত করা,безпокоя
1122,verbergen::V,গোপন করা,скрия
1123,täuschen::V,প্রবঞ্চনা করা,измамя
1124,betrügen::V,প্রতারণা করা,измамя
1125,töten::V,হত্যা করা,убия
1126,töten::V,হত্যা করা,умъртвя
1127,wohnen::V,বাস করা,живея
1128,arbeiten::V,কাজ করা,работя
1129,sammeln::V,সংগ্রহ করা,събера
1130,pflücken::V,চয়ন করা,бера
1131,pflücken::V,চয়ন করা,откъсна
1132,jagen::V,শিকার করা,ловувам
1133,fischen::V,মাছ ধরা,ловя риба
1134,fassen::V,ধরা,хвана
1135,hüten::V,যুথভুক্ত করা,пазя
1136,treiben::V,চালনা করা,карам
1137,anbinden::V,বন্ধন করা,завържа
1138,füttern::V,ভোজন করানো,храня
1139,melken::V,দুগ্ধ দোহন করা,доя
1140,hacken::V,কাটা,сека
1141,gießen::V,বর্ষণ করা,полея
1142,reifen::V,পাকা,узрея
1143,zubereiten::V,রন্ধন করা,приготвя
1144,kochen::V,রন্ধন করা,варя
1145,backen::V,সেকা,пека
1146,braten::V,ভাজা,пържа
1147,umrühren::V,নড়ানো,разбъркам
1148,stricken::V,বোনা,плета
1149,nähen::V,সেলাই করা,шия
1150,färben::V,রঞ্জিত করা,боядисам
1151,reinigen::V,পরিষ্কার করা,почистя
1152,waschen::V,পরিষ্কার করা,мия
1153,waschen::V,পরিষ্কার করা,пера
1154,abwischen::V,মুছা,избърша
1155,spülen::V,পরিষ্কার করা,плакна
1156,fegen::V,ঝাঁট দেওয়া,измета
1157,kehren::V,ঝাঁট দেওয়া,мета
1158,baden::V,অবগাহন করা,къпя се
1159,sich waschen::V,ধোয়া,мия се
1160,ausziehen::V,খুলা,съблека
1161,anziehen::V,গায়ে দেত্তয়া,облека
1162,sich anziehen::V,পোশাক পরা,облека се
1163,kämmen::V,আঁচড়ানো,реша
1164,kämmen::V,আঁচড়ানো,вчеша
1165,schmücken::V,সাজান করা,накича
1166,sagen::V,উচ্চারণ করা,кажа
1167,sprechen::V,বলা,говоря
1168,reden::V,আলাপ করা,говоря
1169,sich unterhalten::V,আড্ডা দেওয়া,разговарям
1170,fragen::V,জিজ্ঞাসা করা,запитам
1171,bitten::V,প্রার্থনা করা,моля
1172,erzählen::V,বর্ণনা করা,разкажа
1173,mitteilen::V,বলা,съобщя
1174,nennen::V,নাম দেওয়া,нарека
1175,rufen::V,আমন্ত্রণ করা,викам
1176,rufen::V,আমন্ত্রণ করা,повикам
1177,prahlen::V,বড়াই করা,хваля се
1178,übersetzen::V,ভাষাস্তরিত করা,преведа
1179,denken::V,ভাবা,мисля
1180,glauben::V,বিশ্বাস করা,вярвам
1181,bemerken::V,লক্ষ্য করা,забележа
1182,erkennen::V,চিনিতে পারা,позная
1183,begreifen::V,উপলব্ধি করা,схвана
1184,verstehen::V,উপলব্ধি করা,разбера
1185,lernen::V,শেখা,уча се
1186,wissen::V,জানা,зная
1187,sich erinnern an::V,মনে করা,спомня си за
1188,vergessen::V,বিস্মৃত হওয়া,забравя
1189,messen::V,মাপা,меря
1190,zählen::V,গণনা করা,броя
1191,rechnen::V,হিসাব করা,сметна
1192,lesen::V,পাঠ করা,чета
1193,malen::V,আঁকা,рисувам
1194,zeichnen::V,ছকা,рисувам
1195,schreiben::V,লেখা,пиша
1196,besitzen::V,অধিকার করা,имам
1197,besitzen::V,অধিকার করা,притежавам
1198,kaufen::V,ক্রয় করা,купя
1199,kaufen::V,ক্রয় করা,купувам
1200,verkaufen::V,বেচা,продам
1201,bezahlen::V,প্রদান করা,заплатя
1202,zahlen::V,প্রদান করা,платя
1203,beherrschen::V,শাসন করা,владея
1204,ertragen::V,বহন করা,понеса
1205,lärmen::V,,шумя
