,Concept_ID,sah,ro
76,Welle::N,долгун,undă
77,Welle::N,балхаан,val
78,Welle::N,балхаан,undă
79,Wasser::N,уу,apă
80,Stein::N,таас,piatră
81,Boden::N,сир,sol
82,Boden::N,сир,pământ
83,Erde::N,буор,pământ
84,Staub::N,быыл,praf
85,Rauch::N,буруо,fum
86,Funke::N,кыым,scânteie
87,Feuer::N,уот,foc
88,Licht::N,уот,lumină
89,Schatten::N,күлүк,umbră
90,Wetter::N,күн-дьыл,timp
91,Wetter::N,күн-дьыл,vreme
92,Nebel::N,туман,ceață
93,Nebel::N,туман,negură
94,Wolke::N,былыт,nor
95,Regen::N,самыыр,ploaie
96,Schnee::N,хаар,zăpadă
97,Eis::N,муус,gheață
98,Frost::N,тымныы,ger
99,Kälte::N,тымныы,frig
100,Hitze::N,куйаас,arșiță
101,Hitze::N,куйаас,căldură
102,Raureif::N,кырыа,chiciură
103,Regenbogen::N,кустук,curcubeu
104,Donner::N,этиҥ,tunet
105,Strömung::N,сүүрүк,curent
106,Tropfen::N,таммах,picătură
107,Tropfen::N,хааппыла,picătură
108,Schaum::N,күүгэн,spumă
109,Schmutz::N,кир,murdărie
110,See::N,күөл,lac
111,Sumpf::N,бадараан,mlaștină
112,Moor::N,дьэбэрэ,bărăgan
113,Wiese::N,ходуһа,fânaț
114,Wiese::N,ходуһа,livadă
115,Wald::N,ойуур,codru
116,Wald::N,ойуур,pădure
117,Hügel::N,булгунньах,deal
118,Hügel::N,булгунньах,movilă
119,Anhöhe::N,үрдэл,deal
120,Anhöhe::N,үрдэл,ridicătură
121,Berg::N,хайа,munte
122,Gipfel::N,чыпчаал,pisc
123,Höhle::N,хайа_хаспаҕа,peșteră
124,Höhle::N,көҥүс,peșteră
125,Abhang::N,эниэ,pantă
126,Abhang::N,эниэ,versant
127,Quelle::N,дьүүктэ,izvor
128,Bach::N,үрүйэ,gârlă
129,Fluss::N,өрүс,râu
130,Fluss::N,өрүс,fluviu
131,Ufer::N,биэрэк,mal
132,Ufer::N,биэрэк,țărm
133,Küste::N,кытыл,coastă
134,Festland::N,кураанах сир,uscat
135,Meer::N,муора,mare
136,Bucht::N,хомо,golf
137,Bucht::N,бухта,golf
138,Insel::N,арыы,insulă
139,Blume::N,сибэкки,floare
140,Gras::N,от,iarbă
141,Wurzel::N,силис,rădăcină
142,Baum::N,мас,copac
143,Baum::N,мас,arbore
144,Stamm::N,умнас,tulpină
145,Rinde::N,хатырык,scoarță
146,Ast::N,мутук,cracă
147,Ast::N,мутук,creangă
148,Zweig::N,лабаа,ramură
149,Zweig::N,лабаа,creangă
150,Blatt::N,сэбирдэх,frunză
151,Birke::N,хатыҥ,mesteacăn
152,Kiefer[Baum]::N,бэс,pin
153,Weide[Baum]::N,үөт,salcie
154,Weide[Baum]::N,үөт,răchită
155,Weide[Baum]::N,талах,salcie
156,Weide[Baum]::N,талах,răchită
157,Tanne::N,харыйа,brad
158,Horn::N,муос,corn
159,Feder::N,куорсун,pană
160,Fell::N,тирии,piele
161,Flügel::N,кынат,aripă
162,Klaue::N,тыҥырах,gheară
163,Kralle::N,баппаҕай,labă
164,Kralle::N,баппаҕай,gheară
165,Schwanz::N,кутурук,coadă
166,Ei::N,сымыыт,ou
167,Nest::N,уйа,cuib
168,Bau::N,хороон,bârlog
169,Bau::N,хороон,vizuină
170,Tier::N,кыыл,animal
171,Tier::N,харамай,animal
172,Herde::N,үөр,turmă
173,Herde::N,үөр,cireadă
174,Kuh::N,ынах,vacă
175,Bulle::N,оҕус,taur
176,Pferd::N,сылгы,cal
177,Schaf::N,овца,oaie
178,Schwein::N,сибиинньэ,porc
179,Hund::N,ыт,câine
180,Katze::N,куоска,pisică
181,Bär::N,эһэ,urs
182,Eichhörnchen::N,тииҥ,veveriță
183,Elch::N,тайах,elan
184,Fuchs::N,саһыл,vulpe
185,Hase::N,куобах,iepure
186,Maus::N,кутуйах,șoarece
187,Wolf::N,бөрө,lup
188,Vogel::N,көтөр,pasăre
189,Schwarm::N,бөлөх,cârd
190,Huhn::N,куурусса,găină
191,Hahn::N,бөтүүк,cocoș
192,Gans::N,хаас,gâscă
193,Adler::N,хотой,vultur
194,Ente::N,кус,rață
195,Eule::N,мэкчиргэ,bufniță
196,Kranich::N,туруйа,cocor
197,Krähe::N,тураах,cioară
198,Kuckuck::N,кэҕэ,cuc
199,Schwan::N,куба,lebădă
200,Fisch::N,балык,pește
201,Barsch::N,алыһар,biban
202,Hecht::N,сордон,știucă
203,Schlange[Tier]::N,моҕой,șarpe
204,Schlange[Tier]::N,эриэн үөн,șarpe
205,Wurm::N,үөн,vierme
206,Spinne::N,ооҕуй,păianjen
207,Ameise::N,кымырдаҕас,furnică
208,Laus::N,быт,păduche
209,Mücke::N,кумаар,țânțar
210,Fliege::N,сахсырҕа,muscă
211,Schmetterling::N,лыах,fluture
212,Schmetterling::N,үрүмэччи,fluture
213,Beere::N,отон,boabă
214,Apfel::N,яблоко,măr
215,Pilz::N,тэллэй,burete
216,Pilz::N,тэллэй,ciupercă
217,Zwiebel::N,луук,ceapă
218,Saat::N,сиэмэ,semănătură
219,Korn::N,сиэмэ,grâu
220,Heu::N,от,fân
221,Schale::N,хах,coajă
222,Grube::N,дьаама,groapă
223,Falle::N,сохсо,cursă
224,Falle::N,сохсо,capcană
225,Schlinge::N,уктаа,laț
226,Spur::N,суол,dâră
227,Asche::N,күл,cenușă
228,Dreck::N,бадараан,noroi
229,Dreck::N,бадараан,murdărie
230,Eisen::N,тимир,fier
231,Gold::N,көмүс,aur
232,Gold::N,кыһыл көмүс,aur
233,Silber::N,көмүс,argint
234,Silber::N,үрүҥ көмүс,argint
235,Kohle::N,чох,cărbune
236,Glas::N,өстүөкүлэ,sticlă
237,Lehm::N,туой,lut
238,Lehm::N,туой,humă
239,Sand::N,кумах,nisip
240,Mensch::N,киһи,om
241,Mensch::N,киһи,persoană
242,Mann::N,эр,om
243,Mann::N,эр,bărbat
244,Frau::N,дьахтар,femeie
245,Kind::N,оҕо,copil
246,Junge::N,уол,băiat
247,Junge::N,уол,flăcău
248,Mädchen::N,кыыс оҕо,fată
249,Familie::N,кэргэн,familie
250,Großvater::N,эһэ,bunic
251,Großvater::N,эһэ,tată mare
252,Großmutter::N,эбэ,bunică
253,Großmutter::N,эбэ,mamă mare
254,Eltern::N,аҕа-ийэ,părinți
255,Vater::N,аҕа,tată
256,Vater::N,аҕа,părinte
257,Mutter::N,ийэ,mamă
258,Sohn::N,уол,fiu
259,Sohn::N,уол,fecior
260,Tochter::N,кыыс,fiică
261,Bruder::N,убай,frate
262,Bruder::N,быраат,frate
263,Schwester::N,аҕас,soră
264,Schwester::N,балыс,soră
265,Onkel::N,таай,unchi
266,Onkel::N,абаҕа,unchi
267,Tante::N,эдьиий,mătușă
268,Ehemann::N,эр,soț
269,Ehemann::N,эр,bărbat
270,Ehefrau::N,ойох,soție
271,Freude::N,үөрүү,bucurie
272,Gelächter::N,күлүү,râset
273,Glück::N,дьол,fericire
274,Glück::N,соргу,fericire
275,Kummer::N,кутурҕан,mâhnire
276,Wunsch::N,баҕарыы,dorință
277,Wunsch::N,баҕарыы,deziderat
278,Lust::N,баҕа,poftă
279,Lust::N,баҕа,înclinare
280,Geist::N,тыын,duh
281,Geist::N,тыын,minte
282,Geist::N,тыын,suflet
283,Gedanke::N,санаа,gând
284,Gedanke::N,санаа,cuget
285,Gedächtnis::N,өй,memorie
286,Verstand::N,өй,minte
287,Verstand::N,өй,intelect
288,Sinn::N,суолта,sens
289,Sinn::N,суолта,înțeles
290,Grund::N,төрүөт,cauză
291,Grund::N,төрүөт,pricină
292,Wahrheit::N,кырдьык,adevăr
293,Gespräch::N,бэсиэдэ,convorbire
294,Gespräch::N,бэсиэдэ,conversație
295,Gespräch::N,кэпсэтии,convorbire
296,Gespräch::N,кэпсэтии,conversație
297,Märchen::N,остуоруйа,basm
298,Märchen::N,остуоруйа,poveste
299,Erzählung::N,кэпсээн,poveste
300,Nachricht::N,биллэриллии,veste
301,Neuigkeit::N,сонун,noutate
302,Neuigkeit::N,сонун,actualitate
303,Name::N,аат,nume
304,Rätsel::N,таабырын,ghicitoare
305,Rede::N,этии,discurs
306,Sprache::N,тыл,limbă
307,Sprache::N,тыл,limbaj
308,Stimme::N,куолас,glas
309,Wort::N,тыл,cuvânt
310,Zeichen::N,бэлиэ,semn
311,Zeichen::N,бэлиэ,semnal
312,Ruf::N,ыҥырыы,chemare
313,Lärm::N,айдаан,zgomot
314,Lärm::N,айдаан,tărăboi
315,Laut::N,тыас,sunet
316,Ton::N,дорҕоон,ton
317,Lied::N,ырыа,cântec
318,Ruhe::N,уу чуумпу,odihnă
319,Ruhe::N,уу чуумпу,liniște
320,Leute::N,дьон,lume
321,Leute::N,дьон,oameni
322,Volk::N,дьон,popor
323,Volk::N,дьон,națiune
324,Volk::N,норуот,popor
325,Volk::N,норуот,națiune
326,Arbeit::N,үлэ,lucru
327,Gast::N,ыалдьыт,musafir
328,Geschenk::N,бэлэх,dar
329,Geschenk::N,бэлэх,cadou
330,Spiel::N,оонньуу,joc
331,Gesellschaft::N,общество,societate
332,Hilfe::N,көмө,ajutor
333,Freund::N,доҕор,amic
334,Freund::N,доҕор,prieten
335,Kamerad::N,атас,tovarăș
336,Angelegenheit::N,дьыала,afacere
337,Anzahl::N,ахсаан,număr
338,Anzahl::N,ахсаан,cantitate
339,Art::N,биис,fel
340,Art::N,биис,specie
341,Stück::N,кырбас,bucată
342,Teil::N,ирээт,parte
343,Teil::N,ирээт,porție
344,Hälfte::N,аҥар,jumătate
345,Kreis::N,төгүрүк,cerc
346,Kreis::N,төгүрүмтэ,cerc
347,Kreuz::N,кириэс,cruce
348,Linie::N,сурааһын,linie
349,Strich::N,сурааһын,linie
350,Strich::N,сурааһын,trăsătură
351,Abstand::N,арыт,distanță
352,Abstand::N,арыт,depărtare
353,Entfernung::N,ыраах,distanță
354,Entfernung::N,ыраах,depărtare
355,Gegend::N,сир,regiune
356,Platz::N,арыт,loc
357,Ort::N,сир,loc
358,Seite::N,өрүт,latură
359,Seite::N,сирэй,latură
360,Mitte::N,орто,centru
361,Gegenstand::N,предмет,obiect
362,Sache::N,мал,lucru
363,Sache::N,мал,chestie
364,Rand::N,кытыы,bordură
365,Rand::N,ойоҕос,bordură
366,Kante::N,кырыы,muchie
367,Kante::N,кырыы,bordură
368,Ecke::N,муннук,colț
369,Spitze::N,чыпчаал,vârf
370,Spitze::N,чыпчаал,creștet
371,Ende::N,төбө,capăt
372,Loch::N,тэһэҕэс,gaură
373,Loch::N,дьөлөҕөс,gaură
374,Winkel::N,муннук,colț
375,Muster::N,оһуор,desen
376,Größe::N,кээмэй,mărime
377,Länge::N,уста,lungime
378,Höhe::N,үрдүк,înălțime
379,Gewicht::N,ыйааһын,greutate
380,Menge::N,ахсаан,cantitate
381,Haufen::N,чөмчөх,grămadă
382,Reihe::N,кэккэ,șir
383,Reihe::N,кэккэ,rând
384,Boot::N,оҥочо,barcă
385,Boot::N,оҥочо,luntre
386,Ruder::N,эрдии,vâslă
387,Ruder::N,эрдии,lopată
388,Schlitten::N,сыарҕа,sanie
389,Ski::N,хайыһар,schi
390,Lagerfeuer::N,кутаа,foc de tabără
391,Last::N,ыарахан,povară
392,Last::N,ыарахан,sarcină
393,Gang::N,хаамыы,mers
394,Gang::N,хаамыы,umblet
395,Schritt::N,хардыы,pas
396,Norden::N,хоту,nord
397,Norden::N,хоту,miazănoapte
398,Süden::N,соҕуруу,sud
399,Süden::N,соҕуруу,miazăzi
400,Westen::N,арҕаа,apus
401,Osten::N,илин,est
402,Osten::N,илин,răsărit
403,Holz::N,мас,lemn
404,Brett::N,дуоска,scândură
405,Brett::N,хаптаһын,scândură
406,Platte::N,билиитэ,placă
407,Stütze::N,тулааһын,proptea
408,Stange::N,ураҕас,bară
409,Stange::N,ураҕас,prăjină
410,Stock::N,мас,băț
411,Stock::N,мас,baston
412,Stock::N,баалкы,băț
413,Stock::N,баалкы,baston
414,Stab::N,ураҕас,baston
415,Stab::N,ураҕас,prăjină
416,Rohr::N,турба,tub
417,Rohr::N,турба,țeavă
418,Haus::N,дьиэ,casă
419,Heim::N,дьиэ,casă
420,Heim::N,дьиэ,cămin
421,Ofen::N,оһох,sobă
422,Fußboden::N,муоста,podea
423,Fußboden::N,муоста,dușumea
424,Tisch::N,остуол,masă
425,Stuhl::N,устуул,scaun
426,Wiege::N,биһик,leagăn
427,Bett::N,кырабаат,pat
428,Regal::N,долбуур,rafturi
429,Kiste::N,дьааһык,ladă
430,Kiste::N,дьааһык,cutie
431,Fenster::N,түннүк,fereastră
432,Tür::N,аан,ușă
433,Tor::N,аан,poartă
434,Zaun::N,соппулуот,gard
435,Dach::N,кырыыса,acoperiș
436,Leiter::N,кирилиэс,scară
437,Besen::N,миинньик,mătură
438,Spaten::N,күрдьэх,cazma
439,Spaten::N,күрдьэх,hârleț
440,Schaufel::N,күрдьэх,lopată
441,Gabel::N,биилкэ,furculiță
442,Löffel::N,луоска,lingură
443,Messer::N,быһах,cuțit
444,Nagel::N,тоһоҕо,cui
445,Netz::N,илим,plasă
446,Haken::N,көхө,cârlig
447,Griff::N,ук,mâner
448,Griff::N,тутаах,mâner
449,Schloss::N,күлүүс,lacăt
450,Bild::N,хартыына,tablou
451,Bild::N,хартыына,imagine
452,Figur::N,фигура,chip
453,Figur::N,фигура,figură
454,Puppe::N,куукула,păpușă
455,Beutel::N,мөһөөччук,pungă
456,Beutel::N,мөһөөччук,săculeț
457,Bündel::N,баайыы,mănunchi
458,Tasche::N,суумка,geantă
459,Eimer::N,биэдэрэ,găleată
460,Deckel::N,хаппах,capac
461,Geschirr::N,иһит,vase
462,Geschirr::N,иһит,tacâmuri
463,Sack::N,куул,sac
464,Tasse::N,сэлиэнэй,ceașcă
465,Topf::N,көстүрүүҥкэ,oală
466,Kessel::N,хочуол,cazan
467,Kessel::N,хочуол,căldare
468,Essen::N,аһылык,mâncare
469,Nahrung::N,ас,hrană
470,Nahrung::N,ас,aliment
471,Speise::N,аһылык,bucate
472,Speise::N,аһылык,fel de bucate
473,Fleisch::N,эт,carne
474,Getreide::N,злактар,cereale
475,Brei::N,хааһы,pireu
476,Brot::N,килиэп,pâine
477,Scheibe::N,куһуок,felie
478,Scheibe::N,куһуок,bucată
479,Fett::N,сыа,untură
480,Fett::N,сыа,grăsime
481,Butter::N,арыы,unt
482,Öl::N,арыы,ulei
483,Salz::N,туус,sare
484,Suppe::N,мин,supă
485,Suppe::N,мин,ciorbă
486,Honig::N,мүөт,miere
487,Milch::N,үүт,lapte
488,Tee::N,чэй,ceai
489,Leder::N,тирии,piele
490,Wolle::N,түү,lână
491,Stoff::N,таҥас,stofă
492,Nadel::N,иннэ,ac
493,Faden::N,сап,ață
494,Knopf::N,тимэх,buton
495,Knoten::N,түмүк,nod
496,Farbe::N,кырааска,vopsea
497,Kleidung::N,таҥас,haine
498,Kleidung::N,таҥас,îmbrăcăminte
499,Hemd::N,ырбаахы,cămașă
500,Kragen::N,саҕа,guler
501,Ärmel::N,сиэх,mânecă
502,Hose::N,ыстаан,pantaloni
503,Hose::N,бүрүүкэ,pantaloni
504,Gürtel::N,кур,cordon
505,Mütze::N,бэргэһэ,șapcă
506,Schuh::N,бачыыҥка,gheată
507,Stiefel::N,саппыкы,cizmă
508,Ring::N,биһилэх,inel
509,Ring::N,биһилэх,verigă
510,Band::N,лиэнтэ,panglică
511,Band::N,лиэнтэ,șiret
512,Kamm::N,тараах,pieptene
513,Spiegel::N,сиэркилэ,oglindă
514,Riemen::N,кур,curea
515,Schnur::N,быа,funie
516,Schnur::N,быа,sfoară
517,Leine::N,тэһиин,lesă
518,Leine::N,тэһиин,curea
519,Decke::N,суорҕан,pătură
520,Kissen::N,сыттык,pernă
521,Tuch::N,былаат,batic
522,Handtuch::N,соттор,prosop
523,Handtuch::N,соттор,ștergar
524,Kraft::N,сыра,forță
525,Kraft::N,сыра,putere
526,Stärke::N,күүс,tărie
527,Stärke::N,күүс,vigoare
528,Gesundheit::N,доруобуйа,sănătate
529,Krankheit::N,ыарыы,boală
530,Krankheit::N,ыарыы,maladie
531,Schmerz::N,ыарыы,durere
532,Wunde::N,баас,rană
533,Fieber::N,түрүлгэн,febră
534,Fieber::N,лихорадка,febră
535,Fieber::N,температура,febră
536,Arznei::N,эмп,leac
537,Arznei::N,эмп,medicament
538,Brücke::N,күргэ,pod
539,Brücke::N,күргэ,punte
540,Brunnen::N,холуодьас,puț
541,Weide::N,мэччирэҥ,izlaz
542,Weide::N,мэччирэҥ,pășune
543,Pfad::N,ыллык,cărare
544,Weg::N,суол,drum
545,Straße::N,суол,cale
546,Straße::N,суол,stradă
547,Dorf::N,дэриэбинэ,sat
548,Stadt::N,куорат,oraș
549,Brief::N,сурук,scrisoare
550,Buch::N,кинигэ,carte
551,Buchstabe::N,буква,literă
552,Buchstabe::N,буква,caracter
553,Zeitung::N,хаһыат,ziar
554,Zeitung::N,хаһыат,gazetă
555,Leben::N,тыын,viață
556,Tod::N,өлүү,moarte
557,Grab::N,иин,groapă
558,Grab::N,иин,mormânt
559,Kirche::N,таҥара дьиэтэ,biserică
560,Sünde::N,айыы,păcat
561,Gott::N,тангара,zeu
562,Arbeiter::N,үлэһит,muncitor
563,Chef::N,баһылык,șef
564,Chef::N,начальник,șef
565,Meister::N,уус,meșter
566,Meister::N,уус,maestru
567,Meister::N,маастар,meșter
568,Meister::N,маастар,maestru
569,Arzt::N,врач,medic
570,Arzt::N,врач,doctor
571,Lehrer::N,учуутал,profesor
572,Lehrer::N,учуутал,învățător
573,Geld::N,харчы,bani
574,Geld::N,харчы,parale
575,Geschäft::N,идэ,treabă
576,Geschäft::N,идэ,afacere
577,Laden::N,маҕаһыын,magazin
578,Laden::N,маҕаһыын,prăvălie
579,Preis::N,сыана,preț
580,Ware::N,табаар,marfă
581,Nutzen::N,туһа,folos
582,Nutzen::N,туһа,profit
583,Reichtum::N,баай,avuție
584,Reichtum::N,баай,bogăție
585,Welt::N,аан дойду,lume
586,Land::N,дойду,țară
587,Staat::N,государство,stat
588,König::N,король,rege
589,Macht::N,былаас,putere
590,Macht::N,былаас,putință
591,Grenze::N,кыраныысса,hotar
592,Grenze::N,кыраныысса,graniță
593,Grenze::N,кыраныысса,frontieră
594,Krieg::N,сэрии,război
595,Feind::N,өстөөх,dușman
596,Gewalt::N,күүһүлээһин,violență
597,Kampf::N,охсуһуу,luptă
598,Bogen[Waffe]::N,ох,arc
599,Pfeil::N,ох,săgeată
600,Gewehr::N,саа,armă
601,Gewehr::N,саа,pușcă
602,Fehler::N,сыыһа,eroare
603,Fehler::N,сыыһа,greșeală
604,Lüge::N,сымыйа,minciună
605,Schaden::N,хоромньу,daună
606,Schaden::N,хоромньу,pagubă
607,Unglück::N,алдьархай,nenorocire
608,Schuld::N,буруй,vină
609,Alter::N,саас,etate
610,Alter::N,саас,vârstă
611,Schluss::N,тиһэх,sfârșit
612,Zeit::N,бириэмэ,timp
613,Zeit::N,бириэмэ,vreme
614,Tag::N,күн,zi
615,Morgen::N,сарсыарда,dimineață
616,Mittag::N,күн ортото,prânz
617,Mittag::N,күн ортото,amiază
618,Abend::N,киэһэ,seară
619,Nacht::N,түүн,noapte
620,Woche::N,нэдиэлэ,săptămână
621,Monat::N,ый,lună
622,Jahr::N,сыл,an
623,Jahr::N,дьыл,an
624,Frühling::N,саас,primăvară
625,Sommer::N,сайын,vară
626,Herbst::N,күһүн,toamnă
627,Winter::N,кыһын,iarnă
628,Januar::N,тохсунньу,ianuarie
629,Februar::N,олунньу,februarie
630,März::N,кулун тутар,martie
631,April::N,муус устар ый,aprilie
632,Mai::N,ыам ыйа,mai
633,Juni::N,бэс ыйа,iunie
634,Juli::N,от ыйа,iulie
635,August::N,атырдьах ыйа,august
636,September::N,балаҕан ыйа,septembrie
637,Oktober::N,алтынньы,octombrie
638,November::N,сэтинньи,noiembrie
639,Dezember::N,ахсынньы,decembrie
640,Montag::N,бэнидиэнньик,luni
641,Dienstag::N,оптуорунньук,marți
642,Mittwoch::N,сэрэдэ,miercuri
643,Donnerstag::N,чэппиэр,joi
644,Freitag::N,бээтинсэ,vineri
645,Samstag::N,субуота,sâmbătă
646,Sonntag::N,баскыһыанньа,duminică
647,groß::A,бөдөҥ,mare
648,groß::A,улахан,mare
649,klein::A,кыр,mic
650,lang::A,уһун,lung
651,kurz::A,кылгас,scurt
652,breit::A,кэтит,lat
653,breit::A,кэтит,larg
654,schmal::A,кыараҕас,strâmt
655,dicht::A,хойуу,des
656,dick[Gegenstand]::A,суон,gros
657,dick[Gegenstand]::A,хойуу,gros
658,dünn::A,чараас,subțire
659,fein::A,бытархай,fin
660,fein::A,бытархай,subțire
661,fein::A,синньигес,fin
662,fein::A,синньигес,subțire
663,fest::A,бөҕө,tare
664,fest::A,бөҕө,solid
665,fest::A,кытаанах,tare
666,fest::A,кытаанах,solid
667,flach::A,хаптаҕай,șes
668,flach::A,хаптаҕай,plan
669,glatt::A,кылааккай,lins
670,hart::A,хатан,dur
671,hart::A,кытаанах,dur
672,weich::A,сымнаҕас,moale
673,rund::A,төгүрүк,rotund
674,rund::A,төгүрүк,circular
675,spitz::A,сытыы,ascuțit
676,spitz::A,уһуктаах,ascuțit
677,scharf::A,сытыы,tăios
678,scharf::A,сытыы,ascuțit
679,stumpf::A,сыппах,tocit
680,schwer::A,ыарахан,greu
681,schön::A,кыраһыабай,frumos
682,heiß::A,итии,cald
683,heiß::A,итии,fierbinte
684,warm::A,ичигэс,cald
685,warm::A,ичигэс,fierbinte
686,kalt::A,тымныы,rece
687,kühl::A,сөрүүн,rece
688,kühl::A,сөрүүн,răcoros
689,frisch::A,ыраас,răcoros
690,frisch::A,ыраас,proaspăt
691,frisch::A,сөрүүн,răcoros
692,frisch::A,сөрүүн,proaspăt
693,frisch::A,тымныы,răcoros
694,frisch::A,тымныы,proaspăt
695,feucht::A,сииктээх,umed
696,feucht::A,сииктээх,jilav
697,nass::A,инчэҕэй,ud
698,trocken::A,кураан,sec
699,trocken::A,кураан,uscat
700,voll::A,толору,plin
701,leer::A,иччитэх,gol
702,offen::A,аһаҕас,deschis
703,geschlossen::A,бүтэй,închis
704,sauber::A,сэбэр,curat
705,schmutzig::A,кирдээх,murdar
706,roh::A,сиикэй,crud
707,reif::A,буспут,copt
708,reif::A,сиппит-хоппут,copt
709,lecker::A,минньигэс,gustos
710,süß::A,минньигэс,dulce
711,bitter::A,аһыы,amar
712,sauer::A,аһыы,acru
713,hell::A,сырдык,clar
714,hell::A,сырдык,luminos
715,dunkel::A,хараҥа,obscur
716,dunkel::A,хараҥа,întunecos
717,schwarz::A,хара,negru
718,weiß::A,үрүҥ,alb
719,weiß::A,маҥан,alb
720,rot::A,кыһыл,roșu
721,gelb::A,саһархай,galben
722,blau::A,күөх,albastru
723,grün::A,күөх,verde
724,grün::A,от күөҕэ,verde
725,grau::A,сиэрэй,gri
726,grau::A,сиэрэй,cenușiu
727,bunt::A,эриэн,colorat
728,billig::A,чэпчэки,ieftin
729,teuer::A,сыаналаах,scump
730,wertvoll::A,сыаналаах,prețios
731,blind::A,хараҕа суох,orb
732,taub::A,дьүлэй,surd
733,kräftig::A,модун,tare
734,kräftig::A,модун,forte
735,kräftig::A,модун,robust
736,stark::A,күүстээх,viguros
737,stark::A,күүстээх,puternic
738,schwach::A,мөлтөх,slab
739,schwach::A,мөлтөх,debil
740,fett::A,эмис,gras
741,schlank::A,дьылҕан,zvelt
742,schlank::A,дьыпсаҕай,zvelt
743,hübsch::A,олус кэрэ,drăguț
744,hübsch::A,көрүөхтэн үчүгэй,drăguț
745,böse::A,өһүөннээх,rău
746,böse::A,өһүөннээх,răutăcios
747,dumm::A,акаары,nerod
748,dumm::A,акаары,tâmpit
749,faul::A,нэс,leneș
750,fleißig::A,кыһамньылаах,harnic
751,fleißig::A,кыһамньылаах,sârguincios
752,geizig::A,иҥсэлээх,calic
753,geizig::A,иҥсэлээх,zgârcit
754,klug::A,өйдөөх,isteț
755,klug::A,өйдөөх,deștept
756,geschickt::A,наһаа дьоҕурдаах,dibaci
757,lieb::A,тапталлаах,drag
758,lieb::A,тапталлаах,iubit
759,lustig::A,көрдөөх,vesel
760,sanft::A,намчы,blând
761,sanft::A,намчы,blajin
762,sanft::A,сымнаҕас,blând
763,sanft::A,сымнаҕас,blajin
764,hungrig::A,аччык,flămând
765,krank::A,ыалдьар,bolnav
766,nackt::A,сыгынньах,gol
767,traurig::A,санаарҕабыллаах,trist
768,traurig::A,санаарҕабыллаах,mâhnit
769,lebendig::A,тыыннаах,viu
770,gut::A,үтүө,bun
771,gut::A,үчүгэй,bun
772,schlecht::A,куһаҕан,rău
773,schlecht::A,куһаҕан,prost
774,richtig::A,сөп,drept
775,richtig::A,сөп,corect
776,schlimm::A,сидьиҥ,rău
777,schlimm::A,быдьар,rău
778,wahr::A,кырдьык,adevărat
779,alt::A,былыргы,uzat
780,alt::A,былыргы,vechi
781,neu::A,саҥа,nou
782,ehemalig::A,урукку,fost
