,Concept_ID,ps,mn
769,süß::A,شیرین,чихэрлэг
770,bitter::A,تریخ,гашуун
771,sauer::A,ټاک,эсгэлэн
772,sauer::A,تريو,эсгэлэн
773,hell::A,روڼ,гэгээн
774,hell::A,روڼ,гэрэлтэй
775,hell::A,روښان,гэгээн
776,hell::A,روښان,гэрэлтэй
777,dunkel::A,تیاره,бараан
778,dunkel::A,تیاره,харанхуй
779,schwarz::A,تور,хар
780,weiß::A,سپين,цагаан
781,rot::A,سور,улаан
782,gelb::A,زېړ,шар
783,blau::A,شین,хөх
784,blau::A,شین,цэнхэр
785,blau::A,اسماني رنګه,хөх
786,blau::A,اسماني رنګه,цэнхэр
787,grün::A,زرغون,ногоон
788,grau::A,خړ,орог
789,grau::A,خړ,саарал
790,bunt::A,رنګارنګ,эрээн
791,billig::A,ارزان,хямд
792,teuer::A,ګران,үнэтэй
793,wertvoll::A,قیمتي,үнэт
794,blind::A,ړوند,сохор
795,taub::A,کوڼ,чих хатуу
796,kräftig::A,قوی,чийрэг
797,stark::A,قوی,хүчтэй
798,stark::A,قوی,чадалтай
799,stark::A,تکړه,хүчтэй
800,stark::A,تکړه,чадалтай
801,schwach::A,ضعیف,сул
802,schwach::A,کمزوری,сул
803,fett::A,چاغ,тарган
804,fett::A,چاغ,голигор
805,schlank::A,خوش اندام,голшиг
806,hübsch::A,ښکلی,сайхан
807,hübsch::A,ښکلی,хөөрхөн
808,hübsch::A,ښایسته,сайхан
809,hübsch::A,ښایسته,хөөрхөн
810,böse::A,شریر,муу
811,böse::A,شریر,хортой
812,böse::A,قهرناک,муу
813,böse::A,قهرناک,хортой
814,dumm::A,احمق,тэнэг
815,faul::A,لټ,залхуу
816,faul::A,تنبل,залхуу
817,fleißig::A,زحمت کښ,чармайлтгай
818,geizig::A,بخیل,харамч
819,klug::A,عاقل,цэцэн
820,klug::A,هوښیار,цэцэн
821,geschickt::A,ماهر,дүйтэй
822,lieb::A,عزیز,хайрт
823,lieb::A,محبوب,хайрт
824,lustig::A,خوشحال,цэнгэлтэй
825,sanft::A,پوست,наалинхай
826,sanft::A,ملایم,наалинхай
827,hungrig::A,وږی,өлөн
828,hungrig::A,وږی,өлссөн
829,krank::A,مريض,өвчтэй
830,krank::A,ناروغ,өвчтэй
831,nackt::A,لوڅ,нүцгэн
832,traurig::A,غمجن,гунигт
833,lebendig::A,ژوندی,амьд
834,lebendig::A,ژوندی,амьтай
835,gut::A,ښه,сайн
836,schlecht::A,بد,муу
837,schlecht::A,بد,өөдгүй
838,schlecht::A,خراب,муу
839,schlecht::A,خراب,өөдгүй
840,richtig::A,سم,зөв
841,richtig::A,سم,зүйтэй
842,richtig::A,صحیح,зөв
843,richtig::A,صحیح,зүйтэй
844,schlimm::A,بد,муухай
845,schlimm::A,مخوف,муухай
846,wahr::A,واقعي,үнэн
847,wahr::A,واقعي,жинхэнэ
848,alt::A,زوړ,хуучин
849,neu::A,نوی,шинэ
850,ehemalig::A,پخوانی,агсан
851,ehemalig::A,پخوانی,байсан
852,alt[Lebewesen]::A,زوړ,өвгөн
853,alt[Lebewesen]::A,زوړ,хижээл
854,jung::A,ځوان,залуу
855,arm::A,غریب,ядуу
856,arm::A,بې وزله,ядуу
857,reich::A,شتمن,баян
858,reich::A,شتمن,баялаг
859,reich::A,دولتمند,баян
860,reich::A,دولتمند,баялаг
861,bekannt::A,اشنا,танил
862,berühmt::A,مشهور,цуутай
863,berühmt::A,مشهور,алдартай
864,fremd::A,پردی,харь
865,fremd::A,پردی,гадаад
866,fremd::A,بېګانه,харь
867,fremd::A,بېګانه,гадаад
868,verschieden::A,مختلف,ондоо
869,verschieden::A,مختلف,янз янзын
870,nah::A,نژدې,ойрын
871,nah::A,نژدې,дөтийн
872,fern::A,لیری,холын
873,linker::A,چپ,буруу
874,linker::A,کیڼ,буруу
875,rechter::A,ښی,баруун
876,anderer::A,بل,өөр
877,anderer::A,بل,нөгөө
878,erster::A,لومړی,нэгдэх
879,erster::A,لومړی,нэгдүгээр
880,zweiter::A,دوهم,хоёрдугаар
881,dritter::A,درېم,гуравдугаар
882,letzter::A,آخرنی,сүүлийн
883,letzter::A,وروستی,сүүлийн
884,allein::ADV,یوازې,ганцаараа
885,auf einmal::ADV,په یوه وخت کی,нэгмөсөн
886,zusammen::ADV,یو ځای,цуг
887,zusammen::ADV,یو ځای,хамт
888,lange::ADV,ډېر وخت,удаан
889,lange::ADV,ډېره موده,удаан
890,plötzlich::ADV,ناببره,гэнэт
891,plötzlich::ADV,یوناڅاپه,гэнэт
892,sofort::ADV,فوراً,дороо
893,sofort::ADV,سمدلاسه,дороо
894,später::ADV,وروسته,дараа
895,jetzt::ADV,اوس,өнөө
896,heute::ADV,نن,өнөө
897,heute::ADV,نن,өнөөдөр
898,morgen::ADV,سبا,маргааш
899,morgen::ADV,سبا,маргаадар
900,bald::ADV,ژر,түргэн
901,bald::ADV,ژر,удахгүй
902,dann::ADV,پس,хожим
903,dann::ADV,پس,тэгээд
904,dann::ADV,وروسته,хожим
905,dann::ADV,وروسته,тэгээд
906,gestern::ADV,پرون,өчигдөр
907,einst::ADV,پخوا,нэг
908,damals::ADV,هغه وخت,тэгэхэд
909,danach::ADV,بیا,тэгээд
910,danach::ADV,بیا,дараа нь
911,vorher::ADV,دمخه,урьд
912,zuerst::ADV,لومړی,анх
913,zuerst::ADV,لومړی,эхлээд
914,einmal::ADV,یو ځل,нэг удаа
915,manchmal::ADV,ګاهی ګاهی,хааяа
916,manchmal::ADV,ګاهی ګاهی,заримдаа
917,oft::ADV,ډېر ځله,олонтоо
918,immer::ADV,تل,байнга
919,immer::ADV,همېشه,байнга
920,niemals::ADV,هیڅکله نه,хэзээ ч
921,niemals::ADV,هیڅکله نه,хэдийд ч
922,hier::ADV,دلته,энд
923,hierhin::ADV,دلته,нааш
924,hierhin::ADV,دې ځای ته,нааш
925,von hier::ADV,د دې ځای نه,эндээс
926,dort::ADV,هلته,тэнд
927,dorthin::ADV,هلته,тийш
928,dorthin::ADV,هغه ځای ته,тийш
929,geradeaus::ADV,مخامخ,шулуун
930,vorwärts::ADV,مخ پهٔ وړاندې,урагшаа
931,rückwärts::ADV,بېرته,буцаан
932,rückwärts::ADV,بېرته,сөөргөө
933,zurück::ADV,بېرته,буцаж
934,zurück::ADV,بېرته,гэдрэг
935,unten::ADV,لاندي,дор
936,hinab::ADV,ښکته,уруу
937,oben::ADV,پورته,дээр
938,hinauf::ADV,پاس,өөд
939,hinauf::ADV,پاس,дээш
940,überall::ADV,هره خوا,хааяагүй
941,überall::ADV,هره خوا,энд тэндгүй
942,nicht::ADV,نه,эс
943,nicht::ADV,نه,-гүй
944,ein wenig::ADV,یو څه,жаахан
945,kaum::ADV,ایله,арай
946,kaum::ADV,ایله,арай гэж
947,sehr::ADV,ډېر,тун
948,sehr::ADV,زيات,тун
949,so::ADV,داسې,тэгж
950,so::ADV,داسې,ингээд
951,so::ADV,دومره,тэгж
952,so::ADV,دومره,ингээд
953,noch::ADV,نور,дахин
954,noch::ADV,نور,дахиад
955,nur::ADV,تش,зөвхөн
956,nur::ADV,تش,гагцхүү
957,nur::ADV,صرف,зөвхөн
958,nur::ADV,صرف,гагцхүү
959,schon::ADV,دمخه,нэгэнт
960,wieder::ADV,بیا,дахин
961,wieder::ADV,بیا,дахиад
962,vergebens::ADV,عبث,хий
963,vor::PRP,دمخه,өмнө
964,hinter::PRP,شاته,ард
965,unter::PRP,لاندي,доор
966,durch::PRP,د مینځ نه,дундуур
967,neben::PRP,نژدې,хажууд
968,zwischen::PRP,ترمینځ,завсар
969,zwischen::PRP,ترمینځ,хооронд
970,wegen::PRP,د ... له لاسه,төлөө
971,wegen::PRP,د ... له لاسه,дээрээс
972,dies::PRN,دا,энэ
973,das::PRN,دا,тэр
974,alles::PRN,هرڅهٔ,цөм
975,alles::PRN,هرڅهٔ,бүгд
976,ich::PRN,زه,би
977,du::PRN,ته,чи
978,er::PRN,دی,тэр
979,er::PRN,دی,тэр хүн
980,wir::PRN,مونږ,бид
981,ihr::PRN,تاسې,та нар
982,sie::PRN,هغوی,тэд
983,was::FPRN,څهٔ,юу
984,wer::FPRN,چا,хэн
985,wer::FPRN,څوک,хэн
986,wo::FADV,چيری,хаа
987,wo::FADV,چيری,хаана
988,wo::FADV,چېرته,хаа
989,wo::FADV,چېرته,хаана
990,wohin::FADV,چېرته,хааш
991,wohin::FADV,چېرته,хаана
992,wie::FADV,څنګه,яаж
993,wie::FADV,څنګه,хэрхэн
994,warum::FADV,ولې,юунд
995,warum::FADV,ولې,яагаад
996,wieviel::FNUM,څو,хэдий
997,wieviel::FNUM,څو,хэд
998,wieviel::FNUM,څومره,хэдий
999,wieviel::FNUM,څومره,хэд
1000,eins::NUM,یو,нэг
1001,zwei::NUM,دوه,хоёр
1002,drei::NUM,درې,гурав
1003,vier::NUM,څلور,дөрөв
1004,fünf::NUM,پنځه,тав
1005,sechs::NUM,شپږ,зургаа
1006,sieben::NUM,اوه,долоо
1007,acht::NUM,اته,найм
1008,neun::NUM,نهه,ес
1009,zehn::NUM,لس,арав
1010,elf::NUM,یوولس,арван нэг
1011,zwölf::NUM,دولس,арван хоёр
1012,zwanzig::NUM,شل,хорь
1013,dreißig::NUM,دېرش,гуч
1014,vierzig::NUM,څلوېښت,дөч
1015,fünfzig::NUM,پنځوس,тавь
1016,sechzig::NUM,شپېته,жар
1017,siebzig::NUM,اویا,дал
1018,achtzig::NUM,اتیا,ная
1019,neunzig::NUM,نوي,ер
1020,hundert::NUM,سل,зуу
1021,tausend::NUM,زر,мянга
1022,und::CNJ,او,ч
1023,und::CNJ,او,болон
1024,oder::CNJ,ېا,буюу
1025,stehen::V,درېدل,зогсох
1026,sitzen::V,کښېنستل,суух
1027,liegen::V,ملاستل,хэвтэх
1028,hängen::V,ځړېدل,өлгөөтэй байх
1029,hängen::V,ځړېدل,дүүжлээтэй байх
1030,werden::V,کېدل,болох
1031,passieren::V,پېښېدل,тохиох
1032,beginnen::V,شروع کېدل,эхлэх
1033,enden::V,خلاصدل,дүүрэх
1034,enden::V,تمامېدل,дүүрэх
1035,wechseln::V,تغییر موندل,хувирах
1036,aufgehen[Sonne]::V,ختل,мандах
1037,untergehen[Sonne]::V,لوېدل,жаргах
1038,untergehen[Sonne]::V,پرېوتل,жаргах
1039,scheinen[Sonne]::V,رڼا کول,гэрэлтэх
1040,donnern::V,تنېدل,дуугарах
1041,donnern::V,غړمبېدل,дуугарах
1042,wehen::V,چلېدل,салхилах
1043,wehen::V,چلېدل,хөөрөгдөх
1044,strömen::V,بهېدل,гүйх
1045,strömen::V,بهېدل,урсах
1046,fließen::V,بهېدل,урсах
1047,fließen::V,تویېدل,урсах
1048,sich drehen::V,ګرځېدل,эргэлдэх
1049,sich drehen::V,چورلېدل,эргэлдэх
1050,schwanken::V,زنګېدل,хэлбэлзэх
1051,schwingen::V,زنګېدل,ганхах
1052,schwingen::V,زنګېدل,хэлбэлзэх
1053,fallen::V,ولېدل,унах
1054,brennen::V,سوځېدل,шатах
1055,rauchen::V,لوګی کول,баагих
1056,regnen::V,باران اورېدل,бороо орно
1057,gefrieren::V,کنګل نيول,хөлдөх
1058,tauen::V,وېلې کېدل,хайлах
1059,schmelzen::V,وېلې کېدل,уярах
1060,trocknen::V,وچېدل,хатах
1061,sieden::V,اېشېدل,буцлах
1062,sieden::V,اېشېدل,даргилах
1063,faulen::V,خرابېدل,үжрэх
1064,faulen::V,خرابېدل,өмхийрөх
1065,verfaulen::V,ورستېدل,бээх
1066,verfaulen::V,ورستېدل,өгрөх
1067,reißen::V,شلېدل,цуурах
1068,versinken::V,ډوېېدل,живэх
1069,vergehen::V,تېرېدل,нөгчих
1070,vergehen::V,تېرېدل,өнгөрөх
1071,erscheinen::V,ښکارېدل,гарах
1072,erscheinen::V,ښکارېدل,бултайх
1073,verschwinden::V,ورکېدل,далд орох
1074,verschwinden::V,ورکېدل,алга болох
1075,sinken::V,ښکته کېدل,татрах
1076,sinken::V,ښکته کېدل,доошлох
1077,abnehmen::V,کمېدل,багасах
1078,abnehmen::V,کمېدل,хорогдох
1079,zunehmen::V,زیاتېدل,ихсэх
1080,steigen::V,جګېدل,нэмэгдэх
1081,steigen::V,پورته کېدل,нэмэгдэх
1082,wachsen::V,وده کول,өсөх
1083,wachsen::V,وده کول,ургах
1084,glänzen::V,ځلېدل,гилгэнэх
1085,glänzen::V,ځلېدل,гилбэгнэх
1086,funkeln::V,پړکېدل,гялжах
1087,funkeln::V,پړکېدل,гялалзах
1088,lärmen::V,غال و غول کول,шуугих
1089,läuten::V,زنګ وهل,цохих
1090,klingeln::V,زنګ وهل,хонхдох
1091,klingeln::V,زنګ وهل,дуугарах
1092,klirren::V,کړنګېدل,хангир жингэр хийх
1093,brausen::V,تلاطم کول,бургилах
1094,rauschen::V,شڼهار کول,сэржигнэх
1095,klingen::V,آواز کول,хангинах
1096,bellen::V,غپېدل,хуцах
1097,heulen::V,انګلل,улих
1098,blasen::V,پو کول,үлзэх
1099,pfeifen::V,شپېلک وهل,исгэрэх
1100,schreien::V,ناره کول,хашгирах
1101,stöhnen::V,زګېروی کول,ёолох
1102,stöhnen::V,زګېروی کول,гэнгэнэх
1103,zittern::V,لړزېدل,дагжих
1104,leben::V,ژوند کول,амьдрах
1105,geboren werden::V,زېږېدل,төрөх
1106,atmen::V,ساه کښل,амьсгалах
1107,atmen::V,تنفس کول,амьсгалах
1108,trinken::V,څښل,уух
1109,essen::V,خوړل,идэх
1110,schlucken::V,غړپول,залгих
1111,müde werden::V,ستړی کېدل,ядрах
1112,einschlafen::V,ویده کېدل,унтчих
1113,schlafen::V,خوب کول,унтах
1114,aufwachen::V,ویښېدل,сэрэх
1115,aufstehen::V,پاڅېدل,босох
1116,sich erholen::V,استراحت کول,амрах
1117,krank werden::V,رنځورېدل,өвдөж эхлэх
1118,krank sein::V,ناجوړېدل,өвдөх
1119,schmerzen::V,خوږېدل,өвдөх
1120,schmerzen::V,خوږېدل,шархирах
1121,schmerzen::V,درد کول,өвдөх
1122,schmerzen::V,درد کول,шархирах
1123,husten::V,ټوخېدل,ханиах
1124,genesen::V,رغېدل,засрах
1125,sterben::V,مړل,үхэх
1126,sterben::V,مړل,нас барах
1127,umkommen::V,تلفېدل,үхэх
1128,sich bewegen::V,چلېدل,хөдлөх
1129,sich bewegen::V,حرکت کول,хөдлөх
1130,sich rühren::V,ښورېدل,хөдлөх
1131,sich erheben::V,درېدل,босох
1132,sich setzen::V,کښېنستل,суух
1133,hinfallen::V,لوېدل,ойчих
1134,laufen::V,منډې وهل,явган явах
1135,schreiten::V,قدم ایښودل,алхах
1136,spazierengehen::V,چکر وهل,зугаалах
1137,eilen::V,بېړه کول,хурдлах
1138,sich beeilen::V,عجله کول,яарах
1139,sich beeilen::V,عجله کول,шамдах
1140,sausen::V,ځغستل,давхих
1141,rennen::V,زغلېدل,гүйх
1142,springen::V,ټوپ وهل,харайх
1143,springen::V,ټوپ وهل,дэвхрэх
1144,klettern::V,ختل,авирах
1145,schaukeln::V,زنګېدل,ганхалзах
1146,kriechen::V,خاپوړی وهل,мөлхөх
1147,schwimmen::V,لامبو وهل,сэлэх
1148,tauchen::V,غوټه وهل,шунгах
1149,rudern::V,پارو وهل,сэлүүрдэх
1150,fahren::V,تلل,явах
1151,fliegen::V,الوتل,нисэх
1152,gehen::V,تلل,явах
1153,weggehen::V,بهر وتل,явах
1154,abfahren::V,تلل,одох
1155,abfahren::V,تلل,хөдлөх
1156,anhalten::V,ودرېدل,зогсох
1157,hineingehen::V,داخلېدل,орох
1158,eintreten::V,ننوتل,орох
1159,kommen::V,راتلل,ирэх
1160,ankommen::V,رسېدل,хүрэх
1161,zurückkommen::V,بېرته راتلل,харих
1162,zurückkommen::V,بېرته راتلل,буцаж ирэх
1163,bleiben::V,پاتې کېدل,үлдэх
1164,warten::V,انتظار وېستل,хүлээх
1165,erwarten::V,انتظار کول,хүлээх
1166,suchen::V,لټول,эрэх
1167,suchen::V,لټول,бэдрэх
1168,finden::V,میندل,олох
1169,finden::V,پیدا کول,олох
1170,versuchen::V,هڅه کول,оролдох
1171,vorbereiten::V,چمتوکول,бэлтгэх
1172,lieben::V,مینه لرل,янаглах
1173,mögen::V,خوښول,таалах
1174,mögen::V,علاقه لرل,таалах
1175,lachen::V,خندېدل,инээх
1176,rühren::V,اغېزه کول,сэтгэл уяруулах
1177,weinen::V,ژړل,уйлах
1178,schimpfen::V,ښکنځا کول,хараах
1179,sich ärgern::V,قهر راتلل,уурлах
1180,sich fürchten::V,ډارېدل,айх
1181,fürchten::V,ډارېدل,айх
1182,fliehen::V,تښتېدل,зугтах
1183,fliehen::V,تښتېدل,гүйж очих
1184,flüchten::V,تښتېدل,оргох
1185,sehen::V,لیدل,үзэх
1186,anschauen::V,کتل,харах
1187,ansehen::V,ننداره کول,харах
1188,hören::V,اورېدل,дуулах
1189,zuhören::V,غوږ نیول,чагнах
1190,probieren::V,څکه کول,амсаж үзэх
1191,probieren::V,چاشنی کول,амсаж үзэх
1192,riechen::V,بويول,үнэрлэх
1193,fühlen::V,حسول,мэдрэх
1194,scheinen::V,ښکارېدل,шиг үзэгдэх
1195,zu sehen sein::V,ښکارېدل,үзэгдэх
1196,zu sehen sein::V,ښکارېدل,харагдах
1197,vernehmen::V,خبرېدل,дуулах
1198,frieren::V,ساړه کېتل,даарах
1199,tun::V,کول,хийх
1200,tun::V,کول,үйлдэх
1201,können::V,کولای شول,болох
1202,können::V,د لاسه کېدل,болох
1203,wollen::V,غوښتل,хүсэх
1204,anfangen::V,شروع کول,эхлэх
1205,beenden::V,ختمول,дуусгах
1206,beenden::V,پای ته رسول,дуусгах
1207,aufhören::V,بس کول,болих
1208,aufhören::V,بس کول,зогсох
1209,gelingen::V,موفق کېدل,бүтэх
1210,gelingen::V,بریالی کېدل,бүтэх
1211,geraten::V,کېدل,илрэх
1212,öffnen::V,خلاصول,нээх
1213,öffnen::V,خلاصول,тайлах
1214,öffnen::V,پرانیستل,нээх
1215,öffnen::V,پرانیستل,тайлах
1216,schließen::V,تړل,хаах
1217,stellen::V,ایښودل,тавих
1218,stellen::V,ایښودل,босгох
1219,setzen::V,کښېنول,суулгах
1220,legen::V,ایښودل,хийх
1221,legen::V,ایښودل,тавих
1222,berühren::V,لاس وهل,шүргэх
1223,verbinden::V,تړل,залгах
1224,bedecken::V,پوښول,бүрэх
1225,aufhängen::V,ځوړندول,өлгөх
1226,aufhängen::V,ځوړندول,дүүжлэх
1227,anzünden::V,بلول,асаах
1228,anzünden::V,بلول,ноцоох
1229,aufheben::V,پورته کول,өргөх
1230,zurücklassen::V,پرېښودل,орхих
1231,zurücklassen::V,پرېښودل,үлдээх
1232,verlieren::V,ورکول,гээх
1233,fallen lassen::V,له لاسه لوېدل,унагах
1234,machen::V,کول,хийх
1235,machen::V,کول,гаргах
1236,herstellen::V,جوړول,бүтээх
1237,herstellen::V,توليدول,бүтээх
1238,bauen::V,جوړول,барих
1239,reparieren::V,ترمیمول,засах
1240,reparieren::V,ترمیمول,сэлбэх
1241,verbessern::V,اصلاح کول,засах
1242,verbessern::V,اصلاح کول,сайжруулах
1243,ändern::V,تغیر ورکول,өөрчлөх
1244,graben::V,کيندل,малтах
1245,beugen::V,ټیټول,бөгтийлгөх
1246,biegen::V,کږول,матах
1247,biegen::V,کږول,муруйлгах
1248,drehen::V,ګرځول,эргүүлэх
1249,wenden::V,اړول,эргүүлэх
1250,umdrehen::V,اړول,хөрвүүлэх
1251,heben::V,جګول,өргөх
1252,heben::V,پورته کول,өргөх
1253,hochheben::V,جګول,өргөх
1254,ergreifen::V,نیول,атгах
1255,halten::V,نیول,барих
1256,drücken::V,کښېکښل,дарах
1257,schieben::V,پوری وهل,түлхэх
1258,kratzen::V,ګرول,хусах
1259,kratzen::V,ګرول,маажих
1260,lecken::V,څټل,долоох
1261,beißen::V,چیچل,зуух
1262,beißen::V,چیچل,хазах
1263,abreißen::V,شکول,таслах
1264,abschneiden::V,پرېکول,тайрах
1265,binden::V,تړل,боох
1266,binden::V,تړل,хүлэх
1267,stecken::V,ټومبل,шаах
1268,stecken::V,ټومبل,шигтгэх
1269,brechen::V,ماتول,хугалах
1270,klopfen::V,ټکول,цохих
1271,klopfen::V,ټکول,тогших
1272,hauen::V,ټکول,дэлдэх
1273,kleben::V,نښلول,наах
1274,kleben::V,سرېښول,наах
1275,reiben::V,مږل,нухах
1276,reiben::V,مږل,нидчих
1277,streichen::V,مښل,нялах
1278,streichen::V,مښل,түрхэх
1279,schleifen::V,تېره کول,билүүдэх
1280,schleifen::V,تېره کول,гуранздах
1281,schneiden::V,غوڅول,огтлох
1282,schneiden::V,پرېکول,огтлох
1283,rütteln::V,خوڅول,холхнулах
1284,schütteln::V,ښورول,сэгсрэх
1285,schwenken::V,خوڅول,дэвэх
1286,schwenken::V,خوڅول,даллах
1287,schütten::V,اچول,цутгах
1288,schütten::V,اچول,аягалах
1289,schütten::V,تویول,цутгах
1290,schütten::V,تویول,аягалах
1291,füllen::V,ډکول,дүүргэх
1292,einwickeln::V,پېچل,боох
1293,einwickeln::V,پېچل,ороох
1294,einwickeln::V,نغښتل,боох
1295,einwickeln::V,نغښتل,ороох
1296,tragen::V,وړل,авчрах
1297,schleppen::V,وړل,чирэх
1298,ziehen::V,کښل,татах
1299,aufbewahren::V,ساتل,хадгалах
1300,werfen::V,اچول,хаях
1301,werfen::V,اچول,шидэх
1302,werfen::V,غورځول,хаях
1303,werfen::V,غورځول,шидэх
1304,fangen::V,نیول,барих
1305,fangen::V,ګیرول,барих
1306,packen::V,نیول,шүүрэх
1307,verstecken::V,پټول,нуух
1308,teilen::V,وېشل,хуваах
1309,teilen::V,تقسیمول,хуваах
1310,schicken::V,لېږل,илгээх
1311,schicken::V,لېږل,явуулах
1312,schicken::V,استول,илгээх
1313,schicken::V,استول,явуулах
1314,bringen::V,راوړل,авчрах
1315,bringen::V,راوړل,аваачих
1316,hinzufügen::V,زیاتول,нэмэх
1317,bekommen::V,حاصلول,хүлээн авах
1318,erhalten::V,اخیستل,хүлээн авах
1319,nehmen::V,نیول,авах
1320,nehmen::V,اخيستل,авах
1321,wählen::V,خوښول,сонгох
1322,auswählen::V,چنده کول,шилэх
1323,bewahren::V,ساتل,гамнах
1324,behindern::V,مانع کېدل,саад хийх
1325,behindern::V,مانع کېدل,тотгор болох
1326,behindern::V,ممانعت کول,саад хийх
1327,behindern::V,ممانعت کول,тотгор болох
1328,verderben::V,خرابېدل,эвдэх
1329,beschädigen::V,ورانول,гэмтээх
1330,zerbrechen::V,ماتول,хагалах
1331,zerbrechen::V,ماتول,хага цохих
1332,zerreißen::V,څیرې کول,урах
1333,zerstören::V,ړنګول,эвдэх
1334,zerstören::V,ړنګول,сүйтгэх
1335,zerstören::V,ورانول,эвдэх
1336,zerstören::V,ورانول,сүйтгэх
1337,verbrennen::V,سوځول,шатаах
1338,geben::V,ورکول,өгөх
1339,reichen::V,ورکول,өгөх
1340,reichen::V,ورکول,дамжуулах
1341,schenken::V,بښل,бэлэглэх
1342,versprechen::V,لوز کول,амлах
1343,wünschen::V,غوښتل,ерөөх
1344,loben::V,ستایل,магтах
1345,loben::V,ستایل,сайшаах
1346,loben::V,تمجید کول,магтах
1347,loben::V,تمجید کول,сайшаах
1348,küssen::V,ښکلول,озох
1349,küssen::V,ښکلول,үнсэх
1350,wiegen::V,زنګول,бүүвэйлэх
1351,zudecken::V,پوښول,хучих
1352,zudecken::V,پوښول,бүтээх
1353,wecken::V,ويښول,сэрээх
1354,zeigen::V,ښودل,үзүүлэх
1355,führen::V,بیول,хөтлөх
1356,lehren::V,درس ورکول,заах
1357,lehren::V,تعلیم ورکول,заах
1358,unterrichten::V,درس ورکول,сургах
1359,aufziehen::V,روزل,өсгөх
1360,aufziehen::V,روزل,хүмүүжүүлэх
1361,leiten::V,رهبری کول,удирдах
1362,leiten::V,لارښوونه کول,удирдах
1363,antreiben::V,چټک کول,шамдуулах
1364,lassen::V,اړکول,-уулах
1365,einladen::V,بلل,залах
1366,vereinigen::V,متحد کول,нэгтгэх
1367,vereinigen::V,متحد کول,хамтруулах
1368,vereinigen::V,یوځای کول,нэгтгэх
1369,vereinigen::V,یوځای کول,хамтруулах
1370,besuchen::V,کتنه کول,зочлох
1371,treffen::V,ليدل,учрах
1372,treffen::V,ليدل,дайралдах
1373,treffen::V,تلقی کول,учрах
1374,treffen::V,تلقی کول,дайралдах
1375,sich versammeln::V,راغونډېدل,хуралдах
1376,spielen::V,لوبه کول,наадах
1377,singen::V,سندرې وېل,дуулах
1378,tanzen::V,ګډېدل,бүжиглэх
1379,sich trennen::V,بېلېدل,салах
1380,verlassen::V,ترک کول,хаях
1381,retten::V,نجات ورکول,гэтэлгэх
1382,bewachen::V,ساتل,сахих
1383,bewachen::V,حفاظت کول,сахих
1384,schützen::V,ژغورل,хамгаалах
1385,verteidigen::V,دفاع کول,хамгаалах
1386,sich schlagen::V,جنګېدل,зодолдох
1387,schießen::V,ویشتل,харвах
1388,schießen::V,ویشتل,буу буудах
1389,siegen::V,غالبېدل,ялах
1390,ärgern::V,خپه کول,уурлуулах
1391,ärgern::V,خپه کول,уур хүргэх
1392,schlagen::V,وهل,цохих
1393,treten::V,په لغته وهل,өшиглөх
1394,stechen::V,ټومبل,хатгах
1395,stoßen::V,ټېل وهل,ёврох
1396,stoßen::V,ټېل وهل,нудрах
1397,stoßen::V,پوری وهل,ёврох
1398,stoßen::V,پوری وهل,нудрах
1399,stehlen::V,تښتول,хулгайлах
1400,stehlen::V,غلا کول,хулгайлах
1401,stören::V,ماتول,саад болох
1402,belästigen::V,ځورول,зовоох
1403,belästigen::V,ځورول,амраахгүй байх
1404,belästigen::V,تکلیف ورکول,зовоох
1405,belästigen::V,تکلیف ورکول,амраахгүй байх
1406,verbergen::V,پټول,нуух
1407,verbergen::V,پټول,далдлах
1408,täuschen::V,تېرایستل,мэхлэх
1409,täuschen::V,خطا ایستل,мэхлэх
1410,betrügen::V,غولول,хуурах
1411,töten::V,وژل,алах
1412,töten::V,مړ کول,алах
1413,wohnen::V,اوسېدل,суух
1414,wohnen::V,اوسېدل,амьдрах
1415,arbeiten::V,کار کول,ажиллах
1416,arbeiten::V,کار کول,хөдөлмөрлөх
1417,sammeln::V,راټولول,түүх
1418,sammeln::V,راټولول,хураах
1419,sammeln::V,راغونډول,түүх
1420,sammeln::V,راغونډول,хураах
1421,pflücken::V,شکول,түүх
1422,jagen::V,ښکار کول,агнах
1423,jagen::V,ښکار کول,гөрөөлөх
1424,fischen::V,کب نيول,загасчлах
1425,fischen::V,کب نيول,загас барих
1426,fassen::V,نیول,барих
1427,fassen::V,ګیرول,барих
1428,hüten::V,پوول,маллах
1429,hüten::V,پوول,хариулах
1430,treiben::V,بیول,туух
1431,anbinden::V,تړل,уях
1432,füttern::V,خوراک ورکول,тэжээх
1433,melken::V,لوشل,саах
1434,hacken::V,پی کول,цавчих
1435,gießen::V,اوبه کول,услах
1436,reifen::V,رسېدل,боловсрох
1437,zubereiten::V,تیارول,бэлдэх
1438,kochen::V,پخول,чанах
1439,backen::V,پخول,жигнэх
1440,braten::V,وريتول,шарах
1441,braten::V,وريتول,хайрах
1442,umrühren::V,لړل,хутгах
1443,stricken::V,اوبدل,нэхэх
1444,stricken::V,اوبدل,сүлжих
1445,nähen::V,ګنډل,оёх
1446,färben::V,رنګول,будах
1447,reinigen::V,صافول,арилгах
1448,reinigen::V,صافول,цэвэрлэх
1449,waschen::V,مینځل,угаах
1450,abwischen::V,وچول,арчих
1451,spülen::V,کنګالول,зайлах
1452,fegen::V,جارو کول,хамах
1453,fegen::V,جارو کول,шүүрдэх
