,Concept_ID,it,cs
834,niemals::ADV,non mai,nikdy
835,hier::ADV,qua,zde
836,hier::ADV,qua,tady
837,hierhin::ADV,qua,sem
838,von hier::ADV,ne,odtud
839,von hier::ADV,da qui,odtud
840,dort::ADV,lì,tam
841,dorthin::ADV,là,tam
842,geradeaus::ADV,diritto,rovně
843,vorwärts::ADV,avanti,kupředu
844,rückwärts::ADV,all'indietro,zpět
845,zurück::ADV,di indietro,zpět
846,zurück::ADV,di indietro,nazpět
847,unten::ADV,giù,dole
848,unten::ADV,sotto,dole
849,hinab::ADV,giù,dolů
850,hinab::ADV,in giù,dolů
851,oben::ADV,su,nahoře
852,oben::ADV,su,navrchu
853,oben::ADV,sopra,nahoře
854,oben::ADV,sopra,navrchu
855,hinauf::ADV,in sù,nahoru
856,hinauf::ADV,in alto,nahoru
857,überall::ADV,dappertutto,všude
858,nicht::ADV,non,ne
859,ein wenig::ADV,un po',trochu
860,ein wenig::ADV,un poco,trochu
861,kaum::ADV,a appena,sotva
862,sehr::ADV,molto,velmi
863,sehr::ADV,molto,velice
864,so::ADV,così,tak
865,so::ADV,così,takto
866,so::ADV,tanto,tak
867,so::ADV,tanto,takto
868,noch::ADV,ancora,ještě
869,nur::ADV,solo,jen
870,nur::ADV,solo,jenom
871,nur::ADV,soltanto,jen
872,nur::ADV,soltanto,jenom
873,schon::ADV,già,už
874,schon::ADV,già,již
875,wieder::ADV,di nuovo,zase
876,vergebens::ADV,invano,marně
877,vor::PRP,davanti a,před
878,hinter::PRP,dietro,za
879,unter::PRP,sotto,pod
880,durch::PRP,per,skrz
881,durch::PRP,attraverso,skrz
882,neben::PRP,a accanto a,vedle
883,zwischen::PRP,fra,mezi
884,wegen::PRP,a causa di,pro
885,dies::PRN,ciò,toto
886,dies::PRN,ciò,tohle
887,dies::PRN,questo,toto
888,dies::PRN,questo,tohle
889,das::PRN,ciò,to
890,das::PRN,quello,to
891,alles::PRN,tutto,všechno
892,ich::PRN,ìo,já
893,du::PRN,tu,ty
894,er::PRN,lui,on
895,er::PRN,egli,on
896,wir::PRN,noi,my
897,ihr::PRN,voi,vy
898,sie::PRN,loro,oni
899,was::FPRN,che,co
900,was::FPRN,che cosa,co
901,wer::FPRN,chi,kdo
902,wo::FADV,dove,kde
903,wohin::FADV,dove,kam
904,wie::FADV,come,jak
905,warum::FADV,perche,proč
906,wieviel::FNUM,quanto,kolik
907,eins::NUM,uno,jeden
908,zwei::NUM,due,dva
909,drei::NUM,tre,tři
910,vier::NUM,quattro,čtyři
911,fünf::NUM,cinque,pět
912,sechs::NUM,sei,šest
913,sieben::NUM,sette,sedm
914,acht::NUM,otto,osm
915,neun::NUM,nove,devět
916,zehn::NUM,dieci,deset
917,elf::NUM,ùndici,jedenáct
918,zwölf::NUM,dodici,dvanáct
919,zwanzig::NUM,venti,dvacet
920,dreißig::NUM,trenta,třicet
921,vierzig::NUM,quaranta,čtyřicet
922,fünfzig::NUM,cinquanta,padesát
923,sechzig::NUM,sessanta,šedesát
924,siebzig::NUM,settanta,sedmdesát
925,achtzig::NUM,ottanta,osmdesát
926,neunzig::NUM,novanta,devadesát
927,hundert::NUM,cento,sto
928,tausend::NUM,mille,tisíc
929,und::CNJ,e,a
930,oder::CNJ,o,nebo
931,stehen::V,stare in piedi,stát
932,sitzen::V,sedere,sedět
933,sitzen::V,stare seduto,sedět
934,liegen::V,giacere,ležet
935,hängen::V,pèndere,viset
936,hängen::V,èssere appeso,viset
937,werden::V,farsi,stát se
938,werden::V,diventare,stát se
939,passieren::V,succèdere,stát se
940,beginnen::V,cominciare,počít
941,enden::V,finire,končit
942,enden::V,finire,skončit
943,enden::V,terminare,končit
944,enden::V,terminare,skončit
945,wechseln::V,variare,měnit se
946,wechseln::V,cambiare,měnit se
947,aufgehen[Sonne]::V,sòrgere,vyjít
948,aufgehen[Sonne]::V,spuntare,vyjít
949,untergehen[Sonne]::V,tramontare,zapadnout
950,scheinen[Sonne]::V,splèndere,svítit
951,donnern::V,tonare,hřmět
952,wehen::V,soffiare,vát
953,wehen::V,soffiare,vanout
954,strömen::V,fluire,proudit
955,fließen::V,fluire,téct
956,fließen::V,scorrere,téct
957,sich drehen::V,girarsi,točit se
958,schwanken::V,oscillare,kolísat
959,schwanken::V,oscillare,houpat se
960,schwanken::V,barcollare,kolísat
961,schwanken::V,barcollare,houpat se
962,schwingen::V,vibrare,kývat se
963,schwingen::V,oscillare,kývat se
964,fallen::V,cadere,padat
965,brennen::V,àrdere,hořet
966,brennen::V,bruciare,hořet
967,rauchen::V,fumare,kouřit
968,regnen::V,piòvere,pršet
969,gefrieren::V,gelarsi,zamrznout
970,gefrieren::V,congelarsi,zamrznout
971,tauen::V,sciògliersi,tát
972,schmelzen::V,fòndere,tavit
973,schmelzen::V,sciògliersi,tavit
974,trocknen::V,asciugarsi,schnout
975,sieden::V,bollire,vřít
976,faulen::V,marcire,hnít
977,verfaulen::V,imputridire,shnít
978,reißen::V,strapparsi,roztrhat se
979,versinken::V,affondare,topit se
980,versinken::V,affondare,ponořit se
981,vergehen::V,passare,plynout
982,erscheinen::V,apparire,objevit se
983,erscheinen::V,comparire,objevit se
984,verschwinden::V,sparire,zmizet
985,verschwinden::V,scomparire,zmizet
986,sinken::V,calare,klesat
987,sinken::V,scendere,klesat
988,abnehmen::V,diminuire,ubýt
989,zunehmen::V,aumentare,přibýt
990,steigen::V,salire,stoupat
991,steigen::V,montare,stoupat
992,wachsen::V,crescere,růst
993,glänzen::V,splèndere,lesknout se
994,funkeln::V,brillare,jiskřit se
995,funkeln::V,scintillare,jiskřit se
996,lärmen::V,strepitare,dělat hluk
997,lärmen::V,fare chiasso,dělat hluk
998,läuten::V,suonare,zvonit
999,klingeln::V,suonare,zvonit
1000,klirren::V,tintinnare,řinčet
1001,brausen::V,rombare,hučet
1002,brausen::V,rumoreggiare,hučet
1003,rauschen::V,frusciare,šumět
1004,klingen::V,suonare,znít
1005,bellen::V,latrare,štěkat
1006,bellen::V,abbaiare,štěkat
1007,heulen::V,urlare,výt
1008,heulen::V,ululare,výt
1009,blasen::V,soffiare,foukat
1010,pfeifen::V,fischiare,pískat
1011,schreien::V,gridare,křičet
1012,stöhnen::V,gèmere,sténat
1013,zittern::V,tremare,třást se
1014,leben::V,vìvere,žít
1015,geboren werden::V,nàscere,rodit se
1016,atmen::V,respirare,dýchat
1017,trinken::V,bere,pít
1018,essen::V,mangiare,jíst
1019,schlucken::V,inghiottire,polykat
1020,müde werden::V,stancarsi,unavit se
1021,einschlafen::V,addormentarsi,usnout
1022,schlafen::V,dormire,spát
1023,aufwachen::V,svegliarsi,probudit se
1024,aufstehen::V,levarsi,vstát
1025,sich erholen::V,riposarsi,zotavovat se
1026,krank werden::V,ammalarsi,onemocnět
1027,krank sein::V,èssere malato,být nemocný
1028,schmerzen::V,dolere,bolet
1029,husten::V,tossire,kašlat
1030,genesen::V,guarire,uzdravit se
1031,sterben::V,morire,umřít
1032,umkommen::V,perire,zahynout
1033,sich bewegen::V,agitarsi,pohnout se
1034,sich rühren::V,muòversi,hnout se
1035,sich erheben::V,alzarsi,zdvihnout se
1036,sich setzen::V,sedersi,posadit se
1037,hinfallen::V,cadere,upadnout
1038,laufen::V,camminare,běžet
1039,laufen::V,andare a piedi,běžet
1040,schreiten::V,andare,kráčet
1041,schreiten::V,procedere,kráčet
1042,spazierengehen::V,passeggiare,procházet se
1043,spazierengehen::V,andare a passeggio,procházet se
1044,eilen::V,andare in fretta,spěchat
1045,sich beeilen::V,affrettarsi,pospíšit si
1046,sausen::V,volare,fičet
1047,sausen::V,correre,fičet
1048,rennen::V,correre,pádit
1049,springen::V,saltare,skákat
1050,klettern::V,arrampicarsi,lézt
1051,klettern::V,arrampicarsi,šplhat
1052,schaukeln::V,fare l'altalena,houpat
1053,kriechen::V,strisciare,lézt
1054,kriechen::V,strisciare,plazit se
1055,schwimmen::V,nuotare,plavat
1056,tauchen::V,tuffarsi,nořit se
1057,tauchen::V,immèrgersi,nořit se
1058,rudern::V,remare,veslovat
1059,fahren::V,andare,jet
1060,fahren::V,andare,jezdit
1061,fahren::V,viaggiare,jet
1062,fahren::V,viaggiare,jezdit
1063,fliegen::V,volare,létat
1064,gehen::V,andare,jít
1065,weggehen::V,andàrsene,odejít
1066,weggehen::V,andare via,odejít
1067,abfahren::V,partire,odjet
1068,anhalten::V,fermarsi,zastavit se
1069,hineingehen::V,entrare,vcházet se
1070,eintreten::V,entrare,vstoupit
1071,kommen::V,venire,přijít
1072,ankommen::V,arrivare,dojít
1073,zurückkommen::V,ritornare,vrátit se
1074,bleiben::V,restare,zůstat
1075,bleiben::V,rimanere,zůstat
1076,warten::V,aspettare,čekat
1077,erwarten::V,attèndere,čekat na
1078,suchen::V,cercare,hledat
1079,finden::V,trovare,najít
1080,versuchen::V,tentare,zkoušet
1081,vorbereiten::V,preparare,připravit
1082,lieben::V,amare,milovat
1083,mögen::V,piacere a,mít rád
1084,mögen::V,volere bene a,mít rád
1085,lachen::V,rìdere,smát se
1086,rühren::V,commuòvere,dojmout
1087,weinen::V,piàngere,plakat
1088,schimpfen::V,imprecare,nadávat
1089,sich ärgern::V,stizzirsi,pohoršit se
1090,sich ärgern::V,arrabbiarsi,pohoršit se
1091,sich fürchten::V,avere paura,bát se
1092,fürchten::V,temere,bát se
1093,fliehen::V,fuggire,utéct
1094,flüchten::V,sfuggire,prchnout
1095,sehen::V,vedere,vidět
1096,anschauen::V,guardare,podívat se na
1097,ansehen::V,guardare,sledovat
1098,hören::V,udire,slyšet
1099,hören::V,sentire,slyšet
1100,zuhören::V,ascoltare,poslouchat
1101,probieren::V,degustare,ochutnávat
1102,probieren::V,assaggiare,ochutnávat
1103,riechen::V,sentire,cítit
1104,fühlen::V,sentire,cítit
1105,scheinen::V,parere,zdát se
1106,scheinen::V,sembrare,zdát se
1107,zu sehen sein::V,vedersi,moci být viděn
1108,vernehmen::V,sentire,uslyšet
1109,vernehmen::V,percepire,uslyšet
1110,frieren::V,aver freddo,mrznout
1111,tun::V,fare,dělat
1112,können::V,sapere,moct
1113,wollen::V,volere,chtít
1114,anfangen::V,iniziare,začít
1115,anfangen::V,cominciare,začít
1116,beenden::V,finire,ukončit
1117,beenden::V,terminare,ukončit
1118,aufhören::V,finire,přestat
1119,aufhören::V,cessare,přestat
1120,gelingen::V,riuscire,podařit se
1121,geraten::V,stare,dařit se
1122,öffnen::V,aprire,otevřít
1123,schließen::V,chiùdere,zavřít
1124,stellen::V,porre,postavit
1125,stellen::V,mettere,postavit
1126,setzen::V,porre,posadit
1127,setzen::V,mettere,posadit
1128,legen::V,posare,klást
1129,legen::V,posare,položit
1130,legen::V,mettere,klást
1131,legen::V,mettere,položit
1132,berühren::V,toccare,dotýkat se
1133,verbinden::V,unire,spojit
1134,verbinden::V,congiùngere,spojit
1135,bedecken::V,coprire,pokrýt
1136,bedecken::V,ricoprire,pokrýt
1137,aufhängen::V,attaccare,oběsit
1138,aufhängen::V,attaccare,pověsit
1139,anzünden::V,accèndere,zapálit
1140,anzünden::V,accèndere,podpálit
1141,anzünden::V,incendiare,zapálit
1142,anzünden::V,incendiare,podpálit
1143,aufheben::V,raccògliere,zvednout
1144,aufheben::V,raccògliere,zdvihnout
1145,zurücklassen::V,lasciare,zanechat
1146,zurücklassen::V,lasciare indietro,zanechat
1147,verlieren::V,pèrdere,ztratit
1148,fallen lassen::V,lasciare cadere,upustit
1149,machen::V,fare,udělat
1150,herstellen::V,produrre,vyrobit
1151,herstellen::V,fabbricare,vyrobit
1152,bauen::V,costruire,stavět
1153,bauen::V,costruire,budovat
1154,reparieren::V,riparare,opravit
1155,verbessern::V,migliorare,zlepšit
1156,ändern::V,mutare,změnit
1157,ändern::V,cambiare,změnit
1158,graben::V,scavare,rýt
1159,graben::V,scavare,kopat
1160,beugen::V,chinare,ohnout
1161,beugen::V,flettere,ohnout
1162,biegen::V,tòrcere,ohnout
1163,drehen::V,girare,točit
1164,wenden::V,girare,obrátit
1165,wenden::V,voltare,obrátit
1166,umdrehen::V,rivoltare,obrátit
1167,heben::V,levare,zdvihnout
1168,hochheben::V,levare,zvednout
1169,hochheben::V,sollevare,zvednout
1170,ergreifen::V,afferrare,chopit se
1171,halten::V,tenere,držet
1172,drücken::V,premere,stisknout
1173,schieben::V,spìngere,posouvat
1174,kratzen::V,grattare,škrábat
1175,kratzen::V,graffiare,škrábat
1176,lecken::V,leccare,lízat
1177,beißen::V,mòrdere,kousat
1178,abreißen::V,staccarsi,utrhat
1179,abreißen::V,staccarsi,odtrhat
1180,abreißen::V,strapparsi,utrhat
1181,abreißen::V,strapparsi,odtrhat
1182,abschneiden::V,tagliare,uřezat
1183,abschneiden::V,tagliare,ukrojit
1184,binden::V,legare,přivázat
1185,binden::V,bendare,přivázat
1186,stecken::V,ficcare,strčit
1187,brechen::V,rompere,lomit
1188,klopfen::V,bàttere,ťukat
1189,klopfen::V,bàttere,klepat
1190,hauen::V,picchiare,bít
1191,kleben::V,incollare,lepit
1192,reiben::V,fregare,třít
1193,streichen::V,spalmare,mazat
1194,schleifen::V,arrotare,brousit
1195,schneiden::V,tagliare,řezat
1196,schneiden::V,tagliare,střihat
1197,rütteln::V,scuòtere,třást
1198,rütteln::V,scuòtere,otřást
1199,schütteln::V,agitare,třást
1200,schütteln::V,agitare,zatřást
1201,schütteln::V,scuòtere,třást
1202,schütteln::V,scuòtere,zatřást
1203,schwenken::V,agitare,mávat
1204,schwenken::V,sventolare,mávat
1205,schütten::V,versare,nasypat
1206,füllen::V,riempire,naplnit
1207,einwickeln::V,involtare,zavinout
1208,tragen::V,portare,nést
1209,schleppen::V,trainare,vléct
1210,schleppen::V,trascinare,vléct
1211,ziehen::V,tirare,tahat
1212,ziehen::V,tirare,táhnout
1213,aufbewahren::V,custodire,schovat
1214,aufbewahren::V,conservare,schovat
1215,werfen::V,gettare,házet
1216,werfen::V,lanciare,házet
1217,fangen::V,prèndere,chytat
1218,fangen::V,acchiappare,chytat
1219,packen::V,pigliare,uchvátit
1220,packen::V,afferrare,uchvátit
1221,verstecken::V,nascondere,schovat
1222,teilen::V,divìdere,rozdělit
1223,schicken::V,inviare,posílat
1224,bringen::V,portare,přinést
1225,bringen::V,apportare,přinést
1226,hinzufügen::V,aggiùngere,připojit
1227,bekommen::V,ricevere,dostat
1228,erhalten::V,ricevere,uchovat
1229,nehmen::V,prèndere,vzít
1230,wählen::V,elèggere,zvolit
1231,wählen::V,scegliere,zvolit
1232,auswählen::V,scegliere,vybrat
1233,bewahren::V,conservare,uchránit
1234,behindern::V,impedire,překážet
1235,verderben::V,guastare,zkazit
1236,beschädigen::V,danneggiare,porušit
1237,beschädigen::V,danneggiare,poškodit
1238,zerbrechen::V,rompere,rozlámat
1239,zerbrechen::V,spezzare,rozlámat
1240,zerreißen::V,stracciare,roztrhnout
1241,zerstören::V,distrùggere,zničit
1242,verbrennen::V,bruciare,spálit
1243,geben::V,dare,dát
1244,reichen::V,pòrgere,podat
1245,schenken::V,regalare,darovat
1246,versprechen::V,promettere,slíbit
1247,wünschen::V,augurare,přát
1248,loben::V,lodare,chválit
1249,küssen::V,baciare,líbat
1250,wiegen::V,cullare,chovat
1251,wiegen::V,cullare,kolébat
1252,wiegen::V,dondolare,chovat
1253,wiegen::V,dondolare,kolébat
1254,zudecken::V,coprire,přikrýt
1255,zudecken::V,coprire,přiklopit
1256,wecken::V,svegliare,vzbudit
1257,zeigen::V,indicare,ukázat
1258,führen::V,guidare,vést
1259,führen::V,condurre,vést
1260,lehren::V,insegnare,učit
1261,unterrichten::V,istruire,vyučovat
1262,unterrichten::V,insegnare,vyučovat
1263,aufziehen::V,allevare,vychovat
1264,leiten::V,avviare,vodit
1265,leiten::V,dirìgere,vodit
1266,antreiben::V,incitare,nutit
1267,lassen::V,fare,dát
1268,einladen::V,invitare,pozvat
1269,vereinigen::V,unire,spojit
1270,besuchen::V,visitare,návštívit
1271,besuchen::V,far vìsita a,návštívit
1272,treffen::V,incontrare,potkat
1273,sich versammeln::V,rinunirsi,shromáždit se
1274,spielen::V,giocare,hrát
1275,singen::V,cantare,zpívat
1276,tanzen::V,danzare,tančit
1277,sich trennen::V,separarsi,rozejít se
1278,verlassen::V,lasciare,opustit
1279,verlassen::V,abbandonare,opustit
1280,retten::V,salvare,zachránit
1281,bewachen::V,custodire,hlídat
1282,schützen::V,protèggere,chránit
1283,verteidigen::V,difèndere,obhájit
1284,sich schlagen::V,bàttersi,bít se
1285,schießen::V,sparare,střílet
1286,siegen::V,vìncere,zvítězit
1287,ärgern::V,stizzire,zlobit
1288,ärgern::V,stizzire,pohoršit
1289,schlagen::V,bàttere,udeřit
1290,schlagen::V,bàttere,praštit
1291,treten::V,calciare,kopnout
1292,stechen::V,pùngere,bodnout
1293,stechen::V,pùngere,píchnout
1294,stoßen::V,urtare,strčit
1295,stoßen::V,spìngere,strčit
1296,stehlen::V,rubare,ukrást
1297,stören::V,disturbare,vyrušit
1298,belästigen::V,molestare,obtěžovat
1299,belästigen::V,importunare,obtěžovat
1300,verbergen::V,celare,skrýt
1301,verbergen::V,nascondere,skrýt
1302,täuschen::V,ingannare,klamat
1303,betrügen::V,frodare,podvést
1304,betrügen::V,truffare,podvést
1305,töten::V,uccìdere,zabít
1306,wohnen::V,abitare,bydlit
1307,arbeiten::V,lavorare,pracovat
1308,sammeln::V,raccògliere,sebrat
1309,sammeln::V,collezionare,sebrat
1310,pflücken::V,cògliere,česat
1311,jagen::V,cacciare,uhonit
1312,fischen::V,pescare,chytat ryby
1313,fassen::V,catturare,ulovit
1314,fassen::V,acchiappare,ulovit
1315,hüten::V,pascolare,pást
1316,treiben::V,spìngere,hnát
1317,anbinden::V,legare,přivázat
1318,anbinden::V,attaccare,přivázat
1319,füttern::V,dar da mangiare a,krmit
1320,melken::V,mùngere,dojit
1321,hacken::V,tritare,seknout
1322,hacken::V,spaccare,seknout
1323,gießen::V,annaffiare,zalít
1324,reifen::V,maturare,uzrát
1325,zubereiten::V,preparare,připravit
1326,kochen::V,cuòcere,vařit
1327,backen::V,cuòcere,péct
1328,backen::V,cuòcere al forno,péct
1329,braten::V,frìggere,smažit
1330,braten::V,arrostire,smažit
1331,umrühren::V,mescolare,zamíchat
1332,stricken::V,llavorare a maglia,plést
1333,nähen::V,cucire,šít
1334,färben::V,tìngere,nabarvit
1335,reinigen::V,pulire,očistit
1336,reinigen::V,nettare,očistit
1337,waschen::V,lavare,mýt
1338,abwischen::V,asciugare,utřít
1339,spülen::V,lavare,spláchnout
1340,spülen::V,sciacquare,spláchnout
1341,fegen::V,spazzare,zamést
1342,kehren::V,spazzare,mést
1343,baden::V,bagnarsi,koupat se
1344,baden::V,fare il bagno,koupat se
1345,sich waschen::V,lavarsi,mýt se
1346,ausziehen::V,tògliersi,svléct
1347,anziehen::V,mettersi,obléct
1348,anziehen::V,indossare,obléct
1349,sich anziehen::V,vestirsi,oblékat se
1350,kämmen::V,pettinare,učesat
1351,schmücken::V,ornare,ozdobit
1352,schmücken::V,decorare,ozdobit
1353,sagen::V,dire,říct
1354,sprechen::V,parlare,mluvit
1355,reden::V,parlare,hovořit
1356,sich unterhalten::V,conversare,povídat se
1357,fragen::V,chièdere,zeptat se
1358,fragen::V,domandare,zeptat se
1359,bitten::V,pregare,prosit
1360,erzählen::V,narrare,povídat
1361,erzählen::V,raccontare,povídat
1362,mitteilen::V,comunicare,sdělit
1363,mitteilen::V,comunicare,oznámit
1364,nennen::V,nominare,nazvat
1365,rufen::V,chiamare,volat
1366,rufen::V,chiamare,zavolat
1367,prahlen::V,vantarsi,chlubit se
1368,übersetzen::V,tradurre,přeložit
1369,denken::V,pensare,myslit
1370,glauben::V,credere,věřit
1371,bemerken::V,notare,zpozorovat
1372,bemerken::V,osservare,zpozorovat
1373,erkennen::V,riconoscere,poznat
1374,begreifen::V,capire,pochopit
1375,begreifen::V,comprèndere,pochopit
1376,verstehen::V,intèndere,porozumět
1377,verstehen::V,comprèndere,porozumět
1378,lernen::V,imparare,učit se
1379,lernen::V,apprèndere,učit se
1380,wissen::V,sapere,vědět
1381,sich erinnern an::V,ricordare,vzpomínat si na
1382,sich erinnern an::V,ricordarsi di,vzpomínat si na
1383,vergessen::V,dimenticare,zapomínat
1384,messen::V,misurare,měřit
1385,zählen::V,contare,spočítat
1386,rechnen::V,contare,počítat
1387,rechnen::V,calcolare,počítat
1388,lesen::V,lèggere,číst
1389,malen::V,dipìngere,malovat
1390,zeichnen::V,disegnare,rýsovat
1391,schreiben::V,scrìvere,psát
1392,besitzen::V,possedere,mít
1393,besitzen::V,possedere,vlastnit
1394,kaufen::V,comprare,koupit
1395,kaufen::V,acquistare,koupit
1396,verkaufen::V,vendere,prodat
1397,bezahlen::V,pagare,zaplatit
1398,zahlen::V,pagare,platit
1399,beherrschen::V,dominare,ovládat
1400,ertragen::V,sopportare,snést
