,Concept_ID,ba,eu
769,alt[Lebewesen]::A,ҡарт,adindun
770,jung::A,йәш,gazte
771,arm::A,фәҡир,txiro
772,arm::A,фәҡир,behartsu
773,reich::A,бай,dirudun
774,bekannt::A,таныш,ezagun
775,berühmt::A,атаҡлы,entzun
776,berühmt::A,атаҡлы,ospetsu
777,berühmt::A,данлыҡлы,entzun
778,berühmt::A,данлыҡлы,ospetsu
779,fremd::A,ят,arrotz
780,fremd::A,сит,arrotz
781,verschieden::A,төрлө,ezberdin
782,verschieden::A,төрлө,desberdin
783,nah::A,яҡын,hurre
784,nah::A,яҡын,hurbil
785,fern::A,алыҫ,urrun
786,fern::A,йыраҡ,urrun
787,linker::A,һул,ezker
788,rechter::A,уң,eskuin
789,anderer::A,бутән,beste
790,erster::A,тәүге,lehen
791,erster::A,тәүге,aurren
792,zweiter::A,икенсе,bigarren
793,dritter::A,өсөнсө,hirugarren
794,letzter::A,һуңғы,azken
795,letzter::A,һуңғы,hondar
796,allein::ADV,бер үҙе,bakarrik
797,allein::ADV,яңғыҙ,bakarrik
798,auf einmal::ADV,бер юлы,batera
799,zusammen::ADV,бергә,elkarrekin
800,lange::ADV,оҙаҡ,luzaro
801,plötzlich::ADV,ҡапыл,bat-batean
802,sofort::ADV,шунда уҡ,berehala
803,später::ADV,һуңыраҡ,gero
804,jetzt::ADV,хәҙер,orain
805,heute::ADV,бөгөн,gaur
806,morgen::ADV,иртәгә,bihar
807,bald::ADV,тиҙҙән,aurki
808,bald::ADV,тиҙҙән,laster
809,dann::ADV,һуңынан,ondoren
810,gestern::ADV,кисә,atzo
811,einst::ADV,ҡасандыр,antzina
812,einst::ADV,бер баҡыт,antzina
813,damals::ADV,ул саҡта,orduan
814,danach::ADV,һуңынан,gerora
815,danach::ADV,һуңынан,ondoren
816,vorher::ADV,элек,lehenago
817,zuerst::ADV,башта,aurrena
818,zuerst::ADV,башта,lehenbizi
819,einmal::ADV,бер,behin
820,einmal::ADV,бер,aldi bat
821,manchmal::ADV,ҡайһы берҙә,batzuetan
822,manchmal::ADV,ҡайһы берҙә,zenbaitetan
823,oft::ADV,йыш,maiz
824,oft::ADV,йыш,askotan
825,immer::ADV,һәр ҡасан,beti
826,niemals::ADV,бер ҡасан да,inoiz ez
827,niemals::ADV,бер ҡасан да,sekula ez
828,niemals::ADV,бер ваҡытта ла,inoiz ez
829,niemals::ADV,бер ваҡытта ла,sekula ez
830,hier::ADV,бында,hemen
831,hierhin::ADV,бында,hona
832,von hier::ADV,бынан,hemendik
833,von hier::ADV,бынан,honetatik
834,von hier::ADV,ошонан,hemendik
835,von hier::ADV,ошонан,honetatik
836,dort::ADV,шунда,han
837,dort::ADV,тегендә,han
838,dorthin::ADV,шунда,hara
839,dorthin::ADV,тегеләй,hara
840,geradeaus::ADV,тура,artez
841,vorwärts::ADV,алға,aurrera
842,rückwärts::ADV,кирегә,atzera
843,rückwärts::ADV,кирегә,atzerantz
844,zurück::ADV,кирегә,atzera
845,unten::ADV,түбәндә,behean
846,hinab::ADV,түбәнгә,behera
847,hinab::ADV,түбәнгә,beherantz
848,oben::ADV,юғарыла,goian
849,hinauf::ADV,юғарыға,gora
850,hinauf::ADV,юғарыға,gorantz
851,überall::ADV,бөтә урында,edonon
852,nicht::ADV,тугел,ez
853,ein wenig::ADV,аҙ,apur bat
854,ein wenig::ADV,аҙ,pixka bat
855,kaum::ADV,көскә,ozta
856,kaum::ADV,көскә,nekez
857,kaum::ADV,саҡ-саҡ,ozta
858,kaum::ADV,саҡ-саҡ,nekez
859,sehr::ADV,ифат,oso
860,so::ADV,шулай,hala
861,so::ADV,шулай,honela
862,noch::ADV,йәнә,oraindik
863,nur::ADV,бары,bakarrik
864,schon::ADV,инде,ja
865,schon::ADV,инде,jada
866,wieder::ADV,тағы,berriro
867,vergebens::ADV,бушҡа,alferrik
868,vor::PRP,алдында,aurrean
869,hinter::PRP,артында,ostean
870,hinter::PRP,артында,gibelean
871,unter::PRP,аҫтында,pean
872,unter::PRP,аҫтында,azpian
873,durch::PRP,үтә,zehar
874,neben::PRP,эргәһендә,ondoan
875,neben::PRP,эргәһендә,aldamenean
876,zwischen::PRP,араһында,artean
877,wegen::PRP,өсөн,-gatik
878,wegen::PRP,сәбәпле,-gatik
879,dies::PRN,был,hau
880,dies::PRN,ошо,hau
881,das::PRN,ул,hura
882,alles::PRN,бөтә,dena
883,ich::PRN,мин,ni
884,du::PRN,һин,zu
885,er::PRN,ул,bera
886,wir::PRN,беҙ,gu
887,ihr::PRN,һеҙ,zuek
888,sie::PRN,улар,berak
889,was::FPRN,ә,zer
890,was::FPRN,ни,zer
891,was::FPRN,нәмә,zer
892,wer::FPRN,ҡем,nor
893,wo::FADV,ҡайҙа,non
894,wohin::FADV,ҡайҙа,nora
895,wie::FADV,инидәй,nola
896,wie::FADV,инидәй,zelan
897,warum::FADV,ин өсөн,zeren
898,warum::FADV,ин өсөн,zergatik
899,wieviel::FNUM,күпме,zenbat
900,eins::NUM,бер,bat
901,zwei::NUM,ике,bi
902,zwei::NUM,ике,biga
903,zwei::NUM,икәү,bi
904,zwei::NUM,икәү,biga
905,drei::NUM,өс,hiru
906,vier::NUM,дүрт,lau
907,fünf::NUM,биш,bost
908,sechs::NUM,алты,sei
909,sieben::NUM,ете,zazpi
910,acht::NUM,һигеҙ,zortzi
911,neun::NUM,туғыҙ,bederatzi
912,zehn::NUM,ун,hamar
913,elf::NUM,ун бер,hamaika
914,zwölf::NUM,ун ике,hamabi
915,zwanzig::NUM,егерме,hogei
916,dreißig::NUM,утыҙ,hogeita hamar
917,vierzig::NUM,ҡырҡ,berrogei
918,fünfzig::NUM,илле,berrogeita hamar
919,sechzig::NUM,алтмыш,hirurogei
920,siebzig::NUM,етмеш,hirurogeita hamar
921,achtzig::NUM,һикһән,laurogei
922,neunzig::NUM,туҡһан,laurogeita hamar
923,hundert::NUM,йөҙ,ehun
924,tausend::NUM,мең,mila
925,und::CNJ,да,eta
926,oder::CNJ,йәки,edo
927,stehen::V,тороу,zutik egon
928,sitzen::V,ултырыу,eserita egon
929,liegen::V,ятыу,etzan
930,hängen::V,аҫылынып тороу,eskegita egon
931,hängen::V,аҫылынып тороу,zintzilik egon
932,werden::V,булыу,bihurtu
933,werden::V,булыу,bilakatu
934,passieren::V,булыу,pasatu
935,passieren::V,булыу,gertatu
936,beginnen::V,башлау,hasi
937,enden::V,бөтөү,bukatu
938,enden::V,тамамланыү,bukatu
939,wechseln::V,үҙгәреү,aldatu
940,aufgehen[Sonne]::V,ҡалҡыу,ilki
941,aufgehen[Sonne]::V,ҡалҡыу,sortu
942,untergehen[Sonne]::V,байыу,sartu
943,scheinen[Sonne]::V,яҡтыртып тороу,eguzkia egon
944,donnern::V,күкрәү,trumoia jo
945,wehen::V,иҫеү,haizea ibili
946,strömen::V,ташыу,zorrotadaka isuri
947,fließen::V,ағыу,isuri
948,sich drehen::V,әйләнеү,biratu
949,schwanken::V,тирбәлеү,zabuka ibili
950,schwingen::V,бәүетеү,kulunkatu
951,fallen::V,йығылыу,erori
952,brennen::V,яныу,sutan egon
953,rauchen::V,төтәү,kea bota
954,regnen::V,ямғыр яуа,euria ari izan
955,gefrieren::V,туңыү,izoztu
956,gefrieren::V,туңыү,hormatu
957,tauen::V,иреү,gesaldu
958,schmelzen::V,иреү,urtu
959,trocknen::V,кибеү,idortu
960,trocknen::V,кибеү,lehortu
961,sieden::V,ҡайнау,irakin
962,faulen::V,сереу,hirotu
963,faulen::V,сереу,usteldu
964,verfaulen::V,сереу,hirotu
965,verfaulen::V,сереу,usteldu
966,reißen::V,өҙөү,eten
967,reißen::V,өҙөү,tarrat egin
968,reißen::V,йыртылыу,eten
969,reißen::V,йыртылыу,tarrat egin
970,versinken::V,батыу,urperatu
971,vergehen::V,үтеү,iragan
972,erscheinen::V,килеп сығыу,agertu
973,verschwinden::V,юғалыу,desagertu
974,sinken::V,түбәнәйеү,beheititu
975,abnehmen::V,кәметеү,gutxitu
976,abnehmen::V,кәметеү,beheratu
977,zunehmen::V,артыу,gora egin
978,steigen::V,күтәрелеү,igo
979,wachsen::V,үҫеү,hazi
980,glänzen::V,ялтырау,distiratu
981,funkeln::V,баҙлау,izarniatu
982,lärmen::V,шаулау,zarata atera
983,läuten::V,ҡағыу,jo
984,läuten::V,ҡағыу,hots egin
985,klingeln::V,ҡағыу,txirrina jo
986,klingeln::V,шылтыратыу,txirrina jo
987,klirren::V,шылтыратыу,tintin egin
988,brausen::V,ҡотороноу,marru egin
989,rauschen::V,шыптырлау,fir-fir egin
990,klingen::V,яңғырау,soinu egin
991,bellen::V,өрөү,zaunkatu
992,heulen::V,олоу,ulu egin
993,heulen::V,олоу,uhuri egin
994,blasen::V,өрөү,ufa egin
995,blasen::V,өрөү,putz egin
996,pfeifen::V,һызғырып ебәреү,txistu egin
997,schreien::V,ҡысҡырыу,oihu egin
998,schreien::V,ҡысҡырыу,garrasi egin
999,stöhnen::V,уңғырашыу,intziri egin
1000,zittern::V,ҡалтырау,ikara egin
1001,zittern::V,ҡалтырау,dar-dar egin
1002,leben::V,йәшәү,bizi izan
1003,geboren werden::V,тыуыу,jaio
1004,atmen::V,тын алыү,hats egin
1005,atmen::V,тын алыү,arnasa egin
1006,trinken::V,эсеү,edan
1007,essen::V,ашау,jan
1008,schlucken::V,йотоу,irentsi
1009,müde werden::V,арыу,unatu
1010,müde werden::V,арыу,nekatu
1011,einschlafen::V,йоҡлап китеү,lokartu
1012,schlafen::V,йоҡлау,lo egin
1013,aufwachen::V,уяныу,esnatu
1014,aufwachen::V,уяныу,atzarri
1015,aufstehen::V,тороу,jaiki
1016,sich erholen::V,ял итеү,atseden egin
1017,krank werden::V,сирләү,gaixotu
1018,krank sein::V,сирләү,eri izan
1019,krank sein::V,сирләү,gaixo izan
1020,schmerzen::V,ауыртыу,min egin
1021,husten::V,йүтәлләү,eztul egin
1022,genesen::V,һауығыу,osatu
1023,sterben::V,үлеү,hil
1024,sterben::V,үлеү,zendu
1025,umkommen::V,һәләк булыу,istripuz hil
1026,sich bewegen::V,хәрәкәт итеү,higitu
1027,sich rühren::V,ҡуҙғалыу,zirkin egin
1028,sich erheben::V,тороу,zutitu
1029,sich erheben::V,тороу,altxatu
1030,sich setzen::V,ултырыу,eseri
1031,sich setzen::V,ултырыу,jesarri
1032,hinfallen::V,ҡолау,erori
1033,laufen::V,йөрөү,ibili
1034,schreiten::V,атлау,oinkatu
1035,spazierengehen::V,ял итеп йороү,paseatu
1036,spazierengehen::V,ял итеп йороү,ostera bat egin
1037,eilen::V,ашығыу,lasterkatu
1038,eilen::V,ҡабаланыу,lasterkatu
1039,sich beeilen::V,ашығыу,lehiatu
1040,sich beeilen::V,ҡабаланыу,lehiatu
1041,sausen::V,елеү,ziztu bizian joan
1042,rennen::V,йүгеп йөрөү,lasterka egin
1043,springen::V,һикереү,jauzi egin
1044,klettern::V,үрмәләү,igo
1045,klettern::V,үрмәләп менеү,igo
1046,schaukeln::V,сайҡалыу,zabu egin
1047,schaukeln::V,сайҡалыу,zanbulu egin
1048,kriechen::V,шыуышыу,narras egin
1049,schwimmen::V,йоҙөү,igerikatu
1050,schwimmen::V,йоҙөү,igeri egin
1051,tauchen::V,сумыу,murgildu
1052,tauchen::V,сумыу,pulunpatu
1053,rudern::V,ишеү,bogatu
1054,rudern::V,ишеү,arraun egin
1055,fahren::V,йөрөү,joan
1056,fliegen::V,осоу,hegaldatu
1057,fliegen::V,осоу,hegan egin
1058,gehen::V,барыу,joan
1059,weggehen::V,китеү,alde egin
1060,abfahren::V,сығыу,abiatu
1061,anhalten::V,тукталыу,geratu
1062,anhalten::V,тукталыу,gelditu
1063,hineingehen::V,инеү,sartu
1064,eintreten::V,инеү,sartu
1065,kommen::V,килеү,etorri
1066,ankommen::V,килеү,heldu
1067,ankommen::V,килеү,iritsi
1068,zurückkommen::V,ҡайтыу,itzuli
1069,bleiben::V,ҡалыу,gelditu
1070,warten::V,көтөп тороу,itxaron
1071,warten::V,көтөп тороу,zain egon
1072,erwarten::V,көтөү,iguriki
1073,suchen::V,эҙләү,bilatu
1074,finden::V,табыу,idoro
1075,finden::V,табыу,aurkitu
1076,versuchen::V,тырышып ҡарау,saiatu
1077,versuchen::V,тырышып ҡарау,ahalegindu
1078,vorbereiten::V,әҙерләү,gertatu
1079,lieben::V,яратыу,maitatu
1080,lieben::V,яратыу,maite izan
1081,mögen::V,һөйөү,laket izan
1082,mögen::V,һөйөү,atsegin izan
1083,mögen::V,яратыу,laket izan
1084,mögen::V,яратыу,atsegin izan
1085,lachen::V,көлөү,irri egin
1086,lachen::V,көлөү,barre egin
1087,rühren::V,ҡағылыу,hunkitu
1088,weinen::V,илау,negar egin
1089,schimpfen::V,һүгенеү,erneguka ari izan
1090,schimpfen::V,тиргәнеү,erneguka ari izan
1091,schimpfen::V,һуҡраныу,erneguka ari izan
1092,sich ärgern::V,асыуланыу,ernegatu
1093,sich ärgern::V,асыуланыу,haserretu
1094,sich fürchten::V,ҡурҡыу,beldur izan
1095,fürchten::V,ҡурҡыу,beldur izan
1096,fliehen::V,ҡасыу,ihes egin
1097,flüchten::V,ҡасыу,ihes egin
1098,sehen::V,күреү,ikusi
1099,anschauen::V,ҡарау,begietsi
1100,ansehen::V,ҡарау,begiratu
1101,ansehen::V,тикшереү,begiratu
1102,hören::V,ишетеү,aditu
1103,zuhören::V,тыңлау,entzun
1104,probieren::V,татыу,dastatu
1105,riechen::V,еҫкәү,usnatu
1106,riechen::V,еҫкәү,usaindu
1107,fühlen::V,тойоу,sentitu
1108,scheinen::V,кеүек күренеү,iruditu
1109,scheinen::V,кеүек күренеү,begitandu
1110,scheinen::V,тойолоу,iruditu
1111,scheinen::V,тойолоу,begitandu
1112,zu sehen sein::V,күренеү,azaldu
1113,vernehmen::V,ишетеү,aditu
1114,frieren::V,туңыү,hotz izan
1115,tun::V,яһау,egin
1116,tun::V,әшләү,egin
1117,können::V,алыу,ahal izan
1118,können::V,мөмкин булыу,ahal izan
1119,wollen::V,теләү,nahi izan
1120,anfangen::V,башлау,hasi
1121,beenden::V,бөтөрөү,bukatu
1122,beenden::V,тамамлау,bukatu
1123,aufhören::V,туктау,utzi
1124,gelingen::V,уңышлы булыу,lortu
1125,geraten::V,булып сығыу,heldu
1126,öffnen::V,асыу,ireki
1127,öffnen::V,асыу,zabaldu
1128,schließen::V,йомоу,itxi
1129,stellen::V,ҡуйыу,ipini
1130,setzen::V,урынлаштырыу,jesarri
1131,legen::V,һалыу,jarri
1132,berühren::V,тейеү,ukitu
1133,berühren::V,ҡағылыу,ukitu
1134,verbinden::V,ҡушыу,uztartu
1135,verbinden::V,бәйләү,uztartu
1136,bedecken::V,ҡаплау,estali
1137,aufhängen::V,элеү,eseki
1138,aufhängen::V,элеү,eskegi
1139,anzünden::V,тоҡандырыу,piztu
1140,aufheben::V,мендереү,jaso
1141,zurücklassen::V,ҡалдырыу,atzean utzi
1142,verlieren::V,юғалтыу,galdu
1143,fallen lassen::V,төшөрөп ебәреү,erortzen utzi
1144,machen::V,яһау,egin
1145,machen::V,эшләү,egin
1146,herstellen::V,эшләп сығарыу,ekoiztu
1147,bauen::V,төҙөү,eraiki
1148,reparieren::V,төҙәтеү,konpondu
1149,verbessern::V,яҡшыртыу,hobetu
1150,ändern::V,үҙгәртеү,mudatu
1151,graben::V,ҡаҙыу,aitzurtu
1152,beugen::V,бөгөү,makurtu
1153,biegen::V,бөгөү,malgutu
1154,biegen::V,бөгөү,makolatu
1155,drehen::V,өйрөлтөү,jiratu
1156,drehen::V,әйләндереү,jiratu
1157,wenden::V,әйләндереү,bihurtu
1158,umdrehen::V,түңкәреү,biratu
1159,umdrehen::V,түңкәреү,alderantzikatu
1160,heben::V,күтәреү,jaso
1161,heben::V,күтәреү,goratu
1162,heben::V,мендереү,jaso
1163,heben::V,мендереү,goratu
1164,hochheben::V,күтәреү,goratu
1165,hochheben::V,күтәреү,altxatu
1166,ergreifen::V,тотоп алыу,oratu
1167,halten::V,тотоу,eutsi
1168,drücken::V,ҡыҫыу,sakatu
1169,schieben::V,этеү,bultzatu
1170,schieben::V,төртөү,bultzatu
1171,kratzen::V,ҡырыу,hatz egin
1172,kratzen::V,ҡырыу,hazka egin
1173,lecken::V,ялау,miaztu
1174,lecken::V,ялау,lamikatu
1175,beißen::V,тешләү,hozka egin
1176,beißen::V,тешләү,ausiki egin
1177,abreißen::V,өҙөү,kendu
1178,abschneiden::V,ҡырҡыу,moztu
1179,abschneiden::V,ҡырҡыу,pikatu
1180,binden::V,бәйләү,lotu
1181,binden::V,бәйләү,estekatu
1182,stecken::V,ҡаҙау,sartu
1183,brechen::V,боҙоу,apurtu
1184,klopfen::V,шаҡылдау,jo
1185,hauen::V,туҡмау,jo
1186,kleben::V,йәбештереү,itsatsi
1187,reiben::V,ыуыу,igurtzi
1188,reiben::V,ышҡыу,igurtzi
1189,streichen::V,яғыу,igurtzi
1190,schleifen::V,үткерләү,zorroztu
1191,schneiden::V,ҡырҡыу,moztu
1192,rütteln::V,һелкетеү,astindu
1193,rütteln::V,һелкетеү,inarrosi
1194,schütteln::V,һелкетеү,astindu
1195,schütteln::V,һелкетеү,inarrosi
1196,schwenken::V,болғау,zabukatu
1197,schütten::V,ҡойоу,isuri
1198,füllen::V,тултырыу,bete
1199,einwickeln::V,төрөү,bildu
1200,tragen::V,алып барыу,eroan
1201,tragen::V,алып барыу,eraman
1202,schleppen::V,һөйрәү,narrastu
1203,schleppen::V,һөйрәү,herrestatu
1204,ziehen::V,тартыу,tira egin
1205,aufbewahren::V,һаҡлау,gorde
1206,werfen::V,ырғытыу,jaurti
1207,werfen::V,ырғытыу,aurtiki
1208,fangen::V,тотоу,atzeman
1209,packen::V,етеү,heldu
1210,packen::V,тотоп алыу,heldu
1211,verstecken::V,йәшереү,ostendu
1212,verstecken::V,йәшереү,ezkutatu
1213,teilen::V,бүлеү,zatitu
1214,schicken::V,ебәреү,bidali
1215,bringen::V,килтереү,ekarri
1216,hinzufügen::V,өтәү,eratxiki
1217,hinzufügen::V,өтәү,gaineratu
1218,bekommen::V,алыу,jaso
1219,erhalten::V,алыу,jaso
1220,nehmen::V,алыу,hartu
1221,wählen::V,һайлаү,hautatu
1222,wählen::V,һайлаү,aukeratu
1223,auswählen::V,һайлап алыу,hautatu
1224,auswählen::V,һайлап алыу,aukeratu
1225,bewahren::V,һаҡлау,begiratu
1226,behindern::V,тотҡарлыҡ яһау,oztopatu
1227,verderben::V,боҙоу,hondatu
1228,beschädigen::V,боҙоу,akastu
1229,zerbrechen::V,ҡыйратыу,apurtu
1230,zerreißen::V,йыртыу,zarratatu
1231,zerstören::V,емереү,suntsitu
1232,verbrennen::V,үртәү,erre
1233,verbrennen::V,үртәү,kiskali
1234,geben::V,биреү,eman
1235,reichen::V,биреү,luzatu
1236,reichen::V,биреү,helarazi
1237,schenken::V,бүләк итеү,oparitu
1238,versprechen::V,вәғәҙә биреү,agindu
1239,wünschen::V,теләу,opatu
1240,wünschen::V,теләу,opetsi
1241,loben::V,маҡтау,laudatu
1242,loben::V,маҡтау,goraipatu
1243,küssen::V,үбеү,musu eman
1244,wiegen::V,бәүетеү,kulunkatu
1245,wiegen::V,тирбәтеү,kulunkatu
1246,zudecken::V,ҡаплау,estali
1247,wecken::V,уятыу,esnatu
1248,wecken::V,уятыу,iratzartu
1249,zeigen::V,күрһәтеү,erakutsi
1250,führen::V,етәкләү,gidatu
1251,lehren::V,уҡытыу,irakatsi
1252,lehren::V,өйрәтеү,irakatsi
1253,unterrichten::V,уҡытыу,eskolak eman
1254,aufziehen::V,тәрбиәле,hazi
1255,leiten::V,етәкләү,arteztu
1256,leiten::V,етәкселек итеү,arteztu
1257,antreiben::V,ашыҡтырыу,bulkatu
1258,lassen::V,мәжбүр итеү,-arazi
1259,einladen::V,саҡырыу,gonbidatu
1260,vereinigen::V,берләштереү,batu
1261,vereinigen::V,берләштереү,bateratu
1262,besuchen::V,килеп сығыу,ikustatu
1263,treffen::V,тойоү,topatu
1264,treffen::V,осратыу,topatu
1265,treffen::V,ҡаршылау,topatu
1266,sich versammeln::V,йыйылыу,bildu
1267,spielen::V,тартыу,jolastu
1268,singen::V,йырлау,abestu
1269,singen::V,йырлау,kantatu
1270,tanzen::V,бейеү,dantzatu
1271,tanzen::V,бейеү,dantzan egin
1272,sich trennen::V,айырылышыу,banandu
1273,verlassen::V,ташлау,utzietsi
1274,verlassen::V,ташлап китеү,utzietsi
1275,retten::V,ҡотҡарыу,salbatu
1276,retten::V,ҡотҡарыу,gaizkatu
1277,bewachen::V,һаҡлау,jagon
1278,bewachen::V,һаҡлау,zaindu
1279,schützen::V,һаҡлау,babestu
1280,schützen::V,һаҡлау,gerizatu
1281,verteidigen::V,яҡлау,aldeztu
1282,sich schlagen::V,һуғышыу,elkar jo
1283,sich schlagen::V,һуғышыу,elkar borrokatu
1284,schießen::V,атыу,tiro egin
1285,siegen::V,еңеү,irabazi
1286,ärgern::V,асыуландырыу,ernegatu
1287,ärgern::V,асыуландырыу,haserretu
1288,schlagen::V,бәреү,jo
1289,schlagen::V,бәреү,erauntsi
1290,schlagen::V,туҡмау,jo
1291,schlagen::V,туҡмау,erauntsi
1292,treten::V,тибеү,zapaldu
1293,treten::V,тибеү,ostiaktu
1294,treten::V,типкеләү,zapaldu
1295,treten::V,типкеләү,ostiaktu
1296,stechen::V,сәнсеү,sastatu
1297,stoßen::V,этеү,bultzatu
1298,stoßen::V,төртөү,bultzatu
1299,stehlen::V,урлау,ostu
1300,stehlen::V,урлау,lapurtu
1301,stören::V,ҡамасаулау,galarazi
1302,belästigen::V,бимазалау,gohaindu
1303,belästigen::V,бимазалау,alamena eman
1304,belästigen::V,ҡамасаулау,gohaindu
1305,belästigen::V,ҡамасаулау,alamena eman
1306,verbergen::V,йәшереү,ezkutatu
1307,täuschen::V,ултыртыу,tronpatu
1308,täuschen::V,ултыртыу,engainatu
1309,betrügen::V,алдау,iruzurtu
1310,töten::V,үлтереү,hil
1311,töten::V,үлтереү,heriotza eman
1312,wohnen::V,йәшәү,bizi izan
1313,arbeiten::V,эшләү,lan egin
1314,arbeiten::V,эшләү,behar egin
1315,sammeln::V,йыйыу,bildu
1316,sammeln::V,йыйыу,bildumatu
1317,pflücken::V,өҙөү,batu
1318,pflücken::V,өҙөү,bildu
1319,jagen::V,аулау,ehizatu
1320,fischen::V,аулау,arrantzatu
1321,fischen::V,аулау,arrantza egin
1322,fassen::V,тотоу,harrapatu
1323,hüten::V,көтөү,begiratu
1324,treiben::V,ҡыуыу,bultza egin
1325,anbinden::V,бәйләү,estekatu
1326,füttern::V,ашатыу,bazkatu
1327,melken::V,һауыү,jetzi
1328,hacken::V,турау,xehatu
1329,hacken::V,тапау,xehatu
1330,gießen::V,ҡойоу,isuri
1331,reifen::V,өлғөрөү,heldu
1332,reifen::V,өлғөрөү,zoritu
1333,zubereiten::V,бешереү,prestatu
1334,kochen::V,бешереү,egosi
1335,backen::V,бешереү,labean egin
1336,braten::V,ҡурыу,erregosi
1337,umrühren::V,ҡатнаштырыу,eragin
1338,stricken::V,бәйләү,trikotatu
1339,stricken::V,бәйләү,puntu egin
1340,nähen::V,тегеү,josi
1341,färben::V,буяу,tindatu
1342,reinigen::V,таҙартыу,ikuzi
1343,reinigen::V,таҙартыу,garbitu
1344,waschen::V,йыуыу,xahutu
1345,waschen::V,йыуыу,garbitu
1346,abwischen::V,һөртөү,xukatu
1347,spülen::V,сайҡау,irakutzi
1348,fegen::V,һепереү,erraztatu
1349,kehren::V,һепереү,isastu
1350,baden::V,һыу инеү,bainatu
1351,baden::V,һыу инеү,bainua hartu
1352,sich waschen::V,йыуыныу,burua garbitu
1353,ausziehen::V,сисеү,erantzi
1354,anziehen::V,кейеү,jantzi
1355,sich anziehen::V,кейенеү,jantzi
1356,kämmen::V,тарау,orraztu
1357,schmücken::V,биҙәү,apaindu
1358,sagen::V,әйтеү,esan
1359,sprechen::V,әйтеү,mintzatu
1360,sprechen::V,әйтеү,hitz egin
1361,sprechen::V,һөйләшеү,mintzatu
1362,sprechen::V,һөйләшеү,hitz egin
1363,reden::V,һөйләшеү,hitz egin
1364,sich unterhalten::V,әңгәмәләшеү,solastu
1365,sich unterhalten::V,әңгәмәләшеү,solas egin
1366,fragen::V,һорау,galdetu
1367,bitten::V,үтенеү,eskatu
1368,bitten::V,үтенеү,galdegin
1369,erzählen::V,һөйләү,edestu
1370,erzählen::V,һөйләү,kontatu
1371,mitteilen::V,әйтеү,jakinarazi
1372,nennen::V,атау,izena eman
1373,nennen::V,исемләү,izena eman
1374,rufen::V,саҡырыу,dei egin
1375,prahlen::V,маҡтаныу,harrokerian ibili
1376,prahlen::V,маҡтаныу,ahoberokeriak esan
1377,prahlen::V,шапырыныу,harrokerian ibili
1378,prahlen::V,шапырыныу,ahoberokeriak esan
1379,übersetzen::V,тәржемә итеү,itzuli
1380,denken::V,уйлау,pentsatu
1381,denken::V,уйлау,gogoeta egin
1382,glauben::V,ышаныу,sinetsi
1383,bemerken::V,күреү,ohartu
1384,bemerken::V,күреү,konturatu
1385,erkennen::V,таныу,ezagutu
1386,erkennen::V,таныу,antzeman
1387,begreifen::V,аңлау,ulertu
1388,verstehen::V,аңлау,aditu
1389,lernen::V,өйрәнеү,ikasi
1390,wissen::V,белеү,jakin
1391,sich erinnern an::V,хәтергә алыу,gogoratu
1392,sich erinnern an::V,хәтергә алыу,gogoan izan
1393,vergessen::V,онотоу,ahaztu
1394,vergessen::V,онотоу,ahantzi
1395,messen::V,үлсәү,neurtu
1396,zählen::V,һанау,zenbatu
1397,zählen::V,һанау,kopuratu
1398,rechnen::V,һанау,kalkulatu
1399,lesen::V,уҡыу,irakurri
1400,malen::V,һүрәт яһау,margotu
1401,malen::V,рәсем төшөрөү,margotu
1402,zeichnen::V,һүрәт яһау,marraztu
1403,zeichnen::V,рәсем төшөрөү,marraztu
1404,schreiben::V,яҙыу,idatzi
1405,besitzen::V,биләү,ukan
1406,besitzen::V,биләү,eduki
1407,kaufen::V,һатып алыу,erosi
1408,verkaufen::V,һатыу,saldu
1409,bezahlen::V,түләү,ordaindu
1410,zahlen::V,түләү,ordaindu
1411,beherrschen::V,биләү,menpean izan
1412,ertragen::V,түҙеү,jasan
1413,ertragen::V,түҙеү,pairatu
