,Concept_ID,lv,ab
709,Menge::N,masa,
710,Menge::N,daudzums,
711,Haufen::N,чукӧр,ачаҟəа
712,Haufen::N,čupa,ачаҟəа
713,Haufen::N,grēda,ачаҟəа
714,Haufen::N,kaudze,ачаҟəа
715,Reihe::N,рад,ацəаҳəа
716,Reihe::N,rinda,ацəаҳəа
717,Reihe::N,virkne,ацəаҳəа
718,Boot::N,пыж,анышь
719,Boot::N,laiva,анышь
720,Ruder::N,пелыс,ажəҩа
721,Ruder::N,ӧпаснӧй,ажəҩа
722,Ruder::N,airis,ажəҩа
723,Ruder::N,irklis,ажəҩа
724,Schlitten::N,дадь,ашəаҩауардын
725,Schlitten::N,ragavas,ашəаҩауардын
726,Ski::N,лызь,ашəаҩа
727,Ski::N,лызь,ашьахаха
728,Ski::N,slēpe,ашəаҩа
729,Ski::N,slēpe,ашьахаха
730,Lagerfeuer::N,бипур,еиқуу амца
731,Lagerfeuer::N,ugunskurs,еиқуу амца
732,Last::N,сьӧкыдтор,ахьанҭара
733,Last::N,krava,ахьанҭара
734,Gang::N,мунӧм,аныҟəара
735,Gang::N,ветлӧм,аныҟəара
736,Gang::N,eja,аныҟəара
737,Gang::N,gājums,аныҟəара
738,Schritt::N,воськов,ашьаҿа
739,Schritt::N,воськовтӧм,ашьаҿа
740,Schritt::N,solis,ашьаҿа
741,Norden::N,войвыв,аҩада
742,Norden::N,ziemeļi,аҩада
743,Süden::N,лунвыв,алада
744,Süden::N,dienvidi,алада
745,Westen::N,рытыв,амраҭашəара
746,Westen::N,rietumi,амраҭашəара
747,Osten::N,асыв,амрагылара
748,Osten::N,austrumi,амрагылара
749,Holz::N,пу,амҿымаҭəахə
750,Holz::N,koks,амҿымаҭəахə
751,Holz::N,koksne,амҿымаҭəахə
752,Brett::N,пӧв,аӷəы
753,Brett::N,dēlis,аӷəы
754,Platte::N,плита,ахаҳәцәы
755,Platte::N,plate,ахаҳәцәы
756,Platte::N,plāksne,ахаҳәцәы
757,Stütze::N,пыкӧд,аҵаргəа
758,Stütze::N,пыкӧд,агəышьаҟа
759,Stütze::N,мыджӧд,аҵаргəа
760,Stütze::N,мыджӧд,агəышьаҟа
761,Stütze::N,balsts,аҵаргəа
762,Stütze::N,balsts,агəышьаҟа
763,Stütze::N,atspaids,аҵаргəа
764,Stütze::N,atspaids,агəышьаҟа
765,Stange::N,потш,акьат
766,Stange::N,maikste,акьат
767,Stock::N,бедь,алаба
768,Stock::N,boze,алаба
769,Stock::N,spieķis,алаба
770,Stab::N,зир,акьат
771,Stab::N,zizlis,акьат
772,Rohr::N,труба,абыкь
773,Rohr::N,caurule,абыкь
774,Haus::N,керка,аҩны
775,Haus::N,māja,аҩны
776,Heim::N,горт,аҭаацəа
777,Heim::N,mājas,аҭаацəа
778,Ofen::N,пач,аҳақə
779,Ofen::N,пач,ауаџьаҟ
780,Ofen::N,пач,афрына
781,Ofen::N,krāsns,аҳақə
782,Ofen::N,krāsns,ауаџьаҟ
783,Ofen::N,krāsns,афрына
784,Fußboden::N,джодж,адашьма
785,Fußboden::N,grīda,адашьма
786,Tisch::N,пызан,аишәа
787,Tisch::N,galds,аишәа
788,Stuhl::N,улӧс,аҟəардə
789,Stuhl::N,krēsls,аҟəардə
790,Wiege::N,зыбка,агара
791,Wiege::N,šūpulis,агара
792,Bett::N,вольпась,акаруаҭ
793,Bett::N,gulta,акаруаҭ
794,Regal::N,джадж,акыӷəра
795,Regal::N,plaukts,акыӷəра
796,Kiste::N,куд,аидчаҧала
797,Kiste::N,ящик,аидчаҧала
798,Kiste::N,kaste,аидчаҧала
799,Kiste::N,šķirsts,аидчаҧала
800,Fenster::N,ӧшинь,аҧенџьыр
801,Fenster::N,logs,аҧенџьыр
802,Tür::N,ӧдзӧс,ашə
803,Tür::N,durvis,ашə
804,Tor::N,дзиръя,агəашə
805,Tor::N,vārti,агəашə
806,Zaun::N,потшӧс,аанда
807,Zaun::N,žogs,аанда
808,Dach::N,вевт,ахыб
809,Dach::N,jumts,ахыб
810,Leiter::N,пос,амардуан
811,Leiter::N,kāpnes,амардуан
812,Leiter::N,redeles,амардуан
813,Besen::N,рос,аҧссага
814,Besen::N,slota,аҧссага
815,Spaten::N,зыр,ажыга
816,Spaten::N,lāpsta,ажыга
817,Schaufel::N,тэльӧб,аҭəарӷəы
818,Schaufel::N,liekšķere,аҭəарӷəы
819,Gabel::N,вилки,ачқьыҧ
820,Gabel::N,dakšiņa,ачқьыҧ
821,Löffel::N,пань,амҳаҵə
822,Löffel::N,karote,амҳаҵə
823,Messer::N,пурт,аҳəызба
824,Messer::N,nazis,аҳəызба
825,Nagel::N,тув,аҵəымӷ
826,Nagel::N,кӧрт тув,аҵəымӷ
827,Nagel::N,nagla,аҵəымӷ
828,Netz::N,тыв,акаҭа
829,Netz::N,tīkls,акаҭа
830,Haken::N,крук,аҵəаҳə
831,Haken::N,āķis,аҵəаҳə
832,Haken::N,kāsis,аҵəаҳə
833,Haken::N,krampis,аҵəаҳə
834,Griff::N,нуд,амаа
835,Griff::N,kāts,амаа
836,Griff::N,rokturis,амаа
837,Schloss::N,томан,асаҧаҭ
838,Schloss::N,aizslēgs,асаҧаҭ
839,Bild::N,серпас,асахьа
840,Bild::N,glezna,асахьа
841,Figur::N,пертас,афигура
842,Figur::N,вежньӧг,афигура
843,Figur::N,figūra,афигура
844,Puppe::N,акань,акьанџьа
845,Puppe::N,lelle,акьанџьа
846,Beutel::N,мешӧк,асакь
847,Beutel::N,kule,асакь
848,Beutel::N,maisiņš,асакь
849,Bündel::N,кӧртӧд,аҿаҳəара
850,Bündel::N,sainis,аҿаҳəара
851,Tasche::N,сумка,арҭмаҟ
852,Tasche::N,soma,арҭмаҟ
853,Eimer::N,ведра,аведра
854,Eimer::N,spainis,аведра
855,Deckel::N,пӧдан,ахҩа
856,Deckel::N,тупкӧд,ахҩа
857,Deckel::N,vāks,ахҩа
858,Geschirr::N,дозмук,ачысмаҭəа
859,Geschirr::N,тасьті-пань,ачысмаҭəа
860,Geschirr::N,trauki,ачысмаҭəа
861,Sack::N,мешӧк,асакь
862,Sack::N,maiss,асакь
863,Tasse::N,бекар,аҵəца
864,Tasse::N,тасьті,аҵəца
865,Tasse::N,tase,аҵəца
866,Topf::N,гырнич,акаструлиа
867,Topf::N,pods,акаструлиа
868,Kessel::N,пӧрт,ачуан
869,Kessel::N,katls,ачуан
870,Essen::N,сёйӧм,
871,Essen::N,ēdiens,
872,Nahrung::N,сёян,афатə
873,Nahrung::N,barība,афатə
874,Speise::N,сёян,афатə
875,Speise::N,сёянтор,афатə
876,Speise::N,ēdiens,афатə
877,Fleisch::N,яй,акəац
878,Fleisch::N,gaļa,акəац
879,Getreide::N,нянь,ачакуа
880,Getreide::N,labība,ачакуа
881,Brei::N,рок,ақашь
882,Brei::N,putra,ақашь
883,Brei::N,biezenis,ақашь
884,Brot::N,нянь,ача
885,Brot::N,maize,ача
886,Scheibe::N,шӧрӧм,аҽыҭ
887,Scheibe::N,шӧрӧм,аҿаҵа
888,Scheibe::N,чӧлан,аҽыҭ
889,Scheibe::N,чӧлан,аҿаҵа
890,Scheibe::N,šķēle,аҽыҭ
891,Scheibe::N,šķēle,аҿаҵа
892,Scheibe::N,rieciens,аҽыҭ
893,Scheibe::N,rieciens,аҿаҵа
894,Fett::N,гос,ашша
895,Fett::N,тшог,ашша
896,Fett::N,tauki,ашша
897,Butter::N,вый,ахəша
898,Butter::N,sviests,ахəша
899,Öl::N,вый,азеҭ
900,Öl::N,eļļa,азеҭ
901,Salz::N,сов,аџьыка
902,Salz::N,sāls,аџьыка
903,Suppe::N,шыд,асуҧ
904,Suppe::N,zupa,асуҧ
905,Honig::N,ма,ацха
906,Honig::N,medus,ацха
907,Milch::N,йӧв,ахш
908,Milch::N,piens,ахш
909,Tee::N,чай,ачаи
910,Tee::N,tēja,ачаи
911,Leder::N,ку,ацəа
912,Leder::N,āda,ацəа
913,Wolle::N,вурун,аласа
914,Wolle::N,vilna,аласа
915,Stoff::N,дӧра,Аба
916,Stoff::N,drāna,Аба
917,Stoff::N,audums,Аба
918,Nadel::N,ем,агəыр
919,Nadel::N,adata,агəыр
920,Faden::N,сунис,арахəыц
921,Faden::N,diegs,арахəыц
922,Faden::N,pavediens,арахəыц
923,Knopf::N,кизь,аҳəынҵəра
924,Knopf::N,poga,аҳəынҵəра
925,Knoten::N,гӧрӧд,аиқəҳəала
926,Knoten::N,mezgls,аиқəҳəала
927,Farbe::N,краска,ашəыга
928,Farbe::N,вап,ашəыга
929,Farbe::N,krāsa,ашəыга
930,Kleidung::N,паськӧм,амаҭəа
931,Kleidung::N,tērps,амаҭəа
932,Kleidung::N,drēbes,амаҭəа
933,Hemd::N,дӧрӧм,акьаҿ
934,Hemd::N,krekls,акьаҿ
935,Kragen::N,воротник,ахəда
936,Kragen::N,apkakle,ахəда
937,Ärmel::N,сос,амаӷра
938,Ärmel::N,piedurkne,амаӷра
939,Hose::N,гач,аиқəа
940,Hose::N,bikses,аиқəа
941,Gürtel::N,вӧнь,амаҟа
942,Gürtel::N,josta,амаҟа
943,Mütze::N,шапка,ахылҧа
944,Mütze::N,cepure,ахылҧа
945,Schuh::N,башмак,аимаа
946,Schuh::N,ботинки,аимаа
947,Schuh::N,kurpe,аимаа
948,Stiefel::N,сапӧг,амагə
949,Stiefel::N,zābaks,амагə
950,Ring::N,кытш,амацəаз
951,Ring::N,gredzens,амацəаз
952,Band::N,лента,алента
953,Band::N,вундас,алента
954,Band::N,lente,алента
955,Kamm::N,сынан,ахҳəа
956,Kamm::N,ķemme,ахҳəа
957,Spiegel::N,рӧмпӧштан,асаркьа
958,Spiegel::N,spogulis,асаркьа
959,Riemen::N,тасма,аа
960,Riemen::N,siksna,аа
961,Schnur::N,гез,ашаха
962,Schnur::N,aukla,ашаха
963,Leine::N,юргез,аҕура
964,Leine::N,saite,аҕура
965,Decke::N,эшкын,ахыза
966,Decke::N,шебрас,ахыза
967,Decke::N,sega,ахыза
968,Kissen::N,юрлӧс,ахчы
969,Kissen::N,spilvens,ахчы
970,Tuch::N,чышъян,акасы
971,Tuch::N,vadmala,акасы
972,Handtuch::N,ки чышкӧд,ампахьшьы
973,Handtuch::N,кизьчышъян,ампахьшьы
974,Handtuch::N,dvielis,ампахьшьы
975,Kraft::N,этш,амч
976,Kraft::N,эбӧс,амч
977,Kraft::N,spēks,амч
978,Stärke::N,ёнлун,амч
979,Stärke::N,чорыдлун,амч
980,Stärke::N,stiprums,амч
981,Gesundheit::N,дзоньвидзалун,агəабзиара
982,Gesundheit::N,veselība,агəабзиара
983,Krankheit::N,висьӧм,ачымазара
984,Krankheit::N,slimība,ачымазара
985,Schmerz::N,висьӧм,ахьаа
986,Schmerz::N,sāpes,ахьаа
987,Wunde::N,дой,ахəра
988,Wunde::N,brūce,ахəра
989,Wunde::N,jēlums,ахəра
990,Fieber::N,жар,ашоура
991,Fieber::N,drudzis,ашоура
992,Fieber::N,karstums,ашоура
993,Arznei::N,лекарство,ахəшə
994,Arznei::N,зелля,ахəшə
995,Arznei::N,zāles,ахəшə
996,Arznei::N,medikaments,ахəшə
997,Brücke::N,пос,ацҳа
998,Brücke::N,tilts,ацҳа
999,Brunnen::N,юкмӧс,аҵыџь
1000,Brunnen::N,aka,аҵыџь
1001,Weide::N,пӧскӧтина,аҳəырҭа
1002,Weide::N,ganības,аҳəырҭа
1003,Pfad::N,туй,амхəасҭа
1004,Pfad::N,кыснан,амхəасҭа
1005,Pfad::N,taka,амхəасҭа
1006,Weg::N,туй,амҩа
1007,Weg::N,ceļš,амҩа
1008,Straße::N,туй,амҩа
1009,Straße::N,iela,амҩа
1010,Dorf::N,сикт,ақыҭа
1011,Dorf::N,ciems,ақыҭа
1012,Stadt::N,кар,ақалақь
1013,Stadt::N,pilsēta,ақалақь
1014,Brief::N,письмӧ,ашəҟəы
1015,Brief::N,vēstule,ашəҟəы
1016,Buch::N,небӧг,ашəҟəы
1017,Buch::N,grāmata,ашəҟəы
1018,Buchstabe::N,шыпас,анбан
1019,Buchstabe::N,burts,анбан
1020,Zeitung::N,газет,агазеҭ
1021,Zeitung::N,avīze,агазеҭ
1022,Zeitung::N,laikraksts,агазеҭ
1023,Leben::N,лов,аҧсҭазаара
1024,Leben::N,олӧм,аҧсҭазаара
1025,Leben::N,dzīve,аҧсҭазаара
1026,Tod::N,кулӧм,аҧсра
1027,Tod::N,nāve,аҧсра
1028,Grab::N,гу,анышəынҭра
1029,Grab::N,kaps,анышəынҭра
1030,Kirche::N,вичко,ауахəама
1031,Kirche::N,baznīca,ауахəама
1032,Sünde::N,мыж,агəнаҳа
1033,Sünde::N,grēks,агəнаҳа
1034,Gott::N,ен,анцəа
1035,Gott::N,dievs,анцəа
1036,Arbeiter::N,уджалысь,аусуҩ
1037,Arbeiter::N,strādnieks,аусуҩ
1038,Chef::N,юралысь,Аиҳабы
1039,Chef::N,веськӧдлысь,Аиҳабы
1040,Chef::N,šefs,Аиҳабы
1041,Chef::N,vadītajs,Аиҳабы
1042,Chef::N,priekšnieks,Аиҳабы
1043,Meister::N,вӧчысь,аҟаза
1044,Meister::N,meistars,аҟаза
1045,Arzt::N,врач,аҳақьым
1046,Arzt::N,бурдӧдысь,аҳақьым
1047,Arzt::N,ārsts,аҳақьым
1048,Lehrer::N,велӧдысь,арҵаҩы
1049,Lehrer::N,skolotājs,арҵаҩы
1050,Geld::N,сьӧм,аҧара
1051,Geld::N,nauda,аҧара
1052,Geschäft::N,удж,
1053,Geschäft::N,bizness,
1054,Geschäft::N,darījums,
1055,Laden::N,вузасянін,амагазин
1056,Laden::N,bode,амагазин
1057,Laden::N,veikals,амагазин
1058,Preis::N,дон,ахə
1059,Preis::N,cena,ахə
1060,Ware::N,тӧвар,атауар
1061,Ware::N,prece,атауар
1062,Nutzen::N,воӧм,ақьар
1063,Nutzen::N,выгӧда,ақьар
1064,Nutzen::N,labums,ақьар
1065,Reichtum::N,озырлун,абеиара
1066,Reichtum::N,bagātība,абеиара
1067,Welt::N,енкӧла,адунеи
1068,Welt::N,pasaule,адунеи
1069,Land::N,му,атəыла
1070,Land::N,zeme,атəыла
1071,Staat::N,канму,аҳəынҭқарра
1072,Staat::N,государство,аҳəынҭқарра
1073,Staat::N,valsts,аҳəынҭқарра
1074,König::N,кан,акрал
1075,König::N,ķēniņš,акрал
1076,König::N,karalis,акрал
1077,Macht::N,каналӧм,амчра
1078,Macht::N,vara,амчра
1079,Grenze::N,су,аҳəаа
1080,Grenze::N,суйӧр,аҳəаа
1081,Grenze::N,robeža,аҳəаа
1082,Krieg::N,ожман,аибашьра
1083,Krieg::N,karš,аибашьра
1084,Feind::N,враг,Аҕа
1085,Feind::N,вӧрӧг,Аҕа
1086,Feind::N,ienaidnieks,Аҕа
1087,Gewalt::N,мырдöналöм,ақəымчра
1088,Gewalt::N,vara,ақəымчра
1089,Gewalt::N,vardarbība,ақəымчра
1090,Kampf::N,вермасьӧм,ақəҧара
1091,Kampf::N,cīņa,ақəҧара
1092,Bogen[Waffe]::N,ньӧввуж,ахыц
1093,Bogen[Waffe]::N,loks,ахыц
1094,Pfeil::N,ньӧв,ахəымпал
1095,Pfeil::N,bulta,ахəымпал
1096,Gewehr::N,пишшаль,ашəақь
1097,Gewehr::N,šautene,ашəақь
1098,Fehler::N,сорсьӧм,агха
1099,Fehler::N,дзугсьӧм,агха
1100,Fehler::N,kļūda,агха
1101,Lüge::N,пӧръясьӧм,амц
1102,Lüge::N,ылӧдлӧм,амц
1103,Lüge::N,meli,амц
1104,Schaden::N,лёк,аҧырхага
1105,Schaden::N,изъян,аҧырхага
1106,Schaden::N,пакӧсьт,аҧырхага
1107,Schaden::N,bojājums,аҧырхага
1108,Schaden::N,kaitējums,аҧырхага
1109,Unglück::N,шог,арыцҳара
1110,Unglück::N,kļūme,арыцҳара
1111,Unglück::N,klizma,арыцҳара
1112,Unglück::N,nelaime,арыцҳара
1113,Schuld::N,мыж,ахара
1114,Schuld::N,vaina,ахара
1115,Alter::N,арлыд,ақəра
1116,Alter::N,vecums,ақəра
1117,Schluss::N,пом,анҵəамҭа
1118,Schluss::N,beigas,анҵəамҭа
1119,Zeit::N,кад,аамта
1120,Zeit::N,laiks,аамта
1121,Tag::N,лун,амш
1122,Tag::N,diena,амш
1123,Morgen::N,асыв,ашара
1124,Morgen::N,асыв,ашьыбжь
1125,Morgen::N,rīts,ашара
1126,Morgen::N,rīts,ашьыбжь
1127,Mittag::N,лун шӧр,шьыбжьон
1128,Mittag::N,pusdiena,шьыбжьон
1129,Abend::N,рыт,ахəылҧаз
1130,Abend::N,рыт,ахəлбыҽха
1131,Abend::N,vakars,ахəылҧаз
1132,Abend::N,vakars,ахəлбыҽха
1133,Nacht::N,вой,аҵх
1134,Nacht::N,nakts,аҵх
1135,Woche::N,вежон,амчыбжь
1136,Woche::N,nedēļa,амчыбжь
1137,Monat::N,тӧлысь,
1138,Monat::N,mēnesis,
1139,Jahr::N,во,
1140,Jahr::N,gads,
1141,Frühling::N,тулыс,ааҕын
1142,Frühling::N,pavasaris,ааҕын
1143,Sommer::N,гожӧм,аҧхын
1144,Sommer::N,vasara,аҧхын
1145,Herbst::N,ар,ҭагалан
1146,Herbst::N,ар,хкаарачан
1147,Herbst::N,rudens,ҭагалан
1148,Herbst::N,rudens,хкаарачан
1149,Winter::N,тӧв,аӡын
1150,Winter::N,ziema,аӡын
1151,Januar::N,тӧв шӧр,ианвар
1152,Januar::N,janvāris,ианвар
1153,Februar::N,урасьӧм,февраль
1154,Februar::N,februāris,февраль
1155,März::N,рака,март
1156,März::N,marts,март
1157,April::N,кос му,апрель
1158,April::N,aprīlis,апрель
1159,Mai::N,ода-кора,маи
1160,Mai::N,maijs,маи
1161,Juni::N,лӧддза-номъя,иуун
1162,Juni::N,jūnijs,иуун
1163,Juli::N,сора,иууль
1164,Juli::N,jūlijs,иууль
1165,August::N,моз,август
1166,August::N,augusts,август
1167,September::N,кӧч,сентиабр
1168,September::N,septembris,сентиабр
1169,Oktober::N,йирым,октиабр
1170,Oktober::N,oktobris,октиабр
1171,November::N,вӧльгым,ноиабр
1172,November::N,novembris,ноиабр
1173,Dezember::N,ӧшым,декабр
1174,Dezember::N,decembris,декабр
1175,Montag::N,выльлун,ашəахьа
1176,Montag::N,pirmdiena,ашəахьа
1177,Dienstag::N,воторник,аҩаша
1178,Dienstag::N,otrdiena,аҩаша
1179,Mittwoch::N,середа,ахаша
1180,Mittwoch::N,trešdiena,ахаша
1181,Donnerstag::N,четверг,аҧшьаша
1182,Donnerstag::N,ceturtdiena,аҧшьаша
1183,Freitag::N,пекнича,ахəаша
1184,Freitag::N,piektdiena,ахəаша
1185,Samstag::N,субӧта,асабша
1186,Samstag::N,sestdiena,асабша
1187,Sonntag::N,вӧскресенньӧ,амҽыша
1188,Sonntag::N,svētdiena,амҽыша
1189,groß::A,ыджыд,аду
1190,groß::A,dižs,аду
1191,groß::A,liels,аду
1192,klein::A,ичӧт,амаҷ
1193,klein::A,mazs,амаҷ
1194,lang::A,кузь,ахəхəа
1195,lang::A,garš,ахəхəа
1196,kurz::A,дженьыд,акьаҿ
1197,kurz::A,īss,акьаҿ
1198,breit::A,ота,аиужь
1199,breit::A,ота,аиҵых
1200,breit::A,паськыд,аиужь
1201,breit::A,паськыд,аиҵых
1202,breit::A,plats,аиужь
1203,breit::A,plats,аиҵых
1204,schmal::A,оттӧм,аҭшəа
1205,schmal::A,tievs,аҭшəа
1206,dicht::A,сук,аилач
1207,dicht::A,blīvs,аилач
1208,dick[Gegenstand]::A,кыз,ажəпа
1209,dick[Gegenstand]::A,biezs,ажəпа
1210,dünn::A,вӧсни,
1211,dünn::A,вӧсньыд,
1212,dünn::A,plāns,
1213,fein::A,посни,апа
1214,fein::A,посни,аҵаӷа
1215,fein::A,посни,аӡа
1216,fein::A,smalks,апа
1217,fein::A,smalks,аҵаӷа
1218,fein::A,smalks,аӡа
1219,fest::A,зумыд,аҟаца
1220,fest::A,зумыд,аӷəӷəаҟаца
1221,fest::A,tvirts,аҟаца
1222,fest::A,tvirts,аӷəӷəаҟаца
1223,fest::A,noturīgs,аҟаца
1224,fest::A,noturīgs,аӷəӷəаҟаца
1225,flach::A,плавкӧс,ақəаҟьа
1226,flach::A,плавкӧс,аҧаҟьа
1227,flach::A,тшӧтшкӧс,ақəаҟьа
1228,flach::A,тшӧтшкӧс,аҧаҟьа
1229,flach::A,lēzens,ақəаҟьа
1230,flach::A,lēzens,аҧаҟьа
1231,flach::A,līdzens,ақəаҟьа
1232,flach::A,līdzens,аҧаҟьа
1233,glatt::A,вольк,аимаҩзы
1234,glatt::A,мольыд,аимаҩзы
1235,glatt::A,gluds,аимаҩзы
1236,glatt::A,slidens,аимаҩзы
1237,hart::A,зумыд,акьакьа
1238,hart::A,ciets,акьакьа
1239,weich::A,небыд,атата
1240,weich::A,mīksts,атата
1241,rund::A,гӧгрӧс,акəмпыл
1242,rund::A,apaļš,акəмпыл
1243,spitz::A,ёсь йыла,аҵар
1244,spitz::A,smails,аҵар
1245,scharf::A,ёсь,аҵар
1246,scharf::A,ass,аҵар
1247,stumpf::A,ныж,ацагə
1248,stumpf::A,truls,ацагə
1249,stumpf::A,strups,ацагə
1250,schwer::A,сьӧкыд,ахьанҭа
1251,schwer::A,smags,ахьанҭа
1252,schön::A,мича,аҧшӡа
1253,schön::A,лӧсьыд,аҧшӡа
1254,schön::A,daiļš,аҧшӡа
1255,schön::A,skaists,аҧшӡа
1256,heiß::A,пӧсь,ашы
1257,heiß::A,karsts,ашы
1258,warm::A,шоныд,аҧха
1259,warm::A,silts,аҧха
1260,kalt::A,кӧдзыд,ахьшəашəа
1261,kalt::A,salts,ахьшəашəа
1262,kalt::A,auksts,ахьшəашəа
1263,kühl::A,юзыд,ахьшəашəа
1264,kühl::A,юзыд,ицәыхьшәашәоу
1265,kühl::A,ыркыд,ахьшəашəа
1266,kühl::A,ыркыд,ицәыхьшәашәоу
1267,kühl::A,vēss,ахьшəашəа
1268,kühl::A,vēss,ицәыхьшәашәоу
1269,kühl::A,dzestrs,ахьшəашəа
1270,kühl::A,dzestrs,ицәыхьшәашәоу
1271,frisch::A,выль,цқьа
1272,frisch::A,svaigs,цқьа
1273,feucht::A,уль,ацəаак
1274,feucht::A,mitrs,ацəаак
1275,feucht::A,drēgns,ацəаак
1276,nass::A,ва,абааӡа
1277,nass::A,slapjš,абааӡа
1278,trocken::A,кос,Аба
1279,trocken::A,кос,аҩа
1280,trocken::A,sauss,Аба
1281,trocken::A,sauss,аҩа
1282,voll::A,кыз,азна
1283,voll::A,pilns,азна
1284,leer::A,куш,аҭацəы
1285,leer::A,тыртӧм,аҭацəы
1286,leer::A,tukšs,аҭацəы
1287,offen::A,восьса,аарта
1288,offen::A,vaļējs,аарта
1289,offen::A,atvērts,аарта
1290,geschlossen::A,пӧдса,ихҩоу
1291,geschlossen::A,пӧдса,иаркыу
1292,geschlossen::A,slēgts,ихҩоу
1293,geschlossen::A,slēgts,иаркыу
1294,sauber::A,сӧстӧм,ацқьа
1295,sauber::A,tīrs,ацқьа
1296,sauber::A,spodrs,ацқьа
1297,schmutzig::A,няйт,аҟьашь
1298,schmutzig::A,netīrs,аҟьашь
1299,schmutzig::A,dubļains,аҟьашь
1300,roh::A,уль,
1301,roh::A,jēls,
1302,reif::A,кисьмӧм,Арҭ
1303,reif::A,кисьмӧм,аҟала
1304,reif::A,кисьмӧм,иҟалахьоу
1305,reif::A,gatavs,Арҭ
1306,reif::A,gatavs,аҟала
1307,reif::A,gatavs,иҟалахьоу
1308,reif::A,nobriedis,Арҭ
1309,reif::A,nobriedis,аҟала
1310,reif::A,nobriedis,иҟалахьоу
1311,lecker::A,чӧскыд,ахаа
1312,lecker::A,gards,ахаа
1313,lecker::A,garšīgs,ахаа
1314,süß::A,юмов,азла
1315,süß::A,чӧскыд,азла
1316,süß::A,salds,азла
1317,bitter::A,курыд,аша
1318,bitter::A,sūrs,аша
1319,bitter::A,rūgts,аша
1320,sauer::A,шома,аҵəҵəы
1321,sauer::A,skābs,аҵəҵəы
1322,hell::A,югыд,алаша
1323,hell::A,gaišs,алаша
1324,dunkel::A,пемыд,алашьца
1325,dunkel::A,tumšs,алашьца
1326,schwarz::A,сьӧд,аиқуаҵәа
1327,schwarz::A,melns,аиқуаҵәа
1328,weiß::A,еджыд,ашкəакəа
1329,weiß::A,balts,ашкəакəа
1330,rot::A,гӧрд,аҟаҧшь
1331,rot::A,sarkans,аҟаҧшь
1332,gelb::A,виж,аҩеижь
1333,gelb::A,dzeltens,аҩеижь
1334,blau::A,лӧз,аҽҵәа
1335,blau::A,zils,аҽҵәа
1336,grün::A,веж,ашьацҧшҭəала
1337,grün::A,веж,аеҵəа
1338,grün::A,турунвиж,ашьацҧшҭəала
1339,grün::A,турунвиж,аеҵəа
1340,grün::A,zaļš,ашьацҧшҭəала
1341,grün::A,zaļš,аеҵəа
1342,grau::A,руд,ацəыш
1343,grau::A,pelēks,ацəыш
1344,bunt::A,сера,Аилыҕраа
1345,bunt::A,сера,аҕраҷкəын
1346,bunt::A,raibs,Аилыҕраа
1347,bunt::A,raibs,аҕраҷкəын
1348,bunt::A,krāsains,Аилыҕраа
1349,bunt::A,krāsains,аҕраҷкəын
1350,billig::A,донтӧг,амариа
1351,billig::A,lēts,амариа
1352,teuer::A,дона,амҩан
1353,teuer::A,dārgs,амҩан
1354,wertvoll::A,дона,кыр иаҕсоу
1355,wertvoll::A,дона,акыр иаҕсоу
1356,wertvoll::A,vērtīgs,кыр иаҕсоу
1357,wertvoll::A,vērtīgs,акыр иаҕсоу
1358,blind::A,синтӧм,алашə
1359,blind::A,akls,алашə
1360,taub::A,пельтӧм,адагəа
1361,taub::A,kurls,адагəа
1362,kräftig::A,вынйӧра,аӷəӷəа
1363,kräftig::A,spēcīgs,аӷəӷəа
1364,stark::A,ён,абаҟа
1365,stark::A,вына,абаҟа
1366,stark::A,stiprs,абаҟа
1367,schwach::A,жеб,акəада
1368,schwach::A,vājš,акəада
1369,fett::A,госа,аҧсыла
1370,fett::A,brangs,аҧсыла
1371,schlank::A,веськыд,акала
1372,schlank::A,веськыд,акьалантар
1373,schlank::A,веськыд,аиҿартə
1374,schlank::A,slaids,акала
1375,schlank::A,slaids,акьалантар
1376,schlank::A,slaids,аиҿартə
1377,hübsch::A,мича,аҧшӡа
1378,hübsch::A,лӧсьыд,аҧшӡа
1379,hübsch::A,glīts,аҧшӡа
1380,böse::A,лёк,абааҧсы
1381,böse::A,ļauns,абааҧсы
1382,böse::A,negants,абааҧсы
1383,dumm::A,йӧй,агаӡа
1384,dumm::A,вежӧртӧм,агаӡа
1385,dumm::A,stulbs,агаӡа
1386,dumm::A,muļķīgs,агаӡа
1387,faul::A,дыш,аашьа
1388,faul::A,slinks,аашьа
1389,fleißig::A,зільысь,иҟубҷоу
1390,fleißig::A,čakls,иҟубҷоу
1391,fleißig::A,cītīgs,иҟубҷоу
1392,geizig::A,топыд,акы
1393,geizig::A,топыд,акаҷбеи
1394,geizig::A,топыд,аҟəџьыр
1395,geizig::A,skops,акы
1396,geizig::A,skops,акаҷбеи
1397,geizig::A,skops,аҟəџьыр
1398,geizig::A,sīksts,акы
1399,geizig::A,sīksts,акаҷбеи
1400,geizig::A,sīksts,аҟəџьыр
1401,klug::A,юра,аҟəыш
1402,klug::A,юра,аҟəыӷа
1403,klug::A,вежӧра,аҟəыш
1404,klug::A,вежӧра,аҟəыӷа
1405,klug::A,gudrs,аҟəыш
1406,klug::A,gudrs,аҟəыӷа
1407,geschickt::A,кипода,напҟазала
1408,geschickt::A,кужысь,напҟазала
1409,geschickt::A,manīgs,напҟазала
1410,lieb::A,муса,алашара
