,Concept_ID,ps,sah
745,linker::A,چپ,хаҥас
746,linker::A,کیڼ,хаҥас
747,rechter::A,ښی,уҥа
748,anderer::A,بل,атын
749,erster::A,لومړی,маҥнайгы
750,zweiter::A,دوهم,иккис
751,dritter::A,درېم,үһүс
752,letzter::A,آخرنی,тиһэх
753,letzter::A,وروستی,тиһэх
754,allein::ADV,یوازې,соҕотох
755,auf einmal::ADV,په یوه وخت کی,биирдэ
756,zusammen::ADV,یو ځای,холбуу
757,lange::ADV,ډېر وخت,уһуннук
758,lange::ADV,ډېره موده,уһуннук
759,plötzlich::ADV,ناببره,эмискэ
760,plötzlich::ADV,یوناڅاپه,эмискэ
761,sofort::ADV,فوراً,тута
762,sofort::ADV,سمدلاسه,тута
763,später::ADV,وروسته,хойут
764,jetzt::ADV,اوس,билигин
765,heute::ADV,نن,бүгүн
766,morgen::ADV,سبا,сарсын
767,bald::ADV,ژر,өтөр
768,dann::ADV,پس,кэнна
769,dann::ADV,وروسته,кэнна
770,gestern::ADV,پرون,бэҕэһээ
771,einst::ADV,پخوا,биир төгүл
772,einst::ADV,پخوا,арай биирдэ
773,damals::ADV,هغه وخت,оччоҕо
774,danach::ADV,بیا,аары
775,danach::ADV,بیا,ол кэнниттэн
776,vorher::ADV,دمخه,урут
777,zuerst::ADV,لومړی,маҥнай
778,einmal::ADV,یو ځل,биирдэ
779,manchmal::ADV,ګاهی ګاهی,арыт
780,oft::ADV,ډېر ځله,чаастатык
781,immer::ADV,تل,мэлдьи
782,immer::ADV,همېشه,мэлдьи
783,niemals::ADV,هیڅکله نه,хаһан да
784,hier::ADV,دلته,маныаха
785,hierhin::ADV,دلته,бэттэх
786,hierhin::ADV,دې ځای ته,бэттэх
787,von hier::ADV,د دې ځای نه,мантан
788,dort::ADV,هلته,онно
789,dorthin::ADV,هلته,онно
790,dorthin::ADV,هغه ځای ته,онно
791,geradeaus::ADV,مخامخ,быһа
792,geradeaus::ADV,مخامخ,быһаччы
793,vorwärts::ADV,مخ پهٔ وړاندې,инники
794,rückwärts::ADV,بېرته,төттөру
795,zurück::ADV,بېرته,төттөрү
796,unten::ADV,لاندي,аллара
797,hinab::ADV,ښکته,аллара
798,oben::ADV,پورته,үөһэ
799,hinauf::ADV,پاس,өрө
800,hinauf::ADV,پاس,үөһэ
801,überall::ADV,هره خوا,бэйдиэ
802,nicht::ADV,نه,буолбатах
803,ein wenig::ADV,یو څه,кыратык
804,kaum::ADV,ایله,нэһиилэ
805,sehr::ADV,ډېر,бэрт
806,sehr::ADV,ډېر,наһаа
807,sehr::ADV,زيات,бэрт
808,sehr::ADV,زيات,наһаа
809,so::ADV,داسې,оччо
810,so::ADV,داسې,оннук
811,so::ADV,دومره,оччо
812,so::ADV,دومره,оннук
813,noch::ADV,نور,өссө
814,nur::ADV,تش,эрэ
815,nur::ADV,تش,сыччах
816,nur::ADV,صرف,эрэ
817,nur::ADV,صرف,сыччах
818,schon::ADV,دمخه,бэлиэр
819,wieder::ADV,بیا,эмиэ
820,vergebens::ADV,عبث,таак
821,vor::PRP,دمخه,иннигэр
822,hinter::PRP,شاته,кэлин
823,unter::PRP,لاندي,-ҕа
824,unter::PRP,لاندي,оһох түгэҕэ
825,durch::PRP,د مینځ نه,курдары
826,neben::PRP,نژدې,аттыгар
827,zwischen::PRP,ترمینځ,ыккардынан
828,wegen::PRP,د ... له لاسه,уҥуортан
829,dies::PRN,دا,ити
830,dies::PRN,دا,бу
831,das::PRN,دا,били
832,alles::PRN,هرڅهٔ,барыта
833,ich::PRN,زه,мин
834,du::PRN,ته,эн
835,er::PRN,دی,кнни
836,wir::PRN,مونږ,биһиги
837,ihr::PRN,تاسې,эһиги
838,sie::PRN,هغوی,кинилэр
839,was::FPRN,څهٔ,туох
840,wer::FPRN,چا,ким
841,wer::FPRN,څوک,ким
842,wo::FADV,چيری,ханна
843,wo::FADV,چېرته,ханна
844,wohin::FADV,چېرته,ханна
845,wie::FADV,څنګه,хайдах
846,warum::FADV,ولې,тоҕо
847,wieviel::FNUM,څو,төһө
848,wieviel::FNUM,څومره,төһө
849,eins::NUM,یو,биир
850,zwei::NUM,دوه,икки
851,drei::NUM,درې,үс
852,vier::NUM,څلور,түөрт
853,fünf::NUM,پنځه,биэс
854,sechs::NUM,شپږ,алта
855,sieben::NUM,اوه,сэттэ
856,acht::NUM,اته,аҕыс
857,neun::NUM,نهه,тоҕус
858,zehn::NUM,لس,уон
859,elf::NUM,یوولس,уон биир
860,zwölf::NUM,دولس,уон икки
861,zwanzig::NUM,شل,сүүрбэ
862,dreißig::NUM,دېرش,отут
863,vierzig::NUM,څلوېښت,түөрт уон
864,fünfzig::NUM,پنځوس,биэс уон
865,sechzig::NUM,شپېته,алта уон
866,siebzig::NUM,اویا,сэттэ уон
867,achtzig::NUM,اتیا,аҕыс уон
868,neunzig::NUM,نوي,тоҕус уонус
869,hundert::NUM,سل,сүүс
870,tausend::NUM,زر,тыһыынча
871,und::CNJ,او,да
872,und::CNJ,او,уонна
873,und::CNJ,او,итиэннэ
874,oder::CNJ,ېا,эбэтэр
875,stehen::V,درېدل,тур
876,sitzen::V,کښېنستل,олор
877,liegen::V,ملاستل,сыт
878,hängen::V,ځړېدل,санньылый
879,werden::V,کېدل,буол
880,passieren::V,پېښېدل,буол
881,beginnen::V,شروع کېدل,саҕалан
882,enden::V,خلاصدل,бүт
883,enden::V,تمامېدل,бүт
884,wechseln::V,تغییر موندل,уларый
885,aufgehen[Sonne]::V,ختل,ой
886,untergehen[Sonne]::V,لوېدل,киир
887,untergehen[Sonne]::V,پرېوتل,киир
888,scheinen[Sonne]::V,رڼا کول,сырдат
889,donnern::V,تنېدل,эт
890,donnern::V,غړمبېدل,эт
891,wehen::V,چلېدل,үр
892,strömen::V,بهېدل,кутулун
893,fließen::V,بهېدل,сүүр
894,fließen::V,تویېدل,сүүр
895,sich drehen::V,ګرځېدل,эргий
896,sich drehen::V,چورلېدل,эргий
897,schwanken::V,زنګېدل,биэтэҥнээ
898,schwingen::V,زنګېدل,эйэҥнээ
899,fallen::V,ولېدل,оҕут
900,brennen::V,سوځېدل,умай
901,rauchen::V,لوګی کول,буруолаа
902,regnen::V,باران اورېدل,самыырдаа
903,gefrieren::V,کنګل نيول,тоҥ
904,tauen::V,وېلې کېدل,ир
905,schmelzen::V,وېلې کېدل,уулун
906,trocknen::V,وچېدل,куур
907,sieden::V,اېشېدل,оргуй
908,faulen::V,خرابېدل,сытый
909,verfaulen::V,ورستېدل,сытыйан_хаал
910,reißen::V,شلېدل,хайыт
911,reißen::V,شلېدل,быһытталан
912,versinken::V,ډوېېدل,тимир
913,versinken::V,ډوېېدل,батылын
914,vergehen::V,تېرېدل,дьай
915,erscheinen::V,ښکارېدل,көһүн
916,verschwinden::V,ورکېدل,сүт
917,sinken::V,ښکته کېدل,намтаа
918,abnehmen::V,کمېدل,аччаа
919,zunehmen::V,زیاتېدل,элбээ
920,steigen::V,جګېدل,үрдээ
921,steigen::V,پورته کېدل,үрдээ
922,wachsen::V,وده کول,үүн
923,glänzen::V,ځلېدل,кылбай
924,funkeln::V,پړکېدل,күлүмнээ
925,funkeln::V,پړکېدل,күлүмүрдээ
926,lärmen::V,غال و غول کول,тыаһаа
927,läuten::V,زنګ وهل,собуоннаа
928,klingeln::V,زنګ وهل,линкинээ
929,klirren::V,کړنګېدل,айгырат
930,brausen::V,تلاطم کول,сирилээ
931,rauschen::V,شڼهار کول,суугунаа
932,klingen::V,آواز کول,доргуй
933,bellen::V,غپېدل,үр
934,heulen::V,انګلل,улуй
935,blasen::V,پو کول,үр
936,pfeifen::V,شپېلک وهل,иһиир
937,schreien::V,ناره کول,кылан
938,schreien::V,ناره کول,хаһыытаа
939,stöhnen::V,زګېروی کول,ынчыктаа
940,zittern::V,لړزېدل,титирээ
941,zittern::V,لړزېدل,дьигиһий
942,leben::V,ژوند کول,олор
943,geboren werden::V,زېږېدل,төрөө
944,atmen::V,ساه کښل,тыын
945,atmen::V,تنفس کول,тыын
946,trinken::V,څښل,ис
947,essen::V,خوړل,аһаа
948,schlucken::V,غړپول,ыйыһын
949,müde werden::V,ستړی کېدل,сылай
950,einschlafen::V,ویده کېدل,утуйан хаал
951,schlafen::V,خوب کول,утуй
952,schlafen::V,خوب کول,утуйа сыт
953,aufwachen::V,ویښېدل,уһугун
954,aufstehen::V,پاڅېدل,тур
955,sich erholen::V,استراحت کول,сынньан
956,krank werden::V,رنځورېدل,ыарый
957,krank sein::V,ناجوړېدل,ыарый
958,krank sein::V,ناجوړېدل,ыарыт
959,schmerzen::V,خوږېدل,ыарыт
960,schmerzen::V,درد کول,ыарыт
961,husten::V,ټوخېدل,сөтөлүн
962,genesen::V,رغېدل,көн
963,sterben::V,مړل,өл
964,umkommen::V,تلفېدل,өл
965,umkommen::V,تلفېدل,оҕут
966,sich bewegen::V,چلېدل,хамсаа
967,sich bewegen::V,حرکت کول,хамсаа
968,sich rühren::V,ښورېدل,хамсаа
969,sich erheben::V,درېدل,тур
970,sich setzen::V,کښېنستل,олор
971,hinfallen::V,لوېدل,оҕут
972,laufen::V,منډې وهل,хаам
973,schreiten::V,قدم ایښودل,атыллаа
974,spazierengehen::V,چکر وهل,дьаарбай
975,eilen::V,بېړه کول,тиэтэй
976,sich beeilen::V,عجله کول,ыксаа
977,sausen::V,ځغستل,элээр
978,rennen::V,زغلېدل,сүүрэкэлээ
979,springen::V,ټوپ وهل,ой
980,springen::V,ټوپ وهل,ыстан
981,klettern::V,ختل,ытын
982,schaukeln::V,زنګېدل,эйэҥнээ
983,schaukeln::V,زنګېدل,биэрэҥнээ
984,kriechen::V,خاپوړی وهل,сыыл
985,schwimmen::V,لامبو وهل,уһун
986,schwimmen::V,لامبو وهل,харбаа
987,tauchen::V,غوټه وهل,умус
988,rudern::V,پارو وهل,эрт
989,fahren::V,تلل,айаннаа
990,fliegen::V,الوتل,көт
991,gehen::V,تلل,бар
992,weggehen::V,بهر وتل,бар
993,abfahren::V,تلل,бар
994,anhalten::V,ودرېدل,тохтоо
995,hineingehen::V,داخلېدل,киир
996,eintreten::V,ننوتل,киир
997,kommen::V,راتلل,кэл
998,ankommen::V,رسېدل,кэл
999,ankommen::V,رسېدل,тиий
1000,zurückkommen::V,بېرته راتلل,төнүн
1001,bleiben::V,پاتې کېدل,хаал
1002,warten::V,انتظار وېستل,көһүт
1003,erwarten::V,انتظار کول,күүт
1004,erwarten::V,انتظار کول,көһүт
1005,suchen::V,لټول,ирдээ
1006,suchen::V,لټول,көрдөө
1007,finden::V,میندل,бул
1008,finden::V,پیدا کول,бул
1009,versuchen::V,هڅه کول,сорун
1010,vorbereiten::V,چمتوکول,бэлэмнээ
1011,lieben::V,مینه لرل,таптаа
1012,mögen::V,خوښول,сөбүл
1013,mögen::V,علاقه لرل,сөбүл
1014,lachen::V,خندېدل,күл
1015,rühren::V,اغېزه کول,долгут
1016,weinen::V,ژړل,ытаа
1017,schimpfen::V,ښکنځا کول,үөҕүс
1018,sich ärgern::V,قهر راتلل,кыыһыр
1019,sich ärgern::V,قهر راتلل,кыйахан
1020,sich fürchten::V,ډارېدل,куттан
1021,sich fürchten::V,ډارېدل,дьиксин
1022,fürchten::V,ډارېدل,дьиксин
1023,fürchten::V,ډارېدل,куттан
1024,fliehen::V,تښتېدل,күрээ
1025,flüchten::V,تښتېدل,күрээ
1026,sehen::V,لیدل,көр
1027,anschauen::V,کتل,көр
1028,ansehen::V,ننداره کول,көр
1029,hören::V,اورېدل,бил
1030,hören::V,اورېدل,иһит
1031,zuhören::V,غوږ نیول,иһит
1032,probieren::V,څکه کول,боруобалаан көр
1033,probieren::V,څکه کول,амсайан көр
1034,probieren::V,چاشنی کول,боруобалаан көр
1035,probieren::V,چاشنی کول,амсайан көр
1036,riechen::V,بويول,сытырҕаа
1037,fühlen::V,حسول,бил
1038,scheinen::V,ښکارېدل,көһүн
1039,zu sehen sein::V,ښکارېدل,көһүн
1040,vernehmen::V,خبرېدل,иһит
1041,frieren::V,ساړه کېتل,тоҥ
1042,frieren::V,ساړه کېتل,үлүй
1043,tun::V,کول,гын
1044,können::V,کولای شول,кыай
1045,können::V,د لاسه کېدل,кыай
1046,wollen::V,غوښتل,баҕар
1047,anfangen::V,شروع کول,саҕалаа
1048,beenden::V,ختمول,бүтэр
1049,beenden::V,پای ته رسول,бүтэр
1050,aufhören::V,بس کول,уурай
1051,gelingen::V,موفق کېدل,сатан
1052,gelingen::V,بریالی کېدل,сатан
1053,geraten::V,کېدل,баар буолан биэр
1054,geraten::V,کېدل,баар буола тус
1055,geraten::V,کېدل,буолан таҕыс
1056,öffnen::V,خلاصول,ас
1057,öffnen::V,پرانیستل,ас
1058,schließen::V,تړل,сап
1059,schließen::V,تړل,хатаа
1060,stellen::V,ایښودل,уур
1061,stellen::V,ایښودل,туруор
1062,setzen::V,کښېنول,туруор
1063,setzen::V,کښېنول,уур
1064,legen::V,ایښودل,уур
1065,berühren::V,لاس وهل,тыыт
1066,berühren::V,لاس وهل,таарый
1067,verbinden::V,تړل,кэлгий
1068,bedecken::V,پوښول,бүрүй
1069,aufhängen::V,ځوړندول,ыйаа
1070,anzünden::V,بلول,умат
1071,aufheben::V,پورته کول,өрө тарт
1072,zurücklassen::V,پرېښودل,бырах
1073,verlieren::V,ورکول,сүтэр
1074,fallen lassen::V,له لاسه لوېدل,түһэр
1075,fallen lassen::V,له لاسه لوېدل,мүлчү тут
1076,machen::V,کول,оҥор
1077,machen::V,کول,оҥоһун
1078,herstellen::V,جوړول,оҥор
1079,herstellen::V,توليدول,оҥор
1080,bauen::V,جوړول,тут
1081,reparieren::V,ترمیمول,абырахтаа
1082,verbessern::V,اصلاح کول,тупсар
1083,ändern::V,تغیر ورکول,уларыт
1084,graben::V,کيندل,хас
1085,beugen::V,ټیټول,бокут
1086,beugen::V,ټیټول,токурут
1087,beugen::V,ټیټول,бүк баттаа
1088,biegen::V,کږول,иэх
1089,biegen::V,کږول,өҕүлүннэр
1090,drehen::V,ګرځول,эргит
1091,drehen::V,ګرځول,эргичит
1092,wenden::V,اړول,эргилин
1093,umdrehen::V,اړول,түҥнэр
1094,heben::V,جګول,көтөх
1095,heben::V,پورته کول,көтөх
1096,hochheben::V,جګول,таһаар
1097,ergreifen::V,نیول,тут
1098,halten::V,نیول,тут
1099,drücken::V,کښېکښل,ык
1100,schieben::V,پوری وهل,ас
1101,kratzen::V,ګرول,кыһыы
1102,lecken::V,څټل,салаа
1103,beißen::V,چیچل,ытыр
1104,abreißen::V,شکول,быһа тарт
1105,abreißen::V,شکول,туура тарт
1106,abschneiden::V,پرېکول,быс
1107,abschneiden::V,پرېکول,быһан ыл
1108,abschneiden::V,پرېکول,быһа баттаа
1109,binden::V,تړل,кэлгий
1110,stecken::V,ټومبل,батары ас
1111,brechen::V,ماتول,тоһут
1112,klopfen::V,ټکول,тоҥсуй
1113,hauen::V,ټکول,оҕус
1114,kleben::V,نښلول,силимнээ
1115,kleben::V,سرېښول,силимнээ
1116,reiben::V,مږل,аал
1117,streichen::V,مښل,сыбаа
1118,schleifen::V,تېره کول,чочуй
1119,schneiden::V,غوڅول,быс
1120,schneiden::V,پرېکول,быс
1121,rütteln::V,خوڅول,иэҕэҥнэт
1122,schütteln::V,ښورول,сахсый
1123,schwenken::V,خوڅول,дайбаа
1124,schütten::V,اچول,кут
1125,schütten::V,تویول,кут
1126,füllen::V,ډکول,толор
1127,einwickeln::V,پېچل,суулаа
1128,einwickeln::V,نغښتل,суулаа
1129,tragen::V,وړل,ит
1130,schleppen::V,وړل,сос
1131,ziehen::V,کښل,тарт
1132,aufbewahren::V,ساتل,уур
1133,aufbewahren::V,ساتل,харай
1134,werfen::V,اچول,бырах
1135,werfen::V,غورځول,бырах
1136,fangen::V,نیول,хап
1137,fangen::V,ګیرول,хап
1138,packen::V,نیول,тут
1139,verstecken::V,پټول,саһыар
1140,teilen::V,وېشل,үллэр
1141,teilen::V,تقسیمول,үллэр
1142,schicken::V,لېږل,ыыт
1143,schicken::V,استول,ыыт
1144,bringen::V,راوړل,аҕал
1145,hinzufügen::V,زیاتول,эп
1146,bekommen::V,حاصلول,ыл
1147,bekommen::V,حاصلول,булун
1148,erhalten::V,اخیستل,ыл
1149,nehmen::V,نیول,ыл
1150,nehmen::V,اخيستل,ыл
1151,wählen::V,خوښول,быыбардаа
1152,auswählen::V,چنده کول,тал
1153,bewahren::V,ساتل,харай
1154,behindern::V,مانع کېدل,мэһэйдээ
1155,behindern::V,ممانعت کول,мэһэйдээ
1156,verderben::V,خرابېدل,буорту гын
1157,beschädigen::V,ورانول,алдьат
1158,zerbrechen::V,ماتول,үлтүрүт
1159,zerreißen::V,څیرې کول,хайыта тарт
1160,zerstören::V,ړنګول,алдьат
1161,zerstören::V,ورانول,алдьат
1162,verbrennen::V,سوځول,уоттаа
1163,geben::V,ورکول,биэр
1164,reichen::V,ورکول,аҕал
1165,schenken::V,بښل,бэлэхтээ
1166,versprechen::V,لوز کول,эрэннэр
1167,wünschen::V,غوښتل,баҕар
1168,loben::V,ستایل,хайҕаа
1169,loben::V,تمجید کول,хайҕаа
1170,küssen::V,ښکلول,уураа
1171,wiegen::V,زنګول,бигээ
1172,zudecken::V,پوښول,сап
1173,zudecken::V,پوښول,бүрүй
1174,wecken::V,ويښول,уһугуннар
1175,zeigen::V,ښودل,көрдөр
1176,führen::V,بیول,салай
1177,lehren::V,درس ورکول,үөрэт
1178,lehren::V,تعلیم ورکول,үөрэт
1179,unterrichten::V,درس ورکول,үөрэт
1180,aufziehen::V,روزل,иит
1181,leiten::V,رهبری کول,салай
1182,leiten::V,لارښوونه کول,салай
1183,antreiben::V,چټک کول,кыһай
1184,lassen::V,اړکول,күһэй
1185,einladen::V,بلل,ыҥыр
1186,vereinigen::V,متحد کول,холбоо
1187,vereinigen::V,متحد کول,түм
1188,vereinigen::V,یوځای کول,холбоо
1189,vereinigen::V,یوځای کول,түм
1190,besuchen::V,کتنه کول,сырыт
1191,besuchen::V,کتنه کول,билсэ сырыт
1192,treffen::V,ليدل,көрүс
1193,treffen::V,تلقی کول,көрүс
1194,sich versammeln::V,راغونډېدل,мүһүн
1195,sich versammeln::V,راغونډېدل,түмүс
1196,spielen::V,لوبه کول,оонньоо
1197,singen::V,سندرې وېل,ыллаа
1198,tanzen::V,ګډېدل,үҥкүүлээ
1199,sich trennen::V,بېلېدل,араҕыс
1200,verlassen::V,ترک کول,хааллар
1201,retten::V,نجات ورکول,өрүһүй
1202,bewachen::V,ساتل,араҥаччылаа
1203,bewachen::V,حفاظت کول,араҥаччылаа
1204,schützen::V,ژغورل,көмүскээ
1205,verteidigen::V,دفاع کول,көмүскээ
1206,sich schlagen::V,جنګېدل,охсус
1207,schießen::V,ویشتل,ытыалаа
1208,siegen::V,غالبېدل,хот
1209,siegen::V,غالبېدل,кыай
1210,ärgern::V,خپه کول,кыыһырт
1211,schlagen::V,وهل,оҕус
1212,treten::V,په لغته وهل,тэп
1213,stechen::V,ټومبل,кэй
1214,stoßen::V,ټېل وهل,кэп
1215,stoßen::V,ټېل وهل,үтүрүй
1216,stoßen::V,پوری وهل,кэп
1217,stoßen::V,پوری وهل,үтүрүй
1218,stehlen::V,تښتول,уор
1219,stehlen::V,غلا کول,уор
1220,stören::V,ماتول,мэһэйдээ
1221,belästigen::V,ځورول,батар
1222,belästigen::V,تکلیف ورکول,батар
1223,verbergen::V,پټول,кистээ
1224,täuschen::V,تېرایستل,албыннаа
1225,täuschen::V,خطا ایستل,албыннаа
1226,betrügen::V,غولول,албыннаа
1227,töten::V,وژل,өлөр
1228,töten::V,مړ کول,өлөр
1229,wohnen::V,اوسېدل,олор
1230,arbeiten::V,کار کول,үлэлээ
1231,sammeln::V,راټولول,мус
1232,sammeln::V,راټولول,хомуй
1233,sammeln::V,راغونډول,мус
1234,sammeln::V,راغونډول,хомуй
1235,pflücken::V,شکول,үргээ
1236,jagen::V,ښکار کول,бултаа
1237,fischen::V,کب نيول,балыктаа
1238,fassen::V,نیول,тут
1239,fassen::V,ګیرول,тут
1240,hüten::V,پوول,манаа
1241,treiben::V,بیول,үүр
1242,anbinden::V,تړل,баай
1243,füttern::V,خوراک ورکول,аһат
1244,melken::V,لوشل,ыа
1245,hacken::V,پی کول,кэрт
1246,gießen::V,اوبه کول,сиигирт
1247,reifen::V,رسېدل,бус
1248,zubereiten::V,تیارول,бэлэмнээ
1249,kochen::V,پخول,буһар
1250,backen::V,پخول,буһар
1251,braten::V,وريتول,хооруй
1252,braten::V,وريتول,ыһаарылаа
1253,braten::V,وريتول,соркуойдаа
1254,umrühren::V,لړل,былаа
1255,stricken::V,اوبدل,өр
1256,nähen::V,ګنډل,иистэн
1257,färben::V,رنګول,кырааскалаа
1258,reinigen::V,صافول,ыраастаа
1259,waschen::V,مینځل,сууй
1260,abwischen::V,وچول,сот
1261,spülen::V,کنګالول,сайҕаа
1262,fegen::V,جارو کول,сиппий
1263,kehren::V,جارو کول,харбаа
1264,baden::V,لمبېدل,сөтүөлээ
1265,sich waschen::V,ځان مينځل,суун
1266,ausziehen::V,کښل,уһул
1267,ausziehen::V,ایستل,уһул
1268,anziehen::V,اغوستل,кэтэрт
1269,sich anziehen::V,کالی اغوستل,таҥын
1270,kämmen::V,ګمنځول,тараа
1271,schmücken::V,ښکلی کول,симээ
1272,sagen::V,وېل,диэ
1273,sprechen::V,وېل,эт
1274,sprechen::V,وېل,саҥар
1275,sprechen::V,غږېدل,эт
1276,sprechen::V,غږېدل,саҥар
1277,reden::V,ګړېدل,кэпсэт
1278,reden::V,خبرې کول,кэпсэт
1279,sich unterhalten::V,خبری کول,кэпсэт
1280,fragen::V,پوښتنه کول,ыйыт
1281,bitten::V,غوښتل,көрдөс
1282,erzählen::V,کيسه کول,кэпсээ
1283,erzählen::V,کيسه کول,сэһэргээ
1284,erzählen::V,حکايت کول,кэпсээ
1285,erzählen::V,حکايت کول,сэһэргээ
1286,mitteilen::V,خبرول,биллэр
1287,mitteilen::V,خبر ورکول,биллэр
1288,nennen::V,نوم ايښودل,ааттаа
1289,rufen::V,بلل,ыҥыр
1290,prahlen::V,لاپې وهل,чабылан
1291,prahlen::V,لاپې وهل,киһиргээ
1292,übersetzen::V,ژباړل,тылбаастаа
1293,übersetzen::V,ترجمه کول,тылбаастаа
1294,denken::V,فکر کول,санаа
1295,denken::V,فکر کول,толкуйдаа
1296,glauben::V,باور کول,итэҕэй
1297,bemerken::V,لیدل,бэлиэтээ
1298,erkennen::V,پېژندل,бил
1299,begreifen::V,رسېدل,өйдөө
1300,begreifen::V,پوهېدل,өйдөө
1301,verstehen::V,پوهېدل,өйдөө
1302,lernen::V,زده کول,үөрэн
1303,lernen::V,درس لوستل,үөрэн
1304,wissen::V,پوهېدل,бил
1305,sich erinnern an::V,یادول,аҕын
1306,sich erinnern an::V,په یاد راوړل,аҕын
1307,vergessen::V,هېرول,умун
1308,messen::V,اندازه کول,кэмнээ
1309,messen::V,اندازه کول,кээмэйдээ
1310,zählen::V,شمارل,аах
1311,rechnen::V,حسابول,аах
1312,lesen::V,لوستل,аах
1313,malen::V,رسمول,уруһуйдаа
1314,zeichnen::V,رسمول,уруһуйдаа
1315,schreiben::V,لیکل,суруй
1316,besitzen::V,لرل,баһылаа
1317,kaufen::V,رانیول,атыылас
1318,verkaufen::V,خرڅول,атыылаа
1319,bezahlen::V,تأدیه کول,төлөө
1320,zahlen::V,کسات اخيستل,төлөө
1321,beherrschen::V,تسلط لرل,баһылаа
1322,ertragen::V,زغمل,тулуй
1323,Barsch::N,,алыһар
1324,Hecht::N,,сордон
