,Concept_ID,et,hi
773,Macht::N,võim,शासन
774,Macht::N,võim,सत्ता
775,Grenze::N,piir,सरहद
776,Krieg::N,sõda,जंग
777,Krieg::N,sõda,युद्ध
778,Feind::N,vaenlane,शत्रु
779,Feind::N,vaenlane,दुश्मन
780,Gewalt::N,väevõim,हिंसा
781,Kampf::N,võitlus,लड़ाई
782,Kampf::N,võitlus,संघर्ष
783,Bogen[Waffe]::N,vibu,कमान
784,Pfeil::N,nool,बान
785,Gewehr::N,püss,बंदूक़
786,Fehler::N,viga,भूल
787,Fehler::N,viga,ग़लती
788,Lüge::N,vale,झूठ
789,Lüge::N,vale,असत्य
790,Schaden::N,kahju,हानि
791,Schaden::N,kahju,नुक़सान
792,Unglück::N,häda,मुसीबत
793,Unglück::N,häda,विपात्ति
794,Unglück::N,õnnetus,मुसीबत
795,Unglück::N,õnnetus,विपात्ति
796,Schuld::N,süü,दोष
797,Schuld::N,süü,क़सूर
798,Alter::N,iga,आयु
799,Alter::N,iga,उम्र
800,Schluss::N,lõpp,अंत
801,Schluss::N,lõpp,समाप्ति
802,Zeit::N,aeg,काल
803,Zeit::N,aeg,वक़्त
804,Tag::N,päev,दिन
805,Tag::N,päev,रोज़
806,Morgen::N,hommik,सुबह
807,Mittag::N,lõuna,दोपहर
808,Mittag::N,lõuna,मध्याह्न
809,Mittag::N,keskpäev,दोपहर
810,Mittag::N,keskpäev,मध्याह्न
811,Abend::N,õhtu,शाम
812,Abend::N,õhtu,संध्या
813,Nacht::N,öö,रात
814,Nacht::N,öö,रात्रि
815,Woche::N,nädal,हफ़्ता
816,Monat::N,kuu,मास
817,Monat::N,kuu,महीना
818,Jahr::N,aasta,बरस
819,Jahr::N,aasta,वर्ष
820,Frühling::N,kevad,वसंत
821,Sommer::N,suvi,गरमी
822,Sommer::N,suvi,ग्रीष्म
823,Herbst::N,sügis,शरत्
824,Herbst::N,sügis,पतझड़
825,Winter::N,talv,जाड़ा
826,Winter::N,talv,सर्दियाँ
827,Januar::N,jaanuar,जनवरी
828,Februar::N,veebruar,फ़रवरी
829,März::N,märts,मार्च
830,April::N,aprill,अप्रैल
831,Mai::N,mai,मई
832,Juni::N,juuni,जून
833,Juli::N,juuli,जुलाई
834,August::N,august,अगस्त
835,September::N,september,सितंबर
836,Oktober::N,oktoober,अक्तूबर
837,November::N,november,नवंबर
838,Dezember::N,detsember,दिसंबर
839,Montag::N,esmaspäev,पीर
840,Montag::N,esmaspäev,सोमवार
841,Dienstag::N,teisipäev,मंगलवार
842,Mittwoch::N,kesknädal,बुधवार
843,Donnerstag::N,neljapäev,गुरुवार
844,Donnerstag::N,neljapäev,बृहस्पतिवार
845,Freitag::N,reede,शुक्रवार
846,Samstag::N,laupäev,सनीचर
847,Samstag::N,laupäev,शनिवार
848,Sonntag::N,pühapäev,इतवार
849,Sonntag::N,pühapäev,रविवार
850,groß::A,suur,बड़ा
851,klein::A,väike,कम
852,klein::A,väike,छोटा
853,klein::A,pisike,कम
854,klein::A,pisike,छोटा
855,lang::A,pikk,लंबा
856,lang::A,pikk,दीर्घ
857,kurz::A,lühike,लधु
858,kurz::A,lühike,छोटा
859,breit::A,lai,चौड़ा
860,schmal::A,kitsas,तंग
861,schmal::A,kitsas,सँकरा
862,dicht::A,tihe,सघन
863,dick[Gegenstand]::A,jäme,मोटा
864,dünn::A,õhuke,महीन
865,dünn::A,õhuke,बारीक
866,dünn::A,peenike,महीन
867,dünn::A,peenike,बारीक
868,fein::A,peen,कोमल
869,fein::A,peen,सूक्ष्म
870,fein::A,õhuke,कोमल
871,fein::A,õhuke,सूक्ष्म
872,fest::A,püsiv,दृढ़
873,fest::A,püsiv,मज़बूत
874,fest::A,kindel,दृढ़
875,fest::A,kindel,मज़बूत
876,flach::A,lame,चपटा
877,flach::A,tasane,चपटा
878,glatt::A,sile,चौरस
879,glatt::A,sile,चिकना
880,hart::A,kõva,कठोर
881,hart::A,kõva,सख़्त
882,weich::A,pehme,नरम
883,weich::A,pehme,मुलायम
884,rund::A,ümar,गोल
885,rund::A,ümar,वर्तुल
886,spitz::A,torkav,नुकीला
887,scharf::A,terav,पैना
888,stumpf::A,nüri,भोथरा
889,schwer::A,raske,भारी
890,schwer::A,raske,वज़नी
891,schön::A,kena,सुंदर
892,heiß::A,kuum,उष्ण
893,heiß::A,palav,उष्ण
894,warm::A,soe,गरम
895,kalt::A,külm,सर्द
896,kühl::A,jahe,ठंडा
897,frisch::A,värske,तर
898,frisch::A,värske,ताज़ा
899,feucht::A,niiske,नम
900,feucht::A,niiske,भीगा
901,nass::A,märg,गीला
902,trocken::A,kuiv,सूखा
903,trocken::A,kuiv,ख़ुश्क
904,voll::A,täis,भरा
905,voll::A,täis,पूरा
906,leer::A,tühi,ख़ाली
907,offen::A,avatud,खुला
908,offen::A,lahtine,खुला
909,geschlossen::A,suletud,बंद
910,sauber::A,puhas,साफ़
911,sauber::A,puhas,सुथरा
912,schmutzig::A,räpane,गंदा
913,schmutzig::A,määrdunud,गंदा
914,roh::A,toores,कच्चा
915,reif::A,küps,पक्व
916,reif::A,küps,पक्का
917,lecker::A,hõrk,मज़ेदार
918,lecker::A,hõrk,स्वादिष्ट
919,lecker::A,maitsev,मज़ेदार
920,lecker::A,maitsev,स्वादिष्ट
921,süß::A,magus,मीठा
922,bitter::A,mõru,कटु
923,bitter::A,mõru,कड़वा
924,sauer::A,hapu,खट्टा
925,hell::A,hele,रोशन
926,dunkel::A,pime,अँधेरा
927,schwarz::A,must,काला
928,schwarz::A,must,स्याह
929,weiß::A,valge,सफ़ेद
930,rot::A,punane,लाल
931,rot::A,punane,सुर्ख़
932,gelb::A,kollane,पीला
933,gelb::A,kollane,ज़र्द
934,blau::A,sinine,नीला
935,blau::A,sinine,आसमानी
936,grün::A,roheline,हरा
937,grau::A,hall,धूसर
938,bunt::A,kirju,रंगीन
939,bunt::A,kirju,बहुरंगा
940,bunt::A,värviline,रंगीन
941,bunt::A,värviline,बहुरंगा
942,billig::A,odav,सस्ता
943,teuer::A,kallis,महँगा
944,wertvoll::A,väärtuslik,क़ीमती
945,wertvoll::A,väärtuslik,मूल्यवान्
946,blind::A,pime,अंधा
947,taub::A,kurt,बहरा
948,kräftig::A,jõuline,ताक़तवर
949,kräftig::A,jõuline,शक्तिशाली
950,stark::A,tugev,प्रबल
951,stark::A,tugev,बलवान्
952,schwach::A,nõrk,कमज़ोर
953,schwach::A,jõuetu,कमज़ोर
954,fett::A,rasvane,मोटा
955,fett::A,rasvane,मांसल
956,schlank::A,sale,पतला
957,schlank::A,sale,छरहरा
958,hübsch::A,kena,सुंदर
959,hübsch::A,kena,ख़ूबसूरत
960,böse::A,tige,पापी
961,böse::A,tige,दुष्ट
962,dumm::A,juhm,मूर्ख
963,dumm::A,juhm,बुद्धू
964,dumm::A,rumal,मूर्ख
965,dumm::A,rumal,बुद्धू
966,faul::A,laisk,आलसी
967,faul::A,laisk,सुस्त
968,fleißig::A,virk,मेहनती
969,fleißig::A,virk,परिश्रमी
970,fleißig::A,hoolas,मेहनती
971,fleißig::A,hoolas,परिश्रमी
972,geizig::A,ihne,कृपण
973,geizig::A,ihne,कंजूस
974,klug::A,tark,समझदार
975,klug::A,tark,होशियार
976,klug::A,tark,अक़्लमंद
977,klug::A,arukas,समझदार
978,klug::A,arukas,होशियार
979,klug::A,arukas,अक़्लमंद
980,klug::A,mõistlik,समझदार
981,klug::A,mõistlik,होशियार
982,klug::A,mõistlik,अक़्लमंद
983,geschickt::A,osav,किशल
984,lieb::A,armas,प्रिय
985,lieb::A,armas,प्यारा
986,lustig::A,lõbus,हँसमुख
987,lustig::A,lõbus,ख़ुशदिल
988,sanft::A,õrn,नम्र
989,hungrig::A,näljane,भूखा
990,krank::A,haige,बीमार
991,krank::A,haige,अस्वस्थ
992,nackt::A,alasti,नग्न
993,traurig::A,kurb,उदास
994,traurig::A,kurb,रंजीदा
995,lebendig::A,elus,जीता
996,lebendig::A,elus,ज़िंदा
997,gut::A,hea,अच्छा
998,schlecht::A,halb,बुरा
999,schlecht::A,halb,ख़राब
1000,richtig::A,õige,ठीक
1001,schlimm::A,paha,बुरा
1002,schlimm::A,paha,अप्रिय
1003,wahr::A,tõene,सच
1004,alt::A,vana,पुराना
1005,neu::A,uus,नया
1006,ehemalig::A,endine,भूतपूर्व
1007,alt[Lebewesen]::A,vana,बूढ़ा
1008,alt[Lebewesen]::A,vana,वृद्ध
1009,jung::A,noor,जवान
1010,arm::A,vaene,ग़रीब
1011,reich::A,rikas,धनी
1012,reich::A,rikas,अमीर
1013,bekannt::A,teada,मालूम
1014,bekannt::A,tuttav,मालूम
1015,berühmt::A,tuntud,मशहूर
1016,berühmt::A,tuntud,प्रसिद्ध
1017,fremd::A,võõras,विदेशी
1018,fremd::A,võõras,अपरिचित
1019,verschieden::A,erinev,अलग
1020,verschieden::A,erinev,भिन्न
1021,nah::A,lähedane,नज़दीकी
1022,fern::A,kauge,दूर
1023,fern::A,kauge,दूरस्थ
1024,linker::A,vasak,बायाँ
1025,rechter::A,parem,दायाँ
1026,rechter::A,parem,दाहिना
1027,anderer::A,muu,अन्य
1028,anderer::A,muu,दूसरा
1029,anderer::A,teine,अन्य
1030,anderer::A,teine,दूसरा
1031,erster::A,esimene,पहला
1032,erster::A,esimene,प्रथम
1033,zweiter::A,teine,दूसरा
1034,zweiter::A,teine,द्वितीय
1035,dritter::A,kolmas,तीसरा
1036,letzter::A,viimane,अंतिम
1037,letzter::A,viimane,आख़िरी
1038,allein::ADV,üksi,तनहा
1039,allein::ADV,üksi,अकेले
1040,auf einmal::ADV,korraga,वक़्त में
1041,auf einmal::ADV,ühekorraga,वक़्त में
1042,zusammen::ADV,koos,एक साथ
1043,zusammen::ADV,koos,साथ साथ
1044,zusammen::ADV,üheskoos,एक साथ
1045,zusammen::ADV,üheskoos,साथ साथ
1046,lange::ADV,kaua,देर तक
1047,plötzlich::ADV,äkki,सहसा
1048,plötzlich::ADV,äkki,अचानक
1049,plötzlich::ADV,järsku,सहसा
1050,plötzlich::ADV,järsku,अचानक
1051,sofort::ADV,kohe,तुरंत
1052,später::ADV,hiljem,बाद को
1053,später::ADV,hiljem,बाद में
1054,jetzt::ADV,nüüd,अब
1055,jetzt::ADV,nüüd,अभी
1056,heute::ADV,täna,आज
1057,morgen::ADV,homme,कल
1058,bald::ADV,pea,जल्दी
1059,bald::ADV,varsti,जल्दी
1060,dann::ADV,siis,तब
1061,gestern::ADV,eile,कल
1062,einst::ADV,vanasti,एक दिन
1063,einst::ADV,vanasti,पहले कभी
1064,damals::ADV,tookord,उस समय
1065,damals::ADV,tookord,उन दिनों
1066,danach::ADV,seejärel,इसके बाद
1067,danach::ADV,seejärel,इसके पश्चात्
1068,vorher::ADV,enne,पहले
1069,vorher::ADV,enne,पेशतर
1070,zuerst::ADV,enne,पहले
1071,zuerst::ADV,esmalt,पहले
1072,einmal::ADV,kord,एक बार
1073,einmal::ADV,kord,एक दफ़ा
1074,einmal::ADV,üks kord,एक बार
1075,einmal::ADV,üks kord,एक दफ़ा
1076,manchmal::ADV,mõnikord,कभी कभी
1077,oft::ADV,tihti,अक्सर
1078,oft::ADV,sageli,अक्सर
1079,immer::ADV,ikka,सदा
1080,immer::ADV,ikka,हमेशा
1081,immer::ADV,alati,सदा
1082,immer::ADV,alati,हमेशा
1083,niemals::ADV,mitte kunagi,कभी नहीं
1084,niemals::ADV,mitte kunagi,कदापि नहीं
1085,hier::ADV,siin,इधर
1086,hier::ADV,siin,यहाँ
1087,hierhin::ADV,siia,इधर को
1088,hierhin::ADV,siia,यहाँ को
1089,von hier::ADV,siit,यहाँ से
1090,dort::ADV,seal,उधर
1091,dort::ADV,seal,वहाँ
1092,dorthin::ADV,sinna,उधर को
1093,dorthin::ADV,sinna,वहाँ को
1094,geradeaus::ADV,otse edasi,सीधे
1095,vorwärts::ADV,edasi,आगे
1096,vorwärts::ADV,edasi,आगे को
1097,rückwärts::ADV,tagurpidi,पीछे को
1098,zurück::ADV,tagasi,वापस
1099,unten::ADV,all,नीचे
1100,unten::ADV,allpool,नीचे
1101,hinab::ADV,alla,नीचे को
1102,oben::ADV,ülal,ऊपर
1103,hinauf::ADV,üles,ऊपर को
1104,überall::ADV,kõikjal,हर जगह
1105,überall::ADV,kõikjal,हर स्थान
1106,nicht::ADV,ei,न
1107,nicht::ADV,ei,नहीं
1108,nicht::ADV,mitte,न
1109,nicht::ADV,mitte,नहीं
1110,ein wenig::ADV,veidi,कुछ
1111,ein wenig::ADV,veidi,ज़रा
1112,ein wenig::ADV,veidi,थोड़ा
1113,ein wenig::ADV,natuke,कुछ
1114,ein wenig::ADV,natuke,ज़रा
1115,ein wenig::ADV,natuke,थोड़ा
1116,kaum::ADV,vaevalt,लगभग नहीं
1117,kaum::ADV,vaevalt,बराबर नहीं
1118,sehr::ADV,väga,बहुत
1119,so::ADV,nii,ऐसा
1120,noch::ADV,veel,अभी तक
1121,nur::ADV,ainult,केवल
1122,nur::ADV,ainult,सिर्फ़
1123,schon::ADV,juba,चुकना
1124,wieder::ADV,jälle,फिर
1125,wieder::ADV,jälle,दुबारा
1126,vergebens::ADV,asjata,व्यर्थ
1127,vor::PRP,ees,के आगे
1128,vor::PRP,ees,के सामने
1129,hinter::PRP,taha,के पीछे
1130,unter::PRP,all,के तले
1131,unter::PRP,all,के नीचे
1132,durch::PRP,läbi,के पार
1133,durch::PRP,kaudu,के पार
1134,neben::PRP,kõrval,के पास
1135,neben::PRP,kõrval,की बग़ल में
1136,zwischen::PRP,vahel,के बीच
1137,wegen::PRP,tõttu,के कारण
1138,wegen::PRP,tõttu,की वजह से
1139,wegen::PRP,pärast,के कारण
1140,wegen::PRP,pärast,की वजह से
1141,dies::PRN,see,यह
1142,das::PRN,see,वह
1143,alles::PRN,kõik,सब
1144,alles::PRN,kõik,सब कुछ
1145,ich::PRN,mina,मैं
1146,du::PRN,sina,तू
1147,er::PRN,tema,यह
1148,wir::PRN,me,हम
1149,ihr::PRN,te,तुम
1150,sie::PRN,nad,ये
1151,was::FPRN,mis,क्या
1152,wer::FPRN,kes,कौन
1153,wo::FADV,kus,किधर
1154,wohin::FADV,kuhu,किधर
1155,wie::FADV,kuidas,कैसे
1156,warum::FADV,miks,क्यों
1157,wieviel::FNUM,mitu,कितना
1158,wieviel::FNUM,kui palju,कितना
1159,eins::NUM,üks,एक
1160,zwei::NUM,kaks,दो
1161,drei::NUM,kolm,तीन
1162,vier::NUM,neli,चार
1163,fünf::NUM,viis,पाँच
1164,sechs::NUM,kuus,छह
1165,sieben::NUM,seitse,सात
1166,acht::NUM,kaheksa,आठ
1167,neun::NUM,üheksa,नौ
1168,zehn::NUM,kümme,दस
1169,elf::NUM,üksteist,ग्यारह
1170,zwölf::NUM,kaksteist,बारह
1171,zwanzig::NUM,kakskümmend,बीस
1172,dreißig::NUM,kolmkümmend,तीस
1173,vierzig::NUM,nelikümmend,चालीस
1174,fünfzig::NUM,viiskümmend,पचास
1175,sechzig::NUM,kuuskümmend,साठ
1176,siebzig::NUM,seitsekümmend,सत्तर
1177,achtzig::NUM,kaheksakümmend,अस्सी
1178,neunzig::NUM,üheksakümmend,नव्वे
1179,hundert::NUM,sada,सौ
1180,tausend::NUM,tuhat,हज़ार
1181,und::CNJ,ja,और
1182,oder::CNJ,või,या
1183,stehen::V,seisma,खड़ा होना
1184,sitzen::V,istuma,बैठना
1185,liegen::V,lamama,लेटना
1186,hängen::V,rippuma,लटकना
1187,werden::V,saama,बनना
1188,werden::V,hakkama,बनना
1189,passieren::V,juhtuma,होना
1190,beginnen::V,algama,आरंभ होना
1191,beginnen::V,algama,प्रारंभ होना
1192,beginnen::V,hakkama,आरंभ होना
1193,beginnen::V,hakkama,प्रारंभ होना
1194,enden::V,lõppema,अंत होना
1195,enden::V,lõppema,ख़तम होना
1196,wechseln::V,vahelduma,बदलना
1197,aufgehen[Sonne]::V,tõusma,चढ़ना
1198,aufgehen[Sonne]::V,tõusma,उदित होना
1199,untergehen[Sonne]::V,loojuma,अस्त हो जाना
1200,scheinen[Sonne]::V,paistma,रोशनी देना
1201,donnern::V,kõmisema,गरजना
1202,wehen::V,puhuma,चलना
1203,strömen::V,voolama,बहना
1204,strömen::V,voolama,प्रवाहित होना
1205,fließen::V,voolama,बहना
1206,fließen::V,voolama,प्रवाहित होना
1207,sich drehen::V,pöörduma,घूमना
1208,schwanken::V,kõikuma,हिलना
1209,schwingen::V,võnkuma,हिलना
1210,fallen::V,langema,गिरना
1211,brennen::V,põlema,जलना
1212,rauchen::V,suitsema,धुआँ उड़ाना
1213,regnen::V,sadama,बरसना
1214,gefrieren::V,kinni külmuma,जमना
1215,tauen::V,sulama,गलना
1216,tauen::V,sulama,पिघलना
1217,schmelzen::V,sulama,गलना
1218,schmelzen::V,sulama,पिघलना
1219,trocknen::V,kuivama,सूखना
1220,sieden::V,keema,उबलना
1221,faulen::V,mädanema,गलना
1222,faulen::V,mädanema,सड़ना
1223,verfaulen::V,mädanema,गलना
1224,verfaulen::V,mädanema,सड़ना
1225,reißen::V,rebenema,फटना
1226,versinken::V,uppuma,डूबना
1227,vergehen::V,mööduma,बीतना
1228,vergehen::V,mööduma,गुज़रना
1229,erscheinen::V,ilmuma,दिखाई देना
1230,verschwinden::V,kaduma,ग़ायब होना
1231,sinken::V,vajuma,घटना
1232,sinken::V,vajuma,उतरना
1233,sinken::V,langema,घटना
1234,sinken::V,langema,उतरना
1235,abnehmen::V,vähenema,घटना
1236,abnehmen::V,kahenema,घटना
1237,zunehmen::V,kasvama,बढ़ना
1238,steigen::V,tõusma,बढ़ना
1239,steigen::V,üles minema,बढ़ना
1240,wachsen::V,kasvama,उगना
1241,glänzen::V,läikimä,चमकना
1242,funkeln::V,sädelema,जगमगाना
1243,funkeln::V,sädelema,टिमटिमाना
1244,lärmen::V,lärmama,शोर मचाना
1245,läuten::V,helisema,बजना
1246,klingeln::V,helisema,बजना
1247,klirren::V,kõlisema,झनझनाना
1248,brausen::V,kohisema,साँय-साँय करना
1249,rauschen::V,kohisema,सरसराना
1250,klingen::V,kõlama,बजना
1251,bellen::V,haukuma,भौंकना
1252,heulen::V,uluma,गुर्राना
1253,blasen::V,puhuma,फूँकना
1254,pfeifen::V,vilistama,सीटी देना
1255,schreien::V,karjuma,चिल्लाना
1256,stöhnen::V,oigama,कराहना
1257,stöhnen::V,oigama,आहें भरना
1258,zittern::V,värisema,काँपना
1259,leben::V,elama,जीना
1260,leben::V,elus olema,जीना
1261,geboren werden::V,sündima,पैदा होना
1262,atmen::V,hingama,साँस लेना
1263,trinken::V,jooma,पीना
1264,essen::V,sööma,खाना
1265,schlucken::V,neelama,निगलना
1266,müde werden::V,väsima,थकना
1267,müde werden::V,väsima,उकताना
1268,einschlafen::V,uinuma,सो जाना
1269,schlafen::V,magama,सोना
1270,aufwachen::V,ärkama,जागना
1271,aufstehen::V,ärkama,उठना
1272,aufstehen::V,üles tõusma,उठना
1273,sich erholen::V,puhkama,सुस्ताना
1274,sich erholen::V,puhkama,आराम करना
1275,krank werden::V,haigestuma,बीमार पड़ना
1276,krank werden::V,haigeks jääma,बीमार पड़ना
1277,krank sein::V,haige olema,बीमार होना
1278,schmerzen::V,valutama,दुखना
1279,schmerzen::V,valutama,दर्द करना
1280,husten::V,köhima,खाँसना
1281,genesen::V,toibuma,ठीक हो जाना
1282,genesen::V,toibuma,स्वस्थ हो जाना
1283,sterben::V,surema,मरना
1284,umkommen::V,surma saama,मरना
1285,sich bewegen::V,liikuma,चलना
1286,sich bewegen::V,liikuma,हिलना
1287,sich rühren::V,liikuma,हिलना
1288,sich erheben::V,kerkima,उठना
1289,sich setzen::V,istet võtma,बैठना
1290,hinfallen::V,kukkuma,गिरना
1291,hinfallen::V,maha kukkuma,गिरना
1292,laufen::V,kõndima,चलना
1293,schreiten::V,astuma,क़दम जाना
1294,spazierengehen::V,jalutama,सैर करना
1295,eilen::V,ruttama,तेज़ी से जाना
1296,eilen::V,ruttama,शीघ्रता से चलना
1297,eilen::V,kiirustama,तेज़ी से जाना
1298,eilen::V,kiirustama,शीघ्रता से चलना
1299,sich beeilen::V,ruttama,जल्दी करना
1300,sich beeilen::V,ruttama,शीघ्रता करना
1301,sich beeilen::V,kiirustama,जल्दी करना
1302,sich beeilen::V,kiirustama,शीघ्रता करना
1303,sausen::V,kihutama,बड़ी तेज़ी से चलना
1304,sausen::V,tormama,बड़ी तेज़ी से चलना
1305,rennen::V,jooksma,भागना
1306,rennen::V,jooksma,दौड़ना
1307,rennen::V,kihutama,भागना
1308,rennen::V,kihutama,दौड़ना
1309,springen::V,hüppama,उछलना
1310,klettern::V,ronima,चढ़ना
1311,schaukeln::V,kiikuma,झूलना
1312,kriechen::V,roomama,रेंगना
1313,schwimmen::V,ujuma,तैरना
1314,tauchen::V,sukelduma,डूबना
1315,rudern::V,sõudma,खेना
1316,rudern::V,sõudma,चप्पू चलाना
1317,fahren::V,sõitma,चलना
1318,fahren::V,sõitma,यात्रा करना
1319,fliegen::V,lendama,उड़ना
1320,gehen::V,käima,जाना
1321,gehen::V,minema,जाना
1322,weggehen::V,ära minema,चला जाना
1323,weggehen::V,ära minema,बाहर जाना
1324,weggehen::V,välja minema,चला जाना
1325,weggehen::V,välja minema,बाहर जाना
1326,abfahren::V,väljuma,छूटना
1327,abfahren::V,väljuma,रवाना होना
1328,abfahren::V,ära sõitma,छूटना
1329,abfahren::V,ära sõitma,रवाना होना
1330,anhalten::V,peatuma,रुकना
1331,anhalten::V,peatuma,खड़ा होना
1332,hineingehen::V,sisenema,घुसना
1333,hineingehen::V,sisenema,अंदर जाना
1334,hineingehen::V,sisse minema,घुसना
1335,hineingehen::V,sisse minema,अंदर जाना
1336,eintreten::V,sisenema,प्रवेश करना
1337,eintreten::V,sisse astuma,प्रवेश करना
1338,kommen::V,tulema,आना
1339,ankommen::V,saabuma,पहुँचना
1340,zurückkommen::V,tagasi tulema,लौटना
1341,zurückkommen::V,tagasi tulema,वापस आना
1342,bleiben::V,jääma,रहना
1343,bleiben::V,jääma,रुकना
1344,warten::V,ootama,इंतज़ार करना
1345,erwarten::V,ootama,प्रतीक्षा करना
1346,erwarten::V,lootma,प्रतीक्षा करना
1347,suchen::V,otsima,ढूँढ़ना
1348,finden::V,leidma,पाना
1349,finden::V,leidma,ढूँढ़ निकालना
1350,versuchen::V,püüdma,कोशिश करना
1351,versuchen::V,üritama,कोशिश करना
1352,versuchen::V,katsetama,कोशिश करना
1353,vorbereiten::V,valmistama,तैयार करना
1354,lieben::V,armastama,प्यार करना
1355,mögen::V,sallima,पसंद होना
1356,mögen::V,meeldima,पसंद होना
1357,lachen::V,naerma,हँसना
1358,rühren::V,liigutama,छूना
1359,rühren::V,heldima panema,छूना
1360,weinen::V,nutma,रोना
1361,schimpfen::V,sõimama,गाली देना
1362,sich ärgern::V,ärrituma,चिढ़ना
1363,sich ärgern::V,ärrituma,नाराज़ होना
1364,sich ärgern::V,vihastuma,चिढ़ना
1365,sich ärgern::V,vihastuma,नाराज़ होना
1366,sich fürchten::V,kartma,डरना
1367,sich fürchten::V,kartma,भय खाना
1368,sich fürchten::V,hirmu tundma,डरना
1369,sich fürchten::V,hirmu tundma,भय खाना
1370,fürchten::V,kartma,डरना से
1371,fürchten::V,kartma,भय खाना से
1372,fliehen::V,põgenema,भागना
1373,flüchten::V,põgenema,निकल भागना
1374,sehen::V,nägema,देखना
1375,anschauen::V,vaatama,देखना
1376,ansehen::V,vaatama,दृष्टि डालना पर
1377,hören::V,kuulma,सुनना
1378,zuhören::V,kuulama,सुनना
1379,probieren::V,proovima,चखना
1380,riechen::V,nuusutama,सूँघना
1381,fühlen::V,tundma,महसूस करना
1382,scheinen::V,näida,लगना
1383,scheinen::V,ilmuda,लगना
1384,zu sehen sein::V,ilmuma,दिखाई देना
1385,vernehmen::V,üle kuulama,सुनना
1386,frieren::V,külmetada,ठंड लगना
1387,frieren::V,külmetada,सर्दी लगना
1388,tun::V,tegema,करना
1389,können::V,võima,सकना
1390,können::V,võima,जानना
1391,können::V,oskama,सकना
1392,können::V,oskama,जानना
1393,wollen::V,tahtma,चाहना
1394,anfangen::V,hakkama,शुरू करना
1395,anfangen::V,alustama,शुरू करना
1396,beenden::V,lõpetama,ख़त्म करना
1397,beenden::V,lõpetama,समाप्त करना
1398,aufhören::V,lakkama,बंद जाना
1399,aufhören::V,lakkama,समाप्त जाना
1400,gelingen::V,õnnestuma,बनना
1401,gelingen::V,õnnestuma,अच्छा होना
1402,geraten::V,jõudma,बन पड़ना
1403,öffnen::V,avama,खोलना
1404,schließen::V,sulgema,बंद करना
1405,stellen::V,panema,रखना
1406,stellen::V,asetama,रखना
1407,setzen::V,panema,रखना
1408,setzen::V,panema,बिठाना
1409,legen::V,panema,रखना
1410,legen::V,panema,लिटाना
1411,legen::V,asetama,रखना
1412,legen::V,asetama,लिटाना
1413,berühren::V,riivama,छूना
1414,berühren::V,riivama,स्पर्श करना
1415,berühren::V,puudutama,छूना
1416,berühren::V,puudutama,स्पर्श करना
1417,verbinden::V,ühendama,बाँधना
1418,bedecken::V,katma,ढकना
1419,aufhängen::V,riputama,लटकाना
1420,anzünden::V,süütama,जलाना
1421,aufheben::V,üles tõstma,उठाना
1422,zurücklassen::V,jätma,पीछे छोड़ना
1423,verlieren::V,kaotama,खोना
1424,verlieren::V,kaotama,गँवाना
1425,fallen lassen::V,maha pillama,गिराना
1426,fallen lassen::V,kukkuda laskma,गिराना
1427,machen::V,tegema,करना
1428,machen::V,tegema,बनाना
1429,herstellen::V,valmistama,बनाना
1430,herstellen::V,valmistama,तैयार करना
1431,bauen::V,ehitama,बनाना
1432,bauen::V,ehitama,निर्माण करना
1433,reparieren::V,parandama,मरम्मत करना
1434,verbessern::V,parandama,सुधारना
1435,ändern::V,muutma,बदलना
1436,ändern::V,muutma,परीवर्तन करना
1437,ändern::V,ümber tegema,बदलना
1438,ändern::V,ümber tegema,परीवर्तन करना
1439,graben::V,kaevama,खोदना
1440,beugen::V,painutama,झुकाना
1441,biegen::V,painutama,झुकाना
1442,drehen::V,keerama,फेरना
1443,drehen::V,keerama,घुमाना
1444,wenden::V,ümber pöörama,पलटना
1445,wenden::V,ümber pöörama,मोड़ना
1446,umdrehen::V,ümber keerama,घुमाना
1447,heben::V,tõstma,उठाना
1448,heben::V,tõstma,ऊँचा करना
1449,hochheben::V,üles tõstma,उठाना
1450,hochheben::V,üles tõstma,ऊपर को उठाना
1451,hochheben::V,kõrgele tõstma,उठाना
1452,hochheben::V,kõrgele tõstma,ऊपर को उठाना
1453,ergreifen::V,haarama,पकड़ना
1454,ergreifen::V,haarama,हाथ में लेना
1455,halten::V,hoidma,धरना
1456,halten::V,hoidma,पकड़ना
1457,drücken::V,pigistama,दबाना
1458,schieben::V,lükkama,सरकाना
1459,schieben::V,lükkama,खिसकाना
1460,kratzen::V,kraapima,खुरचना
1461,kratzen::V,kraapima,खुजलाना
1462,lecken::V,lakkuma,चाटना
1463,beißen::V,purema,काटना
1464,beißen::V,hammustama,काटना
1465,abreißen::V,rebima,तोड़ना
1466,abreißen::V,ära rebima,तोड़ना
1467,abschneiden::V,ära lõikama,काट करना
1468,binden::V,siduma,बाँधना
1469,stecken::V,pistma,खोंसना
1470,brechen::V,murdma,तोड़ना
1471,klopfen::V,koputama,खटखटाना
1472,hauen::V,lööma,ठोकना
1473,kleben::V,kleepima,चिपकाना
1474,reiben::V,hõõruma,घिसना
1475,reiben::V,hõõruma,रगड़ना
1476,streichen::V,silitama,लगाना
1477,schleifen::V,lihvima,तेज़ करना
1478,schleifen::V,teritama,तेज़ करना
1479,schneiden::V,lõikama,कतरना
1480,rütteln::V,raputama,झकझोरना
