,Concept_ID,cs,kn
573,offen::A,otevřený,ಮುಚ್ಚಲ್ಲದ
574,geschlossen::A,zavřený,ಮುಚ್ಚಿದ
575,sauber::A,čistý,ಶುದ್ಧ
576,schmutzig::A,špinavý,ಅಶುದ್ಧ
577,roh::A,syrový,ಹಸಿ
578,reif::A,zralý,ಹಣ್ಣಾದ
579,lecker::A,chutný,ಗುಚಿಕರ
580,süß::A,sladký,ಸಿಹಿ
581,bitter::A,hořký,ಕಹಿ
582,sauer::A,kyselý,ಹುಳಿಯಾದ
583,hell::A,světlý,ಹೊಳೆಯುವ
584,dunkel::A,temný,ಮಬ್ಬಾದ
585,schwarz::A,černý,ಕಪ್ಪು
586,weiß::A,bílý,ಬಿಳಿಯ
587,rot::A,rudý,ಕೆಂಪು
588,rot::A,červený,ಕೆಂಪು
589,gelb::A,žlutý,ಹಳದಯ
590,blau::A,modrý,ನೀಲ
591,grün::A,zelený,ಕಾಯಾದ
592,grau::A,šedý,ಬೂದುಬಣ್ಣದ
593,grau::A,šedivý,ಬೂದುಬಣ್ಣದ
594,bunt::A,pestrý,ವರ್ಣರಂಜಿತ
595,billig::A,levný,ಅಗ್ಗ
596,billig::A,laciný,ಅಗ್ಗ
597,teuer::A,drahý,ದುಬಾರಿಯಾದ
598,wertvoll::A,cenný,ಅಮೂಲ್ಯ
599,blind::A,slepý,ಅಂಧ
600,taub::A,hluchý,ಕಿವುಡಾದ
601,kräftig::A,silný,ಪ್ರಬಲ
602,stark::A,silný,ಶಕ್ತಿವಂತ
603,schwach::A,slabý,ದುರ್ಬಲ
604,fett::A,tučný,ಕೊಬ್ಬಿದ
605,fett::A,tlustý,ಕೊಬ್ಬಿದ
606,schlank::A,štíhlý,ತೆಳ್ಳಗಿನ
607,hübsch::A,hezký,ಅಂದವಾದ
608,böse::A,zlý,ಕೆಟ್ಟ
609,dumm::A,hloupý,ಮಂದ
610,faul::A,líný,ಆಲಸ
611,fleißig::A,pilný,ಕಡಗುವ
612,geizig::A,lakomý,ಜುಗ್ಗ
613,klug::A,chytrý,ಚತುರ
614,geschickt::A,šikovný,ದಕ್ಷ
615,lieb::A,milý,ಪ್ರಿಯ
616,lustig::A,veselý,ಖುಷಿಯಾದ
617,sanft::A,mírný,ಸೌಮ್ಯ
618,hungrig::A,hladový,ಹಸಿದ
619,krank::A,nemocný,ಅಸ್ವಸ್ಥ
620,nackt::A,nahý,ನಗ್ನ
621,traurig::A,smutný,ದುಃಖಿತ
622,traurig::A,truchlivý,ದುಃಖಿತ
623,lebendig::A,živý,ಜೀವಂತ
624,gut::A,dobrý,ಒಳ್ಳೆಯ
625,schlecht::A,špatný,ದುಷ್ಟ
626,richtig::A,pravý,ಸರಿ
627,richtig::A,správný,ಸರಿ
628,schlimm::A,zlý,ಅಸಹ್ಯ
629,wahr::A,pravdivý,ನಿಜ
630,alt::A,starý,ಮುದಿ
631,neu::A,nový,ಹೊಸ
632,ehemalig::A,bývalý,ಮಾಜೀ
633,alt[Lebewesen]::A,starý,ವೃದ್ಧ
634,jung::A,mladý,ಎಳ
635,arm::A,chudý,ಬಡ
636,reich::A,bohatý,ಶ್ರೀಮಂತ
637,bekannt::A,známý,ಅಪ್ತ
638,berühmt::A,slavný,ಪ್ರಸಿದ್ಧ
639,fremd::A,cizí,ಪರಕೀಯ
640,verschieden::A,různý,ಬೇರೆ
641,verschieden::A,rozličný,ಬೇರೆ
642,nah::A,blízký,ಹತ್ತಿರವಾದ
643,fern::A,daleký,ದೂರದ
644,linker::A,levý,ಎಡ
645,rechter::A,pravý,ಬಲ
646,anderer::A,jiný,ಇತರ
647,erster::A,první,ಪ್ರಥಮ
648,zweiter::A,druhý,ದ್ವಿತೀಯ
649,dritter::A,třetí,ಮೂರನೆಯಜಗತ್ತು
650,letzter::A,poslední,ಅಂತ್ಯ
651,allein::ADV,sám,ಒಬ್ಬನೇ
652,auf einmal::ADV,najednou,ಒಡನೆ
653,zusammen::ADV,spolu,ಒಟ್ಟಿಗೆ
654,zusammen::ADV,dohromady,ಒಟ್ಟಿಗೆ
655,lange::ADV,dlouho,ದೀರ್ಘ
656,plötzlich::ADV,vtom,ಅನಾಮತ್ತು
657,plötzlich::ADV,náhle,ಅನಾಮತ್ತು
658,sofort::ADV,hned,ಜಾಗ್ರತೆ
659,sofort::ADV,ihned,ಜಾಗ್ರತೆ
660,später::ADV,později,ತರುವಾಯ
661,jetzt::ADV,teď,ಈಗ
662,jetzt::ADV,nyní,ಈಗ
663,heute::ADV,dnes,ಇಂದು
664,heute::ADV,dneska,ಇಂದು
665,morgen::ADV,zítra,ನಾಳೆ
666,bald::ADV,brzo,ಬೇಗ
667,dann::ADV,pak,ಆಗ
668,dann::ADV,potom,ಆಗ
669,gestern::ADV,včera,ನಿನ್ನೆ
670,einst::ADV,kdysi,ಪೂರ್ವದಲ್ಲಿ
671,damals::ADV,tehdy,ಆಗ
672,damals::ADV,tenkrát,ಆಗ
673,danach::ADV,podle toho,ಆಮೇಲೆ
674,vorher::ADV,dříve,ಮುಂಚೆ
675,vorher::ADV,napřed,ಮುಂಚೆ
676,zuerst::ADV,nejprve,ಮೊದಲಿಗೆ
677,zuerst::ADV,nejdříve,ಮೊದಲಿಗೆ
678,einmal::ADV,jednou,ಒಮ್ಮೆ
679,manchmal::ADV,někdy,ಆಗಾಗ
680,oft::ADV,často,ಅನೇಕಸಲ
681,immer::ADV,vždy,ಯಾವಾಗಲೂ
682,immer::ADV,stále,ಯಾವಾಗಲೂ
683,niemals::ADV,nikdy,ಯಾವಾಗಲೂ ಇಲ್ಲ
684,hier::ADV,zde,ಇಲ್ಲಿ
685,hier::ADV,tady,ಇಲ್ಲಿ
686,hierhin::ADV,sem,ಇತ್ತ
687,von hier::ADV,odtud,ಇಲ್ಲಿಂದ
688,dort::ADV,tam,ಅಲ್ಲಿ
689,dorthin::ADV,tam,ಅಲ್ಲಿಗೆ
690,geradeaus::ADV,rovně,ಸೀದಾ
691,vorwärts::ADV,kupředu,ಮುನ್ನೆಡೆವ
692,rückwärts::ADV,zpět,ಹಿಂದುಗಡೆಗೆ
693,zurück::ADV,zpět,ಹಿಂದಕ್ಕೆ
694,zurück::ADV,nazpět,ಹಿಂದಕ್ಕೆ
695,unten::ADV,dole,ಕೆಳಗೆ
696,hinab::ADV,dolů,ಕೆಳಕ್ಕೆ
697,oben::ADV,nahoře,ಮೇಲೆ
698,oben::ADV,navrchu,ಮೇಲೆ
699,hinauf::ADV,nahoru,ಮೇಲಕ್ಕೆ
700,überall::ADV,všude,ಎಲ್ಲಸ್ಥಳಗಳು
701,nicht::ADV,ne,ಇಲ್ಲ
702,nicht::ADV,ne,ಅಲ್ಲ
703,ein wenig::ADV,trochu,ತುಸು
704,kaum::ADV,sotva,ಕಠಿನವಾಗಿ
705,sehr::ADV,velmi,ಬಹು
706,sehr::ADV,velice,ಬಹು
707,so::ADV,tak,ಅಷ್ಟು
708,so::ADV,takto,ಅಷ್ಟು
709,noch::ADV,ještě,ಇನ್ನು
710,nur::ADV,jen,ಕೇವಲ
711,nur::ADV,jenom,ಕೇವಲ
712,schon::ADV,už,ಆಗಲೇ
713,schon::ADV,již,ಆಗಲೇ
714,wieder::ADV,zase,ಪುನಃ
715,vergebens::ADV,marně,ನಿಷ್ಫಲವಾಗಿ
716,vor::PRP,před,ಮುಂದೆ
717,hinter::PRP,za,ಹಿಂದ
718,unter::PRP,pod,ಕೆಳ
719,durch::PRP,skrz,ನೇರವಾಗಿ
720,neben::PRP,vedle,ಅಧರ ಬಲಿಕ
721,zwischen::PRP,mezi,ನಡುವೆ
722,wegen::PRP,pro,ಅಧಕ್ಕಗಿ
723,dies::PRN,toto,ಈ
724,dies::PRN,tohle,ಈ
725,das::PRN,to,ಅದು
726,alles::PRN,všechno,ಎಲ್ಲ
727,ich::PRN,já,ನಾನು
728,du::PRN,ty,ನೀನು
729,er::PRN,on,ಅವನು
730,er::PRN,on,ಇವನು
731,wir::PRN,my,ನಾವು
732,ihr::PRN,vy,ನೀವು
733,sie::PRN,oni,ಅವರು
734,was::FPRN,co,ಏನು
735,wer::FPRN,kdo,ಯಾರಿಗೆ
736,wo::FADV,kde,ಎಲ್ಲಿ
737,wohin::FADV,kam,ಎಲ್ಲಿಗೆ
738,wie::FADV,jak,ಹೇಗೆ
739,warum::FADV,proč,ಏಕೆ
740,wieviel::FNUM,kolik,ಎಷ್ಟು
741,eins::NUM,jeden,ಒಂದು
742,zwei::NUM,dva,ಎರಡು
743,drei::NUM,tři,ಮೂರು
744,vier::NUM,čtyři,ನಾಲ್ಕು
745,fünf::NUM,pět,ಅಯ್ದು
746,sechs::NUM,šest,ಆರು
747,sieben::NUM,sedm,ಏಳು
748,acht::NUM,osm,ಎಂಟು
749,neun::NUM,devět,ಒಂಭಬತ್ತು
750,zehn::NUM,deset,ಹತ್ತು
751,elf::NUM,jedenáct,ಹನ್ನೊಂದು
752,zwölf::NUM,dvanáct,ಹನ್ನೆರಡು
753,zwanzig::NUM,dvacet,ಇಪ್ಪತ್ತು
754,dreißig::NUM,třicet,ಮೂವತ್ತು
755,vierzig::NUM,čtyřicet,ನಲವತ್ತು
756,fünfzig::NUM,padesát,ಐವತ್ತು
757,sechzig::NUM,šedesát,ಅರುವತ್ತು
758,siebzig::NUM,sedmdesát,ಎಪ್ಪತ್ತು
759,achtzig::NUM,osmdesát,ಎಂಬತ್ತು
760,neunzig::NUM,devadesát,ತೊಂಬತ್ತು
761,hundert::NUM,sto,ನೂರು
762,tausend::NUM,tisíc,ಸಾವಿರ
763,und::CNJ,a,ಮತ್ತು
764,oder::CNJ,nebo,ಅಥವಾ
765,stehen::V,stát,ನಿಲ್ಲು
766,sitzen::V,sedět,ಕುಳ್ಳಿರು
767,liegen::V,ležet,ಮಲಗಿಕೊ
768,hängen::V,viset,ಇಳಿಯಬಿಡು
769,werden::V,stát se,ಆಗು
770,passieren::V,stát se,ಆಗು
771,beginnen::V,počít,ಆರಂಭಿಸು
772,enden::V,končit,ಕೊನೆಗಾಣು
773,enden::V,skončit,ಕೊನೆಗಾಣು
774,wechseln::V,měnit se,ಮಾರ್ಪಡಿಸು
775,aufgehen[Sonne]::V,vyjít,ಮೂಡು
776,untergehen[Sonne]::V,zapadnout,ಮುಳುಗು
777,scheinen[Sonne]::V,svítit,ಹೊಳೆ
778,donnern::V,hřmět,ಗುಡುಗಾಗು
779,wehen::V,vát,ತೀಡು
780,wehen::V,vanout,ತೀಡು
781,strömen::V,proudit,ಹರಿ
782,fließen::V,téct,ಹರಿ
783,sich drehen::V,točit se,ಸುತ್ತು
784,schwanken::V,kolísat,ಓಲಾಡು
785,schwanken::V,houpat se,ಓಲಾಡು
786,schwingen::V,kývat se,ತೂಗು
787,fallen::V,padat,ಉದುರು
788,brennen::V,hořet,ಉರಿ
789,rauchen::V,kouřit,ಹೊಗೆಬಿಡು
790,regnen::V,pršet,ಸುರಿ
791,gefrieren::V,zamrznout,ಹೆಪ್ಪುಗಟ್ಟು
792,tauen::V,tát,ಬೆಚ್ಚಗಾಗು
793,schmelzen::V,tavit,ಕರಗು
794,trocknen::V,schnout,ಒಣಗು
795,sieden::V,vřít,ಕುದಿ
796,faulen::V,hnít,ಕೊಳೆ
797,verfaulen::V,shnít,ನಶಿಸು
798,reißen::V,roztrhat se,ಒಡೆ
799,versinken::V,topit se,ಮುಳುಗು
800,versinken::V,ponořit se,ಮುಳುಗು
801,vergehen::V,plynout,ಸಾಗು
802,erscheinen::V,objevit se,ತೋರು
803,verschwinden::V,zmizet,ಮಾಯವಾಗು
804,sinken::V,klesat,ಕುಸಿ
805,abnehmen::V,ubýt,ತಗ್ಗು
806,zunehmen::V,přibýt,ಬೆಳೆ
807,steigen::V,stoupat,ಉಬ್ಬು
808,wachsen::V,růst,ಬೆಳೆ
809,glänzen::V,lesknout se,ಮಿರುಗು
810,funkeln::V,jiskřit se,ಮಿನುಗು
811,lärmen::V,dělat hluk,ಶಬ್ದ ಮಾಡಲು
812,läuten::V,zvonit,ಬಾರಿಸು
813,klingeln::V,zvonit,ಅನುರಣಿಸು
814,klirren::V,řinčet,ಕಿಣಿಕಿಣಿಸು
815,brausen::V,hučet,ಅಬ್ಬರಿಸು
816,rauschen::V,šumět,ಮರ್ಮರಗುಟ್ಟಿಸು
817,klingen::V,znít,ಉಸಿರು
818,bellen::V,štěkat,ಬಗುಳು
819,heulen::V,výt,ಅರಚು
820,blasen::V,foukat,ಗಾಳಿ ಊದು
821,pfeifen::V,pískat,ಸಿಳ್ಳೆಯೂದು
822,schreien::V,křičet,ಕರೆ
823,stöhnen::V,sténat,ನರಳು
824,zittern::V,třást se,ನಡುಗು
825,leben::V,žít,ಇರು
826,geboren werden::V,rodit se,ಉಂಟಾಗು
827,atmen::V,dýchat,ಉಸಿರು
828,trinken::V,pít,ಕುಡಿ
829,essen::V,jíst,ತಿನ್ನು
830,schlucken::V,polykat,ನುಂಗು
831,müde werden::V,unavit se,ಬಳಲು
832,einschlafen::V,usnout,ನಿದ್ಧೆಹೋಗು
833,schlafen::V,spát,ನಿದ್ರಿಸು
834,aufwachen::V,probudit se,ಏಳು
835,aufstehen::V,vstát,ಏಳು
836,sich erholen::V,zotavovat se,ಸುಧಾರಿಸು
837,krank werden::V,onemocnět,ಬೇನೆಬೀಳು
838,krank sein::V,být nemocný,ಕೆಟ್ಟ ಎಂದು
839,schmerzen::V,bolet,ಕಚ್ಚು
840,husten::V,kašlat,ಕೆಮ್ಮು
841,genesen::V,uzdravit se,ಮತ್ತೆಹೊದಿಸು
842,sterben::V,umřít,ಮೃತಪಡು
843,umkommen::V,zahynout,ಹಾಳಾಗು
844,sich bewegen::V,pohnout se,ಚಲಿಸು
845,sich rühren::V,hnout se,ಕದಲು
846,sich erheben::V,zdvihnout se,ಏಳು
847,sich setzen::V,posadit se,ಕೂರು
848,hinfallen::V,upadnout,ಬೀಳು
849,laufen::V,běžet,ನಡೆ
850,schreiten::V,kráčet,ಮೆಲ್ಲಗೆ ನಡೆ
851,spazierengehen::V,procházet se,ವಿಹರಿಸು
852,eilen::V,spěchat,ಮುನ್ನುಗ್ಗು
853,sich beeilen::V,pospíšit si,ಆತುರಪಡು
854,sausen::V,fičet,ಒಗೆ
855,rennen::V,pádit,ಓಡು
856,springen::V,skákat,ಜಿಗಿ
857,klettern::V,lézt,ಏರು
858,klettern::V,šplhat,ಏರು
859,schaukeln::V,houpat,ತೂಗು
860,kriechen::V,lézt,ತೆವಳು
861,kriechen::V,plazit se,ತೆವಳು
862,schwimmen::V,plavat,ಈಜು
863,tauchen::V,nořit se,ಕೆಳಗಿಳಿ
864,rudern::V,veslovat,ಸಾಗಿಸು
865,fahren::V,jet,ನಡೆಸು
866,fahren::V,jezdit,ನಡೆಸು
867,fliegen::V,létat,ಹಾರು
868,gehen::V,jít,ಹೋಗು
869,weggehen::V,odejít,ಹೊರಡು
870,abfahren::V,odjet,ತೆರಳು
871,anhalten::V,zastavit se,ನಿಲ್ಲು
872,hineingehen::V,vcházet se,ಒಳಹೊಗು
873,eintreten::V,vstoupit,ಒಳಹೊಗು
874,kommen::V,přijít,ಬರು
875,ankommen::V,dojít,ಬರು
876,zurückkommen::V,vrátit se,ಹಿಂದಿರುಗು
877,bleiben::V,zůstat,ಇರು
878,warten::V,čekat,ಇರು
879,erwarten::V,čekat na,ನಿರೀಕ್ಷಿಸು
880,suchen::V,hledat,ಹುಡುಕು
881,finden::V,najít,ಕಂಡುಕೊ
882,versuchen::V,zkoušet,ಪ್ರಯತ್ನಿಸು
883,vorbereiten::V,připravit,ಸಿದ್ಧವಾಗು
884,lieben::V,milovat,ಪ್ರೀತಿಸು
885,mögen::V,mít rád,ಇಷ್ಟಪಡು
886,lachen::V,smát se,ನಗು
887,rühren::V,dojmout,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
888,weinen::V,plakat,ಅಳು
889,schimpfen::V,nadávat,ಗೊಣಗು
890,sich ärgern::V,pohoršit se,ಗಣಗಾಡು
891,sich fürchten::V,bát se,ನಡುಗು
892,fürchten::V,bát se,ಹೆದರು
893,fliehen::V,utéct,ಓಡಿಹೋಗು
894,flüchten::V,prchnout,ಪಾರಾಗು
895,sehen::V,vidět,ಕಾಣು
896,anschauen::V,podívat se na,ನೋಡು
897,ansehen::V,sledovat,ನಿರೀಕ್ಷಿಸು
898,hören::V,slyšet,ಕೇಳು
899,zuhören::V,poslouchat,ಆಲಿಸು
900,probieren::V,ochutnávat,ರುಚಿ ನೋಡು
901,riechen::V,cítit,ಮೂಸು
902,fühlen::V,cítit,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
903,scheinen::V,zdát se,ತೋರು
904,zu sehen sein::V,moci být viděn,ಕಾಣಿಸು
905,vernehmen::V,uslyšet,ಕೇಳು
906,frieren::V,mrznout,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
907,tun::V,dělat,ಮಾಡು
908,können::V,moct,ಮಾಡಬಲ್ಲ
909,wollen::V,chtít,ಬಯಸು
910,anfangen::V,začít,ಪ್ರಾರಂಭಿಸು
911,beenden::V,ukončit,ನಿಲ್ಲಿಸು
912,aufhören::V,přestat,ಮುಗಿಸು
913,gelingen::V,podařit se,ಯಶಸ್ವಿಯಾಗು
914,geraten::V,dařit se,ಉತ್ಪತ್ತಿಮಾಡು
915,öffnen::V,otevřít,ತೆರೆ
916,schließen::V,zavřít,ಮುಚ್ಚು
917,stellen::V,postavit,ಇಕ್ಕು
918,setzen::V,posadit,ಇಡು
919,legen::V,klást,ಇಡು
920,legen::V,položit,ಇಡು
921,berühren::V,dotýkat se,ತಾಕು
922,verbinden::V,spojit,ಕೂಡಿಸು
923,bedecken::V,pokrýt,ಮುಚ್ಚು
924,aufhängen::V,oběsit,ತೂಗುಹಾಕು
925,aufhängen::V,pověsit,ತೂಗುಹಾಕು
926,anzünden::V,zapálit,ಹತ್ತಿಸು
927,anzünden::V,podpálit,ಹತ್ತಿಸು
928,aufheben::V,zvednout,ಆಯಿ
929,aufheben::V,zdvihnout,ಆಯಿ
930,zurücklassen::V,zanechat,ಬಿಡು
931,verlieren::V,ztratit,ಕಳೆ
932,fallen lassen::V,upustit,ಬೀಳಿಸು
933,machen::V,udělat,ಮಾಡು
934,herstellen::V,vyrobit,ತಯಾರಿಸು
935,bauen::V,stavět,ಕಟ್ಟು
936,bauen::V,budovat,ಕಟ್ಟು
937,reparieren::V,opravit,ಸರಿಪಡಿಸು
938,verbessern::V,zlepšit,ತಿದ್ದು
939,ändern::V,změnit,ಬದಲಾಯಿಸು
940,graben::V,rýt,ಅಗೆ
941,graben::V,kopat,ಅಗೆ
942,beugen::V,ohnout,ಬಗ್ಗಿಸು
943,biegen::V,ohnout,ಬಗ್ಗಿಸು
944,drehen::V,točit,ತಿರುಗು
945,wenden::V,obrátit,ತಿರುಗು
946,umdrehen::V,obrátit,ತಿರುಗಿಸು
947,heben::V,zdvihnout,ಎತ್ತು
948,hochheben::V,zvednout,ಎತ್ತು
949,ergreifen::V,chopit se,ಆಕ್ರಮಿಸು
950,halten::V,držet,ಹಿಡಿ
951,drücken::V,stisknout,ಒತ್ತು
952,schieben::V,posouvat,ನೂಕು
953,kratzen::V,škrábat,ತರಚಿಕೊಳ್ಳು
954,lecken::V,lízat,ನೆಕ್ಕು
955,beißen::V,kousat,ಕಚ್ಚು
956,abreißen::V,utrhat,ಹರಿ
957,abreißen::V,odtrhat,ಹರಿ
958,abschneiden::V,uřezat,ಕತ್ತರಿಸು
959,abschneiden::V,ukrojit,ಕತ್ತರಿಸು
960,binden::V,přivázat,ಕಟ್ಟು
961,stecken::V,strčit,ಸಿಕ್ಕಿಸು
962,brechen::V,lomit,ಮುರಿ
963,klopfen::V,ťukat,ತಟ್ಟು
964,klopfen::V,klepat,ತಟ್ಟು
965,hauen::V,bít,ಹೊಡೆ
966,kleben::V,lepit,ಅಂಟಿಸು
967,reiben::V,třít,ಉಜ್ಜು
968,streichen::V,mazat,ಹರಡು
969,schleifen::V,brousit,ಮಸೆ
970,schneiden::V,řezat,ಕತ್ತರಿಸು
971,schneiden::V,střihat,ಕತ್ತರಿಸು
972,rütteln::V,třást,ಕುಲುಕಿಸು
973,rütteln::V,otřást,ಕುಲುಕಿಸು
974,schütteln::V,třást,ಅಲುಗಿಸು
975,schütteln::V,zatřást,ಅಲುಗಿಸು
976,schwenken::V,mávat,ತೂಗಾಡು
977,schütten::V,nasypat,ಎರೆ
978,füllen::V,naplnit,ತುಂಬಿಸು
979,einwickeln::V,zavinout,ಹೊದಿಸು
980,tragen::V,nést,ಹೊರು
981,schleppen::V,vléct,ಜಗ್ಗು
982,ziehen::V,tahat,ಎಳೆ
983,ziehen::V,táhnout,ಎಳೆ
984,aufbewahren::V,schovat,ಇಟ್ಟುಕೊ
985,werfen::V,házet,ಎಸೆ
986,fangen::V,chytat,ಹಿಡಿ
987,packen::V,uchvátit,ಸೆಳೆ
988,verstecken::V,schovat,ಮುಚ್ಚಿಡು
989,teilen::V,rozdělit,ವಿಭಜಿಸು
990,schicken::V,posílat,ಕಳುಹಿಸು
991,bringen::V,přinést,ತರು
992,hinzufügen::V,připojit,ಕೂಡಿಸು
993,bekommen::V,dostat,ಸಂಪಾದಿಸು
994,erhalten::V,uchovat,ಪಡೆ
995,nehmen::V,vzít,ಹಿಡಿ
996,wählen::V,zvolit,ಆರಿಸು
997,auswählen::V,vybrat,ಆಯಿ
998,bewahren::V,uchránit,ರಕ್ಷಿಸಿಡು
999,behindern::V,překážet,ಅಡ್ಡಿಮಾಡು
1000,verderben::V,zkazit,ಕೆಡಿಸು
1001,beschädigen::V,porušit,ಹಾಳುಮಾಡು
1002,beschädigen::V,poškodit,ಹಾಳುಮಾಡು
1003,zerbrechen::V,rozlámat,ಮುರಿ
1004,zerreißen::V,roztrhnout,ಸೀಳು
1005,zerstören::V,zničit,ಅಳಿಸು
1006,verbrennen::V,spálit,ಸುಡು
1007,geben::V,dát,ಕೊಡು
1008,reichen::V,podat,ಕೊಡು
1009,schenken::V,darovat,ಅರ್ಪಿಸು
1010,versprechen::V,slíbit,ವಾಗ್ದಾನಮಾಡು
1011,wünschen::V,přát,ಬಯಸು
1012,loben::V,chválit,ಹೊಗಳು
1013,küssen::V,líbat,ಚುಂಬಿಸು
1014,wiegen::V,chovat,ತೂಗು
1015,wiegen::V,kolébat,ತೂಗು
1016,zudecken::V,přikrýt,ಹಾಸು
1017,zudecken::V,přiklopit,ಹಾಸು
1018,wecken::V,vzbudit,ಎಬ್ಬಿಸು
1019,zeigen::V,ukázat,ತೋರಿಸು
1020,führen::V,vést,ದಾರಿತೋರಿಸು
1021,lehren::V,učit,ಕಲಿಸು
1022,unterrichten::V,vyučovat,ಬೋಧಿಸು
1023,aufziehen::V,vychovat,ಸಲಹು
1024,leiten::V,vodit,ಮುಂದಾಳಾಗಿರು 
1025,antreiben::V,nutit,ಓಡಿಸು
1026,lassen::V,dát,ಮಾಡಲುಬಿಡು
1027,einladen::V,pozvat,ಆಹ್ವಾನಿಸು
1028,vereinigen::V,spojit,ಒಂದಾಗು
1029,besuchen::V,návštívit,ಭೇಟಿಯಾಗು
1030,treffen::V,potkat,ಸಂಧಿಸು
1031,sich versammeln::V,shromáždit se,ನೆರೆ
1032,spielen::V,hrát,ಆಡು
1033,singen::V,zpívat,ಹಾಡು
1034,tanzen::V,tančit,ಕುಣಿ
1035,sich trennen::V,rozejít se,ಪ್ರತ್ಯೇಮಾಡು
1036,verlassen::V,opustit,ಕಳೆ
1037,retten::V,zachránit,ರಕ್ಷಿಸು
1038,bewachen::V,hlídat,ಕಾಪಾಡು
1039,schützen::V,chránit,ಸಂರಕ್ಷಿಸು
1040,verteidigen::V,obhájit,ಕಾಪಿಡು
1041,sich schlagen::V,bít se,ಕಿತ್ತಾಟ
1042,schießen::V,střílet,ಎಸೆ
1043,siegen::V,zvítězit,ಗೆಲ್ಲು
1044,ärgern::V,zlobit,ರೇಗಿಸು
1045,ärgern::V,pohoršit,ರೇಗಿಸು
1046,schlagen::V,udeřit,ಹೊಡೆ
1047,schlagen::V,praštit,ಹೊಡೆ
1048,treten::V,kopnout,ಒದೆ
1049,stechen::V,bodnout,ಚುಚ್ಚು
1050,stechen::V,píchnout,ಚುಚ್ಚು
1051,stoßen::V,strčit,ತಳ್ಳು
1052,stehlen::V,ukrást,ಕದಿ
1053,stören::V,vyrušit,ಕತಕು
1054,belästigen::V,obtěžovat,ತೊಂದರೆ
1055,verbergen::V,skrýt,ಮರೆಮಾಜು
1056,täuschen::V,klamat,ಠಕ್ಕಿಸು
1057,betrügen::V,podvést,ವಂಚಿಸು
1058,töten::V,zabít,ಕೊಲ್ಲು
1059,wohnen::V,bydlit,ವಾಸಿಸು
1060,arbeiten::V,pracovat,ಕೆಲಸ ಮಾಡು
1061,sammeln::V,sebrat,ಸಂಚಯಿಸು
1062,pflücken::V,česat,ಬಿಡಿಸು
1063,jagen::V,uhonit,ಬೇಟೆಯಾಡು
1064,fischen::V,chytat ryby,ಮೀನು ಹಿಡಿ
1065,fassen::V,ulovit,ಹಿಡಿ
1066,hüten::V,pást,ಗುಂಪುಸೇರಿಸು
1067,treiben::V,hnát,ದಬ್ಬು
1068,anbinden::V,přivázat,ಬಿಗಿ
1069,füttern::V,krmit,ಮೇಯಿಸು
1070,melken::V,dojit,ಹಾಲು ಕರೆ
1071,hacken::V,seknout,ತುಂಡರಿಸು
1072,gießen::V,zalít,ನೀರುಹಾಕು
1073,reifen::V,uzrát,ಕಳಿ
1074,zubereiten::V,připravit,ಅಡಿಗೆಮಾಡು
1075,kochen::V,vařit,ಅಡು
1076,backen::V,péct,ಬೇಯಿಸು
1077,braten::V,smažit,ಕರಿ
1078,umrühren::V,zamíchat,ಕಲಕು
1079,stricken::V,plést,ಹೆಣೆ
1080,nähen::V,šít,ಹೊಲಿ
1081,färben::V,nabarvit,ಬಣ್ಣ ಹತ್ತು
1082,reinigen::V,očistit,ಸ್ವಚ್ಛಮಾಡು
1083,waschen::V,mýt,ತೊಳೆ
1084,abwischen::V,utřít,ಒರಸು
1085,spülen::V,spláchnout,ಗಲಬರಿಸು
1086,fegen::V,zamést,ಗುಡಿಸು
1087,kehren::V,mést,ಗುಡಿಸು
1088,baden::V,koupat se,ಸ್ನಾನಮಾಡು
1089,sich waschen::V,mýt se,ತೊಳೆ
1090,ausziehen::V,svléct,ಬಿಚ್ಚು
1091,anziehen::V,obléct,ಹಾಕು
1092,sich anziehen::V,oblékat se,ಹಾಕು
1093,kämmen::V,učesat,ಬಾಚು
1094,schmücken::V,ozdobit,ಅಲಂಕರಿಸು
1095,sagen::V,říct,ಹೇಳು
1096,sprechen::V,mluvit,ನುಡಿ
1097,reden::V,hovořit,ನುಡಿ
1098,sich unterhalten::V,povídat se,ಹರಟೆ ಹೊಡಿ
1099,fragen::V,zeptat se,ವಿಚಾರಿಸು
1100,bitten::V,prosit,ಬೇಡು
1101,erzählen::V,povídat,ಹೇಳು
1102,mitteilen::V,sdělit,ತಿಳಿಸು
1103,mitteilen::V,oznámit,ತಿಳಿಸು
1104,nennen::V,nazvat,ಹೆಸರಿಡು
1105,rufen::V,volat,ಕರೆ
1106,rufen::V,zavolat,ಕರೆ
1107,prahlen::V,chlubit se,ಜಂಬ ಕೊಚ್ಚು
1108,übersetzen::V,přeložit,ಭಾಷಾಂತರಿಸು
1109,denken::V,myslit,ಯೋಚಿಸು
1110,glauben::V,věřit,ನಂಬು
1111,bemerken::V,zpozorovat,ಗಮನಿಸು
1112,erkennen::V,poznat,ಗುರುತುಹಿಡಿ
1113,begreifen::V,pochopit,ಗ್ರಹಿಸು
1114,verstehen::V,porozumět,ಅರ್ಥಮಾಡಿಕೊ
