,Concept_ID,lbe,ady
638,sanft::A,иминсса,ӏушъа́б
639,hungrig::A,ккашилсса,гъаблэ́
640,krank::A,къашавайсса,сыма́дж
641,nackt::A,кӏачӏасса,пцӏанэ́
642,traurig::A,пашмансса,нэшхъэй
643,lebendig::A,уттавасса,
644,gut::A,ххуйсса,дэгъу́
645,schlecht::A,оьккисса,дэи
646,richtig::A,саргъунсса,тэрэз
647,schlimm::A,оьккисса,щынэгъо
648,wahr::A,хӏакьсса,шъыпкъэ́
649,alt::A,кугьнасса,жъы
650,neu::A,цӏусса,кӏэ
651,ehemalig::A,хъхъичӏвасса,-щтыгъэ
652,ehemalig::A,хъхъичӏвасса,-гъэ
653,alt[Lebewesen]::A,агьилсса,жъы
654,jung::A,чӏавасса,ныбжьыкӏэ́
655,jung::A,жагьилсса,ныбжьыкӏэ́
656,arm::A,мискинсса,тхьамы́кӏ
657,reich::A,авадансса,бай
658,bekannt::A,дусъсса,нэӏуа́с
659,berühmt::A,машгьурсса,цӏэры́ӏу
660,fremd::A,чил,хымэ
661,verschieden::A,личӏи-личӏисса,зэфэшъхьафы
662,nah::A,гъансса,благъэ́
663,fern::A,архсса,чыжьэ
664,linker::A,кияхсса,сэмэ́гу
665,linker::A,кюччахсса,сэмэ́гу
666,rechter::A,урчӏахсса,джабгъу
667,anderer::A,цамур,нэмы́кӏ
668,erster::A,цалчинмур,апэр
669,erster::A,цалчиннсса,апэр
670,zweiter::A,кӏилчиимур,я́тӏонэр
671,dritter::A,шамулчинмур,ящэнэр
672,letzter::A,махъва-махъмур,аужыр
673,allein::ADV,ялгъузну,зы
674,zusammen::ADV,цачӏу,зэгъусэхэ́у
675,zusammen::ADV,архӏал,зэгъусэхэ́у
676,lange::ADV,батӏи къабуклай,бэрэ́
677,lange::ADV,хъунмасса хӏаллай,бэрэ́
678,plötzlich::ADV,цакуну,зэкӏэм
679,sofort::ADV,мугьлат бакъа,ардэдэм
680,sofort::ADV,мугьлат бакъа,асыхьатым
681,später::ADV,махъ,нэужым
682,jetzt::ADV,утти,джы
683,jetzt::ADV,цӏана,джы
684,heute::ADV,хӏакьину,непэ́
685,morgen::ADV,гьуит,неу́щы
686,morgen::ADV,гьунттий,неу́щы
687,dann::ADV,яла,нэужым
688,gestern::ADV,лахьхьу,тыгъуа́с
689,damals::ADV,та чӏумал,армэ
690,damals::ADV,та чӏумал,ащыгъум
691,danach::ADV,яла,нэужым
692,vorher::ADV,хьхьнчӏ,нахьыпэм
693,vorher::ADV,хьхьичӏва,нахьыпэм
694,zuerst::ADV,бакӏрай,
695,zuerst::ADV,цӏу бутӏуй,
696,einmal::ADV,цал,зэ
697,manchmal::ADV,ваксса-таксса,
698,oft::ADV,чӏявуну,бэрэ
699,immer::ADV,мудан,ренэ́у
700,immer::ADV,даиман,ренэ́у
701,niemals::ADV,тачӏав,
702,hier::ADV,шикку,
703,hierhin::ADV,шиккун,
704,von hier::ADV,шичча,
705,dort::ADV,гикку,модэ
706,dorthin::ADV,тиккун,модэ́
707,geradeaus::ADV,тӏайланм,занкӏэу
708,vorwärts::ADV,хьхьичӏунмай,ыпэкӏэ
709,rückwärts::ADV,махъа-хьхьичӏунмай,ыужыкӏэ́
710,zurück::ADV,махъунмай,ыужыкӏэ́
711,unten::ADV,лув,ычӏэкӏэ́
712,hinab::ADV,бакӏ-ялавай,ычӏэгъы́
713,hinab::ADV,бакӏ-ялавай,ычӏэкӏэ́
714,hinab::ADV,бакӏъялавай,ычӏэгъы́
715,hinab::ADV,бакӏъялавай,ычӏэкӏэ́
716,oben::ADV,ялув,ышъхьагъы
717,hinauf::ADV,лавай,ышъхьагъыкӏэ
718,überall::ADV,гьариий,тыди́
719,überall::ADV,гьариий,тыдэкӏи́
720,überall::ADV,хьу-хьуний,тыди́
721,überall::ADV,хьу-хьуний,тыдэкӏи́
722,überall::ADV,гьарца кӏанай,тыди́
723,überall::ADV,гьарца кӏанай,тыдэкӏи́
724,nicht::ADV,къа-,-п
725,nicht::ADV,къа-,мы-
726,ein wenig::ADV,чанни,тӏэкӏу
727,ein wenig::ADV,ца чансса,тӏэкӏу
728,kaum::ADV,дахьа,къоды́й
729,sehr::ADV,оьну,дэд
730,sehr::ADV,гужну,дэд
731,sehr::ADV,хъинну,дэд
732,so::ADV,укукн,ащ фэд
733,so::ADV,укукн,мыщ фэд
734,so::ADV,укукн,джащ фэд
735,noch::ADV,гьала,джыри
736,noch::ADV,уттигу,джыри
737,noch::ADV,цакьинва,джыри
738,noch::ADV,ттигу-шилагу,джыри
739,nur::ADV,анжагь,ныӏэ́п
740,wieder::ADV,цӏуницӏа,джыри
741,vergebens::ADV,аьдада,пкӏэнчъэ́у
742,vergebens::ADV,нахӏакь,пкӏэнчъэ́у
743,vor::PRP,хьхьичӏ,пашъхьэ́
744,hinter::PRP,махъ,кӏы́б
745,unter::PRP,лув,чӏэ-
746,durch::PRP,-х,пхыры-
747,neben::PRP,чӏарав,дэжь
748,zwischen::PRP,дянив,азыфа́гу
749,wegen::PRP,цӏаний,къы-
750,dies::PRN,ва,ар
751,das::PRN,та,а
752,das::PRN,та,мо
753,das::PRN,кӏа,а
754,das::PRN,кӏа,мо
755,das::PRN,га,а
756,das::PRN,га,мо
757,alles::PRN,щала,зэкӏэ́
758,ich::PRN,на,сэ
759,du::PRN,ина,о
760,er::PRN,му,ар
761,wir::PRN,жу,тэ
762,ihr::PRN,зу,шъо
763,was::FPRN,ци,сыд
764,wer::FPRN,цу,хэт
765,wo::FADV,чув,тыдэ́
766,wohin::FADV,чун,тыдэ́
767,wie::FADV,цукун,сыдэущтэ́у
768,warum::FADV,цан,сыд пае́
769,wieviel::FNUM,циксса,тхьапш
770,wieviel::FNUM,циксса,сыд фэди́з
771,eins::NUM,ца,зы
772,zwei::NUM,кӏива,тӏу
773,drei::NUM,шамма,щы
774,vier::NUM,мукьа,плӏы
775,vier::NUM,мукьва,плӏы
776,fünf::NUM,ххюва,тфы
777,sechs::NUM,ряхва,хы
778,sieben::NUM,арула,блы
779,acht::NUM,мяйва,и
780,neun::NUM,урчӏва,бгъу
781,zehn::NUM,ацӏва,пшӏы
782,elf::NUM,ацӏния цава,пшӏыкӏузы́
783,zwölf::NUM,ацӏиия кӏива,пшӏыкӏутӏу
784,zwanzig::NUM,кьува,тӏокӏы́
785,dreißig::NUM,зувира,щэкӏы
786,vierzig::NUM,мукьцӏала,тӏокӏи́тӏу
787,fünfzig::NUM,ххюцӏала,шъэны́ыкъу
788,sechzig::NUM,ряхцӏала,тӏокӏи́щ
789,achtzig::NUM,мяйцӏала,тӏокӏи́пӏ
790,neunzig::NUM,урчӏцӏала,тӏокӏиилӏырэ́ пшӏырэ́
791,hundert::NUM,ттурш,шъэ
792,hundert::NUM,ттуршва,шъэ
793,tausend::NUM,азарва,мин
794,und::CNJ,-гу,ыкӏи
795,oder::CNJ,я,е
796,oder::CNJ,ягу,е
797,stehen::V,ацӏан,ущытын
798,stehen::V,ацӏан,умыхъыен
799,sitzen::V,щяивкӏун икӏан,уисын
800,sitzen::V,щяивкӏун икӏан,утесын
801,liegen::V,утту нвхьуну икӏан,телъы́н
802,hängen::V,зурчӏай тӏун,къыщылэлын
803,hängen::V,зурчӏай тӏун,къыщылэлын щыгъын быхъур
804,werden::V,хьун,хъун
805,passieren::V,хьун,къэхъун
806,beginnen::V,дайдишин,къежьэн
807,beginnen::V,дайдишин,къыублэн
808,beginnen::V,дайдирхьуну дикӏан,къежьэн
809,beginnen::V,дайдирхьуну дикӏан,къыублэн
810,enden::V,къуртал дан,ухы́н
811,wechseln::V,даххана хьун,зэхъожьы́н
812,wechseln::V,даххана дуллан,зэхъожьы́н
813,aufgehen[Sonne]::V,буклай бур,къыкъокӏы́н
814,untergehen[Sonne]::V,лаглай бур,къохьан
815,scheinen[Sonne]::V,битан,къепсыи
816,scheinen[Sonne]::V,чани буллан,къепсыи
817,donnern::V,тӏий бур,гъогъон
818,wehen::V,бишлай бур,епщэ́н
819,strömen::V,экьинан,чъэн
820,fließen::V,экьинан,чъэн
821,sich drehen::V,гьанан,зыгъэчэрэгъу́н
822,schwanken::V,хъюлчу тӏун,хъые́н
823,schwanken::V,хӏуркку тӏун,хъые́н
824,schwingen::V,хъюлчай тӏун,зыгъэхъые́н
825,schwingen::V,хъюлчу тӏун,зыгъэхъые́н
826,fallen::V,багьлан,къефэхы́н
827,brennen::V,ччучлан,стын
828,rauchen::V,пуркӏу тӏун,ӏугъо къикӏын
829,regnen::V,лачӏун,къещхы́н
830,regnen::V,лачIлай дур,къещхы́н
831,gefrieren::V,микӏ лачӏун,дыкъын
832,tauen::V,баслан,жъун
833,schmelzen::V,баслан,ткӏун
834,trocknen::V,кьакьан,гъушъы́н
835,trocknen::V,кьакьан,чъэпхъу́н
836,sieden::V,щаран,жъон
837,faulen::V,аьллан,шъун
838,verfaulen::V,аьллан,шъун
839,verfaulen::V,аьян,шъун
840,reißen::V,ххя дукан,зэӏэтхъы́н
841,versinken::V,оькьлан,чӏихьан
842,versinken::V,оькьан,чӏихьан
843,vergehen::V,лялиян,блэкӏы́н
844,erscheinen::V,буккан,къэлъэгъон
845,erscheinen::V,загьир хьун,къэлъэгъон
846,verschwinden::V,бат хьун,кӏодыжьы́н
847,verschwinden::V,акъа хьун,кӏодыжьы́н
848,sinken::V,чахь учин,
849,abnehmen::V,чан хьун,къыкӏичын
850,abnehmen::V,ссуссукьу хьун,къыкӏичын
851,zunehmen::V,гьарза хьун,хэхъо́н
852,steigen::V,гьаз хьун,къежьэн
853,wachsen::V,ххяххан,хэхъо́н
854,wachsen::V,ххяххан,къэкӏы́н
855,glänzen::V,цӏай буккан,цӏыу́н
856,funkeln::V,цӏай-цӏай тӏун,жъыу́н
857,lärmen::V,чӏу буллан,бырсыры́н
858,lärmen::V,аьлагъужа буллан,бырсыры́н
859,läuten::V,занг ришлан,теон
860,läuten::V,занг дуллан,теон
861,klingeln::V,занг ришлан,теон
862,klingeln::V,занг дуллан,теон
863,brausen::V,никъащилан,шъуин
864,rauschen::V,щурщур тӏун,макъэ гъэӏун
865,klingen::V,чӏу буклан,къыхэӏукӏын
866,bellen::V,хӏап тӏун,хьакъу́н
867,blasen::V,уф тӏун,епщэ́н
868,pfeifen::V,щютӏа тӏун,шъуин
869,schreien::V,чӏу бан,куо́н
870,schreien::V,чӏу бан,кӏыи́н
871,stöhnen::V,угь-къак тӏун,щэӏун
872,zittern::V,зурзу чин,кӏэзэзын
873,zittern::V,зурзу тӏун,кӏэзэзын
874,leben::V,ялапар хъанан,псэу́н
875,geboren werden::V,ан,къэхъун
876,atmen::V,ссихӏ ласлан,жьы къэщэ́н
877,atmen::V,ссихӏ бигьлан,жьы къэщэ́н
878,trinken::V,хӏачӏан,ешъо́н
879,trinken::V,хӏачӏлан,ешъо́н
880,essen::V,канан,шхын
881,schlucken::V,кьюлтӏа тӏун,бдырыин
882,müde werden::V,аьхчӏин,пшъын
883,einschlafen::V,шанан икӏан,хэчъыен
884,schlafen::V,шанан,чъые́н
885,aufwachen::V,чантӏ учин,къэущы́н
886,aufstehen::V,бизан,уцу́н
887,sich erholen::V,бигьалаган,зыгъэпсэфын
888,krank werden::V,къашай хьун,сымаджэ́ хъун
889,krank sein::V,къашай хъанан,сымэджэ́н
890,krank sein::V,къашавай икӏан,сымэджэ́н
891,schmerzen::V,цӏун,сымэджэ́н
892,husten::V,хъугьу чин,пскэ́н
893,husten::V,хъугьу тӏун,пскэ́н
894,genesen::V,хъин хьун,хъужьын
895,genesen::V,сагъ лаган,хъужьын
896,sterben::V,ивчӏан,лӏэн
897,umkommen::V,лиллан,хэкӏодэн
898,umkommen::V,литӏлан,хэкӏодэн
899,umkommen::V,ажал биян,хэкӏодэн
900,umkommen::V,личӏи хьун,хэкӏодэн
901,umkommen::V,иакьлу хьун,хэкӏодэн
902,umkommen::V,ахир жан хъанан,хэкӏодэн
903,umkommen::V,рухӏирачӏа икӏан,хэкӏодэн
904,sich bewegen::V,сукку хьун,хъые́н
905,sich rühren::V,сукку хьун,хъые́н
906,sich erheben::V,бизан,къэтэджын
907,sich setzen::V,щяикӏан,тӏысы́н
908,sich setzen::V,щябикӏан,тӏысы́н
909,hinfallen::V,багьан,ебэджы́н
910,laufen::V,занан,кӏон
911,schreiten::V,ша ласлан,кӏон
912,spazierengehen::V,сайр буллан,къэкӏухьэн
913,eilen::V,анавар буккан,гузэжъон
914,sich beeilen::V,анавар буккан,гуӏэ́н
915,sausen::V,никъа щилан,псынкӏэ́у чъэн
916,sausen::V,никъа щун,псынкӏэ́у чъэн
917,rennen::V,лечлан,чъэн
918,springen::V,тӏанкӏ дан,пкӏэн
919,klettern::V,лахълан,дэцохъоен
920,schaukeln::V,гьайжак бигьлан,уешӏэн
921,kriechen::V,ххярк тӏун,цохъо́н
922,schwimmen::V,гьузун,есы́н
923,tauchen::V,лултту уккан,зычӏэгъэо́н
924,rudern::V,бяхлан,къошъо бэщкӏэ фын
925,rudern::V,батӏлан,къошъо бэщкӏэ фын
926,rudern::V,ххялаххи дуклан,къошъо бэщкӏэ фын
927,fahren::V,гьан,кӏон
928,fliegen::V,лехлан,быбы́н
929,gehen::V,нан,кӏон
930,weggehen::V,ялагьан,ӏукӏын
931,abfahren::V,гьан,ежьэн
932,anhalten::V,бацӏан,къэуцу́н
933,hineingehen::V,буххан,ихьан
934,eintreten::V,буххан,чӏэхьан
935,kommen::V,учӏан,къэкӏо́н
936,ankommen::V,биян,къэсы́н
937,ankommen::V,бучӏан,къэсы́н
938,zurückkommen::V,зана хъун,гъэзэжьын
939,zurückkommen::V,зана бикӏан,гъэзэжьын
940,bleiben::V,личӏан,къэнэ́н
941,warten::V,ялугьлан,пэплъэ́н
942,erwarten::V,ялугьлан,ежэн
943,suchen::V,луглан,лъыхъу́н
944,finden::V,лякъин,къэгъоты́н
945,finden::V,лякъин,къыхэгъэщы́н
946,versuchen::V,ххал буллан,пылъы́н
947,vorbereiten::V,хӏадур бан,гъэхьазыры́н
948,lieben::V,эшкьи хьуиу бикӏан,шӏу плъэгъу́н
949,mögen::V,ххиран бикӏан,шӏу плъэгъу́н
950,lachen::V,хъян,щхын
951,weinen::V,аьтӏун,гъын
952,schimpfen::V,дяъван,хъонэн
953,schimpfen::V,ссугайи агьан,хъонэн
954,sich ärgern::V,ссибизлан,губжы́н
955,sich fürchten::V,ингъауслан,щынэ́н
956,fürchten::V,хӏучӏ тӏун,щынэ́н
957,fliehen::V,ака бан,
958,flüchten::V,лихъан,
959,sehen::V,чӏалан,льэгъу́н
960,anschauen::V,урган,плъэн
961,anschauen::V,урган,еплъы́н
962,ansehen::V,буруглан,плъэн
963,hören::V,баллан,зэхэхын
964,zuhören::V,вичӏи дихьлан,дэӏо́н
965,probieren::V,тӏин ххал буллан,хэӏэн
966,riechen::V,ссунтӏа тӏун,пэмэ́н
967,fühlen::V,дакӏнил буслан,зэхэпшӏэн
968,scheinen::V,ххан,уащыхъу́н
969,scheinen::V,ххан,уашӏошӏы́н
970,scheinen::V,бизан,уащыхъу́н
971,scheinen::V,бизан,уашӏошӏы́н
972,scheinen::V,ххан бикӏлай бикӏан,уащыхъу́н
973,scheinen::V,ххан бикӏлай бикӏан,уашӏошӏы́н
974,vernehmen::V,баян,зэхэхын
975,frieren::V,лигьулул хъанан,дыкъын
976,frieren::V,лигьулул хъанан,пӏыкӏэн
977,frieren::V,лигьулул хъанан,чъыӏэ́ лӏэн
978,tun::V,бан,шӏын
979,können::V,хьун,лъэкӏы́н
980,anfangen::V,дайдишин,ублэн
981,beenden::V,къуртал бан,ухы́н
982,aufhören::V,кьабагьан,щыгъэтын
983,gelingen::V,бюхъан,хъун
984,öffnen::V,тӏитӏин,ӏухы́н
985,schließen::V,лакьин,игъэсэн
986,stellen::V,дацӏан дан,бгъэуцун
987,stellen::V,бишин,бгъэуцун
988,setzen::V,щяитан,гъэтӏысы́н
989,legen::V,бишин,хэлъхьа́н
990,berühren::V,ка щун,эӏэн
991,berühren::V,ка щун,нэсын
992,verbinden::V,бахӏин,зэхэпхэ́н
993,verbinden::V,бахӏин,пхын
994,verbinden::V,дахӏин,зэхэпхэ́н
995,verbinden::V,дахӏин,пхын
996,bedecken::V,ялтту бущин,техъо́н
997,bedecken::V,ялтту бакьин,техъо́н
998,aufhängen::V,лахъан,пылъэ́н
999,anzünden::V,лахъан,хэгъэнэ́н
1000,aufheben::V,гьаз бан,
1001,zurücklassen::V,кьаитан,къэгъэнэ́н
1002,zurücklassen::V,битан,къэгъэнэ́н
1003,verlieren::V,дакъа дан,чӏэ́нэн
1004,verlieren::V,дакъа дан,шӏокӏоды́н
1005,fallen lassen::V,рутан,чӏэунэн
1006,fallen lassen::V,рутан,пӏэпызын
1007,machen::V,дан,шӏын
1008,herstellen::V,яраг ишла бувиу бан,шӏы́н
1009,bauen::V,дан,шӏы́н
1010,reparieren::V,дакьин дан,дыжьы́н
1011,verbessern::V,ххуй дан,нахьышӏу пшӏын
1012,verbessern::V,ххуй дан,нахь дэгъу пшӏын
1013,ändern::V,баххана бан,зэблэхъу́н
1014,graben::V,дуклан,тӏын
1015,beugen::V,лахӏан бан,
1016,beugen::V,кьус бикӏан,
1017,biegen::V,баччин,уфэн
1018,biegen::V,лахӏан бан,уфэн
1019,drehen::V,гьанан,гъэчэрегъу́
1020,wenden::V,кӏура баен бан,пӏонтӏэн
1021,wenden::V,кӏура баен бан,бгъэзэн
1022,wenden::V,кӏура баен бан,уӏубын
1023,umdrehen::V,кӏура баен бан,
1024,heben::V,гьаз бан,ӏэты́н
1025,hochheben::V,гьаз бан,ӏэты́н
1026,ergreifen::V,хъап дан,къэубыты́н
1027,ergreifen::V,хъап увиу угьан,къэубыты́н
1028,halten::V,бугьлан,ӏыгъы́н
1029,drücken::V,кьюч бигьлан,тэӏункӏэн
1030,schieben::V,щун,уеӏункӏын
1031,schieben::V,щун,уетӏыргун
1032,lecken::V,ланцӏа тӏун,бзэи́н
1033,beißen::V,хъапа тӏун,ецэкъэ́н
1034,beißen::V,кьацӏа тӏун,ецэкъэ́н
1035,abreißen::V,буцан,къичын
1036,abreißen::V,буцан,пытхъын
1037,abschneiden::V,бухъан,пыупкӏын
1038,abschneiden::V,бухъан,гобзыкӏын
1039,abschneiden::V,кьукьин,пыупкӏын
1040,abschneiden::V,кьукьин,гобзыкӏын
1041,binden::V,бахӏин,епхын
1042,binden::V,дахӏин,епхын
1043,brechen::V,гъагъан,зэпыпкӏын
1044,klopfen::V,кьутӏа тӏун,теон
1045,hauen::V,рищун,теон
1046,kleben::V,лачӏун буллан,щхэн
1047,reiben::V,ссуку буллан,пӏотын
1048,streichen::V,дугъан,щыфэн
1049,streichen::V,аьгъу дан,щыфэн
1050,schneiden::V,духълан,бзын
1051,schneiden::V,кьукьлан,бзын
1052,schütteln::V,хъюлчу буллан,гъэсысын
1053,schwenken::V,палцӏ дуллан,ӏэ шӏын
1054,schütten::V,рутӏин,икӏэ́н
1055,füllen::V,буцӏин бан,из шӏын
1056,einwickeln::V,кай-кай бан,кӏоцӏыщыхьа́н
1057,tragen::V,ларсун занан,хьын
1058,tragen::V,ларсун ачин,хьын
1059,schleppen::V,ххилан,пхьын
1060,schleppen::V,ххилан,плъэшъун
1061,aufbewahren::V,ядан,пӏыгъын
1062,aufbewahren::V,ядан,уухъумэн
1063,aufbewahren::V,ядуллан,пӏыгъын
1064,aufbewahren::V,ядуллан,уухъумэн
1065,werfen::V,личин,дзын
1066,fangen::V,бугьан,къэубыты́н
1067,fangen::V,бугьлан,къэубыты́н
1068,verstecken::V,ладитан,бгъэбылъын
1069,verstecken::V,кьюлтӏ дан,бгъэбылъын
1070,verstecken::V,дахьлаган дан,бгъэбылъын
1071,teilen::V,бачӏин,гощы́н
1072,teilen::V,бутӏа бан,гощы́н
1073,schicken::V,тӏайла буккан,гъахьы́н
1074,bringen::V,диян дан,къэхьы́н
1075,hinzufügen::V,ххи бан,хэгъэхъо́н
1076,bekommen::V,ласун,
1077,erhalten::V,ласун,
1078,nehmen::V,ласун,къытехы́н
1079,wählen::V,бувчӏин,къыхэхы́н
1080,auswählen::V,бувчӏин,къыхэхы́н
1081,auswählen::V,язи бугьан,къыхэхы́н
1082,bewahren::V,ядан,къэухъумэн
1083,behindern::V,дайщишруду дуллан,пэрыохъу хъун
1084,verderben::V,зия дан,къутэн
1085,beschädigen::V,зарал буллан,къутэн
1086,zerbrechen::V,гьагъан,къутэн
1087,zerbrechen::V,гьагъан бан,къутэн
1088,zerreißen::V,ххяхха дуккан,зэӏэтхъы́н
1089,zerstören::V,лекьан дан,къутэ́н
1090,verbrennen::V,ччуччин,гъэсты́н
1091,geben::V,дулун,еты́н
1092,reichen::V,дулун,еты́н
1093,schenken::V,пишкаш дан,еты́н
1094,schenken::V,багъишла дан,еты́н
1095,schenken::V,ихӏсандалун дуллун,еты́н
1096,versprechen::V,банна чин,гъэгугъэ́н
1097,loben::V,цӏа дан,щытхъун
1098,küssen::V,ппай тӏун,ебэу́н
1099,wiegen::V,гьуркку тӏун,гъэхъыен
1100,wiegen::V,гьуркку буллан,гъэхъыен
1101,wiegen::V,гьуркку бан,гъэхъыен
1102,wecken::V,чантӏ учин ан,къэгъэущы́н
1103,zeigen::V,ккаккан бан,гъэлъэгъо́н
1104,führen::V,буцин,щэн
1105,lehren::V,лахьхьин бан,егъэджэ́н
1106,lehren::V,лахьхьин бан,егъэшӏэн
1107,lehren::V,лахьхьин буллан,егъэджэ́н
1108,lehren::V,лахьхьин буллан,егъэшӏэн
1109,unterrichten::V,дарс дишаван,егъэджэ́н
1110,aufziehen::V,хъуна ан,пӏун
1111,aufziehen::V,тарбия ан,пӏун
1112,leiten::V,каялувшиву дан,гъэзекӏон
1113,einladen::V,хъамалу оьвчин,къегъэблэгъэн
1114,vereinigen::V,ца бан,зэгогъэхьан
1115,besuchen::V,ялун уххан,щыӏэ́н
1116,treffen::V,хьуна бакьин,ӏукӏэ́н
1117,treffen::V,хьуна бакьин,пэгъокӏы́н
1118,sich versammeln::V,батӏин,зэхэхьан
1119,spielen::V,тӏуркӏу тӏун,джэгу́н
1120,singen::V,балай тӏун,орэ́д къэӏо́н
1121,tanzen::V,къавтӏун,къэшъо́н
1122,sich trennen::V,ппив хьун,зэгокӏыжьы́ных
1123,verlassen::V,увккун гьан,бгынэн
1124,verlassen::V,увккун гьан,хэкӏыжьын
1125,retten::V,ххассал бан,къыхэпхыжьын
1126,retten::V,ххассал бан,къэбгъэнэжьын
1127,bewachen::V,къарал бан,къэгъэгъунэн
1128,schützen::V,ябан,ухъумэ́н
1129,verteidigen::V,буруччин,къэухъумэн
1130,sich schlagen::V,биян,эзэон
1131,schießen::V,битлан,он
1132,siegen::V,ххув хьун,текӏо́н
1133,siegen::V,ххувшаву ласун,текӏо́н
1134,ärgern::V,ссибизан уллан,бгъэгубжын
1135,schlagen::V,рищун,ео́н
1136,stechen::V,кьутӏин,хэӏун
1137,stoßen::V,щун,тӏыро́н
1138,stoßen::V,щун,уеӏункӏын
1139,stehlen::V,дацин,тыгъу́н
1140,stören::V,кьючин,бгъэгумэкӏын
1141,belästigen::V,бизар уллан,бгъэгумэкӏын
1142,verbergen::V,лабитан,ушъэфын
1143,verbergen::V,кӏучӏ бан,ушъэфын
1144,täuschen::V,хъяврин ан,гъэпцӏэ́н
1145,betrügen::V,аьикьин ан,гъэпцӏэ́н
1146,töten::V,ивчӏан,уикӏын
1147,wohnen::V,оьрму бутлан,дэсын
1148,arbeiten::V,зун,лэжьэ́н
1149,sammeln::V,ттихӏин,угъои́н
1150,sammeln::V,вив дишин,угъои́н
1151,pflücken::V,риттун,къыпычы́н
1152,jagen::V,авли занан,шэкӏон
1153,jagen::V,авли занан,ешэкӏон
1154,fischen::V,чавахъру бугьлан,пцэжъые уешэн
1155,fassen::V,бугьан,къэубыты́н
1156,hüten::V,урттуйн бакьлан,хэхъо́н
1157,treiben::V,дачин дуллан,пфын
1158,treiben::V,лихъан буллан,пфын
1159,anbinden::V,бахӏин,епхын
1160,füttern::V,канаки буллан,гъэшхэ́н
1161,melken::V,ттизин,щын
1162,hacken::V,мюрш буллан,упкӏэтэн
1163,hacken::V,мюрш бан,упкӏэтэн
1164,gießen::V,щин дишин,тепкӏэн
1165,reifen::V,диян,игъо хъун
1166,zubereiten::V,хӏадур дан,бгъэхьазырын
1167,zubereiten::V,хӏадур бан,бгъэхьазырын
1168,kochen::V,шашан,шӏы́н
1169,kochen::V,шашан дуллан,шӏы́н
1170,backen::V,бишлан,гъэжъэ́н
1171,backen::V,шахьлан,гъэжъэ́н
1172,braten::V,цӏарайх дуллан,гъэжъэ́н
1173,umrühren::V,хӏала бан,зэхэгъэкӏухьан
1174,stricken::V,щащлан,хъын
1175,stricken::V,щащан,хъын
1176,nähen::V,дуруххан,дэн
1177,färben::V,ранг щун,бгъэлэн
1178,reinigen::V,марцӏ бан,укъэбзы́н
1179,waschen::V,шюшин,бгыкӏын
1180,abwischen::V,лишин,лъэкӏы́н
1181,spülen::V,вилаган,дэгъэчъыхьан
1182,fegen::V,башин,пхъэнкӏы́н
1183,kehren::V,бахьлан,пхъэнкӏы́н
1184,baden::V,щинавун учӏлан,зыгъэпскӏын
1185,sich waschen::V,диссун,зытхьакӏы́н
1186,sich waschen::V,лажин диссун,зытхьакӏы́н
1187,sich waschen::V,лажин дислан,зытхьакӏы́н
1188,sich waschen::V,биссун,зытхьакӏы́н
1189,sich waschen::V,чурх бислан,зытхьакӏы́н
1190,ausziehen::V,ликкан,къытехы́н
1191,anziehen::V,лаххан,щылъэ́н
1192,sich anziehen::V,янна лаххан,зыфэпэн
1193,kämmen::V,ттарал дуккан,жьын
1194,schmücken::V,чӏюлу бан,гъэдэхэ́н
1195,sagen::V,учин,къэӏон
1196,sprechen::V,гъалгъа тӏун,псэлъэ́н
1197,reden::V,гъалгъа тӏун,гущыӏэ́н
1198,sich unterhalten::V,гъалгъа тӏун,зэдэгущыӏэн
1199,fragen::V,цӏуххин,упчӏэ́н
1200,bitten::V,тавакъю буллан,лъэӏо́н
1201,erzählen::V,хавар бусан,къэпӏотэ́н
1202,mitteilen::V,баян бан,макъэ егъэӏун
1203,mitteilen::V,хавар бан,макъэ егъэӏун
1204,nennen::V,цӏа дизан,цӏэ фэусы́н
1205,rufen::V,оьвтӏун,джэн
1206,prahlen::V,цӏа дуллан,узыщытхъужьы́н
1207,übersetzen::V,таржума бан,бгъэкӏотэн
1208,denken::V,пикри буллан,егупшысэ́н
1209,glauben::V,вих хьун,уивыхъэ́ телъы́н
1210,bemerken::V,хӏисав хъун,гу лъыптэ́н
1211,erkennen::V,увчӏин,зэхэпхын
1212,erkennen::V,увчӏин,зэбгъэшӏэн
1213,begreifen::V,бувчӏин,гурыӏо́н
1214,lernen::V,лахьлан,еджэ́н
1215,lernen::V,лахьхьин,еджэ́н
1216,wissen::V,кӏулну бикӏан,шӏэн
1217,wissen::V,хавар бикӏан,шӏэн
1218,sich erinnern an::V,дакӏнин бутан,къэшӏэжьын
1219,vergessen::V,хъама битан,пщыгъупшэжьы́н
1220,messen::V,дуцин дуллан,шын
1221,messen::V,дуцин дан,шын
1222,zählen::V,дуккин,плъытэ́н
1223,rechnen::V,хӏисав дан,плъытэ́н
1224,rechnen::V,хӏисав дан,угугъэ́н
1225,lesen::V,ккалан,еджэ́н
1226,malen::V,сурат дуллан,шӏын
1227,zeichnen::V,сурат дуллан,шӏын
1228,schreiben::V,чичин,тхын
1229,schreiben::V,чичлан,тхын
1230,besitzen::V,дуну икӏан,иӏэн
1231,besitzen::V,дуну дикӏан,иӏэн
1232,besitzen::V,заллуну икӏан,иӏэн
1233,kaufen::V,машан ласун,щэфы́н
1234,verkaufen::V,баххан,щэн
