,Concept_ID,fi,ce
791,wieviel::FNUM,paljonko,маса
792,wieviel::FNUM,kuinka paljon,мел
793,wieviel::FNUM,kuinka paljon,маса
794,eins::NUM,yksi,цхьаъ
795,zwei::NUM,kaksi,шиъ
796,drei::NUM,kolme,кхоъ
797,vier::NUM,neljä,диъ
798,fünf::NUM,viisi,пхиъ
799,sechs::NUM,kuusi,ялх
800,sieben::NUM,seitsemän,ворхӏ
801,acht::NUM,kahdeksan,бархӏ
802,neun::NUM,yhdeksän,исс
803,zehn::NUM,kymmenen,итт
804,elf::NUM,yksitoista,цхьайтта
805,zwölf::NUM,kaksitoista,шийтта
806,zwanzig::NUM,kaksikymmentä,ткъа
807,dreißig::NUM,kolmekymmentä,ткъе итт
808,vierzig::NUM,neljäkymmentä,шовзткъа
809,fünfzig::NUM,viisikymmentä,шовзткъе итт
810,sechzig::NUM,kuusikymmentä,кхузткъа
811,siebzig::NUM,seitsemänkymmentä,кхузткъе итт
812,achtzig::NUM,kahdeksankymmentä,дезткъа
813,neunzig::NUM,yhdeksänkymmentä,дезткъе итт
814,hundert::NUM,sata,бӏе
815,tausend::NUM,tuhat,эзар
816,und::CNJ,ja,a
817,oder::CNJ,tai,я
818,stehen::V,seisoa,латта
819,sitzen::V,istua,хиъна ӏан
820,liegen::V,maata,ӏилла
821,hängen::V,riippua,кхаза
822,werden::V,tulla,хила
823,werden::V,joutua,хила
824,passieren::V,sattua,хила
825,passieren::V,tapahtua,хила
826,beginnen::V,alkaa,доло
827,enden::V,loppua,дӏадерза
828,enden::V,päättyä,дӏадерза
829,wechseln::V,vaihtua,хийца
830,wechseln::V,vaihdella,хийца
831,aufgehen[Sonne]::V,nousta,кхета
832,untergehen[Sonne]::V,laskea,чубуза
833,scheinen[Sonne]::V,paistaa,серло яла
834,donnern::V,jyristä,къекъа
835,wehen::V,tuulla,хьекха
836,wehen::V,puhaltaa,хьекха
837,strömen::V,virrata,эха
838,fließen::V,valua,охьаэха
839,fließen::V,juosta,охьаэха
840,sich drehen::V,pyöriä,хьийза
841,schwanken::V,horjua,леста
842,schwingen::V,heilua,лесто
843,schwingen::V,värähdellä,лесто
844,fallen::V,pudota,охьакхета
845,fallen::V,langeta,охьакхета
846,brennen::V,palaa,дага
847,rauchen::V,savuta,оза
848,regnen::V,sataa,догlа догlу
849,gefrieren::V,jäätyä,гӏоро
850,tauen::V,sulaa,даша
851,schmelzen::V,sulaa,лала
852,trocknen::V,kuivua,дакъо
853,sieden::V,kiehua,кхехка
854,faulen::V,mädätä,дахкадала
855,verfaulen::V,mädätä,дахкадала
856,verfaulen::V,mädäntyä,дахкадала
857,reißen::V,revetä,хеда
858,versinken::V,upota,хичудаха
859,versinken::V,vajota,хичудаха
860,vergehen::V,kulua,дlаэха
861,erscheinen::V,ilmestyä,схьадала
862,erscheinen::V,ilmestyä,ӏоттадала
863,verschwinden::V,kadota,къайладала
864,sinken::V,vajota,лахдала
865,abnehmen::V,vähetä,
866,zunehmen::V,kasvaa,лакхадала
867,zunehmen::V,lisääntyä,лакхадала
868,steigen::V,nousta,хьаладала
869,wachsen::V,kasvaa,кхиа
870,glänzen::V,kiiltää,лепа
871,funkeln::V,kipinöidä,къега
872,lärmen::V,meluta,гӏовгӏаян
873,läuten::V,soida,детта
874,klingeln::V,soida,дека
875,klirren::V,kalista,дека
876,brausen::V,kohista,хьаьдда даха
877,rauschen::V,kohista,леста
878,klingen::V,soida,дека
879,bellen::V,haukkua,лета
880,heulen::V,ulvoa,угӏа
881,blasen::V,puhaltaa,хӏуп баха
882,pfeifen::V,viheltää,шок етта
883,schreien::V,kirkua,мохь бетта
884,stöhnen::V,voihkia,узарш дан
885,zittern::V,vapista,дега
886,leben::V,elää,даха
887,geboren werden::V,syntyä,хила
888,atmen::V,hengittää,садеӏа
889,trinken::V,juoda,мала
890,essen::V,syödä,кхалла
891,schlucken::V,niellä,къурдбан
892,müde werden::V,uupua,кӏаддала
893,einschlafen::V,uinahtaa,наб кхета
894,schlafen::V,maata,вижа
895,schlafen::V,maata,наб ян
896,schlafen::V,maata,дижина хила
897,schlafen::V,nukkua,вижа
898,schlafen::V,nukkua,наб ян
899,schlafen::V,nukkua,дижина хила
900,aufwachen::V,herätä,самадала
901,aufstehen::V,nousta,гӏатта
902,aufstehen::V,nousta ylös,гӏатта
903,sich erholen::V,levätä,садаӏа
904,krank werden::V,sairastua,цомгуш хила
905,krank sein::V,potea,цомгуш хила
906,krank sein::V,sairastaa,цомгуш хила
907,schmerzen::V,särkeä,лаза
908,schmerzen::V,särkeä,ӏийжа
909,schmerzen::V,kivistää,лаза
910,schmerzen::V,kivistää,ӏийжа
911,husten::V,yskiä,йовхарш етта
912,genesen::V,toipua,тадала
913,sterben::V,kuolla,дала
914,umkommen::V,saada surmansa,хӏаллакхила
915,umkommen::V,kuolla,хӏаллакхила
916,sich bewegen::V,liikkua,лела
917,sich rühren::V,liikahtaa,меттахъхьен
918,sich erheben::V,nousta,хьалагlатта
919,sich setzen::V,istuutua,хаа
920,hinfallen::V,kaatua,дожа
921,hinfallen::V,kaatua,охьакхета
922,laufen::V,kävellä,вада
923,laufen::V,kävellä,хьада
924,schreiten::V,astua,болар дан
925,schreiten::V,astua,ког баккха
926,schreiten::V,astella,болар дан
927,schreiten::V,astella,ког баккха
928,spazierengehen::V,kävellä,доладала
929,eilen::V,kiirehtiä,сихдала
930,sich beeilen::V,kiirehtiä,сихдала
931,sich beeilen::V,olla kiireissään,сихдала
932,sausen::V,rynnätä,
933,sausen::V,viilettää,
934,rennen::V,juosta,дада
935,springen::V,hypätä,ирхкхийсадала
936,klettern::V,kiivetä,тӏедийла
937,schaukeln::V,kiikkua,техко
938,kriechen::V,ryömiä,такха
939,schwimmen::V,uida,некадан
940,tauchen::V,sukeltaa,чулелха
941,rudern::V,soutaa,дига лело
942,rudern::V,soutaa,кема лело
943,fahren::V,ajaa,хахка
944,fahren::V,kulkea,хахка
945,fliegen::V,lentää,тӏемадала
946,gehen::V,käydä,лeла
947,weggehen::V,lähteä,дӏадаха
948,weggehen::V,poistua,дӏадаха
949,abfahren::V,lähteä,дӏадаха
950,anhalten::V,pysähtyä,саца
951,anhalten::V,seisahtua,саца
952,hineingehen::V,mennä sisään,чудала
953,eintreten::V,astua sisään,чудала
954,kommen::V,tulla,кхача
955,kommen::V,tulla,дӏакхача
956,kommen::V,tulla,схьакхача
957,ankommen::V,saapua,кхача
958,ankommen::V,saapua,схьакхача
959,zurückkommen::V,palata,юхада
960,bleiben::V,jäädä,диса
961,bleiben::V,viipyä,диса
962,warten::V,odottaa,хьежа
963,warten::V,odottaa,cобар дан
964,erwarten::V,odottaa,хьоьжуш ӏан
965,suchen::V,etsiä,леха
966,finden::V,löytää,каро
967,versuchen::V,yrittää,дан хьажа
968,vorbereiten::V,valmistaa,кечъян
969,lieben::V,pitää,деза
970,lieben::V,rakastaa,деза
971,mögen::V,pitää,безамхила
972,mögen::V,tykätä,безамхила
973,lachen::V,nauraa,дела
974,rühren::V,liikuttaa,хьедан
975,weinen::V,itkeä,делха
976,schimpfen::V,haukkua,чехо
977,sich ärgern::V,suuttua,оьгӏазъэха
978,sich fürchten::V,pelätä,кхера
979,fürchten::V,pelätä,кхера
980,fliehen::V,paeta,дӏадада
981,flüchten::V,paeta,дӏадада
982,sehen::V,nähdä,ган
983,anschauen::V,katsoa,хьажа
984,anschauen::V,katsoa,хьежа
985,ansehen::V,katsoa,хьовса
986,hören::V,kuulla,хаза
987,zuhören::V,kuunnella,ладогӏа
988,probieren::V,maistaa,хьажа
989,riechen::V,haistaa,хьожа яха
990,fühlen::V,tuntea,хаадала
991,scheinen::V,tuntua,мотта
992,zu sehen sein::V,näkyä,гуш хила
993,vernehmen::V,kuulla,бартхатта
994,frieren::V,palella,гӏоро
995,tun::V,tehdä,дан
996,können::V,osata,дадала
997,wollen::V,tahtoa,тӏергӏа
998,anfangen::V,ruveta,доло
999,anfangen::V,aloittaa,доло
1000,beenden::V,lopettaa,довла
1001,aufhören::V,loppua,саца
1002,gelingen::V,onnistua,кадала
1003,geraten::V,sujua,хила
1004,geraten::V,joutua,хила
1005,öffnen::V,avata,дӏаделла
1006,öffnen::V,avata,схьаделла
1007,öffnen::V,aukaista,дӏаделла
1008,öffnen::V,aukaista,схьаделла
1009,schließen::V,sulkea,къовла
1010,schließen::V,sulkea,дӏачӏагӏа
1011,stellen::V,panna,хlотто
1012,stellen::V,asettaa,хlотто
1013,setzen::V,panna,дийгӏа
1014,setzen::V,istuttaa,дийгӏа
1015,legen::V,panna,охьадилла
1016,legen::V,asettaa,охьадилла
1017,berühren::V,koskea,хьедан
1018,berühren::V,koskettaa,хьедан
1019,verbinden::V,liittää,вовшахтаса
1020,verbinden::V,yhdistää,вовшахтаса
1021,bedecken::V,kattaa,тилла
1022,bedecken::V,kattaa,тӏетаса
1023,bedecken::V,peittää,тилла
1024,bedecken::V,peittää,тӏетаса
1025,aufhängen::V,ripustaa,хьалаолла
1026,anzünden::V,sytyttää,лато
1027,aufheben::V,ylös nostaa,айа
1028,aufheben::V,nostaa,айа
1029,zurücklassen::V,jättää,дита
1030,verlieren::V,kadottaa,дайа
1031,fallen lassen::V,pudottaa,охьадожо
1032,machen::V,tehdä,дан
1033,herstellen::V,tuottaa,дан
1034,herstellen::V,valmistaa,дан
1035,bauen::V,rakentaa,гӏишлоян
1036,reparieren::V,korjata,тадан
1037,verbessern::V,parantaa,нисдан
1038,ändern::V,muuttaa,хийца
1039,graben::V,kaivaa,ахка
1040,beugen::V,taivuttaa,сатто
1041,biegen::V,taivuttaa,сатто
1042,drehen::V,kääntää,хьовзо
1043,wenden::V,kääntää,
1044,umdrehen::V,kääntää,хьовзo
1045,heben::V,nostaa,айа
1046,heben::V,nostaa,хьалаайа
1047,heben::V,kohottaa,айа
1048,heben::V,kohottaa,хьалаайа
1049,hochheben::V,nostaa,хьалаайа
1050,ergreifen::V,tarttua,дӏалаца
1051,halten::V,pitää,латто
1052,drücken::V,painaa,тӏетаӏо
1053,drücken::V,puristaa,тӏетаӏо
1054,schieben::V,työntää,татта
1055,kratzen::V,raapia,мӏараш тийса
1056,lecken::V,nuolla,мотт хьекха
1057,beißen::V,purra,катoха
1058,abreißen::V,repiä,схьадаккха
1059,abschneiden::V,leikata poikki,кхада
1060,abschneiden::V,leikata,кхада
1061,binden::V,sitoa,дӏадехка
1062,binden::V,sitoa,вовшахтаса
1063,stecken::V,pistää,чудахийта
1064,brechen::V,murtaa,кагдан
1065,klopfen::V,koputtaa,детта
1066,klopfen::V,kolkuttaa,детта
1067,hauen::V,lyödä,етта
1068,kleben::V,liimata,тӏелато
1069,reiben::V,hieroa,хьекхо
1070,reiben::V,hangata,хьекхо
1071,streichen::V,sivellä,тlехьакха
1072,schleifen::V,hioa,ирдан
1073,schneiden::V,leikata,ларга
1074,rütteln::V,ravistaa,лесто
1075,schütteln::V,pudistaa,лесто
1076,schwenken::V,heiluttaa,лесто
1077,schütten::V,kaataa,дотта
1078,füllen::V,täyttää,дуза
1079,einwickeln::V,kääriä,хьарчо
1080,tragen::V,kantaa,дахьа
1081,schleppen::V,raahata,ийзо
1082,ziehen::V,vetää,озо
1083,aufbewahren::V,säilyttää,ӏалашдан
1084,werfen::V,viskata,кхосса
1085,fangen::V,napata,леца
1086,fangen::V,ottaa kiinni,леца
1087,packen::V,tarttua,леца
1088,verstecken::V,kätkeä,къайладаккха
1089,verstecken::V,piilottaa,къайладаккха
1090,teilen::V,jakaa,декъа
1091,schicken::V,lähettää,дӏадахьийта
1092,bringen::V,viedä,дан
1093,hinzufügen::V,lisätä,тӏетоха
1094,bekommen::V,saada,даккха
1095,erhalten::V,saada,даккха
1096,nehmen::V,ottaa,схьаэца
1097,wählen::V,valita,харжа
1098,auswählen::V,valikoida,харжа
1099,bewahren::V,säilyttää,lалашдан
1100,behindern::V,estää,новкъарло ян
1101,verderben::V,pilata,талхо
1102,verderben::V,turmella,талхо
1103,beschädigen::V,vioittaa,дохо
1104,beschädigen::V,vahingoittaa,дохо
1105,zerbrechen::V,rikkoa,дохо
1106,zerbrechen::V,rikkoa,кагдан
1107,zerreißen::V,repiä rikki,хадо
1108,zerreißen::V,repiä palasiksi,хадо
1109,zerstören::V,hävittää,дохо
1110,zerstören::V,hävittää,кагдан
1111,verbrennen::V,polttaa,даго
1112,geben::V,antaa,яла
1113,reichen::V,ojentaa,дӏадала
1114,reichen::V,ojentaa,дӏакховдо
1115,schenken::V,lahjoittaa,совгӏат дан
1116,versprechen::V,luvata,ваӏда дан
1117,wünschen::V,toivottaa,лаа
1118,loben::V,ylistää,хасто
1119,küssen::V,suudella,оба яккха
1120,wiegen::V,tuudittaa,тахка
1121,wiegen::V,keinuttaa,тахка
1122,zudecken::V,peittää,тӏетаса
1123,wecken::V,herättää,самадаккха
1124,zeigen::V,näyttää,гайта
1125,zeigen::V,osoittaa,гайта
1126,führen::V,johdattaa,дига
1127,lehren::V,opettaa,ӏамо
1128,unterrichten::V,opettaa,хьеха
1129,aufziehen::V,kasvattaa,кхио
1130,leiten::V,johtaa,урхалла дан
1131,antreiben::V,hoputtaa,сихдан
1132,lassen::V,antaa,-йта
1133,einladen::V,kutsua,кхайкха
1134,vereinigen::V,yhdistää,цхьаьнатоха
1135,besuchen::V,vierailla,хьажахIотта
1136,treffen::V,tavata,дуьхьалкхета
1137,sich versammeln::V,kokoontua,гулдан
1138,spielen::V,pelata,ловза
1139,spielen::V,leikkiä,ловза
1140,singen::V,laulaa,лакха
1141,tanzen::V,tanssia,хелхадала
1142,sich trennen::V,erota,къаста
1143,verlassen::V,jättää,дита
1144,retten::V,pelastaa,кӏелхьардаккха
1145,bewachen::V,vartioida,ха дан
1146,schützen::V,suojella,лардан
1147,verteidigen::V,puolustaa,лардан
1148,sich schlagen::V,tapella,етта
1149,schießen::V,ampua,детта
1150,siegen::V,voittaa,тола
1151,ärgern::V,ärsyttää,оьгӏаздахийта
1152,schlagen::V,lyödä,тоха
1153,treten::V,potkaista,мийра тоха
1154,stechen::V,pistää,ӏотта
1155,stechen::V,pistää,къовзо
1156,stoßen::V,sysätä,татта
1157,stoßen::V,työntää,татта
1158,stehlen::V,varastaa,лачкъо
1159,stören::V,häiritä,новкъарло ян
1160,belästigen::V,häiritä,сагатдан
1161,verbergen::V,kätkeä,къайладаккха
1162,täuschen::V,harhauttaa,ӏexo
1163,betrügen::V,pettää,ледан
1164,betrügen::V,petkuttaa,ледан
1165,töten::V,tappaa,ден
1166,wohnen::V,asua,даха
1167,arbeiten::V,tehdä työtä,къахьега
1168,arbeiten::V,työskennellä,къахьега
1169,sammeln::V,koota,гулдан
1170,sammeln::V,kerätä,гулдан
1171,pflücken::V,poimia,даха
1172,jagen::V,metsästää,талла
1173,fischen::V,kalastaa,чӏерий леца
1174,fassen::V,pyydystää,лаца
1175,fassen::V,pyydystää,схьалаца
1176,fassen::V,saalistaa,лаца
1177,fassen::V,saalistaa,схьалаца
1178,hüten::V,paimentaa,лардан
1179,treiben::V,ajaa,лахка
1180,anbinden::V,kytkeä,дӏадехка
1181,füttern::V,ruokkia,хӏума яла
1182,melken::V,lypsää,оза
1183,hacken::V,hakata,
1184,gießen::V,kastella,хи тоха
1185,reifen::V,kypsyä,хьекъа
1186,zubereiten::V,valmistaa,кечъян
1187,zubereiten::V,valmistaa,кхача бан
1188,kochen::V,keittää,кхача бан
1189,backen::V,leipoa,датта
1190,braten::V,paistaa,кхарза
1191,umrühren::V,hämmentää,кего
1192,stricken::V,kutoa,
1193,stricken::V,neuloa,
1194,nähen::V,ommella,тега
1195,färben::V,värjätä,басардан
1196,färben::V,värittää,басардан
1197,reinigen::V,puhdistaa,цӏандан
1198,waschen::V,pestä,йила
1199,waschen::V,pestä,йитта
1200,waschen::V,pestä,дӏадайа
1201,abwischen::V,pyyhkiä,дӏадайа
1202,spülen::V,huuhtoa,хи кхарза
1203,fegen::V,pyyhkäistä,нуй хьакха
1204,kehren::V,lakaista,нуй хьакха
1205,baden::V,kylpeä,лийча
1206,sich waschen::V,peseytyä,юьхь йила
1207,ausziehen::V,riisua,духар дӏадаккха
1208,anziehen::V,pukea ylleen,
1209,sich anziehen::V,pukeutua,духа
1210,kämmen::V,kammata,ехк хьакха
1211,schmücken::V,koristaa,хаздан
1212,schmücken::V,kaunistaa,хаздан
1213,sagen::V,sanoa,ала
1214,sprechen::V,puhua,баха
1215,sprechen::V,puhua,мотт бийца
1216,reden::V,keskustella,къамел дан
1217,sich unterhalten::V,jutella,къамел дан
1218,fragen::V,kysyä,хатта
1219,bitten::V,pyytää,деха
1220,erzählen::V,kertoa,дийца
1221,mitteilen::V,ilmoittaa,хаам бан
1222,nennen::V,kutsua,цӏе яккха
1223,nennen::V,nimittää,цӏе яккха
1224,rufen::V,kutsua,кхайкха
1225,prahlen::V,kerskailla,куралла ян
1226,prahlen::V,kerskailla,дозалла дан
1227,übersetzen::V,kääntää,гоч дан
1228,denken::V,miettiä,ойла ян
1229,denken::V,ajatella,ойла ян
1230,glauben::V,uskoa,теша
1231,bemerken::V,huomata,ган
1232,erkennen::V,tunnistaa,довза
1233,begreifen::V,ymmärtää,кхета
1234,verstehen::V,ymmärtää,кхета
1235,lernen::V,oppia,деша
1236,wissen::V,tietää,хаа
1237,sich erinnern an::V,muistaa,дагадан
1238,vergessen::V,unohtaa,дицдала
1239,messen::V,mitata,дуста
1240,zählen::V,laskea,дагардан
1241,rechnen::V,laskea,лара
1242,lesen::V,lukea,еша
1243,malen::V,maalata,сурт дилла
1244,zeichnen::V,piirtää,сурт дилла
1245,zeichnen::V,piirustaa,сурт дилла
1246,schreiben::V,kirjoittaa,яздан
1247,besitzen::V,omistaa,доладан
1248,kaufen::V,ostaa,эца
1249,verkaufen::V,myydä,дохка
1250,bezahlen::V,maksaa,мах бала
1251,zahlen::V,maksaa,мах бала
1252,beherrschen::V,hallita,собаре хила
1253,ertragen::V,kestää,лан
1254,ertragen::V,kestää,сатоха
1255,ertragen::V,kestää,садетта
