,Concept_ID,fa,ady
679,stark::A,قوی,лъэ́ш
680,stark::A,نیرومند,лъэ́ш
681,schwach::A,ضعیف,хъыбэй
682,fett::A,چرب,пщэры́
683,schlank::A,باریک‌اندام,ищыгъэ
684,hübsch::A,قشنگ,дахэ́
685,hübsch::A,خوشگل,дахэ́
686,böse::A,بد,ябгэ
687,dumm::A,احمق,делэ
688,faul::A,لش,шъхьахы́нэ
689,faul::A,تنبل,шъхьахы́нэ
690,fleißig::A,زرنگ,егугъурэ
691,geizig::A,خسیس,тхьацэ
692,klug::A,عاقل,акъылышӏу́
693,klug::A,باهوش,акъылышӏу́
694,geschickt::A,ماهر,ӏэпэӏэсэ́
695,geschickt::A,ماهر,шо́у шӏыгъэ́
696,lieb::A,عزیز,псэм фэд
697,lustig::A,شاد,чэф
698,lustig::A,خوشحال,чэф
699,sanft::A,لطیف,ӏушъа́б
700,hungrig::A,گرسنه,гъаблэ́
701,krank::A,مریض,сыма́дж
702,krank::A,بیمار,сыма́дж
703,nackt::A,لخت,пцӏанэ́
704,nackt::A,برهنه,пцӏанэ́
705,traurig::A,غمگین,нэшхъэй
706,lebendig::A,زنده,
707,gut::A,خوب,дэгъу́
708,schlecht::A,بد,дэи
709,richtig::A,درست,тэрэз
710,schlimm::A,وخيم,щынэгъо
711,wahr::A,درست,шъыпкъэ́
712,wahr::A,حقیقی,шъыпкъэ́
713,alt::A,کهنه,жъы
714,neu::A,نو,кӏэ
715,ehemalig::A,قبلی,-щтыгъэ
716,ehemalig::A,قبلی,-гъэ
717,alt[Lebewesen]::A,پیر,жъы
718,jung::A,جوان,ныбжьыкӏэ́
719,arm::A,فقیر,тхьамы́кӏ
720,reich::A,پولدار,бай
721,reich::A,ثروتمند,бай
722,bekannt::A,آشنا,нэӏуа́с
723,bekannt::A,معلوم,нэӏуа́с
724,berühmt::A,مشهور,цӏэры́ӏу
725,fremd::A,خارجی,хымэ
726,fremd::A,بیگانه,хымэ
727,verschieden::A,مختلف,зэфэшъхьафы
728,verschieden::A,متفاوت,зэфэшъхьафы
729,nah::A,نزدیک,благъэ́
730,fern::A,دور,чыжьэ
731,linker::A,چپ,сэмэ́гу
732,rechter::A,راست,джабгъу
733,anderer::A,دیگر,нэмы́кӏ
734,erster::A,اول,апэр
735,zweiter::A,دوم,я́тӏонэр
736,dritter::A,سوم,ящэнэр
737,letzter::A,آخر,аужыр
738,allein::ADV,تنها,зы
739,auf einmal::ADV,همزمان,ардэдэм
740,auf einmal::ADV,همزمان,асыхьатым
741,zusammen::ADV,باهم,зэгъусэхэ́у
742,lange::ADV,مدت‌ها,бэрэ́
743,lange::ADV,مدت زیادی,бэрэ́
744,plötzlich::ADV,ناگهان,зэкӏэм
745,sofort::ADV,فوراً,ардэдэм
746,sofort::ADV,فوراً,асыхьатым
747,später::ADV,بعدها,нэужым
748,jetzt::ADV,حالا,джы
749,jetzt::ADV,اکنون,джы
750,heute::ADV,امروز,непэ́
751,morgen::ADV,فردا,неу́щы
752,bald::ADV,زود,псынкӏэу
753,bald::ADV,بزودی,псынкӏэу
754,dann::ADV,سپس,нэужым
755,dann::ADV,آنوقت,нэужым
756,gestern::ADV,دیروز,тыгъуа́с
757,einst::ADV,وقتی,зэгорэ́м
758,einst::ADV,زمانی,зэгорэ́м
759,damals::ADV,آنوقت,армэ
760,damals::ADV,آنوقت,ащыгъум
761,damals::ADV,آنزمان,армэ
762,damals::ADV,آنزمان,ащыгъум
763,danach::ADV,بعد,нэужым
764,vorher::ADV,قبلاً,нахьыпэм
765,zuerst::ADV,اول,
766,zuerst::ADV,ابتداء,
767,einmal::ADV,یکدفعه,зэ
768,manchmal::ADV,گاهی,
769,manchmal::ADV,بعضی اوقات,
770,oft::ADV,اغلب,бэрэ
771,immer::ADV,همیشه,ренэ́у
772,niemals::ADV,هرگز,
773,hier::ADV,اینجا,
774,hierhin::ADV,به اینجا,
775,von hier::ADV,از اینجا,
776,dort::ADV,آنجا,модэ
777,dorthin::ADV,به آنجا,модэ́
778,geradeaus::ADV,راست,занкӏэу
779,vorwärts::ADV,جلو,ыпэкӏэ
780,vorwärts::ADV,به پیش,ыпэкӏэ
781,rückwärts::ADV,عقب,ыужыкӏэ́
782,zurück::ADV,پس,ыужыкӏэ́
783,zurück::ADV,عقب,ыужыкӏэ́
784,zurück::ADV,بالعکس,ыужыкӏэ́
785,unten::ADV,زیر,ычӏэкӏэ́
786,unten::ADV,پایین,ычӏэкӏэ́
787,hinab::ADV,به پایین,ычӏэгъы́
788,hinab::ADV,به پایین,ычӏэкӏэ́
789,oben::ADV,بالا,ышъхьагъы
790,hinauf::ADV,به بالا,ышъхьагъыкӏэ
791,überall::ADV,همه‌جا,тыди́
792,überall::ADV,همه‌جا,тыдэкӏи́
793,nicht::ADV,نه,-п
794,nicht::ADV,نه,мы-
795,ein wenig::ADV,کمی,тӏэкӏу
796,kaum::ADV,به سختی,къоды́й
797,sehr::ADV,خیلی,дэд
798,sehr::ADV,بسیار,дэд
799,so::ADV,چنین,ащ фэд
800,so::ADV,چنین,мыщ фэд
801,so::ADV,چنین,джащ фэд
802,so::ADV,اینطور,ащ фэд
803,so::ADV,اینطور,мыщ фэд
804,so::ADV,اینطور,джащ фэд
805,noch::ADV,هنوز,джыри
806,nur::ADV,فقط,ныӏэ́п
807,nur::ADV,تنها,ныӏэ́п
808,schon::ADV,قبلاً,
809,schon::ADV,به این زودی,
810,wieder::ADV,باز,джыри
811,wieder::ADV,دوباره,джыри
812,vergebens::ADV,بیهوده,пкӏэнчъэ́у
813,vor::PRP,در جلوی,пашъхьэ́
814,hinter::PRP,پشت,кӏы́б
815,unter::PRP,تحت,чӏэ-
816,durch::PRP,از وسط,пхыры-
817,durch::PRP,از ميان,пхыры-
818,neben::PRP,کنار,дэжь
819,neben::PRP,پهلوی,дэжь
820,zwischen::PRP,بین,азыфа́гу
821,zwischen::PRP,میان,азыфа́гу
822,wegen::PRP,برای,къы-
823,wegen::PRP,بخاطر,къы-
824,dies::PRN,این,ар
825,das::PRN,آن,а
826,das::PRN,آن,мо
827,alles::PRN,تمام,зэкӏэ́
828,alles::PRN,همه‌چیر,зэкӏэ́
829,ich::PRN,من,сэ
830,du::PRN,تو,о
831,er::PRN,او,ар
832,wir::PRN,ما,тэ
833,ihr::PRN,شما,шъо
834,sie::PRN,آنها,ахэр
835,was::FPRN,چه,сыд
836,wer::FPRN,کی,хэт
837,wo::FADV,کجا,тыдэ́
838,wohin::FADV,بکجا,тыдэ́
839,wie::FADV,چطور,сыдэущтэ́у
840,wie::FADV,چگونه,сыдэущтэ́у
841,warum::FADV,چرا,сыд пае́
842,warum::FADV,برای چه,сыд пае́
843,wieviel::FNUM,چند,тхьапш
844,wieviel::FNUM,چند,сыд фэди́з
845,wieviel::FNUM,چقدر,тхьапш
846,wieviel::FNUM,چقدر,сыд фэди́з
847,eins::NUM,یک,зы
848,zwei::NUM,دو,тӏу
849,drei::NUM,سه,щы
850,vier::NUM,چهار,плӏы
851,fünf::NUM,پنج,тфы
852,sechs::NUM,شش,хы
853,sieben::NUM,هفت,блы
854,acht::NUM,هشت,и
855,neun::NUM,نه,бгъу
856,zehn::NUM,ده,пшӏы
857,elf::NUM,یازده,пшӏыкӏузы́
858,zwölf::NUM,دوازده,пшӏыкӏутӏу
859,zwanzig::NUM,بیست,тӏокӏы́
860,dreißig::NUM,سی,щэкӏы
861,vierzig::NUM,چهل,тӏокӏи́тӏу
862,fünfzig::NUM,پنجاه,шъэны́ыкъу
863,sechzig::NUM,شصت,тӏокӏи́щ
864,siebzig::NUM,هفتاد,тӏокӏищырэ́ пшӏырэ́
865,achtzig::NUM,هشتاد,тӏокӏи́пӏ
866,neunzig::NUM,نود,тӏокӏиилӏырэ́ пшӏырэ́
867,hundert::NUM,صد,шъэ
868,tausend::NUM,هزار,мин
869,und::CNJ,و,ыкӏи
870,oder::CNJ,یا,е
871,stehen::V,ایستادن,ущытын
872,stehen::V,ایستادن,умыхъыен
873,sitzen::V,نشستن,уисын
874,sitzen::V,نشستن,утесын
875,liegen::V,خوابیدن,телъы́н
876,liegen::V,دراز کشیدن,телъы́н
877,hängen::V,آویزان بودن,къыщылэлын
878,hängen::V,آویزان بودن,къыщылэлын щыгъын быхъур
879,werden::V,شدن,хъун
880,passieren::V,گذشتن,къэхъун
881,passieren::V,اتفاق افتادن,къэхъун
882,beginnen::V,شروع شدن,къежьэн
883,beginnen::V,شروع شدن,къыублэн
884,enden::V,تمام شدن,ухы́н
885,wechseln::V,عوض شدن,зэхъожьы́н
886,aufgehen[Sonne]::V,برآمدن,къыкъокӏы́н
887,aufgehen[Sonne]::V,طلوع کردن,къыкъокӏы́н
888,untergehen[Sonne]::V,غروب کردن,къохьан
889,scheinen[Sonne]::V,تابیدن,къепсыи
890,donnern::V,رعد زدن,гъогъон
891,wehen::V,دمیدن,епщэ́н
892,strömen::V,روان شدن,чъэн
893,fließen::V,روان شدن,чъэн
894,sich drehen::V,چرخیدن,зыгъэчэрэгъу́н
895,schwanken::V,خم و راست شدن,хъые́н
896,schwingen::V,تاب خوردن,зыгъэхъые́н
897,schwingen::V,نوسان کردن,зыгъэхъые́н
898,fallen::V,افتادن,къефэхы́н
899,fallen::V,سقوط کردن,къефэхы́н
900,brennen::V,سوزاندن,стын
901,rauchen::V,دود کردن,ӏугъо къикӏын
902,regnen::V,باران آمدن,къещхы́н
903,gefrieren::V,یخ بستن,дыкъын
904,tauen::V,آب شدن,жъун
905,schmelzen::V,آب شدن,ткӏун
906,trocknen::V,خشک شدن,гъушъы́н
907,trocknen::V,خشک شدن,чъэпхъу́н
908,sieden::V,جوشیدن,жъон
909,faulen::V,فاسد شدن,шъун
910,verfaulen::V,پوسیدن,шъун
911,reißen::V,پاره شدن,зэӏэтхъы́н
912,versinken::V,غرق شدن,чӏихьан
913,vergehen::V,گذشتن,блэкӏы́н
914,erscheinen::V,ظاهر شدن,къэлъэгъон
915,verschwinden::V,گم شدن,кӏодыжьы́н
916,verschwinden::V,از بین رفتن,кӏодыжьы́н
917,sinken::V,پایین آمدن,
918,abnehmen::V,کم شدن,къыкӏичын
919,zunehmen::V,زیاد شدن,хэхъо́н
920,steigen::V,بالا رفتن,къежьэн
921,wachsen::V,قد کشیدن,хэхъо́н
922,wachsen::V,قد کشیدن,къэкӏы́н
923,glänzen::V,برق زدن,цӏыу́н
924,funkeln::V,جرقه زدن,жъыу́н
925,lärmen::V,شلوغ کردن,бырсыры́н
926,läuten::V,زنگ زدن,теон
927,klingeln::V,زنگ زدن,теон
928,klirren::V,جرنگ جرنگ صدا کردن,
929,brausen::V,طوفانی بودن,шъуин
930,rauschen::V,خش‌خش کردن,макъэ гъэӏун
931,klingen::V,صدا دادن,къыхэӏукӏын
932,bellen::V,عوعو کردن,хьакъу́н
933,heulen::V,زوزه کشیدن,быун
934,blasen::V,فوت کردن,епщэ́н
935,pfeifen::V,سوت زدن,шъуин
936,schreien::V,فریاد زدن,куо́н
937,schreien::V,فریاد زدن,кӏыи́н
938,stöhnen::V,نالیدن,щэӏун
939,zittern::V,لرزیدن,кӏэзэзын
940,leben::V,زیستن,псэу́н
941,leben::V,زندگی کردن,псэу́н
942,geboren werden::V,متولد شدن,къэхъун
943,atmen::V,تنفس کردن,жьы къэщэ́н
944,trinken::V,نوشیدن,ешъо́н
945,essen::V,خوردن,шхын
946,schlucken::V,بلعیدن,бдырыин
947,schlucken::V,قورت دادن,бдырыин
948,müde werden::V,خسته شدن,пшъын
949,einschlafen::V,خواب رفتن,хэчъыен
950,schlafen::V,خوابیدن,чъые́н
951,aufwachen::V,از خواب بیدار شدن,къэущы́н
952,aufstehen::V,بیدار شدن,уцу́н
953,sich erholen::V,استراحت کردن,зыгъэпсэфын
954,krank werden::V,مریض شدن,сымаджэ́ хъун
955,krank sein::V,بیمار بودن,сымэджэ́н
956,schmerzen::V,درد کردن,сымэджэ́н
957,husten::V,سرفه کردن,пскэ́н
958,genesen::V,بهبود یافتن,хъужьын
959,sterben::V,مردن,лӏэн
960,umkommen::V,کشته شدن,хэкӏодэн
961,sich bewegen::V,حرکت کردن,хъые́н
962,sich rühren::V,تکان خوردن,хъые́н
963,sich erheben::V,برخواستن,къэтэджын
964,sich setzen::V,نشستن,тӏысы́н
965,hinfallen::V,زمین خوردن,ебэджы́н
966,laufen::V,پیاده رفتن,кӏон
967,schreiten::V,قدم زدن,кӏон
968,spazierengehen::V,گردش رفتن,къэкӏухьэн
969,eilen::V,شتاب کردن,гузэжъон
970,sich beeilen::V,عجله کردن,гуӏэ́н
971,sausen::V,صفیر کشیدن,псынкӏэ́у чъэн
972,rennen::V,دویدن,чъэн
973,springen::V,پریدن,пкӏэн
974,klettern::V,بالا رفتن,дэцохъоен
975,schaukeln::V,تاب خوردن,уешӏэн
976,kriechen::V,خزیدن,цохъо́н
977,schwimmen::V,شنا کردن,есы́н
978,tauchen::V,غواصی کردن,зычӏэгъэо́н
979,rudern::V,پارو زدن,къошъо бэщкӏэ фын
980,fahren::V,سواره رفتن,кӏон
981,fliegen::V,پریدن,быбы́н
982,gehen::V,رفتن,кӏон
983,weggehen::V,رفتن,ӏукӏын
984,abfahren::V,حرکت کردن,ежьэн
985,anhalten::V,ایست کردن,къэуцу́н
986,hineingehen::V,داخل شدن,ихьан
987,eintreten::V,وارد شدن,чӏэхьан
988,kommen::V,آمدن,къэкӏо́н
989,ankommen::V,رسیدن,къэсы́н
990,zurückkommen::V,برگشتن,гъэзэжьын
991,bleiben::V,ماندن,къэнэ́н
992,warten::V,منتظر بودن,пэплъэ́н
993,erwarten::V,انتظار داشتن,ежэн
994,suchen::V,جستجو کردن,лъыхъу́н
995,finden::V,یافتن,къэгъоты́н
996,finden::V,یافتن,къыхэгъэщы́н
997,finden::V,پیدا کردن,къэгъоты́н
998,finden::V,پیدا کردن,къыхэгъэщы́н
999,versuchen::V,سعی کردن,пылъы́н
1000,versuchen::V,کوشش کردن,пылъы́н
1001,vorbereiten::V,آماده کردن,гъэхьазыры́н
1002,lieben::V,عاشق بودن,шӏу плъэгъу́н
1003,mögen::V,میل داشتن,шӏу плъэгъу́н
1004,mögen::V,دوست داشتن,шӏу плъэгъу́н
1005,lachen::V,خندیدن,щхын
1006,rühren::V,به رقت آوردن,гур гъэузын
1007,weinen::V,گریه کردن,гъын
1008,schimpfen::V,فحاشی کردن,хъонэн
1009,sich ärgern::V,ناراحت شدن,губжы́н
1010,sich fürchten::V,واهمه کردن,щынэ́н
1011,fürchten::V,ترسیدن,щынэ́н
1012,fliehen::V,گریختن,
1013,flüchten::V,فرار کردن,
1014,sehen::V,دیدن,льэгъу́н
1015,anschauen::V,نگاه کردن,плъэн
1016,anschauen::V,نگاه کردن,еплъы́н
1017,ansehen::V,تماشا کردن,плъэн
1018,hören::V,شنیدن,зэхэхын
1019,zuhören::V,گوش دادن,дэӏо́н
1020,probieren::V,چشیدن,хэӏэн
1021,riechen::V,بوییدن,пэмэ́н
1022,riechen::V,بو کردن,пэмэ́н
1023,fühlen::V,احساس کردن,зэхэпшӏэн
1024,scheinen::V,بنظر آمدن,уащыхъу́н
1025,scheinen::V,بنظر آمدن,уашӏошӏы́н
1026,zu sehen sein::V,دیده شدن,зэрэлъэгъу́н
1027,vernehmen::V,شنیدن,зэхэхын
1028,frieren::V,سرد بودن,дыкъын
1029,frieren::V,سرد بودن,пӏыкӏэн
1030,frieren::V,سرد بودن,чъыӏэ́ лӏэн
1031,tun::V,کردن,шӏын
1032,können::V,توانستن,лъэкӏы́н
1033,wollen::V,خواستن,фэе́н
1034,anfangen::V,شروع کردن,ублэн
1035,beenden::V,تمام کردن,ухы́н
1036,beenden::V,پایان دادن,ухы́н
1037,aufhören::V,دست کشیدن,щыгъэтын
1038,gelingen::V,موفق شدن,хъун
1039,geraten::V,نتیجه دادن,
1040,öffnen::V,گشودن,ӏухы́н
1041,öffnen::V,باز کردن,ӏухы́н
1042,schließen::V,بستن,игъэсэн
1043,schließen::V,قفل کردن,игъэсэн
1044,stellen::V,گذاردن,бгъэуцун
1045,setzen::V,نشاندن,гъэтӏысы́н
1046,legen::V,گذاشتن,хэлъхьа́н
1047,berühren::V,دست زدن,эӏэн
1048,berühren::V,دست زدن,нэсын
1049,berühren::V,لمس کردن,эӏэн
1050,berühren::V,لمس کردن,нэсын
1051,verbinden::V,وصل کردن,зэхэпхэ́н
1052,verbinden::V,وصل کردن,пхын
1053,bedecken::V,پوشاندن,техъо́н
1054,aufhängen::V,آویختن,пылъэ́н
1055,anzünden::V,سوزاندن,хэгъэнэ́н
1056,aufheben::V,برداشتن,
1057,aufheben::V,بلند کردن,
1058,zurücklassen::V,گذاشتن,къэгъэнэ́н
1059,verlieren::V,گم کردن,чӏэ́нэн
1060,verlieren::V,گم کردن,шӏокӏоды́н
1061,fallen lassen::V,انداختن,чӏэунэн
1062,fallen lassen::V,انداختن,пӏэпызын
1063,machen::V,کردن,шӏын
1064,machen::V,ساختن,шӏын
1065,herstellen::V,ساختن,шӏы́н
1066,herstellen::V,تولید کردن,шӏы́н
1067,bauen::V,ساختن,шӏы́н
1068,bauen::V,بنا کردن,шӏы́н
1069,reparieren::V,درست کردن,дыжьы́н
1070,reparieren::V,تعمیر کردن,дыжьы́н
1071,verbessern::V,بهتر کردن,нахьышӏу пшӏын
1072,verbessern::V,بهتر کردن,нахь дэгъу пшӏын
1073,ändern::V,تغییر دادن,зэблэхъу́н
1074,graben::V,کندن,тӏын
1075,graben::V,گود کردن,тӏын
1076,beugen::V,کج کردن,
1077,biegen::V,خم کردن,уфэн
1078,drehen::V,چرخاندن,гъэчэрегъу́
1079,wenden::V,برگرداندن,пӏонтӏэн
1080,wenden::V,برگرداندن,бгъэзэн
1081,wenden::V,برگرداندن,уӏубын
1082,umdrehen::V,برگرداندن,
1083,heben::V,برداشتن,ӏэты́н
1084,hochheben::V,برآوردن,ӏэты́н
1085,hochheben::V,بلند کردن,ӏэты́н
1086,ergreifen::V,گرفتن,къэубыты́н
1087,halten::V,نگاه داشتن,ӏыгъы́н
1088,drücken::V,فشار دادن,тэӏункӏэн
1089,drücken::V,فشار آوردن,тэӏункӏэн
1090,schieben::V,هل دادن,уеӏункӏын
1091,schieben::V,هل دادن,уетӏыргун
1092,kratzen::V,خاریدن,цӏэнтхъун
1093,lecken::V,لیسیدن,бзэи́н
1094,beißen::V,گاز زدن,ецэкъэ́н
1095,abreißen::V,پاره کردن,къичын
1096,abreißen::V,پاره کردن,пытхъын
1097,abschneiden::V,بریدن,пыупкӏын
1098,abschneiden::V,بریدن,гобзыкӏын
1099,abschneiden::V,قطع کردن,пыупкӏын
1100,abschneiden::V,قطع کردن,гобзыкӏын
1101,binden::V,بستن,епхын
1102,stecken::V,فرو کردن,хэсэн
1103,brechen::V,شکستن,зэпыпкӏын
1104,klopfen::V,کوبیدن,теон
1105,hauen::V,زدن,теон
1106,kleben::V,چسباندن,щхэн
1107,reiben::V,مالش دادن,пӏотын
1108,streichen::V,مالیدن,щыфэн
1109,schleifen::V,تیز کردن,гъэчаны́н
1110,schleifen::V,تیز کردن,кӏэлыкӏы́н
1111,schneiden::V,چیدن,бзын
1112,schneiden::V,بریدن,бзын
1113,rütteln::V,لرزاندن,гъэсысын
1114,rütteln::V,تکان دادن,гъэсысын
1115,schütteln::V,تکان دادن,гъэсысын
1116,schwenken::V,تاب دادن,ӏэ шӏын
1117,schütten::V,ریختن,икӏэ́н
1118,füllen::V,پر کردن,из шӏын
1119,einwickeln::V,پیچیدن,кӏоцӏыщыхьа́н
1120,tragen::V,بردن,хьын
1121,tragen::V,حمل کردن,хьын
1122,schleppen::V,کشیدن,пхьын
1123,schleppen::V,کشیدن,плъэшъун
1124,ziehen::V,کشیدن,пкъудыин
1125,ziehen::V,کشیدن,пщэн
1126,ziehen::V,کشیدن,плъэшъун
1127,aufbewahren::V,نگهداری کردن,пӏыгъын
1128,aufbewahren::V,نگهداری کردن,уухъумэн
1129,werfen::V,انداختن,дзын
1130,werfen::V,پرتاب کردن,дзын
1131,fangen::V,گرفتن,къэубыты́н
1132,packen::V,گرفتن,къэубыты́н
1133,verstecken::V,قایم کردن,бгъэбылъын
1134,verstecken::V,پنهان کردن,бгъэбылъын
1135,teilen::V,قسمت کردن,гощы́н
1136,teilen::V,تقسیم کردن,гощы́н
1137,schicken::V,فرستادن,гъахьы́н
1138,schicken::V,ارسال کردن,гъахьы́н
1139,bringen::V,آوردن,къэхьы́н
1140,hinzufügen::V,افزودن,хэгъэхъо́н
1141,hinzufügen::V,اضافه کردن,хэгъэхъо́н
1142,bekommen::V,گرفتن,
1143,erhalten::V,دریافت کردن,
1144,nehmen::V,گرفتن,къытехы́н
1145,nehmen::V,برداشتن,къытехы́н
1146,wählen::V,انتخاب کردن,къыхэхы́н
1147,auswählen::V,برگزیدن,къыхэхы́н
1148,bewahren::V,حفظ کردن,къэухъумэн
1149,bewahren::V,حفاظت کردن,къэухъумэн
1150,behindern::V,مانع بودن,пэрыохъу хъун
1151,verderben::V,از بین بردن,къутэн
1152,beschädigen::V,صدمه زدن,къутэн
1153,zerbrechen::V,شکستن,къутэн
1154,zerreißen::V,دریدن,зэӏэтхъы́н
1155,zerreißen::V,پاره کردن,зэӏэтхъы́н
1156,zerstören::V,خراب کردن,къутэ́н
1157,zerstören::V,ویران کردن,къутэ́н
1158,verbrennen::V,سوزاندن,гъэсты́н
1159,geben::V,دادن,еты́н
1160,reichen::V,دادن,еты́н
1161,schenken::V,هدیه دادن,еты́н
1162,versprechen::V,قول دادن,гъэгугъэ́н
1163,versprechen::V,وعده دادن,гъэгугъэ́н
1164,wünschen::V,آرزو کردن,шӏоигъо́н
1165,loben::V,ستایش کردن,щытхъун
1166,küssen::V,بوسیدن,ебэу́н
1167,wiegen::V,نوسان کردن,гъэхъыен
1168,zudecken::V,پوشاندن,техъо́н
1169,wecken::V,بیدار کردن,къэгъэущы́н
1170,zeigen::V,نشان دادن,гъэлъэгъо́н
1171,führen::V,رهنمائی کردن,щэн
1172,lehren::V,آموختن,егъэджэ́н
1173,lehren::V,آموختن,егъэшӏэн
1174,lehren::V,یاد دادن,егъэджэ́н
1175,lehren::V,یاد دادن,егъэшӏэн
1176,unterrichten::V,درس دادن,егъэджэ́н
1177,unterrichten::V,تدریس کردن,егъэджэ́н
1178,aufziehen::V,تربیت کردن,пӏун
1179,leiten::V,اداره کردن,гъэзекӏон
1180,antreiben::V,عجله دادن,къепфылӏэн
1181,lassen::V,وادار کردن,еты́н
1182,einladen::V,دعوت کردن,къегъэблэгъэн
1183,einladen::V,مهمان کردن,къегъэблэгъэн
1184,vereinigen::V,یکی کردن,зэгогъэхьан
1185,vereinigen::V,متحد کردن,зэгогъэхьан
1186,besuchen::V,دیدار کردن,щыӏэ́н
1187,treffen::V,ملاقات کردن,ӏукӏэ́н
1188,treffen::V,ملاقات کردن,пэгъокӏы́н
1189,sich versammeln::V,جمع شدن,зэхэхьан
1190,spielen::V,بازی کردن,джэгу́н
1191,singen::V,آواز خواندن,орэ́д къэӏо́н
1192,tanzen::V,رقصیدن,къэшъо́н
1193,sich trennen::V,جدا شدن,зэгокӏыжьы́ных
1194,verlassen::V,ترک کردن,бгынэн
1195,verlassen::V,ترک کردن,хэкӏыжьын
1196,retten::V,نجات دادن,къыхэпхыжьын
1197,retten::V,نجات دادن,къэбгъэнэжьын
1198,bewachen::V,حراست کردن,къэгъэгъунэн
1199,schützen::V,حفظ کردن,ухъумэ́н
1200,verteidigen::V,دفاع کردن,къэухъумэн
1201,sich schlagen::V,کتک‌کاری کردن,эзэон
1202,schießen::V,تیر زدن,он
1203,siegen::V,پیروز شدن,текӏо́н
1204,ärgern::V,ناراحت کردن,бгъэгубжын
1205,schlagen::V,زدن,ео́н
1206,schlagen::V,کوبیدن,ео́н
1207,treten::V,لگد زدن,
1208,stechen::V,چاقو زدن,хэӏун
1209,stoßen::V,هل دادن,тӏыро́н
1210,stoßen::V,هل دادن,уеӏункӏын
1211,stehlen::V,دزدیدن,тыгъу́н
1212,stören::V,مزاحم شدن,бгъэгумэкӏын
1213,belästigen::V,زحمت دادن,бгъэгумэкӏын
1214,verbergen::V,پنهان کردن,ушъэфын
1215,täuschen::V,گول زدن,гъэпцӏэ́н
1216,täuschen::V,فریب دادن,гъэпцӏэ́н
1217,betrügen::V,گول زدن,гъэпцӏэ́н
1218,betrügen::V,فریب دادن,гъэпцӏэ́н
1219,töten::V,کشتن,уикӏын
1220,wohnen::V,منزل داشتن,дэсын
1221,wohnen::V,سکونت داشتن,дэсын
1222,arbeiten::V,کار کردن,лэжьэ́н
1223,sammeln::V,جمع کردن,угъои́н
1224,pflücken::V,چیدن,къыпычы́н
1225,jagen::V,شکار کردن,шэкӏон
1226,jagen::V,شکار کردن,ешэкӏон
1227,fischen::V,صید کردن,пцэжъые уешэн
1228,fischen::V,ماهی‌گیری کردن,пцэжъые уешэн
1229,fassen::V,گرفتن,къэубыты́н
1230,hüten::V,چراندن,хэхъо́н
1231,hüten::V,مراقبت کردن,хэхъо́н
1232,treiben::V,راندن,пфын
1233,anbinden::V,متصل کردن,епхын
1234,füttern::V,غذا دادن,гъэшхэ́н
1235,melken::V,دوشیدن,щын
1236,hacken::V,خرد کردن,упкӏэтэн
1237,gießen::V,ریختن,тепкӏэн
1238,reifen::V,رسیدن,игъо хъун
1239,zubereiten::V,طبخ کردن,бгъэхьазырын
1240,zubereiten::V,آماده کردن,бгъэхьазырын
1241,kochen::V,پختن,шӏы́н
1242,kochen::V,آشپزی کردن,шӏы́н
1243,backen::V,پختن,гъэжъэ́н
1244,braten::V,سرخ کردن,гъэжъэ́н
1245,umrühren::V,هم زدن,зэхэгъэкӏухьан
1246,stricken::V,بافتن,хъын
1247,nähen::V,دوختن,дэн
1248,färben::V,رنگ زدن,бгъэлэн
1249,reinigen::V,پاک کردن,укъэбзы́н
1250,reinigen::V,تمیز کردن,укъэбзы́н
1251,waschen::V,شستن,бгыкӏын
1252,abwischen::V,زدودن,лъэкӏы́н
1253,spülen::V,شستن,дэгъэчъыхьан
1254,fegen::V,جارو کردن,пхъэнкӏы́н
1255,kehren::V,جارو کردن,пхъэнкӏы́н
1256,baden::V,شنا کردن,зыгъэпскӏын
1257,baden::V,حمام کردن,зыгъэпскӏын
1258,sich waschen::V,شستشو کردن,зытхьакӏы́н
1259,ausziehen::V,درآوردن,къытехы́н
1260,anziehen::V,پوشیدن,щылъэ́н
1261,sich anziehen::V,لباس پوشیدن,зыфэпэн
1262,kämmen::V,شانه زدن,жьын
1263,schmücken::V,زینت دادن,гъэдэхэ́н
1264,sagen::V,گفتن,къэӏон
1265,sprechen::V,حرف زدن,псэлъэ́н
1266,sprechen::V,صحبت کردن,псэлъэ́н
1267,reden::V,حرف زدن,гущыӏэ́н
1268,reden::V,صحبت کردن,гущыӏэ́н
1269,sich unterhalten::V,گپ زدن,зэдэгущыӏэн
1270,fragen::V,پرسیدن,упчӏэ́н
1271,fragen::V,سؤال کردن,упчӏэ́н
1272,bitten::V,خواهش کردن,лъэӏо́н
1273,bitten::V,درخواست کردن,лъэӏо́н
1274,erzählen::V,نقل کردن,къэпӏотэ́н
1275,erzählen::V,حکایت کردن,къэпӏотэ́н
1276,mitteilen::V,خبر دادن,макъэ егъэӏун
1277,nennen::V,نامیدن,цӏэ фэусы́н
1278,rufen::V,صدا کردن,джэн
1279,prahlen::V,پز آمدن,узыщытхъужьы́н
1280,übersetzen::V,ترجمه کردن,бгъэкӏотэн
1281,denken::V,فکر کردن,егупшысэ́н
1282,glauben::V,باور کردن,уивыхъэ́ телъы́н
1283,glauben::V,عقیده داشتن,уивыхъэ́ телъы́н
1284,bemerken::V,متوجه شدن,гу лъыптэ́н
