,Concept_ID,sah,ca
789,wo::FADV,ханна,on
790,wohin::FADV,ханна,cap a on
791,wie::FADV,хайдах,com
792,warum::FADV,тоҕо,per què
793,wieviel::FNUM,төһө,quant
794,eins::NUM,биир,u
795,zwei::NUM,икки,dos
796,drei::NUM,үс,tres
797,vier::NUM,түөрт,quatre
798,fünf::NUM,биэс,cinc
799,sechs::NUM,алта,sis
800,sieben::NUM,сэттэ,set
801,acht::NUM,аҕыс,vuit
802,neun::NUM,тоҕус,nou
803,zehn::NUM,уон,deu
804,elf::NUM,уон биир,onze
805,zwölf::NUM,уон икки,dotze
806,zwanzig::NUM,сүүрбэ,vint
807,dreißig::NUM,отут,trenta
808,vierzig::NUM,түөрт уон,quaranta
809,fünfzig::NUM,биэс уон,cinquanta
810,sechzig::NUM,алта уон,seixanta
811,siebzig::NUM,сэттэ уон,setanta
812,achtzig::NUM,аҕыс уон,vuitanta
813,neunzig::NUM,тоҕус уонус,noranta
814,hundert::NUM,сүүс,cent
815,tausend::NUM,тыһыынча,mil
816,und::CNJ,да,i
817,und::CNJ,уонна,i
818,und::CNJ,итиэннэ,i
819,oder::CNJ,эбэтэр,o
820,stehen::V,тур,estar de peu
821,sitzen::V,олор,seure
822,liegen::V,сыт,jeure
823,hängen::V,санньылый,penjar
824,werden::V,буол,fer-se
825,werden::V,буол,posar-se
826,passieren::V,буол,succeir
827,beginnen::V,саҕалан,iniciar-se
828,enden::V,бүт,acabar-se
829,enden::V,бүт,terminar-se
830,wechseln::V,уларый,canviar
831,aufgehen[Sonne]::V,ой,sortir
832,untergehen[Sonne]::V,киир,posar-se
833,scheinen[Sonne]::V,сырдат,brillar
834,donnern::V,эт,tronar
835,wehen::V,үр,bufar
836,strömen::V,кутулун,afluir
837,fließen::V,сүүр,fluir
838,sich drehen::V,эргий,girar
839,schwanken::V,биэтэҥнээ,vacil·lar
840,schwingen::V,эйэҥнээ,oscil·lar
841,fallen::V,оҕут,caure
842,fallen::V,оҕут,tombar
843,brennen::V,умай,cremar
844,rauchen::V,буруолаа,fumejar
845,regnen::V,самыырдаа,ploure
846,gefrieren::V,тоҥ,gelar-se
847,tauen::V,ир,fondre's
848,schmelzen::V,уулун,fondre's
849,trocknen::V,куур,assecar-se
850,sieden::V,оргуй,bullir
851,faulen::V,сытый,podrir-se
852,verfaulen::V,сытыйан_хаал,podrir-se
853,reißen::V,хайыт,trencar-se
854,reißen::V,быһытталан,trencar-se
855,versinken::V,тимир,enfonsar-se
856,versinken::V,батылын,enfonsar-se
857,vergehen::V,дьай,passar
858,erscheinen::V,көһүн,aparèixer
859,verschwinden::V,сүт,desaparèixer
860,sinken::V,намтаа,baixar
861,sinken::V,намтаа,descendir
862,abnehmen::V,аччаа,decréixer
863,zunehmen::V,элбээ,augmentar
864,steigen::V,үрдээ,pujar
865,wachsen::V,үүн,créixer
866,glänzen::V,кылбай,brillar
867,glänzen::V,кылбай,resplendir
868,funkeln::V,күлүмнээ,espurnejar
869,funkeln::V,күлүмүрдээ,espurnejar
870,lärmen::V,тыаһаа,fer soroll
871,läuten::V,собуоннаа,sonar
872,klingeln::V,линкинээ,trucar
873,klirren::V,айгырат,dringar
874,brausen::V,сирилээ,rugir
875,rauschen::V,суугунаа,murmurar
876,klingen::V,доргуй,sonar
877,bellen::V,үр,lladrar
878,heulen::V,улуй,udolar
879,blasen::V,үр,bufar
880,pfeifen::V,иһиир,xiular
881,schreien::V,кылан,cridar
882,schreien::V,хаһыытаа,cridar
883,stöhnen::V,ынчыктаа,gemegar
884,zittern::V,титирээ,tremolar
885,zittern::V,дьигиһий,tremolar
886,leben::V,олор,vīure
887,geboren werden::V,төрөө,néixer
888,atmen::V,тыын,respirar
889,trinken::V,ис,beure
890,essen::V,аһаа,menjar
891,schlucken::V,ыйыһын,empassar-se
892,müde werden::V,сылай,cansar-se
893,einschlafen::V,утуйан хаал,adormir-se
894,schlafen::V,утуй,dormir
895,schlafen::V,утуйа сыт,dormir
896,aufwachen::V,уһугун,despertar-se
897,aufstehen::V,тур,llevar-se
898,sich erholen::V,сынньан,descansar
899,krank werden::V,ыарый,posar-se malalt
900,krank sein::V,ыарый,estar malalt
901,krank sein::V,ыарыт,estar malalt
902,schmerzen::V,ыарыт,doldre
903,husten::V,сөтөлүн,tossir
904,genesen::V,көн,recuperar-se
905,sterben::V,өл,morir
906,umkommen::V,өл,perir
907,umkommen::V,оҕут,perir
908,sich bewegen::V,хамсаа,moure's
909,sich rühren::V,хамсаа,moure's
910,sich erheben::V,тур,aixecar-se
911,sich setzen::V,олор,asseure's
912,hinfallen::V,оҕут,caure's
913,laufen::V,хаам,caminar
914,schreiten::V,атыллаа,procedir
915,spazierengehen::V,дьаарбай,passejar
916,eilen::V,тиэтэй,anar corrent
917,sich beeilen::V,ыксаа,afanyar-se
918,sausen::V,элээр,córrer
919,rennen::V,сүүрэкэлээ,córrer
920,springen::V,ой,saltar
921,springen::V,ыстан,saltar
922,klettern::V,ытын,escalar
923,schaukeln::V,эйэҥнээ,gronxar-se
924,schaukeln::V,эйэҥнээ,balancejar-se
925,schaukeln::V,биэрэҥнээ,gronxar-se
926,schaukeln::V,биэрэҥнээ,balancejar-se
927,kriechen::V,сыыл,reptar
928,kriechen::V,сыыл,arrossegar-se
929,schwimmen::V,уһун,nadar
930,schwimmen::V,харбаа,nadar
931,tauchen::V,умус,bussejar
932,tauchen::V,умус,submergir-se
933,rudern::V,эрт,remar
934,fahren::V,айаннаа,anar
935,fliegen::V,көт,volar
936,gehen::V,бар,caminar
937,weggehen::V,бар,anar-se'n
938,abfahren::V,бар,partir
939,anhalten::V,тохтоо,aturar-se
940,hineingehen::V,киир,entrar
941,eintreten::V,киир,entrar
942,kommen::V,кэл,venir
943,ankommen::V,кэл,arribar
944,ankommen::V,тиий,arribar
945,zurückkommen::V,төнүн,tornar
946,bleiben::V,хаал,quedar-se
947,warten::V,көһүт,esperar
948,erwarten::V,күүт,esperar
949,erwarten::V,көһүт,esperar
950,suchen::V,ирдээ,buscar
951,suchen::V,көрдөө,buscar
952,finden::V,бул,trobar
953,versuchen::V,сорун,intentar
954,vorbereiten::V,бэлэмнээ,preparar
955,lieben::V,таптаа,estimar
956,mögen::V,сөбүл,agradar a
957,lachen::V,күл,riure
958,rühren::V,долгут,commoure
959,rühren::V,долгут,emocionar
960,weinen::V,ытаа,plorar
961,schimpfen::V,үөҕүс,renyar
962,sich ärgern::V,кыыһыр,enfadar-se
963,sich ärgern::V,кыйахан,enfadar-se
964,sich fürchten::V,куттан,tenir por
965,sich fürchten::V,дьиксин,tenir por
966,fürchten::V,дьиксин,témer
967,fürchten::V,куттан,témer
968,fliehen::V,күрээ,fugir
969,flüchten::V,күрээ,refugiar-se
970,sehen::V,көр,veure
971,anschauen::V,көр,mirar
972,ansehen::V,көр,mirar
973,hören::V,бил,oir
974,hören::V,иһит,oir
975,zuhören::V,иһит,escoltar
976,probieren::V,боруобалаан көр,provar
977,probieren::V,амсайан көр,provar
978,riechen::V,сытырҕаа,olorar
979,fühlen::V,бил,sentīr
980,scheinen::V,көһүн,semblar
981,zu sehen sein::V,көһүн,poder-se veure
982,vernehmen::V,иһит,percebre
983,frieren::V,тоҥ,tenir fred
984,frieren::V,үлүй,tenir fred
985,tun::V,гын,fer
986,können::V,кыай,poder
987,wollen::V,баҕар,voler
988,anfangen::V,саҕалаа,iniciar
989,beenden::V,бүтэр,acabar
990,aufhören::V,уурай,deixar
991,gelingen::V,сатан,sortir bé
992,geraten::V,баар буолан биэр,sortir
993,geraten::V,баар буола тус,sortir
994,geraten::V,буолан таҕыс,sortir
995,öffnen::V,ас,obrir
996,schließen::V,сап,tancar
997,schließen::V,хатаа,tancar
998,stellen::V,уур,posar
999,stellen::V,уур,col·locar
1000,stellen::V,туруор,posar
1001,stellen::V,туруор,col·locar
1002,setzen::V,туруор,assentar
1003,setzen::V,уур,assentar
1004,legen::V,уур,posar
1005,berühren::V,тыыт,tocar
1006,berühren::V,таарый,tocar
1007,verbinden::V,кэлгий,unir
1008,verbinden::V,кэлгий,connectar
1009,bedecken::V,бүрүй,tapar
1010,bedecken::V,бүрүй,cobrir
1011,aufhängen::V,ыйаа,penjar
1012,anzünden::V,умат,encendre
1013,aufheben::V,өрө тарт,aixecar
1014,zurücklassen::V,бырах,deixar
1015,verlieren::V,сүтэр,pērdre
1016,fallen lassen::V,түһэр,deixar caure
1017,fallen lassen::V,мүлчү тут,deixar caure
1018,machen::V,оҥор,fer
1019,machen::V,оҥоһун,fer
1020,herstellen::V,оҥор,producir
1021,bauen::V,тут,construir
1022,reparieren::V,абырахтаа,reparar
1023,verbessern::V,тупсар,millorar
1024,ändern::V,уларыт,canviar
1025,graben::V,хас,cavar
1026,beugen::V,бокут,doblegar
1027,beugen::V,токурут,doblegar
1028,beugen::V,бүк баттаа,doblegar
1029,biegen::V,иэх,corbar
1030,biegen::V,иэх,arquejar
1031,biegen::V,өҕүлүннэр,corbar
1032,biegen::V,өҕүлүннэр,arquejar
1033,drehen::V,эргит,girar
1034,drehen::V,эргичит,girar
1035,wenden::V,эргилин,girar
1036,umdrehen::V,түҥнэр,voltar
1037,heben::V,көтөх,pujar
1038,heben::V,көтөх,aixecar
1039,hochheben::V,таһаар,aixecar
1040,ergreifen::V,тут,agafar
1041,halten::V,тут,mantenir
1042,drücken::V,ык,prémer
1043,drücken::V,ык,estrènyer
1044,schieben::V,ас,empènyer
1045,kratzen::V,кыһыы,raspar
1046,lecken::V,салаа,llepar
1047,beißen::V,ытыр,mossegar
1048,abreißen::V,быһа тарт,arrencar
1049,abreißen::V,туура тарт,arrencar
1050,abschneiden::V,быс,tallar
1051,abschneiden::V,быһан ыл,tallar
1052,abschneiden::V,быһа баттаа,tallar
1053,binden::V,кэлгий,lligar
1054,stecken::V,батары ас,ficar
1055,brechen::V,тоһут,trencar
1056,klopfen::V,тоҥсуй,trucar
1057,hauen::V,оҕус,picar
1058,hauen::V,оҕус,colpejar
1059,kleben::V,силимнээ,enganxar
1060,reiben::V,аал,fregar
1061,streichen::V,сыбаа,untar
1062,schleifen::V,чочуй,afilar
1063,schleifen::V,чочуй,esmolar
1064,schneiden::V,быс,tallar
1065,rütteln::V,иэҕэҥнэт,sacsejar
1066,schütteln::V,сахсый,agitar
1067,schütteln::V,сахсый,sacsejar
1068,schwenken::V,дайбаа,agitar
1069,schütten::V,кут,abocar
1070,füllen::V,толор,omplir
1071,einwickeln::V,суулаа,embolicar
1072,tragen::V,ит,dur
1073,tragen::V,ит,portar
1074,schleppen::V,сос,arrossegar
1075,ziehen::V,тарт,tirar
1076,ziehen::V,тарт,estirar
1077,aufbewahren::V,уур,conservar
1078,aufbewahren::V,харай,conservar
1079,werfen::V,бырах,llançar
1080,fangen::V,хап,agafar
1081,fangen::V,хап,atrapar
1082,packen::V,тут,engrapar
1083,verstecken::V,саһыар,amagar
1084,teilen::V,үллэр,dividir
1085,schicken::V,ыыт,enviar
1086,bringen::V,аҕал,portar
1087,hinzufügen::V,эп,afegir
1088,bekommen::V,ыл,obtenir
1089,bekommen::V,булун,obtenir
1090,erhalten::V,ыл,rebre
1091,nehmen::V,ыл,prendre
1092,wählen::V,быыбардаа,triar
1093,wählen::V,быыбардаа,elegir
1094,auswählen::V,тал,escollir
1095,auswählen::V,тал,seleccionar
1096,bewahren::V,харай,conservar
1097,behindern::V,мэһэйдээ,impedir
1098,behindern::V,мэһэйдээ,obstaculitzar
1099,verderben::V,буорту гын,espatllar
1100,beschädigen::V,алдьат,danyar
1101,beschädigen::V,алдьат,destrossar
1102,zerbrechen::V,үлтүрүт,trencar
1103,zerreißen::V,хайыта тарт,estripar
1104,zerstören::V,алдьат,destruir
1105,verbrennen::V,уоттаа,cremar
1106,geben::V,биэр,donar
1107,reichen::V,аҕал,passar
1108,schenken::V,бэлэхтээ,regalar
1109,versprechen::V,эрэннэр,prometre
1110,wünschen::V,баҕар,desitjar
1111,loben::V,хайҕаа,elogiar
1112,küssen::V,уураа,fer un petó a
1113,wiegen::V,бигээ,bressolar
1114,zudecken::V,сап,tapar
1115,zudecken::V,сап,cobrir
1116,zudecken::V,бүрүй,tapar
1117,zudecken::V,бүрүй,cobrir
1118,wecken::V,уһугуннар,despertar
1119,zeigen::V,көрдөр,mostrar
1120,zeigen::V,көрдөр,ensenyar
1121,führen::V,салай,guiar
1122,führen::V,салай,conduir
1123,lehren::V,үөрэт,ensenyar
1124,unterrichten::V,үөрэт,ensenyar
1125,aufziehen::V,иит,criar
1126,leiten::V,салай,dirigir
1127,antreiben::V,кыһай,impel·lir
1128,lassen::V,күһэй,fer
1129,einladen::V,ыҥыр,invitar
1130,einladen::V,ыҥыр,convidar
1131,vereinigen::V,холбоо,unir
1132,vereinigen::V,түм,unir
1133,besuchen::V,сырыт,visitar
1134,besuchen::V,сырыт,anar a veure
1135,besuchen::V,билсэ сырыт,visitar
1136,besuchen::V,билсэ сырыт,anar a veure
1137,treffen::V,көрүс,trobar
1138,sich versammeln::V,мүһүн,reunir-se
1139,sich versammeln::V,түмүс,reunir-se
1140,spielen::V,оонньоо,jugar
1141,singen::V,ыллаа,cantār
1142,tanzen::V,үҥкүүлээ,ballar
1143,sich trennen::V,араҕыс,separar-se
1144,verlassen::V,хааллар,deixar
1145,verlassen::V,хааллар,abandonar
1146,retten::V,өрүһүй,salvar
1147,bewachen::V,араҥаччылаа,vigilar
1148,schützen::V,көмүскээ,protegir
1149,verteidigen::V,көмүскээ,defensar
1150,sich schlagen::V,охсус,barallar-se
1151,schießen::V,ытыалаа,tirar
1152,schießen::V,ытыалаа,disparar
1153,siegen::V,хот,vèncer
1154,siegen::V,кыай,vèncer
1155,ärgern::V,кыыһырт,enfadar
1156,schlagen::V,оҕус,pegar
1157,schlagen::V,оҕус,colpejar
1158,treten::V,тэп,donar un cop de peu a
1159,stechen::V,кэй,punxar
1160,stechen::V,кэй,apunyalar
1161,stoßen::V,кэп,empènyer
1162,stoßen::V,үтүрүй,empènyer
1163,stehlen::V,уор,robar
1164,stören::V,мэһэйдээ,molestar
1165,belästigen::V,батар,importunar
1166,verbergen::V,кистээ,amagar
1167,verbergen::V,кистээ,ocultar
1168,täuschen::V,албыннаа,enganyar
1169,betrügen::V,албыннаа,estafar
1170,töten::V,өлөр,matar
1171,wohnen::V,олор,vīure
1172,wohnen::V,олор,habitar
1173,arbeiten::V,үлэлээ,treballar
1174,sammeln::V,мус,col·leccionar
1175,sammeln::V,хомуй,col·leccionar
1176,pflücken::V,үргээ,collir
1177,jagen::V,бултаа,caçar
1178,fischen::V,балыктаа,pescar
1179,fassen::V,тут,atrapar
1180,hüten::V,манаа,pasturar
1181,treiben::V,үүр,arriar
1182,anbinden::V,баай,lligar
1183,füttern::V,аһат,donar menjar a
1184,melken::V,ыа,munyir
1185,hacken::V,кэрт,picar
1186,hacken::V,кэрт,tallar
1187,gießen::V,сиигирт,regar
1188,reifen::V,бус,madurar
1189,zubereiten::V,бэлэмнээ,preparar
1190,kochen::V,буһар,coure
1191,backen::V,буһар,coure al forn
1192,braten::V,хооруй,rostir
1193,braten::V,ыһаарылаа,rostir
1194,braten::V,соркуойдаа,rostir
1195,umrühren::V,былаа,remenar
1196,stricken::V,өр,tricotar
1197,stricken::V,өр,fer punt de mitja
1198,nähen::V,иистэн,cosir
1199,färben::V,кырааскалаа,tenyir
1200,reinigen::V,ыраастаа,netejar
1201,waschen::V,сууй,rentār
1202,abwischen::V,сот,eixugar
1203,spülen::V,сайҕаа,esbandir
1204,fegen::V,сиппий,escombrar
1205,kehren::V,харбаа,escombrar
1206,baden::V,сөтүөлээ,banyar-se
1207,sich waschen::V,суун,rentār-se
1208,ausziehen::V,уһул,treure's
1209,anziehen::V,кэтэрт,posar-se
1210,sich anziehen::V,таҥын,vestir-se
1211,kämmen::V,тараа,pentinar
1212,schmücken::V,симээ,adornar
1213,sagen::V,диэ,dir
1214,sprechen::V,эт,parlar
1215,sprechen::V,саҥар,parlar
1216,reden::V,кэпсэт,parlar
1217,sich unterhalten::V,кэпсэт,conversar
1218,fragen::V,ыйыт,preguntar
1219,bitten::V,көрдөс,demanar
1220,erzählen::V,кэпсээ,contar
1221,erzählen::V,кэпсээ,explicar
1222,erzählen::V,сэһэргээ,contar
1223,erzählen::V,сэһэргээ,explicar
1224,mitteilen::V,биллэр,comunicar
1225,nennen::V,ааттаа,nomenar
1226,rufen::V,ыҥыр,cridar
1227,prahlen::V,чабылан,lloar-se
1228,prahlen::V,чабылан,jactar-se
1229,prahlen::V,киһиргээ,lloar-se
1230,prahlen::V,киһиргээ,jactar-se
1231,übersetzen::V,тылбаастаа,traduir
1232,denken::V,санаа,pensar
1233,denken::V,толкуйдаа,pensar
1234,glauben::V,итэҕэй,creure
1235,bemerken::V,бэлиэтээ,notar
1236,erkennen::V,бил,reconèixer
1237,begreifen::V,өйдөө,comprendre
1238,verstehen::V,өйдөө,entendre
1239,lernen::V,үөрэн,aprendre
1240,wissen::V,бил,saber
1241,sich erinnern an::V,аҕын,recordar
1242,vergessen::V,умун,oblidar
1243,messen::V,кэмнээ,mesurar
1244,messen::V,кээмэйдээ,mesurar
1245,zählen::V,аах,comptar
1246,rechnen::V,аах,calcular
1247,lesen::V,аах,llegir
1248,malen::V,уруһуйдаа,pintar
1249,zeichnen::V,уруһуйдаа,dibuixar
1250,schreiben::V,суруй,escrīure
1251,besitzen::V,баһылаа,posseir
1252,kaufen::V,атыылас,comprar
1253,verkaufen::V,атыылаа,vendre
1254,bezahlen::V,төлөө,pagar
1255,zahlen::V,төлөө,pagar per
1256,beherrschen::V,баһылаа,dominar
1257,ertragen::V,тулуй,aguantar
