,Concept_ID,hy,av
705,wahr::A,իրական,битӏараб
706,alt::A,հին,басрияб
707,neu::A,նոր,цӏияб
708,ehemalig::A,նախկին,цебе́госеб
709,alt[Lebewesen]::A,ծեր,хераб
710,alt[Lebewesen]::A,պառավ,хераб
711,jung::A,մատաղ,тӏинчӏаб
712,jung::A,մատաղ,гӏолохъанаб
713,arm::A,աղքատ,пакъираб
714,reich::A,հարուստ,бечедаб
715,bekannt::A,ծանոթ,лъалеб
716,berühmt::A,հայտնի,машгьураб
717,berühmt::A,հռչակավոր,машгьураб
718,fremd::A,օտար,чияр
719,verschieden::A,տարբեր,батӏи-батӏияб
720,nah::A,մոտ,гӏагарда бугеб
721,nah::A,մերձ,гӏагарда бугеб
722,fern::A,հեռավոր,рикӏкӏадаб
723,linker::A,ձախ,квегӏаб
724,rechter::A,աջ,кваранаб
725,anderer::A,այլ,батӏияб
726,anderer::A,ուրիշ,батӏияб
727,erster::A,առաջին,тӏоцебесеб
728,zweiter::A,երկրորդ,кӏиабилеб
729,dritter::A,երրորդ,лъабабилеб
730,letzter::A,վերջին,ахирисеб
731,allein::ADV,միայնակ,ялгъузго
732,auf einmal::ADV,միասնաբար,цихӏинтӏаго
733,zusammen::ADV,միասին,цойида
734,zusammen::ADV,իրար հետ,цойида
735,lange::ADV,երկար ժամանակ,
736,plötzlich::ADV,հանկարծ,цойидасанго
737,sofort::ADV,իսկույն,гьебсагӏат
738,später::ADV,ավելի ուշ,
739,später::ADV,հետո,
740,jetzt::ADV,այժմ,гьанже
741,heute::ADV,այսօր,жакъа
742,morgen::ADV,վաղը,метер
743,bald::ADV,շուտով,гьабсагӏаталъ
744,dann::ADV,ապա,цинги
745,dann::ADV,հետո,цинги
746,gestern::ADV,երեկ,сон
747,einst::ADV,հին ատեն,цин
748,damals::ADV,ատէնին,гьебмехалъ
749,damals::ADV,ատէնին,гьебмехалда
750,danach::ADV,ապա,цинги
751,danach::ADV,ապա,хадуса
752,danach::ADV,այն ժամանակ,цинги
753,danach::ADV,այն ժամանակ,хадуса
754,vorher::ADV,առաջ,цебе
755,zuerst::ADV,նախ,тӏоцебе
756,einmal::ADV,մի անգամ,цинцӏул
757,einmal::ADV,մի անգամ,цихӏин
758,einmal::ADV,մի անգամ,цоцӏул
759,manchmal::ADV,երբեմն,олоцӏул
760,oft::ADV,հաճախ,гӏемерго
761,immer::ADV,միշտ,кидаго
762,niemals::ADV,երբեք,киданиги
763,hier::ADV,այստեղ,аниб
764,hierhin::ADV,այստեղ,анибехун
765,von hier::ADV,այդտեղից,гьаниса
766,dort::ADV,այնտեղ,гьениб
767,dorthin::ADV,այնտեղ,гьадаба
768,geradeaus::ADV,ուղիղ,битӏутӏа
769,vorwärts::ADV,առաջ,цебехун
770,rückwärts::ADV,դեպի ետ,нахъ-нахъ
771,zurück::ADV,ետ,нахъе
772,unten::ADV,ներքեւում,ахакь
773,unten::ADV,ներքեւում,гъоркь
774,hinab::ADV,ներքեւ,эхебе
775,oben::ADV,վերեւում,тӏад
776,oben::ADV,վերեւում,тӏадехун
777,hinauf::ADV,վերեւ,эхеде
778,überall::ADV,ամենուր,кибго
779,nicht::ADV,չէ,
780,ein wenig::ADV,մի քիչ,дагьабго
781,kaum::ADV,հազիվ,хӏалалъ
782,sehr::ADV,շատ,кутакалда
783,so::ADV,այդպես,гьедин
784,noch::ADV,դեռ,жеги
785,nur::ADV,միայն,гӏӣцӏго
786,schon::ADV,արդեն,
787,wieder::ADV,նորից,на́хъеги
788,wieder::ADV,դարձյալ,на́хъеги
789,vergebens::ADV,իզուր,чӏалгӏаде
790,vor::PRP,դիմացը,цебе
791,hinter::PRP,ետեւը,хадуса
792,unter::PRP,տակ,ахакь
793,unter::PRP,տակ,гъоркь
794,durch::PRP,միջով,
795,neben::PRP,քովը,аскӏо
796,zwischen::PRP,միջեւ,гьоркьоб
797,wegen::PRP,պատճառով,гьелда
798,wegen::PRP,շնորհից,гьелда
799,dies::PRN,սա,гьаб
800,dies::PRN,սա,гьеб
801,dies::PRN,այս,гьаб
802,dies::PRN,այս,гьеб
803,das::PRN,դա,доб
804,das::PRN,այդ,доб
805,alles::PRN,ամեն ինչ,
806,ich::PRN,ես,дун
807,du::PRN,դու,дуца
808,er::PRN,նա,доб
809,wir::PRN,մենք,ниж
810,ihr::PRN,դուք,нуж
811,sie::PRN,նրանք,дол
812,sie::PRN,նրանք,эл
813,was::FPRN,ինչ,щиб
814,wer::FPRN,ով,щиб
815,wo::FADV,ուր,киб
816,wo::FADV,ուր,кибехун
817,wo::FADV,որտեղ,киб
818,wo::FADV,որտեղ,кибехун
819,wohin::FADV,դեպի ուր,кибехун
820,wie::FADV,ինչպես,кин
821,warum::FADV,ինչու,щай
822,wieviel::FNUM,որչափ,кигӏан
823,eins::NUM,մեկ,цо
824,zwei::NUM,երկու,кӏиго
825,drei::NUM,երեք,лъабго
826,vier::NUM,չորս,ункъо
827,fünf::NUM,հինգ,щуго
828,sechs::NUM,վեց,анлъго
829,sieben::NUM,յոթ,анкьго
830,acht::NUM,ութ,микьго
831,neun::NUM,ինը,ичӏго
832,zehn::NUM,տասը,анцӏго
833,elf::NUM,տասնմեկ,анцӏила цо
834,zwölf::NUM,տասներկու,кӏиго-анцӏила
835,zwanzig::NUM,քսան,къого
836,dreißig::NUM,երեսուն,лъеберго
837,vierzig::NUM,քառասուն,кӏикъого
838,fünfzig::NUM,հիսուն,кӏикъо́ялда анцӏго
839,sechzig::NUM,վաթսուն,лъабкъого
840,siebzig::NUM,յոթանասուն,лъабкъо́ялда анцӏго
841,achtzig::NUM,ութսուն,ункъого
842,neunzig::NUM,իննսուն,ункъоялда а́нцӏила
843,hundert::NUM,հարյուր,нусго
844,tausend::NUM,հազար,азарго
845,und::CNJ,ու,ва
846,und::CNJ,ու,-ги
847,oder::CNJ,կամ,ялъуни
848,stehen::V,կանգնել,бахъунчӏезе
849,sitzen::V,նստել,гӏодов чӏезе
850,liegen::V,ստել,бегизе
851,hängen::V,կախվել,базе
852,werden::V,դառնալ,бахъине
853,passieren::V,պատահել,лъугьине
854,passieren::V,պատահել,лъугьа-бахъине
855,beginnen::V,սկսվել,байбихьизе
856,enden::V,վերջանալ,лъугӏизе
857,wechseln::V,փոխվել,хиса-басизе
858,wechseln::V,փոխվել,хисизе
859,aufgehen[Sonne]::V,բարձրանալ,баккизе
860,aufgehen[Sonne]::V,ելնել ,баккизе
861,untergehen[Sonne]::V,մտնել,щинкӏизе
862,scheinen[Sonne]::V,շողալ,къалъ-къалъизе
863,scheinen[Sonne]::V,փայլել,къалъ-къалъизе
864,donnern::V,որոտալ,гъугъазе
865,wehen::V,փչել,пуйзе
866,strömen::V,հոսել,чвахизе
867,fließen::V,հոսել,чвахизе
868,sich drehen::V,պտտվել,сверизе
869,schwanken::V,տատանվել,хьвагӏезе
870,schwanken::V,տատանվել,багъа-бачаризе
871,schwingen::V,ճոճվել,щвартӏезе
872,fallen::V,ընկնել,бортизе
873,brennen::V,այրվել,рекӏине
874,rauchen::V,ծխել,кӏкӏуй буризе
875,regnen::V,անձրեւ գալ,базе
876,gefrieren::V,սառչել,гӏу́низе
877,tauen::V,լկիլ,биаризе
878,schmelzen::V,հալիլ,биине
879,trocknen::V,չորանալ,бакъвазе
880,sieden::V,եռալ,гьалдезе
881,faulen::V,փտել,махӏцине
882,verfaulen::V,նեխել,туризе
883,reißen::V,պատռվել,бихъизе
884,reißen::V,ճղվել,бихъизе
885,versinken::V,սուզվել,гъанкъизе
886,vergehen::V,անցնել ,базе
887,vergehen::V,անցնել ,бахъизе
888,vergehen::V,անցնել ,ине
889,erscheinen::V,հայտնվել,баккизе
890,erscheinen::V,երեւալ,баккизе
891,verschwinden::V,անհետանալ,къине
892,verschwinden::V,անհետանալ,билизе
893,sinken::V,ընկնել,гӏодо́бе ккезе
894,abnehmen::V,փոքրանալ,тӏаса камизе
895,zunehmen::V,մեծանալ,гӏемерлъизе
896,steigen::V,բարձրանալ,бахине
897,wachsen::V,աճել,кӏодолъизе
898,glänzen::V,նշուլել,цӏвакизе
899,glänzen::V,փայլիլ,цӏвакизе
900,funkeln::V,փայլատակել,паркъезе
901,lärmen::V,աղմուկ հանել,хъудизе
902,lärmen::V,աղմուկ հանել,чӏиргъдизе
903,läuten::V,զնգալ,кьабизе
904,klingeln::V,զնգալ,кьабизе
905,klirren::V,զնգզնգալ,зваргъизе
906,brausen::V,մոլեգնել,гьалаглъизе
907,rauschen::V,սոսափել,шуршудизе
908,klingen::V,հնչել,бахъине
909,bellen::V,հաչել,гъанчдезе
910,heulen::V,ոռնալ ,рурудизе
911,blasen::V,փչել ,гьохьизе
912,pfeifen::V,սուլել,гьещтӏезе
913,schreien::V,գոռալ ,ахӏизе
914,schreien::V,գոռալ ,ахӏдезе
915,stöhnen::V,տնքալ,зигардизе
916,zittern::V,դողալ,дарран
917,zittern::V,դողալ,гьаргьадизе
918,leben::V,ապրել,бетӏербахъизе
919,geboren werden::V,ծնվել,лъугьине
920,atmen::V,շնչել,хӏухьел биччазе
921,trinken::V,խմել,гьекъезе
922,essen::V,ուտել,квине
923,essen::V,ուտել,кваназе
924,schlucken::V,կլանել,кӏкӏвине
925,schlucken::V,կլանել,къулчӏизе
926,schlucken::V,կուլ տալ,кӏкӏвине
927,schlucken::V,կուլ տալ,къулчӏизе
928,müde werden::V,հոգնել,сваказе
929,einschlafen::V,քուն մտնել,кьижизе
930,einschlafen::V,քուն մտնել,гъапуллъизе
931,schlafen::V,քնել,кьижизе
932,aufwachen::V,արթննալ,бигьине
933,aufstehen::V,ելլել,бахъине
934,aufstehen::V,ելլել,тӏадебахъине
935,sich erholen::V,հանգստանալ,хьи бахъизе
936,sich erholen::V,հանգստանալ,хӏалхьи гьабизе
937,krank werden::V,հիւանդանալ,унтизе
938,krank sein::V,հիվանդ լինել,унтизе
939,schmerzen::V,ցավել,унтизе
940,husten::V,հազալ,хъегӏизе
941,genesen::V,ապաքինվել,лъилъизе
942,sterben::V,մեռնել,хвезе
943,sterben::V,վախճանվել,хвезе
944,umkommen::V,կործանվել,гьалаглъизе
945,sich bewegen::V,ընթանալ,багъаризе
946,sich bewegen::V,ընթանալ,багъаргъизе
947,sich rühren::V,շարժվել,багъаризе
948,sich erheben::V,կանգնել,тӏадебахъине
949,sich erheben::V,կանգնել,бахъине
950,sich erheben::V,վեր կենալ,тӏадебахъине
951,sich erheben::V,վեր կենալ,бахъине
952,sich setzen::V,նստել,гӏодов чӏезе
953,hinfallen::V,ընկնել,щапизе
954,laufen::V,քայլել,хьвадизе
955,schreiten::V,ճեմել,чӏезе
956,spazierengehen::V,շրջագայել,тира-сверизе
957,eilen::V,շտապել,ракӏхӏалакине
958,eilen::V,շտապել,дуризе
959,sich beeilen::V,շտապել ,дуризе
960,sich beeilen::V,շտապել ,гӏедегӏизе
961,sausen::V,սլանալ,тӏуризе
962,rennen::V,վազել,бекеризе
963,springen::V,ցատկել,кӏанцӏизе
964,klettern::V,մագլցել,хархадизе
965,schaukeln::V,ճոճվել,гьерщезе
966,schaukeln::V,օրորվել,гьерщезе
967,kriechen::V,սողալ,хъурщизе
968,schwimmen::V,լողալ,лъедезе
969,tauchen::V,սուզվել,букъардизе
970,rudern::V,թիավարել,хазе
971,fahren::V,ընթանալ,ине
972,fliegen::V,թռչել,боржине
973,gehen::V,գնալ,ине
974,weggehen::V,հեռանալ,ине
975,abfahren::V,ճանապարհվել,къокъине
976,anhalten::V,կանգնել,чӏезе
977,anhalten::V,կանգնել,тархъизе
978,anhalten::V,կանգնել,лъалхъизе
979,hineingehen::V,մտնել,тӏаделъугьине
980,eintreten::V,մտնել,лъугьине
981,kommen::V,գալ,бачӏине
982,ankommen::V,ժամանել,щвезе
983,ankommen::V,ժամանել,тӏадебачӏине
984,zurückkommen::V,վերադառնալ,тадбуссине
985,zurückkommen::V,վերադառնալ,тӏадбуссине
986,bleiben::V,մնալ,чӏезе
987,bleiben::V,մնալ,хутӏизе
988,warten::V,սպասել,чӏезе
989,erwarten::V,սպասել,балагьизе
990,suchen::V,որոնել,балагьизе
991,finden::V,գտնել,батизе
992,versuchen::V,փորձել,хӏалбихьизе
993,vorbereiten::V,պատրաստել,хӏадурлъизабизе
994,lieben::V,սիրել,балай бегьизе
995,mögen::V,հավանել,бокьизе
996,mögen::V,սիրել,бокьизе
997,lachen::V,ծիծաղել,белъизе
998,rühren::V,հուզել,
999,weinen::V,լալ,гӏодизе
1000,schimpfen::V,տրտնջալ,гъанчдезе
1001,schimpfen::V,քրթմնջել,гъанчдезе
1002,sich ärgern::V,զայրանալ,вагъизе
1003,sich ärgern::V,զայրանալ,ццида́хине
1004,sich fürchten::V,վախնալ,хӏинкъизе
1005,fürchten::V,վախենալ,беркъазе
1006,fürchten::V,վախենալ,хӏинкъа-къазе
1007,fliehen::V,փախչել,лъутизе
1008,flüchten::V,փախչել,лъутизе
1009,sehen::V,տեսնել,бихьизе
1010,anschauen::V,դիտել,бертӏамизе
1011,anschauen::V,դիտել,балагьизе
1012,ansehen::V,նայել,бала-гъалагьизе
1013,hören::V,լսել,рагӏизе
1014,zuhören::V,ունկնդրել,гӏенеккизе
1015,probieren::V,համը տեսել,кӏалдиб хъва́зе
1016,probieren::V,համը տեսել,чӏамизе
1017,riechen::V,հոտ առնել,су́нтӏизе
1018,fühlen::V,զգալ,чӏвазе
1019,scheinen::V,երեւալ,
1020,zu sehen sein::V,երեւալ,бихьизе
1021,vernehmen::V,իմանալ ,рагӏизе
1022,frieren::V,մրսել,цӏорозе
1023,tun::V,անել,гьабизе
1024,können::V,կարողանալ,кӏвезе
1025,können::V,կարողանալ,лъазе
1026,wollen::V,ուզել,бокьизе
1027,wollen::V,ցանկանալ,бокьизе
1028,anfangen::V,սկսել,байбихьизе
1029,beenden::V,վերջացնել,тӏубазабизе
1030,beenden::V,վերջացնել,лъугӏизабизе
1031,aufhören::V,դադարել,бахъизе
1032,gelingen::V,հաջողվել,бахъизе
1033,gelingen::V,գլուխ գալ,бахъизе
1034,geraten::V,ստացվել,бахъизе
1035,öffnen::V,բաց անել,рагьизе
1036,schließen::V,փակել ,къазе
1037,stellen::V,դնել,чӏвазе
1038,setzen::V,նստեցնել,рекӏинабизе
1039,setzen::V,նստեցնել,гӏодор чӏезаризе
1040,legen::V,դնել,лъезе
1041,berühren::V,դիպչել,хъвазе
1042,berühren::V,շոշափել,хъвазе
1043,verbinden::V,շաղկապել,хьухьине
1044,verbinden::V,շաղկապել,бухьине
1045,bedecken::V,ծածկել,кквезе
1046,aufhängen::V,կախել,базе
1047,anzünden::V,վառել,бакизе
1048,anzünden::V,վառել,рекӏинабизе
1049,aufheben::V,վերցնել,
1050,zurücklassen::V,թողնել,тезе
1051,verlieren::V,կորցնել,билизабизе
1052,fallen lassen::V,գցել,бортизабизе
1053,machen::V,անել,гьабизе
1054,herstellen::V,արտադրել,гьабизе
1055,herstellen::V,արտադրել,хӏадурлъизабизе
1056,bauen::V,կառուցել,базе
1057,bauen::V,կառուցել,гьабизе
1058,reparieren::V,նորոգել,къачӏазе
1059,verbessern::V,բարելավել,лъикӏлъизабизе
1060,ändern::V,փոխել,хисизабизе
1061,graben::V,փորել,бухъизе
1062,beugen::V,ծռել,хьетӏизабизе
1063,biegen::V,թեքել,гьетӏизабизе
1064,drehen::V,ոլորել,тиризабизе
1065,drehen::V,ոլորել,свердизабизе
1066,wenden::V,պտտել,бегизе
1067,umdrehen::V,շրջել,бегизе
1068,umdrehen::V,շրջել,бега-битӏизе
1069,heben::V,բարձրացնել,борхизе
1070,hochheben::V,բարձրացնել,борхалъизабизе
1071,hochheben::V,բարձրացնել,борхизе
1072,ergreifen::V,վարակվել,кквезе
1073,halten::V,բռնել,кквезе
1074,drücken::V,ճնշել,къазе
1075,drücken::V,ճնշել,къанцӏу́зе
1076,drücken::V,ճնշել,къвал ба́зе
1077,schieben::V,հրել,хъилдизе
1078,kratzen::V,քերել,хачазе
1079,lecken::V,լիզել,чӏикӏизе
1080,beißen::V,կծել,хӏанчӏизе
1081,beißen::V,կծել,хӏанчӏизабизе
1082,abreißen::V,պոկել,тӏезе
1083,abreißen::V,պոկել,тӏезабизе
1084,abschneiden::V,կտրել ,къотӏизе
1085,binden::V,կապել,бухьине
1086,stecken::V,խրել,къазабизе
1087,brechen::V,կոտրել ,бекизе
1088,klopfen::V,թակել,дванкезе
1089,hauen::V,ծեծել,базе
1090,kleben::V,կպցնել,бацӏцӏине
1091,reiben::V,շփել,хачазе
1092,streichen::V,վրան քսել,бахине
1093,streichen::V,վրան քսել,жужазе
1094,schleifen::V,սրել ,лъухьизе
1095,schneiden::V,կտրել,къотӏизе
1096,rütteln::V,ցնցել,багъа-бачаризабизе
1097,schütteln::V,թափահարել,кӏобокӏизе
1098,schwenken::V,ճոճել,гьесадизе
1099,schwenken::V,ճոճել,хьвагӏезабизе
1100,schütten::V,լցնել,тӏезе
1101,füllen::V,լիքը լցնել,цӏезабизе
1102,einwickeln::V,փաթաթել,жемизе
1103,tragen::V,կրել,баччизе
1104,tragen::V,տանել,баччизе
1105,schleppen::V,քաշել,бехъерхъизе
1106,ziehen::V,ձգել,цӏазе
1107,ziehen::V,քաշել,цӏазе
1108,aufbewahren::V,պահել ,цӏунизе
1109,werfen::V,նետել,рехизе
1110,packen::V,հափշտակել,кквезе
1111,verstecken::V,ծածկել,бахчизе
1112,teilen::V,բաժանել,бикьизе
1113,schicken::V,ուղարկել,битӏизе
1114,bringen::V,բերել,баччизе
1115,hinzufügen::V,ավելացնել,жубазе
1116,bekommen::V,հայթայթել,щвезе
1117,erhalten::V,ստանալ,щвезе
1118,erhalten::V,ստանալ,босизе
1119,nehmen::V,վերցնել,босизе
1120,wählen::V,ընտրել,бищизе
1121,auswählen::V,գերադասել,тӏасабищизе
1122,bewahren::V,պահպանել,цӏунизе
1123,behindern::V,խոչընդոտել,квекӏен гьабизе
1124,verderben::V,փչացնել,хвезабизе
1125,beschädigen::V,վնասել,галгъазабизе
1126,zerbrechen::V,ջարդել,щущазабизе
1127,zerbrechen::V,կոտրել,щущазабизе
1128,zerreißen::V,պատռել,бихъизе
1129,zerstören::V,քանդել,биххизабизе
1130,verbrennen::V,այրել,бухӏизе
1131,geben::V,տալ,кьезе
1132,reichen::V,հանձնել,кьезе
1133,schenken::V,նվիրել,кьезе
1134,versprechen::V,խոստանալ,назру гьабизе
1135,wünschen::V,մաղթել,бокьизе
1136,loben::V,գովել,беццизе
1137,loben::V,գովել,бецца-бекъизе
1138,küssen::V,համբուրել,баизе
1139,wiegen::V,օրորել,чӏучӏадизабизе
1140,zudecken::V,վրան գցել,тӏадбигъине
1141,wecken::V,զարթնեցնել,бигьинабизе
1142,zeigen::V,ցույց տալ,бихьизабизе
1143,führen::V,ուղեկցել,бачине
1144,lehren::V,սովորեցնել,малъизе
1145,lehren::V,սովորեցնել,цӏализабизе
1146,unterrichten::V,ավանդել,цӏализабизе
1147,aufziehen::V,դաստիարակել,гӏезабизе
1148,leiten::V,ղեկավարել,нухмалъи гьабизе
1149,leiten::V,կառավարել,нухмалъи гьабизе
1150,antreiben::V,շտապեցնել,гӏедегӏизабизе
1151,lassen::V,ստիպել,
1152,einladen::V,հրավիրել,ахӏизе
1153,einladen::V,հրավիրել,тӏадеахӏизе
1154,vereinigen::V,միացնել,цолъизабизе
1155,besuchen::V,այցելել,баккизе
1156,besuchen::V,այցելել,хьвадизе
1157,treffen::V,հանդիպել,дандчӏвазе
1158,sich versammeln::V,հավաքվել,данделъизе
1159,sich versammeln::V,հավաքվել,бакӏаризе
1160,spielen::V,խաղալ,басандизе
1161,singen::V,երգել,ахӏизе
1162,tanzen::V,պարել,кьурдизе
1163,sich trennen::V,ցրվել,батӏалъизе
1164,verlassen::V,լքել,тезе
1165,verlassen::V,լքել,рехунтезе
1166,retten::V,փրկել,хвасар гьабизе
1167,retten::V,փրկել,хвасарлъизабизе
1168,bewachen::V,պահել,цӏунизе
1169,schützen::V,պաշտպանել,цӏунизе
1170,verteidigen::V,պաշտպանել,цӏунизе
1171,sich schlagen::V,կռվել,багъизе
1172,schießen::V,կրակել,речӏчӏизе
1173,siegen::V,հաղթել,бергьине
1174,ärgern::V,ձանձրացնել,вагъизавизе
1175,schlagen::V,խփել,кьабизе
1176,treten::V,քացի տալ,мал тункизе
1177,stechen::V,խայթել,къазабизе
1178,stoßen::V,մղել,тункизе
1179,stoßen::V,մղել,хъилдизе
1180,stehlen::V,գողանալ,щинкӏизабизе
1181,stören::V,խանգարել,квекӏен гьабизе
1182,stören::V,խանգարել,татубахъи гьабизе
1183,belästigen::V,անհանգստացնել,рахӏатхвезабизе
1184,verbergen::V,թաքցնել,бахчизе
1185,verbergen::V,թաքցնել,балъго тезе
1186,täuschen::V,խաբել,божуда рекӏкӏ гьабизе
1187,täuschen::V,խաբել,гуккизе
1188,betrügen::V,խաբել,хӏилла гьабизе
1189,betrügen::V,խաբել,сандирахълъи гьабизе
1190,töten::V,սպանել ,чӏвазе
1191,wohnen::V,բնակվել,яшав гьабизе
1192,arbeiten::V,աշխատել,хӏалтӏизе
1193,sammeln::V,հավաքել,бакӏаризе
1194,pflücken::V,քաղել,бетӏизе
1195,jagen::V,որս անել,чан гьабизе
1196,fischen::V,ձուկ բռնել,ччугӏа кквезе
1197,fassen::V,բռնել,кквезе
1198,hüten::V,արածեցնել,кваназабизе
1199,treiben::V,հովուել,гъезе
1200,anbinden::V,չուանել,бухьине
1201,füttern::V,կերակրել,кваназабизе
1202,melken::V,կթել,бечӏчӏизе
1203,hacken::V,կոտորել,чӏвазе
1204,gießen::V,ջրել,лъалъазе
1205,reifen::V,հասունանալ ,барщизе
1206,zubereiten::V,պատրաստել,бежа-белъине
1207,kochen::V,եփել,белъине
1208,backen::V,թխել,базе
1209,braten::V,տապակել,бежизе
1210,umrühren::V,խառնել,багъаризе
1211,stricken::V,գործել,хьухьине
1212,nähen::V,կարել,букъизе
1213,färben::V,ներկել,кьер гьабизе
1214,reinigen::V,մաքրել,бацӏцӏине
1215,waschen::V,լվանալ,чуризе
1216,abwischen::V,սրբել,бацӏцӏине
1217,spülen::V,ողողել,хулизе
1218,spülen::V,պարզաջրել,хулизе
1219,fegen::V,ավլել,лъухьизе
1220,kehren::V,ավլել,лъухьизе
1221,baden::V,լողանալ,чордезе
1222,sich waschen::V,լվացվել,
1223,ausziehen::V,հանել,бахъизе
1224,anziehen::V,հագնել,ретӏине
1225,sich anziehen::V,հագնվել,ретӏине
1226,kämmen::V,սանրել,хазе
1227,schmücken::V,զարդարել,чӏухӏизабизе
1228,sagen::V,ասել,бицине
1229,sprechen::V,խոսել,бицине
1230,reden::V,զրուցել,гаргадизе
1231,sich unterhalten::V,խոսակցել,гаргадизе
1232,fragen::V,հարցնել,цӏехезе
1233,fragen::V,հարցնել,гьикъизе
1234,bitten::V,խնդրել,гьаризе
1235,erzählen::V,պատմել,бицине
1236,mitteilen::V,հաղորդել,лъазабизе
1237,nennen::V,անվանել,цӏар лъезе
1238,rufen::V,կանչել,ахӏизе
1239,prahlen::V,պարծենալ,беццаризе
1240,übersetzen::V,թարգմանել,буссинабизе
1241,denken::V,մտածել,ургъизе
1242,glauben::V,հավատալ,божизе
1243,bemerken::V,նկատել,берречӏчӏизе
1244,erkennen::V,ճանաչել,лъазе
1245,erkennen::V,ճանաչել,батӏаго бахъизе
1246,begreifen::V,հասկանալ,бичӏчӏизе
1247,verstehen::V,ըմբռնել,
1248,lernen::V,սովորել,цӏализе
1249,wissen::V,իմանալ,лъазе
1250,sich erinnern an::V,հիշել,ракӏалде щвезе
1251,sich erinnern an::V,մտաբերել,ракӏалде щвезе
1252,vergessen::V,մոռանալ,кӏочене
1253,messen::V,չափել,борцине
1254,zählen::V,թվել,рикӏкӏине
1255,zählen::V,հաշվել,рикӏкӏине
1256,rechnen::V,հաշվել,рикӏкӏине
1257,rechnen::V,հաշվարկել,рикӏкӏине
1258,lesen::V,կարդալ,цӏализе
1259,malen::V,նկարել,бахъизе
1260,zeichnen::V,գծել,бахъизе
1261,schreiben::V,գրել,хъвазе
1262,besitzen::V,ունենալ,щвезе
1263,besitzen::V,ունենալ,бу́кӏине
1264,besitzen::V,տեր լինել,щвезе
1265,besitzen::V,տեր լինել,бу́кӏине
1266,kaufen::V,գնել,босизе
1267,verkaufen::V,վաճառել,бичизе
1268,bezahlen::V,վճարել,кьезе
1269,zahlen::V,վճարել,кьезе
1270,beherrschen::V,ղեկավարել,
1271,ertragen::V,դիմանալ,баччизе
1272,Horn::N,,лълъар
1273,fangen::V,,кквезе
