,Concept_ID,tr,sk
828,wahr::A,gerçek,pravý
829,wahr::A,gerçek,pravdivý
830,alt::A,eski,starý
831,neu::A,yeni,nový
832,ehemalig::A,önceki,bývalý
833,alt[Lebewesen]::A,yaşlı,starý
834,jung::A,genç,mladý
835,arm::A,fakir,chudobný
836,reich::A,zengin,bohatý
837,bekannt::A,bilinen,známy
838,berühmt::A,ünlü,slávny
839,berühmt::A,ünlü,povestný
840,berühmt::A,meşhur,slávny
841,berühmt::A,meşhur,povestný
842,fremd::A,yabancı,cudzí
843,verschieden::A,ayrı,rôzny
844,verschieden::A,ayrı,rozličný
845,verschieden::A,farklı,rôzny
846,verschieden::A,farklı,rozličný
847,nah::A,yakın,blízky
848,nah::A,bitişik,blízky
849,fern::A,uzak,ďaleký
850,linker::A,sol,ľavý
851,rechter::A,sağ,pravý
852,anderer::A,diğer,iný
853,anderer::A,diğer,druhý
854,erster::A,ilk,prvý
855,erster::A,birinci,prvý
856,zweiter::A,ikinci,druhý
857,dritter::A,üçüncü,tretí
858,letzter::A,son,ostatný
859,letzter::A,son,posledný
860,letzter::A,sonuncu,ostatný
861,letzter::A,sonuncu,posledný
862,allein::ADV,yalnız,sám
863,allein::ADV,tek başına,sám
864,auf einmal::ADV,birden,zároveň
865,zusammen::ADV,beraber,spolu
866,zusammen::ADV,beraber,spoločne
867,zusammen::ADV,birlikte,spolu
868,zusammen::ADV,birlikte,spoločne
869,lange::ADV,çok,dlho
870,lange::ADV,uzun,dlho
871,plötzlich::ADV,ansızın,náhle
872,plötzlich::ADV,birdenbire,náhle
873,sofort::ADV,hemen,hneď
874,sofort::ADV,hemen,ihneď
875,sofort::ADV,derhal,hneď
876,sofort::ADV,derhal,ihneď
877,später::ADV,daha sonra,neskoršie
878,jetzt::ADV,şimdi,teraz
879,heute::ADV,bugün,dnes
880,morgen::ADV,yarın,zajtra
881,bald::ADV,yakında,skoro
882,dann::ADV,sonra,nato
883,dann::ADV,sonra,potom
884,gestern::ADV,dün,včera
885,einst::ADV,eskiden,kedysi
886,einst::ADV,eskiden,niekedy
887,damals::ADV,o zamanlar,vtedy
888,danach::ADV,sonradan,potom
889,danach::ADV,sonradan,podľa toho
890,danach::ADV,ondan sonra,potom
891,danach::ADV,ondan sonra,podľa toho
892,vorher::ADV,önce,napred
893,vorher::ADV,önce,predtým
894,vorher::ADV,önceden,napred
895,vorher::ADV,önceden,predtým
896,zuerst::ADV,ilk önce,najprv
897,einmal::ADV,bir defa,raz
898,einmal::ADV,bir defa,jedenkrát
899,manchmal::ADV,bazan,občas
900,manchmal::ADV,bazan,niekedy
901,oft::ADV,sık sık,často
902,oft::ADV,çok defa,často
903,immer::ADV,daima,vždy
904,immer::ADV,daima,ustavične
905,immer::ADV,her zaman,vždy
906,immer::ADV,her zaman,ustavične
907,niemals::ADV,asla değil,nikdy
908,niemals::ADV,hiçbir zaman,nikdy
909,hier::ADV,burada,tu
910,hierhin::ADV,buraya,sem
911,hierhin::ADV,buraya,tade
912,von hier::ADV,buradan,odtiaľto
913,dort::ADV,orada,tam
914,dort::ADV,şurada,tam
915,dorthin::ADV,oraya,ta
916,dorthin::ADV,oraya,tam
917,dorthin::ADV,şuraya,ta
918,dorthin::ADV,şuraya,tam
919,geradeaus::ADV,doğru,rovno
920,geradeaus::ADV,doğru,priamo
921,vorwärts::ADV,ileri,napred
922,rückwärts::ADV,geri,nazad
923,zurück::ADV,geriye,späť
924,zurück::ADV,geriye,naspäť
925,unten::ADV,aşağıda,dolu
926,unten::ADV,aşağıda,naspodku
927,hinab::ADV,aşağıya,dolu
928,oben::ADV,yukarıda,hore
929,oben::ADV,yukarıda,navrchu
930,hinauf::ADV,yukarı,hore
931,hinauf::ADV,yukarı,navrch
932,hinauf::ADV,yukarıya,hore
933,hinauf::ADV,yukarıya,navrch
934,überall::ADV,her yerde,všade
935,nicht::ADV,-mi-,nie
936,nicht::ADV,değil,nie
937,ein wenig::ADV,biraz,trocha
938,kaum::ADV,dar,ledva
939,kaum::ADV,hemen hemen değil,ledva
940,sehr::ADV,pek,veľmi
941,sehr::ADV,gayet,veľmi
942,so::ADV,öyle,tak
943,so::ADV,öyle,takto
944,so::ADV,böyle,tak
945,so::ADV,böyle,takto
946,noch::ADV,hâlâ,ešte
947,noch::ADV,henüz,ešte
948,nur::ADV,ancak,len
949,nur::ADV,yalnız,len
950,schon::ADV,çoktan,už
951,wieder::ADV,tekrar,zasa
952,wieder::ADV,yeniden,zasa
953,vergebens::ADV,boşuna,márne
954,vergebens::ADV,boşuna,nadarmo
955,vor::PRP,önünde,pred
956,hinter::PRP,arkasında,za
957,unter::PRP,altında,pod
958,durch::PRP,sayesinde,cez
959,durch::PRP,ortasından,cez
960,neben::PRP,yanında,pri
961,neben::PRP,yanında,vedľa
962,zwischen::PRP,arasında,medzi
963,wegen::PRP,dolayı,pre
964,wegen::PRP,dolayı,kvôli
965,dies::PRN,bu,to
966,dies::PRN,bu,táto
967,das::PRN,o,to
968,das::PRN,şu,to
969,alles::PRN,hepsi,všetko
970,alles::PRN,her şey,všetko
971,ich::PRN,ben,ja
972,du::PRN,sen,ty
973,er::PRN,o,on
974,wir::PRN,biz,my
975,ihr::PRN,siz,vy
976,sie::PRN,onlar,oni
977,was::FPRN,ne,čo
978,wer::FPRN,kim,kto
979,wo::FADV,nerede,kde
980,wohin::FADV,nereye,kam
981,wie::FADV,nasıl,ako
982,warum::FADV,neden,prečo
983,wieviel::FNUM,kaç,koľko
984,wieviel::FNUM,ne kadar,koľko
985,eins::NUM,bir,jeden
986,zwei::NUM,iki,dva
987,drei::NUM,üç,tri
988,vier::NUM,dört,štyri
989,fünf::NUM,beş,päť
990,sechs::NUM,altı,šesť
991,sieben::NUM,yedi,sedem
992,acht::NUM,sekiz,osem
993,neun::NUM,dokuz,deväť
994,zehn::NUM,on,desať
995,elf::NUM,on bir,jedenásť
996,zwölf::NUM,on iki,dvanásť
997,zwanzig::NUM,yirmi,dvadsať
998,dreißig::NUM,otuz,tridsať
999,vierzig::NUM,kırk,štyridsať
1000,fünfzig::NUM,elli,päťdesiat
1001,sechzig::NUM,altmış,šesťdesiat
1002,siebzig::NUM,yetmiş,sedemdesiat
1003,achtzig::NUM,seksen,osemdesiat
1004,neunzig::NUM,doksan,deväťdesiat
1005,hundert::NUM,yüz,sto
1006,tausend::NUM,bin,tisíc
1007,und::CNJ,ve,i
1008,und::CNJ,ile,i
1009,oder::CNJ,ya,alebo
1010,oder::CNJ,yahut,alebo
1011,stehen::V,durmak,stáť
1012,sitzen::V,oturmak,sedieť
1013,liegen::V,yatmak,ležať
1014,hängen::V,asılı olmak,visieť
1015,werden::V,olmak,stať sa
1016,werden::V,olunmak,stať sa
1017,passieren::V,olmak,stať sa
1018,beginnen::V,başlamak,začať sa
1019,enden::V,bitmek,končiť sa
1020,enden::V,sona ermek,končiť sa
1021,wechseln::V,değişmek,meniť sa
1022,aufgehen[Sonne]::V,doğmak,vychádzať
1023,untergehen[Sonne]::V,batmak,zapadnúť
1024,scheinen[Sonne]::V,parlamak,svietiť
1025,donnern::V,gök gürlemek,hrmieť
1026,wehen::V,esmek,viať
1027,strömen::V,akmak,prúdiť
1028,fließen::V,akmak,tiecť
1029,sich drehen::V,dönmek,točiť sa
1030,sich drehen::V,dönmek,krútiť sa
1031,schwanken::V,sallanmak,kolísať
1032,schwanken::V,sallanmak,klátiť sa
1033,schwingen::V,titremek,kývať sa
1034,schwingen::V,titremek,chvieť sa
1035,fallen::V,düşmek,padať
1036,brennen::V,yanmak,páliť
1037,brennen::V,yanmak,horieť
1038,rauchen::V,tütmek,dymiť sa
1039,regnen::V,yağmak,pršať
1040,gefrieren::V,donmak,zamrznút
1041,tauen::V,erimek,taviť sa
1042,schmelzen::V,erimek,taviť sa
1043,trocknen::V,kurumak,schnúť
1044,sieden::V,kaynamak,vrieť
1045,faulen::V,çürümek,hniť
1046,verfaulen::V,çürümek,zhniť
1047,reißen::V,yırtılmak,pretrhnúť sa
1048,versinken::V,batmak,zapadnúť
1049,versinken::V,batmak,potopiť sa
1050,vergehen::V,geçmek,plynúť
1051,erscheinen::V,görünmek,objaviť sa
1052,verschwinden::V,kaybolmak,zmiznúť
1053,sinken::V,inmek,klesať
1054,abnehmen::V,azalmak,ubúdať
1055,zunehmen::V,artmak,pribúdať
1056,zunehmen::V,çoğalmak,pribúdať
1057,steigen::V,artmak,stúpať
1058,steigen::V,yükselmek,stúpať
1059,wachsen::V,büyümek,rásť
1060,wachsen::V,gelişmek,rásť
1061,glänzen::V,parlamak,jagať sa
1062,glänzen::V,parlamak,lesknúť sa
1063,funkeln::V,parıldamak,iskriť sa
1064,lärmen::V,gürültü yapmak,lomoziť
1065,läuten::V,çalmak,cengať
1066,klingeln::V,zil çalmak,zvoniť
1067,klirren::V,şakırdamak,rinčať
1068,klirren::V,zangırdamak,rinčať
1069,brausen::V,köpürmek,hučať
1070,brausen::V,kükremek,hučať
1071,rauschen::V,fışırdamak,šumieť
1072,klingen::V,tınlamak,znieť
1073,klingen::V,tınlamak,zvoniť
1074,bellen::V,havlamak,štekať
1075,bellen::V,havlamak,brechať
1076,heulen::V,ulumak,vyť
1077,blasen::V,üflemek,duť
1078,blasen::V,üflemek,fúkať
1079,pfeifen::V,düdük çalmak,pískať
1080,pfeifen::V,düdük çalmak,hvízdať
1081,schreien::V,bağırmak,kričať
1082,schreien::V,haykırmak,kričať
1083,stöhnen::V,inlemek,stenať
1084,zittern::V,titremek,triasť sa
1085,leben::V,yaşamak,žiť
1086,leben::V,hayatta olmak,žiť
1087,geboren werden::V,doğmak,narodiť sa
1088,atmen::V,solunmak,dýchať
1089,atmen::V,nefes almak,dýchať
1090,trinken::V,içmek,piť
1091,essen::V,yemek,jesť
1092,schlucken::V,yutmak,zhltnuť
1093,müde werden::V,yorulmak,unaviť sa
1094,einschlafen::V,uykuya dalmak,usnúť
1095,einschlafen::V,uykuya dalmak,zaspať
1096,schlafen::V,uyumak,spať
1097,aufwachen::V,uyanmak,zobudiť sa
1098,aufstehen::V,kalkmak,vstať
1099,aufstehen::V,yataktan kalkmak,vstať
1100,sich erholen::V,dinlenmek,zotavovať sa
1101,sich erholen::V,dinlenmek,oddýchovať si
1102,krank werden::V,hastalanmak,ochorieť
1103,krank sein::V,hasta olmak,chorieť
1104,krank sein::V,hasta olmak,byť chorý
1105,schmerzen::V,ağrımak,bolieť
1106,husten::V,öksürmek,kašľať
1107,genesen::V,şifa bulmak,uzdraviť sa
1108,sterben::V,ölmek,umrieť
1109,sterben::V,ölmek,zomrieť
1110,sterben::V,vefat etmek,umrieť
1111,sterben::V,vefat etmek,zomrieť
1112,umkommen::V,ölmek,zahynúť
1113,sich bewegen::V,hareket etmek,pohybovať sa
1114,sich rühren::V,kımıldanmak,hnúť sa
1115,sich erheben::V,kalkmak,zdvihnúť sa
1116,sich erheben::V,ayağa kalkmak,zdvihnúť sa
1117,sich setzen::V,oturmak,sadnúť si
1118,hinfallen::V,yere düşmek,spadnúť
1119,laufen::V,yürümek,bežať
1120,schreiten::V,yürümek,kráčať
1121,schreiten::V,adım atmak,kráčať
1122,spazierengehen::V,gezmek,prechádzať sa
1123,spazierengehen::V,dolaşmak,prechádzať sa
1124,eilen::V,seğirtmek,súriť
1125,sich beeilen::V,acele etmek,ponáhľať sa
1126,sausen::V,hızla gitmek,hučať
1127,rennen::V,koşmak,bežať
1128,springen::V,atlamak,skákať
1129,springen::V,sıçramak,skákať
1130,klettern::V,tırmanmak,liezť
1131,schaukeln::V,sallanmak,húpať
1132,schaukeln::V,sallanmak,hojdať
1133,kriechen::V,sürünmek,liezť
1134,kriechen::V,sürünmek,plaziť sa
1135,schwimmen::V,yüzmek,plávať
1136,tauchen::V,dalmak,ponoriť sa
1137,rudern::V,kürek çekmek,veslovať
1138,fahren::V,gitmek,ísť
1139,fahren::V,gitmek,jazdiť
1140,fliegen::V,uçmak,letieť
1141,gehen::V,gitmek,ísť
1142,weggehen::V,gitmek,odísť
1143,weggehen::V,gitmek,odchádzať
1144,abfahren::V,kalkmak,odcestovať
1145,anhalten::V,durmak,zadržať sa
1146,anhalten::V,durmak,zastaviť sa
1147,hineingehen::V,içeri girmek,vchádzať
1148,eintreten::V,girmek,vojsť
1149,eintreten::V,girmek,vstúpiť
1150,kommen::V,gelmek,prísť
1151,ankommen::V,varmak,prísť
1152,ankommen::V,varmak,doraziť
1153,zurückkommen::V,dönmek,vrátiť sa
1154,bleiben::V,kalmak,ostať
1155,bleiben::V,kalmak,zostať
1156,warten::V,beklemek,čakať
1157,erwarten::V,beklemek,očakávať
1158,suchen::V,aramak,hľadať
1159,finden::V,bulmak,nájsť
1160,versuchen::V,denemek,skúsiť
1161,versuchen::V,denemek,pokúsiť sa
1162,vorbereiten::V,hazırlamak,pripraviť
1163,lieben::V,sevmek,ľúbiť
1164,lieben::V,sevmek,milovať
1165,mögen::V,beğenmek,mať rád
1166,lachen::V,gülmek,smiať sa
1167,rühren::V,dokunmak,dojať
1168,rühren::V,duygulandırmak,dojať
1169,weinen::V,ağlamak,plakať
1170,schimpfen::V,küfretmek,nadávať
1171,sich ärgern::V,kızmak,hnevať sa
1172,sich ärgern::V,kızmak,zlostiť sa
1173,sich fürchten::V,korkmak,báť sa
1174,fürchten::V,korkmak,báť sa
1175,fliehen::V,kaçmak,utekať
1176,flüchten::V,kaçmak,utiecť
1177,sehen::V,görmek,vidieť
1178,anschauen::V,seyretmek,pozrieť sa na
1179,ansehen::V,bakmak,pozrieť
1180,hören::V,duymak,počúvať
1181,hören::V,işitmek,počúvať
1182,zuhören::V,dinlemek,počúvať
1183,probieren::V,denemek,ochutnať
1184,probieren::V,tadına bakmak,ochutnať
1185,riechen::V,kokusunu almak,ňuchať
1186,fühlen::V,duymak,cítiť
1187,fühlen::V,duymak,pociťovať
1188,fühlen::V,hissetmek,cítiť
1189,fühlen::V,hissetmek,pociťovať
1190,scheinen::V,görünmek,zdať sa
1191,zu sehen sein::V,görünmek,byť vidieť
1192,vernehmen::V,haber almak,počuť
1193,frieren::V,üşümek,mrznúť
1194,frieren::V,üşümek,oziabať
1195,tun::V,etmek,robiť
1196,tun::V,yapmak,robiť
1197,können::V,bilmek,môcť
1198,wollen::V,istemek,chcieť
1199,anfangen::V,başlamak,začať
1200,beenden::V,bitirmek,skončiť
1201,aufhören::V,bitmek,prestať
1202,gelingen::V,başarmak,podariť sa
1203,geraten::V,düşmek,dariť sa
1204,öffnen::V,açmak,otvoriť
1205,schließen::V,kapamak,zavrieť
1206,stellen::V,koymak,postaviť
1207,setzen::V,koymak,posadiť
1208,setzen::V,oturtmak,posadiť
1209,legen::V,koymak,klásť
1210,legen::V,koymak,položiť
1211,legen::V,yatırmak,klásť
1212,legen::V,yatırmak,položiť
1213,berühren::V,dokunmak,dotykať sa
1214,verbinden::V,bağlamak,spojiť
1215,verbinden::V,birleştirmek,spojiť
1216,bedecken::V,örtmek,pokryť
1217,bedecken::V,kaplamak,pokryť
1218,aufhängen::V,asmak,zavesiť
1219,anzünden::V,yakmak,zapáliť
1220,anzünden::V,ateşlemek,zapáliť
1221,aufheben::V,kaldırmak,zdvihnúť
1222,zurücklassen::V,geride bırakmak,zanechať
1223,verlieren::V,yitirmek,stratiť
1224,verlieren::V,kaybetmek,stratiť
1225,fallen lassen::V,düşürmek,pustiť
1226,machen::V,yapmak,robiť
1227,herstellen::V,yapmak,vyrobiť
1228,herstellen::V,imal etmek,vyrobiť
1229,bauen::V,kurmak,stavať
1230,bauen::V,kurmak,budovať
1231,bauen::V,inşa etmek,stavať
1232,bauen::V,inşa etmek,budovať
1233,reparieren::V,onarmak,opraviť
1234,reparieren::V,tamir etmek,opraviť
1235,verbessern::V,düzeltmek,zlepšiť
1236,ändern::V,değiştirmek,zmeniť
1237,ändern::V,değiştirmek,preinačiť
1238,graben::V,kazmak,ryť
1239,graben::V,kazmak,kopať
1240,beugen::V,eğmek,ohnúť
1241,biegen::V,bükmek,ohnúť
1242,drehen::V,çevirmek,točiť
1243,drehen::V,çevirmek,krútiť
1244,drehen::V,döndürmek,točiť
1245,drehen::V,döndürmek,krútiť
1246,wenden::V,çevirmek,obrátiť
1247,wenden::V,çevirmek,prevrátiť
1248,umdrehen::V,çevirmek,otočiť
1249,umdrehen::V,çevirmek,obrátiť
1250,heben::V,kaldırmak,dvíhať
1251,heben::V,kaldırmak,povzniesť
1252,hochheben::V,yukarı kaldırmak,zdvihnúť
1253,ergreifen::V,tutmak,uchopiť sa
1254,ergreifen::V,yakalamak,uchopiť sa
1255,halten::V,tutmak,držať
1256,drücken::V,sıkmak,tisnúť
1257,schieben::V,itmek,posunovať
1258,schieben::V,sürmek,posunovať
1259,kratzen::V,kaşımak,škrabať
1260,lecken::V,yalamak,lízať
1261,beißen::V,ısırmak,kúsať
1262,abreißen::V,koparmak,odtrhnúť
1263,abschneiden::V,keserek ayırmak,odrezať
1264,abschneiden::V,keserek ayırmak,odkrojiť
1265,binden::V,bağlamak,zaviazať
1266,binden::V,bağlamak,priviazať
1267,stecken::V,sokmak,strčiť
1268,brechen::V,kırmak,zlomiť
1269,klopfen::V,çalmak,tĺcť
1270,klopfen::V,çalmak,klopať
1271,hauen::V,vurmak,nabiť
1272,kleben::V,yapıştırmak,lepiť
1273,kleben::V,yapıştırmak,nalepiť
1274,reiben::V,ovmak,trieť
1275,reiben::V,sürtmek,trieť
1276,streichen::V,sürmek,namazať
1277,schleifen::V,bilemek,ostríť
1278,schneiden::V,kesmek,rezať
1279,schneiden::V,kesmek,strihať
1280,rütteln::V,sallamak,triasť
1281,rütteln::V,sallamak,lomcovať
1282,schütteln::V,sarsmak,triasť
1283,schütteln::V,sarsmak,potriasť
1284,schütteln::V,çalkamak,triasť
1285,schütteln::V,çalkamak,potriasť
1286,schwenken::V,sallamak,mávať
1287,schütten::V,dökmek,sypať
1288,schütten::V,akıtmak,sypať
1289,füllen::V,doldurmak,plniť
1290,einwickeln::V,sarmak,zabaliť
1291,tragen::V,taşımak,niesť
1292,schleppen::V,sürüklemek,vliecť
1293,ziehen::V,çekmek,ťahať
1294,aufbewahren::V,saklamak,uložiť
1295,aufbewahren::V,saklamak,uschovať
1296,werfen::V,atmak,hodiť
1297,werfen::V,atmak,vrhnúť
1298,fangen::V,tutmak,chytať
1299,fangen::V,yakalamak,chytať
1300,packen::V,tutmak,baliť
1301,packen::V,tutmak,chytiť
1302,packen::V,yakalamak,baliť
1303,packen::V,yakalamak,chytiť
1304,verstecken::V,saklamak,skryť
1305,verstecken::V,saklamak,schovať
1306,teilen::V,bölmek,podeliť
1307,teilen::V,bölmek,rozdeliť
1308,teilen::V,ayırmak,podeliť
1309,teilen::V,ayırmak,rozdeliť
1310,schicken::V,yollamak,posielať
1311,schicken::V,göndermek,posielať
1312,bringen::V,getirmek,priniesť
1313,hinzufügen::V,katmak,pripojiť
1314,hinzufügen::V,eklemek,pripojiť
1315,bekommen::V,almak,dostať
1316,bekommen::V,eline geçmek,dostať
1317,erhalten::V,almak,prijať
1318,nehmen::V,almak,vziať
1319,wählen::V,seçmek,voliť
1320,auswählen::V,seçmek,vybrať
1321,auswählen::V,seçmek,vyvoliť
1322,auswählen::V,ayırmak,vybrať
1323,auswählen::V,ayırmak,vyvoliť
1324,bewahren::V,korumak,zachovať
1325,behindern::V,engellemek,zavadzať
1326,behindern::V,engellemek,byť v ceste
1327,verderben::V,bozmak,skaziť
1328,beschädigen::V,zedelemek,ublížiť
1329,beschädigen::V,zedelemek,poškodiť
1330,beschädigen::V,ziyan vermek,ublížiť
1331,beschädigen::V,ziyan vermek,poškodiť
1332,zerbrechen::V,kırmak,rozbiť
1333,zerbrechen::V,kırmak,prelomiť
1334,zerreißen::V,yırtmak,pretrhnúť
1335,zerstören::V,yıkmak,zničiť
1336,zerstören::V,tahrip etmek,zničiť
1337,verbrennen::V,yakmak,spáliť
1338,geben::V,vermek,dať
1339,reichen::V,uzatmak,podať
1340,schenken::V,hediye etmek,darovať
1341,versprechen::V,vaat etmek,sľúbiť
1342,wünschen::V,kutlamak,želať
1343,loben::V,övmek,chváliť
1344,küssen::V,öpmek,bozkať
1345,wiegen::V,sallamak,kolísať
1346,zudecken::V,örtmek,prikryť
1347,wecken::V,uyandırmak,zobudiť
1348,zeigen::V,göstermek,ukázať
1349,führen::V,gezdirmek,viesť
1350,führen::V,yol göstermek,viesť
1351,lehren::V,okutmak,učiť
1352,lehren::V,öğretmek,učiť
1353,unterrichten::V,öğretmek,vyučovať
1354,aufziehen::V,yetiştirmek,vychovať
1355,leiten::V,yönetmek,viesť
1356,leiten::V,idare etmek,viesť
1357,antreiben::V,teşvik etmek,popudiť
1358,lassen::V,-tırmak,dať
1359,einladen::V,davet etmek,pozvať
1360,einladen::V,davet etmek,povolať
1361,vereinigen::V,birleştirmek,spojiť
1362,vereinigen::V,birleştirmek,zjednotiť
1363,besuchen::V,uğramak,navštíviť
1364,besuchen::V,ziyaret etmek,navštíviť
1365,besuchen::V,görmeye gitmek,navštíviť
1366,treffen::V,rastlamak,stretnúť
1367,treffen::V,isabet etmek,stretnúť
1368,sich versammeln::V,toplanmak,zhromaždiť sa
1369,spielen::V,oynamak,hrať
1370,singen::V,söylemek,spievať
1371,singen::V,şarkı söylemek,spievať
1372,tanzen::V,oynamak,tancovať
1373,tanzen::V,dans etmek,tancovať
1374,sich trennen::V,ayrılmak,rozísť sa
1375,verlassen::V,bırakmak,opustiť
1376,verlassen::V,terk etmek,opustiť
1377,retten::V,kurtarmak,zachrániť
1378,bewachen::V,gözetmek,strážiť
1379,schützen::V,korumak,chrániť
1380,verteidigen::V,savunmak,brániť
1381,sich schlagen::V,dövüşmek,biť sa
1382,schießen::V,ateş etmek,streliť
1383,schießen::V,ateş etmek,strieľať
1384,siegen::V,yenmek,zvíťaziť
1385,ärgern::V,kızdırmak,hnevať
1386,ärgern::V,kızdırmak,zlostiť
1387,schlagen::V,dövmek,biť
1388,schlagen::V,dövmek,udrieť
1389,treten::V,tepmek,kopnúť
1390,stechen::V,sokmak,bodnúť
1391,stechen::V,sokmak,pichnúť
1392,stechen::V,batırmak,bodnúť
1393,stechen::V,batırmak,pichnúť
1394,stoßen::V,itmek,udrieť
1395,stehlen::V,çalmak,kradnúť
1396,stören::V,bozmak,vyrušiť
1397,stören::V,etkilemek,vyrušiť
1398,belästigen::V,rahatsız etmek,obťažovať
1399,verbergen::V,saklamak,skryť
1400,täuschen::V,aldatmak,sklamať
1401,betrügen::V,aldatmak,klamať
1402,betrügen::V,aldatmak,podvádzať
1403,betrügen::V,dolandırmak,klamať
1404,betrügen::V,dolandırmak,podvádzať
1405,töten::V,öldürmek,zabiť
1406,töten::V,öldürmek,usmrtiť
1407,wohnen::V,oturmak,bývať
1408,arbeiten::V,çalışmak,pracovať
1409,sammeln::V,toplamak,zbierať
1410,pflücken::V,koparmak,trhať
1411,pflücken::V,koparmak,oberať
1412,jagen::V,avlanmak,poľovať
1413,fischen::V,balık tutmak,loviť ryby
1414,fischen::V,balık tutmak,chytať ryby
1415,fassen::V,tutmak,uloviť
1416,fassen::V,yakalamak,uloviť
1417,hüten::V,otlatmak,pásť
1418,treiben::V,gütmek,hnať
1419,anbinden::V,bağlamak,priviazať
1420,füttern::V,beslemek,kŕmiť
1421,melken::V,sağmak,dojiť
1422,hacken::V,yarmak,seknúť
1423,gießen::V,sulamak,polievať
1424,reifen::V,olgunlaşmak,dozrieť
1425,zubereiten::V,hazırlamak,pripraviť
1426,kochen::V,pişirmek,variť
1427,kochen::V,kaynatmak,variť
1428,backen::V,pişirmek,piecť
1429,backen::V,pişirmek,smažiť
1430,backen::V,fırında pişirmek,piecť
1431,backen::V,fırında pişirmek,smažiť
1432,braten::V,kızartmak,piecť
1433,braten::V,kızartmak,pražiť
1434,umrühren::V,karıştırmak,pomiešať
1435,stricken::V,örmek,pliesť
1436,nähen::V,dikmek,šiť
1437,färben::V,boyamak,zafarbiť
1438,reinigen::V,temizlemek,čistiť
1439,waschen::V,yıkamak,myť
1440,abwischen::V,silmek,utrieť
1441,spülen::V,çalkamak,vyplachovať
1442,fegen::V,süpürmek,zametať
1443,kehren::V,süpürmek,zametať
1444,baden::V,yıkanmak,kúpať sa
1445,baden::V,banyo yapmak,kúpať sa
1446,sich waschen::V,yıkanmak,umývať sa
1447,ausziehen::V,çıkarmak,zobliecť
1448,anziehen::V,giymek,obliecť
1449,sich anziehen::V,giyinmek,obliecť sa
1450,kämmen::V,taramak,česať
1451,schmücken::V,süslemek,ozdobiť
1452,sagen::V,demek,povedať
1453,sagen::V,söylemek,povedať
1454,sprechen::V,konuşmak,hovoriť
1455,reden::V,konuşmak,rozprávať
1456,sich unterhalten::V,sohbet etmek,rozprávať sa
1457,fragen::V,sormak,spýtať sa
1458,bitten::V,dilemek,prosiť
1459,bitten::V,rica etmek,prosiť
1460,erzählen::V,bahsetmek,rozprávať
1461,erzählen::V,hikâye etmek,rozprávať
1462,mitteilen::V,bildirmek,oznámiť
1463,nennen::V,adlandırmak,nazvať
1464,nennen::V,adlandırmak,menovať
1465,rufen::V,çağırmak,volať
1466,rufen::V,çağırmak,zavolať
1467,prahlen::V,övünmek,vystatovať sa
1468,übersetzen::V,çevirmek,preložiť
1469,übersetzen::V,tercüme etmek,preložiť
1470,denken::V,düşünmek,myslieť
1471,glauben::V,inanmak,veriť
1472,glauben::V,zannetmek,veriť
1473,bemerken::V,farkına varmak,podotknuť
1474,bemerken::V,farkına varmak,spozorovať
1475,erkennen::V,tanımak,poznať
1476,begreifen::V,anlamak,pochopiť
1477,begreifen::V,anlamak,porozumieť
1478,begreifen::V,kavramak,pochopiť
1479,begreifen::V,kavramak,porozumieť
1480,verstehen::V,duymak,rozumieť
1481,verstehen::V,anlamak,rozumieť
1482,lernen::V,öğrenmek,učiť sa
1483,wissen::V,bilmek,vedieť
1484,sich erinnern an::V,hatırlamak,pamätať si na
1485,vergessen::V,unutmak,zabudnuť
1486,messen::V,ölçmek,merať
1487,zählen::V,saymak,počítať
1488,rechnen::V,hesap etmek,rátať
1489,rechnen::V,hesap etmek,počítať
1490,lesen::V,okumak,čítať
1491,malen::V,resmini yapmak,maľovať
1492,zeichnen::V,çizmek,kresliť
1493,schreiben::V,yazmak,písať
1494,besitzen::V,haiz olmak,mať
1495,besitzen::V,haiz olmak,vlastniť
1496,besitzen::V,sahip olmak,mať
1497,besitzen::V,sahip olmak,vlastniť
1498,kaufen::V,almak,kúpiť
1499,verkaufen::V,satmak,predať
1500,bezahlen::V,ödemek,zaplatiť
1501,zahlen::V,ödemek,platiť
1502,beherrschen::V,hâkim olmak,ovládať
1503,ertragen::V,dayanmak,znášať
1504,ertragen::V,dayanmak,vydržať
1505,ertragen::V,katlanmak,znášať
1506,ertragen::V,katlanmak,vydržať
