,Concept_ID,se,udm
172,Arm::N,kietâ,суй
173,Arm::N,kie'tâkaaṿâ,суй
174,Arm::N,ǩiõtt,суй
175,Arm::N,кӣдт,суй
176,Ellenbogen::N,gernjere,гырпум
177,Ellenbogen::N,garŋŋel,гырпум
178,Ellenbogen::N,gargŋil,гырпум
179,Ellenbogen::N,käŋŋir,гырпум
180,Ellenbogen::N,kõõnjâr,гырпум
181,Ellenbogen::N,карьнэль,гырпум
182,Hand::N,gïete,ки
183,Hand::N,giehta,ки
184,Hand::N,giehta,ки
185,Hand::N,kietâ,ки
186,Hand::N,ǩiõtt,ки
187,Hand::N,кӣдт,ки
188,Handfläche::N,gïeten-låapoe,ки пыдэс
189,Handfläche::N,gïeten-låapoe,кырым пыдэс
190,Handfläche::N,giehtavuodo,ки пыдэс
191,Handfläche::N,giehtavuodo,кырым пыдэс
192,Handfläche::N,tjårmmåvuodo,ки пыдэс
193,Handfläche::N,tjårmmåvuodo,кырым пыдэс
194,Handfläche::N,giehtaloahpu,ки пыдэс
195,Handfläche::N,giehtaloahpu,кырым пыдэс
196,Handfläche::N,kiämád,ки пыдэс
197,Handfläche::N,kiämád,кырым пыдэс
198,Handfläche::N,kuámmir,ки пыдэс
199,Handfläche::N,kuámmir,кырым пыдэс
200,Handfläche::N,kuä´m'mer,ки пыдэс
201,Handfläche::N,kuä´m'mer,кырым пыдэс
202,Handfläche::N,ǩiõttǩeä´m'men,ки пыдэс
203,Handfläche::N,ǩiõttǩeä´m'men,кырым пыдэс
204,Handfläche::N,ко̄а̄ллдэгк,ки пыдэс
205,Handfläche::N,ко̄а̄ллдэгк,кырым пыдэс
206,Handfläche::N,кӣдткоалдэгк,ки пыдэс
207,Handfläche::N,кӣдткоалдэгк,кырым пыдэс
208,Finger::N,soerme,чиньы
209,Finger::N,tjuvdde,чиньы
210,Finger::N,suorbma,чиньы
211,Finger::N,čuvde,чиньы
212,Finger::N,suor'mâ,чиньы
213,Finger::N,suõrmm,чиньы
214,Finger::N,це̄ххп,чиньы
215,Fingernagel::N,gadtse,гижы
216,Fingernagel::N,gadtse,гиждӥнь
217,Fingernagel::N,guehpere,гижы
218,Fingernagel::N,guehpere,гиждӥнь
219,Fingernagel::N,gadtsa,гижы
220,Fingernagel::N,gadtsa,гиждӥнь
221,Fingernagel::N,gazza,гижы
222,Fingernagel::N,gazza,гиждӥнь
223,Fingernagel::N,kozzâ,гижы
224,Fingernagel::N,kozzâ,гиждӥнь
225,Fingernagel::N,kõʒʒ,гижы
226,Fingernagel::N,kõʒʒ,гиждӥнь
227,Fingernagel::N,кэ̄ннц,гижы
228,Fingernagel::N,кэ̄ннц,гиждӥнь
229,Nagel[Anatomie]::N,gadtse,гижы
230,Nagel[Anatomie]::N,guehpere,гижы
231,Nagel[Anatomie]::N,gadtsa,гижы
232,Nagel[Anatomie]::N,gazza,гижы
233,Nagel[Anatomie]::N,kozzâ,гижы
234,Nagel[Anatomie]::N,kõʒʒ,гижы
235,Nagel[Anatomie]::N,кэ̄ннц,гижы
236,Zeh::N,tjiehtjere,пыдчиньы
237,Zeh::N,juolggetjuvdde,пыдчиньы
238,Zeh::N,juolgesuorbma,пыдчиньы
239,Zeh::N,jyel'gisuor'mâ,пыдчиньы
240,Zeh::N,jue´lǧǧsuõrmm,пыдчиньы
241,Zeh::N,ю̄лльк-це̄һп,пыдчиньы
242,Fuß::N,juelkie,пыд
243,Fuß::N,juolgge,пыд
244,Fuß::N,juolgi,пыд
245,Fuß::N,jyel'gi,пыд
246,Fuß::N,jue´lǧǧ,пыд
247,Fuß::N,ла̄бпь,пыд
248,Ferse::N,båetskie,пыдбер
249,Ferse::N,boasske,пыдбер
250,Ferse::N,šušmi,пыдбер
251,Ferse::N,šušme,пыдбер
252,Ferse::N,jue´lǧǧkädd,пыдбер
253,Ferse::N,ка̄ннт,пыдбер
254,Knie::N,boelve,пыдес
255,Knie::N,buolvva,пыдес
256,Knie::N,čibbi,пыдес
257,Knie::N,veaŋki,пыдес
258,Knie::N,iidâ,пыдес
259,Knie::N,puõlvv,пыдес
260,Knie::N,пуллв,пыдес
261,Oberschenkel::N,ruaksja,макес
262,Oberschenkel::N,tjibbe,макес
263,Oberschenkel::N,gassaváhkká,макес
264,Oberschenkel::N,badjeváhkáa,макес
265,Oberschenkel::N,čuár'bpeeḷi,макес
266,Oberschenkel::N,če´bb,макес
267,Oberschenkel::N,чуаррбе̄лль,макес
268,Bein::N,juelkie,пыд
269,Bein::N,juolgge,пыд
270,Bein::N,juolgi,пыд
271,Bein::N,jyel'gi,пыд
272,Bein::N,jue´lǧǧ,пыд
273,Bein::N,ю̄лльк,пыд
274,Körper::N,kråahpe,мугор
275,Körper::N,kråahpe,вылтыр
276,Körper::N,rumáj,мугор
277,Körper::N,rumáj,вылтыр
278,Körper::N,rumaš,мугор
279,Körper::N,rumaš,вылтыр
280,Körper::N,ruumâš,мугор
281,Körper::N,ruumâš,вылтыр
282,Körper::N,rå´pp,мугор
283,Körper::N,rå´pp,вылтыр
284,Körper::N,лышшьк,мугор
285,Körper::N,лышшьк,вылтыр
286,Körper::N,роаӈӈьк,мугор
287,Körper::N,роаӈӈьк,вылтыр
288,Haut::N,njaltja,ку
289,Haut::N,lijkke,ку
290,Haut::N,tjuobma,ку
291,Haut::N,liiki,ку
292,Haut::N,liške,ку
293,Haut::N,le´šǩǩ,ку
294,Haut::N,лышшьк,ку
295,Blut::N,vïrre,вир
296,Blut::N,maelie,вир
297,Blut::N,varra,вир
298,Blut::N,varra,вир
299,Blut::N,vorrâ,вир
300,Blut::N,võrr,вир
301,Blut::N,вэ̄рр,вир
302,Ader::N,åerie,вирсэр
303,Ader::N,aajroe,вирсэр
304,Ader::N,suodna,вирсэр
305,Ader::N,varrasuotna,вирсэр
306,Ader::N,suoṇâ,вирсэр
307,Ader::N,suõnn,вирсэр
308,Ader::N,сӯнн,вирсэр
309,Sehne::N,soene,вуж
310,Sehne::N,gåårtenje,вуж
311,Sehne::N,suodna,вуж
312,Sehne::N,suotna,вуж
313,Sehne::N,suoṇâ,вуж
314,Sehne::N,suõnn,вуж
315,Sehne::N,сӯнн,вуж
316,Knochen::N,måara,лы
317,Knochen::N,måaroe,лы
318,Knochen::N,dákte,лы
319,Knochen::N,dákti,лы
320,Knochen::N,tähti,лы
321,Knochen::N,tä´htt,лы
322,Knochen::N,та̄ххт,лы
323,Knochen::N,та̄ффьт,лы
324,Gehirn::N,aajla,вим
325,Gehirn::N,vuojŋam,вим
326,Gehirn::N,vuoigŋašat,вим
327,Gehirn::N,vuoi'ŋâšeh,вим
328,Gehirn::N,vuo'ivâšneh,вим
329,Gehirn::N,vuõivâšn,вим
330,Gehirn::N,вуэййвэшна,вим
331,Herz::N,vaajmoe,сюлэм
332,Herz::N,tsåhke,сюлэм
333,Herz::N,váibmu,сюлэм
334,Herz::N,váimu,сюлэм
335,Herz::N,čââ´đ,сюлэм
336,Herz::N,кӯттҌк,сюлэм
337,Magen::N,tjåejjie,ӝуш
338,Magen::N,tjoajvve,ӝуш
339,Magen::N,čoavji,ӝуш
340,Magen::N,čuáv'ji,ӝуш
341,Magen::N,čåu´jj,ӝуш
342,Magen::N,чо̄ввьй,ӝуш
343,Leber::N,mueksie,мус
344,Leber::N,librre,мус
345,Leber::N,vuoivvas,мус
346,Leber::N,vuoivâs,мус
347,Leber::N,vuõivâs,мус
348,Leber::N,вуйвас,мус
349,Atem::N,voejngehtasse,лул
350,Atem::N,voejngehtasse,шокан
351,Atem::N,båssånis,лул
352,Atem::N,båssånis,шокан
353,Atem::N,vuojŋadahka,лул
354,Atem::N,vuojŋadahka,шокан
355,Atem::N,vuoiŋŋahat,лул
356,Atem::N,vuoiŋŋahat,шокан
357,Atem::N,vuo'iŋâstim,лул
358,Atem::N,vuo'iŋâstim,шокан
359,Atem::N,jiõg'g,лул
360,Atem::N,jiõg'g,шокан
361,Atem::N,вӯйнас,лул
362,Atem::N,вӯйнас,шокан
363,Atem::N,вӯййнмушш,лул
364,Atem::N,вӯййнмушш,шокан
365,Hunger::N,nielkie,кӧтсюман
366,Hunger::N,nielgge,кӧтсюман
367,Hunger::N,nealgi,кӧтсюман
368,Hunger::N,nelgi,кӧтсюман
369,Hunger::N,neä´lǧǧ,кӧтсюман
370,Hunger::N,не̄лльк,кӧтсюман
371,Träne::N,gïknjele,синкыли
372,Träne::N,ganjál,синкыли
373,Träne::N,ganjal,синкыли
374,Träne::N,koonjâl,синкыли
375,Träne::N,kõõnjâl,синкыли
376,Träne::N,кэ̄нял,синкыли
377,Geschmack::N,aelmie,шӧм
378,Geschmack::N,muosse,шӧм
379,Geschmack::N,smáhkka,шӧм
380,Geschmack::N,máhku,шӧм
381,Geschmack::N,smáhkka,шӧм
382,Geschmack::N,mááhu,шӧм
383,Geschmack::N,smakkâ,шӧм
384,Geschmack::N,njõõd,шӧм
385,Geschmack::N,smääkk,шӧм
386,Geschmack::N,ня̄лльк,шӧм
387,Geruch::N,haaje,зын
388,Geruch::N,habjja,зын
389,Geruch::N,hádja,зын
390,Geruch::N,opsâ,зын
391,Geruch::N,haajâ,зын
392,Geruch::N,õpss,зын
393,Geruch::N,haajj,зын
394,Geruch::N,апс,зын
395,Geruch::N,лэ̄гк,зын
396,Schlaf::N,nahkerh,вӧт
397,Schlaf::N,nager,вӧт
398,Schlaf::N,oados,вӧт
399,Schlaf::N,nagir,вӧт
400,Schlaf::N,naṿer,вӧт
401,Schlaf::N,nââ´er,вӧт
402,Schlaf::N,нагерь,вӧт
403,Traum::N,nahkere,уйвӧт
404,Traum::N,niehko,уйвӧт
405,Traum::N,niehku,уйвӧт
406,Traum::N,naṿer,уйвӧт
407,Traum::N,nââ´er,уйвӧт
408,Traum::N,нагерь,уйвӧт
409,Himmel::N,elmie,ин
410,Himmel::N,almme,ин
411,Himmel::N,albmi,ин
412,Himmel::N,alme,ин
413,Himmel::N,â´lmm,ин
414,Himmel::N,алльм,ин
415,Sonne::N,biejjie,шунды
416,Sonne::N,bæjvásj,шунды
417,Sonne::N,beaivváš,шунды
418,Sonne::N,peivi,шунды
419,Sonne::N,piäiváš,шунды
420,Sonne::N,pei´vv,шунды
421,Sonne::N,пе̄ййв,шунды
422,Mond::N,aske,толэзь
423,Mond::N,mánno,толэзь
424,Mond::N,mánnu,толэзь
425,Mond::N,máánu,толэзь
426,Mond::N,mään,толэзь
427,Mond::N,ма̄нн,толэзь
428,Stern::N,daasta,кизили
429,Stern::N,naestie,кизили
430,Stern::N,násste,кизили
431,Stern::N,násti,кизили
432,Stern::N,täsni,кизили
433,Stern::N,tä´snn,кизили
434,Stern::N,та̄ссьт,кизили
435,Luft::N,elmie,омыр
436,Luft::N,ájmmo,омыр
437,Luft::N,áibmu,омыр
438,Luft::N,áimu,омыр
439,Luft::N,šõŋŋ,омыр
440,Luft::N,вӯйнас,омыр
441,Wind::N,bïegke,тӧл
442,Wind::N,biegga,тӧл
443,Wind::N,biegga,тӧл
444,Wind::N,pieg'gâ,тӧл
445,Wind::N,piõg'g,тӧл
446,Wind::N,пӣӈӈк,тӧл
447,Welle::N,baaroe,тулкым
448,Welle::N,bárro,тулкым
449,Welle::N,bárru,тулкым
450,Welle::N,pááṛu,тулкым
451,Welle::N,päärr,тулкым
452,Welle::N,нэ̄ммп,тулкым
453,Wasser::N,tjaetsie,ву
454,Wasser::N,tjáhtje,ву
455,Wasser::N,čáhci,ву
456,Wasser::N,čääci,ву
457,Wasser::N,čää´cc,ву
458,Wasser::N,ча̄дзь,ву
459,Stein::N,gierkie,из
460,Stein::N,giergge,из
461,Stein::N,geađgi,из
462,Stein::N,keđgi,из
463,Stein::N,ǩeä´dǧǧ,из
464,Stein::N,ке̄ддҌк,из
465,Boden::N,betnie,музъем
466,Boden::N,ednam,музъем
467,Boden::N,bodni,музъем
468,Boden::N,vuođđu,музъем
469,Boden::N,ponne,музъем
470,Boden::N,vuáđ̣u,музъем
471,Boden::N,vuâđđ,музъем
472,Boden::N,лаввьн,музъем
473,Boden::N,е̄ммьне,музъем
474,Erde::N,jåarta,му
475,Erde::N,mueltie,му
476,Erde::N,ednam,му
477,Erde::N,mållde,му
478,Erde::N,eana,му
479,Erde::N,eennâm,му
480,Erde::N,mädd,му
481,Erde::N,jânnam,му
482,Erde::N,е̄ммьне,му
483,Staub::N,heblie,пыль
484,Staub::N,tsumhtsie,пыль
485,Staub::N,dubme,пыль
486,Staub::N,dopmu,пыль
487,Staub::N,kovjâ,пыль
488,Staub::N,põõ´l,пыль
489,Staub::N,кэ̄ббьй,пыль
490,Rauch::N,soeve,ӵын
491,Rauch::N,suovva,ӵын
492,Rauch::N,suovva,ӵын
493,Rauch::N,suoṿâ,ӵын
494,Rauch::N,suõvv,ӵын
495,Rauch::N,сӯвв,ӵын
496,Funke::N,naestie,гизьы
497,Funke::N,tjuonam,гизьы
498,Funke::N,čuotnan,гизьы
499,Funke::N,čuođâlm,гизьы
500,Funke::N,iiskâr,гизьы
501,Funke::N,čuõzzâm,гизьы
502,Funke::N,чӯссэм,гизьы
503,Feuer::N,dålle,тыл
504,Feuer::N,dållå,тыл
505,Feuer::N,dolla,тыл
506,Feuer::N,tullâ,тыл
507,Feuer::N,toll,тыл
508,Feuer::N,то̄лл,тыл
509,Licht::N,tjoevke,тыл
510,Licht::N,tjuovgga,тыл
511,Licht::N,čuovga,тыл
512,Licht::N,čuovggas,тыл
513,Licht::N,čuoṿâ,тыл
514,Licht::N,toll,тыл
515,Licht::N,čuõvv,тыл
516,Licht::N,то̄лл,тыл
517,Schatten::N,skugkie,вужер
518,Schatten::N,soejvene,вужер
519,Schatten::N,irkes,вужер
520,Schatten::N,sieges,вужер
521,Schatten::N,itku,вужер
522,Schatten::N,suoivâ,вужер
523,Schatten::N,õõtt,вужер
524,Schatten::N,ǩeeu´niǩ,вужер
525,Schatten::N,кывьнэхь,вужер
526,Wetter::N,vïerhtse,куазь
527,Wetter::N,dálkke,куазь
528,Wetter::N,dálki,куазь
529,Wetter::N,šoŋŋâ,куазь
530,Wetter::N,šõŋŋ,куазь
531,Wetter::N,шэ̄ӈӈ,куазь
532,Nebel::N,såavla,бус
533,Nebel::N,mearhka,бус
534,Nebel::N,murkko,бус
535,Nebel::N,mierkká,бус
536,Nebel::N,mierká,бус
537,Nebel::N,miär'kká,бус
538,Nebel::N,oṃo,бус
539,Nebel::N,sue´lnn,бус
540,Nebel::N,цӣгк,бус
541,Nebel::N,сулльн,бус
542,Wolke::N,balve,пилем
543,Wolke::N,balvva,пилем
544,Wolke::N,balva,пилем
545,Wolke::N,polvâ,пилем
546,Wolke::N,põlvv,пилем
547,Wolke::N,пэллв,пилем
548,Regen::N,ebrie,зор
549,Regen::N,harvve,зор
550,Regen::N,arvi,зор
551,Regen::N,arve,зор
552,Regen::N,â´brr,зор
553,Regen::N,аббьр,зор
554,Schnee::N,lopme,лымы
555,Schnee::N,moehtege,лымы
556,Schnee::N,muohta,лымы
557,Schnee::N,muohta,лымы
558,Schnee::N,muotâ,лымы
559,Schnee::N,muõtt,лымы
560,Schnee::N,вэ̄дз,лымы
561,Schnee::N,куэллт,лымы
562,Eis::N,jïenge,йӧ
563,Eis::N,jiegŋa,йӧ
564,Eis::N,jiekŋa,йӧ
565,Eis::N,jieŋ̣â,йӧ
566,Eis::N,jiõŋŋ,йӧ
567,Eis::N,ӣӈӈ,йӧ
568,Frost::N,baajkoe,кезьыт
569,Frost::N,tjoasskem,кезьыт
570,Frost::N,buolaš,кезьыт
571,Frost::N,puolâš,кезьыт
572,Frost::N,puõlâš,кезьыт
573,Frost::N,мӯнь,кезьыт
574,Kälte::N,jueskie,кезьыт
575,Kälte::N,tjåetskeme,кезьыт
576,Kälte::N,tjoasskem,кезьыт
577,Kälte::N,čoaskin,кезьыт
578,Kälte::N,ko'lmâsvuotâ,кезьыт
579,Kälte::N,ijss,кезьыт
580,Kälte::N,čuä´cǩǩem,кезьыт
581,Kälte::N,tuârggnjõs,кезьыт
582,Kälte::N,кэ̄лмас,кезьыт
583,Hitze::N,baahke,пӧсь
584,Hitze::N,báhkka,пӧсь
585,Hitze::N,báhkka,пӧсь
586,Hitze::N,pakkâ,пӧсь
587,Hitze::N,kuṃe,пӧсь
588,Hitze::N,paašt,пӧсь
589,Hitze::N,жоарр,пӧсь
590,Raureif::N,jyjse,гӧр
591,Raureif::N,ridne,гӧр
592,Raureif::N,goarre,гӧр
593,Raureif::N,ritni,гӧр
594,Raureif::N,suhči,гӧр
595,Raureif::N,riṇe,гӧр
596,Raureif::N,ай,гӧр
597,Regenbogen::N,aatjan goengere,вуюись
598,Regenbogen::N,aatjan joekse,вуюись
599,Regenbogen::N,ádjájuoksa,вуюись
600,Regenbogen::N,arvedávgi,вуюись
601,Regenbogen::N,bajándávgi,вуюись
602,Regenbogen::N,äijihtävgi,вуюись
603,Regenbogen::N,teârmmazjohss,вуюись
604,Regenbogen::N,тӣрмесью̄ккс,вуюись
605,Donner::N,raejrie,гудыри
606,Donner::N,átjek,гудыри
607,Donner::N,átjárájdde,гудыри
608,Donner::N,áddjá,гудыри
609,Donner::N,baján,гудыри
610,Donner::N,juuṛâ,гудыри
611,Donner::N,tie´rmes,гудыри
612,Donner::N,тӣрмесь,гудыри
613,Donner::N,ча̄ркнэгк,гудыри
614,Strömung::N,njuvvie,бызён
615,Strömung::N,ájggedáhpe,бызён
616,Strömung::N,rávdnji,бызён
617,Strömung::N,virde,бызён
618,Strömung::N,ve´rdd,бызён
619,Strömung::N,выррьт,бызён
620,Tropfen::N,gåajhkohts,шапык
621,Tropfen::N,gåjkudis,шапык
622,Tropfen::N,goaikkanas,шапык
623,Tropfen::N,čalme,шапык
624,Tropfen::N,čâ´lmm,шапык
625,Tropfen::N,ча̄лльм,шапык
626,Schaum::N,sapte,шукы
627,Schaum::N,såpptå,шукы
628,Schaum::N,sokta,шукы
629,Schaum::N,suptâ,шукы
630,Schaum::N,soptt,шукы
631,Schaum::N,со̄ппт,шукы
632,Schmutz::N,haaskoe,нӧд
633,Schmutz::N,haaskoe,дэри
634,Schmutz::N,duolvva,нӧд
635,Schmutz::N,duolvva,дэри
636,Schmutz::N,duolva,нӧд
637,Schmutz::N,duolva,дэри
638,Schmutz::N,durdi,нӧд
639,Schmutz::N,durdi,дэри
640,Schmutz::N,stänži,нӧд
641,Schmutz::N,stänži,дэри
642,Schmutz::N,sähss,нӧд
643,Schmutz::N,sähss,дэри
644,Schmutz::N,са̄ккьс,нӧд
645,Schmutz::N,са̄ккьс,дэри
646,Schmutz::N,не̄шшь,нӧд
647,Schmutz::N,не̄шшь,дэри
648,See::N,jaevrie,ты
649,See::N,jávrre,ты
650,See::N,jávri,ты
651,See::N,jävri,ты
652,See::N,jâu´rr,ты
653,See::N,я̄ввьр,ты
654,Sumpf::N,pluevie,нюр
655,Sumpf::N,áhpe,нюр
656,Sumpf::N,sæmssa,нюр
657,Sumpf::N,jeaggi,нюр
658,Sumpf::N,jeggi,нюр
659,Sumpf::N,jeä´ǧ'ǧ,нюр
660,Sumpf::N,ла̄ммьп,нюр
661,Moor::N,pluevie,нюр
662,Moor::N,jiegge,нюр
663,Moor::N,suotnju,нюр
664,Moor::N,karrii,нюр
665,Moor::N,kä´rev,нюр
666,Moor::N,veättaǩ,нюр
667,Moor::N,ла̄ммьп,нюр
668,Wiese::N,ïentje,возь
669,Wiese::N,ïentje,возьвыл
670,Wiese::N,giedde,возь
671,Wiese::N,giedde,возьвыл
672,Wiese::N,gieddi,возь
673,Wiese::N,gieddi,возьвыл
674,Wiese::N,nijtto,возь
675,Wiese::N,nijtto,возьвыл
676,Wiese::N,пуэшенҍ,возь
677,Wiese::N,пуэшенҍ,возьвыл
678,Wald::N,skåake,сик
679,Wald::N,skåake,нюлэс
680,Wald::N,skåajje,сик
681,Wald::N,skåajje,нюлэс
682,Wald::N,miehtsie,сик
683,Wald::N,miehtsie,нюлэс
684,Wald::N,vuovdde,сик
685,Wald::N,vuovdde,нюлэс
686,Wald::N,miehttse,сик
687,Wald::N,miehttse,нюлэс
688,Wald::N,vuovdi,сик
689,Wald::N,vuovdi,нюлэс
690,Wald::N,meahcci,сик
691,Wald::N,meahcci,нюлэс
692,Wald::N,mecci,сик
693,Wald::N,mecci,нюлэс
694,Wald::N,vyemi,сик
695,Wald::N,vyemi,нюлэс
696,Wald::N,vue´mm,сик
697,Wald::N,vue´mm,нюлэс
698,Wald::N,meä´c'c,сик
699,Wald::N,meä´c'c,нюлэс
700,Wald::N,ля̄ммт,сик
701,Wald::N,ля̄ммт,нюлэс
702,Hügel::N,deava,выр
703,Hügel::N,deava,вырйыл
704,Hügel::N,dievvá,выр
705,Hügel::N,dievvá,вырйыл
706,Hügel::N,dievvá,выр
707,Hügel::N,dievvá,вырйыл
708,Hügel::N,čummâ,выр
709,Hügel::N,čummâ,вырйыл
710,Hügel::N,pä´rcc,выр
711,Hügel::N,pä´rcc,вырйыл
712,Hügel::N,teä´rmm,выр
713,Hügel::N,teä´rmm,вырйыл
714,Hügel::N,ка̄ннҌт,выр
715,Hügel::N,ка̄ннҌт,вырйыл
716,Anhöhe::N,deava,выр
