,Concept_ID,pl,kk
799,verschieden::A,różny,түрлі
800,nah::A,bliski,жуық
801,nah::A,bliski,етене
802,fern::A,daleki,алыс
803,fern::A,daleki,алыстағы
804,linker::A,lewy,сол
805,linker::A,lewy,солшыл
806,rechter::A,prawy,оң
807,anderer::A,inny,өзге
808,anderer::A,inny,былайғы
809,erster::A,pierwszy,алғашқы
810,zweiter::A,drugi,екінші
811,dritter::A,trzeci,үшінші
812,letzter::A,ostatni,артқы
813,letzter::A,ostatni,кейінгі
814,allein::ADV,sam,серіксіз
815,auf einmal::ADV,naraz,бірден
816,zusammen::ADV,razem,бірлесіп
817,lange::ADV,długo,ұзақ
818,plötzlich::ADV,nagle,кенет
819,sofort::ADV,natychmiast,әне-міне дегенше
820,später::ADV,później,артынан
821,jetzt::ADV,teraz,енді
822,jetzt::ADV,teraz,қазір
823,jetzt::ADV,obecnie,енді
824,jetzt::ADV,obecnie,қазір
825,heute::ADV,dziś,бүгін
826,heute::ADV,dzisiaj,бүгін
827,morgen::ADV,jutro,ертең
828,bald::ADV,wkrótce,тез
829,dann::ADV,potem,онан соң
830,dann::ADV,potem,сонан соң
831,gestern::ADV,wczoraj,кеше
832,einst::ADV,kiedyś,бірде
833,einst::ADV,kiedyś,бір кезде
834,einst::ADV,niegdyś,бірде
835,einst::ADV,niegdyś,бір кезде
836,damals::ADV,wtedy,анада
837,damals::ADV,wówczas,анада
838,danach::ADV,następnie,онан соң
839,danach::ADV,następnie,сонан соң
840,vorher::ADV,przedtem,бұрын
841,zuerst::ADV,naprzód,әуелі
842,zuerst::ADV,naprzód,алдымен
843,zuerst::ADV,najpierw,әуелі
844,zuerst::ADV,najpierw,алдымен
845,einmal::ADV,raz,бір жолы
846,manchmal::ADV,czasem,кейде
847,oft::ADV,często,ылғи
848,immer::ADV,zawsze,өнебойы
849,niemals::ADV,nigdy,ешуақытта
850,hier::ADV,tu,бұнда
851,hier::ADV,tu,осында
852,hier::ADV,tutaj,бұнда
853,hier::ADV,tutaj,осында
854,hierhin::ADV,tu,бермен
855,von hier::ADV,stąd,бер жақтан
856,dort::ADV,tam,анда
857,dorthin::ADV,tam,әрі
858,geradeaus::ADV,prosto,тура
859,vorwärts::ADV,naprzód,ілгері
860,rückwärts::ADV,wstecz,артқа
861,zurück::ADV,z powrotem,кейін қарай
862,unten::ADV,u dołu,төменде
863,unten::ADV,na dole,төменде
864,hinab::ADV,na_dół,астына
865,hinab::ADV,na_dół,төмен
866,hinab::ADV,w_dół,астына
867,hinab::ADV,w_dół,төмен
868,oben::ADV,w górze,жоғарыда
869,oben::ADV,na górze,жоғарыда
870,hinauf::ADV,w górę,өрге
871,hinauf::ADV,na górę,өрге
872,überall::ADV,wszędzie,әрқайда
873,nicht::ADV,nie,емес
874,ein wenig::ADV,trochę,азырақ
875,ein wenig::ADV,trochę,аздаған
876,ein wenig::ADV,trochę,азғантай
877,kaum::ADV,ledwie,зорға
878,kaum::ADV,prawie nie,зорға
879,sehr::ADV,bardzo,орасан
880,so::ADV,tak,бұлай
881,so::ADV,tak,былайша
882,noch::ADV,jeszcze,әлі
883,nur::ADV,tylko,ғана
884,schon::ADV,już,түге
885,wieder::ADV,znów,жаңа
886,wieder::ADV,znów,қайта
887,wieder::ADV,znów,жаңадан
888,wieder::ADV,znowu,жаңа
889,wieder::ADV,znowu,қайта
890,wieder::ADV,znowu,жаңадан
891,vergebens::ADV,na próżno,бекер
892,vor::PRP,przed,алды
893,hinter::PRP,za,артынан
894,unter::PRP,pod,түп
895,unter::PRP,pod,маңында
896,durch::PRP,przez,арқылы
897,neben::PRP,obok,іргеде
898,neben::PRP,obok,жанында
899,zwischen::PRP,między,арада
900,wegen::PRP,z powodu,үшін
901,dies::PRN,to,бұ
902,dies::PRN,to,осы
903,das::PRN,to,сол
904,alles::PRN,wszystko,дүйім
905,alles::PRN,wszystko,күллі
906,ich::PRN,ja,мен
907,du::PRN,ty,сен
908,er::PRN,on,ол
909,wir::PRN,my,біз
910,ihr::PRN,wy,сіз
911,sie::PRN,oni,олар
912,was::FPRN,co,не
913,wer::FPRN,kto,кім
914,wo::FADV,gdzie,кәні
915,wo::FADV,gdzie,қайда
916,wohin::FADV,dokąd,қайда
917,wie::FADV,jak,калай
918,warum::FADV,dlaczego,неғып
919,wieviel::FNUM,ile,неше
920,wieviel::FNUM,ile,қанша
921,eins::NUM,jeden,бір
922,zwei::NUM,dwa,екі
923,drei::NUM,trzy,үш
924,vier::NUM,cztery,төрт
925,fünf::NUM,pięć,бес
926,sechs::NUM,sześć,алты
927,sieben::NUM,siedem,жеті
928,acht::NUM,osiem,сегіз
929,neun::NUM,dziewięć,тоғыз
930,zehn::NUM,dziesięć,он
931,elf::NUM,jedenaście,он бір
932,zwölf::NUM,dwanaście,он екі
933,zwanzig::NUM,dwadzieścia,жиырма
934,dreißig::NUM,trzydzieści,отыз
935,vierzig::NUM,czterdzieści,қырық
936,fünfzig::NUM,pięćdziesiąt,елу
937,sechzig::NUM,sześćdziesiąt,алпыс
938,siebzig::NUM,siedemdziesiąt,жетпіс
939,achtzig::NUM,osiemdziesiąt,сексен
940,neunzig::NUM,dziewięćdziesiąt,тоқсан
941,hundert::NUM,sto,жүз
942,tausend::NUM,tysiąc,мың
943,und::CNJ,i,та
944,oder::CNJ,lub,әлде
945,oder::CNJ,lub,немесе
946,oder::CNJ,albo,әлде
947,oder::CNJ,albo,немесе
948,stehen::V,stać,тұру
949,sitzen::V,siedzieć,отыру
950,liegen::V,leżeć,жату
951,hängen::V,wisieć,ілу
952,werden::V,zostać,болу
953,werden::V,zostać,түрегелу
954,werden::V,stać się,болу
955,werden::V,stać się,түрегелу
956,passieren::V,dziać się,болу
957,passieren::V,zdarzyć się,болу
958,beginnen::V,zacząć się,басталу
959,enden::V,kończyć się,ада болу
960,wechseln::V,zmienić się,құбылу
961,wechseln::V,zmienić się,өзгеру
962,aufgehen[Sonne]::V,wzejść,шығу
963,untergehen[Sonne]::V,zajść,батыру
964,scheinen[Sonne]::V,świecić,жылтырау
965,donnern::V,grzmieć,күркіреу
966,wehen::V,wiać,огып тур
967,strömen::V,płynąć,сорғалау
968,strömen::V,lać się,сорғалау
969,fließen::V,ciec,ағу
970,fließen::V,płynąć,ағу
971,sich drehen::V,obracać się,айналу
972,schwanken::V,chwiać się,толықсу
973,schwingen::V,wahać się,тербелу
974,fallen::V,padać,құлау
975,fallen::V,padać,жығылу
976,fallen::V,padać,төмендеу
977,brennen::V,palić się,жану
978,rauchen::V,dymić,түтету
979,rauchen::V,dymić się,түтету
980,regnen::V,padać,жауу
981,gefrieren::V,zamarznąć,мұздай қату
982,gefrieren::V,zamarznąć,мұз боп қату
983,tauen::V,tajać,жібу
984,schmelzen::V,topnieć,еру
985,trocknen::V,schnąć,курау
986,sieden::V,wrzeć,қайнау
987,sieden::V,kipieć,қайнау
988,faulen::V,gnić,иістену
989,verfaulen::V,zgnić,шіру
990,reißen::V,urywać się,жыртылу
991,versinken::V,tonąć,малтығу
992,vergehen::V,przechodzić,өту
993,erscheinen::V,zjawiać się,көріну
994,erscheinen::V,zjawiać się,көрініп қалу
995,verschwinden::V,zniknąć,ғайып_болу
996,sinken::V,spadać,ылдилау
997,sinken::V,spadać,төмендеу
998,abnehmen::V,spadać,кемітілу
999,zunehmen::V,wzrosnąć,көбею
1000,steigen::V,wzrastać,қобу
1001,steigen::V,wzrastać,көтерілу
1002,steigen::V,wzrastać,жоғарылау
1003,wachsen::V,rosnąć,өсу
1004,glänzen::V,błyszczeć,жалтырау
1005,funkeln::V,zabłyszczeć,жарқырау
1006,funkeln::V,zabłyszczeć,нұрлану
1007,funkeln::V,zabłyszczeć,жылтылдау
1008,lärmen::V,hałasować,шулау
1009,lärmen::V,hałasować,шуылдау
1010,läuten::V,dzwonić,қоңыраулату
1011,klingeln::V,dzwonić,дыңғырлау
1012,klirren::V,brzęczeć,дыңылдату
1013,brausen::V,huczeć,тасу
1014,rauschen::V,szumieć,сусылдау
1015,rauschen::V,szumieć,сыбдырлау
1016,rauschen::V,szeleścić,сусылдау
1017,rauschen::V,szeleścić,сыбдырлау
1018,klingen::V,brzmieć,дыбыс шығару
1019,klingen::V,dźwięczeć,дыбыс шығару
1020,bellen::V,szczekać,үру
1021,heulen::V,wyć,ұлу
1022,blasen::V,dmuchnąć,үру
1023,pfeifen::V,gwizdać,ысқыру
1024,schreien::V,krzyczeć,шыңғыру
1025,schreien::V,krzyczeć,айғайлау
1026,schreien::V,krzyczeć,байбайлау
1027,schreien::V,krzyczeć,бажалақтау
1028,stöhnen::V,stękać,ыңырсу
1029,stöhnen::V,stękać,ыңкылдау
1030,zittern::V,drżeć,қалш
1031,zittern::V,drżeć,қалшылдату
1032,leben::V,żyć,жасау
1033,leben::V,żyć,күнелту
1034,leben::V,żyć,күн көру
1035,leben::V,żyć,тіршілік ету
1036,geboren werden::V,urodzić się,туу
1037,atmen::V,oddychać,дем алу
1038,atmen::V,oddychać,ауа жұту
1039,trinken::V,pić,ішу
1040,trinken::V,pić,ұрттау
1041,essen::V,jeść,жеу
1042,essen::V,jeść,тамақтану
1043,schlucken::V,połknąć,жұту
1044,müde werden::V,zmęczyć się,болдыру
1045,einschlafen::V,zasnąć,үйыктап калу
1046,schlafen::V,spać,ұйықтау
1047,aufwachen::V,obudzić się,ояну
1048,aufstehen::V,wstać,ояну
1049,sich erholen::V,wypoczywać,тынығу
1050,krank werden::V,zachorować,кеселдену
1051,krank werden::V,zachorować,сырқаттану
1052,krank werden::V,zachorować,ауырып қалу
1053,krank werden::V,zachorować,ауыра бастау
1054,krank werden::V,zachorować,кеселге ұшырау
1055,krank werden::V,zachorować,сырқаттанып қалу
1056,krank sein::V,chorować,ауыру
1057,krank sein::V,chorować,сырқаттану
1058,schmerzen::V,boleć,ауырады
1059,husten::V,kaszlać,жөтелу
1060,genesen::V,wyzdrowieć,айығу
1061,sterben::V,umrzeć,өлу
1062,sterben::V,umrzeć,қайтыс
1063,sterben::V,umrzeć,жантапсыру
1064,umkommen::V,zginąć,өлу
1065,umkommen::V,zginąć,қаза табу
1066,sich bewegen::V,poruszać się,жылжу
1067,sich rühren::V,ruszyć się,қыбырлау
1068,sich erheben::V,podnieść się,тұру
1069,sich setzen::V,usiąść,отыру
1070,hinfallen::V,upaść,жығылу
1071,laufen::V,chodzić,жояу жүру
1072,schreiten::V,kroczyć,кадамдау
1073,spazierengehen::V,iść na spacer,қыдыру
1074,eilen::V,pospieszać,асығу
1075,eilen::V,pospieszać,жеделдену
1076,eilen::V,pospieszać,жедепдеу
1077,sich beeilen::V,pospieszyć się,асығу
1078,sich beeilen::V,pospieszyć się,жеделдену
1079,sausen::V,pędzić,заулау
1080,rennen::V,biec,жүгіру
1081,rennen::V,biegać,жүгіру
1082,springen::V,skakać,секіру
1083,klettern::V,wspinać się,өрмелеп шығу
1084,schaukeln::V,huśtać,тербелу
1085,schaukeln::V,kołysać,тербелу
1086,kriechen::V,pełzać,еңбектеу
1087,kriechen::V,czołgać się,еңбектеу
1088,schwimmen::V,pływać,жүзу
1089,schwimmen::V,pływać,малту
1090,schwimmen::V,pływać,қалықтау
1091,tauchen::V,zanurzać się,сүңгу
1092,rudern::V,wiosłować,есу
1093,fahren::V,jechać,бару
1094,fliegen::V,latać,ұшу
1095,fliegen::V,lecieć,ұшу
1096,gehen::V,iść,бару
1097,weggehen::V,odejść,кету
1098,abfahren::V,odjechać,жөнелу
1099,anhalten::V,zatrzymać się,тоқтау
1100,hineingehen::V,wchodzić,кіру
1101,eintreten::V,wejść,ену
1102,eintreten::V,nastąpić,ену
1103,kommen::V,przyjść,жету
1104,ankommen::V,przybyć,келу
1105,zurückkommen::V,wrócić,қайту
1106,bleiben::V,zostać,қалу
1107,warten::V,czekać,тосу
1108,erwarten::V,oczekiwać,күту
1109,suchen::V,szukać,іздеу
1110,finden::V,znaleźć,табу
1111,versuchen::V,próbować,талпыну
1112,vorbereiten::V,przygotować,әзірлеу
1113,lieben::V,kochać,сүю
1114,mögen::V,lubić,жарату
1115,mögen::V,lubić,жақсы_көру
1116,lachen::V,śmiać się,күлу
1117,lachen::V,śmiać się,күлісу
1118,rühren::V,wzruszyć,көңілін бұзу
1119,weinen::V,płakać,жылау
1120,schimpfen::V,kląć,ақырып-бақыру
1121,sich ärgern::V,gniewać się,ашулану
1122,sich fürchten::V,bać się,сескену
1123,fürchten::V,bać się,қауіптену
1124,fürchten::V,bać się,сақсыну
1125,fliehen::V,uciekać,қашу
1126,fliehen::V,uciekać,қашып кету
1127,flüchten::V,uciec,қашу
1128,flüchten::V,uciec,қашып кету
1129,sehen::V,widzieć,көру
1130,sehen::V,zobaczyć,көру
1131,anschauen::V,oglądać,назар салу
1132,ansehen::V,popatrzeć na,тамашалау
1133,hören::V,słyszeć,есту
1134,zuhören::V,słuchać,тыңдау
1135,zuhören::V,słuchać,құлақ қою
1136,probieren::V,kosztować,тату
1137,probieren::V,kosztować,дәм тату
1138,riechen::V,wąchać,иіскеу
1139,fühlen::V,czuć,сезу
1140,fühlen::V,czuć,сезіну
1141,fühlen::V,odczuwać,сезу
1142,fühlen::V,odczuwać,сезіну
1143,scheinen::V,wydawać się,болып көріну
1144,zu sehen sein::V,widnieć,көріну
1145,vernehmen::V,usłyszeć,есту
1146,vernehmen::V,usłyszeć,есітіп қалу
1147,frieren::V,marznąć,тоңу
1148,frieren::V,marznąć,жаурау
1149,tun::V,czynić,ету
1150,tun::V,czynić,істеу
1151,können::V,móc,білу
1152,können::V,umieć,білу
1153,wollen::V,chcieć,қалау
1154,anfangen::V,zacząć,бастау
1155,beenden::V,zakończyć,бітіру
1156,beenden::V,zakończyć,адақтау
1157,beenden::V,zakończyć,тамамдау
1158,beenden::V,zakończyć,аяқтап шығу
1159,aufhören::V,przestać,доғару
1160,gelingen::V,udać się,жолы түсу
1161,geraten::V,udać się,калу
1162,öffnen::V,otworzyć,ашу
1163,öffnen::V,otworzyć,ашып қою
1164,schließen::V,zamknąć,жабу
1165,stellen::V,postawić,қою
1166,stellen::V,postawić,қойдыру
1167,setzen::V,posadzić,отырғызу
1168,legen::V,kłaść,салу
1169,legen::V,kłaść,калау
1170,berühren::V,dotykać,тию
1171,verbinden::V,łączyć,байлап алу
1172,verbinden::V,łączyć,сабақтастыру
1173,bedecken::V,przykryć,бүркеу
1174,aufhängen::V,powiesić,ілу
1175,aufhängen::V,powiesić,асып қою
1176,anzünden::V,zapalić,тұтату
1177,aufheben::V,podnieść,көтеру
1178,zurücklassen::V,zostawić,қалдыру
1179,verlieren::V,zgubić,жоғалту
1180,fallen lassen::V,upuścić,құлатып алу
1181,fallen lassen::V,upuścić,қолдан түсіріп алу
1182,machen::V,zrobić,ету
1183,machen::V,zrobić,жасау
1184,machen::V,zrobić,жасап шығару
1185,herstellen::V,wytworzyć,жасап шығару
1186,bauen::V,budować,тұрғызу
1187,reparieren::V,naprawiać,оңдау
1188,verbessern::V,ulepszyć,дұрыстау
1189,ändern::V,zmienić,өзгерту
1190,graben::V,kopać,үңгу
1191,beugen::V,zagiąć,буғу
1192,biegen::V,zgiąć,ию
1193,biegen::V,zgiąć,майыстыру
1194,drehen::V,obracać,айналдыру
1195,wenden::V,obrocić,екінші жағын айналдыру
1196,umdrehen::V,obrocić,бұру
1197,heben::V,podnosić,көтеру
1198,hochheben::V,podnieść,жоғарылату
1199,hochheben::V,podnieść,көтеру
1200,ergreifen::V,chwycić,бас_салу
1201,ergreifen::V,chwycić,шап_беріп_ұстап_алу
1202,ergreifen::V,chwycić,шап_беру
1203,ergreifen::V,chwycić,шап_ете_түсу
1204,halten::V,trzymać,тұту
1205,halten::V,trzymać,ұстау
1206,drücken::V,naciskać,басу
1207,schieben::V,pchać,итеру
1208,schieben::V,posuwać,итеру
1209,kratzen::V,drapać,қыру
1210,lecken::V,lizać,жалау
1211,beißen::V,kąsać,қабу
1212,beißen::V,kąsać,тістеу
1213,beißen::V,kąsać,қауып алу
1214,abreißen::V,oderwać,үзу
1215,abschneiden::V,odciąć,қырқу
1216,binden::V,wiązać,байланыстыру
1217,binden::V,wiązać,байлап_алу
1218,binden::V,wiązać,байластыру
1219,binden::V,wiązać,байлау
1220,binden::V,wiązać,буу
1221,binden::V,wiązać,матау
1222,binden::V,wiązać,сабақтастыру
1223,binden::V,wiązać,ұштастыру
1224,stecken::V,wetknąć,сұғу
1225,brechen::V,złamać,сындыру
1226,klopfen::V,pukać,қағу
1227,klopfen::V,stukać,қағу
1228,hauen::V,bić,соғу
1229,kleben::V,kleić,желімдеу
1230,reiben::V,trzeć,үйкеу
1231,streichen::V,smarować,сүйкеу
1232,schleifen::V,ostrzyć,егеу
1233,schleifen::V,ostrzyć,қайрау
1234,schleifen::V,ostrzyć,егеулеу
1235,schneiden::V,ciąć,кесу
1236,schneiden::V,krajać,кесу
1237,rütteln::V,trząść,қозғау
1238,rütteln::V,trząść,жұлмалау
1239,schütteln::V,trząść,дірілдету
1240,schütteln::V,trząść,селкілдету
1241,schwenken::V,machać,бұлғау
1242,schwenken::V,machać,сермеу
1243,schütten::V,nasypać,құю
1244,füllen::V,napełnić,толтыру
1245,einwickeln::V,zawinąć,орау
1246,tragen::V,nieść,алып жүру
1247,schleppen::V,wlec,тарту
1248,ziehen::V,ciągnąć,тарту
1249,aufbewahren::V,przechowywać,сақтау
1250,werfen::V,rzucać,лақтыру
1251,fangen::V,łowić,қармау
1252,fangen::V,łowić,қағып алу
1253,packen::V,chwycić,шап беру
1254,packen::V,chwycić,шап ете түсу
1255,packen::V,chwycić,шап беріп ұстап алу
1256,verstecken::V,ukryć,тығу
1257,verstecken::V,ukryć,жасыру
1258,verstecken::V,schować,тығу
1259,verstecken::V,schować,жасыру
1260,teilen::V,podzielić,бөлу
1261,schicken::V,posyłać,жіберу
1262,bringen::V,przynieść,әкелу
1263,bringen::V,przynieść,алып келу
1264,hinzufügen::V,dodać,қосу
1265,hinzufügen::V,dodać,үстеу
1266,bekommen::V,dostać,алу
1267,erhalten::V,otrzymać,алмақ
1268,nehmen::V,wziąć,алу
1269,nehmen::V,wziąć,алмақ
1270,wählen::V,wybrać,таңдау
1271,auswählen::V,wybrać,екшеу
1272,auswählen::V,wybrać,саралау
1273,auswählen::V,wybrać,сұрыптау
1274,auswählen::V,wybrać,сайлап алу
1275,bewahren::V,zachować,сақтау
1276,behindern::V,utrudnić,оралғы болу
1277,behindern::V,przeszkadzać,оралғы болу
1278,verderben::V,zepsuć,бүлдіру
1279,beschädigen::V,uszkodzić,бұзу
1280,zerbrechen::V,złamać,уату
1281,zerreißen::V,drzeć,жырту
1282,zerreißen::V,rozdzierać,жырту
1283,zerstören::V,zniszczyć,қирату
1284,zerstören::V,zniszczyć,талқандау
1285,verbrennen::V,spalić,өртеу
1286,verbrennen::V,spalić,жандыру
1287,verbrennen::V,spalić,өртеп жіберу
1288,verbrennen::V,spalić,жандырып жіберу
1289,geben::V,dać,беру
1290,reichen::V,podać,беру
1291,schenken::V,darować,тарту
1292,versprechen::V,obiecać,уәде беру
1293,wünschen::V,życzyć,тілеу
1294,loben::V,chwalić,мақтау
1295,loben::V,chwalić,дәріптеу
1296,küssen::V,całować,сүю
1297,wiegen::V,kołysać,тербеу
1298,zudecken::V,przykryć,бүркеу
1299,wecken::V,zbudzić,ояту
1300,zeigen::V,pokazać,көрсету
1301,führen::V,wieść,ерту
1302,führen::V,wieść,жетектеу
1303,führen::V,prowadzić,ерту
1304,führen::V,prowadzić,жетектеу
1305,lehren::V,uczyć,оқыту
1306,unterrichten::V,nauczać,оқыту
1307,aufziehen::V,wychować,бағу
1308,leiten::V,kierować,басқару
1309,leiten::V,kierować,жетекшілік ету
1310,antreiben::V,popędzić,асықтыру
1311,lassen::V,zostawić,-ткізу
1312,lassen::V,zostawić,мәжбүр ету
1313,einladen::V,zaprosić,шақыру
1314,vereinigen::V,zjednoczyć,біріктіру
1315,vereinigen::V,zjednoczyć,біріктіріп қою
1316,besuchen::V,odwiedzić,кіріп шығу
1317,besuchen::V,odwiedzić,барып шығу
1318,treffen::V,trafić,кездесу
1319,treffen::V,spotkać,кездесу
1320,sich versammeln::V,zebrać się,топталу
1321,sich versammeln::V,zgromadzić się,топталу
1322,spielen::V,grać,ойнау
1323,spielen::V,bawić się,ойнау
1324,singen::V,śpiewać,сайрау
1325,tanzen::V,pląsać,билеу
1326,tanzen::V,tańczyć,билеу
1327,sich trennen::V,rozstać się,айрылысу
1328,verlassen::V,opuścić,тастау
1329,retten::V,ocalić,құтқару
1330,retten::V,uratować,құтқару
1331,bewachen::V,pilnować,күзету
1332,schützen::V,ochronić,жақтау
1333,schützen::V,ochronić,жақтасу
1334,verteidigen::V,bronić,қорғау
1335,sich schlagen::V,pobić się,алысу
1336,schießen::V,strzelać,ату
1337,siegen::V,zwycziężyć,жеңу
1338,ärgern::V,gniewać,ашуландыру
1339,schlagen::V,bić,ұру
1340,schlagen::V,uderzyć,ұру
1341,treten::V,kopnąć,тебу
1342,stechen::V,ukłuć,шаншу
1343,stoßen::V,popchnąć,түрту
1344,stehlen::V,ukraść,ұрлау
1345,stören::V,zakłócić,кесірлен
1346,stören::V,przeszkodzić,кесірлен
1347,belästigen::V,dokuczać,мазасын алу
1348,verbergen::V,ukryć,сездірмеу
1349,täuschen::V,łudzić,жалған айту
1350,betrügen::V,oszukać,алдау
1351,betrügen::V,oszukać,алдап кету
1352,betrügen::V,oszukać,ақымақ қылу
1353,töten::V,zabić,құрту
1354,töten::V,zabić,өлтіру
1355,wohnen::V,mieszkać,мекендеу
1356,wohnen::V,mieszkać,өмір сүру
1357,arbeiten::V,pracować,істеу
1358,arbeiten::V,pracować,еңбектену
1359,sammeln::V,zebrać,жыю
1360,pflücken::V,zerwać,жұлу
1361,jagen::V,polować,аулау
1362,fischen::V,łowić ryby,балык_аулау
1363,fassen::V,złapać,ұстау
1364,hüten::V,paść,жаю
1365,hüten::V,paść,бағу
1366,treiben::V,pędzić,айдау
1367,anbinden::V,przywiązać,байлау
1368,füttern::V,karmić,ас ішкізу
1369,füttern::V,karmić,азықтандыру
1370,füttern::V,karmić,қоректендіру
1371,melken::V,doić,сауу
1372,hacken::V,rąbać,турау
1373,gießen::V,lać,суару
1374,gießen::V,podlać,суару
1375,reifen::V,dojrzeć,жетілу
1376,zubereiten::V,przyrządzić,даяр ету
1377,kochen::V,gotować,асу
1378,backen::V,piec,пісіру
1379,braten::V,piec,қуыру
1380,braten::V,smażyć,қуыру
1381,umrühren::V,przemieszać,былғалау
1382,umrühren::V,przemieszać,сапырылыстыру
1383,stricken::V,dziać,торлау
1384,stricken::V,dziać,тоқу
1385,nähen::V,szyć,тігу
1386,färben::V,pofarbować,бояу
1387,färben::V,pofarbować,сырлау
1388,reinigen::V,oczyścić,аршу
1389,reinigen::V,oczyścić,тазалау
1390,waschen::V,prać,жуу
1391,abwischen::V,obetrzeć,сүрту
1392,spülen::V,płukać,шаю
1393,fegen::V,zamiatać,сыпыру
1394,kehren::V,zamieść,сыпыру
1395,baden::V,kąpać się,шомылу
1396,sich waschen::V,myć się,жуыну
1397,ausziehen::V,zdjąć,шешу
1398,anziehen::V,włożyć,кигізу
1399,sich anziehen::V,ubrać się,киіну
1400,kämmen::V,uczesać,тарау
1401,schmücken::V,ozdabiać,әсемдеу
1402,schmücken::V,ozdabiać,мәнерлеу
1403,schmücken::V,ozdabiać,көріктендіру
1404,sagen::V,powiedzieć,деу
1405,sagen::V,powiedzieć,айту
1406,sprechen::V,mówić,деу
1407,sprechen::V,mówić,айту
1408,reden::V,mówić,сөйлеу
1409,reden::V,mówić,сөйлесу
1410,reden::V,mówić,тіл қатысу
1411,sich unterhalten::V,rozmawiać,сұхбаттасу
1412,fragen::V,zapytać,сұрау
1413,bitten::V,prosić,өтіну
1414,bitten::V,prosić,жалыну
1415,erzählen::V,opowiedzieć,айту
1416,mitteilen::V,zawiadomić o,білдіру
1417,nennen::V,nazwać,атау
1418,rufen::V,wołać,шақыру
1419,prahlen::V,chełpić się,бөсу
1420,übersetzen::V,tłumaczyć,аудару
1421,denken::V,myśleć,ойлау
1422,glauben::V,sądzić,нану
1423,glauben::V,sądzić,илану
1424,glauben::V,wierzyć,нану
1425,glauben::V,wierzyć,илану
1426,bemerken::V,zauważyć,аңғару
1427,erkennen::V,poznać,тану
1428,begreifen::V,zrozumieć,ұғу
1429,begreifen::V,zrozumieć,аңғарып алу
1430,verstehen::V,rozumieć,пайым
1431,verstehen::V,rozumieć,түсіну
1432,verstehen::V,dosłyszeć,пайым
1433,verstehen::V,dosłyszeć,түсіну
1434,lernen::V,uczyć się,оқу
1435,wissen::V,wiedzieć,хабардар болу
1436,sich erinnern an::V,przypomnieć sobie,еске түсіру
1437,vergessen::V,zapomnieć,ұмыту
1438,messen::V,mierzyć,өлшеу
1439,zählen::V,liczyć,санау
1440,rechnen::V,rachować,санап шығару
1441,rechnen::V,rachować,санап шығу
1442,rechnen::V,rachować,санау
1443,lesen::V,czytać,оқу
1444,malen::V,malować,сурет салу
1445,zeichnen::V,rysować,сурет салу
1446,schreiben::V,pisać,жазу
1447,besitzen::V,posiadać,болу
1448,kaufen::V,kupić,алу
1449,kaufen::V,kupić,әперу
1450,verkaufen::V,sprzedać,сату
1451,bezahlen::V,zapłacić,төлеу
1452,bezahlen::V,zapłacić,ақы беру
1453,bezahlen::V,zapłacić,ақы төлеу
1454,zahlen::V,płacić,төлеу
1455,beherrschen::V,opanować,билеу
1456,ertragen::V,znieść,төзу
1457,ertragen::V,znieść,шыдау
