,Concept_ID,de,hi
66,Haut::N,Haut,चर्म
67,Haut::N,Haut,त्वचा
68,Blut::N,Blut,लहू
69,Blut::N,Blut,ख़ून
70,Ader::N,Ader,रग
71,Ader::N,Ader,शिरा
72,Sehne::N,Sehne,कंडरा
73,Sehne::N,Sehne,स्नायु
74,Knochen::N,Knochen,अस्थि
75,Gehirn::N,Gehirn,दिमाग़
76,Gehirn::N,Gehirn,मस्तिष्क
77,Herz::N,Herz,दिल
78,Herz::N,Herz,हृदय
79,Magen::N,Magen,मेदा
80,Magen::N,Magen,अमाशय
81,Leber::N,Leber,जिगर
82,Leber::N,Leber,यकृत्
83,Atem::N,Atem,दम
84,Atem::N,Atem,साँस
85,Atem::N,Atem,श्वास
86,Hunger::N,Hunger,भूख
87,Hunger::N,Hunger,क्षुधा
88,Träne::N,Träne,आँसू
89,Träne::N,Träne,अश्रु
90,Geschmack::N,Geschmack,स्वाद
91,Geschmack::N,Geschmack,ज़ायक़ा
92,Geruch::N,Geruch,बू
93,Geruch::N,Geruch,गंध
94,Schlaf::N,Schlaf,नींद
95,Schlaf::N,Schlaf,निद्रा
96,Traum::N,Traum,सपना
97,Traum::N,Traum,स्वप्न
98,Himmel::N,Himmel,आकाश
99,Himmel::N,Himmel,आसमान
100,Sonne::N,Sonne,रवि
101,Sonne::N,Sonne,सूरज
102,Sonne::N,Sonne,सूर्य
103,Mond::N,Mond,चाँद
104,Mond::N,Mond,चंद्र
105,Stern::N,Stern,तारा
106,Stern::N,Stern,सितारा
107,Luft::N,Luft,हवा
108,Luft::N,Luft,वायु
109,Wind::N,Wind,पाद
110,Welle::N,Welle,लहर
111,Welle::N,Welle,तरंग
112,Wasser::N,Wasser,जल
113,Wasser::N,Wasser,पानी
114,Stein::N,Stein,पत्थर
115,Boden::N,Boden,मिट्टी
116,Erde::N,Erde,भूमि
117,Erde::N,Erde,ज़मीन
118,Staub::N,Staub,धूल
119,Rauch::N,Rauch,धूआँ
120,Rauch::N,Rauch,धुम्र
121,Funke::N,Funke,चिनगारी
122,Funke::N,Funke,स्फुलिंग
123,Feuer::N,Feuer,आग
124,Feuer::N,Feuer,आतिश
125,Feuer::N,Feuer,अग्नि
126,Licht::N,Licht,रोशनी
127,Licht::N,Licht,प्रकाश
128,Schatten::N,Schatten,छाया
129,Schatten::N,Schatten,परछाई
130,Wetter::N,Wetter,ऋतु
131,Wetter::N,Wetter,मौसम
132,Nebel::N,Nebel,धुँध
133,Nebel::N,Nebel,कुहरा
134,Wolke::N,Wolke,मेघ
135,Wolke::N,Wolke,अभ्र
136,Regen::N,Regen,मेंह
137,Regen::N,Regen,बारिश
138,Schnee::N,Schnee,हिम
139,Schnee::N,Schnee,बर्फ़
140,Eis::N,Eis,हिम
141,Eis::N,Eis,बर्फ़
142,Frost::N,Frost,ठंड
143,Kälte::N,Kälte,सर्दी
144,Kälte::N,Kälte,शीतलता
145,Hitze::N,Hitze,ताप
146,Hitze::N,Hitze,गरमी
147,Raureif::N,Raureif,पाला
148,Regenbogen::N,Regenbogen,इंद्र-धनुष
149,Donner::N,Donner,गरज
150,Donner::N,Donner,मेघ-गर्जन
151,Strömung::N,Strömung,बहाव
152,Strömung::N,Strömung,प्रवाह
153,Tropfen::N,Tropfen,बूँद
154,Schaum::N,Schaum,झाग
155,Schmutz::N,Schmutz,गंद
156,Schmutz::N,Schmutz,कीचड़
157,See::N,See,झील
158,See::N,See,सरोवर
159,Sumpf::N,Sumpf,दलदल
160,Sumpf::N,Sumpf,धँसान
161,Moor::N,Moor,झाबर
162,Moor::N,Moor,धँसान
163,Wiese::N,Wiese,घास-स्थल
164,Wald::N,Wald,जंगल
165,Hügel::N,Hügel,टीला
166,Hügel::N,Hügel,पहाड़
167,Anhöhe::N,Anhöhe,टीला
168,Anhöhe::N,Anhöhe,पहाड़ी
169,Berg::N,Berg,पहाड़
170,Gipfel::N,Gipfel,शिखर
171,Höhle::N,Höhle,गुहा
172,Höhle::N,Höhle,गुफ़ा
173,Abhang::N,Abhang,ढाल
174,Abhang::N,Abhang,ढलान
175,Quelle::N,Quelle,चश्मा
176,Bach::N,Bach,सोता
177,Bach::N,Bach,नदिका
178,Fluss::N,Fluss,नदी
179,Fluss::N,Fluss,सरिता
180,Ufer::N,Ufer,तट
181,Ufer::N,Ufer,किनारा
182,Küste::N,Küste,समुद्र-तट
183,Festland::N,Festland,महाद्वीप
184,Meer::N,Meer,सागर
185,Meer::N,Meer,समुद्र
186,Bucht::N,Bucht,खाड़ी
187,Insel::N,Insel,टापू
188,Insel::N,Insel,द्वीप
189,Blume::N,Blume,फूल
190,Blume::N,Blume,पुष्प
191,Gras::N,Gras,घास
192,Wurzel::N,Wurzel,मूल
193,Baum::N,Baum,पेड़
194,Baum::N,Baum,वृक्ष
195,Stamm::N,Stamm,धड़
196,Rinde::N,Rinde,छाल
197,Rinde::N,Rinde,वल्कल
198,Ast::N,Ast,डाल
199,Ast::N,Ast,शाखा
200,Zweig::N,Zweig,टहनी
201,Blatt::N,Blatt,पत्र
202,Blatt::N,Blatt,पत्ता
203,Birke::N,Birke,भूर्ज
204,Kiefer[Baum]::N,Kiefer,पाइन-वृक्ष
205,Weide[Baum]::N,Weide,बेंत
206,Tanne::N,Tanne,फ़र
207,Horn::N,Horn,सींग
208,Horn::N,Horn,विषाण
209,Feder::N,Feder,पर
210,Feder::N,Feder,पंख
211,Fell::N,Fell,खाल
212,Fell::N,Fell,पशु-चर्म
213,Flügel::N,Flügel,पंख
214,Flügel::N,Flügel,डैना
215,Klaue::N,Klaue,पंजा
216,Kralle::N,Kralle,पंजा
217,Kralle::N,Kralle,नाख़ून
218,Schwanz::N,Schwanz,पूँछ
219,Ei::N,Ei,अंडा
220,Nest::N,Nest,नीड़
221,Nest::N,Nest,घोंसला
222,Bau::N,Bau,बिल
223,Bau::N,Bau,माँद
224,Tier::N,Tier,पशु
225,Tier::N,Tier,जानवर
226,Herde::N,Herde,गल्ला
227,Kuh::N,Kuh,गौ
228,Kuh::N,Kuh,गाय
229,Bulle::N,Bulle,साँड़
230,Pferd::N,Pferd,अश्व
231,Pferd::N,Pferd,घोड़ा
232,Schaf::N,Schaf,भेड़
233,Schwein::N,Schwein,शूकर
234,Hund::N,Hund,श्वान
235,Hund::N,Hund,कुत्ता
236,Katze::N,Katze,बिल्ली
237,Bär::N,Bär,रीछ
238,Bär::N,Bär,भालू
239,Eichhörnchen::N,Eichhörnchen,गिलहरी
240,Elch::N,Elch,एल्क
241,Fuchs::N,Fuchs,लोमड़ी
242,Hase::N,Hase,खरहा
243,Hase::N,Hase,ख़रगोश
244,Maus::N,Maus,मूष
245,Maus::N,Maus,चूहा
246,Wolf::N,Wolf,वृक
247,Wolf::N,Wolf,भेड़िया
248,Vogel::N,Vogel,पक्षी
249,Vogel::N,Vogel,चिड़िया
250,Schwarm::N,Schwarm,झुंड
251,Huhn::N,Huhn,मुर्ग़ी
252,Hahn::N,Hahn,मुर्ग़ा
253,Gans::N,Gans,हंस
254,Gans::N,Gans,हंसिनी
255,Adler::N,Adler,उक़ाब
256,Ente::N,Ente,बतख़
257,Ente::N,Ente,बत्तक
258,Eule::N,Eule,उल्लू
259,Kranich::N,Kranich,सारस
260,Kranich::N,Kranich,क्रौंंच
261,Krähe::N,Krähe,काक
262,Kuckuck::N,Kuckuck,कोयल
263,Kuckuck::N,Kuckuck,कोकिल
264,Schwan::N,Schwan,हंस
265,Schwan::N,Schwan,मराल
266,Fisch::N,Fisch,मछली
267,Fisch::N,Fisch,मत्स्य
268,Barsch::N,Barsch,पर्च
269,Hecht::N,Hecht,पाइक
270,Schlange[Tier]::N,Schlange,सर्प
271,Wurm::N,Wurm,कृमि
272,Wurm::N,Wurm,कीड़ा
273,Spinne::N,Spinne,लूता
274,Spinne::N,Spinne,मकड़ी
275,Ameise::N,Ameise,चींटी
276,Laus::N,Laus,जूँ
277,Mücke::N,Mücke,डाँस
278,Fliege::N,Fliege,मक्खी
279,Fliege::N,Fliege,मक्षिका
280,Schmetterling::N,Schmetterling,तितली
281,Beere::N,Beere,बेरी
282,Apfel::N,Apfel,सेब
283,Pilz::N,Pilz,खुंबी
284,Zwiebel::N,Zwiebel,प्याज़
285,Saat::N,Saat,बीज
286,Korn::N,Korn,दाना
287,Heu::N,Heu,मूखी घास
288,Schale::N,Schale,बकला
289,Schale::N,Schale,छिलका
290,Grube::N,Grube,गड्ढा
291,Falle::N,Falle,जाल
292,Falle::N,Falle,फँदा
293,Schlinge::N,Schlinge,फँदा
294,Spur::N,Spur,सुराग़
295,Spur::N,Spur,पद-चिह्न
296,Asche::N,Asche,राख
297,Dreck::N,Dreck,मैल
298,Dreck::N,Dreck,गंदगी
299,Eisen::N,Eisen,लोहा
300,Gold::N,Gold,सोना
301,Gold::N,Gold,स्वर्ण
302,Silber::N,Silber,रजत
303,Silber::N,Silber,चाँदी
304,Kohle::N,Kohle,कोयला
305,Glas::N,Glas,काँच
306,Lehm::N,Lehm,चिकनी मिट्टी
307,Sand::N,Sand,रेत
308,Sand::N,Sand,बालू
309,Mensch::N,Mensch,मानव
310,Mensch::N,Mensch,इनसान
311,Mensch::N,Mensch,मनुष्य
312,Mann::N,Mann,आदमी
313,Mann::N,Mann,पुरुष
314,Frau::N,Frau,औरत
315,Frau::N,Frau,महिला
316,Frau::N,Frau,स्त्री
317,Kind::N,Kind,बाल
318,Kind::N,Kind,बच्चा
319,Junge::N,Junge,लड़का
320,Mädchen::N,Mädchen,लड़की
321,Mädchen::N,Mädchen,कुमारी
322,Familie::N,Familie,परिवार
323,Großvater::N,Großvater,दादा
324,Großmutter::N,Großmutter,नानी
325,Eltern::N,Eltern,माँ-बाप
326,Eltern::N,Eltern,माता-पिता
327,Vater::N,Vater,बाप
328,Vater::N,Vater,पिता
329,Mutter::N,Mutter,माँ
330,Mutter::N,Mutter,माता
331,Sohn::N,Sohn,बेटा
332,Sohn::N,Sohn,पुत्र
333,Tochter::N,Tochter,बेटी
334,Tochter::N,Tochter,पुत्री
335,Bruder::N,Bruder,भाई
336,Bruder::N,Bruder,भ्राता
337,Schwester::N,Schwester,बहन
338,Schwester::N,Schwester,भगिनी
339,Onkel::N,Onkel,ताऊ
340,Onkel::N,Onkel,काका
341,Tante::N,Tante,बूआ
342,Tante::N,Tante,फूफी
343,Tante::N,Tante,ख़ाला
344,Ehemann::N,Ehemann,पति
345,Ehemann::N,Ehemann,शौहर
346,Ehefrau::N,Ehefrau,बीवी
347,Freude::N,Freude,आनंद
348,Freude::N,Freude,प्रसन्नता
349,Gelächter::N,Gelächter,हँसी
350,Gelächter::N,Gelächter,क़हक़हा
351,Glück::N,Glück,आनंद
352,Glück::N,Glück,ख़ुशी
353,Kummer::N,Kummer,शोक
354,Kummer::N,Kummer,दुःख
355,Wunsch::N,Wunsch,इच्छा
356,Wunsch::N,Wunsch,अभिलाषा
357,Lust::N,Lust,चाह
358,Lust::N,Lust,कामना
359,Geist::N,Geist,जान
360,Geist::N,Geist,प्राण
361,Gedanke::N,Gedanke,विचार
362,Gedächtnis::N,Gedächtnis,याददाश्त
363,Gedächtnis::N,Gedächtnis,स्मरण-शक्ति
364,Verstand::N,Verstand,समझ
365,Verstand::N,Verstand,अक़्ल
366,Verstand::N,Verstand,बुद्धि
367,Sinn::N,Sinn,अर्थ
368,Grund::N,Grund,वजह
369,Grund::N,Grund,कारण
370,Wahrheit::N,Wahrheit,सत्य
371,Wahrheit::N,Wahrheit,सच्चाई
372,Gespräch::N,Gespräch,चर्चा
373,Gespräch::N,Gespräch,वार्ता
374,Gespräch::N,Gespräch,बात-चीत
375,Märchen::N,Märchen,क़िस्सा
376,Erzählung::N,Erzählung,कथा
377,Erzählung::N,Erzählung,कहानी
378,Nachricht::N,Nachricht,सूचना
379,Nachricht::N,Nachricht,समाचार
380,Neuigkeit::N,Neuigkeit,ख़बर
381,Neuigkeit::N,Neuigkeit,समाचार
382,Name::N,Name,नाम
383,Rätsel::N,Rätsel,पहेली
384,Rede::N,Rede,वचन
385,Rede::N,Rede,भाषण
386,Sprache::N,Sprache,भाषा
387,Sprache::N,Sprache,ज़बान
388,Stimme::N,Stimme,स्वर
389,Stimme::N,Stimme,आवाज़
390,Wort::N,Wort,शब्द
391,Wort::N,Wort,लफ़्ज़
392,Zeichen::N,Zeichen,निशान
393,Ruf::N,Ruf,पुकार
394,Ruf::N,Ruf,आह्वान
395,Lärm::N,Lärm,शोर
396,Lärm::N,Lärm,हुल्लड़
397,Laut::N,Laut,स्वर
398,Laut::N,Laut,ध्वनि
399,Ton::N,Ton,सुर
400,Ton::N,Ton,स्वर
401,Lied::N,Lied,गीत
402,Ruhe::N,Ruhe,आराम
403,Ruhe::N,Ruhe,ख़ामोशी
404,Leute::N,Leute,लोग
405,Volk::N,Volk,क़ौम
406,Volk::N,Volk,प्रजा
407,Arbeit::N,Arbeit,काम
408,Gast::N,Gast,अतिथि
409,Gast::N,Gast,मेहमान
410,Geschenk::N,Geschenk,उपहार
411,Geschenk::N,Geschenk,तोहफ़ा
412,Spiel::N,Spiel,खेल
413,Spiel::N,Spiel,क्रीड़ा
414,Gesellschaft::N,Gesellschaft,साथ
415,Hilfe::N,Hilfe,मदद
416,Hilfe::N,Hilfe,सहायता
417,Freund::N,Freund,मित्र
418,Kamerad::N,Kamerad,साथी
419,Kamerad::N,Kamerad,कामरेड
420,Angelegenheit::N,Angelegenheit,बात
421,Angelegenheit::N,Angelegenheit,मामला
422,Anzahl::N,Anzahl,तादाद
423,Anzahl::N,Anzahl,संख्या
424,Art::N,Art,तरह
425,Art::N,Art,क़िस्म
426,Stück::N,Stück,फाँक
427,Stück::N,Stück,टुकड़ा
428,Teil::N,Teil,भाग
429,Teil::N,Teil,हिस्सा
430,Hälfte::N,Hälfte,अर्धभाग
431,Kreis::N,Kreis,चक्कर
432,Kreuz::N,Kreuz,सलीब
433,Kreuz::N,Kreuz,क्रूस
434,Linie::N,Linie,लाइन
435,Strich::N,Strich,लकीर
436,Abstand::N,Abstand,अंतर
437,Abstand::N,Abstand,फ़ासला
438,Entfernung::N,Entfernung,दूरी
439,Entfernung::N,Entfernung,फ़ासला
440,Gegend::N,Gegend,इलाक़ा
441,Platz::N,Platz,जगह
442,Platz::N,Platz,स्थान
443,Ort::N,Ort,स्थल
444,Ort::N,Ort,स्थान
445,Seite::N,Seite,ओर
446,Seite::N,Seite,तरफ़
447,Mitte::N,Mitte,बीच
448,Mitte::N,Mitte,मध्य
449,Gegenstand::N,Gegenstand,चीज़
450,Gegenstand::N,Gegenstand,पदार्थ
451,Sache::N,Sache,चीज़
452,Sache::N,Sache,वस्तु
453,Rand::N,Rand,छोर
454,Rand::N,Rand,उपांत
455,Kante::N,Kante,कोर
456,Kante::N,Kante,किनारा
457,Ecke::N,Ecke,कोना
458,Ecke::N,Ecke,नुक्कड़
459,Spitze::N,Spitze,नोक
460,Ende::N,Ende,छोर
461,Ende::N,Ende,सिरा
462,Loch::N,Loch,छेद
463,Loch::N,Loch,सूराख़
464,Winkel::N,Winkel,कोण
465,Winkel::N,Winkel,कोना
466,Muster::N,Muster,नमूना
467,Muster::N,Muster,डिज़ाइन
468,Größe::N,Größe,परिमाण
469,Größe::N,Größe,विस्तार
470,Länge::N,Länge,लंबाई
471,Höhe::N,Höhe,ऊँचाई
472,Höhe::N,Höhe,उच्चता
473,Gewicht::N,Gewicht,भार
474,Gewicht::N,Gewicht,वज़न
475,Menge::N,Menge,मात्रा
476,Haufen::N,Haufen,ढेर
477,Haufen::N,Haufen,अंबार
478,Reihe::N,Reihe,क़तार
479,Reihe::N,Reihe,पंक्ति
480,Boot::N,Boot,नाव
481,Boot::N,Boot,नौका
482,Ruder::N,Ruder,चप्पू
483,Schlitten::N,Schlitten,बर्फ़-गाड़ी
484,Ski::N,Ski,स्की
485,Lagerfeuer::N,Lagerfeuer,अलाव
486,Lagerfeuer::N,Lagerfeuer,कैंप-फ़ायर
487,Last::N,Last,भार
488,Gang::N,Gang,चाल
489,Schritt::N,Schritt,डग
490,Schritt::N,Schritt,क़दम
491,Norden::N,Norden,उत्तर
492,Süden::N,Süden,दक्खिन
493,Westen::N,Westen,पश्चिम
494,Osten::N,Osten,पूरब
495,Holz::N,Holz,काठ
496,Holz::N,Holz,काष्ठ
497,Brett::N,Brett,पटरा
498,Brett::N,Brett,तख़्ता
499,Platte::N,Platte,फलक
500,Platte::N,Platte,तख़्ता
501,Stütze::N,Stütze,टेक
502,Stütze::N,Stütze,थूनी
503,Stange::N,Stange,छड़
504,Stange::N,Stange,बाँस
505,Stock::N,Stock,लाठी
506,Stab::N,Stab,लग्गा
507,Rohr::N,Rohr,नल
508,Haus::N,Haus,घर
509,Haus::N,Haus,मकान
510,Heim::N,Heim,घर
511,Heim::N,Heim,गृह
512,Ofen::N,Ofen,चूल्हा
513,Fußboden::N,Fußboden,फ़र्श
514,Tisch::N,Tisch,मेज़
515,Stuhl::N,Stuhl,कुरसी
516,Wiege::N,Wiege,पालना
517,Wiege::N,Wiege,हिंडोला
518,Bett::N,Bett,खाट
519,Bett::N,Bett,पलंग
520,Regal::N,Regal,शेल्फ़
521,Kiste::N,Kiste,पेटी
522,Kiste::N,Kiste,डिब्बा
523,Fenster::N,Fenster,खिड़की
524,Tür::N,Tür,द्वार
525,Tür::N,Tür,दरवाज़ा
526,Tor::N,Tor,फाटक
527,Zaun::N,Zaun,बाड़ा
528,Dach::N,Dach,छत
529,Dach::N,Dach,छप्पर
530,Leiter::N,Leiter,सीढ़ी
531,Besen::N,Besen,झाड़ू
532,Besen::N,Besen,बुहारी
533,Spaten::N,Spaten,कुदाल
534,Schaufel::N,Schaufel,बेलचा
535,Schaufel::N,Schaufel,फावड़ा
536,Gabel::N,Gabel,काँटा
537,Löffel::N,Löffel,चम्मच
538,Messer::N,Messer,छुरा
539,Messer::N,Messer,चाक़ू
540,Nagel::N,Nagel,कील
541,Nagel::N,Nagel,मेख़
542,Netz::N,Netz,जाल
543,Haken::N,Haken,अंकुश
544,Griff::N,Griff,मूठ
545,Griff::N,Griff,हत्था
546,Schloss::N,Schloss,ताला
547,Bild::N,Bild,चित्र
548,Figur::N,Figur,मूर्ति
549,Puppe::N,Puppe,पुतली
550,Puppe::N,Puppe,गुड़िया
551,Beutel::N,Beutel,झोला
552,Bündel::N,Bündel,पुलिंदा
553,Tasche::N,Tasche,बेग
554,Tasche::N,Tasche,बस्ता
555,Eimer::N,Eimer,बाल्टी
556,Deckel::N,Deckel,ढक्कन
557,Geschirr::N,Geschirr,बरतन-भाँड़े
558,Sack::N,Sack,बोरा
559,Tasse::N,Tasse,प्याला
560,Topf::N,Topf,देग़चा
561,Kessel::N,Kessel,देग़
562,Kessel::N,Kessel,बटलोई
563,Essen::N,Essen,खाना
564,Nahrung::N,Nahrung,भोजन
565,Speise::N,Speise,खाना
566,Speise::N,Speise,व्यंजन
567,Fleisch::N,Fleisch,मांस
568,Fleisch::N,Fleisch,गोश्त
569,Getreide::N,Getreide,अनाज
570,Brei::N,Brei,भरता
571,Brei::N,Brei,दलिया
572,Brot::N,Brot,रोटी
573,Scheibe::N,Scheibe,कतला
574,Fett::N,Fett,वसा
575,Fett::N,Fett,चरबी
576,Butter::N,Butter,मक्खन
577,Öl::N,Öl,तेल
578,Salz::N,Salz,नमक
579,Suppe::N,Suppe,सूप
580,Suppe::N,Suppe,शोरबा
581,Honig::N,Honig,शहद
582,Milch::N,Milch,दूध
583,Tee::N,Tee,चाय
584,Leder::N,Leder,चमड़ा
585,Wolle::N,Wolle,ऊन
586,Stoff::N,Stoff,कपड़ा
587,Nadel::N,Nadel,सूई
588,Faden::N,Faden,डोरा
589,Knopf::N,Knopf,बटन
590,Knopf::N,Knopf,घुंडी
591,Knoten::N,Knoten,गाँठ
592,Knoten::N,Knoten,गुत्थी
593,Farbe::N,Farbe,रंग
594,Farbe::N,Farbe,वर्ण
595,Kleidung::N,Kleidung,पहनावा
596,Hemd::N,Hemd,कुरता
597,Hemd::N,Hemd,क़मीज़
598,Kragen::N,Kragen,गरदनी
599,Kragen::N,Kragen,गरेबान
600,Ärmel::N,Ärmel,आस्तीन
601,Hose::N,Hose,पैंट
602,Hose::N,Hose,पतलून
603,Gürtel::N,Gürtel,पेटी
604,Gürtel::N,Gürtel,मेखला
605,Mütze::N,Mütze,टोपी
606,Schuh::N,Schuh,जूता
607,Stiefel::N,Stiefel,बूट
608,Ring::N,Ring,अँगूठी
609,Band::N,Band,पट्टी
610,Kamm::N,Kamm,कंघी
611,Spiegel::N,Spiegel,आईना
612,Spiegel::N,Spiegel,दर्पण
613,Riemen::N,Riemen,तसमा
614,Riemen::N,Riemen,पट्टा
615,Schnur::N,Schnur,डोरी
616,Schnur::N,Schnur,सुतली
617,Leine::N,Leine,रस्सी
618,Decke::N,Decke,रज़ाई
619,Kissen::N,Kissen,तकिया
620,Kissen::N,Kissen,गाद्दा
621,Tuch::N,Tuch,रूमाल
622,Tuch::N,Tuch,वस्त्र
623,Handtuch::N,Handtuch,अँगोछा
624,Kraft::N,Kraft,ज़ोर
625,Kraft::N,Kraft,शक्ति
626,Stärke::N,Stärke,बल
627,Stärke::N,Stärke,ताक़त
628,Gesundheit::N,Gesundheit,स्वास्थ्य
629,Gesundheit::N,Gesundheit,तंदुरुस्ती
630,Krankheit::N,Krankheit,रोग
631,Krankheit::N,Krankheit,बीमारी
632,Schmerz::N,Schmerz,दर्द
633,Schmerz::N,Schmerz,पीड़ा
634,Wunde::N,Wunde,घाव
635,Wunde::N,Wunde,ज़ख़्म
636,Fieber::N,Fieber,ज्वर
637,Fieber::N,Fieber,बुख़ार
638,Arznei::N,Arznei,दवा
639,Arznei::N,Arznei,औषाधि
640,Brücke::N,Brücke,पुल
641,Brücke::N,Brücke,सेतु
642,Brunnen::N,Brunnen,कुआँ
643,Weide::N,Weide,चरागाह
644,Pfad::N,Pfad,पथ
645,Pfad::N,Pfad,पगडंडी
646,Weg::N,Weg,मार्ग
647,Straße::N,Straße,राह
648,Straße::N,Straße,रास्ता
649,Dorf::N,Dorf,गाँव
650,Dorf::N,Dorf,ग्राम
651,Stadt::N,Stadt,शहर
652,Brief::N,Brief,ख़त
653,Brief::N,Brief,पत्र
654,Brief::N,Brief,चिट्ठी
655,Buch::N,Buch,किताब
656,Buch::N,Buch,पुस्तक
657,Buchstabe::N,Buchstabe,अक्षर
658,Zeitung::N,Zeitung,अख़बार
659,Zeitung::N,Zeitung,समाचार-पत्र
660,Leben::N,Leben,जीवन
661,Leben::N,Leben,ज़िंदगी
662,Tod::N,Tod,मौत
663,Tod::N,Tod,मृत्यु
664,Grab::N,Grab,क़ब्र
665,Kirche::N,Kirche,चर्च
666,Kirche::N,Kirche,गिरजा
667,Sünde::N,Sünde,पाप
668,Sünde::N,Sünde,गुनाह
669,Gott::N,Gott,देव
670,Gott::N,Gott,ईश्वर
671,Arbeiter::N,Arbeiter,मज़दूर
672,Chef::N,Chef,अध्यक्ष
673,Meister::N,Meister,शिल्पज्ञ
674,Arzt::N,Arzt,वैद्य
675,Arzt::N,Arzt,डॉक्टर
676,Arzt::N,Arzt,चिकित्सक
677,Lehrer::N,Lehrer,शिक्षक
678,Lehrer::N,Lehrer,अध्यापक
679,Geld::N,Geld,धन
680,Geld::N,Geld,पैसा
681,Geschäft::N,Geschäft,सौदा
682,Geschäft::N,Geschäft,व्यापार
683,Laden::N,Laden,दुकान
684,Preis::N,Preis,दाम
685,Preis::N,Preis,मूल्य
686,Ware::N,Ware,माल
687,Ware::N,Ware,पण्य
688,Nutzen::N,Nutzen,लाभ
689,Nutzen::N,Nutzen,फ़ायदा
690,Reichtum::N,Reichtum,धन
691,Reichtum::N,Reichtum,दौलत
692,Welt::N,Welt,विश्व
693,Welt::N,Welt,दुनिया
694,Land::N,Land,देश
695,Land::N,Land,मुल्क
696,Staat::N,Staat,राज्य
697,Staat::N,Staat,राष्ट्र
698,König::N,König,राजा
699,König::N,König,बादशाह
700,Macht::N,Macht,शासन
701,Macht::N,Macht,सत्ता
702,Grenze::N,Grenze,सरहद
703,Krieg::N,Krieg,जंग
704,Krieg::N,Krieg,युद्ध
705,Feind::N,Feind,शत्रु
706,Feind::N,Feind,दुश्मन
707,Gewalt::N,Gewalt,हिंसा
708,Kampf::N,Kampf,लड़ाई
709,Kampf::N,Kampf,संघर्ष
710,Bogen[Waffe]::N,Bogen,कमान
711,Pfeil::N,Pfeil,बान
712,Gewehr::N,Gewehr,बंदूक़
713,Fehler::N,Fehler,भूल
714,Fehler::N,Fehler,ग़लती
715,Lüge::N,Lüge,झूठ
716,Lüge::N,Lüge,असत्य
717,Schaden::N,Schaden,हानि
718,Schaden::N,Schaden,नुक़सान
719,Unglück::N,Unglück,मुसीबत
720,Unglück::N,Unglück,विपात्ति
721,Schuld::N,Schuld,दोष
722,Schuld::N,Schuld,क़सूर
723,Alter::N,Alter,आयु
724,Alter::N,Alter,उम्र
725,Schluss::N,Schluss,अंत
726,Schluss::N,Schluss,समाप्ति
727,Zeit::N,Zeit,काल
728,Zeit::N,Zeit,वक़्त
729,Tag::N,Tag,दिन
730,Tag::N,Tag,रोज़
731,Morgen::N,Morgen,सुबह
732,Mittag::N,Mittag,दोपहर
