,Concept_ID,te,eu
699,lustig::A,ఉల్లాసము గల,alaitsu
700,sanft::A,సాధువైన,eme
701,sanft::A,సాధువైన,ezti
702,hungrig::A,ఆకలిగొనిన,gose
703,krank::A,వ్యాధిగల,eri
704,krank::A,వ్యాధిగల,gaixo
705,nackt::A,దిగంబరమైన,biluzi
706,traurig::A,విచారముగల,itun
707,traurig::A,విచారముగల,betilun
708,lebendig::A,ప్రాణముతో నున్న,bizirik
709,gut::A,మంచి,on
710,schlecht::A,చెడ్డ,txar
711,richtig::A,సరియైన,zuzen
712,schlimm::A,అసహ్యమైన,larri
713,wahr::A,నిజమైన,egiazko
714,alt::A,ముసలి,zahar
715,neu::A,క్రొత్త,berri
716,ehemalig::A,పూర్వపు,lehengo
717,alt[Lebewesen]::A,ముసలి,adindun
718,jung::A,పసి,gazte
719,arm::A,బీద,txiro
720,arm::A,బీద,behartsu
721,reich::A,ధనవంతుడైన,dirudun
722,bekannt::A,తెలిసిన,ezagun
723,berühmt::A,ప్రపిద్దికెక్కివ,entzun
724,berühmt::A,ప్రపిద్దికెక్కివ,ospetsu
725,fremd::A,అన్యమైన,arrotz
726,verschieden::A,భేదమైన,ezberdin
727,verschieden::A,భేదమైన,desberdin
728,nah::A,దగ్గఱనున్న,hurre
729,nah::A,దగ్గఱనున్న,hurbil
730,fern::A,దూరమందున్న,urrun
731,linker::A,ఎడమప్రక్కగ,ezker
732,rechter::A,కుడి,eskuin
733,anderer::A,వేఱ్తెన,beste
734,erster::A,మొదటి,lehen
735,erster::A,మొదటి,aurren
736,zweiter::A,రెండన,bigarren
737,dritter::A,మూడో,hirugarren
738,letzter::A,కడపటి,azken
739,letzter::A,కడపటి,hondar
740,allein::ADV,ఒంటిగా,bakarrik
741,auf einmal::ADV,హరాత్తుగ,batera
742,zusammen::ADV,కలిసి,elkarrekin
743,lange::ADV,బహుకాలము,luzaro
744,plötzlich::ADV,హరాత్తుగ,bat-batean
745,sofort::ADV,తక్షణము,berehala
746,später::ADV,ఇటీవలి,gero
747,jetzt::ADV,ఇప్పుడు,orain
748,heute::ADV,నేడు,gaur
749,morgen::ADV,ఱేపు,bihar
750,bald::ADV,శీఘ్రముగ,aurki
751,bald::ADV,శీఘ్రముగ,laster
752,dann::ADV,అప్పుడు,ondoren
753,gestern::ADV,నిన్నటి దినము,atzo
754,einst::ADV,పూర్వమొకప్పుడు,antzina
755,damals::ADV,అప్పుడు,orduan
756,danach::ADV,అప్పుడు,gerora
757,danach::ADV,అప్పుడు,ondoren
758,vorher::ADV,ఎదుట,lehenago
759,zuerst::ADV,మొదటిలో,aurrena
760,zuerst::ADV,మొదటిలో,lehenbizi
761,einmal::ADV,ఒకసారి,behin
762,einmal::ADV,ఒకసారి,aldi bat
763,manchmal::ADV,అప్పటప్పటికి,batzuetan
764,manchmal::ADV,అప్పటప్పటికి,zenbaitetan
765,oft::ADV,తఱచుగా,maiz
766,oft::ADV,తఱచుగా,askotan
767,immer::ADV,ఎల్లప్పుడు,beti
768,niemals::ADV,ఎప్పుడునులేదు,inoiz ez
769,niemals::ADV,ఎప్పుడునులేదు,sekula ez
770,hier::ADV,ఇక్కడ,hemen
771,hierhin::ADV,ఇక్కడకు,hona
772,von hier::ADV,ఇక్కడనుండి,hemendik
773,von hier::ADV,ఇక్కడనుండి,honetatik
774,dort::ADV,అక్కడ,han
775,dorthin::ADV,అక్కడికి,hara
776,geradeaus::ADV,సూటిగా,artez
777,vorwärts::ADV,ముందుకు,aurrera
778,rückwärts::ADV,వెనుకకు,atzera
779,rückwärts::ADV,వెనుకకు,atzerantz
780,zurück::ADV,వెనుకభాగము,atzera
781,unten::ADV,క్రింద,behean
782,hinab::ADV,కిందికి,behera
783,hinab::ADV,కిందికి,beherantz
784,oben::ADV,మీద,goian
785,hinauf::ADV,పైకి,gora
786,hinauf::ADV,పైకి,gorantz
787,überall::ADV,అంతటా,edonon
788,nicht::ADV,కాదు,ez
789,ein wenig::ADV,కొంచెము,apur bat
790,ein wenig::ADV,కొంచెము,pixka bat
791,kaum::ADV,చాలిచాలక,ozta
792,kaum::ADV,చాలిచాలక,nekez
793,sehr::ADV,చాల,oso
794,so::ADV,ఆలాగున,hala
795,so::ADV,ఆలాగున,honela
796,noch::ADV,ఇప్పటికిని,oraindik
797,nur::ADV,మాత్రము,bakarrik
798,schon::ADV,ఇదివఱకే,ja
799,schon::ADV,ఇదివఱకే,jada
800,wieder::ADV,తిరిగి,berriro
801,vergebens::ADV,నిష్ఫలముగా,alferrik
802,vor::PRP,ముందు,aurrean
803,hinter::PRP,వెనుక,ostean
804,hinter::PRP,వెనుక,gibelean
805,unter::PRP,క్రింద,pean
806,unter::PRP,క్రింద,azpian
807,durch::PRP,ద్వారా,zehar
808,neben::PRP,దగ్గెర,ondoan
809,neben::PRP,దగ్గెర,aldamenean
810,zwischen::PRP,మధ్య,artean
811,wegen::PRP,కారణంగా,-gatik
812,dies::PRN,ఇది,hau
813,das::PRN,అది,hura
814,alles::PRN,సకలము,dena
815,ich::PRN,నేను,ni
816,du::PRN,నీవు,zu
817,er::PRN,అతడు,bera
818,wir::PRN,మనము,gu
819,ihr::PRN,మీరు,zuek
820,sie::PRN,వారు,berak
821,was::FPRN,ఏమి,zer
822,wer::FPRN,ఎవడు,nor
823,wo::FADV,ఎక్కడ,non
824,wohin::FADV,ఎందుకు,nora
825,wie::FADV,ఎట్టు,nola
826,wie::FADV,ఎట్టు,zelan
827,warum::FADV,ఏల,zeren
828,warum::FADV,ఏల,zergatik
829,wieviel::FNUM,ఎంత,zenbat
830,eins::NUM,ఒకటి,bat
831,zwei::NUM,రెండు,bi
832,zwei::NUM,రెండు,biga
833,drei::NUM,మూడు,hiru
834,vier::NUM,నాలుగు,lau
835,fünf::NUM,అయిదు,bost
836,sechs::NUM,ఆఱు,sei
837,sieben::NUM,ఏరు,zazpi
838,acht::NUM,ఎనిమదు,zortzi
839,neun::NUM,తొమ్మిది,bederatzi
840,zehn::NUM,పది,hamar
841,elf::NUM,పదునొకొండు,hamaika
842,zwölf::NUM,పండ్రండు,hamabi
843,zwanzig::NUM,ఇరుపది,hogei
844,dreißig::NUM,ముప్పది,hogeita hamar
845,vierzig::NUM,నలువది,berrogei
846,fünfzig::NUM,ఏబది,berrogeita hamar
847,sechzig::NUM,అరుపది,hirurogei
848,siebzig::NUM,డెబ్బది,hirurogeita hamar
849,achtzig::NUM,ఎనుబది,laurogei
850,neunzig::NUM,తొంబది,laurogeita hamar
851,hundert::NUM,నూఱు,ehun
852,tausend::NUM,వేయి,mila
853,und::CNJ,మఱియు,eta
854,oder::CNJ,లేక,edo
855,stehen::V,నిలుచు,zutik egon
856,sitzen::V,కూర్చుండు,eserita egon
857,liegen::V,పండుకొనుట,etzan
858,hängen::V,వ్రేలాడదీయు,eskegita egon
859,hängen::V,వ్రేలాడదీయు,zintzilik egon
860,werden::V,అగు,bihurtu
861,werden::V,అగు,bilakatu
862,passieren::V,సంభవించు,pasatu
863,passieren::V,సంభవించు,gertatu
864,beginnen::V,ఆరంభించు,hasi
865,enden::V,తీరుట,bukatu
866,wechseln::V,మార్చు,aldatu
867,aufgehen[Sonne]::V,ఉదయించు,ilki
868,aufgehen[Sonne]::V,ఉదయించు,sortu
869,untergehen[Sonne]::V,అస్తమించు,sartu
870,scheinen[Sonne]::V,ప్రకాశించు,eguzkia egon
871,donnern::V,ఉరుముట,trumoia jo
872,wehen::V,దురద్పప్టము,haizea ibili
873,strömen::V,పారుట,zorrotadaka isuri
874,fließen::V,ప్రవహించు,isuri
875,sich drehen::V,తిరుగు,biratu
876,schwanken::V,ఆడించుట,zabuka ibili
877,schwingen::V,ఊగుట,kulunkatu
878,fallen::V,పడు,erori
879,brennen::V,కాలుట,sutan egon
880,rauchen::V,పొగసుట,kea bota
881,regnen::V,కురిపించుట,euria ari izan
882,gefrieren::V,గడ్డకట్టు,izoztu
883,gefrieren::V,గడ్డకట్టు,hormatu
884,tauen::V,కరగు,gesaldu
885,schmelzen::V,కరగు,urtu
886,trocknen::V,యెండుట,idortu
887,trocknen::V,యెండుట,lehortu
888,sieden::V,ఉడుకు,irakin
889,faulen::V,క్రుళ్లు,hirotu
890,faulen::V,క్రుళ్లు,usteldu
891,verfaulen::V,క్షిణించు,hirotu
892,verfaulen::V,క్షిణించు,usteldu
893,reißen::V,చించు,eten
894,reißen::V,చించు,tarrat egin
895,versinken::V,మునుగు,urperatu
896,vergehen::V,సంభవించు,iragan
897,erscheinen::V,కనబడు,agertu
898,verschwinden::V,అదృశ్యమగు,desagertu
899,sinken::V,ముణుగుట,beheititu
900,abnehmen::V,తగ్గు,gutxitu
901,abnehmen::V,తగ్గు,beheratu
902,zunehmen::V,పెరుగుట,gora egin
903,steigen::V,లేచు,igo
904,wachsen::V,పెరుగు,hazi
905,glänzen::V,ప్రకాశించు,distiratu
906,funkeln::V,ప్రకాశించు,izarniatu
907,lärmen::V,అరుచుట,zarata atera
908,läuten::V,మేళవించుట,jo
909,läuten::V,మేళవించుట,hots egin
910,klingeln::V,వాయించుట,txirrina jo
911,klirren::V,ఘంటానాదము,tintin egin
912,brausen::V,గర్జించు,marru egin
913,rauschen::V,చటచటమనుట,fir-fir egin
914,klingen::V,ధ్వనించుట,soinu egin
915,bellen::V,అఱచు,zaunkatu
916,heulen::V,కూయు,ulu egin
917,heulen::V,కూయు,uhuri egin
918,blasen::V,దురద్పప్టము,ufa egin
919,blasen::V,దురద్పప్టము,putz egin
920,pfeifen::V,ఈలవేయు,txistu egin
921,schreien::V,అఱచు,oihu egin
922,schreien::V,అఱచు,garrasi egin
923,stöhnen::V,మూలుగు,intziri egin
924,zittern::V,వణకు,ikara egin
925,zittern::V,వణకు,dar-dar egin
926,leben::V,జీవించుట,bizi izan
927,geboren werden::V,పుట్టుట,jaio
928,atmen::V,ఉపిరి తీయు,hats egin
929,atmen::V,ఉపిరి తీయు,arnasa egin
930,trinken::V,త్రాగు,edan
931,essen::V,తిను,jan
932,schlucken::V,మ్రింగు,irentsi
933,müde werden::V,అలయు,unatu
934,müde werden::V,అలయు,nekatu
935,einschlafen::V,నిద్రించు,lokartu
936,schlafen::V,నిద్రురించు,lo egin
937,aufwachen::V,మేలుకొను,esnatu
938,aufwachen::V,మేలుకొను,atzarri
939,aufstehen::V,లేచు,jaiki
940,sich erholen::V,నడ్డి వాల్చు,atseden egin
941,krank werden::V,జబ్బుపడు,gaixotu
942,krank sein::V,జబ్బు చేయు,eri izan
943,krank sein::V,జబ్బు చేయు,gaixo izan
944,schmerzen::V,నొచ్చుట,min egin
945,husten::V,దగ్గుట,eztul egin
946,genesen::V,కుదురుట,osatu
947,sterben::V,మరణించు,hil
948,sterben::V,మరణించు,zendu
949,umkommen::V,నశించు,istripuz hil
950,sich bewegen::V,కదలు,higitu
951,sich rühren::V,కదలు,zirkin egin
952,sich erheben::V,లేచు,zutitu
953,sich erheben::V,లేచు,altxatu
954,sich setzen::V,కూర్చుణ్డు,eseri
955,sich setzen::V,కూర్చుణ్డు,jesarri
956,hinfallen::V,దొర్లు,erori
957,laufen::V,నడచు,ibili
958,schreiten::V,అడుగుపెట్టుట,oinkatu
959,spazierengehen::V,పచారు చేయు,paseatu
960,spazierengehen::V,పచారు చేయు,ostera bat egin
961,eilen::V,తొందరపడు,lasterkatu
962,sich beeilen::V,త్వరపెట్టు,lehiatu
963,sausen::V,విసరికొట్టు,ziztu bizian joan
964,rennen::V,పరుగెత్తు,lasterka egin
965,springen::V,దుముకు,jauzi egin
966,klettern::V,ఎక్కు,igo
967,schaukeln::V,ఉయ్యాల ఊగు ,zabu egin
968,schaukeln::V,ఉయ్యాల ఊగు ,zanbulu egin
969,kriechen::V,ప్రాకు,narras egin
970,schwimmen::V,ఈదు,igerikatu
971,schwimmen::V,ఈదు,igeri egin
972,tauchen::V,మునుగు,murgildu
973,tauchen::V,మునుగు,pulunpatu
974,rudern::V,తెడ్లతోఁగడపు,bogatu
975,rudern::V,తెడ్లతోఁగడపు,arraun egin
976,fahren::V,నడపు,joan
977,fliegen::V,ఎగురు,hegaldatu
978,fliegen::V,ఎగురు,hegan egin
979,gehen::V,పోవు,joan
980,weggehen::V,బయలుదేరు,alde egin
981,abfahren::V,విడిచిపోవు,abiatu
982,anhalten::V,నిలుపు,geratu
983,anhalten::V,నిలుపు,gelditu
984,hineingehen::V,ప్రవేశించు,sartu
985,eintreten::V,ప్రవేశించు,sartu
986,kommen::V,వచ్చు,etorri
987,ankommen::V,వచ్చి చేరు,heldu
988,ankommen::V,వచ్చి చేరు,iritsi
989,zurückkommen::V,తిరిగీవచ్చుట,itzuli
990,bleiben::V,ఉండు,gelditu
991,warten::V,కనిపెట్టు,itxaron
992,warten::V,కనిపెట్టు,zain egon
993,erwarten::V,నిరిక్షించు,iguriki
994,suchen::V,వెదకు,bilatu
995,finden::V,కనుగొను,idoro
996,finden::V,కనుగొను,aurkitu
997,versuchen::V,ప్రయత్నించు,saiatu
998,versuchen::V,ప్రయత్నించు,ahalegindu
999,vorbereiten::V,తయారుచేయు,gertatu
1000,lieben::V,ప్రేమించు,maitatu
1001,lieben::V,ప్రేమించు,maite izan
1002,mögen::V,ఇష్టపడు,laket izan
1003,mögen::V,ఇష్టపడు,atsegin izan
1004,lachen::V,నవ్వు,irri egin
1005,lachen::V,నవ్వు,barre egin
1006,rühren::V,గుండె తాకు,hunkitu
1007,weinen::V,వీడ్చు,negar egin
1008,schimpfen::V,గొణుగు,erneguka ari izan
1009,sich ärgern::V,అలుగు,ernegatu
1010,sich ärgern::V,అలుగు,haserretu
1011,sich fürchten::V,భయపడు,beldur izan
1012,fürchten::V,భయపడు,beldur izan
1013,fliehen::V,పాఱిపోపు,ihes egin
1014,flüchten::V,తప్పించుకొను,ihes egin
1015,sehen::V,చూచు,ikusi
1016,anschauen::V,చూచు,begietsi
1017,ansehen::V,కాచియుండు,begiratu
1018,hören::V,విను,aditu
1019,zuhören::V,విను,entzun
1020,probieren::V,చవిచూచుట,dastatu
1021,riechen::V,వాసనచూచు,usnatu
1022,riechen::V,వాసనచూచు,usaindu
1023,fühlen::V,స్పర్శించుట,sentitu
1024,scheinen::V,కనబడు,iruditu
1025,scheinen::V,కనబడు,begitandu
1026,zu sehen sein::V,చూవు,azaldu
1027,vernehmen::V,విను,aditu
1028,frieren::V,చలికి వడకు,hotz izan
1029,tun::V,చేయు,egin
1030,können::V,గల,ahal izan
1031,wollen::V,కోరు,nahi izan
1032,anfangen::V,ఆరంభించు,hasi
1033,beenden::V,ముగించు,bukatu
1034,aufhören::V,నిలుపు,utzi
1035,gelingen::V,గెలుపాందు,lortu
1036,geraten::V,వెలువడు,heldu
1037,öffnen::V,తెఱచు,ireki
1038,öffnen::V,తెఱచు,zabaldu
1039,schließen::V,మూయు,itxi
1040,stellen::V,ఉంచు,ipini
1041,setzen::V,ఉంచు,jesarri
1042,legen::V,పెట్టు,jarri
1043,berühren::V,తాకు,ukitu
1044,verbinden::V,చేర్చుట,uztartu
1045,bedecken::V,మూయు,estali
1046,aufhängen::V,వ్రేలాడదీయు,eseki
1047,aufhängen::V,వ్రేలాడదీయు,eskegi
1048,anzünden::V,వెలిగించు,piztu
1049,aufheben::V,సేకరించు,jaso
1050,zurücklassen::V,విడుచు,atzean utzi
1051,verlieren::V,పోగొట్టుకొను,galdu
1052,fallen lassen::V,జాఱవిడుచు,erortzen utzi
1053,machen::V,చేయు,egin
1054,herstellen::V,ఉత్పత్తిచేయు,ekoiztu
1055,bauen::V,నిర్మించు,eraiki
1056,reparieren::V,సరిచేయు,konpondu
1057,verbessern::V,వృద్ధి చేయు,hobetu
1058,ändern::V,మార్చు,mudatu
1059,graben::V,త్రవ్వు,aitzurtu
1060,beugen::V,వంచు,makurtu
1061,biegen::V,వంచు,malgutu
1062,biegen::V,వంచు,makolatu
1063,drehen::V,నూలువడుకు,jiratu
1064,wenden::V,త్రిప్పు,bihurtu
1065,umdrehen::V,త్రిప్పు,biratu
1066,umdrehen::V,త్రిప్పు,alderantzikatu
1067,heben::V,ఎత్తు,jaso
1068,heben::V,ఎత్తు,goratu
1069,hochheben::V,ఎత్తు,goratu
1070,hochheben::V,ఎత్తు,altxatu
1071,ergreifen::V,వశపఱచుకొను,oratu
1072,halten::V,ఉంచు,eutsi
1073,drücken::V,అణచు,sakatu
1074,schieben::V,నొక్కు,bultzatu
1075,kratzen::V,గోకు,hatz egin
1076,kratzen::V,గోకు,hazka egin
1077,lecken::V,నాకు,miaztu
1078,lecken::V,నాకు,lamikatu
1079,beißen::V,కఱచు,hozka egin
1080,beißen::V,కఱచు,ausiki egin
1081,abreißen::V,తెగతెంచు,kendu
1082,abschneiden::V,తెగకొట్టు,moztu
1083,abschneiden::V,తెగకొట్టు,pikatu
1084,binden::V,కట్టు,lotu
1085,binden::V,కట్టు,estekatu
1086,stecken::V,తగులుకొనివుండుట,sartu
1087,brechen::V,పగులగొట్టు,apurtu
1088,klopfen::V,కొట్టు,jo
1089,hauen::V,కొట్టు,jo
1090,kleben::V,అంటుకొను,itsatsi
1091,reiben::V,రాచు,igurtzi
1092,streichen::V,వ్యాపింపజేయు,igurtzi
1093,schleifen::V,రాచు,zorroztu
1094,schneiden::V,కోయు,moztu
1095,rütteln::V,కుదిలించుట,astindu
1096,rütteln::V,కుదిలించుట,inarrosi
1097,schütteln::V,కదల్చు,astindu
1098,schütteln::V,కదల్చు,inarrosi
1099,schwenken::V,ఊచుట,zabukatu
1100,schütten::V,పోయు,isuri
1101,füllen::V,నింపు,bete
1102,einwickeln::V,చుట్టు,bildu
1103,tragen::V,మోయు,eroan
1104,tragen::V,మోయు,eraman
1105,schleppen::V,ఈడ్చు,narrastu
1106,schleppen::V,ఈడ్చు,herrestatu
1107,ziehen::V,ఈడ్చు,tira egin
1108,aufbewahren::V,కాపాడు,gorde
1109,werfen::V,విసరు,jaurti
1110,werfen::V,విసరు,aurtiki
1111,fangen::V,పట్టుకొను,atzeman
1112,packen::V,పట్టుకొను,heldu
1113,verstecken::V,దాచు,ostendu
1114,verstecken::V,దాచు,ezkutatu
1115,teilen::V,భాగించు,zatitu
1116,schicken::V,పంపు,bidali
1117,bringen::V,తెచ్చు,ekarri
1118,hinzufügen::V,చేర్చు,eratxiki
1119,hinzufügen::V,చేర్చు,gaineratu
1120,bekommen::V,సంపాదించు,jaso
1121,erhalten::V,పుచ్చుకొను,jaso
1122,nehmen::V,తీసికొను,hartu
1123,wählen::V,ఇష్టపడు,hautatu
1124,wählen::V,ఇష్టపడు,aukeratu
1125,auswählen::V,ఏరుకొను,hautatu
1126,auswählen::V,ఏరుకొను,aukeratu
1127,bewahren::V,భద్రపఱుచు,begiratu
1128,behindern::V,అడ్డగించుట,oztopatu
1129,verderben::V,చెఱచు,hondatu
1130,beschädigen::V,చెరుపుట,akastu
1131,zerbrechen::V,పగులగొట్టు,apurtu
1132,zerreißen::V,చించు,zarratatu
1133,zerstören::V,వాశనము చేయు,suntsitu
1134,verbrennen::V,కాల్చు,erre
1135,verbrennen::V,కాల్చు,kiskali
1136,geben::V,ఇచ్చు,eman
1137,reichen::V,అందుకొనుట,luzatu
1138,reichen::V,అందుకొనుట,helarazi
1139,schenken::V,అర్పించు,oparitu
1140,versprechen::V,వాగ్దత్తము చేయు,agindu
1141,wünschen::V,కోరు,opatu
1142,wünschen::V,కోరు,opetsi
1143,loben::V,స్తుతించు,laudatu
1144,loben::V,స్తుతించు,goraipatu
1145,küssen::V,ముద్దుపెట్టుకొను,musu eman
1146,wiegen::V,ఊచుట,kulunkatu
1147,zudecken::V,మూయు,estali
1148,wecken::V,నిద్రపలేపుట,esnatu
1149,wecken::V,నిద్రపలేపుట,iratzartu
1150,zeigen::V,చూవు,erakutsi
1151,führen::V,దారిచూపు,gidatu
1152,lehren::V,బోధించు,irakatsi
1153,unterrichten::V,నేర్పు,eskolak eman
1154,aufziehen::V,పెంచు,hazi
1155,leiten::V,తీసుకపోవుట,arteztu
1156,antreiben::V,ప్రేరేపించు,bulkatu
1157,lassen::V,అనుమతించు,-arazi
1158,einladen::V,ఆహ్వానించు,gonbidatu
1159,vereinigen::V,కూడుట,batu
1160,vereinigen::V,కూడుట,bateratu
1161,besuchen::V,పోయి చూచు,ikustatu
1162,treffen::V,కలియు,topatu
1163,sich versammeln::V,కూర్చు,bildu
1164,spielen::V,ఆట లాడు,jolastu
1165,singen::V,పాడు,abestu
1166,singen::V,పాడు,kantatu
1167,tanzen::V,నృత్యముచేయు,dantzatu
1168,tanzen::V,నృత్యముచేయు,dantzan egin
1169,sich trennen::V,ఎడబాయుట,banandu
1170,verlassen::V,విడుచు,utzietsi
1171,retten::V,తప్పించుట,salbatu
1172,retten::V,తప్పించుట,gaizkatu
1173,bewachen::V,కాపాడు,jagon
1174,bewachen::V,కాపాడు,zaindu
1175,schützen::V,రక్షించు,babestu
1176,schützen::V,రక్షించు,gerizatu
1177,verteidigen::V,రక్షించు,aldeztu
1178,sich schlagen::V,జగడమాడు,elkar jo
1179,sich schlagen::V,జగడమాడు,elkar borrokatu
1180,schießen::V,కాల్చు,tiro egin
1181,siegen::V,గెలుచు,irabazi
1182,ärgern::V,పీడించుట,ernegatu
1183,ärgern::V,పీడించుట,haserretu
1184,schlagen::V,కొట్టు,jo
1185,schlagen::V,కొట్టు,erauntsi
1186,treten::V,తన్ను,zapaldu
1187,treten::V,తన్ను,ostiaktu
1188,stechen::V,కుట్టు,sastatu
1189,stoßen::V,గెంటు,bultzatu
1190,stehlen::V,దొంగిలించు,ostu
1191,stehlen::V,దొంగిలించు,lapurtu
1192,stören::V,కలతపఱచు,galarazi
1193,belästigen::V,పీడించు,gohaindu
1194,belästigen::V,పీడించు,alamena eman
1195,verbergen::V,దాచు,ezkutatu
1196,täuschen::V,మోసము చేయు,tronpatu
1197,täuschen::V,మోసము చేయు,engainatu
1198,betrügen::V,మోసపుచ్చు,iruzurtu
1199,töten::V,చంపు,hil
1200,töten::V,చంపు,heriotza eman
1201,wohnen::V,నివసించు,bizi izan
1202,arbeiten::V,పనిచేయు,lan egin
1203,arbeiten::V,పనిచేయు,behar egin
1204,sammeln::V,ప్రోగుచేయు,bildu
1205,sammeln::V,ప్రోగుచేయు,bildumatu
1206,pflücken::V,యేరుట,batu
1207,pflücken::V,యేరుట,bildu
1208,jagen::V,వేటాడు,ehizatu
1209,fischen::V,వెదకు,arrantzatu
1210,fischen::V,వెదకు,arrantza egin
1211,fassen::V,పట్టుకొమ,harrapatu
1212,hüten::V,మందచేరుట,begiratu
1213,treiben::V,నడపు,bultza egin
1214,anbinden::V,కట్టు,estekatu
1215,füttern::V,భోజనము పెట్టు,bazkatu
1216,melken::V,పాలు పితుకు,jetzi
1217,hacken::V,నఱకు,xehatu
1218,gießen::V,నీళ్ళుకట్టుట,isuri
1219,reifen::V,పండుట,heldu
1220,reifen::V,పండుట,zoritu
1221,zubereiten::V,వండు,prestatu
1222,kochen::V,వండు,egosi
1223,backen::V,రొట్టెకాల్చు,labean egin
1224,braten::V,వేపు,erregosi
1225,umrühren::V,కదులుట,eragin
1226,stricken::V,అల్లు,trikotatu
1227,stricken::V,అల్లు,puntu egin
1228,nähen::V,కుట్టు,josi
1229,färben::V,రంగు వేయు,tindatu
1230,reinigen::V,శుభ్రము చేయు,ikuzi
1231,reinigen::V,శుభ్రము చేయు,garbitu
1232,waschen::V,కడుగు,xahutu
1233,waschen::V,కడుగు,garbitu
1234,abwischen::V,తుడుచు,xukatu
1235,spülen::V,నీటిలో జడించు,irakutzi
1236,fegen::V,ఊడ్చు,erraztatu
1237,kehren::V,ఊడ్చు,isastu
1238,baden::V,స్నానము చేయు,bainatu
1239,baden::V,స్నానము చేయు,bainua hartu
1240,sich waschen::V,కడుగు,burua garbitu
1241,ausziehen::V,విప్పు,erantzi
1242,anziehen::V,ధరించు,jantzi
1243,sich anziehen::V,బట్టలు వేసుకొను,jantzi
1244,sich anziehen::V,తొడుగుకొను,jantzi
1245,kämmen::V,దువ్వుట,orraztu
1246,schmücken::V,అలంకరించు,apaindu
1247,sagen::V,చెప్పు,esan
1248,sprechen::V,చెప్పు,mintzatu
1249,sprechen::V,చెప్పు,hitz egin
1250,reden::V,మాటలాడు,hitz egin
1251,sich unterhalten::V,ముచ్చటలాడు,solastu
1252,sich unterhalten::V,ముచ్చటలాడు,solas egin
1253,fragen::V,ప్రశ్నించు,galdetu
1254,bitten::V,కోరు,eskatu
1255,bitten::V,కోరు,galdegin
1256,erzählen::V,చెప్పు,edestu
1257,erzählen::V,చెప్పు,kontatu
1258,mitteilen::V,తెలియజేయు,jakinarazi
1259,nennen::V,పేరు వెట్టు,izena eman
1260,rufen::V,పిలుచు,dei egin
1261,prahlen::V,జల్లి,harrokerian ibili
1262,prahlen::V,జల్లి,ahoberokeriak esan
1263,übersetzen::V,తర్జుమాచేయు,itzuli
1264,denken::V,ఆలోచించు,pentsatu
1265,denken::V,ఆలోచించు,gogoeta egin
1266,glauben::V,నమ్ము,sinetsi
1267,bemerken::V,గుర్తించు,ohartu
1268,bemerken::V,గుర్తించు,konturatu
1269,erkennen::V,గుర్తించు,ezagutu
1270,erkennen::V,గుర్తించు,antzeman
1271,begreifen::V,గ్రహించు,ulertu
1272,verstehen::V,గ్రహించు,aditu
1273,lernen::V,నేర్చు కొను,ikasi
1274,wissen::V,తెలిసికొను,jakin
1275,sich erinnern an::V,జ్ఞాపకముంచుకొను,gogoratu
1276,sich erinnern an::V,జ్ఞాపకముంచుకొను,gogoan izan
1277,vergessen::V,మఱచిపోవు,ahaztu
1278,vergessen::V,మఱచిపోవు,ahantzi
1279,messen::V,కొలుచుట,neurtu
1280,zählen::V,లెక్కపెట్టు,zenbatu
1281,zählen::V,లెక్కపెట్టు,kopuratu
1282,rechnen::V,లెక్కపెట్టు,kalkulatu
1283,lesen::V,చదువు,irakurri
1284,malen::V,పూనుట,margotu
1285,zeichnen::V,వ్రాసుట,marraztu
1286,schreiben::V,వ్రాయు,idatzi
1287,besitzen::V,కలిగియుండు,ukan
1288,besitzen::V,కలిగియుండు,eduki
1289,kaufen::V,కొను,erosi
1290,verkaufen::V,అమ్ము,saldu
1291,bezahlen::V,చెల్లించు,ordaindu
1292,zahlen::V,చెల్లించు,ordaindu
1293,beherrschen::V,ఏలు,menpean izan
1294,ertragen::V,భరించు,jasan
1295,ertragen::V,భరించు,pairatu
