,Concept_ID,fa,udm
791,fern::A,دور,кыдёкысь
792,linker::A,چپ,паллян
793,rechter::A,راست,бур
794,rechter::A,راست,бурпал
795,anderer::A,دیگر,мукет
796,erster::A,اول,нырысетӥез
797,zweiter::A,دوم,кыктэтӥез
798,dritter::A,سوم,кунньметӥез
799,letzter::A,آخر,берло
800,letzter::A,آخر,берпум
801,allein::ADV,تنها,огназ
802,auf einmal::ADV,همزمان,огдыре
803,zusammen::ADV,باهم,ӵош
804,zusammen::ADV,باهم,валче
805,lange::ADV,مدت‌ها,кема
806,lange::ADV,مدت زیادی,кема
807,plötzlich::ADV,ناگهان,мапламтэ шорысь
808,sofort::ADV,فوراً,али ик
809,später::ADV,بعدها,бергес
810,später::ADV,بعدها,берлогес
811,jetzt::ADV,حالا,али
812,jetzt::ADV,حالا,табере
813,jetzt::ADV,اکنون,али
814,jetzt::ADV,اکنون,табере
815,heute::ADV,امروز,туннэ
816,morgen::ADV,فردا,ӵуказе
817,bald::ADV,زود,ӝоген
818,bald::ADV,بزودی,ӝоген
819,dann::ADV,سپس,берло
820,dann::ADV,آنوقت,берло
821,gestern::ADV,دیروز,толон
822,einst::ADV,وقتی,огпол
823,einst::ADV,وقتی,одӥг пол
824,einst::ADV,زمانی,огпол
825,einst::ADV,زمانی,одӥг пол
826,damals::ADV,آنوقت,соку
827,damals::ADV,آنزمان,соку
828,danach::ADV,بعد,собере
829,vorher::ADV,قبلاً,азьло
830,vorher::ADV,قبلاً,азьвыл
831,zuerst::ADV,اول,азьло
832,zuerst::ADV,ابتداء,азьло
833,einmal::ADV,یکدفعه,огпол
834,manchmal::ADV,گاهی,куддыръя
835,manchmal::ADV,بعضی اوقات,куддыръя
836,oft::ADV,اغلب,ӵем
837,immer::ADV,همیشه,пыр
838,immer::ADV,همیشه,котьку
839,niemals::ADV,هرگز,уз ноку
840,hier::ADV,اینجا,татын
841,hierhin::ADV,به اینجا,татчы
842,von hier::ADV,از اینجا,татысь
843,dort::ADV,آنجا,отӥ
844,dort::ADV,آنجا,отын
845,dorthin::ADV,به آنجا,отчы
846,geradeaus::ADV,راست,меӵак
847,vorwärts::ADV,جلو,азьлань
848,vorwärts::ADV,به پیش,азьлань
849,rückwärts::ADV,عقب,берлань
850,zurück::ADV,پس,берен
851,zurück::ADV,پس,берлань
852,zurück::ADV,عقب,берен
853,zurück::ADV,عقب,берлань
854,zurück::ADV,بالعکس,берен
855,zurück::ADV,بالعکس,берлань
856,unten::ADV,زیر,улын
857,unten::ADV,پایین,улын
858,hinab::ADV,به پایین,улэ
859,oben::ADV,بالا,вылын
860,oben::ADV,بالا,вылӥын
861,hinauf::ADV,به بالا,вылэ
862,hinauf::ADV,به بالا,вылӥе
863,hinauf::ADV,به بالا,выллань
864,überall::ADV,همه‌جا,котькытын
865,überall::ADV,همه‌جا,пасьтана
866,nicht::ADV,نه,уз
867,ein wenig::ADV,کمی,ичи
868,ein wenig::ADV,کمی,ӧжыт
869,ein wenig::ADV,کمی,огшап
870,kaum::ADV,به سختی,муртса
871,sehr::ADV,خیلی,туж
872,sehr::ADV,خیلی,лекос
873,sehr::ADV,بسیار,туж
874,sehr::ADV,بسیار,лекос
875,so::ADV,چنین,озьы
876,so::ADV,چنین,тазьы
877,so::ADV,اینطور,озьы
878,so::ADV,اینطور,тазьы
879,noch::ADV,هنوز,на
880,nur::ADV,فقط,гинэ
881,nur::ADV,تنها,гинэ
882,schon::ADV,قبلاً,ни
883,schon::ADV,قبلاً,ини
884,schon::ADV,به این زودی,ни
885,schon::ADV,به این زودی,ини
886,wieder::ADV,باز,нош
887,wieder::ADV,باز,кайта
888,wieder::ADV,دوباره,нош
889,wieder::ADV,دوباره,кайта
890,vergebens::ADV,بیهوده,юнме
891,vor::PRP,در جلوی,азьын
892,hinter::PRP,پشت,берын
893,hinter::PRP,پشت,бӧрсьы
894,unter::PRP,تحت,улын
895,durch::PRP,از وسط,пыр
896,durch::PRP,از وسط,пыртӥ
897,durch::PRP,از ميان,пыр
898,durch::PRP,از ميان,пыртӥ
899,neben::PRP,کنار,бордын
900,neben::PRP,پهلوی,бордын
901,zwischen::PRP,بین,вискын
902,zwischen::PRP,میان,вискын
903,wegen::PRP,برای,сэрен
904,wegen::PRP,بخاطر,сэрен
905,dies::PRN,این,та
906,das::PRN,آن,со
907,alles::PRN,تمام,ваньмыз
908,alles::PRN,همه‌چیر,ваньмыз
909,ich::PRN,من,мон
910,du::PRN,تو,тон
911,er::PRN,او,со
912,wir::PRN,ما,ми
913,ihr::PRN,شما,тӥ
914,sie::PRN,آنها,соос
915,was::FPRN,چه,ма
916,wer::FPRN,کی,кин
917,wo::FADV,کجا,кытын
918,wohin::FADV,بکجا,кытчы
919,wie::FADV,چطور,кызьы
920,wie::FADV,چگونه,кызьы
921,warum::FADV,چرا,малы
922,warum::FADV,برای چه,малы
923,wieviel::FNUM,چند,кӧня
924,wieviel::FNUM,چقدر,кӧня
925,eins::NUM,یک,одӥг
926,zwei::NUM,دو,кык
927,drei::NUM,سه,куинь
928,vier::NUM,چهار,ньыль
929,fünf::NUM,پنج,вить
930,sechs::NUM,شش,куать
931,sieben::NUM,هفت,сизьым
932,acht::NUM,هشت,тямыс
933,neun::NUM,نه,укмыс
934,zehn::NUM,ده,дас
935,elf::NUM,یازده,дас одӥг
936,zwölf::NUM,دوازده,дас кык
937,zwanzig::NUM,بیست,кызь
938,dreißig::NUM,سی,куамын
939,vierzig::NUM,چهل,ньыльдон
940,fünfzig::NUM,پنجاه,витьтон
941,sechzig::NUM,شصت,куатьтон
942,siebzig::NUM,هفتاد,сизьымдон
943,achtzig::NUM,هشتاد,тямыстон
944,neunzig::NUM,نود,укмыстон
945,hundert::NUM,صد,сю
946,tausend::NUM,هزار,сюрс
947,und::CNJ,و,и
948,und::CNJ,و,но
949,oder::CNJ,یا,яке
950,stehen::V,ایستادن,сылыны
951,sitzen::V,نشستن,пукыны
952,liegen::V,خوابیدن,кылльыны
953,liegen::V,دراز کشیدن,кылльыны
954,hängen::V,آویزان بودن,ошкыса улыны
955,werden::V,شدن,луыны
956,passieren::V,گذشتن,луыны
957,passieren::V,اتفاق افتادن,луыны
958,beginnen::V,شروع شدن,кутскыны
959,enden::V,تمام شدن,бырыны
960,wechseln::V,عوض شدن,воштӥськыны
961,aufgehen[Sonne]::V,برآمدن,ӝужаны
962,aufgehen[Sonne]::V,طلوع کردن,ӝужаны
963,untergehen[Sonne]::V,غروب کردن,пуксьыны
964,scheinen[Sonne]::V,تابیدن,пиштыны
965,scheinen[Sonne]::V,تابیدن,чиляны
966,donnern::V,رعد زدن,гудыръяны
967,wehen::V,دمیدن,пелляськыны
968,strömen::V,روان شدن,киськыны
969,strömen::V,روان شدن,исьтӥськыны
970,fließen::V,روان شدن,бызьыны
971,sich drehen::V,چرخیدن,берганы
972,schwanken::V,خم و راست شدن,вошъяськыны
973,schwingen::V,تاب خوردن,шонаськыны
974,schwingen::V,نوسان کردن,шонаськыны
975,fallen::V,افتادن,усьыны
976,fallen::V,سقوط کردن,усьыны
977,brennen::V,سوزاندن,ӝуаны
978,rauchen::V,دود کردن,ӵындыны
979,regnen::V,باران آمدن,зорыны
980,gefrieren::V,یخ بستن,кынмыны
981,tauen::V,آب شدن,шунаны
982,schmelzen::V,آب شدن,шунаны
983,trocknen::V,خشک شدن,куасьмыны
984,sieden::V,جوشیدن,пӧзьыны
985,faulen::V,فاسد شدن,сисьмыны
986,verfaulen::V,پوسیدن,сисьмыны
987,reißen::V,پاره شدن,кеськыны
988,versinken::V,غرق شدن,выйыны
989,vergehen::V,گذشتن,ортчыны
990,erscheinen::V,ظاهر شدن,адскыны
991,verschwinden::V,گم شدن,бырыны
992,verschwinden::V,از بین رفتن,бырыны
993,sinken::V,پایین آمدن,усьыны
994,abnehmen::V,کم شدن,синыны
995,zunehmen::V,زیاد شدن,йылыны
996,steigen::V,بالا رفتن,лӧпкыны
997,wachsen::V,قد کشیدن,будыны
998,glänzen::V,برق زدن,чиляны
999,glänzen::V,برق زدن,пиштыны
1000,funkeln::V,جرقه زدن,чилекъяны
1001,lärmen::V,شلوغ کردن,уретыны
1002,lärmen::V,شلوغ کردن,ӵашетыны
1003,läuten::V,زنگ زدن,жингыртыны
1004,klingeln::V,زنگ زدن,жингыртыны
1005,klirren::V,جرنگ جرنگ صدا کردن,жильккетыны
1006,brausen::V,طوفانی بودن,лекъяськыны
1007,rauschen::V,خش‌خش کردن,ӵашетыны
1008,klingen::V,صدا دادن,кылӥськыны
1009,bellen::V,عوعو کردن,утыны
1010,heulen::V,زوزه کشیدن,вузыны
1011,blasen::V,فوت کردن,пельтыны
1012,pfeifen::V,سوت زدن,шуланы
1013,schreien::V,فریاد زدن,черекъяны
1014,schreien::V,فریاد زدن,кесяськыны
1015,stöhnen::V,نالیدن,ӝуштыны
1016,zittern::V,لرزیدن,дырекъяны
1017,zittern::V,لرزیدن,куалекъяны
1018,leben::V,زیستن,улыны
1019,leben::V,زندگی کردن,улыны
1020,geboren werden::V,متولد شدن,вордӥськыны
1021,atmen::V,تنفس کردن,шоканы
1022,trinken::V,نوشیدن,юыны
1023,essen::V,خوردن,сиыны
1024,schlucken::V,بلعیدن,ньылыны
1025,schlucken::V,قورت دادن,ньылыны
1026,müde werden::V,خسته شدن,жадьыны
1027,einschlafen::V,خواب رفتن,умме усьыны
1028,schlafen::V,خوابیدن,кӧлыны
1029,aufwachen::V,از خواب بیدار شدن,сайканы
1030,aufstehen::V,بیدار شدن,султыны
1031,sich erholen::V,استراحت کردن,шутэтскыны
1032,krank werden::V,مریض شدن,висьыны
1033,krank sein::V,بیمار بودن,висьыны
1034,schmerzen::V,درد کردن,висьыны
1035,husten::V,سرفه کردن,кызыны
1036,genesen::V,بهبود یافتن,юнматскыны
1037,genesen::V,بهبود یافتن,бурмытскылыны
1038,sterben::V,مردن,кулыны
1039,umkommen::V,کشته شدن,бырыны
1040,sich bewegen::V,حرکت کردن,вырыны
1041,sich rühren::V,تکان خوردن,вырӟыны
1042,sich rühren::V,تکان خوردن,вырӟылыны
1043,sich erheben::V,برخواستن,султыны
1044,sich setzen::V,نشستن,пуксьыны
1045,hinfallen::V,زمین خوردن,усьыны
1046,laufen::V,پیاده رفتن,мыныны
1047,schreiten::V,قدم زدن,вамышъяны
1048,spazierengehen::V,گردش رفتن,мыныны
1049,spazierengehen::V,گردش رفتن,ветлыны
1050,eilen::V,شتاب کردن,дыртыны
1051,sich beeilen::V,عجله کردن,дыртыны
1052,sausen::V,صفیر کشیدن,туж ӝог мыныны
1053,rennen::V,دویدن,бызьылыны
1054,springen::V,پریدن,тэтчаны
1055,klettern::V,بالا رفتن,тубаны
1056,schaukeln::V,تاب خوردن,лэйканы
1057,schaukeln::V,تاب خوردن,шонаськыны
1058,kriechen::V,خزیدن,нюж ветлыны
1059,schwimmen::V,شنا کردن,уяны
1060,tauchen::V,غواصی کردن,зумылыны
1061,rudern::V,پارو زدن,полсаны
1062,fahren::V,سواره رفتن,ветлыны
1063,fliegen::V,پریدن,лобаны
1064,gehen::V,رفتن,мыныны
1065,weggehen::V,رفتن,кошкыны
1066,abfahren::V,حرکت کردن,кошкыны
1067,anhalten::V,ایست کردن,дугдыны
1068,hineingehen::V,داخل شدن,пырыны
1069,eintreten::V,وارد شدن,пырыны
1070,kommen::V,آمدن,вуыны
1071,kommen::V,آمدن,лыктыны
1072,ankommen::V,رسیدن,вуыны
1073,zurückkommen::V,برگشتن,берытскыны
1074,bleiben::V,ماندن,кыльыны
1075,warten::V,منتظر بودن,витьыны
1076,erwarten::V,انتظار داشتن,витьыны
1077,erwarten::V,انتظار داشتن,возьманы
1078,suchen::V,جستجو کردن,утчаны
1079,finden::V,یافتن,шедьтыны
1080,finden::V,پیدا کردن,шедьтыны
1081,versuchen::V,سعی کردن,турттыны
1082,versuchen::V,کوشش کردن,турттыны
1083,vorbereiten::V,آماده کردن,дасяны
1084,lieben::V,عاشق بودن,гажаны
1085,mögen::V,میل داشتن,яратыны
1086,mögen::V,دوست داشتن,яратыны
1087,lachen::V,خندیدن,серекъяны
1088,rühren::V,به رقت آوردن,сюлме йӧтыны
1089,weinen::V,گریه کردن,бӧрдыны
1090,schimpfen::V,فحاشی کردن,даллашыны
1091,sich ärgern::V,ناراحت شدن,лекъяськыны
1092,sich fürchten::V,واهمه کردن,кышканы
1093,sich fürchten::V,واهمه کردن,курданы
1094,fürchten::V,ترسیدن,курданы
1095,fürchten::V,ترسیدن,кышканы
1096,fliehen::V,گریختن,пегӟыны
1097,flüchten::V,فرار کردن,пегӟыны
1098,sehen::V,دیدن,адӟыны
1099,anschauen::V,نگاه کردن,учкыны
1100,ansehen::V,تماشا کردن,учкыны
1101,hören::V,شنیدن,кылыны
1102,zuhören::V,گوش دادن,кылзыны
1103,probieren::V,چشیدن,веръяны
1104,riechen::V,بوییدن,зынъяны
1105,riechen::V,بو کردن,зынъяны
1106,fühlen::V,احساس کردن,шӧдыны
1107,scheinen::V,بنظر آمدن,адскыны
1108,zu sehen sein::V,دیده شدن,адӟиськыны
1109,vernehmen::V,شنیدن,кылыны
1110,frieren::V,سرد بودن,кынмыны
1111,tun::V,کردن,карыны
1112,können::V,توانستن,быгатыны
1113,wollen::V,خواستن,потыны
1114,anfangen::V,شروع کردن,кутскыны
1115,beenden::V,تمام کردن,быдтыны
1116,beenden::V,تمام کردن,быдэстыны
1117,beenden::V,پایان دادن,быдтыны
1118,beenden::V,پایان دادن,быдэстыны
1119,aufhören::V,دست کشیدن,дугдыны
1120,gelingen::V,موفق شدن,быгатыны
1121,gelingen::V,موفق شدن,луыны
1122,geraten::V,نتیجه دادن,лэсяны
1123,öffnen::V,گشودن,усьтыны
1124,öffnen::V,باز کردن,усьтыны
1125,schließen::V,بستن,пытсаны
1126,schließen::V,قفل کردن,пытсаны
1127,stellen::V,گذاردن,пуктыны
1128,setzen::V,نشاندن,пуктыны
1129,legen::V,گذاشتن,поныны
1130,berühren::V,دست زدن,исаны
1131,berühren::V,لمس کردن,исаны
1132,verbinden::V,وصل کردن,герӟаны
1133,bedecken::V,پوشاندن,пытсаны
1134,aufhängen::V,آویختن,ошыны
1135,anzünden::V,سوزاندن,ӝуатыны
1136,aufheben::V,برداشتن,ӝутыны
1137,aufheben::V,بلند کردن,ӝутыны
1138,zurücklassen::V,گذاشتن,кельтыны
1139,verlieren::V,گم کردن,ыштыны
1140,fallen lassen::V,انداختن,уськытыны
1141,machen::V,کردن,лэсьтыны
1142,machen::V,ساختن,лэсьтыны
1143,herstellen::V,ساختن,лэсьтыны
1144,herstellen::V,تولید کردن,лэсьтыны
1145,bauen::V,ساختن,пуктыны
1146,bauen::V,بنا کردن,пуктыны
1147,reparieren::V,درست کردن,тупатыны
1148,reparieren::V,تعمیر کردن,тупатыны
1149,verbessern::V,بهتر کردن,умоятыны
1150,ändern::V,تغییر دادن,воштыны
1151,graben::V,کندن,копаны
1152,graben::V,گود کردن,копаны
1153,beugen::V,کج کردن,губыртыны
1154,biegen::V,خم کردن,куасаны
1155,drehen::V,چرخاندن,бергатыны
1156,wenden::V,برگرداندن,берыктыны
1157,umdrehen::V,برگرداندن,берыктыны
1158,heben::V,برداشتن,ӝутыны
1159,hochheben::V,برآوردن,ӝутъяны
1160,hochheben::V,بلند کردن,ӝутъяны
1161,ergreifen::V,گرفتن,кутыны
1162,ergreifen::V,گرفتن,кырмыны
1163,halten::V,نگاه داشتن,возьыны
1164,drücken::V,فشار دادن,зӥбыны
1165,drücken::V,فشار دادن,пачкатыны
1166,drücken::V,فشار آوردن,зӥбыны
1167,drücken::V,فشار آوردن,пачкатыны
1168,schieben::V,هل دادن,донганы
1169,kratzen::V,خاریدن,вуштыны
1170,lecken::V,لیسیدن,нюлыны
1171,beißen::V,گاز زدن,куртчыны
1172,abreißen::V,پاره کردن,ишкалтыны
1173,abschneiden::V,بریدن,шорыны
1174,abschneiden::V,بریدن,вандыны
1175,abschneiden::V,قطع کردن,шорыны
1176,abschneiden::V,قطع کردن,вандыны
1177,binden::V,بستن,керттыны
1178,stecken::V,فرو کردن,мертчытыны
1179,brechen::V,شکستن,тӥяны
1180,klopfen::V,کوبیدن,йыганы
1181,klopfen::V,کوبیدن,шарккетыны
1182,hauen::V,زدن,жугыны
1183,hauen::V,زدن,тышканы
1184,kleben::V,چسباندن,лякыны
1185,reiben::V,مالش دادن,зыраны
1186,reiben::V,مالش دادن,вуштыны
1187,streichen::V,مالیدن,зыраны
1188,schleifen::V,تیز کردن,шерыны
1189,schneiden::V,چیدن,вандыны
1190,schneiden::V,بریدن,вандыны
1191,rütteln::V,لرزاندن,зуркатыны
1192,rütteln::V,تکان دادن,зуркатыны
1193,schütteln::V,تکان دادن,куалекъятыны
1194,schwenken::V,تاب دادن,шонаны
1195,schütten::V,ریختن,лэзьыны
1196,füllen::V,پر کردن,тырмытыны
1197,einwickeln::V,پیچیدن,биньыны
1198,tragen::V,بردن,нуыны
1199,tragen::V,حمل کردن,нуыны
1200,schleppen::V,کشیدن,кыскыны
1201,ziehen::V,کشیدن,кыскыны
1202,aufbewahren::V,نگهداری کردن,возьыны
1203,werfen::V,انداختن,куяны
1204,werfen::V,انداختن,лэзяны
1205,werfen::V,پرتاب کردن,куяны
1206,werfen::V,پرتاب کردن,лэзяны
1207,fangen::V,گرفتن,кутыны
1208,packen::V,گرفتن,кутыны
1209,packen::V,گرفتن,кырмыны
1210,verstecken::V,قایم کردن,ватыны
1211,verstecken::V,پنهان کردن,ватыны
1212,teilen::V,قسمت کردن,люкыны
1213,teilen::V,تقسیم کردن,люкыны
1214,schicken::V,فرستادن,ыстыны
1215,schicken::V,ارسال کردن,ыстыны
1216,bringen::V,آوردن,вайыны
1217,hinzufügen::V,افزودن,ватсаны
1218,hinzufügen::V,اضافه کردن,ватсаны
1219,bekommen::V,گرفتن,басьтыны
1220,erhalten::V,دریافت کردن,басьтыны
1221,nehmen::V,گرفتن,кутыны
1222,nehmen::V,گرفتن,басьтыны
1223,nehmen::V,برداشتن,кутыны
1224,nehmen::V,برداشتن,басьтыны
1225,wählen::V,انتخاب کردن,бырйыны
1226,auswählen::V,برگزیدن,бырйыны
1227,bewahren::V,حفظ کردن,возьыны
1228,bewahren::V,حفاظت کردن,возьыны
1229,behindern::V,مانع بودن,могӟытыны
1230,verderben::V,از بین بردن,сӧрыны
1231,beschädigen::V,صدمه زدن,урод лэсьтыны
1232,zerbrechen::V,شکستن,сӧрыны
1233,zerreißen::V,دریدن,кесяны
1234,zerreißen::V,پاره کردن,кесяны
1235,zerstören::V,خراب کردن,куашкатыны
1236,zerstören::V,ویران کردن,куашкатыны
1237,verbrennen::V,سوزاندن,сутыны
1238,geben::V,دادن,сётыны
1239,reichen::V,دادن,сётыны
1240,schenken::V,هدیه دادن,кузьманы
1241,versprechen::V,قول دادن,кыл сётыны
1242,versprechen::V,وعده دادن,кыл сётыны
1243,wünschen::V,آرزو کردن,сӥзьыны
1244,loben::V,ستایش کردن,ушъяны
1245,küssen::V,بوسیدن,чупаны
1246,wiegen::V,نوسان کردن,веттаны
1247,wiegen::V,نوسان کردن,лэйкатыны
1248,zudecken::V,پوشاندن,шобыртыны
1249,wecken::V,بیدار کردن,сайкатыны
1250,zeigen::V,نشان دادن,возьматыны
1251,führen::V,رهنمائی کردن,нуыны
1252,lehren::V,آموختن,дышетыны
1253,lehren::V,یاد دادن,дышетыны
1254,unterrichten::V,درس دادن,дышетыны
1255,unterrichten::V,تدریس کردن,дышетыны
1256,aufziehen::V,تربیت کردن,будэтыны
1257,leiten::V,اداره کردن,кивалтыны
1258,antreiben::V,عجله دادن,дыртытыны
1259,lassen::V,وادار کردن,-ытыны
1260,einladen::V,دعوت کردن,ӧтьыны
1261,einladen::V,مهمان کردن,ӧтьыны
1262,vereinigen::V,یکی کردن,огазеяны
1263,vereinigen::V,متحد کردن,огазеяны
1264,besuchen::V,دیدار کردن,адӟыськыны
1265,treffen::V,ملاقات کردن,пумитаны
1266,sich versammeln::V,جمع شدن,люкаськыны
1267,spielen::V,بازی کردن,шудыны
1268,singen::V,آواز خواندن,кырӟаны
1269,tanzen::V,رقصیدن,эктыны
1270,sich trennen::V,جدا شدن,люкиськыны
1271,verlassen::V,ترک کردن,куштыны
1272,retten::V,نجات دادن,утьыны
1273,bewachen::V,حراست کردن,возьманы
1274,schützen::V,حفظ کردن,утялтыны
1275,verteidigen::V,دفاع کردن,возьманы
1276,sich schlagen::V,کتک‌کاری کردن,жугиськыны
1277,schießen::V,تیر زدن,ыбылӥськны
1278,siegen::V,پیروز شدن,вормыны
1279,ärgern::V,ناراحت کردن,вожпоттыны
1280,schlagen::V,زدن,жуккыны
1281,schlagen::V,کوبیدن,жуккыны
1282,treten::V,لگد زدن,лёганы
1283,stechen::V,چاقو زدن,бышкалтыны
1284,stoßen::V,هل دادن,донгыны
1285,stehlen::V,دزدیدن,вораны
1286,stehlen::V,دزدیدن,лушканы
1287,stören::V,مزاحم شدن,люкетыны
1288,belästigen::V,زحمت دادن,акыльтыны
1289,belästigen::V,زحمت دادن,вукылмыны
1290,verbergen::V,پنهان کردن,ватыны
1291,täuschen::V,گول زدن,алданы
1292,täuschen::V,فریب دادن,алданы
1293,betrügen::V,گول زدن,пӧяны
1294,betrügen::V,فریب دادن,пӧяны
1295,töten::V,کشتن,виыны
1296,wohnen::V,منزل داشتن,улыны
1297,wohnen::V,سکونت داشتن,улыны
1298,arbeiten::V,کار کردن,ужаны
1299,sammeln::V,جمع کردن,бичаны
1300,pflücken::V,چیدن,ишкыны
1301,jagen::V,شکار کردن,пӧйшураны
1302,fischen::V,صید کردن,чорыганы
1303,fischen::V,ماهی‌گیری کردن,чорыганы
1304,fassen::V,گرفتن,кутыны
1305,hüten::V,چراندن,возьманы
1306,hüten::V,مراقبت کردن,возьманы
1307,treiben::V,راندن,улляны
1308,anbinden::V,متصل کردن,думыны
1309,füttern::V,غذا دادن,сюдыны
1310,melken::V,دوشیدن,кыскыны
1311,hacken::V,خرد کردن,кораны
1312,gießen::V,ریختن,киськаны
1313,reifen::V,رسیدن,вуыны
1314,reifen::V,رسیدن,кисьманы
1315,zubereiten::V,طبخ کردن,лесьтыны
1316,zubereiten::V,آماده کردن,лесьтыны
1317,kochen::V,پختن,пӧзьтыны
1318,kochen::V,آشپزی کردن,пӧзьтыны
1319,backen::V,پختن,пыжыны
1320,braten::V,سرخ کردن,пыжыны
1321,umrühren::V,هم زدن,сураны
1322,stricken::V,بافتن,керттыны
1323,nähen::V,دوختن,вурыны
1324,färben::V,رنگ زدن,буяны
1325,reinigen::V,پاک کردن,сузяны
1326,reinigen::V,تمیز کردن,сузяны
1327,waschen::V,شستن,мисьтаськыны
1328,abwischen::V,زدودن,ӵушылыны
1329,spülen::V,شستن,гылъяны
1330,fegen::V,جارو کردن,ӵужыны
1331,kehren::V,جارو کردن,ӵужыны
1332,baden::V,شنا کردن,пыласькыны
1333,baden::V,حمام کردن,пыласькыны
1334,sich waschen::V,شستشو کردن,пыласькыны
1335,ausziehen::V,درآوردن,кыльыны
1336,anziehen::V,پوشیدن,дӥсяны
1337,sich anziehen::V,لباس پوشیدن,дӥсьяськыны
1338,kämmen::V,شانه زدن,сынаны
1339,schmücken::V,زینت دادن,чеберъяны
1340,sagen::V,گفتن,шуыны
1341,sagen::V,گفتن,вераны
1342,sprechen::V,حرف زدن,вераськыны
1343,sprechen::V,صحبت کردن,вераськыны
1344,reden::V,حرف زدن,вераськыны
1345,reden::V,صحبت کردن,вераськыны
1346,sich unterhalten::V,گپ زدن,вераськыны
1347,fragen::V,پرسیدن,юаны
1348,fragen::V,سؤال کردن,юаны
1349,bitten::V,خواهش کردن,курыны
1350,bitten::V,درخواست کردن,курыны
1351,erzählen::V,نقل کردن,вераны
1352,erzählen::V,نقل کردن,мадьыны
1353,erzählen::V,حکایت کردن,вераны
1354,erzählen::V,حکایت کردن,мадьыны
1355,mitteilen::V,خبر دادن,ивортыны
1356,nennen::V,نامیدن,шуыны
1357,rufen::V,صدا کردن,ӧтьыны
1358,prahlen::V,پز آمدن,ушъяськыны
1359,übersetzen::V,ترجمه کردن,берыктыны
1360,denken::V,فکر کردن,малпаны
1361,glauben::V,باور کردن,оскыны
1362,glauben::V,عقیده داشتن,оскыны
1363,bemerken::V,متوجه شدن,адӟыны
1364,erkennen::V,شناختن,тодыны
1365,erkennen::V,تشخیص دادن,тодыны
1366,begreifen::V,فهمیدن,валаны
1367,begreifen::V,درک کردن,валаны
1368,verstehen::V,فهمیدن,валаны
1369,lernen::V,آموختن,дышетскыны
1370,lernen::V,یاد گرفتن,дышетскыны
1371,wissen::V,دانستن,тодыны
1372,sich erinnern an::V,به یاد آوردن,тодэ вайыны
1373,vergessen::V,فراموش کردن,вунэтыны
1374,messen::V,اندازه گرفتن,мертаны
1375,zählen::V,شمردن,лыдъяны
1376,rechnen::V,حساب کردن,лыдъяны
1377,lesen::V,خواندن,лыдӟыны
1378,malen::V,نقاشی کردن,суреданы
1379,zeichnen::V,کشیدن,суреданы
1380,zeichnen::V,رسم کردن,суреданы
1381,schreiben::V,نوشتن,гожъяны
1382,besitzen::V,داشتن,луыны
1383,kaufen::V,خریدن,басьтыны
1384,kaufen::V,خرید کردن,басьтыны
1385,verkaufen::V,فروختن,вузаны
1386,bezahlen::V,پرداختن,тырыны
1387,zahlen::V,پرداخت کردن,тырыны
1388,beherrschen::V,مسلط بودن,кузёяськыны
1389,ertragen::V,تحمل کردن,чиданы
