,Concept_ID,mn,da
439,Eimer::N,хувин,spand
440,Deckel::N,таг,låg
441,Deckel::N,хавхаг,låg
442,Geschirr::N,сав суулга,husgeråd
443,Sack::N,шуудай,sæk
444,Tasse::N,аяга,kop
445,Topf::N,тогоо,gryde
446,Kessel::N,тогоо,kedel
447,Essen::N,идээ,måltid
448,Nahrung::N,хүнс,mad
449,Nahrung::N,хүнс,næring
450,Speise::N,идээ,ret
451,Fleisch::N,мах,kød
452,Getreide::N,будаа,korn
453,Brei::N,богшмол,grød
454,Brei::N,будаа,grød
455,Brot::N,талх,brød
456,Scheibe::N,зүсэм,skive
457,Scheibe::N,хэрчим,skive
458,Fett::N,өөх,fedt
459,Butter::N,тос,smør
460,Öl::N,тос,olie
461,Salz::N,давс,salt
462,Suppe::N,шөл,suppe
463,Honig::N,бал,honning
464,Milch::N,сүү,mælk
465,Tee::N,цай,te
466,Leder::N,арьс,skind
467,Leder::N,савхи,skind
468,Wolle::N,ноос,uld
469,Wolle::N,унгас,uld
470,Stoff::N,бөс,stof
471,Nadel::N,зүү,nål
472,Faden::N,боолт,tråd
473,Faden::N,утас,tråd
474,Knopf::N,товч,knap
475,Knoten::N,зангилаа,knude
476,Farbe::N,будаг,farve
477,Kleidung::N,хувцас,påklædning
478,Hemd::N,цамц,skjorte
479,Kragen::N,зах заам,krave
480,Ärmel::N,ханцуй,ærme
481,Hose::N,өмд,bukser
482,Gürtel::N,бүс,bælte
483,Mütze::N,малгай,hue
484,Mütze::N,бүрх,hue
485,Schuh::N,туфли,sko
486,Stiefel::N,гутал,støvle
487,Ring::N,бөгж,ring
488,Band::N,тууз,bånd
489,Kamm::N,сам,kam
490,Spiegel::N,толь,spejl
491,Riemen::N,тасам,rem
492,Riemen::N,сур,rem
493,Schnur::N,татлага,snor
494,Leine::N,оосор,snor
495,Decke::N,хөнжил,tæppe
496,Decke::N,хучлага,tæppe
497,Kissen::N,дэр,pude
498,Tuch::N,алчуур,sjaltørklæde
499,Tuch::N,даавуу,sjaltørklæde
500,Handtuch::N,алчуур,håndklæde
501,Kraft::N,чадал,kraft
502,Kraft::N,хүч,kraft
503,Stärke::N,эрч,styrke
504,Stärke::N,тэнхээ,styrke
505,Gesundheit::N,бие,sundhed
506,Gesundheit::N,эрүүл мэнд,sundhed
507,Krankheit::N,эмгэг,sygdom
508,Schmerz::N,өвчин,smerte
509,Wunde::N,шарх,sår
510,Fieber::N,халуун,feber
511,Arznei::N,эм,medicin
512,Arznei::N,эм,lægemiddel
513,Brücke::N,гүүр,bro
514,Brunnen::N,худаг,brønd
515,Weide::N,бэлчээр,græsgang
516,Pfad::N,жим,sti
517,Pfad::N,зөрөг,sti
518,Weg::N,зам,vej
519,Weg::N,харгуй,vej
520,Straße::N,зам,gade
521,Straße::N,харгуй,gade
522,Dorf::N,тосгон,landsby
523,Dorf::N,гацаа,landsby
524,Stadt::N,хот,by
525,Brief::N,захидал,brev
526,Brief::N,захиа,brev
527,Buch::N,ном,bog
528,Buch::N,бичиг,bog
529,Buchstabe::N,үсэг,bogstav
530,Zeitung::N,сонин,avis
531,Leben::N,амь,liv
532,Leben::N,амьдрал,liv
533,Tod::N,үхэл,død
534,Grab::N,булш,grav
535,Kirche::N,сүм,kirke
536,Sünde::N,нүгэл,synd
537,Sünde::N,хилэнц,synd
538,Gott::N,бурхан,gud
539,Arbeiter::N,ажилчин,arbejder
540,Arbeiter::N,хөдөлмөрчин,arbejder
541,Chef::N,дарга,chef
542,Meister::N,дархан,mester
543,Arzt::N,эмч,læge
544,Lehrer::N,багш,lærer
545,Geld::N,цаас,penge
546,Geld::N,мөнгө,penge
547,Geschäft::N,наймаа,forretning
548,Laden::N,дэлгүүр,butik
549,Laden::N,дэлгүүр,forretning
550,Preis::N,үнэ,pris
551,Ware::N,таваар,vare
552,Ware::N,бараа,vare
553,Nutzen::N,ашиг,nytte
554,Reichtum::N,баялаг,rigdom
555,Welt::N,дэлхий,verden
556,Welt::N,орчлон,verden
557,Land::N,улс,land
558,Land::N,орон,land
559,Staat::N,төр,stat
560,Staat::N,гүрэн,stat
561,König::N,ван,konge
562,Macht::N,засаг,magt
563,Grenze::N,хил,grænse
564,Krieg::N,дайн,krig
565,Feind::N,дайсан,fjende
566,Gewalt::N,хүчирхэх,vold
567,Kampf::N,тэмцэл,kamp
568,Kampf::N,байлдаан,kamp
569,Bogen[Waffe]::N,нум,bue
570,Pfeil::N,годил,pil
571,Pfeil::N,сум,pil
572,Gewehr::N,буу,gevær
573,Fehler::N,эндэл,fejl
574,Fehler::N,алдаа,fejl
575,Lüge::N,худал,løgn
576,Schaden::N,хор,skade
577,Schaden::N,хөнөөл,skade
578,Unglück::N,гай,uheld
579,Unglück::N,гай,ulykke
580,Unglück::N,гамшиг,uheld
581,Unglück::N,гамшиг,ulykke
582,Schuld::N,гэм,skyld
583,Schuld::N,буруу,skyld
584,Alter::N,нас,alder
585,Schluss::N,эцэс,slut
586,Schluss::N,эцэс,slutning
587,Schluss::N,төгсгөл,slut
588,Schluss::N,төгсгөл,slutning
589,Zeit::N,цаг,tid
590,Tag::N,өдөр,dag
591,Morgen::N,өглөө,morgen
592,Mittag::N,үд,middag
593,Abend::N,үдэш,aften
594,Nacht::N,шөнө,nat
595,Woche::N,долоо хоног,uge
596,Monat::N,сар,måned
597,Jahr::N,жил,år
598,Frühling::N,хавар,forår
599,Sommer::N,зун,sommer
600,Herbst::N,намар,efterår
601,Winter::N,өвөл,vinter
602,Januar::N,нэгдүгээр сар,januar
603,Februar::N,хоёрдугаар сар,februar
604,März::N,гуравдугаар сар,marts
605,April::N,дөрөвдүгээр сар,april
606,Mai::N,тавдугаар сар,maj
607,Juni::N,зургаадугаар сар,juni
608,Juli::N,долдугаар сар,juli
609,August::N,наймдугаар сар,august
610,September::N,есдүгээр сар,september
611,Oktober::N,аравдугаар сар,oktober
612,November::N,арван нэгдүгээр сар,november
613,Dezember::N,арван хоёрдугаар сар,december
614,Montag::N,даваа,mandag
615,Dienstag::N,мягмар,tirsdag
616,Mittwoch::N,лхагва,onsdag
617,Donnerstag::N,пүрэв,torsdag
618,Freitag::N,баасан,fredag
619,Samstag::N,бямба,lørdag
620,Sonntag::N,ням,søndag
621,groß::A,их,stor
622,groß::A,том,stor
623,klein::A,бага,lille
624,klein::A,жаахан,lille
625,lang::A,урт,lang
626,kurz::A,охор,kort
627,kurz::A,богино,kort
628,breit::A,өргөн,bred
629,schmal::A,уйтан,smal
630,schmal::A,нарийн,smal
631,dicht::A,нягт,tæt
632,dicht::A,чигжүү,tæt
633,dick[Gegenstand]::A,зузаан,tyk
634,dünn::A,нимгэн,tynd
635,fein::A,нарийн,fin
636,fest::A,бөх,fast
637,fest::A,хатуу,fast
638,flach::A,хавтгай,flad
639,glatt::A,цагаан,glat
640,hart::A,хатуу,hård
641,weich::A,зөөлөн,blød
642,rund::A,дугуй,rund
643,rund::A,дугариг,rund
644,spitz::A,шовх,spids
645,spitz::A,шовгор,spids
646,scharf::A,хурц,skarp
647,scharf::A,иртэй,skarp
648,stumpf::A,мохоо,sløv
649,stumpf::A,мохоо,stump
650,schwer::A,хүнд,tung
651,schön::A,гуа,skøn
652,schön::A,сайхан,skøn
653,heiß::A,халуун,hed
654,warm::A,дулаан,varm
655,kalt::A,хүйтэн,kold
656,kühl::A,сэрүүн,kølig
657,frisch::A,эрүүл,frisk
658,frisch::A,жихүүн,frisk
659,feucht::A,чийгтэй,fugtig
660,nass::A,нойтон,våd
661,trocken::A,хатсан,tør
662,voll::A,дүүрэн,fuld
663,leer::A,хоосон,tom
664,offen::A,онгорхой,åben
665,geschlossen::A,битүү,lukket
666,geschlossen::A,хаалтай,lukket
667,sauber::A,цэвэр,ren
668,sauber::A,хиргүй,ren
669,schmutzig::A,бохир,snavset
670,schmutzig::A,хиртэй,snavset
671,roh::A,түүхий,rå
672,reif::A,болсон,moden
673,lecker::A,амттай,lækker
674,süß::A,амттай,sød
675,süß::A,чихэрлэг,sød
676,bitter::A,гашуун,bitter
677,sauer::A,эсгэлэн,sur
678,hell::A,гэгээн,lys
679,hell::A,гэрэлтэй,lys
680,dunkel::A,бараан,mørk
681,dunkel::A,харанхуй,mørk
682,schwarz::A,хар,sort
683,weiß::A,цагаан,hvid
684,rot::A,улаан,rød
685,gelb::A,шар,gul
686,blau::A,хөх,blå
687,blau::A,цэнхэр,blå
688,grün::A,ногоон,grøn
689,grau::A,орог,grå
690,grau::A,саарал,grå
691,bunt::A,эрээн,broget
692,billig::A,хямд,billig
693,teuer::A,үнэтэй,dyr
694,wertvoll::A,үнэт,værdifuld
695,blind::A,сохор,blind
696,taub::A,чих хатуу,døv
697,kräftig::A,чийрэг,kraftig
698,stark::A,хүчтэй,stærk
699,stark::A,чадалтай,stærk
700,schwach::A,сул,svag
701,fett::A,тарган,fed
702,fett::A,голигор,fed
703,schlank::A,голшиг,slank
704,hübsch::A,сайхан,køn
705,hübsch::A,хөөрхөн,køn
706,böse::A,муу,ond
707,böse::A,муу,slem
708,böse::A,хортой,ond
709,böse::A,хортой,slem
710,dumm::A,тэнэг,dum
711,faul::A,залхуу,doven
712,fleißig::A,чармайлтгай,flittig
713,geizig::A,харамч,gerrig
714,klug::A,цэцэн,klog
715,geschickt::A,дүйтэй,dygtig
716,geschickt::A,дүйтэй,behændig
717,lieb::A,хайрт,rar
718,lustig::A,цэнгэлтэй,lystig
719,sanft::A,наалинхай,blid
720,hungrig::A,өлөн,sulten
721,hungrig::A,өлссөн,sulten
722,krank::A,өвчтэй,syg
723,nackt::A,нүцгэн,nøgen
724,traurig::A,гунигт,bedrøvet
725,lebendig::A,амьд,levende
726,lebendig::A,амьтай,levende
727,gut::A,сайн,god
728,schlecht::A,муу,dårlig
729,schlecht::A,өөдгүй,dårlig
730,richtig::A,зөв,rigtig
731,richtig::A,зүйтэй,rigtig
732,schlimm::A,муухай,slem
733,wahr::A,үнэн,sand
734,wahr::A,жинхэнэ,sand
735,alt::A,хуучин,gammel
736,neu::A,шинэ,ny
737,ehemalig::A,агсан,forhenværende
738,ehemalig::A,байсан,forhenværende
739,alt[Lebewesen]::A,өвгөн,gammel
740,alt[Lebewesen]::A,хижээл,gammel
741,jung::A,залуу,ung
742,arm::A,ядуу,fattig
743,reich::A,баян,rig
744,reich::A,баялаг,rig
745,bekannt::A,танил,kendt
746,berühmt::A,цуутай,berømt
747,berühmt::A,алдартай,berømt
748,fremd::A,харь,fremmed
749,fremd::A,гадаад,fremmed
750,verschieden::A,ондоо,forskellig
751,verschieden::A,янз янзын,forskellig
752,nah::A,ойрын,nær
753,nah::A,дөтийн,nær
754,fern::A,холын,fjern
755,linker::A,буруу,venstre
756,rechter::A,баруун,højre
757,anderer::A,өөр,anden
758,anderer::A,нөгөө,anden
759,erster::A,нэгдэх,første
760,erster::A,нэгдүгээр,første
761,zweiter::A,хоёрдугаар,anden
762,dritter::A,гуравдугаар,tredje
763,letzter::A,сүүлийн,sidste
764,allein::ADV,ганцаараа,alene
765,auf einmal::ADV,нэгмөсөн,på én gang
766,zusammen::ADV,цуг,sammen
767,zusammen::ADV,хамт,sammen
768,lange::ADV,удаан,længe
769,plötzlich::ADV,гэнэт,pludselig
770,sofort::ADV,дороо,straks
771,später::ADV,дараа,senere
772,jetzt::ADV,өнөө,nu
773,heute::ADV,өнөө,i dag
774,heute::ADV,өнөөдөр,i dag
775,morgen::ADV,маргааш,i morgen
776,morgen::ADV,маргаадар,i morgen
777,bald::ADV,түргэн,snart
778,bald::ADV,удахгүй,snart
779,dann::ADV,хожим,så
780,dann::ADV,тэгээд,så
781,gestern::ADV,өчигдөр,i går
782,einst::ADV,нэг,engang
783,damals::ADV,тэгэхэд,dengang
784,danach::ADV,тэгээд,derefter
785,danach::ADV,дараа нь,derefter
786,vorher::ADV,урьд,før
787,vorher::ADV,урьд,forud
788,zuerst::ADV,анх,først
789,zuerst::ADV,эхлээд,først
790,einmal::ADV,нэг удаа,en gang
791,manchmal::ADV,хааяа,sommetider
792,manchmal::ADV,заримдаа,sommetider
793,oft::ADV,олонтоо,ofte
794,immer::ADV,байнга,altid
795,niemals::ADV,хэзээ ч,aldrig
796,niemals::ADV,хэдийд ч,aldrig
797,hier::ADV,энд,her
798,hierhin::ADV,нааш,hid
799,hierhin::ADV,нааш,herhen
800,von hier::ADV,эндээс,herfra
801,dort::ADV,тэнд,der
802,dorthin::ADV,тийш,derhen
803,geradeaus::ADV,шулуун,lige ud
804,vorwärts::ADV,урагшаа,fremad
805,rückwärts::ADV,буцаан,baglæns
806,rückwärts::ADV,сөөргөө,baglæns
807,zurück::ADV,буцаж,tilbage
808,zurück::ADV,гэдрэг,tilbage
809,unten::ADV,дор,nede
810,unten::ADV,дор,forneden
811,hinab::ADV,уруу,ned
812,hinab::ADV,уруу,nedad
813,oben::ADV,дээр,oppe
814,oben::ADV,дээр,ovenpå
815,hinauf::ADV,өөд,op
816,hinauf::ADV,өөд,opad
817,hinauf::ADV,дээш,op
818,hinauf::ADV,дээш,opad
819,überall::ADV,хааяагүй,overalt
820,überall::ADV,энд тэндгүй,overalt
821,nicht::ADV,эс,ikke
822,nicht::ADV,-гүй,ikke
823,ein wenig::ADV,жаахан,lidt
824,kaum::ADV,арай,knap
825,kaum::ADV,арай,næppe
826,kaum::ADV,арай гэж,knap
827,kaum::ADV,арай гэж,næppe
828,sehr::ADV,тун,meget
829,so::ADV,тэгж,så
830,so::ADV,ингээд,så
831,noch::ADV,дахин,endnu
832,noch::ADV,дахиад,endnu
833,nur::ADV,зөвхөн,kun
834,nur::ADV,зөвхөн,bare
835,nur::ADV,гагцхүү,kun
836,nur::ADV,гагцхүү,bare
837,schon::ADV,нэгэнт,alt
838,schon::ADV,нэгэнт,allerede
839,wieder::ADV,дахин,igen
840,wieder::ADV,дахиад,igen
841,vergebens::ADV,хий,forgæves
842,vor::PRP,өмнө,foran
843,vor::PRP,өмнө,uden for
844,hinter::PRP,ард,bag
845,hinter::PRP,ард,bagved
846,unter::PRP,доор,under
847,durch::PRP,дундуур,gennem
848,durch::PRP,дундуур,igennem
849,neben::PRP,хажууд,ved siden af
850,zwischen::PRP,завсар,mellem
851,zwischen::PRP,хооронд,mellem
852,wegen::PRP,төлөө,på grund af
853,wegen::PRP,дээрээс,på grund af
854,dies::PRN,энэ,dette
855,das::PRN,тэр,det
856,alles::PRN,цөм,alt
857,alles::PRN,бүгд,alt
858,ich::PRN,би,jeg
859,du::PRN,чи,du
860,er::PRN,тэр,han
861,er::PRN,тэр хүн,han
862,wir::PRN,бид,vi
863,ihr::PRN,та нар,I
864,sie::PRN,тэд,de
865,was::FPRN,юу,hvad
866,wer::FPRN,хэн,hvem
867,wo::FADV,хаа,hvor
868,wo::FADV,хаана,hvor
869,wohin::FADV,хааш,hvorhen
870,wohin::FADV,хаана,hvorhen
871,wie::FADV,яаж,hvordan
872,wie::FADV,хэрхэн,hvordan
873,warum::FADV,юунд,hvorfor
874,warum::FADV,яагаад,hvorfor
875,wieviel::FNUM,хэдий,hvor meget
876,wieviel::FNUM,хэд,hvor meget
877,eins::NUM,нэг,én
878,zwei::NUM,хоёр,to
879,drei::NUM,гурав,tre
880,vier::NUM,дөрөв,fire
881,fünf::NUM,тав,fem
882,sechs::NUM,зургаа,seks
883,sieben::NUM,долоо,syv
884,acht::NUM,найм,otte
885,neun::NUM,ес,ni
886,zehn::NUM,арав,ti
887,elf::NUM,арван нэг,elleve
888,zwölf::NUM,арван хоёр,tolv
889,zwanzig::NUM,хорь,tyve
890,dreißig::NUM,гуч,tredive
891,vierzig::NUM,дөч,fyrre
892,vierzig::NUM,дөч,fyrretyve
893,fünfzig::NUM,тавь,halvtreds
894,sechzig::NUM,жар,tres
895,siebzig::NUM,дал,halvfjerds
896,achtzig::NUM,ная,firs
897,neunzig::NUM,ер,halvfems
898,hundert::NUM,зуу,hundrede
899,tausend::NUM,мянга,tusind
900,und::CNJ,ч,og
901,und::CNJ,болон,og
902,oder::CNJ,буюу,eller
903,stehen::V,зогсох,stå
904,sitzen::V,суух,sidde
905,liegen::V,хэвтэх,ligge
906,hängen::V,өлгөөтэй байх,hænge
907,hängen::V,дүүжлээтэй байх,hænge
908,werden::V,болох,blive
909,passieren::V,тохиох,ske
910,passieren::V,тохиох,hænde
911,beginnen::V,эхлэх,begynde
912,enden::V,дүүрэх,ende
913,wechseln::V,хувирах,veksle
914,aufgehen[Sonne]::V,мандах,gå op
915,aufgehen[Sonne]::V,мандах,stå op
916,untergehen[Sonne]::V,жаргах,gå ned
917,scheinen[Sonne]::V,гэрэлтэх,skinne
918,donnern::V,дуугарах,tordne
919,wehen::V,салхилах,blæse
920,wehen::V,хөөрөгдөх,blæse
921,strömen::V,гүйх,strømme
922,strömen::V,урсах,strømme
923,fließen::V,урсах,flyde
924,sich drehen::V,эргэлдэх,dreje sig
925,schwanken::V,хэлбэлзэх,vakle
926,schwingen::V,ганхах,svinge
927,schwingen::V,хэлбэлзэх,svinge
928,fallen::V,унах,falde
929,brennen::V,шатах,brænde
930,rauchen::V,баагих,ryge
931,regnen::V,бороо орно,regne
932,gefrieren::V,хөлдөх,fryse
933,tauen::V,хайлах,tø
934,schmelzen::V,уярах,smelte
935,trocknen::V,хатах,tørre
936,sieden::V,буцлах,koge
937,sieden::V,даргилах,koge
938,faulen::V,үжрэх,rådne
939,faulen::V,өмхийрөх,rådne
940,verfaulen::V,бээх,rådne
941,verfaulen::V,өгрөх,rådne
942,reißen::V,цуурах,briste
943,versinken::V,живэх,synke
944,versinken::V,живэх,synke ned
945,vergehen::V,нөгчих,forløbe
946,vergehen::V,өнгөрөх,forløbe
947,erscheinen::V,гарах,vise sig
948,erscheinen::V,бултайх,vise sig
949,verschwinden::V,далд орох,forsvinde
950,verschwinden::V,алга болох,forsvinde
951,sinken::V,татрах,synke
952,sinken::V,доошлох,synke
953,abnehmen::V,багасах,aftage
954,abnehmen::V,хорогдох,aftage
955,zunehmen::V,ихсэх,tiltage
956,steigen::V,нэмэгдэх,stige
957,wachsen::V,өсөх,gro
958,wachsen::V,өсөх,vokse
959,wachsen::V,ургах,gro
960,wachsen::V,ургах,vokse
961,glänzen::V,гилгэнэх,glinse
962,glänzen::V,гилбэгнэх,glinse
963,funkeln::V,гялжах,tindre
964,funkeln::V,гялалзах,tindre
965,lärmen::V,шуугих,larme
966,läuten::V,цохих,ringe
967,klingeln::V,хонхдох,ringe
968,klingeln::V,дуугарах,ringe
969,klirren::V,хангир жингэр хийх,klirre
970,brausen::V,бургилах,bruse
971,rauschen::V,сэржигнэх,suse
972,klingen::V,хангинах,lyde
973,klingen::V,хангинах,klinge
974,bellen::V,хуцах,gø
975,heulen::V,улих,hyle
976,blasen::V,үлзэх,blæse
977,pfeifen::V,исгэрэх,fløjte
978,schreien::V,хашгирах,skrige
979,stöhnen::V,ёолох,stønne
980,stöhnen::V,гэнгэнэх,stønne
981,zittern::V,дагжих,dirre
982,zittern::V,дагжих,skælve
983,leben::V,амьдрах,leve
984,geboren werden::V,төрөх,fødes
985,atmen::V,амьсгалах,ånde
986,trinken::V,уух,drikke
987,essen::V,идэх,spise
988,schlucken::V,залгих,synke
989,müde werden::V,ядрах,blive træt
990,einschlafen::V,унтчих,falde i søvn
991,schlafen::V,унтах,sove
992,aufwachen::V,сэрэх,vågne
993,aufstehen::V,босох,stå op
994,sich erholen::V,амрах,komme sig
995,krank werden::V,өвдөж эхлэх,blive syg
996,krank sein::V,өвдөх,være syg
997,schmerzen::V,өвдөх,smerte
998,schmerzen::V,шархирах,smerte
999,husten::V,ханиах,hoste
1000,genesen::V,засрах,komme sig
1001,sterben::V,үхэх,dø
1002,sterben::V,нас барах,dø
1003,umkommen::V,үхэх,omkomme
1004,sich bewegen::V,хөдлөх,bevæge sig
1005,sich rühren::V,хөдлөх,røre på sig
1006,sich erheben::V,босох,rejse sig
1007,sich setzen::V,суух,sætte sig
1008,hinfallen::V,ойчих,
1009,laufen::V,явган явах,løbe
1010,schreiten::V,алхах,skride
1011,spazierengehen::V,зугаалах,gå en tur
1012,eilen::V,хурдлах,ile
1013,sich beeilen::V,яарах,skynde sig
1014,sich beeilen::V,шамдах,skynde sig
1015,sausen::V,давхих,suse
1016,rennen::V,гүйх,løbe
1017,rennen::V,гүйх,rende
1018,springen::V,харайх,hoppe
1019,springen::V,харайх,springe
1020,springen::V,дэвхрэх,hoppe
1021,springen::V,дэвхрэх,springe
1022,klettern::V,авирах,klatre
1023,schaukeln::V,ганхалзах,gynge
1024,kriechen::V,мөлхөх,krybe
1025,schwimmen::V,сэлэх,svømme
1026,tauchen::V,шунгах,dykke
1027,rudern::V,сэлүүрдэх,ro
1028,fahren::V,явах,køre
1029,fliegen::V,нисэх,flyve
1030,gehen::V,явах,gå
1031,weggehen::V,явах,gå bort
1032,abfahren::V,одох,køre bort
1033,abfahren::V,хөдлөх,køre bort
1034,anhalten::V,зогсох,standse
1035,hineingehen::V,орох,gå ind
1036,eintreten::V,орох,træde ind
1037,kommen::V,ирэх,komme
1038,ankommen::V,хүрэх,ankomme
1039,zurückkommen::V,харих,komme tilbage
1040,zurückkommen::V,буцаж ирэх,komme tilbage
1041,bleiben::V,үлдэх,blive
1042,bleiben::V,үлдэх,forblive
1043,warten::V,хүлээх,vente
1044,erwarten::V,хүлээх,vente
1045,erwarten::V,хүлээх,afvente
1046,suchen::V,эрэх,søge
1047,suchen::V,бэдрэх,søge
1048,finden::V,олох,finde
1049,versuchen::V,оролдох,forsøge
1050,vorbereiten::V,бэлтгэх,forberede
1051,lieben::V,янаглах,elske
1052,mögen::V,таалах,holde af
1053,mögen::V,таалах,kunne lide
1054,lachen::V,инээх,le
1055,rühren::V,сэтгэл уяруулах,røre
1056,weinen::V,уйлах,græde
1057,schimpfen::V,хараах,skænde
1058,sich ärgern::V,уурлах,ærgre sig
1059,sich fürchten::V,айх,være bange
1060,fürchten::V,айх,være bange for
1061,fliehen::V,зугтах,flygte
1062,fliehen::V,гүйж очих,flygte
1063,flüchten::V,оргох,flygte
1064,sehen::V,үзэх,se
