,Concept_ID,lez,sah
741,vergebens::ADV,нагьакьа,таак
742,vor::PRP,вилик,иннигэр
743,hinter::PRP,кьулухъ,кэлин
744,unter::PRP,кӏаник,-ҕа
745,unter::PRP,кӏаник,оһох түгэҕэ
746,durch::PRP,арадай,курдары
747,durch::PRP,-кай хкатна,курдары
748,neben::PRP,патав,аттыгар
749,neben::PRP,мукьув,аттыгар
750,zwischen::PRP,ара,ыккардынан
751,zwischen::PRP,арада,ыккардынан
752,wegen::PRP,гъиляй,уҥуортан
753,dies::PRN,и,ити
754,dies::PRN,и,бу
755,dies::PRN,им,ити
756,dies::PRN,им,бу
757,das::PRN,а,били
758,das::PRN,ам,били
759,alles::PRN,вири,барыта
760,alles::PRN,михьиз,барыта
761,ich::PRN,за,мин
762,ich::PRN,зун,мин
763,du::PRN,вун,эн
764,er::PRN,ам,кнни
765,er::PRN,гьа,кнни
766,wir::PRN,чун,биһиги
767,ihr::PRN,куьн,эһиги
768,sie::PRN,абур,кинилэр
769,was::FPRN,вуч,туох
770,wer::FPRN,вуж,ким
771,wo::FADV,гьина,ханна
772,wohin::FADV,гьиниз,ханна
773,wie::FADV,гьикӏ,хайдах
774,warum::FADV,вучиз,тоҕо
775,wieviel::FNUM,шумуд,төһө
776,eins::NUM,са,биир
777,zwei::NUM,кьвед,икки
778,drei::NUM,пуд,үс
779,vier::NUM,кьуд,түөрт
780,fünf::NUM,вад,биэс
781,sechs::NUM,ругуд,алта
782,sieben::NUM,ирид,сэттэ
783,acht::NUM,муьжуьд,аҕыс
784,neun::NUM,кӏуьд,тоҕус
785,zehn::NUM,цӏуд,уон
786,elf::NUM,цӏусад,уон биир
787,zwölf::NUM,цӏикьвед,уон икки
788,zwanzig::NUM,къад,сүүрбэ
789,dreißig::NUM,къанницӏуд,отут
790,vierzig::NUM,яхцӏур,түөрт уон
791,fünfzig::NUM,яхцӏурни цӏуд,биэс уон
792,sechzig::NUM,пудкъад,алта уон
793,siebzig::NUM,пудкъанни цӏуд,сэттэ уон
794,achtzig::NUM,кьудкъад,аҕыс уон
795,neunzig::NUM,кьудкъанни цӏуд,тоҕус уонус
796,hundert::NUM,виш,сүүс
797,tausend::NUM,агъзур,тыһыынча
798,und::CNJ,ва,да
799,und::CNJ,ва,уонна
800,und::CNJ,ва,итиэннэ
801,oder::CNJ,я,эбэтэр
802,stehen::V,акъвазун,тур
803,sitzen::V,ацукьун,олор
804,liegen::V,къаткун,сыт
805,hängen::V,куьрс хьун,санньылый
806,werden::V,хьун,буол
807,passieren::V,хьун,буол
808,beginnen::V,башламиш хьун,саҕалан
809,enden::V,куьтягь хьун,бүт
810,wechseln::V,дегиш хьун,уларый
811,aufgehen[Sonne]::V,экъечӏун,ой
812,untergehen[Sonne]::V,акӏун,киир
813,scheinen[Sonne]::V,ишигь гун,сырдат
814,donnern::V,къукърумар авун,эт
815,strömen::V,авахьун,кутулун
816,fließen::V,авахьун,сүүр
817,sich drehen::V,элкъуьн,эргий
818,schwanken::V,юзун,биэтэҥнээ
819,schwingen::V,галтад хьун,эйэҥнээ
820,fallen::V,аватун,оҕут
821,brennen::V,кун,умай
822,brennen::V,ккун,умай
823,regnen::V,къун,самыырдаа
824,gefrieren::V,муркӏади кьун,тоҥ
825,tauen::V,цӏурун,ир
826,schmelzen::V,цӏурун,уулун
827,trocknen::V,кьурун,куур
828,sieden::V,ругун,оргуй
829,faulen::V,кутӏун,сытый
830,verfaulen::V,чуьруьтмиш хьун,сытыйан_хаал
831,verfaulen::V,кутӏун,сытыйан_хаал
832,reißen::V,атӏун,хайыт
833,reißen::V,атӏун,быһытталан
834,reißen::V,къазунун,хайыт
835,reißen::V,къазунун,быһытталан
836,versinken::V,батмиш хьун,тимир
837,versinken::V,батмиш хьун,батылын
838,vergehen::V,алатун,дьай
839,erscheinen::V,майдандиз акъатун,көһүн
840,verschwinden::V,квахьун,сүт
841,sinken::V,элекьун,намтаа
842,abnehmen::V,тӏимил хьун,аччаа
843,abnehmen::V,гъвечӏи хьун,аччаа
844,zunehmen::V,артух хьун,элбээ
845,steigen::V,хкаж хьун,үрдээ
846,wachsen::V,экъечӏун,үүн
847,glänzen::V,цӏарцӏар гун,кылбай
848,funkeln::V,нур гун,күлүмнээ
849,funkeln::V,нур гун,күлүмүрдээ
850,lärmen::V,ван авун,тыаһаа
851,läuten::V,зенг ягъун,собуоннаа
852,klingeln::V,зенг ягъун,линкинээ
853,klirren::V,зигринг авун,айгырат
854,brausen::V,къати хьун,сирилээ
855,rauschen::V,вишриш авун,суугунаа
856,klingen::V,ван авун,доргуй
857,bellen::V,элуькьун,үр
858,heulen::V,къув ягъун,улуй
859,blasen::V,уф гун,үр
860,pfeifen::V,уьфт ягъун,иһиир
861,schreien::V,гьараюн,кылан
862,schreien::V,гьараюн,хаһыытаа
863,stöhnen::V,суза авун,ынчыктаа
864,zittern::V,зурзун,титирээ
865,zittern::V,зурзун,дьигиһий
866,leben::V,яшамиш хьун,олор
867,geboren werden::V,хьун,төрөө
868,atmen::V,нефес чӏугун,тыын
869,trinken::V,хъун,ис
870,essen::V,тӏуьн,аһаа
871,schlucken::V,туькьуьнун,ыйыһын
872,müde werden::V,галатун,сылай
873,müde werden::V,юргъун хьун,сылай
874,einschlafen::V,ксун,утуйан хаал
875,schlafen::V,ксун,утуй
876,schlafen::V,ксун,утуйа сыт
877,aufwachen::V,ахварай аватун,уһугун
878,aufstehen::V,къарагъун,тур
879,sich erholen::V,ял ягъун,сынньан
880,krank werden::V,кефсуз хьун,ыарый
881,krank sein::V,тӏа хьун,ыарый
882,krank sein::V,тӏа хьун,ыарыт
883,schmerzen::V,тӏа хьун,ыарыт
884,husten::V,уьгьуь ягъун,сөтөлүн
885,genesen::V,сагъ хъхьун,көн
886,sterben::V,кьин,өл
887,umkommen::V,терг хьун,өл
888,umkommen::V,терг хьун,оҕут
889,sich bewegen::V,юзун,хамсаа
890,sich rühren::V,юзун,хамсаа
891,sich erheben::V,къарагъун,тур
892,sich setzen::V,ацукьун,олор
893,hinfallen::V,алукьун,оҕут
894,laufen::V,къекъуьн,хаам
895,schreiten::V,ккамар къачун,атыллаа
896,spazierengehen::V,сейр авун,дьаарбай
897,eilen::V,тади авун,тиэтэй
898,sich beeilen::V,гьерекатун,ыксаа
899,sausen::V,чкурун,элээр
900,rennen::V,катун,сүүрэкэлээ
901,rennen::V,зверун,сүүрэкэлээ
902,springen::V,хкадарун,ой
903,springen::V,хкадарун,ыстан
904,klettern::V,акьахун,ытын
905,kriechen::V,капаралди фин,сыыл
906,schwimmen::V,сирнав авун,уһун
907,schwimmen::V,сирнав авун,харбаа
908,tauchen::V,кьилихъди циз вегьин,умус
909,rudern::V,кьусуйралди лодка гьалун,эрт
910,rudern::V,цуьруьгъуьлдалди кӏватӏун,эрт
911,fahren::V,фин,айаннаа
912,fliegen::V,лув гун,көт
913,fliegen::V,цавай фин,көт
914,gehen::V,фин,бар
915,weggehen::V,хъфин,бар
916,abfahren::V,фин,бар
917,abfahren::V,рекье гьатун,бар
918,anhalten::V,акъвазун,тохтоо
919,hineingehen::V,гьахьун,киир
920,eintreten::V,гьахьун,киир
921,kommen::V,атун,кэл
922,ankommen::V,атун,кэл
923,ankommen::V,атун,тиий
924,zurückkommen::V,хтун,төнүн
925,bleiben::V,амукьун,хаал
926,warten::V,гуьзлемишун,көһүт
927,erwarten::V,вил алаз акъвазун,күүт
928,erwarten::V,вил алаз акъвазун,көһүт
929,suchen::V,къекъуьн,ирдээ
930,suchen::V,къекъуьн,көрдөө
931,finden::V,жугъун,бул
932,versuchen::V,алахъун,сорун
933,vorbereiten::V,гьазурун,бэлэмнээ
934,lieben::V,кӏан хьун,таптаа
935,mögen::V,рикӏ ацукьун,сөбүл
936,lachen::V,хъуьруьн,күл
937,weinen::V,шехьун,ытаа
938,schimpfen::V,сеперар гун,үөҕүс
939,schimpfen::V,экъуьгъунар авун,үөҕүс
940,sich ärgern::V,хъел акатун,кыыһыр
941,sich ärgern::V,хъел акатун,кыйахан
942,sich fürchten::V,кичӏе хьун,куттан
943,sich fürchten::V,кичӏе хьун,дьиксин
944,fürchten::V,къурхутмиш хьун,дьиксин
945,fürchten::V,къурхутмиш хьун,куттан
946,fliehen::V,катун,күрээ
947,flüchten::V,катун,күрээ
948,sehen::V,акун,көр
949,anschauen::V,вил вегьин,көр
950,ansehen::V,килигун,көр
951,hören::V,ван хьун,бил
952,hören::V,ван хьун,иһит
953,zuhören::V,яб гун,иһит
954,probieren::V,дад акун,боруобалаан көр
955,probieren::V,дад акун,амсайан көр
956,riechen::V,ни чӏугун,сытырҕаа
957,fühlen::V,гьисс авун,бил
958,frieren::V,кьун,тоҥ
959,frieren::V,кьун,үлүй
960,frieren::V,мекьи хьун,тоҥ
961,frieren::V,мекьи хьун,үлүй
962,tun::V,авун,гын
963,können::V,хьун,кыай
964,können::V,акъакьун,кыай
965,wollen::V,кӏан хьун,баҕар
966,anfangen::V,башламишун,саҕалаа
967,beenden::V,куьтягьун,бүтэр
968,aufhören::V,акъвазун,уурай
969,gelingen::V,арадал атун,сатан
970,geraten::V,акъатун,баар буолан биэр
971,geraten::V,акъатун,баар буола тус
972,geraten::V,акъатун,буолан таҕыс
973,öffnen::V,ахъаюн,ас
974,schließen::V,акьалун,сап
975,schließen::V,акьалун,хатаа
976,stellen::V,эцигун,уур
977,stellen::V,эцигун,туруор
978,setzen::V,ацукьарун,туруор
979,setzen::V,ацукьарун,уур
980,legen::V,эцигун,уур
981,berühren::V,хкӏурун,тыыт
982,berühren::V,хкӏурун,таарый
983,verbinden::V,гилигун,кэлгий
984,bedecken::V,кӏевун,бүрүй
985,aufhängen::V,куьрсарун,ыйаа
986,anzünden::V,куькӏуьрун,умат
987,aufheben::V,хкажун,өрө тарт
988,zurücklassen::V,тун,бырах
989,verlieren::V,квадарун,сүтэр
990,fallen lassen::V,авадрун,түһэр
991,fallen lassen::V,авадрун,мүлчү тут
992,machen::V,авун,оҥор
993,machen::V,авун,оҥоһун
994,machen::V,кар авун,оҥор
995,machen::V,кар авун,оҥоһун
996,herstellen::V,расун,оҥор
997,bauen::V,туькӏуьрун,тут
998,reparieren::V,расун,абырахтаа
999,verbessern::V,хъсанрун,тупсар
1000,ändern::V,табдил авун,уларыт
1001,graben::V,эгъуьнун,хас
1002,beugen::V,акӏажарун,бокут
1003,beugen::V,акӏажарун,токурут
1004,beugen::V,акӏажарун,бүк баттаа
1005,beugen::V,кангур авун,бокут
1006,beugen::V,кангур авун,токурут
1007,beugen::V,кангур авун,бүк баттаа
1008,biegen::V,патахъарун,иэх
1009,biegen::V,патахъарун,өҕүлүннэр
1010,drehen::V,алчударун,эргит
1011,drehen::V,алчударун,эргичит
1012,umdrehen::V,элкъуьрун,түҥнэр
1013,heben::V,хкажун,көтөх
1014,hochheben::V,хкажун,таһаар
1015,ergreifen::V,агалчна кьун,тут
1016,halten::V,кьун,тут
1017,drücken::V,чуькьуьн,ык
1018,schieben::V,хуртӏ гун,ас
1019,kratzen::V,къадгъунун,кыһыы
1020,lecken::V,мез гун,салаа
1021,beißen::V,кӏасун,ытыр
1022,abreißen::V,галудун,быһа тарт
1023,abreißen::V,галудун,туура тарт
1024,abschneiden::V,атӏун,быс
1025,abschneiden::V,атӏун,быһан ыл
1026,abschneiden::V,атӏун,быһа баттаа
1027,stecken::V,сухун,батары ас
1028,brechen::V,хун,тоһут
1029,brechen::V,кукӏварун,тоһут
1030,klopfen::V,тахъ-тахъ авун,тоҥсуй
1031,hauen::V,ягъун,оҕус
1032,kleben::V,алкӏурун,силимнээ
1033,kleben::V,кукӏурун,силимнээ
1034,reiben::V,тӏушунун,аал
1035,streichen::V,алтадун,сыбаа
1036,schleifen::V,кӏвенкӏв авун,чочуй
1037,schneiden::V,атӏун,быс
1038,rütteln::V,къарсурун,иэҕэҥнэт
1039,schütteln::V,къарсурун,сахсый
1040,schwenken::V,элягъун,дайбаа
1041,schwenken::V,галтадун,дайбаа
1042,schütten::V,цун,кут
1043,füllen::V,ацӏурун,толор
1044,einwickeln::V,кутун,суулаа
1045,einwickeln::V,элкъуьрун,суулаа
1046,tragen::V,тухун,ит
1047,schleppen::V,галчӏурун,сос
1048,ziehen::V,ялун,тарт
1049,ziehen::V,чӏугун,тарт
1050,aufbewahren::V,хуьн,уур
1051,aufbewahren::V,хуьн,харай
1052,werfen::V,гадрун,бырах
1053,fangen::V,кьун,хап
1054,packen::V,кьун,тут
1055,verstecken::V,кӏевун,саһыар
1056,teilen::V,паюн,үллэр
1057,schicken::V,ракъурун,ыыт
1058,bringen::V,гъун,аҕал
1059,hinzufügen::V,алава авун,эп
1060,bekommen::V,къачун,ыл
1061,bekommen::V,къачун,булун
1062,bekommen::V,жугъурун,ыл
1063,bekommen::V,жугъурун,булун
1064,erhalten::V,къачун,ыл
1065,nehmen::V,къачун,ыл
1066,wählen::V,хкягъун,быыбардаа
1067,auswählen::V,хкягъун,тал
1068,bewahren::V,хуьн,харай
1069,behindern::V,манийвал авун,мэһэйдээ
1070,verderben::V,чӏурун,буорту гын
1071,beschädigen::V,нукьсанвал гун,алдьат
1072,zerbrechen::V,хун,үлтүрүт
1073,zerreißen::V,къазунун,хайыта тарт
1074,zerstören::V,чӏурун,алдьат
1075,zerstören::V,барбатӏун,алдьат
1076,verbrennen::V,ккун,уоттаа
1077,geben::V,гун,биэр
1078,reichen::V,вугун,аҕал
1079,reichen::V,гун,аҕал
1080,schenken::V,пишкеш авун,бэлэхтээ
1081,versprechen::V,гаф гун,эрэннэр
1082,wünschen::V,дуьа авун,баҕар
1083,loben::V,тариф авун,хайҕаа
1084,küssen::V,темен гун,уураа
1085,wiegen::V,эчӏягъун,бигээ
1086,zudecken::V,гьалдун,сап
1087,zudecken::V,гьалдун,бүрүй
1088,wecken::V,ахварай авудун,уһугуннар
1089,zeigen::V,къалурун,көрдөр
1090,führen::V,тухун,салай
1091,lehren::V,кӏелиз тун,үөрэт
1092,unterrichten::V,тарс гун,үөрэт
1093,aufziehen::V,тербия гун,иит
1094,aufziehen::V,тербияламишун,иит
1095,leiten::V,идара авун,салай
1096,antreiben::V,тади кутун,кыһай
1097,einladen::V,теклиф авун,ыҥыр
1098,vereinigen::V,сад авун,холбоо
1099,vereinigen::V,сад авун,түм
1100,besuchen::V,кьилив атун,сырыт
1101,besuchen::V,кьилив атун,билсэ сырыт
1102,treffen::V,гьалтун,көрүс
1103,sich versammeln::V,алтӏушун,мүһүн
1104,sich versammeln::V,алтӏушун,түмүс
1105,spielen::V,къугъун,оонньоо
1106,singen::V,лугьун,ыллаа
1107,singen::V,мани лугьун,ыллаа
1108,tanzen::V,кьуьл авун,үҥкүүлээ
1109,sich trennen::V,къакъатун,араҕыс
1110,verlassen::V,гъил къачун,хааллар
1111,retten::V,къутармишун,өрүһүй
1112,bewachen::V,хуьн,араҥаччылаа
1113,schützen::V,хуьн,көмүскээ
1114,verteidigen::V,хуьн,көмүскээ
1115,sich schlagen::V,кукӏун,охсус
1116,schießen::V,акъатун,ытыалаа
1117,siegen::V,гъалиб хьун,хот
1118,siegen::V,гъалиб хьун,кыай
1119,ärgern::V,хъел гъун,кыыһырт
1120,ärgern::V,хъел кутун,кыыһырт
1121,schlagen::V,ягъун,оҕус
1122,schlagen::V,галукьарун,оҕус
1123,treten::V,кьуьл къекъягъун,тэп
1124,treten::V,кьуьл эцягъун,тэп
1125,stechen::V,акьадарун,кэй
1126,stoßen::V,эцягъун,кэп
1127,stoßen::V,эцягъун,үтүрүй
1128,stehlen::V,чуьнуьхун,уор
1129,stören::V,хкуьрун,мэһэйдээ
1130,belästigen::V,хкуьрун,батар
1131,belästigen::V,азият гун,батар
1132,verbergen::V,далдаламишун,кистээ
1133,täuschen::V,алцурарун,албыннаа
1134,täuschen::V,алцуррун,албыннаа
1135,betrügen::V,алцурарун,албыннаа
1136,betrügen::V,гьарамзадавал авун,албыннаа
1137,töten::V,яна кьин,өлөр
1138,wohnen::V,дуланмиш хьун,олор
1139,arbeiten::V,кӏвалахун,үлэлээ
1140,arbeiten::V,кӏвалах авун,үлэлээ
1141,sammeln::V,кӏватӏун,мус
1142,sammeln::V,кӏватӏун,хомуй
1143,pflücken::V,атӏун,үргээ
1144,jagen::V,гъуьрч авун,бултаа
1145,fischen::V,гъетер кьун,балыктаа
1146,fassen::V,кьун,тут
1147,hüten::V,чӏура хуьн,манаа
1148,treiben::V,гьалун,үүр
1149,anbinden::V,акалун,баай
1150,füttern::V,ем гун,аһат
1151,melken::V,ацун,ыа
1152,hacken::V,куьткуьнун,кэрт
1153,gießen::V,яд гун,сиигирт
1154,reifen::V,чурун,бус
1155,reifen::V,агакьун,бус
1156,zubereiten::V,гьазурун,бэлэмнээ
1157,kochen::V,ругун,буһар
1158,backen::V,чурун,буһар
1159,braten::V,чурун,хооруй
1160,braten::V,чурун,ыһаарылаа
1161,braten::V,чурун,соркуойдаа
1162,umrühren::V,какадарун,былаа
1163,stricken::V,хурун,өр
1164,nähen::V,цун,иистэн
1165,färben::V,шир ягъун,кырааскалаа
1166,reinigen::V,михьун,ыраастаа
1167,waschen::V,чуьхуьн,сууй
1168,abwischen::V,гуьцӏун,сот
1169,spülen::V,экъуьрун,сайҕаа
1170,fegen::V,шуткун,сиппий
1171,kehren::V,кул алтадун,харбаа
1172,baden::V,эхъуьн,сөтүөлээ
1173,sich waschen::V,жендек чуьхуьн,суун
1174,ausziehen::V,хутӏунун,уһул
1175,ausziehen::V,галудун,уһул
1176,anziehen::V,алукӏун,кэтэрт
1177,sich anziehen::V,алукӏун,таҥын
1178,sich anziehen::V,парталар алукӏун,таҥын
1179,kämmen::V,эвягъун,тараа
1180,schmücken::V,безетмишун,симээ
1181,schmücken::V,гуьрчегарун,симээ
1182,sagen::V,лугьун,диэ
1183,sprechen::V,рахун,эт
1184,sprechen::V,рахун,саҥар
1185,reden::V,рахун,кэпсэт
1186,sich unterhalten::V,ихтилат авун,кэпсэт
1187,fragen::V,жузун,ыйыт
1188,bitten::V,тӏалабун,көрдөс
1189,erzählen::V,ахъаюн,кэпсээ
1190,erzählen::V,ахъаюн,сэһэргээ
1191,mitteilen::V,хабар гун,биллэр
1192,nennen::V,тӏвар гун,ааттаа
1193,rufen::V,эверун,ыҥыр
1194,prahlen::V,яцӏу гафар авун,чабылан
1195,prahlen::V,яцӏу гафар авун,киһиргээ
1196,übersetzen::V,таржума авун,тылбаастаа
1197,übersetzen::V,гафладун,тылбаастаа
1198,denken::V,фикир авун,санаа
1199,denken::V,фикир авун,толкуйдаа
1200,glauben::V,агъун,итэҕэй
1201,bemerken::V,фикир гун,бэлиэтээ
1202,begreifen::V,гъавурда акьун,өйдөө
1203,lernen::V,кӏелун,үөрэн
1204,wissen::V,чир хьун,бил
1205,wissen::V,чирхьун,бил
1206,sich erinnern an::V,рикӏел хуьн,аҕын
1207,vergessen::V,рикӏелай фин,умун
1208,vergessen::V,рикӏелай алатун,умун
1209,messen::V,алцумун,кэмнээ
1210,messen::V,алцумун,кээмэйдээ
1211,zählen::V,гьисабун,аах
1212,rechnen::V,гьисабун,аах
1213,lesen::V,кӏелун,аах
1214,malen::V,кхьин,уруһуйдаа
1215,malen::V,шикилар чӏугун,уруһуйдаа
1216,zeichnen::V,чӏугун,уруһуйдаа
1217,schreiben::V,кхьин,суруй
1218,besitzen::V,иеси хьун,баһылаа
1219,kaufen::V,къачун,атыылас
1220,kaufen::V,маса къачун,атыылас
1221,verkaufen::V,гун,атыылаа
1222,verkaufen::V,маса гун,атыылаа
1223,bezahlen::V,къимет гун,төлөө
1224,bezahlen::V,эвезда авун,төлөө
1225,bezahlen::V,гьакъи агакьрун,төлөө
1226,zahlen::V,къимет гун,төлөө
1227,zahlen::V,эвезда авун,төлөө
1228,zahlen::V,гьакъи агакьрун,төлөө
1229,beherrschen::V,иеси хьун,баһылаа
1230,ertragen::V,таб гун,тулуй
1231,Oberschenkel::N,,уллук
1232,Oberschenkel::N,,өттүк
1233,Strömung::N,,сүүрүк
1234,Moor::N,,дьэбэрэ
1235,Gedächtnis::N,,өй
1236,Ski::N,,хайыһар
1237,Platte::N,,билиитэ
1238,Leine::N,,тэһиин
1239,Geschäft::N,,идэ
1240,dick[Gegenstand]::A,,суон
1241,dick[Gegenstand]::A,,хойуу
1242,auf einmal::ADV,,биирдэ
1243,zurück::ADV,,төттөрү
1244,wieder::ADV,,эмиэ
1245,wehen::V,,үр
1246,rauchen::V,,буруолаа
1247,schaukeln::V,,эйэҥнээ
1248,schaukeln::V,,биэрэҥнээ
1249,rühren::V,,долгут
1250,scheinen::V,,көһүн
1251,zu sehen sein::V,,көһүн
1252,vernehmen::V,,иһит
1253,wenden::V,,эргилин
1254,binden::V,,кэлгий
1255,lassen::V,,күһэй
1256,erkennen::V,,бил
1257,verstehen::V,,өйдөө
