,Concept_ID,ar,ps
777,plötzlich::ADV,فجأة,یوناڅاپه
778,sofort::ADV,حالا,فوراً
779,sofort::ADV,حالا,سمدلاسه
780,sofort::ADV,فورا,فوراً
781,sofort::ADV,فورا,سمدلاسه
782,später::ADV,فيما بعد,وروسته
783,jetzt::ADV,الآن,اوس
784,jetzt::ADV,حاليا,اوس
785,heute::ADV,اليوم,نن
786,morgen::ADV,غدا,سبا
787,bald::ADV,قريبا,ژر
788,dann::ADV,ثم,پس
789,dann::ADV,ثم,وروسته
790,gestern::ADV,أمس,پرون
791,gestern::ADV,البارحة,پرون
792,einst::ADV,قديما,پخوا
793,damals::ADV,حينئذ,هغه وخت
794,danach::ADV,ثم,بیا
795,danach::ADV,بعد ذلك,بیا
796,vorher::ADV,من قبل,دمخه
797,vorher::ADV,قبل ذلك,دمخه
798,zuerst::ADV,أولا,لومړی
799,einmal::ADV,مرة,یو ځل
800,manchmal::ADV,أحيانا,ګاهی ګاهی
801,oft::ADV,كثيرا,ډېر ځله
802,immer::ADV,دائما,تل
803,immer::ADV,دائما,همېشه
804,niemals::ADV,لا أبدا,هیڅکله نه
805,hier::ADV,هنا,دلته
806,hierhin::ADV,إلى هنا,دلته
807,hierhin::ADV,إلى هنا,دې ځای ته
808,von hier::ADV,من هنا,د دې ځای نه
809,dort::ADV,هناك,هلته
810,dorthin::ADV,إلى هناك,هلته
811,dorthin::ADV,إلى هناك,هغه ځای ته
812,geradeaus::ADV,إلى الأمام,مخامخ
813,vorwärts::ADV,إلى الأمام,مخ پهٔ وړاندې
814,rückwärts::ADV,إلى الوراء,بېرته
815,zurück::ADV,عودا,بېرته
816,zurück::ADV,إلى الخلف,بېرته
817,unten::ADV,تحت,لاندي
818,unten::ADV,في الأسفل,لاندي
819,hinab::ADV,إلى تحت,ښکته
820,oben::ADV,فوق,پورته
821,oben::ADV,في الأعلى,پورته
822,hinauf::ADV,إلى فوق,پاس
823,hinauf::ADV,إلى الأعلى,پاس
824,überall::ADV,في كل مكان,هره خوا
825,nicht::ADV,لا,نه
826,nicht::ADV,لم,نه
827,ein wenig::ADV,قليلا,یو څه
828,kaum::ADV,كاد لا,ایله
829,sehr::ADV,جدا,ډېر
830,sehr::ADV,جدا,زيات
831,sehr::ADV,كثيرا,ډېر
832,sehr::ADV,كثيرا,زيات
833,so::ADV,كذا,داسې
834,so::ADV,كذا,دومره
835,so::ADV,كذلك,داسې
836,so::ADV,كذلك,دومره
837,noch::ADV,ما زال,نور
838,nur::ADV,فقط,تش
839,nur::ADV,فقط,صرف
840,schon::ADV,قد,دمخه
841,wieder::ADV,من جديد,بیا
842,wieder::ADV,مرة أخرى,بیا
843,vergebens::ADV,عبثا,عبث
844,vor::PRP,أمام,دمخه
845,hinter::PRP,خلف,شاته
846,hinter::PRP,وراء,شاته
847,unter::PRP,تحت,لاندي
848,durch::PRP,عبر,د مینځ نه
849,durch::PRP,خلال,د مینځ نه
850,neben::PRP,جنب,نژدې
851,neben::PRP,بجانب,نژدې
852,zwischen::PRP,بين,ترمینځ
853,wegen::PRP,بسبب,د ... له لاسه
854,dies::PRN,هذا,دا
855,das::PRN,ذلك,دا
856,alles::PRN,الكل,هرڅهٔ
857,ich::PRN,أنا,زه
858,du::PRN,أنت,ته
859,er::PRN,هو,دی
860,wir::PRN,نحن,مونږ
861,ihr::PRN,أنتم,تاسې
862,ihr::PRN,أنتن,تاسې
863,sie::PRN,هم,هغوی
864,sie::PRN,هن,هغوی
865,was::FPRN,ما,څهٔ
866,wer::FPRN,من,چا
867,wer::FPRN,من,څوک
868,wo::FADV,أين,چيری
869,wo::FADV,أين,چېرته
870,wohin::FADV,إلى أين,چېرته
871,wie::FADV,كيف,څنګه
872,warum::FADV,لماذا,ولې
873,wieviel::FNUM,كم,څو
874,wieviel::FNUM,كم,څومره
875,eins::NUM,واحد,یو
876,zwei::NUM,اثنين,دوه
877,drei::NUM,ثلاثة,درې
878,vier::NUM,أربعة,څلور
879,fünf::NUM,خمسة,پنځه
880,sechs::NUM,ستة,شپږ
881,sieben::NUM,سبعة,اوه
882,acht::NUM,ثمانية,اته
883,neun::NUM,تسعة,نهه
884,zehn::NUM,عشرة,لس
885,elf::NUM,أحد عشر,یوولس
886,zwölf::NUM,اثنا عشر,دولس
887,zwanzig::NUM,عشرون,شل
888,dreißig::NUM,ثلاثون,دېرش
889,vierzig::NUM,أربعون,څلوېښت
890,fünfzig::NUM,خمسون,پنځوس
891,sechzig::NUM,ستون,شپېته
892,siebzig::NUM,سبعون,اویا
893,achtzig::NUM,ثمانون,اتیا
894,neunzig::NUM,تسعون,نوي
895,hundert::NUM,مئة,سل
896,tausend::NUM,ألف,زر
897,und::CNJ,و,او
898,oder::CNJ,أو,ېا
899,stehen::V,وقف,درېدل
900,sitzen::V,جلس,کښېنستل
901,liegen::V,رقد,ملاستل
902,hängen::V,تعلق,ځړېدل
903,werden::V,صار,کېدل
904,werden::V,أصبح,کېدل
905,passieren::V,حدث,پېښېدل
906,beginnen::V,ابتدأ,شروع کېدل
907,enden::V,انتهى,خلاصدل
908,enden::V,انتهى,تمامېدل
909,wechseln::V,تغير,تغییر موندل
910,aufgehen[Sonne]::V,شرق,ختل
911,untergehen[Sonne]::V,غرب,لوېدل
912,untergehen[Sonne]::V,غرب,پرېوتل
913,scheinen[Sonne]::V,أضاء,رڼا کول
914,donnern::V,رعد,تنېدل
915,donnern::V,رعد,غړمبېدل
916,wehen::V,هب,چلېدل
917,strömen::V,جرى,بهېدل
918,fließen::V,سال,بهېدل
919,fließen::V,سال,تویېدل
920,sich drehen::V,دار,ګرځېدل
921,sich drehen::V,دار,چورلېدل
922,schwanken::V,ترنح,زنګېدل
923,schwingen::V,ترجح,زنګېدل
924,fallen::V,سقط,ولېدل
925,brennen::V,احترق,سوځېدل
926,rauchen::V,دخن,لوګی کول
927,regnen::V,أمطر,باران اورېدل
928,gefrieren::V,تجمد,کنګل نيول
929,tauen::V,ذاب,وېلې کېدل
930,schmelzen::V,ذاب,وېلې کېدل
931,trocknen::V,نشف,وچېدل
932,sieden::V,غلى,اېشېدل
933,faulen::V,فسد,خرابېدل
934,verfaulen::V,تعفن,ورستېدل
935,reißen::V,انقطع,شلېدل
936,versinken::V,غرق,ډوېېدل
937,vergehen::V,مضى,تېرېدل
938,erscheinen::V,لاح,ښکارېدل
939,erscheinen::V,ظهر,ښکارېدل
940,verschwinden::V,غاب,ورکېدل
941,sinken::V,هبط,ښکته کېدل
942,abnehmen::V,نقص,کمېدل
943,zunehmen::V,ازداد,زیاتېدل
944,steigen::V,صعد,جګېدل
945,steigen::V,صعد,پورته کېدل
946,steigen::V,ارتفع,جګېدل
947,steigen::V,ارتفع,پورته کېدل
948,wachsen::V,نما,وده کول
949,wachsen::V,نبت,وده کول
950,glänzen::V,لمع,ځلېدل
951,funkeln::V,تلألأ,پړکېدل
952,lärmen::V,ضج,غال و غول کول
953,lärmen::V,صخب,غال و غول کول
954,läuten::V,قرع,زنګ وهل
955,klingeln::V,دق,زنګ وهل
956,klirren::V,قعقع,کړنګېدل
957,brausen::V,عج,تلاطم کول
958,rauschen::V,حف,شڼهار کول
959,klingen::V,رن,آواز کول
960,bellen::V,نبح,غپېدل
961,heulen::V,عوى,انګلل
962,blasen::V,نفخ,پو کول
963,pfeifen::V,صفر,شپېلک وهل
964,schreien::V,صرخ,ناره کول
965,stöhnen::V,أن,زګېروی کول
966,zittern::V,ارتعش,لړزېدل
967,leben::V,عاش,ژوند کول
968,geboren werden::V,ولد,زېږېدل
969,atmen::V,تنفس,ساه کښل
970,atmen::V,تنفس,تنفس کول
971,trinken::V,شرب,څښل
972,essen::V,أكل,خوړل
973,schlucken::V,جرع,غړپول
974,müde werden::V,تعب,ستړی کېدل
975,einschlafen::V,نام,ویده کېدل
976,schlafen::V,نام,خوب کول
977,aufwachen::V,استيقظ,ویښېدل
978,aufstehen::V,قام,پاڅېدل
979,sich erholen::V,استجم,استراحت کول
980,krank werden::V,مرض,رنځورېدل
981,krank sein::V,مرض,ناجوړېدل
982,schmerzen::V,آلم,خوږېدل
983,schmerzen::V,آلم,درد کول
984,husten::V,كح,ټوخېدل
985,husten::V,سعل,ټوخېدل
986,genesen::V,نقه,رغېدل
987,sterben::V,مات,مړل
988,umkommen::V,هلك,تلفېدل
989,sich bewegen::V,تحرك,چلېدل
990,sich bewegen::V,تحرك,حرکت کول
991,sich rühren::V,تحرك,ښورېدل
992,sich erheben::V,قام,درېدل
993,sich setzen::V,جلس,کښېنستل
994,hinfallen::V,وقع,لوېدل
995,laufen::V,مشى,منډې وهل
996,schreiten::V,خطا,قدم ایښودل
997,spazierengehen::V,تنزه,چکر وهل
998,eilen::V,عجل,بېړه کول
999,sich beeilen::V,استعجل,عجله کول
1000,sausen::V,أسرع,ځغستل
1001,rennen::V,عدا,زغلېدل
1002,rennen::V,ركض,زغلېدل
1003,springen::V,قفز,ټوپ وهل
1004,klettern::V,تسلق,ختل
1005,schaukeln::V,تأرجح,زنګېدل
1006,kriechen::V,دب,خاپوړی وهل
1007,kriechen::V,زحف,خاپوړی وهل
1008,schwimmen::V,سبح,لامبو وهل
1009,tauchen::V,غطس,غوټه وهل
1010,rudern::V,جذف,پارو وهل
1011,fahren::V,ركب,تلل
1012,fahren::V,سافر,تلل
1013,fliegen::V,طار,الوتل
1014,gehen::V,سار,تلل
1015,gehen::V,ذهب,تلل
1016,weggehen::V,ذهب,بهر وتل
1017,weggehen::V,انصرف,بهر وتل
1018,abfahren::V,رحل,تلل
1019,anhalten::V,توقف,ودرېدل
1020,hineingehen::V,دخل,داخلېدل
1021,eintreten::V,دخل,ننوتل
1022,kommen::V,أتى,راتلل
1023,kommen::V,جاء,راتلل
1024,ankommen::V,وصل,رسېدل
1025,zurückkommen::V,عاد,بېرته راتلل
1026,zurückkommen::V,رجع,بېرته راتلل
1027,bleiben::V,مكث,پاتې کېدل
1028,warten::V,انتظر,انتظار وېستل
1029,erwarten::V,ترقب,انتظار کول
1030,erwarten::V,انتظر,انتظار کول
1031,suchen::V,بحث,لټول
1032,finden::V,وجد,میندل
1033,finden::V,وجد,پیدا کول
1034,versuchen::V,حاول,هڅه کول
1035,vorbereiten::V,أعد,چمتوکول
1036,vorbereiten::V,حضر,چمتوکول
1037,lieben::V,أحب,مینه لرل
1038,mögen::V,أحب,خوښول
1039,mögen::V,أحب,علاقه لرل
1040,lachen::V,ضحك,خندېدل
1041,rühren::V,أثر,اغېزه کول
1042,weinen::V,بكى,ژړل
1043,schimpfen::V,سب,ښکنځا کول
1044,schimpfen::V,شتم,ښکنځا کول
1045,sich ärgern::V,زعل,قهر راتلل
1046,sich fürchten::V,هاب,ډارېدل
1047,fürchten::V,خاف,ډارېدل
1048,fürchten::V,خشي,ډارېدل
1049,fliehen::V,هرب,تښتېدل
1050,flüchten::V,فر,تښتېدل
1051,sehen::V,رأى,لیدل
1052,anschauen::V,نظر,کتل
1053,ansehen::V,نظر,ننداره کول
1054,hören::V,سمع,اورېدل
1055,zuhören::V,أصغى,غوږ نیول
1056,probieren::V,ذاق,څکه کول
1057,probieren::V,ذاق,چاشنی کول
1058,riechen::V,شم,بويول
1059,riechen::V,استنشق,بويول
1060,fühlen::V,شعر,حسول
1061,scheinen::V,ظهر,ښکارېدل
1062,zu sehen sein::V,ظهر,ښکارېدل
1063,vernehmen::V,سمع,خبرېدل
1064,frieren::V,بردان,ساړه کېتل
1065,tun::V,فعل,کول
1066,können::V,قدر,کولای شول
1067,können::V,قدر,د لاسه کېدل
1068,können::V,استطاع,کولای شول
1069,können::V,استطاع,د لاسه کېدل
1070,wollen::V,شاء,غوښتل
1071,wollen::V,أراد,غوښتل
1072,anfangen::V,بدأ,شروع کول
1073,beenden::V,أنهى,ختمول
1074,beenden::V,أنهى,پای ته رسول
1075,aufhören::V,توقف,بس کول
1076,aufhören::V,انقطع,بس کول
1077,gelingen::V,نجح,موفق کېدل
1078,gelingen::V,نجح,بریالی کېدل
1079,geraten::V,طلع,کېدل
1080,öffnen::V,فتح,خلاصول
1081,öffnen::V,فتح,پرانیستل
1082,schließen::V,أغلق,تړل
1083,stellen::V,وضع,ایښودل
1084,stellen::V,أقام,ایښودل
1085,setzen::V,أجلس,کښېنول
1086,legen::V,وضع,ایښودل
1087,berühren::V,مس,لاس وهل
1088,berühren::V,لمس,لاس وهل
1089,verbinden::V,ربط,تړل
1090,verbinden::V,وصل,تړل
1091,bedecken::V,غطى,پوښول
1092,aufhängen::V,علق,ځوړندول
1093,anzünden::V,أوقد,بلول
1094,aufheben::V,لقط,پورته کول
1095,zurücklassen::V,ترك,پرېښودل
1096,verlieren::V,فقد,ورکول
1097,fallen lassen::V,أسقط,له لاسه لوېدل
1098,machen::V,فعل,کول
1099,herstellen::V,صنع,جوړول
1100,herstellen::V,صنع,توليدول
1101,herstellen::V,أنتج,جوړول
1102,herstellen::V,أنتج,توليدول
1103,bauen::V,بنى,جوړول
1104,bauen::V,شيد,جوړول
1105,reparieren::V,صلح,ترمیمول
1106,verbessern::V,صحح,اصلاح کول
1107,ändern::V,غير,تغیر ورکول
1108,graben::V,حفر,کيندل
1109,beugen::V,ثنى,ټیټول
1110,beugen::V,أحنى,ټیټول
1111,biegen::V,لوى,کږول
1112,drehen::V,أدار,ګرځول
1113,drehen::V,دور,ګرځول
1114,wenden::V,قلب,اړول
1115,umdrehen::V,قلب,اړول
1116,heben::V,رفع,جګول
1117,heben::V,رفع,پورته کول
1118,hochheben::V,رفع,جګول
1119,ergreifen::V,مسك,نیول
1120,halten::V,مسك,نیول
1121,drücken::V,ضغط,کښېکښل
1122,schieben::V,حرك,پوری وهل
1123,kratzen::V,خدش,ګرول
1124,lecken::V,لعق,څټل
1125,beißen::V,عض,چیچل
1126,abreißen::V,قلع,شکول
1127,abschneiden::V,قطع,پرېکول
1128,binden::V,ربط,تړل
1129,stecken::V,دس,ټومبل
1130,brechen::V,كسر,ماتول
1131,klopfen::V,طرق,ټکول
1132,hauen::V,ضرب,ټکول
1133,kleben::V,ألصق,نښلول
1134,kleben::V,ألصق,سرېښول
1135,reiben::V,حك,مږل
1136,streichen::V,نشر,مښل
1137,schleifen::V,سن,تېره کول
1138,schneiden::V,قطع,غوڅول
1139,schneiden::V,قطع,پرېکول
1140,rütteln::V,رج,خوڅول
1141,schütteln::V,هز,ښورول
1142,schwenken::V,لوح,خوڅول
1143,schütten::V,صب,اچول
1144,schütten::V,صب,تویول
1145,füllen::V,ملأ,ډکول
1146,einwickeln::V,لف,پېچل
1147,einwickeln::V,لف,نغښتل
1148,tragen::V,حمل,وړل
1149,schleppen::V,سحب,وړل
1150,ziehen::V,سحب,کښل
1151,aufbewahren::V,حفظ,ساتل
1152,werfen::V,رمى,اچول
1153,werfen::V,رمى,غورځول
1154,werfen::V,ألقى,اچول
1155,werfen::V,ألقى,غورځول
1156,fangen::V,التقط,نیول
1157,fangen::V,التقط,ګیرول
1158,packen::V,مسك,نیول
1159,verstecken::V,خبأ,پټول
1160,teilen::V,قسم,وېشل
1161,teilen::V,قسم,تقسیمول
1162,schicken::V,بعث,لېږل
1163,schicken::V,بعث,استول
1164,schicken::V,أرسل,لېږل
1165,schicken::V,أرسل,استول
1166,bringen::V,جلب,راوړل
1167,hinzufügen::V,أضاف,زیاتول
1168,bekommen::V,حصل,حاصلول
1169,erhalten::V,استلم,اخیستل
1170,nehmen::V,أخذ,نیول
1171,nehmen::V,أخذ,اخيستل
1172,wählen::V,اختار,خوښول
1173,auswählen::V,انتقى,چنده کول
1174,bewahren::V,حافظ,ساتل
1175,behindern::V,عاق,مانع کېدل
1176,behindern::V,عاق,ممانعت کول
1177,verderben::V,أفسد,خرابېدل
1178,beschädigen::V,أضر,ورانول
1179,zerbrechen::V,كسر,ماتول
1180,zerreißen::V,مزق,څیرې کول
1181,zerstören::V,دمر,ړنګول
1182,zerstören::V,دمر,ورانول
1183,verbrennen::V,حرق,سوځول
1184,geben::V,أعطى,ورکول
1185,reichen::V,ناول,ورکول
1186,schenken::V,وهب,بښل
1187,versprechen::V,وعد,لوز کول
1188,wünschen::V,تمنى,غوښتل
1189,loben::V,مدح,ستایل
1190,loben::V,مدح,تمجید کول
1191,küssen::V,قبل,ښکلول
1192,wiegen::V,هدهد,زنګول
1193,zudecken::V,غطى,پوښول
1194,wecken::V,أيقظ,ويښول
1195,zeigen::V,أرى,ښودل
1196,führen::V,دل,بیول
1197,lehren::V,علم,درس ورکول
1198,lehren::V,علم,تعلیم ورکول
1199,unterrichten::V,علم,درس ورکول
1200,aufziehen::V,ربى,روزل
1201,leiten::V,دل,رهبری کول
1202,leiten::V,دل,لارښوونه کول
1203,leiten::V,أدار,رهبری کول
1204,leiten::V,أدار,لارښوونه کول
1205,antreiben::V,حث,چټک کول
1206,lassen::V,حدا,اړکول
1207,einladen::V,دعا,بلل
1208,vereinigen::V,وحد,متحد کول
1209,vereinigen::V,وحد,یوځای کول
1210,besuchen::V,زار,کتنه کول
1211,treffen::V,قابل,ليدل
1212,treffen::V,قابل,تلقی کول
1213,sich versammeln::V,اجتمع,راغونډېدل
1214,spielen::V,لعب,لوبه کول
1215,singen::V,غنى,سندرې وېل
1216,tanzen::V,رقص,ګډېدل
1217,sich trennen::V,افترق,بېلېدل
1218,verlassen::V,ترك,ترک کول
1219,retten::V,نجى,نجات ورکول
1220,retten::V,أنقذ,نجات ورکول
1221,bewachen::V,حرس,ساتل
1222,bewachen::V,حرس,حفاظت کول
1223,schützen::V,حمى,ژغورل
1224,verteidigen::V,دافع,دفاع کول
1225,sich schlagen::V,تضارب,جنګېدل
1226,schießen::V,أطلق,ویشتل
1227,siegen::V,انتصر,غالبېدل
1228,ärgern::V,أزعل,خپه کول
1229,schlagen::V,ضرب,وهل
1230,treten::V,رفس,په لغته وهل
1231,stechen::V,شك,ټومبل
1232,stoßen::V,دفع,ټېل وهل
1233,stoßen::V,دفع,پوری وهل
1234,stehlen::V,سرق,تښتول
1235,stehlen::V,سرق,غلا کول
1236,stören::V,ضايق,ماتول
1237,belästigen::V,أزعج,ځورول
1238,belästigen::V,أزعج,تکلیف ورکول
1239,verbergen::V,كتم,پټول
1240,täuschen::V,خدع,تېرایستل
1241,täuschen::V,خدع,خطا ایستل
1242,betrügen::V,غش,غولول
1243,töten::V,قتل,وژل
1244,töten::V,قتل,مړ کول
1245,wohnen::V,سكن,اوسېدل
1246,arbeiten::V,عمل,کار کول
1247,arbeiten::V,اشتغل,کار کول
1248,sammeln::V,جمع,راټولول
1249,sammeln::V,جمع,راغونډول
1250,pflücken::V,جنى,شکول
1251,pflücken::V,قطف,شکول
1252,jagen::V,صاد,ښکار کول
1253,fischen::V,اصطاد,کب نيول
1254,fassen::V,قبض,نیول
1255,fassen::V,قبض,ګیرول
1256,hüten::V,رعى,پوول
1257,treiben::V,ساق,بیول
1258,anbinden::V,ربط,تړل
1259,füttern::V,علف,خوراک ورکول
1260,melken::V,حلب,لوشل
1261,hacken::V,فرم,پی کول
1262,gießen::V,سقى,اوبه کول
1263,reifen::V,نضج,رسېدل
1264,zubereiten::V,حضر,تیارول
1265,kochen::V,طبخ,پخول
1266,backen::V,خبز,پخول
1267,braten::V,قلى,وريتول
1268,braten::V,حمر,وريتول
1269,umrühren::V,قلب,لړل
1270,stricken::V,حاك,اوبدل
1271,nähen::V,خاط,ګنډل
1272,färben::V,صبغ,رنګول
1273,färben::V,لون,رنګول
1274,reinigen::V,نظف,صافول
1275,waschen::V,غسل,مینځل
1276,abwischen::V,مسح,وچول
1277,spülen::V,شطف,کنګالول
1278,fegen::V,كنس,جارو کول
1279,kehren::V,كنس,جارو کول
1280,baden::V,استحم,لمبېدل
1281,sich waschen::V,اغتسل,ځان مينځل
1282,ausziehen::V,خلع,کښل
1283,ausziehen::V,خلع,ایستل
1284,anziehen::V,لبس,اغوستل
1285,sich anziehen::V,اكتسى,کالی اغوستل
1286,kämmen::V,مشط,ګمنځول
1287,schmücken::V,زين,ښکلی کول
1288,sagen::V,قال,وېل
1289,sprechen::V,تكلم,وېل
1290,sprechen::V,تكلم,غږېدل
1291,reden::V,تكلم,ګړېدل
1292,reden::V,تكلم,خبرې کول
1293,sich unterhalten::V,تحادث,خبری کول
1294,fragen::V,سأل,پوښتنه کول
1295,bitten::V,رجا,غوښتل
1296,erzählen::V,حكي,کيسه کول
1297,erzählen::V,حكي,حکايت کول
1298,mitteilen::V,بلغ,خبرول
1299,mitteilen::V,بلغ,خبر ورکول
1300,nennen::V,سمى,نوم ايښودل
1301,rufen::V,نادى,بلل
1302,prahlen::V,فشر,لاپې وهل
1303,prahlen::V,تفاخر,لاپې وهل
1304,übersetzen::V,ترجم,ژباړل
1305,übersetzen::V,ترجم,ترجمه کول
1306,denken::V,فكر,فکر کول
1307,glauben::V,اعتقد,باور کول
1308,bemerken::V,لاحظ,لیدل
1309,erkennen::V,عرف,پېژندل
1310,begreifen::V,فهم,رسېدل
1311,begreifen::V,فهم,پوهېدل
1312,begreifen::V,أدرك,رسېدل
1313,begreifen::V,أدرك,پوهېدل
1314,verstehen::V,فهم,پوهېدل
1315,lernen::V,درس,زده کول
1316,lernen::V,درس,درس لوستل
1317,wissen::V,علم,پوهېدل
1318,sich erinnern an::V,تذكر,یادول
1319,sich erinnern an::V,تذكر,په یاد راوړل
1320,vergessen::V,نسي,هېرول
1321,messen::V,قاس,اندازه کول
1322,zählen::V,عد,شمارل
1323,zählen::V,أحصى,شمارل
1324,rechnen::V,حسب,حسابول
1325,lesen::V,قرأ,لوستل
1326,malen::V,صور,رسمول
1327,zeichnen::V,رسم,رسمول
1328,schreiben::V,كتب,لیکل
1329,besitzen::V,حاز,لرل
1330,besitzen::V,ملك,لرل
1331,kaufen::V,اشترى,رانیول
1332,verkaufen::V,باع,خرڅول
1333,bezahlen::V,دفع,تأدیه کول
1334,zahlen::V,سدد,کسات اخيستل
1335,beherrschen::V,حكم,تسلط لرل
1336,ertragen::V,أطاق,زغمل
1337,ertragen::V,تحمل,زغمل
