,Concept_ID,hi,fa
223,Insel::N,द्वीप,جزیره
224,Blume::N,फूल,گل
225,Blume::N,पुष्प,گل
226,Gras::N,घास,علف
227,Wurzel::N,मूल,ریشه
228,Baum::N,पेड़,درخت
229,Baum::N,वृक्ष,درخت
230,Stamm::N,धड़,تنه
231,Rinde::N,छाल,توژ
232,Rinde::N,छाल,پوست
233,Rinde::N,वल्कल,توژ
234,Rinde::N,वल्कल,پوست
235,Ast::N,डाल,شاخه
236,Ast::N,शाखा,شاخه
237,Zweig::N,टहनी,شاخه
238,Blatt::N,पत्र,برگ
239,Blatt::N,पत्ता,برگ
240,Birke::N,भूर्ज,غان
241,Kiefer[Baum]::N,पाइन-वृक्ष,کاج
242,Weide[Baum]::N,बेंत,بید
243,Tanne::N,फ़र,صنوبر
244,Horn::N,सींग,شاخ
245,Horn::N,विषाण,شاخ
246,Feder::N,पर,پر
247,Feder::N,पंख,پر
248,Fell::N,खाल,خز
249,Fell::N,पशु-चर्म,خز
250,Flügel::N,पंख,پر
251,Flügel::N,पंख,بال
252,Flügel::N,डैना,پر
253,Flügel::N,डैना,بال
254,Klaue::N,पंजा,چنگ
255,Klaue::N,पंजा,پنجه
256,Kralle::N,पंजा,پنجه
257,Kralle::N,नाख़ून,پنجه
258,Schwanz::N,पूँछ,دم
259,Ei::N,अंडा,تخم
260,Nest::N,नीड़,لانه
261,Nest::N,घोंसला,لانه
262,Bau::N,बिल,بنا
263,Bau::N,बिल,ساختمان
264,Bau::N,माँद,بنا
265,Bau::N,माँद,ساختمان
266,Tier::N,पशु,هیوان
267,Tier::N,जानवर,هیوان
268,Herde::N,गल्ला,رمه
269,Kuh::N,गौ,گاو
270,Kuh::N,गाय,گاو
271,Bulle::N,साँड़,گاو نر
272,Pferd::N,अश्व,اسب
273,Pferd::N,घोड़ा,اسب
274,Schaf::N,भेड़,گوسفند
275,Schwein::N,शूकर,خوک
276,Hund::N,श्वान,سگ
277,Hund::N,कुत्ता,سگ
278,Katze::N,बिल्ली,گربه
279,Bär::N,रीछ,خرس
280,Bär::N,भालू,خرس
281,Eichhörnchen::N,गिलहरी,سنجاب
282,Elch::N,एल्क,گوزن شمالی
283,Fuchs::N,लोमड़ी,روباه
284,Hase::N,खरहा,خرگوش
285,Hase::N,ख़रगोश,خرگوش
286,Maus::N,मूष,موش
287,Maus::N,चूहा,موش
288,Wolf::N,वृक,گرگ
289,Wolf::N,भेड़िया,گرگ
290,Vogel::N,पक्षी,پرنده
291,Vogel::N,चिड़िया,پرنده
292,Schwarm::N,झुंड,دسته
293,Huhn::N,मुर्ग़ी,مرغ
294,Hahn::N,मुर्ग़ा,خروس
295,Gans::N,हंस,غاز
296,Gans::N,हंसिनी,غاز
297,Adler::N,उक़ाब,عقاب
298,Ente::N,बतख़,اردک
299,Ente::N,बतख़,مرغابی
300,Ente::N,बत्तक,اردک
301,Ente::N,बत्तक,مرغابی
302,Eule::N,उल्लू,جغد
303,Kranich::N,सारस,درنا
304,Kranich::N,क्रौंंच,درنا
305,Krähe::N,काक,زاغ
306,Krähe::N,काक,کلاغ
307,Kuckuck::N,कोयल,فاخته
308,Kuckuck::N,कोकिल,فاخته
309,Schwan::N,हंस,قو
310,Schwan::N,मराल,قو
311,Fisch::N,मछली,ماهی
312,Fisch::N,मत्स्य,ماهی
313,Barsch::N,पर्च,ماهی خاردار
314,Hecht::N,पाइक,اردک ماهی
315,Schlange[Tier]::N,सर्प,مار
316,Wurm::N,कृमि,کرم
317,Wurm::N,कीड़ा,کرم
318,Spinne::N,लूता,عنکبوت
319,Spinne::N,मकड़ी,عنکبوت
320,Ameise::N,चींटी,مورچه
321,Laus::N,जूँ,شپش
322,Mücke::N,डाँस,پشه
323,Fliege::N,मक्खी,مگس
324,Fliege::N,मक्षिका,مگس
325,Schmetterling::N,तितली,پروانه
326,Beere::N,बेरी,گیله
327,Apfel::N,सेब,سیب
328,Pilz::N,खुंबी,قارچ
329,Zwiebel::N,प्याज़,پیاز
330,Saat::N,बीज,بذر
331,Korn::N,दाना,تخم
332,Korn::N,दाना,دانه
333,Heu::N,मूखी घास,علف خشک
334,Schale::N,बकला,پوست
335,Schale::N,छिलका,پوست
336,Grube::N,गड्ढा,گودال
337,Falle::N,जाल,دام
338,Falle::N,फँदा,دام
339,Schlinge::N,फँदा,حلقه
340,Spur::N,सुराग़,رد
341,Spur::N,पद-चिह्न,رد
342,Asche::N,राख,خاکستر
343,Dreck::N,मैल,کثافت
344,Dreck::N,गंदगी,کثافت
345,Eisen::N,लोहा,آهن
346,Gold::N,सोना,زر
347,Gold::N,सोना,طلا
348,Gold::N,स्वर्ण,زر
349,Gold::N,स्वर्ण,طلا
350,Silber::N,रजत,نقره
351,Silber::N,चाँदी,نقره
352,Kohle::N,कोयला,زغال
353,Glas::N,काँच,شیشه
354,Lehm::N,चिकनी मिट्टी,گل
355,Sand::N,रेत,شن
356,Sand::N,रेत,ماسه
357,Sand::N,बालू,شن
358,Sand::N,बालू,ماسه
359,Mensch::N,मानव,آدم
360,Mensch::N,मानव,انسان
361,Mensch::N,इनसान,آدم
362,Mensch::N,इनसान,انسان
363,Mensch::N,मनुष्य,آدم
364,Mensch::N,मनुष्य,انسان
365,Mann::N,आदमी,مرد
366,Mann::N,पुरुष,مرد
367,Frau::N,औरत,زن
368,Frau::N,महिला,زن
369,Frau::N,स्त्री,زن
370,Kind::N,बाल,بچه
371,Kind::N,बाल,کودک
372,Kind::N,बच्चा,بچه
373,Kind::N,बच्चा,کودک
374,Junge::N,लड़का,پسر
375,Mädchen::N,लड़की,دختر
376,Mädchen::N,कुमारी,دختر
377,Familie::N,परिवार,فامیل
378,Familie::N,परिवार,خانواده
379,Großvater::N,दादा,پدربزرگ
380,Großmutter::N,नानी,مادر‌بزرگ
381,Eltern::N,माँ-बाप,والدین
382,Eltern::N,माँ-बाप,پدر‌و‌مادر
383,Eltern::N,माता-पिता,والدین
384,Eltern::N,माता-पिता,پدر‌و‌مادر
385,Vater::N,बाप,پدر
386,Vater::N,पिता,پدر
387,Mutter::N,माँ,مادر
388,Mutter::N,माता,مادر
389,Sohn::N,बेटा,پسر
390,Sohn::N,पुत्र,پسر
391,Tochter::N,बेटी,دختر
392,Tochter::N,पुत्री,دختر
393,Bruder::N,भाई,برادر
394,Bruder::N,भ्राता,برادر
395,Schwester::N,बहन,خواهر
396,Schwester::N,भगिनी,خواهر
397,Onkel::N,ताऊ,عمو
398,Onkel::N,ताऊ,دایی
399,Onkel::N,काका,عمو
400,Onkel::N,काका,دایی
401,Tante::N,बूआ,عمه
402,Tante::N,बूआ,خاله
403,Tante::N,फूफी,عمه
404,Tante::N,फूफी,خاله
405,Tante::N,ख़ाला,عمه
406,Tante::N,ख़ाला,خاله
407,Ehemann::N,पति,همسر
408,Ehemann::N,शौहर,همسر
409,Ehefrau::N,बीवी,همسر
410,Freude::N,आनंद,شادی
411,Freude::N,प्रसन्नता,شادی
412,Gelächter::N,हँसी,خنده
413,Gelächter::N,हँसी,قاه‌قاه
414,Gelächter::N,क़हक़हा,خنده
415,Gelächter::N,क़हक़हा,قاه‌قاه
416,Glück::N,आनंद,اقبال
417,Glück::N,ख़ुशी,اقبال
418,Kummer::N,शोक,غم
419,Kummer::N,शोक,غصه
420,Kummer::N,दुःख,غم
421,Kummer::N,दुःख,غصه
422,Wunsch::N,इच्छा,آرزو
423,Wunsch::N,अभिलाषा,آرزو
424,Lust::N,चाह,هوس
425,Lust::N,कामना,هوس
426,Geist::N,जान,روح
427,Geist::N,प्राण,روح
428,Gedanke::N,विचार,فکر
429,Gedächtnis::N,याददाश्त,حافظه
430,Gedächtnis::N,स्मरण-शक्ति,حافظه
431,Verstand::N,समझ,هوش
432,Verstand::N,अक़्ल,هوش
433,Verstand::N,बुद्धि,هوش
434,Sinn::N,अर्थ,معنا
435,Sinn::N,अर्थ,مفهوم
436,Grund::N,वजह,سبب
437,Grund::N,वजह,دلیل
438,Grund::N,कारण,سبب
439,Grund::N,कारण,دلیل
440,Wahrheit::N,सत्य,حقیقت
441,Wahrheit::N,सच्चाई,حقیقت
442,Gespräch::N,चर्चा,صحبت
443,Gespräch::N,चर्चा,گفتگو
444,Gespräch::N,वार्ता,صحبت
445,Gespräch::N,वार्ता,گفتگو
446,Gespräch::N,बात-चीत,صحبت
447,Gespräch::N,बात-चीत,گفتگو
448,Märchen::N,क़िस्सा,قصه
449,Märchen::N,क़िस्सा,افسانه
450,Erzählung::N,कथा,داستان
451,Erzählung::N,कहानी,داستان
452,Nachricht::N,सूचना,خبر
453,Nachricht::N,समाचार,خبر
454,Neuigkeit::N,ख़बर,خبر تازه
455,Neuigkeit::N,समाचार,خبر تازه
456,Name::N,नाम,اسم
457,Rätsel::N,पहेली,معما
458,Rede::N,वचन,سخن
459,Rede::N,भाषण,سخن
460,Sprache::N,भाषा,زبان
461,Sprache::N,ज़बान,زبان
462,Stimme::N,स्वर,صدا
463,Stimme::N,आवाज़,صدا
464,Wort::N,शब्द,کلمه
465,Wort::N,लफ़्ज़,کلمه
466,Zeichen::N,निशान,نشان
467,Zeichen::N,निशान,علامت
468,Ruf::N,पुकार,صدا
469,Ruf::N,आह्वान,صدا
470,Lärm::N,शोर,هیاهو
471,Lärm::N,हुल्लड़,هیاهو
472,Laut::N,स्वर,صدا
473,Laut::N,ध्वनि,صدا
474,Ton::N,सुर,آهنگ
475,Ton::N,स्वर,آهنگ
476,Lied::N,गीत,آواز
477,Lied::N,गीत,ترانه
478,Ruhe::N,आराम,آرامش
479,Ruhe::N,ख़ामोशी,آرامش
480,Leute::N,लोग,مردم
481,Volk::N,क़ौम,خلق
482,Volk::N,प्रजा,خلق
483,Arbeit::N,काम,کار
484,Gast::N,अतिथि,مهمان
485,Gast::N,मेहमान,مهمان
486,Geschenk::N,उपहार,هدیه
487,Geschenk::N,तोहफ़ा,هدیه
488,Spiel::N,खेल,بازی
489,Spiel::N,क्रीड़ा,بازی
490,Gesellschaft::N,साथ,جمعیت
491,Hilfe::N,मदद,کمک
492,Hilfe::N,सहायता,کمک
493,Freund::N,मित्र,دوست
494,Kamerad::N,साथी,رفیق
495,Kamerad::N,कामरेड,رفیق
496,Angelegenheit::N,बात,امر
497,Angelegenheit::N,बात,قضیه
498,Angelegenheit::N,मामला,امر
499,Angelegenheit::N,मामला,قضیه
500,Anzahl::N,तादाद,عده
501,Anzahl::N,तादाद,شمار
502,Anzahl::N,संख्या,عده
503,Anzahl::N,संख्या,شمار
504,Art::N,तरह,نوع
505,Art::N,क़िस्म,نوع
506,Stück::N,फाँक,تکه
507,Stück::N,फाँक,قطعه
508,Stück::N,टुकड़ा,تکه
509,Stück::N,टुकड़ा,قطعه
510,Teil::N,भाग,بخش
511,Teil::N,भाग,قسمت
512,Teil::N,हिस्सा,بخش
513,Teil::N,हिस्सा,قسمت
514,Hälfte::N,अर्धभाग,نیم
515,Kreis::N,चक्कर,حلقه
516,Kreis::N,चक्कर,دایره
517,Kreuz::N,सलीब,صلیب
518,Kreuz::N,क्रूस,صلیب
519,Linie::N,लाइन,خط
520,Linie::N,लाइन,سطر
521,Strich::N,लकीर,خط
522,Abstand::N,अंतर,فاصله
523,Abstand::N,फ़ासला,فاصله
524,Entfernung::N,दूरी,مسافت
525,Entfernung::N,फ़ासला,مسافت
526,Gegend::N,इलाक़ा,منطقه
527,Platz::N,जगह,گنجایش
528,Platz::N,स्थान,گنجایش
529,Ort::N,स्थल,جا
530,Ort::N,स्थल,محل
531,Ort::N,स्थल,مکان
532,Ort::N,स्थान,جا
533,Ort::N,स्थान,محل
534,Ort::N,स्थान,مکان
535,Seite::N,ओर,طرف
536,Seite::N,तरफ़,طرف
537,Mitte::N,बीच,وسط
538,Mitte::N,बीच,میان
539,Mitte::N,मध्य,وسط
540,Mitte::N,मध्य,میان
541,Gegenstand::N,चीज़,چیز
542,Gegenstand::N,पदार्थ,چیز
543,Sache::N,चीज़,چیز
544,Sache::N,वस्तु,چیز
545,Rand::N,छोर,کنار
546,Rand::N,छोर,حاشیه
547,Rand::N,उपांत,کنار
548,Rand::N,उपांत,حاشیه
549,Kante::N,कोर,لبه
550,Kante::N,किनारा,لبه
551,Ecke::N,कोना,گوشه
552,Ecke::N,नुक्कड़,گوشه
553,Spitze::N,नोक,سر
554,Spitze::N,नोक,نوک
555,Ende::N,छोर,ته
556,Ende::N,छोर,آخر
557,Ende::N,सिरा,ته
558,Ende::N,सिरा,آخر
559,Loch::N,छेद,سوراخ
560,Loch::N,सूराख़,سوراخ
561,Winkel::N,कोण,کنج
562,Winkel::N,कोना,کنج
563,Muster::N,नमूना,نقش
564,Muster::N,डिज़ाइन,نقش
565,Größe::N,परिमाण,قد
566,Größe::N,परिमाण,بزرگی
567,Größe::N,विस्तार,قد
568,Größe::N,विस्तार,بزرگی
569,Länge::N,लंबाई,طول
570,Höhe::N,ऊँचाई,بلندی
571,Höhe::N,उच्चता,بلندی
572,Gewicht::N,भार,وزن
573,Gewicht::N,वज़न,وزن
574,Menge::N,मात्रा,مقدار
575,Menge::N,मात्रा,اندازه
576,Haufen::N,ढेर,توده
577,Haufen::N,अंबार,توده
578,Reihe::N,क़तार,ردیف
579,Reihe::N,पंक्ति,ردیف
580,Boot::N,नाव,قایق
581,Boot::N,नौका,قایق
582,Ruder::N,चप्पू,پارو
583,Schlitten::N,बर्फ़-गाड़ी,سورتمه
584,Ski::N,स्की,اسکی
585,Lagerfeuer::N,अलाव,آتش
586,Lagerfeuer::N,कैंप-फ़ायर,آتش
587,Last::N,भार,بار
588,Last::N,भार,سنگینی
589,Gang::N,चाल,راه رفتن
590,Schritt::N,डग,قدم
591,Schritt::N,क़दम,قدم
592,Norden::N,उत्तर,شمال
593,Süden::N,दक्खिन,جنوب
594,Westen::N,पश्चिम,غرب
595,Osten::N,पूरब,شرق
596,Holz::N,काठ,چوب
597,Holz::N,काष्ठ,چوب
598,Brett::N,पटरा,تخته
599,Brett::N,तख़्ता,تخته
600,Platte::N,फलक,صفحه
601,Platte::N,तख़्ता,صفحه
602,Stütze::N,टेक,تکیه
603,Stütze::N,थूनी,تکیه
604,Stange::N,छड़,میله
605,Stange::N,बाँस,میله
606,Stock::N,लाठी,چوب
607,Stab::N,लग्गा,عصا
608,Rohr::N,नल,لوله
609,Haus::N,घर,منزل
610,Haus::N,मकान,منزل
611,Heim::N,घर,خانه
612,Heim::N,घर,کاشانه
613,Heim::N,गृह,خانه
614,Heim::N,गृह,کاشانه
615,Ofen::N,चूल्हा,بخاری
616,Fußboden::N,फ़र्श,کف اتاق
617,Tisch::N,मेज़,میز
618,Stuhl::N,कुरसी,صندلی
619,Wiege::N,पालना,گهواره
620,Wiege::N,हिंडोला,گهواره
621,Bett::N,खाट,تختخواب
622,Bett::N,पलंग,تختخواب
623,Regal::N,शेल्फ़,قفسه
624,Kiste::N,पेटी,صندوق
625,Kiste::N,डिब्बा,صندوق
626,Fenster::N,खिड़की,پنجره
627,Tür::N,द्वार,در
628,Tür::N,द्वार,درب
629,Tür::N,दरवाज़ा,در
630,Tür::N,दरवाज़ा,درب
631,Tor::N,फाटक,دروازه
632,Zaun::N,बाड़ा,حصار
633,Dach::N,छत,بام
634,Dach::N,छप्पर,بام
635,Leiter::N,सीढ़ी,نردبان
636,Besen::N,झाड़ू,جارو
637,Besen::N,बुहारी,جارو
638,Spaten::N,कुदाल,بیل
639,Schaufel::N,बेलचा,بیل
640,Schaufel::N,बेलचा,پارو
641,Schaufel::N,फावड़ा,بیل
642,Schaufel::N,फावड़ा,پارو
643,Gabel::N,काँटा,چنگال
644,Löffel::N,चम्मच,قاشق
645,Messer::N,छुरा,کارد
646,Messer::N,चाक़ू,کارد
647,Nagel::N,कील,میخ
648,Nagel::N,मेख़,میخ
649,Netz::N,जाल,تور
650,Netz::N,जाल,شبکه
651,Haken::N,अंकुश,قلاب
652,Griff::N,मूठ,دسته
653,Griff::N,हत्था,دسته
654,Schloss::N,ताला,قفل
655,Bild::N,चित्र,عکس
656,Bild::N,चित्र,تصویر
657,Figur::N,मूर्ति,تندیس
658,Puppe::N,पुतली,عروسک
659,Puppe::N,गुड़िया,عروسک
660,Beutel::N,झोला,کیسه
661,Bündel::N,पुलिंदा,بسته
662,Tasche::N,बेग,کیف
663,Tasche::N,बस्ता,کیف
664,Eimer::N,बाल्टी,سطل
665,Deckel::N,ढक्कन,در
666,Geschirr::N,बरतन-भाँड़े,ظرف
667,Sack::N,बोरा,گونی
668,Tasse::N,प्याला,فنجان
669,Topf::N,देग़चा,دیگ
670,Topf::N,देग़चा,قابلمه
671,Kessel::N,देग़,دیگ
672,Kessel::N,बटलोई,دیگ
673,Essen::N,खाना,خوراک
674,Nahrung::N,भोजन,غذا
675,Speise::N,खाना,خوراک
676,Speise::N,व्यंजन,خوراک
677,Fleisch::N,मांस,گوشت
678,Fleisch::N,गोश्त,گوشت
679,Getreide::N,अनाज,غله
680,Brei::N,भरता,فرنی
681,Brei::N,भरता,حریره
682,Brei::N,दलिया,فرنی
683,Brei::N,दलिया,حریره
684,Brot::N,रोटी,نان
685,Scheibe::N,कतला,قاچ
686,Scheibe::N,कतला,لزگه
687,Fett::N,वसा,چربی
688,Fett::N,चरबी,چربی
689,Butter::N,मक्खन,کره
690,Öl::N,तेल,روغن
691,Salz::N,नमक,نمک
692,Suppe::N,सूप,آش
693,Suppe::N,सूप,سوپ
694,Suppe::N,शोरबा,آش
695,Suppe::N,शोरबा,سوپ
696,Honig::N,शहद,عسل
697,Milch::N,दूध,شیر
698,Tee::N,चाय,چای
699,Leder::N,चमड़ा,چرم
700,Wolle::N,ऊन,پشم
701,Stoff::N,कपड़ा,پارچه
702,Nadel::N,सूई,سوزن
703,Faden::N,डोरा,نخ
704,Knopf::N,बटन,دکمه
705,Knopf::N,घुंडी,دکمه
706,Knoten::N,गाँठ,گره
707,Knoten::N,गुत्थी,گره
708,Farbe::N,रंग,رنگ
709,Farbe::N,वर्ण,رنگ
710,Kleidung::N,पहनावा,لباس
711,Kleidung::N,पहनावा,پوشاک
712,Hemd::N,कुरता,پیراهن
713,Hemd::N,क़मीज़,پیراهن
714,Kragen::N,गरदनी,یقه
715,Kragen::N,गरेबान,یقه
716,Ärmel::N,आस्तीन,آستین
717,Hose::N,पैंट,شلوار
718,Hose::N,पतलून,شلوار
719,Gürtel::N,पेटी,کمر‌بند
720,Gürtel::N,मेखला,کمر‌بند
721,Mütze::N,टोपी,کلاه
722,Schuh::N,जूता,کفش
723,Stiefel::N,बूट,چکمه
724,Ring::N,अँगूठी,حلقه
725,Ring::N,अँगूठी,انگشتر
726,Band::N,पट्टी,نوار
727,Band::N,पट्टी,روبان
728,Kamm::N,कंघी,شانه
729,Spiegel::N,आईना,آینه
730,Spiegel::N,दर्पण,آینه
731,Riemen::N,तसमा,تسمه
732,Riemen::N,पट्टा,تسمه
733,Schnur::N,डोरी,ریسمان
734,Schnur::N,सुतली,ریسمان
735,Leine::N,रस्सी,قلاده
736,Decke::N,रज़ाई,پتو
737,Kissen::N,तकिया,بالش
738,Kissen::N,गाद्दा,بالش
739,Tuch::N,रूमाल,شال
740,Tuch::N,वस्त्र,شال
741,Handtuch::N,अँगोछा,حوله
742,Kraft::N,ज़ोर,نیرو
743,Kraft::N,शक्ति,نیرو
744,Stärke::N,बल,زور
745,Stärke::N,ताक़त,زور
746,Gesundheit::N,स्वास्थ्य,سلامتی
747,Gesundheit::N,स्वास्थ्य,تندرستی
748,Gesundheit::N,तंदुरुस्ती,سلامتی
749,Gesundheit::N,तंदुरुस्ती,تندرستی
