,Concept_ID,cy,lez
778,zurück::ADV,yn ôl,
779,unten::ADV,isod,агъада
780,unten::ADV,oddi tanodd,агъада
781,hinab::ADV,i lawr,агъуз
782,hinab::ADV,i waered,агъуз
783,oben::ADV,fry,винел
784,hinauf::ADV,i fyny,виниз
785,hinauf::ADV,i'r lan,виниз
786,überall::ADV,ym mhobman,вирина
787,nicht::ADV,ni,ваъ
788,nicht::ADV,nid,ваъ
789,ein wenig::ADV,tipyn,са тӏимил
790,ein wenig::ADV,ychydig,са тӏимил
791,kaum::ADV,prin,жизви
792,sehr::ADV,iawn,лап
793,so::ADV,fel,икӏ
794,so::ADV,felly,икӏ
795,noch::ADV,eto,гьеле
796,nur::ADV,yn unig,анжах
797,schon::ADV,eisoes,хъувуна
798,schon::ADV,eisoes,мадни дардиз
799,schon::ADV,eisoes,мадни гуьтӏуьз
800,schon::ADV,eisoes,мадни гуьтӏуь я
801,schon::ADV,yn barod,хъувуна
802,schon::ADV,yn barod,мадни дардиз
803,schon::ADV,yn barod,мадни гуьтӏуьз
804,schon::ADV,yn barod,мадни гуьтӏуь я
805,wieder::ADV,drachefn,
806,vergebens::ADV,yn ofer,нагьакь
807,vergebens::ADV,yn ofer,нагьакьа
808,vor::PRP,o flaen,вилик
809,hinter::PRP,ar ôl,кьулухъ
810,unter::PRP,islaw,кӏаник
811,durch::PRP,trwy,арадай
812,durch::PRP,trwy,-кай хкатна
813,neben::PRP,ar bwys,патав
814,neben::PRP,ar bwys,мукьув
815,zwischen::PRP,rhwng,ара
816,zwischen::PRP,rhwng,арада
817,zwischen::PRP,cydrhwng,ара
818,zwischen::PRP,cydrhwng,арада
819,wegen::PRP,o achos,гъиляй
820,wegen::PRP,oherwydd,гъиляй
821,dies::PRN,hyn,и
822,dies::PRN,hyn,им
823,das::PRN,hynny,а
824,das::PRN,hynny,ам
825,alles::PRN,popeth,вири
826,alles::PRN,popeth,михьиз
827,ich::PRN,fi,за
828,ich::PRN,fi,зун
829,du::PRN,ti,вун
830,er::PRN,fe,ам
831,er::PRN,fe,гьа
832,wir::PRN,ni,чун
833,ihr::PRN,chi,куьн
834,sie::PRN,hwy,абур
835,was::FPRN,pa beth,вуч
836,wer::FPRN,pwy,вуж
837,wo::FADV,ble,гьина
838,wo::FADV,ym mha le,гьина
839,wohin::FADV,i ble,гьиниз
840,wohin::FADV,i ba le,гьиниз
841,wie::FADV,sut,гьикӏ
842,warum::FADV,pam,вучиз
843,wieviel::FNUM,faint,шумуд
844,eins::NUM,un,са
845,zwei::NUM,dau,кьвед
846,drei::NUM,tri,пуд
847,vier::NUM,pedwar,кьуд
848,fünf::NUM,pump,вад
849,sechs::NUM,chwech,ругуд
850,sieben::NUM,saith,ирид
851,acht::NUM,wyth,муьжуьд
852,neun::NUM,naw,кӏуьд
853,zehn::NUM,deg,цӏуд
854,elf::NUM,un ar ddeg,цӏусад
855,zwölf::NUM,deuddeg,цӏикьвед
856,zwölf::NUM,un deg dau,цӏикьвед
857,zwanzig::NUM,ugain,къад
858,dreißig::NUM,tri deg,къанницӏуд
859,dreißig::NUM,deg ar hugain,къанницӏуд
860,vierzig::NUM,deugain,яхцӏур
861,fünfzig::NUM,hanner cant,яхцӏурни цӏуд
862,sechzig::NUM,chwe deg,пудкъад
863,siebzig::NUM,saith deg,пудкъанни цӏуд
864,siebzig::NUM,deg a thrigain,пудкъанни цӏуд
865,achtzig::NUM,wyth deg,кьудкъад
866,achtzig::NUM,pedar ugain,кьудкъад
867,neunzig::NUM,naw deg,кьудкъанни цӏуд
868,neunzig::NUM,deg a phedwar ugain,кьудкъанни цӏуд
869,hundert::NUM,cant,виш
870,tausend::NUM,mil,агъзур
871,und::CNJ,a,ва
872,oder::CNJ,neu,я
873,stehen::V,sefyll,акъвазун
874,sitzen::V,eistedd,ацукьун
875,liegen::V,gorwedd,къаткун
876,hängen::V,hongian,куьрс хьун
877,werden::V,dod yn,хьун
878,werden::V,mynd yn,хьун
879,passieren::V,digwydd,хьун
880,beginnen::V,cychwyn,башламиш хьун
881,enden::V,gorffen,куьтягь хьун
882,wechseln::V,newid,дегиш хьун
883,aufgehen[Sonne]::V,codi,экъечӏун
884,untergehen[Sonne]::V,machlud,акӏун
885,scheinen[Sonne]::V,tywynnu,ишигь гун
886,donnern::V,taranu,къукърумар авун
887,wehen::V,chwythu,
888,strömen::V,ffrydio,авахьун
889,fließen::V,llifo,авахьун
890,sich drehen::V,troi,элкъуьн
891,sich drehen::V,cylchdroi,элкъуьн
892,schwanken::V,siglo,юзун
893,schwingen::V,siglo,галтад хьун
894,fallen::V,cwympo,аватун
895,brennen::V,llosgi,кун
896,brennen::V,llosgi,ккун
897,rauchen::V,mygu,
898,regnen::V,glawio,къун
899,gefrieren::V,rhewi,муркӏади кьун
900,tauen::V,toddi,цӏурун
901,tauen::V,meirioli,цӏурун
902,schmelzen::V,toddi,цӏурун
903,trocknen::V,sychu,кьурун
904,sieden::V,berwi,ругун
905,faulen::V,pydru,кутӏун
906,faulen::V,braenu,кутӏун
907,verfaulen::V,pydru,чуьруьтмиш хьун
908,verfaulen::V,pydru,кутӏун
909,verfaulen::V,dadfeilio,чуьруьтмиш хьун
910,verfaulen::V,dadfeilio,кутӏун
911,reißen::V,clecian,атӏун
912,reißen::V,clecian,къазунун
913,reißen::V,torri'n glats,атӏун
914,reißen::V,torri'n glats,къазунун
915,versinken::V,suddo,батмиш хьун
916,vergehen::V,myned heibio,алатун
917,vergehen::V,pasio,алатун
918,erscheinen::V,ymddangos,майдандиз акъатун
919,verschwinden::V,diflannu,квахьун
920,sinken::V,syrthio,элекьун
921,abnehmen::V,lleihau,тӏимил хьун
922,abnehmen::V,lleihau,гъвечӏи хьун
923,zunehmen::V,cynyddu,артух хьун
924,steigen::V,codi,хкаж хьун
925,wachsen::V,tyfu,экъечӏун
926,glänzen::V,disgleirio,цӏарцӏар гун
927,funkeln::V,pefrio,нур гун
928,lärmen::V,cadw sŵn,ван авун
929,lärmen::V,gwneud twrw,ван авун
930,läuten::V,canu,зенг ягъун
931,klingeln::V,canu,зенг ягъун
932,klingeln::V,seinio,зенг ягъун
933,klirren::V,tincian,зигринг авун
934,brausen::V,rhuo,къати хьун
935,rauschen::V,siffrwd,вишриш авун
936,rauschen::V,chwithrwd,вишриш авун
937,klingen::V,seinio,ван авун
938,bellen::V,cyfarth,элуькьун
939,heulen::V,udo,къув ягъун
940,heulen::V,oernadu,къув ягъун
941,blasen::V,chwythu,уф гун
942,pfeifen::V,chwibanu,уьфт ягъун
943,schreien::V,gweiddi,гьараюн
944,schreien::V,bloeddio,гьараюн
945,stöhnen::V,griddfan,суза авун
946,zittern::V,crynu,зурзун
947,leben::V,byw,яшамиш хьун
948,geboren werden::V,cael eich geni,хьун
949,atmen::V,anadlu,нефес чӏугун
950,trinken::V,yfed,хъун
951,essen::V,bwyta,тӏуьн
952,schlucken::V,llyncu,туькьуьнун
953,müde werden::V,blino,галатун
954,müde werden::V,blino,юргъун хьун
955,einschlafen::V,mynd i gysgu,ксун
956,einschlafen::V,syrthio i gysgu,ксун
957,schlafen::V,huno,ксун
958,schlafen::V,cysgu,ксун
959,aufwachen::V,dihuno,ахварай аватун
960,aufstehen::V,codi,къарагъун
961,sich erholen::V,ymlacio,ял ягъун
962,sich erholen::V,dadflino,ял ягъун
963,krank werden::V,mynd yn sâl,кефсуз хьун
964,krank werden::V,mynd yn wael,кефсуз хьун
965,krank sein::V,gwaelu,тӏа хьун
966,schmerzen::V,brifo,тӏа хьун
967,husten::V,pesychu,уьгьуь ягъун
968,genesen::V,gwella,сагъ хъхьун
969,genesen::V,cael yn ôl,сагъ хъхьун
970,sterben::V,marw,кьин
971,umkommen::V,trengi,терг хьун
972,sich bewegen::V,symud,юзун
973,sich rühren::V,syflyd,юзун
974,sich erheben::V,codi,къарагъун
975,sich setzen::V,eistedd,ацукьун
976,hinfallen::V,cwympo,алукьун
977,laufen::V,cerdded,къекъуьн
978,schreiten::V,camu,ккамар къачун
979,spazierengehen::V,mynd am dro,сейр авун
980,eilen::V,rhuthro,тади авун
981,sich beeilen::V,brysio,гьерекатун
982,sausen::V,rhuthro,чкурун
983,rennen::V,rhedeg,катун
984,rennen::V,rhedeg,зверун
985,springen::V,llamu,хкадарун
986,springen::V,neidio,хкадарун
987,klettern::V,dringo,акьахун
988,schaukeln::V,siglo,
989,kriechen::V,cropian,капаралди фин
990,schwimmen::V,nofio,сирнав авун
991,tauchen::V,plymio,кьилихъди циз вегьин
992,tauchen::V,ymsuddo,кьилихъди циз вегьин
993,rudern::V,rhwyfo,кьусуйралди лодка гьалун
994,rudern::V,rhwyfo,цуьруьгъуьлдалди кӏватӏун
995,fahren::V,gyrru,фин
996,fahren::V,dreifio,фин
997,fliegen::V,hedfan,лув гун
998,fliegen::V,hedfan,цавай фин
999,gehen::V,mynd,фин
1000,weggehen::V,mynd,хъфин
1001,weggehen::V,ymadael,хъфин
1002,abfahren::V,ymadael,фин
1003,abfahren::V,ymadael,рекье гьатун
1004,anhalten::V,stopio,акъвазун
1005,hineingehen::V,mynd i mewn,гьахьун
1006,eintreten::V,mynd i,гьахьун
1007,kommen::V,dod,атун
1008,ankommen::V,cyrraedd,атун
1009,zurückkommen::V,dychwelyd,хтун
1010,bleiben::V,aros,амукьун
1011,bleiben::V,sefyll,амукьун
1012,warten::V,aros,гуьзлемишун
1013,warten::V,disgwyl,гуьзлемишун
1014,erwarten::V,disgwyl,вил алаз акъвазун
1015,suchen::V,chwilio am,къекъуьн
1016,finden::V,darganfod,жугъун
1017,versuchen::V,profi,алахъун
1018,versuchen::V,ceisio,алахъун
1019,vorbereiten::V,paratoi,гьазурун
1020,lieben::V,caru,кӏан хьун
1021,mögen::V,hoffi,рикӏ ацукьун
1022,lachen::V,chwerthin,хъуьруьн
1023,rühren::V,cynhyrfu,
1024,weinen::V,wylo,шехьун
1025,weinen::V,llefain,шехьун
1026,schimpfen::V,grwgnach,сеперар гун
1027,schimpfen::V,grwgnach,экъуьгъунар авун
1028,sich ärgern::V,gofidio,хъел акатун
1029,sich fürchten::V,ofni,кичӏе хьун
1030,fürchten::V,arswydo,къурхутмиш хьун
1031,fliehen::V,ffoi,катун
1032,flüchten::V,dianc,катун
1033,sehen::V,gweld,акун
1034,anschauen::V,syllu,вил вегьин
1035,anschauen::V,edrych,вил вегьин
1036,ansehen::V,gwylio,килигун
1037,hören::V,clywed,ван хьун
1038,zuhören::V,gwrando,яб гун
1039,probieren::V,profi,дад акун
1040,riechen::V,arogli,ни чӏугун
1041,fühlen::V,teimlo,гьисс авун
1042,fühlen::V,clywed,гьисс авун
1043,scheinen::V,ymddangos,
1044,zu sehen sein::V,dod i'r golwg,
1045,vernehmen::V,clywed sôn am,
1046,frieren::V,bod yn oer,кьун
1047,frieren::V,bod yn oer,мекьи хьун
1048,tun::V,gwneud,авун
1049,können::V,gallu,хьун
1050,können::V,gallu,акъакьун
1051,wollen::V,bod mewn angen,кӏан хьун
1052,anfangen::V,dechrau,башламишун
1053,beenden::V,darfod,куьтягьун
1054,beenden::V,gorffen,куьтягьун
1055,aufhören::V,peidio,акъвазун
1056,gelingen::V,llwyddo,арадал атун
1057,geraten::V,diweddu,акъатун
1058,öffnen::V,agor,ахъаюн
1059,schließen::V,cau,акьалун
1060,stellen::V,gosod,эцигун
1061,setzen::V,gosod,ацукьарун
1062,legen::V,gosod,эцигун
1063,berühren::V,cyffwrdd,хкӏурун
1064,verbinden::V,cysylltu,гилигун
1065,bedecken::V,gorchuddio,кӏевун
1066,aufhängen::V,crogi,куьрсарун
1067,aufhängen::V,hongian,куьрсарун
1068,anzünden::V,cynnau,куькӏуьрун
1069,aufheben::V,codi,хкажун
1070,zurücklassen::V,gadael,тун
1071,verlieren::V,colli,квадарун
1072,fallen lassen::V,gollwng,авадрун
1073,machen::V,gwneud,авун
1074,machen::V,gwneud,кар авун
1075,herstellen::V,cynhyrchu,расун
1076,bauen::V,adeiladu,туькӏуьрун
1077,reparieren::V,trwsio,расун
1078,reparieren::V,atgyweirio,расун
1079,verbessern::V,diwygio,хъсанрун
1080,ändern::V,altro,табдил авун
1081,graben::V,palu,эгъуьнун
1082,graben::V,cloddio,эгъуьнун
1083,beugen::V,plygu,акӏажарун
1084,beugen::V,plygu,кангур авун
1085,biegen::V,plygu,патахъарун
1086,drehen::V,troelli,алчударун
1087,wenden::V,troi,
1088,umdrehen::V,troi,элкъуьрун
1089,heben::V,codi,хкажун
1090,hochheben::V,dyrchafu,хкажун
1091,ergreifen::V,gafael,агалчна кьун
1092,halten::V,dal,кьун
1093,drücken::V,pwyso,чуькьуьн
1094,drücken::V,gwasgu,чуькьуьн
1095,schieben::V,gwthio,хуртӏ гун
1096,kratzen::V,crafu,къадгъунун
1097,lecken::V,llyfu,мез гун
1098,beißen::V,cnoi,кӏасун
1099,beißen::V,brathu,кӏасун
1100,abreißen::V,tynnu ymaith,галудун
1101,abschneiden::V,torri,атӏун
1102,binden::V,clymu,
1103,stecken::V,plannu,сухун
1104,brechen::V,torri,хун
1105,brechen::V,torri,кукӏварун
1106,klopfen::V,taro,тахъ-тахъ авун
1107,hauen::V,taro,ягъун
1108,kleben::V,gludio,алкӏурун
1109,kleben::V,gludio,кукӏурун
1110,reiben::V,rhwbio,тӏушунун
1111,streichen::V,taenu,алтадун
1112,schleifen::V,hogi,кӏвенкӏв авун
1113,schneiden::V,torri,атӏун
1114,rütteln::V,ysgytio,къарсурун
1115,schütteln::V,siglo,къарсурун
1116,schütteln::V,ysgwyd,къарсурун
1117,schwenken::V,siglo,элягъун
1118,schwenken::V,siglo,галтадун
1119,schütten::V,tywallt,цун
1120,füllen::V,llenwi,ацӏурун
1121,einwickeln::V,lapio,кутун
1122,einwickeln::V,lapio,элкъуьрун
1123,tragen::V,cludo,тухун
1124,schleppen::V,llusgo,галчӏурун
1125,ziehen::V,tynnu,ялун
1126,ziehen::V,tynnu,чӏугун
1127,aufbewahren::V,cadw,хуьн
1128,werfen::V,taflu,гадрун
1129,fangen::V,dal,кьун
1130,packen::V,cipio,кьун
1131,packen::V,crafangu,кьун
1132,verstecken::V,celu,кӏевун
1133,verstecken::V,cuddio,кӏевун
1134,teilen::V,rhannu,паюн
1135,schicken::V,anfon,ракъурун
1136,bringen::V,dod â,гъун
1137,hinzufügen::V,chwanegu,алава авун
1138,bekommen::V,cael,къачун
1139,bekommen::V,cael,жугъурун
1140,erhalten::V,derbyn,къачун
1141,nehmen::V,cymryd,къачун
1142,wählen::V,dewis,хкягъун
1143,auswählen::V,dethol,хкягъун
1144,bewahren::V,cadw,хуьн
1145,behindern::V,atal,манийвал авун
1146,behindern::V,rhwystro,манийвал авун
1147,verderben::V,difetha,чӏурун
1148,beschädigen::V,niweidio,нукьсанвал гун
1149,zerbrechen::V,torri,хун
1150,zerreißen::V,rhwygo,къазунун
1151,zerstören::V,dinistrio,чӏурун
1152,zerstören::V,dinistrio,барбатӏун
1153,verbrennen::V,llosgi,ккун
1154,geben::V,rhoi,гун
1155,reichen::V,estyn,вугун
1156,reichen::V,estyn,гун
1157,schenken::V,rhoddi,пишкеш авун
1158,versprechen::V,addo,гаф гун
1159,wünschen::V,dymuno,дуьа авун
1160,loben::V,canmol,тариф авун
1161,küssen::V,cusanu,темен гун
1162,wiegen::V,siglo,эчӏягъун
1163,zudecken::V,gorchuddio,гьалдун
1164,wecken::V,deffro,ахварай авудун
1165,zeigen::V,dangos,къалурун
1166,führen::V,arwain,тухун
1167,lehren::V,dysgu,кӏелиз тун
1168,unterrichten::V,hyfforddi,тарс гун
1169,aufziehen::V,dod i fyny,тербия гун
1170,aufziehen::V,dod i fyny,тербияламишун
1171,leiten::V,arwain,идара авун
1172,antreiben::V,annog,тади кутун
1173,lassen::V,gadael,
1174,einladen::V,gwahodd,теклиф авун
1175,vereinigen::V,uno,сад авун
1176,vereinigen::V,cyfuno,сад авун
1177,besuchen::V,ymweld â,кьилив атун
1178,treffen::V,cwrdd,гьалтун
1179,treffen::V,cyfarfod,гьалтун
1180,sich versammeln::V,casglu,алтӏушун
1181,sich versammeln::V,cynnull,алтӏушун
1182,spielen::V,chwarae,къугъун
1183,singen::V,canu,лугьун
1184,singen::V,canu,мани лугьун
1185,tanzen::V,dawnsio,кьуьл авун
1186,sich trennen::V,ymwahanu,къакъатун
1187,verlassen::V,gadael,гъил къачун
1188,retten::V,achub,къутармишун
1189,bewachen::V,gwarchod,хуьн
1190,schützen::V,noddi,хуьн
1191,verteidigen::V,amddiffyn,хуьн
1192,sich schlagen::V,ffraeo,кукӏун
1193,sich schlagen::V,terfysgu,кукӏун
1194,schießen::V,saethu,акъатун
1195,siegen::V,ennill,гъалиб хьун
1196,ärgern::V,cythruddo,хъел гъун
1197,ärgern::V,cythruddo,хъел кутун
1198,schlagen::V,curo,ягъун
1199,schlagen::V,curo,галукьарун
1200,treten::V,cicio,кьуьл къекъягъун
1201,treten::V,cicio,кьуьл эцягъун
1202,stechen::V,pigo,акьадарун
1203,stoßen::V,gwthio,эцягъун
1204,stehlen::V,dwyn,чуьнуьхун
1205,stehlen::V,lladrata,чуьнуьхун
1206,stören::V,aflonyddu,хкуьрун
1207,belästigen::V,trafferthu,хкуьрун
1208,belästigen::V,trafferthu,азият гун
1209,verbergen::V,cuddio,далдаламишун
1210,täuschen::V,twyllo,алцурарун
1211,täuschen::V,twyllo,алцуррун
1212,betrügen::V,hocedu,алцурарун
1213,betrügen::V,hocedu,гьарамзадавал авун
1214,töten::V,lladd,яна кьин
1215,wohnen::V,byw,дуланмиш хьун
1216,arbeiten::V,gweithio,кӏвалахун
1217,arbeiten::V,gweithio,кӏвалах авун
1218,sammeln::V,casglu,кӏватӏун
1219,pflücken::V,casglu,атӏун
1220,jagen::V,hela,гъуьрч авун
1221,fischen::V,pysgota,гъетер кьун
1222,fassen::V,dal,кьун
1223,hüten::V,bugeilio,чӏура хуьн
1224,treiben::V,gyrru,гьалун
1225,anbinden::V,clymu,акалун
1226,füttern::V,porthi,ем гун
1227,melken::V,godro,ацун
1228,hacken::V,torri,куьткуьнун
1229,gießen::V,dyfrhau,яд гун
1230,reifen::V,aeddfedu,чурун
1231,reifen::V,aeddfedu,агакьун
1232,zubereiten::V,coginio,гьазурун
1233,kochen::V,berwi,ругун
1234,backen::V,pobi,чурун
1235,backen::V,crasu,чурун
1236,braten::V,ffrio,чурун
1237,umrühren::V,cyffroi,какадарун
1238,stricken::V,gwau,хурун
1239,nähen::V,gwnïo,цун
1240,färben::V,lliwio,шир ягъун
1241,reinigen::V,glanhau,михьун
1242,waschen::V,golchi,чуьхуьн
1243,abwischen::V,sychu,гуьцӏун
1244,spülen::V,streulio,экъуьрун
1245,fegen::V,ysgubo,шуткун
1246,kehren::V,ysgubo,кул алтадун
1247,baden::V,cael bath,эхъуьн
1248,sich waschen::V,ymolchi,жендек чуьхуьн
1249,ausziehen::V,tynnu,хутӏунун
1250,ausziehen::V,tynnu,галудун
1251,anziehen::V,gwisgo,алукӏун
1252,sich anziehen::V,ymwisgo,алукӏун
1253,sich anziehen::V,ymwisgo,парталар алукӏун
1254,kämmen::V,cribo,эвягъун
1255,schmücken::V,harddu,безетмишун
1256,schmücken::V,harddu,гуьрчегарун
1257,schmücken::V,addurno,безетмишун
1258,schmücken::V,addurno,гуьрчегарун
1259,sagen::V,dweud,лугьун
1260,sprechen::V,llefaru,рахун
1261,reden::V,siarad,рахун
1262,sich unterhalten::V,sgwrsio,ихтилат авун
1263,fragen::V,gofyn,жузун
1264,bitten::V,gofyn am,тӏалабун
1265,erzählen::V,dweud,ахъаюн
1266,mitteilen::V,cyfleu,хабар гун
1267,nennen::V,enwi,тӏвар гун
1268,rufen::V,galw,эверун
1269,prahlen::V,brolio,яцӏу гафар авун
1270,prahlen::V,ymffrostio,яцӏу гафар авун
1271,übersetzen::V,cyfieithu,таржума авун
1272,übersetzen::V,cyfieithu,гафладун
1273,denken::V,meddwl,фикир авун
1274,glauben::V,credu,агъун
1275,glauben::V,coelio,агъун
1276,bemerken::V,sylwi,фикир гун
1277,erkennen::V,adnabod,
1278,begreifen::V,amgyffred,гъавурда акьун
1279,verstehen::V,deall,
1280,lernen::V,dysgu,кӏелун
1281,wissen::V,gwybod,чир хьун
1282,wissen::V,gwybod,чирхьун
1283,sich erinnern an::V,cofio,рикӏел хуьн
1284,vergessen::V,anghofio,рикӏелай фин
1285,vergessen::V,anghofio,рикӏелай алатун
1286,messen::V,mesur,алцумун
1287,zählen::V,cyfrif,гьисабун
1288,rechnen::V,cyfrifo,гьисабун
1289,lesen::V,darllen,кӏелун
1290,malen::V,peintio,кхьин
1291,malen::V,peintio,шикилар чӏугун
1292,zeichnen::V,tynnu,чӏугун
1293,schreiben::V,ysgrifennu,кхьин
1294,besitzen::V,meddu,иеси хьун
1295,kaufen::V,prynu,къачун
1296,kaufen::V,prynu,маса къачун
1297,verkaufen::V,gwerthu,гун
1298,verkaufen::V,gwerthu,маса гун
1299,bezahlen::V,talu am,къимет гун
1300,bezahlen::V,talu am,эвезда авун
1301,bezahlen::V,talu am,гьакъи агакьрун
1302,zahlen::V,talu,къимет гун
1303,zahlen::V,talu,эвезда авун
1304,zahlen::V,talu,гьакъи агакьрун
1305,beherrschen::V,rheoli,иеси хьун
1306,beherrschen::V,llywodraethu,иеси хьун
1307,ertragen::V,dioddef,таб гун
