,Concept_ID,kl,de
725,neun::NUM,qulingiluat,neun
726,neun::NUM,arfineq sisamat,neun
727,zehn::NUM,qulit,zehn
728,elf::NUM,aqqaneq,elf
729,zwölf::NUM,aqqaneq-marluk,zwölf
730,zwanzig::NUM,tyve,zwanzig
731,dreißig::NUM,tredive,dreißig
732,dreißig::NUM,pingasunik qulillit,dreißig
733,vierzig::NUM,fyrre,vierzig
734,fünfzig::NUM,halvtreds,fünfzig
735,fünfzig::NUM,tallimanik qulillit,fünfzig
736,sechzig::NUM,tres,sechzig
737,siebzig::NUM,halvfjerds,siebzig
738,achtzig::NUM,firs,achtzig
739,neunzig::NUM,halvfems,neunzig
740,hundert::NUM,et hundrede,hundert
741,tausend::NUM,et tusinde,tausend
742,und::CNJ,aamma,und
743,oder::CNJ,imalluunnit,oder
744,stehen::V,sikingavoq,stehen
745,sitzen::V,ingippoq,sitzen
746,liegen::V,nalavoq,liegen
747,liegen::V,aqupivoq,liegen
748,hängen::V,nivinngarpaa,hängen
749,werden::V,pinngorpoq,werden
750,passieren::V,pivoq,passieren
751,beginnen::V,aallarnerpaa,beginnen
752,enden::V,naggaserpaa,enden
753,wechseln::V,immikkut ilivoq,wechseln
754,untergehen[Sonne]::V,ilioqqaasoq,untergehen
755,scheinen[Sonne]::V,qinnorpoq,scheinen
756,scheinen[Sonne]::V,qinngorpoq,scheinen
757,donnern::V,kalleq,donnern
758,wehen::V,timmivoq,wehen
759,sich drehen::V,ipippaa,sich drehen
760,schwanken::V,aalavoq,schwanken
761,schwingen::V,issakajaat or issakatsiaarut,schwingen
762,fallen::V,quasivaa,fallen
763,brennen::V,seerpoq,brennen
764,brennen::V,uuppaa,brennen
765,rauchen::V,pujoorpoq,rauchen
766,regnen::V,siallerpoq,regnen
767,gefrieren::V,qiulerpoq,gefrieren
768,tauen::V,aappoq,tauen
769,schmelzen::V,aappoq,schmelzen
770,schmelzen::V,aatsippaa,schmelzen
771,trocknen::V,panerserpaa,trocknen
772,sieden::V,qalappoq,sieden
773,reißen::V,qulli,reißen
774,reißen::V,alittorpaa,reißen
775,reißen::V,kimillanneq,reißen
776,versinken::V,kivivaa,versinken
777,versinken::V,apparpoq,versinken
778,vergehen::V,qaangerpaa,vergehen
779,vergehen::V,sarsuppoq,vergehen
780,erscheinen::V,takutippoq,erscheinen
781,sinken::V,kivivaa,sinken
782,sinken::V,apparpoq,sinken
783,abnehmen::V,ikillipput,abnehmen
784,zunehmen::V,allisippaa,zunehmen
785,steigen::V,allisippaa,steigen
786,wachsen::V,allivoq,wachsen
787,glänzen::V,qinngorpoq,glänzen
788,glänzen::V,qinnorpoq,glänzen
789,funkeln::V,uisorilavoq,funkeln
790,läuten::V,avilualaarpoq,läuten
791,klingeln::V,aviluarpoq,klingeln
792,klingeln::V,aviluarpaluppoq,klingeln
793,brausen::V,ittuk,brausen
794,brausen::V,ittuppoq,brausen
795,brausen::V,ittuppaluppoq,brausen
796,bellen::V,qiluppoq,bellen
797,heulen::V,maarpoq,heulen
798,heulen::V,maalavoq,heulen
799,heulen::V,miaggoorpoq,heulen
800,blasen::V,aporneq,blasen
801,pfeifen::V,siggartartitsivoq,pfeifen
802,pfeifen::V,siorsulavoq,pfeifen
803,schreien::V,suaarpoq,schreien
804,stöhnen::V,nipiliorpoq,stöhnen
805,stöhnen::V,nipilliorpoq,stöhnen
806,zittern::V,qarsulivik,zittern
807,leben::V,inuuvoq,leben
808,geboren werden::V,inuuvoq,geboren werden
809,geboren werden::V,inunngorpoq,geboren werden
810,atmen::V,anersaarpoq,atmen
811,trinken::V,imerpoq,trinken
812,essen::V,tamorpoq,essen
813,schlucken::V,tuluarnaq,schlucken
814,einschlafen::V,sinippoq,einschlafen
815,schlafen::V,sinik,schlafen
816,aufwachen::V,iterpoq,aufwachen
817,aufwachen::V,eqqumavoq,aufwachen
818,aufstehen::V,makippoq,aufstehen
819,sich erholen::V,qasuerserpoq,sich erholen
820,schmerzen::V,anneraa,schmerzen
821,schmerzen::V,annernarpoq,schmerzen
822,husten::V,quersorpoq,husten
823,genesen::V,ajunngissivoq,genesen
824,genesen::V,ilisimmarpoq,genesen
825,genesen::V,ilorrippoq,genesen
826,sterben::V,toquvoq,sterben
827,sich bewegen::V,ingerlavoq,sich bewegen
828,sich setzen::V,ingippoq,sich setzen
829,laufen::V,arpappoq,laufen
830,schreiten::V,ingerlavoq,schreiten
831,spazierengehen::V,utertakajaarpoq,spazierengehen
832,spazierengehen::V,utertakattajaarpoq,spazierengehen
833,eilen::V,qaa qaa,eilen
834,eilen::V,qiilasaarpoq,eilen
835,eilen::V,ingerlasaarpaa,eilen
836,sich beeilen::V,tuaviorpoq,sich beeilen
837,sausen::V,uiguut,sausen
838,rennen::V,igivoq,rennen
839,springen::V,upernassaq,springen
840,klettern::V,pilaakkeerpoq,klettern
841,schaukeln::V,aalavoq,schaukeln
842,schwimmen::V,naluppoq,schwimmen
843,tauchen::V,allorpoq,tauchen
844,rudern::V,ipuppaa,rudern
845,fahren::V,qimusserpoq,fahren
846,fliegen::V,timmivoq,fliegen
847,weggehen::V,piiarpoq,weggehen
848,anhalten::V,unitsippaa,anhalten
849,hineingehen::V,timaappaa,hineingehen
850,eintreten::V,allattorpaa,eintreten
851,kommen::V,qaa-,kommen
852,kommen::V,pivaa,kommen
853,ankommen::V,tikippoq,ankommen
854,zurückkommen::V,angerlarpoq,zurückkommen
855,bleiben::V,uninngavoq,bleiben
856,warten::V,paavoq,warten
857,warten::V,utaqqivoq,warten
858,suchen::V,nivivaa,suchen
859,finden::V,nanivaa,finden
860,versuchen::V,uuppaa,versuchen
861,versuchen::V,ussersarpaa,versuchen
862,vorbereiten::V,piareersarpaa,vorbereiten
863,lieben::V,asavaa,lieben
864,mögen::V,akaaraa,mögen
865,rühren::V,qeerlerpaa,rühren
866,weinen::V,qiavoq,weinen
867,schimpfen::V,qatimaarpoq,schimpfen
868,sich ärgern::V,ugguutigaa,sich ärgern
869,sich fürchten::V,eqqanaarpoq,sich fürchten
870,fürchten::V,ersigaa,fürchten
871,fliehen::V,qimaavoq,fliehen
872,flüchten::V,allikarfigaa,flüchten
873,sehen::V,isigaa,sehen
874,ansehen::V,alaatsinaappaa,ansehen
875,hören::V,tusarpaa,hören
876,zuhören::V,naalappoq,zuhören
877,riechen::V,tipippoq,riechen
878,fühlen::V,misigaa,fühlen
879,scheinen::V,takutippoq,scheinen
880,frieren::V,qiiavoq,frieren
881,tun::V,iliorpoq,tun
882,wollen::V,piumavaa,wollen
883,anfangen::V,pilerpoq,anfangen
884,beenden::V,naggaserpaa,beenden
885,aufhören::V,naammatsippaa,aufhören
886,öffnen::V,ammarpaa,öffnen
887,schließen::V,matuaa,schließen
888,stellen::V,ilivaa,stellen
889,stellen::V,iliorarpai,stellen
890,stellen::V,ilioqqarpai,stellen
891,setzen::V,iliorarpai,setzen
892,setzen::V,ilioqqarpai,setzen
893,legen::V,ilivaa,legen
894,berühren::V,attorpaa,berühren
895,verbinden::V,taperserpaa,verbinden
896,bedecken::V,iikkerpaa,bedecken
897,bedecken::V,iikkersorpaa,bedecken
898,aufhängen::V,inivaa,aufhängen
899,aufhängen::V,iniorarpai,aufhängen
900,anzünden::V,saggaavoq,anzünden
901,aufheben::V,allisippaa,aufheben
902,zurücklassen::V,aallarpoq,zurücklassen
903,verlieren::V,annaavaa,verlieren
904,fallen lassen::V,nakkaavaa,fallen lassen
905,machen::V,iliorpoq,machen
906,herstellen::V,anillatsippaa,herstellen
907,bauen::V,marrarterpaa,bauen
908,reparieren::V,iluarsaappaa,reparieren
909,verbessern::V,naqqippaa,verbessern
910,graben::V,assappaa,graben
911,beugen::V,qappappoq,beugen
912,biegen::V,qappappoq,biegen
913,wenden::V,assappaa,wenden
914,wenden::V,assakarpoq,wenden
915,umdrehen::V,assakartippaa,umdrehen
916,heben::V,kivippaa,heben
917,hochheben::V,kissumiarpaa,hochheben
918,ergreifen::V,isaappaa,ergreifen
919,ergreifen::V,isaguppaa,ergreifen
920,halten::V,minarpaa,halten
921,drücken::V,naqittaat,drücken
922,kratzen::V,qitsuppaa,kratzen
923,lecken::V,aluppaa,lecken
924,beißen::V,kiivaa,beißen
925,abreißen::V,aqqarpaa,abreißen
926,abreißen::V,isaterpaa,abreißen
927,abschneiden::V,kipivaa,abschneiden
928,binden::V,kakkersarpaa,binden
929,stecken::V,kussunneq,stecken
930,brechen::V,nallorpaa,brechen
931,klopfen::V,pattappaa,klopfen
932,hauen::V,aqivaa,hauen
933,kleben::V,qaappoq,kleben
934,reiben::V,tagiarpaa,reiben
935,reiben::V,tangiarpaa,reiben
936,streichen::V,erlerpoq,streichen
937,schleifen::V,sequppaa,schleifen
938,schneiden::V,uullivoq,schneiden
939,schütteln::V,aalavoq,schütteln
940,schwenken::V,issarpoq,schwenken
941,füllen::V,immerpaa,füllen
942,einwickeln::V,immoqquserpaa,einwickeln
943,tragen::V,maqippaa,tragen
944,tragen::V,assartorpoq,tragen
945,schleppen::V,assartorpoq,schleppen
946,ziehen::V,kalippaa,ziehen
947,ziehen::V,kalissarpoq,ziehen
948,aufbewahren::V,toqqorpaa,aufbewahren
949,werfen::V,kuivaa,werfen
950,fangen::V,anguaa,fangen
951,verstecken::V,anngigaa,verstecken
952,teilen::V,agguut,teilen
953,teilen::V,agguusersorpaa,teilen
954,schicken::V,nassiuppaa,schicken
955,bringen::V,aggiuppaa,bringen
956,bringen::V,nassataraa,bringen
957,bekommen::V,tiguaa,bekommen
958,erhalten::V,tiguaa,erhalten
959,nehmen::V,pivoq,nehmen
960,nehmen::V,tiguaa,nehmen
961,bewahren::V,sukkunik simerserpaa,bewahren
962,verderben::V,asiutippaa,verderben
963,verderben::V,piuneerunnerit,verderben
964,zerbrechen::V,ukuvoq,zerbrechen
965,zerreißen::V,tisavaa,zerreißen
966,zerreißen::V,alittorpaa,zerreißen
967,zerstören::V,aserorpaa,zerstören
968,verbrennen::V,seerpoq,verbrennen
969,geben::V,pivoq,geben
970,versprechen::V,neriorsorpaa,versprechen
971,wünschen::V,kissaat,wünschen
972,loben::V,nersorpaa,loben
973,loben::V,nersornaat,loben
974,küssen::V,kunippaa,küssen
975,küssen::V,kunissorpaa,küssen
976,zudecken::V,majorpaa,zudecken
977,wecken::V,itersarpaa,wecken
978,zeigen::V,tikkuuppaa,zeigen
979,führen::V,tasissiuppaa,führen
980,führen::V,ilitsersorpaa,führen
981,führen::V,tasissersuuppaa,führen
982,lehren::V,ilinniartippaa,lehren
983,unterrichten::V,ajoqerpaa,unterrichten
984,unterrichten::V,ajoqersorpaa,unterrichten
985,unterrichten::V,ilinniartitsivoq,unterrichten
986,aufziehen::V,inororsarpaa,aufziehen
987,leiten::V,iluatsippaa,leiten
988,antreiben::V,ikusimmippaa,antreiben
989,einladen::V,qaaqquaa,einladen
990,einladen::V,qaasarpaa,einladen
991,vereinigen::V,taperserpaa,vereinigen
992,besuchen::V,tikeraarpaa,besuchen
993,treffen::V,aporappaa,treffen
994,sich versammeln::V,majorpoq,sich versammeln
995,spielen::V,pinnguarpoq,spielen
996,singen::V,erinarsorpoq,singen
997,tanzen::V,qitippoq,tanzen
998,sich trennen::V,immikkoortippaa,sich trennen
999,retten::V,annaappaa,retten
1000,schützen::V,eriagaa,schützen
1001,schützen::V,pineqartaalivaa,schützen
1002,schießen::V,aallaavaa,schießen
1003,schießen::V,piseriuppaa,schießen
1004,ärgern::V,ninngassarpaa,ärgern
1005,ärgern::V,ninngassaarpaa,ärgern
1006,schlagen::V,unatarpaa,schlagen
1007,treten::V,tukerpoq,treten
1008,stechen::V,iguppaa,stechen
1009,stechen::V,qasilippoq,stechen
1010,stoßen::V,ikuserpaa,stoßen
1011,stoßen::V,ikusimmippaa,stoßen
1012,stehlen::V,tillippaa,stehlen
1013,stören::V,akornuserpaa,stören
1014,verbergen::V,anngigaa,verbergen
1015,betrügen::V,peqquserluttuliorfigaa,betrügen
1016,töten::V,maappaa,töten
1017,töten::V,toquppaa,töten
1018,wohnen::V,najugaqarpoq,wohnen
1019,arbeiten::V,sulivoq,arbeiten
1020,sammeln::V,katersorpai,sammeln
1021,jagen::V,piniarpoq,jagen
1022,fischen::V,aalisarpoq,fischen
1023,anbinden::V,qilerut,anbinden
1024,anbinden::V,qilersorpaa,anbinden
1025,anbinden::V,ungerlatserpaa,anbinden
1026,füttern::V,nerlerpaa,füttern
1027,gießen::V,imerterpaa,gießen
1028,kochen::V,igavoq,kochen
1029,braten::V,siappaa,braten
1030,umrühren::V,qeerlerpaa,umrühren
1031,färben::V,misuppaa,färben
1032,reinigen::V,sanniarpaa,reinigen
1033,waschen::V,asappaa,waschen
1034,abwischen::V,saligarpaa,abwischen
1035,abwischen::V,saligartorpaa,abwischen
1036,fegen::V,sanngiarpaa,fegen
1037,baden::V,uffarpoq,baden
1038,sich waschen::V,uffarpoq,sich waschen
1039,ausziehen::V,annoraajarpaa,ausziehen
1040,anziehen::V,ativaa,anziehen
1041,anziehen::V,atitippaa,anziehen
1042,sich anziehen::V,atisalersorpoq,sich anziehen
1043,sagen::V,oqarpoq,sagen
1044,sprechen::V,oqaluttarpoq,sprechen
1045,reden::V,oqaluppoq,reden
1046,fragen::V,aperaa,fragen
1047,bitten::V,aperaa,bitten
1048,bitten::V,qinnuigaa,bitten
1049,erzählen::V,oqaluttuaraa,erzählen
1050,mitteilen::V,oqalualaarpoq,mitteilen
1051,rufen::V,qaaqquaa,rufen
1052,prahlen::V,oqqartuvoq,prahlen
1053,prahlen::V,oqallortuvoq,prahlen
1054,übersetzen::V,ikaarpoq,übersetzen
1055,übersetzen::V,nutserpaa,übersetzen
1056,denken::V,isumaqarpoq,denken
1057,glauben::V,upperaa,glauben
1058,glauben::V,isumaqarpoq,glauben
1059,erkennen::V,ilisaraa,erkennen
1060,verstehen::V,paasivaa,verstehen
1061,lernen::V,ilinniarpoq,lernen
1062,wissen::V,nalunngilaa,wissen
1063,sich erinnern an::V,eqqaavaa,sich erinnern an
1064,vergessen::V,puiorpaa,vergessen
1065,messen::V,ussersarpaa,messen
1066,zählen::V,kisitsivoq,zählen
1067,rechnen::V,kisitsivoq,rechnen
1068,lesen::V,atuarpoq,lesen
1069,malen::V,qalipappaa,malen
1070,schreiben::V,allappoq,schreiben
1071,kaufen::V,pisiaraa,kaufen
1072,verkaufen::V,akigaa,verkaufen
1073,bezahlen::V,akilerpaa,bezahlen
1074,beherrschen::V,inappaa,beherrschen
1075,ertragen::V,ernertaaraa,ertragen
1076,Nase::N,,Nase
1077,Schnurrbart::N,,Schnurrbart
1078,Fuß::N,,Fuß
1079,Schlaf::N,,Schlaf
1080,Strömung::N,,Strömung
1081,Moor::N,,Moor
1082,Wald::N,,Wald
1083,Anhöhe::N,,Anhöhe
1084,Gipfel::N,,Gipfel
1085,Quelle::N,,Quelle
1086,Festland::N,,Festland
1087,Kiefer[Baum]::N,,Kiefer
1088,Pferd::N,,Pferd
1089,Elch::N,,Elch
1090,Schwarm::N,,Schwarm
1091,Ente::N,,Ente
1092,Barsch::N,,Barsch
1093,Hecht::N,,Hecht
1094,Wurm::N,,Wurm
1095,Heu::N,,Heu
1096,Kummer::N,,Kummer
1097,Gespräch::N,,Gespräch
1098,Spiel::N,,Spiel
1099,Gesellschaft::N,,Gesellschaft
1100,Angelegenheit::N,,Angelegenheit
1101,Anzahl::N,,Anzahl
1102,Strich::N,,Strich
1103,Gegenstand::N,,Gegenstand
1104,Höhe::N,,Höhe
1105,Lagerfeuer::N,,Lagerfeuer
1106,Gang::N,,Gang
1107,Heim::N,,Heim
1108,Beutel::N,,Beutel
1109,Eimer::N,,Eimer
1110,Sack::N,,Sack
1111,Brei::N,,Brei
1112,Leder::N,,Leder
1113,Gott::N,,Gott
1114,Reichtum::N,,Reichtum
1115,Staat::N,,Staat
1116,Gewalt::N,,Gewalt
1117,Bogen[Waffe]::N,,Bogen
1118,Lüge::N,,Lüge
1119,Schaden::N,,Schaden
1120,April::N,,April
1121,frisch::A,,frisch
1122,lecker::A,,lecker
1123,sauer::A,,sauer
1124,bunt::A,,bunt
1125,teuer::A,,teuer
1126,geschickt::A,,geschickt
1127,nackt::A,,nackt
1128,ehemalig::A,,ehemalig
1129,bekannt::A,,bekannt
1130,anderer::A,,anderer
1131,zuerst::ADV,,zuerst
1132,niemals::ADV,,niemals
1133,von hier::ADV,,von hier
1134,dort::ADV,,dort
1135,oben::ADV,,oben
1136,hinauf::ADV,,hinauf
1137,nicht::ADV,,nicht
1138,ein wenig::ADV,,ein wenig
1139,so::ADV,,so
1140,nur::ADV,,nur
1141,vor::PRP,,vor
1142,hinter::PRP,,hinter
1143,unter::PRP,,unter
1144,durch::PRP,,durch
1145,neben::PRP,,neben
1146,zwischen::PRP,,zwischen
1147,wegen::PRP,,wegen
1148,alles::PRN,,alles
1149,aufgehen[Sonne]::V,,aufgehen
1150,strömen::V,,strömen
1151,fließen::V,,fließen
1152,faulen::V,,faulen
1153,verfaulen::V,,verfaulen
1154,verschwinden::V,,verschwinden
1155,lärmen::V,,lärmen
1156,klirren::V,,klirren
1157,rauschen::V,,rauschen
1158,klingen::V,,klingen
1159,müde werden::V,,müde werden
1160,krank werden::V,,krank werden
1161,krank sein::V,,krank sein
1162,umkommen::V,,umkommen
1163,sich rühren::V,,sich rühren
1164,sich erheben::V,,sich erheben
1165,hinfallen::V,,hinfallen
1166,kriechen::V,,kriechen
1167,gehen::V,,gehen
1168,abfahren::V,,abfahren
1169,erwarten::V,,erwarten
1170,lachen::V,,lachen
1171,anschauen::V,,anschauen
1172,probieren::V,,probieren
1173,zu sehen sein::V,,zu sehen sein
1174,vernehmen::V,,vernehmen
1175,können::V,,können
1176,gelingen::V,,gelingen
1177,geraten::V,,geraten
1178,ändern::V,,ändern
1179,drehen::V,,drehen
1180,schieben::V,,schieben
1181,rütteln::V,,rütteln
1182,schütten::V,,schütten
1183,packen::V,,packen
1184,hinzufügen::V,,hinzufügen
1185,wählen::V,,wählen
1186,auswählen::V,,auswählen
1187,behindern::V,,behindern
1188,beschädigen::V,,beschädigen
1189,reichen::V,,reichen
1190,schenken::V,,schenken
1191,wiegen::V,,wiegen
1192,lassen::V,,lassen
1193,verlassen::V,,verlassen
1194,bewachen::V,,bewachen
1195,verteidigen::V,,verteidigen
1196,sich schlagen::V,,sich schlagen
1197,siegen::V,,siegen
1198,belästigen::V,,belästigen
1199,täuschen::V,,täuschen
1200,pflücken::V,,pflücken
1201,fassen::V,,fassen
1202,hüten::V,,hüten
1203,treiben::V,,treiben
1204,melken::V,,melken
1205,hacken::V,,hacken
1206,reifen::V,,reifen
1207,zubereiten::V,,zubereiten
1208,backen::V,,backen
1209,stricken::V,,stricken
1210,nähen::V,,nähen
1211,spülen::V,,spülen
1212,kehren::V,,kehren
1213,kämmen::V,,kämmen
1214,schmücken::V,,schmücken
1215,sich unterhalten::V,,sich unterhalten
1216,nennen::V,,nennen
1217,bemerken::V,,bemerken
1218,begreifen::V,,begreifen
1219,zeichnen::V,,zeichnen
1220,besitzen::V,,besitzen
1221,zahlen::V,,zahlen
