,Concept_ID,ar,ka
719,schlecht::A,سيء,უხეირო
720,richtig::A,صحيح,ნამდვილი
721,schlimm::A,خبيث,ცუდი
722,wahr::A,حق,სწორი
723,wahr::A,حق,ჭეშმარიტი
724,alt::A,قديم,ძველი
725,neu::A,جديد,ახალი
726,ehemalig::A,سابق,ყოფილი
727,alt[Lebewesen]::A,مسن,ბებერი
728,jung::A,شاب,ნორჩი
729,jung::A,شاب,ახალგაზრდა
730,jung::A,صغير,ნორჩი
731,jung::A,صغير,ახალგაზრდა
732,arm::A,فقير,ღარიბი
733,reich::A,غني,მდიდარი
734,bekannt::A,معلوم,ცნობილი
735,berühmt::A,مشهور,გამოჩენილი
736,fremd::A,أجنبي,უცხო
737,fremd::A,أجنبي,გარეშე
738,verschieden::A,مختلف,სხვაგვარი
739,nah::A,قريب,ახლო
740,fern::A,بعيد,შორი
741,fern::A,بعيد,შორეული
742,linker::A,يسار,მარცხენა
743,rechter::A,يمين,მარჯვენა
744,anderer::A,آخر,სხვა
745,erster::A,أول,პირველი
746,zweiter::A,ثان,მეორე
747,dritter::A,ثالث,მესამე
748,letzter::A,أخير,ბოლო
749,letzter::A,أخير,უკანასკნელი
750,allein::ADV,وحده,მარტო
751,auf einmal::ADV,بالمرة,ერთდროულად
752,zusammen::ADV,معا,ერთად
753,lange::ADV,مدة طويلة,დიდხანს
754,plötzlich::ADV,فجأة,მოულოდნელად
755,sofort::ADV,حالا,ახლავე
756,sofort::ADV,فورا,ახლავე
757,später::ADV,فيما بعد,მოგვიანებით
758,jetzt::ADV,الآن,ახლა
759,jetzt::ADV,حاليا,ახლა
760,heute::ADV,اليوم,დღეს
761,morgen::ADV,غدا,ხვალ
762,bald::ADV,قريبا,მალე
763,dann::ADV,ثم,მერე
764,gestern::ADV,أمس,გუშინ
765,gestern::ADV,البارحة,გუშინ
766,einst::ADV,قديما,ოდესღაც
767,damals::ADV,حينئذ,მაშინ
768,danach::ADV,ثم,მერმე
769,danach::ADV,ثم,შემდეგ
770,danach::ADV,بعد ذلك,მერმე
771,danach::ADV,بعد ذلك,შემდეგ
772,vorher::ADV,من قبل,ადრე
773,vorher::ADV,من قبل,წინათ
774,vorher::ADV,قبل ذلك,ადრე
775,vorher::ADV,قبل ذلك,წინათ
776,zuerst::ADV,أولا,ჯერ
777,einmal::ADV,مرة,ერთხელ
778,manchmal::ADV,أحيانا,ხან
779,manchmal::ADV,أحيانا,ზოგჯერ
780,oft::ADV,كثيرا,ხშირად
781,immer::ADV,دائما,მუდამ
782,immer::ADV,دائما,ყოველთვის
783,niemals::ADV,لا أبدا,არასდროს
784,hier::ADV,هنا,აქ
785,hierhin::ADV,إلى هنا,აქეთ
786,von hier::ADV,من هنا,აქედან
787,dort::ADV,هناك,იქ
788,dorthin::ADV,إلى هناك,იქით
789,geradeaus::ADV,إلى الأمام,პირდაპირ
790,vorwärts::ADV,إلى الأمام,წინ
791,rückwärts::ADV,إلى الوراء,უკან
792,zurück::ADV,عودا,უკანვე
793,zurück::ADV,إلى الخلف,უკანვე
794,unten::ADV,تحت,დაბლა
795,unten::ADV,تحت,ქვევით
796,unten::ADV,في الأسفل,დაბლა
797,unten::ADV,في الأسفل,ქვევით
798,hinab::ADV,إلى تحت,ძირს
799,oben::ADV,فوق,ზემოთ
800,oben::ADV,في الأعلى,ზემოთ
801,hinauf::ADV,إلى فوق,ზევით
802,hinauf::ADV,إلى الأعلى,ზევით
803,überall::ADV,في كل مكان,ყველგან
804,nicht::ADV,لا,არ
805,nicht::ADV,لم,არ
806,ein wenig::ADV,قليلا,ცოტა
807,kaum::ADV,كاد لا,ძლივს
808,sehr::ADV,جدا,მეტად
809,sehr::ADV,جدا,ძალიან
810,sehr::ADV,كثيرا,მეტად
811,sehr::ADV,كثيرا,ძალიან
812,so::ADV,كذا,ისე
813,so::ADV,كذلك,ისე
814,noch::ADV,ما زال,ჯერ
815,nur::ADV,فقط,მხოლოდ
816,schon::ADV,قد,უკვე
817,wieder::ADV,من جديد,ისევ
818,wieder::ADV,من جديد,კიდევ
819,wieder::ADV,مرة أخرى,ისევ
820,wieder::ADV,مرة أخرى,კიდევ
821,vergebens::ADV,عبثا,ამაოდ
822,vergebens::ADV,عبثا,ტყუილად
823,vor::PRP,أمام,წინ
824,hinter::PRP,خلف,უკან
825,hinter::PRP,خلف,მიღმა
826,hinter::PRP,وراء,უკან
827,hinter::PRP,وراء,მიღმა
828,unter::PRP,تحت,ქვეშ
829,unter::PRP,تحت,ქვევით
830,durch::PRP,عبر,გავლით
831,durch::PRP,خلال,გავლით
832,neben::PRP,جنب,გვერდით
833,neben::PRP,بجانب,გვერდით
834,zwischen::PRP,بين,შუა
835,zwischen::PRP,بين,შორის
836,wegen::PRP,بسبب,გამო
837,wegen::PRP,بسبب,შედეგად
838,dies::PRN,هذا,ეს
839,das::PRN,ذلك,ეგ
840,alles::PRN,الكل,ყველაფერი
841,ich::PRN,أنا,მე
842,du::PRN,أنت,შენ
843,er::PRN,هو,ის
844,er::PRN,هو,იგი
845,wir::PRN,نحن,ჩვენ
846,ihr::PRN,أنتم,თქვენ
847,ihr::PRN,أنتن,თქვენ
848,sie::PRN,هم,ისინი
849,sie::PRN,هن,ისინი
850,was::FPRN,ما,რა
851,wer::FPRN,من,ვინ
852,wo::FADV,أين,სად
853,wohin::FADV,إلى أين,საით
854,wie::FADV,كيف,როგორ
855,warum::FADV,لماذا,რაზე
856,warum::FADV,لماذا,რატომ
857,wieviel::FNUM,كم,რამდენი
858,eins::NUM,واحد,ერთი
859,zwei::NUM,اثنين,ორი
860,drei::NUM,ثلاثة,სამი
861,vier::NUM,أربعة,ოთხი
862,fünf::NUM,خمسة,ხუთი
863,sechs::NUM,ستة,ექვსი
864,sieben::NUM,سبعة,შვიდი
865,acht::NUM,ثمانية,რვა
866,neun::NUM,تسعة,ცხრა
867,zehn::NUM,عشرة,ათი
868,elf::NUM,أحد عشر,თერთმეტი
869,zwölf::NUM,اثنا عشر,თორმეტი
870,zwanzig::NUM,عشرون,ოცი
871,dreißig::NUM,ثلاثون,ოცდაათი
872,vierzig::NUM,أربعون,ორმოცი
873,fünfzig::NUM,خمسون,ორმოცდაათი
874,sechzig::NUM,ستون,სამოცი
875,siebzig::NUM,سبعون,სამოცდაათი
876,achtzig::NUM,ثمانون,ოთხმოცი
877,neunzig::NUM,تسعون,ოთხმოცდაათი
878,hundert::NUM,مئة,ასი
879,tausend::NUM,ألف,ათასი
880,und::CNJ,و,და
881,oder::CNJ,أو,ან
882,stehen::V,وقف,დგას
883,sitzen::V,جلس,ზის
884,liegen::V,رقد,აწევს
885,hängen::V,تعلق,კიდია
886,werden::V,صار,გახდება
887,werden::V,أصبح,გახდება
888,passieren::V,حدث,მოხდება
889,beginnen::V,ابتدأ,იწყება
890,enden::V,انتهى,გათავდება
891,wechseln::V,تغير,იცვლება
892,aufgehen[Sonne]::V,شرق,ამოდის
893,untergehen[Sonne]::V,غرب,ჩადის
894,scheinen[Sonne]::V,أضاء,ანათებს
895,donnern::V,رعد,ქუხს
896,wehen::V,هب,ქრის
897,wehen::V,هب,დაუბერავს
898,strömen::V,جرى,იღვრება
899,fließen::V,سال,დის
900,fließen::V,سال,მიედინება
901,sich drehen::V,دار,ტრიალებს
902,schwanken::V,ترنح,ირხევა
903,schwingen::V,ترجح,ირხევა
904,fallen::V,سقط,დავარდება
905,brennen::V,احترق,იწვის
906,rauchen::V,دخن,ბოლავს
907,rauchen::V,دخن,აბოლებს
908,regnen::V,أمطر,წვიმს
909,gefrieren::V,تجمد,იყინება
910,tauen::V,ذاب,დნება
911,schmelzen::V,ذاب,დნება
912,trocknen::V,نشف,გაშრება
913,sieden::V,غلى,დუღს
914,faulen::V,فسد,ლპება
915,verfaulen::V,تعفن,ლპება
916,reißen::V,انقطع,დაიხევა
917,versinken::V,غرق,ეფლობა
918,versinken::V,غرق,ჩაიძირება
919,vergehen::V,مضى,გადის
920,erscheinen::V,لاح,გამოჩნდება
921,erscheinen::V,ظهر,გამოჩნდება
922,verschwinden::V,غاب,გააქრება
923,verschwinden::V,غاب,დაიკარგება
924,sinken::V,هبط,დაიწევს
925,abnehmen::V,نقص,შემცირდება
926,zunehmen::V,ازداد,გასუქდება
927,steigen::V,صعد,მოიმატებს
928,steigen::V,ارتفع,მოიმატებს
929,wachsen::V,نما,იზრდება
930,wachsen::V,نما,მრავლდება
931,wachsen::V,نبت,იზრდება
932,wachsen::V,نبت,მრავლდება
933,glänzen::V,لمع,ბრწყინავს
934,funkeln::V,تلألأ,კაშკაშებს
935,lärmen::V,ضج,ხმაურობს
936,lärmen::V,صخب,ხმაურობს
937,läuten::V,قرع,დარეკავს
938,klingeln::V,دق,დარეკავს
939,klirren::V,قعقع,დააწკარუნებს
940,brausen::V,عج,ბობოქრობს
941,rauschen::V,حف,შრიალებს
942,klingen::V,رن,ხმას გამოსცემს
943,bellen::V,نبح,უყეფს
944,heulen::V,عوى,ღმუის
945,blasen::V,نفخ,დაუბერავს
946,pfeifen::V,صفر,უსტვენს
947,schreien::V,صرخ,ყვირის
948,stöhnen::V,أن,კვნესის
949,zittern::V,ارتعش,აძაგძაგებს
950,leben::V,عاش,ცოცხლობს
951,geboren werden::V,ولد,იშვება
952,geboren werden::V,ولد,იბადება
953,atmen::V,تنفس,სუნთქავს
954,trinken::V,شرب,სვამს
955,trinken::V,شرب,დალევს
956,essen::V,أكل,შეჭამს
957,schlucken::V,جرع,ყლაპავს
958,müde werden::V,تعب,დაიქანცება
959,einschlafen::V,نام,დაიძინებს
960,schlafen::V,نام,სძინავს
961,aufwachen::V,استيقظ,გაიღვიძებს
962,aufstehen::V,قام,ადგება
963,sich erholen::V,استجم,დაისვენებს
964,krank werden::V,مرض,ავად გახდება
965,krank sein::V,مرض,ავადმყოფობს
966,schmerzen::V,آلم,სტკივა
967,husten::V,كح,ახველებს
968,husten::V,سعل,ახველებს
969,genesen::V,نقه,მორჩება
970,sterben::V,مات,კვდება
971,umkommen::V,هلك,დაიღუპება
972,sich bewegen::V,تحرك,იძვრის
973,sich bewegen::V,تحرك,მოძრაობს
974,sich rühren::V,تحرك,გაინძრევა
975,sich erheben::V,قام,ადგება
976,sich setzen::V,جلس,დაჯდება
977,hinfallen::V,وقع,დაეცემა
978,laufen::V,مشى,დადის
979,schreiten::V,خطا,აბიჯებს
980,spazierengehen::V,تنزه,დასეირნობს
981,eilen::V,عجل,მიიჩქარის
982,sich beeilen::V,استعجل,აჩქარდება
983,sausen::V,أسرع,მიქრის
984,rennen::V,عدا,დარბის
985,rennen::V,ركض,დარბის
986,springen::V,قفز,ხტის
987,klettern::V,تسلق,ძვრება
988,schaukeln::V,تأرجح,ქანაობს
989,kriechen::V,دب,დაბობღავს
990,kriechen::V,زحف,დაბობღავს
991,schwimmen::V,سبح,ცურავს
992,tauchen::V,غطس,ჩაიძირება
993,rudern::V,جذف,ნიჩაბს უსვამს
994,fahren::V,ركب,დადის
995,fahren::V,ركب,მგზავრობს
996,fahren::V,سافر,დადის
997,fahren::V,سافر,მგზავრობს
998,fliegen::V,طار,იფრენს
999,fliegen::V,طار,გაფრინდება
1000,gehen::V,سار,მიდის
1001,gehen::V,ذهب,მიდის
1002,weggehen::V,ذهب,წამოდის
1003,weggehen::V,انصرف,წამოდის
1004,abfahren::V,رحل,მიემგზავრება
1005,anhalten::V,توقف,ჩერდება
1006,hineingehen::V,دخل,შედის
1007,eintreten::V,دخل,შედის
1008,kommen::V,أتى,მოდის
1009,kommen::V,جاء,მოდის
1010,ankommen::V,وصل,ჩადის
1011,zurückkommen::V,عاد,დაბრუნდება
1012,zurückkommen::V,رجع,დაბრუნდება
1013,bleiben::V,مكث,დარჩება
1014,warten::V,انتظر,ელოდება
1015,erwarten::V,ترقب,ელის
1016,erwarten::V,ترقب,დაიცდის
1017,erwarten::V,انتظر,ელის
1018,erwarten::V,انتظر,დაიცდის
1019,suchen::V,بحث,ეძებს
1020,suchen::V,بحث,მოძებნის
1021,finden::V,وجد,მიაგნებს
1022,finden::V,وجد,გამოძებნის
1023,versuchen::V,حاول,ცდის
1024,versuchen::V,حاول,ცდილობს
1025,vorbereiten::V,أعد,მოამზადებს
1026,vorbereiten::V,حضر,მოამზადებს
1027,lieben::V,أحب,უყვარს
1028,mögen::V,أحب,ეტრფის
1029,lachen::V,ضحك,იცინის
1030,rühren::V,أثر,გულს აუჩუყებს
1031,weinen::V,بكى,ტირის
1032,schimpfen::V,سب,შეიგინება
1033,schimpfen::V,شتم,შეიგინება
1034,sich ärgern::V,زعل,გაბრაზობს
1035,sich fürchten::V,هاب,შიშობს
1036,fürchten::V,خاف,ფრთხილობს
1037,fürchten::V,خشي,ფრთხილობს
1038,fliehen::V,هرب,გაიქცევა
1039,flüchten::V,فر,გაიქცევა
1040,sehen::V,رأى,ხედავს
1041,anschauen::V,نظر,ნახავს
1042,ansehen::V,نظر,უყურებს
1043,hören::V,سمع,ისმენს
1044,zuhören::V,أصغى,მოისმენს
1045,probieren::V,ذاق,გასინჯავს
1046,riechen::V,شم,ყნოსავს
1047,riechen::V,استنشق,ყნოსავს
1048,fühlen::V,شعر,გრძნობს
1049,scheinen::V,ظهر,ეჩვენება
1050,zu sehen sein::V,ظهر,მოჩანს
1051,vernehmen::V,سمع,გაიგებს
1052,frieren::V,بردان,იყინება
1053,tun::V,فعل,აკეთებს
1054,können::V,قدر,შეიძლება
1055,können::V,استطاع,შეიძლება
1056,wollen::V,شاء,უნდა
1057,wollen::V,أراد,უნდა
1058,anfangen::V,بدأ,დაიწყებს
1059,beenden::V,أنهى,ამთავრებს
1060,aufhören::V,توقف,შეწყვეტს
1061,aufhören::V,انقطع,შეწყვეტს
1062,gelingen::V,نجح,მოახერხებს
1063,geraten::V,طلع,გამოდის
1064,öffnen::V,فتح,გახსნის
1065,schließen::V,أغلق,ხურავს
1066,schließen::V,أغلق,დაკეტავს
1067,stellen::V,وضع,დადგამს
1068,stellen::V,أقام,დადგამს
1069,setzen::V,أجلس,დასვამს
1070,legen::V,وضع,დადებს
1071,berühren::V,مس,შეახებს
1072,berühren::V,مس,მიაკარებს
1073,berühren::V,لمس,შეახებს
1074,berühren::V,لمس,მიაკარებს
1075,verbinden::V,ربط,შეაერთებს
1076,verbinden::V,وصل,შეაერთებს
1077,bedecken::V,غطى,გადააფარებს
1078,aufhängen::V,علق,დაკიდებს
1079,anzünden::V,أوقد,დაანთებს
1080,anzünden::V,أوقد,მოუკიდებს
1081,aufheben::V,لقط,აიღებს
1082,aufheben::V,لقط,აიყვანს
1083,zurücklassen::V,ترك,დატოვებს
1084,verlieren::V,فقد,დაკარგავს
1085,fallen lassen::V,أسقط,გაუვარდება
1086,machen::V,فعل,გააკეთებს
1087,machen::V,فعل,გამოიწვევს
1088,herstellen::V,صنع,დაამზადებს
1089,herstellen::V,أنتج,დაამზადებს
1090,bauen::V,بنى,ააშენებს
1091,bauen::V,شيد,ააშენებს
1092,reparieren::V,صلح,შეაკეთებს
1093,reparieren::V,صلح,გაარემონტებს
1094,verbessern::V,صحح,გამოაკეთებს
1095,verbessern::V,صحح,გააუმჯობესებს
1096,ändern::V,غير,შეცვლის
1097,graben::V,حفر,თხრის
1098,beugen::V,ثنى,ხრის
1099,beugen::V,أحنى,ხრის
1100,biegen::V,لوى,გაღუნავს
1101,drehen::V,أدار,ატრიალებს
1102,drehen::V,دور,ატრიალებს
1103,wenden::V,قلب,მოაბრუნებს
1104,umdrehen::V,قلب,შეატრიალებს
1105,heben::V,رفع,ასწევს
1106,hochheben::V,رفع,აიყვანს
1107,ergreifen::V,مسك,სტაცებს
1108,halten::V,مسك,უჭირავს
1109,drücken::V,ضغط,დააწვება
1110,schieben::V,حرك,მისწევს
1111,kratzen::V,خدش,მოფხანს
1112,lecken::V,لعق,ლოკავს
1113,beißen::V,عض,უკბენს
1114,abreißen::V,قلع,გლეჯს
1115,abreißen::V,قلع,მოწყვეტს
1116,abschneiden::V,قطع,გაჭრის
1117,binden::V,ربط,შეკრავს
1118,binden::V,ربط,გადააბამს
1119,stecken::V,دس,ჩაასობს
1120,brechen::V,كسر,მოიტეხს
1121,klopfen::V,طرق,აკაკუნებს
1122,hauen::V,ضرب,ლეწავს
1123,kleben::V,ألصق,წებავს
1124,kleben::V,ألصق,დააწებებს
1125,reiben::V,حك,დაზელს
1126,streichen::V,نشر,უსვამს
1127,schleifen::V,سن,ლესავს
1128,schneiden::V,قطع,გაჭრის
1129,rütteln::V,رج,არხევს
1130,schütteln::V,هز,არყევს
1131,schütteln::V,هز,ანძრევს
1132,schwenken::V,لوح,აქნევს
1133,schütten::V,صب,ღვრის
1134,schütten::V,صب,დააქცევს
1135,füllen::V,ملأ,გაავსებს
1136,einwickeln::V,لف,შეახვევს
1137,tragen::V,حمل,მიიტანს
1138,schleppen::V,سحب,მიათრევს
1139,ziehen::V,سحب,წევს
1140,ziehen::V,سحب,ათრევს
1141,aufbewahren::V,حفظ,შეინახავს
1142,werfen::V,رمى,ისვრის
1143,werfen::V,ألقى,ისვრის
1144,fangen::V,التقط,დაიჭერს
1145,packen::V,مسك,სტაცებს
1146,verstecken::V,خبأ,მალავს
1147,teilen::V,قسم,დაყოფს
1148,schicken::V,بعث,გაგზავნის
1149,schicken::V,أرسل,გაგზავნის
1150,bringen::V,جلب,მოიტანს
1151,hinzufügen::V,أضاف,დაამატებს
1152,bekommen::V,حصل,ამოიღებს
1153,erhalten::V,استلم,იღებს
1154,nehmen::V,أخذ,აიღებს
1155,wählen::V,اختار,გადაარჩევს
1156,auswählen::V,انتقى,ამოარჩევს
1157,bewahren::V,حافظ,ინარჩუნებს
1158,behindern::V,عاق,აბრკოლებს
1159,behindern::V,عاق,გააძნელებს
1160,verderben::V,أفسد,გააფუჭებს
1161,beschädigen::V,أضر,დააზიანებს
1162,zerbrechen::V,كسر,დაამტვრევს
1163,zerreißen::V,مزق,გახევს
1164,zerstören::V,دمر,მოსპობს
1165,zerstören::V,دمر,დაანგრევს
1166,verbrennen::V,حرق,დაწვავს
1167,geben::V,أعطى,აძლევს
1168,reichen::V,ناول,მიაწოდებს
1169,schenken::V,وهب,აჩუქებს
1170,versprechen::V,وعد,აღუთქვამს
1171,wünschen::V,تمنى,უსურვებს
1172,loben::V,مدح,აქებს
1173,loben::V,مدح,ამკობს
1174,küssen::V,قبل,აკოცებს
1175,wiegen::V,هدهد,არხევს
1176,zudecken::V,غطى,გადახურავს
1177,wecken::V,أيقظ,გააღვიძებს
1178,zeigen::V,أرى,დაანახვებს
1179,führen::V,دل,მიჰყავს
1180,lehren::V,علم,ასწავლის
1181,unterrichten::V,علم,ასწავლის
1182,aufziehen::V,ربى,აღზრდის
1183,leiten::V,دل,აწარმოებს
1184,leiten::V,دل,ხელმძღვანელობს
1185,leiten::V,أدار,აწარმოებს
1186,leiten::V,أدار,ხელმძღვანელობს
1187,antreiben::V,حث,დააჩქარებს
1188,lassen::V,حدا,ა--ინებს
1189,einladen::V,دعا,მოიპატიჟებს
1190,vereinigen::V,وحد,შეაერთებს
1191,besuchen::V,زار,სანახავად მიდის
1192,treffen::V,قابل,შეხვდება
1193,sich versammeln::V,اجتمع,შეიკრიბება
1194,spielen::V,لعب,ეთამაშება
1195,singen::V,غنى,მღერის
1196,tanzen::V,رقص,ცეკვავს
1197,sich trennen::V,افترق,მოშორდება
1198,verlassen::V,ترك,მიატოვებს
1199,retten::V,نجى,იხსნის
1200,retten::V,نجى,გადაარჩენს
1201,retten::V,أنقذ,იხსნის
1202,retten::V,أنقذ,გადაარჩენს
1203,bewachen::V,حرس,დარაჯობს
1204,bewachen::V,حرس,უთვალთვალებს
1205,schützen::V,حمى,დაიფარავს
1206,verteidigen::V,دافع,დაიცავს
1207,sich schlagen::V,تضارب,იჩხუბებს
1208,schießen::V,أطلق,ისვრის
1209,siegen::V,انتصر,გაიმარჯვებს
1210,ärgern::V,أزعل,აჯავრებს
1211,schlagen::V,ضرب,ცემს
1212,treten::V,رفس,პანღურს ამოჰკრავს
1213,stechen::V,شك,სჩხვლეტს
1214,stoßen::V,دفع,დაეჯახება
1215,stehlen::V,سرق,ქურდობს
1216,stehlen::V,سرق,მოიპარავს
1217,stören::V,ضايق,შეაწუხებს
1218,belästigen::V,أزعج,მობეზრდება
1219,verbergen::V,كتم,დამალავს
1220,täuschen::V,خدع,შეცდებს
1221,betrügen::V,غش,მოატყუებს
1222,töten::V,قتل,მოკლავს
1223,wohnen::V,سكن,ცხოვრობს
1224,wohnen::V,سكن,ბინადრობს
1225,arbeiten::V,عمل,მუშაობს
1226,arbeiten::V,اشتغل,მუშაობს
1227,sammeln::V,جمع,შეკრებს
1228,pflücken::V,جنى,კრეფს
1229,pflücken::V,قطف,კრეფს
1230,jagen::V,صاد,ნადირობს
1231,fischen::V,اصطاد,თევზაობს
1232,fassen::V,قبض,დააჭერს
1233,hüten::V,رعى,მწყემსავს
1234,treiben::V,ساق,მიერეკება
1235,anbinden::V,ربط,მიაბამს
1236,füttern::V,علف,აჭმევს
1237,melken::V,حلب,წველის
1238,hacken::V,فرم,კეპავს
1239,gießen::V,سقى,რწყავს
1240,reifen::V,نضج,მწიფდება
1241,zubereiten::V,حضر,მოამზადებს
1242,kochen::V,طبخ,მოხარშავს
1243,backen::V,خبز,გამოაცხობს
1244,braten::V,قلى,შეწვავს
1245,braten::V,حمر,შეწვავს
1246,umrühren::V,قلب,შეურევს
1247,umrühren::V,قلب,გათქვეფს
1248,stricken::V,حاك,ქსოვს
1249,nähen::V,خاط,გაკერავს
1250,färben::V,صبغ,შეღებავს
1251,färben::V,لون,შეღებავს
1252,reinigen::V,نظف,გაწმენდს
1253,reinigen::V,نظف,გასუფთავებს
1254,waschen::V,غسل,გარეცხავს
1255,abwischen::V,مسح,წაშლის
1256,spülen::V,شطف,გაავლებს
1257,fegen::V,كنس,დაბლანდავს
1258,kehren::V,كنس,დაგვის
1259,baden::V,استحم,ბანაობს
1260,sich waschen::V,اغتسل,იბანება
1261,ausziehen::V,خلع,გაიხდის
1262,anziehen::V,لبس,ჩაიცვამს
1263,sich anziehen::V,اكتسى,ჩაიცვამს
1264,kämmen::V,مشط,დავარცხნის
1265,schmücken::V,زين,მორთავს
1266,sagen::V,قال,იტყვის
1267,sprechen::V,تكلم,ლაპარაკობს
1268,reden::V,تكلم,საუბრობს
1269,sich unterhalten::V,تحادث,ბაასობს
1270,sich unterhalten::V,تحادث,მუსაიფობს
1271,fragen::V,سأل,ჰკითხავს
1272,bitten::V,رجا,სთხოვს
1273,erzählen::V,حكي,მოუთხრობს
1274,mitteilen::V,بلغ,აუწყებს
1275,mitteilen::V,بلغ,აცნობებს
1276,nennen::V,سمى,უწოდებს
1277,rufen::V,نادى,დაუძახებს
1278,prahlen::V,فشر,ტრაბახობს
1279,prahlen::V,تفاخر,ტრაბახობს
1280,übersetzen::V,ترجم,გადათარგმნის
1281,denken::V,فكر,ფიქრობს
1282,denken::V,فكر,აზროვნებს
1283,glauben::V,اعتقد,სჯერა
1284,bemerken::V,لاحظ,შენიშვნავს
1285,erkennen::V,عرف,გამოიცნობს
1286,begreifen::V,فهم,გაიგებს
1287,begreifen::V,أدرك,გაიგებს
1288,verstehen::V,فهم,გაიგონებს
1289,lernen::V,درس,ისწავლის
1290,wissen::V,علم,ეცოდინება
1291,sich erinnern an::V,تذكر,მოიგონებს
1292,sich erinnern an::V,تذكر,გაიხსენებს
1293,vergessen::V,نسي,ივიწყებს
1294,messen::V,قاس,ზომავს
1295,zählen::V,عد,ითვლის
1296,zählen::V,أحصى,ითვლის
1297,rechnen::V,حسب,გაიანგარიშებს
1298,lesen::V,قرأ,კითხულობს
1299,malen::V,صور,ხატავს
1300,zeichnen::V,رسم,ხაზავს
1301,schreiben::V,كتب,დაწერს
1302,besitzen::V,حاز,ექნება
1303,besitzen::V,ملك,ექნება
1304,kaufen::V,اشترى,ყიდულობს
1305,verkaufen::V,باع,გაყიდის
1306,bezahlen::V,دفع,გადაიხდის
1307,zahlen::V,سدد,გადაიხდის
1308,beherrschen::V,حكم,ფლობს
1309,ertragen::V,أطاق,მოითმენს
1310,ertragen::V,تحمل,მოითმენს
