,Concept_ID,vep,hi
243,Nest::N,peza,घोंसला
244,Bau::N,uru,बिल
245,Bau::N,uru,माँद
246,Tier::N,živat,पशु
247,Tier::N,živat,जानवर
248,Herde::N,kogo,गल्ला
249,Kuh::N,lehm,गौ
250,Kuh::N,lehm,गाय
251,Bulle::N,härg,साँड़
252,Pferd::N,hebo,अश्व
253,Pferd::N,hebo,घोड़ा
254,Schaf::N,lambaz,भेड़
255,Schwein::N,siga,शूकर
256,Hund::N,koir,श्वान
257,Hund::N,koir,कुत्ता
258,Katze::N,kaži,बिल्ली
259,Bär::N,kondi,रीछ
260,Bär::N,kondi,भालू
261,Eichhörnchen::N,orav,गिलहरी
262,Elch::N,hirb',एल्क
263,Fuchs::N,reboi,लोमड़ी
264,Hase::N,jäniš,खरहा
265,Hase::N,jäniš,ख़रगोश
266,Maus::N,hir',मूष
267,Maus::N,hir',चूहा
268,Wolf::N,händikaz,वृक
269,Wolf::N,händikaz,भेड़िया
270,Vogel::N,lind,पक्षी
271,Vogel::N,lind,चिड़िया
272,Schwarm::N,parveh,झुंड
273,Huhn::N,kana,मुर्ग़ी
274,Hahn::N,kukoi,मुर्ग़ा
275,Gans::N,hanh',हंस
276,Gans::N,hanh',हंसिनी
277,Adler::N,orl,उक़ाब
278,Ente::N,sorz,बतख़
279,Ente::N,sorz,बत्तक
280,Eule::N,hir'pulo,उल्लू
281,Kranich::N,kurg,सारस
282,Kranich::N,kurg,क्रौंंच
283,Krähe::N,variš,काक
284,Kuckuck::N,kägi,कोयल
285,Kuckuck::N,kägi,कोकिल
286,Schwan::N,joucen,हंस
287,Schwan::N,joucen,मराल
288,Fisch::N,kala,मछली
289,Fisch::N,kala,मत्स्य
290,Barsch::N,ahven,पर्च
291,Hecht::N,haug',पाइक
292,Schlange[Tier]::N,kü,सर्प
293,Schlange[Tier]::N,mado,सर्प
294,Wurm::N,mado,कृमि
295,Wurm::N,mado,कीड़ा
296,Spinne::N,hämähouk,लूता
297,Spinne::N,hämähouk,मकड़ी
298,Ameise::N,murahaine,चींटी
299,Laus::N,täi,जूँ
300,Mücke::N,säs'k,डाँस
301,Fliege::N,kärbhaine,मक्खी
302,Fliege::N,kärbhaine,मक्षिका
303,Schmetterling::N,lipkaine,तितली
304,Beere::N,marj,बेरी
305,Apfel::N,jablok,सेब
306,Pilz::N,sen',खुंबी
307,Pilz::N,babuk,खुंबी
308,Zwiebel::N,lauk,प्याज़
309,Saat::N,semned,बीज
310,Korn::N,jüvä,दाना
311,Korn::N,vill',दाना
312,Heu::N,hein,मूखी घास
313,Schale::N,kor',बकला
314,Schale::N,kor',छिलका
315,Grube::N,kop,गड्ढा
316,Falle::N,rida,जाल
317,Falle::N,rida,फँदा
318,Schlinge::N,rihm,फँदा
319,Spur::N,jäl'g,सुराग़
320,Spur::N,jäl'g,पद-चिह्न
321,Asche::N,tuhk,राख
322,Dreck::N,redu,मैल
323,Dreck::N,redu,गंदगी
324,Dreck::N,pačak,मैल
325,Dreck::N,pačak,गंदगी
326,Eisen::N,raud,लोहा
327,Gold::N,kuld,सोना
328,Gold::N,kuld,स्वर्ण
329,Silber::N,hobed,रजत
330,Silber::N,hobed,चाँदी
331,Kohle::N,hil',कोयला
332,Glas::N,stökol,काँच
333,Lehm::N,savi,चिकनी मिट्टी
334,Sand::N,lete,रेत
335,Sand::N,lete,बालू
336,Mensch::N,mez',मानव
337,Mensch::N,mez',इनसान
338,Mensch::N,mez',मनुष्य
339,Mensch::N,ristit,मानव
340,Mensch::N,ristit,इनसान
341,Mensch::N,ristit,मनुष्य
342,Mann::N,mez',आदमी
343,Mann::N,mez',पुरुष
344,Frau::N,naine,औरत
345,Frau::N,naine,महिला
346,Frau::N,naine,स्त्री
347,Kind::N,laps',बाल
348,Kind::N,laps',बच्चा
349,Junge::N,poig,लड़का
350,Junge::N,prihaine,लड़का
351,Mädchen::N,neičukaine,लड़की
352,Mädchen::N,neičukaine,कुमारी
353,Familie::N,kanz,परिवार
354,Familie::N,pereh,परिवार
355,Großvater::N,ded,दादा
356,Großmutter::N,bab,नानी
357,Eltern::N,vanhembad,माँ-बाप
358,Eltern::N,vanhembad,माता-पिता
359,Eltern::N,kazvatajad,माँ-बाप
360,Eltern::N,kazvatajad,माता-पिता
361,Vater::N,tat,बाप
362,Vater::N,tat,पिता
363,Mutter::N,mam,माँ
364,Mutter::N,mam,माता
365,Sohn::N,poig,बेटा
366,Sohn::N,poig,पुत्र
367,Tochter::N,tütär,बेटी
368,Tochter::N,tütär,पुत्री
369,Bruder::N,veik,भाई
370,Bruder::N,veik,भ्राता
371,Bruder::N,vell',भाई
372,Bruder::N,vell',भ्राता
373,Schwester::N,čiža,बहन
374,Schwester::N,čiža,भगिनी
375,Schwester::N,sizar,बहन
376,Schwester::N,sizar,भगिनी
377,Onkel::N,däd',ताऊ
378,Onkel::N,däd',काका
379,Tante::N,tädi,बूआ
380,Tante::N,tädi,फूफी
381,Tante::N,tädi,ख़ाला
382,Ehemann::N,mužik,पति
383,Ehemann::N,mužik,शौहर
384,Ehefrau::N,ak,बीवी
385,Freude::N,ilo,आनंद
386,Freude::N,ilo,प्रसन्नता
387,Freude::N,ihastuz,आनंद
388,Freude::N,ihastuz,प्रसन्नता
389,Gelächter::N,nagr,हँसी
390,Gelächter::N,nagr,क़हक़हा
391,Glück::N,oza,आनंद
392,Glück::N,oza,ख़ुशी
393,Kummer::N,gor'a,शोक
394,Kummer::N,gor'a,दुःख
395,Wunsch::N,taht,इच्छा
396,Wunsch::N,taht,अभिलाषा
397,Lust::N,himo,चाह
398,Lust::N,himo,कामना
399,Geist::N,heng,जान
400,Geist::N,heng,प्राण
401,Gedanke::N,meletuz,विचार
402,Gedächtnis::N,mušt,याददाश्त
403,Gedächtnis::N,mušt,स्मरण-शक्ति
404,Verstand::N,mel',समझ
405,Verstand::N,mel',अक़्ल
406,Verstand::N,mel',बुद्धि
407,Sinn::N,jüvä,अर्थ
408,Grund::N,sü,वजह
409,Grund::N,sü,कारण
410,Wahrheit::N,tozi,सत्य
411,Wahrheit::N,tozi,सच्चाई
412,Gespräch::N,lodu,चर्चा
413,Gespräch::N,lodu,वार्ता
414,Gespräch::N,lodu,बात-चीत
415,Gespräch::N,pagin,चर्चा
416,Gespräch::N,pagin,वार्ता
417,Gespräch::N,pagin,बात-चीत
418,Märchen::N,sarn,क़िस्सा
419,Erzählung::N,sanutez,कथा
420,Erzählung::N,sanutez,कहानी
421,Nachricht::N,tedotuz,सूचना
422,Nachricht::N,tedotuz,समाचार
423,Neuigkeit::N,uzištuz,ख़बर
424,Neuigkeit::N,uzištuz,समाचार
425,Name::N,nimi,नाम
426,Rätsel::N,ozoitez,पहेली
427,Rede::N,pagin,वचन
428,Rede::N,pagin,भाषण
429,Rede::N,sanad,वचन
430,Rede::N,sanad,भाषण
431,Sprache::N,kel',भाषा
432,Sprache::N,kel',ज़बान
433,Stimme::N,än',स्वर
434,Stimme::N,än',आवाज़
435,Wort::N,sana,शब्द
436,Wort::N,sana,लफ़्ज़
437,Zeichen::N,znam,निशान
438,Ruf::N,kida,पुकार
439,Ruf::N,kida,आह्वान
440,Ruf::N,kucund,पुकार
441,Ruf::N,kucund,आह्वान
442,Lärm::N,judu,शोर
443,Lärm::N,judu,हुल्लड़
444,Laut::N,kulund,स्वर
445,Laut::N,kulund,ध्वनि
446,Ton::N,kulund,सुर
447,Ton::N,kulund,स्वर
448,Lied::N,pajo,गीत
449,Ruhe::N,lebu,आराम
450,Ruhe::N,lebu,ख़ामोशी
451,Leute::N,rahvaz,लोग
452,Volk::N,rahvaz,क़ौम
453,Volk::N,rahvaz,प्रजा
454,Arbeit::N,tö,काम
455,Arbeit::N,rad,काम
456,Gast::N,adiv,अतिथि
457,Gast::N,adiv,मेहमान
458,Geschenk::N,lahj,उपहार
459,Geschenk::N,lahj,तोहफ़ा
460,Spiel::N,vänd,खेल
461,Spiel::N,vänd,क्रीड़ा
462,Gesellschaft::N,sebr,साथ
463,Hilfe::N,abu,मदद
464,Hilfe::N,abu,सहायता
465,Freund::N,sebranik,मित्र
466,Kamerad::N,sebranik,साथी
467,Kamerad::N,sebranik,कामरेड
468,Angelegenheit::N,azj,बात
469,Angelegenheit::N,azj,मामला
470,Anzahl::N,lugu,तादाद
471,Anzahl::N,lugu,संख्या
472,Art::N,rod,तरह
473,Art::N,rod,क़िस्म
474,Art::N,rodsugu,तरह
475,Art::N,rodsugu,क़िस्म
476,Stück::N,pala,फाँक
477,Stück::N,pala,टुकड़ा
478,Stück::N,supal,फाँक
479,Stück::N,supal,टुकड़ा
480,Teil::N,pala,भाग
481,Teil::N,pala,हिस्सा
482,Hälfte::N,pol',अर्धभाग
483,Kreis::N,ümbruz,चक्कर
484,Kreis::N,kehkruz,चक्कर
485,Kreuz::N,rist,सलीब
486,Kreuz::N,rist,क्रूस
487,Linie::N,pird,लाइन
488,Strich::N,pird,लकीर
489,Abstand::N,keskust,अंतर
490,Abstand::N,keskust,फ़ासला
491,Entfernung::N,matk,दूरी
492,Entfernung::N,matk,फ़ासला
493,Gegend::N,taho,इलाक़ा
494,Platz::N,avaruz',जगह
495,Platz::N,avaruz',स्थान
496,Ort::N,koht,स्थल
497,Ort::N,koht,स्थान
498,Seite::N,pol',ओर
499,Seite::N,pol',तरफ़
500,Seite::N,kül'g,ओर
501,Seite::N,kül'g,तरफ़
502,Mitte::N,kesk,बीच
503,Mitte::N,kesk,मध्य
504,Gegenstand::N,kalu,चीज़
505,Gegenstand::N,kalu,पदार्थ
506,Sache::N,azj,चीज़
507,Sache::N,azj,वस्तु
508,Rand::N,röun,छोर
509,Rand::N,röun,उपांत
510,Kante::N,röun,कोर
511,Kante::N,röun,किनारा
512,Ecke::N,saum,कोना
513,Ecke::N,saum,नुक्कड़
514,Spitze::N,agjaine,नोक
515,Ende::N,agj,छोर
516,Ende::N,agj,सिरा
517,Loch::N,reig,छेद
518,Loch::N,reig,सूराख़
519,Winkel::N,čoga,कोण
520,Winkel::N,čoga,कोना
521,Winkel::N,saum,कोण
522,Winkel::N,saum,कोना
523,Muster::N,kirjam,नमूना
524,Muster::N,kirjam,डिज़ाइन
525,Größe::N,suruz',परिमाण
526,Größe::N,suruz',विस्तार
527,Länge::N,piduz,लंबाई
528,Höhe::N,korktuz',ऊँचाई
529,Höhe::N,korktuz',उच्चता
530,Gewicht::N,jügu,भार
531,Gewicht::N,jügu,वज़न
532,Gewicht::N,vedäduz,भार
533,Gewicht::N,vedäduz,वज़न
534,Menge::N,äjüz',मात्रा
535,Haufen::N,kogo,ढेर
536,Haufen::N,kogo,अंबार
537,Reihe::N,rivi,क़तार
538,Reihe::N,rivi,पंक्ति
539,Boot::N,veneh,नाव
540,Boot::N,veneh,नौका
541,Ruder::N,air,चप्पू
542,Schlitten::N,regi,बर्फ़-गाड़ी
543,Schlitten::N,regut,बर्फ़-गाड़ी
544,Ski::N,suks',स्की
545,Lagerfeuer::N,nodj,अलाव
546,Lagerfeuer::N,nodj,कैंप-फ़ायर
547,Lagerfeuer::N,pažag,अलाव
548,Lagerfeuer::N,pažag,कैंप-फ़ायर
549,Last::N,jüguz,भार
550,Gang::N,astund,चाल
551,Schritt::N,hašk,डग
552,Schritt::N,hašk,क़दम
553,Norden::N,pohjoine,उत्तर
554,Süden::N,suvi,दक्खिन
555,Westen::N,päivlaskm,पश्चिम
556,Osten::N,päivnouzm,पूरब
557,Holz::N,pu,काठ
558,Holz::N,pu,काष्ठ
559,Brett::N,laud,पटरा
560,Brett::N,laud,तख़्ता
561,Platte::N,keitim,फलक
562,Platte::N,keitim,तख़्ता
563,Stütze::N,tugi,टेक
564,Stütze::N,tugi,थूनी
565,Stange::N,arz',छड़
566,Stange::N,arz',बाँस
567,Stock::N,kalu,लाठी
568,Stab::N,seibaz,लग्गा
569,Rohr::N,torv,नल
570,Haus::N,pert',घर
571,Haus::N,pert',मकान
572,Heim::N,kodi,घर
573,Heim::N,kodi,गृह
574,Ofen::N,päč,चूल्हा
575,Fußboden::N,lava,फ़र्श
576,Tisch::N,laud,मेज़
577,Tisch::N,stal'c,मेज़
578,Stuhl::N,ištim,कुरसी
579,Wiege::N,kätte,पालना
580,Wiege::N,kätte,हिंडोला
581,Bett::N,sija,खाट
582,Bett::N,sija,पलंग
583,Bett::N,magaduzsija,खाट
584,Bett::N,magaduzsija,पलंग
585,Regal::N,palič,शेल्फ़
586,Kiste::N,mülütim,पेटी
587,Kiste::N,mülütim,डिब्बा
588,Fenster::N,ikun,खिड़की
589,Tür::N,uks',द्वार
590,Tür::N,uks',दरवाज़ा
591,Tor::N,verai,फाटक
592,Zaun::N,aid,बाड़ा
593,Dach::N,katuz,छत
594,Dach::N,katuz,छप्पर
595,Leiter::N,pordhad,सीढ़ी
596,Besen::N,lud,झाड़ू
597,Besen::N,lud,बुहारी
598,Besen::N,vast,झाड़ू
599,Besen::N,vast,बुहारी
600,Spaten::N,labid,कुदाल
601,Schaufel::N,labid,बेलचा
602,Schaufel::N,labid,फावड़ा
603,Gabel::N,hangoine,काँटा
604,Löffel::N,luzik,चम्मच
605,Messer::N,veič,छुरा
606,Messer::N,veič,चाक़ू
607,Nagel::N,nagl,कील
608,Nagel::N,nagl,मेख़
609,Netz::N,verk,जाल
610,Haken::N,kouk,अंकुश
611,Griff::N,kägä,मूठ
612,Griff::N,kägä,हत्था
613,Griff::N,varz',मूठ
614,Griff::N,varz',हत्था
615,Schloss::N,lukkol,ताला
616,Bild::N,kuva,चित्र
617,Figur::N,figur,मूर्ति
618,Puppe::N,tätüine,पुतली
619,Puppe::N,tätüine,गुड़िया
620,Beutel::N,havad,झोला
621,Bündel::N,toppaz,पुलिंदा
622,Bündel::N,käč,पुलिंदा
623,Tasche::N,sumk,बेग
624,Tasche::N,sumk,बस्ता
625,Eimer::N,vädr,बाल्टी
626,Deckel::N,katuz,ढक्कन
627,Geschirr::N,astii,बरतन-भाँड़े
628,Sack::N,havad,बोरा
629,Tasse::N,čašk,प्याला
630,Topf::N,pada,देग़चा
631,Kessel::N,katil,देग़
632,Kessel::N,katil,बटलोई
633,Essen::N,sönd,खाना
634,Nahrung::N,söm,भोजन
635,Speise::N,sömine,खाना
636,Speise::N,sömine,व्यंजन
637,Fleisch::N,liha,मांस
638,Fleisch::N,liha,गोश्त
639,Getreide::N,vill',अनाज
640,Brei::N,pudr,भरता
641,Brei::N,pudr,दलिया
642,Brot::N,leib,रोटी
643,Scheibe::N,bibaleh,कतला
644,Scheibe::N,šlik,कतला
645,Fett::N,razv,वसा
646,Fett::N,razv,चरबी
647,Butter::N,voi,मक्खन
648,Öl::N,voi,तेल
649,Salz::N,sol,नमक
650,Suppe::N,lem',सूप
651,Suppe::N,lem',शोरबा
652,Suppe::N,keitoz,सूप
653,Suppe::N,keitoz,शोरबा
654,Honig::N,mezi,शहद
655,Milch::N,maid,दूध
656,Tee::N,čai,चाय
657,Leder::N,nahk,चमड़ा
658,Wolle::N,vill,ऊन
659,Stoff::N,kangaz,कपड़ा
660,Nadel::N,negl,सूई
661,Faden::N,nit',डोरा
662,Knopf::N,nübl',बटन
663,Knopf::N,nübl',घुंडी
664,Knoten::N,sol'm,गाँठ
665,Knoten::N,sol'm,गुत्थी
666,Farbe::N,muju,रंग
667,Farbe::N,muju,वर्ण
668,Kleidung::N,sobad,पहनावा
669,Hemd::N,paid,कुरता
670,Hemd::N,paid,क़मीज़
671,Kragen::N,kagluz,गरदनी
672,Kragen::N,kagluz,गरेबान
673,Ärmel::N,hijam,आस्तीन
674,Hose::N,štanad,पैंट
675,Hose::N,štanad,पतलून
676,Gürtel::N,vö,पेटी
677,Gürtel::N,vö,मेखला
678,Mütze::N,šapuk,टोपी
679,Schuh::N,keng',जूता
680,Stiefel::N,sapug,बूट
681,Ring::N,rengaz,अँगूठी
682,Band::N,lentaine,पट्टी
683,Kamm::N,suga,कंघी
684,Spiegel::N,zerkol,आईना
685,Spiegel::N,zerkol,दर्पण
686,Riemen::N,vö,तसमा
687,Riemen::N,vö,पट्टा
688,Schnur::N,nor,डोरी
689,Schnur::N,nor,सुतली
690,Leine::N,talutimnor,रस्सी
691,Decke::N,sijakatuz,रज़ाई
692,Kissen::N,pöluz,तकिया
693,Kissen::N,pöluz,गाद्दा
694,Tuch::N,paik,रूमाल
695,Tuch::N,paik,वस्त्र
696,Handtuch::N,käzipaik,अँगोछा
697,Kraft::N,vägi,ज़ोर
698,Kraft::N,vägi,शक्ति
699,Stärke::N,vahvuz',बल
700,Stärke::N,vahvuz',ताक़त
701,Gesundheit::N,tervhuz,स्वास्थ्य
702,Gesundheit::N,tervhuz,तंदुरुस्ती
703,Krankheit::N,läžund,रोग
704,Krankheit::N,läžund,बीमारी
705,Schmerz::N,kibu,दर्द
706,Schmerz::N,kibu,पीड़ा
707,Wunde::N,čapatez,घाव
708,Wunde::N,čapatez,ज़ख़्म
709,Fieber::N,säru,ज्वर
710,Fieber::N,säru,बुख़ार
711,Arznei::N,zel'l',दवा
712,Arznei::N,zel'l',औषाधि
713,Brücke::N,sild,पुल
714,Brücke::N,sild,सेतु
715,Brunnen::N,kaiv,कुआँ
716,Weide::N,omaluine,चरागाह
717,Pfad::N,tehut,पथ
718,Pfad::N,tehut,पगडंडी
719,Weg::N,te,मार्ग
720,Straße::N,te,राह
721,Straße::N,te,रास्ता
722,Dorf::N,külä,गाँव
723,Dorf::N,külä,ग्राम
724,Stadt::N,lidn,शहर
725,Brief::N,kirjeine,ख़त
726,Brief::N,kirjeine,पत्र
727,Brief::N,kirjeine,चिट्ठी
728,Buch::N,kirj,किताब
729,Buch::N,kirj,पुस्तक
730,Buchstabe::N,kirjam,अक्षर
731,Zeitung::N,lehtez,अख़बार
732,Zeitung::N,lehtez,समाचार-पत्र
733,Leben::N,elo,जीवन
734,Leben::N,elo,ज़िंदगी
735,Tod::N,surm,मौत
736,Tod::N,surm,मृत्यु
737,Grab::N,kaum,क़ब्र
738,Kirche::N,jumalanpert',चर्च
739,Kirche::N,jumalanpert',गिरजा
740,Sünde::N,grähk,पाप
741,Sünde::N,grähk,गुनाह
742,Gott::N,jumal,देव
743,Gott::N,jumal,ईश्वर
744,Arbeiter::N,radnik,मज़दूर
745,Chef::N,pämez',अध्यक्ष
746,Meister::N,mastar,शिल्पज्ञ
747,Arzt::N,lekar',वैद्य
748,Arzt::N,lekar',डॉक्टर
749,Arzt::N,lekar',चिकित्सक
750,Lehrer::N,opendai,शिक्षक
751,Lehrer::N,opendai,अध्यापक
752,Geld::N,rahad,धन
753,Geld::N,rahad,पैसा
754,Geschäft::N,biznes,सौदा
755,Geschäft::N,biznes,व्यापार
756,Laden::N,lauk,दुकान
757,Preis::N,arv,दाम
758,Preis::N,arv,मूल्य
759,Ware::N,tavar,माल
760,Ware::N,tavar,पण्य
761,Nutzen::N,liža,लाभ
762,Nutzen::N,liža,फ़ायदा
763,Reichtum::N,kodielo,धन
764,Reichtum::N,kodielo,दौलत
765,Reichtum::N,kal'huz',धन
766,Reichtum::N,kal'huz',दौलत
