,Concept_ID,nl,el
754,jetzt::ADV,nu,τώρα
755,jetzt::ADV,nou,τώρα
756,jetzt::ADV,thans,τώρα
757,heute::ADV,heden,σήμερα
758,heute::ADV,vandaag,σήμερα
759,morgen::ADV,morgen,αύριο
760,bald::ADV,gauw,σε λίγο
761,bald::ADV,gauw,εντός ολίγου
762,bald::ADV,weldra,σε λίγο
763,bald::ADV,weldra,εντός ολίγου
764,dann::ADV,dan,ύστερα
765,dann::ADV,toen,ύστερα
766,gestern::ADV,gisteren,χτες
767,einst::ADV,eens,ποτέ
768,einst::ADV,eens,άλλοτε
769,damals::ADV,toen,τότε
770,damals::ADV,destijds,τότε
771,danach::ADV,daarna,μετά
772,danach::ADV,daarna,ύστερα
773,vorher::ADV,vooraf,πριν
774,vorher::ADV,vooraf,προηγουμένως
775,vorher::ADV,van tevoren,πριν
776,vorher::ADV,van tevoren,προηγουμένως
777,zuerst::ADV,eerst,πρώτα
778,zuerst::ADV,het eerst,πρώτα
779,einmal::ADV,eens,μία φορά
780,einmal::ADV,eenmaal,μία φορά
781,manchmal::ADV,soms,κάποτε
782,oft::ADV,vaak,συχνά
783,oft::ADV,vaak,πολλές φορές
784,oft::ADV,dikwijls,συχνά
785,oft::ADV,dikwijls,πολλές φορές
786,immer::ADV,altijd,πάντα
787,immer::ADV,altijd,πάντοτε
788,niemals::ADV,nooit,ποτέ
789,hier::ADV,hier,εδώ
790,hierhin::ADV,hierheen,εδώ
791,von hier::ADV,van hier,από δω
792,von hier::ADV,hiervandaan,από δω
793,dort::ADV,daar,εκεί
794,dort::ADV,ginds,εκεί
795,dorthin::ADV,daarheen,προς τα κει
796,geradeaus::ADV,rechtuit,κατευθείαν
797,geradeaus::ADV,rechtdoor,κατευθείαν
798,vorwärts::ADV,vooruit,εμπρός
799,vorwärts::ADV,voorwaarts,εμπρός
800,rückwärts::ADV,achteruit,πίσω
801,rückwärts::ADV,achterwaarts,πίσω
802,zurück::ADV,terug,πίσω
803,unten::ADV,beneden,κάτω
804,unten::ADV,onderaan,κάτω
805,hinab::ADV,omlaag,προς τα κάτω
806,hinab::ADV,naar beneden,προς τα κάτω
807,oben::ADV,boven,πάνω
808,oben::ADV,boven,επάνω
809,hinauf::ADV,omhoog,προς τα πάνω
810,hinauf::ADV,naar boven,προς τα πάνω
811,überall::ADV,alom,παντού
812,überall::ADV,overal,παντού
813,nicht::ADV,niet,δεν
814,ein wenig::ADV,wat,λιγάκι
815,kaum::ADV,amper,μόλις
816,kaum::ADV,nauwelijks,μόλις
817,sehr::ADV,erg,πολύ
818,sehr::ADV,zeer,πολύ
819,so::ADV,zo,έτσι
820,noch::ADV,nog,ακόμα
821,nur::ADV,maar,μόνο
822,nur::ADV,alleen,μόνο
823,schon::ADV,al,ήδη
824,schon::ADV,al,κιόλας
825,schon::ADV,reeds,ήδη
826,schon::ADV,reeds,κιόλας
827,wieder::ADV,weer,ξανά
828,wieder::ADV,terug,ξανά
829,vergebens::ADV,vergeefs,μάταια
830,vergebens::ADV,tevergeefs,μάταια
831,vor::PRP,voor,μπροστά σε
832,vor::PRP,voor,μπροστά από
833,hinter::PRP,achter,πίσω από 
834,unter::PRP,onder,υπό
835,unter::PRP,onder,κάτω από
836,unter::PRP,beneden,υπό
837,unter::PRP,beneden,κάτω από
838,durch::PRP,door,διά
839,durch::PRP,door,διά μέσου
840,neben::PRP,naast,δίπλα σε
841,zwischen::PRP,tussen,μεταξύ
842,zwischen::PRP,tussen,ανάμεσα σε
843,wegen::PRP,wegens,για
844,wegen::PRP,wegens,λόγω
845,wegen::PRP,vanwege,για
846,wegen::PRP,vanwege,λόγω
847,dies::PRN,dit,αυτό
848,das::PRN,dat,το
849,alles::PRN,alles,όλα
850,ich::PRN,ik,εγώ
851,du::PRN,je,σύ
852,du::PRN,je,εσύ
853,du::PRN,jij,σύ
854,du::PRN,jij,εσύ
855,er::PRN,hij,αυτός
856,wir::PRN,we,εμείς
857,wir::PRN,wij,εμείς
858,ihr::PRN,jullie,εσείς
859,sie::PRN,ze,αυτοί
860,sie::PRN,zij,αυτοί
861,was::FPRN,wat,τι
862,wer::FPRN,wie,ποιος
863,wo::FADV,waar,πού
864,wohin::FADV,waarheen,πού
865,wohin::FADV,waarheen,για πού
866,wie::FADV,hoe,πώς
867,warum::FADV,waarom,γιατί
868,wieviel::FNUM,hoeveel,πόσος
869,eins::NUM,één,ένα
870,zwei::NUM,twee,δύο
871,drei::NUM,drie,τρία
872,drei::NUM,drie,τρεις
873,vier::NUM,vier,τέσσερα
874,vier::NUM,vier,τέσσερις
875,fünf::NUM,vijf,πέντε
876,sechs::NUM,zes,έξι
877,sieben::NUM,zeven,εφτά
878,acht::NUM,acht,οχτώ
879,neun::NUM,negen,εννιά
880,zehn::NUM,tien,δέκα
881,elf::NUM,elf,έντεκα
882,zwölf::NUM,twaalf,δώδεκα
883,zwanzig::NUM,twintig,είκοσι
884,dreißig::NUM,dertig,τριάντα
885,vierzig::NUM,veertig,σαράντα
886,fünfzig::NUM,vijftig,πενήντα
887,sechzig::NUM,zestig,εξήντα
888,siebzig::NUM,zeventig,εβδομήντα
889,achtzig::NUM,tachtig,ογδόντα
890,neunzig::NUM,negentig,ενενήντα
891,hundert::NUM,honderd,εκατό
892,tausend::NUM,duizend,χίλιοι
893,und::CNJ,en,και
894,oder::CNJ,of,ή
895,stehen::V,staan,στέκομαι
896,stehen::V,staan,είμαι όρθιος
897,sitzen::V,zitten,κάθομαι
898,liegen::V,liggen,είμαι ξαπλωμένος
899,hängen::V,hangen,κρέμομαι
900,werden::V,worden,γίνομαι
901,passieren::V,gebeuren,συμβαίνω
902,beginnen::V,beginnen,αρχίζω
903,enden::V,eindigen,τελειώνω
904,wechseln::V,wijzigen,αλλάζω
905,wechseln::V,veranderen,αλλάζω
906,aufgehen[Sonne]::V,opgaan,βγαίνω
907,aufgehen[Sonne]::V,opgaan,ανατέλλω
908,untergehen[Sonne]::V,ondergaan,δύω
909,untergehen[Sonne]::V,ondergaan,βασιλεύω
910,scheinen[Sonne]::V,schijnen,λάμπω
911,donnern::V,donderen,βροντώ
912,wehen::V,waaien,φυσώ
913,strömen::V,stromen,ρέω
914,strömen::V,stromen,τρέχω
915,fließen::V,vloeien,ρέω
916,sich drehen::V,draaien,γυρίζω
917,sich drehen::V,draaien,στρέφομαι
918,sich drehen::V,zich draaien,γυρίζω
919,sich drehen::V,zich draaien,στρέφομαι
920,schwanken::V,wankelen,ταλαντεύομαι
921,schwingen::V,zwieren,αιωρούμαι
922,schwingen::V,zwieren,ταλαντεύομαι
923,fallen::V,vallen,πέφτω
924,brennen::V,branden,καίω
925,rauchen::V,roken,καπνίζω
926,regnen::V,regenen,βρέχω
927,gefrieren::V,bevriezen,παγώνω
928,tauen::V,dooien,λειώνω
929,schmelzen::V,smelten,λειώνω
930,trocknen::V,drogen,στεγνώνω
931,sieden::V,koken,βράζω
932,sieden::V,zieden,βράζω
933,faulen::V,rotten,σαπίζω
934,verfaulen::V,verrotten,σαπίζω
935,reißen::V,scheuren,σχίζω
936,versinken::V,verzinken,βουλιάζω
937,versinken::V,verzinken,βυθίζομαι
938,vergehen::V,vergaan,περνώ
939,erscheinen::V,opdagen,εμφανίζομαι
940,erscheinen::V,verschijnen,εμφανίζομαι
941,verschwinden::V,verdwijnen,χάνομαι
942,verschwinden::V,verdwijnen,εξαφανίζομαι
943,sinken::V,zinken,κατεβαίνω
944,abnehmen::V,afnemen,μειώνομαι 
945,abnehmen::V,verminderen,μειώνομαι 
946,zunehmen::V,toenemen,αυξάνω
947,zunehmen::V,toenemen,μεγαλώνω
948,steigen::V,stijgen,ανεβαίνω
949,steigen::V,omhooggaan,ανεβαίνω
950,wachsen::V,groeien,μεγαλώνω
951,glänzen::V,glanzen,γυαλίζω
952,glänzen::V,schitteren,γυαλίζω
953,funkeln::V,fonkelen,αστράφτω
954,funkeln::V,fonkelen,σπιθοβολώ
955,lärmen::V,lawaai maken,θορυβώ
956,läuten::V,luiden,χτυπώ 
957,klingeln::V,bellen,κουδουνίζω
958,klirren::V,rinkelen,κουδουνίζω
959,brausen::V,bruisen,βουΐζω
960,rauschen::V,ruisen,βουΐζω
961,klingen::V,klinken,ηχώ
962,bellen::V,blaffen,γαυγίζω
963,heulen::V,huilen,ουρλιάζω
964,blasen::V,blazen,φυσώ
965,pfeifen::V,fluiten,σφυρίζω
966,schreien::V,gillen,κραυγάζω
967,schreien::V,schreeuwen,κραυγάζω
968,stöhnen::V,steunen,βογγώ
969,zittern::V,beven,τρέμω
970,zittern::V,sidderen,τρέμω
971,leben::V,leven,ζω
972,geboren werden::V,geboren worden,γεννιέμαι
973,atmen::V,ademen,αναπνέω
974,trinken::V,drinken,πίνω
975,essen::V,eten,τρώω
976,schlucken::V,slikken,καταπίνω
977,müde werden::V,moe worden,κουράζομαι
978,einschlafen::V,inslapen,αποκοιμιέμαι
979,schlafen::V,slapen,κοιμάμαι
980,aufwachen::V,ontwaken,ξυπνώ
981,aufwachen::V,wakker worden,ξυπνώ
982,aufstehen::V,opstaan,σηκώνομαι
983,sich erholen::V,zich ontspannen,ξεκουράζομαι
984,krank werden::V,ziek worden,αρρωσταίνω
985,krank sein::V,ziek zijn,ασθενώ
986,schmerzen::V,pijn doen,πονώ
987,husten::V,hoesten,βήχω
988,genesen::V,genezen,θεραπεύομαι
989,sterben::V,sterven,πεθαίνω
990,sterben::V,overlijden,πεθαίνω
991,umkommen::V,omkomen,πεθαίνω
992,sich bewegen::V,zich bewegen,κουνιέμαι
993,sich rühren::V,zich verroeren,σαλεύω
994,sich erheben::V,oprijzen,επαναστατώ
995,sich erheben::V,verrijzen,επαναστατώ
996,sich setzen::V,gaan zitten,κάθομαι
997,hinfallen::V,vallen,πέφτω κάτω
998,hinfallen::V,neervallen,πέφτω κάτω
999,laufen::V,lopen,τρέχω
1000,schreiten::V,stappen,βαδίζω
1001,schreiten::V,schrijden,βαδίζω
1002,spazierengehen::V,gaan wandelen,κάνω βόλτα
1003,spazierengehen::V,gaan wandelen,πηγαίνω περίπατο
1004,eilen::V,ijlen,σπεύδω
1005,eilen::V,haasten,σπεύδω
1006,sich beeilen::V,zich haasten,βιάζομαι
1007,sausen::V,stuiven,τρέχω γρήγορα
1008,rennen::V,rennen,τρέχω
1009,springen::V,springen,πηδώ
1010,klettern::V,klimmen,σκαρφαλώνω
1011,klettern::V,klauteren,σκαρφαλώνω
1012,schaukeln::V,schommelen,κουνιέμαι
1013,kriechen::V,kruipen,έρπω
1014,kriechen::V,kruipen,σέρνομαι
1015,schwimmen::V,zwemmen,κολυμπώ
1016,tauchen::V,duiken,βουτώ
1017,rudern::V,roeien,κωπηλατώ
1018,fahren::V,rijden,πηγαίνω
1019,fliegen::V,vliegen,πετώ
1020,gehen::V,gaan,βαδίζω
1021,gehen::V,gaan,πηγαίνω
1022,weggehen::V,weggaan,φεύγω
1023,abfahren::V,vertrekken,ξεκινώ
1024,abfahren::V,vertrekken,αναχωρώ
1025,anhalten::V,stoppen,σταματώ
1026,anhalten::V,stilhouden,σταματώ
1027,hineingehen::V,ingaan,μπαίνω
1028,hineingehen::V,binnengaan,μπαίνω
1029,eintreten::V,binnenkomen,μπαίνω
1030,eintreten::V,binnenkomen,εισέρχομαι
1031,kommen::V,komen,έρχομαι
1032,ankommen::V,aankomen,φτάνω
1033,zurückkommen::V,terugkomen,επιστρέφω
1034,bleiben::V,blijven,μένω
1035,warten::V,wachten,περιμένω
1036,erwarten::V,verwachten,αναμένω
1037,erwarten::V,verwachten,περιμένω
1038,suchen::V,zoeken,ψάχνω
1039,finden::V,vinden,βρίσκω
1040,versuchen::V,proberen,προσπαθώ
1041,versuchen::V,beproeven,προσπαθώ
1042,vorbereiten::V,voorbereiden,προετοιμάζω
1043,lieben::V,houden van,αγαπώ
1044,mögen::V,lusten,μου αρέσει
1045,mögen::V,houden van,μου αρέσει
1046,lachen::V,lachen,γελώ
1047,rühren::V,roeren,συγκινώ
1048,weinen::V,huilen,κλαίω
1049,weinen::V,schreien,κλαίω
1050,schimpfen::V,kijven,βρίζω
1051,schimpfen::V,schelden,βρίζω
1052,sich ärgern::V,zich ergeren,θυμώνω
1053,sich fürchten::V,bang zijn,φοβάμαι
1054,fürchten::V,vrezen,φοβάμαι
1055,fliehen::V,vluchten,φεύγω
1056,flüchten::V,ontsnappen,δραπετεύω
1057,flüchten::V,ontkomen,δραπετεύω
1058,sehen::V,zien,βλέπω
1059,anschauen::V,aankijken,κοιτάζω
1060,ansehen::V,aanzien,βλέπω
1061,ansehen::V,bekijken,βλέπω
1062,hören::V,horen,ακούω
1063,zuhören::V,luisteren,ακούω
1064,probieren::V,proeven,δοκιμάζω
1065,riechen::V,ruiken,μυρίζω
1066,riechen::V,ruiken,οσφραίνομαι
1067,fühlen::V,voelen,αισθάνομαι
1068,scheinen::V,lijken,φαίνομαι
1069,zu sehen sein::V,te zien zijn,φαίνομαι
1070,vernehmen::V,vernemen,ακούω
1071,vernehmen::V,vernemen,μαθαίνω
1072,frieren::V,het koud hebben,κρυώνω
1073,tun::V,doen,κάνω
1074,können::V,kunnen,ξέρω
1075,können::V,kunnen,μπορώ
1076,wollen::V,willen,θέλω
1077,anfangen::V,beginnen,αρχίζω
1078,anfangen::V,aanvangen,αρχίζω
1079,beenden::V,beëindigen,τελειώνω
1080,aufhören::V,ophouden,παύω
1081,gelingen::V,lukken,πετυχαίνω
1082,gelingen::V,gelukken,πετυχαίνω
1083,geraten::V,uitvallen,γίνομαι
1084,öffnen::V,openen,ανοίγω
1085,öffnen::V,opendoen,ανοίγω
1086,schließen::V,sluiten,κλείνω
1087,schließen::V,dichtdoen,κλείνω
1088,stellen::V,stellen,θέτω
1089,stellen::V,plaatsen,θέτω
1090,setzen::V,zetten,θέτω
1091,setzen::V,plaatsen,θέτω
1092,legen::V,leggen,θέτω
1093,berühren::V,aanraken,εγγίζω
1094,verbinden::V,verbinden,συνδέω
1095,bedecken::V,bedekken,σκεπάζω
1096,aufhängen::V,ophangen,κρεμώ
1097,anzünden::V,aansteken,ανάβω
1098,aufheben::V,oprapen,σηκώνω
1099,zurücklassen::V,achterlaten,εγκαταλείπω
1100,verlieren::V,verliezen,χάνω
1101,fallen lassen::V,laten vallen,αφήνω να πέσει
1102,machen::V,maken,κάνω
1103,machen::V,maken,φτιάχνω
1104,herstellen::V,produceren,κατασκευάζω
1105,herstellen::V,voortbrengen,κατασκευάζω
1106,bauen::V,bouwen,χτίζω
1107,bauen::V,bouwen,οικοδομώ
1108,reparieren::V,repareren,επισκευάζω
1109,reparieren::V,repareren,επιδιορθώνω
1110,reparieren::V,herstellen,επισκευάζω
1111,reparieren::V,herstellen,επιδιορθώνω
1112,verbessern::V,verbeteren,βελτιώνω
1113,verbessern::V,verbeteren,καλυτερεύω
1114,ändern::V,wijzigen,αλλάζω
1115,ändern::V,veranderen,αλλάζω
1116,graben::V,graven,σκάβω
1117,beugen::V,buigen,λυγίζω
1118,biegen::V,buigen,κάμπτω
1119,drehen::V,draaien,στρέφω
1120,wenden::V,keren,γυρίζω
1121,wenden::V,wenden,γυρίζω
1122,umdrehen::V,omdraaien,γυρίζω
1123,heben::V,heffen,υψώνω
1124,heben::V,heffen,σηκώνω
1125,heben::V,optillen,υψώνω
1126,heben::V,optillen,σηκώνω
1127,hochheben::V,tillen,υψώνω
1128,hochheben::V,tillen,σηκώνω
1129,ergreifen::V,pakken,πιάνω
1130,ergreifen::V,pakken,αρπάζω
1131,ergreifen::V,grijpen,πιάνω
1132,ergreifen::V,grijpen,αρπάζω
1133,halten::V,houden,βαστώ
1134,drücken::V,drukken,πιέζω
1135,schieben::V,duwen,σπρώχνω
1136,schieben::V,schuiven,σπρώχνω
1137,kratzen::V,krassen,γρατσουνίζω
1138,lecken::V,likken,γλείφω
1139,beißen::V,bijten,δαγκάνω
1140,abreißen::V,afrukken,κόβω
1141,abreißen::V,afrukken,σχίζω
1142,abreißen::V,afscheuren,κόβω
1143,abreißen::V,afscheuren,σχίζω
1144,abschneiden::V,afsnijden,αποκόπτω
1145,binden::V,binden,δένω
1146,stecken::V,steken,χώνω
1147,brechen::V,breken,σπάζω
1148,klopfen::V,kloppen,χτυπώ
1149,klopfen::V,kloppen,τινάζω
1150,hauen::V,houwen,χτυπώ
1151,kleben::V,plakken,κολλώ
1152,reiben::V,wrijven,τρίβω
1153,streichen::V,smeren,αλείφω
1154,schleifen::V,slijpen,ακονίζω
1155,schneiden::V,snijden,κόβω
1156,rütteln::V,schudden,σείω
1157,rütteln::V,schudden,τινάζω
1158,schütteln::V,schudden,σείω
1159,schütteln::V,schudden,κουνώ
1160,schwenken::V,wuiven,κουνώ
1161,schwenken::V,zwaaien,κουνώ
1162,schütten::V,gieten,χύνω
1163,schütten::V,storten,χύνω
1164,füllen::V,vullen,γεμίζω
1165,einwickeln::V,inwikkelen,τυλίγω
1166,tragen::V,dragen,φέρνω
1167,schleppen::V,slepen,κουβαλώ
1168,ziehen::V,trekken,τραβώ
1169,aufbewahren::V,bewaren,φυλάω
1170,werfen::V,gooien,ρίχνω
1171,fangen::V,vangen,πιάνω
1172,packen::V,pakken,τσακώνω
1173,packen::V,vastpakken,τσακώνω
1174,verstecken::V,verstoppen,κρύβω
1175,teilen::V,delen,μερίζω
1176,schicken::V,sturen,στέλνω
1177,bringen::V,brengen,φέρνω
1178,hinzufügen::V,toevoegen,προσθέτω
1179,bekommen::V,verkrijgen,προσκομίζω
1180,erhalten::V,krijgen,παίρνω
1181,erhalten::V,krijgen,λαμβάνω
1182,nehmen::V,nemen,πιάνω
1183,nehmen::V,nemen,παίρνω
1184,wählen::V,kiezen,εκλέγω
1185,wählen::V,verkiezen,εκλέγω
1186,auswählen::V,uitkiezen,διαλέγω
1187,bewahren::V,bewaren,διατηρώ
1188,behindern::V,hinderen,εμποδίζω
1189,verderben::V,bederven,χαλώ
1190,beschädigen::V,beschadigen,ζημιώνω
1191,zerbrechen::V,breken,σπάζω
1192,zerbrechen::V,stukbreken,σπάζω
1193,zerreißen::V,scheuren,σχίζω
1194,zerreißen::V,verscheuren,σχίζω
1195,zerstören::V,vernielen,καταστρέφω
1196,verbrennen::V,branden,καίω
1197,verbrennen::V,verbranden,καίω
1198,geben::V,geven,δίνω
1199,reichen::V,reiken,δίνω
1200,reichen::V,aanreiken,δίνω
1201,schenken::V,schenken,χαρίζω
1202,versprechen::V,beloven,υπόσχομαι
1203,wünschen::V,wensen,εύχομαι
1204,loben::V,loven,επαινώ
1205,loben::V,prijzen,επαινώ
1206,küssen::V,kussen,φιλώ
1207,wiegen::V,wiegen,κουνώ
1208,wiegen::V,wiegen,νανουρίζω
1209,zudecken::V,toedekken,σκεπάζω
1210,wecken::V,wekken,ξυπνώ
1211,zeigen::V,tonen,δείχνω
1212,zeigen::V,wijzen,δείχνω
1213,führen::V,voeren,οδηγώ
1214,lehren::V,leren,διδάσκω
1215,unterrichten::V,onderwijzen,διδάσκω
1216,aufziehen::V,grootbrengen,ανατρέφω
1217,leiten::V,leiden,ηγούμαι
1218,leiten::V,leiden,διευθύνω
1219,antreiben::V,aandrijven,σπρώχνω
1220,antreiben::V,aandrijven,παρακινώ
1221,lassen::V,laten,αφήνω
1222,einladen::V,uitnodigen,προσκαλώ
1223,vereinigen::V,verenigen,ενώνω
1224,besuchen::V,bezoeken,επισκέπτομαι
1225,treffen::V,treffen,συναντώ
1226,treffen::V,ontmoeten,συναντώ
1227,sich versammeln::V,zich verzamelen,μαζεύομαι
1228,spielen::V,spelen,παίζω
1229,singen::V,zingen,τραγουδώ
1230,tanzen::V,dansen,χορεύω
1231,sich trennen::V,van elkaar gaan,αποχωρίζομαι
1232,verlassen::V,verlaten,εγκαταλείπω
1233,retten::V,redden,σώζω
1234,bewachen::V,bewaken,φρουρώ
1235,schützen::V,beschermen,προστατεύω
1236,verteidigen::V,verdedigen,υπερασπίζω
1237,sich schlagen::V,knokken,χτυπιέμαι
1238,schießen::V,schieten,πυροβολώ
1239,siegen::V,overwinnen,νικώ
1240,ärgern::V,ergeren,τσαντίζω
1241,schlagen::V,slaan,χτυπώ
1242,treten::V,trappen,κλοτσώ
1243,treten::V,schoppen,κλοτσώ
1244,stechen::V,steken,τρυπώ
1245,stechen::V,prikken,τρυπώ
1246,stoßen::V,stoten,ωθώ
1247,stoßen::V,stoten,σπρώχνω
1248,stehlen::V,stelen,κλέβω
1249,stören::V,storen,διαταράσσω
1250,stören::V,verstoren,διαταράσσω
1251,belästigen::V,lastig vallen,ενοχλώ
1252,verbergen::V,verbergen,κρύβω
1253,täuschen::V,misleiden,παραπλανώ
1254,betrügen::V,bedriegen,απατώ
1255,töten::V,doden,σκοτώνω
1256,töten::V,doden,θανατώνω
1257,wohnen::V,wonen,μένω
1258,wohnen::V,wonen,κατοικώ
1259,arbeiten::V,werken,δουλεύω
1260,arbeiten::V,werken,εργάζομαι
1261,sammeln::V,inzamelen,μαζεύω
1262,sammeln::V,inzamelen,συλλέγω
1263,sammeln::V,verzamelen,μαζεύω
1264,sammeln::V,verzamelen,συλλέγω
1265,pflücken::V,plukken,κόβω
1266,jagen::V,jagen,κυνηγώ
1267,fischen::V,vissen,ψαρεύω
1268,fassen::V,vangen,πιάνω
1269,hüten::V,hoeden,φυλάγω
1270,hüten::V,hoeden,προσέχω
1271,treiben::V,drijven,οδηγώ
1272,anbinden::V,vastbinden,δένω
1273,füttern::V,voeren,ταΐζω
1274,melken::V,melken,αρμέγω
1275,hacken::V,hakken,κόβω
1276,gießen::V,gieten,ποτίζω
1277,reifen::V,rijpen,ωριμάζω
1278,zubereiten::V,klaarmaken,ετοιμάζω
1279,zubereiten::V,toebereiden,ετοιμάζω
1280,kochen::V,koken,βράζω
1281,backen::V,bakken,ψήνω
1282,braten::V,braden,τηγανίζω
1283,umrühren::V,omroeren,ανακατεύω
1284,stricken::V,breien,πλέκω
1285,nähen::V,naaien,ράβω
1286,färben::V,verven,βάφω
1287,färben::V,verven,χρωματίζω
1288,färben::V,kleuren,βάφω
1289,färben::V,kleuren,χρωματίζω
1290,reinigen::V,reinigen,καθαρίζω
1291,waschen::V,wassen,πλένω
1292,abwischen::V,afvegen,σφουγγίζω
1293,spülen::V,spoelen,ξεπλένω
1294,spülen::V,afwassen,ξεπλένω
1295,fegen::V,vegen,σκουπίζω
1296,kehren::V,vegen,σκουπίζω
1297,baden::V,baden,κάνω μπάνιο
1298,sich waschen::V,zich wassen,πλένομαι
1299,ausziehen::V,uittrekken,βγάζω
1300,anziehen::V,aantrekken,φορώ
1301,sich anziehen::V,zich aankleden,ντύνομαι
1302,kämmen::V,kammen,χτενίζω
1303,schmücken::V,tooien,στολίζω
1304,sagen::V,zeggen,λέω
1305,sprechen::V,spreken,μιλώ
1306,reden::V,praten,μιλώ
1307,reden::V,praten,κουβεντιάζω
1308,sich unterhalten::V,zich onderhouden,συνομιλώ
1309,sich unterhalten::V,zich onderhouden,κουβεντιάζω
1310,fragen::V,vragen,ρωτώ
1311,bitten::V,vragen,ζητώ
1312,bitten::V,vragen,παρακαλώ
1313,bitten::V,verzoeken,ζητώ
1314,bitten::V,verzoeken,παρακαλώ
1315,erzählen::V,vertellen,διηγούμαι
1316,mitteilen::V,meedelen,πληροφορώ
1317,nennen::V,noemen,ονομάζω
1318,rufen::V,roepen,φωνάζω
1319,prahlen::V,pralen,καυχιέμαι
1320,übersetzen::V,vertalen,μεταφράζω
1321,denken::V,denken,σκέφτομαι
1322,glauben::V,geloven,πιστεύω
1323,bemerken::V,bemerken,παρατηρώ
1324,erkennen::V,herkennen,αναγνωρίζω
1325,begreifen::V,begrijpen,καταλαβαίνω
1326,verstehen::V,verstaan,ακούω
1327,lernen::V,leren,μαθαίνω
1328,wissen::V,weten,ξέρω
1329,sich erinnern an::V,zich herinneren aan,θυμάμαι
1330,vergessen::V,vergeten,ξεχνώ
1331,messen::V,meten,μετρώ
1332,zählen::V,tellen,μετρώ
1333,rechnen::V,rekenen,λογαριάζω
1334,lesen::V,lezen,διαβάζω
1335,malen::V,schilderen,ζωγραφίζω
1336,zeichnen::V,tekenen,σχεδιάζω
1337,schreiben::V,schrijven,γράφω
1338,besitzen::V,bezitten,κατέχω
1339,kaufen::V,kopen,αγοράζω
1340,verkaufen::V,verkopen,πουλώ
1341,bezahlen::V,betalen,πληρώνω
1342,zahlen::V,betalen,πληρώνω
1343,beherrschen::V,beheersen,κυριαρχώ
1344,ertragen::V,verdragen,βαστώ
1345,ertragen::V,verdragen,αντέχω
