,Concept_ID,av,sk
755,jetzt::ADV,гьанже,teraz
756,heute::ADV,жакъа,dnes
757,morgen::ADV,метер,zajtra
758,bald::ADV,гьабсагӏаталъ,skoro
759,dann::ADV,цинги,nato
760,dann::ADV,цинги,potom
761,gestern::ADV,сон,včera
762,einst::ADV,цин,kedysi
763,einst::ADV,цин,niekedy
764,damals::ADV,гьебмехалъ,vtedy
765,damals::ADV,гьебмехалда,vtedy
766,danach::ADV,цинги,potom
767,danach::ADV,цинги,podľa toho
768,danach::ADV,хадуса,potom
769,danach::ADV,хадуса,podľa toho
770,vorher::ADV,цебе,napred
771,vorher::ADV,цебе,predtým
772,zuerst::ADV,тӏоцебе,najprv
773,einmal::ADV,цинцӏул,raz
774,einmal::ADV,цинцӏул,jedenkrát
775,einmal::ADV,цихӏин,raz
776,einmal::ADV,цихӏин,jedenkrát
777,einmal::ADV,цоцӏул,raz
778,einmal::ADV,цоцӏул,jedenkrát
779,manchmal::ADV,олоцӏул,občas
780,manchmal::ADV,олоцӏул,niekedy
781,oft::ADV,гӏемерго,často
782,immer::ADV,кидаго,vždy
783,immer::ADV,кидаго,ustavične
784,niemals::ADV,киданиги,nikdy
785,hier::ADV,аниб,tu
786,hierhin::ADV,анибехун,sem
787,hierhin::ADV,анибехун,tade
788,von hier::ADV,гьаниса,odtiaľto
789,dort::ADV,гьениб,tam
790,dorthin::ADV,гьадаба,ta
791,dorthin::ADV,гьадаба,tam
792,geradeaus::ADV,битӏутӏа,rovno
793,geradeaus::ADV,битӏутӏа,priamo
794,vorwärts::ADV,цебехун,napred
795,rückwärts::ADV,нахъ-нахъ,nazad
796,zurück::ADV,нахъе,späť
797,zurück::ADV,нахъе,naspäť
798,unten::ADV,ахакь,dolu
799,unten::ADV,ахакь,naspodku
800,unten::ADV,гъоркь,dolu
801,unten::ADV,гъоркь,naspodku
802,hinab::ADV,эхебе,dolu
803,oben::ADV,тӏад,hore
804,oben::ADV,тӏад,navrchu
805,oben::ADV,тӏадехун,hore
806,oben::ADV,тӏадехун,navrchu
807,hinauf::ADV,эхеде,hore
808,hinauf::ADV,эхеде,navrch
809,überall::ADV,кибго,všade
810,ein wenig::ADV,дагьабго,trocha
811,kaum::ADV,хӏалалъ,ledva
812,sehr::ADV,кутакалда,veľmi
813,so::ADV,гьедин,tak
814,so::ADV,гьедин,takto
815,noch::ADV,жеги,ešte
816,nur::ADV,гӏӣцӏго,len
817,wieder::ADV,на́хъеги,zasa
818,vergebens::ADV,чӏалгӏаде,márne
819,vergebens::ADV,чӏалгӏаде,nadarmo
820,vor::PRP,цебе,pred
821,hinter::PRP,хадуса,za
822,unter::PRP,ахакь,pod
823,unter::PRP,гъоркь,pod
824,neben::PRP,аскӏо,pri
825,neben::PRP,аскӏо,vedľa
826,zwischen::PRP,гьоркьоб,medzi
827,wegen::PRP,гьелда,pre
828,wegen::PRP,гьелда,kvôli
829,dies::PRN,гьаб,to
830,dies::PRN,гьаб,táto
831,dies::PRN,гьеб,to
832,dies::PRN,гьеб,táto
833,das::PRN,доб,to
834,ich::PRN,дун,ja
835,du::PRN,дуца,ty
836,er::PRN,доб,on
837,wir::PRN,ниж,my
838,ihr::PRN,нуж,vy
839,sie::PRN,дол,oni
840,sie::PRN,эл,oni
841,was::FPRN,щиб,čo
842,wer::FPRN,щиб,kto
843,wo::FADV,киб,kde
844,wo::FADV,кибехун,kde
845,wohin::FADV,кибехун,kam
846,wie::FADV,кин,ako
847,warum::FADV,щай,prečo
848,wieviel::FNUM,кигӏан,koľko
849,eins::NUM,цо,jeden
850,zwei::NUM,кӏиго,dva
851,drei::NUM,лъабго,tri
852,vier::NUM,ункъо,štyri
853,fünf::NUM,щуго,päť
854,sechs::NUM,анлъго,šesť
855,sieben::NUM,анкьго,sedem
856,acht::NUM,микьго,osem
857,neun::NUM,ичӏго,deväť
858,zehn::NUM,анцӏго,desať
859,elf::NUM,анцӏила цо,jedenásť
860,zwölf::NUM,кӏиго-анцӏила,dvanásť
861,zwanzig::NUM,къого,dvadsať
862,dreißig::NUM,лъеберго,tridsať
863,vierzig::NUM,кӏикъого,štyridsať
864,fünfzig::NUM,кӏикъо́ялда анцӏго,päťdesiat
865,sechzig::NUM,лъабкъого,šesťdesiat
866,siebzig::NUM,лъабкъо́ялда анцӏго,sedemdesiat
867,achtzig::NUM,ункъого,osemdesiat
868,neunzig::NUM,ункъоялда а́нцӏила,deväťdesiat
869,hundert::NUM,нусго,sto
870,tausend::NUM,азарго,tisíc
871,und::CNJ,ва,i
872,und::CNJ,-ги,i
873,oder::CNJ,ялъуни,alebo
874,stehen::V,бахъунчӏезе,stáť
875,sitzen::V,гӏодов чӏезе,sedieť
876,liegen::V,бегизе,ležať
877,hängen::V,базе,visieť
878,werden::V,бахъине,stať sa
879,passieren::V,лъугьине,stať sa
880,passieren::V,лъугьа-бахъине,stať sa
881,beginnen::V,байбихьизе,začať sa
882,enden::V,лъугӏизе,končiť sa
883,wechseln::V,хиса-басизе,meniť sa
884,wechseln::V,хисизе,meniť sa
885,aufgehen[Sonne]::V,баккизе,vychádzať
886,untergehen[Sonne]::V,щинкӏизе,zapadnúť
887,scheinen[Sonne]::V,къалъ-къалъизе,svietiť
888,donnern::V,гъугъазе,hrmieť
889,wehen::V,пуйзе,viať
890,strömen::V,чвахизе,prúdiť
891,fließen::V,чвахизе,tiecť
892,sich drehen::V,сверизе,točiť sa
893,sich drehen::V,сверизе,krútiť sa
894,schwanken::V,хьвагӏезе,kolísať
895,schwanken::V,хьвагӏезе,klátiť sa
896,schwanken::V,багъа-бачаризе,kolísať
897,schwanken::V,багъа-бачаризе,klátiť sa
898,schwingen::V,щвартӏезе,kývať sa
899,schwingen::V,щвартӏезе,chvieť sa
900,fallen::V,бортизе,padať
901,brennen::V,рекӏине,páliť
902,brennen::V,рекӏине,horieť
903,rauchen::V,кӏкӏуй буризе,dymiť sa
904,regnen::V,базе,pršať
905,gefrieren::V,гӏу́низе,zamrznút
906,tauen::V,биаризе,taviť sa
907,schmelzen::V,биине,taviť sa
908,trocknen::V,бакъвазе,schnúť
909,sieden::V,гьалдезе,vrieť
910,faulen::V,махӏцине,hniť
911,verfaulen::V,туризе,zhniť
912,reißen::V,бихъизе,pretrhnúť sa
913,versinken::V,гъанкъизе,zapadnúť
914,versinken::V,гъанкъизе,potopiť sa
915,vergehen::V,базе,plynúť
916,vergehen::V,бахъизе,plynúť
917,vergehen::V,ине,plynúť
918,erscheinen::V,баккизе,objaviť sa
919,verschwinden::V,къине,zmiznúť
920,verschwinden::V,билизе,zmiznúť
921,sinken::V,гӏодо́бе ккезе,klesať
922,abnehmen::V,тӏаса камизе,ubúdať
923,zunehmen::V,гӏемерлъизе,pribúdať
924,steigen::V,бахине,stúpať
925,wachsen::V,кӏодолъизе,rásť
926,glänzen::V,цӏвакизе,jagať sa
927,glänzen::V,цӏвакизе,lesknúť sa
928,funkeln::V,паркъезе,iskriť sa
929,lärmen::V,хъудизе,lomoziť
930,lärmen::V,чӏиргъдизе,lomoziť
931,läuten::V,кьабизе,cengať
932,klingeln::V,кьабизе,zvoniť
933,klirren::V,зваргъизе,rinčať
934,brausen::V,гьалаглъизе,hučať
935,rauschen::V,шуршудизе,šumieť
936,klingen::V,бахъине,znieť
937,klingen::V,бахъине,zvoniť
938,bellen::V,гъанчдезе,štekať
939,bellen::V,гъанчдезе,brechať
940,heulen::V,рурудизе,vyť
941,blasen::V,гьохьизе,duť
942,blasen::V,гьохьизе,fúkať
943,pfeifen::V,гьещтӏезе,pískať
944,pfeifen::V,гьещтӏезе,hvízdať
945,schreien::V,ахӏизе,kričať
946,schreien::V,ахӏдезе,kričať
947,stöhnen::V,зигардизе,stenať
948,zittern::V,дарран,triasť sa
949,zittern::V,гьаргьадизе,triasť sa
950,leben::V,бетӏербахъизе,žiť
951,geboren werden::V,лъугьине,narodiť sa
952,atmen::V,хӏухьел биччазе,dýchať
953,trinken::V,гьекъезе,piť
954,essen::V,квине,jesť
955,essen::V,кваназе,jesť
956,schlucken::V,кӏкӏвине,zhltnuť
957,schlucken::V,къулчӏизе,zhltnuť
958,müde werden::V,сваказе,unaviť sa
959,einschlafen::V,кьижизе,usnúť
960,einschlafen::V,кьижизе,zaspať
961,einschlafen::V,гъапуллъизе,usnúť
962,einschlafen::V,гъапуллъизе,zaspať
963,schlafen::V,кьижизе,spať
964,aufwachen::V,бигьине,zobudiť sa
965,aufstehen::V,бахъине,vstať
966,aufstehen::V,тӏадебахъине,vstať
967,sich erholen::V,хьи бахъизе,zotavovať sa
968,sich erholen::V,хьи бахъизе,oddýchovať si
969,sich erholen::V,хӏалхьи гьабизе,zotavovať sa
970,sich erholen::V,хӏалхьи гьабизе,oddýchovať si
971,krank werden::V,унтизе,ochorieť
972,krank sein::V,унтизе,chorieť
973,krank sein::V,унтизе,byť chorý
974,schmerzen::V,унтизе,bolieť
975,husten::V,хъегӏизе,kašľať
976,genesen::V,лъилъизе,uzdraviť sa
977,sterben::V,хвезе,umrieť
978,sterben::V,хвезе,zomrieť
979,umkommen::V,гьалаглъизе,zahynúť
980,sich bewegen::V,багъаризе,pohybovať sa
981,sich bewegen::V,багъаргъизе,pohybovať sa
982,sich rühren::V,багъаризе,hnúť sa
983,sich erheben::V,тӏадебахъине,zdvihnúť sa
984,sich erheben::V,бахъине,zdvihnúť sa
985,sich setzen::V,гӏодов чӏезе,sadnúť si
986,hinfallen::V,щапизе,spadnúť
987,laufen::V,хьвадизе,bežať
988,schreiten::V,чӏезе,kráčať
989,spazierengehen::V,тира-сверизе,prechádzať sa
990,eilen::V,ракӏхӏалакине,súriť
991,eilen::V,дуризе,súriť
992,sich beeilen::V,дуризе,ponáhľať sa
993,sich beeilen::V,гӏедегӏизе,ponáhľať sa
994,sausen::V,тӏуризе,hučať
995,rennen::V,бекеризе,bežať
996,springen::V,кӏанцӏизе,skákať
997,klettern::V,хархадизе,liezť
998,schaukeln::V,гьерщезе,húpať
999,schaukeln::V,гьерщезе,hojdať
1000,kriechen::V,хъурщизе,liezť
1001,kriechen::V,хъурщизе,plaziť sa
1002,schwimmen::V,лъедезе,plávať
1003,tauchen::V,букъардизе,ponoriť sa
1004,rudern::V,хазе,veslovať
1005,fahren::V,ине,ísť
1006,fahren::V,ине,jazdiť
1007,fliegen::V,боржине,letieť
1008,gehen::V,ине,ísť
1009,weggehen::V,ине,odísť
1010,weggehen::V,ине,odchádzať
1011,abfahren::V,къокъине,odcestovať
1012,anhalten::V,чӏезе,zadržať sa
1013,anhalten::V,чӏезе,zastaviť sa
1014,anhalten::V,тархъизе,zadržať sa
1015,anhalten::V,тархъизе,zastaviť sa
1016,anhalten::V,лъалхъизе,zadržať sa
1017,anhalten::V,лъалхъизе,zastaviť sa
1018,hineingehen::V,тӏаделъугьине,vchádzať
1019,eintreten::V,лъугьине,vojsť
1020,eintreten::V,лъугьине,vstúpiť
1021,kommen::V,бачӏине,prísť
1022,ankommen::V,щвезе,prísť
1023,ankommen::V,щвезе,doraziť
1024,ankommen::V,тӏадебачӏине,prísť
1025,ankommen::V,тӏадебачӏине,doraziť
1026,zurückkommen::V,тадбуссине,vrátiť sa
1027,zurückkommen::V,тӏадбуссине,vrátiť sa
1028,bleiben::V,чӏезе,ostať
1029,bleiben::V,чӏезе,zostať
1030,bleiben::V,хутӏизе,ostať
1031,bleiben::V,хутӏизе,zostať
1032,warten::V,чӏезе,čakať
1033,erwarten::V,балагьизе,očakávať
1034,suchen::V,балагьизе,hľadať
1035,finden::V,батизе,nájsť
1036,versuchen::V,хӏалбихьизе,skúsiť
1037,versuchen::V,хӏалбихьизе,pokúsiť sa
1038,vorbereiten::V,хӏадурлъизабизе,pripraviť
1039,lieben::V,балай бегьизе,ľúbiť
1040,lieben::V,балай бегьизе,milovať
1041,mögen::V,бокьизе,mať rád
1042,lachen::V,белъизе,smiať sa
1043,weinen::V,гӏодизе,plakať
1044,schimpfen::V,гъанчдезе,nadávať
1045,sich ärgern::V,вагъизе,hnevať sa
1046,sich ärgern::V,вагъизе,zlostiť sa
1047,sich ärgern::V,ццида́хине,hnevať sa
1048,sich ärgern::V,ццида́хине,zlostiť sa
1049,sich fürchten::V,хӏинкъизе,báť sa
1050,fürchten::V,беркъазе,báť sa
1051,fürchten::V,хӏинкъа-къазе,báť sa
1052,fliehen::V,лъутизе,utekať
1053,flüchten::V,лъутизе,utiecť
1054,sehen::V,бихьизе,vidieť
1055,anschauen::V,бертӏамизе,pozrieť sa na
1056,anschauen::V,балагьизе,pozrieť sa na
1057,ansehen::V,бала-гъалагьизе,pozrieť
1058,hören::V,рагӏизе,počúvať
1059,zuhören::V,гӏенеккизе,počúvať
1060,probieren::V,кӏалдиб хъва́зе,ochutnať
1061,probieren::V,чӏамизе,ochutnať
1062,riechen::V,су́нтӏизе,ňuchať
1063,fühlen::V,чӏвазе,cítiť
1064,fühlen::V,чӏвазе,pociťovať
1065,zu sehen sein::V,бихьизе,byť vidieť
1066,vernehmen::V,рагӏизе,počuť
1067,frieren::V,цӏорозе,mrznúť
1068,frieren::V,цӏорозе,oziabať
1069,tun::V,гьабизе,robiť
1070,können::V,кӏвезе,môcť
1071,können::V,лъазе,môcť
1072,wollen::V,бокьизе,chcieť
1073,anfangen::V,байбихьизе,začať
1074,beenden::V,тӏубазабизе,skončiť
1075,beenden::V,лъугӏизабизе,skončiť
1076,aufhören::V,бахъизе,prestať
1077,gelingen::V,бахъизе,podariť sa
1078,geraten::V,бахъизе,dariť sa
1079,öffnen::V,рагьизе,otvoriť
1080,schließen::V,къазе,zavrieť
1081,stellen::V,чӏвазе,postaviť
1082,setzen::V,рекӏинабизе,posadiť
1083,setzen::V,гӏодор чӏезаризе,posadiť
1084,legen::V,лъезе,klásť
1085,legen::V,лъезе,položiť
1086,berühren::V,хъвазе,dotykať sa
1087,verbinden::V,хьухьине,spojiť
1088,verbinden::V,бухьине,spojiť
1089,bedecken::V,кквезе,pokryť
1090,aufhängen::V,базе,zavesiť
1091,anzünden::V,бакизе,zapáliť
1092,anzünden::V,рекӏинабизе,zapáliť
1093,zurücklassen::V,тезе,zanechať
1094,verlieren::V,билизабизе,stratiť
1095,fallen lassen::V,бортизабизе,pustiť
1096,machen::V,гьабизе,robiť
1097,herstellen::V,гьабизе,vyrobiť
1098,herstellen::V,хӏадурлъизабизе,vyrobiť
1099,bauen::V,базе,stavať
1100,bauen::V,базе,budovať
1101,bauen::V,гьабизе,stavať
1102,bauen::V,гьабизе,budovať
1103,reparieren::V,къачӏазе,opraviť
1104,verbessern::V,лъикӏлъизабизе,zlepšiť
1105,ändern::V,хисизабизе,zmeniť
1106,ändern::V,хисизабизе,preinačiť
1107,graben::V,бухъизе,ryť
1108,graben::V,бухъизе,kopať
1109,beugen::V,хьетӏизабизе,ohnúť
1110,biegen::V,гьетӏизабизе,ohnúť
1111,drehen::V,тиризабизе,točiť
1112,drehen::V,тиризабизе,krútiť
1113,drehen::V,свердизабизе,točiť
1114,drehen::V,свердизабизе,krútiť
1115,wenden::V,бегизе,obrátiť
1116,wenden::V,бегизе,prevrátiť
1117,umdrehen::V,бегизе,otočiť
1118,umdrehen::V,бегизе,obrátiť
1119,umdrehen::V,бега-битӏизе,otočiť
1120,umdrehen::V,бега-битӏизе,obrátiť
1121,heben::V,борхизе,dvíhať
1122,heben::V,борхизе,povzniesť
1123,hochheben::V,борхалъизабизе,zdvihnúť
1124,hochheben::V,борхизе,zdvihnúť
1125,ergreifen::V,кквезе,uchopiť sa
1126,halten::V,кквезе,držať
1127,drücken::V,къазе,tisnúť
1128,drücken::V,къанцӏу́зе,tisnúť
1129,drücken::V,къвал ба́зе,tisnúť
1130,schieben::V,хъилдизе,posunovať
1131,kratzen::V,хачазе,škrabať
1132,lecken::V,чӏикӏизе,lízať
1133,beißen::V,хӏанчӏизе,kúsať
1134,beißen::V,хӏанчӏизабизе,kúsať
1135,abreißen::V,тӏезе,odtrhnúť
1136,abreißen::V,тӏезабизе,odtrhnúť
1137,abschneiden::V,къотӏизе,odrezať
1138,abschneiden::V,къотӏизе,odkrojiť
1139,binden::V,бухьине,zaviazať
1140,binden::V,бухьине,priviazať
1141,stecken::V,къазабизе,strčiť
1142,brechen::V,бекизе,zlomiť
1143,klopfen::V,дванкезе,tĺcť
1144,klopfen::V,дванкезе,klopať
1145,hauen::V,базе,nabiť
1146,kleben::V,бацӏцӏине,lepiť
1147,kleben::V,бацӏцӏине,nalepiť
1148,reiben::V,хачазе,trieť
1149,streichen::V,бахине,namazať
1150,streichen::V,жужазе,namazať
1151,schleifen::V,лъухьизе,ostríť
1152,schneiden::V,къотӏизе,rezať
1153,schneiden::V,къотӏизе,strihať
1154,rütteln::V,багъа-бачаризабизе,triasť
1155,rütteln::V,багъа-бачаризабизе,lomcovať
1156,schütteln::V,кӏобокӏизе,triasť
1157,schütteln::V,кӏобокӏизе,potriasť
1158,schwenken::V,гьесадизе,mávať
1159,schwenken::V,хьвагӏезабизе,mávať
1160,schütten::V,тӏезе,sypať
1161,füllen::V,цӏезабизе,plniť
1162,einwickeln::V,жемизе,zabaliť
1163,tragen::V,баччизе,niesť
1164,schleppen::V,бехъерхъизе,vliecť
1165,ziehen::V,цӏазе,ťahať
1166,aufbewahren::V,цӏунизе,uložiť
1167,aufbewahren::V,цӏунизе,uschovať
1168,werfen::V,рехизе,hodiť
1169,werfen::V,рехизе,vrhnúť
1170,fangen::V,кквезе,chytať
1171,packen::V,кквезе,baliť
1172,packen::V,кквезе,chytiť
1173,verstecken::V,бахчизе,skryť
1174,verstecken::V,бахчизе,schovať
1175,teilen::V,бикьизе,podeliť
1176,teilen::V,бикьизе,rozdeliť
1177,schicken::V,битӏизе,posielať
1178,bringen::V,баччизе,priniesť
1179,hinzufügen::V,жубазе,pripojiť
1180,bekommen::V,щвезе,dostať
1181,erhalten::V,щвезе,prijať
1182,erhalten::V,босизе,prijať
1183,nehmen::V,босизе,vziať
1184,wählen::V,бищизе,voliť
1185,auswählen::V,тӏасабищизе,vybrať
1186,auswählen::V,тӏасабищизе,vyvoliť
1187,bewahren::V,цӏунизе,zachovať
1188,behindern::V,квекӏен гьабизе,zavadzať
1189,behindern::V,квекӏен гьабизе,byť v ceste
1190,verderben::V,хвезабизе,skaziť
1191,beschädigen::V,галгъазабизе,ublížiť
1192,beschädigen::V,галгъазабизе,poškodiť
1193,zerbrechen::V,щущазабизе,rozbiť
1194,zerbrechen::V,щущазабизе,prelomiť
1195,zerreißen::V,бихъизе,pretrhnúť
1196,zerstören::V,биххизабизе,zničiť
1197,verbrennen::V,бухӏизе,spáliť
1198,geben::V,кьезе,dať
1199,reichen::V,кьезе,podať
1200,schenken::V,кьезе,darovať
1201,versprechen::V,назру гьабизе,sľúbiť
1202,wünschen::V,бокьизе,želať
1203,loben::V,беццизе,chváliť
1204,loben::V,бецца-бекъизе,chváliť
1205,küssen::V,баизе,bozkať
1206,wiegen::V,чӏучӏадизабизе,kolísať
1207,zudecken::V,тӏадбигъине,prikryť
1208,wecken::V,бигьинабизе,zobudiť
1209,zeigen::V,бихьизабизе,ukázať
1210,führen::V,бачине,viesť
1211,lehren::V,малъизе,učiť
1212,lehren::V,цӏализабизе,učiť
1213,unterrichten::V,цӏализабизе,vyučovať
1214,aufziehen::V,гӏезабизе,vychovať
1215,leiten::V,нухмалъи гьабизе,viesť
1216,antreiben::V,гӏедегӏизабизе,popudiť
1217,einladen::V,ахӏизе,pozvať
1218,einladen::V,ахӏизе,povolať
1219,einladen::V,тӏадеахӏизе,pozvať
1220,einladen::V,тӏадеахӏизе,povolať
1221,vereinigen::V,цолъизабизе,spojiť
1222,vereinigen::V,цолъизабизе,zjednotiť
1223,besuchen::V,баккизе,navštíviť
1224,besuchen::V,хьвадизе,navštíviť
1225,treffen::V,дандчӏвазе,stretnúť
1226,sich versammeln::V,данделъизе,zhromaždiť sa
1227,sich versammeln::V,бакӏаризе,zhromaždiť sa
1228,spielen::V,басандизе,hrať
1229,singen::V,ахӏизе,spievať
1230,tanzen::V,кьурдизе,tancovať
1231,sich trennen::V,батӏалъизе,rozísť sa
1232,verlassen::V,тезе,opustiť
1233,verlassen::V,рехунтезе,opustiť
1234,retten::V,хвасар гьабизе,zachrániť
1235,retten::V,хвасарлъизабизе,zachrániť
1236,bewachen::V,цӏунизе,strážiť
1237,schützen::V,цӏунизе,chrániť
1238,verteidigen::V,цӏунизе,brániť
1239,sich schlagen::V,багъизе,biť sa
1240,schießen::V,речӏчӏизе,streliť
1241,schießen::V,речӏчӏизе,strieľať
1242,siegen::V,бергьине,zvíťaziť
1243,ärgern::V,вагъизавизе,hnevať
1244,ärgern::V,вагъизавизе,zlostiť
1245,schlagen::V,кьабизе,biť
1246,schlagen::V,кьабизе,udrieť
1247,treten::V,мал тункизе,kopnúť
1248,stechen::V,къазабизе,bodnúť
1249,stechen::V,къазабизе,pichnúť
1250,stoßen::V,тункизе,udrieť
1251,stoßen::V,хъилдизе,udrieť
1252,stehlen::V,щинкӏизабизе,kradnúť
1253,stören::V,квекӏен гьабизе,vyrušiť
1254,stören::V,татубахъи гьабизе,vyrušiť
1255,belästigen::V,рахӏатхвезабизе,obťažovať
1256,verbergen::V,бахчизе,skryť
1257,verbergen::V,балъго тезе,skryť
1258,täuschen::V,божуда рекӏкӏ гьабизе,sklamať
1259,täuschen::V,гуккизе,sklamať
1260,betrügen::V,хӏилла гьабизе,klamať
1261,betrügen::V,хӏилла гьабизе,podvádzať
1262,betrügen::V,сандирахълъи гьабизе,klamať
1263,betrügen::V,сандирахълъи гьабизе,podvádzať
1264,töten::V,чӏвазе,zabiť
1265,töten::V,чӏвазе,usmrtiť
1266,wohnen::V,яшав гьабизе,bývať
1267,arbeiten::V,хӏалтӏизе,pracovať
1268,sammeln::V,бакӏаризе,zbierať
1269,pflücken::V,бетӏизе,trhať
1270,pflücken::V,бетӏизе,oberať
1271,jagen::V,чан гьабизе,poľovať
1272,fischen::V,ччугӏа кквезе,loviť ryby
1273,fischen::V,ччугӏа кквезе,chytať ryby
1274,fassen::V,кквезе,uloviť
1275,hüten::V,кваназабизе,pásť
1276,treiben::V,гъезе,hnať
1277,anbinden::V,бухьине,priviazať
1278,füttern::V,кваназабизе,kŕmiť
1279,melken::V,бечӏчӏизе,dojiť
1280,hacken::V,чӏвазе,seknúť
1281,gießen::V,лъалъазе,polievať
1282,reifen::V,барщизе,dozrieť
1283,zubereiten::V,бежа-белъине,pripraviť
1284,kochen::V,белъине,variť
1285,backen::V,базе,piecť
1286,backen::V,базе,smažiť
1287,braten::V,бежизе,piecť
1288,braten::V,бежизе,pražiť
1289,umrühren::V,багъаризе,pomiešať
1290,stricken::V,хьухьине,pliesť
1291,nähen::V,букъизе,šiť
1292,färben::V,кьер гьабизе,zafarbiť
1293,reinigen::V,бацӏцӏине,čistiť
1294,waschen::V,чуризе,myť
1295,abwischen::V,бацӏцӏине,utrieť
1296,spülen::V,хулизе,vyplachovať
1297,fegen::V,лъухьизе,zametať
1298,kehren::V,лъухьизе,zametať
1299,baden::V,чордезе,kúpať sa
1300,ausziehen::V,бахъизе,zobliecť
1301,anziehen::V,ретӏине,obliecť
1302,sich anziehen::V,ретӏине,obliecť sa
1303,kämmen::V,хазе,česať
1304,schmücken::V,чӏухӏизабизе,ozdobiť
1305,sagen::V,бицине,povedať
1306,sprechen::V,бицине,hovoriť
1307,reden::V,гаргадизе,rozprávať
1308,sich unterhalten::V,гаргадизе,rozprávať sa
1309,fragen::V,цӏехезе,spýtať sa
1310,fragen::V,гьикъизе,spýtať sa
1311,bitten::V,гьаризе,prosiť
1312,erzählen::V,бицине,rozprávať
1313,mitteilen::V,лъазабизе,oznámiť
1314,nennen::V,цӏар лъезе,nazvať
1315,nennen::V,цӏар лъезе,menovať
1316,rufen::V,ахӏизе,volať
1317,rufen::V,ахӏизе,zavolať
1318,prahlen::V,беццаризе,vystatovať sa
1319,übersetzen::V,буссинабизе,preložiť
1320,denken::V,ургъизе,myslieť
1321,glauben::V,божизе,veriť
1322,bemerken::V,берречӏчӏизе,podotknuť
1323,bemerken::V,берречӏчӏизе,spozorovať
1324,erkennen::V,лъазе,poznať
1325,erkennen::V,батӏаго бахъизе,poznať
1326,begreifen::V,бичӏчӏизе,pochopiť
1327,begreifen::V,бичӏчӏизе,porozumieť
1328,lernen::V,цӏализе,učiť sa
1329,wissen::V,лъазе,vedieť
1330,sich erinnern an::V,ракӏалде щвезе,pamätať si na
1331,vergessen::V,кӏочене,zabudnuť
1332,messen::V,борцине,merať
1333,zählen::V,рикӏкӏине,počítať
1334,rechnen::V,рикӏкӏине,rátať
1335,rechnen::V,рикӏкӏине,počítať
1336,lesen::V,цӏализе,čítať
1337,malen::V,бахъизе,maľovať
1338,zeichnen::V,бахъизе,kresliť
1339,schreiben::V,хъвазе,písať
1340,besitzen::V,щвезе,mať
1341,besitzen::V,щвезе,vlastniť
1342,besitzen::V,бу́кӏине,mať
1343,besitzen::V,бу́кӏине,vlastniť
1344,kaufen::V,босизе,kúpiť
1345,verkaufen::V,бичизе,predať
1346,bezahlen::V,кьезе,zaplatiť
1347,zahlen::V,кьезе,platiť
1348,ertragen::V,баччизе,znášať
1349,ertragen::V,баччизе,vydržať
1350,Auge::N,,oko
1351,Sehne::N,,šľacha
1352,Funke::N,,iskra
1353,Moor::N,,močiar
1354,Elch::N,,los
1355,Beere::N,,bobuľa
1356,Gedächtnis::N,,pamäť
1357,Ton::N,,tón
1358,Ton::N,,zvuk
1359,Winkel::N,,kút
1360,Menge::N,,množstvo
1361,Stütze::N,,opora
1362,Figur::N,,figúra
1363,Schuh::N,,obuv
1364,Schuh::N,,topánka
1365,Schnur::N,,šnúra
1366,Leine::N,,vodidlo
1367,Geschäft::N,,obchod
1368,voll::A,,plný
1369,lange::ADV,,dlho
1370,später::ADV,,neskoršie
1371,nicht::ADV,,nie
1372,schon::ADV,,už
1373,durch::PRP,,cez
1374,alles::PRN,,všetko
1375,rühren::V,,dojať
1376,scheinen::V,,zdať sa
1377,aufheben::V,,zdvihnúť
1378,lassen::V,,dať
1379,sich waschen::V,,umývať sa
1380,verstehen::V,,rozumieť
1381,beherrschen::V,,ovládať
