,Concept_ID,cv,az
719,fett::A,мӑнтӑр,şişman
720,schlank::A,йӑрӑс,zərif
721,schlank::A,яштака,zərif
722,hübsch::A,хитре,göyçək
723,böse::A,усал,fəna
724,dumm::A,ухмах,axmaq
725,faul::A,наян,tənbəl
726,faul::A,юлхав,tənbəl
727,faul::A,ӳркенчӗк,tənbəl
728,fleißig::A,хастар,çalışqan
729,geizig::A,хытӑ,xəsis
730,klug::A,ӑслӑ,ağıllı
731,geschickt::A,ӑста,bacarıqlı
732,lieb::A,савнӑ,əziz
733,lieb::A,савнӑ,sevimli
734,lustig::A,хаваслӑ,məzəli
735,lustig::A,хаваслӑ,gülməli
736,sanft::A,ачаш,mülayim
737,hungrig::A,выҫӑ,ac
738,krank::A,чирлӗ,xəstə
739,nackt::A,ҫара,çılpaq
740,traurig::A,салхуллӑ,qəmgin
741,traurig::A,салхуллӑ,kədərli
742,lebendig::A,чӗрӗ,canlı
743,gut::A,аван,yaxşı
744,gut::A,лайӑх,yaxşı
745,schlecht::A,япӑх,pis
746,schlecht::A,начар,pis
747,richtig::A,тӗрӗс,doğru
748,schlimm::A,йӗрӗнчӗк,fəna
749,wahr::A,чӑн,gərçək
750,alt::A,кивӗ,əski
751,alt::A,кивӗ,köhnə
752,neu::A,ҫӗнӗ,yeni
753,ehemalig::A,пулнӑ,əvvəlki
754,alt[Lebewesen]::A,ватӑ,qoca
755,jung::A,яш,gənc
756,jung::A,ҫамрӑк,gənc
757,arm::A,чухӑн,kasıb
758,arm::A,чухӑн,yoxsul
759,reich::A,пуян,zəngin
760,bekannt::A,пӗлӗш,tanış
761,berühmt::A,чаплӑ,məşhur
762,fremd::A,ют,yad
763,verschieden::A,расна,dürlü
764,nah::A,ҫывӑх,yaxın
765,nah::A,ҫывӑхри,yaxın
766,fern::A,инҫе,uzaq
767,fern::A,аякри,uzaq
768,linker::A,сулахай,sol
769,rechter::A,сылтӑм,sağ
770,anderer::A,урӑх,başqa
771,erster::A,пӗрремӗш,birinci
772,zweiter::A,иккӗмӗш,ikinci
773,dritter::A,виҫҫӗмӗш,üçüncü
774,letzter::A,юлашки,sonuncu
775,letzter::A,юлашки,axırıncı
776,allein::ADV,пӗччен,tək
777,allein::ADV,пӗччен,yalqız
778,auf einmal::ADV,кӗмӗрккен,birdən
779,zusammen::ADV,пӗрле,birlikdə
780,lange::ADV,вӑрах,uzun
781,plötzlich::ADV,сасартӑк,qəfildən
782,sofort::ADV,тӳрех,həmən
783,sofort::ADV,тӳрех,dərhal
784,später::ADV,кайран,sonra
785,jetzt::ADV,халь,indi
786,jetzt::ADV,халӗ,indi
787,heute::ADV,паян,bugün
788,morgen::ADV,ыран,sabah
789,bald::ADV,халех,yaxında
790,bald::ADV,халех,tezliklə
791,bald::ADV,кӗҫех,yaxında
792,bald::ADV,кӗҫех,tezliklə
793,dann::ADV,унтан,onda
794,gestern::ADV,ӗнер,dünən
795,einst::ADV,пӗррехинче,əvvəllər
796,damals::ADV,ун чухне,o vaxt
797,damals::ADV,апла пулсан,o vaxt
798,danach::ADV,унтан,sonra
799,vorher::ADV,малтан,qabaqcadan
800,zuerst::ADV,пирвай,əvvəl
801,einmal::ADV,пӗррехинче,bir dəfə
802,manchmal::ADV,хӑш чухне,hərdənbir
803,oft::ADV,тӑтӑш,tez-tez
804,oft::ADV,тӑтӑш,çox vaxt
805,immer::ADV,ялан,daimi
806,immer::ADV,ялан,həmişə
807,niemals::ADV,нихӑҫан та,əsla
808,niemals::ADV,нихӑҫан та,heç bir zaman
809,hier::ADV,кунта,bura
810,hier::ADV,кунта,burada
811,hierhin::ADV,кунта,buraya
812,von hier::ADV,кунтан,buradan
813,dort::ADV,унта,ora
814,dort::ADV,унта,orada
815,dort::ADV,ҫавӑнта,ora
816,dort::ADV,ҫавӑнта,orada
817,dorthin::ADV,унта,oraya
818,dorthin::ADV,ҫавӑнта,oraya
819,geradeaus::ADV,тикӗс,düz
820,vorwärts::ADV,малалла,irəli
821,rückwärts::ADV,хыҫала,geri
822,zurück::ADV,каялла,geriyə
823,unten::ADV,аялта,aşağıda
824,hinab::ADV,аялта,aşağı
825,oben::ADV,ҫӳлте,yuxarıda
826,hinauf::ADV,ҫӳле,yuxarı
827,überall::ADV,таҫта та,hər yerdə
828,überall::ADV,пур ҫӗрте те,hər yerdə
829,überall::ADV,кирек ӑҫта та,hər yerdə
830,nicht::ADV,мар,-ma-
831,ein wenig::ADV,пӑртак,bir az
832,kaum::ADV,аран,güclə
833,sehr::ADV,питӗ,çox
834,so::ADV,апла,belə
835,noch::ADV,татах,hələ
836,nur::ADV,ҫех,yalnız
837,schon::ADV,ӗнтӗ,artıq
838,wieder::ADV,каллех,yenə
839,vergebens::ADV,харам,boş yerə
840,vor::PRP,умӗнче,önündə
841,hinter::PRP,кайра,arxasında
842,unter::PRP,айне,altında
843,unter::PRP,айӗпе,altında
844,unter::PRP,айӗнче,altında
845,unter::PRP,ҫитеспе,altında
846,durch::PRP,витӗр,içindən
847,neben::PRP,патӗнче,yanında
848,zwischen::PRP,хушшинче,arasında
849,wegen::PRP,пула,üçün
850,wegen::PRP,пула,ötəri
851,wegen::PRP,пирки,üçün
852,wegen::PRP,пирки,ötəri
853,dies::PRN,ку,bu
854,dies::PRN,ҫак,bu
855,das::PRN,ҫав,o
856,alles::PRN,пурте,hər şey
857,alles::PRN,йӑлт,hər şey
858,ich::PRN,эп,mən
859,du::PRN,эс,sən
860,er::PRN,вӑл,o
861,wir::PRN,эпир,biz
862,ihr::PRN,эсир,siz
863,sie::PRN,вӗсем,onlar
864,was::FPRN,мӗн,nə
865,was::FPRN,мӗскер,nə
866,was::FPRN,мӗн те пулин,nə
867,wer::FPRN,кам,kim
868,wo::FADV,ӑҫта,harada
869,wohin::FADV,ӑҫта,haraya
870,wie::FADV,епле,necə
871,wie::FADV,мӗнле,necə
872,warum::FADV,ма,niyə
873,warum::FADV,ма,nə üçün
874,warum::FADV,мӗншӗн,niyə
875,warum::FADV,мӗншӗн,nə üçün
876,wieviel::FNUM,миҫе,neçə
877,wieviel::FNUM,миҫе,nə qədər
878,eins::NUM,пӗр,bir
879,eins::NUM,пӗрре,bir
880,zwei::NUM,ик,iki
881,zwei::NUM,икӗ,iki
882,zwei::NUM,иккӗ,iki
883,drei::NUM,виҫ,üç
884,drei::NUM,виҫӗ,üç
885,drei::NUM,виҫҫӗ,üç
886,vier::NUM,тӑват,dörd
887,fünf::NUM,пилӗк,beş
888,fünf::NUM,пиллӗк,beş
889,sechs::NUM,улт,altı
890,sechs::NUM,ултӑ,altı
891,sechs::NUM,улттӑ,altı
892,sieben::NUM,ҫич,yeddi
893,sieben::NUM,ҫичӗ,yeddi
894,sieben::NUM,ҫиччӗ,yeddi
895,acht::NUM,сакӑр,səkkiz
896,acht::NUM,саккӑр,səkkiz
897,neun::NUM,тӑхӑр,doqquz
898,neun::NUM,тӑххӑр,doqquz
899,zehn::NUM,вунӑ,on
900,zehn::NUM,вуннӑ,on
901,elf::NUM,вун пӗр,on bir
902,zwölf::NUM,вун ик,on iki
903,zwölf::NUM,вун икӗ,on iki
904,zwölf::NUM,вун иккӗ,on iki
905,zwanzig::NUM,ҫирӗм,iyirmi
906,dreißig::NUM,вӑтӑр,otuz
907,vierzig::NUM,хӗрӗх,qırx
908,fünfzig::NUM,аллӑ,əlli
909,sechzig::NUM,утмӑл,altmış
910,siebzig::NUM,ҫитмӗл,yetmiş
911,achtzig::NUM,сакӑр вунӑ,səksən
912,achtzig::NUM,сакӑр вуннӑ,səksən
913,neunzig::NUM,тӑхӑр вун,doxsan
914,neunzig::NUM,тӑхӑр вунӑ,doxsan
915,neunzig::NUM,тӑхӑр вуннӑ,doxsan
916,hundert::NUM,ҫӗр,yüz
917,tausend::NUM,пин,min
918,und::CNJ,та,və
919,oder::CNJ,е,ya
920,stehen::V,тӑр,durmaq
921,sitzen::V,лар,oturmaq
922,liegen::V,вырт,uzanmaq
923,hängen::V,усӑнса тӑр,asılmaq
924,hängen::V,ҫакӑнса тӑр,asılmaq
925,werden::V,пул,olmaq
926,passieren::V,пул,olmaq
927,passieren::V,пул,baş vermək
928,beginnen::V,пуҫлан,başlamaq
929,enden::V,пӗт,bitmək
930,enden::V,вӗҫлен,bitmək
931,wechseln::V,улшӑн,dəyişmək
932,aufgehen[Sonne]::V,тух,doğmaq
933,untergehen[Sonne]::V,анса лар,batmaq
934,scheinen[Sonne]::V,пӑх,parlamaq
935,donnern::V,кӗмсӗртет,guruldamaq
936,donnern::V,авӑт,guruldamaq
937,wehen::V,варкӑш,əsmək
938,strömen::V,тӑкӑн,axmaq
939,fließen::V,юх,axmaq
940,sich drehen::V,ҫаврӑн,dönmək
941,schwanken::V,чӳхен,yellənmək
942,schwingen::V,суллан,yellənmək
943,fallen::V,кип,düşmek
944,fallen::V,тӳр кип,düşmek
945,fallen::V,татӑлса ан,düşmek
946,brennen::V,ҫун,yanmaq
947,rauchen::V,мӑкӑрлан,tüstüləmək
948,rauchen::V,тӗтӗм кӑлар,tüstüləmək
949,regnen::V,ҫумӑр ҫӑвать,yağmaq
950,gefrieren::V,шӑн,donmaq
951,tauen::V,ирӗл,ərimək
952,schmelzen::V,ирӗл,ərimək
953,trocknen::V,тип,qurumaq
954,sieden::V,вӗре,qaynamaq
955,faulen::V,ҫӗр,çürümək
956,verfaulen::V,ҫӗр,çürümək
957,reißen::V,ҫурӑл,yırtılmaq
958,versinken::V,пут,batmaq
959,vergehen::V,ирт,ötmək
960,erscheinen::V,курӑн,görünmək
961,erscheinen::V,курӑнса кай,görünmək
962,verschwinden::V,ҫухал,yox olmaq
963,sinken::V,чак,enmək
964,abnehmen::V,чак,azalmaq
965,zunehmen::V,пысӑклан,artmaq
966,steigen::V,ҫӗклен,yüksəlmək
967,wachsen::V,ӳс,böyümək
968,glänzen::V,ҫиҫ,parlamaq
969,funkeln::V,ялкӑш,parıldamaq
970,funkeln::V,йӑлтӑртат,parıldamaq
971,lärmen::V,шавла,səs-küy etmək
972,läuten::V,шӑнкӑравла,çalmaq
973,klingeln::V,шӑнкӑравла,zəng etmək
974,klirren::V,калтлат,cingildəmək
975,klirren::V,шӑнкӑлтат,cingildəmək
976,brausen::V,ахӑр,gurlamaq
977,rauschen::V,вашӑлтат,xışıldamaq
978,rauschen::V,чашӑлтат,xışıldamaq
979,klingen::V,янӑра,səslənmək
980,bellen::V,вӗр,hürmək
981,heulen::V,ула,ulamaq
982,blasen::V,вӗр,üfləmək
983,pfeifen::V,шӑхӑр,fit vermek
984,schreien::V,кӑшкӑр,bağırmaq
985,schreien::V,кӑшкӑр,qışqırmaq
986,stöhnen::V,йынӑш,inləmək
987,zittern::V,чӗтре,titrəmək
988,leben::V,пурӑн,yaşamaq
989,geboren werden::V,ҫурал,doğmaq
990,atmen::V,сывла,nəfəs almaq
991,trinken::V,ӗҫ,içmek
992,essen::V,ҫи,yemək
993,schlucken::V,ҫӑт,udmaq
994,müde werden::V,ӗшен,yorulmaq
995,einschlafen::V,ыйха пут,yuxuya getmək
996,einschlafen::V,ҫывӑрса кай,yuxuya getmək
997,schlafen::V,ҫывӑр,uyumaq
998,aufwachen::V,вӑран,oyanmaq
999,aufstehen::V,тӑр,yuxudan durmaq
1000,sich erholen::V,кан,dincəlmək
1001,krank werden::V,чирле,xəstə olmaq
1002,krank sein::V,чирле,azarlanmaq
1003,krank sein::V,чирле,xəstələnmək
1004,schmerzen::V,сур,ağrimaq
1005,schmerzen::V,ырат,ağrimaq
1006,husten::V,ӳсӗр,öksürmək
1007,genesen::V,сывал,sağalmaq
1008,genesen::V,тӳрлен,sağalmaq
1009,sterben::V,вил,ölmək
1010,sterben::V,вил,vəfat etmək
1011,umkommen::V,вил,həlak olmaq
1012,sich bewegen::V,куҫ,hərəkət etmək
1013,sich rühren::V,хускал,tərpənmək
1014,sich erheben::V,тӑр,qalxmaq
1015,sich setzen::V,лар,oturmaq
1016,hinfallen::V,ӳк,yıxılmaq
1017,laufen::V,ут,yerimək
1018,schreiten::V,ут,addım atmaq
1019,spazierengehen::V,уҫӑлса ҫӳре,gəzmək
1020,spazierengehen::V,уткаласа ҫӳре,gəzmək
1021,eilen::V,васка,atılmaq
1022,eilen::V,хыпалан,atılmaq
1023,sich beeilen::V,васка,tələsmək
1024,sich beeilen::V,хыпалан,tələsmək
1025,sausen::V,ыткӑн,çırpmaq
1026,sausen::V,вӗҫтер,çırpmaq
1027,rennen::V,чуп,qaçmaq
1028,springen::V,сик,sıçramaq
1029,klettern::V,улӑх,dırmanmaq
1030,schaukeln::V,йӳрӗн,sallanmaq
1031,kriechen::V,шу,sürünmək
1032,kriechen::V,упален,sürünmək
1033,schwimmen::V,иш,üzmek
1034,tauchen::V,чӑм,dalmaq
1035,rudern::V,авӑс,avarlamaq
1036,fahren::V,пыр,sürmək
1037,fliegen::V,вӗҫ,uçmaq
1038,gehen::V,кай,getmək
1039,weggehen::V,кай,getmək
1040,abfahren::V,тапран,yola düşmək
1041,anhalten::V,чарӑн,saxlamaq
1042,hineingehen::V,кӗр,girmək
1043,eintreten::V,кӗр,girmək
1044,eintreten::V,кӗр,daxil olmaq
1045,kommen::V,кил,gəlmək
1046,ankommen::V,ҫит,gəlib çatmaq
1047,zurückkommen::V,таврӑн,qayıtmaq
1048,zurückkommen::V,каялла кил,qayıtmaq
1049,bleiben::V,юл,qalmaq
1050,warten::V,кӗт,gözləmək
1051,erwarten::V,кӗт,bəkləmək
1052,suchen::V,шыра,aramaq
1053,suchen::V,шыра,axtarmaq
1054,finden::V,туп,tapmaq
1055,versuchen::V,пикен,çalışmaq
1056,vorbereiten::V,хатӗрле,hazırlamaq
1057,lieben::V,юрат,sevmək
1058,mögen::V,кӑмӑлла,xoşlamaq
1059,mögen::V,килӗштер,xoşlamaq
1060,lachen::V,кул,gülmək
1061,lachen::V,ахӑлтат,gülmək
1062,rühren::V,ҫулӑх,həyəcanlandırmaq
1063,weinen::V,йӗр,ağlamaq
1064,weinen::V,макӑр,ağlamaq
1065,schimpfen::V,вӑрҫ,küfr etmək
1066,schimpfen::V,ятлаҫ,küfr etmək
1067,sich ärgern::V,ҫиллен,acıqlanmaq
1068,sich fürchten::V,шиклен,qorxmaq
1069,fürchten::V,хӑра,qorxmaq
1070,fliehen::V,тар,qaçmaq
1071,flüchten::V,чупса тар,qaçmaq
1072,sehen::V,кур,görmək
1073,anschauen::V,пӑхса ил,baxmaq
1074,ansehen::V,пӑх,baxmaq
1075,hören::V,илт,duymaq
1076,hören::V,илт,eşitmək
1077,zuhören::V,итле,dinləmək
1078,zuhören::V,тӑнла,dinləmək
1079,probieren::V,астив,dadına baxmaq
1080,riechen::V,шӑршла,qoxlamaq
1081,fühlen::V,туй,duymaq
1082,fühlen::V,сис,duymaq
1083,scheinen::V,туйӑн,görünmək
1084,zu sehen sein::V,курӑн,görünmək
1085,vernehmen::V,пӑл,eşitmək
1086,frieren::V,йӳтен,üşümək
1087,tun::V,ту,etmək
1088,können::V,пултар,bilmək
1089,können::V,пултар,bacarmaq
1090,wollen::V,те,istəmək
1091,anfangen::V,пуҫла,başlamaq
1092,beenden::V,пӗтер,bitirmək
1093,aufhören::V,пӑрах,bitmək
1094,aufhören::V,пӑрах,qurtarmaq
1095,gelingen::V,ӑн,müvəffəq olmaq
1096,geraten::V,пул,düşmək
1097,öffnen::V,уҫ,açmaq
1098,schließen::V,хуп,qapamaq
1099,stellen::V,ларт,qoymaq
1100,stellen::V,тӑрат,qoymaq
1101,setzen::V,ларт,oturtmaq
1102,legen::V,хур,qoymaq
1103,berühren::V,перӗн,toxunmaq
1104,verbinden::V,сып,bağlamaq
1105,bedecken::V,вит,örtmək
1106,aufhängen::V,ҫак,asmaq
1107,anzünden::V,ҫут,yandırmaq
1108,aufheben::V,ҫӗкле,qaldırmaq
1109,zurücklassen::V,манса хӑвар,buraxmaq
1110,verlieren::V,ҫӗтер,itirmək
1111,fallen lassen::V,ӳкер,düşürmək
1112,machen::V,ту,etmək
1113,herstellen::V,ӑстала,istehsal etmək
1114,bauen::V,ту,tikmək
1115,reparieren::V,юса,təmir etmək
1116,verbessern::V,лайӑхлат,düzəltmək
1117,ändern::V,улӑштар,dəyişdirmək
1118,graben::V,чав,qazımaq
1119,graben::V,чакала,qazımaq
1120,beugen::V,кукӑрт,əymək
1121,biegen::V,ав,bükmək
1122,biegen::V,кукӑрт,bükmək
1123,drehen::V,ҫавӑр,döndərmək
1124,wenden::V,ӳпӗнтер,çevirmək
1125,umdrehen::V,ҫавӑр,çevirmək
1126,heben::V,хӑпарт,qaldırmaq
1127,hochheben::V,йӑт,qaldırmaq
1128,ergreifen::V,тыт,tutmaq
1129,halten::V,тыт,saxlamaq
1130,drücken::V,пус,sıxmaq
1131,schieben::V,тӗк,sürmək
1132,schieben::V,тӗрт,sürmək
1133,kratzen::V,хыр,qaşımaq
1134,lecken::V,ҫула,yalamaq
1135,beißen::V,ҫырт,dişləmək
1136,beißen::V,хып,dişləmək
1137,abreißen::V,тат,qoparmaq
1138,abschneiden::V,кас,ayırmaq
1139,binden::V,ҫых,bağlamaq
1140,stecken::V,чик,soxmaq
1141,brechen::V,хуҫ,qırmaq
1142,klopfen::V,такка,sındırmaq
1143,hauen::V,шакка,vurmaq
1144,kleben::V,ҫыпӑҫтар,apışdırmaq
1145,reiben::V,сӑтӑр,ovmaq
1146,streichen::V,сӗр,sürtmək
1147,schleifen::V,хӑйра,bülövləmək
1148,schneiden::V,кас,kəsmək
1149,rütteln::V,лӑка,sirkələmək
1150,rütteln::V,силлентер,sirkələmək
1151,schütteln::V,лӑка,çalxalamaq
1152,schütteln::V,силлентер,çalxalamaq
1153,schwenken::V,сулла,yelləmək
1154,schütten::V,тултар,tökmək
1155,füllen::V,тултар,doldurmaq
1156,einwickeln::V,чӗрке,sarımaq
1157,tragen::V,ҫӗкле,daşımaq
1158,schleppen::V,сӗтӗр,sürükləmək
1159,ziehen::V,тӑс,çəkmək
1160,aufbewahren::V,усра,gizlətmək
1161,werfen::V,пӑрах,atmaq
1162,fangen::V,тыт,tutmaq
1163,packen::V,тыт,yaxalamaq
1164,verstecken::V,пытарса хур,gizlətmək
1165,teilen::V,уйӑр,bölmək
1166,teilen::V,пайла,bölmək
1167,schicken::V,яр,yollamaq
1168,schicken::V,яр,göndərmək
1169,bringen::V,кӳр,gətirmək
1170,hinzufügen::V,хуш,əlavə etmək
1171,bekommen::V,ил,almaq
1172,bekommen::V,ил,əldə etmək
1173,bekommen::V,туян,almaq
1174,bekommen::V,туян,əldə etmək
1175,erhalten::V,ил,almaq
1176,erhalten::V,туян,almaq
1177,nehmen::V,ил,almaq
1178,wählen::V,суйла,seçmək
1179,auswählen::V,суйла,arımaq
1180,bewahren::V,упра,qorumaq
1181,behindern::V,кансӗрле,mane olmaq
1182,behindern::V,чӑрмантар,mane olmaq
1183,verderben::V,пӑс,pozmaq
1184,beschädigen::V,пӑс,zədələmək
1185,zerbrechen::V,ват,qırmaq
1186,zerbrechen::V,ват,sındırmaq
1187,zerbrechen::V,ҫӗмӗр,qırmaq
1188,zerbrechen::V,ҫӗмӗр,sındırmaq
1189,zerreißen::V,ҫур,yırtmaq
1190,zerstören::V,иш,dağıtmaq
1191,verbrennen::V,ҫунтар,yandırmaq
1192,geben::V,пар,vermək
1193,reichen::V,пар,uzatmaq
1194,schenken::V,парнеле,vermək
1195,versprechen::V,тума пул,vəd vermək
1196,versprechen::V,сӑмах пар,vəd vermək
1197,wünschen::V,сун,arzulamaq
1198,loben::V,ырла,tərifləmək
1199,küssen::V,чуп ту,öpmək
1200,wiegen::V,сиктер,tərpətmək
1201,wiegen::V,силле,tərpətmək
1202,zudecken::V,вит,örtmək
1203,wecken::V,вӑрат,oyatmaq
1204,zeigen::V,кӑтарт,göstərmək
1205,führen::V,илсе пыр,rəhbərlik etmək
1206,führen::V,ҫавӑтса пыр,rəhbərlik etmək
1207,lehren::V,вёрент,öyrətmək
1208,unterrichten::V,вёрент,öyrətmək
1209,unterrichten::V,вёрент,dərs vermək
1210,aufziehen::V,вӗрент,tərbiyə etmək
1211,leiten::V,тытса пыр,idarə etmək
1212,antreiben::V,васкат,bizləmək
1213,lassen::V,пусахла,-tırmaq
1214,lassen::V,хуш,-tırmaq
1215,einladen::V,чӗн,dəvət etmək
1216,vereinigen::V,пӗрлештер,birləşdirmək
1217,besuchen::V,ҫит,baş çəkmək
1218,besuchen::V,ҫит,ziyarət etmək
1219,besuchen::V,кӗрсе кур,baş çəkmək
1220,besuchen::V,кӗрсе кур,ziyarət etmək
1221,treffen::V,тӗл пул,rastlaşmaq
1222,treffen::V,тӗл пул,rast gəlmək
1223,sich versammeln::V,пуҫтарӑн,toplanmaq
1224,spielen::V,выля,oynamaq
1225,singen::V,юрла,oxumaq
1226,tanzen::V,ташла,oynamaq
1227,tanzen::V,ташла,rəqs etmək
1228,sich trennen::V,уйрӑл,ayrılmaq
1229,verlassen::V,хӑвар,tərk etmək
1230,retten::V,ҫӑл,xilas etmək
1231,bewachen::V,хуралла,gözətmək
1232,schützen::V,сыхла,qorumaq
1233,verteidigen::V,хӳтӗле,qorumaq
1234,sich schlagen::V,ҫапӑҫ,döyüşmək
1235,schießen::V,пер,atmaq
1236,schießen::V,пер,atəş açmaq
1237,siegen::V,ҫӗн,yenmək
1238,siegen::V,ҫӗнтер,yenmək
1239,ärgern::V,тарӑхтар,acışdırmaq
1240,ärgern::V,ҫиллентер,acışdırmaq
1241,schlagen::V,ҫап,döymək
1242,treten::V,тап,təpmək
1243,stechen::V,чик,soxmaq
1244,stoßen::V,чыш,itələmək
1245,stehlen::V,вӑрла,çalmaq
1246,stehlen::V,вӑрла,oğurlamaq
1247,stören::V,кансӗрле,pozmaq
1248,belästigen::V,аптӑрат,narahat etmək
1249,belästigen::V,хупла,narahat etmək
1250,verbergen::V,пытар,gizləmək
1251,täuschen::V,суй,aldatmaq
1252,betrügen::V,ултала,aldatmaq
1253,töten::V,вӗлер,öldürmək
1254,wohnen::V,чуна пар,yaşamaq
1255,wohnen::V,парӑнса тӑр,yaşamaq
1256,arbeiten::V,ӗҫле,işləmək
1257,arbeiten::V,ӗҫле,çalışmaq
1258,sammeln::V,пух,yığmaq
1259,sammeln::V,пух,toplamaq
1260,pflücken::V,тат,qoparmaq
1261,jagen::V,сунара ҫӳре,ovlamaq
1262,fischen::V,пулӑ тыт,balıq tutmaq
1263,fassen::V,тыт,tutmaq
1264,hüten::V,кӗт,güdmək
1265,treiben::V,хӑвала,haylamaq
1266,anbinden::V,кӑкар,bağlamaq
1267,füttern::V,ҫитер,bəsləmək
1268,melken::V,су,sağmaq
1269,hacken::V,вакла,yarmaq
1270,gießen::V,шӑвар,sulamaq
1271,reifen::V,пиҫ,dəymək
1272,zubereiten::V,пӗҫер,bişirmək
1273,kochen::V,пӗҫер,qaynatmaq
1274,backen::V,пӗҫер,bişirmək
1275,braten::V,ӑшала,qızartmaq
1276,umrühren::V,хутӑштар,qarışdırmaq
1277,stricken::V,ҫых,hörmək
1278,nähen::V,ҫӗле,tikmək
1279,färben::V,пӗвет,boyamaq
1280,reinigen::V,тасат,təmizləmək
1281,waschen::V,ҫу,yumaq
1282,abwischen::V,шӑл,silmək
1283,spülen::V,чӳхе,çalxamaq
1284,fegen::V,шӑл,süpürmək
1285,kehren::V,шӑл,süpürmək
1286,baden::V,шыва кӗр,çimmək
1287,sich waschen::V,ҫӑвӑн,yuyunmaq
1288,ausziehen::V,салан,soyunmaq
1289,anziehen::V,тӑхӑн,geymək
1290,sich anziehen::V,тӑхӑн,geyinmək
1291,kämmen::V,тура,daramaq
1292,schmücken::V,илемлет,bəzəmək
1293,sagen::V,те,demək
1294,sagen::V,те,söymek
1295,sprechen::V,кала,danışmaq
1296,reden::V,сӑмахла,danışmaq
1297,reden::V,калаҫ,danışmaq
1298,sich unterhalten::V,пупле,söhbət etmək
1299,fragen::V,ыйт,soruşmaq
1300,bitten::V,ыйт,diləmək
1301,bitten::V,ыйт,xahiş etmək
1302,erzählen::V,каласа пар,bəhs etmək
1303,mitteilen::V,пӗлтер,bildirmək
1304,mitteilen::V,хыпарла,bildirmək
1305,nennen::V,те,adlandırmaq
1306,nennen::V,чӗн,adlandırmaq
1307,rufen::V,чӗн,çağırmaq
1308,prahlen::V,мухтан,öyünmək
1309,prahlen::V,вӗҫкӗнлен,öyünmək
1310,übersetzen::V,куҫар,tərcümə etmək
1311,denken::V,шухӑшла,düşünmək
1312,denken::V,шухӑшла,fikirləşmək
1313,glauben::V,ӗнен,inanmaq
1314,bemerken::V,асӑрха,qeyd etmək
1315,erkennen::V,палла,tanımaq
1316,begreifen::V,ӑнлан,anlamaq
1317,verstehen::V,пӗл,duymaq
1318,lernen::V,вӗрен,öyrənmək
1319,wissen::V,пӗл,bilmək
1320,wissen::V,ӑнкар,bilmək
1321,sich erinnern an::V,аса ил,xatırlamaq
1322,vergessen::V,ман,unutmaq
1323,vergessen::V,манса кай,unutmaq
1324,messen::V,виҫ,ölçmək
1325,zählen::V,шутла,saymaq
1326,rechnen::V,шутла,hesablamaq
1327,lesen::V,вула,oxumaq
1328,malen::V,ӳкер,şəkil çəkmək
1329,zeichnen::V,ӳкер,cızmaq
1330,schreiben::V,ҫыр,yazmaq
1331,besitzen::V,тыт,yiyələnmək
1332,besitzen::V,тыт,malik olmaq
1333,kaufen::V,ил,satın almaq
1334,kaufen::V,туян,satın almaq
1335,verkaufen::V,сут,satmaq
1336,bezahlen::V,тӳле,ödəmək
1337,zahlen::V,тӳле,ödəmək
1338,beherrschen::V,тыт,idarə etmək
1339,ertragen::V,тӳс,dözmək
1340,Bauch::N,,qarın
