,Concept_ID,hy,lv
143,Traum::N,երազ,вӧт
144,Traum::N,երազ,вӧтасьӧм
145,Traum::N,երազ,sapnis
146,Himmel::N,երկինք,енэж
147,Himmel::N,երկինք,debess
148,Sonne::N,արեւ,шонді
149,Sonne::N,արեւ,saule
150,Mond::N,լուսին,тӧлысь
151,Mond::N,լուսին,mēness
152,Stern::N,աստղ,кодзув
153,Stern::N,աստղ,zvaigzne
154,Luft::N,օդ,сынӧд
155,Luft::N,օդ,gaiss
156,Wind::N,քամի,тӧв
157,Wind::N,քամի,vējš
158,Welle::N,ալիք,гы
159,Welle::N,ալիք,vilnis
160,Wasser::N,ջուր,ва
161,Wasser::N,ջուր,ūdens
162,Stein::N,քար,из
163,Stein::N,քար,akmens
164,Boden::N,գետին,му
165,Boden::N,գետին,augsne
166,Erde::N,հող,му
167,Erde::N,հող,му-ва
168,Erde::N,հող,zeme
169,Staub::N,փոշի,бус
170,Staub::N,փոշի,putekļi
171,Rauch::N,ծուխ,тшын
172,Rauch::N,ծուխ,dūmi
173,Funke::N,կայծ,кинь
174,Funke::N,կայծ,би кинь
175,Funke::N,կայծ,dzirkstele
176,Feuer::N,կրակ,би
177,Feuer::N,կրակ,uguns
178,Feuer::N,հրդեհ,би
179,Feuer::N,հրդեհ,uguns
180,Licht::N,լույս,югӧр
181,Licht::N,լույս,gaisma
182,Schatten::N,ստվեր,вуджӧр
183,Schatten::N,ստվեր,ēna
184,Wetter::N,եղանակ,поводдя
185,Wetter::N,եղանակ,laiks
186,Nebel::N,մեգ,ру
187,Nebel::N,մեգ,онь
188,Nebel::N,մեգ,migla
189,Nebel::N,մառախուղ,ру
190,Nebel::N,մառախուղ,онь
191,Nebel::N,մառախուղ,migla
192,Wolke::N,ամպ,кымӧр
193,Wolke::N,ամպ,mākonis
194,Regen::N,անձրև,зэр
195,Regen::N,անձրև,lietus
196,Schnee::N,ձյուն,лым
197,Schnee::N,ձյուն,sniegs
198,Eis::N,սառույց,йи
199,Eis::N,սառույց,ledus
200,Frost::N,սառնամանիք,кӧдзыд
201,Frost::N,սառնամանիք,sals
202,Kälte::N,դող,кӧдзыд
203,Kälte::N,դող,saltums
204,Kälte::N,դող,aukstums
205,Hitze::N,շոգ,пӧсь
206,Hitze::N,շոգ,гожӧд
207,Hitze::N,շոգ,karstums
208,Raureif::N,ցօղեղեամ,пуж
209,Raureif::N,ցօղեղեամ,гыӧр
210,Raureif::N,ցօղեղեամ,sarma
211,Regenbogen::N,ծիածան,ӧшкамӧшка
212,Regenbogen::N,ծիածան,varavīksne
213,Donner::N,որոտ,гым
214,Donner::N,որոտ,pērkons
215,Strömung::N,հոսանք,ва ныр
216,Strömung::N,հոսանք,визувтӧм
217,Strömung::N,հոսանք,straume
218,Strömung::N,հոսանք,strāvojums
219,Tropfen::N,կաթիլ,войт
220,Tropfen::N,կաթիլ,lāse
221,Schaum::N,փրփուր,быг
222,Schaum::N,փրփուր,быгзьӧм
223,Schaum::N,փրփուր,putas
224,Schmutz::N,կեղտ,няйт
225,Schmutz::N,կեղտ,dubļi
226,See::N,լիճ,ты
227,See::N,լիճ,ezers
228,Sumpf::N,ճահիճ,гыбад
229,Sumpf::N,ճահիճ,кад
230,Sumpf::N,ճահիճ,dumbrājs
231,Sumpf::N,ճահիճ,staignājs
232,Moor::N,ճահիճ,нюр
233,Moor::N,ճահիճ,purvs
234,Moor::N,ճահիճ,muklājs
235,Wiese::N,մարգագետին,видз
236,Wiese::N,մարգագետին,pļava
237,Wald::N,անտառ,вӧр
238,Wald::N,անտառ,mežs
239,Hügel::N,բլուր,дзиб
240,Hügel::N,բլուր,мыльк
241,Hügel::N,բլուր,нӧрыс
242,Hügel::N,բլուր,paugurs
243,Anhöhe::N,բարձունք,мыльк
244,Anhöhe::N,բարձունք,нӧрыс
245,Anhöhe::N,բարձունք,paugurs
246,Berg::N,լեռ,чой
247,Berg::N,լեռ,керӧс
248,Berg::N,լեռ,kalns
249,Gipfel::N,գագաթ,чук
250,Gipfel::N,գագաթ,virsotne
251,Gipfel::N,կատար,чук
252,Gipfel::N,կատար,virsotne
253,Höhle::N,քարայր,рудӧг
254,Höhle::N,քարայր,ala
255,Abhang::N,լանջ,ньывк
256,Abhang::N,լանջ,бокша
257,Abhang::N,լանջ,nogāze
258,Abhang::N,զառիվայր,ньывк
259,Abhang::N,զառիվայր,бокша
260,Abhang::N,զառիվայր,nogāze
261,Quelle::N,աղբյուր,ӧшмӧс
262,Quelle::N,աղբյուր,avots
263,Bach::N,վտակ,шор
264,Bach::N,վտակ,urga
265,Bach::N,վտակ,strauts
266,Fluss::N,գետ,ю
267,Fluss::N,գետ,upe
268,Ufer::N,ծովափ,вадор
269,Ufer::N,ծովափ,krasts
270,Küste::N,ափ,вадор
271,Küste::N,ափ,piekraste
272,Küste::N,ծովափ,вадор
273,Küste::N,ծովափ,piekraste
274,Festland::N,ցամաք,му
275,Festland::N,ցամաք,sauszeme
276,Meer::N,ծով,саридз
277,Meer::N,ծով,jūra
278,Bucht::N,հաչիւն,куръя
279,Bucht::N,հաչիւն,līcis
280,Insel::N,վղզի,ді
281,Insel::N,վղզի,sala
282,Blume::N,ծաղիկ,дзоридз
283,Blume::N,ծաղիկ,puķe
284,Blume::N,ծաղիկ,zieds
285,Gras::N,խոտ,турун
286,Gras::N,խոտ,zāle
287,Wurzel::N,արմատ,вуж
288,Wurzel::N,արմատ,sakne
289,Baum::N,ծառ,пу
290,Baum::N,ծառ,koks
291,Stamm::N,իրան,пучер
292,Stamm::N,իրան,stumbrs
293,Rinde::N,կեղեւ,кырсь
294,Rinde::N,կեղեւ,miza
295,Rinde::N,հաչոց,кырсь
296,Rinde::N,հաչոց,miza
297,Ast::N,ճյուղ,ув
298,Ast::N,ճյուղ,zars
299,Zweig::N,ճյուղ,вож
300,Zweig::N,ճյուղ,nozare
301,Blatt::N,տերեւ,кор
302,Blatt::N,տերեւ,lapa
303,Birke::N,ցարասի,кыдз
304,Birke::N,ցարասի,bērzs
305,Kiefer[Baum]::N,սոճի,пожӧм
306,Kiefer[Baum]::N,սոճի,priede
307,Weide[Baum]::N,ուռենի,бадь
308,Weide[Baum]::N,ուռենի,kārkls
309,Tanne::N,եղեւին,коз
310,Tanne::N,եղեւին,egle
311,Feder::N,փետուր,гӧн
312,Feder::N,փետուր,тывборд
313,Feder::N,փետուր,spalva
314,Fell::N,մորթի,ку
315,Fell::N,մորթի,āda
316,Flügel::N,թեւ,борд
317,Flügel::N,թեւ,spārns
318,Klaue::N,չանչ,гыж
319,Klaue::N,չանչ,nags
320,Kralle::N,ճանկ,гыж
321,Kralle::N,ճանկ,nags
322,Schwanz::N,պոչ,бӧж
323,Schwanz::N,պոչ,ļipa
324,Ei::N,ձու,кольк
325,Ei::N,ձու,ola
326,Nest::N,բույն,поз
327,Nest::N,բույն,ligzda
328,Bau::N,որջ,горс
329,Bau::N,որջ,пырмӧс
330,Bau::N,որջ,гу
331,Bau::N,որջ,ala
332,Bau::N,բայոց,горс
333,Bau::N,բայոց,пырмӧс
334,Bau::N,բայոց,гу
335,Bau::N,բայոց,ala
336,Tier::N,կենդանի,пемӧс
337,Tier::N,կենդանի,dzīvnieks
338,Herde::N,հոտ,стада
339,Herde::N,հոտ,кельӧб
340,Herde::N,հոտ,ganāmpulks
341,Kuh::N,կով,мӧс
342,Kuh::N,կով,govs
343,Bulle::N,ցուլ,ӧш
344,Bulle::N,ցուլ,bullis
345,Pferd::N,ձի,вӧв
346,Pferd::N,ձի,zirgs
347,Schaf::N,ոչխար,ыж
348,Schaf::N,ոչխար,aita
349,Schwein::N,խոզ,порсь
350,Schwein::N,խոզ,cūka
351,Hund::N,շուն,пон
352,Hund::N,շուն,suns
353,Katze::N,կատու,кань
354,Katze::N,կատու,kaķis
355,Bär::N,արջ,ош
356,Bär::N,արջ,lācis
357,Eichhörnchen::N,սկյուռ,ур
358,Eichhörnchen::N,սկյուռ,vāvere
359,Elch::N,հիւսիսային եղջերու,йӧра
360,Elch::N,հիւսիսային եղջերու,alnis
361,Fuchs::N,աղվես,руч
362,Fuchs::N,աղվես,lapsa
363,Hase::N,նապաստակ,кӧч
364,Hase::N,նապաստակ,zaķis
365,Maus::N,մուկ,шыр
366,Maus::N,մուկ,pele
367,Wolf::N,գայլ,кӧин
368,Wolf::N,գայլ,vilks
369,Vogel::N,թռչուն,кай
370,Vogel::N,թռչուն,лэбач
371,Vogel::N,թռչուն,putns
372,Schwarm::N,երամ,чукӧр
373,Schwarm::N,երամ,spiets
374,Huhn::N,հավ,курӧг
375,Huhn::N,հավ,vista
376,Hahn::N,աքաղաղ,петук
377,Hahn::N,աքաղաղ,gailis
378,Gans::N,սագ,дзодзӧг
379,Gans::N,սագ,zoss
380,Adler::N,արծիվ,кутш
381,Adler::N,արծիվ,ērglis
382,Ente::N,բադ,утка
383,Ente::N,բադ,pīle
384,Eule::N,բու,сюзь
385,Eule::N,բու,pūce
386,Kranich::N,կռունկ,тури
387,Kranich::N,կռունկ,dzērve
388,Krähe::N,ագռավ,рака
389,Krähe::N,ագռավ,vārna
390,Kuckuck::N,կուկու,кӧк
391,Kuckuck::N,կուկու,dzeguze
392,Schwan::N,կարապ,юсь
393,Schwan::N,կարապ,gulbis
394,Fisch::N,ձուկ,чери
395,Fisch::N,ձուկ,zivs
396,Barsch::N,պերկես,ёкыш
397,Barsch::N,պերկես,asaris
398,Hecht::N,գայլաձուկ,сир
399,Hecht::N,գայլաձուկ,līdaka
400,Schlange[Tier]::N,օձ,кый
401,Schlange[Tier]::N,օձ,čūska
402,Wurm::N,որդ,номыр
403,Wurm::N,որդ,tārps
404,Wurm::N,ճիճու,номыр
405,Wurm::N,ճիճու,tārps
406,Spinne::N,սարդ,черань
407,Spinne::N,սարդ,zirneklis
408,Ameise::N,միջյուն,кодзувкот
409,Ameise::N,միջյուն,skudra
410,Laus::N,ոջիլ,той
411,Laus::N,ոջիլ,uts
412,Mücke::N,մժղուկ,ном
413,Mücke::N,մժղուկ,ods
414,Fliege::N,ճանճ,гут
415,Fliege::N,ճանճ,muša
416,Schmetterling::N,թիթեռ,бобув
417,Schmetterling::N,թիթեռ,tauriņš
418,Beere::N,հատապտուղ,тусь
419,Beere::N,հատապտուղ,вотӧс
420,Beere::N,հատապտուղ,oga
421,Apfel::N,խնձոր,яблӧг
422,Apfel::N,խնձոր,ābols
423,Pilz::N,սունկ,тшак
424,Pilz::N,սունկ,sēne
425,Zwiebel::N,սոխ,луккок
426,Zwiebel::N,սոխ,йӧнгыль
427,Zwiebel::N,սոխ,sīpols
428,Saat::N,սերմ,тусь
429,Saat::N,սերմ,кӧйдыс
430,Saat::N,սերմ,sēkla
431,Korn::N,հատիկ,тусь
432,Korn::N,հատիկ,grauds
433,Heu::N,խոտ,турун
434,Heu::N,խոտ,siens
435,Schale::N,կեղեւ,кор
436,Schale::N,կեղեւ,čaula
437,Schale::N,կեղեւ,čaumala
438,Grube::N,փոս,гу
439,Grube::N,փոս,bedre
440,Falle::N,ծուղակ,лэч
441,Falle::N,ծուղակ,slazds
442,Falle::N,ծուղակ,lamatas
443,Schlinge::N,խեղդան,лэч
444,Schlinge::N,խեղդան,cilpa
445,Spur::N,հետք,туй
446,Spur::N,հետք,pēda
447,Asche::N,մոխիր,пӧм
448,Asche::N,մոխիր,pelni
449,Dreck::N,աղտ,няйт
450,Dreck::N,աղտ,dubļi
451,Eisen::N,երկաթ,кӧрт
452,Eisen::N,երկաթ,dzelzs
453,Gold::N,ոսկի,зарни
454,Gold::N,ոսկի,zelts
455,Silber::N,արծաթ,эзысь
456,Silber::N,արծաթ,sudrabs
457,Kohle::N,քարածուխ,шом
458,Kohle::N,քարածուխ,ogle
459,Glas::N,ապակի,стеклӧ
460,Glas::N,ապակի,stikls
461,Lehm::N,կավ,сёй
462,Lehm::N,կավ,māls
463,Sand::N,ավազ,лыа
464,Sand::N,ավազ,smiltis
465,Mensch::N,մարդ,морт
466,Mensch::N,մարդ,cilvēks
467,Mann::N,մարդ,аймӧрт
468,Mann::N,մարդ,мужичӧй
469,Mann::N,մարդ,vīrietis
470,Mann::N,տղամարդ,аймӧрт
471,Mann::N,տղամարդ,мужичӧй
472,Mann::N,տղամարդ,vīrietis
473,Frau::N,կին,ань
474,Frau::N,կին,нывбаба
475,Frau::N,կին,sieviete
476,Kind::N,զավակ,кага
477,Kind::N,զավակ,bērns
478,Junge::N,տղա,пи
479,Junge::N,տղա,zēns
480,Junge::N,տղա,puika
481,Junge::N,տղա,puisis
482,Mädchen::N,աղջիկ,ныв
483,Mädchen::N,աղջիկ,meiča
484,Mädchen::N,աղջիկ,skuķis
485,Mädchen::N,աղջիկ,meitene
486,Familie::N,ընտանիք,семья
487,Familie::N,ընտանիք,ģimene
488,Großvater::N,պապ,пӧль
489,Großvater::N,պապ,vecaistēvs
490,Großmutter::N,տատ,баб
491,Großmutter::N,տատ,vecāmāte
492,Eltern::N,ծնողներ,ай-мам
493,Eltern::N,ծնողներ,бать-мам
494,Eltern::N,ծնողներ,vecāki
495,Vater::N,հայր,бать
496,Vater::N,հայր,ай
497,Vater::N,հայր,tēvs
498,Mutter::N,մայր,мам
499,Mutter::N,մայր,māte
500,Sohn::N,որդի,пи
501,Sohn::N,որդի,dēls
502,Tochter::N,աղջիկ,ныв
503,Tochter::N,աղջիկ,meita
504,Tochter::N,դուստր,ныв
505,Tochter::N,դուստր,meita
506,Bruder::N,եղբայր,вок
507,Bruder::N,եղբայր,brālis
508,Schwester::N,քույր,чой
509,Schwester::N,քույր,māsa
510,Onkel::N,քեռի,дядь
511,Onkel::N,քեռի,tēvocis
512,Onkel::N,հորեղբայր,дядь
513,Onkel::N,հորեղբայր,tēvocis
514,Tante::N,մորաքույր,тьӧт
515,Tante::N,մորաքույր,tante
516,Ehemann::N,մարդ,верӧс
517,Ehemann::N,մարդ,vīrs
518,Ehemann::N,ամուսին,верӧс
519,Ehemann::N,ամուսին,vīrs
520,Ehefrau::N,կին ամուսին,гӧтыр
521,Ehefrau::N,կին ամուսին,sieva
522,Freude::N,ուրախություն,радлун
523,Freude::N,ուրախություն,prieks
524,Gelächter::N,ծիծաղ,серам
525,Gelächter::N,ծիծաղ,smiekli
526,Glück::N,երջանկություն,шуд
527,Glück::N,երջանկություն,laime
528,Kummer::N,վիշտ,шог
529,Kummer::N,վիշտ,bēdas
530,Kummer::N,վիշտ,raizes
531,Wunsch::N,ցանկություն,кӧсйӧм
532,Wunsch::N,ցանկություն,vēlme
533,Wunsch::N,ցանկություն,vēlējums
534,Lust::N,փափագ,кыскӧм
535,Lust::N,փափագ,радейтӧм
536,Lust::N,փափագ,kāre
537,Lust::N,իղձ,кыскӧм
538,Lust::N,իղձ,радейтӧм
539,Lust::N,իղձ,kāre
540,Geist::N,ոգի,лов
541,Geist::N,ոգի,gars
542,Gedanke::N,միտք,мӧвп
543,Gedanke::N,միտք,doma
544,Gedächtnis::N,հիշողություն,паметь
545,Gedächtnis::N,հիշողություն,atmiņa
546,Verstand::N,խելք,вежӧр
547,Verstand::N,խելք,prāts
548,Sinn::N,իմաստ,мог
549,Sinn::N,իմաստ,вежӧртас
550,Sinn::N,իմաստ,nozīme
551,Grund::N,պատճառ,помка
552,Grund::N,պատճառ,pamats
553,Grund::N,պատճառ,iemesls
554,Wahrheit::N,ճշմարտություն,збыль
555,Wahrheit::N,ճշմարտություն,збыльтор
556,Wahrheit::N,ճշմարտություն,taisnība
557,Wahrheit::N,ճշմարտություն,patiesība
558,Gespräch::N,զրույց,сёрни
559,Gespräch::N,զրույց,saruna
560,Märchen::N,պայիկի պատմություն,мойд
561,Märchen::N,պայիկի պատմություն,pasaka
562,Erzählung::N,պատմվածք,висьт
563,Erzählung::N,պատմվածք,stāsts
564,Erzählung::N,պատմվածք,nostāsts
565,Erzählung::N,պատմություն,висьт
566,Erzählung::N,պատմություն,stāsts
567,Erzählung::N,պատմություն,nostāsts
568,Nachricht::N,հաղորդագրություն,юӧртӧм
569,Nachricht::N,հաղորդագրություն,ziņa
570,Neuigkeit::N,լուր,выльтор
571,Neuigkeit::N,լուր,jaunums
572,Neuigkeit::N,նորություն,выльтор
573,Neuigkeit::N,նորություն,jaunums
574,Name::N,անուն,ним
575,Name::N,անուն,vārds
576,Rätsel::N,բարդ խնդիր,нӧдкыв
577,Rätsel::N,բարդ խնդիր,mīkla
578,Rede::N,ճառ,сёрни
579,Rede::N,ճառ,runa
580,Rede::N,ելույթ,сёрни
581,Rede::N,ելույթ,runa
582,Sprache::N,լեզու,кыв
583,Sprache::N,լեզու,valoda
584,Stimme::N,ձայն,гӧлӧс
585,Stimme::N,ձայն,вом шы
586,Stimme::N,ձայն,balss
587,Wort::N,բառ,кыв
588,Wort::N,բառ,vārds
589,Zeichen::N,նշան,пас
590,Zeichen::N,նշան,zīme
591,Ruf::N,կոչ,чукӧстчӧм
592,Ruf::N,կոչ,корӧм
593,Ruf::N,կոչ,sauciens
594,Ruf::N,կանչ,чукӧстчӧм
595,Ruf::N,կանչ,корӧм
596,Ruf::N,կանչ,sauciens
597,Lärm::N,աղմուկ,шы
598,Lärm::N,աղմուկ,зык
599,Lärm::N,աղմուկ,зычитӧм
600,Lärm::N,աղմուկ,troksnis
601,Laut::N,հնչյուն,шы
602,Laut::N,հնչյուն,skaņa
603,Laut::N,ձայն,шы
604,Laut::N,ձայն,skaņa
605,Ton::N,տոն,шы
606,Ton::N,տոն,tonis
607,Lied::N,երգ,сьылан
608,Lied::N,երգ,сьыланкыв
609,Lied::N,երգ,dziesma
610,Ruhe::N,անդորրություն,чӧв
611,Ruhe::N,անդորրություն,miers
612,Leute::N,մարդիկ,йӧз
613,Leute::N,մարդիկ,войтыр
614,Leute::N,մարդիկ,ļaudis
615,Leute::N,մարդիկ,cilvēki
616,Volk::N,ազգ,йӧз
617,Volk::N,ազգ,войтыр
618,Volk::N,ազգ,tauta
619,Arbeit::N,գործ,удж
620,Arbeit::N,գործ,darbs
621,Arbeit::N,աշխատանք,удж
622,Arbeit::N,աշխատանք,darbs
623,Gast::N,հյուր,гӧсть
624,Gast::N,հյուր,viešņa
625,Gast::N,հյուր,ciemiņš
626,Geschenk::N,նվեր,козин
627,Geschenk::N,նվեր,dāvana
628,Spiel::N,խաղ,ворсан
629,Spiel::N,խաղ,rotaļa
630,Gesellschaft::N,ընկերություն,котыр
631,Gesellschaft::N,ընկերություն,biedrība
632,Gesellschaft::N,ընկերություն,kompānija
633,Hilfe::N,օգնությթուն,отсӧг
634,Hilfe::N,օգնությթուն,palīdzība
635,Freund::N,ընկեր,ёрт
636,Freund::N,ընկեր,draugs
637,Freund::N,բարեկամ,ёрт
638,Freund::N,բարեկամ,draugs
639,Kamerad::N,ուղեկից,ёрт
640,Kamerad::N,ուղեկից,biedrs
641,Angelegenheit::N,բան,мог
642,Angelegenheit::N,բան,делӧ
643,Angelegenheit::N,բան,darīšana
644,Angelegenheit::N,գործ,мог
645,Angelegenheit::N,գործ,делӧ
646,Angelegenheit::N,գործ,darīšana
647,Anzahl::N,քանակ,лыд
648,Anzahl::N,քանակ,тшӧт
649,Anzahl::N,քանակ,skaits
650,Anzahl::N,քանակ,daudzums
651,Anzahl::N,գումար,лыд
652,Anzahl::N,գումար,тшӧт
653,Anzahl::N,գումար,skaits
654,Anzahl::N,գումար,daudzums
655,Art::N,տեսակ,сикас
656,Art::N,տեսակ,suga
657,Art::N,տեսակ,šķira
658,Stück::N,կտոր,тор
659,Stück::N,կտոր,gabals
660,Teil::N,մաս,юкӧн
661,Teil::N,մաս,daļa
662,Hälfte::N,կես,пӧв
663,Hälfte::N,կես,джын
664,Hälfte::N,կես,puse
665,Kreis::N,շիջանակ,кытш
666,Kreis::N,շիջանակ,aplis
667,Kreis::N,շիջանակ,riņķis
668,Kreuz::N,խաչ,перна
669,Kreuz::N,խաչ,крест
670,Kreuz::N,խաչ,krusts
671,Linie::N,գիծ,визь
672,Linie::N,գիծ,līnija
673,Strich::N,գիծ,визь
674,Strich::N,գիծ,svītra
675,Abstand::N,անջրպետ,кост
676,Abstand::N,անջրպետ,коласт
677,Abstand::N,անջրպետ,atstarpe
678,Entfernung::N,հեռավորություն,ылна
679,Entfernung::N,հեռավորություն,attālums
680,Entfernung::N,հեռավորություն,atstatums
681,Gegend::N,շրջան,му-ва
682,Gegend::N,շրջան,apvidus
683,Gegend::N,շրջան,apgabals
684,Platz::N,տարածություն,ылдӧс
685,Platz::N,տարածություն,йир
686,Platz::N,տարածություն,гӧгӧртас
687,Platz::N,տարածություն,vieta
688,Ort::N,տեղ,ин
689,Ort::N,տեղ,места
690,Ort::N,տեղ,vieta
691,Ort::N,վայր,ин
692,Ort::N,վայր,места
693,Ort::N,վայր,vieta
694,Seite::N,կողմ,бок
695,Seite::N,կողմ,ӧтарладор
696,Seite::N,կողմ,sāns
697,Mitte::N,մեջտեղ,шӧр
698,Mitte::N,մեջտեղ,vidus
699,Gegenstand::N,առարկա,кӧлуй
700,Gegenstand::N,առարկա,priekšmets
701,Sache::N,բան,добра
702,Sache::N,բան,lieta
703,Rand::N,վերջք,дор
704,Rand::N,վերջք,mala
705,Rand::N,վերջք,apmale
706,Kante::N,եզր,дор
707,Kante::N,եզր,šķautne
708,Ecke::N,անկյուն,пельӧс
709,Ecke::N,անկյուն,kakts
710,Ecke::N,անկյուն,stūris
711,Spitze::N,ծայր,йыв
712,Spitze::N,ծայր,smaile
713,Spitze::N,ծայր,galotne
714,Ende::N,ծայր,пом
715,Ende::N,ծայր,gals
716,Ende::N,ծայր,uzgalis
717,Loch::N,անցք,розь
718,Loch::N,անցք,caurums
719,Winkel::N,անկյուն,пельӧс
720,Winkel::N,անկյուն,leņķis
721,Muster::N,օրինակ,сер
722,Muster::N,օրինակ,piemērs
723,Größe::N,մեծություն,ыджда
724,Größe::N,մեծություն,lielums
725,Länge::N,երկարություն,кузьта
726,Länge::N,երկարություն,garums
727,Höhe::N,բարձրություն,джуджда
728,Höhe::N,բարձրություն,augstums
729,Gewicht::N,կշիռ,сьӧкта
730,Gewicht::N,կշիռ,сьӧкталун
731,Gewicht::N,կշիռ,svars
732,Gewicht::N,կշիռ,smagums
733,Menge::N,քանակ,лун
734,Menge::N,քանակ,числӧ
735,Menge::N,քանակ,masa
736,Menge::N,քանակ,daudzums
737,Haufen::N,դեզ,чукӧр
