,Concept_ID,sl,kk
111,Hügel::N,brég,белес-белес
112,Hügel::N,goríca,төбе
113,Hügel::N,goríca,белес
114,Hügel::N,goríca,белес-белес
115,Anhöhe::N,gríč,дөң
116,Anhöhe::N,gríč,адыр
117,Anhöhe::N,gríč,қырат
118,Anhöhe::N,višína,дөң
119,Anhöhe::N,višína,адыр
120,Anhöhe::N,višína,қырат
121,Berg::N,gôra,тау
122,Berg::N,planína,тау
123,Gipfel::N,vŕh,төбе
124,Höhle::N,jáma,үңгір
125,Höhle::N,votlína,үңгір
126,Abhang::N,pobóčje,бауыр
127,Quelle::N,izvír,қайнар
128,Bach::N,pôtok,жылға
129,Fluss::N,réka,өзен
130,Ufer::N,brég,жиек
131,Küste::N,obála,жиегі
132,Küste::N,obála,жағалау
133,Küste::N,obréžje,жиегі
134,Küste::N,obréžje,жағалау
135,Festland::N,celína,құрылық
136,Festland::N,kopnína,құрылық
137,Meer::N,mórje,теңіз
138,Bucht::N,zalív,шығанақ
139,Insel::N,ôtok,арал
140,Blume::N,cvetlíca,гүл
141,Gras::N,tráva,от
142,Wurzel::N,korenína,түбір
143,Baum::N,drevó,ағаш
144,Baum::N,drevó,дарақ
145,Stamm::N,dêblo,сояу
146,Stamm::N,dêblo,оқпан
147,Rinde::N,lúbje,қабық
148,Rinde::N,skórja,қабық
149,Ast::N,véja,бұтақ
150,Zweig::N,véja,шыбық
151,Blatt::N,líst,жапырақ
152,Birke::N,bréza,қайың
153,Kiefer[Baum]::N,bòr,қарағай
154,Weide[Baum]::N,vŕba,тал
155,Tanne::N,hója,шырша
156,Horn::N,róg,мүйіз
157,Feder::N,peró,қаламұш
158,Fell::N,kŕzno,тері
159,Flügel::N,krílo,қанат
160,Klaue::N,párkelj,тырнақ
161,Kralle::N,krémpelj,аяқ
162,Schwanz::N,rèp,құйрық
163,Ei::N,jájce,жұмыртқа
164,Nest::N,gnézdo,ұя
165,Bau::N,brlòg,жатақ
166,Tier::N,živál,айуан
167,Tier::N,živál,жануар
168,Herde::N,čréda,пада
169,Kuh::N,kráva,сиыр
170,Bulle::N,bìk,өгіз
171,Pferd::N,kònj,жылқы
172,Schaf::N,ôvca,қой
173,Schwein::N,svínja,шошқа
174,Hund::N,pès,ит
175,Katze::N,máčka,мысық
176,Bär::N,mêdved,аю
177,Eichhörnchen::N,véverica,тиін
178,Elch::N,lós,бұғы
179,Fuchs::N,lisíca,түлкі
180,Hase::N,zájec,қоян
181,Maus::N,mìš,қаптесер
182,Wolf::N,vólk,бөрі
183,Wolf::N,vólk,қасқыр
184,Vogel::N,ptìč,құс
185,Vogel::N,ptíca,құс
186,Schwarm::N,játa,топ
187,Schwarm::N,játa,үйір
188,Huhn::N,kokóš,тауық
189,Huhn::N,kokóš,мекиен
190,Hahn::N,petêlin,әтеш
191,Hahn::N,petêlin,қораз
192,Gans::N,gós,қаз
193,Adler::N,ôrel,бүркіт
194,Ente::N,ráca,үйрек
195,Eule::N,sôva,жапалақ
196,Kranich::N,žerjàv,тырна
197,Krähe::N,vrána,қарға
198,Kuckuck::N,kúkavica,көкек
199,Schwan::N,labód,аққу
200,Fisch::N,ríba,балық
201,Barsch::N,ostríž,алабұға
202,Hecht::N,ščúka,шортан
203,Schlange[Tier]::N,káča,жылан
204,Wurm::N,čr̀v,шұбалшаң
205,Wurm::N,glísta,шұбалшаң
206,Spinne::N,pájek,өрмекші
207,Ameise::N,mrávlja,қүмырска
208,Laus::N,úš,бит
209,Mücke::N,komár,маса
210,Fliege::N,múha,шыбын
211,Schmetterling::N,metúlj,көбелек
212,Beere::N,jágoda,жидек
213,Apfel::N,jábolko,алма
214,Pilz::N,góba,қозықұйрық
215,Pilz::N,góba,саңыраукулақ
216,Zwiebel::N,čebúla,жуа
217,Saat::N,séme,тұқым
218,Korn::N,zŕno,дән
219,Heu::N,senó,шөп
220,Schale::N,lupína,қабық
221,Schale::N,lupína,қабығы
222,Grube::N,jáma,ор
223,Falle::N,pást,дұзақ
224,Falle::N,pást,қақпан
225,Schlinge::N,zánka,ілмек
226,Schlinge::N,pêtlja,ілмек
227,Spur::N,sléd,із
228,Asche::N,pepél,күл
229,Dreck::N,bláto,былғаныш
230,Eisen::N,želézo,темір
231,Gold::N,zlató,алтын
232,Silber::N,srebró,күміс
233,Kohle::N,ógel,көмір
234,Glas::N,stêklo,шыны
235,Lehm::N,ílo,балшық
236,Sand::N,pések,құм
237,Mensch::N,člôvek,адам
238,Mann::N,móž,еркек
239,Mann::N,móž,ер адам
240,Mann::N,môški,еркек
241,Mann::N,môški,ер адам
242,Frau::N,gospá,бике
243,Frau::N,gospá,қатын
244,Frau::N,žénska,бике
245,Frau::N,žénska,қатын
246,Kind::N,déte,бала
247,Kind::N,déte,перзент
248,Kind::N,otròk,бала
249,Kind::N,otròk,перзент
250,Junge::N,fànt,бала
251,Junge::N,fànt,ер бала
252,Junge::N,déček,бала
253,Junge::N,déček,ер бала
254,Mädchen::N,deklè,қыз
255,Mädchen::N,déklica,қыз
256,Familie::N,družína,жанұя
257,Großvater::N,dèd,ата
258,Großvater::N,dédek,ата
259,Großmutter::N,bábica,әже
260,Großmutter::N,bábica,әжей
261,Eltern::N,stárši,ата-аналар
262,Vater::N,ôče,әке
263,Mutter::N,máma,ана
264,Sohn::N,sín,ұл
265,Tochter::N,hčí,қызым
266,Tochter::N,hčérka,қызым
267,Bruder::N,bràt,бауырым
268,Schwester::N,sêstra,әпке
269,Onkel::N,újec,көке
270,Onkel::N,stríc,көке
271,Tante::N,têta,тәте
272,Tante::N,strína,тәте
273,Ehemann::N,móž,ер
274,Ehemann::N,sopróg,ер
275,Ehefrau::N,žêna,зайып
276,Ehefrau::N,sopróga,зайып
277,Freude::N,rádost,қуаныш
278,Freude::N,rádost,сүйініш
279,Freude::N,rádost,шат-думан
280,Freude::N,rádost,қуаныштылық
281,Freude::N,vesêlje,қуаныш
282,Freude::N,vesêlje,сүйініш
283,Freude::N,vesêlje,шат-думан
284,Freude::N,vesêlje,қуаныштылық
285,Gelächter::N,sméh,күлу
286,Gelächter::N,grohòt,күлу
287,Glück::N,sréča,бақыт
288,Glück::N,sréča,бақыттылық
289,Kummer::N,gorjé,аза
290,Kummer::N,gorjé,қайғы
291,Kummer::N,gorjé,қасырет
292,Wunsch::N,žêlja,мүдде
293,Lust::N,poželênje,тәбет
294,Lust::N,poželênje,ынтызар
295,Lust::N,poželênje,құштарлық
296,Geist::N,dúša,рух
297,Gedanke::N,mísel,ой
298,Gedächtnis::N,pámet,ес
299,Gedächtnis::N,pámet,жады
300,Gedächtnis::N,pámet,ақыл-ес
301,Sinn::N,pomèn,мән
302,Sinn::N,pomèn,маныз
303,Sinn::N,pomèn,мағына
304,Sinn::N,pomèn,мән-мағына
305,Sinn::N,smísel,мән
306,Sinn::N,smísel,маныз
307,Sinn::N,smísel,мағына
308,Sinn::N,smísel,мән-мағына
309,Grund::N,vzròk,себеп
310,Wahrheit::N,resníca,рас
311,Gespräch::N,pogóvor,әңгіме
312,Märchen::N,právljica,ертеп
313,Märchen::N,právljica,ертек
314,Erzählung::N,povést,әңгіме
315,Nachricht::N,sporočílo,хабар
316,Neuigkeit::N,novóst,жаңалық
317,Name::N,imé,ат
318,Name::N,imé,атау
319,Rätsel::N,ugánka,жұмбақ
320,Rede::N,góvor,сөз
321,Sprache::N,jêzik,тіл
322,Stimme::N,glás,үн
323,Stimme::N,glás,әуен
324,Stimme::N,glás,дауыс
325,Wort::N,beséda,сөз
326,Zeichen::N,znák,ишара
327,Ruf::N,klíc,айғай
328,Lärm::N,hrúp,айғай-шу
329,Lärm::N,hrúp,айғай-ұйғай
330,Lärm::N,trúšč,айғай-шу
331,Lärm::N,trúšč,айғай-ұйғай
332,Laut::N,glás,дыбыс
333,Laut::N,glás,дауыс
334,Ton::N,tón,әуен
335,Lied::N,pésem,ән
336,Lied::N,pésem,жыр
337,Lied::N,pésem,ән-жыр
338,Ruhe::N,pokòj,тыныштық
339,Leute::N,ljudjé,кісілер
340,Volk::N,národ,халық
341,Arbeit::N,délo,еңбек
342,Gast::N,gòst,қонақ
343,Gast::N,gòst,мейман
344,Geschenk::N,darílo,қадия
345,Spiel::N,ígra,ойын
346,Gesellschaft::N,drúžba,қауым
347,Gesellschaft::N,drúžba,жұртшылық
348,Hilfe::N,pomóč,жэрдем
349,Freund::N,prijátelj,дос
350,Kamerad::N,továriš,дос-жар
351,Angelegenheit::N,zadéva,жұмыс
352,Anzahl::N,števílo,сан
353,Anzahl::N,števílo,саны
354,Art::N,vŕsta,түр
355,Stück::N,kós,тілім
356,Teil::N,dél,үлес
357,Teil::N,dél,бөлшек
358,Hälfte::N,polovíca,жарты
359,Kreis::N,króg,шеңбер
360,Kreis::N,kolobár,шеңбер
361,Kreuz::N,kríž,крест
362,Linie::N,próga,сызық
363,Strich::N,čŕta,сызық
364,Abstand::N,preslédek,ара
365,Abstand::N,preslédek,аралық
366,Entfernung::N,oddáljenost,аралық
367,Gegend::N,kràj,өңір
368,Gegend::N,dežêla,өңір
369,Platz::N,prôstor,орны
370,Ort::N,mésto,орын
371,Seite::N,bòk,жақ
372,Seite::N,bòk,бүйір
373,Seite::N,strán,жақ
374,Seite::N,strán,бүйір
375,Mitte::N,sredína,ортасы
376,Gegenstand::N,prédmet,зат
377,Gegenstand::N,prédmet,нәрсе
378,Sache::N,réč,бұйым
379,Sache::N,stvár,бұйым
380,Rand::N,kràj,шет
381,Rand::N,kràj,шеті
382,Kante::N,rób,қыр
383,Kante::N,rób,қыры
384,Ecke::N,vogál,қыры
385,Ecke::N,vogál,бұрыш
386,Spitze::N,óst,ұшы
387,Ende::N,kônec,аяқ
388,Ende::N,kônec,соңы
389,Loch::N,lúknja,тесік
390,Winkel::N,kót,мүйіс
391,Muster::N,vzórec,мәнер
392,Größe::N,veličína,ауқым
393,Größe::N,veličína,көлемдік
394,Länge::N,dolžína,бой
395,Länge::N,dolžína,ұзындық
396,Höhe::N,vršína,жоғарылық
397,Höhe::N,vršína,биіктік
398,Gewicht::N,téža,салмақ
399,Menge::N,količína,мөлшер
400,Haufen::N,kùp,үйме
401,Haufen::N,kùp,үйінді
402,Haufen::N,kopíca,үйме
403,Haufen::N,kopíca,үйінді
404,Reihe::N,níz,сап
405,Reihe::N,vŕsta,сап
406,Boot::N,čóln,қайық
407,Ruder::N,vêslo,ескек
408,Schlitten::N,saní,шана
409,Ski::N,smučí,шаңғы
410,Lagerfeuer::N,táborni ôgenj,алау
411,Last::N,tôvor,ауырлық
412,Last::N,tôvor,ауыр зат
413,Gang::N,hòd,жүріс
414,Schritt::N,korák,адым
415,Norden::N,séver,солтүстік
416,Norden::N,séver,терістік
417,Süden::N,júg,оңтүстік
418,Westen::N,zapàd,батыс
419,Osten::N,vzhòd,күншығыс
420,Holz::N,lés,ағаш
421,Holz::N,lés,сүрек
422,Brett::N,deskà,тақта
423,Platte::N,plôča,тақта
424,Stütze::N,opóra,тіреу
425,Stütze::N,zaslómba,тіреу
426,Stange::N,gréd,қада
427,Stock::N,pálica,сойыл
428,Stab::N,pálica,сырық
429,Rohr::N,cév,құбыр
430,Haus::N,híša,үй
431,Heim::N,dóm,үйлі
432,Heim::N,dóm,шаңырақ
433,Ofen::N,péč,ошақ
434,Ofen::N,péč,пеш
435,Fußboden::N,pòd,еден
436,Tisch::N,míza,үстел
437,Stuhl::N,stòl,орындық
438,Wiege::N,zíbel,бесік
439,Bett::N,póstelja,кереует
440,Regal::N,políca,сөре
441,Kiste::N,zabòj,жәшік
442,Fenster::N,ôkno,терезе
443,Tür::N,vráta,есік
444,Tor::N,velíka vráta,дарбаза
445,Zaun::N,ográja,дуал
446,Dach::N,stréha,шатыр
447,Leiter::N,léstev,саты
448,Leiter::N,léstev,басқыш
449,Besen::N,mêtla,сыпырғыш
450,Spaten::N,lopáta,күрек
451,Schaufel::N,lopáta,қалақ
452,Gabel::N,vílice,аша
453,Gabel::N,vílice,шанышқы
454,Löffel::N,žlíca,қасық
455,Messer::N,nòž,пышақ
456,Nagel::N,žebèlj,мық
457,Nagel::N,žebèlj,шеге
458,Netz::N,mréža,керегекөз
459,Haken::N,kljúka,ілмек
460,Griff::N,ročáj,сап
461,Griff::N,ročáj,тұтқа
462,Griff::N,oprijèm,сап
463,Griff::N,oprijèm,тұтқа
464,Schloss::N,ključávnica,құлып
465,Schloss::N,ključávnica,бекіткіш
466,Bild::N,slíka,сурет
467,Figur::N,figúra,тұлға
468,Figur::N,postáva,тұлға
469,Puppe::N,lútka,қуыршақ
470,Beutel::N,môšnja,қапшық
471,Bündel::N,cúla,байлам
472,Bündel::N,svéženj,байлам
473,Tasche::N,tórba,дорба
474,Tasche::N,tobôlec,дорба
475,Eimer::N,vêdro,шелек
476,Deckel::N,pokròv,жапқыш
477,Deckel::N,poklópec,жапқыш
478,Geschirr::N,posóda,ыдыс
479,Sack::N,vréča,қап
480,Tasse::N,skodélica,шыныаяқ
481,Topf::N,lônec,кәстрөл
482,Kessel::N,kôtel,қазан
483,Essen::N,hrána,ас
484,Nahrung::N,živílo,ас
485,Nahrung::N,živílo,тамақ
486,Speise::N,jéd,тағам
487,Fleisch::N,mesó,ет
488,Getreide::N,žíto,дәнді
489,Brei::N,káša,ботқа
490,Brot::N,krùh,күлше
491,Scheibe::N,réženj,тілім
492,Fett::N,mást,май
493,Fett::N,maščôba,май
494,Butter::N,máslo,май
495,Öl::N,ólje,май
496,Salz::N,sól,тұз
497,Suppe::N,júha,көже
498,Honig::N,méd,бал
499,Milch::N,mléko,сүт
500,Tee::N,čáj,шай
501,Leder::N,úsnje,көн
502,Wolle::N,vólna,жүн
503,Stoff::N,blagó,мата
504,Stoff::N,blagó,кездеме
505,Nadel::N,ígla,ине
506,Faden::N,nít,жіп
507,Knopf::N,gúmb,түйме
508,Knoten::N,vôzel,түйін
509,Farbe::N,bárva,рең
510,Kleidung::N,obléka,киім
511,Hemd::N,srájca,жейде
512,Kragen::N,ovrátnik,жаға
513,Ärmel::N,rokáv,жең
514,Hose::N,hláče,шалбар
515,Gürtel::N,pás,белбеу
516,Mütze::N,kápa,қалпақ
517,Mütze::N,čépica,қалпақ
518,Schuh::N,čévelj,кебіс
519,Stiefel::N,škórenj,етік
520,Ring::N,pŕstan,жүзік
521,Band::N,trák,таспа
522,Kamm::N,glavník,тарақ
523,Spiegel::N,zrcálo,айна
524,Spiegel::N,ogledálo,айна
525,Riemen::N,jêrmen,қайыс
526,Schnur::N,vŕvca,жіп
527,Leine::N,konôpec,тізгін
528,Decke::N,odéja,көрпе
529,Kissen::N,blazína,жастық
530,Tuch::N,pŕt,орамал
531,Tuch::N,rúta,орамал
532,Handtuch::N,brisáča,сүлгі
533,Kraft::N,síla,қуат
534,Kraft::N,síla,қарқын
535,Kraft::N,síla,әл-шама
536,Kraft::N,síla,әл-дәрмен
537,Stärke::N,jákost,әл
538,Stärke::N,jákost,күш
539,Gesundheit::N,zdrávje,денсаулык
540,Krankheit::N,bolézen,ауру
541,Schmerz::N,ból,ауру
542,Schmerz::N,bolečína,ауру
543,Wunde::N,rána,зақым
544,Wunde::N,rána,жарақат
545,Fieber::N,vročína,безгек
546,Fieber::N,vročína,қалтырау
547,Fieber::N,vročína,қызу көтерілуі
548,Arznei::N,lék,дәрі
549,Arznei::N,lék,дәрі-дәрмек
550,Arznei::N,zdravílo,дәрі
551,Arznei::N,zdravílo,дәрі-дәрмек
552,Brücke::N,móst,көпір
553,Brunnen::N,vodnják,құдық
554,Weide::N,páša,өріс
555,Weide::N,páša,жайылым
556,Pfad::N,stezà,жол
557,Weg::N,pót,жол
558,Straße::N,césta,жол
559,Dorf::N,vás,ауыл
560,Stadt::N,mésto,қала
561,Stadt::N,mésto,шаһар
562,Brief::N,písmo,хат
563,Brief::N,písmo,жазу
564,Buch::N,knjíga,кітап
565,Buchstabe::N,čŕka,әріп
566,Buchstabe::N,čŕka,қаріп
567,Zeitung::N,čásnik,газет
568,Leben::N,življênje,өмір
569,Leben::N,življênje,тіршілік
570,Tod::N,smŕt,опат
571,Grab::N,gròb,мола
572,Grab::N,gròb,мазар
573,Kirche::N,cérkev,шіркеу
574,Sünde::N,gréh,күнә
575,Gott::N,bóg,алла
576,Gott::N,bóg,құдай
577,Gott::N,bóg,тәңірі
578,Gott::N,bóg,пәруардігер
579,Gott::N,bóg,жаратқан тәңірі
580,Arbeiter::N,délavec,жүмысшы
581,Chef::N,šéf,басшы
582,Chef::N,šéf,жұмыс басқарушысы
583,Meister::N,mójster,шебер
584,Meister::N,mójster,өнерпаз
585,Arzt::N,zdravník,дәрігер
586,Lehrer::N,učítelj,мұғалім
587,Geld::N,denár,пұл
588,Geschäft::N,kupčíja,бизнес
589,Laden::N,trgovína,дүкен
590,Preis::N,céna,ақы
591,Preis::N,céna,құны
592,Preis::N,céna,нарық
593,Ware::N,róba,тауар
594,Nutzen::N,príd,пайда
595,Reichtum::N,bogástvo,бақ-дәулет
596,Welt::N,svét,әлем
597,Welt::N,svét,жиһан
598,Land::N,dežêla,аймақ
599,Staat::N,držáva,мемлекет
600,König::N,králj,патша
601,Macht::N,oblást,өкімет
602,Macht::N,oblást,қожалық
603,Grenze::N,mêja,шек
604,Krieg::N,vôjna,соғыс
605,Feind::N,sovrážnik,жау
606,Feind::N,sovrážnik,дұшпан
607,Gewalt::N,nasílje,зорлык
608,Gewalt::N,nasílje,зорлық-зомбылык
609,Kampf::N,bòj,күрес
610,Kampf::N,bòj,алыспақ
611,Kampf::N,bórba,күрес
612,Kampf::N,bórba,алыспақ
613,Bogen[Waffe]::N,lók,саржа
614,Pfeil::N,puščíca,жебе
615,Gewehr::N,púška,қару
616,Fehler::N,zmóta,әбес
617,Fehler::N,zmóta,қаталық
618,Lüge::N,láž,өтірік
619,Schaden::N,okvára,зиян
620,Schaden::N,okvára,зарар
621,Unglück::N,nesréča,пәле
622,Unglück::N,nesréča,қасырет
623,Unglück::N,nesréča,ауыртпалық
624,Schuld::N,krívda,айыптылық
625,Alter::N,dôba,жас
626,Alter::N,dôba,жас шамасы
627,Schluss::N,kônec,ада
628,Schluss::N,kônec,бітуі
629,Zeit::N,čàs,уақыт
630,Tag::N,dán,күн
631,Morgen::N,jútro,таң
632,Morgen::N,jútro,таңертең
633,Mittag::N,póldan,талтүс
634,Abend::N,večér,кеш
635,Nacht::N,nóč,түн
636,Woche::N,téden,апта
637,Monat::N,mésec,ай
638,Jahr::N,léto,жыл
639,Frühling::N,pomlád,көктем
640,Sommer::N,polétje,жаз
641,Herbst::N,jesén,күз
642,Winter::N,zíma,қыс
643,Januar::N,jánuar,каңтар
644,Februar::N,fébruar,ақпан
645,März::N,márec,наурыз
646,April::N,apríl,сәуір
647,Mai::N,máj,мамыр
648,Juni::N,júnij,маусым
649,Juli::N,júlij,шілде
650,August::N,avgúst,сүмбіле
651,August::N,avgúst,тамыз
652,September::N,septêmber,қыркүйек
653,Oktober::N,október,ақырап
654,November::N,novêmber,қараша
655,Dezember::N,decémber,желтоқсан
656,Montag::N,ponedéljek,дүйсенбі
657,Dienstag::N,tôrek,сейсенбі
658,Mittwoch::N,sréda,сәрсенбі
659,Donnerstag::N,četŕtek,бейсенбі
660,Freitag::N,pétek,жұма
661,Samstag::N,sobóta,сенбі
662,Sonntag::N,nedélja,жексембі
663,groß::A,vêlik,алпамсадай
664,klein::A,májhen,кішкене
665,klein::A,májhen,қарғадай
666,lang::A,dólg,сопақ
667,lang::A,dólg,сорайған
668,kurz::A,krátek,кеспелтек
669,breit::A,širòk,айдынды
670,schmal::A,ózek,қысық
671,dicht::A,góst,жиі
672,dick[Gegenstand]::A,dêbel,шомбал
673,dünn::A,tánek,жұқа
674,dünn::A,tánek,жіңішке
675,fein::A,drôben,қаңылтақ
676,fest::A,tŕden,берік
677,fest::A,tŕden,мызғымас
678,flach::A,plán,жалпак
679,flach::A,plòsk,жалпак
680,glatt::A,gládek,типыл
681,hart::A,tŕd,қатты
682,weich::A,mehák,жұмсақ
683,rund::A,okrógel,домалақ
684,spitz::A,šílast,үшкір
685,scharf::A,óster,сүйрік
686,stumpf::A,tóp,доғал
687,stumpf::A,tóp,өтпейтін
688,stumpf::A,skŕhan,доғал
689,stumpf::A,skŕhan,өтпейтін
690,schwer::A,têžek,салмақты
691,schön::A,lép,сұлу
692,schön::A,krásen,сұлу
693,heiß::A,vròč,ыссы
694,warm::A,tôpel,жылы
695,kalt::A,mŕzel,аязды
696,kalt::A,hláden,аязды
697,kühl::A,hláden,салқын
698,frisch::A,svéž,таза
699,frisch::A,svéž,жаңа
700,feucht::A,vlážen,нам
701,feucht::A,vlážen,дымқылды
702,nass::A,móker,сулы
703,trocken::A,súh,құрғақ
704,voll::A,póln,толы
705,leer::A,prázen,бос
706,offen::A,odpŕt,ашып қойылған
707,geschlossen::A,zapŕt,жабулы
708,sauber::A,číst,дақсыз
709,sauber::A,číst,мұнтаздай
710,sauber::A,líčen,дақсыз
711,sauber::A,líčen,мұнтаздай
712,schmutzig::A,umázan,айғыз
713,schmutzig::A,umázan,сатпақ
714,schmutzig::A,umázan,сатал-сатал
715,roh::A,suròv,шикі
716,reif::A,zrèl,піскен
717,lecker::A,okúsen,дәмді
718,süß::A,sládek,тәтті
719,bitter::A,grenák,ащы
720,sauer::A,kísel,қышқыл
721,hell::A,svetèl,жарық
722,hell::A,svetèl,жарқын
723,dunkel::A,temèn,қараңғы
724,schwarz::A,čŕn,қара
725,weiß::A,bél,ақ
726,rot::A,rdèč,қызыл
727,gelb::A,žólt,сары
728,gelb::A,rumèn,сары
729,blau::A,móder,көк
730,grün::A,zelèn,жасыл
731,grau::A,sív,бозамық
732,bunt::A,písan,алабажак
733,billig::A,pocéni,арзан
734,teuer::A,drág,бағалы
735,wertvoll::A,dragocén,құнды
736,wertvoll::A,dragocén,қымбат
737,blind::A,slép,көзсіз
738,blind::A,slép,көр
739,blind::A,slép,көр_соқыр
740,taub::A,glúh,керең
741,taub::A,glúh,саңырау
742,kräftig::A,močán,қуатты
743,kräftig::A,močán,қарымды
744,stark::A,ják,білекті
745,schwach::A,šíbek,әлсіз
746,schwach::A,šíbek,күшсіз
747,schwach::A,šíbek,қайратсыз
748,fett::A,dêbel,семіз
749,schlank::A,vítek,ашаң
750,hübsch::A,lép,ажарлы
751,hübsch::A,lép,шырайлы
752,böse::A,zèl,өш
753,böse::A,zèl,сұм
754,böse::A,zèl,жауыз
755,böse::A,hudôben,өш
756,böse::A,hudôben,сұм
757,böse::A,hudôben,жауыз
758,dumm::A,glúp,көкми
759,dumm::A,glúp,ақымақ
760,dumm::A,glúp,миы жоқ
761,dumm::A,bédast,көкми
762,dumm::A,bédast,ақымақ
763,dumm::A,bédast,миы жоқ
764,faul::A,lén,жалқау
765,faul::A,lén,еріншек
766,fleißig::A,marljív,ұқыпты
767,geizig::A,škŕt,сараң
768,klug::A,pámeten,жетік
769,klug::A,pámeten,ақылды
770,geschickt::A,spréten,шебер
771,lieb::A,míl,абзал
772,lieb::A,míl,айналайын
773,lieb::A,ljúb,абзал
774,lieb::A,ljúb,айналайын
775,lustig::A,vesél,көңілді
776,sanft::A,láhek,жуас
777,hungrig::A,láčen,аш
778,krank::A,bolán,кеселді
779,nackt::A,nág,жалаңаш
780,traurig::A,túžen,қапа
781,lebendig::A,žív,тірі
782,lebendig::A,žív,жанды
783,gut::A,dóber,жақсы
784,schlecht::A,malopríden,жаман
785,richtig::A,pravílen,дұрыс
786,schlimm::A,húd,жаман
787,wahr::A,resníčen,нағыз
788,alt::A,stàr,ескі
789,neu::A,nòv,жаңа
790,ehemalig::A,nekdánji,өткен
791,ehemalig::A,nekdánji,бұрынғы
792,alt[Lebewesen]::A,stàr,кексе
793,jung::A,mlád,науша
794,arm::A,ubóg,кедей
795,arm::A,ubóg,дәулетсіз
796,arm::A,réven,кедей
