,Concept_ID,fr,ps
817,wahr::A,vrai,واقعي
818,wahr::A,véritable,واقعي
819,alt::A,vieux,زوړ
820,neu::A,neuf,نوی
821,neu::A,nouveau,نوی
822,ehemalig::A,ancien,پخوانی
823,alt[Lebewesen]::A,âgé,زوړ
824,alt[Lebewesen]::A,vieux,زوړ
825,jung::A,jeune,ځوان
826,arm::A,pauvre,غریب
827,arm::A,pauvre,بې وزله
828,reich::A,riche,شتمن
829,reich::A,riche,دولتمند
830,bekannt::A,connu,اشنا
831,berühmt::A,fameux,مشهور
832,berühmt::A,célèbre,مشهور
833,fremd::A,étranger,پردی
834,fremd::A,étranger,بېګانه
835,verschieden::A,différent,مختلف
836,nah::A,lié,نژدې
837,nah::A,proche,نژدې
838,fern::A,éloigné,لیری
839,fern::A,lointain,لیری
840,linker::A,gauche,چپ
841,linker::A,gauche,کیڼ
842,rechter::A,droit,ښی
843,anderer::A,autre,بل
844,erster::A,premier,لومړی
845,zweiter::A,second,دوهم
846,zweiter::A,deuxième,دوهم
847,dritter::A,troisième,درېم
848,letzter::A,dernier,آخرنی
849,letzter::A,dernier,وروستی
850,allein::ADV,seul,یوازې
851,auf einmal::ADV,à la fois,په یوه وخت کی
852,zusammen::ADV,ensemble,یو ځای
853,lange::ADV,longtemps,ډېر وخت
854,lange::ADV,longtemps,ډېره موده
855,plötzlich::ADV,tout à coup,ناببره
856,plötzlich::ADV,tout à coup,یوناڅاپه
857,sofort::ADV,immédiatement,فوراً
858,sofort::ADV,immédiatement,سمدلاسه
859,später::ADV,plus tard,وروسته
860,jetzt::ADV,maintenant,اوس
861,heute::ADV,aujourd'hui,نن
862,morgen::ADV,demain,سبا
863,bald::ADV,bientôt,ژر
864,dann::ADV,puis,پس
865,dann::ADV,puis,وروسته
866,dann::ADV,ensuite,پس
867,dann::ADV,ensuite,وروسته
868,gestern::ADV,hier,پرون
869,einst::ADV,jadis,پخوا
870,einst::ADV,autrefois,پخوا
871,damals::ADV,alors,هغه وخت
872,damals::ADV,à l'époque,هغه وخت
873,danach::ADV,après,بیا
874,danach::ADV,ensuite,بیا
875,vorher::ADV,auparavant,دمخه
876,zuerst::ADV,d'abord,لومړی
877,zuerst::ADV,premièrement,لومړی
878,einmal::ADV,une fois,یو ځل
879,manchmal::ADV,parfois,ګاهی ګاهی
880,manchmal::ADV,quelquefois,ګاهی ګاهی
881,oft::ADV,souvent,ډېر ځله
882,immer::ADV,toujours,تل
883,immer::ADV,toujours,همېشه
884,niemals::ADV,ne ... jamais,هیڅکله نه
885,hier::ADV,ici,دلته
886,hierhin::ADV,par ici,دلته
887,hierhin::ADV,par ici,دې ځای ته
888,von hier::ADV,d'ici,د دې ځای نه
889,dort::ADV,là,هلته
890,dort::ADV,là-bas,هلته
891,dorthin::ADV,y,هلته
892,dorthin::ADV,y,هغه ځای ته
893,dorthin::ADV,par là,هلته
894,dorthin::ADV,par là,هغه ځای ته
895,geradeaus::ADV,tout droit,مخامخ
896,vorwärts::ADV,en avant,مخ پهٔ وړاندې
897,rückwärts::ADV,en arrière,بېرته
898,zurück::ADV,de retour,بېرته
899,unten::ADV,en bas,لاندي
900,unten::ADV,au-dessous,لاندي
901,hinab::ADV,en bas,ښکته
902,hinab::ADV,vers le bas,ښکته
903,oben::ADV,dessus,پورته
904,oben::ADV,en haut,پورته
905,hinauf::ADV,en haut,پاس
906,hinauf::ADV,vers le haut,پاس
907,überall::ADV,partout,هره خوا
908,nicht::ADV,ne ... pas,نه
909,ein wenig::ADV,un peu,یو څه
910,kaum::ADV,à peine,ایله
911,sehr::ADV,très,ډېر
912,sehr::ADV,très,زيات
913,so::ADV,si,داسې
914,so::ADV,si,دومره
915,so::ADV,ainsi,داسې
916,so::ADV,ainsi,دومره
917,noch::ADV,encore,نور
918,nur::ADV,seulement,تش
919,nur::ADV,seulement,صرف
920,nur::ADV,ne ... que,تش
921,nur::ADV,ne ... que,صرف
922,schon::ADV,déjà,دمخه
923,wieder::ADV,de nouveau,بیا
924,vergebens::ADV,en vain,عبث
925,vor::PRP,devant,دمخه
926,hinter::PRP,derrière,شاته
927,unter::PRP,sous,لاندي
928,unter::PRP,au-dessous de,لاندي
929,durch::PRP,par,د مینځ نه
930,durch::PRP,à travers,د مینځ نه
931,neben::PRP,à côté de,نژدې
932,zwischen::PRP,entre,ترمینځ
933,wegen::PRP,à cause de,د ... له لاسه
934,dies::PRN,ceci,دا
935,das::PRN,ce,دا
936,das::PRN,cela,دا
937,alles::PRN,tout,هرڅهٔ
938,ich::PRN,je,زه
939,ich::PRN,moi,زه
940,du::PRN,tu,ته
941,du::PRN,toi,ته
942,er::PRN,il,دی
943,er::PRN,lui,دی
944,wir::PRN,nous,مونږ
945,ihr::PRN,vous,تاسې
946,sie::PRN,ils,هغوی
947,sie::PRN,elles,هغوی
948,was::FPRN,que,څهٔ
949,was::FPRN,quoi,څهٔ
950,wer::FPRN,qui,چا
951,wer::FPRN,qui,څوک
952,wo::FADV,où,چيری
953,wo::FADV,où,چېرته
954,wohin::FADV,où,چېرته
955,wie::FADV,comment,څنګه
956,warum::FADV,pourquoi,ولې
957,wieviel::FNUM,combien,څو
958,wieviel::FNUM,combien,څومره
959,eins::NUM,un,یو
960,zwei::NUM,deux,دوه
961,drei::NUM,trois,درې
962,vier::NUM,quatre,څلور
963,fünf::NUM,cinq,پنځه
964,sechs::NUM,six,شپږ
965,sieben::NUM,sept,اوه
966,acht::NUM,huit,اته
967,neun::NUM,neuf,نهه
968,zehn::NUM,dix,لس
969,elf::NUM,onze,یوولس
970,zwölf::NUM,douze,دولس
971,zwanzig::NUM,vingt,شل
972,dreißig::NUM,trente,دېرش
973,vierzig::NUM,quarante,څلوېښت
974,fünfzig::NUM,cinquante,پنځوس
975,sechzig::NUM,soixante,شپېته
976,siebzig::NUM,soixante-dix,اویا
977,achtzig::NUM,quatre-vingt,اتیا
978,neunzig::NUM,quatre-vingt-dix,نوي
979,hundert::NUM,cent,سل
980,tausend::NUM,mille,زر
981,und::CNJ,et,او
982,oder::CNJ,ou,ېا
983,stehen::V,être debout,درېدل
984,sitzen::V,être assis,کښېنستل
985,liegen::V,être couché,ملاستل
986,hängen::V,pendre,ځړېدل
987,werden::V,devenir,کېدل
988,passieren::V,se passer,پېښېدل
989,beginnen::V,commencer,شروع کېدل
990,enden::V,finir,خلاصدل
991,enden::V,finir,تمامېدل
992,enden::V,se terminer,خلاصدل
993,enden::V,se terminer,تمامېدل
994,wechseln::V,changer,تغییر موندل
995,wechseln::V,alterner,تغییر موندل
996,aufgehen[Sonne]::V,se lever,ختل
997,untergehen[Sonne]::V,se coucher,لوېدل
998,untergehen[Sonne]::V,se coucher,پرېوتل
999,scheinen[Sonne]::V,briller,رڼا کول
1000,donnern::V,tonner,تنېدل
1001,donnern::V,tonner,غړمبېدل
1002,wehen::V,souffler,چلېدل
1003,strömen::V,affluer,بهېدل
1004,fließen::V,couler,بهېدل
1005,fließen::V,couler,تویېدل
1006,sich drehen::V,tourner,ګرځېدل
1007,sich drehen::V,tourner,چورلېدل
1008,schwanken::V,osciller,زنګېدل
1009,schwanken::V,chanceler,زنګېدل
1010,schwingen::V,vibrer,زنګېدل
1011,schwingen::V,osciller,زنګېدل
1012,fallen::V,tomber,ولېدل
1013,brennen::V,brûler,سوځېدل
1014,brennen::V,flamber,سوځېدل
1015,rauchen::V,fumer,لوګی کول
1016,regnen::V,pleuvoir,باران اورېدل
1017,gefrieren::V,geler,کنګل نيول
1018,tauen::V,dégeler,وېلې کېدل
1019,schmelzen::V,fondre,وېلې کېدل
1020,trocknen::V,sécher,وچېدل
1021,sieden::V,bouillir,اېشېدل
1022,faulen::V,pourrir,خرابېدل
1023,faulen::V,se putréfier,خرابېدل
1024,verfaulen::V,pourrir,ورستېدل
1025,reißen::V,rompre,شلېدل
1026,reißen::V,se déchirer,شلېدل
1027,versinken::V,s'enfoncer,ډوېېدل
1028,vergehen::V,passer,تېرېدل
1029,erscheinen::V,apparaître,ښکارېدل
1030,verschwinden::V,disparaître,ورکېدل
1031,sinken::V,descendre,ښکته کېدل
1032,sinken::V,s'abaisser,ښکته کېدل
1033,abnehmen::V,diminuer,کمېدل
1034,zunehmen::V,augmenter,زیاتېدل
1035,steigen::V,monter,جګېدل
1036,steigen::V,monter,پورته کېدل
1037,wachsen::V,croître,وده کول
1038,glänzen::V,briller,ځلېدل
1039,funkeln::V,étinceler,پړکېدل
1040,lärmen::V,faire du bruit,غال و غول کول
1041,läuten::V,sonner,زنګ وهل
1042,klingeln::V,sonner,زنګ وهل
1043,klirren::V,cliqueter,کړنګېدل
1044,brausen::V,mugir,تلاطم کول
1045,rauschen::V,bruire,شڼهار کول
1046,klingen::V,sonner,آواز کول
1047,bellen::V,aboyer,غپېدل
1048,heulen::V,hurler,انګلل
1049,blasen::V,souffler,پو کول
1050,pfeifen::V,siffler,شپېلک وهل
1051,schreien::V,crier,ناره کول
1052,stöhnen::V,gémir,زګېروی کول
1053,zittern::V,trembler,لړزېدل
1054,leben::V,vivre,ژوند کول
1055,geboren werden::V,naître,زېږېدل
1056,atmen::V,respirer,ساه کښل
1057,atmen::V,respirer,تنفس کول
1058,trinken::V,boire,څښل
1059,essen::V,manger,خوړل
1060,schlucken::V,avaler,غړپول
1061,müde werden::V,se lasser,ستړی کېدل
1062,müde werden::V,se fatiguer,ستړی کېدل
1063,einschlafen::V,s'endormir,ویده کېدل
1064,schlafen::V,dormir,خوب کول
1065,aufwachen::V,se réveiller,ویښېدل
1066,aufstehen::V,se lever,پاڅېدل
1067,sich erholen::V,se reposer,استراحت کول
1068,sich erholen::V,se détendre,استراحت کول
1069,krank werden::V,tomber malade,رنځورېدل
1070,krank sein::V,être malade,ناجوړېدل
1071,schmerzen::V,faire mal,خوږېدل
1072,schmerzen::V,faire mal,درد کول
1073,husten::V,tousser,ټوخېدل
1074,genesen::V,guérir,رغېدل
1075,genesen::V,se remettre,رغېدل
1076,sterben::V,mourir,مړل
1077,umkommen::V,périr,تلفېدل
1078,sich bewegen::V,bouger,چلېدل
1079,sich bewegen::V,bouger,حرکت کول
1080,sich rühren::V,broncher,ښورېدل
1081,sich erheben::V,se lever,درېدل
1082,sich setzen::V,s'asseoir,کښېنستل
1083,hinfallen::V,tomber,لوېدل
1084,laufen::V,marcher,منډې وهل
1085,laufen::V,aller à pied,منډې وهل
1086,schreiten::V,marcher,قدم ایښودل
1087,spazierengehen::V,se promener,چکر وهل
1088,eilen::V,courir,بېړه کول
1089,sich beeilen::V,se hâter,عجله کول
1090,sich beeilen::V,se dépêcher,عجله کول
1091,sausen::V,filer,ځغستل
1092,rennen::V,courir,زغلېدل
1093,springen::V,sauter,ټوپ وهل
1094,klettern::V,grimper,ختل
1095,schaukeln::V,se balancer,زنګېدل
1096,kriechen::V,ramper,خاپوړی وهل
1097,schwimmen::V,nager,لامبو وهل
1098,tauchen::V,plonger,غوټه وهل
1099,rudern::V,ramer,پارو وهل
1100,fahren::V,aller,تلل
1101,fahren::V,rouler,تلل
1102,fliegen::V,voler,الوتل
1103,gehen::V,aller,تلل
1104,weggehen::V,s'en aller,بهر وتل
1105,abfahren::V,partir,تلل
1106,anhalten::V,s'arrêter,ودرېدل
1107,hineingehen::V,entrer,داخلېدل
1108,eintreten::V,entrer,ننوتل
1109,kommen::V,venir,راتلل
1110,ankommen::V,arriver,رسېدل
1111,zurückkommen::V,revenir,بېرته راتلل
1112,bleiben::V,rester,پاتې کېدل
1113,bleiben::V,demeurer,پاتې کېدل
1114,warten::V,attendre,انتظار وېستل
1115,erwarten::V,attendre,انتظار کول
1116,suchen::V,chercher,لټول
1117,finden::V,trouver,میندل
1118,finden::V,trouver,پیدا کول
1119,versuchen::V,essayer,هڅه کول
1120,vorbereiten::V,préparer,چمتوکول
1121,lieben::V,aimer,مینه لرل
1122,mögen::V,aimer,خوښول
1123,mögen::V,aimer,علاقه لرل
1124,mögen::V,vouloir,خوښول
1125,mögen::V,vouloir,علاقه لرل
1126,lachen::V,rire,خندېدل
1127,rühren::V,toucher,اغېزه کول
1128,rühren::V,attendrir,اغېزه کول
1129,weinen::V,pleurer,ژړل
1130,schimpfen::V,gronder,ښکنځا کول
1131,sich ärgern::V,se fâcher,قهر راتلل
1132,sich fürchten::V,avoir peur,ډارېدل
1133,fürchten::V,craindre,ډارېدل
1134,fürchten::V,avoir peur de,ډارېدل
1135,fliehen::V,fuir,تښتېدل
1136,flüchten::V,s'enfuir,تښتېدل
1137,sehen::V,voir,لیدل
1138,anschauen::V,regarder,کتل
1139,ansehen::V,regarder,ننداره کول
1140,hören::V,entendre,اورېدل
1141,zuhören::V,écouter,غوږ نیول
1142,probieren::V,goûter,څکه کول
1143,probieren::V,goûter,چاشنی کول
1144,riechen::V,sentir,بويول
1145,fühlen::V,sentir,حسول
1146,scheinen::V,sembler,ښکارېدل
1147,scheinen::V,paraître,ښکارېدل
1148,zu sehen sein::V,se voir,ښکارېدل
1149,zu sehen sein::V,être visible,ښکارېدل
1150,vernehmen::V,entendre,خبرېدل
1151,vernehmen::V,percevoir,خبرېدل
1152,frieren::V,avoir froid,ساړه کېتل
1153,tun::V,faire,کول
1154,können::V,savoir,کولای شول
1155,können::V,savoir,د لاسه کېدل
1156,können::V,pouvoir,کولای شول
1157,können::V,pouvoir,د لاسه کېدل
1158,wollen::V,vouloir,غوښتل
1159,anfangen::V,commencer,شروع کول
1160,beenden::V,finir,ختمول
1161,beenden::V,finir,پای ته رسول
1162,beenden::V,terminer,ختمول
1163,beenden::V,terminer,پای ته رسول
1164,aufhören::V,cesser,بس کول
1165,aufhören::V,arrêter,بس کول
1166,gelingen::V,réussir,موفق کېدل
1167,gelingen::V,réussir,بریالی کېدل
1168,geraten::V,réussir,کېدل
1169,öffnen::V,ouvrir,خلاصول
1170,öffnen::V,ouvrir,پرانیستل
1171,schließen::V,fermer,تړل
1172,stellen::V,poser,ایښودل
1173,stellen::V,mettre,ایښودل
1174,setzen::V,placer,کښېنول
1175,legen::V,placer,ایښودل
1176,berühren::V,toucher,لاس وهل
1177,verbinden::V,lier,تړل
1178,bedecken::V,couvrir,پوښول
1179,aufhängen::V,accrocher,ځوړندول
1180,anzünden::V,allumer,بلول
1181,aufheben::V,ramasser,پورته کول
1182,zurücklassen::V,laisser,پرېښودل
1183,verlieren::V,perdre,ورکول
1184,fallen lassen::V,lâcher,له لاسه لوېدل
1185,fallen lassen::V,laisser tomber,له لاسه لوېدل
1186,machen::V,faire,کول
1187,herstellen::V,produire,جوړول
1188,herstellen::V,produire,توليدول
1189,herstellen::V,fabriquer,جوړول
1190,herstellen::V,fabriquer,توليدول
1191,bauen::V,bâtir,جوړول
1192,bauen::V,construire,جوړول
1193,reparieren::V,réparer,ترمیمول
1194,verbessern::V,améliorer,اصلاح کول
1195,ändern::V,changer,تغیر ورکول
1196,ändern::V,modifier,تغیر ورکول
1197,graben::V,creuser,کيندل
1198,beugen::V,plier,ټیټول
1199,beugen::V,ployer,ټیټول
1200,biegen::V,courber,کږول
1201,drehen::V,tordre,ګرځول
1202,drehen::V,tourner,ګرځول
1203,wenden::V,retourner,اړول
1204,umdrehen::V,tourner,اړول
1205,heben::V,soulever,جګول
1206,heben::V,soulever,پورته کول
1207,hochheben::V,lever,جګول
1208,ergreifen::V,saisir,نیول
1209,ergreifen::V,prendre,نیول
1210,halten::V,tenir,نیول
1211,drücken::V,presser,کښېکښل
1212,schieben::V,pousser,پوری وهل
1213,kratzen::V,gratter,ګرول
1214,kratzen::V,égratigner,ګرول
1215,lecken::V,lécher,څټل
1216,beißen::V,mordre,چیچل
1217,abreißen::V,arracher,شکول
1218,abschneiden::V,couper,پرېکول
1219,binden::V,lier,تړل
1220,binden::V,attacher,تړل
1221,stecken::V,enfoncer,ټومبل
1222,brechen::V,rompre,ماتول
1223,klopfen::V,frapper,ټکول
1224,hauen::V,frapper,ټکول
1225,kleben::V,coller,نښلول
1226,kleben::V,coller,سرېښول
1227,reiben::V,frotter,مږل
1228,streichen::V,empâter,مښل
1229,schleifen::V,affiler,تېره کول
1230,schleifen::V,aiguiser,تېره کول
1231,schneiden::V,couper,غوڅول
1232,schneiden::V,couper,پرېکول
1233,schneiden::V,trancher,غوڅول
1234,schneiden::V,trancher,پرېکول
1235,rütteln::V,cahoter,خوڅول
1236,schütteln::V,secouer,ښورول
1237,schwenken::V,agiter,خوڅول
1238,schütten::V,verser,اچول
1239,schütten::V,verser,تویول
1240,füllen::V,remplir,ډکول
1241,einwickeln::V,envelopper,پېچل
1242,einwickeln::V,envelopper,نغښتل
1243,tragen::V,porter,وړل
1244,schleppen::V,traîner,وړل
1245,ziehen::V,tirer,کښل
1246,aufbewahren::V,garder,ساتل
1247,aufbewahren::V,conserver,ساتل
1248,werfen::V,jeter,اچول
1249,werfen::V,jeter,غورځول
1250,werfen::V,lancer,اچول
1251,werfen::V,lancer,غورځول
1252,fangen::V,attraper,نیول
1253,fangen::V,attraper,ګیرول
1254,packen::V,agripper,نیول
1255,verstecken::V,cacher,پټول
1256,teilen::V,diviser,وېشل
1257,teilen::V,diviser,تقسیمول
1258,schicken::V,envoyer,لېږل
1259,schicken::V,envoyer,استول
1260,bringen::V,apporter,راوړل
1261,hinzufügen::V,ajouter,زیاتول
1262,bekommen::V,obtenir,حاصلول
1263,erhalten::V,recevoir,اخیستل
1264,nehmen::V,prendre,نیول
1265,nehmen::V,prendre,اخيستل
1266,wählen::V,choisir,خوښول
1267,auswählen::V,choisir,چنده کول
1268,auswählen::V,sélectionner,چنده کول
1269,bewahren::V,préserver,ساتل
1270,behindern::V,gêner,مانع کېدل
1271,behindern::V,gêner,ممانعت کول
1272,verderben::V,gâter,خرابېدل
1273,verderben::V,corrompre,خرابېدل
1274,beschädigen::V,endommager,ورانول
1275,zerbrechen::V,casser,ماتول
1276,zerreißen::V,déchirer,څیرې کول
1277,zerstören::V,détruire,ړنګول
1278,zerstören::V,détruire,ورانول
1279,verbrennen::V,brûler,سوځول
1280,geben::V,donner,ورکول
1281,reichen::V,tendre,ورکول
1282,schenken::V,offrir,بښل
1283,versprechen::V,promettre,لوز کول
1284,wünschen::V,souhaiter,غوښتل
1285,loben::V,louer,ستایل
1286,loben::V,louer,تمجید کول
1287,küssen::V,embrasser,ښکلول
1288,wiegen::V,bercer,زنګول
1289,zudecken::V,couvrir,پوښول
1290,wecken::V,éveiller,ويښول
1291,wecken::V,réveiller,ويښول
1292,zeigen::V,montrer,ښودل
1293,zeigen::V,faire voir,ښودل
1294,führen::V,guider,بیول
1295,lehren::V,apprendre,درس ورکول
1296,lehren::V,apprendre,تعلیم ورکول
1297,unterrichten::V,instruire,درس ورکول
1298,aufziehen::V,élever,روزل
1299,leiten::V,diriger,رهبری کول
1300,leiten::V,diriger,لارښوونه کول
1301,leiten::V,conduire,رهبری کول
1302,leiten::V,conduire,لارښوونه کول
1303,antreiben::V,pousser,چټک کول
1304,lassen::V,faire,اړکول
1305,einladen::V,inviter,بلل
1306,vereinigen::V,unir,متحد کول
1307,vereinigen::V,unir,یوځای کول
1308,vereinigen::V,réunir,متحد کول
1309,vereinigen::V,réunir,یوځای کول
1310,besuchen::V,visiter,کتنه کول
1311,besuchen::V,aller voir,کتنه کول
1312,treffen::V,rencontrer,ليدل
1313,treffen::V,rencontrer,تلقی کول
1314,sich versammeln::V,s'assembler,راغونډېدل
1315,spielen::V,jouer,لوبه کول
1316,singen::V,chanter,سندرې وېل
1317,tanzen::V,danser,ګډېدل
1318,sich trennen::V,se séparer,بېلېدل
1319,verlassen::V,quitter,ترک کول
1320,retten::V,sauver,نجات ورکول
1321,bewachen::V,garder,ساتل
1322,bewachen::V,garder,حفاظت کول
1323,schützen::V,protéger,ژغورل
1324,verteidigen::V,défendre,دفاع کول
1325,sich schlagen::V,se taper,جنګېدل
1326,schießen::V,tirer,ویشتل
1327,siegen::V,vaincre,غالبېدل
1328,ärgern::V,agacer,خپه کول
1329,schlagen::V,battre,وهل
1330,schlagen::V,frapper,وهل
1331,treten::V,botter,په لغته وهل
1332,treten::V,donner un coup de pied à,په لغته وهل
1333,stechen::V,piquer,ټومبل
1334,stoßen::V,heurter,ټېل وهل
1335,stoßen::V,heurter,پوری وهل
1336,stehlen::V,voler,تښتول
1337,stehlen::V,voler,غلا کول
1338,stören::V,gêner,ماتول
1339,stören::V,déranger,ماتول
1340,belästigen::V,molester,ځورول
1341,belästigen::V,molester,تکلیف ورکول
1342,belästigen::V,importuner,ځورول
1343,belästigen::V,importuner,تکلیف ورکول
1344,verbergen::V,cacher,پټول
1345,verbergen::V,dissimuler,پټول
1346,täuschen::V,abuser,تېرایستل
1347,täuschen::V,abuser,خطا ایستل
1348,täuschen::V,tromper,تېرایستل
1349,täuschen::V,tromper,خطا ایستل
1350,betrügen::V,duper,غولول
1351,betrügen::V,frauder,غولول
1352,töten::V,tuer,وژل
1353,töten::V,tuer,مړ کول
1354,wohnen::V,habiter,اوسېدل
1355,wohnen::V,demeurer,اوسېدل
1356,arbeiten::V,travailler,کار کول
1357,sammeln::V,collectionner,راټولول
1358,sammeln::V,collectionner,راغونډول
1359,pflücken::V,cueillir,شکول
1360,jagen::V,chasser,ښکار کول
1361,fischen::V,pêcher,کب نيول
1362,fassen::V,capturer,نیول
1363,fassen::V,capturer,ګیرول
1364,hüten::V,garder,پوول
1365,treiben::V,mener,بیول
1366,anbinden::V,attacher,تړل
1367,füttern::V,faire manger,خوراک ورکول
1368,melken::V,traire,لوشل
1369,hacken::V,fendre,پی کول
1370,gießen::V,arroser,اوبه کول
1371,reifen::V,mûrir,رسېدل
1372,zubereiten::V,préparer,تیارول
1373,kochen::V,cuire,پخول
1374,backen::V,cuire,پخول
1375,braten::V,rôtir,وريتول
1376,umrühren::V,remuer,لړل
1377,stricken::V,tricoter,اوبدل
1378,nähen::V,coudre,ګنډل
1379,färben::V,teindre,رنګول
1380,reinigen::V,nettoyer,صافول
1381,waschen::V,laver,مینځل
1382,abwischen::V,essuyer,وچول
1383,spülen::V,rincer,کنګالول
1384,fegen::V,balayer,جارو کول
1385,kehren::V,balayer,جارو کول
1386,baden::V,se baigner,لمبېدل
1387,sich waschen::V,se laver,ځان مينځل
1388,ausziehen::V,ôter,کښل
1389,ausziehen::V,ôter,ایستل
1390,ausziehen::V,enlever,کښل
1391,ausziehen::V,enlever,ایستل
1392,anziehen::V,mettre,اغوستل
1393,sich anziehen::V,s'habiller,کالی اغوستل
1394,kämmen::V,peigner,ګمنځول
1395,schmücken::V,orner,ښکلی کول
1396,schmücken::V,décorer,ښکلی کول
1397,sagen::V,dire,وېل
1398,sprechen::V,parler,وېل
1399,sprechen::V,parler,غږېدل
1400,reden::V,parler,ګړېدل
1401,reden::V,parler,خبرې کول
1402,sich unterhalten::V,bavarder,خبری کول
1403,sich unterhalten::V,s'entretenir,خبری کول
1404,fragen::V,demander,پوښتنه کول
1405,bitten::V,prier,غوښتل
1406,erzählen::V,raconter,کيسه کول
1407,erzählen::V,raconter,حکايت کول
1408,mitteilen::V,communiquer,خبرول
1409,mitteilen::V,communiquer,خبر ورکول
1410,nennen::V,nommer,نوم ايښودل
1411,nennen::V,appeler,نوم ايښودل
1412,rufen::V,appeler,بلل
1413,prahlen::V,se vanter,لاپې وهل
1414,übersetzen::V,traduire,ژباړل
1415,übersetzen::V,traduire,ترجمه کول
1416,denken::V,penser,فکر کول
1417,glauben::V,croire,باور کول
1418,bemerken::V,remarquer,لیدل
1419,bemerken::V,apercevoir,لیدل
1420,erkennen::V,reconnaître,پېژندل
1421,begreifen::V,concevoir,رسېدل
1422,begreifen::V,concevoir,پوهېدل
1423,verstehen::V,entendre,پوهېدل
1424,verstehen::V,comprendre,پوهېدل
1425,lernen::V,apprendre,زده کول
1426,lernen::V,apprendre,درس لوستل
1427,wissen::V,savoir,پوهېدل
1428,sich erinnern an::V,se souvenir de,یادول
1429,sich erinnern an::V,se souvenir de,په یاد راوړل
1430,vergessen::V,oublier,هېرول
1431,messen::V,mesurer,اندازه کول
1432,zählen::V,compter,شمارل
1433,rechnen::V,calculer,حسابول
1434,lesen::V,lire,لوستل
1435,malen::V,peindre,رسمول
1436,zeichnen::V,dessiner,رسمول
1437,schreiben::V,écrire,لیکل
1438,besitzen::V,posséder,لرل
1439,kaufen::V,acheter,رانیول
1440,verkaufen::V,vendre,خرڅول
1441,bezahlen::V,payer,تأدیه کول
1442,zahlen::V,payer,کسات اخيستل
1443,beherrschen::V,dominer,تسلط لرل
1444,beherrschen::V,maîtriser,تسلط لرل
1445,ertragen::V,tolérer,زغمل
1446,ertragen::V,supporter,زغمل
