,Concept_ID,kk,mdf
778,faul::A,жалқау,нола
779,faul::A,еріншек,нола
780,fleißig::A,ұқыпты,ку́лхцонды
781,geizig::A,сараң,кирьжя
782,geizig::A,сараң,жаднай
783,klug::A,жетік,ёню
784,klug::A,жетік,пря́ви
785,klug::A,ақылды,ёню
786,klug::A,ақылды,пря́ви
787,geschickt::A,шебер,маштозь тиф
788,lieb::A,абзал,цебярь
789,lieb::A,айналайын,цебярь
790,lustig::A,көңілді,ра́хси
791,sanft::A,жуас,сетьме
792,hungrig::A,аш,вача
793,hungrig::A,аш,вачеда
794,krank::A,кеселді,сяряди
795,nackt::A,жалаңаш,штада
796,nackt::A,жалаңаш,кърхтапа
797,traurig::A,қапа,ла́жнай
798,lebendig::A,тірі,эряй
799,lebendig::A,жанды,эряй
800,gut::A,жақсы,пара
801,gut::A,жақсы,цебярь
802,schlecht::A,жаман,кальдяв
803,richtig::A,дұрыс,виде
804,schlimm::A,жаман,кальдяв
805,wahr::A,нағыз,афкуксонь
806,alt::A,ескі,ташта
807,neu::A,жаңа,од
808,ehemalig::A,өткен,и́нгольдень
809,ehemalig::A,бұрынғы,и́нгольдень
810,alt[Lebewesen]::A,кексе,сире
811,jung::A,науша,од
812,arm::A,кедей,а́шу
813,arm::A,дәулетсіз,а́шу
814,reich::A,малды,козя
815,bekannt::A,таныс,содаф
816,bekannt::A,көзтаныс,содаф
817,berühmt::A,атақты,содавикс
818,fremd::A,бөтен,лия
819,fremd::A,бөтен,аф содаф
820,verschieden::A,түрлі,аф фкя ла́цонь
821,nah::A,жуық,мала
822,nah::A,жуық,аф ичкоздень
823,nah::A,етене,мала
824,nah::A,етене,аф ичкоздень
825,fern::A,алыс,и́чкоздень
826,fern::A,алыс,куна́рдонь
827,fern::A,алыстағы,и́чкоздень
828,fern::A,алыстағы,куна́рдонь
829,linker::A,сол,кержи
830,linker::A,солшыл,кержи
831,rechter::A,оң,види
832,anderer::A,өзге,лия
833,anderer::A,былайғы,лия
834,erster::A,алғашқы,васенце
835,zweiter::A,екінші,омбоце
836,dritter::A,үшінші,колмоце
837,letzter::A,артқы,ме́кольце
838,letzter::A,кейінгі,ме́кольце
839,allein::ADV,серіксіз,ськамонза
840,auf einmal::ADV,бірден,вихцок
841,zusammen::ADV,бірлесіп,марс
842,zusammen::ADV,бірлесіп,ма́рса
843,lange::ADV,ұзақ,кува́тьс
844,plötzlich::ADV,кенет,а́пак учт
845,sofort::ADV,әне-міне дегенше,тяникиге
846,später::ADV,артынан,ме́ле
847,jetzt::ADV,енді,тяни
848,jetzt::ADV,қазір,тяни
849,heute::ADV,бүгін,тячи
850,morgen::ADV,ертең,ва́нды
851,bald::ADV,тез,курок
852,dann::ADV,онан соң,меле
853,dann::ADV,онан соң,сяда меле
854,dann::ADV,сонан соң,меле
855,dann::ADV,сонан соң,сяда меле
856,gestern::ADV,кеше,ися́к
857,einst::ADV,бірде,весть
858,einst::ADV,бірде,мзя́рда-бди
859,einst::ADV,бір кезде,весть
860,einst::ADV,бір кезде,мзя́рда-бди
861,damals::ADV,анада,эста
862,danach::ADV,онан соң,меле
863,danach::ADV,сонан соң,меле
864,vorher::ADV,бұрын,инголи
865,zuerst::ADV,әуелі,ва́сенда
866,zuerst::ADV,алдымен,ва́сенда
867,einmal::ADV,бір жолы,весть
868,manchmal::ADV,кейде,лия́ста
869,manchmal::ADV,кейде,ко́ста-ко́ста
870,oft::ADV,ылғи,си́деста
871,immer::ADV,өнебойы,фалу
872,immer::ADV,өнебойы,най
873,niemals::ADV,ешуақытта,аф мзя́рдонга
874,hier::ADV,бұнда,тяса
875,hier::ADV,осында,тяса
876,hierhin::ADV,бермен,сей
877,hierhin::ADV,бермен,тяза
878,von hier::ADV,бер жақтан,тя́ста
879,dort::ADV,анда,тоса
880,dorthin::ADV,әрі,тов
881,dorthin::ADV,әрі,тоза
882,geradeaus::ADV,тура,ви́деста
883,vorwärts::ADV,ілгері,и́нголи
884,rückwärts::ADV,артқа,ме́ки
885,zurück::ADV,кейін қарай,ме́ки
886,unten::ADV,төменде,ала
887,hinab::ADV,астына,алу
888,hinab::ADV,төмен,алу
889,oben::ADV,жоғарыда,вяре
890,hinauf::ADV,өрге,вяри
891,überall::ADV,әрқайда,се́мбе ва́стова
892,nicht::ADV,емес,аф
893,ein wenig::ADV,азырақ,аф лама
894,ein wenig::ADV,аздаған,аф лама
895,ein wenig::ADV,азғантай,аф лама
896,kaum::ADV,зорға,а́ньцек
897,sehr::ADV,орасан,пяк
898,so::ADV,бұлай,ста́не
899,so::ADV,былайша,ста́не
900,noch::ADV,әлі,нинге
901,nur::ADV,ғана,аньцек
902,schon::ADV,түге,ни
903,wieder::ADV,жаңа,та́га
904,wieder::ADV,қайта,та́га
905,wieder::ADV,жаңадан,та́га
906,vergebens::ADV,бекер,стак
907,vor::PRP,алды,инголе
908,hinter::PRP,артынан,фтала
909,hinter::PRP,артынан,мельге
910,unter::PRP,түп,ала
911,unter::PRP,маңында,ала
912,durch::PRP,арқылы,пачк
913,neben::PRP,іргеде,ваксса
914,neben::PRP,жанында,ваксса
915,zwischen::PRP,арада,ёткса
916,wegen::PRP,үшін,сюнеда
917,dies::PRN,бұ,тя
918,dies::PRN,осы,тя
919,das::PRN,сол,ся
920,das::PRN,сол,тона
921,alles::PRN,дүйім,сембе
922,alles::PRN,күллі,сембе
923,ich::PRN,мен,мон
924,du::PRN,сен,тон
925,er::PRN,ол,сон
926,wir::PRN,біз,минь
927,ihr::PRN,сіз,тинь
928,sie::PRN,олар,синь
929,was::FPRN,не,мезе
930,wer::FPRN,кім,кие
931,wo::FADV,кәні,коса
932,wo::FADV,қайда,коса
933,wohin::FADV,қайда,ков
934,wohin::FADV,қайда,коза
935,wie::FADV,калай,ко́да
936,warum::FADV,неғып,мес
937,wieviel::FNUM,неше,мзя́ра
938,wieviel::FNUM,қанша,мзя́ра
939,eins::NUM,бір,фкя
940,zwei::NUM,екі,кафта
941,drei::NUM,үш,колма
942,vier::NUM,төрт,ниле
943,fünf::NUM,бес,вете
944,sechs::NUM,алты,кота
945,sieben::NUM,жеті,сисем
946,acht::NUM,сегіз,кафкса
947,neun::NUM,тоғыз,ве́йхкса
948,zehn::NUM,он,кемонь
949,elf::NUM,он бір,кефкие
950,zwölf::NUM,он екі,кемгафтува
951,zwanzig::NUM,жиырма,комсь
952,dreißig::NUM,отыз,колмогемонь
953,vierzig::NUM,қырық,нильге́монь
954,fünfzig::NUM,елу,ве́дьгемонь
955,sechzig::NUM,алпыс,ко́дгемонь
956,siebzig::NUM,жетпіс,сизьге́монь
957,achtzig::NUM,сексен,ка́фксогемонь
958,neunzig::NUM,тоқсан,ве́йхксогемонь
959,hundert::NUM,жүз,сяда
960,tausend::NUM,мың,тёжянь
961,und::CNJ,та,и
962,und::CNJ,та,дъ
963,oder::CNJ,әлде,или
964,oder::CNJ,әлде,али
965,oder::CNJ,немесе,или
966,oder::CNJ,немесе,али
967,stehen::V,тұру,а́щемс стя́да
968,sitzen::V,отыру,ащемс озада
969,liegen::V,жату,ма́дозь а́щемс
970,hängen::V,ілу,нюрьгомс
971,werden::V,болу,арамс
972,werden::V,болу,тиевомс
973,werden::V,түрегелу,арамс
974,werden::V,түрегелу,тиевомс
975,passieren::V,болу,лисэмс
976,passieren::V,болу,эвондамс
977,beginnen::V,басталу,ушедомс
978,enden::V,ада болу,лоткамс
979,wechseln::V,құбылу,по́лафнемс
980,wechseln::V,өзгеру,по́лафнемс
981,aufgehen[Sonne]::V,шығу,стямс
982,aufgehen[Sonne]::V,шығу,лисемс
983,untergehen[Sonne]::V,батыру,валгомс
984,scheinen[Sonne]::V,жылтырау,ва́лдоптомс
985,donnern::V,күркіреу,торамс
986,wehen::V,огып тур,уфа́мс
987,strömen::V,сорғалау,шудемс
988,fließen::V,ағу,шудемс
989,sich drehen::V,айналу,шаромс
990,schwanken::V,толықсу,якамс
991,schwingen::V,тербелу,люксемс
992,schwingen::V,тербелу,нюрьсемс
993,fallen::V,құлау,прамс
994,fallen::V,құлау,прашендомс
995,fallen::V,жығылу,прамс
996,fallen::V,жығылу,прашендомс
997,fallen::V,төмендеу,прамс
998,fallen::V,төмендеу,прашендомс
999,brennen::V,жану,паломс
1000,rauchen::V,түтету,качадомс
1001,regnen::V,жауу,пиземс
1002,gefrieren::V,мұздай қату,эйндамс
1003,gefrieren::V,мұздай қату,кельмомс
1004,gefrieren::V,мұз боп қату,эйндамс
1005,gefrieren::V,мұз боп қату,кельмомс
1006,tauen::V,жібу,соламс
1007,schmelzen::V,еру,соламс
1008,trocknen::V,курау,коськомс
1009,sieden::V,қайнау,лакамс
1010,faulen::V,иістену,наксадомс
1011,verfaulen::V,шіру,наксадомс
1012,reißen::V,жыртылу,сязевомс
1013,versinken::V,малтығу,ваямс
1014,vergehen::V,өту,ётамс
1015,erscheinen::V,көріну,эвондамс
1016,erscheinen::V,көрініп қалу,эвондамс
1017,verschwinden::V,ғайып_болу,юма́мс
1018,sinken::V,ылдилау,валгомс
1019,sinken::V,төмендеу,валгомс
1020,abnehmen::V,кемітілу,киремс
1021,zunehmen::V,көбею,ламокстомс
1022,zunehmen::V,көбею,рашнемс
1023,steigen::V,қобу,кеподемс
1024,steigen::V,көтерілу,кеподемс
1025,steigen::V,жоғарылау,кеподемс
1026,wachsen::V,өсу,касомс
1027,glänzen::V,жалтырау,цинзелдомс
1028,glänzen::V,жалтырау,цифордомс
1029,funkeln::V,жарқырау,ци́фтордомс
1030,funkeln::V,нұрлану,ци́фтордомс
1031,funkeln::V,жылтылдау,ци́фтордомс
1032,lärmen::V,шулау,жалнамс
1033,lärmen::V,шуылдау,жалнамс
1034,läuten::V,қоңыраулату,гайфтемс
1035,klingeln::V,дыңғырлау,гайфтемс
1036,klirren::V,дыңылдату,ка́нзеркшнемс
1037,brausen::V,тасу,жоледемс
1038,rauschen::V,сусылдау,вжнамс
1039,rauschen::V,сусылдау,гамнамс
1040,rauschen::V,сыбдырлау,вжнамс
1041,rauschen::V,сыбдырлау,гамнамс
1042,klingen::V,дыбыс шығару,кайгомс
1043,bellen::V,үру,ува́мс
1044,heulen::V,ұлу,сувомс
1045,heulen::V,ұлу,урнамс
1046,blasen::V,үру,уфа́мс
1047,pfeifen::V,ысқыру,вяшкомс
1048,schreien::V,шыңғыру,пешкодомс
1049,schreien::V,айғайлау,пешкодомс
1050,schreien::V,байбайлау,пешкодомс
1051,schreien::V,бажалақтау,пешкодомс
1052,stöhnen::V,ыңырсу,куфцемс
1053,stöhnen::V,ыңкылдау,куфцемс
1054,zittern::V,қалш,таромс
1055,zittern::V,қалшылдату,таромс
1056,leben::V,жасау,эрямс
1057,leben::V,күнелту,эрямс
1058,leben::V,күн көру,эрямс
1059,leben::V,тіршілік ету,эрямс
1060,geboren werden::V,туу,шачемс
1061,atmen::V,дем алу,ажнамс
1062,atmen::V,ауа жұту,ажнамс
1063,trinken::V,ішу,симомс
1064,trinken::V,ұрттау,симомс
1065,essen::V,жеу,ярхцамс
1066,essen::V,тамақтану,ярхцамс
1067,schlucken::V,жұту,нилемс
1068,müde werden::V,болдыру,сиземс
1069,einschlafen::V,үйыктап калу,матодовомс
1070,schlafen::V,ұйықтау,удомс
1071,aufwachen::V,ояну,съргоземс
1072,aufstehen::V,ояну,стямс
1073,sich erholen::V,тынығу,ваймосемс
1074,krank werden::V,кеселдену,сярядькстомс
1075,krank werden::V,сырқаттану,сярядькстомс
1076,krank werden::V,ауырып қалу,сярядькстомс
1077,krank werden::V,ауыра бастау,сярядькстомс
1078,krank werden::V,кеселге ұшырау,сярядькстомс
1079,krank werden::V,сырқаттанып қалу,сярядькстомс
1080,krank sein::V,ауыру,сярядемс
1081,krank sein::V,сырқаттану,сярядемс
1082,schmerzen::V,ауырады,сярядемс
1083,husten::V,жөтелу,козомс
1084,genesen::V,айығу,пъ́чкамс
1085,sterben::V,өлу,куломс
1086,sterben::V,қайтыс,куломс
1087,sterben::V,жантапсыру,куломс
1088,umkommen::V,өлу,юма́мс
1089,umkommen::V,қаза табу,юма́мс
1090,sich bewegen::V,жылжу,шаштомс
1091,sich rühren::V,қыбырлау,сърхка́мс
1092,sich erheben::V,тұру,стямс
1093,sich setzen::V,отыру,озамс
1094,hinfallen::V,жығылу,прамс
1095,hinfallen::V,жығылу,сяворемс
1096,laufen::V,жояу жүру,якамс
1097,schreiten::V,кадамдау,молемс
1098,schreiten::V,кадамдау,аськолямс
1099,spazierengehen::V,қыдыру,якамс
1100,eilen::V,асығу,эряскодомс
1101,eilen::V,жеделдену,эряскодомс
1102,eilen::V,жедепдеу,эряскодомс
1103,sich beeilen::V,асығу,эряскодомс
1104,sich beeilen::V,жеделдену,эряскодомс
1105,sausen::V,заулау,лиемс
1106,rennen::V,жүгіру,арнемс
1107,springen::V,секіру,комотнемс
1108,klettern::V,өрмелеп шығу,ку́цемс
1109,schaukeln::V,тербелу,нюрямс
1110,kriechen::V,еңбектеу,шаштомс комада
1111,schwimmen::V,жүзу,уемс
1112,schwimmen::V,малту,уемс
1113,schwimmen::V,қалықтау,уемс
1114,tauchen::V,сүңгу,юпиемс
1115,tauchen::V,сүңгу,чёпафнемс
1116,rudern::V,есу,па́немс ве́неж
1117,fahren::V,бару,ардомс
1118,fliegen::V,ұшу,лиемс
1119,gehen::V,бару,молемс
1120,weggehen::V,кету,тумс
1121,abfahren::V,жөнелу,тумс
1122,anhalten::V,тоқтау,лоткамс
1123,hineingehen::V,кіру,сува́мс
1124,eintreten::V,ену,сува́мс
1125,kommen::V,жету,самс
1126,ankommen::V,келу,самс
1127,ankommen::V,келу,пачкодемс
1128,zurückkommen::V,қайту,мърдамс
1129,bleiben::V,қалу,иля́домс
1130,warten::V,тосу,учемс
1131,erwarten::V,күту,учемс
1132,suchen::V,іздеу,вешемс
1133,finden::V,табу,мумс
1134,versuchen::V,талпыну,варчсемс
1135,vorbereiten::V,әзірлеу,анокламс
1136,lieben::V,сүю,кельгомс
1137,mögen::V,жарату,кельгомс
1138,mögen::V,жақсы_көру,кельгомс
1139,lachen::V,күлу,рахамс
1140,lachen::V,күлу,рахсемс
1141,lachen::V,күлісу,рахамс
1142,lachen::V,күлісу,рахсемс
1143,rühren::V,көңілін бұзу,токамс седи
1144,weinen::V,жылау,авардемс
1145,schimpfen::V,ақырып-бақыру,сюцемс
1146,sich ärgern::V,ашулану,кяжиямс
1147,sich fürchten::V,сескену,пелемс
1148,fürchten::V,қауіптену,пелемс
1149,fürchten::V,сақсыну,пелемс
1150,fliehen::V,қашу,ворьгодемс
1151,fliehen::V,қашып кету,ворьгодемс
1152,flüchten::V,қашу,ша́домс
1153,flüchten::V,қашу,во́рьгодемс
1154,flüchten::V,қашып кету,ша́домс
1155,flüchten::V,қашып кету,во́рьгодемс
1156,sehen::V,көру,няемс
1157,anschauen::V,назар салу,ваномс
1158,ansehen::V,тамашалау,ваномс
1159,hören::V,есту,марямс
1160,zuhören::V,тыңдау,ку́лхдоньомс
1161,zuhören::V,құлақ қою,ку́лхдоньомс
1162,probieren::V,тату,варжамс
1163,probieren::V,дәм тату,варжамс
1164,riechen::V,иіскеу,никса́мс
1165,fühlen::V,сезу,марямс
1166,fühlen::V,сезіну,марямс
1167,scheinen::V,болып көріну,ня́евомс
1168,zu sehen sein::V,көріну,ня́евомс
1169,vernehmen::V,есту,марямс
1170,vernehmen::V,есітіп қалу,марямс
1171,frieren::V,тоңу,паломс
1172,frieren::V,тоңу,кельмомс
1173,frieren::V,жаурау,паломс
1174,frieren::V,жаурау,кельмомс
1175,tun::V,ету,тиемс
1176,tun::V,істеу,тиемс
1177,können::V,білу,маштомс
1178,wollen::V,қалау,-не-
1179,anfangen::V,бастау,ушедомс
1180,beenden::V,бітіру,аде́ламс
1181,beenden::V,адақтау,аде́ламс
1182,beenden::V,тамамдау,аде́ламс
1183,beenden::V,аяқтап шығу,аде́ламс
1184,aufhören::V,доғару,лоткамс
1185,gelingen::V,жолы түсу,удалакшнемс
1186,geraten::V,калу,лисемс
1187,öffnen::V,ашу,панжемс
1188,öffnen::V,ашып қою,панжемс
1189,schließen::V,жабу,сёлгомс
1190,stellen::V,қою,путомс
1191,stellen::V,қойдыру,путомс
1192,setzen::V,отырғызу,озафнемс
1193,setzen::V,отырғызу,озавтнемс
1194,legen::V,салу,путомс
1195,legen::V,калау,путомс
1196,berühren::V,тию,токамс
1197,verbinden::V,байлап алу,сотомс
1198,verbinden::V,сабақтастыру,сотомс
1199,bedecken::V,бүркеу,комачамс
1200,bedecken::V,бүркеу,вельхтямс
1201,aufhängen::V,ілу,повфтамс
1202,aufhängen::V,асып қою,повфтамс
1203,anzünden::V,тұтату,крьвя́стемс
1204,aufheben::V,көтеру,кеподемс
1205,aufheben::V,көтеру,касфтомс
1206,zurücklassen::V,қалдыру,ка́домс
1207,verlieren::V,жоғалту,юма́фтомс
1208,fallen lassen::V,құлатып алу,прафтомс
1209,fallen lassen::V,қолдан түсіріп алу,прафтомс
1210,machen::V,ету,тиемс
1211,machen::V,жасау,тиемс
1212,machen::V,жасап шығару,тиемс
1213,herstellen::V,жасап шығару,анокламс
1214,bauen::V,тұрғызу,путомс
1215,reparieren::V,оңдау,петемс
1216,verbessern::V,дұрыстау,цебярьгофтомс
1217,ändern::V,өзгерту,полафтомс
1218,graben::V,үңгу,шу́вомс
1219,graben::V,үңгу,та́ргамс
1220,beugen::V,буғу,мяндемс
1221,biegen::V,ию,комафтомс
1222,biegen::V,майыстыру,комафтомс
1223,drehen::V,айналдыру,шо́вамс
1224,drehen::V,айналдыру,ша́рфнемс
1225,wenden::V,екінші жағын айналдыру,ша́рфтомс
1226,umdrehen::V,бұру,шарфтомс
1227,heben::V,көтеру,ке́подемс
1228,hochheben::V,жоғарылату,ке́подемс
1229,hochheben::V,жоғарылату,ка́сфтомс
1230,hochheben::V,көтеру,ке́подемс
1231,hochheben::V,көтеру,ка́сфтомс
1232,ergreifen::V,бас_салу,фатямс
1233,ergreifen::V,шап_беріп_ұстап_алу,фатямс
1234,ergreifen::V,шап_беру,фатямс
1235,ergreifen::V,шап_ете_түсу,фатямс
1236,halten::V,тұту,кирдемс
1237,halten::V,ұстау,кирдемс
1238,drücken::V,басу,люпшта́мс
1239,schieben::V,итеру,шашфтомс
1240,kratzen::V,қыру,а́нгорямс
1241,kratzen::V,қыру,киськоря́мс
1242,lecken::V,жалау,нолсемс
1243,beißen::V,қабу,сускомс
1244,beißen::V,тістеу,сускомс
1245,beißen::V,қауып алу,сускомс
1246,abreißen::V,үзу,сяземс
1247,abschneiden::V,қырқу,керомс
1248,binden::V,байланыстыру,сотомс
1249,binden::V,байлап_алу,сотомс
1250,binden::V,байластыру,сотомс
1251,binden::V,байлау,сотомс
1252,binden::V,буу,сотомс
1253,binden::V,матау,сотомс
1254,binden::V,сабақтастыру,сотомс
1255,binden::V,ұштастыру,сотомс
1256,stecken::V,сұғу,сялгомс
1257,brechen::V,сындыру,си́ннемс
1258,brechen::V,сындыру,ка́лафтомс
1259,klopfen::V,қағу,чакамс
1260,klopfen::V,қағу,чакиемс
1261,hauen::V,соғу,шавомс
1262,hauen::V,соғу,пиксомс
1263,kleben::V,желімдеу,пе́тфнемс
1264,reiben::V,үйкеу,шо́вамс
1265,streichen::V,сүйкеу,вадемс
1266,schleifen::V,егеу,шо́вамс
1267,schleifen::V,қайрау,шо́вамс
1268,schleifen::V,егеулеу,шо́вамс
1269,schneiden::V,кесу,керомс
1270,rütteln::V,қозғау,та́рфтомс
1271,rütteln::V,жұлмалау,та́рфтомс
1272,schütteln::V,дірілдету,шука́демс
1273,schütteln::V,селкілдету,шука́демс
1274,schwenken::V,бұлғау,яфодемс
1275,schwenken::V,сермеу,яфодемс
1276,schütten::V,құю,каямс
1277,schütten::V,құю,нюрьхтя́мс
1278,füllen::V,толтыру,пяшкодемс
1279,einwickeln::V,орау,тапардамс
1280,tragen::V,алып жүру,кандомс
1281,schleppen::V,тарту,ускомс
1282,ziehen::V,тарту,ускомс
1283,aufbewahren::V,сақтау,ванфтомс
1284,werfen::V,лақтыру,ёрямс
1285,fangen::V,қармау,кунда́мс
1286,fangen::V,қағып алу,кунда́мс
1287,packen::V,шап беру,фатямс
1288,packen::V,шап ете түсу,фатямс
1289,packen::V,шап беріп ұстап алу,фатямс
1290,verstecken::V,тығу,кяшемс
1291,verstecken::V,жасыру,кяшемс
1292,teilen::V,бөлу,явомс
1293,schicken::V,жіберу,кучемс
1294,bringen::V,әкелу,кандомс
1295,bringen::V,әкелу,пачфтемс
1296,bringen::V,алып келу,кандомс
1297,bringen::V,алып келу,пачфтемс
1298,hinzufügen::V,қосу,пу́томс та́га
1299,hinzufügen::V,қосу,ма́ксомс та́га
1300,hinzufügen::V,үстеу,пу́томс та́га
1301,hinzufügen::V,үстеу,ма́ксомс та́га
1302,bekommen::V,алу,сявомс
1303,erhalten::V,алмақ,сявомс
1304,nehmen::V,алу,сявомс
1305,nehmen::V,алмақ,сявомс
1306,wählen::V,таңдау,ко́чкамс
1307,auswählen::V,екшеу,кочкамс
1308,auswählen::V,саралау,кочкамс
1309,auswählen::V,сұрыптау,кочкамс
1310,auswählen::V,сайлап алу,кочкамс
1311,bewahren::V,сақтау,ванфтомс
1312,behindern::V,оралғы болу,шорямс
1313,verderben::V,бүлдіру,коламс
1314,verderben::V,бүлдіру,гастямс
1315,beschädigen::V,бұзу,тиендемс зиян
1316,zerbrechen::V,уату,тапамс
1317,zerreißen::V,жырту,сяземс
1318,zerstören::V,қирату,ка́лафтомс
1319,zerstören::V,талқандау,ка́лафтомс
1320,verbrennen::V,өртеу,пълхта́мс
1321,verbrennen::V,жандыру,пълхта́мс
1322,verbrennen::V,өртеп жіберу,пълхта́мс
1323,verbrennen::V,жандырып жіберу,пълхта́мс
1324,geben::V,беру,ма́ксомс
1325,reichen::V,беру,максомс
1326,schenken::V,тарту,каземс
1327,versprechen::V,уәде беру,ма́ксомс вал
1328,wünschen::V,тілеу,арьсемс
1329,loben::V,мақтау,шна́мс
1330,loben::V,дәріптеу,шна́мс
1331,küssen::V,сүю,палсемс
1332,wiegen::V,тербеу,нюря́фтомс
1333,zudecken::V,бүркеу,вельхтямс
1334,wecken::V,ояту,стя́фтомс
1335,wecken::V,ояту,съ́ргозьфтемс
1336,zeigen::V,көрсету,няфтемс
1337,führen::V,ерту,вятемс
1338,führen::V,жетектеу,вятемс
1339,lehren::V,оқыту,тонафтомс
1340,unterrichten::V,оқыту,тонафтомс
1341,aufziehen::V,бағу,касфтомс
1342,leiten::V,басқару,вятемс
1343,leiten::V,жетекшілік ету,вятемс
1344,antreiben::V,асықтыру,вятемс
1345,lassen::V,-ткізу,кошардомс
1346,lassen::V,мәжбүр ету,кошардомс
1347,einladen::V,шақыру,тердемс
1348,einladen::V,шақыру,серьгядемс
1349,vereinigen::V,біріктіру,пуроптомс
1350,vereinigen::V,біріктіру,кочкамс марса
1351,vereinigen::V,біріктіріп қою,пуроптомс
1352,vereinigen::V,біріктіріп қою,кочкамс марса
1353,besuchen::V,кіріп шығу,варжамс
1354,besuchen::V,барып шығу,варжамс
1355,treffen::V,кездесу,васьфтомс
1356,sich versammeln::V,топталу,кочкавомс
1357,spielen::V,ойнау,налхксемс
1358,singen::V,сайрау,морамс
1359,tanzen::V,билеу,кштимс
1360,sich trennen::V,айрылысу,явомс
1361,verlassen::V,тастау,кадондомс
1362,retten::V,құтқару,идемс
1363,retten::V,құтқару,араламс
1364,bewachen::V,күзету,ваномс
1365,schützen::V,жақтау,а́раламс
1366,schützen::V,жақтасу,а́раламс
1367,verteidigen::V,қорғау,а́раламс
1368,sich schlagen::V,алысу,тюремс
1369,schießen::V,ату,ляцемс
1370,siegen::V,жеңу,сяськомс
1371,ärgern::V,ашуландыру,кяжияфтомс
1372,schlagen::V,ұру,токамс
1373,treten::V,тебу,тапамс
1374,stechen::V,шаншу,пупамс
1375,stechen::V,шаншу,сялгомс
1376,stoßen::V,түрту,тостядемс
1377,stehlen::V,ұрлау,саламс
1378,stören::V,кесірлен,шорсемс
1379,belästigen::V,мазасын алу,токсамс
1380,belästigen::V,мазасын алу,аф кадомс ваймама
1381,verbergen::V,сездірмеу,кяшемс
1382,täuschen::V,жалған айту,васькафтомс
1383,täuschen::V,жалған айту,кяльготнемс
1384,betrügen::V,алдау,васькафнемс
1385,betrügen::V,алдап кету,васькафнемс
1386,betrügen::V,ақымақ қылу,васькафнемс
1387,töten::V,құрту,шавомс
1388,töten::V,құрту,аде́ламс
1389,töten::V,өлтіру,шавомс
1390,töten::V,өлтіру,аде́ламс
1391,wohnen::V,мекендеу,эрямс
1392,wohnen::V,өмір сүру,эрямс
1393,arbeiten::V,істеу,покодемс
1394,arbeiten::V,еңбектену,покодемс
1395,sammeln::V,жыю,кочкамс
1396,sammeln::V,жыю,пу́роптомс
1397,pflücken::V,жұлу,фатнемс
1398,pflücken::V,жұлу,нотфнемс
1399,jagen::V,аулау,кунда́мс
1400,fischen::V,балык_аулау,калонь кунда́мс
1401,fassen::V,ұстау,кунда́мс
1402,hüten::V,жаю,ваномс
1403,hüten::V,бағу,ваномс
1404,treiben::V,айдау,панемс
1405,anbinden::V,байлау,сотомс
1406,füttern::V,ас ішкізу,трямс
1407,füttern::V,ас ішкізу,а́ндомс
1408,füttern::V,азықтандыру,трямс
1409,füttern::V,азықтандыру,а́ндомс
1410,füttern::V,қоректендіру,трямс
1411,füttern::V,қоректендіру,а́ндомс
1412,melken::V,сауу,потямс
1413,hacken::V,турау,лазондомс
1414,gießen::V,суару,валомс
1415,reifen::V,жетілу,кенеремс
1416,zubereiten::V,даяр ету,анокламс
1417,kochen::V,асу,пидемс
1418,backen::V,пісіру,пидемс
1419,braten::V,қуыру,пуштомс
1420,umrühren::V,былғалау,шорямс
1421,umrühren::V,сапырылыстыру,шорямс
1422,stricken::V,торлау,кодамс
1423,stricken::V,тоқу,кодамс
1424,nähen::V,тігу,стамс
1425,färben::V,бояу,а́рхтомс
1426,färben::V,сырлау,а́рхтомс
1427,reinigen::V,аршу,ва́ткамс
1428,reinigen::V,аршу,а́роптомс
1429,reinigen::V,тазалау,ва́ткамс
1430,reinigen::V,тазалау,а́роптомс
1431,waschen::V,жуу,муськомс
1432,abwischen::V,сүрту,нардамс
1433,spülen::V,шаю,оргалдомс
1434,fegen::V,сыпыру,тяемс
1435,kehren::V,сыпыру,тяемс
1436,baden::V,шомылу,э́шелямс
1437,sich waschen::V,жуыну,штамс
1438,ausziehen::V,шешу,кайсефтемс
1439,anziehen::V,кигізу,ща́фтомс
1440,sich anziehen::V,киіну,щамс
1441,kämmen::V,тарау,се́ендемс
1442,schmücken::V,әсемдеу,на́ряжамс
1443,schmücken::V,әсемдеу,ма́зоптомс
1444,schmücken::V,мәнерлеу,на́ряжамс
1445,schmücken::V,мәнерлеу,ма́зоптомс
1446,schmücken::V,көріктендіру,на́ряжамс
1447,schmücken::V,көріктендіру,ма́зоптомс
1448,sagen::V,деу,азомс
1449,sagen::V,деу,мярьгомс
1450,sagen::V,айту,азомс
1451,sagen::V,айту,мярьгомс
1452,sprechen::V,деу,корхтамс
1453,sprechen::V,айту,корхтамс
1454,reden::V,сөйлеу,корхнемс
1455,reden::V,сөйлесу,корхнемс
1456,reden::V,тіл қатысу,корхнемс
1457,sich unterhalten::V,сұхбаттасу,корхнемс
1458,fragen::V,сұрау,ки́зефтемс
1459,bitten::V,өтіну,а́намс
1460,bitten::V,өтіну,ве́шемс
1461,bitten::V,жалыну,а́намс
1462,bitten::V,жалыну,ве́шемс
1463,erzählen::V,айту,а́зондомс
1464,mitteilen::V,білдіру,азомс
1465,nennen::V,атау,лемдемс
1466,nennen::V,атау,путомс лем
1467,rufen::V,шақыру,серьгядемс
