,Concept_ID,el,es
750,berühmt::A,περίφημος,célebre
751,berühmt::A,ξακουσμένος,famoso
752,berühmt::A,ξακουσμένος,célebre
753,fremd::A,ξένος,extraño
754,verschieden::A,διαφορετικός,diverso
755,verschieden::A,διαφορετικός,distinto
756,verschieden::A,διαφορετικός,diferente
757,nah::A,κοντινός,cercano
758,fern::A,μακριά,lejano
759,linker::A,αριστερός,izquierdo
760,rechter::A,δεξιός,derecho
761,anderer::A,άλλος,otro
762,erster::A,πρώτος,primero
763,zweiter::A,δεύτερος,segundo
764,dritter::A,τρίτος,tercero
765,letzter::A,τελευταίος,último
766,allein::ADV,μόνος,a solo
767,auf einmal::ADV,εφάπαξ,de una vez
768,zusammen::ADV,μαζί,juntos
769,lange::ADV,πολύν καιρό,mucho tiempo
770,plötzlich::ADV,έξαφνα,de repente
771,sofort::ADV,αμέσως,en seguida
772,später::ADV,αργότερα,más tarde
773,jetzt::ADV,τώρα,ahora
774,heute::ADV,σήμερα,hoy
775,morgen::ADV,αύριο,mañana
776,bald::ADV,σε λίγο,pronto
777,bald::ADV,σε λίγο,en breve
778,bald::ADV,εντός ολίγου,pronto
779,bald::ADV,εντός ολίγου,en breve
780,dann::ADV,ύστερα,luego
781,dann::ADV,ύστερα,entonces
782,gestern::ADV,χτες,ayer
783,einst::ADV,ποτέ,antaño
784,einst::ADV,άλλοτε,antaño
785,damals::ADV,τότε,entonces
786,danach::ADV,μετά,después
787,danach::ADV,ύστερα,después
788,vorher::ADV,πριν,antes
789,vorher::ADV,προηγουμένως,antes
790,zuerst::ADV,πρώτα,primero
791,einmal::ADV,μία φορά,una vez
792,manchmal::ADV,κάποτε,a veces
793,oft::ADV,συχνά,a menudo
794,oft::ADV,συχνά,con frecuencia
795,oft::ADV,πολλές φορές,a menudo
796,oft::ADV,πολλές φορές,con frecuencia
797,immer::ADV,πάντα,siempre
798,immer::ADV,πάντοτε,siempre
799,niemals::ADV,ποτέ,jamás
800,hier::ADV,εδώ,aquí
801,hierhin::ADV,εδώ,acá
802,von hier::ADV,από δω,desde aquí
803,dort::ADV,εκεί,ahí
804,dort::ADV,εκεί,allí
805,dorthin::ADV,προς τα κει,allí
806,dorthin::ADV,προς τα κει,hacia allí
807,geradeaus::ADV,κατευθείαν,todo derecho
808,vorwärts::ADV,εμπρός,adelante
809,rückwärts::ADV,πίσω,hacia atrás
810,zurück::ADV,πίσω,atrás
811,unten::ADV,κάτω,abajo
812,hinab::ADV,προς τα κάτω,hacia abajo
813,oben::ADV,πάνω,arriba
814,oben::ADV,επάνω,arriba
815,hinauf::ADV,προς τα πάνω,hacia arriba
816,überall::ADV,παντού,por todas partes
817,nicht::ADV,δεν,no
818,ein wenig::ADV,λιγάκι,un poco
819,kaum::ADV,μόλις,apenas
820,sehr::ADV,πολύ,muy
821,sehr::ADV,πολύ,mucho
822,so::ADV,έτσι,tan
823,noch::ADV,ακόμα,aún
824,noch::ADV,ακόμα,todavía
825,nur::ADV,μόνο,solamente
826,schon::ADV,ήδη,ya
827,schon::ADV,κιόλας,ya
828,wieder::ADV,ξανά,de nuevo
829,vergebens::ADV,μάταια,en vano
830,vor::PRP,μπροστά σε,antes de
831,vor::PRP,μπροστά σε,delante de
832,vor::PRP,μπροστά από,antes de
833,vor::PRP,μπροστά από,delante de
834,hinter::PRP,πίσω από ,tras
835,hinter::PRP,πίσω από ,detrás de
836,unter::PRP,υπό,bajo
837,unter::PRP,υπό,debajo de
838,unter::PRP,κάτω από,bajo
839,unter::PRP,κάτω από,debajo de
840,durch::PRP,διά,por
841,durch::PRP,διά,a través de
842,durch::PRP,διά μέσου,por
843,durch::PRP,διά μέσου,a través de
844,neben::PRP,δίπλα σε,al lado de
845,zwischen::PRP,μεταξύ,entre
846,zwischen::PRP,ανάμεσα σε,entre
847,wegen::PRP,για,por
848,wegen::PRP,για,a causa de
849,wegen::PRP,λόγω,por
850,wegen::PRP,λόγω,a causa de
851,dies::PRN,αυτό,esto
852,das::PRN,το,eso
853,das::PRN,το,esto
854,alles::PRN,όλα,todo
855,ich::PRN,εγώ,yo
856,du::PRN,σύ,tú
857,du::PRN,εσύ,tú
858,er::PRN,αυτός,él
859,wir::PRN,εμείς,nosotros
860,ihr::PRN,εσείς,vosotros
861,sie::PRN,αυτοί,ellos
862,was::FPRN,τι,qué
863,wer::FPRN,ποιος,quién
864,wo::FADV,πού,dónde
865,wohin::FADV,πού,adónde
866,wohin::FADV,πού,hacia dónde
867,wohin::FADV,για πού,adónde
868,wohin::FADV,για πού,hacia dónde
869,wie::FADV,πώς,cómo
870,warum::FADV,γιατί,por qué
871,wieviel::FNUM,πόσος,cuánto
872,eins::NUM,ένα,uno
873,zwei::NUM,δύο,dos
874,drei::NUM,τρία,tres
875,drei::NUM,τρεις,tres
876,vier::NUM,τέσσερα,cuatro
877,vier::NUM,τέσσερις,cuatro
878,fünf::NUM,πέντε,cinco
879,sechs::NUM,έξι,seis
880,sieben::NUM,εφτά,siete
881,acht::NUM,οχτώ,ocho
882,neun::NUM,εννιά,nueve
883,zehn::NUM,δέκα,diez
884,elf::NUM,έντεκα,once
885,zwölf::NUM,δώδεκα,doce
886,zwanzig::NUM,είκοσι,veinte
887,dreißig::NUM,τριάντα,treinta
888,vierzig::NUM,σαράντα,cuarenta
889,fünfzig::NUM,πενήντα,cincuenta
890,sechzig::NUM,εξήντα,sesenta
891,siebzig::NUM,εβδομήντα,setenta
892,achtzig::NUM,ογδόντα,ochenta
893,neunzig::NUM,ενενήντα,noventa
894,hundert::NUM,εκατό,cien
895,hundert::NUM,εκατό,ciento
896,tausend::NUM,χίλιοι,mil
897,und::CNJ,και,y
898,oder::CNJ,ή,o
899,stehen::V,στέκομαι,estar de pie
900,stehen::V,είμαι όρθιος,estar de pie
901,sitzen::V,κάθομαι,estar sentado
902,liegen::V,είμαι ξαπλωμένος,yacer
903,liegen::V,είμαι ξαπλωμένος,estar acostado
904,hängen::V,κρέμομαι,pender
905,werden::V,γίνομαι,hacerse
906,passieren::V,συμβαίνω,suceder
907,beginnen::V,αρχίζω,iniciarse
908,beginnen::V,αρχίζω,principiar
909,enden::V,τελειώνω,acabar
910,enden::V,τελειώνω,terminar
911,wechseln::V,αλλάζω,variar
912,wechseln::V,αλλάζω,alternar
913,aufgehen[Sonne]::V,βγαίνω,salir
914,aufgehen[Sonne]::V,ανατέλλω,salir
915,untergehen[Sonne]::V,δύω,ponerse
916,untergehen[Sonne]::V,δύω,descender
917,untergehen[Sonne]::V,βασιλεύω,ponerse
918,untergehen[Sonne]::V,βασιλεύω,descender
919,scheinen[Sonne]::V,λάμπω,brillar
920,donnern::V,βροντώ,tronar
921,wehen::V,φυσώ,soplar
922,strömen::V,ρέω,afluir
923,strömen::V,τρέχω,afluir
924,fließen::V,ρέω,fluir
925,fließen::V,ρέω,correr
926,sich drehen::V,γυρίζω,girar
927,sich drehen::V,στρέφομαι,girar
928,schwanken::V,ταλαντεύομαι,vacilar
929,schwingen::V,αιωρούμαι,oscilar
930,schwingen::V,ταλαντεύομαι,oscilar
931,fallen::V,πέφτω,caer
932,brennen::V,καίω,arder
933,brennen::V,καίω,quemar
934,rauchen::V,καπνίζω,humear
935,rauchen::V,καπνίζω,echar humo
936,regnen::V,βρέχω,llover
937,gefrieren::V,παγώνω,helarse
938,tauen::V,λειώνω,deshelarse
939,schmelzen::V,λειώνω,fundirse
940,schmelzen::V,λειώνω,derretirse
941,trocknen::V,στεγνώνω,secarse
942,sieden::V,βράζω,hervir
943,faulen::V,σαπίζω,pudrirse
944,verfaulen::V,σαπίζω,pudrirse
945,reißen::V,σχίζω,romperse
946,versinken::V,βουλιάζω,hundirse
947,versinken::V,βυθίζομαι,hundirse
948,vergehen::V,περνώ,pasar
949,erscheinen::V,εμφανίζομαι,aparecer
950,verschwinden::V,χάνομαι,desaparecer
951,verschwinden::V,εξαφανίζομαι,desaparecer
952,sinken::V,κατεβαίνω,bajar
953,abnehmen::V,μειώνομαι ,decrecer
954,abnehmen::V,μειώνομαι ,disminuir
955,zunehmen::V,αυξάνω,crecer
956,zunehmen::V,αυξάνω,aumentar
957,zunehmen::V,μεγαλώνω,crecer
958,zunehmen::V,μεγαλώνω,aumentar
959,steigen::V,ανεβαίνω,subir
960,steigen::V,ανεβαίνω,ascender
961,wachsen::V,μεγαλώνω,crecer
962,glänzen::V,γυαλίζω,brillar
963,glänzen::V,γυαλίζω,resplandecer
964,funkeln::V,αστράφτω,chispear
965,funkeln::V,σπιθοβολώ,chispear
966,lärmen::V,θορυβώ,hacer ruido
967,läuten::V,χτυπώ ,sonar
968,läuten::V,χτυπώ ,repicar
969,klingeln::V,κουδουνίζω,tocar el timbre
970,klirren::V,κουδουνίζω,tintinear
971,brausen::V,βουΐζω,zumbar
972,rauschen::V,βουΐζω,murmurar
973,klingen::V,ηχώ,sonar
974,bellen::V,γαυγίζω,ladrar
975,heulen::V,ουρλιάζω,ulular
976,blasen::V,φυσώ,soplar
977,pfeifen::V,σφυρίζω,silbar
978,schreien::V,κραυγάζω,gritar
979,stöhnen::V,βογγώ,gemir
980,zittern::V,τρέμω,temblar
981,leben::V,ζω,vivir
982,geboren werden::V,γεννιέμαι,nacer
983,atmen::V,αναπνέω,respirar
984,trinken::V,πίνω,beber
985,essen::V,τρώω,comer
986,schlucken::V,καταπίνω,tragar
987,müde werden::V,κουράζομαι,cansarse
988,müde werden::V,κουράζομαι,fatigarse
989,einschlafen::V,αποκοιμιέμαι,dormirse
990,schlafen::V,κοιμάμαι,dormir
991,aufwachen::V,ξυπνώ,despertarse
992,aufstehen::V,σηκώνομαι,levantarse
993,sich erholen::V,ξεκουράζομαι,reposar
994,sich erholen::V,ξεκουράζομαι,descansar
995,krank werden::V,αρρωσταίνω,caer enfermo
996,krank sein::V,ασθενώ,estar enfermo
997,schmerzen::V,πονώ,doler
998,husten::V,βήχω,toser
999,genesen::V,θεραπεύομαι,convalecer
1000,genesen::V,θεραπεύομαι,restablecerse
1001,sterben::V,πεθαίνω,morir
1002,umkommen::V,πεθαίνω,perecer
1003,sich bewegen::V,κουνιέμαι,moverse
1004,sich rühren::V,σαλεύω,rebullir
1005,sich erheben::V,επαναστατώ,levantarse
1006,sich setzen::V,κάθομαι,sentarse
1007,hinfallen::V,πέφτω κάτω,caerse
1008,laufen::V,τρέχω,andar
1009,schreiten::V,βαδίζω,proceder
1010,spazierengehen::V,κάνω βόλτα,pasear
1011,spazierengehen::V,κάνω βόλτα,pasearse
1012,spazierengehen::V,πηγαίνω περίπατο,pasear
1013,spazierengehen::V,πηγαίνω περίπατο,pasearse
1014,eilen::V,σπεύδω,correr prisa
1015,sich beeilen::V,βιάζομαι,darse prisa
1016,sausen::V,τρέχω γρήγορα,correr
1017,rennen::V,τρέχω,correr
1018,springen::V,πηδώ,saltar
1019,klettern::V,σκαρφαλώνω,trepar
1020,klettern::V,σκαρφαλώνω,escalar
1021,schaukeln::V,κουνιέμαι,bambolearse
1022,kriechen::V,έρπω,reptar
1023,kriechen::V,έρπω,arrastrarse
1024,kriechen::V,σέρνομαι,reptar
1025,kriechen::V,σέρνομαι,arrastrarse
1026,schwimmen::V,κολυμπώ,nadar
1027,tauchen::V,βουτώ,bucear
1028,tauchen::V,βουτώ,sumergirse
1029,rudern::V,κωπηλατώ,remar
1030,fahren::V,πηγαίνω,ir
1031,fliegen::V,πετώ,volar
1032,gehen::V,βαδίζω,ir
1033,gehen::V,βαδίζω,andar
1034,gehen::V,πηγαίνω,ir
1035,gehen::V,πηγαίνω,andar
1036,weggehen::V,φεύγω,irse
1037,weggehen::V,φεύγω,marcharse
1038,abfahren::V,ξεκινώ,salir
1039,abfahren::V,ξεκινώ,partir
1040,abfahren::V,αναχωρώ,salir
1041,abfahren::V,αναχωρώ,partir
1042,anhalten::V,σταματώ,parar
1043,anhalten::V,σταματώ,pararse
1044,hineingehen::V,μπαίνω,entrar
1045,eintreten::V,μπαίνω,entrar
1046,eintreten::V,εισέρχομαι,entrar
1047,kommen::V,έρχομαι,venir
1048,ankommen::V,φτάνω,llegar
1049,zurückkommen::V,επιστρέφω,volver
1050,zurückkommen::V,επιστρέφω,regresar
1051,bleiben::V,μένω,quedarse
1052,warten::V,περιμένω,esperar
1053,erwarten::V,αναμένω,esperar
1054,erwarten::V,περιμένω,esperar
1055,suchen::V,ψάχνω,buscar
1056,finden::V,βρίσκω,hallar
1057,finden::V,βρίσκω,encontrar
1058,versuchen::V,προσπαθώ,intentar
1059,vorbereiten::V,προετοιμάζω,preparar
1060,lieben::V,αγαπώ,amar
1061,lieben::V,αγαπώ,querer
1062,mögen::V,μου αρέσει,querer
1063,lachen::V,γελώ,reír
1064,rühren::V,συγκινώ,conmover
1065,weinen::V,κλαίω,llorar
1066,schimpfen::V,βρίζω,regañar
1067,sich ärgern::V,θυμώνω,enfadarse
1068,sich fürchten::V,φοβάμαι,tener miedo
1069,fürchten::V,φοβάμαι,temer
1070,fürchten::V,φοβάμαι,tener miedo a
1071,fliehen::V,φεύγω,huir
1072,flüchten::V,δραπετεύω,escaparse
1073,sehen::V,βλέπω,ver
1074,anschauen::V,κοιτάζω,mirar
1075,ansehen::V,βλέπω,mirar
1076,hören::V,ακούω,oír
1077,zuhören::V,ακούω,escuchar
1078,probieren::V,δοκιμάζω,probar
1079,probieren::V,δοκιμάζω,degustar
1080,riechen::V,μυρίζω,oler
1081,riechen::V,οσφραίνομαι,oler
1082,fühlen::V,αισθάνομαι,sentir
1083,scheinen::V,φαίνομαι,parecer
1084,zu sehen sein::V,φαίνομαι,poder verse
1085,vernehmen::V,ακούω,oír
1086,vernehmen::V,ακούω,percibir
1087,vernehmen::V,μαθαίνω,oír
1088,vernehmen::V,μαθαίνω,percibir
1089,frieren::V,κρυώνω,tener frío
1090,tun::V,κάνω,hacer
1091,können::V,ξέρω,poder
1092,können::V,μπορώ,poder
1093,wollen::V,θέλω,querer
1094,anfangen::V,αρχίζω,iniciar
1095,beenden::V,τελειώνω,acabar
1096,beenden::V,τελειώνω,terminar
1097,aufhören::V,παύω,cesar
1098,gelingen::V,πετυχαίνω,salir bien
1099,geraten::V,γίνομαι,salir
1100,geraten::V,γίνομαι,dar resultado
1101,öffnen::V,ανοίγω,abrir
1102,schließen::V,κλείνω,cerrar
1103,stellen::V,θέτω,poner
1104,stellen::V,θέτω,colocar
1105,setzen::V,θέτω,poner
1106,setzen::V,θέτω,colocar
1107,legen::V,θέτω,poner
1108,berühren::V,εγγίζω,tocar
1109,verbinden::V,συνδέω,unir
1110,verbinden::V,συνδέω,juntar
1111,bedecken::V,σκεπάζω,tapar
1112,bedecken::V,σκεπάζω,cubrir
1113,aufhängen::V,κρεμώ,colgar
1114,anzünden::V,ανάβω,encender
1115,aufheben::V,σηκώνω,recoger
1116,zurücklassen::V,εγκαταλείπω,dejar
1117,verlieren::V,χάνω,perder
1118,fallen lassen::V,αφήνω να πέσει,dejar caer
1119,machen::V,κάνω,hacer
1120,machen::V,φτιάχνω,hacer
1121,herstellen::V,κατασκευάζω,fabricar
1122,bauen::V,χτίζω,construir
1123,bauen::V,οικοδομώ,construir
1124,reparieren::V,επισκευάζω,reparar
1125,reparieren::V,επιδιορθώνω,reparar
1126,verbessern::V,βελτιώνω,mejorar
1127,verbessern::V,καλυτερεύω,mejorar
1128,ändern::V,αλλάζω,mudar
1129,ändern::V,αλλάζω,modificar
1130,graben::V,σκάβω,cavar
1131,beugen::V,λυγίζω,doblar
1132,beugen::V,λυγίζω,inclinar
1133,biegen::V,κάμπτω,doblar
1134,drehen::V,στρέφω,volver
1135,drehen::V,στρέφω,hacer girar
1136,wenden::V,γυρίζω,volver
1137,umdrehen::V,γυρίζω,revolver
1138,heben::V,υψώνω,levantar
1139,heben::V,σηκώνω,levantar
1140,hochheben::V,υψώνω,alzar
1141,hochheben::V,σηκώνω,alzar
1142,ergreifen::V,πιάνω,coger
1143,ergreifen::V,αρπάζω,coger
1144,halten::V,βαστώ,tener
1145,drücken::V,πιέζω,apretar
1146,schieben::V,σπρώχνω,empujar
1147,kratzen::V,γρατσουνίζω,rascar
1148,lecken::V,γλείφω,lamer
1149,beißen::V,δαγκάνω,morder
1150,abreißen::V,κόβω,arrancar
1151,abreißen::V,σχίζω,arrancar
1152,abschneiden::V,αποκόπτω,cortar
1153,binden::V,δένω,atar
1154,stecken::V,χώνω,meter
1155,brechen::V,σπάζω,romper
1156,brechen::V,σπάζω,quebrar
1157,klopfen::V,χτυπώ,golpear
1158,klopfen::V,τινάζω,golpear
1159,hauen::V,χτυπώ,pegar
1160,kleben::V,κολλώ,pegar
1161,kleben::V,κολλώ,encolar
1162,reiben::V,τρίβω,frotar
1163,streichen::V,αλείφω,untar
1164,streichen::V,αλείφω,recubrir
1165,schleifen::V,ακονίζω,afilar
1166,schneiden::V,κόβω,cortar
1167,rütteln::V,σείω,agitar
1168,rütteln::V,τινάζω,agitar
1169,schütteln::V,σείω,agitar
1170,schütteln::V,σείω,sacudir
1171,schütteln::V,κουνώ,agitar
1172,schütteln::V,κουνώ,sacudir
1173,schwenken::V,κουνώ,menear
1174,schütten::V,χύνω,verter
1175,füllen::V,γεμίζω,llenar
1176,einwickeln::V,τυλίγω,envolver
1177,tragen::V,φέρνω,llevar
1178,schleppen::V,κουβαλώ,arrastrar
1179,ziehen::V,τραβώ,tirar
1180,aufbewahren::V,φυλάω,conservar
1181,werfen::V,ρίχνω,echar
1182,werfen::V,ρίχνω,lanzar
1183,fangen::V,πιάνω,coger
1184,packen::V,τσακώνω,agarrar
1185,verstecken::V,κρύβω,esconder
1186,teilen::V,μερίζω,partir
1187,teilen::V,μερίζω,dividir
1188,schicken::V,στέλνω,enviar
1189,bringen::V,φέρνω,traer
1190,hinzufügen::V,προσθέτω,añadir
1191,bekommen::V,προσκομίζω,obtener
1192,bekommen::V,προσκομίζω,conseguir
1193,erhalten::V,παίρνω,recibir
1194,erhalten::V,λαμβάνω,recibir
1195,nehmen::V,πιάνω,tomar
1196,nehmen::V,παίρνω,tomar
1197,wählen::V,εκλέγω,elegir
1198,auswählen::V,διαλέγω,escoger
1199,auswählen::V,διαλέγω,seleccionar
1200,bewahren::V,διατηρώ,guardar
1201,bewahren::V,διατηρώ,preservar
1202,behindern::V,εμποδίζω,estorbar
1203,behindern::V,εμποδίζω,obstaculizar
1204,verderben::V,χαλώ,estropear
1205,beschädigen::V,ζημιώνω,deteriorar
1206,zerbrechen::V,σπάζω,romper
1207,zerbrechen::V,σπάζω,quebrar
1208,zerreißen::V,σχίζω,desgarrar
1209,zerreißen::V,σχίζω,despedazar
1210,zerstören::V,καταστρέφω,destruir
1211,zerstören::V,καταστρέφω,destrozar
1212,verbrennen::V,καίω,quemar
1213,geben::V,δίνω,dar
1214,reichen::V,δίνω,pasar
1215,schenken::V,χαρίζω,regalar
1216,versprechen::V,υπόσχομαι,prometer
1217,wünschen::V,εύχομαι,desear
1218,loben::V,επαινώ,alabar
1219,küssen::V,φιλώ,besar
1220,wiegen::V,κουνώ,mecer
1221,wiegen::V,νανουρίζω,mecer
1222,zudecken::V,σκεπάζω,tapar
1223,zudecken::V,σκεπάζω,cubrir
1224,wecken::V,ξυπνώ,despertar
1225,zeigen::V,δείχνω,mostrar
1226,führen::V,οδηγώ,guiar
1227,führen::V,οδηγώ,conducir
1228,lehren::V,διδάσκω,enseñar
1229,lehren::V,διδάσκω,instruir
1230,unterrichten::V,διδάσκω,enseñar
1231,aufziehen::V,ανατρέφω,criar
1232,leiten::V,ηγούμαι,guiar
1233,leiten::V,ηγούμαι,dirigir
1234,leiten::V,διευθύνω,guiar
1235,leiten::V,διευθύνω,dirigir
1236,antreiben::V,σπρώχνω,impeler
1237,antreiben::V,σπρώχνω,impulsar
1238,antreiben::V,παρακινώ,impeler
1239,antreiben::V,παρακινώ,impulsar
1240,lassen::V,αφήνω,hacer
1241,einladen::V,προσκαλώ,invitar
1242,vereinigen::V,ενώνω,unir
1243,besuchen::V,επισκέπτομαι,visitar
1244,besuchen::V,επισκέπτομαι,ir a ver
1245,treffen::V,συναντώ,encontrar
1246,sich versammeln::V,μαζεύομαι,reunirse
1247,sich versammeln::V,μαζεύομαι,congregarse
1248,spielen::V,παίζω,jugar
1249,singen::V,τραγουδώ,cantar
1250,tanzen::V,χορεύω,bailar
1251,sich trennen::V,αποχωρίζομαι,separarse
1252,verlassen::V,εγκαταλείπω,dejar
1253,verlassen::V,εγκαταλείπω,abandonar
1254,retten::V,σώζω,salvar
1255,bewachen::V,φρουρώ,vigilar
1256,schützen::V,προστατεύω,proteger
1257,verteidigen::V,υπερασπίζω,defender
1258,sich schlagen::V,χτυπιέμαι,batirse
1259,schießen::V,πυροβολώ,tirar
1260,schießen::V,πυροβολώ,disparar
1261,siegen::V,νικώ,vencer
1262,ärgern::V,τσαντίζω,enojar
1263,ärgern::V,τσαντίζω,enfadar
1264,schlagen::V,χτυπώ,pegar
1265,schlagen::V,χτυπώ,golpear
1266,treten::V,κλοτσώ,dar una patada a
1267,stechen::V,τρυπώ,pinchar
1268,stoßen::V,ωθώ,empujar
1269,stoßen::V,σπρώχνω,empujar
1270,stehlen::V,κλέβω,robar
1271,stehlen::V,κλέβω,hurtar
1272,stören::V,διαταράσσω,molestar
1273,belästigen::V,ενοχλώ,molestar
1274,belästigen::V,ενοχλώ,importunar
1275,verbergen::V,κρύβω,ocultar
1276,verbergen::V,κρύβω,esconder
1277,täuschen::V,παραπλανώ,engañar
1278,betrügen::V,απατώ,engañar
1279,töten::V,σκοτώνω,matar
1280,töten::V,θανατώνω,matar
1281,wohnen::V,μένω,vivir
1282,wohnen::V,μένω,habitar
1283,wohnen::V,κατοικώ,vivir
1284,wohnen::V,κατοικώ,habitar
1285,arbeiten::V,δουλεύω,trabajar
1286,arbeiten::V,εργάζομαι,trabajar
1287,sammeln::V,μαζεύω,recoger
1288,sammeln::V,μαζεύω,coleccionar
1289,sammeln::V,συλλέγω,recoger
1290,sammeln::V,συλλέγω,coleccionar
1291,pflücken::V,κόβω,coger
1292,jagen::V,κυνηγώ,cazar
1293,fischen::V,ψαρεύω,pescar
1294,fassen::V,πιάνω,atrapar
1295,fassen::V,πιάνω,capturar
1296,hüten::V,φυλάγω,guardar
1297,hüten::V,προσέχω,guardar
1298,treiben::V,οδηγώ,aballar
1299,anbinden::V,δένω,atar
1300,füttern::V,ταΐζω,echar de comer
1301,melken::V,αρμέγω,ordeñar
1302,hacken::V,κόβω,picar
1303,hacken::V,κόβω,cortar
1304,gießen::V,ποτίζω,regar
1305,reifen::V,ωριμάζω,madurar
1306,zubereiten::V,ετοιμάζω,preparar
1307,kochen::V,βράζω,cocer
1308,kochen::V,βράζω,guisar
1309,backen::V,ψήνω,hornear
1310,backen::V,ψήνω,cocer al horno
1311,braten::V,τηγανίζω,asar
1312,braten::V,τηγανίζω,freír
1313,umrühren::V,ανακατεύω,remover
1314,stricken::V,πλέκω,hacer punto
1315,stricken::V,πλέκω,hacer calceta
1316,nähen::V,ράβω,coser
1317,färben::V,βάφω,teñir
1318,färben::V,βάφω,colorear
1319,färben::V,χρωματίζω,teñir
1320,färben::V,χρωματίζω,colorear
1321,reinigen::V,καθαρίζω,limpiar
1322,waschen::V,πλένω,lavar
1323,abwischen::V,σφουγγίζω,fregar
1324,abwischen::V,σφουγγίζω,limpiar
1325,spülen::V,ξεπλένω,aclarar
1326,spülen::V,ξεπλένω,enjuagar
1327,fegen::V,σκουπίζω,barrer
1328,fegen::V,σκουπίζω,pasar la escoba
1329,kehren::V,σκουπίζω,barrer
1330,baden::V,κάνω μπάνιο,bañarse
1331,sich waschen::V,πλένομαι,lavarse
1332,ausziehen::V,βγάζω,quitar
1333,ausziehen::V,βγάζω,quitarse
1334,anziehen::V,φορώ,ponerse
1335,sich anziehen::V,ντύνομαι,vestirse
1336,kämmen::V,χτενίζω,peinar
1337,schmücken::V,στολίζω,adornar
1338,sagen::V,λέω,decir
1339,sprechen::V,μιλώ,hablar
1340,reden::V,μιλώ,hablar
1341,reden::V,μιλώ,conversar
1342,reden::V,κουβεντιάζω,hablar
1343,reden::V,κουβεντιάζω,conversar
1344,sich unterhalten::V,συνομιλώ,charlar
1345,sich unterhalten::V,συνομιλώ,conversar
1346,sich unterhalten::V,κουβεντιάζω,charlar
1347,sich unterhalten::V,κουβεντιάζω,conversar
1348,fragen::V,ρωτώ,preguntar
1349,bitten::V,ζητώ,rogar
1350,bitten::V,παρακαλώ,rogar
1351,erzählen::V,διηγούμαι,contar
1352,mitteilen::V,πληροφορώ,comunicar
1353,mitteilen::V,πληροφορώ,participar
1354,nennen::V,ονομάζω,llamar
1355,nennen::V,ονομάζω,nombrar
1356,rufen::V,φωνάζω,llamar
1357,prahlen::V,καυχιέμαι,jactarse
1358,übersetzen::V,μεταφράζω,traducir
1359,denken::V,σκέφτομαι,pensar
1360,glauben::V,πιστεύω,creer
1361,bemerken::V,παρατηρώ,notar
1362,erkennen::V,αναγνωρίζω,reconocer
1363,begreifen::V,καταλαβαίνω,concebir
1364,verstehen::V,ακούω,entender
1365,verstehen::V,ακούω,comprender
1366,lernen::V,μαθαίνω,aprender
1367,wissen::V,ξέρω,saber
1368,sich erinnern an::V,θυμάμαι,recordar
1369,sich erinnern an::V,θυμάμαι,acordarse de
1370,vergessen::V,ξεχνώ,olvidar
1371,messen::V,μετρώ,medir
1372,zählen::V,μετρώ,contar
1373,rechnen::V,λογαριάζω,contar
1374,rechnen::V,λογαριάζω,calcular
1375,lesen::V,διαβάζω,leer
1376,malen::V,ζωγραφίζω,pintar
1377,zeichnen::V,σχεδιάζω,dibujar
1378,schreiben::V,γράφω,escribir
1379,besitzen::V,κατέχω,poseer
1380,kaufen::V,αγοράζω,comprar
1381,verkaufen::V,πουλώ,vender
1382,bezahlen::V,πληρώνω,pagar
1383,zahlen::V,πληρώνω,pagar
1384,beherrschen::V,κυριαρχώ,dominar
1385,ertragen::V,βαστώ,soportar
1386,ertragen::V,αντέχω,soportar
