,Concept_ID,ku,sah
766,zwei::NUM,didu,икки
767,drei::NUM,sisê,үс
768,vier::NUM,çar,түөрт
769,fünf::NUM,penç,биэс
770,sechs::NUM,şeş,алта
771,sieben::NUM,heft,сэттэ
772,acht::NUM,heşt,аҕыс
773,neun::NUM,neh,тоҕус
774,zehn::NUM,deh,уон
775,elf::NUM,yazdeh,уон биир
776,zwölf::NUM,diwazdeh,уон икки
777,zwanzig::NUM,bîst,сүүрбэ
778,dreißig::NUM,sih,отут
779,vierzig::NUM,çil,түөрт уон
780,fünfzig::NUM,pençi,биэс уон
781,sechzig::NUM,şêst,алта уон
782,siebzig::NUM,heftê,сэттэ уон
783,achtzig::NUM,heştê,аҕыс уон
784,neunzig::NUM,nod,тоҕус уонус
785,hundert::NUM,sêd,сүүс
786,tausend::NUM,hezar,тыһыынча
787,und::CNJ,û,да
788,und::CNJ,û,уонна
789,und::CNJ,û,итиэннэ
790,oder::CNJ,an,эбэтэр
791,oder::CNJ,yan,эбэтэр
792,stehen::V,sekinîn,тур
793,sitzen::V,rûniştin,олор
794,liegen::V,paldan,сыт
795,hängen::V,darve kirin,санньылый
796,werden::V,bûn,буол
797,passieren::V,hatin holê,буол
798,passieren::V,hatin serê kesî,буол
799,beginnen::V,li dest pêkirin,саҕалан
800,enden::V,xalas bû,бүт
801,wechseln::V,guherandin,уларый
802,wechseln::V,dêgiş kirin,уларый
803,aufgehen[Sonne]::V,hilatin,ой
804,untergehen[Sonne]::V,çun ava,киир
805,scheinen[Sonne]::V,şewk de,сырдат
806,donnern::V,gire-gir,эт
807,wehen::V,ba le de,үр
808,strömen::V,xwe girtin,кутулун
809,fließen::V,herikîn,сүүр
810,sich drehen::V,xwe zivirandin,эргий
811,schwanken::V,hejandin,биэтэҥнээ
812,schwingen::V,libakirin,эйэҥнээ
813,fallen::V,ketin,оҕут
814,brennen::V,şewitîn,умай
815,rauchen::V,kişandin,буруолаа
816,regnen::V,bahran tê,самыырдаа
817,gefrieren::V,qefilandin,тоҥ
818,tauen::V,helandin,ир
819,schmelzen::V,helandin,уулун
820,trocknen::V,zuwabûn,куур
821,sieden::V,kelîn,оргуй
822,faulen::V,xerabûn,сытый
823,verfaulen::V,xerabûn,сытыйан_хаал
824,reißen::V,jêkirin,хайыт
825,reißen::V,jêkirin,быһытталан
826,versinken::V,xerq bûn,тимир
827,versinken::V,xerq bûn,батылын
828,vergehen::V,derbas bûn,дьай
829,erscheinen::V,peyda bûn,көһүн
830,verschwinden::V,wendabûn,сүт
831,sinken::V,noq bûn,намтаа
832,abnehmen::V,kêm bûn,аччаа
833,zunehmen::V,qelew bûn,элбээ
834,steigen::V,hildan,үрдээ
835,wachsen::V,mezin bûn,үүн
836,glänzen::V,biriqîn,кылбай
837,funkeln::V,çikisîn,күлүмнээ
838,funkeln::V,çikisîn,күлүмүрдээ
839,lärmen::V,guşîn,тыаһаа
840,läuten::V,lê de,собуоннаа
841,klingeln::V,sîl dan,линкинээ
842,klingeln::V,ringerin,линкинээ
843,klirren::V,zingzing hat,айгырат
844,brausen::V,guşîn,сирилээ
845,rauschen::V,guşîn,суугунаа
846,klingen::V,deng pe ketin,доргуй
847,bellen::V,kewtîn,үр
848,heulen::V,ûrîn,улуй
849,blasen::V,puf kirin,үр
850,pfeifen::V,fîkandin,иһиир
851,schreien::V,qîrîn,кылан
852,schreien::V,qîrîn,хаһыытаа
853,stöhnen::V,nalîn,ынчыктаа
854,zittern::V,hejîn,титирээ
855,zittern::V,hejîn,дьигиһий
856,leben::V,jihîn,олор
857,geboren werden::V,hatin dinyê,төрөө
858,geboren werden::V,bûn,төрөө
859,atmen::V,hilmijîn,тыын
860,trinken::V,vexwarin,ис
861,essen::V,xwarin,аһаа
862,schlucken::V,daqulbandin,ыйыһын
863,müde werden::V,betilîln,сылай
864,müde werden::V,qerimîn,сылай
865,einschlafen::V,razan,утуйан хаал
866,schlafen::V,razan,утуй
867,schlafen::V,razan,утуйа сыт
868,schlafen::V,razandin,утуй
869,schlafen::V,razandin,утуйа сыт
870,aufwachen::V,şiyarbûn,уһугун
871,aufstehen::V,rabûn,тур
872,sich erholen::V,baş bûn,сынньан
873,krank werden::V,nexweş kêt,ыарый
874,krank sein::V,nexweş bû,ыарый
875,krank sein::V,nexweş bû,ыарыт
876,schmerzen::V,êşandin,ыарыт
877,husten::V,kuxin,сөтөлүн
878,genesen::V,baş bûn,көн
879,sterben::V,mirin,өл
880,umkommen::V,mirin,өл
881,umkommen::V,mirin,оҕут
882,sich bewegen::V,leqîn,хамсаа
883,sich rühren::V,leqîn,хамсаа
884,sich erheben::V,rabûn,тур
885,sich setzen::V,runiştin,олор
886,hinfallen::V,kêtin,оҕут
887,laufen::V,meşîn,хаам
888,schreiten::V,meşkirin,атыллаа
889,spazierengehen::V,gerandin,дьаарбай
890,eilen::V,lezandin,тиэтэй
891,sich beeilen::V,zûkirin,ыксаа
892,sausen::V,fîzîn,элээр
893,rennen::V,baz dan,сүүрэкэлээ
894,springen::V,hilpekîn,ой
895,springen::V,hilpekîn,ыстан
896,klettern::V,hilperikîn,ытын
897,schaukeln::V,lorandin,эйэҥнээ
898,schaukeln::V,lorandin,биэрэҥнээ
899,kriechen::V,xuşandin,сыыл
900,schwimmen::V,avjenîn,уһун
901,schwimmen::V,avjenîn,харбаа
902,tauchen::V,qutxuyardin,умус
903,tauchen::V,noqîn,умус
904,rudern::V,qaîq ajotin,эрт
905,fahren::V,ajotin,айаннаа
906,fliegen::V,firîn,көт
907,gehen::V,çûn,бар
908,weggehen::V,çûn,бар
909,abfahren::V,çûyin,бар
910,anhalten::V,rawestîn,тохтоо
911,hineingehen::V,ketin hundir,киир
912,eintreten::V,têketin,киир
913,kommen::V,hatin,кэл
914,ankommen::V,gihan,кэл
915,ankommen::V,gihan,тиий
916,ankommen::V,gihîştin,кэл
917,ankommen::V,gihîştin,тиий
918,zurückkommen::V,vegerandin,төнүн
919,bleiben::V,sekinîn,хаал
920,warten::V,payîn,көһүт
921,erwarten::V,payîn,күүт
922,erwarten::V,payîn,көһүт
923,suchen::V,lêgerîn,ирдээ
924,suchen::V,lêgerîn,көрдөө
925,finden::V,peyda kirin,бул
926,versuchen::V,çeribandin,сорун
927,vorbereiten::V,amade kirin,бэлэмнээ
928,lieben::V,hez kirin,таптаа
929,mögen::V,dil kirin,сөбүл
930,lachen::V,kenîn,күл
931,rühren::V,hêjan,долгут
932,weinen::V,girîn,ытаа
933,schimpfen::V,pevçûn,үөҕүс
934,sich ärgern::V,enirîn,кыыһыр
935,sich ärgern::V,enirîn,кыйахан
936,sich fürchten::V,tirsîn,куттан
937,sich fürchten::V,tirsîn,дьиксин
938,fürchten::V,tirsin,дьиксин
939,fürchten::V,tirsin,куттан
940,fliehen::V,bazdan,күрээ
941,flüchten::V,revîn,күрээ
942,sehen::V,dîtin,көр
943,anschauen::V,sêr kirin,көр
944,ansehen::V,hesibandin,көр
945,hören::V,guhdar jirin,бил
946,hören::V,guhdar jirin,иһит
947,zuhören::V,guhdarî kirin,иһит
948,probieren::V,tehm kirin,боруобалаан көр
949,probieren::V,tehm kirin,амсайан көр
950,riechen::V,bihn kirin,сытырҕаа
951,fühlen::V,hîs kirin,бил
952,scheinen::V,xoyer kir,көһүн
953,zu sehen sein::V,diyar bûn,көһүн
954,vernehmen::V,bihîstin,иһит
955,frieren::V,qerişîn,тоҥ
956,frieren::V,qerişîn,үлүй
957,tun::V,kirin,гын
958,können::V,karin,кыай
959,wollen::V,xwestîn,баҕар
960,anfangen::V,dest pêkirin,саҕалаа
961,beenden::V,xelas kirin,бүтэр
962,aufhören::V,xelas kirin,уурай
963,gelingen::V,çe bûn,сатан
964,geraten::V,qewîmîn,баар буолан биэр
965,geraten::V,qewîmîn,баар буола тус
966,geraten::V,qewîmîn,буолан таҕыс
967,öffnen::V,vekirin,ас
968,schließen::V,girtin,сап
969,schließen::V,girtin,хатаа
970,stellen::V,danîn,уур
971,stellen::V,danîn,туруор
972,setzen::V,rûniştin,туруор
973,setzen::V,rûniştin,уур
974,legen::V,danîn,уур
975,legen::V,razandin,уур
976,berühren::V,lêketin,тыыт
977,berühren::V,lêketin,таарый
978,verbinden::V,anîn pê,кэлгий
979,bedecken::V,sergirtin,бүрүй
980,aufhängen::V,aliqandin,ыйаа
981,anzünden::V,pêxistin,умат
982,aufheben::V,hildan,өрө тарт
983,zurücklassen::V,hiştin,бырах
984,zurücklassen::V,vehiştin,бырах
985,verlieren::V,wendakirin,сүтэр
986,fallen lassen::V,xistin bixe,түһэр
987,fallen lassen::V,xistin bixe,мүлчү тут
988,fallen lassen::V,xistin,түһэр
989,fallen lassen::V,xistin,мүлчү тут
990,machen::V,kirin,оҥор
991,machen::V,kirin,оҥоһун
992,machen::V,çêkirin,оҥор
993,machen::V,çêkirin,оҥоһун
994,herstellen::V,çê kirin,оҥор
995,herstellen::V,peyda kirin,оҥор
996,bauen::V,lêkirin,тут
997,reparieren::V,veherînerîn,абырахтаа
998,verbessern::V,sererastkirin,тупсар
999,ändern::V,degiş kirin,уларыт
1000,graben::V,kolandin,хас
1001,beugen::V,tewîn,бокут
1002,beugen::V,tewîn,токурут
1003,beugen::V,tewîn,бүк баттаа
1004,beugen::V,xwar kirin,бокут
1005,beugen::V,xwar kirin,токурут
1006,beugen::V,xwar kirin,бүк баттаа
1007,biegen::V,tewandin,иэх
1008,biegen::V,tewandin,өҕүлүннэр
1009,biegen::V,xwarkirin,иэх
1010,biegen::V,xwarkirin,өҕүлүннэр
1011,drehen::V,fitilandin,эргит
1012,drehen::V,fitilandin,эргичит
1013,wenden::V,zivîrin,эргилин
1014,umdrehen::V,vegerandin,түҥнэр
1015,heben::V,hildan,көтөх
1016,hochheben::V,hildan,таһаар
1017,ergreifen::V,dest avêtin,тут
1018,halten::V,hîştin,тут
1019,halten::V,sekinîn,тут
1020,drücken::V,pêl kirin,ык
1021,schieben::V,damdan,ас
1022,kratzen::V,xurandin,кыһыы
1023,lecken::V,alastin,салаа
1024,beißen::V,gez kirin,ытыр
1025,abreißen::V,hilşandin,быһа тарт
1026,abreißen::V,hilşandin,туура тарт
1027,abschneiden::V,jêkirin,быс
1028,abschneiden::V,jêkirin,быһан ыл
1029,abschneiden::V,jêkirin,быһа баттаа
1030,binden::V,girêdan,кэлгий
1031,stecken::V,têxistin,батары ас
1032,brechen::V,şikandin,тоһут
1033,klopfen::V,kutandin,тоҥсуй
1034,hauen::V,li dan,оҕус
1035,kleben::V,zeliqîn,силимнээ
1036,kleben::V,şirêz kirin,силимнээ
1037,reiben::V,firikandin,аал
1038,streichen::V,bax dan,сыбаа
1039,schleifen::V,çarkirin,чочуй
1040,schneiden::V,jêkirin,быс
1041,rütteln::V,hejandin,иэҕэҥнэт
1042,schütteln::V,daweşîn,сахсый
1043,schwenken::V,têwdan,дайбаа
1044,schütten::V,rijandin,кут
1045,füllen::V,dagirtin,толор
1046,einwickeln::V,pêçandin,суулаа
1047,tragen::V,kişandin,ит
1048,tragen::V,rajtin,ит
1049,schleppen::V,kişandin,сос
1050,ziehen::V,kişandin,тарт
1051,aufbewahren::V,hilandin,уур
1052,aufbewahren::V,hilandin,харай
1053,werfen::V,avêtin,бырах
1054,fangen::V,sem kirin,хап
1055,fangen::V,girtin,хап
1056,packen::V,pê girtin,тут
1057,verstecken::V,hîlanin,саһыар
1058,teilen::V,parvekirin,үллэр
1059,schicken::V,şandin,ыыт
1060,bringen::V,anîn,аҕал
1061,bringen::V,birin,аҕал
1062,hinzufügen::V,dan ser,эп
1063,hinzufügen::V,li tiştekî zêde kirin,эп
1064,bekommen::V,standin,ыл
1065,bekommen::V,standin,булун
1066,erhalten::V,standin,ыл
1067,nehmen::V,girtin,ыл
1068,wählen::V,ray dan,быыбардаа
1069,auswählen::V,bijartin,тал
1070,bewahren::V,rê li ber girtin,харай
1071,bewahren::V,lê xwedî derketin,харай
1072,behindern::V,bara wi,мэһэйдээ
1073,verderben::V,heram bûn,буорту гын
1074,beschädigen::V,xerab kirin,алдьат
1075,zerbrechen::V,şikênandin,үлтүрүт
1076,zerbrechen::V,perçe kirin,үлтүрүт
1077,zerreißen::V,qelişandin,хайыта тарт
1078,zerstören::V,hilşandin,алдьат
1079,verbrennen::V,şewitandin,уоттаа
1080,geben::V,dan,биэр
1081,geben::V,dayin,биэр
1082,reichen::V,besbûn,аҕал
1083,reichen::V,têrkirin,аҕал
1084,schenken::V,diyarî kirin,бэлэхтээ
1085,versprechen::V,soz dan,эрэннэр
1086,wünschen::V,dil kirin,баҕар
1087,loben::V,pesinandin,хайҕаа
1088,küssen::V,maçkirin,уураа
1089,wiegen::V,lorandin,бигээ
1090,wiegen::V,wezinandin,бигээ
1091,zudecken::V,nixumandin,сап
1092,zudecken::V,nixumandin,бүрүй
1093,wecken::V,bixwe hesandin,уһугуннар
1094,zeigen::V,şanîdan,көрдөр
1095,führen::V,raber kirin,салай
1096,lehren::V,hîn kirin,үөрэт
1097,unterrichten::V,ders dan,үөрэт
1098,aufziehen::V,mesinkirin,иит
1099,leiten::V,rêberî kirin,салай
1100,antreiben::V,bezandin,кыһай
1101,lassen::V,berdan,күһэй
1102,lassen::V,hiştin,күһэй
1103,einladen::V,dawet kirin,ыҥыр
1104,vereinigen::V,bi yek kirin,холбоо
1105,vereinigen::V,bi yek kirin,түм
1106,besuchen::V,mêvan bûn,сырыт
1107,besuchen::V,mêvan bûn,билсэ сырыт
1108,treffen::V,rast hatin,көрүс
1109,sich versammeln::V,li hev çivîn,мүһүн
1110,sich versammeln::V,li hev çivîn,түмүс
1111,spielen::V,listin,оонньоо
1112,singen::V,stran,ыллаа
1113,tanzen::V,reqisîn,үҥкүүлээ
1114,sich trennen::V,hew berdan,араҕыс
1115,verlassen::V,tanê hişt,хааллар
1116,verlassen::V,bêkes,хааллар
1117,retten::V,rihakirin,өрүһүй
1118,bewachen::V,raçavkirin,араҥаччылаа
1119,schützen::V,hemet kirin,көмүскээ
1120,verteidigen::V,paraztin,көмүскээ
1121,sich schlagen::V,li hev bezîn,охсус
1122,schießen::V,agir kirin,ытыалаа
1123,siegen::V,biser ketin,хот
1124,siegen::V,biser ketin,кыай
1125,ärgern::V,xeyirandin,кыыһырт
1126,schlagen::V,lêdan,оҕус
1127,schlagen::V,lêxistin,оҕус
1128,treten::V,têlekirin,тэп
1129,stechen::V,têrekirin,кэй
1130,stoßen::V,lêketin,кэп
1131,stoßen::V,lêketin,үтүрүй
1132,stehlen::V,dizîn,уор
1133,stehlen::V,dizî birin,уор
1134,stören::V,aciz kirin,мэһэйдээ
1135,belästigen::V,li tela yeki ketin,батар
1136,verbergen::V,veşartin,кистээ
1137,verbergen::V,kemîndanîn,кистээ
1138,täuschen::V,xapandin,албыннаа
1139,täuschen::V,lê zexeli kirin,албыннаа
1140,betrügen::V,xapandin,албыннаа
1141,töten::V,kûştin,өлөр
1142,wohnen::V,rûniştin,олор
1143,arbeiten::V,kar kirin,үлэлээ
1144,arbeiten::V,şêxulin,үлэлээ
1145,sammeln::V,komkirin,мус
1146,sammeln::V,komkirin,хомуй
1147,pflücken::V,çinîn,үргээ
1148,jagen::V,nêçîr kirin,бултаа
1149,fischen::V,masî girtin,балыктаа
1150,fassen::V,pê girtin,тут
1151,fassen::V,sêm kirin,тут
1152,hüten::V,hei jê man,манаа
1153,treiben::V,bêherandin,үүр
1154,anbinden::V,tewilandin,баай
1155,füttern::V,xwarine dan lê,аһат
1156,melken::V,dotin,ыа
1157,hacken::V,kolandin,кэрт
1158,gießen::V,av dan,сиигирт
1159,reifen::V,kemilîn,бус
1160,zubereiten::V,çe kirin,бэлэмнээ
1161,kochen::V,xwarin çe kirin,буһар
1162,kochen::V,kelandin,буһар
1163,backen::V,pijandin,буһар
1164,braten::V,qelandin,хооруй
1165,braten::V,qelandin,ыһаарылаа
1166,braten::V,qelandin,соркуойдаа
1167,braten::V,sor kirin,хооруй
1168,braten::V,sor kirin,ыһаарылаа
1169,braten::V,sor kirin,соркуойдаа
1170,umrühren::V,têvdan,былаа
1171,stricken::V,hûnan,өр
1172,nähen::V,kêl kirin,иистэн
1173,färben::V,boyax kirin,кырааскалаа
1174,reinigen::V,paqijkirin,ыраастаа
1175,waschen::V,şuştin,сууй
1176,abwischen::V,pakîj kirin,сот
1177,spülen::V,şuştin,сайҕаа
1178,fegen::V,maliştin,сиппий
1179,kehren::V,maliştin,харбаа
1180,baden::V,serîşûştin,сөтүөлээ
1181,sich waschen::V,serîşûştin,суун
1182,ausziehen::V,jê kirin,уһул
1183,anziehen::V,pê kirin,кэтэрт
1184,sich anziehen::V,xwe kirin,таҥын
1185,kämmen::V,şeh kirin,тараа
1186,schmücken::V,xemilandin,симээ
1187,sagen::V,gotin,диэ
1188,sagen::V,peyivîn,диэ
1189,sprechen::V,peyivîn,эт
1190,sprechen::V,peyivîn,саҥар
1191,reden::V,axaftin,кэпсэт
1192,sich unterhalten::V,hev biştaxilin,кэпсэт
1193,fragen::V,pirsîn,ыйыт
1194,fragen::V,pirs kirin,ыйыт
1195,bitten::V,tika kirin,көрдөс
1196,erzählen::V,behs kirin,кэпсээ
1197,erzählen::V,behs kirin,сэһэргээ
1198,mitteilen::V,vegotin,биллэр
1199,nennen::V,bi nav kirin,ааттаа
1200,rufen::V,bakirin,ыҥыр
1201,prahlen::V,pesnê xwe dan,чабылан
1202,prahlen::V,pesnê xwe dan,киһиргээ
1203,übersetzen::V,qulibandin,тылбаастаа
1204,übersetzen::V,derbas kirin,тылбаастаа
1205,denken::V,fikirîn,санаа
1206,denken::V,fikirîn,толкуйдаа
1207,glauben::V,bawer bûn,итэҕэй
1208,bemerken::V,bala xwe dan,бэлиэтээ
1209,bemerken::V,çac lê ketin,бэлиэтээ
1210,erkennen::V,pêhesîn,бил
1211,begreifen::V,fêmkirin,өйдөө
1212,verstehen::V,fêmkirin,өйдөө
1213,lernen::V,halmandin,үөрэн
1214,lernen::V,fêrbun,үөрэн
1215,wissen::V,zanîn,бил
1216,sich erinnern an::V,bir bûn,аҕын
1217,vergessen::V,ji bir kirin,умун
1218,messen::V,pê kanîn,кэмнээ
1219,messen::V,pê kanîn,кээмэйдээ
1220,zählen::V,hejmardin,аах
1221,rechnen::V,hesibandin,аах
1222,lesen::V,xwendin,аах
1223,malen::V,rengandin,уруһуйдаа
1224,malen::V,boyax kirin,уруһуйдаа
1225,zeichnen::V,işaret kirin,уруһуйдаа
1226,schreiben::V,nivîsandin,суруй
1227,besitzen::V,hebûn,баһылаа
1228,kaufen::V,kirîn,атыылас
1229,verkaufen::V,firotin,атыылаа
1230,bezahlen::V,pere dan,төлөө
1231,zahlen::V,pere dan,төлөө
1232,zahlen::V,dayin,төлөө
1233,beherrschen::V,zebt kirin,баһылаа
1234,beherrschen::V,hukim kirin,баһылаа
1235,ertragen::V,bihêzkirin,тулуй
