,Concept_ID,hy,ko
775,dreißig::NUM,երեսուն,서름
776,vierzig::NUM,քառասուն,마흔
777,fünfzig::NUM,հիսուն,숸
778,sechzig::NUM,վաթսուն,에순
779,siebzig::NUM,յոթանասուն,일흔
780,achtzig::NUM,ութսուն,여든
781,neunzig::NUM,իննսուն,아흔
782,hundert::NUM,հարյուր,백
783,tausend::NUM,հազար,천
784,und::CNJ,ու,와
785,oder::CNJ,կամ,아니면
786,stehen::V,կանգնել,서다
787,sitzen::V,նստել,앉다
788,liegen::V,ստել,눕다
789,hängen::V,կախվել,달다
790,werden::V,դառնալ,되다
791,passieren::V,պատահել,지장옶다
792,beginnen::V,սկսվել,시작되다
793,enden::V,վերջանալ,큳내다
794,wechseln::V,փոխվել,병경하다
795,aufgehen[Sonne]::V,բարձրանալ,뜨다
796,aufgehen[Sonne]::V,ելնել ,뜨다
797,untergehen[Sonne]::V,մտնել,지다
798,scheinen[Sonne]::V,շողալ,빛나다
799,scheinen[Sonne]::V,փայլել,빛나다
800,donnern::V,որոտալ,천둥치다
801,wehen::V,փչել,풀다
802,strömen::V,հոսել,흐르다
803,fließen::V,հոսել,흐르다
804,sich drehen::V,պտտվել,돌다
805,schwanken::V,տատանվել,동요하다
806,schwingen::V,ճոճվել,흔들다
807,fallen::V,ընկնել,떨어지다
808,brennen::V,այրվել,타다
809,rauchen::V,ծխել,김이나다
810,regnen::V,անձրեւ գալ,비가오다
811,gefrieren::V,սառչել,얼다
812,tauen::V,լկիլ,녹다
813,schmelzen::V,հալիլ,녹다
814,trocknen::V,չորանալ,홈치다
815,sieden::V,եռալ,끓다
816,faulen::V,փտել,부패하다
817,verfaulen::V,նեխել,썩다
818,reißen::V,պատռվել,지바찢다
819,reißen::V,ճղվել,지바찢다
820,versinken::V,սուզվել,가라앉다
821,vergehen::V,անցնել ,지나가다
822,erscheinen::V,հայտնվել,나타나다
823,erscheinen::V,երեւալ,나타나다
824,verschwinden::V,անհետանալ,사라지다
825,sinken::V,ընկնել,가라앉다
826,abnehmen::V,փոքրանալ,떼어내다
827,zunehmen::V,մեծանալ,증가하다
828,steigen::V,բարձրանալ,상승하다
829,wachsen::V,աճել,생기하다
830,glänzen::V,նշուլել,뛰오나다
831,glänzen::V,փայլիլ,뛰오나다
832,funkeln::V,փայլատակել,불티가잍어나다
833,lärmen::V,աղմուկ հանել,떠들다
834,läuten::V,զնգալ,울시다
835,klingeln::V,զնգալ,초닌총을울리다
836,klirren::V,զնգզնգալ,탁탁울리다
837,brausen::V,մոլեգնել,쏴쏴소리내다
838,rauschen::V,սոսափել,솨솨
839,klingen::V,հնչել,반향하다
840,bellen::V,հաչել,짖다
841,heulen::V,ոռնալ ,포효하다
842,blasen::V,փչել ,불다
843,pfeifen::V,սուլել,피리를불다
844,schreien::V,գոռալ ,절규하다
845,stöhnen::V,տնքալ,신음하다
846,zittern::V,դողալ,저뉼하다
847,leben::V,ապրել,살다
848,geboren werden::V,ծնվել,태어난
849,atmen::V,շնչել,숨쉬다
850,trinken::V,խմել,마시다
851,essen::V,ուտել,먹다
852,schlucken::V,կլանել,들이켜다
853,schlucken::V,կուլ տալ,들이켜다
854,müde werden::V,հոգնել,
855,einschlafen::V,քուն մտնել,잠들다
856,schlafen::V,քնել,자다
857,aufwachen::V,արթննալ,눈트다
858,aufstehen::V,ելլել,서다
859,sich erholen::V,հանգստանալ,회복하다
860,krank werden::V,հիւանդանալ,
861,krank sein::V,հիվանդ լինել,
862,schmerzen::V,ցավել,아프다
863,husten::V,հազալ,잔기침하다
864,genesen::V,ապաքինվել,낫다
865,sterben::V,մեռնել,죽다
866,sterben::V,վախճանվել,죽다
867,umkommen::V,կործանվել,못쓰게되다
868,sich bewegen::V,ընթանալ,움직이다
869,sich rühren::V,շարժվել,움직이다
870,sich erheben::V,կանգնել,이러서다
871,sich erheben::V,վեր կենալ,이러서다
872,sich setzen::V,նստել,앉히다
873,hinfallen::V,ընկնել,넘어지다
874,laufen::V,քայլել,걷다
875,schreiten::V,ճեմել,보행하다
876,spazierengehen::V,շրջագայել,산보하다
877,eilen::V,շտապել,서둘다
878,sich beeilen::V,շտապել ,서둘게하다
879,sausen::V,սլանալ,서들러 떠나다
880,rennen::V,վազել,달리다
881,springen::V,ցատկել,도약하다
882,klettern::V,մագլցել,갑겨오르다
883,schaukeln::V,ճոճվել,흔들리게하다
884,schaukeln::V,օրորվել,흔들리게하다
885,kriechen::V,սողալ,기다
886,schwimmen::V,լողալ,헤엄치다
887,tauchen::V,սուզվել,잠기다
888,rudern::V,թիավարել,물을헤치다
889,fahren::V,ընթանալ,가다
890,fahren::V,ընթանալ,나르다
891,fliegen::V,թռչել,날다
892,gehen::V,գնալ,가다
893,weggehen::V,հեռանալ,팔리다
894,abfahren::V,ճանապարհվել,출발하다
895,anhalten::V,կանգնել,멈추다
896,hineingehen::V,մտնել,(그리로)가다
897,eintreten::V,մտնել,들러가다
898,kommen::V,գալ,오다
899,ankommen::V,ժամանել,고챀하다
900,zurückkommen::V,վերադառնալ,보기
901,bleiben::V,մնալ,체류
902,warten::V,սպասել,기다리다
903,erwarten::V,սպասել,기대하다
904,suchen::V,որոնել,찾다
905,suchen::V,որոնել,구하다
906,finden::V,գտնել,찾아내다
907,versuchen::V,փորձել,시험하다
908,vorbereiten::V,պատրաստել,재비하다
909,lieben::V,սիրել,사랑하다
910,mögen::V,հավանել,줗아하다
911,mögen::V,սիրել,줗아하다
912,lachen::V,ծիծաղել,웃다
913,rühren::V,հուզել,건드리다
914,weinen::V,լալ,울다
915,schimpfen::V,տրտնջալ,꾸짖다
916,schimpfen::V,քրթմնջել,꾸짖다
917,sich ärgern::V,զայրանալ,화를내게 하다
918,sich fürchten::V,վախնալ,두려원하다
919,fürchten::V,վախենալ,두려원하다
920,fliehen::V,փախչել,도망치다
921,flüchten::V,փախչել,도주하다
922,sehen::V,տեսնել,보다
923,anschauen::V,դիտել,바라보다
924,ansehen::V,նայել,바라보다
925,hören::V,լսել,듣다
926,zuhören::V,ունկնդրել,듣다
927,probieren::V,համը տեսել,시식하다
928,riechen::V,հոտ առնել,내새를맡다
929,fühlen::V,զգալ,느끼다
930,scheinen::V,երեւալ,...것같다
931,zu sehen sein::V,երեւալ,보이는
932,vernehmen::V,իմանալ ,듣다
933,vernehmen::V,իմանալ ,들어서일다
934,frieren::V,մրսել,춥다
935,tun::V,անել,하다
936,können::V,կարողանալ,할주릴다
937,wollen::V,ուզել,바라다
938,wollen::V,ցանկանալ,바라다
939,anfangen::V,սկսել,시작하다
940,beenden::V,վերջացնել,다하다
941,aufhören::V,դադարել,그만두다
942,gelingen::V,հաջողվել,성국하다
943,gelingen::V,գլուխ գալ,성국하다
944,geraten::V,ստացվել,잘되어가다
945,öffnen::V,բաց անել,열다
946,schließen::V,փակել ,추측하다
947,stellen::V,դնել,세우다
948,setzen::V,նստեցնել,놓다
949,legen::V,դնել,눕히다
950,berühren::V,դիպչել,대다
951,berühren::V,շոշափել,대다
952,verbinden::V,շաղկապել,옝열하다
953,bedecken::V,ծածկել,덮다
954,aufhängen::V,կախել,매달다
955,anzünden::V,վառել,점화하다
956,aufheben::V,վերցնել,위로올리다
957,zurücklassen::V,թողնել,튀에남기다
958,verlieren::V,կորցնել,잃다
959,fallen lassen::V,գցել,떨어뜨리다
960,machen::V,անել,하다
961,herstellen::V,արտադրել,제조하다
962,bauen::V,կառուցել,짓다
963,reparieren::V,նորոգել,수셩자다
964,verbessern::V,բարելավել,정정하다
965,ändern::V,փոխել,바꾸다
966,graben::V,փորել,파다
967,beugen::V,ծռել,구부리다
968,biegen::V,թեքել,굽히다
969,drehen::V,ոլորել,회전
970,wenden::V,պտտել,회전시키다
971,umdrehen::V,շրջել,회전시키다
972,heben::V,բարձրացնել,일으아키다
973,hochheben::V,բարձրացնել,틀어올리다
974,ergreifen::V,վարակվել,잡다
975,halten::V,բռնել,잡다
976,drücken::V,ճնշել,누르다
977,schieben::V,հրել,밀다
978,kratzen::V,քերել,긁다
979,lecken::V,լիզել,핥다
980,beißen::V,կծել,물다
981,abreißen::V,պոկել,
982,abschneiden::V,կտրել ,귾어내다
983,binden::V,կապել,매다
984,stecken::V,խրել,찌르다
985,brechen::V,կոտրել ,금
986,klopfen::V,թակել,치다
987,hauen::V,ծեծել,때리다
988,kleben::V,կպցնել,들러붙다
989,reiben::V,շփել,문지르다
990,streichen::V,վրան քսել,쓰다듬다
991,schleifen::V,սրել ,갈다
992,schneiden::V,կտրել,베다
993,rütteln::V,ցնցել,흔들다
994,schütteln::V,թափահարել,흔들다
995,schwenken::V,ճոճել,흔들다
996,schütten::V,լցնել,따르다
997,füllen::V,լիքը լցնել,담다
998,einwickeln::V,փաթաթել,싸다
999,tragen::V,կրել,지우다
1000,tragen::V,տանել,지우다
1001,schleppen::V,քաշել,끌다
1002,ziehen::V,ձգել,당기다
1003,ziehen::V,քաշել,당기다
1004,aufbewahren::V,պահել ,간직하다
1005,werfen::V,նետել,던지다
1006,packen::V,հափշտակել,쥐다
1007,verstecken::V,ծածկել,숨기다
1008,teilen::V,բաժանել,나누다
1009,schicken::V,ուղարկել,보내다
1010,bringen::V,բերել,가겨
1011,hinzufügen::V,ավելացնել,부가하다
1012,bekommen::V,հայթայթել,얻다
1013,erhalten::V,ստանալ,지니다
1014,nehmen::V,վերցնել,잡다
1015,wählen::V,ընտրել,선거하다
1016,auswählen::V,գերադասել,선출하다
1017,bewahren::V,պահպանել,저장보종
1018,behindern::V,խոչընդոտել,훼방하다
1019,verderben::V,փչացնել,못쓰게 되다
1020,beschädigen::V,վնասել,상하게하다
1021,zerbrechen::V,ջարդել,깨뜨리다
1022,zerbrechen::V,կոտրել,깨뜨리다
1023,zerreißen::V,պատռել,잡아쫓다
1024,zerstören::V,քանդել,파괴하다
1025,verbrennen::V,այրել,소실하다
1026,geben::V,տալ,주다
1027,reichen::V,հանձնել,내일다
1028,schenken::V,նվիրել,주다
1029,versprechen::V,խոստանալ,약속하다
1030,wünschen::V,մաղթել,바라다
1031,loben::V,գովել,칭찬하다
1032,küssen::V,համբուրել,키스하다
1033,wiegen::V,օրորել,어르다
1034,zudecken::V,վրան գցել,뚜꺼을하다
1035,wecken::V,զարթնեցնել,깨우다
1036,zeigen::V,ցույց տալ,보이다
1037,führen::V,ուղեկցել,가게하다
1038,lehren::V,սովորեցնել,가르치다
1039,unterrichten::V,ավանդել,가르지다
1040,aufziehen::V,դաստիարակել,사육하다
1041,leiten::V,ղեկավարել,이끌다
1042,leiten::V,կառավարել,이끌다
1043,antreiben::V,շտապեցնել,몰다
1044,lassen::V,ստիպել,내버려두다
1045,einladen::V,հրավիրել,초청하다
1046,vereinigen::V,միացնել,하나로하다
1047,besuchen::V,այցելել,방문하다
1048,treffen::V,հանդիպել,만나다
1049,sich versammeln::V,հավաքվել,조립하다
1050,spielen::V,խաղալ,눌다
1051,singen::V,երգել,노래하다
1052,tanzen::V,պարել,춤추하다
1053,sich trennen::V,ցրվել,가르다
1054,verlassen::V,լքել,버림받은
1055,retten::V,փրկել,구조하다
1056,bewachen::V,պահել,치키다
1057,schützen::V,պաշտպանել,보호하다
1058,verteidigen::V,պաշտպանել,막다
1059,sich schlagen::V,կռվել,치다
1060,schießen::V,կրակել,쏘다
1061,siegen::V,հաղթել,이기다
1062,ärgern::V,ձանձրացնել,성을내게하다
1063,schlagen::V,խփել,치다
1064,treten::V,քացի տալ,디디다
1065,stechen::V,խայթել,찌르다
1066,stoßen::V,մղել,찌르다
1067,stehlen::V,գողանալ,훔치다
1068,stören::V,խանգարել,움직이다
1069,belästigen::V,անհանգստացնել,괴롭히다
1070,verbergen::V,թաքցնել,숨기다
1071,täuschen::V,խաբել,속이다
1072,betrügen::V,խաբել,속이다
1073,töten::V,սպանել ,죽이다
1074,wohnen::V,բնակվել,실다
1075,arbeiten::V,աշխատել,일하다
1076,sammeln::V,հավաքել,모으다
1077,pflücken::V,քաղել,꿔다
1078,jagen::V,որս անել,사냥하다
1079,fischen::V,ձուկ բռնել,고기를잡다
1080,fassen::V,բռնել,움켜쥐다
1081,hüten::V,արածեցնել,망보다
1082,treiben::V,հովուել,몰아세우다
1083,anbinden::V,չուանել,묶다
1084,füttern::V,կերակրել,사료를주다
1085,melken::V,կթել,젖을짜다
1086,hacken::V,կոտորել,자르다
1087,gießen::V,ջրել,물을대다
1088,reifen::V,հասունանալ ,성숙하다
1089,zubereiten::V,պատրաստել,조제하다
1090,kochen::V,եփել,요리하다
1091,backen::V,թխել,쿱다
1092,braten::V,տապակել,굽다
1093,umrühren::V,խառնել,교반하다
1094,stricken::V,գործել,뜨개질하다
1095,nähen::V,կարել,꿰매다
1096,färben::V,ներկել,채색하다
1097,reinigen::V,մաքրել,청소하다
1098,waschen::V,լվանալ,씻다
1099,abwischen::V,սրբել,닦다
1100,spülen::V,ողողել,씻다
1101,spülen::V,պարզաջրել,씻다
1102,fegen::V,ավլել,소체하다
1103,kehren::V,ավլել,청소하다
1104,baden::V,լողանալ,감다
1105,sich waschen::V,լվացվել,모믈 씻다
1106,ausziehen::V,հանել,벗다
1107,anziehen::V,հագնել,끌어움직이다
1108,sich anziehen::V,հագնվել,
1109,kämmen::V,սանրել,빗다
1110,schmücken::V,զարդարել,치레하다
1111,sagen::V,ասել,말하다
1112,sprechen::V,խոսել,말하다
1113,reden::V,զրուցել,이야기하다
1114,sich unterhalten::V,խոսակցել,
1115,fragen::V,հարցնել,질문하다
1116,bitten::V,խնդրել,원하다
1117,erzählen::V,պատմել,이야기하다
1118,mitteilen::V,հաղորդել,이야기하다
1119,nennen::V,անվանել,부르다
1120,rufen::V,կանչել,불러내다
1121,prahlen::V,պարծենալ,자랑하다
1122,übersetzen::V,թարգմանել,번역하다
1123,denken::V,մտածել,생각하다
1124,glauben::V,հավատալ,믿다
1125,bemerken::V,նկատել,인자하다
1126,erkennen::V,ճանաչել,인식하다
1127,begreifen::V,հասկանալ,파악하다
1128,verstehen::V,ըմբռնել,이해하다
1129,lernen::V,սովորել,배우다
1130,wissen::V,իմանալ,알다
1131,sich erinnern an::V,հիշել,상기하다
1132,sich erinnern an::V,մտաբերել,상기하다
1133,vergessen::V,մոռանալ,잊다
1134,messen::V,չափել,측정하다
1135,zählen::V,թվել,세다
1136,zählen::V,հաշվել,세다
1137,rechnen::V,հաշվել,게산하다
1138,rechnen::V,հաշվարկել,게산하다
1139,lesen::V,կարդալ,읽다
1140,malen::V,նկարել,그리다
1141,zeichnen::V,գծել,소묘하다
1142,schreiben::V,գրել,쓰다
1143,besitzen::V,ունենալ,소유하다
1144,besitzen::V,տեր լինել,소유하다
1145,kaufen::V,գնել,사다
1146,verkaufen::V,վաճառել,팔다
1147,bezahlen::V,վճարել,지불하다
1148,zahlen::V,վճարել,치르다
1149,beherrschen::V,ղեկավարել,지배하다
1150,ertragen::V,դիմանալ,참다
1151,Horn::N,,뿔
1152,fangen::V,,밥다
