,Concept_ID,udm,sk
807,vorher::ADV,азьло,predtým
808,vorher::ADV,азьвыл,napred
809,vorher::ADV,азьвыл,predtým
810,zuerst::ADV,азьло,najprv
811,einmal::ADV,огпол,raz
812,einmal::ADV,огпол,jedenkrát
813,manchmal::ADV,куддыръя,občas
814,manchmal::ADV,куддыръя,niekedy
815,oft::ADV,ӵем,často
816,immer::ADV,пыр,vždy
817,immer::ADV,пыр,ustavične
818,immer::ADV,котьку,vždy
819,immer::ADV,котьку,ustavične
820,niemals::ADV,уз ноку,nikdy
821,hier::ADV,татын,tu
822,hierhin::ADV,татчы,sem
823,hierhin::ADV,татчы,tade
824,von hier::ADV,татысь,odtiaľto
825,dort::ADV,отӥ,tam
826,dort::ADV,отын,tam
827,dorthin::ADV,отчы,ta
828,dorthin::ADV,отчы,tam
829,geradeaus::ADV,меӵак,rovno
830,geradeaus::ADV,меӵак,priamo
831,vorwärts::ADV,азьлань,napred
832,rückwärts::ADV,берлань,nazad
833,zurück::ADV,берен,späť
834,zurück::ADV,берен,naspäť
835,zurück::ADV,берлань,späť
836,zurück::ADV,берлань,naspäť
837,unten::ADV,улын,dolu
838,unten::ADV,улын,naspodku
839,hinab::ADV,улэ,dolu
840,oben::ADV,вылын,hore
841,oben::ADV,вылын,navrchu
842,oben::ADV,вылӥын,hore
843,oben::ADV,вылӥын,navrchu
844,hinauf::ADV,вылэ,hore
845,hinauf::ADV,вылэ,navrch
846,hinauf::ADV,вылӥе,hore
847,hinauf::ADV,вылӥе,navrch
848,hinauf::ADV,выллань,hore
849,hinauf::ADV,выллань,navrch
850,überall::ADV,котькытын,všade
851,überall::ADV,пасьтана,všade
852,nicht::ADV,уз,nie
853,ein wenig::ADV,ичи,trocha
854,ein wenig::ADV,ӧжыт,trocha
855,ein wenig::ADV,огшап,trocha
856,kaum::ADV,муртса,ledva
857,sehr::ADV,туж,veľmi
858,sehr::ADV,лекос,veľmi
859,so::ADV,озьы,tak
860,so::ADV,озьы,takto
861,so::ADV,тазьы,tak
862,so::ADV,тазьы,takto
863,noch::ADV,на,ešte
864,nur::ADV,гинэ,len
865,schon::ADV,ни,už
866,schon::ADV,ини,už
867,wieder::ADV,нош,zasa
868,wieder::ADV,кайта,zasa
869,vergebens::ADV,юнме,márne
870,vergebens::ADV,юнме,nadarmo
871,vor::PRP,азьын,pred
872,hinter::PRP,берын,za
873,hinter::PRP,бӧрсьы,za
874,unter::PRP,улын,pod
875,durch::PRP,пыр,cez
876,durch::PRP,пыртӥ,cez
877,neben::PRP,бордын,pri
878,neben::PRP,бордын,vedľa
879,zwischen::PRP,вискын,medzi
880,wegen::PRP,сэрен,pre
881,wegen::PRP,сэрен,kvôli
882,dies::PRN,та,to
883,dies::PRN,та,táto
884,das::PRN,со,to
885,alles::PRN,ваньмыз,všetko
886,ich::PRN,мон,ja
887,du::PRN,тон,ty
888,er::PRN,со,on
889,wir::PRN,ми,my
890,ihr::PRN,тӥ,vy
891,sie::PRN,соос,oni
892,was::FPRN,ма,čo
893,wer::FPRN,кин,kto
894,wo::FADV,кытын,kde
895,wohin::FADV,кытчы,kam
896,wie::FADV,кызьы,ako
897,warum::FADV,малы,prečo
898,wieviel::FNUM,кӧня,koľko
899,eins::NUM,одӥг,jeden
900,zwei::NUM,кык,dva
901,drei::NUM,куинь,tri
902,vier::NUM,ньыль,štyri
903,fünf::NUM,вить,päť
904,sechs::NUM,куать,šesť
905,sieben::NUM,сизьым,sedem
906,acht::NUM,тямыс,osem
907,neun::NUM,укмыс,deväť
908,zehn::NUM,дас,desať
909,elf::NUM,дас одӥг,jedenásť
910,zwölf::NUM,дас кык,dvanásť
911,zwanzig::NUM,кызь,dvadsať
912,dreißig::NUM,куамын,tridsať
913,vierzig::NUM,ньыльдон,štyridsať
914,fünfzig::NUM,витьтон,päťdesiat
915,sechzig::NUM,куатьтон,šesťdesiat
916,siebzig::NUM,сизьымдон,sedemdesiat
917,achtzig::NUM,тямыстон,osemdesiat
918,neunzig::NUM,укмыстон,deväťdesiat
919,hundert::NUM,сю,sto
920,tausend::NUM,сюрс,tisíc
921,und::CNJ,и,i
922,und::CNJ,но,i
923,oder::CNJ,яке,alebo
924,stehen::V,сылыны,stáť
925,sitzen::V,пукыны,sedieť
926,liegen::V,кылльыны,ležať
927,hängen::V,ошкыса улыны,visieť
928,werden::V,луыны,stať sa
929,passieren::V,луыны,stať sa
930,beginnen::V,кутскыны,začať sa
931,enden::V,бырыны,končiť sa
932,wechseln::V,воштӥськыны,meniť sa
933,aufgehen[Sonne]::V,ӝужаны,vychádzať
934,untergehen[Sonne]::V,пуксьыны,zapadnúť
935,scheinen[Sonne]::V,пиштыны,svietiť
936,scheinen[Sonne]::V,чиляны,svietiť
937,donnern::V,гудыръяны,hrmieť
938,wehen::V,пелляськыны,viať
939,strömen::V,киськыны,prúdiť
940,strömen::V,исьтӥськыны,prúdiť
941,fließen::V,бызьыны,tiecť
942,sich drehen::V,берганы,točiť sa
943,sich drehen::V,берганы,krútiť sa
944,schwanken::V,вошъяськыны,kolísať
945,schwanken::V,вошъяськыны,klátiť sa
946,schwingen::V,шонаськыны,kývať sa
947,schwingen::V,шонаськыны,chvieť sa
948,fallen::V,усьыны,padať
949,brennen::V,ӝуаны,páliť
950,brennen::V,ӝуаны,horieť
951,rauchen::V,ӵындыны,dymiť sa
952,regnen::V,зорыны,pršať
953,gefrieren::V,кынмыны,zamrznút
954,tauen::V,шунаны,taviť sa
955,schmelzen::V,шунаны,taviť sa
956,trocknen::V,куасьмыны,schnúť
957,sieden::V,пӧзьыны,vrieť
958,faulen::V,сисьмыны,hniť
959,verfaulen::V,сисьмыны,zhniť
960,reißen::V,кеськыны,pretrhnúť sa
961,versinken::V,выйыны,zapadnúť
962,versinken::V,выйыны,potopiť sa
963,vergehen::V,ортчыны,plynúť
964,erscheinen::V,адскыны,objaviť sa
965,verschwinden::V,бырыны,zmiznúť
966,sinken::V,усьыны,klesať
967,abnehmen::V,синыны,ubúdať
968,zunehmen::V,йылыны,pribúdať
969,steigen::V,лӧпкыны,stúpať
970,wachsen::V,будыны,rásť
971,glänzen::V,чиляны,jagať sa
972,glänzen::V,чиляны,lesknúť sa
973,glänzen::V,пиштыны,jagať sa
974,glänzen::V,пиштыны,lesknúť sa
975,funkeln::V,чилекъяны,iskriť sa
976,lärmen::V,уретыны,lomoziť
977,lärmen::V,ӵашетыны,lomoziť
978,läuten::V,жингыртыны,cengať
979,klingeln::V,жингыртыны,zvoniť
980,klirren::V,жильккетыны,rinčať
981,brausen::V,лекъяськыны,hučať
982,rauschen::V,ӵашетыны,šumieť
983,klingen::V,кылӥськыны,znieť
984,klingen::V,кылӥськыны,zvoniť
985,bellen::V,утыны,štekať
986,bellen::V,утыны,brechať
987,heulen::V,вузыны,vyť
988,blasen::V,пельтыны,duť
989,blasen::V,пельтыны,fúkať
990,pfeifen::V,шуланы,pískať
991,pfeifen::V,шуланы,hvízdať
992,schreien::V,черекъяны,kričať
993,schreien::V,кесяськыны,kričať
994,stöhnen::V,ӝуштыны,stenať
995,zittern::V,дырекъяны,triasť sa
996,zittern::V,куалекъяны,triasť sa
997,leben::V,улыны,žiť
998,geboren werden::V,вордӥськыны,narodiť sa
999,atmen::V,шоканы,dýchať
1000,trinken::V,юыны,piť
1001,essen::V,сиыны,jesť
1002,schlucken::V,ньылыны,zhltnuť
1003,müde werden::V,жадьыны,unaviť sa
1004,einschlafen::V,умме усьыны,usnúť
1005,einschlafen::V,умме усьыны,zaspať
1006,schlafen::V,кӧлыны,spať
1007,aufwachen::V,сайканы,zobudiť sa
1008,aufstehen::V,султыны,vstať
1009,sich erholen::V,шутэтскыны,zotavovať sa
1010,sich erholen::V,шутэтскыны,oddýchovať si
1011,krank werden::V,висьыны,ochorieť
1012,krank sein::V,висьыны,chorieť
1013,krank sein::V,висьыны,byť chorý
1014,schmerzen::V,висьыны,bolieť
1015,husten::V,кызыны,kašľať
1016,genesen::V,юнматскыны,uzdraviť sa
1017,genesen::V,бурмытскылыны,uzdraviť sa
1018,sterben::V,кулыны,umrieť
1019,sterben::V,кулыны,zomrieť
1020,umkommen::V,бырыны,zahynúť
1021,sich bewegen::V,вырыны,pohybovať sa
1022,sich rühren::V,вырӟыны,hnúť sa
1023,sich rühren::V,вырӟылыны,hnúť sa
1024,sich erheben::V,султыны,zdvihnúť sa
1025,sich setzen::V,пуксьыны,sadnúť si
1026,hinfallen::V,усьыны,spadnúť
1027,laufen::V,мыныны,bežať
1028,schreiten::V,вамышъяны,kráčať
1029,spazierengehen::V,мыныны,prechádzať sa
1030,spazierengehen::V,ветлыны,prechádzať sa
1031,eilen::V,дыртыны,súriť
1032,sich beeilen::V,дыртыны,ponáhľať sa
1033,sausen::V,туж ӝог мыныны,hučať
1034,rennen::V,бызьылыны,bežať
1035,springen::V,тэтчаны,skákať
1036,klettern::V,тубаны,liezť
1037,schaukeln::V,лэйканы,húpať
1038,schaukeln::V,лэйканы,hojdať
1039,schaukeln::V,шонаськыны,húpať
1040,schaukeln::V,шонаськыны,hojdať
1041,kriechen::V,нюж ветлыны,liezť
1042,kriechen::V,нюж ветлыны,plaziť sa
1043,schwimmen::V,уяны,plávať
1044,tauchen::V,зумылыны,ponoriť sa
1045,rudern::V,полсаны,veslovať
1046,fahren::V,ветлыны,ísť
1047,fahren::V,ветлыны,jazdiť
1048,fliegen::V,лобаны,letieť
1049,gehen::V,мыныны,ísť
1050,weggehen::V,кошкыны,odísť
1051,weggehen::V,кошкыны,odchádzať
1052,abfahren::V,кошкыны,odcestovať
1053,anhalten::V,дугдыны,zadržať sa
1054,anhalten::V,дугдыны,zastaviť sa
1055,hineingehen::V,пырыны,vchádzať
1056,eintreten::V,пырыны,vojsť
1057,eintreten::V,пырыны,vstúpiť
1058,kommen::V,вуыны,prísť
1059,kommen::V,лыктыны,prísť
1060,ankommen::V,вуыны,prísť
1061,ankommen::V,вуыны,doraziť
1062,zurückkommen::V,берытскыны,vrátiť sa
1063,bleiben::V,кыльыны,ostať
1064,bleiben::V,кыльыны,zostať
1065,warten::V,витьыны,čakať
1066,erwarten::V,витьыны,očakávať
1067,erwarten::V,возьманы,očakávať
1068,suchen::V,утчаны,hľadať
1069,finden::V,шедьтыны,nájsť
1070,versuchen::V,турттыны,skúsiť
1071,versuchen::V,турттыны,pokúsiť sa
1072,vorbereiten::V,дасяны,pripraviť
1073,lieben::V,гажаны,ľúbiť
1074,lieben::V,гажаны,milovať
1075,mögen::V,яратыны,mať rád
1076,lachen::V,серекъяны,smiať sa
1077,rühren::V,сюлме йӧтыны,dojať
1078,weinen::V,бӧрдыны,plakať
1079,schimpfen::V,даллашыны,nadávať
1080,sich ärgern::V,лекъяськыны,hnevať sa
1081,sich ärgern::V,лекъяськыны,zlostiť sa
1082,sich fürchten::V,кышканы,báť sa
1083,sich fürchten::V,курданы,báť sa
1084,fürchten::V,курданы,báť sa
1085,fürchten::V,кышканы,báť sa
1086,fliehen::V,пегӟыны,utekať
1087,flüchten::V,пегӟыны,utiecť
1088,sehen::V,адӟыны,vidieť
1089,anschauen::V,учкыны,pozrieť sa na
1090,ansehen::V,учкыны,pozrieť
1091,hören::V,кылыны,počúvať
1092,zuhören::V,кылзыны,počúvať
1093,probieren::V,веръяны,ochutnať
1094,riechen::V,зынъяны,ňuchať
1095,fühlen::V,шӧдыны,cítiť
1096,fühlen::V,шӧдыны,pociťovať
1097,scheinen::V,адскыны,zdať sa
1098,zu sehen sein::V,адӟиськыны,byť vidieť
1099,vernehmen::V,кылыны,počuť
1100,frieren::V,кынмыны,mrznúť
1101,frieren::V,кынмыны,oziabať
1102,tun::V,карыны,robiť
1103,können::V,быгатыны,môcť
1104,wollen::V,потыны,chcieť
1105,anfangen::V,кутскыны,začať
1106,beenden::V,быдтыны,skončiť
1107,beenden::V,быдэстыны,skončiť
1108,aufhören::V,дугдыны,prestať
1109,gelingen::V,быгатыны,podariť sa
1110,gelingen::V,луыны,podariť sa
1111,geraten::V,лэсяны,dariť sa
1112,öffnen::V,усьтыны,otvoriť
1113,schließen::V,пытсаны,zavrieť
1114,stellen::V,пуктыны,postaviť
1115,setzen::V,пуктыны,posadiť
1116,legen::V,поныны,klásť
1117,legen::V,поныны,položiť
1118,berühren::V,исаны,dotykať sa
1119,verbinden::V,герӟаны,spojiť
1120,bedecken::V,пытсаны,pokryť
1121,aufhängen::V,ошыны,zavesiť
1122,anzünden::V,ӝуатыны,zapáliť
1123,aufheben::V,ӝутыны,zdvihnúť
1124,zurücklassen::V,кельтыны,zanechať
1125,verlieren::V,ыштыны,stratiť
1126,fallen lassen::V,уськытыны,pustiť
1127,machen::V,лэсьтыны,robiť
1128,herstellen::V,лэсьтыны,vyrobiť
1129,bauen::V,пуктыны,stavať
1130,bauen::V,пуктыны,budovať
1131,reparieren::V,тупатыны,opraviť
1132,verbessern::V,умоятыны,zlepšiť
1133,ändern::V,воштыны,zmeniť
1134,ändern::V,воштыны,preinačiť
1135,graben::V,копаны,ryť
1136,graben::V,копаны,kopať
1137,beugen::V,губыртыны,ohnúť
1138,biegen::V,куасаны,ohnúť
1139,drehen::V,бергатыны,točiť
1140,drehen::V,бергатыны,krútiť
1141,wenden::V,берыктыны,obrátiť
1142,wenden::V,берыктыны,prevrátiť
1143,umdrehen::V,берыктыны,otočiť
1144,umdrehen::V,берыктыны,obrátiť
1145,heben::V,ӝутыны,dvíhať
1146,heben::V,ӝутыны,povzniesť
1147,hochheben::V,ӝутъяны,zdvihnúť
1148,ergreifen::V,кутыны,uchopiť sa
1149,ergreifen::V,кырмыны,uchopiť sa
1150,halten::V,возьыны,držať
1151,drücken::V,зӥбыны,tisnúť
1152,drücken::V,пачкатыны,tisnúť
1153,schieben::V,донганы,posunovať
1154,kratzen::V,вуштыны,škrabať
1155,lecken::V,нюлыны,lízať
1156,beißen::V,куртчыны,kúsať
1157,abreißen::V,ишкалтыны,odtrhnúť
1158,abschneiden::V,шорыны,odrezať
1159,abschneiden::V,шорыны,odkrojiť
1160,abschneiden::V,вандыны,odrezať
1161,abschneiden::V,вандыны,odkrojiť
1162,binden::V,керттыны,zaviazať
1163,binden::V,керттыны,priviazať
1164,stecken::V,мертчытыны,strčiť
1165,brechen::V,тӥяны,zlomiť
1166,klopfen::V,йыганы,tĺcť
1167,klopfen::V,йыганы,klopať
1168,klopfen::V,шарккетыны,tĺcť
1169,klopfen::V,шарккетыны,klopať
1170,hauen::V,жугыны,nabiť
1171,hauen::V,тышканы,nabiť
1172,kleben::V,лякыны,lepiť
1173,kleben::V,лякыны,nalepiť
1174,reiben::V,зыраны,trieť
1175,reiben::V,вуштыны,trieť
1176,streichen::V,зыраны,namazať
1177,schleifen::V,шерыны,ostríť
1178,schneiden::V,вандыны,rezať
1179,schneiden::V,вандыны,strihať
1180,rütteln::V,зуркатыны,triasť
1181,rütteln::V,зуркатыны,lomcovať
1182,schütteln::V,куалекъятыны,triasť
1183,schütteln::V,куалекъятыны,potriasť
1184,schwenken::V,шонаны,mávať
1185,schütten::V,лэзьыны,sypať
1186,füllen::V,тырмытыны,plniť
1187,einwickeln::V,биньыны,zabaliť
1188,tragen::V,нуыны,niesť
1189,schleppen::V,кыскыны,vliecť
1190,ziehen::V,кыскыны,ťahať
1191,aufbewahren::V,возьыны,uložiť
1192,aufbewahren::V,возьыны,uschovať
1193,werfen::V,куяны,hodiť
1194,werfen::V,куяны,vrhnúť
1195,werfen::V,лэзяны,hodiť
1196,werfen::V,лэзяны,vrhnúť
1197,fangen::V,кутыны,chytať
1198,packen::V,кутыны,baliť
1199,packen::V,кутыны,chytiť
1200,packen::V,кырмыны,baliť
1201,packen::V,кырмыны,chytiť
1202,verstecken::V,ватыны,skryť
1203,verstecken::V,ватыны,schovať
1204,teilen::V,люкыны,podeliť
1205,teilen::V,люкыны,rozdeliť
1206,schicken::V,ыстыны,posielať
1207,bringen::V,вайыны,priniesť
1208,hinzufügen::V,ватсаны,pripojiť
1209,bekommen::V,басьтыны,dostať
1210,erhalten::V,басьтыны,prijať
1211,nehmen::V,кутыны,vziať
1212,nehmen::V,басьтыны,vziať
1213,wählen::V,бырйыны,voliť
1214,auswählen::V,бырйыны,vybrať
1215,auswählen::V,бырйыны,vyvoliť
1216,bewahren::V,возьыны,zachovať
1217,behindern::V,могӟытыны,zavadzať
1218,behindern::V,могӟытыны,byť v ceste
1219,verderben::V,сӧрыны,skaziť
1220,beschädigen::V,урод лэсьтыны,ublížiť
1221,beschädigen::V,урод лэсьтыны,poškodiť
1222,zerbrechen::V,сӧрыны,rozbiť
1223,zerbrechen::V,сӧрыны,prelomiť
1224,zerreißen::V,кесяны,pretrhnúť
1225,zerstören::V,куашкатыны,zničiť
1226,verbrennen::V,сутыны,spáliť
1227,geben::V,сётыны,dať
1228,reichen::V,сётыны,podať
1229,schenken::V,кузьманы,darovať
1230,versprechen::V,кыл сётыны,sľúbiť
1231,wünschen::V,сӥзьыны,želať
1232,loben::V,ушъяны,chváliť
1233,küssen::V,чупаны,bozkať
1234,wiegen::V,веттаны,kolísať
1235,wiegen::V,лэйкатыны,kolísať
1236,zudecken::V,шобыртыны,prikryť
1237,wecken::V,сайкатыны,zobudiť
1238,zeigen::V,возьматыны,ukázať
1239,führen::V,нуыны,viesť
1240,lehren::V,дышетыны,učiť
1241,unterrichten::V,дышетыны,vyučovať
1242,aufziehen::V,будэтыны,vychovať
1243,leiten::V,кивалтыны,viesť
1244,antreiben::V,дыртытыны,popudiť
1245,lassen::V,-ытыны,dať
1246,einladen::V,ӧтьыны,pozvať
1247,einladen::V,ӧтьыны,povolať
1248,vereinigen::V,огазеяны,spojiť
1249,vereinigen::V,огазеяны,zjednotiť
1250,besuchen::V,адӟыськыны,navštíviť
1251,treffen::V,пумитаны,stretnúť
1252,sich versammeln::V,люкаськыны,zhromaždiť sa
1253,spielen::V,шудыны,hrať
1254,singen::V,кырӟаны,spievať
1255,tanzen::V,эктыны,tancovať
1256,sich trennen::V,люкиськыны,rozísť sa
1257,verlassen::V,куштыны,opustiť
1258,retten::V,утьыны,zachrániť
1259,bewachen::V,возьманы,strážiť
1260,schützen::V,утялтыны,chrániť
1261,verteidigen::V,возьманы,brániť
1262,sich schlagen::V,жугиськыны,biť sa
1263,schießen::V,ыбылӥськны,streliť
1264,schießen::V,ыбылӥськны,strieľať
1265,siegen::V,вормыны,zvíťaziť
1266,ärgern::V,вожпоттыны,hnevať
1267,ärgern::V,вожпоттыны,zlostiť
1268,schlagen::V,жуккыны,biť
1269,schlagen::V,жуккыны,udrieť
1270,treten::V,лёганы,kopnúť
1271,stechen::V,бышкалтыны,bodnúť
1272,stechen::V,бышкалтыны,pichnúť
1273,stoßen::V,донгыны,udrieť
1274,stehlen::V,вораны,kradnúť
1275,stehlen::V,лушканы,kradnúť
1276,stören::V,люкетыны,vyrušiť
1277,belästigen::V,акыльтыны,obťažovať
1278,belästigen::V,вукылмыны,obťažovať
1279,verbergen::V,ватыны,skryť
1280,täuschen::V,алданы,sklamať
1281,betrügen::V,пӧяны,klamať
1282,betrügen::V,пӧяны,podvádzať
1283,töten::V,виыны,zabiť
1284,töten::V,виыны,usmrtiť
1285,wohnen::V,улыны,bývať
1286,arbeiten::V,ужаны,pracovať
1287,sammeln::V,бичаны,zbierať
1288,pflücken::V,ишкыны,trhať
1289,pflücken::V,ишкыны,oberať
1290,jagen::V,пӧйшураны,poľovať
1291,fischen::V,чорыганы,loviť ryby
1292,fischen::V,чорыганы,chytať ryby
1293,fassen::V,кутыны,uloviť
1294,hüten::V,возьманы,pásť
1295,treiben::V,улляны,hnať
1296,anbinden::V,думыны,priviazať
1297,füttern::V,сюдыны,kŕmiť
1298,melken::V,кыскыны,dojiť
1299,hacken::V,кораны,seknúť
1300,gießen::V,киськаны,polievať
1301,reifen::V,вуыны,dozrieť
1302,reifen::V,кисьманы,dozrieť
1303,zubereiten::V,лесьтыны,pripraviť
1304,kochen::V,пӧзьтыны,variť
1305,backen::V,пыжыны,piecť
1306,backen::V,пыжыны,smažiť
1307,braten::V,пыжыны,piecť
1308,braten::V,пыжыны,pražiť
1309,umrühren::V,сураны,pomiešať
1310,stricken::V,керттыны,pliesť
1311,nähen::V,вурыны,šiť
1312,färben::V,буяны,zafarbiť
1313,reinigen::V,сузяны,čistiť
1314,waschen::V,мисьтаськыны,myť
1315,abwischen::V,ӵушылыны,utrieť
1316,spülen::V,гылъяны,vyplachovať
1317,fegen::V,ӵужыны,zametať
1318,kehren::V,ӵужыны,zametať
1319,baden::V,пыласькыны,kúpať sa
1320,sich waschen::V,пыласькыны,umývať sa
1321,ausziehen::V,кыльыны,zobliecť
1322,anziehen::V,дӥсяны,obliecť
1323,sich anziehen::V,дӥсьяськыны,obliecť sa
1324,kämmen::V,сынаны,česať
1325,schmücken::V,чеберъяны,ozdobiť
1326,sagen::V,шуыны,povedať
1327,sagen::V,вераны,povedať
1328,sprechen::V,вераськыны,hovoriť
1329,reden::V,вераськыны,rozprávať
1330,sich unterhalten::V,вераськыны,rozprávať sa
1331,fragen::V,юаны,spýtať sa
1332,bitten::V,курыны,prosiť
1333,erzählen::V,вераны,rozprávať
1334,erzählen::V,мадьыны,rozprávať
1335,mitteilen::V,ивортыны,oznámiť
1336,nennen::V,шуыны,nazvať
1337,nennen::V,шуыны,menovať
1338,rufen::V,ӧтьыны,volať
1339,rufen::V,ӧтьыны,zavolať
1340,prahlen::V,ушъяськыны,vystatovať sa
1341,übersetzen::V,берыктыны,preložiť
1342,denken::V,малпаны,myslieť
1343,glauben::V,оскыны,veriť
1344,bemerken::V,адӟыны,podotknuť
1345,bemerken::V,адӟыны,spozorovať
1346,erkennen::V,тодыны,poznať
1347,begreifen::V,валаны,pochopiť
1348,begreifen::V,валаны,porozumieť
1349,verstehen::V,валаны,rozumieť
1350,lernen::V,дышетскыны,učiť sa
1351,wissen::V,тодыны,vedieť
1352,sich erinnern an::V,тодэ вайыны,pamätať si na
1353,vergessen::V,вунэтыны,zabudnuť
1354,messen::V,мертаны,merať
1355,zählen::V,лыдъяны,počítať
1356,rechnen::V,лыдъяны,rátať
1357,rechnen::V,лыдъяны,počítať
1358,lesen::V,лыдӟыны,čítať
1359,malen::V,суреданы,maľovať
1360,zeichnen::V,суреданы,kresliť
1361,schreiben::V,гожъяны,písať
1362,besitzen::V,луыны,mať
1363,besitzen::V,луыны,vlastniť
1364,kaufen::V,басьтыны,kúpiť
1365,verkaufen::V,вузаны,predať
1366,bezahlen::V,тырыны,zaplatiť
1367,zahlen::V,тырыны,platiť
1368,beherrschen::V,кузёяськыны,ovládať
1369,ertragen::V,чиданы,znášať
1370,ertragen::V,чиданы,vydržať
