,Concept_ID,ta,tr
696,alt::A,பழைய,eski
697,neu::A,புதிய,yeni
698,ehemalig::A,முன்நாள்,önceki
699,alt[Lebewesen]::A,வயதான,yaşlı
700,jung::A,இளமையான,genç
701,arm::A,ஏழ்மையான,fakir
702,reich::A,செல்வம் படைத்த,zengin
703,bekannt::A,பழக்கப்பட்ட,bilinen
704,berühmt::A,புகழ்பெற்ற,ünlü
705,berühmt::A,புகழ்பெற்ற,meşhur
706,fremd::A,அயல் நாட்டு,yabancı
707,verschieden::A,வித்தியாசமான,ayrı
708,verschieden::A,வித்தியாசமான,farklı
709,nah::A,பக்கத்தில் உள்ள,yakın
710,nah::A,பக்கத்தில் உள்ள,bitişik
711,fern::A,தொலை தூரத்தில்,uzak
712,linker::A,மீந்திருக்கும்,sol
713,rechter::A,வலதுபக்கம்,sağ
714,anderer::A,மற்ற,diğer
715,erster::A,முதனமையான,ilk
716,erster::A,முதனமையான,birinci
717,zweiter::A,இரண்டாவது,ikinci
718,dritter::A,மூன்றாவது,üçüncü
719,letzter::A,கடைசி,son
720,letzter::A,கடைசி,sonuncu
721,allein::ADV,தனியாக,yalnız
722,allein::ADV,தனியாக,tek başına
723,auf einmal::ADV,தடீரென்று,birden
724,zusammen::ADV,சேர்ந்து,beraber
725,zusammen::ADV,சேர்ந்து,birlikte
726,lange::ADV,அதிக நோம்,çok
727,lange::ADV,அதிக நோம்,uzun
728,plötzlich::ADV,தடீரென்று,ansızın
729,plötzlich::ADV,தடீரென்று,birdenbire
730,sofort::ADV,உடனடியாக,hemen
731,sofort::ADV,உடனடியாக,derhal
732,später::ADV,பிறகு,daha sonra
733,jetzt::ADV,இப்பொழது,şimdi
734,heute::ADV,இன்று,bugün
735,morgen::ADV,நாளைக்கு,yarın
736,bald::ADV,சீக்கிரம்,yakında
737,dann::ADV,அப்பொழுது,sonra
738,gestern::ADV,நேற்று,dün
739,einst::ADV,ஒரே முறை,eskiden
740,damals::ADV,அப்பொழுது,o zamanlar
741,danach::ADV,பிற்பாடு,sonradan
742,danach::ADV,பிற்பாடு,ondan sonra
743,vorher::ADV,முன்பாக,önce
744,vorher::ADV,முன்பாக,önceden
745,zuerst::ADV,முதலில்,ilk önce
746,einmal::ADV,ஒரே முறை,bir defa
747,manchmal::ADV,சில நேரங்களில்,bazan
748,oft::ADV,அடிக்கடி,sık sık
749,oft::ADV,அடிக்கடி,çok defa
750,immer::ADV,எப்பொழுதும்,daima
751,immer::ADV,எப்பொழுதும்,her zaman
752,niemals::ADV,ஒருபோதும் இல்லை,asla değil
753,niemals::ADV,ஒருபோதும் இல்லை,hiçbir zaman
754,hier::ADV,இங்கே,burada
755,hierhin::ADV,இவ்விடத்திற்கு,buraya
756,von hier::ADV,இனி,buradan
757,dort::ADV,அங்கே,orada
758,dort::ADV,அங்கே,şurada
759,dorthin::ADV,அவ்விடத்திற்கு,oraya
760,dorthin::ADV,அவ்விடத்திற்கு,şuraya
761,geradeaus::ADV,முன்னாலிருக்கும்,doğru
762,vorwärts::ADV,முன்புறமாக,ileri
763,rückwärts::ADV,பின்னோக்கி,geri
764,zurück::ADV,பின்பக்கம்,geriye
765,unten::ADV,கீழாக,aşağıda
766,hinab::ADV,கீழ் நோக்கி,aşağıya
767,oben::ADV,மேலே,yukarıda
768,hinauf::ADV,மேலே,yukarı
769,hinauf::ADV,மேலே,yukarıya
770,überall::ADV,எல்லா இடத்திலும்,her yerde
771,nicht::ADV,இல்லை,-mi-
772,nicht::ADV,இல்லை,değil
773,ein wenig::ADV,கொஞ்சம்,biraz
774,kaum::ADV,அரிதாக,dar
775,kaum::ADV,அரிதாக,hemen hemen değil
776,sehr::ADV,மிக்க,pek
777,sehr::ADV,மிக்க,gayet
778,so::ADV,மிகவும்,öyle
779,so::ADV,மிகவும்,böyle
780,noch::ADV,இப்பொழுதும்,hâlâ
781,noch::ADV,இப்பொழுதும்,henüz
782,nur::ADV,மட்டும்,ancak
783,nur::ADV,மட்டும்,yalnız
784,schon::ADV,ஏற்கனவே,çoktan
785,wieder::ADV,மறுபடியும்,tekrar
786,wieder::ADV,மறுபடியும்,yeniden
787,vergebens::ADV,வீண்,boşuna
788,vor::PRP,முன்,önünde
789,hinter::PRP,பின்பக்கம்,arkasında
790,unter::PRP,கீழே,altında
791,durch::PRP,ஊடே,sayesinde
792,durch::PRP,ஊடே,ortasından
793,neben::PRP,அடுத்து,yanında
794,zwischen::PRP,இடையில்,arasında
795,wegen::PRP,ஏனெனில்,dolayı
796,dies::PRN,இது,bu
797,das::PRN,அது,o
798,das::PRN,அது,şu
799,alles::PRN,ஒவ்வொன்றும்,hepsi
800,alles::PRN,ஒவ்வொன்றும்,her şey
801,ich::PRN,நான்,ben
802,du::PRN,நீ,sen
803,er::PRN,அவன்,o
804,wir::PRN,நாம்,biz
805,wir::PRN,நாங்கள்,biz
806,ihr::PRN,நீங்கள்,siz
807,sie::PRN,அவர்கள்,onlar
808,was::FPRN,என்ன,ne
809,wer::FPRN,யார்,kim
810,wo::FADV,எங்கே,nerede
811,wohin::FADV,எதற்கு,nereye
812,wie::FADV,எப்படி,nasıl
813,warum::FADV,ஏன்,neden
814,wieviel::FNUM,எவ்வளவு,kaç
815,wieviel::FNUM,எவ்வளவு,ne kadar
816,eins::NUM,ஒன்று,bir
817,zwei::NUM,இரண்டு,iki
818,drei::NUM,மூன்று,üç
819,vier::NUM,நான்கு,dört
820,fünf::NUM,ஐந்து,beş
821,sechs::NUM,ஆறு,altı
822,sieben::NUM,ஏழு,yedi
823,acht::NUM,எட்டு,sekiz
824,neun::NUM,ஒன்பது,dokuz
825,zehn::NUM,பத்து,on
826,elf::NUM,பதினொன்று,on bir
827,zwölf::NUM,பன்னிரண்டு,on iki
828,zwanzig::NUM,இருபது,yirmi
829,dreißig::NUM,முப்பது,otuz
830,vierzig::NUM,நாற்பது,kırk
831,fünfzig::NUM,ஐமபது,elli
832,sechzig::NUM,அறுபது,altmış
833,siebzig::NUM,எழுபது,yetmiş
834,achtzig::NUM,எண்பது,seksen
835,neunzig::NUM,தொன்னூறு,doksan
836,hundert::NUM,நூறு,yüz
837,tausend::NUM,ஆயிரம்,bin
838,und::CNJ,மற்றும்,ve
839,und::CNJ,மற்றும்,ile
840,oder::CNJ,அல்லது,ya
841,oder::CNJ,அல்லது,yahut
842,stehen::V,நில்,durmak
843,sitzen::V,உட்கார்,oturmak
844,liegen::V,படு,yatmak
845,hängen::V,தொங்கச் செய்,asılı olmak
846,werden::V,ஆகு,olmak
847,werden::V,ஆகு,olunmak
848,passieren::V,நிகழ்,olmak
849,beginnen::V,ஆரம்பி,başlamak
850,enden::V,முடி,bitmek
851,enden::V,முடி,sona ermek
852,wechseln::V,மாற்று,değişmek
853,aufgehen[Sonne]::V,உயர எழு,doğmak
854,untergehen[Sonne]::V,பொறுத்து,batmak
855,scheinen[Sonne]::V,பிரகாசி,parlamak
856,donnern::V,இடி,gök gürlemek
857,wehen::V,வீசு,esmek
858,strömen::V,பாயதல்,akmak
859,fließen::V,நீரோட்டம் போக்கில் போ,akmak
860,sich drehen::V,சுழல்,dönmek
861,schwanken::V,தள்ளாடு,sallanmak
862,schwingen::V,ஆடு,titremek
863,fallen::V,விழு,düşmek
864,brennen::V,எரி,yanmak
865,rauchen::V,பகை பிடி,tütmek
866,regnen::V,மழை பெய்,yağmak
867,gefrieren::V,உறைந்துவிடு,donmak
868,tauen::V,உருகு,erimek
869,schmelzen::V,உருகு,erimek
870,trocknen::V,உலர்த்து,kurumak
871,sieden::V,கொதிக்க வை,kaynamak
872,faulen::V,அழுகச் செய்,çürümek
873,verfaulen::V,அழுகச் செய்,çürümek
874,reißen::V,திடீரென அறு,yırtılmak
875,versinken::V,மூழ்கு,batmak
876,vergehen::V,கடந்துசெல்,geçmek
877,erscheinen::V,தோன்றச்,görünmek
878,verschwinden::V,மறைந்து போ,kaybolmak
879,sinken::V,பதைவுறு,inmek
880,abnehmen::V,குறை,azalmak
881,zunehmen::V,உயர்த்து,artmak
882,zunehmen::V,உயர்த்து,çoğalmak
883,steigen::V,உயர எழு,artmak
884,steigen::V,உயர எழு,yükselmek
885,wachsen::V,வளர்,büyümek
886,wachsen::V,வளர்,gelişmek
887,glänzen::V,மிளிர்,parlamak
888,funkeln::V,பிரகாசி,parıldamak
889,lärmen::V,கொம்பு,gürültü yapmak
890,läuten::V,மணியொலியிசை,çalmak
891,klingeln::V,மணி அடி,zil çalmak
892,klirren::V,கிலுங்கு,şakırdamak
893,klirren::V,கிலுங்கு,zangırdamak
894,brausen::V,இரைதல்,köpürmek
895,brausen::V,இரைதல்,kükremek
896,rauschen::V,சலசலப்பு,fışırdamak
897,klingen::V,சிலம்புதல்,tınlamak
898,bellen::V,குரை,havlamak
899,heulen::V,ஊளையிடு,ulumak
900,blasen::V,ஊது,üflemek
901,pfeifen::V,சீழ்க்கை எழப்பு,düdük çalmak
902,schreien::V,கூச்சலிடு,bağırmak
903,schreien::V,கூச்சலிடு,haykırmak
904,stöhnen::V,வேதனை,inlemek
905,zittern::V,நடுங்கு,titremek
906,leben::V,உயிருடனிரு,yaşamak
907,leben::V,உயிருடனிரு,hayatta olmak
908,geboren werden::V,பிற,doğmak
909,atmen::V,சுவாசி,solunmak
910,atmen::V,சுவாசி,nefes almak
911,trinken::V,குடி,içmek
912,essen::V,சாப்பிடு,yemek
913,schlucken::V,முழுங்கு,yutmak
914,müde werden::V,கையயர்தல்,yorulmak
915,einschlafen::V,தூங்க,uykuya dalmak
916,schlafen::V,தூங்கு,uyumak
917,aufwachen::V,எழுப்பு,uyanmak
918,aufstehen::V,எழுந்திரு,kalkmak
919,aufstehen::V,எழுந்திரு,yataktan kalkmak
920,sich erholen::V,இளைப்பாறு,dinlenmek
921,krank werden::V,விழுதல்,hastalanmak
922,krank sein::V,நருக்கலாயிருக்க,hasta olmak
923,schmerzen::V,நோவுறு,ağrımak
924,husten::V,இருமு,öksürmek
925,genesen::V,குணம் அடை,şifa bulmak
926,sterben::V,மரணமடை,ölmek
927,sterben::V,மரணமடை,vefat etmek
928,umkommen::V,நசி,ölmek
929,sich bewegen::V,நகர்த்து,hareket etmek
930,sich rühren::V,அசை,kımıldanmak
931,sich erheben::V,எழுந்து நில்,kalkmak
932,sich erheben::V,எழுந்து நில்,ayağa kalkmak
933,sich setzen::V,உட்கார்,oturmak
934,hinfallen::V,விழு,yere düşmek
935,laufen::V,நட,yürümek
936,schreiten::V,கவடுவைத்தல்,yürümek
937,schreiten::V,கவடுவைத்தல்,adım atmak
938,spazierengehen::V,உலவு,gezmek
939,spazierengehen::V,உலவு,dolaşmak
940,eilen::V,விரைந்து,seğirtmek
941,sich beeilen::V,அவசரப்படுத்து,acele etmek
942,sausen::V,விரைந்து செல்,hızla gitmek
943,rennen::V,ஓடு,koşmak
944,springen::V,குதி,atlamak
945,springen::V,குதி,sıçramak
946,klettern::V,ஏறு,tırmanmak
947,schaukeln::V,தள்ளாடு,sallanmak
948,kriechen::V,மெதுவாக நடந்து செல்,sürünmek
949,schwimmen::V,நீந்து,yüzmek
950,tauchen::V,மூழ்கி நீச்சலடி,dalmak
951,rudern::V,துடுப்புப் போடு,kürek çekmek
952,fahren::V,ஓட்டு,gitmek
953,fliegen::V,பற,uçmak
954,gehen::V,போ,gitmek
955,weggehen::V,விலகிச் செல்,gitmek
956,abfahren::V,புறப்பட்டுச் செல்,kalkmak
957,anhalten::V,நின்றுவிடு,durmak
958,hineingehen::V,மறையச் செய்,içeri girmek
959,eintreten::V,நுழை,girmek
960,kommen::V,வா,gelmek
961,ankommen::V,வநது சேர்,varmak
962,zurückkommen::V,திரும்பி வா,dönmek
963,bleiben::V,இரு,kalmak
964,warten::V,தாமதி,beklemek
965,erwarten::V,எதிர்நோக்கு,beklemek
966,suchen::V,தேடு,aramak
967,finden::V,கண்டுபிடி,bulmak
968,versuchen::V,முயற்சி செய்,denemek
969,vorbereiten::V,ஆயத்தம் செய்,hazırlamak
970,lieben::V,அன்பு செலுத்து,sevmek
971,mögen::V,விரும்பு,beğenmek
972,lachen::V,சிரி,gülmek
973,rühren::V,இதயத்தைத் தொடு,dokunmak
974,rühren::V,இதயத்தைத் தொடு,duygulandırmak
975,weinen::V,அழு,ağlamak
976,schimpfen::V,சாபமிடு,küfretmek
977,sich ärgern::V,கோப்பபடு,kızmak
978,sich fürchten::V,பயப்படு,korkmak
979,fürchten::V,பயப்படுத்து,korkmak
980,fliehen::V,ஓடு,kaçmak
981,flüchten::V,தப்பிவிடு,kaçmak
982,sehen::V,பார்,görmek
983,anschauen::V,கூர்ந்து கவனி,seyretmek
984,ansehen::V,கவனி,bakmak
985,hören::V,கேள்,duymak
986,hören::V,கேள்,işitmek
987,zuhören::V,சுவைத்துப் பார்,dinlemek
988,probieren::V,ருசி,denemek
989,probieren::V,ருசி,tadına bakmak
990,riechen::V,முகர்ந்து பார்,kokusunu almak
991,fühlen::V,தொட்டுணர்,duymak
992,fühlen::V,தொட்டுணர்,hissetmek
993,scheinen::V,காணப்படு,görünmek
994,zu sehen sein::V,தோன்றுதல்,görünmek
995,vernehmen::V,கேள்,haber almak
996,frieren::V,குதுகுதுகு,üşümek
997,tun::V,செய்,etmek
998,tun::V,செய்,yapmak
999,können::V,இயல்வது,bilmek
1000,wollen::V,விரும்பு,istemek
1001,anfangen::V,தொடங்கு,başlamak
1002,beenden::V,முடி,bitirmek
1003,aufhören::V,நிறுத்து,bitmek
1004,gelingen::V,வெற்றி,başarmak
1005,geraten::V,ஏற்படுத்து,düşmek
1006,öffnen::V,திற,açmak
1007,schließen::V,மூடு,kapamak
1008,stellen::V,வை,koymak
1009,setzen::V,வை,koymak
1010,setzen::V,வை,oturtmak
1011,legen::V,பரப்பி வை,koymak
1012,legen::V,பரப்பி வை,yatırmak
1013,berühren::V,பதி,dokunmak
1014,verbinden::V,சேர்,bağlamak
1015,verbinden::V,சேர்,birleştirmek
1016,bedecken::V,உறைபோடு,örtmek
1017,bedecken::V,உறைபோடு,kaplamak
1018,aufhängen::V,தொங்கவிடு,asmak
1019,anzünden::V,எரியூட்டு,yakmak
1020,anzünden::V,எரியூட்டு,ateşlemek
1021,aufheben::V,பொறுக்கி எடு,kaldırmak
1022,zurücklassen::V,விட்டுச் செல்,geride bırakmak
1023,verlieren::V,இழ,yitirmek
1024,verlieren::V,இழ,kaybetmek
1025,fallen lassen::V,அளவில் குறைவு,düşürmek
1026,machen::V,தயார்செய்,yapmak
1027,herstellen::V,உற்பத்தி செய்,yapmak
1028,herstellen::V,உற்பத்தி செய்,imal etmek
1029,bauen::V,கட்டு,kurmak
1030,bauen::V,கட்டு,inşa etmek
1031,reparieren::V,பழுது பார்,onarmak
1032,reparieren::V,பழுது பார்,tamir etmek
1033,verbessern::V,மேம்படுத்து,düzeltmek
1034,ändern::V,மாற்றி அமை,değiştirmek
1035,graben::V,குழி வெட்டு,kazmak
1036,beugen::V,வனை,eğmek
1037,biegen::V,வனை,bükmek
1038,drehen::V,சுழல்,çevirmek
1039,drehen::V,சுழல்,döndürmek
1040,wenden::V,குடைகவிழு,çevirmek
1041,umdrehen::V,சுற்றும் முற்றும் பார்,çevirmek
1042,heben::V,தூக்கு,kaldırmak
1043,hochheben::V,தூக்கு,yukarı kaldırmak
1044,ergreifen::V,பறி,tutmak
1045,ergreifen::V,பறி,yakalamak
1046,halten::V,பிடித்துக் கொள்,tutmak
1047,drücken::V,அழுத்து,sıkmak
1048,schieben::V,தள்ளு,itmek
1049,schieben::V,தள்ளு,sürmek
1050,kratzen::V,கீறு,kaşımak
1051,lecken::V,நக்கு,yalamak
1052,beißen::V,கடி,ısırmak
1053,abreißen::V,கிழி,koparmak
1054,abschneiden::V,வெட்டி எடு,keserek ayırmak
1055,binden::V,கட்டு,bağlamak
1056,stecken::V,பதிய வை,sokmak
1057,brechen::V,உடை,kırmak
1058,klopfen::V,தட்டு,çalmak
1059,hauen::V,அடி,vurmak
1060,kleben::V,ஒட்டு,yapıştırmak
1061,reiben::V,தேய்,ovmak
1062,reiben::V,தேய்,sürtmek
1063,streichen::V,பரவச்செய்,sürmek
1064,schleifen::V,அரை,bilemek
1065,schneiden::V,துண்டாக்கு,kesmek
1066,rütteln::V,மெல்ல தள்ளு,sallamak
1067,schütteln::V,குலுக்கு,sarsmak
1068,schütteln::V,குலுக்கு,çalkamak
1069,schwenken::V,ஊஞ்சலாடு,sallamak
1070,schütten::V,ஊற்று,dökmek
1071,schütten::V,ஊற்று,akıtmak
1072,füllen::V,நிரப்பு,doldurmak
1073,einwickeln::V,சுற்று,sarmak
1074,tragen::V,எடுத்துச் செல்,taşımak
1075,schleppen::V,இழுத்துச் செல்,sürüklemek
1076,ziehen::V,இழு,çekmek
1077,aufbewahren::V,வைத்துக் கொள்,saklamak
1078,werfen::V,வீசி எறி,atmak
1079,fangen::V,பிடி,tutmak
1080,fangen::V,பிடி,yakalamak
1081,packen::V,பிடித்துக்கொள்,tutmak
1082,packen::V,பிடித்துக்கொள்,yakalamak
1083,verstecken::V,மறை,saklamak
1084,teilen::V,பாகங்களாகப் பிரி,bölmek
1085,teilen::V,பாகங்களாகப் பிரி,ayırmak
1086,schicken::V,அனுப்பு,yollamak
1087,schicken::V,அனுப்பு,göndermek
1088,bringen::V,கொண்டு வா,getirmek
1089,hinzufügen::V,சேர்,katmak
1090,hinzufügen::V,சேர்,eklemek
1091,bekommen::V,பெறு,almak
1092,bekommen::V,பெறு,eline geçmek
1093,erhalten::V,பெறு,almak
1094,nehmen::V,எடு,almak
1095,wählen::V,தேர்ந்தெடு,seçmek
1096,auswählen::V,தேர்ல்தெடு,seçmek
1097,auswählen::V,தேர்ல்தெடு,ayırmak
1098,bewahren::V,கெடாது பேணு,korumak
1099,behindern::V,தடங்கல் செய்,engellemek
1100,verderben::V,நாசமாக்கு,bozmak
1101,beschädigen::V,சேதப்படுத்து,zedelemek
1102,beschädigen::V,சேதப்படுத்து,ziyan vermek
1103,zerbrechen::V,உடை,kırmak
1104,zerreißen::V,கிழி,yırtmak
1105,zerstören::V,அழி,yıkmak
1106,zerstören::V,அழி,tahrip etmek
1107,verbrennen::V,எரியூட்டு,yakmak
1108,geben::V,கொடு,vermek
1109,reichen::V,வழங்கு,uzatmak
1110,schenken::V,மொயத்தல்,hediye etmek
1111,versprechen::V,உறுதியளி,vaat etmek
1112,wünschen::V,ஆசைப்படு,kutlamak
1113,loben::V,புகழ்ச்சி கூறு,övmek
1114,küssen::V,முத்தமிடு,öpmek
1115,wiegen::V,ஆட்டுத்தல்,sallamak
1116,zudecken::V,உறைபோடு,örtmek
1117,wecken::V,எழுப்பு,uyandırmak
1118,zeigen::V,காட்டு,göstermek
1119,führen::V,வழிகாட்டி,gezdirmek
1120,führen::V,வழிகாட்டி,yol göstermek
1121,lehren::V,சொல்லிக் கொடு,okutmak
1122,lehren::V,சொல்லிக் கொடு,öğretmek
1123,unterrichten::V,அறிவுரை கூறு,öğretmek
1124,aufziehen::V,வளர்,yetiştirmek
1125,leiten::V,அழைத்துச் செல்,yönetmek
1126,leiten::V,அழைத்துச் செல்,idare etmek
1127,antreiben::V,தூண்டு,teşvik etmek
1128,lassen::V,விடு,-tırmak
1129,einladen::V,அழை,davet etmek
1130,vereinigen::V,ஒன்றாகச் சேர்,birleştirmek
1131,besuchen::V,வருகை புரி,uğramak
1132,besuchen::V,வருகை புரி,ziyaret etmek
1133,besuchen::V,வருகை புரி,görmeye gitmek
1134,treffen::V,சந்தி,rastlamak
1135,treffen::V,சந்தி,isabet etmek
1136,sich versammeln::V,தொகுப்பு,toplanmak
1137,spielen::V,விளையாடு,oynamak
1138,singen::V,பாடு,söylemek
1139,singen::V,பாடு,şarkı söylemek
1140,tanzen::V,நடனமாடு,oynamak
1141,tanzen::V,நடனமாடு,dans etmek
1142,sich trennen::V,தனிப்படடுத்து,ayrılmak
1143,verlassen::V,கைவிடு,bırakmak
1144,verlassen::V,கைவிடு,terk etmek
1145,retten::V,காப்பாற்று,kurtarmak
1146,bewachen::V,காவல் செய்,gözetmek
1147,schützen::V,பாதுகாப்பு செய்,korumak
1148,verteidigen::V,எதிர்த்து நில்,savunmak
1149,sich schlagen::V,பூசலிடு,dövüşmek
1150,schießen::V,சுட்டுக் கொல்,ateş etmek
1151,siegen::V,வெற்றி பெறு,yenmek
1152,ärgern::V,எரிச்சலூட்டு,kızdırmak
1153,schlagen::V,அடி,dövmek
1154,treten::V,உதை,tepmek
1155,stechen::V,கொட்டு,sokmak
1156,stechen::V,கொட்டு,batırmak
1157,stoßen::V,நெருக்கு,itmek
1158,stehlen::V,திருடு,çalmak
1159,stören::V,தொல்லைகொடு,bozmak
1160,stören::V,தொல்லைகொடு,etkilemek
1161,belästigen::V,தொல்லை கொடு,rahatsız etmek
1162,verbergen::V,மறை,saklamak
1163,täuschen::V,ஏமாற்று,aldatmak
1164,betrügen::V,ஏமாற்று,aldatmak
1165,betrügen::V,ஏமாற்று,dolandırmak
1166,töten::V,கொல்,öldürmek
1167,wohnen::V,தங்கியிரு,oturmak
1168,arbeiten::V,வேலை செய்,çalışmak
1169,sammeln::V,ஒன்றுசேர்,toplamak
1170,pflücken::V,கொய்து எடு,koparmak
1171,jagen::V,வேட்டையாடு,avlanmak
1172,fischen::V,மீன் பிடி,balık tutmak
1173,fassen::V,பிடி,tutmak
1174,fassen::V,பிடி,yakalamak
1175,hüten::V,காவல் செய்,otlatmak
1176,treiben::V,ஓட்டு,gütmek
1177,anbinden::V,கட்டு,bağlamak
1178,füttern::V,உணவளி,beslemek
1179,melken::V,பால் கற,sağmak
1180,hacken::V,வெட்டி எடு,yarmak
1181,gießen::V,நீர்ப் பாய்ச்சு,sulamak
1182,reifen::V,பழு,olgunlaşmak
1183,zubereiten::V,சமையல் செய்,hazırlamak
1184,kochen::V,வேகவை,pişirmek
1185,kochen::V,வேகவை,kaynatmak
1186,backen::V,வெப்பத்தில் வாட்டு,pişirmek
1187,backen::V,வெப்பத்தில் வாட்டு,fırında pişirmek
1188,braten::V,பொரியச் செய்,kızartmak
1189,umrühren::V,கலக்கு,karıştırmak
1190,stricken::V,பின்னியிழை,örmek
1191,nähen::V,தையல் வேலை செய்,dikmek
1192,färben::V,வண்ணம் பெறச் செய்,boyamak
1193,reinigen::V,சுத்தம் செய்,temizlemek
1194,waschen::V,கழுவு,yıkamak
1195,abwischen::V,துடை,silmek
1196,spülen::V,அலசு,çalkamak
1197,fegen::V,பெறுக்கு,süpürmek
1198,kehren::V,பெறுக்கு,süpürmek
1199,baden::V,குளி,yıkanmak
1200,baden::V,குளி,banyo yapmak
1201,sich waschen::V,கழுவு,yıkanmak
1202,ausziehen::V,கழற்று,çıkarmak
1203,anziehen::V,புனைதல்,giymek
1204,sich anziehen::V,உடுத்துதல்,giyinmek
1205,kämmen::V,தலை வாரிக் கொள்,taramak
1206,schmücken::V,அழகுபடுத்து,süslemek
1207,sagen::V,சொல்,demek
1208,sagen::V,சொல்,söylemek
1209,sprechen::V,பேசு,konuşmak
1210,reden::V,பெசு,konuşmak
1211,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,sohbet etmek
1212,fragen::V,கேள்,sormak
1213,bitten::V,வேண்டு,dilemek
1214,bitten::V,வேண்டு,rica etmek
1215,erzählen::V,சொல்,bahsetmek
1216,erzählen::V,சொல்,hikâye etmek
1217,mitteilen::V,சொல்,bildirmek
1218,nennen::V,பெயரிடுதல்,adlandırmak
1219,rufen::V,கூச்சலிடு,çağırmak
1220,prahlen::V,தற்பெருமை பேசு,övünmek
1221,übersetzen::V,மொழிபெயர்ப்பு செய்,çevirmek
1222,übersetzen::V,மொழிபெயர்ப்பு செய்,tercüme etmek
1223,denken::V,யோசி,düşünmek
1224,glauben::V,நம்பு,inanmak
1225,glauben::V,நம்பு,zannetmek
1226,bemerken::V,கவனி,farkına varmak
1227,erkennen::V,அடையாளம் கண்டுகொள்,tanımak
1228,begreifen::V,பற்றிக்கொள்,anlamak
1229,begreifen::V,பற்றிக்கொள்,kavramak
1230,verstehen::V,புரிந்து கொள்,duymak
1231,verstehen::V,புரிந்து கொள்,anlamak
1232,lernen::V,கற்றுக்கொள்,öğrenmek
1233,wissen::V,தெரிந்திரு,bilmek
1234,sich erinnern an::V,நினைவு கூர்,hatırlamak
1235,vergessen::V,மற,unutmak
1236,messen::V,அளவிடு,ölçmek
1237,zählen::V,எண்ணு,saymak
1238,rechnen::V,கணக்கிடு,hesap etmek
1239,lesen::V,படி,okumak
1240,malen::V,வண்ணச்சித்திரம்,resmini yapmak
1241,zeichnen::V,வரை,çizmek
1242,schreiben::V,எழுது,yazmak
1243,besitzen::V,உடைமையாகக் கொண்டிரு,haiz olmak
1244,besitzen::V,உடைமையாகக் கொண்டிரு,sahip olmak
1245,kaufen::V,வாங்கு,almak
1246,verkaufen::V,விற்பனை செய்,satmak
1247,bezahlen::V,இறுத்தல்,ödemek
1248,zahlen::V,பணம் செலுத்து,ödemek
1249,beherrschen::V,ஆட்சிசெய்,hâkim olmak
1250,ertragen::V,தாங்கு,dayanmak
1251,ertragen::V,தாங்கு,katlanmak
