,Concept_ID,myv,se
1623,Ehemann::N,мирде,kääḷis
1624,Ehemann::N,мирде,kuõjj
1625,Ehemann::N,мирде,кӯйй
1626,Ehemann::N,мирде,ка̄ллесь
1627,Ehefrau::N,ни,gåmma
1628,Ehefrau::N,ни,måersie
1629,Ehefrau::N,ни,geellege
1630,Ehefrau::N,ни,áhkká
1631,Ehefrau::N,ни,áhkásj
1632,Ehefrau::N,ни,áhkká
1633,Ehefrau::N,ни,kálgu
1634,Ehefrau::N,ни,eemeed
1635,Ehefrau::N,ни,ä´ǩǩ
1636,Ehefrau::N,ни,а̄ххьк
1637,Freude::N,кеняркс,aavoe
1638,Freude::N,кеняркс,gearjoe
1639,Freude::N,кеняркс,ávvo
1640,Freude::N,кеняркс,sjålle
1641,Freude::N,кеняркс,illu
1642,Freude::N,кеняркс,iḷo
1643,Freude::N,кеняркс,rämm
1644,Freude::N,кеняркс,kuärgg
1645,Freude::N,кеняркс,räädast
1646,Freude::N,кеняркс,ро̄а̄мм
1647,Gelächter::N,ракамо,föörhkelh
1648,Gelächter::N,ракамо,boagos
1649,Gelächter::N,ракамо,tjajmos
1650,Gelächter::N,ракамо,čaibman
1651,Gelächter::N,ракамо,boagusteapmi
1652,Gelächter::N,ракамо,gávdnasat
1653,Gelächter::N,ракамо,käämmin
1654,Gelächter::N,ракамо,smiâhh
1655,Gelächter::N,ракамо,тӣшш
1656,Gelächter::N,пейдема,föörhkelh
1657,Gelächter::N,пейдема,boagos
1658,Gelächter::N,пейдема,tjajmos
1659,Gelächter::N,пейдема,čaibman
1660,Gelächter::N,пейдема,boagusteapmi
1661,Gelächter::N,пейдема,gávdnasat
1662,Gelächter::N,пейдема,käämmin
1663,Gelächter::N,пейдема,smiâhh
1664,Gelächter::N,пейдема,тӣшш
1665,Glück::N,уцяска,læhkoe
1666,Glück::N,уцяска,ávvo
1667,Glück::N,уцяска,lihkku
1668,Glück::N,уцяска,lukko
1669,Glück::N,уцяска,uási
1670,Glück::N,уцяска,lekk
1671,Glück::N,уцяска,vuâ´ss
1672,Glück::N,уцяска,вуэссь
1673,Kummer::N,рискс,sårkoe
1674,Kummer::N,рискс,vádja
1675,Kummer::N,рискс,surggo
1676,Kummer::N,рискс,moraš
1677,Kummer::N,рискс,muurâš
1678,Kummer::N,рискс,pe´ccel
1679,Kummer::N,рискс,пэ̄джь
1680,Kummer::N,рискс,пя̄ццель
1681,Kummer::N,мелявкс,sårkoe
1682,Kummer::N,мелявкс,vádja
1683,Kummer::N,мелявкс,surggo
1684,Kummer::N,мелявкс,moraš
1685,Kummer::N,мелявкс,muurâš
1686,Kummer::N,мелявкс,pe´ccel
1687,Kummer::N,мелявкс,пэ̄джь
1688,Kummer::N,мелявкс,пя̄ццель
1689,Wunsch::N,мель,vajtele
1690,Wunsch::N,мель,miella
1691,Wunsch::N,мель,hállo
1692,Wunsch::N,мель,áigumuš
1693,Wunsch::N,мель,tuoivâ
1694,Wunsch::N,мель,ää´jes
1695,Wunsch::N,мель,ä´estõs
1696,Wunsch::N,мель,туввмушш
1697,Wunsch::N,бажамо,vajtele
1698,Wunsch::N,бажамо,miella
1699,Wunsch::N,бажамо,hállo
1700,Wunsch::N,бажамо,áigumuš
1701,Wunsch::N,бажамо,tuoivâ
1702,Wunsch::N,бажамо,ää´jes
1703,Wunsch::N,бажамо,ä´estõs
1704,Wunsch::N,бажамо,туввмушш
1705,Lust::N,бажамо,luste
1706,Lust::N,бажамо,ulla
1707,Lust::N,бажамо,hibmo
1708,Lust::N,бажамо,hállu
1709,Lust::N,бажамо,haalu
1710,Lust::N,бажамо,haall
1711,Lust::N,бажамо,туввмушш
1712,Geist::N,ойме,aajmoe
1713,Geist::N,ойме,voejkene
1714,Geist::N,ойме,vuojŋŋan
1715,Geist::N,ойме,vuojŋŋanis
1716,Geist::N,ойме,vuoigŋa
1717,Geist::N,ойме,vuoi'ŋâ
1718,Geist::N,ойме,jiõg'g
1719,Geist::N,ойме,čuu´ddes
1720,Geist::N,ойме,мӣлл
1721,Geist::N,ойме,то̄ӆӆк
1722,Gedanke::N,мель,åssjalommes
1723,Gedanke::N,мель,ájádus
1724,Gedanke::N,мель,ussjolmis
1725,Gedanke::N,мель,jurdda
1726,Gedanke::N,мель,juurdâ
1727,Gedanke::N,мель,tu´mm
1728,Gedanke::N,мель,юрт
1729,Gedächtnis::N,мель,mojhtese
1730,Gedächtnis::N,мель,mujtto
1731,Gedächtnis::N,мель,muitu
1732,Gedächtnis::N,мель,mušto
1733,Gedächtnis::N,мель,moštt
1734,Gedächtnis::N,мель,мушт
1735,Gedächtnis::N,мель,мӣлл
1736,Verstand::N,прев,jiermie
1737,Verstand::N,прев,goerkesh
1738,Verstand::N,прев,miella
1739,Verstand::N,прев,jiermme
1740,Verstand::N,прев,jierbmi
1741,Verstand::N,прев,fiät'tu
1742,Verstand::N,прев,toolk
1743,Verstand::N,прев,jeä´rmm
1744,Verstand::N,прев,fi´ttjõs
1745,Verstand::N,прев,мӣлл
1746,Verstand::N,прев,то̄ӆӆк
1747,Sinn::N,толк,mïele
1748,Sinn::N,толк,våajnoe
1749,Sinn::N,толк,sisadno
1750,Sinn::N,толк,mierkkidus
1751,Sinn::N,толк,mearkkašupmi
1752,Sinn::N,толк,mēinnet
1753,Sinn::N,толк,me'rhâšuṃe
1754,Sinn::N,толк,mieḷâ
1755,Sinn::N,толк,miõll
1756,Sinn::N,толк,юрт
1757,Sinn::N,толк,то̄ӆӆк
1758,Sinn::N,смысла,mïele
1759,Sinn::N,смысла,våajnoe
1760,Sinn::N,смысла,sisadno
1761,Sinn::N,смысла,mierkkidus
1762,Sinn::N,смысла,mearkkašupmi
1763,Sinn::N,смысла,mēinnet
1764,Sinn::N,смысла,me'rhâšuṃe
1765,Sinn::N,смысла,mieḷâ
1766,Sinn::N,смысла,miõll
1767,Sinn::N,смысла,юрт
1768,Sinn::N,смысла,то̄ӆӆк
1769,Grund::N,тувтал,sjïeke
1770,Grund::N,тувтал,sivva
1771,Grund::N,тувтал,sivva
1772,Grund::N,тувтал,suijâ
1773,Grund::N,тувтал,ää´šš
1774,Grund::N,тувтал,а̄шшь
1775,Wahrheit::N,видечи,rïektesvoete
1776,Wahrheit::N,видечи,saetniesvoete
1777,Wahrheit::N,видечи,sádnesvuohta
1778,Wahrheit::N,видечи,duohtavuohta
1779,Wahrheit::N,видечи,tuo'tâvuotâ
1780,Wahrheit::N,видечи,tuõđâšvuõtt
1781,Wahrheit::N,видечи,зо̄абэль
1782,Gespräch::N,кортнема,gaskestalleme
1783,Gespräch::N,кортнема,ságastibme
1784,Gespräch::N,кортнема,ságastallam
1785,Gespräch::N,кортнема,ságastallan
1786,Gespräch::N,кортнема,ráđ̣ádâllâm
1787,Gespräch::N,кортнема,мо̄а̄йнас
1788,Märchen::N,ёвкс,heamture
1789,Märchen::N,ёвкс,dålusj subtsas
1790,Märchen::N,ёвкс,máinnas
1791,Märchen::N,ёвкс,cukca
1792,Märchen::N,ёвкс,maainâs
1793,Märchen::N,ёвкс,maainâs
1794,Märchen::N,ёвкс,ба̄йхьк
1795,Märchen::N,ёвкс,мо̄а̄йнас
1796,Erzählung::N,ёвтнема,gåata
1797,Erzählung::N,ёвтнема,vaajese
1798,Erzählung::N,ёвтнема,soptsese
1799,Erzählung::N,ёвтнема,giehtto
1800,Erzählung::N,ёвтнема,mujttalus
1801,Erzählung::N,ёвтнема,muitalus
1802,Erzählung::N,ёвтнема,maainâs
1803,Erzählung::N,ёвтнема,maainâs
1804,Erzählung::N,ёвтнема,мо̄а̄йнас
1805,Nachricht::N,куля,dïjre
1806,Nachricht::N,куля,diedádus
1807,Nachricht::N,куля,diededibme
1808,Nachricht::N,куля,sáhka
1809,Nachricht::N,куля,saahâ
1810,Nachricht::N,куля,a'lmottâs
1811,Nachricht::N,куля,saakk
1812,Nachricht::N,куля,i´lmmtõs
1813,Nachricht::N,куля,со̄а̄гк
1814,Neuigkeit::N,куля,saernie
1815,Neuigkeit::N,куля,ådås
1816,Neuigkeit::N,куля,sáhka
1817,Neuigkeit::N,куля,sáhka
1818,Neuigkeit::N,куля,uuđâs
1819,Neuigkeit::N,куля,saakk
1820,Neuigkeit::N,куля,о̄дтс
1821,Neuigkeit::N,куля,со̄а̄гк
1822,Name::N,лем,nomme
1823,Name::N,лем,namma
1824,Name::N,лем,namma
1825,Name::N,лем,nommâ
1826,Name::N,лем,nõmm
1827,Name::N,лем,нэ̄мм
1828,Rätsel::N,содамоёвкс,mojnestimmie
1829,Rätsel::N,содамоёвкс,árvvádus
1830,Rätsel::N,содамоёвкс,árvádus
1831,Rätsel::N,содамоёвкс,arvâdâs
1832,Rätsel::N,содамоёвкс,a´rvvtõs
1833,Rätsel::N,содамоёвкс,а̄ррьв
1834,Rede::N,кортамо,håaleme
1835,Rede::N,кортамо,hålla
1836,Rede::N,кортамо,sáhka
1837,Rede::N,кортамо,hástu
1838,Rede::N,кортамо,са̄ррнмушш
1839,Sprache::N,кель,gïele
1840,Sprache::N,кель,giella
1841,Sprache::N,кель,giella
1842,Sprache::N,кель,kieḷâ
1843,Sprache::N,кель,ǩiõll
1844,Sprache::N,кель,кӣлл
1845,Stimme::N,ваигель,tjoeje
1846,Stimme::N,ваигель,jiedna
1847,Stimme::N,ваигель,giella
1848,Stimme::N,ваигель,jietna
1849,Stimme::N,ваигель,jieṇâ
1850,Stimme::N,ваигель,jiõnn
1851,Stimme::N,ваигель,ӣнн
1852,Wort::N,вал,baakoe
1853,Wort::N,вал,báhko
1854,Wort::N,вал,sátni
1855,Wort::N,вал,pááhu
1856,Wort::N,вал,sää´nn
1857,Wort::N,вал,са̄ннҍ
1858,Zeichen::N,теште,væhta
1859,Zeichen::N,теште,mærkka
1860,Zeichen::N,теште,mearka
1861,Zeichen::N,теште,merkkâ
1862,Zeichen::N,теште,meârkk
1863,Zeichen::N,теште,тӣххт
1864,Ruf::N,тердема,ruodja
1865,Ruf::N,тердема,tjuorvas
1866,Ruf::N,тердема,čurvestat
1867,Ruf::N,тердема,koččom
1868,Ruf::N,тердема,pákkum
1869,Ruf::N,тердема,čuârvvmoš
1870,Lärm::N,шалнома,stujmie
1871,Lärm::N,шалнома,juhtsa
1872,Lärm::N,шалнома,šlápma
1873,Lärm::N,шалнома,ruojâ
1874,Lärm::N,шалнома,šlaaṃâ
1875,Lärm::N,шалнома,šuumm'mõš
1876,Lärm::N,шалнома,шэҏҏ
1877,Lärm::N,шалнома,ё̄афф
1878,Laut::N,вайгель,tjoeje
1879,Laut::N,вайгель,jiedna
1880,Laut::N,вайгель,jietna
1881,Laut::N,вайгель,jieṇâ
1882,Laut::N,вайгель,jiõnn
1883,Laut::N,вайгель,ӣнн
1884,Ton::N,гайнема,tjoeje
1885,Ton::N,гайнема,tåvnnå
1886,Ton::N,гайнема,tjuodja
1887,Ton::N,гайнема,šuokŋa
1888,Ton::N,гайнема,nuot'tâ
1889,Ton::N,гайнема,suõmm
1890,Ton::N,гайнема,ӣнн
1891,Lied::N,моро,laavloe
1892,Lied::N,моро,lávla
1893,Lied::N,моро,lávlla
1894,Lied::N,моро,laavlâ
1895,Lied::N,моро,laaul
1896,Lied::N,моро,ла̄ввл
1897,Ruhe::N,оймамо,frïere
1898,Ruhe::N,оймамо,raeffie
1899,Ruhe::N,оймамо,vuojŋadibme
1900,Ruhe::N,оймамо,vuojŋadallam
1901,Ruhe::N,оймамо,ráfi
1902,Ruhe::N,оймамо,máššu
1903,Ruhe::N,оймамо,vuo'iŋâstus
1904,Ruhe::N,оймамо,ráávhu
1905,Ruhe::N,оймамо,rääuh
1906,Ruhe::N,оймамо,vuâŋŋmõš
1907,Ruhe::N,оймамо,юэв
1908,Ruhe::N,оймамо,вуэӈӈмушш
1909,Leute::N,ломанть,aalmoge
1910,Leute::N,ломанть,ulmutja
1911,Leute::N,ломанть,álbmot
1912,Leute::N,ломанть,viehâ
1913,Leute::N,ломанть,aalmi
1914,Leute::N,ломанть,о̄ллмэ
1915,Volk::N,народ,aalmoge
1916,Volk::N,народ,álmmuk
1917,Volk::N,народ,fuolkke
1918,Volk::N,народ,álbmot
1919,Volk::N,народ,aalmug
1920,Volk::N,народ,aalmi
1921,Volk::N,народ,нарэдт
1922,Arbeit::N,тев,barkoe
1923,Arbeit::N,тев,barggo
1924,Arbeit::N,тев,rahtjam
1925,Arbeit::N,тев,bargu
1926,Arbeit::N,тев,pargo
1927,Arbeit::N,тев,tyej̣i
1928,Arbeit::N,тев,likk
1929,Arbeit::N,тев,tue´jj
1930,Arbeit::N,тев,лыххк
1931,Gast::N,инже,guessie
1932,Gast::N,инже,guosse
1933,Gast::N,инже,guossi
1934,Gast::N,инже,kyes'si
1935,Gast::N,инже,kue´s's
1936,Gast::N,инже,кӯссь
1937,Geschenk::N,казне,daevere
1938,Geschenk::N,казне,sjielege
1939,Geschenk::N,казне,vadda
1940,Geschenk::N,казне,vattáldahka
1941,Geschenk::N,казне,skeaŋka
1942,Geschenk::N,казне,adaldâh
1943,Geschenk::N,казне,sǩiâŋkk
1944,Geschenk::N,казне,тӯмаш
1945,Spiel::N,налксема,spïele
1946,Spiel::N,налксема,stååkedimmie
1947,Spiel::N,налксема,spella
1948,Spiel::N,налксема,stoagos
1949,Spiel::N,налксема,speallu
1950,Spiel::N,налксема,leikkâ
1951,Spiel::N,налксема,siõrr
1952,Spiel::N,налксема,сӣрр
1953,Gesellschaft::N,община,sïelte
1954,Gesellschaft::N,община,rádnastallam
1955,Gesellschaft::N,община,searvi
1956,Gesellschaft::N,община,servi
1957,Gesellschaft::N,община,seä´brr
1958,Gesellschaft::N,община,се̄ббр
1959,Hilfe::N,лездамо,viehkie
1960,Hilfe::N,лездамо,viehkke
1961,Hilfe::N,лездамо,veahkki
1962,Hilfe::N,лездамо,iše
1963,Hilfe::N,лездамо,veä´ǩ'ǩ
1964,Hilfe::N,лездамо,ве̄ххьк
1965,Freund::N,оя,voelpe
1966,Freund::N,оя,ráddna
1967,Freund::N,оя,venak
1968,Freund::N,оя,ustit
1969,Freund::N,оя,verdde
1970,Freund::N,оя,veerdi
1971,Freund::N,оя,na´zvan
1972,Freund::N,оя,ка̄ннҌц
1973,Freund::N,ялга,voelpe
1974,Freund::N,ялга,ráddna
1975,Freund::N,ялга,venak
1976,Freund::N,ялга,ustit
1977,Freund::N,ялга,verdde
1978,Freund::N,ялга,veerdi
1979,Freund::N,ялга,na´zvan
1980,Freund::N,ялга,ка̄ннҌц
1981,Kamerad::N,оя,guejmie
1982,Kamerad::N,оя,ráddna
1983,Kamerad::N,оя,guojmme
1984,Kamerad::N,оя,guoibmi
1985,Kamerad::N,оя,kyei'mi
1986,Kamerad::N,оя,taaurõš
1987,Kamerad::N,оя,то̄а̄врэшш
1988,Kamerad::N,ялга,guejmie
1989,Kamerad::N,ялга,ráddna
1990,Kamerad::N,ялга,guojmme
1991,Kamerad::N,ялга,guoibmi
1992,Kamerad::N,ялга,kyei'mi
1993,Kamerad::N,ялга,taaurõš
1994,Kamerad::N,ялга,то̄а̄врэшш
1995,Angelegenheit::N,тев,aate
1996,Angelegenheit::N,тев,saake
1997,Angelegenheit::N,тев,ássje
1998,Angelegenheit::N,тев,ášši
1999,Angelegenheit::N,тев,äšši
2000,Angelegenheit::N,тев,ä´šš
2001,Angelegenheit::N,тев,тӯйй
2002,Anzahl::N,ламоксчи,taale
2003,Anzahl::N,ламоксчи,låhkoe
2004,Anzahl::N,ламоксчи,låhko
2005,Anzahl::N,ламоксчи,mierre
2006,Anzahl::N,ламоксчи,mearri
2007,Anzahl::N,ламоксчи,lohkomearra
2008,Anzahl::N,ламоксчи,meeṛi
2009,Anzahl::N,ламоксчи,mie´rr
2010,Anzahl::N,ламоксчи,чӣссел
2011,Art::N,вид,aarhte
2012,Art::N,вид,sládja
2013,Art::N,вид,tjærdda
2014,Art::N,вид,čearda
2015,Art::N,вид,šlaaj̣â
2016,Art::N,вид,nää´ll
2017,Art::N,вид,на̄лль
2018,Stück::N,пакш,bæhta
2019,Stück::N,пакш,biehkie
2020,Stück::N,пакш,biehkke
2021,Stück::N,пакш,bihttá
2022,Stück::N,пакш,pittá
2023,Stück::N,пакш,káppálâh
2024,Stück::N,пакш,ku´sǩǩ
2025,Stück::N,пакш,кусськ
2026,Stück::N,пелькс,bæhta
2027,Stück::N,пелькс,biehkie
2028,Stück::N,пелькс,biehkke
2029,Stück::N,пелькс,bihttá
2030,Stück::N,пелькс,pittá
2031,Stück::N,пелькс,káppálâh
2032,Stück::N,пелькс,ku´sǩǩ
2033,Stück::N,пелькс,кусськ
2034,Teil::N,часть,stuhtje
2035,Teil::N,часть,oasse
2036,Teil::N,часть,bielle
2037,Teil::N,часть,guovllo
2038,Teil::N,часть,oassi
2039,Teil::N,часть,bihttá
2040,Teil::N,часть,uási
2041,Teil::N,часть,vuâ´ss
2042,Teil::N,часть,pie´ǩ'ǩ
2043,Teil::N,часть,кусськ
2044,Teil::N,пелькс,stuhtje
2045,Teil::N,пелькс,oasse
2046,Teil::N,пелькс,bielle
2047,Teil::N,пелькс,guovllo
2048,Teil::N,пелькс,oassi
2049,Teil::N,пелькс,bihttá
2050,Teil::N,пелькс,uási
2051,Teil::N,пелькс,vuâ´ss
2052,Teil::N,пелькс,pie´ǩ'ǩ
2053,Teil::N,пелькс,кусськ
2054,Hälfte::N,пель,lehkie
2055,Hälfte::N,пель,lahkke
2056,Hälfte::N,пель,bealli
2057,Hälfte::N,пель,peeḷi
2058,Hälfte::N,пель,lâ´ǩǩ
2059,Hälfte::N,пель,pie´ll
2060,Hälfte::N,пель,пе̄лль
2061,Hälfte::N,пелькс,lehkie
2062,Hälfte::N,пелькс,lahkke
2063,Hälfte::N,пелькс,bealli
2064,Hälfte::N,пелькс,peeḷi
2065,Hälfte::N,пелькс,lâ´ǩǩ
2066,Hälfte::N,пелькс,pie´ll
2067,Hälfte::N,пелькс,пе̄лль
2068,Kreis::N,кирькс,rïngke
2069,Kreis::N,кирькс,gievlle
2070,Kreis::N,кирькс,gierdu
2071,Kreis::N,кирькс,riggee
2072,Kreis::N,кирькс,kruugg
2073,Kreis::N,кирькс,круг
2074,Kreuz::N,крёст,kroesse
2075,Kreuz::N,крёст,ruossa
2076,Kreuz::N,крёст,rista
2077,Kreuz::N,крёст,ristâ
2078,Kreuz::N,крёст,ristt
2079,Kreuz::N,крёст,рысст
2080,Linie::N,кикс,sïeve
2081,Linie::N,кикс,linnja
2082,Linie::N,кикс,linjá
2083,Linie::N,кикс,linnjá
2084,Linie::N,кикс,njuálgus
2085,Linie::N,кикс,certldõk
2086,Linie::N,кикс,це̄кесь
2087,Strich::N,межа,sïeve
2088,Strich::N,межа,sáhtso
2089,Strich::N,межа,sárggis
2090,Strich::N,межа,čálástâh
2091,Strich::N,межа,certldõk
2092,Strich::N,межа,ця̄кас
2093,Strich::N,межа,це̄кесь
2094,Abstand::N,ютко,gåhkoe
2095,Abstand::N,ютко,gåhkaldahke
2096,Abstand::N,ютко,lahka
2097,Abstand::N,ютко,gasska
2098,Abstand::N,ютко,gaska
2099,Abstand::N,ютко,koskâ
2100,Abstand::N,ютко,kõskk
2101,Abstand::N,ютко,кэ̄сск
2102,Entfernung::N,ютко,gåhkoe
2103,Entfernung::N,ютко,gåhkaldahke
2104,Entfernung::N,ютко,gasska
2105,Entfernung::N,ютко,mælggat
2106,Entfernung::N,ютко,gaska
2107,Entfernung::N,ютко,mátkegaska
2108,Entfernung::N,ютко,koskâ
2109,Entfernung::N,ютко,kõskk
2110,Entfernung::N,ютко,jäämkõskk
2111,Entfernung::N,ютко,кэ̄сск
2112,Gegend::N,тарка,haerie
2113,Gegend::N,тарка,guovvlo
2114,Gegend::N,тарка,bájkke
2115,Gegend::N,тарка,guovlu
2116,Gegend::N,тарка,duovdda
2117,Gegend::N,тарка,kuáv'lu
2118,Gegend::N,тарка,vu´vdd
2119,Gegend::N,тарка,па̄йхьк
2120,Gegend::N,пертьпелькс,haerie
2121,Gegend::N,пертьпелькс,guovvlo
2122,Gegend::N,пертьпелькс,bájkke
2123,Gegend::N,пертьпелькс,guovlu
2124,Gegend::N,пертьпелькс,duovdda
2125,Gegend::N,пертьпелькс,kuáv'lu
2126,Gegend::N,пертьпелькс,vu´vdd
2127,Gegend::N,пертьпелькс,па̄йхьк
2128,Platz::N,васолкс,sijjie
2129,Platz::N,васолкс,sadje
2130,Platz::N,васолкс,sadji
2131,Platz::N,васолкс,tááḷu
2132,Platz::N,васолкс,tääll
2133,Platz::N,васолкс,сайй
2134,Ort::N,тарка,sijjie
2135,Ort::N,тарка,bájkke
2136,Ort::N,тарка,sadje
2137,Ort::N,тарка,báiki
2138,Ort::N,тарка,päikki
2139,Ort::N,тарка,pâi´ǩǩ
2140,Ort::N,тарка,сайй
2141,Ort::N,тарка,па̄йхьк
2142,Seite::N,ён,bielie
2143,Seite::N,ён,sijddo
2144,Seite::N,ён,bealli
2145,Seite::N,ён,ertti
2146,Seite::N,ён,jeä´rtt
2147,Seite::N,ён,пе̄лль
2148,Seite::N,ён,е̄ммьне
2149,Seite::N,чире,bielie
2150,Seite::N,чире,sijddo
2151,Seite::N,чире,bealli
2152,Seite::N,чире,ertti
2153,Seite::N,чире,jeä´rtt
2154,Seite::N,чире,пе̄лль
2155,Seite::N,чире,е̄ммьне
2156,Mitte::N,куншка,gaske
2157,Mitte::N,куншка,jarnge
2158,Mitte::N,куншка,gasska
2159,Mitte::N,куншка,guovddaš
2160,Mitte::N,куншка,gaskamuddu
2161,Mitte::N,куншка,koskâ
2162,Mitte::N,куншка,kõskk
2163,Mitte::N,куншка,кэ̄сск
2164,Gegenstand::N,предмет,daevere
2165,Gegenstand::N,предмет,oabme
2166,Gegenstand::N,предмет,gávnne
2167,Gegenstand::N,предмет,bierggas
2168,Gegenstand::N,предмет,ettâ
2169,Gegenstand::N,предмет,kápulâh
2170,Gegenstand::N,предмет,käu´nn
2171,Gegenstand::N,предмет,ка̄ввьн
2172,Sache::N,тев,aate
2173,Sache::N,тев,saake
2174,Sache::N,тев,ássje
2175,Sache::N,тев,ášši
2176,Sache::N,тев,äšši
2177,Sache::N,тев,ä´šš
2178,Sache::N,тев,ве̄шш
2179,Sache::N,веща,aate
2180,Sache::N,веща,saake
2181,Sache::N,веща,ássje
2182,Sache::N,веща,ášši
2183,Sache::N,веща,äšši
2184,Sache::N,веща,ä´šš
2185,Sache::N,веща,ве̄шш
2186,Rand::N,пе,raedtie
2187,Rand::N,пе,rabdda
2188,Rand::N,пе,ravda
2189,Rand::N,пе,robdâ
2190,Rand::N,пе,čårr
2191,Rand::N,пе,ruõbdd
2192,Rand::N,пе,рӯммт
2193,Rand::N,пе,ре̄ввьн
2194,Rand::N,чире,raedtie
2195,Rand::N,чире,rabdda
2196,Rand::N,чире,ravda
2197,Rand::N,чире,robdâ
2198,Rand::N,чире,čårr
2199,Rand::N,чире,ruõbdd
2200,Rand::N,чире,рӯммт
2201,Rand::N,чире,ре̄ввьн
2202,Kante::N,ирдез,raedtie
2203,Kante::N,ирдез,rabdda
2204,Kante::N,ирдез,ravda
2205,Kante::N,ирдез,robdâ
2206,Kante::N,ирдез,å´rdd
2207,Kante::N,ирдез,ruõbdd
2208,Kante::N,ирдез,рӯммт
2209,Kante::N,ирдез,ре̄ввьн
2210,Ecke::N,ужо,roene
2211,Ecke::N,ужо,kråane
2212,Ecke::N,ужо,náhpo
2213,Ecke::N,ужо,nusske
2214,Ecke::N,ужо,nurki
2215,Ecke::N,ужо,čiehka
2216,Ecke::N,ужо,čiehâ
2217,Ecke::N,ужо,čiõkk
2218,Ecke::N,ужо,suåp'p
2219,Ecke::N,ужо,уггл
2220,Spitze::N,пряне,gietjie
2221,Spitze::N,пряне,snjuhtje
2222,Spitze::N,пряне,gihttje
2223,Spitze::N,пряне,geahči
2224,Spitze::N,пряне,picci
2225,Spitze::N,пряне,keeči
2226,Spitze::N,пряне,ǩie´čč
2227,Spitze::N,пряне,кя̄женч
2228,Spitze::N,пе,gietjie
2229,Spitze::N,пе,snjuhtje
2230,Spitze::N,пе,gihttje
2231,Spitze::N,пе,geahči
2232,Spitze::N,пе,picci
2233,Spitze::N,пе,keeči
2234,Spitze::N,пе,ǩie´čč
2235,Spitze::N,пе,кя̄женч
2236,Ende::N,пе,gietjie
2237,Ende::N,пе,giehtje
2238,Ende::N,пе,geahči
2239,Ende::N,пе,keeči
2240,Ende::N,пе,puäš'š
2241,Ende::N,пе,ке̄джь
2242,Loch::N,варя,raejkie
2243,Loch::N,варя,rájgge
2244,Loch::N,варя,ráigi
2245,Loch::N,варя,räigi
2246,Loch::N,варя,loikk
2247,Loch::N,варя,râi´ǧǧ
2248,Loch::N,варя,ра̄ййк
2249,Winkel::N,ужо,skaavhte
2250,Winkel::N,ужо,tjiehka
2251,Winkel::N,ужо,soahppa
2252,Winkel::N,ужо,čiehka
2253,Winkel::N,ужо,sogge
2254,Winkel::N,ужо,suåp'p
2255,Winkel::N,ужо,уггл
2256,Muster::N,сёрма,goere
2257,Muster::N,сёрма,girjja
2258,Muster::N,сёрма,girjjit
2259,Muster::N,сёрма,kovos
2260,Muster::N,сёрма,кыррьй
2261,Muster::N,сёрма,кырьйнесс
2262,Größe::N,сэрь,ståaroe
2263,Größe::N,сэрь,stuorrudahka
2264,Größe::N,сэрь,stūrrodat
2265,Größe::N,сэрь,mahtodat
2266,Größe::N,сэрь,allodat
2267,Größe::N,сэрь,stuá'ṛudâh
2268,Größe::N,сэрь,роаӈӈьк
2269,Größe::N,покшолма,ståaroe
2270,Größe::N,покшолма,stuorrudahka
2271,Größe::N,покшолма,stūrrodat
2272,Größe::N,покшолма,mahtodat
2273,Größe::N,покшолма,allodat
2274,Größe::N,покшолма,stuá'ṛudâh
2275,Größe::N,покшолма,роаӈӈьк
2276,Länge::N,кувалмо,gåhkoe
2277,Länge::N,кувалмо,guhkkudahka
2278,Länge::N,кувалмо,guhkkodat
2279,Länge::N,кувалмо,kukkodâh
2280,Länge::N,кувалмо,õllâdvuõtt
2281,Länge::N,кувалмо,куххьквӯдт
2282,Höhe::N,сэрь,jalloe
2283,Höhe::N,сэрь,jalladahke
2284,Höhe::N,сэрь,alludahka
2285,Höhe::N,сэрь,allatvuohta
2286,Höhe::N,сэрь,allodat
2287,Höhe::N,сэрь,aḷodâh
2288,Höhe::N,сэрь,âlladvuõtt
2289,Höhe::N,сэрь,э̄ллвӯдт
2290,Höhe::N,пандо,jalloe
2291,Höhe::N,пандо,jalladahke
2292,Höhe::N,пандо,alludahka
2293,Höhe::N,пандо,allatvuohta
2294,Höhe::N,пандо,allodat
2295,Höhe::N,пандо,aḷodâh
2296,Höhe::N,пандо,âlladvuõtt
2297,Höhe::N,пандо,э̄ллвӯдт
2298,Gewicht::N,сталмо,leavloe
2299,Gewicht::N,сталмо,dædda
2300,Gewicht::N,сталмо,låssudahka
2301,Gewicht::N,сталмо,deaddu
2302,Gewicht::N,сталмо,tiäd'du
2303,Gewicht::N,сталмо,teäd'd
2304,Gewicht::N,сталмо,тя̄ннт
2305,Gewicht::N,сталмо,вӣссь
2306,Menge::N,лововкс,mierie
2307,Menge::N,лововкс,ållo
2308,Menge::N,лововкс,mearri
2309,Menge::N,лововкс,doahkki
2310,Menge::N,лововкс,meeṛi
2311,Menge::N,лововкс,tukk
2312,Menge::N,лововкс,mie´rr
2313,Menge::N,лововкс,туххк
2314,Menge::N,лововкс,ла̄ннҍт
2315,Haufen::N,мар,deava
2316,Haufen::N,мар,håevkie
2317,Haufen::N,мар,hårre
2318,Haufen::N,мар,látna
2319,Haufen::N,мар,laaṇâ
2320,Haufen::N,мар,laađđ
2321,Haufen::N,мар,поанн
2322,Haufen::N,валявкс,deava
