,Concept_ID,mhr,pl
739,heute::ADV,та́че,dzisiaj
740,morgen::ADV,эрла́,jutro
741,bald::ADV,вашке́,wkrótce
742,dann::ADV,вара́,potem
743,gestern::ADV,теҥге́че,wczoraj
744,einst::ADV,икана́,kiedyś
745,einst::ADV,икана́,niegdyś
746,damals::ADV,туна́м,wtedy
747,damals::ADV,туна́м,wówczas
748,danach::ADV,вара́,następnie
749,vorher::ADV,о́нчыч,przedtem
750,zuerst::ADV,онда́к,naprzód
751,zuerst::ADV,онда́к,najpierw
752,einmal::ADV,икана́,raz
753,manchmal::ADV,ка́шын,czasem
754,manchmal::ADV,кокла́н,czasem
755,oft::ADV,чӱ́чкыдын,często
756,immer::ADV,эре́,zawsze
757,immer::ADV,ту́тыш,zawsze
758,niemals::ADV,ок нигуна́м,nigdy
759,hier::ADV,ты́ште,tu
760,hier::ADV,ты́ште,tutaj
761,hierhin::ADV,ты́шке,tu
762,hierhin::ADV,тыш,tu
763,von hier::ADV,тыше́ч,stąd
764,von hier::ADV,тыве́ч,stąd
765,dort::ADV,ту́што,tam
766,dorthin::ADV,туш,tam
767,dorthin::ADV,ту́шко,tam
768,geradeaus::ADV,вик,prosto
769,vorwärts::ADV,о́нчыко,naprzód
770,rückwärts::ADV,шеҥге́к,wstecz
771,zurück::ADV,мӧҥге́ш,z powrotem
772,unten::ADV,ӱ́лнӧ,u dołu
773,unten::ADV,ӱ́лнӧ,na dole
774,unten::ADV,йыма́лне,u dołu
775,unten::ADV,йыма́лне,na dole
776,hinab::ADV,йыма́к,na_dół
777,hinab::ADV,йыма́к,w_dół
778,oben::ADV,кӱ́шнӧ,w górze
779,oben::ADV,кӱ́шнӧ,na górze
780,oben::ADV,ӱмба́лне,w górze
781,oben::ADV,ӱмба́лне,na górze
782,hinauf::ADV,кӱ́ш,w górę
783,hinauf::ADV,кӱ́ш,na górę
784,hinauf::ADV,кӱ́шкӧ,w górę
785,hinauf::ADV,кӱ́шкӧ,na górę
786,überall::ADV,чыла́ вере́,wszędzie
787,nicht::ADV,ок,nie
788,nicht::ADV,о́геш,nie
789,ein wenig::ADV,изи́ш,trochę
790,kaum::ADV,пыкше́,ledwie
791,kaum::ADV,пыкше́,prawie nie
792,sehr::ADV,чот,bardzo
793,so::ADV,тыге́,tak
794,noch::ADV,а́ле,jeszcze
795,nur::ADV,гына́,tylko
796,schon::ADV,ы́нде,już
797,wieder::ADV,ада́к,znów
798,wieder::ADV,ада́к,znowu
799,vergebens::ADV,ара́м,na próżno
800,vor::PRP,о́нчыч,przed
801,hinter::PRP,шеҥге́лне,za
802,unter::PRP,йыма́лне,pod
803,durch::PRP,вошт,przez
804,neben::PRP,вокте́н,obok
805,zwischen::PRP,кокла́ште,między
806,wegen::PRP,верч,z powodu
807,dies::PRN,ти́де,to
808,das::PRN,са́де,to
809,alles::PRN,чыла́,wszystko
810,ich::PRN,мый,ja
811,du::PRN,тый,ty
812,er::PRN,ту́до,on
813,wir::PRN,ме,my
814,ihr::PRN,те,wy
815,sie::PRN,ну́но,oni
816,was::FPRN,мо,co
817,wer::FPRN,кӧ,kto
818,wo::FADV,куша́н,gdzie
819,wohin::FADV,куш,dokąd
820,wohin::FADV,ку́шко,dokąd
821,wie::FADV,кузе́,jak
822,warum::FADV,мо,dlaczego
823,warum::FADV,мола́н,dlaczego
824,wieviel::FNUM,куна́р,ile
825,eins::NUM,ик,jeden
826,zwei::NUM,ко́кыт,dwa
827,drei::NUM,кум,trzy
828,vier::NUM,ныл,cztery
829,fünf::NUM,вич,pięć
830,sechs::NUM,куд,sześć
831,sieben::NUM,шым,siedem
832,acht::NUM,канда́ш,osiem
833,neun::NUM,инде́ш,dziewięć
834,zehn::NUM,лу,dziesięć
835,elf::NUM,лати́к,jedenaście
836,zwölf::NUM,латко́к,dwanaście
837,zwanzig::NUM,ко́ло,dwadzieścia
838,dreißig::NUM,ку́мло,trzydzieści
839,vierzig::NUM,ны́лле,czterdzieści
840,fünfzig::NUM,ви́тле,pięćdziesiąt
841,sechzig::NUM,ку́дло,sześćdziesiąt
842,siebzig::NUM,шы́мле,siedemdziesiąt
843,achtzig::NUM,канда́шле,osiemdziesiąt
844,neunzig::NUM,инде́шле,dziewięćdziesiąt
845,hundert::NUM,шӱ́дӧ,sto
846,tausend::NUM,тӱже́м,tysiąc
847,und::CNJ,да,i
848,und::CNJ,ден,i
849,oder::CNJ,я,lub
850,oder::CNJ,я,albo
851,oder::CNJ,а́ле,lub
852,oder::CNJ,а́ле,albo
853,stehen::V,шога́ш,stać
854,sitzen::V,шинча́ш,siedzieć
855,liegen::V,кия́ш,leżeć
856,hängen::V,кеча́ш,wisieć
857,werden::V,лия́ш,zostać
858,werden::V,лия́ш,stać się
859,passieren::V,лия́ш,dziać się
860,passieren::V,лия́ш,zdarzyć się
861,beginnen::V,тӱҥгала́ш,zacząć się
862,enden::V,пыта́ш,kończyć się
863,wechseln::V,вашталта́ш,zmienić się
864,aufgehen[Sonne]::V,лекта́ш,wzejść
865,untergehen[Sonne]::V,шинча́ш,zajść
866,scheinen[Sonne]::V,волгалта́ш,świecić
867,donnern::V,кӱдырта́ш,grzmieć
868,donnern::V,сургалта́ш,grzmieć
869,wehen::V,пуа́ш,wiać
870,strömen::V,шийалтара́ш,płynąć
871,strömen::V,шийалтара́ш,lać się
872,fließen::V,йога́ш,ciec
873,fließen::V,йога́ш,płynąć
874,sich drehen::V,пӧрда́ш,obracać się
875,schwanken::V,лӱҥга́ш,chwiać się
876,schwanken::V,тайныла́ш,chwiać się
877,schwingen::V,рӱпшалта́ш,wahać się
878,fallen::V,воза́ш,padać
879,fallen::V,йӧрла́ш,padać
880,brennen::V,йӱла́ш,palić się
881,rauchen::V,шикша́ш,dymić
882,rauchen::V,шикша́ш,dymić się
883,regnen::V,йӱра́ш,padać
884,gefrieren::V,кылма́ш,zamarznąć
885,gefrieren::V,ияҥа́ш,zamarznąć
886,tauen::V,шула́ш,tajać
887,schmelzen::V,лева́ш,topnieć
888,trocknen::V,кошка́ш,schnąć
889,sieden::V,шола́ш,wrzeć
890,sieden::V,шола́ш,kipieć
891,faulen::V,шӱя́ш,gnić
892,verfaulen::V,шӱйы́н шуа́ш,zgnić
893,reißen::V,кӱрла́ш,urywać się
894,versinken::V,пуре́н кая́ш,tonąć
895,vergehen::V,эрте́н кая́ш,przechodzić
896,erscheinen::V,толы́н лекта́ш,zjawiać się
897,verschwinden::V,йома́ш,zniknąć
898,sinken::V,пуча́ш,spadać
899,abnehmen::V,пуча́ш,spadać
900,zunehmen::V,шукема́ш,wzrosnąć
901,steigen::V,нӧлталта́ш,wzrastać
902,wachsen::V,кушка́ш,rosnąć
903,glänzen::V,йылгыжа́ш,błyszczeć
904,funkeln::V,чолга́ш,zabłyszczeć
905,lärmen::V,рӱшка́ш,hałasować
906,läuten::V,мура́ш,dzwonić
907,klingeln::V,йыҥгырта́ш,dzwonić
908,klirren::V,чылдыртата́ш,brzęczeć
909,brausen::V,лӱшка́ш,huczeć
910,rauschen::V,лыжга́ш,szumieć
911,rauschen::V,лыжга́ш,szeleścić
912,klingen::V,йоҥга́ш,brzmieć
913,klingen::V,йоҥга́ш,dźwięczeć
914,bellen::V,опта́ш,szczekać
915,heulen::V,урмыжа́ш,wyć
916,blasen::V,пуала́ш,dmuchnąć
917,pfeifen::V,шӱ́шкаш,gwizdać
918,schreien::V,кычкыра́ш,krzyczeć
919,stöhnen::V,йыҥыса́ш,stękać
920,zittern::V,чытыра́ш,drżeć
921,leben::V,ила́ш,żyć
922,geboren werden::V,шоча́ш,urodzić się
923,atmen::V,шӱла́ш,oddychać
924,trinken::V,йӱа́ш,pić
925,essen::V,кочка́ш,jeść
926,schlucken::V,нела́ш,połknąć
927,müde werden::V,ноя́ш,zmęczyć się
928,einschlafen::V,мале́н колта́ш,zasnąć
929,schlafen::V,мала́ш,spać
930,aufwachen::V,помыжалта́ш,obudzić się
931,aufstehen::V,кынела́ш,wstać
932,sich erholen::V,кана́ш,wypoczywać
933,krank werden::V,черлане́н воза́ш,zachorować
934,krank sein::V,черлане́н кия́ш,chorować
935,schmerzen::V,коршта́ш,boleć
936,husten::V,кокыра́ш,kaszlać
937,genesen::V,тӱрла́ш,wyzdrowieć
938,genesen::V,тазаҥа́ш,wyzdrowieć
939,sterben::V,кола́ш,umrzeć
940,umkommen::V,вуй йома́ш,zginąć
941,sich bewegen::V,кошта́ш,poruszać się
942,sich rühren::V,тарвана́ш,ruszyć się
943,sich erheben::V,кынела́ш,podnieść się
944,sich setzen::V,шинча́ш,usiąść
945,hinfallen::V,йӧрла́ш,upaść
946,laufen::V,кошта́ш,chodzić
947,schreiten::V,ошкыла́ш,kroczyć
948,spazierengehen::V,гуля́яш,iść na spacer
949,eilen::V,вашка́ш,pospieszać
950,sich beeilen::V,вашкешта́ш,pospieszyć się
951,sausen::V,юлтка́ш,pędzić
952,rennen::V,куржтала́ш,biec
953,rennen::V,куржтала́ш,biegać
954,springen::V,тӧршта́ш,skakać
955,klettern::V,кӱза́ш,wspinać się
956,schaukeln::V,лӱҥгалта́ш,huśtać
957,schaukeln::V,лӱҥгалта́ш,kołysać
958,kriechen::V,нушка́ш,pełzać
959,kriechen::V,нушка́ш,czołgać się
960,schwimmen::V,ия́ш,pływać
961,tauchen::V,шуҥгалта́ш,zanurzać się
962,rudern::V,удыра́ш,wiosłować
963,fahren::V,кудала́ш,jechać
964,fliegen::V,чоҥешта́ш,latać
965,fliegen::V,чоҥешта́ш,lecieć
966,gehen::V,кая́ш,iść
967,weggehen::V,кораҥа́ш,odejść
968,abfahren::V,лекта́ш,odjechać
969,anhalten::V,чарна́ш,zatrzymać się
970,hineingehen::V,пура́ш,wchodzić
971,eintreten::V,пура́ш,wejść
972,eintreten::V,пура́ш,nastąpić
973,kommen::V,тола́ш,przyjść
974,ankommen::V,шуа́ш,przybyć
975,zurückkommen::V,пӧртыла́ш,wrócić
976,bleiben::V,кода́ш,zostać
977,warten::V,вуча́ш,czekać
978,erwarten::V,вуча́ш,oczekiwać
979,suchen::V,кычала́ш,szukać
980,finden::V,муа́ш,znaleźć
981,versuchen::V,толаша́ш,próbować
982,vorbereiten::V,ямдыла́ш,przygotować
983,lieben::V,йӧрата́ш,kochać
984,mögen::V,йӧрата́ш,lubić
985,lachen::V,воштыла́ш,śmiać się
986,rühren::V,ку́мыл тарвата́ш,wzruszyć
987,weinen::V,шорта́ш,płakać
988,schimpfen::V,каргаша́ш,kląć
989,sich ärgern::V,сыра́ш,gniewać się
990,sich fürchten::V,лӱда́ш,bać się
991,fürchten::V,лӱда́ш,bać się
992,fliehen::V,куржа́ш,uciekać
993,flüchten::V,куржа́ш,uciec
994,sehen::V,ужа́ш,widzieć
995,sehen::V,ужа́ш,zobaczyć
996,anschauen::V,онча́ш,oglądać
997,ansehen::V,эскера́ш,popatrzeć na
998,hören::V,кола́ш,słyszeć
999,zuhören::V,колышта́ш,słuchać
1000,probieren::V,тамла́ш,kosztować
1001,riechen::V,ӱпшынча́ш,wąchać
1002,fühlen::V,шижа́ш,czuć
1003,fühlen::V,шижа́ш,odczuwać
1004,scheinen::V,чуча́ш,wydawać się
1005,zu sehen sein::V,коя́ш,widnieć
1006,vernehmen::V,кола́ш,usłyszeć
1007,frieren::V,кылма́ш,marznąć
1008,tun::V,ышта́ш,czynić
1009,können::V,мошта́ш,móc
1010,können::V,мошта́ш,umieć
1011,wollen::V,тӱна́ш,chcieć
1012,anfangen::V,тӱҥала́ш,zacząć
1013,beenden::V,пытара́ш,zakończyć
1014,aufhören::V,чарна́ш,przestać
1015,gelingen::V,сай лекта́ш,udać się
1016,geraten::V,лекта́ш,udać się
1017,öffnen::V,поча́ш,otworzyć
1018,schließen::V,петыра́ш,zamknąć
1019,stellen::V,шында́ш,postawić
1020,setzen::V,шында́ш,posadzić
1021,legen::V,опта́ш,kłaść
1022,legen::V,пышта́ш,kłaść
1023,berühren::V,тӱка́ш,dotykać
1024,verbinden::V,пида́ш,łączyć
1025,bedecken::V,леведа́ш,przykryć
1026,aufhängen::V,сака́ш,powiesić
1027,anzünden::V,чӱкта́ш,zapalić
1028,aufheben::V,нӧлтала́ш,podnieść
1029,zurücklassen::V,кода́ш,zostawić
1030,verlieren::V,йомдара́ш,zgubić
1031,fallen lassen::V,воза́ш,upuścić
1032,machen::V,ышта́ш,zrobić
1033,herstellen::V,ямдыла́ш,wytworzyć
1034,bauen::V,чоҥа́ш,budować
1035,reparieren::V,ачала́ш,naprawiać
1036,verbessern::V,саемда́ш,ulepszyć
1037,ändern::V,весемда́ш,zmienić
1038,graben::V,кӱнча́ш,kopać
1039,beugen::V,пӱгырта́ш,zagiąć
1040,biegen::V,лывырта́ш,zgiąć
1041,drehen::V,пӱтыра́ш,obracać
1042,wenden::V,ирала́ш,obrocić
1043,umdrehen::V,савырала́ш,obrocić
1044,heben::V,нӧлта́ш,podnosić
1045,hochheben::V,нӧлта́ш,podnieść
1046,ergreifen::V,руалта́ш,chwycić
1047,halten::V,куча́ш,trzymać
1048,drücken::V,иша́ш,naciskać
1049,drücken::V,темда́ш,naciskać
1050,schieben::V,шӱкала́ш,pchać
1051,schieben::V,шӱкала́ш,posuwać
1052,kratzen::V,удыра́ш,drapać
1053,lecken::V,нула́ш,lizać
1054,beißen::V,пура́ш,kąsać
1055,abreißen::V,кӱрла́ш,oderwać
1056,abschneiden::V,пӱчка́ш,odciąć
1057,binden::V,кылда́ш,wiązać
1058,stecken::V,шуралта́ш,wetknąć
1059,brechen::V,тодышта́ш,złamać
1060,klopfen::V,кыра́ш,pukać
1061,klopfen::V,кыра́ш,stukać
1062,hauen::V,тӱя́ш,bić
1063,kleben::V,клеитла́ш,kleić
1064,reiben::V,йыга́ш,trzeć
1065,reiben::V,туржала́ш,trzeć
1066,streichen::V,шӱра́ш,smarować
1067,schleifen::V,шума́ш,ostrzyć
1068,schleifen::V,яна́ш,ostrzyć
1069,schneiden::V,пӱчка́ш,ciąć
1070,schneiden::V,пӱчка́ш,krajać
1071,rütteln::V,рӱза́ш,trząść
1072,schütteln::V,почка́ш,trząść
1073,schwenken::V,рӱза́ш,machać
1074,schütten::V,опта́ш,nasypać
1075,füllen::V,тема́ш,napełnić
1076,einwickeln::V,вӱдыла́ш,zawinąć
1077,tragen::V,нумала́ш,nieść
1078,schleppen::V,шӱдыра́ш,wlec
1079,ziehen::V,шупша́ш,ciągnąć
1080,aufbewahren::V,арала́ш,przechowywać
1081,werfen::V,шуа́ш,rzucać
1082,werfen::V,кышка́ш,rzucać
1083,fangen::V,куча́ш,łowić
1084,packen::V,руалта́ш,chwycić
1085,verstecken::V,тоя́ш,ukryć
1086,verstecken::V,тоя́ш,schować
1087,teilen::V,пӧла́ш,podzielić
1088,schicken::V,колта́ш,posyłać
1089,bringen::V,конда́ш,przynieść
1090,hinzufügen::V,ешара́ш,dodać
1091,bekommen::V,нала́ш,dostać
1092,erhalten::V,нала́ш,otrzymać
1093,nehmen::V,нала́ш,wziąć
1094,wählen::V,сайла́ш,wybrać
1095,auswählen::V,таҥгла́ш,wybrać
1096,bewahren::V,сакла́ш,zachować
1097,behindern::V,чаракла́ш,utrudnić
1098,behindern::V,чаракла́ш,przeszkadzać
1099,verderben::V,пужа́ш,zepsuć
1100,beschädigen::V,пужа́ш,uszkodzić
1101,zerbrechen::V,пудырта́ш,złamać
1102,zerreißen::V,кӱрла́ш,drzeć
1103,zerreißen::V,кӱрла́ш,rozdzierać
1104,zerstören::V,шалата́ш,zniszczyć
1105,verbrennen::V,йӱлата́ш,spalić
1106,geben::V,пуа́ш,dać
1107,reichen::V,пуа́ш,podać
1108,schenken::V,пӧлекла́ш,darować
1109,versprechen::V,сӧра́ш,obiecać
1110,wünschen::V,тылана́ш,życzyć
1111,loben::V,мокта́ш,chwalić
1112,küssen::V,шупшала́ш,całować
1113,wiegen::V,рӱпша́ш,kołysać
1114,zudecken::V,леведа́ш,przykryć
1115,wecken::V,помыжалтара́ш,zbudzić
1116,zeigen::V,ончыкта́ш,pokazać
1117,führen::V,вӱда́ш,wieść
1118,führen::V,вӱда́ш,prowadzić
1119,lehren::V,туныкта́ш,uczyć
1120,unterrichten::V,туныкта́ш,nauczać
1121,aufziehen::V,орышта́ш,wychować
1122,leiten::V,вӱда́ш,kierować
1123,leiten::V,вуйлата́ш,kierować
1124,antreiben::V,поктыла́ш,popędzić
1125,lassen::V,-та́ш,zostawić
1126,einladen::V,ӱжа́ш,zaprosić
1127,vereinigen::V,иктешла́ш,zjednoczyć
1128,besuchen::V,то́лын кая́ш,odwiedzić
1129,treffen::V,вашлия́ш,trafić
1130,treffen::V,вашлия́ш,spotkać
1131,sich versammeln::V,погына́ш,zebrać się
1132,sich versammeln::V,погына́ш,zgromadzić się
1133,sich versammeln::V,чумырга́ш,zebrać się
1134,sich versammeln::V,чумырга́ш,zgromadzić się
1135,spielen::V,мода́ш,grać
1136,spielen::V,мода́ш,bawić się
1137,singen::V,мура́ш,śpiewać
1138,tanzen::V,кушта́ш,pląsać
1139,tanzen::V,кушта́ш,tańczyć
1140,sich trennen::V,ойырла́ш,rozstać się
1141,verlassen::V,кудалта́ш,opuścić
1142,retten::V,утара́ш,ocalić
1143,retten::V,утара́ш,uratować
1144,bewachen::V,орола́ш,pilnować
1145,schützen::V,арала́ш,ochronić
1146,verteidigen::V,арала́ш,bronić
1147,sich schlagen::V,кредала́ш,pobić się
1148,schießen::V,лӱя́ш,strzelać
1149,siegen::V,сеҥа́ш,zwycziężyć
1150,ärgern::V,сырыкта́ш,gniewać
1151,schlagen::V,пера́ш,bić
1152,schlagen::V,пера́ш,uderzyć
1153,treten::V,тошка́ш,kopnąć
1154,stechen::V,кера́ш,ukłuć
1155,stoßen::V,шӱкала́ш,popchnąć
1156,stehlen::V,шолышта́ш,ukraść
1157,stören::V,мешая́ш,zakłócić
1158,stören::V,мешая́ш,przeszkodzić
1159,belästigen::V,толаштара́ш,dokuczać
1160,verbergen::V,шылта́ш,ukryć
1161,täuschen::V,ондала́ш,łudzić
1162,betrügen::V,ондала́ш,oszukać
1163,töten::V,пушта́ш,zabić
1164,wohnen::V,ила́ш,mieszkać
1165,arbeiten::V,пашалана́ш,pracować
1166,arbeiten::V,паша́м ышта́ш,pracować
1167,sammeln::V,пога́ш,zebrać
1168,pflücken::V,кӱра́ш,zerwać
1169,jagen::V,сонарла́ш,polować
1170,fischen::V,кол куча́ш,łowić ryby
1171,fassen::V,куча́ш,złapać
1172,hüten::V,кӱта́ш,paść
1173,treiben::V,покта́ш,pędzić
1174,anbinden::V,йолышта́ш,przywiązać
1175,füttern::V,пукша́ш,karmić
1176,melken::V,лӱшта́ш,doić
1177,hacken::V,руа́ш,rąbać
1178,gießen::V,шава́ш,lać
1179,gießen::V,шава́ш,podlać
1180,reifen::V,кӱа́ш,dojrzeć
1181,zubereiten::V,ямдыла́ш,przyrządzić
1182,kochen::V,шолта́ш,gotować
1183,backen::V,кӱкташ,piec
1184,braten::V,пуштыла́ш,piec
1185,braten::V,пуштыла́ш,smażyć
1186,braten::V,жаритла́ш,piec
1187,braten::V,жаритла́ш,smażyć
1188,umrühren::V,луга́ш,przemieszać
1189,stricken::V,пида́ш,dziać
1190,nähen::V,урга́ш,szyć
1191,färben::V,чиялта́ш,pofarbować
1192,reinigen::V,эрыкта́ш,oczyścić
1193,waschen::V,мушка́ш,prać
1194,abwischen::V,ӱшта́ш,obetrzeć
1195,spülen::V,шӱалта́ш,płukać
1196,fegen::V,ӱшта́ш,zamiatać
1197,kehren::V,ӱшта́ш,zamieść
1198,baden::V,йӱштыла́ш,kąpać się
1199,sich waschen::V,мушкылта́ш,myć się
1200,ausziehen::V,кудаша́ш,zdjąć
1201,anziehen::V,чия́ш,włożyć
1202,sich anziehen::V,чия́ш,ubrać się
1203,kämmen::V,шера́ш,uczesać
1204,schmücken::V,тӱзата́ш,ozdabiać
1205,schmücken::V,чеверта́ш,ozdabiać
1206,sagen::V,ойла́ш,powiedzieć
1207,sagen::V,каласа́ш,powiedzieć
1208,sprechen::V,кутыра́ш,mówić
1209,reden::V,мутлана́ш,mówić
1210,sich unterhalten::V,кутыра́ш,rozmawiać
1211,fragen::V,йода́ш,zapytać
1212,bitten::V,йода́ш,prosić
1213,erzählen::V,ойла́ш,opowiedzieć
1214,mitteilen::V,увертара́ш,zawiadomić o
1215,nennen::V,лӱмда́ш,nazwać
1216,rufen::V,ӱжа́ш,wołać
1217,prahlen::V,моктана́ш,chełpić się
1218,übersetzen::V,кусара́ш,tłumaczyć
1219,denken::V,шона́ш,myśleć
1220,glauben::V,ӱшана́ш,sądzić
1221,glauben::V,ӱшана́ш,wierzyć
1222,bemerken::V,шижа́ш,zauważyć
1223,erkennen::V,пала́ш,poznać
1224,begreifen::V,ыҥла́ш,zrozumieć
1225,verstehen::V,умыла́ш,rozumieć
1226,verstehen::V,умыла́ш,dosłyszeć
1227,lernen::V,тунема́ш,uczyć się
1228,wissen::V,шинча́ш,wiedzieć
1229,sich erinnern an::V,шарна́ш,przypomnieć sobie
1230,vergessen::V,монда́ш,zapomnieć
1231,messen::V,виса́ш,mierzyć
1232,zählen::V,шотла́ш,liczyć
1233,rechnen::V,шотла́ш,rachować
1234,lesen::V,луда́ш,czytać
1235,malen::V,сӱретла́ш,malować
1236,zeichnen::V,сӱретла́ш,rysować
1237,schreiben::V,воза́ш,pisać
1238,besitzen::V,лия́ш,posiadać
1239,kaufen::V,нала́ш,kupić
1240,verkaufen::V,ужала́ш,sprzedać
1241,bezahlen::V,тӱла́ш,zapłacić
1242,zahlen::V,тӱла́ш,płacić
1243,beherrschen::V,куча́ш,opanować
1244,ertragen::V,турка́ш,znieść
