,Concept_ID,vep,sah
771,vor::PRP,edes,иннигэр
772,hinter::PRP,taga,кэлин
773,unter::PRP,al,-ҕа
774,unter::PRP,al,оһох түгэҕэ
775,durch::PRP,läbi,курдары
776,durch::PRP,kal't,курдары
777,neben::PRP,rindal,аттыгар
778,zwischen::PRP,keskes,ыккардынан
779,wegen::PRP,tagut,уҥуортан
780,dies::PRN,nece,ити
781,dies::PRN,nece,бу
782,das::PRN,se,били
783,alles::PRN,kaik,барыта
784,ich::PRN,minä,мин
785,du::PRN,sinä,эн
786,er::PRN,hän,кнни
787,wir::PRN,mö,биһиги
788,ihr::PRN,tö,эһиги
789,sie::PRN,hö,кинилэр
790,was::FPRN,mi,туох
791,wer::FPRN,ken,ким
792,wo::FADV,kus,ханна
793,wohin::FADV,kuna,ханна
794,wie::FADV,kut,хайдах
795,wie::FADV,mit',хайдах
796,warum::FADV,mikš,тоҕо
797,wieviel::FNUM,äjak,төһө
798,wieviel::FNUM,kuverz',төһө
799,eins::NUM,üks',биир
800,zwei::NUM,kaks',икки
801,drei::NUM,koume,үс
802,vier::NUM,nel'l',түөрт
803,fünf::NUM,viž,биэс
804,sechs::NUM,kuz',алта
805,sieben::NUM,seičeme,сэттэ
806,acht::NUM,kahesa,аҕыс
807,neun::NUM,ühesa,тоҕус
808,zehn::NUM,kümne,уон
809,elf::NUM,üks'toštkümne,уон биир
810,zwölf::NUM,kaks'toštkümne,уон икки
811,zwanzig::NUM,kaks'kümne,сүүрбэ
812,dreißig::NUM,koumekümne,отут
813,vierzig::NUM,nel'l'kümne,түөрт уон
814,fünfzig::NUM,vižkümne,биэс уон
815,sechzig::NUM,kuz'kümne,алта уон
816,siebzig::NUM,seičemekümne,сэттэ уон
817,achtzig::NUM,kahesakümne,аҕыс уон
818,neunzig::NUM,ühesakümne,тоҕус уонус
819,hundert::NUM,sada,сүүс
820,tausend::NUM,tuha,тыһыынча
821,und::CNJ,i,да
822,und::CNJ,i,уонна
823,und::CNJ,i,итиэннэ
824,und::CNJ,da,да
825,und::CNJ,da,уонна
826,und::CNJ,da,итиэннэ
827,oder::CNJ,vai,эбэтэр
828,stehen::V,seišta,тур
829,sitzen::V,ištta,олор
830,liegen::V,venuda,сыт
831,hängen::V,ripta,санньылый
832,werden::V,lindä,буол
833,werden::V,tehtas,буол
834,passieren::V,ozaitas,буол
835,beginnen::V,augotadas,саҕалан
836,enden::V,loptas,бүт
837,wechseln::V,vajehtadas,уларый
838,aufgehen[Sonne]::V,nousta,ой
839,untergehen[Sonne]::V,lasktas,киир
840,scheinen[Sonne]::V,paštta,сырдат
841,donnern::V,juraita,эт
842,wehen::V,dölta,үр
843,wehen::V,puhuda,үр
844,strömen::V,valadas,кутулун
845,fließen::V,valuda,сүүр
846,sich drehen::V,punotas,эргий
847,schwanken::V,čibuda,биэтэҥнээ
848,schwingen::V,čibuda,эйэҥнээ
849,fallen::V,langeta,оҕут
850,brennen::V,pallada,умай
851,rauchen::V,savustada,буруолаа
852,regnen::V,vihmda,самыырдаа
853,gefrieren::V,jäduda,тоҥ
854,gefrieren::V,kül'mdä,тоҥ
855,tauen::V,sulada,ир
856,schmelzen::V,sulada,уулун
857,trocknen::V,kuida,куур
858,trocknen::V,kuivehtuda,куур
859,sieden::V,kehuda,оргуй
860,faulen::V,hapata,сытый
861,faulen::V,traudäs,сытый
862,verfaulen::V,hapata,сытыйан_хаал
863,reißen::V,rebita,хайыт
864,reißen::V,rebita,быһытталан
865,versinken::V,upota,тимир
866,versinken::V,upota,батылын
867,vergehen::V,mända,дьай
868,erscheinen::V,ozutadas,көһүн
869,verschwinden::V,hajeta,сүт
870,sinken::V,väheta,намтаа
871,sinken::V,lasktas,намтаа
872,abnehmen::V,peneta,аччаа
873,zunehmen::V,ližaduda,элбээ
874,steigen::V,nousta,үрдээ
875,wachsen::V,kazda,үүн
876,glänzen::V,loštta,кылбай
877,funkeln::V,hoštta,күлүмнээ
878,funkeln::V,hoštta,күлүмүрдээ
879,lärmen::V,robaita,тыаһаа
880,läuten::V,judaita,собуоннаа
881,klingeln::V,kelotada,линкинээ
882,klirren::V,biraita,айгырат
883,brausen::V,bruncta,сирилээ
884,rauschen::V,šobaita,суугунаа
885,klingen::V,heläita,доргуй
886,bellen::V,nutta,үр
887,heulen::V,ulaita,улуй
888,blasen::V,puhuda,үр
889,pfeifen::V,pistta,иһиир
890,pfeifen::V,vihelta,иһиир
891,schreien::V,kirkta,кылан
892,schreien::V,kirkta,хаһыытаа
893,schreien::V,kidastada,кылан
894,schreien::V,kidastada,хаһыытаа
895,stöhnen::V,ohkta,ынчыктаа
896,stöhnen::V,voivotada,ынчыктаа
897,zittern::V,säraita,титирээ
898,zittern::V,säraita,дьигиһий
899,leben::V,eläda,олор
900,geboren werden::V,sünduda,төрөө
901,atmen::V,henktä,тыын
902,trinken::V,joda,ис
903,essen::V,söda,аһаа
904,schlucken::V,lainata,ыйыһын
905,müde werden::V,väzuda,сылай
906,müde werden::V,šuštuda,сылай
907,einschlafen::V,uinota,утуйан хаал
908,schlafen::V,magata,утуй
909,schlafen::V,magata,утуйа сыт
910,schlafen::V,nukkuda,утуй
911,schlafen::V,nukkuda,утуйа сыт
912,aufwachen::V,heraštuda,уһугун
913,aufstehen::V,nousta,тур
914,sich erholen::V,lebaitas,сынньан
915,krank werden::V,läžegata,ыарый
916,krank sein::V,läžuda,ыарый
917,krank sein::V,läžuda,ыарыт
918,schmerzen::V,kibištada,ыарыт
919,husten::V,rügda,сөтөлүн
920,genesen::V,tervehtuda,көн
921,sterben::V,kolda,өл
922,umkommen::V,kolda,өл
923,umkommen::V,kolda,оҕут
924,sich bewegen::V,likkuda,хамсаа
925,sich rühren::V,likahtada,хамсаа
926,sich rühren::V,kubahtada,хамсаа
927,sich erheben::V,nousta,тур
928,sich setzen::V,išttas,олор
929,hinfallen::V,langeta,оҕут
930,laufen::V,kävuda,хаам
931,schreiten::V,astta,атыллаа
932,schreiten::V,haškta,атыллаа
933,spazierengehen::V,kävelta,дьаарбай
934,eilen::V,kiruhtada,тиэтэй
935,sich beeilen::V,kiruhtada,ыксаа
936,sausen::V,fun'urta,элээр
937,rennen::V,joksta,сүүрэкэлээ
938,springen::V,hüptä,ой
939,springen::V,hüptä,ыстан
940,klettern::V,libuda,ытын
941,schaukeln::V,čibuda,эйэҥнээ
942,schaukeln::V,čibuda,биэрэҥнээ
943,kriechen::V,ličtas,сыыл
944,schwimmen::V,ujuda,уһун
945,schwimmen::V,ujuda,харбаа
946,tauchen::V,čukautas,умус
947,rudern::V,souta,эрт
948,fahren::V,ajada,айаннаа
949,fahren::V,ajelda,айаннаа
950,fliegen::V,leta,көт
951,gehen::V,mända,бар
952,gehen::V,kävuda,бар
953,weggehen::V,päzda,бар
954,weggehen::V,lähtta,бар
955,abfahren::V,tönduda,бар
956,anhalten::V,seižutadas,тохтоо
957,hineingehen::V,mända südäimehe,киир
958,eintreten::V,tulda,киир
959,kommen::V,tulda,кэл
960,ankommen::V,tulda,кэл
961,ankommen::V,tulda,тиий
962,zurückkommen::V,pörtas,төнүн
963,bleiben::V,jäda,хаал
964,warten::V,varastada,көһүт
965,erwarten::V,varastada,күүт
966,erwarten::V,varastada,көһүт
967,suchen::V,ectä,ирдээ
968,suchen::V,ectä,көрдөө
969,finden::V,löuta,бул
970,versuchen::V,ladida,сорун
971,versuchen::V,rohkaita,сорун
972,vorbereiten::V,vaumita,бэлэмнээ
973,lieben::V,armastada,таптаа
974,mögen::V,navedida,сөбүл
975,lachen::V,nagrda,күл
976,rühren::V,likutada,долгут
977,weinen::V,itkta,ытаа
978,schimpfen::V,laidas,үөҕүс
979,schimpfen::V,pačatada,үөҕүс
980,sich ärgern::V,rändüda,кыыһыр
981,sich ärgern::V,rändüda,кыйахан
982,sich fürchten::V,varaita,куттан
983,sich fürchten::V,varaita,дьиксин
984,fürchten::V,varaita,дьиксин
985,fürchten::V,varaita,куттан
986,fliehen::V,pageta,күрээ
987,flüchten::V,pageta,күрээ
988,flüchten::V,joksta,күрээ
989,sehen::V,nähta,көр
990,anschauen::V,kacta,көр
991,ansehen::V,kacta,көр
992,hören::V,kulda,бил
993,hören::V,kulda,иһит
994,zuhören::V,kundeltas,иһит
995,probieren::V,mujada,боруобалаан көр
996,probieren::V,mujada,амсайан көр
997,riechen::V,rižada,сытырҕаа
998,fühlen::V,mujada,бил
999,scheinen::V,näguda,көһүн
1000,zu sehen sein::V,näguda,көһүн
1001,vernehmen::V,kulištada,иһит
1002,frieren::V,kül'mdä,тоҥ
1003,frieren::V,kül'mdä,үлүй
1004,tun::V,tehta,гын
1005,können::V,voida,кыай
1006,können::V,mahtta,кыай
1007,wollen::V,himoita,баҕар
1008,wollen::V,tahtoida,баҕар
1009,anfangen::V,zavottä,саҕалаа
1010,anfangen::V,augotada,саҕалаа
1011,beenden::V,loptä,бүтэр
1012,aufhören::V,loptas,уурай
1013,gelingen::V,lähtta,сатан
1014,gelingen::V,tehtas,сатан
1015,geraten::V,tulda,баар буолан биэр
1016,geraten::V,tulda,баар буола тус
1017,geraten::V,tulda,буолан таҕыс
1018,öffnen::V,avaita,ас
1019,schließen::V,saubata,сап
1020,schließen::V,saubata,хатаа
1021,stellen::V,panda,уур
1022,stellen::V,panda,туруор
1023,stellen::V,seižutada,уур
1024,stellen::V,seižutada,туруор
1025,setzen::V,ištutada,туруор
1026,setzen::V,ištutada,уур
1027,legen::V,panda,уур
1028,berühren::V,koskta,тыыт
1029,berühren::V,koskta,таарый
1030,berühren::V,käziduda,тыыт
1031,berühren::V,käziduda,таарый
1032,verbinden::V,ühtenzoitta,кэлгий
1033,bedecken::V,katta,бүрүй
1034,bedecken::V,peitta,бүрүй
1035,aufhängen::V,riputada,ыйаа
1036,anzünden::V,sütutada,умат
1037,aufheben::V,leta,өрө тарт
1038,zurücklassen::V,jätta,бырах
1039,verlieren::V,kadotada,сүтэр
1040,fallen lassen::V,kirbotada,түһэр
1041,fallen lassen::V,kirbotada,мүлчү тут
1042,machen::V,säta,оҥор
1043,machen::V,säta,оҥоһун
1044,machen::V,tehta,оҥор
1045,machen::V,tehta,оҥоһун
1046,herstellen::V,tehta,оҥор
1047,bauen::V,leta,тут
1048,bauen::V,sauda,тут
1049,reparieren::V,koheta,абырахтаа
1050,verbessern::V,paremboita,тупсар
1051,ändern::V,vajehtada,уларыт
1052,graben::V,kaida,хас
1053,graben::V,čongoida,хас
1054,beugen::V,koverta,бокут
1055,beugen::V,koverta,токурут
1056,beugen::V,koverta,бүк баттаа
1057,biegen::V,painda,иэх
1058,biegen::V,painda,өҕүлүннэр
1059,drehen::V,punotada,эргит
1060,drehen::V,punotada,эргичит
1061,wenden::V,käta,эргилин
1062,wenden::V,kärauta,эргилин
1063,umdrehen::V,käta,түҥнэр
1064,heben::V,leta,көтөх
1065,hochheben::V,libutada,таһаар
1066,ergreifen::V,tabata,тут
1067,halten::V,pidada,тут
1068,drücken::V,painda,ык
1069,schieben::V,žigutada,ас
1070,kratzen::V,künstä,кыһыы
1071,lecken::V,nolda,салаа
1072,beißen::V,purda,ытыр
1073,beißen::V,hambastada,ытыр
1074,abreißen::V,ratketa,быһа тарт
1075,abreißen::V,ratketa,туура тарт
1076,abschneiden::V,čapata,быс
1077,abschneiden::V,čapata,быһан ыл
1078,abschneiden::V,čapata,быһа баттаа
1079,abschneiden::V,leikata,быс
1080,abschneiden::V,leikata,быһан ыл
1081,abschneiden::V,leikata,быһа баттаа
1082,binden::V,sidoda,кэлгий
1083,stecken::V,čokaita,батары ас
1084,brechen::V,katkaita,тоһут
1085,klopfen::V,kolkotada,тоҥсуй
1086,hauen::V,löda,оҕус
1087,kleben::V,klejata,силимнээ
1088,reiben::V,hosta,аал
1089,reiben::V,törkita,аал
1090,reiben::V,jorotada,аал
1091,streichen::V,voita,сыбаа
1092,schleifen::V,hijoida,чочуй
1093,schleifen::V,teravzoitta,чочуй
1094,schneiden::V,leikata,быс
1095,rütteln::V,heilutada,иэҕэҥнэт
1096,schütteln::V,pudištada,сахсый
1097,schwenken::V,maihutada,дайбаа
1098,schütten::V,valada,кут
1099,füllen::V,täutta,толор
1100,einwickeln::V,kärdä,суулаа
1101,tragen::V,kantta,ит
1102,tragen::V,kandišta,ит
1103,schleppen::V,vedätada,сос
1104,ziehen::V,vedada,тарт
1105,aufbewahren::V,kaita,уур
1106,aufbewahren::V,kaita,харай
1107,werfen::V,čuta,бырах
1108,werfen::V,tactä,бырах
1109,fangen::V,püta,хап
1110,packen::V,tabata,тут
1111,verstecken::V,peitta,саһыар
1112,teilen::V,jagada,үллэр
1113,schicken::V,oigeta,ыыт
1114,bringen::V,veda,аҕал
1115,hinzufügen::V,ližata,эп
1116,bekommen::V,sada,ыл
1117,bekommen::V,sada,булун
1118,erhalten::V,sada,ыл
1119,nehmen::V,otta,ыл
1120,wählen::V,valita,быыбардаа
1121,auswählen::V,valita,тал
1122,bewahren::V,kaita,харай
1123,behindern::V,telustada,мэһэйдээ
1124,verderben::V,travida,буорту гын
1125,beschädigen::V,satatada,алдьат
1126,zerbrechen::V,mureta,үлтүрүт
1127,zerreißen::V,rebitada,хайыта тарт
1128,zerstören::V,mureta,алдьат
1129,verbrennen::V,poltta,уоттаа
1130,geben::V,antta,биэр
1131,reichen::V,antta,аҕал
1132,schenken::V,lahjoita,бэлэхтээ
1133,versprechen::V,toivotada,эрэннэр
1134,wünschen::V,toivotada,баҕар
1135,loben::V,kitta,хайҕаа
1136,küssen::V,tervehtada,уураа
1137,wiegen::V,likutada,бигээ
1138,zudecken::V,katta,сап
1139,zudecken::V,katta,бүрүй
1140,wecken::V,noustatada,уһугуннар
1141,zeigen::V,ozutada,көрдөр
1142,führen::V,astutada,салай
1143,lehren::V,opeta,үөрэт
1144,unterrichten::V,opeta,үөрэт
1145,aufziehen::V,kazvatada,иит
1146,leiten::V,ohjata,салай
1147,antreiben::V,rigehtoitta,кыһай
1148,lassen::V,käskta,күһэй
1149,einladen::V,kucta,ыҥыр
1150,vereinigen::V,ühtenzoitta,холбоо
1151,vereinigen::V,ühtenzoitta,түм
1152,besuchen::V,rižada,сырыт
1153,besuchen::V,rižada,билсэ сырыт
1154,treffen::V,vastata,көрүс
1155,sich versammeln::V,kägeta,мүһүн
1156,sich versammeln::V,kägeta,түмүс
1157,sich versammeln::V,sätas,мүһүн
1158,sich versammeln::V,sätas,түмүс
1159,spielen::V,väta,оонньоо
1160,singen::V,pajatada,ыллаа
1161,tanzen::V,kargaita,үҥкүүлээ
1162,sich trennen::V,erigata,араҕыс
1163,verlassen::V,jätta,хааллар
1164,retten::V,päzutada,өрүһүй
1165,bewachen::V,varjoita,араҥаччылаа
1166,schützen::V,kaita,көмүскээ
1167,verteidigen::V,kaita,көмүскээ
1168,sich schlagen::V,torata,охсус
1169,schießen::V,ampta,ытыалаа
1170,siegen::V,vägestada,хот
1171,siegen::V,vägestada,кыай
1172,ärgern::V,verdutada,кыыһырт
1173,ärgern::V,rändütada,кыыһырт
1174,schlagen::V,löda,оҕус
1175,schlagen::V,iškta,оҕус
1176,treten::V,peksta,тэп
1177,treten::V,topsta,тэп
1178,stechen::V,pystiä,кэй
1179,stoßen::V,iškta,кэп
1180,stoßen::V,iškta,үтүрүй
1181,stoßen::V,pudištada,кэп
1182,stoßen::V,pudištada,үтүрүй
1183,stehlen::V,vargastada,уор
1184,stören::V,keskustada,мэһэйдээ
1185,belästigen::V,tartuteldas,батар
1186,verbergen::V,katelda,кистээ
1187,täuschen::V,manitada,албыннаа
1188,betrügen::V,manitada,албыннаа
1189,töten::V,rikta,өлөр
1190,töten::V,surmita,өлөр
1191,wohnen::V,eläda,олор
1192,arbeiten::V,rata,үлэлээ
1193,sammeln::V,kogota,мус
1194,sammeln::V,kogota,хомуй
1195,pflücken::V,poimda,үргээ
1196,jagen::V,mecata,бултаа
1197,fischen::V,kalatada,балыктаа
1198,fassen::V,tabata,тут
1199,hüten::V,paimeta,манаа
1200,treiben::V,ajada,үүр
1201,anbinden::V,küttestada,баай
1202,anbinden::V,sidoda,баай
1203,füttern::V,sötta,аһат
1204,melken::V,lüpsta,ыа
1205,hacken::V,sauda,кэрт
1206,gießen::V,valada,сиигирт
1207,reifen::V,küpseta,бус
1208,zubereiten::V,vaumištada,бэлэмнээ
1209,kochen::V,keitta,буһар
1210,backen::V,paštta,буһар
1211,braten::V,žarda,хооруй
1212,braten::V,žarda,ыһаарылаа
1213,braten::V,žarda,соркуойдаа
1214,umrühren::V,segoitada,былаа
1215,stricken::V,kudoda,өр
1216,nähen::V,ombelta,иистэн
1217,färben::V,mujutada,кырааскалаа
1218,reinigen::V,puhtastada,ыраастаа
1219,waschen::V,pesta,сууй
1220,abwischen::V,pühktä,сот
1221,spülen::V,huhtoida,сайҕаа
1222,fegen::V,pühkta,сиппий
1223,kehren::V,uhoita,харбаа
1224,baden::V,kül'ptäs,сөтүөлээ
1225,sich waschen::V,pestas,суун
1226,ausziehen::V,riičta,уһул
1227,ausziehen::V,rušta,уһул
1228,anziehen::V,panda päle,кэтэрт
1229,anziehen::V,panda kädehe,кэтэрт
1230,anziehen::V,panda jaugha,кэтэрт
1231,sich anziehen::V,sobdas,таҥын
1232,kämmen::V,harjata,тараа
1233,schmücken::V,čomitada,симээ
1234,sagen::V,sanuda,диэ
1235,sprechen::V,pagišta,эт
1236,sprechen::V,pagišta,саҥар
1237,reden::V,pagišta,кэпсэт
1238,sich unterhalten::V,lodaita,кэпсэт
1239,fragen::V,küzuda,ыйыт
1240,bitten::V,pakita,көрдөс
1241,erzählen::V,sanuda,кэпсээ
1242,erzählen::V,sanuda,сэһэргээ
1243,erzählen::V,starinoita,кэпсээ
1244,erzählen::V,starinoita,сэһэргээ
1245,mitteilen::V,tedotada,биллэр
1246,nennen::V,nimitada,ааттаа
1247,rufen::V,kucta,ыҥыр
1248,prahlen::V,kittäs,чабылан
1249,prahlen::V,kittäs,киһиргээ
1250,übersetzen::V,käta,тылбаастаа
1251,denken::V,meletada,санаа
1252,denken::V,meletada,толкуйдаа
1253,glauben::V,uskta,итэҕэй
1254,bemerken::V,homaita,бэлиэтээ
1255,erkennen::V,tundištada,бил
1256,begreifen::V,tabata,өйдөө
1257,verstehen::V,el'geta,өйдөө
1258,verstehen::V,toimetada,өйдөө
1259,lernen::V,opetas,үөрэн
1260,wissen::V,teta,бил
1261,sich erinnern an::V,johtutada,аҕын
1262,vergessen::V,unohtada,умун
1263,messen::V,märita,кэмнээ
1264,messen::V,märita,кээмэйдээ
1265,zählen::V,lugeda,аах
1266,rechnen::V,lugeda,аах
1267,lesen::V,lugeda,аах
1268,malen::V,pirta,уруһуйдаа
1269,zeichnen::V,pirta,уруһуйдаа
1270,schreiben::V,kirjutada,суруй
1271,besitzen::V,omištada,баһылаа
1272,kaufen::V,ostta,атыылас
1273,verkaufen::V,möda,атыылаа
1274,bezahlen::V,maksta,төлөө
1275,zahlen::V,maksta,төлөө
1276,beherrschen::V,valdoita,баһылаа
1277,ertragen::V,tirpta,тулуй
