,Concept_ID,pl,ps
793,dann::ADV,potem,وروسته
794,gestern::ADV,wczoraj,پرون
795,einst::ADV,kiedyś,پخوا
796,einst::ADV,niegdyś,پخوا
797,damals::ADV,wtedy,هغه وخت
798,damals::ADV,wówczas,هغه وخت
799,danach::ADV,następnie,بیا
800,vorher::ADV,przedtem,دمخه
801,zuerst::ADV,naprzód,لومړی
802,zuerst::ADV,najpierw,لومړی
803,einmal::ADV,raz,یو ځل
804,manchmal::ADV,czasem,ګاهی ګاهی
805,oft::ADV,często,ډېر ځله
806,immer::ADV,zawsze,تل
807,immer::ADV,zawsze,همېشه
808,niemals::ADV,nigdy,هیڅکله نه
809,hier::ADV,tu,دلته
810,hier::ADV,tutaj,دلته
811,hierhin::ADV,tu,دلته
812,hierhin::ADV,tu,دې ځای ته
813,von hier::ADV,stąd,د دې ځای نه
814,dort::ADV,tam,هلته
815,dorthin::ADV,tam,هلته
816,dorthin::ADV,tam,هغه ځای ته
817,geradeaus::ADV,prosto,مخامخ
818,vorwärts::ADV,naprzód,مخ پهٔ وړاندې
819,rückwärts::ADV,wstecz,بېرته
820,zurück::ADV,z powrotem,بېرته
821,unten::ADV,u dołu,لاندي
822,unten::ADV,na dole,لاندي
823,hinab::ADV,na_dół,ښکته
824,hinab::ADV,w_dół,ښکته
825,oben::ADV,w górze,پورته
826,oben::ADV,na górze,پورته
827,hinauf::ADV,w górę,پاس
828,hinauf::ADV,na górę,پاس
829,überall::ADV,wszędzie,هره خوا
830,nicht::ADV,nie,نه
831,ein wenig::ADV,trochę,یو څه
832,kaum::ADV,ledwie,ایله
833,kaum::ADV,prawie nie,ایله
834,sehr::ADV,bardzo,ډېر
835,sehr::ADV,bardzo,زيات
836,so::ADV,tak,داسې
837,so::ADV,tak,دومره
838,noch::ADV,jeszcze,نور
839,nur::ADV,tylko,تش
840,nur::ADV,tylko,صرف
841,schon::ADV,już,دمخه
842,wieder::ADV,znów,بیا
843,wieder::ADV,znowu,بیا
844,vergebens::ADV,na próżno,عبث
845,vor::PRP,przed,دمخه
846,hinter::PRP,za,شاته
847,unter::PRP,pod,لاندي
848,durch::PRP,przez,د مینځ نه
849,neben::PRP,obok,نژدې
850,zwischen::PRP,między,ترمینځ
851,wegen::PRP,z powodu,د ... له لاسه
852,dies::PRN,to,دا
853,das::PRN,to,دا
854,alles::PRN,wszystko,هرڅهٔ
855,ich::PRN,ja,زه
856,du::PRN,ty,ته
857,er::PRN,on,دی
858,wir::PRN,my,مونږ
859,ihr::PRN,wy,تاسې
860,sie::PRN,oni,هغوی
861,was::FPRN,co,څهٔ
862,wer::FPRN,kto,چا
863,wer::FPRN,kto,څوک
864,wo::FADV,gdzie,چيری
865,wo::FADV,gdzie,چېرته
866,wohin::FADV,dokąd,چېرته
867,wie::FADV,jak,څنګه
868,warum::FADV,dlaczego,ولې
869,wieviel::FNUM,ile,څو
870,wieviel::FNUM,ile,څومره
871,eins::NUM,jeden,یو
872,zwei::NUM,dwa,دوه
873,drei::NUM,trzy,درې
874,vier::NUM,cztery,څلور
875,fünf::NUM,pięć,پنځه
876,sechs::NUM,sześć,شپږ
877,sieben::NUM,siedem,اوه
878,acht::NUM,osiem,اته
879,neun::NUM,dziewięć,نهه
880,zehn::NUM,dziesięć,لس
881,elf::NUM,jedenaście,یوولس
882,zwölf::NUM,dwanaście,دولس
883,zwanzig::NUM,dwadzieścia,شل
884,dreißig::NUM,trzydzieści,دېرش
885,vierzig::NUM,czterdzieści,څلوېښت
886,fünfzig::NUM,pięćdziesiąt,پنځوس
887,sechzig::NUM,sześćdziesiąt,شپېته
888,siebzig::NUM,siedemdziesiąt,اویا
889,achtzig::NUM,osiemdziesiąt,اتیا
890,neunzig::NUM,dziewięćdziesiąt,نوي
891,hundert::NUM,sto,سل
892,tausend::NUM,tysiąc,زر
893,und::CNJ,i,او
894,oder::CNJ,lub,ېا
895,oder::CNJ,albo,ېا
896,stehen::V,stać,درېدل
897,sitzen::V,siedzieć,کښېنستل
898,liegen::V,leżeć,ملاستل
899,hängen::V,wisieć,ځړېدل
900,werden::V,zostać,کېدل
901,werden::V,stać się,کېدل
902,passieren::V,dziać się,پېښېدل
903,passieren::V,zdarzyć się,پېښېدل
904,beginnen::V,zacząć się,شروع کېدل
905,enden::V,kończyć się,خلاصدل
906,enden::V,kończyć się,تمامېدل
907,wechseln::V,zmienić się,تغییر موندل
908,aufgehen[Sonne]::V,wzejść,ختل
909,untergehen[Sonne]::V,zajść,لوېدل
910,untergehen[Sonne]::V,zajść,پرېوتل
911,scheinen[Sonne]::V,świecić,رڼا کول
912,donnern::V,grzmieć,تنېدل
913,donnern::V,grzmieć,غړمبېدل
914,wehen::V,wiać,چلېدل
915,strömen::V,płynąć,بهېدل
916,strömen::V,lać się,بهېدل
917,fließen::V,ciec,بهېدل
918,fließen::V,ciec,تویېدل
919,fließen::V,płynąć,بهېدل
920,fließen::V,płynąć,تویېدل
921,sich drehen::V,obracać się,ګرځېدل
922,sich drehen::V,obracać się,چورلېدل
923,schwanken::V,chwiać się,زنګېدل
924,schwingen::V,wahać się,زنګېدل
925,fallen::V,padać,ولېدل
926,brennen::V,palić się,سوځېدل
927,rauchen::V,dymić,لوګی کول
928,rauchen::V,dymić się,لوګی کول
929,regnen::V,padać,باران اورېدل
930,gefrieren::V,zamarznąć,کنګل نيول
931,tauen::V,tajać,وېلې کېدل
932,schmelzen::V,topnieć,وېلې کېدل
933,trocknen::V,schnąć,وچېدل
934,sieden::V,wrzeć,اېشېدل
935,sieden::V,kipieć,اېشېدل
936,faulen::V,gnić,خرابېدل
937,verfaulen::V,zgnić,ورستېدل
938,reißen::V,urywać się,شلېدل
939,versinken::V,tonąć,ډوېېدل
940,vergehen::V,przechodzić,تېرېدل
941,erscheinen::V,zjawiać się,ښکارېدل
942,verschwinden::V,zniknąć,ورکېدل
943,sinken::V,spadać,ښکته کېدل
944,abnehmen::V,spadać,کمېدل
945,zunehmen::V,wzrosnąć,زیاتېدل
946,steigen::V,wzrastać,جګېدل
947,steigen::V,wzrastać,پورته کېدل
948,wachsen::V,rosnąć,وده کول
949,glänzen::V,błyszczeć,ځلېدل
950,funkeln::V,zabłyszczeć,پړکېدل
951,lärmen::V,hałasować,غال و غول کول
952,läuten::V,dzwonić,زنګ وهل
953,klingeln::V,dzwonić,زنګ وهل
954,klirren::V,brzęczeć,کړنګېدل
955,brausen::V,huczeć,تلاطم کول
956,rauschen::V,szumieć,شڼهار کول
957,rauschen::V,szeleścić,شڼهار کول
958,klingen::V,brzmieć,آواز کول
959,klingen::V,dźwięczeć,آواز کول
960,bellen::V,szczekać,غپېدل
961,heulen::V,wyć,انګلل
962,blasen::V,dmuchnąć,پو کول
963,pfeifen::V,gwizdać,شپېلک وهل
964,schreien::V,krzyczeć,ناره کول
965,stöhnen::V,stękać,زګېروی کول
966,zittern::V,drżeć,لړزېدل
967,leben::V,żyć,ژوند کول
968,geboren werden::V,urodzić się,زېږېدل
969,atmen::V,oddychać,ساه کښل
970,atmen::V,oddychać,تنفس کول
971,trinken::V,pić,څښل
972,essen::V,jeść,خوړل
973,schlucken::V,połknąć,غړپول
974,müde werden::V,zmęczyć się,ستړی کېدل
975,einschlafen::V,zasnąć,ویده کېدل
976,schlafen::V,spać,خوب کول
977,aufwachen::V,obudzić się,ویښېدل
978,aufstehen::V,wstać,پاڅېدل
979,sich erholen::V,wypoczywać,استراحت کول
980,krank werden::V,zachorować,رنځورېدل
981,krank sein::V,chorować,ناجوړېدل
982,schmerzen::V,boleć,خوږېدل
983,schmerzen::V,boleć,درد کول
984,husten::V,kaszlać,ټوخېدل
985,genesen::V,wyzdrowieć,رغېدل
986,sterben::V,umrzeć,مړل
987,umkommen::V,zginąć,تلفېدل
988,sich bewegen::V,poruszać się,چلېدل
989,sich bewegen::V,poruszać się,حرکت کول
990,sich rühren::V,ruszyć się,ښورېدل
991,sich erheben::V,podnieść się,درېدل
992,sich setzen::V,usiąść,کښېنستل
993,hinfallen::V,upaść,لوېدل
994,laufen::V,chodzić,منډې وهل
995,schreiten::V,kroczyć,قدم ایښودل
996,spazierengehen::V,iść na spacer,چکر وهل
997,eilen::V,pospieszać,بېړه کول
998,sich beeilen::V,pospieszyć się,عجله کول
999,sausen::V,pędzić,ځغستل
1000,rennen::V,biec,زغلېدل
1001,rennen::V,biegać,زغلېدل
1002,springen::V,skakać,ټوپ وهل
1003,klettern::V,wspinać się,ختل
1004,schaukeln::V,huśtać,زنګېدل
1005,schaukeln::V,kołysać,زنګېدل
1006,kriechen::V,pełzać,خاپوړی وهل
1007,kriechen::V,czołgać się,خاپوړی وهل
1008,schwimmen::V,pływać,لامبو وهل
1009,tauchen::V,zanurzać się,غوټه وهل
1010,rudern::V,wiosłować,پارو وهل
1011,fahren::V,jechać,تلل
1012,fliegen::V,latać,الوتل
1013,fliegen::V,lecieć,الوتل
1014,gehen::V,iść,تلل
1015,weggehen::V,odejść,بهر وتل
1016,abfahren::V,odjechać,تلل
1017,anhalten::V,zatrzymać się,ودرېدل
1018,hineingehen::V,wchodzić,داخلېدل
1019,eintreten::V,wejść,ننوتل
1020,eintreten::V,nastąpić,ننوتل
1021,kommen::V,przyjść,راتلل
1022,ankommen::V,przybyć,رسېدل
1023,zurückkommen::V,wrócić,بېرته راتلل
1024,bleiben::V,zostać,پاتې کېدل
1025,warten::V,czekać,انتظار وېستل
1026,erwarten::V,oczekiwać,انتظار کول
1027,suchen::V,szukać,لټول
1028,finden::V,znaleźć,میندل
1029,finden::V,znaleźć,پیدا کول
1030,versuchen::V,próbować,هڅه کول
1031,vorbereiten::V,przygotować,چمتوکول
1032,lieben::V,kochać,مینه لرل
1033,mögen::V,lubić,خوښول
1034,mögen::V,lubić,علاقه لرل
1035,lachen::V,śmiać się,خندېدل
1036,rühren::V,wzruszyć,اغېزه کول
1037,weinen::V,płakać,ژړل
1038,schimpfen::V,kląć,ښکنځا کول
1039,sich ärgern::V,gniewać się,قهر راتلل
1040,sich fürchten::V,bać się,ډارېدل
1041,fürchten::V,bać się,ډارېدل
1042,fliehen::V,uciekać,تښتېدل
1043,flüchten::V,uciec,تښتېدل
1044,sehen::V,widzieć,لیدل
1045,sehen::V,zobaczyć,لیدل
1046,anschauen::V,oglądać,کتل
1047,ansehen::V,popatrzeć na,ننداره کول
1048,hören::V,słyszeć,اورېدل
1049,zuhören::V,słuchać,غوږ نیول
1050,probieren::V,kosztować,څکه کول
1051,probieren::V,kosztować,چاشنی کول
1052,riechen::V,wąchać,بويول
1053,fühlen::V,czuć,حسول
1054,fühlen::V,odczuwać,حسول
1055,scheinen::V,wydawać się,ښکارېدل
1056,zu sehen sein::V,widnieć,ښکارېدل
1057,vernehmen::V,usłyszeć,خبرېدل
1058,frieren::V,marznąć,ساړه کېتل
1059,tun::V,czynić,کول
1060,können::V,móc,کولای شول
1061,können::V,móc,د لاسه کېدل
1062,können::V,umieć,کولای شول
1063,können::V,umieć,د لاسه کېدل
1064,wollen::V,chcieć,غوښتل
1065,anfangen::V,zacząć,شروع کول
1066,beenden::V,zakończyć,ختمول
1067,beenden::V,zakończyć,پای ته رسول
1068,aufhören::V,przestać,بس کول
1069,gelingen::V,udać się,موفق کېدل
1070,gelingen::V,udać się,بریالی کېدل
1071,geraten::V,udać się,کېدل
1072,öffnen::V,otworzyć,خلاصول
1073,öffnen::V,otworzyć,پرانیستل
1074,schließen::V,zamknąć,تړل
1075,stellen::V,postawić,ایښودل
1076,setzen::V,posadzić,کښېنول
1077,legen::V,kłaść,ایښودل
1078,berühren::V,dotykać,لاس وهل
1079,verbinden::V,łączyć,تړل
1080,bedecken::V,przykryć,پوښول
1081,aufhängen::V,powiesić,ځوړندول
1082,anzünden::V,zapalić,بلول
1083,aufheben::V,podnieść,پورته کول
1084,zurücklassen::V,zostawić,پرېښودل
1085,verlieren::V,zgubić,ورکول
1086,fallen lassen::V,upuścić,له لاسه لوېدل
1087,machen::V,zrobić,کول
1088,herstellen::V,wytworzyć,جوړول
1089,herstellen::V,wytworzyć,توليدول
1090,bauen::V,budować,جوړول
1091,reparieren::V,naprawiać,ترمیمول
1092,verbessern::V,ulepszyć,اصلاح کول
1093,ändern::V,zmienić,تغیر ورکول
1094,graben::V,kopać,کيندل
1095,beugen::V,zagiąć,ټیټول
1096,biegen::V,zgiąć,کږول
1097,drehen::V,obracać,ګرځول
1098,wenden::V,obrocić,اړول
1099,umdrehen::V,obrocić,اړول
1100,heben::V,podnosić,جګول
1101,heben::V,podnosić,پورته کول
1102,hochheben::V,podnieść,جګول
1103,ergreifen::V,chwycić,نیول
1104,halten::V,trzymać,نیول
1105,drücken::V,naciskać,کښېکښل
1106,schieben::V,pchać,پوری وهل
1107,schieben::V,posuwać,پوری وهل
1108,kratzen::V,drapać,ګرول
1109,lecken::V,lizać,څټل
1110,beißen::V,kąsać,چیچل
1111,abreißen::V,oderwać,شکول
1112,abschneiden::V,odciąć,پرېکول
1113,binden::V,wiązać,تړل
1114,stecken::V,wetknąć,ټومبل
1115,brechen::V,złamać,ماتول
1116,klopfen::V,pukać,ټکول
1117,klopfen::V,stukać,ټکول
1118,hauen::V,bić,ټکول
1119,kleben::V,kleić,نښلول
1120,kleben::V,kleić,سرېښول
1121,reiben::V,trzeć,مږل
1122,streichen::V,smarować,مښل
1123,schleifen::V,ostrzyć,تېره کول
1124,schneiden::V,ciąć,غوڅول
1125,schneiden::V,ciąć,پرېکول
1126,schneiden::V,krajać,غوڅول
1127,schneiden::V,krajać,پرېکول
1128,rütteln::V,trząść,خوڅول
1129,schütteln::V,trząść,ښورول
1130,schwenken::V,machać,خوڅول
1131,schütten::V,nasypać,اچول
1132,schütten::V,nasypać,تویول
1133,füllen::V,napełnić,ډکول
1134,einwickeln::V,zawinąć,پېچل
1135,einwickeln::V,zawinąć,نغښتل
1136,tragen::V,nieść,وړل
1137,schleppen::V,wlec,وړل
1138,ziehen::V,ciągnąć,کښل
1139,aufbewahren::V,przechowywać,ساتل
1140,werfen::V,rzucać,اچول
1141,werfen::V,rzucać,غورځول
1142,fangen::V,łowić,نیول
1143,fangen::V,łowić,ګیرول
1144,packen::V,chwycić,نیول
1145,verstecken::V,ukryć,پټول
1146,verstecken::V,schować,پټول
1147,teilen::V,podzielić,وېشل
1148,teilen::V,podzielić,تقسیمول
1149,schicken::V,posyłać,لېږل
1150,schicken::V,posyłać,استول
1151,bringen::V,przynieść,راوړل
1152,hinzufügen::V,dodać,زیاتول
1153,bekommen::V,dostać,حاصلول
1154,erhalten::V,otrzymać,اخیستل
1155,nehmen::V,wziąć,نیول
1156,nehmen::V,wziąć,اخيستل
1157,wählen::V,wybrać,خوښول
1158,auswählen::V,wybrać,چنده کول
1159,bewahren::V,zachować,ساتل
1160,behindern::V,utrudnić,مانع کېدل
1161,behindern::V,utrudnić,ممانعت کول
1162,behindern::V,przeszkadzać,مانع کېدل
1163,behindern::V,przeszkadzać,ممانعت کول
1164,verderben::V,zepsuć,خرابېدل
1165,beschädigen::V,uszkodzić,ورانول
1166,zerbrechen::V,złamać,ماتول
1167,zerreißen::V,drzeć,څیرې کول
1168,zerreißen::V,rozdzierać,څیرې کول
1169,zerstören::V,zniszczyć,ړنګول
1170,zerstören::V,zniszczyć,ورانول
1171,verbrennen::V,spalić,سوځول
1172,geben::V,dać,ورکول
1173,reichen::V,podać,ورکول
1174,schenken::V,darować,بښل
1175,versprechen::V,obiecać,لوز کول
1176,wünschen::V,życzyć,غوښتل
1177,loben::V,chwalić,ستایل
1178,loben::V,chwalić,تمجید کول
1179,küssen::V,całować,ښکلول
1180,wiegen::V,kołysać,زنګول
1181,zudecken::V,przykryć,پوښول
1182,wecken::V,zbudzić,ويښول
1183,zeigen::V,pokazać,ښودل
1184,führen::V,wieść,بیول
1185,führen::V,prowadzić,بیول
1186,lehren::V,uczyć,درس ورکول
1187,lehren::V,uczyć,تعلیم ورکول
1188,unterrichten::V,nauczać,درس ورکول
1189,aufziehen::V,wychować,روزل
1190,leiten::V,kierować,رهبری کول
1191,leiten::V,kierować,لارښوونه کول
1192,antreiben::V,popędzić,چټک کول
1193,lassen::V,zostawić,اړکول
1194,einladen::V,zaprosić,بلل
1195,vereinigen::V,zjednoczyć,متحد کول
1196,vereinigen::V,zjednoczyć,یوځای کول
1197,besuchen::V,odwiedzić,کتنه کول
1198,treffen::V,trafić,ليدل
1199,treffen::V,trafić,تلقی کول
1200,treffen::V,spotkać,ليدل
1201,treffen::V,spotkać,تلقی کول
1202,sich versammeln::V,zebrać się,راغونډېدل
1203,sich versammeln::V,zgromadzić się,راغونډېدل
1204,spielen::V,grać,لوبه کول
1205,spielen::V,bawić się,لوبه کول
1206,singen::V,śpiewać,سندرې وېل
1207,tanzen::V,pląsać,ګډېدل
1208,tanzen::V,tańczyć,ګډېدل
1209,sich trennen::V,rozstać się,بېلېدل
1210,verlassen::V,opuścić,ترک کول
1211,retten::V,ocalić,نجات ورکول
1212,retten::V,uratować,نجات ورکول
1213,bewachen::V,pilnować,ساتل
1214,bewachen::V,pilnować,حفاظت کول
1215,schützen::V,ochronić,ژغورل
1216,verteidigen::V,bronić,دفاع کول
1217,sich schlagen::V,pobić się,جنګېدل
1218,schießen::V,strzelać,ویشتل
1219,siegen::V,zwycziężyć,غالبېدل
1220,ärgern::V,gniewać,خپه کول
1221,schlagen::V,bić,وهل
1222,schlagen::V,uderzyć,وهل
1223,treten::V,kopnąć,په لغته وهل
1224,stechen::V,ukłuć,ټومبل
1225,stoßen::V,popchnąć,ټېل وهل
1226,stoßen::V,popchnąć,پوری وهل
1227,stehlen::V,ukraść,تښتول
1228,stehlen::V,ukraść,غلا کول
1229,stören::V,zakłócić,ماتول
1230,stören::V,przeszkodzić,ماتول
1231,belästigen::V,dokuczać,ځورول
1232,belästigen::V,dokuczać,تکلیف ورکول
1233,verbergen::V,ukryć,پټول
1234,täuschen::V,łudzić,تېرایستل
1235,täuschen::V,łudzić,خطا ایستل
1236,betrügen::V,oszukać,غولول
1237,töten::V,zabić,وژل
1238,töten::V,zabić,مړ کول
1239,wohnen::V,mieszkać,اوسېدل
1240,arbeiten::V,pracować,کار کول
1241,sammeln::V,zebrać,راټولول
1242,sammeln::V,zebrać,راغونډول
1243,pflücken::V,zerwać,شکول
1244,jagen::V,polować,ښکار کول
1245,fischen::V,łowić ryby,کب نيول
1246,fassen::V,złapać,نیول
1247,fassen::V,złapać,ګیرول
1248,hüten::V,paść,پوول
1249,treiben::V,pędzić,بیول
1250,anbinden::V,przywiązać,تړل
1251,füttern::V,karmić,خوراک ورکول
1252,melken::V,doić,لوشل
1253,hacken::V,rąbać,پی کول
1254,gießen::V,lać,اوبه کول
1255,gießen::V,podlać,اوبه کول
1256,reifen::V,dojrzeć,رسېدل
1257,zubereiten::V,przyrządzić,تیارول
1258,kochen::V,gotować,پخول
1259,backen::V,piec,پخول
1260,braten::V,piec,وريتول
1261,braten::V,smażyć,وريتول
1262,umrühren::V,przemieszać,لړل
1263,stricken::V,dziać,اوبدل
1264,nähen::V,szyć,ګنډل
1265,färben::V,pofarbować,رنګول
1266,reinigen::V,oczyścić,صافول
1267,waschen::V,prać,مینځل
1268,abwischen::V,obetrzeć,وچول
1269,spülen::V,płukać,کنګالول
1270,fegen::V,zamiatać,جارو کول
1271,kehren::V,zamieść,جارو کول
1272,baden::V,kąpać się,لمبېدل
1273,sich waschen::V,myć się,ځان مينځل
1274,ausziehen::V,zdjąć,کښل
1275,ausziehen::V,zdjąć,ایستل
1276,anziehen::V,włożyć,اغوستل
1277,sich anziehen::V,ubrać się,کالی اغوستل
1278,kämmen::V,uczesać,ګمنځول
1279,schmücken::V,ozdabiać,ښکلی کول
1280,sagen::V,powiedzieć,وېل
1281,sprechen::V,mówić,وېل
1282,sprechen::V,mówić,غږېدل
1283,reden::V,mówić,ګړېدل
1284,reden::V,mówić,خبرې کول
1285,sich unterhalten::V,rozmawiać,خبری کول
1286,fragen::V,zapytać,پوښتنه کول
1287,bitten::V,prosić,غوښتل
1288,erzählen::V,opowiedzieć,کيسه کول
1289,erzählen::V,opowiedzieć,حکايت کول
1290,mitteilen::V,zawiadomić o,خبرول
1291,mitteilen::V,zawiadomić o,خبر ورکول
1292,nennen::V,nazwać,نوم ايښودل
1293,rufen::V,wołać,بلل
1294,prahlen::V,chełpić się,لاپې وهل
1295,übersetzen::V,tłumaczyć,ژباړل
1296,übersetzen::V,tłumaczyć,ترجمه کول
1297,denken::V,myśleć,فکر کول
1298,glauben::V,sądzić,باور کول
1299,glauben::V,wierzyć,باور کول
1300,bemerken::V,zauważyć,لیدل
1301,erkennen::V,poznać,پېژندل
1302,begreifen::V,zrozumieć,رسېدل
1303,begreifen::V,zrozumieć,پوهېدل
1304,verstehen::V,rozumieć,پوهېدل
1305,verstehen::V,dosłyszeć,پوهېدل
1306,lernen::V,uczyć się,زده کول
1307,lernen::V,uczyć się,درس لوستل
1308,wissen::V,wiedzieć,پوهېدل
1309,sich erinnern an::V,przypomnieć sobie,یادول
1310,sich erinnern an::V,przypomnieć sobie,په یاد راوړل
1311,vergessen::V,zapomnieć,هېرول
1312,messen::V,mierzyć,اندازه کول
1313,zählen::V,liczyć,شمارل
1314,rechnen::V,rachować,حسابول
1315,lesen::V,czytać,لوستل
1316,malen::V,malować,رسمول
1317,zeichnen::V,rysować,رسمول
1318,schreiben::V,pisać,لیکل
1319,besitzen::V,posiadać,لرل
1320,kaufen::V,kupić,رانیول
1321,verkaufen::V,sprzedać,خرڅول
1322,bezahlen::V,zapłacić,تأدیه کول
1323,zahlen::V,płacić,کسات اخيستل
1324,beherrschen::V,opanować,تسلط لرل
1325,ertragen::V,znieść,زغمل
