,Concept_ID,myv,bg
843,vor::PRP,икеле,пред
844,hinter::PRP,вельде,зад
845,unter::PRP,ало,под
846,durch::PRP,пачк,през
847,neben::PRP,вакссо,до
848,neben::PRP,вакссо,при
849,zwischen::PRP,ютксо,между
850,zwischen::PRP,ютксо,помежду
851,wegen::PRP,кис,заради
852,wegen::PRP,коряс,заради
853,wegen::PRP,кувалт,заради
854,dies::PRN,те,този
855,das::PRN,те,туй
856,das::PRN,те,това
857,das::PRN,тона,туй
858,das::PRN,тона,това
859,alles::PRN,весе,всичко
860,alles::PRN,весемесь,всичко
861,ich::PRN,мон,аз
862,du::PRN,тон,ти
863,er::PRN,сон,той
864,wir::PRN,минь,ние
865,ihr::PRN,тынь,вие
866,sie::PRN,сынь,те
867,was::FPRN,мезе,що
868,was::FPRN,мезе,какво
869,wer::FPRN,ки,кой
870,wo::FADV,косо,къде
871,wohin::FADV,ков,накъде
872,wohin::FADV,ков,накъдето
873,wohin::FADV,козо,накъде
874,wohin::FADV,козо,накъдето
875,wie::FADV,кода,как
876,warum::FADV,мекс,защо
877,wieviel::FNUM,зяро,колко
878,eins::NUM,вейке,един
879,zwei::NUM,кавто,два
880,drei::NUM,колмо,три
881,vier::NUM,ниле,четири
882,fünf::NUM,вете,пет
883,sechs::NUM,кото,шест
884,sieben::NUM,сисем,седем
885,acht::NUM,кавксо,осем
886,neun::NUM,вейксэ,девет
887,zehn::NUM,кемень,десет
888,elf::NUM,кевейкее,единайсет
889,elf::NUM,кевейкее,единадесет
890,zwölf::NUM,кемгавтово,дванайсет
891,zwölf::NUM,кемгавтово,дванадесет
892,zwanzig::NUM,комсь,двайсет
893,zwanzig::NUM,комсь,двадесет
894,dreißig::NUM,колоньгемень,тридесет
895,vierzig::NUM,ниленьгемень,четиридесет
896,fünfzig::NUM,ведьгемень,петдесет
897,sechzig::NUM,кодгемень,шестдесет
898,siebzig::NUM,сизьгемень,седемдесет
899,achtzig::NUM,кавксоньгемень,осемдесет
900,neunzig::NUM,вейксэньгемень,деветдесет
901,hundert::NUM,сядо,сто
902,tausend::NUM,тыща,хиляда
903,und::CNJ,ды,а
904,und::CNJ,ды,та
905,oder::CNJ,или,или
906,stehen::V,аштемс стядо,стоя
907,sitzen::V,аштемс озадо,седя
908,liegen::V,мадезь аштемс,лежа
909,hängen::V,нурьгемс,вися
910,werden::V,арамс,бъда
911,werden::V,арамс,стана
912,passieren::V,лисэмс,случа се
913,beginnen::V,ушодомс,започна
914,enden::V,лоткамс,свърша
915,wechseln::V,полавтнемс,променям
916,aufgehen[Sonne]::V,лисемс,изгрея
917,aufgehen[Sonne]::V,стямс,изгрея
918,untergehen[Sonne]::V,валгомс,заляза
919,scheinen[Sonne]::V,валдомтомс,грея
920,scheinen[Sonne]::V,валдомтомс,светя
921,donnern::V,цярномс,гърмя
922,donnern::V,галдордомс,гърмя
923,wehen::V,пувамс,вея
924,wehen::V,пувамс,духам
925,strömen::V,чудемс,тека
926,strömen::V,чудемс,лея се
927,fließen::V,чудемс,тека
928,sich drehen::V,велямс,въртя се
929,schwanken::V,лыкамс,клатя се
930,schwanken::V,якамс,клатя се
931,schwingen::V,нурсемс,трептя
932,schwingen::V,лыкамс,трептя
933,fallen::V,прамс,падам
934,fallen::V,сяворемс,падам
935,brennen::V,паломс,горя
936,rauchen::V,качадомс,димя
937,regnen::V,пиземс,вали дъжд
938,gefrieren::V,кельмемс,замръзна
939,tauen::V,соламс,топя се
940,schmelzen::V,соламс,разтопя се
941,trocknen::V,коськемс,съхна
942,sieden::V,лакамс,вря
943,sieden::V,лакамс,кипя
944,sieden::V,пиксемс,вря
945,sieden::V,пиксемс,кипя
946,faulen::V,наксадомс,гния
947,verfaulen::V,наксадомс,изгния
948,reißen::V,сезневемс,напукам се
949,versinken::V,ваямс,потъна
950,vergehen::V,ютамс,минавам
951,erscheinen::V,лисемс,явя се
952,verschwinden::V,ёмамс,изчезна
953,sinken::V,явамс,падна
954,abnehmen::V,киремемс,отслабна
955,zunehmen::V,ламолгадомс,нарасна
956,zunehmen::V,раштамс,нарасна
957,steigen::V,куземс,увелича се
958,steigen::V,куземс,покачвам се
959,steigen::V,кепсевемс,увелича се
960,steigen::V,кепсевемс,покачвам се
961,wachsen::V,касомс,раста
962,glänzen::V,цитнемс,лъщя
963,glänzen::V,цитнемс,блестя
964,funkeln::V,пиндолдомс,искря
965,funkeln::V,цивтёрдомс,искря
966,lärmen::V,шалномс,шумя
967,läuten::V,гайгезевемс,звъня
968,klingeln::V,чавомс баягас,звъня
969,klirren::V,калдордомс,звънтя
970,klirren::V,калдордомс,дрънкам
971,klirren::V,кальцяемс,звънтя
972,klirren::V,кальцяемс,дрънкам
973,brausen::V,лакамс,буча
974,rauschen::V,лажномс,шумя
975,klingen::V,гайгемс,звуча
976,bellen::V,онгомс,лая
977,heulen::V,урномс,вия
978,heulen::V,урномс,рева
979,blasen::V,пувамс,духна
980,pfeifen::V,вешкемс,свиря
981,schreien::V,пижнемс,крещя
982,stöhnen::V,кувсемс,стена
983,stöhnen::V,кувсемс,пъшкам
984,zittern::V,тарномс,треперя
985,leben::V,эрямс,живея
986,geboren werden::V,чачомс,родя се
987,atmen::V,лексемс,дишам
988,trinken::V,симемс,пия
989,essen::V,ярсамс,ям
990,schlucken::V,нилемс,гълтам
991,schlucken::V,порнемс,гълтам
992,müde werden::V,сиземс,уморя се
993,einschlafen::V,матедевемс,заспя
994,schlafen::V,удомс,спя
995,aufwachen::V,сыргоземс,събудя се
996,aufstehen::V,стямс,стана
997,sich erholen::V,оймсемс,отдъхвам си
998,krank werden::V,сэредезевемс,заболея
999,krank sein::V,сэредемс,боледувам
1000,schmerzen::V,сэредемс,боля
1001,husten::V,козомс,кашлям
1002,genesen::V,пичкамс,оздравея
1003,sterben::V,куломс,умра
1004,umkommen::V,чавовомс,загина
1005,umkommen::V,ёмамс,загина
1006,sich bewegen::V,шаштомс,движа се
1007,sich bewegen::V,шаштомс,мърдам се
1008,sich rühren::V,сыргамс,движа се
1009,sich erheben::V,куземс,стана
1010,sich setzen::V,озамс,седна
1011,hinfallen::V,прамс,падна
1012,hinfallen::V,сяворемс,падна
1013,laufen::V,якамс,ходя
1014,schreiten::V,эскелямс,крача
1015,schreiten::V,молемс,крача
1016,spazierengehen::V,якамс,разхождам се
1017,eilen::V,эрзкалемс,бързам
1018,eilen::V,капшамс,бързам
1019,sich beeilen::V,капшамс,побързам
1020,sausen::V,ливтямс,тичам
1021,rennen::V,чийнемс,бягам
1022,rennen::V,ардтнемс,бягам
1023,springen::V,кирнявтнемс,скачам
1024,klettern::V,куземс,катеря се
1025,schaukeln::V,нурямс,люлея се
1026,kriechen::V,ёзмолдомс,лазя
1027,kriechen::V,ёзмолдомс,пълзя
1028,schwimmen::V,уемс,плувам
1029,tauchen::V,чопавтомс,гмуркам се
1030,tauchen::V,чопавтнемс,гмуркам се
1031,rudern::V,миледемс,греба
1032,fahren::V,ардомс,пътувам
1033,fliegen::V,ливтямс,летя
1034,fliegen::V,ливтямс,хвърча
1035,gehen::V,туемс,ида
1036,gehen::V,туемс,вървя
1037,gehen::V,молемс,ида
1038,gehen::V,молемс,вървя
1039,weggehen::V,туемс,отида си
1040,abfahren::V,туемс,отпътувам
1041,anhalten::V,лоткамс,спра се
1042,hineingehen::V,совамс,влизам
1043,eintreten::V,совамс,вляза
1044,eintreten::V,эскельдямс,вляза
1045,kommen::V,самс,ида
1046,kommen::V,самс,дойда
1047,ankommen::V,самс,пристигна
1048,ankommen::V,пачкодемс,пристигна
1049,zurückkommen::V,велявтомс,върна се
1050,bleiben::V,кадовомс,остана
1051,warten::V,учомс,чакам
1052,erwarten::V,учомс,очаквам
1053,suchen::V,вешнемс,търся
1054,finden::V,муемс,намеря
1055,versuchen::V,варштамс,опитам
1056,vorbereiten::V,анокстамс,подготвя
1057,lieben::V,вечкемс,любя
1058,mögen::V,вечкемс,обичам
1059,lachen::V,пейдемс,смея се
1060,rühren::V,токамс седейс,трогна
1061,weinen::V,авардемс,плача
1062,schimpfen::V,сёвномс,ругая
1063,schimpfen::V,сёвномс,псувам
1064,sich ärgern::V,кежиявтнемс,ядосам се
1065,sich fürchten::V,пелемс,боя се
1066,sich fürchten::V,пелемс,страхувам се
1067,fürchten::V,пелемс,боя се от
1068,fürchten::V,пелемс,страхувам се от
1069,fliehen::V,оргодемс,бягам
1070,flüchten::V,ворьгодемс,бягам
1071,flüchten::V,ворьгодемс,избягам
1072,flüchten::V,чадомс,бягам
1073,flüchten::V,чадомс,избягам
1074,sehen::V,неемс,видя
1075,anschauen::V,ваномс,гледам
1076,ansehen::V,ваномс,поглеждам
1077,hören::V,марямс,чувам
1078,zuhören::V,кунсоломс,слушам
1079,probieren::V,варшамс,опитам
1080,riechen::V,никсемс,подуша
1081,fühlen::V,марямс,усещам
1082,fühlen::V,марямс,чувствувам
1083,scheinen::V,марявомс,изглеждам
1084,zu sehen sein::V,неявомс,виждам се
1085,vernehmen::V,марямс,доловя
1086,frieren::V,кельмемс,мръзна
1087,tun::V,теемс,правя
1088,können::V,маштомс,мога
1089,wollen::V,бажамс,ща
1090,wollen::V,бажамс,искам
1091,anfangen::V,кармамс,започна
1092,beenden::V,прядомс,свърша
1093,beenden::V,прядомс,завърша
1094,aufhören::V,лоткамс,престана
1095,gelingen::V,удаламс,успея
1096,gelingen::V,удаламс,сполуча
1097,geraten::V,лисемс,удам се
1098,öffnen::V,панжомс,отворя
1099,schließen::V,пекстамс,затворя
1100,schließen::V,сёлгомс,затворя
1101,schließen::V,конямс,затворя
1102,stellen::V,аравтомс,поставя
1103,setzen::V,ойсевтемс,туря
1104,setzen::V,озавтнемс,туря
1105,legen::V,путомс,сложа
1106,legen::V,путомс,слагам
1107,berühren::V,токамс,докосна
1108,verbinden::V,содомс,свържа
1109,bedecken::V,вельтямс,покрия
1110,aufhängen::V,понгавтомс,закача
1111,anzünden::V,кирвастемс,запаля
1112,aufheben::V,кепедемс,вдигна
1113,aufheben::V,кепедемс,повдигна
1114,zurücklassen::V,кадомс,оставя
1115,verlieren::V,ёмавтомс,загубя
1116,fallen lassen::V,правтомс,изпусна
1117,machen::V,теемс,направя
1118,herstellen::V,анокстамс,произведа
1119,bauen::V,путомс,строя
1120,reparieren::V,витемс,поправя
1121,verbessern::V,паролгавтомс,подобря
1122,verbessern::V,вадрялгавтомс,подобря
1123,ändern::V,полавтомс,променя
1124,graben::V,чувомс,копая
1125,graben::V,таргамс,копая
1126,beugen::V,мендемс,прегъна
1127,biegen::V,комавтомс,прегъна
1128,drehen::V,чаравтомс,въртя
1129,drehen::V,велявтнемс,въртя
1130,wenden::V,велявтомс,обърна
1131,umdrehen::V,велявтомс,обърна
1132,heben::V,кепедемс,вдигам
1133,hochheben::V,кепедемс,издигна
1134,ergreifen::V,кундамс,хвана
1135,ergreifen::V,кундамс,обхвана
1136,halten::V,кирдемс,държа
1137,drücken::V,нуемс,натискам
1138,drücken::V,нуемс,притискам
1139,schieben::V,шаштомс,тикам
1140,kratzen::V,ангордамс,одраскам
1141,lecken::V,нолсемс,лижа
1142,lecken::V,нолсемс,ближа
1143,beißen::V,сускомс,хапя
1144,beißen::V,сускомс,ухапя
1145,abreißen::V,сеземс,откъсна
1146,abschneiden::V,печкемс,отрежа
1147,binden::V,кодамс,вържа
1148,binden::V,сюлмамс,вържа
1149,stecken::V,сялгомс,пъхна
1150,brechen::V,синдемс,троша
1151,brechen::V,калавтомс,троша
1152,klopfen::V,калтаямс,чукам
1153,hauen::V,чавомс,бия
1154,kleben::V,педявтнемс,лепя
1155,kleben::V,педявтнемс,залепя
1156,reiben::V,ёзамс,трия
1157,reiben::V,ёзамс,търкам
1158,streichen::V,вадемс,намажа
1159,schleifen::V,човамс,остря
1160,schneiden::V,керямс,режа
1161,rütteln::V,чукамс,разтърсвам
1162,rütteln::V,лыкавтомс,разтърсвам
1163,schütteln::V,чукамс,клатя
1164,schütteln::V,чукамс,друсам
1165,schwenken::V,яхолемс,размахам
1166,schütten::V,каямс,сипя
1167,füllen::V,пештямс,напълня
1168,einwickeln::V,тапарямс,увия
1169,einwickeln::V,тапарямс,завия
1170,tragen::V,кандомс,нося
1171,schleppen::V,ускомс,влача
1172,ziehen::V,ускомс,тегля
1173,ziehen::V,ускомс,дръпна
1174,aufbewahren::V,ванстомс,съхраня
1175,werfen::V,ёртомс,хвърля
1176,fangen::V,кундамс,ловя
1177,fangen::V,кундамс,уловя
1178,packen::V,кундамс,хвана
1179,verstecken::V,кекшемс,крия
1180,verstecken::V,кекшемс,скрия
1181,teilen::V,явомс,разделя
1182,schicken::V,кучомс,изпращам
1183,bringen::V,кандомс,донеса
1184,hinzufügen::V,путомс,прибавя
1185,hinzufügen::V,максомс,прибавя
1186,bekommen::V,саемс,сдобия се
1187,erhalten::V,саемс,получа
1188,nehmen::V,саемс,взема
1189,wählen::V,кочкамс,избирам
1190,auswählen::V,кочкамс,избера
1191,bewahren::V,ванстомс,пазя
1192,behindern::V,кирдемс,преча
1193,behindern::V,кирдемс,спъвам
1194,verderben::V,коламс,разваля
1195,beschädigen::V,теемс зыян,повредя
1196,zerbrechen::V,коламс,счупя
1197,zerreißen::V,сеземс,скъсам
1198,zerstören::V,калавтомс,разруша
1199,verbrennen::V,пултамс,изгоря
1200,geben::V,максомс,дам
1201,reichen::V,максомс,подам
1202,schenken::V,каземс,подаря
1203,versprechen::V,алтамс,обещая
1204,wünschen::V,арсемс,желая
1205,loben::V,шнамс,хваля
1206,küssen::V,палсемс,целувам
1207,wiegen::V,нурсемс,люлея
1208,zudecken::V,тавадомс,покрия
1209,zudecken::V,вельтямс,покрия
1210,wecken::V,стявтомс,събудя
1211,zeigen::V,невтемс,покажа
1212,führen::V,ветямс,водя
1213,führen::V,ветямс,заведа
1214,lehren::V,тонавтомс,уча
1215,unterrichten::V,тонавтомс,преподавам
1216,aufziehen::V,трямс,отгледам
1217,aufziehen::V,кастомс,отгледам
1218,leiten::V,ветямс,ръководя
1219,leiten::V,ветямс,управлявам
1220,leiten::V,азоркстамс,ръководя
1221,leiten::V,азоркстамс,управлявам
1222,antreiben::V,ветямс,подкарвам
1223,lassen::V,кармавтомс,накарам
1224,einladen::V,тердемс,поканя
1225,vereinigen::V,вейсэндямс,съединя
1226,vereinigen::V,вейс путомс,съединя
1227,vereinigen::V,вейс пурнамс,съединя
1228,besuchen::V,варштамс,посетя
1229,treffen::V,вастомс,срещна
1230,sich versammeln::V,промокшномс,събера се
1231,spielen::V,налксемс,играя
1232,singen::V,морамс,пея
1233,tanzen::V,киштемс,танцувам
1234,sich trennen::V,явомс,разделя се
1235,verlassen::V,кадомс,напусна
1236,retten::V,идемс,спася
1237,bewachen::V,ванстомс,охранявам
1238,schützen::V,аштемс,запазя
1239,verteidigen::V,ваномс,защитя
1240,sich schlagen::V,тюремс,бия се
1241,schießen::V,ледемс,стрелям
1242,siegen::V,изнямс,победя
1243,ärgern::V,кежейгавтомс,ядосам
1244,schlagen::V,токамс,бия
1245,schlagen::V,токамс,ударя
1246,treten::V,тапамс,ритам
1247,stechen::V,пупамс,бодна
1248,stoßen::V,тулкадемс,бутна
1249,stoßen::V,тулкадемс,блъсна
1250,stehlen::V,саламс,
1251,stören::V,пирямс ки,смутя
1252,belästigen::V,а максомс,отегча
1253,belästigen::V,а максомс,безпокоя
1254,belästigen::V,а кадомс оймамо,отегча
1255,belästigen::V,а кадомс оймамо,безпокоя
1256,verbergen::V,сёпомс,скрия
1257,verbergen::V,кекшемс,скрия
1258,täuschen::V,манямс,измамя
1259,betrügen::V,манчемс,измамя
1260,töten::V,чавномс,убия
1261,töten::V,чавномс,умъртвя
1262,töten::V,маштнемс,убия
1263,töten::V,маштнемс,умъртвя
1264,wohnen::V,эрямс,живея
1265,arbeiten::V,важодемс,работя
1266,sammeln::V,пурнамс,събера
1267,pflücken::V,ноцковтнемс,бера
1268,pflücken::V,ноцковтнемс,откъсна
1269,jagen::V,кундамс,ловувам
1270,fischen::V,калонь кундамс,ловя риба
1271,fassen::V,кундамс,хвана
1272,hüten::V,ваномс,пазя
1273,treiben::V,панемс,карам
1274,anbinden::V,сюлмамс,завържа
1275,füttern::V,андомс,храня
1276,melken::V,потявтомс,доя
1277,hacken::V,лазномс,сека
1278,gießen::V,валомс,полея
1279,reifen::V,кенеремс,узрея
1280,zubereiten::V,анокстамс,приготвя
1281,kochen::V,пидемс,варя
1282,backen::V,пидемс,пека
1283,braten::V,пуштамс,пържа
1284,umrühren::V,човорямс,разбъркам
1285,stricken::V,кодамс,плета
1286,nähen::V,стамс,шия
1287,färben::V,артомс,боядисам
1288,reinigen::V,урядамс,почистя
1289,waschen::V,муськемс,мия
1290,waschen::V,муськемс,пера
1291,abwischen::V,нардамс,избърша
1292,spülen::V,ёрвалдомс,плакна
1293,fegen::V,тенсемс,измета
1294,kehren::V,тенсемс,мета
1295,baden::V,экшелямс,къпя се
1296,sich waschen::V,шлямс,мия се
1297,ausziehen::V,кайсевтемс,съблека
1298,anziehen::V,оршамс,облека
1299,sich anziehen::V,оршамс,облека се
1300,kämmen::V,судрямс,реша
1301,kämmen::V,судрямс,вчеша
1302,schmücken::V,мазылгавтомс,накича
1303,schmücken::V,наряжамс,накича
1304,sagen::V,меремс,кажа
1305,sprechen::V,кортамс,говоря
1306,reden::V,кортамс,говоря
1307,sich unterhalten::V,кортнемс,разговарям
1308,fragen::V,кевкстемс,запитам
1309,bitten::V,вешемс,моля
1310,erzählen::V,ёвтнемс,разкажа
1311,mitteilen::V,ёвтамс,съобщя
1312,nennen::V,лемдемс,нарека
1313,nennen::V,путомс лем,нарека
1314,rufen::V,тердемс,викам
1315,rufen::V,тердемс,повикам
1316,rufen::V,серьгедемс,викам
1317,rufen::V,серьгедемс,повикам
1318,prahlen::V,шнамс пря,хваля се
1319,übersetzen::V,ютавтомс,преведа
1320,denken::V,арсемс,мисля
1321,glauben::V,кемемс,вярвам
1322,bemerken::V,неемс,забележа
1323,erkennen::V,содамс,позная
1324,begreifen::V,пачкодемс,схвана
1325,verstehen::V,чарькодемс,разбера
1326,lernen::V,тонавтнемс,уча се
1327,wissen::V,содамс,зная
1328,sich erinnern an::V,ледстямс,спомня си за
1329,vergessen::V,стувтомс,забравя
1330,messen::V,онкстнемс,меря
1331,zählen::V,ловомс,броя
1332,rechnen::V,ловомс,сметна
1333,lesen::V,ловномс,чета
1334,malen::V,рисовамс,рисувам
1335,zeichnen::V,рисовамс,рисувам
1336,schreiben::V,сёрмадомс,пиша
1337,besitzen::V,улемс,имам
1338,besitzen::V,улемс,притежавам
1339,besitzen::V,улемс азорокс,имам
1340,besitzen::V,улемс азорокс,притежавам
1341,kaufen::V,рамамс,купя
1342,kaufen::V,рамамс,купувам
1343,verkaufen::V,миемс,продам
1344,bezahlen::V,пандомс,заплатя
1345,zahlen::V,пандомс,платя
1346,beherrschen::V,азоркстамс,владея
1347,ertragen::V,кирдемс,понеса
