,Concept_ID,fa,sah
95,Schnee::N,برف,хаар
96,Eis::N,یخ,муус
97,Frost::N,یخبندان,тымныы
98,Kälte::N,سرما,тымныы
99,Hitze::N,گرما,куйаас
100,Hitze::N,حرارت,куйаас
101,Raureif::N,برف ریزه,кырыа
102,Regenbogen::N,رنگین‌کمان,кустук
103,Donner::N,رعد,этиҥ
104,Strömung::N,جریان,сүүрүк
105,Tropfen::N,قطره,таммах
106,Tropfen::N,قطره,хааппыла
107,Schaum::N,کف,күүгэн
108,Schmutz::N,گل,кир
109,Schmutz::N,کثافت,кир
110,See::N,دریاچه,күөл
111,Sumpf::N,مرداب,бадараан
112,Sumpf::N,باتلاق,бадараан
113,Moor::N,باتلاق,дьэбэрэ
114,Wiese::N,چمن,ходуһа
115,Wald::N,جنگل,ойуур
116,Hügel::N,تل,булгунньах
117,Hügel::N,تپه,булгунньах
118,Anhöhe::N,بلندی,үрдэл
119,Berg::N,کوه,хайа
120,Gipfel::N,قله,чыпчаал
121,Höhle::N,غار,хайа_хаспаҕа
122,Höhle::N,غار,көҥүс
123,Abhang::N,سرازیری,эниэ
124,Quelle::N,چشمه,дьүүктэ
125,Bach::N,نهر,үрүйэ
126,Fluss::N,رود,өрүс
127,Ufer::N,ساحل,биэрэк
128,Ufer::N,کرانه,биэрэк
129,Küste::N,ساحل,кытыл
130,Festland::N,خشکی,кураанах сир
131,Meer::N,دریا,муора
132,Bucht::N,خلیج,хомо
133,Bucht::N,خلیج,бухта
134,Insel::N,جزیره,арыы
135,Blume::N,گل,сибэкки
136,Gras::N,علف,от
137,Wurzel::N,ریشه,силис
138,Baum::N,درخت,мас
139,Stamm::N,تنه,умнас
140,Rinde::N,توژ,хатырык
141,Rinde::N,پوست,хатырык
142,Ast::N,شاخه,мутук
143,Zweig::N,شاخه,лабаа
144,Blatt::N,برگ,сэбирдэх
145,Birke::N,غان,хатыҥ
146,Kiefer[Baum]::N,کاج,бэс
147,Weide[Baum]::N,بید,үөт
148,Weide[Baum]::N,بید,талах
149,Tanne::N,صنوبر,харыйа
150,Horn::N,شاخ,муос
151,Feder::N,پر,куорсун
152,Fell::N,خز,тирии
153,Flügel::N,پر,кынат
154,Flügel::N,بال,кынат
155,Klaue::N,چنگ,тыҥырах
156,Klaue::N,پنجه,тыҥырах
157,Kralle::N,پنجه,баппаҕай
158,Schwanz::N,دم,кутурук
159,Ei::N,تخم,сымыыт
160,Nest::N,لانه,уйа
161,Bau::N,بنا,хороон
162,Bau::N,ساختمان,хороон
163,Tier::N,هیوان,кыыл
164,Tier::N,هیوان,харамай
165,Herde::N,رمه,үөр
166,Kuh::N,گاو,ынах
167,Bulle::N,گاو نر,оҕус
168,Pferd::N,اسب,сылгы
169,Schaf::N,گوسفند,овца
170,Schwein::N,خوک,сибиинньэ
171,Hund::N,سگ,ыт
172,Katze::N,گربه,куоска
173,Bär::N,خرس,эһэ
174,Eichhörnchen::N,سنجاب,тииҥ
175,Elch::N,گوزن شمالی,тайах
176,Fuchs::N,روباه,саһыл
177,Hase::N,خرگوش,куобах
178,Maus::N,موش,кутуйах
179,Wolf::N,گرگ,бөрө
180,Vogel::N,پرنده,көтөр
181,Schwarm::N,دسته,бөлөх
182,Huhn::N,مرغ,куурусса
183,Hahn::N,خروس,бөтүүк
184,Gans::N,غاز,хаас
185,Adler::N,عقاب,хотой
186,Ente::N,اردک,кус
187,Ente::N,مرغابی,кус
188,Eule::N,جغد,мэкчиргэ
189,Kranich::N,درنا,туруйа
190,Krähe::N,زاغ,тураах
191,Krähe::N,کلاغ,тураах
192,Kuckuck::N,فاخته,кэҕэ
193,Schwan::N,قو,куба
194,Fisch::N,ماهی,балык
195,Barsch::N,ماهی خاردار,алыһар
196,Hecht::N,اردک ماهی,сордон
197,Schlange[Tier]::N,مار,моҕой
198,Schlange[Tier]::N,مار,эриэн үөн
199,Wurm::N,کرم,үөн
200,Spinne::N,عنکبوت,ооҕуй
201,Ameise::N,مورچه,кымырдаҕас
202,Laus::N,شپش,быт
203,Mücke::N,پشه,кумаар
204,Fliege::N,مگس,сахсырҕа
205,Schmetterling::N,پروانه,лыах
206,Schmetterling::N,پروانه,үрүмэччи
207,Beere::N,گیله,отон
208,Apfel::N,سیب,яблоко
209,Pilz::N,قارچ,тэллэй
210,Zwiebel::N,پیاز,луук
211,Saat::N,بذر,сиэмэ
212,Korn::N,تخم,сиэмэ
213,Korn::N,دانه,сиэмэ
214,Heu::N,علف خشک,от
215,Schale::N,پوست,хах
216,Grube::N,گودال,дьаама
217,Falle::N,دام,сохсо
218,Schlinge::N,حلقه,уктаа
219,Spur::N,رد,суол
220,Asche::N,خاکستر,күл
221,Dreck::N,کثافت,бадараан
222,Eisen::N,آهن,тимир
223,Gold::N,زر,көмүс
224,Gold::N,زر,кыһыл көмүс
225,Gold::N,طلا,көмүс
226,Gold::N,طلا,кыһыл көмүс
227,Silber::N,نقره,көмүс
228,Silber::N,نقره,үрүҥ көмүс
229,Kohle::N,زغال,чох
230,Glas::N,شیشه,өстүөкүлэ
231,Lehm::N,گل,туой
232,Sand::N,شن,кумах
233,Sand::N,ماسه,кумах
234,Mensch::N,آدم,киһи
235,Mensch::N,انسان,киһи
236,Mann::N,مرد,эр
237,Frau::N,زن,дьахтар
238,Kind::N,بچه,оҕо
239,Kind::N,کودک,оҕо
240,Junge::N,پسر,уол
241,Mädchen::N,دختر,кыыс оҕо
242,Familie::N,فامیل,кэргэн
243,Familie::N,خانواده,кэргэн
244,Großvater::N,پدربزرگ,эһэ
245,Großmutter::N,مادر‌بزرگ,эбэ
246,Eltern::N,والدین,аҕа-ийэ
247,Eltern::N,پدر‌و‌مادر,аҕа-ийэ
248,Vater::N,پدر,аҕа
249,Mutter::N,مادر,ийэ
250,Sohn::N,پسر,уол
251,Tochter::N,دختر,кыыс
252,Bruder::N,برادر,убай
253,Bruder::N,برادر,быраат
254,Schwester::N,خواهر,аҕас
255,Schwester::N,خواهر,балыс
256,Onkel::N,عمو,таай
257,Onkel::N,عمو,абаҕа
258,Onkel::N,دایی,таай
259,Onkel::N,دایی,абаҕа
260,Tante::N,عمه,эдьиий
261,Tante::N,خاله,эдьиий
262,Ehemann::N,همسر,эр
263,Ehefrau::N,همسر,ойох
264,Freude::N,شادی,үөрүү
265,Gelächter::N,خنده,күлүү
266,Gelächter::N,قاه‌قاه,күлүү
267,Glück::N,اقبال,дьол
268,Glück::N,اقبال,соргу
269,Kummer::N,غم,кутурҕан
270,Kummer::N,غصه,кутурҕан
271,Wunsch::N,آرزو,баҕарыы
272,Lust::N,هوس,баҕа
273,Geist::N,روح,тыын
274,Gedanke::N,فکر,санаа
275,Gedächtnis::N,حافظه,өй
276,Verstand::N,هوش,өй
277,Sinn::N,معنا,суолта
278,Sinn::N,مفهوم,суолта
279,Grund::N,سبب,төрүөт
280,Grund::N,دلیل,төрүөт
281,Wahrheit::N,حقیقت,кырдьык
282,Gespräch::N,صحبت,бэсиэдэ
283,Gespräch::N,صحبت,кэпсэтии
284,Gespräch::N,گفتگو,бэсиэдэ
285,Gespräch::N,گفتگو,кэпсэтии
286,Märchen::N,قصه,остуоруйа
287,Märchen::N,افسانه,остуоруйа
288,Erzählung::N,داستان,кэпсээн
289,Nachricht::N,خبر,биллэриллии
290,Neuigkeit::N,خبر تازه,сонун
291,Name::N,اسم,аат
292,Rätsel::N,معما,таабырын
293,Rede::N,سخن,этии
294,Sprache::N,زبان,тыл
295,Stimme::N,صدا,куолас
296,Wort::N,کلمه,тыл
297,Zeichen::N,نشان,бэлиэ
298,Zeichen::N,علامت,бэлиэ
299,Ruf::N,صدا,ыҥырыы
300,Lärm::N,هیاهو,айдаан
301,Laut::N,صدا,тыас
302,Ton::N,آهنگ,дорҕоон
303,Lied::N,آواز,ырыа
304,Lied::N,ترانه,ырыа
305,Ruhe::N,آرامش,уу чуумпу
306,Leute::N,مردم,дьон
307,Volk::N,خلق,дьон
308,Volk::N,خلق,норуот
309,Arbeit::N,کار,үлэ
310,Gast::N,مهمان,ыалдьыт
311,Geschenk::N,هدیه,бэлэх
312,Spiel::N,بازی,оонньуу
313,Gesellschaft::N,جمعیت,общество
314,Hilfe::N,کمک,көмө
315,Freund::N,دوست,доҕор
316,Kamerad::N,رفیق,атас
317,Angelegenheit::N,امر,дьыала
318,Angelegenheit::N,قضیه,дьыала
319,Anzahl::N,عده,ахсаан
320,Anzahl::N,شمار,ахсаан
321,Art::N,نوع,биис
322,Stück::N,تکه,кырбас
323,Stück::N,قطعه,кырбас
324,Teil::N,بخش,ирээт
325,Teil::N,قسمت,ирээт
326,Hälfte::N,نیم,аҥар
327,Kreis::N,حلقه,төгүрүк
328,Kreis::N,حلقه,төгүрүмтэ
329,Kreis::N,دایره,төгүрүк
330,Kreis::N,دایره,төгүрүмтэ
331,Kreuz::N,صلیب,кириэс
332,Linie::N,خط,сурааһын
333,Linie::N,سطر,сурааһын
334,Strich::N,خط,сурааһын
335,Abstand::N,فاصله,арыт
336,Entfernung::N,مسافت,ыраах
337,Gegend::N,منطقه,сир
338,Platz::N,گنجایش,арыт
339,Ort::N,جا,сир
340,Ort::N,محل,сир
341,Ort::N,مکان,сир
342,Seite::N,طرف,өрүт
343,Seite::N,طرف,сирэй
344,Mitte::N,وسط,орто
345,Mitte::N,میان,орто
346,Gegenstand::N,چیز,предмет
347,Sache::N,چیز,мал
348,Rand::N,کنار,кытыы
349,Rand::N,کنار,ойоҕос
350,Rand::N,حاشیه,кытыы
351,Rand::N,حاشیه,ойоҕос
352,Kante::N,لبه,кырыы
353,Ecke::N,گوشه,муннук
354,Spitze::N,سر,чыпчаал
355,Spitze::N,نوک,чыпчаал
356,Ende::N,ته,төбө
357,Ende::N,آخر,төбө
358,Loch::N,سوراخ,тэһэҕэс
359,Loch::N,سوراخ,дьөлөҕөс
360,Winkel::N,کنج,муннук
361,Muster::N,نقش,оһуор
362,Größe::N,قد,кээмэй
363,Größe::N,بزرگی,кээмэй
364,Länge::N,طول,уста
365,Höhe::N,بلندی,үрдүк
366,Gewicht::N,وزن,ыйааһын
367,Menge::N,مقدار,ахсаан
368,Menge::N,اندازه,ахсаан
369,Haufen::N,توده,чөмчөх
370,Reihe::N,ردیف,кэккэ
371,Boot::N,قایق,оҥочо
372,Ruder::N,پارو,эрдии
373,Schlitten::N,سورتمه,сыарҕа
374,Ski::N,اسکی,хайыһар
375,Lagerfeuer::N,آتش,кутаа
376,Last::N,بار,ыарахан
377,Last::N,سنگینی,ыарахан
378,Gang::N,راه رفتن,хаамыы
379,Schritt::N,قدم,хардыы
380,Norden::N,شمال,хоту
381,Süden::N,جنوب,соҕуруу
382,Westen::N,غرب,арҕаа
383,Osten::N,شرق,илин
384,Holz::N,چوب,мас
385,Brett::N,تخته,дуоска
386,Brett::N,تخته,хаптаһын
387,Platte::N,صفحه,билиитэ
388,Stütze::N,تکیه,тулааһын
389,Stange::N,میله,ураҕас
390,Stock::N,چوب,мас
391,Stock::N,چوب,баалкы
392,Stab::N,عصا,ураҕас
393,Rohr::N,لوله,турба
394,Haus::N,منزل,дьиэ
395,Heim::N,خانه,дьиэ
396,Heim::N,کاشانه,дьиэ
397,Ofen::N,بخاری,оһох
398,Fußboden::N,کف اتاق,муоста
399,Tisch::N,میز,остуол
400,Stuhl::N,صندلی,устуул
401,Wiege::N,گهواره,биһик
402,Bett::N,تختخواب,кырабаат
403,Regal::N,قفسه,долбуур
404,Kiste::N,صندوق,дьааһык
405,Fenster::N,پنجره,түннүк
406,Tür::N,در,аан
407,Tür::N,درب,аан
408,Tor::N,دروازه,аан
409,Zaun::N,حصار,соппулуот
410,Dach::N,بام,кырыыса
411,Leiter::N,نردبان,кирилиэс
412,Besen::N,جارو,миинньик
413,Spaten::N,بیل,күрдьэх
414,Schaufel::N,بیل,күрдьэх
415,Schaufel::N,پارو,күрдьэх
416,Gabel::N,چنگال,биилкэ
417,Löffel::N,قاشق,луоска
418,Messer::N,کارد,быһах
419,Nagel::N,میخ,тоһоҕо
420,Netz::N,تور,илим
421,Netz::N,شبکه,илим
422,Haken::N,قلاب,көхө
423,Griff::N,دسته,ук
424,Griff::N,دسته,тутаах
425,Schloss::N,قفل,күлүүс
426,Bild::N,عکس,хартыына
427,Bild::N,تصویر,хартыына
428,Figur::N,تندیس,фигура
429,Puppe::N,عروسک,куукула
430,Beutel::N,کیسه,мөһөөччук
431,Bündel::N,بسته,баайыы
432,Tasche::N,کیف,суумка
433,Eimer::N,سطل,биэдэрэ
434,Deckel::N,در,хаппах
435,Geschirr::N,ظرف,иһит
436,Sack::N,گونی,куул
437,Tasse::N,فنجان,сэлиэнэй
438,Topf::N,دیگ,көстүрүүҥкэ
439,Topf::N,قابلمه,көстүрүүҥкэ
440,Kessel::N,دیگ,хочуол
441,Essen::N,خوراک,аһылык
442,Nahrung::N,غذا,ас
443,Speise::N,خوراک,аһылык
444,Fleisch::N,گوشت,эт
445,Getreide::N,غله,злактар
446,Brei::N,فرنی,хааһы
447,Brei::N,حریره,хааһы
448,Brot::N,نان,килиэп
449,Scheibe::N,قاچ,куһуок
450,Scheibe::N,لزگه,куһуок
451,Fett::N,چربی,сыа
452,Butter::N,کره,арыы
453,Öl::N,روغن,арыы
454,Salz::N,نمک,туус
455,Suppe::N,آش,мин
456,Suppe::N,سوپ,мин
457,Honig::N,عسل,мүөт
458,Milch::N,شیر,үүт
459,Tee::N,چای,чэй
460,Leder::N,چرم,тирии
461,Wolle::N,پشم,түү
462,Stoff::N,پارچه,таҥас
463,Nadel::N,سوزن,иннэ
464,Faden::N,نخ,сап
465,Knopf::N,دکمه,тимэх
466,Knoten::N,گره,түмүк
467,Farbe::N,رنگ,кырааска
468,Kleidung::N,لباس,таҥас
469,Kleidung::N,پوشاک,таҥас
470,Hemd::N,پیراهن,ырбаахы
471,Kragen::N,یقه,саҕа
472,Ärmel::N,آستین,сиэх
473,Hose::N,شلوار,ыстаан
474,Hose::N,شلوار,бүрүүкэ
475,Gürtel::N,کمر‌بند,кур
476,Mütze::N,کلاه,бэргэһэ
477,Schuh::N,کفش,бачыыҥка
478,Stiefel::N,چکمه,саппыкы
479,Ring::N,حلقه,биһилэх
480,Ring::N,انگشتر,биһилэх
481,Band::N,نوار,лиэнтэ
482,Band::N,روبان,лиэнтэ
483,Kamm::N,شانه,тараах
484,Spiegel::N,آینه,сиэркилэ
485,Riemen::N,تسمه,кур
486,Schnur::N,ریسمان,быа
487,Leine::N,قلاده,тэһиин
488,Decke::N,پتو,суорҕан
489,Kissen::N,بالش,сыттык
490,Tuch::N,شال,былаат
491,Handtuch::N,حوله,соттор
492,Kraft::N,نیرو,сыра
493,Stärke::N,زور,күүс
494,Gesundheit::N,سلامتی,доруобуйа
495,Gesundheit::N,تندرستی,доруобуйа
496,Krankheit::N,بیماری,ыарыы
497,Schmerz::N,درد,ыарыы
498,Wunde::N,زخم,баас
499,Fieber::N,تب,түрүлгэн
500,Fieber::N,تب,лихорадка
501,Fieber::N,تب,температура
502,Arznei::N,دارو,эмп
503,Brücke::N,پل,күргэ
504,Brunnen::N,چاه,холуодьас
505,Weide::N,چراگاه,мэччирэҥ
506,Pfad::N,راه,ыллык
507,Weg::N,راه,суол
508,Weg::N,طریق,суол
509,Straße::N,راه,суол
510,Straße::N,جاده,суол
511,Dorf::N,ده,дэриэбинэ
512,Dorf::N,روستا,дэриэбинэ
513,Stadt::N,شهر,куорат
514,Brief::N,نامه,сурук
515,Buch::N,کتاب,кинигэ
516,Buchstabe::N,حرف,буква
517,Zeitung::N,روزنامه,хаһыат
518,Leben::N,عمر,тыын
519,Leben::N,زندگی,тыын
520,Tod::N,مرگ,өлүү
521,Grab::N,گور,иин
522,Grab::N,مزار,иин
523,Kirche::N,کلیسا,таҥара дьиэтэ
524,Sünde::N,بزه,айыы
525,Sünde::N,گناه,айыы
526,Gott::N,خدا,тангара
527,Arbeiter::N,کارگر,үлэһит
528,Chef::N,رئیس,баһылык
529,Chef::N,رئیس,начальник
530,Meister::N,استاد,уус
531,Meister::N,استاد,маастар
532,Arzt::N,پزشک,врач
533,Lehrer::N,معلم,учуутал
534,Lehrer::N,آموزگار,учуутал
535,Geld::N,پول,харчы
536,Geschäft::N,کار,идэ
537,Geschäft::N,بیزنس,идэ
538,Laden::N,دکان,маҕаһыын
539,Laden::N,مغازه,маҕаһыын
540,Preis::N,بها,сыана
541,Preis::N,قیمت,сыана
542,Ware::N,جنس,табаар
543,Ware::N,کالا,табаар
544,Nutzen::N,مزیت,туһа
545,Nutzen::N,امتیاز,туһа
546,Reichtum::N,مال,баай
547,Reichtum::N,ثروت,баай
548,Welt::N,دنیا,аан дойду
549,Land::N,کشور,дойду
550,Land::N,مملکت,дойду
551,Staat::N,دولت,государство
552,König::N,شاه,король
553,König::N,پادشاه,король
554,Macht::N,قدرت,былаас
555,Macht::N,اختیار,былаас
556,Grenze::N,مرز,кыраныысса
557,Krieg::N,جنگ,сэрии
558,Feind::N,دشمن,өстөөх
559,Gewalt::N,زور,күүһүлээһин
560,Gewalt::N,خشونت,күүһүлээһин
561,Kampf::N,نبرد,охсуһуу
562,Kampf::N,مبارزه,охсуһуу
563,Bogen[Waffe]::N,کمان,ох
564,Pfeil::N,تیر,ох
565,Gewehr::N,تفنگ,саа
566,Fehler::N,غلط,сыыһа
567,Fehler::N,اشتباه,сыыһа
568,Lüge::N,دروغ,сымыйа
569,Schaden::N,آسیب,хоромньу
570,Schaden::N,خسارت,хоромньу
571,Unglück::N,بلا,алдьархай
572,Schuld::N,گناه,буруй
573,Schuld::N,تقصیر,буруй
574,Alter::N,سن,саас
575,Alter::N,عمر,саас
576,Schluss::N,انتها,тиһэх
577,Zeit::N,وقت,бириэмэ
578,Zeit::N,زمان,бириэмэ
579,Tag::N,روز,күн
580,Morgen::N,صبح,сарсыарда
581,Mittag::N,ظهر,күн ортото
582,Abend::N,شب,киэһэ
583,Abend::N,عصر,киэһэ
584,Nacht::N,شب,түүн
585,Woche::N,هفته,нэдиэлэ
586,Monat::N,ماه,ый
587,Jahr::N,سال,сыл
588,Jahr::N,سال,дьыл
589,Frühling::N,بهار,саас
590,Sommer::N,تابستان,сайын
591,Herbst::N,پاییز,күһүн
592,Winter::N,زمستان,кыһын
593,Januar::N,ژانویه,тохсунньу
594,Februar::N,فوریه,олунньу
595,März::N,مارس,кулун тутар
596,April::N,آوریل,муус устар ый
597,Mai::N,مه,ыам ыйа
598,Juni::N,ژوئن,бэс ыйа
599,Juli::N,ژویه,от ыйа
600,August::N,اوت,атырдьах ыйа
601,September::N,سپتامبر,балаҕан ыйа
602,Oktober::N,اکتبر,алтынньы
603,November::N,نوامبر,сэтинньи
604,Dezember::N,دسامبر,ахсынньы
605,Montag::N,دو‌شنبه,бэнидиэнньик
606,Dienstag::N,سه‌شنبه,оптуорунньук
607,Mittwoch::N,چهار‌شنبه,сэрэдэ
608,Donnerstag::N,پنج شنبه,чэппиэр
609,Freitag::N,جمعه,бээтинсэ
610,Samstag::N,شنبه,субуота
611,Sonntag::N,یکشنبه,баскыһыанньа
612,groß::A,بزرگ,бөдөҥ
613,groß::A,بزرگ,улахан
614,klein::A,کوچک,кыр
615,lang::A,بلند,уһун
616,kurz::A,کوتاه,кылгас
617,breit::A,پهن,кэтит
618,schmal::A,تنگ,кыараҕас
619,schmal::A,نازک,кыараҕас
620,dicht::A,چگال,хойуу
621,dicht::A,انبوه,хойуу
622,dick[Gegenstand]::A,ضخیم,суон
623,dick[Gegenstand]::A,ضخیم,хойуу
624,dünn::A,نازک,чараас
625,fein::A,ریز,бытархай
626,fein::A,ریز,синньигес
627,fein::A,باریک,бытархай
628,fein::A,باریک,синньигес
629,fest::A,محکم,бөҕө
630,fest::A,محکم,кытаанах
631,flach::A,صاف,хаптаҕай
632,flach::A,مسطح,хаптаҕай
633,glatt::A,لیز,кылааккай
634,hart::A,سفت,хатан
635,hart::A,سفت,кытаанах
636,weich::A,نرم,сымнаҕас
637,weich::A,ملایم,сымнаҕас
638,rund::A,گرد,төгүрүк
639,spitz::A,تیز,сытыы
640,spitz::A,تیز,уһуктаах
641,spitz::A,نوک‌تیز,сытыы
642,spitz::A,نوک‌تیز,уһуктаах
643,scharf::A,تیز,сытыы
644,scharf::A,برنده,сытыы
645,stumpf::A,کند,сыппах
646,schwer::A,سنگین,ыарахан
647,schön::A,زیبا,кыраһыабай
648,heiß::A,داغ,итии
649,warm::A,گرم,ичигэс
650,kalt::A,سرد,тымныы
651,kühl::A,خنک,сөрүүн
652,frisch::A,تازه,ыраас
653,frisch::A,تازه,сөрүүн
654,frisch::A,تازه,тымныы
655,feucht::A,مرطوب,сииктээх
656,nass::A,تر,инчэҕэй
657,nass::A,خیش,инчэҕэй
658,trocken::A,خشک,кураан
659,voll::A,پر,толору
660,leer::A,خالی,иччитэх
661,offen::A,باز,аһаҕас
662,geschlossen::A,بسته,бүтэй
663,sauber::A,پاک,сэбэр
664,sauber::A,تمیز,сэбэр
665,schmutzig::A,کثیف,кирдээх
666,schmutzig::A,آلوده,кирдээх
667,roh::A,خام,сиикэй
668,reif::A,رسیده,буспут
669,reif::A,رسیده,сиппит-хоппут
670,lecker::A,لذیذ,минньигэс
671,lecker::A,خوشمزه,минньигэс
672,süß::A,شیرین,минньигэс
673,bitter::A,تلخ,аһыы
674,sauer::A,ترش,аһыы
675,hell::A,روشن,сырдык
676,dunkel::A,تاریک,хараҥа
677,schwarz::A,سیاه,хара
678,weiß::A,سفید,үрүҥ
679,weiß::A,سفید,маҥан
680,rot::A,سرخ,кыһыл
681,rot::A,قرمز,кыһыл
682,gelb::A,زرد,саһархай
683,blau::A,آبی,күөх
684,grün::A,سبز,күөх
685,grün::A,سبز,от күөҕэ
686,grau::A,طوسی,сиэрэй
687,grau::A,خاکستری,сиэрэй
688,bunt::A,رنگارنگ,эриэн
689,billig::A,ارزان,чэпчэки
690,teuer::A,گران,сыаналаах
691,wertvoll::A,قیمتی,сыаналаах
692,wertvoll::A,گرانبها,сыаналаах
693,blind::A,کور,хараҕа суох
694,blind::A,نابینا,хараҕа суох
695,taub::A,کر,дьүлэй
696,taub::A,ناشنوا,дьүлэй
697,kräftig::A,قوی,модун
698,stark::A,قوی,күүстээх
699,stark::A,نیرومند,күүстээх
700,schwach::A,ضعیف,мөлтөх
701,fett::A,چرب,эмис
702,schlank::A,باریک‌اندام,дьылҕан
703,schlank::A,باریک‌اندام,дьыпсаҕай
704,hübsch::A,قشنگ,олус кэрэ
705,hübsch::A,قشنگ,көрүөхтэн үчүгэй
706,hübsch::A,خوشگل,олус кэрэ
707,hübsch::A,خوشگل,көрүөхтэн үчүгэй
708,böse::A,بد,өһүөннээх
709,dumm::A,احمق,акаары
710,faul::A,لش,нэс
711,faul::A,تنبل,нэс
712,fleißig::A,زرنگ,кыһамньылаах
713,geizig::A,خسیس,иҥсэлээх
714,klug::A,عاقل,өйдөөх
715,klug::A,باهوش,өйдөөх
716,geschickt::A,ماهر,наһаа дьоҕурдаах
717,lieb::A,عزیز,тапталлаах
718,lustig::A,شاد,көрдөөх
719,lustig::A,خوشحال,көрдөөх
720,sanft::A,لطیف,намчы
721,sanft::A,لطیف,сымнаҕас
722,hungrig::A,گرسنه,аччык
723,krank::A,مریض,ыалдьар
724,krank::A,بیمار,ыалдьар
725,nackt::A,لخت,сыгынньах
726,nackt::A,برهنه,сыгынньах
727,traurig::A,غمگین,санаарҕабыллаах
728,lebendig::A,زنده,тыыннаах
729,gut::A,خوب,үтүө
730,gut::A,خوب,үчүгэй
731,schlecht::A,بد,куһаҕан
732,richtig::A,درست,сөп
733,schlimm::A,وخيم,сидьиҥ
734,schlimm::A,وخيم,быдьар
735,wahr::A,درست,кырдьык
736,wahr::A,حقیقی,кырдьык
737,alt::A,کهنه,былыргы
738,neu::A,نو,саҥа
739,ehemalig::A,قبلی,урукку
740,alt[Lebewesen]::A,پیر,кырдьаҕас
741,jung::A,جوان,эдэр
742,arm::A,فقیر,дьадаҥы
743,reich::A,پولدار,баай
744,reich::A,ثروتمند,баай
745,bekannt::A,آشنا,билэр
746,bekannt::A,معلوم,билэр
747,berühmt::A,مشهور,аатырбыт
748,fremd::A,خارجی,атын
749,fremd::A,بیگانه,атын
750,verschieden::A,مختلف,араас
751,verschieden::A,متفاوت,араас
752,nah::A,نزدیک,чугас
753,fern::A,دور,ыраах
754,linker::A,چپ,хаҥас
