,Concept_ID,lv,ml
641,Mitte::N,vidus,മധ്യസ്ഥാനം
642,Gegenstand::N,кӧлуй,സാധനം
643,Gegenstand::N,priekšmets,സാധനം
644,Sache::N,добра,വസ്തു
645,Sache::N,lieta,വസ്തു
646,Rand::N,дор,തൊങ്ങൽ
647,Rand::N,mala,തൊങ്ങൽ
648,Rand::N,apmale,തൊങ്ങൽ
649,Kante::N,дор,അറ്റം
650,Kante::N,šķautne,അറ്റം
651,Ecke::N,пельӧс,മൂല
652,Ecke::N,kakts,മൂല
653,Ecke::N,stūris,മൂല
654,Spitze::N,йыв,അഗ്രം
655,Spitze::N,smaile,അഗ്രം
656,Spitze::N,galotne,അഗ്രം
657,Ende::N,пом,അവസാനം
658,Ende::N,gals,അവസാനം
659,Ende::N,uzgalis,അവസാനം
660,Loch::N,розь,ദ്വാരം
661,Loch::N,caurums,ദ്വാരം
662,Winkel::N,пельӧс,കോൺ
663,Winkel::N,leņķis,കോൺ
664,Muster::N,сер,ക്രമം
665,Muster::N,piemērs,ക്രമം
666,Größe::N,ыджда,വലുപ്പം
667,Größe::N,lielums,വലുപ്പം
668,Länge::N,кузьта,നീളം
669,Länge::N,garums,നീളം
670,Höhe::N,джуджда,ഉയരം
671,Höhe::N,augstums,ഉയരം
672,Gewicht::N,сьӧкта,കട്ടി
673,Gewicht::N,сьӧкталун,കട്ടി
674,Gewicht::N,svars,കട്ടി
675,Gewicht::N,smagums,കട്ടി
676,Menge::N,лун,അളവ്
677,Menge::N,числӧ,അളവ്
678,Menge::N,masa,അളവ്
679,Menge::N,daudzums,അളവ്
680,Haufen::N,чукӧр,കൂമ്പാരം
681,Haufen::N,čupa,കൂമ്പാരം
682,Haufen::N,grēda,കൂമ്പാരം
683,Haufen::N,kaudze,കൂമ്പാരം
684,Reihe::N,рад,വരി
685,Reihe::N,rinda,വരി
686,Reihe::N,virkne,വരി
687,Boot::N,пыж,ബോട്ട്
688,Boot::N,laiva,ബോട്ട്
689,Ruder::N,пелыс,പങ്കായം
690,Ruder::N,ӧпаснӧй,പങ്കായം
691,Ruder::N,airis,പങ്കായം
692,Ruder::N,irklis,പങ്കായം
693,Schlitten::N,дадь,ഉരുളില്ലാവണ്ടി
694,Schlitten::N,ragavas,ഉരുളില്ലാവണ്ടി
695,Ski::N,лызь,ഹിമപാദുകം
696,Ski::N,slēpe,ഹിമപാദുകം
697,Lagerfeuer::N,бипур,തീ
698,Lagerfeuer::N,ugunskurs,തീ
699,Last::N,сьӧкыдтор,ഭാരം
700,Last::N,krava,ഭാരം
701,Gang::N,мунӧм,നടത്തം
702,Gang::N,ветлӧм,നടത്തം
703,Gang::N,eja,നടത്തം
704,Gang::N,gājums,നടത്തം
705,Schritt::N,воськов,ചുവട്
706,Schritt::N,воськовтӧм,ചുവട്
707,Schritt::N,solis,ചുവട്
708,Norden::N,войвыв,വടക്ക്
709,Norden::N,ziemeļi,വടക്ക്
710,Süden::N,лунвыв,തെക്ക്
711,Süden::N,dienvidi,തെക്ക്
712,Westen::N,рытыв,പടിഞ്ഞാറ്
713,Westen::N,rietumi,പടിഞ്ഞാറ്
714,Osten::N,асыв,കിഴക്ക്
715,Osten::N,austrumi,കിഴക്ക്
716,Holz::N,пу,തടി
717,Holz::N,koks,തടി
718,Holz::N,koksne,തടി
719,Brett::N,пӧв,ബോർഡ്
720,Brett::N,dēlis,ബോർഡ്
721,Platte::N,плита,തകിട്
722,Platte::N,plate,തകിട്
723,Platte::N,plāksne,തകിട്
724,Stütze::N,пыкӧд,താങ്ങ്
725,Stütze::N,мыджӧд,താങ്ങ്
726,Stütze::N,balsts,താങ്ങ്
727,Stütze::N,atspaids,താങ്ങ്
728,Stange::N,потш,കമ്പ്
729,Stange::N,maikste,കമ്പ്
730,Stock::N,бедь,വടി
731,Stock::N,boze,വടി
732,Stock::N,spieķis,വടി
733,Stab::N,зир,കുറുവടി
734,Stab::N,zizlis,കുറുവടി
735,Rohr::N,труба,കുഴൽ
736,Rohr::N,caurule,കുഴൽ
737,Haus::N,керка,വീട്
738,Haus::N,māja,വീട്
739,Heim::N,горт,വീട്
740,Heim::N,mājas,വീട്
741,Ofen::N,пач,സ്റ്റൌ
742,Ofen::N,krāsns,സ്റ്റൌ
743,Fußboden::N,джодж,തറ
744,Fußboden::N,grīda,തറ
745,Tisch::N,пызан,മേശ
746,Tisch::N,galds,മേശ
747,Stuhl::N,улӧс,കസേര
748,Stuhl::N,krēsls,കസേര
749,Wiege::N,зыбка,തൊട്ടിൽ
750,Wiege::N,šūpulis,തൊട്ടിൽ
751,Bett::N,вольпась,കിടക്ക
752,Bett::N,gulta,കിടക്ക
753,Regal::N,джадж,ഷെൽഫ്
754,Regal::N,plaukts,ഷെൽഫ്
755,Kiste::N,куд,പെട്ടി
756,Kiste::N,ящик,പെട്ടി
757,Kiste::N,kaste,പെട്ടി
758,Kiste::N,šķirsts,പെട്ടി
759,Fenster::N,ӧшинь,ജനൽ
760,Fenster::N,logs,ജനൽ
761,Tür::N,ӧдзӧс,വാതിൽ
762,Tür::N,durvis,വാതിൽ
763,Tor::N,дзиръя,കവാടം
764,Tor::N,vārti,കവാടം
765,Zaun::N,потшӧс,വേലി
766,Zaun::N,žogs,വേലി
767,Dach::N,вевт,മേൽക്കുര
768,Dach::N,jumts,മേൽക്കുര
769,Leiter::N,пос,ഏണി
770,Leiter::N,kāpnes,ഏണി
771,Leiter::N,redeles,ഏണി
772,Besen::N,рос,ചൂല്
773,Besen::N,slota,ചൂല്
774,Spaten::N,зыр,തൂമ്പ
775,Spaten::N,lāpsta,തൂമ്പ
776,Schaufel::N,тэльӧб,തൂമ്പ
777,Schaufel::N,liekšķere,തൂമ്പ
778,Gabel::N,вилки,മുൾക്കത്തി
779,Gabel::N,dakšiņa,മുൾക്കത്തി
780,Löffel::N,пань,സ്പൂൺ
781,Löffel::N,karote,സ്പൂൺ
782,Messer::N,пурт,കത്തി
783,Messer::N,nazis,കത്തി
784,Nagel::N,тув,ആണി
785,Nagel::N,кӧрт тув,ആണി
786,Nagel::N,nagla,ആണി
787,Netz::N,тыв,വല
788,Netz::N,tīkls,വല
789,Haken::N,крук,കൊളുത്ത്
790,Haken::N,āķis,കൊളുത്ത്
791,Haken::N,kāsis,കൊളുത്ത്
792,Haken::N,krampis,കൊളുത്ത്
793,Griff::N,нуд,കൈപ്പിടി
794,Griff::N,kāts,കൈപ്പിടി
795,Griff::N,rokturis,കൈപ്പിടി
796,Schloss::N,томан,പൂട്ട്
797,Schloss::N,aizslēgs,പൂട്ട്
798,Bild::N,серпас,ചിത്രം
799,Bild::N,glezna,ചിത്രം
800,Figur::N,пертас,കണക്ക്
801,Figur::N,вежньӧг,കണക്ക്
802,Figur::N,figūra,കണക്ക്
803,Puppe::N,акань,പാവ
804,Puppe::N,lelle,പാവ
805,Beutel::N,мешӧк,ബാഗ്
806,Beutel::N,kule,ബാഗ്
807,Beutel::N,maisiņš,ബാഗ്
808,Bündel::N,кӧртӧд,കെട്ട്
809,Bündel::N,sainis,കെട്ട്
810,Tasche::N,сумка,ബാഗ്
811,Tasche::N,soma,ബാഗ്
812,Eimer::N,ведра,ബക്കറ്റ്
813,Eimer::N,spainis,ബക്കറ്റ്
814,Deckel::N,пӧдан,ഉറ
815,Deckel::N,тупкӧд,ഉറ
816,Deckel::N,vāks,ഉറ
817,Geschirr::N,дозмук,പിഞ്ഞാണം
818,Geschirr::N,тасьті-пань,പിഞ്ഞാണം
819,Geschirr::N,trauki,പിഞ്ഞാണം
820,Sack::N,мешӧк,ചാക്ക്
821,Sack::N,maiss,ചാക്ക്
822,Tasse::N,бекар,കപ്പ്
823,Tasse::N,тасьті,കപ്പ്
824,Tasse::N,tase,കപ്പ്
825,Topf::N,гырнич,പാത്രം
826,Topf::N,pods,പാത്രം
827,Kessel::N,пӧрт,കെറ്റ്ല്
828,Kessel::N,katls,കെറ്റ്ല്
829,Essen::N,сёйӧм,ആഹാരസമയം
830,Essen::N,ēdiens,ആഹാരസമയം
831,Nahrung::N,сёян,ഭക്ഷണം
832,Nahrung::N,barība,ഭക്ഷണം
833,Speise::N,сёян,ഡിഷ്
834,Speise::N,сёянтор,ഡിഷ്
835,Speise::N,ēdiens,ഡിഷ്
836,Fleisch::N,яй,മാംസം
837,Fleisch::N,gaļa,മാംസം
838,Getreide::N,нянь,ചോളം
839,Getreide::N,labība,ചോളം
840,Brei::N,рок,കഞ്ഞി
841,Brei::N,putra,കഞ്ഞി
842,Brei::N,biezenis,കഞ്ഞി
843,Brot::N,нянь,റോട്ടി
844,Brot::N,maize,റോട്ടി
845,Scheibe::N,шӧрӧм,തുണ്ട്
846,Scheibe::N,чӧлан,തുണ്ട്
847,Scheibe::N,šķēle,തുണ്ട്
848,Scheibe::N,rieciens,തുണ്ട്
849,Fett::N,гос,കൊഴുപ്പ്
850,Fett::N,тшог,കൊഴുപ്പ്
851,Fett::N,tauki,കൊഴുപ്പ്
852,Butter::N,вый,വെണ്ണ
853,Butter::N,sviests,വെണ്ണ
854,Öl::N,вый,എണ്ണ
855,Öl::N,eļļa,എണ്ണ
856,Salz::N,сов,ഉപ്പ്
857,Salz::N,sāls,ഉപ്പ്
858,Suppe::N,шыд,സൂപ്പ്
859,Suppe::N,zupa,സൂപ്പ്
860,Honig::N,ма,തേൻ
861,Honig::N,medus,തേൻ
862,Milch::N,йӧв,പാൽ
863,Milch::N,piens,പാൽ
864,Tee::N,чай,ചായ
865,Tee::N,tēja,ചായ
866,Leder::N,ку,തുകൽ
867,Leder::N,āda,തുകൽ
868,Wolle::N,вурун,കമ്പിളി
869,Wolle::N,vilna,കമ്പിളി
870,Stoff::N,дӧра,തുണി
871,Stoff::N,drāna,തുണി
872,Stoff::N,audums,തുണി
873,Nadel::N,ем,സൂചി
874,Nadel::N,adata,സൂചി
875,Faden::N,сунис,നൂല്
876,Faden::N,diegs,നൂല്
877,Faden::N,pavediens,നൂല്
878,Knopf::N,кизь,ബട്ടൺ
879,Knopf::N,poga,ബട്ടൺ
880,Knoten::N,гӧрӧд,കുരുക്ക്
881,Knoten::N,mezgls,കുരുക്ക്
882,Farbe::N,краска,പെയിൻറ്
883,Farbe::N,вап,പെയിൻറ്
884,Farbe::N,krāsa,പെയിൻറ്
885,Kleidung::N,паськӧм,വസ്ത്രങ്ങൾ
886,Kleidung::N,tērps,വസ്ത്രങ്ങൾ
887,Kleidung::N,drēbes,വസ്ത്രങ്ങൾ
888,Hemd::N,дӧрӧм,ഷർട്ട്
889,Hemd::N,krekls,ഷർട്ട്
890,Kragen::N,воротник,കുപ്പായക്കഴുത്ത്
891,Kragen::N,apkakle,കുപ്പായക്കഴുത്ത്
892,Ärmel::N,сос,കുപ്പായക്കൈ
893,Ärmel::N,piedurkne,കുപ്പായക്കൈ
894,Hose::N,гач,ട്രൌസർ
895,Hose::N,bikses,ട്രൌസർ
896,Gürtel::N,вӧнь,ബെൽറ്റ്
897,Gürtel::N,josta,ബെൽറ്റ്
898,Mütze::N,шапка,തൊപ്പി
899,Mütze::N,cepure,തൊപ്പി
900,Schuh::N,башмак,ഷൂ
901,Schuh::N,ботинки,ഷൂ
902,Schuh::N,kurpe,ഷൂ
903,Stiefel::N,сапӧг,ബൂട്ട്
904,Stiefel::N,zābaks,ബൂട്ട്
905,Ring::N,кытш,മോതിരം
906,Ring::N,gredzens,മോതിരം
907,Band::N,лента,റിബൺ
908,Band::N,вундас,റിബൺ
909,Band::N,lente,റിബൺ
910,Kamm::N,сынан,ചീപ്പ്
911,Kamm::N,ķemme,ചീപ്പ്
912,Spiegel::N,рӧмпӧштан,കണ്ണാടി
913,Spiegel::N,spogulis,കണ്ണാടി
914,Riemen::N,тасма,സ്ട്രാപ്പ്
915,Riemen::N,siksna,സ്ട്രാപ്പ്
916,Schnur::N,гез,ചരട്
917,Schnur::N,aukla,ചരട്
918,Leine::N,юргез,കെട്ടാനുള്ള തോൽവാർ
919,Leine::N,saite,കെട്ടാനുള്ള തോൽവാർ
920,Decke::N,эшкын,പുതപ്പ്
921,Decke::N,шебрас,പുതപ്പ്
922,Decke::N,sega,പുതപ്പ്
923,Kissen::N,юрлӧс,തലയിണ
924,Kissen::N,spilvens,തലയിണ
925,Tuch::N,чышъян,സ്കാർഫ്
926,Tuch::N,vadmala,സ്കാർഫ്
927,Handtuch::N,ки чышкӧд,തോർത്ത്
928,Handtuch::N,кизьчышъян,തോർത്ത്
929,Handtuch::N,dvielis,തോർത്ത്
930,Kraft::N,этш,ശക്തി
931,Kraft::N,эбӧс,ശക്തി
932,Kraft::N,spēks,ശക്തി
933,Stärke::N,ёнлун,ശക്തി
934,Stärke::N,чорыдлун,ശക്തി
935,Stärke::N,stiprums,ശക്തി
936,Gesundheit::N,дзоньвидзалун,ആരോഗ്യം
937,Gesundheit::N,veselība,ആരോഗ്യം
938,Krankheit::N,висьӧм,അസുഖം
939,Krankheit::N,slimība,അസുഖം
940,Schmerz::N,висьӧм,വേദന
941,Schmerz::N,sāpes,വേദന
942,Wunde::N,дой,മുറിവ്
943,Wunde::N,brūce,മുറിവ്
944,Wunde::N,jēlums,മുറിവ്
945,Fieber::N,жар,പനി
946,Fieber::N,drudzis,പനി
947,Fieber::N,karstums,പനി
948,Arznei::N,лекарство,മരുന്ന്
949,Arznei::N,зелля,മരുന്ന്
950,Arznei::N,zāles,മരുന്ന്
951,Arznei::N,medikaments,മരുന്ന്
952,Brücke::N,пос,പാലം
953,Brücke::N,tilts,പാലം
954,Brunnen::N,юкмӧс,കിണർ
955,Brunnen::N,aka,കിണർ
956,Weide::N,пӧскӧтина,മേച്ചൽ
957,Weide::N,ganības,മേച്ചൽ
958,Pfad::N,туй,വഴി
959,Pfad::N,кыснан,വഴി
960,Pfad::N,taka,വഴി
961,Weg::N,туй,വഴി
962,Weg::N,ceļš,വഴി
963,Straße::N,туй,റോഡ്
964,Straße::N,iela,റോഡ്
965,Dorf::N,сикт,ഗ്രാമം
966,Dorf::N,ciems,ഗ്രാമം
967,Stadt::N,кар,നഗരം
968,Stadt::N,pilsēta,നഗരം
969,Brief::N,письмӧ,കത്ത്
970,Brief::N,vēstule,കത്ത്
971,Buch::N,небӧг,പുസ്തകം
972,Buch::N,grāmata,പുസ്തകം
973,Buchstabe::N,шыпас,അക്ഷരം
974,Buchstabe::N,burts,അക്ഷരം
975,Zeitung::N,газет,വർത്തമാനപത്രം
976,Zeitung::N,avīze,വർത്തമാനപത്രം
977,Zeitung::N,laikraksts,വർത്തമാനപത്രം
978,Leben::N,лов,ജീവൻ
979,Leben::N,олӧм,ജീവൻ
980,Leben::N,dzīve,ജീവൻ
981,Tod::N,кулӧм,മരണം
982,Tod::N,nāve,മരണം
983,Grab::N,гу,ശവക്കുഴി
984,Grab::N,kaps,ശവക്കുഴി
985,Kirche::N,вичко,പള്ളി
986,Kirche::N,baznīca,പള്ളി
987,Sünde::N,мыж,പാപം
988,Sünde::N,grēks,പാപം
989,Gott::N,ен,ദൈവം
990,Gott::N,dievs,ദൈവം
991,Arbeiter::N,уджалысь,ജോലിക്കാരൻ
992,Arbeiter::N,strādnieks,ജോലിക്കാരൻ
993,Chef::N,юралысь,മേധാവി
994,Chef::N,веськӧдлысь,മേധാവി
995,Chef::N,šefs,മേധാവി
996,Chef::N,vadītajs,മേധാവി
997,Chef::N,priekšnieks,മേധാവി
998,Meister::N,вӧчысь,യജമാനൻ
999,Meister::N,meistars,യജമാനൻ
1000,Arzt::N,врач,ഡോക്ടർ
1001,Arzt::N,бурдӧдысь,ഡോക്ടർ
1002,Arzt::N,ārsts,ഡോക്ടർ
1003,Lehrer::N,велӧдысь,അധ്യാപകൻ
1004,Lehrer::N,skolotājs,അധ്യാപകൻ
1005,Geld::N,сьӧм,പണം
1006,Geld::N,nauda,പണം
1007,Geschäft::N,удж,ബിസിനസ്
1008,Geschäft::N,bizness,ബിസിനസ്
1009,Geschäft::N,darījums,ബിസിനസ്
1010,Laden::N,вузасянін,കട
1011,Laden::N,bode,കട
1012,Laden::N,veikals,കട
1013,Preis::N,дон,വില
1014,Preis::N,cena,വില
1015,Ware::N,тӧвар,ചരക്ക്
1016,Ware::N,prece,ചരക്ക്
1017,Nutzen::N,воӧм,ലാഭം
1018,Nutzen::N,выгӧда,ലാഭം
1019,Nutzen::N,labums,ലാഭം
1020,Reichtum::N,озырлун,ധനം
1021,Reichtum::N,bagātība,ധനം
1022,Welt::N,енкӧла,ലോകം
1023,Welt::N,pasaule,ലോകം
1024,Land::N,му,രാജ്യം
1025,Land::N,zeme,രാജ്യം
1026,Staat::N,канму,രാജ്യം
1027,Staat::N,государство,രാജ്യം
1028,Staat::N,valsts,രാജ്യം
1029,König::N,кан,രാജാവ്
1030,König::N,ķēniņš,രാജാവ്
1031,König::N,karalis,രാജാവ്
1032,Macht::N,каналӧм,അധികാരം
1033,Macht::N,vara,അധികാരം
1034,Grenze::N,су,അതിർത്തി
1035,Grenze::N,суйӧр,അതിർത്തി
1036,Grenze::N,robeža,അതിർത്തി
1037,Krieg::N,ожман,യുദ്ധം
1038,Krieg::N,karš,യുദ്ധം
1039,Feind::N,враг,ശത്രു
1040,Feind::N,вӧрӧг,ശത്രു
1041,Feind::N,ienaidnieks,ശത്രു
1042,Gewalt::N,мырдöналöм,അക്രമം
1043,Gewalt::N,vara,അക്രമം
1044,Gewalt::N,vardarbība,അക്രമം
1045,Kampf::N,вермасьӧм,പോരാട്ടം
1046,Kampf::N,cīņa,പോരാട്ടം
1047,Bogen[Waffe]::N,ньӧввуж,വില്ല്
1048,Bogen[Waffe]::N,loks,വില്ല്
1049,Pfeil::N,ньӧв,അമ്പ്
1050,Pfeil::N,bulta,അമ്പ്
1051,Gewehr::N,пишшаль,തോക്ക്
1052,Gewehr::N,šautene,തോക്ക്
1053,Fehler::N,сорсьӧм,പിശക്
1054,Fehler::N,дзугсьӧм,പിശക്
1055,Fehler::N,kļūda,പിശക്
1056,Lüge::N,пӧръясьӧм,കള്ളം
1057,Lüge::N,ылӧдлӧм,കള്ളം
1058,Lüge::N,meli,കള്ളം
1059,Schaden::N,лёк,കേടുപാട്
1060,Schaden::N,изъян,കേടുപാട്
1061,Schaden::N,пакӧсьт,കേടുപാട്
1062,Schaden::N,bojājums,കേടുപാട്
1063,Schaden::N,kaitējums,കേടുപാട്
1064,Unglück::N,шог,ദൌർഭാഗ്യം
1065,Unglück::N,kļūme,ദൌർഭാഗ്യം
1066,Unglück::N,klizma,ദൌർഭാഗ്യം
1067,Unglück::N,nelaime,ദൌർഭാഗ്യം
1068,Schuld::N,мыж,തെറ്റ്
1069,Schuld::N,vaina,തെറ്റ്
1070,Alter::N,арлыд,വയസ്സ്
1071,Alter::N,vecums,വയസ്സ്
1072,Schluss::N,пом,നിഗമനം
1073,Schluss::N,beigas,നിഗമനം
1074,Zeit::N,кад,സമയം
1075,Zeit::N,laiks,സമയം
1076,Tag::N,лун,ദിവസം
1077,Tag::N,diena,ദിവസം
1078,Morgen::N,асыв,പ്രഭാതം
1079,Morgen::N,rīts,പ്രഭാതം
1080,Mittag::N,лун шӧр,ഉച്ച
1081,Mittag::N,pusdiena,ഉച്ച
1082,Abend::N,рыт,സായാഹ്നം
1083,Abend::N,vakars,സായാഹ്നം
1084,Nacht::N,вой,രാത്രി
1085,Nacht::N,nakts,രാത്രി
1086,Woche::N,вежон,ആഴ്ച
1087,Woche::N,nedēļa,ആഴ്ച
1088,Monat::N,тӧлысь,മാസം
1089,Monat::N,mēnesis,മാസം
1090,Jahr::N,во,വർഷം
1091,Jahr::N,gads,വർഷം
1092,Frühling::N,тулыс,വസന്തം
1093,Frühling::N,pavasaris,വസന്തം
1094,Sommer::N,гожӧм,വേനൽ
1095,Sommer::N,vasara,വേനൽ
1096,Herbst::N,ар,ശരത്കാലം
1097,Herbst::N,rudens,ശരത്കാലം
1098,Winter::N,тӧв,ശൈത്യം
1099,Winter::N,ziema,ശൈത്യം
1100,Januar::N,тӧв шӧр,ജനുവരി
1101,Januar::N,janvāris,ജനുവരി
1102,Februar::N,урасьӧм,ഫെബ്രുവരി
1103,Februar::N,februāris,ഫെബ്രുവരി
1104,März::N,рака,മാർച്ച്
1105,März::N,marts,മാർച്ച്
1106,April::N,кос му,ഏപ്രിൾ മാസം
1107,April::N,aprīlis,ഏപ്രിൾ മാസം
1108,Mai::N,ода-кора,മെയ് മാസം
1109,Mai::N,maijs,മെയ് മാസം
1110,Juni::N,лӧддза-номъя,ജൂൺ
1111,Juni::N,jūnijs,ജൂൺ
1112,Juli::N,сора,ജൂലൈ
1113,Juli::N,jūlijs,ജൂലൈ
1114,August::N,моз,ആഗസ്റ്റ്
1115,August::N,augusts,ആഗസ്റ്റ്
1116,September::N,кӧч,സെപ്തംബർ
1117,September::N,septembris,സെപ്തംബർ
1118,Oktober::N,йирым,ഒക്ടോബർ
1119,Oktober::N,oktobris,ഒക്ടോബർ
1120,November::N,вӧльгым,നവംബർ
1121,November::N,novembris,നവംബർ
1122,Dezember::N,ӧшым,ഡിസംബർ
1123,Dezember::N,decembris,ഡിസംബർ
1124,Montag::N,выльлун,തിങ്കളാഴ്ച
1125,Montag::N,pirmdiena,തിങ്കളാഴ്ച
1126,Dienstag::N,воторник,ചൊവ്വ
1127,Dienstag::N,otrdiena,ചൊവ്വ
1128,Mittwoch::N,середа,ബുധനാഴ്ച
1129,Mittwoch::N,trešdiena,ബുധനാഴ്ച
1130,Donnerstag::N,четверг,വ്യാഴാഴ്ച
1131,Donnerstag::N,ceturtdiena,വ്യാഴാഴ്ച
1132,Freitag::N,пекнича,വെള്ളിയാഴ്ച
1133,Freitag::N,piektdiena,വെള്ളിയാഴ്ച
1134,Samstag::N,субӧта,ശനിയാഴ്ച
1135,Samstag::N,sestdiena,ശനിയാഴ്ച
1136,Sonntag::N,вӧскресенньӧ,ഞായറാഴ്ച
1137,Sonntag::N,svētdiena,ഞായറാഴ്ച
1138,groß::A,ыджыд,വലിയ
1139,groß::A,dižs,വലിയ
1140,groß::A,liels,വലിയ
1141,klein::A,ичӧт,ചെറിയ
1142,klein::A,mazs,ചെറിയ
1143,lang::A,кузь,നീണ്ട
1144,lang::A,garš,നീണ്ട
1145,kurz::A,дженьыд,ഹ്രസ്വമായ
1146,kurz::A,īss,ഹ്രസ്വമായ
1147,breit::A,ота,വിശാലമായ
1148,breit::A,паськыд,വിശാലമായ
1149,breit::A,plats,വിശാലമായ
1150,schmal::A,оттӧм,ഇടുങ്ങിയ
1151,schmal::A,tievs,ഇടുങ്ങിയ
1152,dicht::A,сук,നിബിഡമായ
1153,dicht::A,blīvs,നിബിഡമായ
1154,dick[Gegenstand]::A,кыз,തടിച്ച
1155,dick[Gegenstand]::A,biezs,തടിച്ച
1156,dünn::A,вӧсни,മെലിഞ്ഞ
1157,dünn::A,вӧсньыд,മെലിഞ്ഞ
1158,dünn::A,plāns,മെലിഞ്ഞ
1159,fein::A,посни,നേർത്ത
1160,fein::A,smalks,നേർത്ത
1161,fest::A,зумыд,ഉറപ്പുള്ള
1162,fest::A,tvirts,ഉറപ്പുള്ള
1163,fest::A,noturīgs,ഉറപ്പുള്ള
1164,flach::A,плавкӧс,പരന്ന
1165,flach::A,тшӧтшкӧс,പരന്ന
1166,flach::A,lēzens,പരന്ന
1167,flach::A,līdzens,പരന്ന
1168,glatt::A,вольк,മിനുസമുള്ള
1169,glatt::A,мольыд,മിനുസമുള്ള
1170,glatt::A,gluds,മിനുസമുള്ള
1171,glatt::A,slidens,മിനുസമുള്ള
1172,hart::A,зумыд,കട്ടിയുള്ള
1173,hart::A,ciets,കട്ടിയുള്ള
1174,weich::A,небыд,മൃദുവായ
1175,weich::A,mīksts,മൃദുവായ
1176,rund::A,гӧгрӧс,വട്ടത്തിലുള്ള
1177,rund::A,apaļš,വട്ടത്തിലുള്ള
1178,spitz::A,ёсь йыла,മുനയുള്ള
1179,spitz::A,smails,മുനയുള്ള
1180,scharf::A,ёсь,മൂർച്ചയുള്ള
1181,scharf::A,ass,മൂർച്ചയുള്ള
1182,stumpf::A,ныж,തുറന്നടിക്കുന്ന
1183,stumpf::A,truls,തുറന്നടിക്കുന്ന
1184,stumpf::A,strups,തുറന്നടിക്കുന്ന
1185,schwer::A,сьӧкыд,ഭാരമുള്ള
1186,schwer::A,smags,ഭാരമുള്ള
1187,schön::A,мича,മനോഹരമായ
1188,schön::A,лӧсьыд,മനോഹരമായ
1189,schön::A,daiļš,മനോഹരമായ
1190,schön::A,skaists,മനോഹരമായ
1191,heiß::A,пӧсь,ചൂടുള്ള
1192,heiß::A,karsts,ചൂടുള്ള
1193,warm::A,шоныд,ചൂടുള്ള
1194,warm::A,silts,ചൂടുള്ള
1195,kalt::A,кӧдзыд,തണുത്ത
1196,kalt::A,salts,തണുത്ത
1197,kalt::A,auksts,തണുത്ത
1198,kühl::A,юзыд,തണുപ്പുള്ള
1199,kühl::A,ыркыд,തണുപ്പുള്ള
1200,kühl::A,vēss,തണുപ്പുള്ള
1201,kühl::A,dzestrs,തണുപ്പുള്ള
1202,frisch::A,выль,ശുദ്ധമായ
1203,frisch::A,svaigs,ശുദ്ധമായ
1204,feucht::A,уль,ഈറനുള്ള
1205,feucht::A,mitrs,ഈറനുള്ള
1206,feucht::A,drēgns,ഈറനുള്ള
1207,nass::A,ва,നനഞ്ഞ
1208,nass::A,slapjš,നനഞ്ഞ
1209,trocken::A,кос,വരണ്ട
1210,trocken::A,sauss,വരണ്ട
1211,voll::A,кыз,നിറയെ
1212,voll::A,pilns,നിറയെ
1213,leer::A,куш,ഒഴിഞ്ഞ
1214,leer::A,тыртӧм,ഒഴിഞ്ഞ
1215,leer::A,tukšs,ഒഴിഞ്ഞ
1216,offen::A,восьса,തുറന്ന
1217,offen::A,vaļējs,തുറന്ന
1218,offen::A,atvērts,തുറന്ന
1219,geschlossen::A,пӧдса,അടച്ച
1220,geschlossen::A,slēgts,അടച്ച
1221,sauber::A,сӧстӧм,വൃത്തിയുള്ള
1222,sauber::A,tīrs,വൃത്തിയുള്ള
1223,sauber::A,spodrs,വൃത്തിയുള്ള
1224,schmutzig::A,няйт,അഴുക്കുനിറഞ്ഞ
1225,schmutzig::A,netīrs,അഴുക്കുനിറഞ്ഞ
1226,schmutzig::A,dubļains,അഴുക്കുനിറഞ്ഞ
1227,roh::A,уль,അസംസ്കൃതമായ
1228,roh::A,jēls,അസംസ്കൃതമായ
1229,reif::A,кисьмӧм,പഴുത്ത
1230,reif::A,gatavs,പഴുത്ത
1231,reif::A,nobriedis,പഴുത്ത
1232,lecker::A,чӧскыд,രുചികരമായ
1233,lecker::A,gards,രുചികരമായ
1234,lecker::A,garšīgs,രുചികരമായ
1235,süß::A,юмов,മധുരമുള്ള
1236,süß::A,чӧскыд,മധുരമുള്ള
1237,süß::A,salds,മധുരമുള്ള
1238,bitter::A,курыд,കടുത്ത
1239,bitter::A,sūrs,കടുത്ത
1240,bitter::A,rūgts,കടുത്ത
1241,sauer::A,шома,പുളിപ്പുള്ള
1242,sauer::A,skābs,പുളിപ്പുള്ള
1243,hell::A,югыд,ജ്വലിക്കുന്ന
1244,hell::A,gaišs,ജ്വലിക്കുന്ന
1245,dunkel::A,пемыд,ഇരുണ്ട
1246,dunkel::A,tumšs,ഇരുണ്ട
1247,schwarz::A,сьӧд,കറുത്ത
1248,schwarz::A,melns,കറുത്ത
1249,weiß::A,еджыд,വെളുത്ത
1250,weiß::A,balts,വെളുത്ത
1251,rot::A,гӧрд,ചുവന്ന
1252,rot::A,sarkans,ചുവന്ന
1253,gelb::A,виж,മഞ്ഞനിറമായ
1254,gelb::A,dzeltens,മഞ്ഞനിറമായ
1255,blau::A,лӧз,നീലനിറമുള്ള
1256,blau::A,zils,നീലനിറമുള്ള
